"X1";"X288";"X32";"X46";"X4";"X2";"X36";"X19";"X61";"X64";"X18";"X11";"X14";"X29";"X22";"X37";"X59";"X3";"X58";"X56";"X52";"X15";"X12";"X1.1";"X51";"X43";"X54";"X28";"X25";"X23";"X30";"X13";"X20";"X35";"X44";"X26";"X48";"X55";"X27";"X49";"X21";"X57";"X38";"X39";"X45";"X6";"X31";"X33";"X7";"X8";"X41";"X5";"X42";"X47";"X40";"X24";"X50";"X16";"X10";"X62";"X34";"X17";"X63";"X9";"X60";"X53"
36;270;15;17;51;52;8;22;36;46;6;58;50;42;49;54;53;5;10;32;59;45;12;25;37;64;48;61;24;7;26;40;3;33;16;18;62;60;21;57;47;31;34;20;35;2;4;39;11;38;63;30;28;14;27;44;41;55;23;43;56;9;1;13;19;29
15;17;51;52;8;22;36;62;6;58;50;42;49;54;53;5;10;32;59;45;12;25;37;64;48;61;24;7;26;40;3;33;16;18;46;60;21;57;47;31;34;20;35;2;4;39;11;38;63;30;28;14;27;44;41;55;23;43;56;9;1;13;19;29;36;260
36;260;15;17;51;52;8;22;36;62;6;58;50;42;49;54;53;5;10;32;59;45;12;25;37;64;48;61;24;7;26;40;3;33;16;18;46;60;21;57;47;31;34;20;35;2;4;39;11;38;63;30;28;14;27;44;41;55;23;43;56;9;1;13;19;29
15;17;36;52;8;22;51;62;6;58;50;42;49;54;53;5;10;32;59;45;12;25;37;64;48;61;24;7;26;40;3;33;16;18;46;60;21;57;47;31;34;20;35;2;4;39;11;38;63;30;28;14;27;44;41;55;23;43;56;9;1;13;19;29;36;256
36;256;15;17;36;52;8;22;51;62;6;58;50;42;49;54;53;5;10;32;59;45;12;25;37;64;48;61;24;7;26;40;3;33;16;18;46;60;21;57;47;31;34;20;35;2;4;39;11;38;63;30;28;14;27;44;41;55;23;43;56;9;1;13;19;29
15;17;36;52;8;22;51;62;6;58;50;42;49;54;53;5;10;32;59;45;12;25;37;33;48;61;24;7;26;40;3;64;16;18;46;60;21;57;47;31;34;20;35;2;4;39;11;38;63;30;28;14;27;44;41;55;23;43;56;9;1;13;19;29;36;258
36;258;15;17;36;52;8;22;51;62;6;58;50;42;49;54;53;5;10;32;59;45;12;25;37;33;48;61;24;7;26;40;3;64;16;18;46;60;21;57;47;31;34;20;35;2;4;39;11;38;63;30;28;14;27;44;41;55;23;43;56;9;1;13;19;29
15;17;36;52;8;22;51;62;6;58;50;10;49;54;53;5;42;32;59;45;12;25;37;33;48;61;24;7;26;40;3;64;16;18;46;60;21;57;47;31;34;20;35;2;4;39;11;38;63;30;28;14;27;44;41;55;23;43;56;9;1;13;19;29;36;250
36;250;15;17;36;52;8;22;51;62;6;58;50;10;49;54;53;5;42;32;59;45;12;25;37;33;48;61;24;7;26;40;3;64;16;18;46;60;21;57;47;31;34;20;35;2;4;39;11;38;63;30;28;14;27;44;41;55;23;43;56;9;1;13;19;29
15;17;36;52;8;22;51;62;6;58;50;10;49;54;53;5;42;32;59;45;12;25;37;33;48;61;24;7;26;40;3;64;16;18;46;60;21;57;47;31;34;20;35;2;39;4;11;38;63;30;28;14;27;44;41;55;23;43;56;9;1;13;19;29;36;250
36;250;15;17;36;52;8;22;51;62;6;58;50;10;49;54;53;5;42;32;59;45;12;25;37;33;48;61;24;7;26;40;3;64;16;18;46;60;21;57;47;31;34;20;35;2;39;4;11;38;63;30;28;14;27;44;41;55;23;43;56;9;1;13;19;29
15;17;36;61;8;22;51;62;6;58;50;10;49;54;53;5;42;32;59;45;12;25;37;33;48;52;24;7;26;40;3;64;16;18;46;60;21;57;47;31;34;20;35;2;39;4;11;38;63;30;28;14;27;44;41;55;23;43;56;9;1;13;19;29;36;242
36;242;15;17;36;61;8;22;51;62;6;58;50;10;49;54;53;5;42;32;59;45;12;25;37;33;48;52;24;7;26;40;3;64;16;18;46;60;21;57;47;31;34;20;35;2;39;4;11;38;63;30;28;14;27;44;41;55;23;43;56;9;1;13;19;29
46;17;36;61;8;22;51;62;6;58;50;10;49;54;53;5;42;32;59;45;12;25;37;33;48;52;24;7;26;40;3;64;16;18;15;60;21;57;47;31;34;20;35;2;39;4;11;38;63;30;28;14;27;44;41;55;23;43;56;9;1;13;19;29;36;240
36;240;46;17;36;61;8;22;51;62;6;58;50;10;49;54;53;5;42;32;59;45;12;25;37;33;48;52;24;7;26;40;3;64;16;18;15;60;21;57;47;31;34;20;35;2;39;4;11;38;63;30;28;14;27;44;41;55;23;43;56;9;1;13;19;29
46;17;36;61;8;22;51;62;6;58;50;10;49;54;53;5;42;32;59;45;18;25;37;33;48;52;24;7;26;40;3;64;16;12;15;60;21;57;47;31;34;20;35;2;39;4;11;38;63;30;28;14;27;44;41;55;23;43;56;9;1;13;19;29;36;240
36;240;46;17;36;61;8;22;51;62;6;58;50;10;49;54;53;5;42;32;59;45;18;25;37;33;48;52;24;7;26;40;3;64;16;12;15;60;21;57;47;31;34;20;35;2;39;4;11;38;63;30;28;14;27;44;41;55;23;43;56;9;1;13;19;29
46;17;36;61;8;22;51;62;6;58;50;10;49;54;53;5;42;32;59;45;18;25;37;33;48;52;24;7;26;40;3;39;16;12;15;60;21;57;47;31;34;20;35;2;64;4;11;38;63;30;28;14;27;44;41;55;23;43;56;9;1;13;19;29;36;234
37;234;46;17;36;61;8;22;51;62;6;58;50;10;49;54;53;5;42;32;59;45;18;25;37;33;48;52;24;7;26;40;3;39;16;12;15;60;21;57;47;31;34;20;35;2;64;4;11;38;63;30;28;14;27;44;41;55;23;43;56;9;1;13;19;29
46;17;36;61;8;22;51;62;6;58;50;10;49;15;53;5;42;32;59;45;18;25;37;33;48;52;24;7;26;40;3;39;16;12;54;60;21;57;47;31;34;20;35;2;64;4;11;38;63;30;28;14;27;44;41;55;23;43;56;9;1;13;19;29;37;280
37;280;46;17;36;61;8;22;51;62;6;58;50;10;49;15;53;5;42;32;59;45;18;25;37;33;48;52;24;7;26;40;3;39;16;12;54;60;21;57;47;31;34;20;35;2;64;4;11;38;63;30;28;14;27;44;41;55;23;43;56;9;1;13;19;29
46;17;36;61;8;22;51;62;6;58;50;10;49;15;53;5;42;32;37;45;18;25;59;33;48;52;24;7;26;40;3;39;16;12;54;60;21;57;47;31;34;20;35;2;64;4;11;38;63;30;28;14;27;44;41;55;23;43;56;9;1;13;19;29;37;268
37;268;46;17;36;61;8;22;51;62;6;58;50;10;49;15;53;5;42;32;37;45;18;25;59;33;48;52;24;7;26;40;3;39;16;12;54;60;21;57;47;31;34;20;35;2;64;4;11;38;63;30;28;14;27;44;41;55;23;43;56;9;1;13;19;29
46;17;36;61;8;22;51;62;6;58;50;10;49;15;53;5;42;32;37;45;18;25;31;33;48;52;24;7;26;40;3;39;16;12;54;60;21;57;47;59;34;20;35;2;64;4;11;38;63;30;28;14;27;44;41;55;23;43;56;9;1;13;19;29;37;268
37;268;46;17;36;61;8;22;51;62;6;58;50;10;49;15;53;5;42;32;37;45;18;25;31;33;48;52;24;7;26;40;3;39;16;12;54;60;21;57;47;59;34;20;35;2;64;4;11;38;63;30;28;14;27;44;41;55;23;43;56;9;1;13;19;29
46;17;36;61;8;22;51;62;6;58;50;10;49;15;53;5;42;32;1;45;18;25;31;33;48;52;24;7;26;40;3;39;16;12;54;60;21;57;47;59;34;20;35;2;64;4;11;38;63;30;28;14;27;44;41;55;23;43;56;9;37;13;19;29;37;268
37;268;46;17;36;61;8;22;51;62;6;58;50;10;49;15;53;5;42;32;1;45;18;25;31;33;48;52;24;7;26;40;3;39;16;12;54;60;21;57;47;59;34;20;35;2;64;4;11;38;63;30;28;14;27;44;41;55;23;43;56;9;37;13;19;29
46;17;36;61;8;22;51;62;6;58;50;10;49;15;53;5;42;32;1;45;18;25;31;33;48;52;24;7;26;40;3;39;16;12;54;60;21;20;47;59;34;57;35;2;64;4;11;38;63;30;28;14;27;44;41;55;23;43;56;9;37;13;19;29;37;268
37;268;46;17;36;61;8;22;51;62;6;58;50;10;49;15;53;5;42;32;1;45;18;25;31;33;48;52;24;7;26;40;3;39;16;12;54;60;21;20;47;59;34;57;35;2;64;4;11;38;63;30;28;14;27;44;41;55;23;43;56;9;37;13;19;29
46;17;36;61;8;22;51;62;6;58;50;10;49;15;53;5;42;32;1;45;18;25;31;33;48;52;24;7;26;40;3;39;16;12;54;60;21;20;47;59;34;57;35;2;64;4;11;38;63;30;28;23;27;44;41;55;14;43;56;9;37;13;19;29;37;268
37;268;46;17;36;61;8;22;51;62;6;58;50;10;49;15;53;5;42;32;1;45;18;25;31;33;48;52;24;7;26;40;3;39;16;12;54;60;21;20;47;59;34;57;35;2;64;4;11;38;63;30;28;23;27;44;41;55;14;43;56;9;37;13;19;29
46;17;36;61;8;22;51;62;6;58;50;10;49;15;53;5;42;32;1;45;18;25;31;33;48;52;24;7;26;40;3;39;16;12;54;60;21;20;47;59;34;57;35;2;28;4;11;38;63;30;64;23;27;44;41;55;14;43;56;9;37;13;19;29;37;268
37;268;46;17;36;61;8;22;51;62;6;58;50;10;49;15;53;5;42;32;1;45;18;25;31;33;48;52;24;7;26;40;3;39;16;12;54;60;21;20;47;59;34;57;35;2;28;4;11;38;63;30;64;23;27;44;41;55;14;43;56;9;37;13;19;29
46;17;36;61;8;22;51;62;6;58;50;10;49;15;53;5;42;32;1;45;18;25;31;33;48;52;24;7;26;40;3;39;16;12;54;60;21;20;47;59;34;57;35;2;28;4;11;38;63;9;64;23;27;44;41;55;14;43;56;30;37;13;19;29;37;268
37;268;46;17;36;61;8;22;51;62;6;58;50;10;49;15;53;5;42;32;1;45;18;25;31;33;48;52;24;7;26;40;3;39;16;12;54;60;21;20;47;59;34;57;35;2;28;4;11;38;63;9;64;23;27;44;41;55;14;43;56;30;37;13;19;29
62;17;36;61;8;22;51;46;6;58;50;10;49;15;53;5;42;32;1;45;18;25;31;33;48;52;24;7;26;40;3;39;16;12;54;60;21;20;47;59;34;57;35;2;28;4;11;38;63;9;64;23;27;44;41;55;14;43;56;30;37;13;19;29;37;268
37;268;62;17;36;61;8;22;51;46;6;58;50;10;49;15;53;5;42;32;1;45;18;25;31;33;48;52;24;7;26;40;3;39;16;12;54;60;21;20;47;59;34;57;35;2;28;4;11;38;63;9;64;23;27;44;41;55;14;43;56;30;37;13;19;29
62;17;2;61;8;22;51;46;6;58;50;10;49;15;53;5;42;32;1;45;18;25;31;33;48;52;24;7;26;40;3;39;16;12;54;60;21;20;47;59;34;57;35;36;28;4;11;38;63;9;64;23;27;44;41;55;14;43;56;30;37;13;19;29;37;284
37;284;62;17;2;61;8;22;51;46;6;58;50;10;49;15;53;5;42;32;1;45;18;25;31;33;48;52;24;7;26;40;3;39;16;12;54;60;21;20;47;59;34;57;35;36;28;4;11;38;63;9;64;23;27;44;41;55;14;43;56;30;37;13;19;29
62;17;2;61;8;22;51;46;6;58;50;10;49;15;53;5;42;32;1;24;18;25;31;33;48;52;45;7;26;40;3;39;16;12;54;60;21;20;47;59;34;57;35;36;28;4;11;38;63;9;64;23;27;44;41;55;14;43;56;30;37;13;19;29;37;274
37;274;62;17;2;61;8;22;51;46;6;58;50;10;49;15;53;5;42;32;1;24;18;25;31;33;48;52;45;7;26;40;3;39;16;12;54;60;21;20;47;59;34;57;35;36;28;4;11;38;63;9;64;23;27;44;41;55;14;43;56;30;37;13;19;29
62;17;2;61;8;22;51;46;6;58;50;10;49;15;53;5;42;32;1;24;18;25;31;33;26;52;45;7;48;40;3;39;16;12;54;60;21;20;47;59;34;57;35;36;28;4;11;38;63;9;64;23;27;44;41;55;14;43;56;30;37;13;19;29;37;274
37;274;62;17;2;61;8;22;51;46;6;58;50;10;49;15;53;5;42;32;1;24;18;25;31;33;26;52;45;7;48;40;3;39;16;12;54;60;21;20;47;59;34;57;35;36;28;4;11;38;63;9;64;23;27;44;41;55;14;43;56;30;37;13;19;29
62;17;2;61;8;22;51;46;6;58;50;10;49;15;53;5;42;32;60;24;18;25;31;33;26;52;45;7;48;40;3;39;16;12;54;1;21;20;47;59;34;57;35;36;28;4;11;38;63;9;64;23;27;44;41;55;14;43;56;30;37;13;19;29;37;274
37;274;62;17;2;61;8;22;51;46;6;58;50;10;49;15;53;5;42;32;60;24;18;25;31;33;26;52;45;7;48;40;3;39;16;12;54;1;21;20;47;59;34;57;35;36;28;4;11;38;63;9;64;23;27;44;41;55;14;43;56;30;37;13;19;29
62;17;2;61;8;22;51;46;6;58;50;10;49;15;53;5;42;32;60;24;18;25;31;33;26;52;45;7;48;40;3;39;16;12;54;1;21;20;47;59;34;57;35;36;28;4;11;38;63;9;64;23;27;44;41;29;14;43;56;30;37;13;19;55;37;274
37;274;62;17;2;61;8;22;51;46;6;58;50;10;49;15;53;5;42;32;60;24;18;25;31;33;26;52;45;7;48;40;3;39;16;12;54;1;21;20;47;59;34;57;35;36;28;4;11;38;63;9;64;23;27;44;41;29;14;43;56;30;37;13;19;55
62;17;2;61;8;22;51;46;6;58;50;10;49;15;53;5;42;32;60;24;18;25;31;33;26;52;45;7;48;40;3;39;16;12;54;1;21;20;56;59;34;57;35;36;28;4;11;38;63;9;64;23;27;44;41;29;14;43;47;30;37;13;19;55;37;292
37;274;62;17;2;61;8;22;51;46;6;58;50;10;49;15;53;5;42;32;60;24;18;25;31;33;26;52;45;7;48;40;3;39;16;12;54;1;21;20;47;59;34;57;35;36;28;4;11;38;63;9;64;23;27;44;41;29;14;43;56;30;37;13;19;55
62;17;2;61;8;22;51;46;6;58;50;10;49;15;53;5;42;32;60;24;18;25;31;33;26;52;45;7;48;40;3;39;16;12;54;1;21;20;47;59;34;57;35;36;28;4;29;38;63;9;64;23;27;44;41;11;14;43;56;30;37;13;19;55;37;274
37;274;62;17;2;61;8;22;51;46;6;58;50;10;49;15;53;5;42;32;60;24;18;25;31;33;26;52;45;7;48;40;3;39;16;12;54;1;21;20;47;59;34;57;35;36;28;4;29;38;63;9;64;23;27;44;41;11;14;43;56;30;37;13;19;55
62;17;2;61;8;22;51;46;6;58;50;10;49;15;53;5;42;34;60;24;18;25;31;33;26;52;45;7;48;40;3;39;16;12;54;1;21;20;47;59;32;57;35;36;28;4;29;38;63;9;64;23;27;44;41;11;14;43;56;30;37;13;19;55;37;274
37;274;62;17;2;61;8;22;51;46;6;58;50;10;49;15;53;5;42;34;60;24;18;25;31;33;26;52;45;7;48;40;3;39;16;12;54;1;21;20;47;59;32;57;35;36;28;4;29;38;63;9;64;23;27;44;41;11;14;43;56;30;37;13;19;55
37;17;2;61;8;22;51;46;6;58;50;10;49;15;53;5;42;34;60;24;18;25;31;33;26;52;45;7;48;40;3;39;16;12;54;1;21;20;47;59;32;57;35;36;28;4;29;38;63;9;64;23;27;44;41;11;14;43;56;30;62;13;19;55;37;274
37;274;37;17;2;61;8;22;51;46;6;58;50;10;49;15;53;5;42;34;60;24;18;25;31;33;26;52;45;7;48;40;3;39;16;12;54;1;21;20;47;59;32;57;35;36;28;4;29;38;63;9;64;23;27;44;41;11;14;43;56;30;62;13;19;55
37;17;2;61;8;22;23;46;6;58;50;10;49;15;53;5;42;34;60;24;18;25;31;33;26;52;45;7;48;40;3;39;16;12;54;1;21;20;47;59;32;57;35;36;28;4;29;38;63;9;64;51;27;44;41;11;14;43;56;30;62;13;19;55;37;274
37;274;37;17;2;61;8;22;23;46;6;58;50;10;49;15;53;5;42;34;60;24;18;25;31;33;26;52;45;7;48;40;3;39;16;12;54;1;21;20;47;59;32;57;35;36;28;4;29;38;63;9;64;51;27;44;41;11;14;43;56;30;62;13;19;55
30;17;2;61;8;22;23;46;6;58;50;10;49;15;53;5;42;34;60;24;18;25;31;33;26;52;45;7;48;40;3;39;16;12;54;1;21;20;47;59;32;57;35;36;28;4;29;38;63;9;64;51;27;44;41;11;14;43;56;37;62;13;19;55;37;274
38;274;30;17;2;61;8;22;23;46;6;58;50;10;49;15;53;5;42;34;60;24;18;25;31;33;26;52;45;7;48;40;3;39;16;12;54;1;21;20;47;59;32;57;35;36;28;4;29;38;63;9;64;51;27;44;41;11;14;43;56;37;62;13;19;55
30;17;2;61;8;22;23;27;6;58;50;10;49;15;53;5;42;34;60;24;18;25;31;33;26;52;45;7;48;40;3;39;16;12;54;1;21;20;47;59;32;57;35;36;28;4;29;38;63;9;64;51;46;44;41;11;14;43;56;37;62;13;19;55;38;282
38;274;30;17;2;61;8;22;23;46;6;58;50;10;49;15;53;5;42;34;60;24;18;25;31;33;26;52;45;7;48;40;3;39;16;12;54;1;21;20;47;59;32;57;35;36;28;4;29;38;63;9;64;51;27;44;41;11;14;43;56;37;62;13;19;55
30;1;2;61;8;22;23;46;6;58;50;10;49;15;53;5;42;34;60;24;18;25;31;33;26;52;45;7;48;40;3;39;16;12;54;17;21;20;47;59;32;57;35;36;28;4;29;38;63;9;64;51;27;44;41;11;14;43;56;37;62;13;19;55;38;274
38;274;30;1;2;61;8;22;23;46;6;58;50;10;49;15;53;5;42;34;60;24;18;25;31;33;26;52;45;7;48;40;3;39;16;12;54;17;21;20;47;59;32;57;35;36;28;4;29;38;63;9;64;51;27;44;41;11;14;43;56;37;62;13;19;55
30;1;2;61;8;22;23;46;6;58;50;10;49;15;53;5;42;34;60;24;18;25;31;33;26;52;45;7;48;40;3;39;16;35;54;17;21;20;47;59;32;57;12;36;28;4;29;38;63;9;64;51;27;44;41;11;14;43;56;37;62;13;19;55;38;274
38;274;30;1;2;61;8;22;23;46;6;58;50;10;49;15;53;5;42;34;60;24;18;25;31;33;26;52;45;7;48;40;3;39;16;35;54;17;21;20;47;59;32;57;12;36;28;4;29;38;63;9;64;51;27;44;41;11;14;43;56;37;62;13;19;55
30;1;2;61;8;22;23;46;6;58;50;10;49;15;53;5;42;34;60;24;4;25;31;33;26;52;45;7;48;40;3;39;16;35;54;17;21;20;47;59;32;57;12;36;28;18;29;38;63;9;64;51;27;44;41;11;14;43;56;37;62;13;19;55;38;262
38;262;30;1;2;61;8;22;23;46;6;58;50;10;49;15;53;5;42;34;60;24;4;25;31;33;26;52;45;7;48;40;3;39;16;35;54;17;21;20;47;59;32;57;12;36;28;18;29;38;63;9;64;51;27;44;41;11;14;43;56;37;62;13;19;55
30;1;2;61;8;22;23;46;6;58;50;10;49;15;53;5;42;34;60;24;4;25;31;33;26;52;45;7;48;16;3;39;40;35;54;17;21;20;47;59;32;57;12;36;28;18;29;38;63;9;64;51;27;44;41;11;14;43;56;37;62;13;19;55;38;258
38;258;30;1;2;61;8;22;23;46;6;58;50;10;49;15;53;5;42;34;60;24;4;25;31;33;26;52;45;7;48;16;3;39;40;35;54;17;21;20;47;59;32;57;12;36;28;18;29;38;63;9;64;51;27;44;41;11;14;43;56;37;62;13;19;55
30;1;2;61;8;22;23;46;6;58;50;10;49;15;53;5;42;34;60;24;4;25;31;33;26;54;45;7;48;16;3;39;40;35;52;17;21;20;47;59;32;57;12;36;28;18;29;38;63;9;64;51;27;44;41;11;14;43;56;37;62;13;19;55;38;258
38;258;30;1;2;61;8;22;23;46;6;58;50;10;49;15;53;5;42;34;60;24;4;25;31;33;26;54;45;7;48;16;3;39;40;35;52;17;21;20;47;59;32;57;12;36;28;18;29;38;63;9;64;51;27;44;41;11;14;43;56;37;62;13;19;55
30;1;2;61;8;22;23;46;6;58;50;10;49;15;53;5;42;34;60;24;4;25;31;33;26;54;45;7;48;16;3;62;40;35;52;17;21;20;47;59;32;57;12;36;28;18;29;38;63;9;64;51;27;44;41;11;14;43;56;37;39;13;19;55;38;266
38;266;30;1;2;61;8;22;23;46;6;58;50;10;49;15;53;5;42;34;60;24;4;25;31;33;26;54;45;7;48;16;3;62;40;35;52;17;21;20;47;59;32;57;12;36;28;18;29;38;63;9;64;51;27;44;41;11;14;43;56;37;39;13;19;55
30;1;2;61;8;22;23;46;6;58;50;10;49;15;53;5;42;34;60;24;4;25;31;33;26;54;45;7;48;16;3;62;40;35;52;17;21;20;47;59;32;57;12;36;55;18;29;38;63;9;64;51;27;44;41;11;14;43;56;37;39;13;19;28;38;266
38;266;30;1;2;61;8;22;23;46;6;58;50;10;49;15;53;5;42;34;60;24;4;25;31;33;26;54;45;7;48;16;3;62;40;35;52;17;21;20;47;59;32;57;12;36;55;18;29;38;63;9;64;51;27;44;41;11;14;43;56;37;39;13;19;28
30;1;2;61;8;22;23;46;6;58;50;10;49;15;53;5;42;34;60;24;4;25;31;33;26;54;45;7;48;16;3;62;40;35;52;17;21;20;47;59;32;28;12;36;55;18;29;38;63;9;64;51;27;44;41;11;14;43;56;37;39;13;19;57;38;266
38;266;30;1;2;61;8;22;23;46;6;58;50;10;49;15;53;5;42;34;60;24;4;25;31;33;26;54;45;7;48;16;3;62;40;35;52;17;21;20;47;59;32;28;12;36;55;18;29;38;63;9;64;51;27;44;41;11;14;43;56;37;39;13;19;57
30;1;2;61;8;22;23;46;6;58;50;10;49;15;53;5;42;34;60;24;4;25;31;33;26;54;45;7;48;16;3;62;40;35;11;17;21;20;47;59;32;28;12;36;55;18;29;38;63;9;64;51;27;44;41;52;14;43;56;37;39;13;19;57;38;270
38;270;30;1;2;61;8;22;23;46;6;58;50;10;49;15;53;5;42;34;60;24;4;25;31;33;26;54;45;7;48;16;3;62;40;35;11;17;21;20;47;59;32;28;12;36;55;18;29;38;63;9;64;51;27;44;41;52;14;43;56;37;39;13;19;57
30;1;2;61;8;22;23;46;6;58;50;10;49;15;53;5;42;34;60;24;4;25;31;33;26;44;45;7;48;16;3;62;40;35;11;17;21;20;47;59;32;28;12;36;55;18;29;38;63;9;64;51;27;54;41;52;14;43;56;37;39;13;19;57;38;270
38;270;30;1;2;61;8;22;23;46;6;58;50;10;49;15;53;5;42;34;60;24;4;25;31;33;26;44;45;7;48;16;3;62;40;35;11;17;21;20;47;59;32;28;12;36;55;18;29;38;63;9;64;51;27;54;41;52;14;43;56;37;39;13;19;57
30;1;2;61;8;22;23;46;6;58;50;10;49;15;53;5;42;34;60;24;4;25;31;33;26;44;45;7;48;16;3;62;40;35;11;17;21;20;47;59;32;28;12;36;55;18;29;38;63;9;54;51;27;64;41;52;14;43;56;37;39;13;19;57;38;270
38;270;30;1;2;61;8;22;23;46;6;58;50;10;49;15;53;5;42;34;60;24;4;25;31;33;26;44;45;7;48;16;3;62;40;35;11;17;21;20;47;59;32;28;12;36;55;18;29;38;63;9;54;51;27;64;41;52;14;43;56;37;39;13;19;57
30;1;2;61;8;22;23;46;6;58;50;10;49;15;53;5;42;34;60;24;4;33;31;25;26;44;45;7;48;16;3;62;40;35;11;17;21;20;47;59;32;28;12;36;55;18;29;38;63;9;54;51;27;64;41;52;14;43;56;37;39;13;19;57;38;272
38;272;30;1;2;61;8;22;23;46;6;58;50;10;49;15;53;5;42;34;60;24;4;33;31;25;26;44;45;7;48;16;3;62;40;35;11;17;21;20;47;59;32;28;12;36;55;18;29;38;63;9;54;51;27;64;41;52;14;43;56;37;39;13;19;57
30;1;2;61;8;22;44;46;6;58;50;10;49;15;53;5;42;34;60;24;4;33;31;25;26;23;45;7;48;16;3;62;40;35;11;17;21;20;47;59;32;28;12;36;55;18;29;38;63;9;54;51;27;64;41;52;14;43;56;37;39;13;19;57;38;272
38;272;30;1;2;61;8;22;44;46;6;58;50;10;49;15;53;5;42;34;60;24;4;33;31;25;26;23;45;7;48;16;3;62;40;35;11;17;21;20;47;59;32;28;12;36;55;18;29;38;63;9;54;51;27;64;41;52;14;43;56;37;39;13;19;57
30;1;2;61;34;22;44;46;6;58;50;10;49;15;53;5;42;8;60;24;4;33;31;25;26;23;45;7;48;16;3;62;40;35;11;17;21;20;47;59;32;28;12;36;55;18;29;38;63;9;54;51;27;64;41;52;14;43;56;37;39;13;19;57;38;272
38;272;30;1;2;61;34;22;44;46;6;58;50;10;49;15;53;5;42;8;60;24;4;33;31;25;26;23;45;7;48;16;3;62;40;35;11;17;21;20;47;59;32;28;12;36;55;18;29;38;63;9;54;51;27;64;41;52;14;43;56;37;39;13;19;57
30;1;2;61;34;22;44;46;6;58;50;10;49;15;53;5;42;8;60;24;4;33;31;25;26;18;45;7;48;16;3;62;40;35;11;17;21;20;47;59;32;28;12;36;55;23;29;38;63;9;54;51;27;64;41;52;14;43;56;37;39;13;19;57;38;288
38;288;30;1;2;61;34;22;44;46;6;58;50;10;49;15;53;5;42;8;60;24;4;33;31;25;26;18;45;7;48;16;3;62;40;35;11;17;21;20;47;59;32;28;12;36;55;23;29;38;63;9;54;51;27;64;41;52;14;43;56;37;39;13;19;57
30;1;2;61;34;22;44;46;6;58;50;10;49;15;53;5;42;8;60;24;4;33;31;25;26;18;45;7;57;16;3;62;40;35;11;17;21;20;47;59;32;28;12;36;55;23;29;38;63;9;54;51;27;64;41;52;14;43;56;37;39;13;19;48;38;288
38;288;30;1;2;61;34;22;44;46;6;58;50;10;49;15;53;5;42;8;60;24;4;33;31;25;26;18;45;7;57;16;3;62;40;35;11;17;21;20;47;59;32;28;12;36;55;23;29;38;63;9;54;51;27;64;41;52;14;43;56;37;39;13;19;48
30;1;2;61;34;22;44;46;6;58;50;10;49;15;53;5;42;8;60;24;4;33;56;25;26;18;45;7;57;16;3;62;40;35;11;17;21;20;47;59;32;28;12;36;55;23;29;38;63;9;54;51;27;64;41;52;14;43;31;37;39;13;19;48;38;288
38;288;30;1;2;61;34;22;44;46;6;58;50;10;49;15;53;5;42;8;60;24;4;33;56;25;26;18;45;7;57;16;3;62;40;35;11;17;21;20;47;59;32;28;12;36;55;23;29;38;63;9;54;51;27;64;41;52;14;43;31;37;39;13;19;48
30;1;2;61;34;22;44;46;6;58;50;10;49;15;53;5;42;8;60;24;4;33;56;25;26;18;45;7;57;16;3;62;40;35;11;17;21;20;47;59;37;28;12;36;55;23;29;38;63;9;54;51;27;64;41;52;14;43;31;32;39;13;19;48;38;288
38;288;30;1;2;61;34;22;44;46;6;58;50;10;49;15;53;5;42;8;60;24;4;33;56;25;26;18;45;7;57;16;3;62;40;35;11;17;21;20;47;59;37;28;12;36;55;23;29;38;63;9;54;51;27;64;41;52;14;43;31;32;39;13;19;48
30;1;2;61;34;22;44;46;6;58;50;10;49;15;53;5;42;8;60;24;4;33;56;25;26;18;45;7;57;16;3;62;40;35;11;17;21;20;47;59;37;28;12;36;55;23;29;38;63;9;54;51;27;64;32;52;14;43;31;41;39;13;19;48;38;288
39;288;30;1;2;61;34;22;44;46;6;58;50;10;49;15;53;5;42;8;60;24;4;33;56;25;26;18;45;7;57;16;3;62;40;35;11;17;21;20;47;59;37;28;12;36;55;23;29;38;63;9;54;51;27;64;32;52;14;43;31;41;39;13;19;48
30;1;2;61;34;22;44;46;6;58;50;10;49;15;53;5;42;28;60;24;4;33;56;25;26;18;45;7;57;16;3;62;40;35;11;17;21;20;47;59;37;8;12;36;55;23;29;38;63;9;54;51;27;64;32;52;14;43;31;41;39;13;19;48;39;288
39;288;30;1;2;61;34;22;44;46;6;58;50;10;49;15;53;5;42;28;60;24;4;33;56;25;26;18;45;7;57;16;3;62;40;35;11;17;21;20;47;59;37;8;12;36;55;23;29;38;63;9;54;51;27;64;32;52;14;43;31;41;39;13;19;48
30;1;2;61;34;22;44;46;6;58;50;10;49;15;53;5;42;28;60;24;4;33;56;25;26;18;45;7;57;16;3;62;40;35;11;17;20;21;47;59;37;8;12;36;55;23;29;38;63;9;54;51;27;64;32;52;14;43;31;41;39;13;19;48;39;284
39;284;30;1;2;61;34;22;44;46;6;58;50;10;49;15;53;5;42;28;60;24;4;33;56;25;26;18;45;7;57;16;3;62;40;35;11;17;20;21;47;59;37;8;12;36;55;23;29;38;63;9;54;51;27;64;32;52;14;43;31;41;39;13;19;48
30;1;2;61;34;22;44;46;6;58;50;10;49;15;53;5;42;28;60;24;4;33;56;25;26;18;45;7;57;40;3;62;16;35;11;17;20;21;47;59;37;8;12;36;55;23;29;38;63;9;54;51;27;64;32;52;14;43;31;41;39;13;19;48;39;280
