"X1";"X286";"X46";"X52";"X12";"X42";"X4";"X57";"X64";"X48";"X27";"X11";"X59";"X24";"X31";"X6";"X33";"X53";"X18";"X34";"X60";"X30";"X7";"X5";"X62";"X50";"X16";"X15";"X45";"X40";"X19";"X2";"X58";"X37";"X13";"X61";"X10";"X8";"X39";"X56";"X55";"X41";"X35";"X28";"X38";"X25";"X21";"X54";"X14";"X43";"X36";"X49";"X47";"X44";"X26";"X9";"X22";"X63";"X17";"X51";"X3";"X32";"X1.1";"X23";"X29";"X20"
39;264;33;37;52;57;43;40;10;35;51;16;14;22;29;6;55;59;11;13;1;21;53;12;47;27;45;23;63;19;61;42;15;41;44;34;50;62;3;20;7;25;31;39;4;8;60;18;9;5;2;48;58;38;32;17;56;28;46;49;36;64;30;26;54;24
33;37;52;57;43;40;10;35;51;16;14;22;29;6;55;59;11;13;54;21;53;12;47;27;45;23;63;19;61;42;15;41;44;34;50;62;3;20;7;25;31;39;4;8;60;18;9;5;2;48;58;38;32;17;56;28;46;49;36;64;30;26;1;24;39;276
39;276;33;37;52;57;43;40;10;35;51;16;14;22;29;6;55;59;11;13;54;21;53;12;47;27;45;23;63;19;61;42;15;41;44;34;50;62;3;20;7;25;31;39;4;8;60;18;9;5;2;48;58;38;32;17;56;28;46;49;36;64;30;26;1;24
3;37;52;57;43;40;10;35;51;16;14;22;29;6;55;59;11;13;54;21;53;12;47;27;45;23;63;19;61;42;15;41;44;34;50;62;33;20;7;25;31;39;4;8;60;18;9;5;2;48;58;38;32;17;56;28;46;49;36;64;30;26;1;24;39;284
39;284;3;37;52;57;43;40;10;35;51;16;14;22;29;6;55;59;11;13;54;21;53;12;47;27;45;23;63;19;61;42;15;41;44;34;50;62;33;20;7;25;31;39;4;8;60;18;9;5;2;48;58;38;32;17;56;28;46;49;36;64;30;26;1;24
3;37;52;57;43;40;10;35;51;16;14;22;29;6;55;59;11;13;54;21;53;12;47;27;45;48;63;19;61;42;15;41;44;34;50;62;33;20;7;25;31;39;4;8;60;18;9;5;2;23;58;38;32;17;56;28;46;49;36;64;30;26;1;24;39;284
39;284;3;37;52;57;43;40;10;35;51;16;14;22;29;6;55;59;11;13;54;21;53;12;47;27;45;48;63;19;61;42;15;41;44;34;50;62;33;20;7;25;31;39;4;8;60;18;9;5;2;23;58;38;32;17;56;28;46;49;36;64;30;26;1;24
3;37;52;57;43;40;27;35;51;16;14;22;29;6;55;59;11;13;54;21;53;12;47;10;45;48;63;19;61;42;15;41;44;34;50;62;33;20;7;25;31;39;4;8;60;18;9;5;2;23;58;38;32;17;56;28;46;49;36;64;30;26;1;24;39;284
39;284;3;37;52;57;43;40;27;35;51;16;14;22;29;6;55;59;11;13;54;21;53;12;47;10;45;48;63;19;61;42;15;41;44;34;50;62;33;20;7;25;31;39;4;8;60;18;9;5;2;23;58;38;32;17;56;28;46;49;36;64;30;26;1;24
3;37;52;57;43;40;27;35;51;16;14;22;29;6;55;59;11;13;54;21;53;12;47;10;45;48;63;19;61;42;15;41;44;34;50;62;33;20;30;25;31;39;4;8;60;18;9;5;2;23;58;38;32;17;56;28;46;49;36;64;7;26;1;24;39;284
40;284;3;37;52;57;43;40;27;35;51;16;14;22;29;6;55;59;11;13;54;21;53;12;47;10;45;48;63;19;61;42;15;41;44;34;50;62;33;20;30;25;31;39;4;8;60;18;9;5;2;23;58;38;32;17;56;28;46;49;36;64;7;26;1;24
23;37;52;57;43;40;27;35;51;16;14;22;29;6;55;59;11;13;54;21;53;12;47;10;45;48;63;19;61;42;15;41;44;34;50;62;33;20;30;25;31;39;4;8;60;18;9;5;2;3;58;38;32;17;56;28;46;49;36;64;7;26;1;24;40;284
40;284;23;37;52;57;43;40;27;35;51;16;14;22;29;6;55;59;11;13;54;21;53;12;47;10;45;48;63;19;61;42;15;41;44;34;50;62;33;20;30;25;31;39;4;8;60;18;9;5;2;3;58;38;32;17;56;28;46;49;36;64;7;26;1;24
23;37;52;57;43;40;27;35;51;7;14;22;29;6;55;59;11;13;54;21;53;12;47;10;45;48;63;19;61;42;15;41;44;34;50;62;33;20;30;25;31;39;4;8;60;18;9;5;2;3;58;38;32;17;56;28;46;49;36;64;16;26;1;24;40;272
40;272;23;37;52;57;43;40;27;35;51;7;14;22;29;6;55;59;11;13;54;21;53;12;47;10;45;48;63;19;61;42;15;41;44;34;50;62;33;20;30;25;31;39;4;8;60;18;9;5;2;3;58;38;32;17;56;28;46;49;36;64;16;26;1;24
23;37;52;57;43;40;27;35;51;7;14;22;29;6;55;59;11;13;54;21;53;12;47;10;45;48;63;19;61;42;15;41;44;34;50;62;33;5;30;25;31;39;4;8;60;18;9;20;2;3;58;38;32;17;56;28;46;49;36;64;16;26;1;24;40;272
40;272;23;37;52;57;43;40;27;35;51;7;14;22;29;6;55;59;11;13;54;21;53;12;47;10;45;48;63;19;61;42;15;41;44;34;50;62;33;5;30;25;31;39;4;8;60;18;9;20;2;3;58;38;32;17;56;28;46;49;36;64;16;26;1;24
23;37;52;57;43;40;27;35;51;7;14;22;29;6;55;59;11;13;54;21;32;12;47;10;45;48;63;19;61;42;15;41;44;34;50;62;33;5;30;25;31;39;4;8;60;18;9;20;2;3;58;38;53;17;56;28;46;49;36;64;16;26;1;24;40;272
40;272;23;37;52;57;43;40;27;35;51;7;14;22;29;6;55;59;11;13;54;21;32;12;47;10;45;48;63;19;61;42;15;41;44;34;50;62;33;5;30;25;31;39;4;8;60;18;9;20;2;3;58;38;53;17;56;28;46;49;36;64;16;26;1;24
50;37;52;57;43;40;27;35;51;7;14;22;29;6;55;59;11;13;54;21;32;12;47;10;45;48;63;19;61;42;15;41;44;34;23;62;33;5;30;25;31;39;4;8;60;18;9;20;2;3;58;38;53;17;56;28;46;49;36;64;16;26;1;24;40;276
40;276;50;37;52;57;43;40;27;35;51;7;14;22;29;6;55;59;11;13;54;21;32;12;47;10;45;48;63;19;61;42;15;41;44;34;23;62;33;5;30;25;31;39;4;8;60;18;9;20;2;3;58;38;53;17;56;28;46;49;36;64;16;26;1;24
50;37;52;57;43;40;27;35;51;7;14;22;29;6;55;59;11;13;54;21;32;12;47;10;45;48;63;19;18;42;15;41;44;34;23;62;33;5;30;25;31;39;4;8;60;61;9;20;2;3;58;38;53;17;56;28;46;49;36;64;16;26;1;24;40;280
40;280;50;37;52;57;43;40;27;35;51;7;14;22;29;6;55;59;11;13;54;21;32;12;47;10;45;48;63;19;18;42;15;41;44;34;23;62;33;5;30;25;31;39;4;8;60;61;9;20;2;3;58;38;53;17;56;28;46;49;36;64;16;26;1;24
50;37;52;57;43;40;27;35;51;48;14;22;29;6;55;59;11;13;54;21;32;12;47;10;45;7;63;19;18;42;15;41;44;34;23;62;33;5;30;25;31;39;4;8;60;61;9;20;2;3;58;38;53;17;56;28;46;49;36;64;16;26;1;24;40;288
40;280;50;37;52;57;43;40;27;35;51;7;14;22;29;6;55;59;11;13;54;21;32;12;47;10;45;48;63;19;18;42;15;41;44;34;23;62;33;5;30;25;31;39;4;8;60;61;9;20;2;3;58;38;53;17;56;28;46;49;36;64;16;26;1;24
50;37;52;57;43;40;27;35;51;7;14;22;29;6;55;59;11;13;54;21;32;12;47;10;45;48;63;19;18;42;15;41;44;34;23;62;33;5;30;25;31;1;4;8;60;61;9;20;2;3;58;38;53;17;56;28;46;49;36;64;16;26;39;24;40;280
40;280;50;37;52;57;43;40;27;35;51;7;14;22;29;6;55;59;11;13;54;21;32;12;47;10;45;48;63;19;18;42;15;41;44;34;23;62;33;5;30;25;31;1;4;8;60;61;9;20;2;3;58;38;53;17;56;28;46;49;36;64;16;26;39;24
50;37;52;57;43;40;27;35;51;7;14;22;29;6;55;59;11;13;54;21;32;12;47;10;45;48;63;19;18;42;15;41;44;34;23;62;33;5;30;26;31;1;4;8;60;61;9;20;2;3;58;38;53;17;56;28;46;49;36;64;16;25;39;24;40;280
40;280;50;37;52;57;43;40;27;35;51;7;14;22;29;6;55;59;11;13;54;21;32;12;47;10;45;48;63;19;18;42;15;41;44;34;23;62;33;5;30;26;31;1;4;8;60;61;9;20;2;3;58;38;53;17;56;28;46;49;36;64;16;25;39;24
50;37;52;57;43;40;27;35;51;7;14;22;29;6;55;59;11;13;54;21;32;12;47;10;38;48;63;19;18;42;15;41;44;34;23;62;33;5;30;26;31;1;4;8;60;61;9;20;2;3;58;45;53;17;56;28;46;49;36;64;16;25;39;24;40;280
40;280;50;37;52;57;43;40;27;35;51;7;14;22;29;6;55;59;11;13;54;21;32;12;47;10;38;48;63;19;18;42;15;41;44;34;23;62;33;5;30;26;31;1;4;8;60;61;9;20;2;3;58;45;53;17;56;28;46;49;36;64;16;25;39;24
50;37;52;57;43;40;27;35;51;7;14;22;29;6;53;59;11;13;54;21;32;12;47;10;38;48;63;19;18;42;15;41;44;34;23;62;33;5;30;26;31;1;4;8;60;61;9;20;2;3;58;45;55;17;56;28;46;49;36;64;16;25;39;24;40;278
40;278;50;37;52;57;43;40;27;35;51;7;14;22;29;6;53;59;11;13;54;21;32;12;47;10;38;48;63;19;18;42;15;41;44;34;23;62;33;5;30;26;31;1;4;8;60;61;9;20;2;3;58;45;55;17;56;28;46;49;36;64;16;25;39;24
50;37;52;57;43;40;27;35;51;7;14;22;19;6;53;59;11;13;54;21;32;12;47;10;38;48;63;29;18;42;15;41;44;34;23;62;33;5;30;26;31;1;4;8;60;61;9;20;2;3;58;45;55;17;56;28;46;49;36;64;16;25;39;24;40;274
40;274;50;37;52;57;43;40;27;35;51;7;14;22;19;6;53;59;11;13;54;21;32;12;47;10;38;48;63;29;18;42;15;41;44;34;23;62;33;5;30;26;31;1;4;8;60;61;9;20;2;3;58;45;55;17;56;28;46;49;36;64;16;25;39;24
50;37;52;57;43;40;27;35;51;7;14;22;19;6;53;59;11;13;54;21;32;12;47;10;38;48;63;29;18;42;15;17;44;34;23;62;33;5;30;26;31;1;4;8;60;61;9;20;2;3;58;45;55;41;56;28;46;49;36;64;16;25;39;24;40;272
40;272;50;37;52;57;43;40;27;35;51;7;14;22;19;6;53;59;11;13;54;21;32;12;47;10;38;48;63;29;18;42;15;17;44;34;23;62;33;5;30;26;31;1;4;8;60;61;9;20;2;3;58;45;55;41;56;28;46;49;36;64;16;25;39;24
50;37;52;57;43;40;27;35;51;7;14;22;19;6;53;59;11;13;54;21;32;12;47;10;38;48;63;29;18;42;15;17;44;34;23;62;33;5;30;39;31;1;4;8;60;61;9;20;2;3;58;45;55;41;56;28;46;49;36;64;16;25;26;24;40;272
40;272;50;37;52;57;43;40;27;35;51;7;14;22;19;6;53;59;11;13;54;21;32;12;47;10;38;48;63;29;18;42;15;17;44;34;23;62;33;5;30;39;31;1;4;8;60;61;9;20;2;3;58;45;55;41;56;28;46;49;36;64;16;25;26;24
50;37;52;57;43;40;27;35;51;7;14;22;19;6;53;45;11;13;54;21;32;12;47;10;38;48;63;29;18;42;15;17;44;34;23;62;33;5;30;39;31;1;4;8;60;61;9;20;2;3;58;59;55;41;56;28;46;49;36;64;16;25;26;24;40;272
40;272;50;37;52;57;43;40;27;35;51;7;14;22;19;6;53;45;11;13;54;21;32;12;47;10;38;48;63;29;18;42;15;17;44;34;23;62;33;5;30;39;31;1;4;8;60;61;9;20;2;3;58;59;55;41;56;28;46;49;36;64;16;25;26;24
50;37;52;32;43;40;27;35;51;7;14;22;19;6;53;45;11;13;54;21;57;12;47;10;38;48;63;29;18;42;15;17;44;34;23;62;33;5;30;39;31;1;4;8;60;61;9;20;2;3;58;59;55;41;56;28;46;49;36;64;16;25;26;24;40;268
40;268;50;37;52;32;43;40;27;35;51;7;14;22;19;6;53;45;11;13;54;21;57;12;47;10;38;48;63;29;18;42;15;17;44;34;23;62;33;5;30;39;31;1;4;8;60;61;9;20;2;3;58;59;55;41;56;28;46;49;36;64;16;25;26;24
50;37;52;32;43;40;27;35;51;7;13;22;19;6;53;45;11;14;54;21;57;12;47;10;38;48;63;29;18;42;15;17;44;34;23;62;33;5;30;39;31;1;4;8;60;61;9;20;2;3;58;59;55;41;56;28;46;49;36;64;16;25;26;24;40;264
40;264;50;37;52;32;43;40;27;35;51;7;13;22;19;6;53;45;11;14;54;21;57;12;47;10;38;48;63;29;18;42;15;17;44;34;23;62;33;5;30;39;31;1;4;8;60;61;9;20;2;3;58;59;55;41;56;28;46;49;36;64;16;25;26;24
50;37;51;32;43;40;27;35;52;7;13;22;19;6;53;45;11;14;54;21;57;12;47;10;38;48;63;29;18;42;15;17;44;34;23;62;33;5;30;39;31;1;4;8;60;61;9;20;2;3;58;59;55;41;56;28;46;49;36;64;16;25;26;24;40;266
40;266;50;37;51;32;43;40;27;35;52;7;13;22;19;6;53;45;11;14;54;21;57;12;47;10;38;48;63;29;18;42;15;17;44;34;23;62;33;5;30;39;31;1;4;8;60;61;9;20;2;3;58;59;55;41;56;28;46;49;36;64;16;25;26;24
50;37;51;32;43;40;27;35;52;7;13;22;19;6;53;45;11;14;54;21;57;12;47;10;28;48;63;29;18;42;15;17;44;34;23;62;33;5;30;39;31;1;4;8;60;61;9;20;2;3;58;59;55;41;56;38;46;49;36;64;16;25;26;24;40;266
40;266;50;37;51;32;43;40;27;35;52;7;13;22;19;6;53;45;11;14;54;21;57;12;47;10;28;48;63;29;18;42;15;17;44;34;23;62;33;5;30;39;31;1;4;8;60;61;9;20;2;3;58;59;55;41;56;38;46;49;36;64;16;25;26;24
50;37;51;32;43;40;27;35;52;7;13;22;19;2;53;45;11;14;54;21;57;12;47;10;28;48;63;29;18;42;15;17;44;34;23;62;33;5;30;39;31;1;4;8;60;61;9;20;6;3;58;59;55;41;56;38;46;49;36;64;16;25;26;24;40;274
41;274;50;37;51;32;43;40;27;35;52;7;13;22;19;2;53;45;11;14;54;21;57;12;47;10;28;48;63;29;18;42;15;17;44;34;23;62;33;5;30;39;31;1;4;8;60;61;9;20;6;3;58;59;55;41;56;38;46;49;36;64;16;25;26;24
50;37;51;32;43;40;27;35;52;7;13;22;19;2;53;45;11;14;54;21;57;12;47;10;28;48;63;29;18;42;15;17;44;34;23;62;25;5;30;39;31;1;4;8;60;61;9;20;6;3;58;59;55;41;56;38;46;49;36;64;16;33;26;24;41;290
41;274;50;37;51;32;43;40;27;35;52;7;13;22;19;2;53;45;11;14;54;21;57;12;47;10;28;48;63;29;18;42;15;17;44;34;23;62;33;5;30;39;31;1;4;8;60;61;9;20;6;3;58;59;55;41;56;38;46;49;36;64;16;25;26;24
50;37;51;32;40;43;27;35;52;7;13;22;19;2;53;45;11;14;54;21;57;12;47;10;28;48;63;29;18;42;15;17;44;34;23;62;33;5;30;39;31;1;4;8;60;61;9;20;6;3;58;59;55;41;56;38;46;49;36;64;16;25;26;24;41;278
41;278;50;37;51;32;40;43;27;35;52;7;13;22;19;2;53;45;11;14;54;21;57;12;47;10;28;48;63;29;18;42;15;17;44;34;23;62;33;5;30;39;31;1;4;8;60;61;9;20;6;3;58;59;55;41;56;38;46;49;36;64;16;25;26;24
50;37;51;32;40;43;27;35;52;7;13;22;19;2;53;45;11;14;54;21;57;12;47;10;28;48;63;6;18;42;15;17;44;34;23;62;33;5;30;39;31;1;4;8;60;61;9;20;29;3;58;59;55;41;56;38;46;49;36;64;16;25;26;24;41;278
41;278;50;37;51;32;40;43;27;35;52;7;13;22;19;2;53;45;11;14;54;21;57;12;47;10;28;48;63;6;18;42;15;17;44;34;23;62;33;5;30;39;31;1;4;8;60;61;9;20;29;3;58;59;55;41;56;38;46;49;36;64;16;25;26;24
50;37;51;32;40;43;27;35;52;7;13;22;19;2;53;45;11;14;54;21;57;12;47;10;28;48;63;6;18;42;15;17;44;34;23;62;33;5;30;39;31;1;4;8;60;61;9;20;29;3;58;59;55;25;56;38;46;49;36;64;16;41;26;24;41;278
41;278;50;37;51;32;40;43;27;35;52;7;13;22;19;2;53;45;11;14;54;21;57;12;47;10;28;48;63;6;18;42;15;17;44;34;23;62;33;5;30;39;31;1;4;8;60;61;9;20;29;3;58;59;55;25;56;38;46;49;36;64;16;41;26;24
50;37;51;32;40;43;27;35;52;7;13;22;19;2;53;45;11;14;54;21;57;12;47;10;28;48;61;6;18;42;15;17;44;34;23;62;33;5;30;39;31;1;4;8;60;63;9;20;29;3;58;59;55;25;56;38;46;49;36;64;16;41;26;24;41;270
41;270;50;37;51;32;40;43;27;35;52;7;13;22;19;2;53;45;11;14;54;21;57;12;47;10;28;48;61;6;18;42;15;17;44;34;23;62;33;5;30;39;31;1;4;8;60;63;9;20;29;3;58;59;55;25;56;38;46;49;36;64;16;41;26;24
50;37;51;32;40;43;27;35;52;7;13;22;19;2;53;45;11;14;15;21;57;12;47;10;28;48;61;6;18;42;54;17;44;34;23;62;33;5;30;39;31;1;4;8;60;63;9;20;29;3;58;59;55;25;56;38;46;49;36;64;16;41;26;24;41;246
41;246;50;37;51;32;40;43;27;35;52;7;13;22;19;2;53;45;11;14;15;21;57;12;47;10;28;48;61;6;18;42;54;17;44;34;23;62;33;5;30;39;31;1;4;8;60;63;9;20;29;3;58;59;55;25;56;38;46;49;36;64;16;41;26;24
50;37;51;32;40;43;27;21;52;7;13;22;19;2;53;45;11;14;15;35;57;12;47;10;28;48;61;6;18;42;54;17;44;34;23;62;33;5;30;39;31;1;4;8;60;63;9;20;29;3;58;59;55;25;56;38;46;49;36;64;16;41;26;24;41;262
41;262;50;37;51;32;40;43;27;21;52;7;13;22;19;2;53;45;11;14;15;35;57;12;47;10;28;48;61;6;18;42;54;17;44;34;23;62;33;5;30;39;31;1;4;8;60;63;9;20;29;3;58;59;55;25;56;38;46;49;36;64;16;41;26;24
50;37;51;32;40;43;1;21;52;7;13;22;19;2;53;45;11;14;15;35;57;12;47;10;28;48;61;6;18;42;54;17;44;34;23;62;33;5;30;39;31;27;4;8;60;63;9;20;29;3;58;59;55;25;56;38;46;49;36;64;16;41;26;24;41;262
41;262;50;37;51;32;40;43;1;21;52;7;13;22;19;2;53;45;11;14;15;35;57;12;47;10;28;48;61;6;18;42;54;17;44;34;23;62;33;5;30;39;31;27;4;8;60;63;9;20;29;3;58;59;55;25;56;38;46;49;36;64;16;41;26;24
50;37;51;32;40;43;1;21;52;7;13;22;19;2;53;45;11;14;15;35;57;12;47;10;39;48;61;6;18;42;54;17;44;34;23;62;33;5;30;28;31;27;4;8;60;63;9;20;29;3;58;59;55;25;56;38;46;49;36;64;16;41;26;24;41;262
41;262;50;37;51;32;40;43;1;21;52;7;13;22;19;2;53;45;11;14;15;35;57;12;47;10;39;48;61;6;18;42;54;17;44;34;23;62;33;5;30;28;31;27;4;8;60;63;9;20;29;3;58;59;55;25;56;38;46;49;36;64;16;41;26;24
50;37;51;32;40;43;1;21;52;7;13;22;19;2;53;39;11;14;15;35;57;12;47;10;45;48;61;6;18;42;54;17;44;34;23;62;33;5;30;28;31;27;4;8;60;63;9;20;29;3;58;59;55;25;56;38;46;49;36;64;16;41;26;24;41;262
41;262;50;37;51;32;40;43;1;21;52;7;13;22;19;2;53;39;11;14;15;35;57;12;47;10;45;48;61;6;18;42;54;17;44;34;23;62;33;5;30;28;31;27;4;8;60;63;9;20;29;3;58;59;55;25;56;38;46;49;36;64;16;41;26;24
50;37;51;32;40;43;1;21;52;7;13;22;19;2;53;39;11;14;15;35;55;12;47;10;45;48;61;6;18;42;54;17;44;34;23;62;33;5;30;28;31;27;4;8;60;63;9;20;29;3;58;59;57;25;56;38;46;49;36;64;16;41;26;24;41;262
41;262;50;37;51;32;40;43;1;21;52;7;13;22;19;2;53;39;11;14;15;35;55;12;47;10;45;48;61;6;18;42;54;17;44;34;23;62;33;5;30;28;31;27;4;8;60;63;9;20;29;3;58;59;57;25;56;38;46;49;36;64;16;41;26;24
50;37;51;32;7;43;1;21;52;40;13;22;19;2;53;39;11;14;15;35;55;12;47;10;45;48;61;6;18;42;54;17;44;34;23;62;33;5;30;28;31;27;4;8;60;63;9;20;29;3;58;59;57;25;56;38;46;49;36;64;16;41;26;24;41;278
41;278;50;37;51;32;7;43;1;21;52;40;13;22;19;2;53;39;11;14;15;35;55;12;47;10;45;48;61;6;18;42;54;17;44;34;23;62;33;5;30;28;31;27;4;8;60;63;9;20;29;3;58;59;57;25;56;38;46;49;36;64;16;41;26;24
50;37;51;32;7;43;1;21;52;40;13;22;19;2;53;39;11;14;15;35;55;12;47;10;45;48;61;6;18;42;54;17;44;34;23;62;33;5;30;28;31;27;4;8;60;63;9;20;29;3;49;59;57;25;56;38;46;58;36;64;16;41;26;24;41;278
41;278;50;37;51;32;7;43;1;21;52;40;13;22;19;2;53;39;11;14;15;35;55;12;47;10;45;48;61;6;18;42;54;17;44;34;23;62;33;5;30;28;31;27;4;8;60;63;9;20;29;3;49;59;57;25;56;38;46;58;36;64;16;41;26;24
50;37;51;32;7;43;1;21;52;40;13;22;19;2;53;39;11;14;15;35;55;12;47;63;45;48;61;6;18;42;54;17;44;34;23;62;33;5;30;28;31;27;4;8;60;10;9;20;29;3;49;59;57;25;56;38;46;58;36;64;16;41;26;24;41;274
41;274;50;37;51;32;7;43;1;21;52;40;13;22;19;2;53;39;11;14;15;35;55;12;47;63;45;48;61;6;18;42;54;17;44;34;23;62;33;5;30;28;31;27;4;8;60;10;9;20;29;3;49;59;57;25;56;38;46;58;36;64;16;41;26;24
50;37;51;32;7;43;1;21;52;40;13;22;33;2;53;39;11;14;15;35;55;12;47;63;45;48;61;6;18;42;54;17;44;34;23;62;19;5;30;28;31;27;4;8;60;10;9;20;29;3;49;59;57;25;56;38;46;58;36;64;16;41;26;24;41;278
41;274;50;37;51;32;7;43;1;21;52;40;13;22;19;2;53;39;11;14;15;35;55;12;47;63;45;48;61;6;18;42;54;17;44;34;23;62;33;5;30;28;31;27;4;8;60;10;9;20;29;3;49;59;57;25;56;38;46;58;36;64;16;41;26;24
45;37;51;32;7;43;1;21;52;40;13;22;19;2;53;39;11;14;15;35;55;12;47;63;50;48;61;6;18;42;54;17;44;34;23;62;33;5;30;28;31;27;4;8;60;10;9;20;29;3;49;59;57;25;56;38;46;58;36;64;16;41;26;24;41;274
41;274;45;37;51;32;7;43;1;21;52;40;13;22;19;2;53;39;11;14;15;35;55;12;47;63;50;48;61;6;18;42;54;17;44;34;23;62;33;5;30;28;31;27;4;8;60;10;9;20;29;3;49;59;57;25;56;38;46;58;36;64;16;41;26;24
45;37;51;32;7;43;1;21;52;40;13;22;19;2;53;39;11;14;15;35;55;12;47;63;50;48;61;6;18;42;54;17;44;34;23;62;33;5;30;56;31;27;4;8;60;10;9;20;29;3;49;59;57;25;28;38;46;58;36;64;16;41;26;24;41;274
41;274;45;37;51;32;7;43;1;21;52;40;13;22;19;2;53;39;11;14;15;35;55;12;47;63;50;48;61;6;18;42;54;17;44;34;23;62;33;5;30;56;31;27;4;8;60;10;9;20;29;3;49;59;57;25;28;38;46;58;36;64;16;41;26;24
45;37;51;32;7;43;1;21;52;40;13;22;19;2;53;39;11;14;15;35;55;12;47;63;50;48;61;6;18;42;54;17;44;34;23;62;33;5;30;56;31;27;4;8;60;10;9;20;46;3;49;59;57;25;28;38;29;58;36;64;16;41;26;24;41;274
41;274;45;37;51;32;7;43;1;21;52;40;13;22;19;2;53;39;11;14;15;35;55;12;47;63;50;48;61;6;18;42;54;17;44;34;23;62;33;5;30;56;31;27;4;8;60;10;9;20;46;3;49;59;57;25;28;38;29;58;36;64;16;41;26;24
45;37;51;32;7;43;1;21;52;40;13;22;19;2;53;10;11;14;15;35;55;12;47;63;50;48;61;6;18;42;54;17;44;34;23;62;33;5;30;56;31;27;4;8;60;39;9;20;46;3;49;59;57;25;28;38;29;58;36;64;16;41;26;24;41;262
41;262;45;37;51;32;7;43;1;21;52;40;13;22;19;2;53;10;11;14;15;35;55;12;47;63;50;48;61;6;18;42;54;17;44;34;23;62;33;5;30;56;31;27;4;8;60;39;9;20;46;3;49;59;57;25;28;38;29;58;36;64;16;41;26;24
45;37;51;32;7;43;1;21;52;40;13;22;19;2;53;10;11;14;15;35;55;12;47;63;50;48;61;6;18;42;17;54;44;34;23;62;33;5;30;56;31;27;4;8;60;39;9;20;46;3;49;59;57;25;28;38;29;58;36;64;16;41;26;24;41;260
42;260;45;37;51;32;7;43;1;21;52;40;13;22;19;2;53;10;11;14;15;35;55;12;47;63;50;48;61;6;18;42;17;54;44;34;23;62;33;5;30;56;31;27;4;8;60;39;9;20;46;3;49;59;57;25;28;38;29;58;36;64;16;41;26;24
45;37;51;40;7;43;1;21;52;32;13;22;19;2;53;10;11;14;15;35;55;12;47;63;50;48;61;6;18;42;17;54;44;34;23;62;33;5;30;56;31;27;4;8;60;39;9;20;46;3;49;59;57;25;28;38;29;58;36;64;16;41;26;24;42;272
42;272;45;37;51;40;7;43;1;21;52;32;13;22;19;2;53;10;11;14;15;35;55;12;47;63;50;48;61;6;18;42;17;54;44;34;23;62;33;5;30;56;31;27;4;8;60;39;9;20;46;3;49;59;57;25;28;38;29;58;36;64;16;41;26;24
45;37;51;40;7;1;43;21;52;32;13;22;19;2;53;10;11;14;15;35;55;12;47;63;50;48;61;6;18;42;17;54;44;34;23;62;33;5;30;56;31;27;4;8;60;39;9;20;46;3;49;59;57;25;28;38;29;58;36;64;16;41;26;24;42;260
42;260;45;37;51;40;7;1;43;21;52;32;13;22;19;2;53;10;11;14;15;35;55;12;47;63;50;48;61;6;18;42;17;54;44;34;23;62;33;5;30;56;31;27;4;8;60;39;9;20;46;3;49;59;57;25;28;38;29;58;36;64;16;41;26;24
45;37;51;40;7;1;43;21;52;32;13;22;19;2;53;10;11;14;15;35;55;12;47;63;50;48;61;6;18;42;17;54;44;34;23;62;33;5;30;56;31;27;41;8;60;39;9;20;46;3;49;59;57;25;28;38;29;58;36;64;16;4;26;24;42;260
42;260;45;37;51;40;7;1;43;21;52;32;13;22;19;2;53;10;11;14;15;35;55;12;47;63;50;48;61;6;18;42;17;54;44;34;23;62;33;5;30;56;31;27;41;8;60;39;9;20;46;3;49;59;57;25;28;38;29;58;36;64;16;4;26;24
45;37;51;40;7;1;43;21;52;32;13;22;19;2;53;10;11;14;15;35;55;12;47;63;50;48;61;6;18;42;17;54;44;34;23;62;33;5;30;24;31;27;41;8;60;39;9;20;46;3;49;59;57;25;28;38;29;58;36;64;16;4;26;56;42;260
42;260;45;37;51;40;7;1;43;21;52;32;13;22;19;2;53;10;11;14;15;35;55;12;47;63;50;48;61;6;18;42;17;54;44;34;23;62;33;5;30;24;31;27;41;8;60;39;9;20;46;3;49;59;57;25;28;38;29;58;36;64;16;4;26;56
45;37;51;40;7;1;43;21;52;32;13;22;19;2;53;10;11;14;15;23;55;12;47;63;50;48;61;6;18;42;17;54;44;34;35;62;33;5;30;24;31;27;41;8;60;39;9;20;46;3;49;59;57;25;28;38;29;58;36;64;16;4;26;56;42;248
42;248;45;37;51;40;7;1;43;21;52;32;13;22;19;2;53;10;11;14;15;23;55;12;47;63;50;48;61;6;18;42;17;54;44;34;35;62;33;5;30;24;31;27;41;8;60;39;9;20;46;3;49;59;57;25;28;38;29;58;36;64;16;4;26;56
28;37;51;40;7;1;43;21;52;32;13;22;19;2;53;10;11;14;15;23;55;12;47;63;50;48;61;6;18;42;17;54;44;34;35;62;33;5;30;24;31;27;41;8;60;39;9;20;46;3;49;59;57;25;45;38;29;58;36;64;16;4;26;56;42;248
42;248;28;37;51;40;7;1;43;21;52;32;13;22;19;2;53;10;11;14;15;23;55;12;47;63;50;48;61;6;18;42;17;54;44;34;35;62;33;5;30;24;31;27;41;8;60;39;9;20;46;3;49;59;57;25;45;38;29;58;36;64;16;4;26;56
28;37;51;40;7;1;43;21;52;32;13;22;19;2;53;10;11;14;15;23;55;12;47;63;50;48;61;6;18;42;17;54;44;34;35;62;33;5;30;26;31;27;41;8;60;39;9;20;46;3;49;59;57;25;45;38;29;58;36;64;16;4;24;56;42;248
