"X1";"X288";"X18";"X49";"X56";"X39";"X25";"X51";"X61";"X19";"X57";"X5";"X34";"X52";"X11";"X60";"X26";"X12";"X33";"X35";"X31";"X21";"X58";"X40";"X45";"X50";"X54";"X13";"X1.1";"X10";"X23";"X32";"X29";"X27";"X16";"X53";"X3";"X37";"X47";"X48";"X44";"X6";"X4";"X59";"X62";"X46";"X15";"X42";"X38";"X30";"X20";"X17";"X7";"X24";"X64";"X22";"X43";"X36";"X2";"X28";"X14";"X63";"X8";"X41";"X55";"X9"
52;34;56;23;60;59;40;5;62;10;39;25;20;49;53;21;47;12;64;4;15;31;11;26;46;44;43;17;8;13;3;36;32;38;19;24;28;14;37;57;35;1;54;30;50;7;41;51;33;16;9;45;2;42;61;63;22;29;6;55;27;18;58;48;31;300
31;300;52;34;56;23;60;59;40;5;62;10;39;25;20;49;53;21;47;12;64;4;15;31;11;26;46;44;43;17;8;13;3;36;32;38;19;24;28;14;37;57;35;1;54;30;50;7;41;51;33;16;9;45;2;42;61;63;22;29;6;55;27;18;58;48
52;34;56;23;60;59;40;5;62;10;19;25;20;49;53;21;47;12;64;4;15;31;11;26;46;44;43;17;8;13;3;36;32;38;39;24;28;14;37;57;35;1;54;30;50;7;41;51;33;16;9;45;2;42;61;63;22;29;6;55;27;18;58;48;31;302
31;302;52;34;56;23;60;59;40;5;62;10;19;25;20;49;53;21;47;12;64;4;15;31;11;26;46;44;43;17;8;13;3;36;32;38;39;24;28;14;37;57;35;1;54;30;50;7;41;51;33;16;9;45;2;42;61;63;22;29;6;55;27;18;58;48
52;34;56;23;60;59;40;5;62;10;19;25;20;49;53;21;47;12;64;4;15;31;11;26;22;44;43;17;8;13;3;36;32;38;39;24;28;14;37;57;35;1;54;30;50;7;41;51;33;16;9;45;2;42;61;63;46;29;6;55;27;18;58;48;31;302
31;302;52;34;56;23;60;59;40;5;62;10;19;25;20;49;53;21;47;12;64;4;15;31;11;26;22;44;43;17;8;13;3;36;32;38;39;24;28;14;37;57;35;1;54;30;50;7;41;51;33;16;9;45;2;42;61;63;46;29;6;55;27;18;58;48
52;34;56;23;60;59;40;5;62;10;19;25;20;49;53;21;47;12;64;4;15;31;11;26;22;44;43;17;57;13;3;36;32;38;39;24;28;14;37;8;35;1;54;30;50;7;41;51;33;16;9;45;2;42;61;63;46;29;6;55;27;18;58;48;31;302
31;302;52;34;56;23;60;59;40;5;62;10;19;25;20;49;53;21;47;12;64;4;15;31;11;26;22;44;43;17;57;13;3;36;32;38;39;24;28;14;37;8;35;1;54;30;50;7;41;51;33;16;9;45;2;42;61;63;46;29;6;55;27;18;58;48
52;34;56;23;60;59;40;5;62;10;19;25;20;49;53;21;47;12;64;4;15;31;11;26;22;44;43;17;57;13;3;36;32;38;39;24;28;14;37;8;35;1;54;30;50;7;41;51;33;16;9;45;2;42;61;63;46;29;58;55;27;18;6;48;31;302
31;302;52;34;56;23;60;59;40;5;62;10;19;25;20;49;53;21;47;12;64;4;15;31;11;26;22;44;43;17;57;13;3;36;32;38;39;24;28;14;37;8;35;1;54;30;50;7;41;51;33;16;9;45;2;42;61;63;46;29;58;55;27;18;6;48
52;34;56;23;60;59;40;5;62;10;19;25;20;49;53;21;47;12;64;4;15;31;11;26;22;44;43;17;57;13;41;36;32;38;39;24;28;14;37;8;35;1;54;30;50;7;3;51;33;16;9;45;2;42;61;63;46;29;58;55;27;18;6;48;31;302
31;302;52;34;56;23;60;59;40;5;62;10;19;25;20;49;53;21;47;12;64;4;15;31;11;26;22;44;43;17;57;13;41;36;32;38;39;24;28;14;37;8;35;1;54;30;50;7;3;51;33;16;9;45;2;42;61;63;46;29;58;55;27;18;6;48
52;34;56;23;60;59;40;5;62;10;19;25;20;11;53;21;47;12;64;4;15;31;49;26;22;44;43;17;57;13;41;36;32;38;39;24;28;14;37;8;35;1;54;30;50;7;3;51;33;16;9;45;2;42;61;63;46;29;58;55;27;18;6;48;31;298
31;298;52;34;56;23;60;59;40;5;62;10;19;25;20;11;53;21;47;12;64;4;15;31;49;26;22;44;43;17;57;13;41;36;32;38;39;24;28;14;37;8;35;1;54;30;50;7;3;51;33;16;9;45;2;42;61;63;46;29;58;55;27;18;6;48
52;34;56;23;60;59;40;5;62;10;19;25;20;11;53;21;47;12;64;4;54;31;49;26;22;44;43;17;57;13;41;36;32;38;39;24;28;14;37;8;35;1;15;30;50;7;3;51;33;16;9;45;2;42;61;63;46;29;58;55;27;18;6;48;31;298
31;298;52;34;56;23;60;59;40;5;62;10;19;25;20;11;53;21;47;12;64;4;54;31;49;26;22;44;43;17;57;13;41;36;32;38;39;24;28;14;37;8;35;1;15;30;50;7;3;51;33;16;9;45;2;42;61;63;46;29;58;55;27;18;6;48
52;34;56;33;60;59;40;5;62;10;19;25;20;11;53;21;47;12;64;4;54;31;49;26;22;44;43;17;57;13;41;36;32;38;39;24;28;14;37;8;35;1;15;30;50;7;3;51;23;16;9;45;2;42;61;63;46;29;58;55;27;18;6;48;31;294
31;294;52;34;56;33;60;59;40;5;62;10;19;25;20;11;53;21;47;12;64;4;54;31;49;26;22;44;43;17;57;13;41;36;32;38;39;24;28;14;37;8;35;1;15;30;50;7;3;51;23;16;9;45;2;42;61;63;46;29;58;55;27;18;6;48
52;34;56;33;60;59;40;5;62;10;19;25;20;11;53;21;47;12;64;4;54;31;49;26;29;44;43;17;57;13;41;36;32;38;39;24;28;14;37;8;35;1;15;30;50;7;3;51;23;16;9;45;2;42;61;63;46;22;58;55;27;18;6;48;31;294
32;294;52;34;56;33;60;59;40;5;62;10;19;25;20;11;53;21;47;12;64;4;54;31;49;26;29;44;43;17;57;13;41;36;32;38;39;24;28;14;37;8;35;1;15;30;50;7;3;51;23;16;9;45;2;42;61;63;46;22;58;55;27;18;6;48
52;34;56;33;60;59;40;5;62;10;19;25;48;11;53;21;47;12;64;4;54;31;49;26;29;44;43;17;57;13;41;36;32;38;39;24;28;14;37;8;35;1;15;30;50;7;3;51;23;16;9;45;2;42;61;63;46;22;58;55;27;18;6;20;32;294
32;294;52;34;56;33;60;59;40;5;62;10;19;25;48;11;53;21;47;12;64;4;54;31;49;26;29;44;43;17;57;13;41;36;32;38;39;24;28;14;37;8;35;1;15;30;50;7;3;51;23;16;9;45;2;42;61;63;46;22;58;55;27;18;6;20
52;34;56;33;60;59;40;5;62;10;19;25;48;11;53;21;47;12;64;4;54;31;49;26;29;1;43;17;57;13;41;36;32;38;39;24;28;14;37;8;35;44;15;30;50;7;3;51;23;16;9;45;2;42;61;63;46;22;58;55;27;18;6;20;32;294
32;294;52;34;56;33;60;59;40;5;62;10;19;25;48;11;53;21;47;12;64;4;54;31;49;26;29;1;43;17;57;13;41;36;32;38;39;24;28;14;37;8;35;44;15;30;50;7;3;51;23;16;9;45;2;42;61;63;46;22;58;55;27;18;6;20
52;34;56;33;60;59;40;5;62;10;19;25;48;11;53;51;47;12;64;4;54;31;49;26;29;1;43;17;57;13;41;36;32;38;39;24;28;14;37;8;35;44;15;30;50;7;3;21;23;16;9;45;2;42;61;63;46;22;58;55;27;18;6;20;32;294
32;294;52;34;56;33;60;59;40;5;62;10;19;25;48;11;53;51;47;12;64;4;54;31;49;26;29;1;43;17;57;13;41;36;32;38;39;24;28;14;37;8;35;44;15;30;50;7;3;21;23;16;9;45;2;42;61;63;46;22;58;55;27;18;6;20
52;34;56;33;60;59;40;5;62;10;19;25;48;11;53;51;47;12;64;4;54;31;49;26;29;1;43;17;57;13;41;36;32;38;39;24;28;14;37;8;35;61;15;30;50;7;3;21;23;16;9;45;2;42;44;63;46;22;58;55;27;18;6;20;32;294
32;294;52;34;56;33;60;59;40;5;62;10;19;25;48;11;53;51;47;12;64;4;54;31;49;26;29;1;43;17;57;13;41;36;32;38;39;24;28;14;37;8;35;61;15;30;50;7;3;21;23;16;9;45;2;42;44;63;46;22;58;55;27;18;6;20
52;34;56;33;60;59;40;5;62;10;19;25;48;11;53;51;47;12;64;4;54;31;49;26;29;1;43;17;57;13;41;36;32;38;39;24;28;14;37;8;35;61;15;30;50;7;20;21;23;16;9;45;2;42;44;63;46;22;58;55;27;18;6;3;32;294
32;294;52;34;56;33;60;59;40;5;62;10;19;25;48;11;53;51;47;12;64;4;54;31;49;26;29;1;43;17;57;13;41;36;32;38;39;24;28;14;37;8;35;61;15;30;50;7;20;21;23;16;9;45;2;42;44;63;46;22;58;55;27;18;6;3
22;34;56;33;60;59;40;5;62;10;19;25;48;11;53;51;47;12;64;4;54;31;49;26;29;1;43;17;57;13;41;36;32;38;39;24;28;14;37;8;35;61;15;30;50;7;20;21;23;16;9;45;2;42;44;63;46;52;58;55;27;18;6;3;32;294
32;294;22;34;56;33;60;59;40;5;62;10;19;25;48;11;53;51;47;12;64;4;54;31;49;26;29;1;43;17;57;13;41;36;32;38;39;24;28;14;37;8;35;61;15;30;50;7;20;21;23;16;9;45;2;42;44;63;46;52;58;55;27;18;6;3
22;34;56;33;60;59;40;5;62;10;19;25;48;11;53;51;47;12;64;4;54;31;49;26;29;1;43;17;57;13;41;36;32;38;58;24;28;14;37;8;35;61;15;30;50;7;20;21;23;16;9;45;2;42;44;63;46;52;39;55;27;18;6;3;32;292
32;292;22;34;56;33;60;59;40;5;62;10;19;25;48;11;53;51;47;12;64;4;54;31;49;26;29;1;43;17;57;13;41;36;32;38;58;24;28;14;37;8;35;61;15;30;50;7;20;21;23;16;9;45;2;42;44;63;46;52;39;55;27;18;6;3
22;34;56;33;60;59;40;5;62;10;19;25;48;11;53;51;47;12;20;4;54;31;49;26;29;1;43;17;57;13;41;36;32;38;58;24;28;14;37;8;35;61;15;30;50;7;64;21;23;16;9;45;2;42;44;63;46;52;39;55;27;18;6;3;32;288
32;288;22;34;56;33;60;59;40;5;62;10;19;25;48;11;53;51;47;12;20;4;54;31;49;26;29;1;43;17;57;13;41;36;32;38;58;24;28;14;37;8;35;61;15;30;50;7;64;21;23;16;9;45;2;42;44;63;46;52;39;55;27;18;6;3
22;34;26;33;60;59;40;5;62;10;19;25;48;11;53;51;47;12;20;4;54;31;49;56;29;1;43;17;57;13;41;36;32;38;58;24;28;14;37;8;35;61;15;30;50;7;64;21;23;16;9;45;2;42;44;63;46;52;39;55;27;18;6;3;32;284
32;284;22;34;26;33;60;59;40;5;62;10;19;25;48;11;53;51;47;12;20;4;54;31;49;56;29;1;43;17;57;13;41;36;32;38;58;24;28;14;37;8;35;61;15;30;50;7;64;21;23;16;9;45;2;42;44;63;46;52;39;55;27;18;6;3
22;34;26;33;60;59;40;5;62;10;19;25;48;11;53;51;47;12;20;4;6;31;49;56;29;1;43;17;57;13;41;36;32;38;58;24;28;14;37;8;35;61;15;30;50;7;64;21;23;16;9;45;2;42;44;63;46;52;39;55;27;18;54;3;32;284
32;284;22;34;26;33;60;59;40;5;62;10;19;25;48;11;53;51;47;12;20;4;6;31;49;56;29;1;43;17;57;13;41;36;32;38;58;24;28;14;37;8;35;61;15;30;50;7;64;21;23;16;9;45;2;42;44;63;46;52;39;55;27;18;54;3
22;34;26;33;60;59;40;5;62;10;19;25;48;11;53;51;47;12;20;4;21;31;49;56;29;1;43;17;57;13;41;36;32;38;58;24;28;14;37;8;35;61;15;30;50;7;64;6;23;16;9;45;2;42;44;63;46;52;39;55;27;18;54;3;32;284
32;284;22;34;26;33;60;59;40;5;62;10;19;25;48;11;53;51;47;12;20;4;21;31;49;56;29;1;43;17;57;13;41;36;32;38;58;24;28;14;37;8;35;61;15;30;50;7;64;6;23;16;9;45;2;42;44;63;46;52;39;55;27;18;54;3
22;34;26;33;60;59;40;5;62;10;19;25;48;11;53;51;47;12;20;4;21;31;49;56;28;1;43;17;57;13;41;36;32;38;58;24;29;14;37;8;35;61;15;30;50;7;64;6;23;16;9;45;2;42;44;63;46;52;39;55;27;18;54;3;32;280
32;280;22;34;26;33;60;59;40;5;62;10;19;25;48;11;53;51;47;12;20;4;21;31;49;56;28;1;43;17;57;13;41;36;32;38;58;24;29;14;37;8;35;61;15;30;50;7;64;6;23;16;9;45;2;42;44;63;46;52;39;55;27;18;54;3
22;34;26;33;60;59;40;5;62;10;19;25;48;11;53;51;47;57;20;4;21;31;49;56;28;1;43;17;12;13;41;36;32;38;58;24;29;14;37;8;35;61;15;30;50;7;64;6;23;16;9;45;2;42;44;63;46;52;39;55;27;18;54;3;32;280
32;280;22;34;26;33;60;59;40;5;62;10;19;25;48;11;53;51;47;57;20;4;21;31;49;56;28;1;43;17;12;13;41;36;32;38;58;24;29;14;37;8;35;61;15;30;50;7;64;6;23;16;9;45;2;42;44;63;46;52;39;55;27;18;54;3
22;56;26;33;60;59;40;5;62;10;19;25;48;11;53;51;47;57;20;4;21;31;49;34;28;1;43;17;12;13;41;36;32;38;58;24;29;14;37;8;35;61;15;30;50;7;64;6;23;16;9;45;2;42;44;63;46;52;39;55;27;18;54;3;32;280
32;280;22;56;26;33;60;59;40;5;62;10;19;25;48;11;53;51;47;57;20;4;21;31;49;34;28;1;43;17;12;13;41;36;32;38;58;24;29;14;37;8;35;61;15;30;50;7;64;6;23;16;9;45;2;42;44;63;46;52;39;55;27;18;54;3
22;56;26;33;60;59;40;5;62;10;19;25;48;11;53;51;47;57;20;27;21;31;49;34;28;1;43;17;12;13;41;36;32;38;58;24;29;14;37;8;35;61;15;30;50;7;64;6;23;16;9;45;2;42;44;63;46;52;39;55;4;18;54;3;32;282
32;282;22;56;26;33;60;59;40;5;62;10;19;25;48;11;53;51;47;57;20;27;21;31;49;34;28;1;43;17;12;13;41;36;32;38;58;24;29;14;37;8;35;61;15;30;50;7;64;6;23;16;9;45;2;42;44;63;46;52;39;55;4;18;54;3
22;56;26;33;60;59;40;5;62;10;19;25;48;11;53;51;47;57;1;27;21;31;49;34;28;20;43;17;12;13;41;36;32;38;58;24;29;14;37;8;35;61;15;30;50;7;64;6;23;16;9;45;2;42;44;63;46;52;39;55;4;18;54;3;32;270
32;270;22;56;26;33;60;59;40;5;62;10;19;25;48;11;53;51;47;57;1;27;21;31;49;34;28;20;43;17;12;13;41;36;32;38;58;24;29;14;37;8;35;61;15;30;50;7;64;6;23;16;9;45;2;42;44;63;46;52;39;55;4;18;54;3
27;56;26;33;60;59;40;5;62;10;19;25;48;11;53;51;47;57;1;22;21;31;49;34;28;20;43;17;12;13;41;36;32;38;58;24;29;14;37;8;35;61;15;30;50;7;64;6;23;16;9;45;2;42;44;63;46;52;39;55;4;18;54;3;32;278
32;278;27;56;26;33;60;59;40;5;62;10;19;25;48;11;53;51;47;57;1;22;21;31;49;34;28;20;43;17;12;13;41;36;32;38;58;24;29;14;37;8;35;61;15;30;50;7;64;6;23;16;9;45;2;42;44;63;46;52;39;55;4;18;54;3
27;56;26;33;60;59;40;5;62;10;19;25;48;11;53;51;47;57;1;22;21;31;49;34;28;20;43;17;12;13;41;36;32;38;58;24;29;14;37;8;50;61;15;30;35;7;64;6;23;16;9;45;2;42;44;63;46;52;39;55;4;18;54;3;32;278
32;278;27;56;26;33;60;59;40;5;62;10;19;25;48;11;53;51;47;57;1;22;21;31;49;34;28;20;43;17;12;13;41;36;32;38;58;24;29;14;37;8;50;61;15;30;35;7;64;6;23;16;9;45;2;42;44;63;46;52;39;55;4;18;54;3
27;56;26;62;60;59;40;5;33;10;19;25;48;11;53;51;47;57;1;22;21;31;49;34;28;20;43;17;12;13;41;36;32;38;58;24;29;14;37;8;50;61;15;30;35;7;64;6;23;16;9;45;2;42;44;63;46;52;39;55;4;18;54;3;32;274
32;274;27;56;26;62;60;59;40;5;33;10;19;25;48;11;53;51;47;57;1;22;21;31;49;34;28;20;43;17;12;13;41;36;32;38;58;24;29;14;37;8;50;61;15;30;35;7;64;6;23;16;9;45;2;42;44;63;46;52;39;55;4;18;54;3
27;56;26;62;60;59;40;5;33;10;19;25;48;11;53;51;47;57;1;22;21;31;49;34;28;20;43;17;12;13;41;36;32;38;58;24;29;14;37;8;50;61;15;30;35;7;64;6;23;16;9;45;2;42;18;63;46;52;39;55;4;44;54;3;32;274
33;274;27;56;26;62;60;59;40;5;33;10;19;25;48;11;53;51;47;57;1;22;21;31;49;34;28;20;43;17;12;13;41;36;32;38;58;24;29;14;37;8;50;61;15;30;35;7;64;6;23;16;9;45;2;42;18;63;46;52;39;55;4;44;54;3
27;56;26;62;60;59;40;5;33;10;19;25;48;32;53;51;47;57;1;22;21;31;49;34;28;20;43;17;12;13;41;36;11;38;58;24;29;14;37;8;50;61;15;30;35;7;64;6;23;16;9;45;2;42;18;63;46;52;39;55;4;44;54;3;33;280
33;280;27;56;26;62;60;59;40;5;33;10;19;25;48;32;53;51;47;57;1;22;21;31;49;34;28;20;43;17;12;13;41;36;11;38;58;24;29;14;37;8;50;61;15;30;35;7;64;6;23;16;9;45;2;42;18;63;46;52;39;55;4;44;54;3
27;56;26;29;60;59;40;5;33;10;19;25;48;32;53;51;47;57;1;22;21;31;49;34;28;20;43;17;12;13;41;36;11;38;58;24;62;14;37;8;50;61;15;30;35;7;64;6;23;16;9;45;2;42;18;63;46;52;39;55;4;44;54;3;33;296
33;296;27;56;26;29;60;59;40;5;33;10;19;25;48;32;53;51;47;57;1;22;21;31;49;34;28;20;43;17;12;13;41;36;11;38;58;24;62;14;37;8;50;61;15;30;35;7;64;6;23;16;9;45;2;42;18;63;46;52;39;55;4;44;54;3
27;56;26;29;60;59;40;5;33;10;19;25;48;32;53;51;47;57;1;22;21;31;49;50;28;20;43;17;12;13;41;36;11;38;58;24;62;14;37;8;34;61;15;30;35;7;64;6;23;16;9;45;2;42;18;63;46;52;39;55;4;44;54;3;33;296
33;296;27;56;26;29;60;59;40;5;33;10;19;25;48;32;53;51;47;57;1;22;21;31;49;50;28;20;43;17;12;13;41;36;11;38;58;24;62;14;37;8;34;61;15;30;35;7;64;6;23;16;9;45;2;42;18;63;46;52;39;55;4;44;54;3
27;56;26;29;60;59;40;5;33;10;19;25;48;32;53;51;13;57;1;22;21;31;49;50;28;20;43;17;12;47;41;36;11;38;58;24;62;14;37;8;34;61;15;30;35;7;64;6;23;16;9;45;2;42;18;63;46;52;39;55;4;44;54;3;33;292
33;292;27;56;26;29;60;59;40;5;33;10;19;25;48;32;53;51;13;57;1;22;21;31;49;50;28;20;43;17;12;47;41;36;11;38;58;24;62;14;37;8;34;61;15;30;35;7;64;6;23;16;9;45;2;42;18;63;46;52;39;55;4;44;54;3
27;56;26;29;60;59;40;5;33;10;19;25;48;32;53;51;13;57;1;22;21;31;49;50;28;20;43;17;12;47;41;36;11;38;58;24;37;14;62;8;34;61;15;30;35;7;64;6;23;16;9;45;2;42;18;63;46;52;39;55;4;44;54;3;33;290
33;290;27;56;26;29;60;59;40;5;33;10;19;25;48;32;53;51;13;57;1;22;21;31;49;50;28;20;43;17;12;47;41;36;11;38;58;24;37;14;62;8;34;61;15;30;35;7;64;6;23;16;9;45;2;42;18;63;46;52;39;55;4;44;54;3
27;56;26;29;60;59;40;5;33;10;19;25;48;32;53;51;13;57;1;22;21;18;49;50;28;20;43;17;12;47;41;36;11;38;58;24;37;14;62;8;34;61;15;30;35;7;64;6;23;16;9;45;2;42;31;63;46;52;39;55;4;44;54;3;33;294
33;294;27;56;26;29;60;59;40;5;33;10;19;25;48;32;53;51;13;57;1;22;21;18;49;50;28;20;43;17;12;47;41;36;11;38;58;24;37;14;62;8;34;61;15;30;35;7;64;6;23;16;9;45;2;42;31;63;46;52;39;55;4;44;54;3
27;56;26;29;60;59;40;5;33;10;19;25;48;32;53;51;13;57;1;22;21;18;49;50;28;37;43;17;12;47;41;36;11;38;58;24;20;14;62;8;34;61;15;30;35;7;64;6;23;16;9;45;2;42;31;63;46;52;39;55;4;44;54;3;33;298
33;298;27;56;26;29;60;59;40;5;33;10;19;25;48;32;53;51;13;57;1;22;21;18;49;50;28;37;43;17;12;47;41;36;11;38;58;24;20;14;62;8;34;61;15;30;35;7;64;6;23;16;9;45;2;42;31;63;46;52;39;55;4;44;54;3
27;56;26;29;60;59;40;5;33;10;19;25;48;32;53;51;13;57;1;22;21;18;49;50;28;37;43;17;12;11;41;36;47;38;58;24;20;14;62;8;34;61;15;30;35;7;64;6;23;16;9;45;2;42;31;63;46;52;39;55;4;44;54;3;33;290
33;290;27;56;26;29;60;59;40;5;33;10;19;25;48;32;53;51;13;57;1;22;21;18;49;50;28;37;43;17;12;11;41;36;47;38;58;24;20;14;62;8;34;61;15;30;35;7;64;6;23;16;9;45;2;42;31;63;46;52;39;55;4;44;54;3
27;56;26;29;60;59;40;5;33;10;19;25;48;32;53;51;13;57;1;22;21;18;49;50;28;37;43;17;12;11;41;36;47;38;58;15;20;14;62;8;34;61;24;30;35;7;64;6;23;16;9;45;2;42;31;63;46;52;39;55;4;44;54;3;33;290
33;290;27;56;26;29;60;59;40;5;33;10;19;25;48;32;53;51;13;57;1;22;21;18;49;50;28;37;43;17;12;11;41;36;47;38;58;15;20;14;62;8;34;61;24;30;35;7;64;6;23;16;9;45;2;42;31;63;46;52;39;55;4;44;54;3
27;56;26;29;60;59;40;5;33;10;19;25;48;32;53;51;13;57;1;22;21;18;49;50;28;37;43;36;12;11;41;17;47;38;58;15;20;14;62;8;34;61;24;30;35;7;64;6;23;16;9;45;2;42;31;63;46;52;39;55;4;44;54;3;33;290
33;290;27;56;26;29;60;59;40;5;33;10;19;25;48;32;53;51;13;57;1;22;21;18;49;50;28;37;43;36;12;11;41;17;47;38;58;15;20;14;62;8;34;61;24;30;35;7;64;6;23;16;9;45;2;42;31;63;46;52;39;55;4;44;54;3
27;56;26;29;60;59;40;5;33;10;37;25;48;32;53;51;13;57;1;22;21;18;49;50;28;19;43;36;12;11;41;17;47;38;58;15;20;14;62;8;34;61;24;30;35;7;64;6;23;16;9;45;2;42;31;63;46;52;39;55;4;44;54;3;33;294
33;294;27;56;26;29;60;59;40;5;33;10;37;25;48;32;53;51;13;57;1;22;21;18;49;50;28;19;43;36;12;11;41;17;47;38;58;15;20;14;62;8;34;61;24;30;35;7;64;6;23;16;9;45;2;42;31;63;46;52;39;55;4;44;54;3
27;56;26;29;60;59;40;5;33;10;37;25;48;32;53;51;13;57;1;22;21;18;49;50;28;19;43;36;12;11;41;17;47;38;58;31;20;14;62;8;34;61;24;30;35;7;64;6;23;16;9;45;2;42;15;63;46;52;39;55;4;44;54;3;33;294
33;294;27;56;26;29;60;59;40;5;33;10;37;25;48;32;53;51;13;57;1;22;21;18;49;50;28;19;43;36;12;11;41;17;47;38;58;31;20;14;62;8;34;61;24;30;35;7;64;6;23;16;9;45;2;42;15;63;46;52;39;55;4;44;54;3
27;56;26;29;60;59;40;5;33;10;37;25;48;32;53;51;13;7;1;22;21;18;49;50;28;19;43;36;12;11;41;17;47;38;58;31;20;14;62;8;34;61;24;30;35;57;64;6;23;16;9;45;2;42;15;63;46;52;39;55;4;44;54;3;33;298
33;298;27;56;26;29;60;59;40;5;33;10;37;25;48;32;53;51;13;7;1;22;21;18;49;50;28;19;43;36;12;11;41;17;47;38;58;31;20;14;62;8;34;61;24;30;35;57;64;6;23;16;9;45;2;42;15;63;46;52;39;55;4;44;54;3
27;56;26;29;60;59;40;5;33;10;37;25;48;32;53;51;13;7;1;22;21;18;49;50;28;19;43;36;12;11;41;17;47;38;58;31;20;14;62;8;34;61;24;30;35;45;64;6;23;16;9;57;2;42;15;63;46;52;39;55;4;44;54;3;33;294
33;294;27;56;26;29;60;59;40;5;33;10;37;25;48;32;53;51;13;7;1;22;21;18;49;50;28;19;43;36;12;11;41;17;47;38;58;31;20;14;62;8;34;61;24;30;35;45;64;6;23;16;9;57;2;42;15;63;46;52;39;55;4;44;54;3
27;56;26;29;60;59;40;5;4;10;37;25;48;32;53;51;13;7;1;22;21;18;49;50;28;19;43;36;12;11;41;17;47;38;58;31;20;14;62;8;34;61;24;30;35;45;64;6;23;16;9;57;2;42;15;63;46;52;39;55;33;44;54;3;33;294
33;294;27;56;26;29;60;59;40;5;4;10;37;25;48;32;53;51;13;7;1;22;21;18;49;50;28;19;43;36;12;11;41;17;47;38;58;31;20;14;62;8;34;61;24;30;35;45;64;6;23;16;9;57;2;42;15;63;46;52;39;55;33;44;54;3
27;56;26;29;10;59;40;5;4;60;37;25;48;32;53;51;13;7;1;22;21;18;49;50;28;19;43;36;12;11;41;17;47;38;58;31;20;14;62;8;34;61;24;30;35;45;64;6;23;16;9;57;2;42;15;63;46;52;39;55;33;44;54;3;33;310
33;294;27;56;26;29;60;59;40;5;4;10;37;25;48;32;53;51;13;7;1;22;21;18;49;50;28;19;43;36;12;11;41;17;47;38;58;31;20;14;62;8;34;61;24;30;35;45;64;6;23;16;9;57;2;42;15;63;46;52;39;55;33;44;54;3
27;56;26;29;60;59;40;5;4;10;37;25;48;32;53;51;13;7;1;22;21;18;49;50;28;19;43;36;12;11;41;17;47;38;58;14;20;31;62;8;34;61;24;30;35;45;64;6;23;16;9;57;2;42;15;63;46;52;39;55;33;44;54;3;33;294
33;294;27;56;26;29;60;59;40;5;4;10;37;25;48;32;53;51;13;7;1;22;21;18;49;50;28;19;43;36;12;11;41;17;47;38;58;14;20;31;62;8;34;61;24;30;35;45;64;6;23;16;9;57;2;42;15;63;46;52;39;55;33;44;54;3
27;56;26;29;60;59;40;5;4;10;37;25;48;32;53;51;13;7;1;22;21;18;49;50;28;19;43;36;12;11;41;17;47;38;58;14;20;8;62;31;34;61;24;30;35;45;64;6;23;16;9;57;2;42;15;63;46;52;39;55;33;44;54;3;33;294
33;294;27;56;26;29;60;59;40;5;4;10;37;25;48;32;53;51;13;7;1;22;21;18;49;50;28;19;43;36;12;11;41;17;47;38;58;14;20;8;62;31;34;61;24;30;35;45;64;6;23;16;9;57;2;42;15;63;46;52;39;55;33;44;54;3
27;56;26;29;60;59;40;5;4;10;37;25;48;32;53;51;13;7;1;22;21;18;49;50;28;19;43;36;12;11;41;17;47;38;58;14;20;8;62;31;34;61;24;30;35;45;64;6;23;16;9;57;2;42;15;63;54;52;39;55;33;44;46;3;33;294
33;294;27;56;26;29;60;59;40;5;4;10;37;25;48;32;53;51;13;7;1;22;21;18;49;50;28;19;43;36;12;11;41;17;47;38;58;14;20;8;62;31;34;61;24;30;35;45;64;6;23;16;9;57;2;42;15;63;54;52;39;55;33;44;46;3
27;56;26;29;60;59;40;5;4;10;37;25;48;32;53;51;13;7;1;22;21;18;36;50;28;19;43;49;12;11;41;17;47;38;58;14;20;8;62;31;34;61;24;30;35;45;64;6;23;16;9;57;2;42;15;63;54;52;39;55;33;44;46;3;33;290
34;290;27;56;26;29;60;59;40;5;4;10;37;25;48;32;53;51;13;7;1;22;21;18;36;50;28;19;43;49;12;11;41;17;47;38;58;14;20;8;62;31;34;61;24;30;35;45;64;6;23;16;9;57;2;42;15;63;54;52;39;55;33;44;46;3
27;56;31;29;60;59;40;5;4;10;37;25;48;32;53;51;13;7;1;22;21;18;36;50;28;19;43;49;12;11;41;17;47;38;58;14;20;8;62;26;34;61;24;30;35;45;64;6;23;16;9;57;2;42;15;63;54;52;39;55;33;44;46;3;34;288
34;288;27;56;31;29;60;59;40;5;4;10;37;25;48;32;53;51;13;7;1;22;21;18;36;50;28;19;43;49;12;11;41;17;47;38;58;14;20;8;62;26;34;61;24;30;35;45;64;6;23;16;9;57;2;42;15;63;54;52;39;55;33;44;46;3
27;56;31;29;60;59;40;5;4;10;37;25;48;32;53;51;13;7;1;22;21;18;36;50;28;19;43;49;12;11;41;17;47;38;58;14;20;8;62;26;34;61;24;30;35;45;64;6;23;2;9;57;16;42;15;63;54;52;39;55;33;44;46;3;34;288
34;288;27;56;31;29;60;59;40;5;4;10;37;25;48;32;53;51;13;7;1;22;21;18;36;50;28;19;43;49;12;11;41;17;47;38;58;14;20;8;62;26;34;61;24;30;35;45;64;6;23;2;9;57;16;42;15;63;54;52;39;55;33;44;46;3
