"X1";"X27336";"X17";"X10";"X22";"X23";"X16";"X31";"X20";"X11";"X8";"X4";"X19";"X26";"X27";"X24";"X32";"X1.1";"X9";"X5";"X6";"X21";"X14";"X18";"X2";"X28";"X15";"X7";"X25";"X29";"X13";"X30";"X12";"X3"
85;25150;18;12;16;31;11;13;10;7;5;6;24;27;20;28;29;23;26;21;3;14;22;9;32;15;1;25;19;17;8;4;2;30
18;12;16;31;11;13;10;26;5;6;24;27;20;28;29;23;7;21;3;14;22;9;32;15;1;25;19;17;8;4;2;30;85;25278
85;25278;18;12;16;31;11;13;10;26;5;6;24;27;20;28;29;23;7;21;3;14;22;9;32;15;1;25;19;17;8;4;2;30
18;12;16;31;11;13;10;26;5;14;24;27;20;28;29;23;7;21;3;6;22;9;32;15;1;25;19;17;8;4;2;30;85;25238
85;25238;18;12;16;31;11;13;10;26;5;14;24;27;20;28;29;23;7;21;3;6;22;9;32;15;1;25;19;17;8;4;2;30
18;12;16;31;11;13;10;26;5;14;24;2;20;28;29;23;7;21;3;6;22;9;32;15;1;25;19;17;8;4;27;30;85;25862
85;25238;18;12;16;31;11;13;10;26;5;14;24;27;20;28;29;23;7;21;3;6;22;9;32;15;1;25;19;17;8;4;2;30
18;12;16;31;11;13;10;20;5;14;24;27;26;28;29;23;7;21;3;6;22;9;32;15;1;25;19;17;8;4;2;30;85;25358
85;25358;18;12;16;31;11;13;10;20;5;14;24;27;26;28;29;23;7;21;3;6;22;9;32;15;1;25;19;17;8;4;2;30
18;12;16;31;11;13;10;20;5;14;24;27;26;28;29;23;7;21;8;6;22;9;32;15;1;25;19;17;3;4;2;30;85;25518
85;25518;18;12;16;31;11;13;10;20;5;14;24;27;26;28;29;23;7;21;8;6;22;9;32;15;1;25;19;17;3;4;2;30
28;12;16;31;11;13;10;20;5;14;24;27;26;18;29;23;7;21;8;6;22;9;32;15;1;25;19;17;3;4;2;30;85;24798
85;24798;28;12;16;31;11;13;10;20;5;14;24;27;26;18;29;23;7;21;8;6;22;9;32;15;1;25;19;17;3;4;2;30
23;12;16;31;11;13;10;20;5;14;24;27;26;18;29;28;7;21;8;6;22;9;32;15;1;25;19;17;3;4;2;30;85;24718
85;24718;23;12;16;31;11;13;10;20;5;14;24;27;26;18;29;28;7;21;8;6;22;9;32;15;1;25;19;17;3;4;2;30
23;12;16;31;5;13;10;20;11;14;24;27;26;18;29;28;7;21;8;6;22;9;32;15;1;25;19;17;3;4;2;30;85;25118
85;24718;23;12;16;31;11;13;10;20;5;14;24;27;26;18;29;28;7;21;8;6;22;9;32;15;1;25;19;17;3;4;2;30
23;12;16;31;11;20;10;13;5;14;24;27;26;18;29;28;7;21;8;6;22;9;32;15;1;25;19;17;3;4;2;30;85;24624
85;24624;23;12;16;31;11;20;10;13;5;14;24;27;26;18;29;28;7;21;8;6;22;9;32;15;1;25;19;17;3;4;2;30
23;12;16;31;11;20;27;13;5;14;24;10;26;18;29;28;7;21;8;6;22;9;32;15;1;25;19;17;3;4;2;30;85;25298
85;24624;23;12;16;31;11;20;10;13;5;14;24;27;26;18;29;28;7;21;8;6;22;9;32;15;1;25;19;17;3;4;2;30
23;12;16;31;11;20;10;13;5;14;24;27;26;18;29;28;7;21;8;6;22;9;32;17;1;25;19;15;3;4;2;30;85;24672
85;24672;23;12;16;31;11;20;10;13;5;14;24;27;26;18;29;28;7;21;8;6;22;9;32;17;1;25;19;15;3;4;2;30
23;12;16;31;11;10;20;13;5;14;24;27;26;18;29;28;7;21;8;6;22;9;32;17;1;25;19;15;3;4;2;30;85;25812
85;24672;23;12;16;31;11;20;10;13;5;14;24;27;26;18;29;28;7;21;8;6;22;9;32;17;1;25;19;15;3;4;2;30
23;12;16;31;11;20;10;13;5;14;24;27;26;18;29;28;7;21;22;6;8;9;32;17;1;25;19;15;3;4;2;30;85;24522
85;24522;23;12;16;31;11;20;10;13;5;14;24;27;26;18;29;28;7;21;22;6;8;9;32;17;1;25;19;15;3;4;2;30
23;12;16;31;11;20;10;13;5;14;4;27;26;18;29;28;7;21;22;6;8;9;32;17;1;25;19;15;3;24;2;30;85;25042
85;24522;23;12;16;31;11;20;10;13;5;14;24;27;26;18;29;28;7;21;22;6;8;9;32;17;1;25;19;15;3;4;2;30
23;12;16;31;11;20;10;13;5;14;24;27;21;18;29;28;7;26;22;6;8;9;32;17;1;25;19;15;3;4;2;30;85;24962
85;24522;23;12;16;31;11;20;10;13;5;14;24;27;26;18;29;28;7;21;22;6;8;9;32;17;1;25;19;15;3;4;2;30
23;12;16;31;11;20;10;13;5;14;24;17;26;18;29;28;7;21;22;6;8;9;32;27;1;25;19;15;3;4;2;30;85;25282
85;24522;23;12;16;31;11;20;10;13;5;14;24;27;26;18;29;28;7;21;22;6;8;9;32;17;1;25;19;15;3;4;2;30
23;12;16;31;11;20;27;13;5;14;24;10;26;18;29;28;7;21;22;6;8;9;32;17;1;25;19;15;3;4;2;30;85;25404
85;24522;23;12;16;31;11;20;10;13;5;14;24;27;26;18;29;28;7;21;22;6;8;9;32;17;1;25;19;15;3;4;2;30
23;12;16;31;11;20;10;13;5;14;24;27;26;18;29;28;7;21;22;6;8;9;32;4;1;25;19;15;3;17;2;30;85;23622
85;23622;23;12;16;31;11;20;10;13;5;14;24;27;26;18;29;28;7;21;22;6;8;9;32;4;1;25;19;15;3;17;2;30
23;12;30;31;11;20;10;13;5;14;24;27;26;18;29;28;7;21;22;6;8;9;32;4;1;25;19;15;3;17;2;16;85;23460
85;23460;23;12;30;31;11;20;10;13;5;14;24;27;26;18;29;28;7;21;22;6;8;9;32;4;1;25;19;15;3;17;2;16
23;12;30;31;11;20;10;13;5;14;24;27;26;18;25;28;7;21;22;6;8;9;32;4;1;29;19;15;3;17;2;16;85;23960
86;23460;23;12;30;31;11;20;10;13;5;14;24;27;26;18;29;28;7;21;22;6;8;9;32;4;1;25;19;15;3;17;2;16
23;12;30;31;11;20;10;13;5;14;24;27;26;18;29;28;21;7;22;6;8;9;32;4;1;25;19;15;3;17;2;16;86;24014
86;23460;23;12;30;31;11;20;10;13;5;14;24;27;26;18;29;28;7;21;22;6;8;9;32;4;1;25;19;15;3;17;2;16
23;12;30;31;11;20;10;13;5;14;24;27;26;22;29;28;7;21;18;6;8;9;32;4;1;25;19;15;3;17;2;16;86;23180
86;23180;23;12;30;31;11;20;10;13;5;14;24;27;26;22;29;28;7;21;18;6;8;9;32;4;1;25;19;15;3;17;2;16
23;12;30;31;11;7;10;13;5;14;24;27;26;22;29;28;20;21;18;6;8;9;32;4;1;25;19;15;3;17;2;16;86;23534
86;23534;23;12;30;31;11;7;10;13;5;14;24;27;26;22;29;28;20;21;18;6;8;9;32;4;1;25;19;15;3;17;2;16
23;12;30;31;11;7;10;13;5;14;24;27;26;22;29;28;20;21;15;6;8;9;32;4;1;25;19;18;3;17;2;16;86;23670
86;23670;23;12;30;31;11;7;10;13;5;14;24;27;26;22;29;28;20;21;15;6;8;9;32;4;1;25;19;18;3;17;2;16
23;26;30;31;11;7;10;13;5;14;24;27;12;22;29;28;20;21;15;6;8;9;32;4;1;25;19;18;3;17;2;16;86;23980
86;23670;23;12;30;31;11;7;10;13;5;14;24;27;26;22;29;28;20;21;15;6;8;9;32;4;1;25;19;18;3;17;2;16
23;12;30;31;11;4;10;13;5;14;24;27;26;22;29;28;20;21;15;6;8;9;32;7;1;25;19;18;3;17;2;16;86;24190
86;23670;23;12;30;31;11;7;10;13;5;14;24;27;26;22;29;28;20;21;15;6;8;9;32;4;1;25;19;18;3;17;2;16
23;12;11;31;30;7;10;13;5;14;24;27;26;22;29;28;20;21;15;6;8;9;32;4;1;25;19;18;3;17;2;16;86;23826
86;23670;23;12;30;31;11;7;10;13;5;14;24;27;26;22;29;28;20;21;15;6;8;9;32;4;1;25;19;18;3;17;2;16
23;12;19;31;11;7;10;13;5;14;24;27;26;22;29;28;20;21;15;6;8;9;32;4;1;25;30;18;3;17;2;16;86;23510
86;23510;23;12;19;31;11;7;10;13;5;14;24;27;26;22;29;28;20;21;15;6;8;9;32;4;1;25;30;18;3;17;2;16
23;12;19;31;11;7;10;13;5;14;24;27;26;30;29;28;20;21;15;6;8;9;32;4;1;25;22;18;3;17;2;16;86;23510
86;23510;23;12;19;31;11;7;10;13;5;14;24;27;26;30;29;28;20;21;15;6;8;9;32;4;1;25;22;18;3;17;2;16
23;12;19;32;11;7;10;13;5;14;24;27;26;30;29;28;20;21;15;6;8;9;31;4;1;25;22;18;3;17;2;16;86;23550
86;23550;23;12;19;32;11;7;10;13;5;14;24;27;26;30;29;28;20;21;15;6;8;9;31;4;1;25;22;18;3;17;2;16
23;12;19;32;11;7;10;13;5;14;24;27;26;30;29;28;20;21;15;6;8;1;31;4;9;25;22;18;3;17;2;16;86;24030
86;23550;23;12;19;32;11;7;10;13;5;14;24;27;26;30;29;28;20;21;15;6;8;9;31;4;1;25;22;18;3;17;2;16
23;12;19;32;6;7;10;13;5;14;24;27;26;30;29;28;20;21;15;11;8;9;31;4;1;25;22;18;3;17;2;16;86;23870
86;23550;23;12;19;32;11;7;10;13;5;14;24;27;26;30;29;28;20;21;15;6;8;9;31;4;1;25;22;18;3;17;2;16
31;12;19;32;11;7;10;13;5;14;24;27;26;30;29;28;20;21;15;6;8;9;23;4;1;25;22;18;3;17;2;16;86;23830
86;23550;23;12;19;32;11;7;10;13;5;14;24;27;26;30;29;28;20;21;15;6;8;9;31;4;1;25;22;18;3;17;2;16
23;12;17;32;11;7;10;13;5;14;24;27;26;30;29;28;20;21;15;6;8;9;31;4;1;25;22;18;3;19;2;16;86;24390
86;23550;23;12;19;32;11;7;10;13;5;14;24;27;26;30;29;28;20;21;15;6;8;9;31;4;1;25;22;18;3;17;2;16
23;12;19;32;11;7;10;13;5;14;24;27;26;6;29;28;20;21;15;30;8;9;31;4;1;25;22;18;3;17;2;16;86;24590
86;23550;23;12;19;32;11;7;10;13;5;14;24;27;26;30;29;28;20;21;15;6;8;9;31;4;1;25;22;18;3;17;2;16
14;12;19;32;11;7;10;13;5;23;24;27;26;30;29;28;20;21;15;6;8;9;31;4;1;25;22;18;3;17;2;16;86;24204
86;23550;23;12;19;32;11;7;10;13;5;14;24;27;26;30;29;28;20;21;15;6;8;9;31;4;1;25;22;18;3;17;2;16
23;12;19;32;11;7;10;13;5;14;24;27;6;30;29;28;20;21;15;26;8;9;31;4;1;25;22;18;3;17;2;16;86;24654
86;23550;23;12;19;32;11;7;10;13;5;14;24;27;26;30;29;28;20;21;15;6;8;9;31;4;1;25;22;18;3;17;2;16
23;12;19;32;11;7;10;13;5;14;24;27;26;30;29;28;20;21;15;6;8;9;31;17;1;25;22;18;3;4;2;16;86;24410
86;23550;23;12;19;32;11;7;10;13;5;14;24;27;26;30;29;28;20;21;15;6;8;9;31;4;1;25;22;18;3;17;2;16
23;12;19;32;11;7;10;13;5;14;24;27;26;22;29;28;20;21;15;6;8;9;31;4;1;25;30;18;3;17;2;16;86;23550
86;23550;23;12;19;32;11;7;10;13;5;14;24;27;26;22;29;28;20;21;15;6;8;9;31;4;1;25;30;18;3;17;2;16
23;12;19;32;11;7;10;13;5;14;24;27;26;22;29;28;20;21;15;6;8;9;31;4;1;25;30;17;3;18;2;16;86;23750
87;23550;23;12;19;32;11;7;10;13;5;14;24;27;26;22;29;28;20;21;15;6;8;9;31;4;1;25;30;18;3;17;2;16
23;12;29;32;11;7;10;13;5;14;24;27;26;22;19;28;20;21;15;6;8;9;31;4;1;25;30;18;3;17;2;16;87;24230
87;23550;23;12;19;32;11;7;10;13;5;14;24;27;26;22;29;28;20;21;15;6;8;9;31;4;1;25;30;18;3;17;2;16
23;12;19;32;11;7;10;13;18;14;24;27;26;22;29;28;20;21;15;6;8;9;31;4;1;25;30;5;3;17;2;16;87;23292
87;23292;23;12;19;32;11;7;10;13;18;14;24;27;26;22;29;28;20;21;15;6;8;9;31;4;1;25;30;5;3;17;2;16
23;12;19;32;11;7;10;13;18;14;24;27;26;22;29;28;20;21;15;6;8;9;2;4;1;25;30;5;3;17;31;16;87;23142
87;23142;23;12;19;32;11;7;10;13;18;14;24;27;26;22;29;28;20;21;15;6;8;9;2;4;1;25;30;5;3;17;31;16
23;12;19;32;6;7;10;13;18;14;24;27;26;22;29;28;20;21;15;11;8;9;2;4;1;25;30;5;3;17;31;16;87;23382
87;23382;23;12;19;32;6;7;10;13;18;14;24;27;26;22;29;28;20;21;15;11;8;9;2;4;1;25;30;5;3;17;31;16
23;12;19;32;6;7;10;2;18;14;24;27;26;22;29;28;20;21;15;11;8;9;13;4;1;25;30;5;3;17;31;16;87;23502
87;23382;23;12;19;32;6;7;10;13;18;14;24;27;26;22;29;28;20;21;15;11;8;9;2;4;1;25;30;5;3;17;31;16
27;12;19;32;6;7;10;13;18;14;24;23;26;22;29;28;20;21;15;11;8;9;2;4;1;25;30;5;3;17;31;16;87;23342
87;23342;27;12;19;32;6;7;10;13;18;14;24;23;26;22;29;28;20;21;15;11;8;9;2;4;1;25;30;5;3;17;31;16
23;12;19;32;6;7;10;13;18;14;24;27;26;22;29;28;20;21;15;11;8;9;2;4;1;25;30;5;3;17;31;16;87;23382
87;23382;23;12;19;32;6;7;10;13;18;14;24;27;26;22;29;28;20;21;15;11;8;9;2;4;1;25;30;5;3;17;31;16
23;12;5;32;6;7;10;13;18;14;24;27;26;22;29;28;20;21;15;11;8;9;2;4;1;25;30;19;3;17;31;16;87;23980
87;23980;23;12;5;32;6;7;10;13;18;14;24;27;26;22;29;28;20;21;15;11;8;9;2;4;1;25;30;19;3;17;31;16
23;12;5;32;6;7;25;13;18;14;24;27;26;22;29;28;20;21;15;11;8;9;2;4;1;10;30;19;3;17;31;16;87;24986
87;23980;23;12;5;32;6;7;10;13;18;14;24;27;26;22;29;28;20;21;15;11;8;9;2;4;1;25;30;19;3;17;31;16
23;12;5;32;6;7;10;13;11;14;24;27;26;22;29;28;20;21;15;18;8;9;2;4;1;25;30;19;3;17;31;16;87;24834
87;23980;23;12;5;32;6;7;10;13;18;14;24;27;26;22;29;28;20;21;15;11;8;9;2;4;1;25;30;19;3;17;31;16
23;12;5;10;6;7;32;13;18;14;24;27;26;22;29;28;20;21;15;11;8;9;2;4;1;25;30;19;3;17;31;16;87;24336
87;23980;23;12;5;32;6;7;10;13;18;14;24;27;26;22;29;28;20;21;15;11;8;9;2;4;1;25;30;19;3;17;31;16
23;12;5;32;6;7;10;13;18;14;24;27;26;22;29;28;20;21;15;11;8;9;2;4;1;19;30;25;3;17;31;16;87;23540
87;23540;23;12;5;32;6;7;10;13;18;14;24;27;26;22;29;28;20;21;15;11;8;9;2;4;1;19;30;25;3;17;31;16
23;12;5;32;6;7;10;13;8;14;24;27;26;22;29;28;20;21;15;11;18;9;2;4;1;19;30;25;3;17;31;16;87;24128
87;23540;23;12;5;32;6;7;10;13;18;14;24;27;26;22;29;28;20;21;15;11;8;9;2;4;1;19;30;25;3;17;31;16
23;12;5;32;6;7;10;13;18;14;24;27;26;22;29;28;20;9;15;11;8;21;2;4;1;19;30;25;3;17;31;16;87;24172
87;23540;23;12;5;32;6;7;10;13;18;14;24;27;26;22;29;28;20;21;15;11;8;9;2;4;1;19;30;25;3;17;31;16
23;12;5;32;6;7;10;13;14;18;24;27;26;22;29;28;20;21;15;11;8;9;2;4;1;19;30;25;3;17;31;16;87;23816
87;23540;23;12;5;32;6;7;10;13;18;14;24;27;26;22;29;28;20;21;15;11;8;9;2;4;1;19;30;25;3;17;31;16
23;12;5;32;4;7;10;13;18;14;24;27;26;22;29;28;20;21;15;11;8;9;2;6;1;19;30;25;3;17;31;16;87;23880
87;23540;23;12;5;32;6;7;10;13;18;14;24;27;26;22;29;28;20;21;15;11;8;9;2;4;1;19;30;25;3;17;31;16
23;12;5;32;6;7;10;13;18;9;24;27;26;22;29;28;20;21;15;11;8;14;2;4;1;19;30;25;3;17;31;16;87;23420
87;23420;23;12;5;32;6;7;10;13;18;9;24;27;26;22;29;28;20;21;15;11;8;14;2;4;1;19;30;25;3;17;31;16
23;12;5;32;6;7;10;13;18;9;24;27;26;22;29;28;20;21;3;11;8;14;2;4;1;19;30;25;15;17;31;16;87;23920
87;23920;23;12;5;32;6;7;10;13;18;9;24;27;26;22;29;28;20;21;3;11;8;14;2;4;1;19;30;25;15;17;31;16
23;12;5;6;32;7;10;13;18;9;24;27;26;22;29;28;20;21;3;11;8;14;2;4;1;19;30;25;15;17;31;16;87;24064
87;24064;23;12;5;6;32;7;10;13;18;9;24;27;26;22;29;28;20;21;3;11;8;14;2;4;1;19;30;25;15;17;31;16
23;12;5;6;32;7;10;13;18;9;27;24;26;22;29;28;20;21;3;11;8;14;2;4;1;19;30;25;15;17;31;16;87;24104
88;24104;23;12;5;6;32;7;10;13;18;9;27;24;26;22;29;28;20;21;3;11;8;14;2;4;1;19;30;25;15;17;31;16
23;12;5;6;32;7;10;13;18;9;27;24;26;29;22;28;20;21;3;11;8;14;2;4;1;19;30;25;15;17;31;16;88;23844
88;23844;23;12;5;6;32;7;10;13;18;9;27;24;26;29;22;28;20;21;3;11;8;14;2;4;1;19;30;25;15;17;31;16
23;12;5;6;32;7;10;13;18;9;27;24;26;29;22;28;20;21;3;11;8;30;2;4;1;19;14;25;15;17;31;16;88;23890
88;23890;23;12;5;6;32;7;10;13;18;9;27;24;26;29;22;28;20;21;3;11;8;30;2;4;1;19;14;25;15;17;31;16
23;12;5;32;6;7;10;13;18;9;27;24;26;29;22;28;20;21;3;11;8;30;2;4;1;19;14;25;15;17;31;16;88;23906
88;23906;23;12;5;32;6;7;10;13;18;9;27;24;26;29;22;28;20;21;3;11;8;30;2;4;1;19;14;25;15;17;31;16
23;12;5;32;22;7;10;13;18;9;27;24;26;29;6;28;20;21;3;11;8;30;2;4;1;19;14;25;15;17;31;16;88;24182
88;24182;23;12;5;32;22;7;10;13;18;9;27;24;26;29;6;28;20;21;3;11;8;30;2;4;1;19;14;25;15;17;31;16
23;12;5;32;22;7;10;20;18;9;27;24;26;29;6;28;13;21;3;11;8;30;2;4;1;19;14;25;15;17;31;16;88;24906
88;24182;23;12;5;32;22;7;10;13;18;9;27;24;26;29;6;28;20;21;3;11;8;30;2;4;1;19;14;25;15;17;31;16
23;12;5;10;22;7;32;13;18;9;27;24;26;29;6;28;20;21;3;11;8;30;2;4;1;19;14;25;15;17;31;16;88;24370
88;24370;23;12;5;10;22;7;32;13;18;9;27;24;26;29;6;28;20;21;3;11;8;30;2;4;1;19;14;25;15;17;31;16
23;12;5;10;22;7;32;13;18;9;27;24;26;29;6;28;20;21;3;11;8;30;2;17;1;19;14;25;15;4;31;16;88;24802
88;24370;23;12;5;10;22;7;32;13;18;9;27;24;26;29;6;28;20;21;3;11;8;30;2;4;1;19;14;25;15;17;31;16
23;12;5;10;22;7;32;13;18;9;27;24;26;29;6;28;20;21;3;11;8;30;2;4;1;19;14;15;25;17;31;16;88;25600
88;24370;23;12;5;10;22;7;32;13;18;9;27;24;26;29;6;28;20;21;3;11;8;30;2;4;1;19;14;25;15;17;31;16
23;12;5;10;22;7;32;13;18;9;27;24;26;29;6;28;20;21;3;11;1;30;2;4;8;19;14;25;15;17;31;16;88;24930
88;24370;23;12;5;10;22;7;32;13;18;9;27;24;26;29;6;28;20;21;3;11;8;30;2;4;1;19;14;25;15;17;31;16
23;12;5;10;1;7;32;13;18;9;27;24;26;29;6;28;20;21;3;11;8;30;2;4;22;19;14;25;15;17;31;16;88;25232
88;24370;23;12;5;10;22;7;32;13;18;9;27;24;26;29;6;28;20;21;3;11;8;30;2;4;1;19;14;25;15;17;31;16
23;12;5;10;26;7;32;13;18;9;27;24;22;29;6;28;20;21;3;11;8;30;2;4;1;19;14;25;15;17;31;16;88;24550
88;24370;23;12;5;10;22;7;32;13;18;9;27;24;26;29;6;28;20;21;3;11;8;30;2;4;1;19;14;25;15;17;31;16
23;12;5;10;22;7;32;13;18;9;15;24;26;29;6;28;20;21;3;11;8;30;2;4;1;19;14;25;27;17;31;16;88;26028
88;24370;23;12;5;10;22;7;32;13;18;9;27;24;26;29;6;28;20;21;3;11;8;30;2;4;1;19;14;25;15;17;31;16
23;12;5;10;22;20;32;13;18;9;27;24;26;29;6;28;7;21;3;11;8;30;2;4;1;19;14;25;15;17;31;16;88;24516
88;24370;23;12;5;10;22;7;32;13;18;9;27;24;26;29;6;28;20;21;3;11;8;30;2;4;1;19;14;25;15;17;31;16
23;12;5;10;22;25;32;13;18;9;27;24;26;29;6;28;20;21;3;11;8;30;2;4;1;19;14;7;15;17;31;16;88;25188
88;24370;23;12;5;10;22;7;32;13;18;9;27;24;26;29;6;28;20;21;3;11;8;30;2;4;1;19;14;25;15;17;31;16
23;12;5;10;22;7;32;13;18;9;27;24;16;29;6;28;20;21;3;11;8;30;2;4;1;19;14;25;15;17;31;26;88;25886
88;24370;23;12;5;10;22;7;32;13;18;9;27;24;26;29;6;28;20;21;3;11;8;30;2;4;1;19;14;25;15;17;31;16
23;12;5;31;22;7;32;13;18;9;27;24;26;29;6;28;20;21;3;11;8;30;2;4;1;19;14;25;15;17;10;16;88;24380
88;24380;23;12;5;31;22;7;32;13;18;9;27;24;26;29;6;28;20;21;3;11;8;30;2;4;1;19;14;25;15;17;10;16
23;12;5;20;22;7;32;13;18;9;27;24;26;29;6;28;31;21;3;11;8;30;2;4;1;19;14;25;15;17;10;16;88;24140
88;24140;23;12;5;20;22;7;32;13;18;9;27;24;26;29;6;28;31;21;3;11;8;30;2;4;1;19;14;25;15;17;10;16
23;12;5;20;22;7;32;13;27;9;18;24;26;29;6;28;31;21;3;11;8;30;2;4;1;19;14;25;15;17;10;16;88;24160
88;24160;23;12;5;20;22;7;32;13;27;9;18;24;26;29;6;28;31;21;3;11;8;30;2;4;1;19;14;25;15;17;10;16
23;12;5;20;22;7;32;13;27;9;18;14;26;29;6;28;31;21;3;11;8;30;2;4;1;19;24;25;15;17;10;16;88;24092
88;24092;23;12;5;20;22;7;32;13;27;9;18;14;26;29;6;28;31;21;3;11;8;30;2;4;1;19;24;25;15;17;10;16
23;12;5;2;22;7;32;13;27;9;18;14;26;29;6;28;31;21;3;11;8;30;20;4;1;19;24;25;15;17;10;16;88;24644
89;24092;23;12;5;20;22;7;32;13;27;9;18;14;26;29;6;28;31;21;3;11;8;30;2;4;1;19;24;25;15;17;10;16
23;12;5;20;22;7;32;13;27;14;18;9;26;29;6;28;31;21;3;11;8;30;2;4;1;19;24;25;15;17;10;16;89;24132
89;24132;23;12;5;20;22;7;32;13;27;14;18;9;26;29;6;28;31;21;3;11;8;30;2;4;1;19;24;25;15;17;10;16
23;12;5;20;22;7;32;13;27;14;18;9;26;29;6;28;31;21;3;11;8;30;2;4;19;1;24;25;15;17;10;16;89;24856
89;24856;23;12;5;20;22;7;32;13;27;14;18;9;26;29;6;28;31;21;3;11;8;30;2;4;19;1;24;25;15;17;10;16
23;12;5;20;22;7;32;13;18;14;27;9;26;29;6;28;31;21;3;11;8;30;2;4;19;1;24;25;15;17;10;16;89;24916
89;24856;23;12;5;20;22;7;32;13;27;14;18;9;26;29;6;28;31;21;3;11;8;30;2;4;19;1;24;25;15;17;10;16
23;12;5;20;22;7;32;13;27;14;18;9;26;29;6;28;31;21;3;16;8;30;2;4;19;1;24;25;15;17;10;11;89;25216
89;25216;23;12;5;20;22;7;32;13;27;14;18;9;26;29;6;28;31;21;3;16;8;30;2;4;19;1;24;25;15;17;10;11
18;12;5;20;22;7;32;13;27;14;23;9;26;29;6;28;31;21;3;16;8;30;2;4;19;1;24;25;15;17;10;11;89;25296
89;25216;23;12;5;20;22;7;32;13;27;14;18;9;26;29;6;28;31;21;3;16;8;30;2;4;19;1;24;25;15;17;10;11
23;12;5;20;22;7;32;13;27;14;9;18;26;29;6;28;31;21;3;16;8;30;2;4;19;1;24;25;15;17;10;11;89;25676
89;25216;23;12;5;20;22;7;32;13;27;14;18;9;26;29;6;28;31;21;3;16;8;30;2;4;19;1;24;25;15;17;10;11
23;12;5;20;14;7;32;13;27;22;18;9;26;29;6;28;31;21;3;16;8;30;2;4;19;1;24;25;15;17;10;11;89;25116
89;25116;23;12;5;20;14;7;32;13;27;22;18;9;26;29;6;28;31;21;3;16;8;30;2;4;19;1;24;25;15;17;10;11
23;12;5;20;14;7;32;13;19;22;18;9;26;29;6;28;31;21;3;16;8;30;2;4;27;1;24;25;15;17;10;11;89;25996
89;25116;23;12;5;20;14;7;32;13;27;22;18;9;26;29;6;28;31;21;3;16;8;30;2;4;19;1;24;25;15;17;10;11
23;12;5;20;14;7;10;13;27;22;18;9;26;29;6;28;31;21;3;16;8;30;2;4;19;1;24;25;15;17;32;11;89;25018
89;25018;23;12;5;20;14;7;10;13;27;22;18;9;26;29;6;28;31;21;3;16;8;30;2;4;19;1;24;25;15;17;32;11
23;12;5;20;14;7;10;13;27;22;18;9;26;29;6;28;31;21;15;16;8;30;2;4;19;1;24;25;3;17;32;11;89;24638
89;24638;23;12;5;20;14;7;10;13;27;22;18;9;26;29;6;28;31;21;15;16;8;30;2;4;19;1;24;25;3;17;32;11
23;9;5;20;14;7;10;13;27;22;18;12;26;29;6;28;31;21;15;16;8;30;2;4;19;1;24;25;3;17;32;11;89;24858
89;24638;23;12;5;20;14;7;10;13;27;22;18;9;26;29;6;28;31;21;15;16;8;30;2;4;19;1;24;25;3;17;32;11
23;13;5;20;14;7;10;12;27;22;18;9;26;29;6;28;31;21;15;16;8;30;2;4;19;1;24;25;3;17;32;11;89;24598
89;24598;23;13;5;20;14;7;10;12;27;22;18;9;26;29;6;28;31;21;15;16;8;30;2;4;19;1;24;25;3;17;32;11
23;13;5;20;14;7;10;12;27;22;18;9;26;29;6;28;31;21;15;16;8;30;2;4;24;1;19;25;3;17;32;11;89;24758
89;24758;23;13;5;20;14;7;10;12;27;22;18;9;26;29;6;28;31;21;15;16;8;30;2;4;24;1;19;25;3;17;32;11
23;13;5;20;14;7;10;12;27;22;18;9;26;29;6;28;31;21;15;16;8;1;2;4;24;30;19;25;3;17;32;11;89;24388
89;24388;23;13;5;20;14;7;10;12;27;22;18;9;26;29;6;28;31;21;15;16;8;1;2;4;24;30;19;25;3;17;32;11
23;13;5;20;14;7;27;12;10;22;18;9;26;29;6;28;31;21;15;16;8;1;2;4;24;30;19;25;3;17;32;11;89;24664
89;24388;23;13;5;20;14;7;10;12;27;22;18;9;26;29;6;28;31;21;15;16;8;1;2;4;24;30;19;25;3;17;32;11
23;13;5;20;14;7;10;12;27;22;18;9;26;29;6;28;31;21;15;16;8;1;2;4;24;30;19;25;32;17;3;11;89;25330
89;24388;23;13;5;20;14;7;10;12;27;22;18;9;26;29;6;28;31;21;15;16;8;1;2;4;24;30;19;25;3;17;32;11
23;13;5;20;14;7;10;12;27;22;18;9;26;29;6;28;15;21;31;16;8;1;2;4;24;30;19;25;3;17;32;11;89;24572
89;24388;23;13;5;20;14;7;10;12;27;22;18;9;26;29;6;28;31;21;15;16;8;1;2;4;24;30;19;25;3;17;32;11
23;13;5;20;14;7;10;12;27;22;18;9;26;29;6;28;31;21;15;16;8;1;2;4;17;30;19;25;3;24;32;11;89;24388
89;24388;23;13;5;20;14;7;10;12;27;22;18;9;26;29;6;28;31;21;15;16;8;1;2;4;17;30;19;25;3;24;32;11
23;13;5;12;14;7;10;20;27;22;18;9;26;29;6;28;31;21;15;16;8;1;2;4;17;30;19;25;3;24;32;11;89;24450
89;24450;23;13;5;12;14;7;10;20;27;22;18;9;26;29;6;28;31;21;15;16;8;1;2;4;17;30;19;25;3;24;32;11
23;13;5;12;14;7;10;20;27;22;18;9;26;29;24;28;31;21;15;16;8;1;2;4;17;30;19;25;3;6;32;11;89;25116
