"X1";"X27114";"X23";"X21";"X18";"X25";"X22";"X7";"X29";"X10";"X31";"X28";"X11";"X2";"X1.1";"X26";"X9";"X20";"X8";"X15";"X4";"X6";"X14";"X13";"X27";"X30";"X17";"X12";"X3";"X5";"X24";"X32";"X19";"X16"
66;24894;20;2;22;10;31;21;3;8;12;6;19;9;16;14;27;23;25;29;15;7;1;11;5;13;32;17;24;28;4;18;30;26
20;2;22;10;31;21;25;8;12;6;19;9;16;14;27;23;3;29;15;7;1;11;5;13;32;17;24;28;4;18;30;26;66;26496
66;24894;20;2;22;10;31;21;3;8;12;6;19;9;16;14;27;23;25;29;15;7;1;11;5;13;32;17;24;28;4;18;30;26
20;2;22;10;31;21;3;18;12;6;19;9;16;14;27;23;25;29;15;7;1;11;5;13;32;17;24;28;4;8;30;26;66;25342
66;25342;20;2;22;10;31;21;3;18;12;6;19;9;16;14;27;23;25;29;15;7;1;11;5;13;32;17;24;28;4;8;30;26
20;2;22;10;31;21;3;18;12;6;11;9;16;14;27;23;25;29;15;7;1;19;5;13;32;17;24;28;4;8;30;26;66;25508
66;25508;20;2;22;10;31;21;3;18;12;6;11;9;16;14;27;23;25;29;15;7;1;19;5;13;32;17;24;28;4;8;30;26
20;2;22;10;29;21;3;18;12;6;11;9;16;14;27;23;25;31;15;7;1;19;5;13;32;17;24;28;4;8;30;26;66;25548
66;25548;20;2;22;10;29;21;3;18;12;6;11;9;16;14;27;23;25;31;15;7;1;19;5;13;32;17;24;28;4;8;30;26
20;2;22;10;29;21;3;15;12;6;11;9;16;14;27;23;25;31;18;7;1;19;5;13;32;17;24;28;4;8;30;26;66;25908
67;25548;20;2;22;10;29;21;3;18;12;6;11;9;16;14;27;23;25;31;15;7;1;19;5;13;32;17;24;28;4;8;30;26
20;2;22;10;29;21;3;18;12;6;32;9;16;14;27;23;25;31;15;7;1;19;5;13;11;17;24;28;4;8;30;26;67;26228
67;25548;20;2;22;10;29;21;3;18;12;6;11;9;16;14;27;23;25;31;15;7;1;19;5;13;32;17;24;28;4;8;30;26
20;26;22;10;29;21;3;18;12;6;11;9;16;14;27;23;25;31;15;7;1;19;5;13;32;17;24;28;4;8;30;2;67;25002
67;25002;20;26;22;10;29;21;3;18;12;6;11;9;16;14;27;23;25;31;15;7;1;19;5;13;32;17;24;28;4;8;30;2
20;26;9;10;29;21;3;18;12;6;11;22;16;14;27;23;25;31;15;7;1;19;5;13;32;17;24;28;4;8;30;2;67;25428
67;25428;20;26;9;10;29;21;3;18;12;6;11;22;16;14;27;23;25;31;15;7;1;19;5;13;32;17;24;28;4;8;30;2
20;26;9;10;29;12;3;18;21;6;11;22;16;14;27;23;25;31;15;7;1;19;5;13;32;17;24;28;4;8;30;2;67;26808
67;25428;20;26;9;10;29;21;3;18;12;6;11;22;16;14;27;23;25;31;15;7;1;19;5;13;32;17;24;28;4;8;30;2
16;26;9;10;29;21;3;18;12;6;11;22;20;14;27;23;25;31;15;7;1;19;5;13;32;17;24;28;4;8;30;2;67;26208
67;25428;20;26;9;10;29;21;3;18;12;6;11;22;16;14;27;23;25;31;15;7;1;19;5;13;32;17;24;28;4;8;30;2
20;26;9;10;29;21;3;18;12;6;11;22;16;14;27;23;25;31;15;7;1;19;5;13;32;30;24;28;4;8;17;2;67;24228
67;24228;20;26;9;10;29;21;3;18;12;6;11;22;16;14;27;23;25;31;15;7;1;19;5;13;32;30;24;28;4;8;17;2
20;26;9;10;29;21;3;18;12;6;11;22;4;14;27;23;25;31;15;7;1;19;5;13;32;30;24;28;16;8;17;2;67;24248
67;24248;20;26;9;10;29;21;3;18;12;6;11;22;4;14;27;23;25;31;15;7;1;19;5;13;32;30;24;28;16;8;17;2
20;26;9;10;29;21;3;18;12;6;11;22;4;14;27;23;25;31;32;7;1;19;5;13;15;30;24;28;16;8;17;2;67;24324
67;24324;20;26;9;10;29;21;3;18;12;6;11;22;4;14;27;23;25;31;32;7;1;19;5;13;15;30;24;28;16;8;17;2
20;26;9;10;29;21;13;18;12;6;11;22;4;14;27;23;25;31;32;7;1;19;5;3;15;30;24;28;16;8;17;2;67;25544
67;25544;20;26;9;10;29;21;13;18;12;6;11;22;4;14;27;23;25;31;32;7;1;19;5;3;15;30;24;28;16;8;17;2
20;26;9;10;29;21;13;18;15;6;11;22;4;14;27;23;25;31;32;7;1;19;5;3;12;30;24;28;16;8;17;2;67;25904
67;25544;20;26;9;10;29;21;13;18;12;6;11;22;4;14;27;23;25;31;32;7;1;19;5;3;15;30;24;28;16;8;17;2
20;25;9;10;29;21;13;18;12;6;11;22;4;14;27;23;26;31;32;7;1;19;5;3;15;30;24;28;16;8;17;2;67;25404
67;25404;20;25;9;10;29;21;13;18;12;6;11;22;4;14;27;23;26;31;32;7;1;19;5;3;15;30;24;28;16;8;17;2
20;25;9;10;29;21;13;18;12;6;11;22;4;14;15;23;26;31;32;7;1;19;5;3;27;30;24;28;16;8;17;2;67;25934
67;25934;20;25;9;10;29;21;13;18;12;6;11;22;4;14;15;23;26;31;32;7;1;19;5;3;27;30;24;28;16;8;17;2
20;25;9;10;29;21;13;18;12;6;11;22;4;14;15;23;26;31;32;7;1;19;5;3;27;30;24;16;28;8;17;2;67;25932
67;25932;20;25;9;10;29;21;13;18;12;6;11;22;4;14;15;23;26;31;32;7;1;19;5;3;27;30;24;16;28;8;17;2
20;25;9;10;29;21;13;18;12;6;11;22;4;14;15;23;26;31;32;7;1;19;5;24;27;30;3;16;28;8;17;2;67;25588
67;25588;20;25;9;10;29;21;13;18;12;6;11;22;4;14;15;23;26;31;32;7;1;19;5;24;27;30;3;16;28;8;17;2
10;25;9;20;29;21;13;18;12;6;11;22;4;14;15;23;26;31;32;7;1;19;5;24;27;30;3;16;28;8;17;2;67;25886
67;25886;10;25;9;20;29;21;13;18;12;6;11;22;4;14;15;23;26;31;32;7;1;19;5;24;27;30;3;16;28;8;17;2
10;25;9;32;29;21;13;18;12;6;11;22;4;14;15;23;26;31;20;7;1;19;5;24;27;30;3;16;28;8;17;2;67;25426
67;25426;10;25;9;32;29;21;13;18;12;6;11;22;4;14;15;23;26;31;20;7;1;19;5;24;27;30;3;16;28;8;17;2
10;25;9;32;7;21;13;18;12;6;11;22;4;14;15;23;26;31;20;29;1;19;5;24;27;30;3;16;28;8;17;2;67;25800
67;25426;10;25;9;32;29;21;13;18;12;6;11;22;4;14;15;23;26;31;20;7;1;19;5;24;27;30;3;16;28;8;17;2
10;25;9;32;26;21;13;18;12;6;11;22;4;14;15;23;29;31;20;7;1;19;5;24;27;30;3;16;28;8;17;2;67;25666
67;25426;10;25;9;32;29;21;13;18;12;6;11;22;4;14;15;23;26;31;20;7;1;19;5;24;27;30;3;16;28;8;17;2
10;25;9;30;29;21;13;18;12;6;11;22;4;14;15;23;26;31;20;7;1;19;5;24;27;32;3;16;28;8;17;2;67;25306
67;25306;10;25;9;30;29;21;13;18;12;6;11;22;4;14;15;23;26;31;20;7;1;19;5;24;27;32;3;16;28;8;17;2
10;25;9;14;29;21;13;18;12;6;11;22;4;30;15;23;26;31;20;7;1;19;5;24;27;32;3;16;28;8;17;2;67;25260
68;25260;10;25;9;14;29;21;13;18;12;6;11;22;4;30;15;23;26;31;20;7;1;19;5;24;27;32;3;16;28;8;17;2
10;25;9;14;29;21;13;18;12;6;11;22;4;30;15;23;26;31;20;7;1;19;5;24;27;32;28;16;3;8;17;2;68;24426
68;24426;10;25;9;14;29;21;13;18;12;6;11;22;4;30;15;23;26;31;20;7;1;19;5;24;27;32;28;16;3;8;17;2
10;25;9;14;29;21;13;18;12;6;11;22;4;30;15;23;26;31;20;7;1;19;5;24;27;32;28;17;3;8;16;2;68;24886
68;24886;10;25;9;14;29;21;13;18;12;6;11;22;4;30;15;23;26;31;20;7;1;19;5;24;27;32;28;17;3;8;16;2
19;25;9;14;29;21;13;18;12;6;11;22;4;30;15;23;26;31;20;7;1;10;5;24;27;32;28;17;3;8;16;2;68;24756
68;24756;19;25;9;14;29;21;13;18;12;6;11;22;4;30;15;23;26;31;20;7;1;10;5;24;27;32;28;17;3;8;16;2
19;25;9;14;29;21;13;18;12;6;11;22;4;30;15;28;26;31;20;7;1;10;5;24;27;32;23;17;3;8;16;2;68;24996
68;24996;19;25;9;14;29;21;13;18;12;6;11;22;4;30;15;28;26;31;20;7;1;10;5;24;27;32;23;17;3;8;16;2
19;25;9;14;29;21;13;18;12;6;11;22;4;2;15;28;26;31;20;7;1;10;5;24;27;32;23;17;3;8;16;30;68;25288
68;25288;19;25;9;14;29;21;13;18;12;6;11;22;4;2;15;28;26;31;20;7;1;10;5;24;27;32;23;17;3;8;16;30
19;25;9;14;29;21;13;18;12;6;11;22;4;2;15;20;26;31;28;7;1;10;5;24;27;32;23;17;3;8;16;30;68;26168
68;25288;19;25;9;14;29;21;13;18;12;6;11;22;4;2;15;28;26;31;20;7;1;10;5;24;27;32;23;17;3;8;16;30
19;31;9;14;29;21;13;18;12;6;11;22;4;2;15;28;26;25;20;7;1;10;5;24;27;32;23;17;3;8;16;30;68;25648
68;25648;19;31;9;14;29;21;13;18;12;6;11;22;4;2;15;28;26;25;20;7;1;10;5;24;27;32;23;17;3;8;16;30
19;31;9;14;29;21;13;18;12;6;11;22;4;2;15;28;26;25;20;7;1;16;5;24;27;32;23;17;3;8;10;30;68;26468
68;25648;19;31;9;14;29;21;13;18;12;6;11;22;4;2;15;28;26;25;20;7;1;10;5;24;27;32;23;17;3;8;16;30
19;31;9;14;29;21;13;18;12;6;11;22;4;2;15;28;26;25;20;7;1;10;5;24;27;32;23;17;3;16;8;30;68;25488
68;25488;19;31;9;14;29;21;13;18;12;6;11;22;4;2;15;28;26;25;20;7;1;10;5;24;27;32;23;17;3;16;8;30
19;31;9;14;29;21;13;18;12;6;20;22;4;2;15;28;26;25;11;7;1;10;5;24;27;32;23;17;3;16;8;30;68;26000
68;25488;19;31;9;14;29;21;13;18;12;6;11;22;4;2;15;28;26;25;20;7;1;10;5;24;27;32;23;17;3;16;8;30
19;31;9;14;4;21;13;18;12;6;11;22;29;2;15;28;26;25;20;7;1;10;5;24;27;32;23;17;3;16;8;30;68;26514
68;25488;19;31;9;14;29;21;13;18;12;6;11;22;4;2;15;28;26;25;20;7;1;10;5;24;27;32;23;17;3;16;8;30
19;31;9;14;29;21;13;18;12;6;11;22;4;2;1;28;26;25;20;7;15;10;5;24;27;32;23;17;3;16;8;30;68;26048
68;26048;19;31;9;14;29;21;13;18;12;6;11;22;4;2;1;28;26;25;20;7;15;10;5;24;27;32;23;17;3;16;8;30
19;31;9;14;29;15;13;18;12;6;11;22;4;2;1;28;26;25;20;7;21;10;5;24;27;32;23;17;3;16;8;30;68;26464
68;26464;19;31;9;14;29;15;13;18;12;6;11;22;4;2;1;28;26;25;20;7;21;10;5;24;27;32;23;17;3;16;8;30
19;31;9;28;29;15;13;18;12;6;11;22;4;2;1;14;26;25;20;7;21;10;5;24;27;32;23;17;3;16;8;30;68;26874
68;26874;19;31;9;28;29;15;13;18;12;6;11;22;4;2;1;14;26;25;20;7;21;10;5;24;27;32;23;17;3;16;8;30
19;31;9;28;29;15;13;18;12;6;11;22;4;2;23;14;26;25;20;7;21;10;5;24;27;32;1;17;3;16;8;30;68;26116
68;26116;19;31;9;28;29;15;13;18;12;6;11;22;4;2;23;14;26;25;20;7;21;10;5;24;27;32;1;17;3;16;8;30
19;31;9;28;29;15;13;18;12;6;25;22;4;2;23;14;26;11;20;7;21;10;5;24;27;32;1;17;3;16;8;30;68;26086
68;26086;19;31;9;28;29;15;13;18;12;6;25;22;4;2;23;14;26;11;20;7;21;10;5;24;27;32;1;17;3;16;8;30
19;31;9;28;29;15;13;18;12;6;25;22;8;2;23;14;26;11;20;7;21;10;5;24;27;32;1;17;3;16;4;30;68;25726
68;25726;19;31;9;28;29;15;13;18;12;6;25;22;8;2;23;14;26;11;20;7;21;10;5;24;27;32;1;17;3;16;4;30
19;31;9;28;29;15;13;18;12;6;25;22;8;2;23;21;26;11;20;7;14;10;5;24;27;32;1;17;3;16;4;30;68;25392
68;25392;19;31;9;28;29;15;13;18;12;6;25;22;8;2;23;21;26;11;20;7;14;10;5;24;27;32;1;17;3;16;4;30
19;31;9;28;29;15;13;11;12;6;25;22;8;2;23;21;26;18;20;7;14;10;5;24;27;32;1;17;3;16;4;30;68;25202
68;25202;19;31;9;28;29;15;13;11;12;6;25;22;8;2;23;21;26;18;20;7;14;10;5;24;27;32;1;17;3;16;4;30
19;31;9;28;29;15;13;11;12;6;25;22;8;2;23;21;26;18;20;7;14;10;5;32;27;24;1;17;3;16;4;30;68;25202
69;25202;19;31;9;28;29;15;13;11;12;6;25;22;8;2;23;21;26;18;20;7;14;10;5;32;27;24;1;17;3;16;4;30
19;31;9;28;29;15;13;11;12;6;25;22;8;2;23;21;26;18;20;7;17;10;5;32;27;24;1;14;3;16;4;30;69;25632
69;25632;19;31;9;28;29;15;13;11;12;6;25;22;8;2;23;21;26;18;20;7;17;10;5;32;27;24;1;14;3;16;4;30
19;31;7;28;29;15;13;11;12;6;25;22;8;2;23;21;26;18;20;9;17;10;5;32;27;24;1;14;3;16;4;30;69;25772
69;25772;19;31;7;28;29;15;13;11;12;6;25;22;8;2;23;21;26;18;20;9;17;10;5;32;27;24;1;14;3;16;4;30
19;31;23;28;29;15;13;11;12;6;25;22;8;2;7;21;26;18;20;9;17;10;5;32;27;24;1;14;3;16;4;30;69;25404
69;25404;19;31;23;28;29;15;13;11;12;6;25;22;8;2;7;21;26;18;20;9;17;10;5;32;27;24;1;14;3;16;4;30
19;31;23;28;29;15;13;11;12;6;25;22;8;2;7;21;26;18;20;9;17;10;5;32;3;24;1;14;27;16;4;30;69;25594
69;25594;19;31;23;28;29;15;13;11;12;6;25;22;8;2;7;21;26;18;20;9;17;10;5;32;3;24;1;14;27;16;4;30
19;10;23;28;29;15;13;11;12;6;25;22;8;2;7;21;26;18;20;9;17;31;5;32;3;24;1;14;27;16;4;30;69;25830
69;25594;19;31;23;28;29;15;13;11;12;6;25;22;8;2;7;21;26;18;20;9;17;10;5;32;3;24;1;14;27;16;4;30
19;31;23;28;18;15;13;11;12;6;25;22;8;2;7;21;26;29;20;9;17;10;5;32;3;24;1;14;27;16;4;30;69;26514
69;25594;19;31;23;28;29;15;13;11;12;6;25;22;8;2;7;21;26;18;20;9;17;10;5;32;3;24;1;14;27;16;4;30
19;31;23;28;29;15;13;7;12;6;25;22;8;2;11;21;26;18;20;9;17;10;5;32;3;24;1;14;27;16;4;30;69;25574
69;25574;19;31;23;28;29;15;13;7;12;6;25;22;8;2;11;21;26;18;20;9;17;10;5;32;3;24;1;14;27;16;4;30
19;31;23;28;29;15;13;7;12;6;25;22;16;2;11;21;26;18;20;9;17;10;5;32;3;24;1;14;27;8;4;30;69;25574
69;25574;19;31;23;28;29;15;13;7;12;6;25;22;16;2;11;21;26;18;20;9;17;10;5;32;3;24;1;14;27;8;4;30
8;31;23;28;29;15;13;7;12;6;25;22;16;2;11;21;26;18;20;9;17;10;5;32;3;24;1;14;27;19;4;30;69;25690
69;25690;8;31;23;28;29;15;13;7;12;6;25;22;16;2;11;21;26;18;20;9;17;10;5;32;3;24;1;14;27;19;4;30
8;31;23;28;29;15;13;7;12;6;25;22;16;2;11;4;26;18;20;9;17;10;5;32;3;24;1;14;27;19;21;30;69;26326
69;26326;8;31;23;28;29;15;13;7;12;6;25;22;16;2;11;4;26;18;20;9;17;10;5;32;3;24;1;14;27;19;21;30
8;31;23;28;29;15;13;7;12;6;25;22;16;2;11;4;26;18;20;9;10;17;5;32;3;24;1;14;27;19;21;30;69;26434
69;26434;8;31;23;28;29;15;13;7;12;6;25;22;16;2;11;4;26;18;20;9;10;17;5;32;3;24;1;14;27;19;21;30
8;31;23;28;29;15;13;7;12;6;25;22;16;2;9;4;26;18;20;11;10;17;5;32;3;24;1;14;27;19;21;30;69;26234
69;26234;8;31;23;28;29;15;13;7;12;6;25;22;16;2;9;4;26;18;20;11;10;17;5;32;3;24;1;14;27;19;21;30
8;23;31;28;29;15;13;7;12;6;25;22;16;2;9;4;26;18;20;11;10;17;5;32;3;24;1;14;27;19;21;30;69;26314
69;26234;8;31;23;28;29;15;13;7;12;6;25;22;16;2;9;4;26;18;20;11;10;17;5;32;3;24;1;14;27;19;21;30
8;31;23;28;29;15;13;7;12;6;25;21;16;2;9;4;26;18;20;11;10;17;5;32;3;24;1;14;27;19;22;30;69;26394
69;26394;8;31;23;28;29;15;13;7;12;6;25;21;16;2;9;4;26;18;20;11;10;17;5;32;3;24;1;14;27;19;22;30
8;31;23;28;29;15;13;7;12;6;25;21;16;2;9;4;26;18;20;11;24;17;5;32;3;10;1;14;27;19;22;30;69;26856
69;26856;8;31;23;28;29;15;13;7;12;6;25;21;16;2;9;4;26;18;20;11;24;17;5;32;3;10;1;14;27;19;22;30
8;31;23;22;29;15;13;7;12;6;25;21;16;2;9;4;26;18;20;11;24;17;5;32;3;10;1;14;27;19;28;30;69;26516
69;26516;8;31;23;22;29;15;13;7;12;6;25;21;16;2;9;4;26;18;20;11;24;17;5;32;3;10;1;14;27;19;28;30
8;31;23;22;29;15;5;7;12;6;25;21;16;2;9;4;26;18;20;11;24;17;13;32;3;10;1;14;27;19;28;30;69;26356
69;26356;8;31;23;22;29;15;5;7;12;6;25;21;16;2;9;4;26;18;20;11;24;17;13;32;3;10;1;14;27;19;28;30
8;31;23;22;29;18;5;7;12;6;25;21;16;2;9;4;26;15;20;11;24;17;13;32;3;10;1;14;27;19;28;30;69;26316
69;26316;8;31;23;22;29;18;5;7;12;6;25;21;16;2;9;4;26;15;20;11;24;17;13;32;3;10;1;14;27;19;28;30
8;7;23;22;29;18;5;31;12;6;25;21;16;2;9;4;26;15;20;11;24;17;13;32;3;10;1;14;27;19;28;30;69;26506
69;26506;8;7;23;22;29;18;5;31;12;6;25;21;16;2;9;4;26;15;20;11;24;17;13;32;3;10;1;14;27;19;28;30
8;7;23;22;29;18;5;31;12;6;25;21;16;17;9;4;26;15;20;11;24;2;13;32;3;10;1;14;27;19;28;30;69;27164
70;26506;8;7;23;22;29;18;5;31;12;6;25;21;16;2;9;4;26;15;20;11;24;17;13;32;3;10;1;14;27;19;28;30
8;7;15;22;29;18;5;31;12;6;25;21;16;2;9;4;26;23;20;11;24;17;13;32;3;10;1;14;27;19;28;30;70;27242
70;27242;8;7;15;22;29;18;5;31;12;6;25;21;16;2;9;4;26;23;20;11;24;17;13;32;3;10;1;14;27;19;28;30
8;7;15;22;29;18;5;31;12;6;25;21;16;2;9;4;26;23;20;11;30;17;13;32;3;10;1;14;27;19;28;24;70;27002
70;27002;8;7;15;22;29;18;5;31;12;6;25;21;16;2;9;4;26;23;20;11;30;17;13;32;3;10;1;14;27;19;28;24
8;7;15;22;29;18;5;31;12;6;25;21;16;24;9;4;26;23;20;11;30;17;13;32;3;10;1;14;27;19;28;2;70;26894
70;26894;8;7;15;22;29;18;5;31;12;6;25;21;16;24;9;4;26;23;20;11;30;17;13;32;3;10;1;14;27;19;28;2
8;7;15;22;29;18;5;31;12;6;25;21;16;24;9;4;26;23;20;11;1;17;13;32;3;10;30;14;27;19;28;2;70;26944
70;26944;8;7;15;22;29;18;5;31;12;6;25;21;16;24;9;4;26;23;20;11;1;17;13;32;3;10;30;14;27;19;28;2
8;7;15;22;29;18;5;31;16;6;25;21;12;24;9;4;26;23;20;11;1;17;13;32;3;10;30;14;27;19;28;2;70;26844
70;26844;8;7;15;22;29;18;5;31;16;6;25;21;12;24;9;4;26;23;20;11;1;17;13;32;3;10;30;14;27;19;28;2
8;7;15;22;29;18;4;31;16;6;25;21;12;24;9;5;26;23;20;11;1;17;13;32;3;10;30;14;27;19;28;2;70;26724
70;26724;8;7;15;22;29;18;4;31;16;6;25;21;12;24;9;5;26;23;20;11;1;17;13;32;3;10;30;14;27;19;28;2
8;7;15;22;29;18;4;31;16;6;25;21;12;24;9;5;26;23;20;13;1;17;11;32;3;10;30;14;27;19;28;2;70;27184
70;26724;8;7;15;22;29;18;4;31;16;6;25;21;12;24;9;5;26;23;20;11;1;17;13;32;3;10;30;14;27;19;28;2
8;7;15;22;29;18;4;31;16;6;20;21;12;24;9;5;26;23;25;11;1;17;13;32;3;10;30;14;27;19;28;2;70;27044
70;27044;8;7;15;22;29;18;4;31;16;6;20;21;12;24;9;5;26;23;25;11;1;17;13;32;3;10;30;14;27;19;28;2
8;7;15;22;29;18;4;31;16;6;20;21;12;24;9;5;17;23;25;11;1;26;13;32;3;10;30;14;27;19;28;2;70;27504
70;27504;8;7;15;22;29;18;4;31;16;6;20;21;12;24;9;5;17;23;25;11;1;26;13;32;3;10;30;14;27;19;28;2
8;7;15;22;29;18;4;31;16;6;20;21;12;24;9;5;17;23;25;11;1;26;13;32;28;10;30;14;27;19;3;2;70;27344
70;27344;8;7;15;22;29;18;4;31;16;6;20;21;12;24;9;5;17;23;25;11;1;26;13;32;28;10;30;14;27;19;3;2
8;7;15;22;29;18;4;25;16;6;20;21;12;24;9;5;17;23;31;11;1;26;13;32;28;10;30;14;27;19;3;2;70;26904
70;26904;8;7;15;22;29;18;4;25;16;6;20;21;12;24;9;5;17;23;31;11;1;26;13;32;28;10;30;14;27;19;3;2
7;8;15;22;29;18;4;25;16;6;20;21;12;24;9;5;17;23;31;11;1;26;13;32;28;10;30;14;27;19;3;2;70;27004
70;27004;7;8;15;22;29;18;4;25;16;6;20;21;12;24;9;5;17;23;31;11;1;26;13;32;28;10;30;14;27;19;3;2
7;8;15;22;29;18;4;25;16;6;20;21;12;24;9;5;17;23;31;11;1;26;13;32;28;10;30;14;27;19;2;3;70;27004
70;27004;7;8;15;22;29;18;4;25;16;6;20;21;12;24;9;5;17;23;31;11;1;26;13;32;28;10;30;14;27;19;2;3
7;8;15;22;29;18;4;25;16;6;20;21;12;24;9;5;17;23;30;11;1;26;13;32;28;10;31;14;27;19;2;3;70;26964
70;26964;7;8;15;22;29;18;4;25;16;6;20;21;12;24;9;5;17;23;30;11;1;26;13;32;28;10;31;14;27;19;2;3
7;8;15;22;29;18;4;25;16;6;20;5;12;24;9;21;17;23;30;11;1;26;13;32;28;10;31;14;27;19;2;3;70;26872
70;26872;7;8;15;22;29;18;4;25;16;6;20;5;12;24;9;21;17;23;30;11;1;26;13;32;28;10;31;14;27;19;2;3
7;8;15;22;29;18;4;25;16;6;20;5;12;24;9;21;17;23;30;11;1;26;13;32;27;10;31;14;28;19;2;3;70;26972
70;26972;7;8;15;22;29;18;4;25;16;6;20;5;12;24;9;21;17;23;30;11;1;26;13;32;27;10;31;14;28;19;2;3
7;8;15;22;29;18;4;25;16;6;20;5;11;24;9;21;17;23;30;12;1;26;13;32;27;10;31;14;28;19;2;3;70;27052
70;27052;7;8;15;22;29;18;4;25;16;6;20;5;11;24;9;21;17;23;30;12;1;26;13;32;27;10;31;14;28;19;2;3
7;8;15;22;29;18;4;25;16;6;20;23;11;24;9;21;17;5;30;12;1;26;13;32;27;10;31;14;28;19;2;3;70;27506
70;27506;7;8;15;22;29;18;4;25;16;6;20;23;11;24;9;21;17;5;30;12;1;26;13;32;27;10;31;14;28;19;2;3
7;8;15;22;29;18;4;25;16;6;20;23;11;24;9;21;17;5;30;19;1;26;13;32;27;10;31;14;28;12;2;3;70;27534
70;27534;7;8;15;22;29;18;4;25;16;6;20;23;11;24;9;21;17;5;30;19;1;26;13;32;27;10;31;14;28;12;2;3
12;8;15;22;29;18;4;25;16;6;20;23;11;24;9;21;17;5;30;19;1;26;13;32;27;10;31;14;28;7;2;3;70;27974
71;27974;12;8;15;22;29;18;4;25;16;6;20;23;11;24;9;21;17;5;30;19;1;26;13;32;27;10;31;14;28;7;2;3
12;8;15;22;28;18;4;25;16;6;20;23;11;24;9;21;17;5;30;19;1;26;13;32;27;10;31;14;29;7;2;3;71;27254
71;27254;12;8;15;22;28;18;4;25;16;6;20;23;11;24;9;21;17;5;30;19;1;26;13;32;27;10;31;14;29;7;2;3
12;8;15;22;28;18;4;25;16;6;20;23;11;24;9;21;17;5;30;19;1;26;10;32;27;13;31;14;29;7;2;3;71;28134
71;27254;12;8;15;22;28;18;4;25;16;6;20;23;11;24;9;21;17;5;30;19;1;26;13;32;27;10;31;14;29;7;2;3
12;8;15;22;28;18;4;25;16;6;20;23;17;24;9;21;11;5;30;19;1;26;13;32;27;10;31;14;29;7;2;3;71;27054
71;27054;12;8;15;22;28;18;4;25;16;6;20;23;17;24;9;21;11;5;30;19;1;26;13;32;27;10;31;14;29;7;2;3
12;8;15;22;28;18;1;25;16;6;20;23;17;24;9;21;11;5;30;19;4;26;13;32;27;10;31;14;29;7;2;3;71;27574
71;27054;12;8;15;22;28;18;4;25;16;6;20;23;17;24;9;21;11;5;30;19;1;26;13;32;27;10;31;14;29;7;2;3
12;8;15;7;28;18;4;25;16;6;20;23;17;24;9;21;11;5;30;19;1;26;13;32;27;10;31;14;29;22;2;3;71;26868
71;26868;12;8;15;7;28;18;4;25;16;6;20;23;17;24;9;21;11;5;30;19;1;26;13;32;27;10;31;14;29;22;2;3
12;8;18;7;28;15;4;25;16;6;20;23;17;24;9;21;11;5;30;19;1;26;13;32;27;10;31;14;29;22;2;3;71;26868
71;26868;12;8;18;7;28;15;4;25;16;6;20;23;17;24;9;21;11;5;30;19;1;26;13;32;27;10;31;14;29;22;2;3
12;8;18;7;17;15;4;25;16;6;20;23;28;24;9;21;11;5;30;19;1;26;13;32;27;10;31;14;29;22;2;3;71;26568
71;26568;12;8;18;7;17;15;4;25;16;6;20;23;28;24;9;21;11;5;30;19;1;26;13;32;27;10;31;14;29;22;2;3
12;8;18;7;17;15;4;25;16;2;20;23;28;24;9;21;11;5;30;19;1;26;13;32;27;10;31;14;29;22;6;3;71;26628
71;26628;12;8;18;7;17;15;4;25;16;2;20;23;28;24;9;21;11;5;30;19;1;26;13;32;27;10;31;14;29;22;6;3
12;8;3;7;17;15;4;25;16;2;20;23;28;24;9;21;11;5;30;19;1;26;13;32;27;10;31;14;29;22;6;18;71;26298
71;26298;12;8;3;7;17;15;4;25;16;2;20;23;28;24;9;21;11;5;30;19;1;26;13;32;27;10;31;14;29;22;6;18
12;8;3;7;17;15;32;25;16;2;20;23;28;24;9;21;11;5;30;19;1;26;13;4;27;10;31;14;29;22;6;18;71;27256
71;27256;12;8;3;7;17;15;32;25;16;2;20;23;28;24;9;21;11;5;30;19;1;26;13;4;27;10;31;14;29;22;6;18
12;8;3;7;17;15;32;25;16;2;20;23;28;24;9;21;11;5;30;19;1;27;13;4;26;10;31;14;29;22;6;18;71;26996
71;26996;12;8;3;7;17;15;32;25;16;2;20;23;28;24;9;21;11;5;30;19;1;27;13;4;26;10;31;14;29;22;6;18
12;26;3;7;17;15;32;25;16;2;20;23;28;24;9;21;11;5;30;19;1;27;13;4;8;10;31;14;29;22;6;18;71;26494
71;26494;12;26;3;7;17;15;32;25;16;2;20;23;28;24;9;21;11;5;30;19;1;27;13;4;8;10;31;14;29;22;6;18
12;26;3;7;17;15;32;2;16;25;20;23;28;24;9;21;11;5;30;19;1;27;13;4;8;10;31;14;29;22;6;18;71;26780
71;26494;12;26;3;7;17;15;32;25;16;2;20;23;28;24;9;21;11;5;30;19;1;27;13;4;8;10;31;14;29;22;6;18
12;22;3;7;17;15;32;25;16;2;20;23;28;24;9;21;11;5;30;19;1;27;13;4;8;10;31;14;29;26;6;18;71;26474
71;26474;12;22;3;7;17;15;32;25;16;2;20;23;28;24;9;21;11;5;30;19;1;27;13;4;8;10;31;14;29;26;6;18
12;22;29;7;17;15;32;25;16;2;20;23;28;24;9;21;11;5;30;19;1;27;13;4;8;10;31;14;3;26;6;18;71;26610
