"X1";"X290";"X45";"X36";"X2";"X34";"X18";"X56";"X16";"X17";"X63";"X49";"X28";"X4";"X58";"X57";"X40";"X12";"X7";"X25";"X21";"X62";"X44";"X48";"X29";"X31";"X59";"X60";"X32";"X47";"X22";"X41";"X54";"X24";"X19";"X30";"X50";"X10";"X35";"X55";"X33";"X27";"X14";"X13";"X51";"X52";"X37";"X43";"X26";"X5";"X46";"X53";"X11";"X8";"X1.1";"X39";"X6";"X20";"X9";"X15";"X61";"X3";"X64";"X38";"X23";"X42"
42;272;48;11;51;12;43;29;24;54;47;8;13;7;30;44;45;10;2;17;63;55;20;36;1;23;46;60;26;32;59;6;34;40;35;4;39;19;14;57;31;62;64;52;53;5;25;58;61;28;38;49;50;18;22;56;21;37;33;42;3;16;27;9;41;15
48;11;51;12;15;29;24;54;47;8;13;7;30;44;45;10;2;17;63;55;20;36;1;23;46;60;26;32;59;6;34;40;35;4;39;19;14;57;31;62;64;52;53;5;25;58;61;28;38;49;50;18;22;56;21;37;33;42;3;16;27;9;41;43;42;272
42;272;48;11;51;12;15;29;24;54;47;8;13;7;30;44;45;10;2;17;63;55;20;36;1;23;46;60;26;32;59;6;34;40;35;4;39;19;14;57;31;62;64;52;53;5;25;58;61;28;38;49;50;18;22;56;21;37;33;42;3;16;27;9;41;43
48;11;51;12;15;29;24;49;47;8;13;7;30;44;45;10;2;17;63;55;20;36;1;23;46;60;26;32;59;6;34;40;35;4;39;19;14;57;31;62;64;52;53;5;25;58;61;28;38;54;50;18;22;56;21;37;33;42;3;16;27;9;41;43;42;280
42;280;48;11;51;12;15;29;24;49;47;8;13;7;30;44;45;10;2;17;63;55;20;36;1;23;46;60;26;32;59;6;34;40;35;4;39;19;14;57;31;62;64;52;53;5;25;58;61;28;38;54;50;18;22;56;21;37;33;42;3;16;27;9;41;43
48;11;51;12;15;29;24;49;47;8;13;7;30;44;45;10;2;17;63;55;20;36;1;23;46;60;14;32;59;6;34;40;35;4;39;19;26;57;31;62;64;52;53;5;25;58;61;28;38;54;50;18;22;56;21;37;33;42;3;16;27;9;41;43;42;288
42;288;48;11;51;12;15;29;24;49;47;8;13;7;30;44;45;10;2;17;63;55;20;36;1;23;46;60;14;32;59;6;34;40;35;4;39;19;26;57;31;62;64;52;53;5;25;58;61;28;38;54;50;18;22;56;21;37;33;42;3;16;27;9;41;43
48;11;51;12;15;29;24;49;47;8;13;7;30;44;45;10;2;40;63;55;20;36;1;23;46;60;14;32;59;6;34;17;35;4;39;19;26;57;31;62;64;52;53;5;25;58;61;28;38;54;50;18;22;56;21;37;33;42;3;16;27;9;41;43;42;290
42;290;48;11;51;12;15;29;24;49;47;8;13;7;30;44;45;10;2;40;63;55;20;36;1;23;46;60;14;32;59;6;34;17;35;4;39;19;26;57;31;62;64;52;53;5;25;58;61;28;38;54;50;18;22;56;21;37;33;42;3;16;27;9;41;43
48;11;51;12;15;29;24;49;47;8;13;7;30;44;45;10;2;40;63;55;20;36;1;23;46;60;52;32;59;6;34;17;35;4;39;19;26;57;31;62;64;14;53;5;25;58;61;28;38;54;50;18;22;56;21;37;33;42;3;16;27;9;41;43;42;290
42;290;48;11;51;12;15;29;24;49;47;8;13;7;30;44;45;10;2;40;63;55;20;36;1;23;46;60;52;32;59;6;34;17;35;4;39;19;26;57;31;62;64;14;53;5;25;58;61;28;38;54;50;18;22;56;21;37;33;42;3;16;27;9;41;43
48;11;51;12;15;29;24;49;47;8;13;30;7;44;45;10;2;40;63;55;20;36;1;23;46;60;52;32;59;6;34;17;35;4;39;19;26;57;31;62;64;14;53;5;25;58;61;28;38;54;50;18;22;56;21;37;33;42;3;16;27;9;41;43;42;290
42;290;48;11;51;12;15;29;24;49;47;8;13;30;7;44;45;10;2;40;63;55;20;36;1;23;46;60;52;32;59;6;34;17;35;4;39;19;26;57;31;62;64;14;53;5;25;58;61;28;38;54;50;18;22;56;21;37;33;42;3;16;27;9;41;43
48;11;51;12;15;29;24;60;47;8;13;30;7;44;45;10;2;40;63;55;20;36;1;23;46;49;52;32;59;6;34;17;35;4;39;19;26;57;31;62;64;14;53;5;25;58;61;28;38;54;50;18;22;56;21;37;33;42;3;16;27;9;41;43;42;290
42;290;48;11;51;12;15;29;24;60;47;8;13;30;7;44;45;10;2;40;63;55;20;36;1;23;46;49;52;32;59;6;34;17;35;4;39;19;26;57;31;62;64;14;53;5;25;58;61;28;38;54;50;18;22;56;21;37;33;42;3;16;27;9;41;43
48;11;51;12;15;29;24;60;47;8;13;30;7;44;45;10;2;40;63;55;20;36;1;23;46;49;52;32;59;6;34;18;35;4;39;19;26;57;31;62;64;14;53;5;25;58;61;28;38;54;50;17;22;56;21;37;33;42;3;16;27;9;41;43;42;288
42;288;48;11;51;12;15;29;24;60;47;8;13;30;7;44;45;10;2;40;63;55;20;36;1;23;46;49;52;32;59;6;34;18;35;4;39;19;26;57;31;62;64;14;53;5;25;58;61;28;38;54;50;17;22;56;21;37;33;42;3;16;27;9;41;43
48;11;51;12;15;29;24;60;47;8;13;30;7;44;45;10;2;40;63;55;20;36;1;23;46;49;52;26;59;6;34;18;35;4;39;19;32;57;31;62;64;14;53;5;25;58;61;28;38;54;50;17;22;56;21;37;33;42;3;16;27;9;41;43;42;284
42;284;48;11;51;12;15;29;24;60;47;8;13;30;7;44;45;10;2;40;63;55;20;36;1;23;46;49;52;26;59;6;34;18;35;4;39;19;32;57;31;62;64;14;53;5;25;58;61;28;38;54;50;17;22;56;21;37;33;42;3;16;27;9;41;43
48;11;51;12;15;17;24;60;47;8;13;30;7;44;45;10;2;40;63;55;20;36;1;23;46;49;52;26;59;6;34;18;35;4;39;19;32;57;31;62;64;14;53;5;25;58;61;28;38;54;50;29;22;56;21;37;33;42;3;16;27;9;41;43;42;296
42;296;48;11;51;12;15;17;24;60;47;8;13;30;7;44;45;10;2;40;63;55;20;36;1;23;46;49;52;26;59;6;34;18;35;4;39;19;32;57;31;62;64;14;53;5;25;58;61;28;38;54;50;29;22;56;21;37;33;42;3;16;27;9;41;43
48;11;51;12;15;17;24;60;47;8;13;30;7;44;45;10;2;40;63;55;20;36;1;29;46;49;52;26;59;6;34;18;35;4;39;19;32;57;31;62;64;14;53;5;25;58;61;28;38;54;50;23;22;56;21;37;33;42;3;16;27;9;41;43;42;296
42;296;48;11;51;12;15;17;24;60;47;8;13;30;7;44;45;10;2;40;63;55;20;36;1;29;46;49;52;26;59;6;34;18;35;4;39;19;32;57;31;62;64;14;53;5;25;58;61;28;38;54;50;23;22;56;21;37;33;42;3;16;27;9;41;43
48;11;51;12;15;17;24;60;47;8;13;30;7;44;45;10;2;40;63;55;20;36;1;29;46;49;52;26;59;6;34;18;35;4;39;19;32;57;14;62;64;31;53;5;25;58;61;28;38;54;50;23;22;56;21;37;33;42;3;16;27;9;41;43;42;302
42;302;48;11;51;12;15;17;24;60;47;8;13;30;7;44;45;10;2;40;63;55;20;36;1;29;46;49;52;26;59;6;34;18;35;4;39;19;32;57;14;62;64;31;53;5;25;58;61;28;38;54;50;23;22;56;21;37;33;42;3;16;27;9;41;43
48;11;51;12;15;17;24;60;47;8;13;30;7;44;45;10;2;40;63;55;20;36;1;29;46;49;52;26;59;6;34;18;35;4;39;19;32;57;14;62;64;31;53;5;25;58;61;28;38;54;50;56;22;23;21;37;33;42;3;16;27;9;41;43;42;302
42;302;48;11;51;12;15;17;24;60;47;8;13;30;7;44;45;10;2;40;63;55;20;36;1;29;46;49;52;26;59;6;34;18;35;4;39;19;32;57;14;62;64;31;53;5;25;58;61;28;38;54;50;56;22;23;21;37;33;42;3;16;27;9;41;43
48;11;51;12;15;17;24;60;47;8;13;30;7;44;45;10;2;40;63;55;20;36;1;29;46;49;32;26;59;6;34;18;35;4;39;19;52;57;14;62;64;31;53;5;25;58;61;28;38;54;50;56;22;23;21;37;33;42;3;16;27;9;41;43;42;290
42;290;48;11;51;12;15;17;24;60;47;8;13;30;7;44;45;10;2;40;63;55;20;36;1;29;46;49;32;26;59;6;34;18;35;4;39;19;52;57;14;62;64;31;53;5;25;58;61;28;38;54;50;56;22;23;21;37;33;42;3;16;27;9;41;43
48;11;51;12;15;17;24;60;47;8;13;30;42;44;45;10;2;40;63;55;20;36;1;29;46;49;32;26;59;6;34;18;35;4;39;19;52;57;14;62;64;31;53;5;25;58;61;28;38;54;50;56;22;23;21;37;33;7;3;16;27;9;41;43;42;290
43;290;48;11;51;12;15;17;24;60;47;8;13;30;42;44;45;10;2;40;63;55;20;36;1;29;46;49;32;26;59;6;34;18;35;4;39;19;52;57;14;62;64;31;53;5;25;58;61;28;38;54;50;56;22;23;21;37;33;7;3;16;27;9;41;43
48;11;51;12;15;17;24;60;47;8;13;30;42;44;45;10;2;40;63;55;20;36;1;29;46;49;32;26;59;6;34;18;35;41;39;19;52;57;14;62;64;31;53;5;25;58;61;28;38;54;50;56;22;23;21;37;33;7;3;16;27;9;4;43;43;290
43;290;48;11;51;12;15;17;24;60;47;8;13;30;42;44;45;10;2;40;63;55;20;36;1;29;46;49;32;26;59;6;34;18;35;41;39;19;52;57;14;62;64;31;53;5;25;58;61;28;38;54;50;56;22;23;21;37;33;7;3;16;27;9;4;43
61;11;51;12;15;17;24;60;47;8;13;30;42;44;45;10;2;40;63;55;20;36;1;29;46;49;32;26;59;6;34;18;35;41;39;19;52;57;14;62;64;31;53;5;25;58;48;28;38;54;50;56;22;23;21;37;33;7;3;16;27;9;4;43;43;290
43;290;61;11;51;12;15;17;24;60;47;8;13;30;42;44;45;10;2;40;63;55;20;36;1;29;46;49;32;26;59;6;34;18;35;41;39;19;52;57;14;62;64;31;53;5;25;58;48;28;38;54;50;56;22;23;21;37;33;7;3;16;27;9;4;43
61;11;51;12;15;17;24;60;47;8;13;9;42;44;45;10;2;40;63;55;20;36;1;29;46;49;32;26;59;6;34;18;35;41;39;19;52;57;14;62;64;31;53;5;25;58;48;28;38;54;50;56;22;23;21;37;33;7;3;16;27;30;4;43;43;290
43;290;61;11;51;12;15;17;24;60;47;8;13;9;42;44;45;10;2;40;63;55;20;36;1;29;46;49;32;26;59;6;34;18;35;41;39;19;52;57;14;62;64;31;53;5;25;58;48;28;38;54;50;56;22;23;21;37;33;7;3;16;27;30;4;43
61;25;51;12;15;17;24;60;47;8;13;9;42;44;45;10;2;40;63;55;20;36;1;29;46;49;32;26;59;6;34;18;35;41;39;19;52;57;14;62;64;31;53;5;11;58;48;28;38;54;50;56;22;23;21;37;33;7;3;16;27;30;4;43;43;290
43;290;61;25;51;12;15;17;24;60;47;8;13;9;42;44;45;10;2;40;63;55;20;36;1;29;46;49;32;26;59;6;34;18;35;41;39;19;52;57;14;62;64;31;53;5;11;58;48;28;38;54;50;56;22;23;21;37;33;7;3;16;27;30;4;43
61;25;51;12;15;17;24;60;47;8;13;9;42;44;45;10;2;40;63;55;20;18;1;29;46;49;32;26;59;6;34;36;35;41;39;19;52;57;14;62;64;31;53;5;11;58;48;28;38;54;50;56;22;23;21;37;33;7;3;16;27;30;4;43;43;302
43;302;61;25;51;12;15;17;24;60;47;8;13;9;42;44;45;10;2;40;63;55;20;18;1;29;46;49;32;26;59;6;34;36;35;41;39;19;52;57;14;62;64;31;53;5;11;58;48;28;38;54;50;56;22;23;21;37;33;7;3;16;27;30;4;43
61;25;42;12;15;17;24;60;47;8;13;9;51;44;45;10;2;40;63;55;20;18;1;29;46;49;32;26;59;6;34;36;35;41;39;19;52;57;14;62;64;31;53;5;11;58;48;28;38;54;50;56;22;23;21;37;33;7;3;16;27;30;4;43;43;298
43;298;61;25;42;12;15;17;24;60;47;8;13;9;51;44;45;10;2;40;63;55;20;18;1;29;46;49;32;26;59;6;34;36;35;41;39;19;52;57;14;62;64;31;53;5;11;58;48;28;38;54;50;56;22;23;21;37;33;7;3;16;27;30;4;43
61;25;42;12;15;35;24;60;47;8;13;9;51;44;45;10;2;40;63;55;20;18;1;29;46;49;32;26;59;6;34;36;17;41;39;19;52;57;14;62;64;31;53;5;11;58;48;28;38;54;50;56;22;23;21;37;33;7;3;16;27;30;4;43;43;296
43;296;61;25;42;12;15;35;24;60;47;8;13;9;51;44;45;10;2;40;63;55;20;18;1;29;46;49;32;26;59;6;34;36;17;41;39;19;52;57;14;62;64;31;53;5;11;58;48;28;38;54;50;56;22;23;21;37;33;7;3;16;27;30;4;43
19;25;42;12;15;35;24;60;47;8;13;9;51;44;45;10;2;40;63;55;20;18;1;29;46;49;32;26;59;6;34;36;17;41;39;61;52;57;14;62;64;31;53;5;11;58;48;28;38;54;50;56;22;23;21;37;33;7;3;16;27;30;4;43;43;296
43;296;19;25;42;12;15;35;24;60;47;8;13;9;51;44;45;10;2;40;63;55;20;18;1;29;46;49;32;26;59;6;34;36;17;41;39;61;52;57;14;62;64;31;53;5;11;58;48;28;38;54;50;56;22;23;21;37;33;7;3;16;27;30;4;43
19;25;42;12;15;35;24;60;47;8;13;9;51;44;45;10;2;40;63;55;20;18;1;29;46;49;32;26;59;6;34;36;17;41;39;61;52;57;14;62;64;31;53;5;11;4;48;28;38;54;50;56;22;23;21;37;33;7;3;16;27;30;58;43;43;288
43;288;19;25;42;12;15;35;24;60;47;8;13;9;51;44;45;10;2;40;63;55;20;18;1;29;46;49;32;26;59;6;34;36;17;41;39;61;52;57;14;62;64;31;53;5;11;4;48;28;38;54;50;56;22;23;21;37;33;7;3;16;27;30;58;43
19;25;42;12;15;35;10;60;47;8;13;9;51;44;45;24;2;40;63;55;20;18;1;29;46;49;32;26;59;6;34;36;17;41;39;61;52;57;14;62;64;31;53;5;11;4;48;28;38;54;50;56;22;23;21;37;33;7;3;16;27;30;58;43;43;288
43;288;19;25;42;12;15;35;10;60;47;8;13;9;51;44;45;24;2;40;63;55;20;18;1;29;46;49;32;26;59;6;34;36;17;41;39;61;52;57;14;62;64;31;53;5;11;4;48;28;38;54;50;56;22;23;21;37;33;7;3;16;27;30;58;43
19;25;42;12;15;35;10;60;47;8;13;9;51;44;45;24;2;40;63;55;20;18;1;29;46;49;32;26;59;6;54;36;17;41;39;61;52;57;14;62;64;31;53;5;11;4;48;28;38;34;50;56;22;23;21;37;33;7;3;16;27;30;58;43;43;288
43;288;19;25;42;12;15;35;10;60;47;8;13;9;51;44;45;24;2;40;63;55;20;18;1;29;46;49;32;26;59;6;54;36;17;41;39;61;52;57;14;62;64;31;53;5;11;4;48;28;38;34;50;56;22;23;21;37;33;7;3;16;27;30;58;43
19;25;42;12;15;35;10;60;47;8;13;9;51;44;45;31;2;40;63;55;20;18;1;29;46;49;32;26;59;6;54;36;17;41;39;61;52;57;14;62;64;24;53;5;11;4;48;28;38;34;50;56;22;23;21;37;33;7;3;16;27;30;58;43;43;288
43;288;19;25;42;12;15;35;10;60;47;8;13;9;51;44;45;31;2;40;63;55;20;18;1;29;46;49;32;26;59;6;54;36;17;41;39;61;52;57;14;62;64;24;53;5;11;4;48;28;38;34;50;56;22;23;21;37;33;7;3;16;27;30;58;43
19;25;42;12;15;35;10;60;47;8;13;9;51;44;45;31;2;40;63;55;20;18;1;29;46;49;32;26;59;6;54;36;17;41;39;61;52;57;14;62;23;24;53;5;11;4;48;28;38;34;50;56;22;64;21;37;33;7;3;16;27;30;58;43;43;288
43;288;19;25;42;12;15;35;10;60;47;8;13;9;51;44;45;31;2;40;63;55;20;18;1;29;46;49;32;26;59;6;54;36;17;41;39;61;52;57;14;62;23;24;53;5;11;4;48;28;38;34;50;56;22;64;21;37;33;7;3;16;27;30;58;43
19;25;42;12;15;35;10;60;47;8;13;9;51;44;45;33;2;40;63;55;20;18;1;29;46;49;32;26;59;6;54;36;17;41;39;61;52;57;14;62;23;24;53;5;11;4;48;28;38;34;50;56;22;64;21;37;31;7;3;16;27;30;58;43;43;288
43;288;19;25;42;12;15;35;10;60;47;8;13;9;51;44;45;33;2;40;63;55;20;18;1;29;46;49;32;26;59;6;54;36;17;41;39;61;52;57;14;62;23;24;53;5;11;4;48;28;38;34;50;56;22;64;21;37;31;7;3;16;27;30;58;43
19;25;42;12;15;35;10;60;47;8;13;9;51;44;45;33;2;40;24;55;20;18;1;29;46;49;32;26;59;6;54;36;17;41;39;61;52;57;14;62;23;63;53;5;11;4;48;28;38;34;50;56;22;64;21;37;31;7;3;16;27;30;58;43;43;280
43;280;19;25;42;12;15;35;10;60;47;8;13;9;51;44;45;33;2;40;24;55;20;18;1;29;46;49;32;26;59;6;54;36;17;41;39;61;52;57;14;62;23;63;53;5;11;4;48;28;38;34;50;56;22;64;21;37;31;7;3;16;27;30;58;43
19;25;42;12;15;35;10;60;47;8;13;9;51;44;45;33;2;40;24;55;20;18;1;29;46;49;32;26;59;21;54;36;17;41;39;61;52;57;14;62;23;63;53;5;11;4;48;28;38;34;50;56;22;64;6;37;31;7;3;16;27;30;58;43;43;284
43;284;19;25;42;12;15;35;10;60;47;8;13;9;51;44;45;33;2;40;24;55;20;18;1;29;46;49;32;26;59;21;54;36;17;41;39;61;52;57;14;62;23;63;53;5;11;4;48;28;38;34;50;56;22;64;6;37;31;7;3;16;27;30;58;43
19;25;42;12;15;35;10;60;47;8;13;9;51;44;45;33;2;40;24;55;20;18;1;29;46;49;32;26;23;21;54;36;17;41;39;61;52;57;14;62;59;63;53;5;11;4;48;28;38;34;50;56;22;64;6;37;31;7;3;16;27;30;58;43;43;284
43;284;19;25;42;12;15;35;10;60;47;8;13;9;51;44;45;33;2;40;24;55;20;18;1;29;46;49;32;26;23;21;54;36;17;41;39;61;52;57;14;62;59;63;53;5;11;4;48;28;38;34;50;56;22;64;6;37;31;7;3;16;27;30;58;43
19;25;42;12;15;35;58;60;47;8;13;9;51;44;45;33;2;40;24;55;20;18;1;29;46;49;32;26;23;21;54;36;17;41;39;61;52;57;14;62;59;63;53;5;11;4;48;28;38;34;50;56;22;64;6;37;31;7;3;16;27;30;10;43;43;284
43;284;19;25;42;12;15;35;58;60;47;8;13;9;51;44;45;33;2;40;24;55;20;18;1;29;46;49;32;26;23;21;54;36;17;41;39;61;52;57;14;62;59;63;53;5;11;4;48;28;38;34;50;56;22;64;6;37;31;7;3;16;27;30;10;43
19;25;42;12;6;35;58;60;47;8;13;9;51;44;45;33;2;40;24;55;20;18;1;29;46;49;32;26;23;21;54;36;17;41;39;61;52;57;14;62;59;63;53;5;11;4;48;28;38;34;50;56;22;64;15;37;31;7;3;16;27;30;10;43;43;284
43;284;19;25;42;12;6;35;58;60;47;8;13;9;51;44;45;33;2;40;24;55;20;18;1;29;46;49;32;26;23;21;54;36;17;41;39;61;52;57;14;62;59;63;53;5;11;4;48;28;38;34;50;56;22;64;15;37;31;7;3;16;27;30;10;43
19;25;60;12;6;35;58;42;47;8;13;9;51;44;45;33;2;40;24;55;20;18;1;29;46;49;32;26;23;21;54;36;17;41;39;61;52;57;14;62;59;63;53;5;11;4;48;28;38;34;50;56;22;64;15;37;31;7;3;16;27;30;10;43;43;276
44;276;19;25;60;12;6;35;58;42;47;8;13;9;51;44;45;33;2;40;24;55;20;18;1;29;46;49;32;26;23;21;54;36;17;41;39;61;52;57;14;62;59;63;53;5;11;4;48;28;38;34;50;56;22;64;15;37;31;7;3;16;27;30;10;43
19;25;60;12;6;35;58;42;47;8;13;9;51;44;46;33;2;40;24;55;20;18;1;29;45;49;32;26;23;21;54;36;17;41;39;61;52;57;14;62;59;63;53;5;11;4;48;28;38;34;50;56;22;64;15;37;31;7;3;16;27;30;10;43;44;266
44;266;19;25;60;12;6;35;58;42;47;8;13;9;51;44;46;33;2;40;24;55;20;18;1;29;45;49;32;26;23;21;54;36;17;41;39;61;52;57;14;62;59;63;53;5;11;4;48;28;38;34;50;56;22;64;15;37;31;7;3;16;27;30;10;43
19;25;60;12;6;35;58;42;47;8;13;9;51;44;46;33;2;40;24;55;20;18;1;29;45;49;32;26;23;21;54;36;17;41;39;61;52;57;14;62;59;63;53;5;11;4;48;43;38;34;50;56;22;64;15;37;31;7;3;16;27;30;10;28;44;266
44;266;19;25;60;12;6;35;58;42;47;8;13;9;51;44;46;33;2;40;24;55;20;18;1;29;45;49;32;26;23;21;54;36;17;41;39;61;52;57;14;62;59;63;53;5;11;4;48;43;38;34;50;56;22;64;15;37;31;7;3;16;27;30;10;28
19;25;60;12;6;44;58;42;47;8;13;9;51;35;46;33;2;40;24;55;20;18;1;29;45;49;32;26;23;21;54;36;17;41;39;61;52;57;14;62;59;63;53;5;11;4;48;43;38;34;50;56;22;64;15;37;31;7;3;16;27;30;10;28;44;270
44;270;19;25;60;12;6;44;58;42;47;8;13;9;51;35;46;33;2;40;24;55;20;18;1;29;45;49;32;26;23;21;54;36;17;41;39;61;52;57;14;62;59;63;53;5;11;4;48;43;38;34;50;56;22;64;15;37;31;7;3;16;27;30;10;28
19;25;60;12;6;44;58;42;47;8;13;9;51;35;46;59;2;40;24;55;20;18;1;29;45;49;32;26;23;21;54;36;17;41;39;61;52;57;14;62;33;63;53;5;11;4;48;43;38;34;50;56;22;64;15;37;31;7;3;16;27;30;10;28;44;270
44;270;19;25;60;12;6;44;58;42;47;8;13;9;51;35;46;59;2;40;24;55;20;18;1;29;45;49;32;26;23;21;54;36;17;41;39;61;52;57;14;62;33;63;53;5;11;4;48;43;38;34;50;56;22;64;15;37;31;7;3;16;27;30;10;28
19;61;60;12;6;44;58;42;47;8;13;9;51;35;46;59;2;40;24;55;20;18;1;29;45;49;32;26;23;21;54;36;17;41;39;25;52;57;14;62;33;63;53;5;11;4;48;43;38;34;50;56;22;64;15;37;31;7;3;16;27;30;10;28;44;270
44;270;19;61;60;12;6;44;58;42;47;8;13;9;51;35;46;59;2;40;24;55;20;18;1;29;45;49;32;26;23;21;54;36;17;41;39;25;52;57;14;62;33;63;53;5;11;4;48;43;38;34;50;56;22;64;15;37;31;7;3;16;27;30;10;28
19;61;60;12;6;44;58;42;47;8;13;9;51;35;46;59;2;40;24;55;20;18;1;29;45;49;32;26;23;21;54;36;17;41;39;25;52;57;14;62;15;63;53;5;11;4;48;43;38;34;50;56;22;64;33;37;31;7;3;16;27;30;10;28;44;270
44;270;19;61;60;12;6;44;58;42;47;8;13;9;51;35;46;59;2;40;24;55;20;18;1;29;45;49;32;26;23;21;54;36;17;41;39;25;52;57;14;62;15;63;53;5;11;4;48;43;38;34;50;56;22;64;33;37;31;7;3;16;27;30;10;28
19;61;60;44;6;12;58;42;47;8;13;9;51;35;46;59;2;40;24;55;20;18;1;29;45;49;32;26;23;21;54;36;17;41;39;25;52;57;14;62;15;63;53;5;11;4;48;43;38;34;50;56;22;64;33;37;31;7;3;16;27;30;10;28;44;266
44;266;19;61;60;44;6;12;58;42;47;8;13;9;51;35;46;59;2;40;24;55;20;18;1;29;45;49;32;26;23;21;54;36;17;41;39;25;52;57;14;62;15;63;53;5;11;4;48;43;38;34;50;56;22;64;33;37;31;7;3;16;27;30;10;28
19;61;60;44;6;12;58;42;47;8;13;37;51;35;46;59;2;40;24;55;20;18;1;29;45;49;32;26;23;21;54;36;17;41;39;25;52;57;14;62;15;63;53;5;11;4;48;43;38;34;50;56;22;64;33;9;31;7;3;16;27;30;10;28;44;266
44;266;19;61;60;44;6;12;58;42;47;8;13;37;51;35;46;59;2;40;24;55;20;18;1;29;45;49;32;26;23;21;54;36;17;41;39;25;52;57;14;62;15;63;53;5;11;4;48;43;38;34;50;56;22;64;33;9;31;7;3;16;27;30;10;28
19;61;60;44;6;12;58;42;47;8;13;37;51;35;46;59;2;4;24;55;20;18;1;29;45;49;32;26;23;21;54;36;17;41;39;25;52;57;14;62;15;63;53;5;11;40;48;43;38;34;50;56;22;64;33;9;31;7;3;16;27;30;10;28;44;270
44;270;19;61;60;44;6;12;58;42;47;8;13;37;51;35;46;59;2;4;24;55;20;18;1;29;45;49;32;26;23;21;54;36;17;41;39;25;52;57;14;62;15;63;53;5;11;40;48;43;38;34;50;56;22;64;33;9;31;7;3;16;27;30;10;28
19;61;60;44;6;12;58;42;47;8;13;37;51;35;46;59;2;4;24;55;20;18;1;29;45;49;32;26;23;21;54;56;17;41;39;25;52;57;14;62;15;63;53;5;11;40;48;43;38;34;50;36;22;64;33;9;31;7;3;16;27;30;10;28;44;270
44;270;19;61;60;44;6;12;58;42;47;8;13;37;51;35;46;59;2;4;24;55;20;18;1;29;45;49;32;26;23;21;54;56;17;41;39;25;52;57;14;62;15;63;53;5;11;40;48;43;38;34;50;36;22;64;33;9;31;7;3;16;27;30;10;28
19;61;7;44;6;12;58;42;47;8;13;37;51;35;46;59;2;4;24;55;20;18;1;29;45;49;32;26;23;21;54;56;17;41;39;25;52;57;14;62;15;63;53;5;11;40;48;43;38;34;50;36;22;64;33;9;31;60;3;16;27;30;10;28;44;264
44;264;19;61;7;44;6;12;58;42;47;8;13;37;51;35;46;59;2;4;24;55;20;18;1;29;45;49;32;26;23;21;54;56;17;41;39;25;52;57;14;62;15;63;53;5;11;40;48;43;38;34;50;36;22;64;33;9;31;60;3;16;27;30;10;28
19;61;7;44;6;12;58;42;47;8;13;37;51;35;46;59;2;4;24;55;20;18;1;29;45;49;32;26;23;21;54;56;17;41;39;25;52;57;14;62;15;38;53;5;11;40;48;43;63;34;50;36;22;64;33;9;31;60;3;16;27;30;10;28;44;264
44;264;19;61;7;44;6;12;58;42;47;8;13;37;51;35;46;59;2;4;24;55;20;18;1;29;45;49;32;26;23;21;54;56;17;41;39;25;52;57;14;62;15;38;53;5;11;40;48;43;63;34;50;36;22;64;33;9;31;60;3;16;27;30;10;28
19;61;7;44;6;12;58;42;47;8;13;37;51;35;16;59;2;4;24;55;20;18;1;29;45;49;32;26;23;21;54;56;17;41;39;25;52;57;14;62;15;38;53;5;11;40;48;43;63;34;50;36;22;64;33;9;31;60;3;46;27;30;10;28;44;256
44;256;19;61;7;44;6;12;58;42;47;8;13;37;51;35;16;59;2;4;24;55;20;18;1;29;45;49;32;26;23;21;54;56;17;41;39;25;52;57;14;62;15;38;53;5;11;40;48;43;63;34;50;36;22;64;33;9;31;60;3;46;27;30;10;28
19;61;7;44;6;12;58;42;47;8;13;37;51;35;16;59;2;4;24;55;9;18;1;29;45;49;32;26;23;21;54;56;17;41;39;25;52;57;14;62;15;38;53;5;11;40;48;43;63;34;50;36;22;64;33;20;31;60;3;46;27;30;10;28;44;256
44;256;19;61;7;44;6;12;58;42;47;8;13;37;51;35;16;59;2;4;24;55;9;18;1;29;45;49;32;26;23;21;54;56;17;41;39;25;52;57;14;62;15;38;53;5;11;40;48;43;63;34;50;36;22;64;33;20;31;60;3;46;27;30;10;28
19;61;7;44;6;12;58;42;47;8;13;37;51;35;16;59;2;4;24;55;9;18;1;29;45;49;32;26;23;21;54;56;17;41;39;25;52;57;14;62;15;38;53;5;11;40;48;28;63;34;50;36;22;64;33;20;31;60;3;46;27;30;10;43;44;256
44;256;19;61;7;44;6;12;58;42;47;8;13;37;51;35;16;59;2;4;24;55;9;18;1;29;45;49;32;26;23;21;54;56;17;41;39;25;52;57;14;62;15;38;53;5;11;40;48;28;63;34;50;36;22;64;33;20;31;60;3;46;27;30;10;43
19;61;7;44;6;12;58;42;47;8;13;37;51;35;16;59;22;4;24;55;9;18;1;29;45;49;32;26;23;21;54;56;17;41;39;25;52;57;14;62;15;38;53;5;11;40;48;28;63;34;50;36;2;64;33;20;31;60;3;46;27;30;10;43;44;264
44;256;19;61;7;44;6;12;58;42;47;8;13;37;51;35;16;59;2;4;24;55;9;18;1;29;45;49;32;26;23;21;54;56;17;41;39;25;52;57;14;62;15;38;53;5;11;40;48;28;63;34;50;36;22;64;33;20;31;60;3;46;27;30;10;43
19;61;7;44;6;12;58;42;47;8;13;37;51;35;16;59;2;4;24;55;9;18;1;29;45;49;32;26;23;21;54;56;17;41;39;25;52;57;14;62;15;38;27;5;11;40;48;28;63;34;50;36;22;64;33;20;31;60;3;46;53;30;10;43;44;256
