"X1";"X28646";"X4";"X16";"X3";"X13";"X19";"X1.1";"X12";"X6";"X17";"X29";"X10";"X27";"X11";"X23";"X5";"X21";"X8";"X7";"X32";"X30";"X25";"X31";"X9";"X18";"X15";"X20";"X22";"X14";"X2";"X28";"X24";"X26"
67;26178;23;5;25;29;22;10;9;30;14;31;6;26;3;28;8;24;2;4;20;27;11;32;12;18;17;7;19;1;13;15;21;16
23;5;25;29;22;10;9;30;14;31;32;26;3;28;8;24;2;4;20;27;11;6;12;18;17;7;19;1;13;15;21;16;67;26956
67;26178;23;5;25;29;22;10;9;30;14;31;6;26;3;28;8;24;2;4;20;27;11;32;12;18;17;7;19;1;13;15;21;16
23;5;29;25;22;10;9;30;14;31;6;26;3;28;8;24;2;4;20;27;11;32;12;18;17;7;19;1;13;15;21;16;67;26138
67;26138;23;5;29;25;22;10;9;30;14;31;6;26;3;28;8;24;2;4;20;27;11;32;12;18;17;7;19;1;13;15;21;16
23;5;29;25;22;10;9;30;14;31;6;26;3;28;8;4;2;24;20;27;11;32;12;18;17;7;19;1;13;15;21;16;67;26132
67;26132;23;5;29;25;22;10;9;30;14;31;6;26;3;28;8;4;2;24;20;27;11;32;12;18;17;7;19;1;13;15;21;16
23;5;29;25;22;10;9;30;14;31;8;26;3;28;6;4;2;24;20;27;11;32;12;18;17;7;19;1;13;15;21;16;67;26212
68;26212;23;5;29;25;22;10;9;30;14;31;8;26;3;28;6;4;2;24;20;27;11;32;12;18;17;7;19;1;13;15;21;16
23;5;29;25;22;24;9;30;14;31;8;26;3;28;6;4;2;10;20;27;11;32;12;18;17;7;19;1;13;15;21;16;68;26916
68;26916;23;5;29;25;22;24;9;30;14;31;8;26;3;28;6;4;2;10;20;27;11;32;12;18;17;7;19;1;13;15;21;16
23;5;29;25;22;24;7;30;14;31;8;26;3;28;6;4;2;10;20;27;11;32;12;18;17;9;19;1;13;15;21;16;68;26656
68;26656;23;5;29;25;22;24;7;30;14;31;8;26;3;28;6;4;2;10;20;27;11;32;12;18;17;9;19;1;13;15;21;16
23;5;29;25;22;24;7;30;14;31;8;26;3;28;6;4;2;10;20;27;12;32;11;18;17;9;19;1;13;15;21;16;68;26696
68;26696;23;5;29;25;22;24;7;30;14;31;8;26;3;28;6;4;2;10;20;27;12;32;11;18;17;9;19;1;13;15;21;16
23;5;29;25;22;4;7;30;14;31;8;26;3;28;6;24;2;10;20;27;12;32;11;18;17;9;19;1;13;15;21;16;68;26958
68;26958;23;5;29;25;22;4;7;30;14;31;8;26;3;28;6;24;2;10;20;27;12;32;11;18;17;9;19;1;13;15;21;16
24;5;29;25;22;4;7;30;14;31;8;26;3;28;6;23;2;10;20;27;12;32;11;18;17;9;19;1;13;15;21;16;68;26838
68;26838;24;5;29;25;22;4;7;30;14;31;8;26;3;28;6;23;2;10;20;27;12;32;11;18;17;9;19;1;13;15;21;16
24;5;29;25;22;4;7;30;14;31;23;26;3;28;6;8;2;10;20;27;12;32;11;18;17;9;19;1;13;15;21;16;68;26946
68;26946;24;5;29;25;22;4;7;30;14;31;23;26;3;28;6;8;2;10;20;27;12;32;11;18;17;9;19;1;13;15;21;16
28;5;29;25;22;4;7;30;14;31;23;26;3;24;6;8;2;10;20;27;12;32;11;18;17;9;19;1;13;15;21;16;68;26986
68;26986;28;5;29;25;22;4;7;30;14;31;23;26;3;24;6;8;2;10;20;27;12;32;11;18;17;9;19;1;13;15;21;16
28;5;29;27;22;4;7;30;14;31;23;26;3;24;6;8;2;10;20;25;12;32;11;18;17;9;19;1;13;15;21;16;68;26746
68;26746;28;5;29;27;22;4;7;30;14;31;23;26;3;24;6;8;2;10;20;25;12;32;11;18;17;9;19;1;13;15;21;16
28;5;29;27;22;4;7;30;14;31;23;26;3;24;6;8;2;10;20;21;12;32;11;18;17;9;19;1;13;15;25;16;68;26826
68;26826;28;5;29;27;22;4;7;30;14;31;23;26;3;24;6;8;2;10;20;21;12;32;11;18;17;9;19;1;13;15;25;16
28;11;29;27;22;4;7;30;14;31;23;26;3;24;6;8;2;10;20;21;12;32;5;18;17;9;19;1;13;15;25;16;68;26866
68;26866;28;11;29;27;22;4;7;30;14;31;23;26;3;24;6;8;2;10;20;21;12;32;5;18;17;9;19;1;13;15;25;16
28;11;29;27;22;4;7;30;14;31;6;26;3;24;23;8;2;10;20;21;12;32;5;18;17;9;19;1;13;15;25;16;68;26816
68;26816;28;11;29;27;22;4;7;30;14;31;6;26;3;24;23;8;2;10;20;21;12;32;5;18;17;9;19;1;13;15;25;16
3;11;29;27;22;4;7;30;14;31;6;26;28;24;23;8;2;10;20;21;12;32;5;18;17;9;19;1;13;15;25;16;68;27412
68;27412;3;11;29;27;22;4;7;30;14;31;6;26;28;24;23;8;2;10;20;21;12;32;5;18;17;9;19;1;13;15;25;16
3;11;29;27;22;7;4;30;14;31;6;26;28;24;23;8;2;10;20;21;12;32;5;18;17;9;19;1;13;15;25;16;68;27612
68;27612;3;11;29;27;22;7;4;30;14;31;6;26;28;24;23;8;2;10;20;21;12;32;5;18;17;9;19;1;13;15;25;16
3;11;29;27;22;7;4;30;14;31;6;26;28;24;23;8;2;10;20;21;12;32;19;18;17;9;5;1;13;15;25;16;68;27534
68;27534;3;11;29;27;22;7;4;30;14;31;6;26;28;24;23;8;2;10;20;21;12;32;19;18;17;9;5;1;13;15;25;16
3;11;32;27;22;7;4;30;14;31;6;26;28;24;23;8;2;10;20;21;12;29;19;18;17;9;5;1;13;15;25;16;68;27894
68;27534;3;11;29;27;22;7;4;30;14;31;6;26;28;24;23;8;2;10;20;21;12;32;19;18;17;9;5;1;13;15;25;16
3;11;29;25;22;7;4;30;14;31;6;26;28;24;23;8;2;10;20;21;12;32;19;18;17;9;5;1;13;15;27;16;68;28054
68;28054;3;11;29;25;22;7;4;30;14;31;6;26;28;24;23;8;2;10;20;21;12;32;19;18;17;9;5;1;13;15;27;16
3;11;29;25;22;7;4;30;14;31;6;18;28;24;23;8;2;10;20;21;12;32;19;26;17;9;5;1;13;15;27;16;68;28174
68;28174;3;11;29;25;22;7;4;30;14;31;6;18;28;24;23;8;2;10;20;21;12;32;19;26;17;9;5;1;13;15;27;16
3;11;29;6;22;7;4;30;14;31;25;18;28;24;23;8;2;10;20;21;12;32;19;26;17;9;5;1;13;15;27;16;68;28272
68;28272;3;11;29;6;22;7;4;30;14;31;25;18;28;24;23;8;2;10;20;21;12;32;19;26;17;9;5;1;13;15;27;16
3;11;29;6;22;12;4;30;14;31;25;18;28;24;23;8;2;10;20;21;7;32;19;26;17;9;5;1;13;15;27;16;68;28672
68;28272;3;11;29;6;22;7;4;30;14;31;25;18;28;24;23;8;2;10;20;21;12;32;19;26;17;9;5;1;13;15;27;16
3;11;29;6;22;7;4;30;14;31;25;18;28;24;23;13;2;10;20;21;12;32;19;26;17;9;5;1;8;15;27;16;68;27892
69;27892;3;11;29;6;22;7;4;30;14;31;25;18;28;24;23;13;2;10;20;21;12;32;19;26;17;9;5;1;8;15;27;16
3;16;29;6;22;7;4;30;14;31;25;18;28;24;23;13;2;10;20;21;12;32;19;26;17;9;5;1;8;15;27;11;69;28772
69;27892;3;11;29;6;22;7;4;30;14;31;25;18;28;24;23;13;2;10;20;21;12;32;19;26;17;9;5;1;8;15;27;16
3;11;29;6;22;7;4;30;14;31;25;18;28;24;10;13;2;23;20;21;12;32;19;26;17;9;5;1;8;15;27;16;69;27628
69;27628;3;11;29;6;22;7;4;30;14;31;25;18;28;24;10;13;2;23;20;21;12;32;19;26;17;9;5;1;8;15;27;16
3;11;13;6;22;7;4;30;14;31;25;18;28;24;10;29;2;23;20;21;12;32;19;26;17;9;5;1;8;15;27;16;69;27674
69;27674;3;11;13;6;22;7;4;30;14;31;25;18;28;24;10;29;2;23;20;21;12;32;19;26;17;9;5;1;8;15;27;16
3;11;13;22;6;7;4;30;14;31;25;18;28;24;10;29;2;23;20;21;12;32;19;26;17;9;5;1;8;15;27;16;69;27766
69;27766;3;11;13;22;6;7;4;30;14;31;25;18;28;24;10;29;2;23;20;21;12;32;19;26;17;9;5;1;8;15;27;16
3;11;13;22;6;7;4;30;14;31;25;18;28;24;10;29;2;23;20;21;12;27;19;26;17;9;5;1;8;15;32;16;69;27006
69;27006;3;11;13;22;6;7;4;30;14;31;25;18;28;24;10;29;2;23;20;21;12;27;19;26;17;9;5;1;8;15;32;16
3;11;13;22;6;17;4;30;14;31;25;18;28;24;10;29;2;23;20;21;12;27;19;26;7;9;5;1;8;15;32;16;69;27204
69;27204;3;11;13;22;6;17;4;30;14;31;25;18;28;24;10;29;2;23;20;21;12;27;19;26;7;9;5;1;8;15;32;16
3;11;13;22;6;17;4;30;8;31;25;18;28;24;10;29;2;23;20;21;12;27;19;26;7;9;5;1;14;15;32;16;69;27084
69;27084;3;11;13;22;6;17;4;30;8;31;25;18;28;24;10;29;2;23;20;21;12;27;19;26;7;9;5;1;14;15;32;16
3;11;13;22;6;17;4;30;8;31;25;18;28;24;10;29;2;23;20;21;12;27;19;26;7;9;5;1;14;15;16;32;69;27084
69;27084;3;11;13;22;6;17;4;30;8;31;25;18;28;24;10;29;2;23;20;21;12;27;19;26;7;9;5;1;14;15;16;32
3;8;13;22;6;17;4;30;11;31;25;18;28;24;10;29;2;23;20;21;12;27;19;26;7;9;5;1;14;15;16;32;69;27684
69;27084;3;11;13;22;6;17;4;30;8;31;25;18;28;24;10;29;2;23;20;21;12;27;19;26;7;9;5;1;14;15;16;32
3;11;13;22;6;17;4;30;8;31;25;18;28;24;10;29;15;23;20;21;12;27;19;26;7;9;5;1;14;2;16;32;69;27164
69;27164;3;11;13;22;6;17;4;30;8;31;25;18;28;24;10;29;15;23;20;21;12;27;19;26;7;9;5;1;14;2;16;32
3;11;13;22;4;17;6;30;8;31;25;18;28;24;10;29;15;23;20;21;12;27;19;26;7;9;5;1;14;2;16;32;69;27644
69;27644;3;11;13;22;4;17;6;30;8;31;25;18;28;24;10;29;15;23;20;21;12;27;19;26;7;9;5;1;14;2;16;32
3;11;13;22;4;17;6;5;8;31;25;18;28;24;10;29;15;23;20;21;12;27;19;26;7;9;30;1;14;2;16;32;69;27276
69;27276;3;11;13;22;4;17;6;5;8;31;25;18;28;24;10;29;15;23;20;21;12;27;19;26;7;9;30;1;14;2;16;32
3;11;13;22;4;17;6;5;27;31;25;18;28;24;10;29;15;23;20;21;12;8;19;26;7;9;30;1;14;2;16;32;69;27436
69;27276;3;11;13;22;4;17;6;5;8;31;25;18;28;24;10;29;15;23;20;21;12;27;19;26;7;9;30;1;14;2;16;32
3;11;13;22;4;17;6;5;8;31;25;18;27;24;10;29;15;23;20;21;12;28;19;26;7;9;30;1;14;2;16;32;69;27336
69;27336;3;11;13;22;4;17;6;5;8;31;25;18;27;24;10;29;15;23;20;21;12;28;19;26;7;9;30;1;14;2;16;32
3;11;13;22;4;17;6;5;8;29;25;18;27;24;10;31;15;23;20;21;12;28;19;26;7;9;30;1;14;2;16;32;69;26976
69;26976;3;11;13;22;4;17;6;5;8;29;25;18;27;24;10;31;15;23;20;21;12;28;19;26;7;9;30;1;14;2;16;32
3;11;13;22;4;17;6;5;8;29;25;18;27;24;10;31;7;23;20;21;12;28;19;26;15;9;30;1;14;2;16;32;69;26456
69;26456;3;11;13;22;4;17;6;5;8;29;25;18;27;24;10;31;7;23;20;21;12;28;19;26;15;9;30;1;14;2;16;32
3;11;13;18;4;17;6;5;8;29;25;22;27;24;10;31;7;23;20;21;12;28;19;26;15;9;30;1;14;2;16;32;69;26716
69;26716;3;11;13;18;4;17;6;5;8;29;25;22;27;24;10;31;7;23;20;21;12;28;19;26;15;9;30;1;14;2;16;32
3;11;13;18;4;17;6;5;8;29;25;22;27;24;10;31;7;23;21;20;12;28;19;26;15;9;30;1;14;2;16;32;69;26996
69;26996;3;11;13;18;4;17;6;5;8;29;25;22;27;24;10;31;7;23;21;20;12;28;19;26;15;9;30;1;14;2;16;32
3;11;13;18;4;17;6;5;8;29;25;22;15;24;10;31;7;23;21;20;12;28;19;26;27;9;30;1;14;2;16;32;69;27488
69;27488;3;11;13;18;4;17;6;5;8;29;25;22;15;24;10;31;7;23;21;20;12;28;19;26;27;9;30;1;14;2;16;32
3;11;13;18;4;30;6;5;8;29;25;22;15;24;10;31;7;23;21;20;12;28;19;26;27;9;17;1;14;2;16;32;69;27168
70;27168;3;11;13;18;4;30;6;5;8;29;25;22;15;24;10;31;7;23;21;20;12;28;19;26;27;9;17;1;14;2;16;32
3;11;13;18;4;30;6;5;8;29;25;22;15;24;2;31;7;23;21;20;12;28;19;26;27;9;17;1;14;10;16;32;70;27168
70;27168;3;11;13;18;4;30;6;5;8;29;25;22;15;24;2;31;7;23;21;20;12;28;19;26;27;9;17;1;14;10;16;32
3;11;13;18;4;30;6;5;8;29;25;22;15;24;2;31;7;23;21;20;12;27;19;26;28;9;17;1;14;10;16;32;70;26948
70;26948;3;11;13;18;4;30;6;5;8;29;25;22;15;24;2;31;7;23;21;20;12;27;19;26;28;9;17;1;14;10;16;32
3;11;13;18;4;30;6;5;8;29;25;22;15;24;2;23;7;31;21;20;12;27;19;26;28;9;17;1;14;10;16;32;70;26828
70;26828;3;11;13;18;4;30;6;5;8;29;25;22;15;24;2;23;7;31;21;20;12;27;19;26;28;9;17;1;14;10;16;32
3;11;13;18;4;30;6;5;8;24;25;22;15;29;2;23;7;31;21;20;12;27;19;26;28;9;17;1;14;10;16;32;70;26448
70;26448;3;11;13;18;4;30;6;5;8;24;25;22;15;29;2;23;7;31;21;20;12;27;19;26;28;9;17;1;14;10;16;32
3;11;13;19;4;30;6;5;8;24;25;22;15;29;2;23;7;31;21;20;12;27;18;26;28;9;17;1;14;10;16;32;70;26488
70;26488;3;11;13;19;4;30;6;5;8;24;25;22;15;29;2;23;7;31;21;20;12;27;18;26;28;9;17;1;14;10;16;32
3;11;13;19;25;30;6;5;8;24;4;22;15;29;2;23;7;31;21;20;12;27;18;26;28;9;17;1;14;10;16;32;70;26462
70;26462;3;11;13;19;25;30;6;5;8;24;4;22;15;29;2;23;7;31;21;20;12;27;18;26;28;9;17;1;14;10;16;32
3;11;13;19;25;30;6;5;8;24;4;22;15;29;2;23;16;31;21;20;12;27;18;26;28;9;17;1;14;10;7;32;70;27542
70;27542;3;11;13;19;25;30;6;5;8;24;4;22;15;29;2;23;16;31;21;20;12;27;18;26;28;9;17;1;14;10;7;32
3;11;4;19;25;30;6;5;8;24;13;22;15;29;2;23;16;31;21;20;12;27;18;26;28;9;17;1;14;10;7;32;70;27302
70;27302;3;11;4;19;25;30;6;5;8;24;13;22;15;29;2;23;16;31;21;20;12;27;18;26;28;9;17;1;14;10;7;32
3;11;4;19;25;30;12;5;8;24;13;22;15;29;2;23;16;31;21;20;6;27;18;26;28;9;17;1;14;10;7;32;70;27062
70;27062;3;11;4;19;25;30;12;5;8;24;13;22;15;29;2;23;16;31;21;20;6;27;18;26;28;9;17;1;14;10;7;32
3;11;4;19;25;30;24;5;8;12;13;22;15;29;2;23;16;31;21;20;6;27;18;26;28;9;17;1;14;10;7;32;70;27574
70;27574;3;11;4;19;25;30;24;5;8;12;13;22;15;29;2;23;16;31;21;20;6;27;18;26;28;9;17;1;14;10;7;32
3;11;4;19;25;30;14;5;8;12;13;22;15;29;2;23;16;31;21;20;6;27;18;26;28;9;17;1;24;10;7;32;70;26738
70;26738;3;11;4;19;25;30;14;5;8;12;13;22;15;29;2;23;16;31;21;20;6;27;18;26;28;9;17;1;24;10;7;32
3;11;4;16;25;30;14;5;8;12;13;22;15;29;2;23;19;31;21;20;6;27;18;26;28;9;17;1;24;10;7;32;70;27408
70;26738;3;11;4;19;25;30;14;5;8;12;13;22;15;29;2;23;16;31;21;20;6;27;18;26;28;9;17;1;24;10;7;32
3;11;4;19;25;30;2;5;8;12;13;22;15;29;14;23;16;31;21;20;6;27;18;26;28;9;17;1;24;10;7;32;70;26858
70;26858;3;11;4;19;25;30;2;5;8;12;13;22;15;29;14;23;16;31;21;20;6;27;18;26;28;9;17;1;24;10;7;32
3;11;4;19;25;30;2;5;24;12;13;22;15;29;14;23;16;31;21;20;6;27;18;26;28;9;17;1;8;10;7;32;70;27594
70;27594;3;11;4;19;25;30;2;5;24;12;13;22;15;29;14;23;16;31;21;20;6;27;18;26;28;9;17;1;8;10;7;32
3;11;4;19;21;30;2;5;24;12;13;22;15;29;14;23;16;31;25;20;6;27;18;26;28;9;17;1;8;10;7;32;70;27614
70;27614;3;11;4;19;21;30;2;5;24;12;13;22;15;29;14;23;16;31;25;20;6;27;18;26;28;9;17;1;8;10;7;32
3;11;4;19;21;22;2;5;24;12;13;30;15;29;14;23;16;31;25;20;6;27;18;26;28;9;17;1;8;10;7;32;70;27454
70;27454;3;11;4;19;21;22;2;5;24;12;13;30;15;29;14;23;16;31;25;20;6;27;18;26;28;9;17;1;8;10;7;32
3;11;4;19;21;22;14;5;24;12;13;30;15;29;2;23;16;31;25;20;6;27;18;26;28;9;17;1;8;10;7;32;70;27214
70;27214;3;11;4;19;21;22;14;5;24;12;13;30;15;29;2;23;16;31;25;20;6;27;18;26;28;9;17;1;8;10;7;32
3;11;4;19;21;22;14;5;24;12;13;30;15;29;2;23;16;31;25;20;6;27;18;26;7;9;17;1;8;10;28;32;70;27214
70;27214;3;11;4;19;21;22;14;5;24;12;13;30;15;29;2;23;16;31;25;20;6;27;18;26;7;9;17;1;8;10;28;32
3;11;4;19;21;14;22;5;24;12;13;30;15;29;2;23;16;31;25;20;6;27;18;26;7;9;17;1;8;10;28;32;70;27290
70;27290;3;11;4;19;21;14;22;5;24;12;13;30;15;29;2;23;16;31;25;20;6;27;18;26;7;9;17;1;8;10;28;32
3;11;4;19;21;14;27;5;24;12;13;30;15;29;2;23;16;31;25;20;6;22;18;26;7;9;17;1;8;10;28;32;70;27210
71;27210;3;11;4;19;21;14;27;5;24;12;13;30;15;29;2;23;16;31;25;20;6;22;18;26;7;9;17;1;8;10;28;32
3;11;4;19;21;14;27;5;24;12;13;30;15;26;2;23;16;31;25;20;6;22;18;29;7;9;17;1;8;10;28;32;71;27570
71;27570;3;11;4;19;21;14;27;5;24;12;13;30;15;26;2;23;16;31;25;20;6;22;18;29;7;9;17;1;8;10;28;32
3;11;4;19;21;24;27;5;14;12;13;30;15;26;2;23;16;31;25;20;6;22;18;29;7;9;17;1;8;10;28;32;71;27714
71;27714;3;11;4;19;21;24;27;5;14;12;13;30;15;26;2;23;16;31;25;20;6;22;18;29;7;9;17;1;8;10;28;32
3;11;12;19;21;24;27;5;14;4;13;30;15;26;2;23;16;31;25;20;6;22;18;29;7;9;17;1;8;10;28;32;71;27474
71;27474;3;11;12;19;21;24;27;5;14;4;13;30;15;26;2;23;16;31;25;20;6;22;18;29;7;9;17;1;8;10;28;32
3;11;12;19;21;24;27;5;14;4;13;30;15;26;2;23;16;31;9;20;6;22;18;29;7;25;17;1;8;10;28;32;71;27658
71;27658;3;11;12;19;21;24;27;5;14;4;13;30;15;26;2;23;16;31;9;20;6;22;18;29;7;25;17;1;8;10;28;32
3;11;12;19;21;24;27;5;14;4;13;30;15;25;2;23;16;31;9;20;6;22;18;29;7;26;17;1;8;10;28;32;71;27258
71;27258;3;11;12;19;21;24;27;5;14;4;13;30;15;25;2;23;16;31;9;20;6;22;18;29;7;26;17;1;8;10;28;32
3;11;12;19;1;24;27;5;14;4;13;30;15;25;2;23;16;31;9;20;6;22;18;29;7;26;17;21;8;10;28;32;71;28276
71;27258;3;11;12;19;21;24;27;5;14;4;13;30;15;25;2;23;16;31;9;20;6;22;18;29;7;26;17;1;8;10;28;32
3;11;12;19;21;24;27;5;14;4;7;30;15;25;2;23;16;31;9;20;6;22;18;29;13;26;17;1;8;10;28;32;71;26018
71;26018;3;11;12;19;21;24;27;5;14;4;7;30;15;25;2;23;16;31;9;20;6;22;18;29;13;26;17;1;8;10;28;32
3;11;12;19;21;24;27;5;10;4;7;30;15;25;2;23;16;31;9;20;6;22;18;29;13;26;17;1;8;14;28;32;71;25998
71;25998;3;11;12;19;21;24;27;5;10;4;7;30;15;25;2;23;16;31;9;20;6;22;18;29;13;26;17;1;8;14;28;32
3;11;12;5;21;24;27;19;10;4;7;30;15;25;2;23;16;31;9;20;6;22;18;29;13;26;17;1;8;14;28;32;71;25880
71;25880;3;11;12;5;21;24;27;19;10;4;7;30;15;25;2;23;16;31;9;20;6;22;18;29;13;26;17;1;8;14;28;32
3;11;12;5;21;24;23;19;10;4;7;30;15;25;2;27;16;31;9;20;6;22;18;29;13;26;17;1;8;14;28;32;71;25620
71;25620;3;11;12;5;21;24;23;19;10;4;7;30;15;25;2;27;16;31;9;20;6;22;18;29;13;26;17;1;8;14;28;32
3;11;12;5;21;24;23;19;10;4;7;30;15;25;17;27;16;31;9;20;6;22;18;29;13;26;2;1;8;14;28;32;71;25870
71;25620;3;11;12;5;21;24;23;19;10;4;7;30;15;25;2;27;16;31;9;20;6;22;18;29;13;26;17;1;8;14;28;32
3;11;12;5;21;24;23;19;10;4;7;30;15;25;2;27;16;26;9;20;6;22;18;29;13;31;17;1;8;14;28;32;71;25740
71;25740;3;11;12;5;21;24;23;19;10;4;7;30;15;25;2;27;16;26;9;20;6;22;18;29;13;31;17;1;8;14;28;32
3;11;12;5;21;24;23;19;10;4;7;30;15;25;2;27;16;26;9;20;6;22;14;29;13;31;17;1;8;18;28;32;71;25574
71;25574;3;11;12;5;21;24;23;19;10;4;7;30;15;25;2;27;16;26;9;20;6;22;14;29;13;31;17;1;8;18;28;32
3;11;12;5;21;24;23;19;10;4;7;30;15;25;2;27;16;26;9;8;6;22;14;29;13;31;17;1;20;18;28;32;71;25732
71;25732;3;11;12;5;21;24;23;19;10;4;7;30;15;25;2;27;16;26;9;8;6;22;14;29;13;31;17;1;20;18;28;32
3;11;12;5;21;24;23;19;10;4;18;30;15;25;2;27;16;26;9;8;6;22;14;29;13;31;17;1;20;7;28;32;71;26596
71;25732;3;11;12;5;21;24;23;19;10;4;7;30;15;25;2;27;16;26;9;8;6;22;14;29;13;31;17;1;20;18;28;32
3;11;24;5;21;12;23;19;10;4;7;30;15;25;2;27;16;26;9;8;6;22;14;29;13;31;17;1;20;18;28;32;71;25732
71;25732;3;11;24;5;21;12;23;19;10;4;7;30;15;25;2;27;16;26;9;8;6;22;14;29;13;31;17;1;20;18;28;32
3;11;24;5;21;12;23;19;10;4;7;30;15;25;32;27;16;26;9;8;6;22;14;29;13;31;17;1;20;18;28;2;71;25958
71;25958;3;11;24;5;21;12;23;19;10;4;7;30;15;25;32;27;16;26;9;8;6;22;14;29;13;31;17;1;20;18;28;2
3;11;24;5;21;12;23;19;10;4;7;8;15;25;32;27;16;26;9;30;6;22;14;29;13;31;17;1;20;18;28;2;71;26030
71;26030;3;11;24;5;21;12;23;19;10;4;7;8;15;25;32;27;16;26;9;30;6;22;14;29;13;31;17;1;20;18;28;2
3;7;24;5;21;12;23;19;10;4;11;8;15;25;32;27;16;26;9;30;6;22;14;29;13;31;17;1;20;18;28;2;71;26090
71;26090;3;7;24;5;21;12;23;19;10;4;11;8;15;25;32;27;16;26;9;30;6;22;14;29;13;31;17;1;20;18;28;2
6;7;24;5;21;12;23;19;10;4;11;8;15;25;32;27;16;26;9;30;3;22;14;29;13;31;17;1;20;18;28;2;71;25690
72;25690;6;7;24;5;21;12;23;19;10;4;11;8;15;25;32;27;16;26;9;30;3;22;14;29;13;31;17;1;20;18;28;2
6;7;24;5;21;12;23;19;10;4;13;8;15;25;32;27;16;26;9;30;3;22;14;29;11;31;17;1;20;18;28;2;72;26850
72;25690;6;7;24;5;21;12;23;19;10;4;11;8;15;25;32;27;16;26;9;30;3;22;14;29;13;31;17;1;20;18;28;2
6;7;24;5;21;12;23;19;10;1;11;8;15;25;32;27;16;26;9;30;3;22;14;29;13;31;17;4;20;18;28;2;72;25510
72;25510;6;7;24;5;21;12;23;19;10;1;11;8;15;25;32;27;16;26;9;30;3;22;14;29;13;31;17;4;20;18;28;2
6;7;24;5;21;12;23;19;10;1;22;8;15;25;32;27;16;26;9;30;3;11;14;29;13;31;17;4;20;18;28;2;72;25928
72;25510;6;7;24;5;21;12;23;19;10;1;11;8;15;25;32;27;16;26;9;30;3;22;14;29;13;31;17;4;20;18;28;2
6;7;24;5;21;12;29;19;10;1;11;8;15;25;32;27;16;26;9;30;3;22;14;23;13;31;17;4;20;18;28;2;72;26190
72;25510;6;7;24;5;21;12;23;19;10;1;11;8;15;25;32;27;16;26;9;30;3;22;14;29;13;31;17;4;20;18;28;2
6;7;24;5;21;12;23;19;10;1;11;8;15;25;32;27;3;26;9;30;16;22;14;29;13;31;17;4;20;18;28;2;72;25470
72;25470;6;7;24;5;21;12;23;19;10;1;11;8;15;25;32;27;3;26;9;30;16;22;14;29;13;31;17;4;20;18;28;2
6;7;24;5;21;12;23;19;10;1;11;8;15;25;32;27;18;26;9;30;16;22;14;29;13;31;17;4;20;3;28;2;72;25854
72;25854;6;7;24;5;21;12;23;19;10;1;11;8;15;25;32;27;18;26;9;30;16;22;14;29;13;31;17;4;20;3;28;2
6;13;24;5;21;12;23;19;10;1;11;8;15;25;32;27;18;26;9;30;16;22;14;29;7;31;17;4;20;3;28;2;72;27014
72;25854;6;7;24;5;21;12;23;19;10;1;11;8;15;25;32;27;18;26;9;30;16;22;14;29;13;31;17;4;20;3;28;2
6;7;24;5;21;12;11;19;10;1;23;8;15;25;32;27;18;26;9;30;16;22;14;29;13;31;17;4;20;3;28;2;72;25564
72;25564;6;7;24;5;21;12;11;19;10;1;23;8;15;25;32;27;18;26;9;30;16;22;14;29;13;31;17;4;20;3;28;2
6;7;24;5;21;12;11;19;10;1;23;8;15;2;32;27;18;26;9;30;16;22;14;29;13;31;17;4;20;3;28;25;72;25948
72;25564;6;7;24;5;21;12;11;19;10;1;23;8;15;25;32;27;18;26;9;30;16;22;14;29;13;31;17;4;20;3;28;2
6;7;24;5;21;12;11;19;10;1;23;8;15;25;32;27;18;26;9;30;16;22;14;29;13;31;4;17;20;3;28;2;72;26064
72;26064;6;7;24;5;21;12;11;19;10;1;23;8;15;25;32;27;18;26;9;30;16;22;14;29;13;31;4;17;20;3;28;2
6;7;24;5;21;12;11;19;10;1;23;20;15;25;32;27;18;26;9;30;16;22;14;29;13;31;4;17;8;3;28;2;72;25946
72;25946;6;7;24;5;21;12;11;19;10;1;23;20;15;25;32;27;18;26;9;30;16;22;14;29;13;31;4;17;8;3;28;2
27;7;24;5;21;12;11;19;10;1;23;20;15;25;32;6;18;26;9;30;16;22;14;29;13;31;4;17;8;3;28;2;72;25894
72;25894;27;7;24;5;21;12;11;19;10;1;23;20;15;25;32;6;18;26;9;30;16;22;14;29;13;31;4;17;8;3;28;2
27;7;24;5;21;12;11;19;10;1;23;20;15;25;32;6;18;26;9;30;16;22;14;2;13;31;4;17;8;3;28;29;72;25538
72;25538;27;7;24;5;21;12;11;19;10;1;23;20;15;25;32;6;18;26;9;30;16;22;14;2;13;31;4;17;8;3;28;29
27;7;24;5;21;12;11;19;10;6;23;20;15;25;32;1;18;26;9;30;16;22;14;2;13;31;4;17;8;3;28;29;72;26618
72;25538;27;7;24;5;21;12;11;19;10;1;23;20;15;25;32;6;18;26;9;30;16;22;14;2;13;31;4;17;8;3;28;29
27;7;24;5;21;12;11;19;10;32;23;20;15;25;1;6;18;26;9;30;16;22;14;2;13;31;4;17;8;3;28;29;72;25550
72;25550;27;7;24;5;21;12;11;19;10;32;23;20;15;25;1;6;18;26;9;30;16;22;14;2;13;31;4;17;8;3;28;29
27;7;24;5;21;12;11;19;10;32;23;3;15;25;1;6;18;26;9;30;16;22;14;2;13;31;4;17;8;20;28;29;72;25218
