"X1";"X29290";"X18";"X8";"X6";"X13";"X9";"X12";"X29";"X32";"X24";"X3";"X31";"X22";"X7";"X11";"X23";"X20";"X21";"X30";"X26";"X14";"X27";"X1.1";"X15";"X25";"X19";"X16";"X10";"X17";"X2";"X4";"X5";"X28"
87;25226;3;27;19;11;24;14;23;2;30;16;26;6;20;13;7;32;31;9;17;15;10;28;8;22;5;12;29;18;21;4;1;25
3;27;19;11;24;14;23;2;30;16;26;6;20;13;7;32;31;9;17;15;12;28;8;22;5;10;29;18;21;4;1;25;87;25026
87;25026;3;27;19;11;24;14;23;2;30;16;26;6;20;13;7;32;31;9;17;15;12;28;8;22;5;10;29;18;21;4;1;25
3;27;19;11;24;14;23;2;30;16;26;6;20;13;7;15;31;9;17;32;12;28;8;22;5;10;29;18;21;4;1;25;87;24786
87;24786;3;27;19;11;24;14;23;2;30;16;26;6;20;13;7;15;31;9;17;32;12;28;8;22;5;10;29;18;21;4;1;25
3;27;19;11;14;24;23;2;30;16;26;6;20;13;7;15;31;9;17;32;12;28;8;22;5;10;29;18;21;4;1;25;87;24958
87;24958;3;27;19;11;14;24;23;2;30;16;26;6;20;13;7;15;31;9;17;32;12;28;8;22;5;10;29;18;21;4;1;25
3;27;19;11;14;24;23;6;30;16;26;2;20;13;7;15;31;9;17;32;12;28;8;22;5;10;29;18;21;4;1;25;87;24758
87;24758;3;27;19;11;14;24;23;6;30;16;26;2;20;13;7;15;31;9;17;32;12;28;8;22;5;10;29;18;21;4;1;25
8;27;19;11;14;24;23;6;30;16;26;2;20;13;7;15;31;9;17;32;12;28;3;22;5;10;29;18;21;4;1;25;87;24718
87;24718;8;27;19;11;14;24;23;6;30;16;26;2;20;13;7;15;31;9;17;32;12;28;3;22;5;10;29;18;21;4;1;25
8;27;19;11;12;24;23;6;30;16;26;2;20;13;7;15;31;9;17;32;14;28;3;22;5;10;29;18;21;4;1;25;87;24678
87;24678;8;27;19;11;12;24;23;6;30;16;26;2;20;13;7;15;31;9;17;32;14;28;3;22;5;10;29;18;21;4;1;25
8;27;19;11;12;24;23;6;30;16;26;2;20;13;7;15;31;9;17;32;14;29;3;22;5;10;28;18;21;4;1;25;87;25638
87;24678;8;27;19;11;12;24;23;6;30;16;26;2;20;13;7;15;31;9;17;32;14;28;3;22;5;10;29;18;21;4;1;25
8;27;19;11;12;24;23;26;30;16;6;2;20;13;7;15;31;9;17;32;14;28;3;22;5;10;29;18;21;4;1;25;87;24518
87;24518;8;27;19;11;12;24;23;26;30;16;6;2;20;13;7;15;31;9;17;32;14;28;3;22;5;10;29;18;21;4;1;25
8;27;19;11;12;24;23;26;30;16;6;2;20;13;7;15;31;9;14;32;17;28;3;22;5;10;29;18;21;4;1;25;87;24236
87;24236;8;27;19;11;12;24;23;26;30;16;6;2;20;13;7;15;31;9;14;32;17;28;3;22;5;10;29;18;21;4;1;25
8;27;19;11;12;24;23;26;30;16;6;2;1;13;7;15;31;9;14;32;17;28;3;22;5;10;29;18;21;4;20;25;87;24220
88;24220;8;27;19;11;12;24;23;26;30;16;6;2;1;13;7;15;31;9;14;32;17;28;3;22;5;10;29;18;21;4;20;25
8;27;19;11;4;24;23;26;30;16;6;2;1;13;7;15;31;9;14;32;17;28;3;22;5;10;29;18;21;12;20;25;88;24660
88;24220;8;27;19;11;12;24;23;26;30;16;6;2;1;13;7;15;31;9;14;32;17;28;3;22;5;10;29;18;21;4;20;25
8;27;19;20;12;24;23;26;30;16;6;2;1;13;7;15;31;9;14;32;17;28;3;22;5;10;29;18;21;4;11;25;88;25034
88;25034;8;27;19;20;12;24;23;26;30;16;6;2;1;13;7;15;31;9;14;32;17;28;3;22;5;10;29;18;21;4;11;25
8;27;19;20;12;24;23;26;30;16;6;2;1;17;7;15;31;9;14;32;13;28;3;22;5;10;29;18;21;4;11;25;88;26208
88;25034;8;27;19;20;12;24;23;26;30;16;6;2;1;13;7;15;31;9;14;32;17;28;3;22;5;10;29;18;21;4;11;25
8;27;19;20;12;28;23;26;30;16;6;2;1;13;7;15;31;9;14;32;17;24;3;22;5;10;29;18;21;4;11;25;88;24954
88;24954;8;27;19;20;12;28;23;26;30;16;6;2;1;13;7;15;31;9;14;32;17;24;3;22;5;10;29;18;21;4;11;25
8;27;19;13;12;28;23;26;30;16;6;2;1;20;7;15;31;9;14;32;17;24;3;22;5;10;29;18;21;4;11;25;88;26460
88;24954;8;27;19;20;12;28;23;26;30;16;6;2;1;13;7;15;31;9;14;32;17;24;3;22;5;10;29;18;21;4;11;25
28;27;19;20;12;8;23;26;30;16;6;2;1;13;7;15;31;9;14;32;17;24;3;22;5;10;29;18;21;4;11;25;88;24532
88;24532;28;27;19;20;12;8;23;26;30;16;6;2;1;13;7;15;31;9;14;32;17;24;3;22;5;10;29;18;21;4;11;25
28;27;19;20;12;8;23;26;30;16;6;2;1;13;7;15;31;9;14;32;11;24;3;22;5;10;29;18;21;4;17;25;88;24586
88;24532;28;27;19;20;12;8;23;26;30;16;6;2;1;13;7;15;31;9;14;32;17;24;3;22;5;10;29;18;21;4;11;25
28;27;19;20;12;8;23;26;30;16;32;2;1;13;7;15;31;9;14;6;17;24;3;22;5;10;29;18;21;4;11;25;88;24924
88;24924;28;27;19;20;12;8;23;26;30;16;32;2;1;13;7;15;31;9;14;6;17;24;3;22;5;10;29;18;21;4;11;25
28;27;19;20;12;8;22;26;30;16;32;2;1;13;7;15;31;9;14;6;17;24;3;23;5;10;29;18;21;4;11;25;88;24984
88;24984;28;27;19;20;12;8;22;26;30;16;32;2;1;13;7;15;31;9;14;6;17;24;3;23;5;10;29;18;21;4;11;25
28;27;19;20;12;8;22;26;30;16;13;2;1;32;7;15;31;9;14;6;17;24;3;23;5;10;29;18;21;4;11;25;88;26416
88;24984;28;27;19;20;12;8;22;26;30;16;32;2;1;13;7;15;31;9;14;6;17;24;3;23;5;10;29;18;21;4;11;25
28;27;19;20;12;8;18;26;30;16;32;2;1;13;7;15;31;9;14;6;17;24;3;23;5;10;29;22;21;4;11;25;88;25324
88;24984;28;27;19;20;12;8;22;26;30;16;32;2;1;13;7;15;31;9;14;6;17;24;3;23;5;10;29;18;21;4;11;25
32;27;19;20;12;8;22;26;30;16;28;2;1;13;7;15;31;9;14;6;17;24;3;23;5;10;29;18;21;4;11;25;88;24944
88;24944;32;27;19;20;12;8;22;26;30;16;28;2;1;13;7;15;31;9;14;6;17;24;3;23;5;10;29;18;21;4;11;25
32;27;19;4;12;8;22;26;30;16;28;2;1;13;7;15;31;9;14;6;17;24;3;23;5;10;29;18;21;20;11;25;88;25174
88;25174;32;27;19;4;12;8;22;26;30;16;28;2;1;13;7;15;31;9;14;6;17;24;3;23;5;10;29;18;21;20;11;25
32;27;19;4;12;8;22;26;30;16;28;2;1;13;7;11;31;9;14;6;17;24;3;23;5;10;29;18;21;20;15;25;88;24694
88;24694;32;27;19;4;12;8;22;26;30;16;28;2;1;13;7;11;31;9;14;6;17;24;3;23;5;10;29;18;21;20;15;25
32;17;19;4;12;8;22;26;30;16;28;2;1;13;7;11;31;9;14;6;27;24;3;23;5;10;29;18;21;20;15;25;88;26054
88;24694;32;27;19;4;12;8;22;26;30;16;28;2;1;13;7;11;31;9;14;6;17;24;3;23;5;10;29;18;21;20;15;25
21;27;19;4;12;8;22;26;30;16;28;2;1;13;7;11;31;9;14;6;17;24;3;23;5;10;29;18;32;20;15;25;88;25514
88;25514;21;27;19;4;12;8;22;26;30;16;28;2;1;13;7;11;31;9;14;6;17;24;3;23;5;10;29;18;32;20;15;25
7;27;19;4;12;8;22;26;30;16;28;2;1;13;21;11;31;9;14;6;17;24;3;23;5;10;29;18;32;20;15;25;88;25596
88;25596;7;27;19;4;12;8;22;26;30;16;28;2;1;13;21;11;31;9;14;6;17;24;3;23;5;10;29;18;32;20;15;25
7;27;19;4;11;8;22;26;30;16;28;2;1;13;21;12;31;9;14;6;17;24;3;23;5;10;29;18;32;20;15;25;88;25616
88;25616;7;27;19;4;11;8;22;26;30;16;28;2;1;13;21;12;31;9;14;6;17;24;3;23;5;10;29;18;32;20;15;25
7;27;19;4;11;8;22;26;30;16;28;2;1;13;25;12;31;9;14;6;17;24;3;23;5;10;29;18;32;20;15;21;88;25676
88;25616;7;27;19;4;11;8;22;26;30;16;28;2;1;13;21;12;31;9;14;6;17;24;3;23;5;10;29;18;32;20;15;25
7;27;19;4;11;8;22;26;30;16;25;2;1;13;21;12;31;9;14;6;17;24;3;23;5;10;29;18;32;20;15;28;88;25936
89;25616;7;27;19;4;11;8;22;26;30;16;28;2;1;13;21;12;31;9;14;6;17;24;3;23;5;10;29;18;32;20;15;25
3;27;19;4;11;8;22;26;30;16;28;2;1;13;21;12;31;9;14;6;17;24;7;23;5;10;29;18;32;20;15;25;89;26036
89;26036;3;27;19;4;11;8;22;26;30;16;28;2;1;13;21;12;31;9;14;6;17;24;7;23;5;10;29;18;32;20;15;25
3;27;19;4;11;8;22;26;30;16;28;2;1;13;21;9;31;12;14;6;17;24;7;23;5;10;29;18;32;20;15;25;89;27096
89;26036;3;27;19;4;11;8;22;26;30;16;28;2;1;13;21;12;31;9;14;6;17;24;7;23;5;10;29;18;32;20;15;25
3;27;19;22;11;8;4;26;30;16;28;2;1;13;21;12;31;9;14;6;17;24;7;23;5;10;29;18;32;20;15;25;89;26328
89;26036;3;27;19;4;11;8;22;26;30;16;28;2;1;13;21;12;31;9;14;6;17;24;7;23;5;10;29;18;32;20;15;25
3;27;19;4;11;8;22;26;30;16;28;2;1;13;21;12;31;9;14;6;17;24;7;23;32;10;29;18;5;20;15;25;89;25714
89;25714;3;27;19;4;11;8;22;26;30;16;28;2;1;13;21;12;31;9;14;6;17;24;7;23;32;10;29;18;5;20;15;25
3;27;19;4;11;8;9;26;30;16;28;2;1;13;21;12;31;22;14;6;17;24;7;23;32;10;29;18;5;20;15;25;89;26446
89;25714;3;27;19;4;11;8;22;26;30;16;28;2;1;13;21;12;31;9;14;6;17;24;7;23;32;10;29;18;5;20;15;25
3;29;19;4;11;8;22;26;30;16;28;2;1;13;21;12;31;9;14;6;17;24;7;23;32;10;27;18;5;20;15;25;89;27214
89;25714;3;27;19;4;11;8;22;26;30;16;28;2;1;13;21;12;31;9;14;6;17;24;7;23;32;10;29;18;5;20;15;25
3;27;19;4;11;7;22;26;30;16;28;2;1;13;21;12;31;9;14;6;17;24;8;23;32;10;29;18;5;20;15;25;89;25634
89;25634;3;27;19;4;11;7;22;26;30;16;28;2;1;13;21;12;31;9;14;6;17;24;8;23;32;10;29;18;5;20;15;25
3;27;19;4;11;7;22;26;30;16;28;2;1;13;21;12;31;9;14;6;20;24;8;23;32;10;29;18;5;17;15;25;89;25574
89;25574;3;27;19;4;11;7;22;26;30;16;28;2;1;13;21;12;31;9;14;6;20;24;8;23;32;10;29;18;5;17;15;25
3;27;19;4;11;7;22;26;30;16;28;2;5;13;21;12;31;9;14;6;20;24;8;23;32;10;29;18;1;17;15;25;89;25394
89;25394;3;27;19;4;11;7;22;26;30;16;28;2;5;13;21;12;31;9;14;6;20;24;8;23;32;10;29;18;1;17;15;25
20;27;19;4;11;7;22;26;30;16;28;2;5;13;21;12;31;9;14;6;3;24;8;23;32;10;29;18;1;17;15;25;89;25264
89;25264;20;27;19;4;11;7;22;26;30;16;28;2;5;13;21;12;31;9;14;6;3;24;8;23;32;10;29;18;1;17;15;25
20;27;19;4;11;7;22;26;30;16;28;2;5;13;21;12;31;9;14;6;1;24;8;23;32;10;29;18;3;17;15;25;89;25304
89;25264;20;27;19;4;11;7;22;26;30;16;28;2;5;13;21;12;31;9;14;6;3;24;8;23;32;10;29;18;1;17;15;25
20;27;19;4;11;7;22;26;30;16;28;2;5;13;21;3;31;9;14;6;12;24;8;23;32;10;29;18;1;17;15;25;89;25604
89;25264;20;27;19;4;11;7;22;26;30;16;28;2;5;13;21;12;31;9;14;6;3;24;8;23;32;10;29;18;1;17;15;25
20;27;19;4;11;7;16;26;30;22;28;2;5;13;21;12;31;9;14;6;3;24;8;23;32;10;29;18;1;17;15;25;89;25360
89;25360;20;27;19;4;11;7;16;26;30;22;28;2;5;13;21;12;31;9;14;6;3;24;8;23;32;10;29;18;1;17;15;25
20;25;19;4;11;7;16;26;30;22;28;2;5;13;21;12;31;9;14;6;3;24;8;23;32;10;29;18;1;17;15;27;89;26360
89;25360;20;27;19;4;11;7;16;26;30;22;28;2;5;13;21;12;31;9;14;6;3;24;8;23;32;10;29;18;1;17;15;25
20;27;19;4;11;7;16;26;10;22;28;2;5;13;21;12;31;9;14;6;3;24;8;23;32;30;29;18;1;17;15;25;89;25102
89;25102;20;27;19;4;11;7;16;26;10;22;28;2;5;13;21;12;31;9;14;6;3;24;8;23;32;30;29;18;1;17;15;25
20;27;19;4;14;7;16;26;10;22;28;2;5;13;21;12;31;9;11;6;3;24;8;23;32;30;29;18;1;17;15;25;89;25822
89;25102;20;27;19;4;11;7;16;26;10;22;28;2;5;13;21;12;31;9;14;6;3;24;8;23;32;30;29;18;1;17;15;25
20;27;19;4;11;7;16;26;10;22;28;2;5;13;25;12;31;9;14;6;3;24;8;23;32;30;29;18;1;17;15;21;89;25162
89;25162;20;27;19;4;11;7;16;26;10;22;28;2;5;13;25;12;31;9;14;6;3;24;8;23;32;30;29;18;1;17;15;21
20;27;19;4;11;7;16;26;10;22;28;2;5;13;25;12;6;9;14;31;3;24;8;23;32;30;29;18;1;17;15;21;89;25426
89;25426;20;27;19;4;11;7;16;26;10;22;28;2;5;13;25;12;6;9;14;31;3;24;8;23;32;30;29;18;1;17;15;21
20;27;19;4;11;7;16;26;10;22;28;2;5;13;25;12;6;9;14;31;3;24;8;23;32;30;29;18;1;17;21;15;89;25426
89;25426;20;27;19;4;11;7;16;26;10;22;28;2;5;13;25;12;6;9;14;31;3;24;8;23;32;30;29;18;1;17;21;15
20;27;19;4;11;7;16;26;10;22;28;2;5;13;25;12;6;9;14;31;3;24;8;23;32;30;1;18;29;17;21;15;89;25560
90;25560;20;27;19;4;11;7;16;26;10;22;28;2;5;13;25;12;6;9;14;31;3;24;8;23;32;30;1;18;29;17;21;15
23;27;19;4;11;7;16;26;10;22;28;2;5;13;25;12;6;9;14;31;3;24;8;20;32;30;1;18;29;17;21;15;90;25120
90;25120;23;27;19;4;11;7;16;26;10;22;28;2;5;13;25;12;6;9;14;31;3;24;8;20;32;30;1;18;29;17;21;15
23;27;19;4;11;7;16;26;10;21;28;2;5;13;25;12;6;9;14;31;3;24;8;20;32;30;1;18;29;17;22;15;90;25300
90;25120;23;27;19;4;11;7;16;26;10;22;28;2;5;13;25;12;6;9;14;31;3;24;8;20;32;30;1;18;29;17;21;15
23;27;7;4;11;19;16;26;10;22;28;2;5;13;25;12;6;9;14;31;3;24;8;20;32;30;1;18;29;17;21;15;90;25120
90;25120;23;27;7;4;11;19;16;26;10;22;28;2;5;13;25;12;6;9;14;31;3;24;8;20;32;30;1;18;29;17;21;15
23;27;7;4;11;19;16;26;10;22;28;2;5;13;25;12;6;9;14;31;8;24;3;20;32;30;1;18;29;17;21;15;90;24840
90;24840;23;27;7;4;11;19;16;26;10;22;28;2;5;13;25;12;6;9;14;31;8;24;3;20;32;30;1;18;29;17;21;15
23;27;7;4;11;19;16;26;10;22;29;2;5;13;25;12;6;9;14;31;8;24;3;20;32;30;1;18;28;17;21;15;90;25080
90;25080;23;27;7;4;11;19;16;26;10;22;29;2;5;13;25;12;6;9;14;31;8;24;3;20;32;30;1;18;28;17;21;15
23;27;7;4;11;19;16;26;10;22;29;2;5;18;25;12;6;9;14;31;8;24;3;20;32;30;1;13;28;17;21;15;90;25676
90;25080;23;27;7;4;11;19;16;26;10;22;29;2;5;13;25;12;6;9;14;31;8;24;3;20;32;30;1;18;28;17;21;15
23;27;7;30;11;19;16;26;10;22;29;2;5;13;25;12;6;9;14;31;8;24;3;20;32;4;1;18;28;17;21;15;90;25758
90;25080;23;27;7;4;11;19;16;26;10;22;29;2;5;13;25;12;6;9;14;31;8;24;3;20;32;30;1;18;28;17;21;15
23;27;7;4;11;19;5;26;10;22;29;2;16;13;25;12;6;9;14;31;8;24;3;20;32;30;1;18;28;17;21;15;90;25620
90;25080;23;27;7;4;11;19;16;26;10;22;29;2;5;13;25;12;6;9;14;31;8;24;3;20;32;30;1;18;28;17;21;15
23;27;7;4;11;19;16;26;10;22;29;2;5;13;25;6;12;9;14;31;8;24;3;20;32;30;1;18;28;17;21;15;90;25080
90;25080;23;27;7;4;11;19;16;26;10;22;29;2;5;13;25;6;12;9;14;31;8;24;3;20;32;30;1;18;28;17;21;15
23;27;7;4;11;19;16;26;10;22;29;2;5;13;25;6;12;9;14;31;8;24;3;20;32;30;21;18;28;17;1;15;90;25184
90;25184;23;27;7;4;11;19;16;26;10;22;29;2;5;13;25;6;12;9;14;31;8;24;3;20;32;30;21;18;28;17;1;15
23;27;7;4;11;19;16;26;10;22;29;2;5;13;25;6;12;30;14;31;8;24;3;20;32;9;21;18;28;17;1;15;90;25466
90;25466;23;27;7;4;11;19;16;26;10;22;29;2;5;13;25;6;12;30;14;31;8;24;3;20;32;9;21;18;28;17;1;15
23;27;7;4;11;19;16;26;10;22;29;2;5;13;25;6;1;30;14;31;8;24;3;20;32;9;21;18;28;17;12;15;90;25906
90;25466;23;27;7;4;11;19;16;26;10;22;29;2;5;13;25;6;12;30;14;31;8;24;3;20;32;9;21;18;28;17;1;15
23;27;7;4;11;19;16;26;10;22;29;2;5;13;31;6;12;30;14;25;8;24;3;20;32;9;21;18;28;17;1;15;90;25686
90;25466;23;27;7;4;11;19;16;26;10;22;29;2;5;13;25;6;12;30;14;31;8;24;3;20;32;9;21;18;28;17;1;15
23;27;7;4;11;28;16;26;10;22;29;2;5;13;25;6;12;30;14;31;8;24;3;20;32;9;21;18;19;17;1;15;90;25226
90;25226;23;27;7;4;11;28;16;26;10;22;29;2;5;13;25;6;12;30;14;31;8;24;3;20;32;9;21;18;19;17;1;15
23;27;7;20;11;28;16;26;10;22;29;2;5;13;25;6;12;30;14;31;8;24;3;4;32;9;21;18;19;17;1;15;90;25640
90;25640;23;27;7;20;11;28;16;26;10;22;29;2;5;13;25;6;12;30;14;31;8;24;3;4;32;9;21;18;19;17;1;15
23;27;7;20;11;28;16;26;9;22;29;2;5;13;25;6;12;30;14;31;8;24;3;4;32;10;21;18;19;17;1;15;90;25500
90;25500;23;27;7;20;11;28;16;26;9;22;29;2;5;13;25;6;12;30;14;31;8;24;3;4;32;10;21;18;19;17;1;15
23;27;7;20;14;28;16;26;9;22;29;2;5;13;25;6;12;30;11;31;8;24;3;4;32;10;21;18;19;17;1;15;90;26100
90;25500;23;27;7;20;11;28;16;26;9;22;29;2;5;13;25;6;12;30;14;31;8;24;3;4;32;10;21;18;19;17;1;15
23;27;7;20;11;1;16;26;9;22;29;2;5;13;25;6;12;30;14;31;8;24;3;4;32;10;21;18;19;17;28;15;90;26050
90;25500;23;27;7;20;11;28;16;26;9;22;29;2;5;13;25;6;12;30;14;31;8;24;3;4;32;10;21;18;19;17;1;15
23;27;7;9;11;28;16;26;20;22;29;2;5;13;25;6;12;30;14;31;8;24;3;4;32;10;21;18;19;17;1;15;90;25324
90;25324;23;27;7;9;11;28;16;26;20;22;29;2;5;13;25;6;12;30;14;31;8;24;3;4;32;10;21;18;19;17;1;15
23;27;7;22;11;28;16;26;20;9;29;2;5;13;25;6;12;30;14;31;8;24;3;4;32;10;21;18;19;17;1;15;90;25468
91;25468;23;27;7;22;11;28;16;26;20;9;29;2;5;13;25;6;12;30;14;31;8;24;3;4;32;10;21;18;19;17;1;15
23;27;7;22;11;28;9;26;20;16;29;2;5;13;25;6;12;30;14;31;8;24;3;4;32;10;21;18;19;17;1;15;91;25348
91;25348;23;27;7;22;11;28;9;26;20;16;29;2;5;13;25;6;12;30;14;31;8;24;3;4;32;10;21;18;19;17;1;15
23;27;7;22;11;28;9;26;20;16;29;2;5;13;12;6;25;30;14;31;8;24;3;4;32;10;21;18;19;17;1;15;91;24962
91;24962;23;27;7;22;11;28;9;26;20;16;29;2;5;13;12;6;25;30;14;31;8;24;3;4;32;10;21;18;19;17;1;15
23;27;7;22;11;28;9;26;20;16;29;2;5;13;12;6;25;30;14;31;8;24;3;4;32;10;21;18;15;17;1;19;91;24716
91;24716;23;27;7;22;11;28;9;26;20;16;29;2;5;13;12;6;25;30;14;31;8;24;3;4;32;10;21;18;15;17;1;19
23;27;7;22;11;28;9;26;20;16;29;2;5;13;31;6;25;30;14;12;8;24;3;4;32;10;21;18;15;17;1;19;91;24566
91;24566;23;27;7;22;11;28;9;26;20;16;29;2;5;13;31;6;25;30;14;12;8;24;3;4;32;10;21;18;15;17;1;19
23;27;7;22;11;28;26;9;20;16;29;2;5;13;31;6;25;30;14;12;8;24;3;4;32;10;21;18;15;17;1;19;91;24420
91;24420;23;27;7;22;11;28;26;9;20;16;29;2;5;13;31;6;25;30;14;12;8;24;3;4;32;10;21;18;15;17;1;19
23;27;7;8;11;28;26;9;20;16;29;2;5;13;31;6;25;30;14;12;22;24;3;4;32;10;21;18;15;17;1;19;91;24896
91;24420;23;27;7;22;11;28;26;9;20;16;29;2;5;13;31;6;25;30;14;12;8;24;3;4;32;10;21;18;15;17;1;19
23;27;7;22;11;28;26;9;20;16;29;2;5;31;13;6;25;30;14;12;8;24;3;4;32;10;21;18;15;17;1;19;91;25222
91;24420;23;27;7;22;11;28;26;9;20;16;29;2;5;13;31;6;25;30;14;12;8;24;3;4;32;10;21;18;15;17;1;19
23;27;7;22;11;28;26;9;20;16;29;2;5;13;31;6;25;30;12;14;8;24;3;4;32;10;21;18;15;17;1;19;91;24660
91;24420;23;27;7;22;11;28;26;9;20;16;29;2;5;13;31;6;25;30;14;12;8;24;3;4;32;10;21;18;15;17;1;19
23;27;7;22;11;28;26;9;20;16;29;2;5;13;31;6;25;30;12;14;8;24;3;4;32;10;21;18;15;17;1;19;91;24660
91;24420;23;27;7;22;11;28;26;9;20;16;29;2;5;13;31;6;25;30;14;12;8;24;3;4;32;10;21;18;15;17;1;19
23;27;7;22;11;28;26;9;20;16;29;2;5;13;31;6;25;30;14;12;32;24;3;4;8;10;21;18;15;17;1;19;91;24362
91;24362;23;27;7;22;11;28;26;9;20;16;29;2;5;13;31;6;25;30;14;12;32;24;3;4;8;10;21;18;15;17;1;19
23;27;7;22;11;28;26;9;20;16;29;2;5;13;31;6;1;30;14;12;32;24;3;4;8;10;21;18;15;17;25;19;91;25306
91;24362;23;27;7;22;11;28;26;9;20;16;29;2;5;13;31;6;25;30;14;12;32;24;3;4;8;10;21;18;15;17;1;19
23;27;7;22;11;28;26;9;13;16;29;2;5;20;31;6;25;30;14;12;32;24;3;4;8;10;21;18;15;17;1;19;91;24860
91;24362;23;27;7;22;11;28;26;9;20;16;29;2;5;13;31;6;25;30;14;12;32;24;3;4;8;10;21;18;15;17;1;19
23;27;7;22;11;28;26;9;20;16;29;2;5;13;31;19;25;30;14;12;32;24;3;4;8;10;21;18;15;17;1;6;91;24610
91;24610;23;27;7;22;11;28;26;9;20;16;29;2;5;13;31;19;25;30;14;12;32;24;3;4;8;10;21;18;15;17;1;6
23;27;7;6;11;28;26;9;20;16;29;2;5;13;31;19;25;30;14;12;32;24;3;4;8;10;21;18;15;17;1;22;91;25116
91;24610;23;27;7;22;11;28;26;9;20;16;29;2;5;13;31;19;25;30;14;12;32;24;3;4;8;10;21;18;15;17;1;6
29;27;7;22;11;28;26;9;20;16;23;2;5;13;31;19;25;30;14;12;32;24;3;4;8;10;21;18;15;17;1;6;91;24970
91;24970;29;27;7;22;11;28;26;9;20;16;23;2;5;13;31;19;25;30;14;12;32;24;3;4;8;10;21;18;15;17;1;6
29;27;7;22;11;28;26;9;20;16;23;2;5;13;31;19;25;30;14;12;32;24;3;4;8;10;17;18;15;21;1;6;91;24970
91;24970;29;27;7;22;11;28;26;9;20;16;23;2;5;13;31;19;25;30;14;12;32;24;3;4;8;10;17;18;15;21;1;6
29;27;7;22;11;28;26;9;20;16;23;2;5;13;31;19;25;30;14;12;32;24;3;4;8;10;17;18;1;21;15;6;91;25510
91;24970;29;27;7;22;11;28;26;9;20;16;23;2;5;13;31;19;25;30;14;12;32;24;3;4;8;10;17;18;15;21;1;6
29;27;7;15;11;28;26;9;20;16;23;2;5;13;31;19;25;30;14;12;32;24;3;4;8;10;17;18;22;21;1;6;91;26050
91;24970;29;27;7;22;11;28;26;9;20;16;23;2;5;13;31;19;25;30;14;12;32;24;3;4;8;10;17;18;15;21;1;6
29;27;7;22;11;28;26;9;20;16;23;2;5;13;31;19;25;30;14;12;32;24;3;10;8;4;17;18;15;21;1;6;91;26050
91;24970;29;27;7;22;11;28;26;9;20;16;23;2;5;13;31;19;25;30;14;12;32;24;3;4;8;10;17;18;15;21;1;6
29;27;7;22;11;28;26;9;20;16;23;2;5;13;31;19;25;30;14;12;32;24;3;4;8;10;1;18;15;21;17;6;91;25154
92;24970;29;27;7;22;11;28;26;9;20;16;23;2;5;13;31;19;25;30;14;12;32;24;3;4;8;10;17;18;15;21;1;6
29;27;7;22;11;30;26;9;20;16;23;2;5;13;31;19;25;28;14;12;32;24;3;4;8;10;17;18;15;21;1;6;92;25410
92;24970;29;27;7;22;11;28;26;9;20;16;23;2;5;13;31;19;25;30;14;12;32;24;3;4;8;10;17;18;15;21;1;6
29;27;7;22;11;28;26;9;20;16;23;2;5;13;31;19;25;30;14;12;32;24;3;4;8;10;17;18;21;15;1;6;92;25720
92;24970;29;27;7;22;11;28;26;9;20;16;23;2;5;13;31;19;25;30;14;12;32;24;3;4;8;10;17;18;15;21;1;6
29;27;7;22;11;28;26;9;20;16;3;2;5;13;31;19;25;30;14;12;32;24;23;4;8;10;17;18;15;21;1;6;92;25656
92;24970;29;27;7;22;11;28;26;9;20;16;23;2;5;13;31;19;25;30;14;12;32;24;3;4;8;10;17;18;15;21;1;6
29;27;19;22;11;28;26;9;20;16;23;2;5;13;31;7;25;30;14;12;32;24;3;4;8;10;17;18;15;21;1;6;92;25072
92;24970;29;27;7;22;11;28;26;9;20;16;23;2;5;13;31;19;25;30;14;12;32;24;3;4;8;10;17;18;15;21;1;6
8;27;7;22;11;28;26;9;20;16;23;2;5;13;31;19;25;30;14;12;32;24;3;4;29;10;17;18;15;21;1;6;92;24362
92;24362;8;27;7;22;11;28;26;9;20;16;23;2;5;13;31;19;25;30;14;12;32;24;3;4;29;10;17;18;15;21;1;6
32;27;7;22;11;28;26;9;20;16;23;2;5;13;31;19;25;30;14;12;8;24;3;4;29;10;17;18;15;21;1;6;92;24588
92;24362;8;27;7;22;11;28;26;9;20;16;23;2;5;13;31;19;25;30;14;12;32;24;3;4;29;10;17;18;15;21;1;6
8;28;7;22;11;27;26;9;20;16;23;2;5;13;31;19;25;30;14;12;32;24;3;4;29;10;17;18;15;21;1;6;92;24442
92;24362;8;27;7;22;11;28;26;9;20;16;23;2;5;13;31;19;25;30;14;12;32;24;3;4;29;10;17;18;15;21;1;6
8;27;7;22;11;28;26;9;20;5;23;2;16;13;31;19;25;30;14;12;32;24;3;4;29;10;17;18;15;21;1;6;92;24662
92;24362;8;27;7;22;11;28;26;9;20;16;23;2;5;13;31;19;25;30;14;12;32;24;3;4;29;10;17;18;15;21;1;6
8;17;7;22;11;28;26;9;20;16;23;2;5;13;31;19;25;30;14;12;32;24;3;4;29;10;27;18;15;21;1;6;92;25522
92;24362;8;27;7;22;11;28;26;9;20;16;23;2;5;13;31;19;25;30;14;12;32;24;3;4;29;10;17;18;15;21;1;6
8;27;7;22;11;28;26;9;20;16;23;2;5;13;31;19;25;30;14;12;24;32;3;4;29;10;17;18;15;21;1;6;92;24602
