"X1";"X26680";"X30";"X6";"X15";"X11";"X32";"X7";"X31";"X17";"X10";"X8";"X18";"X5";"X14";"X22";"X12";"X16";"X26";"X25";"X19";"X24";"X3";"X27";"X20";"X9";"X1.1";"X4";"X2";"X13";"X23";"X21";"X28";"X29"
91;23814;10;9;12;2;6;7;19;27;24;4;22;28;21;29;16;3;14;31;30;18;26;11;8;15;17;25;1;5;23;13;32;20
10;9;12;2;6;7;19;27;24;4;22;28;21;29;16;3;14;31;30;18;26;11;8;15;17;25;32;5;23;13;1;20;91;23310
91;23310;10;9;12;2;6;7;19;27;24;4;22;28;21;29;16;3;14;31;30;18;26;11;8;15;17;25;32;5;23;13;1;20
10;9;12;2;6;7;19;23;24;4;22;28;21;29;16;3;14;31;30;18;26;11;8;15;17;25;32;5;27;13;1;20;91;23210
92;23210;10;9;12;2;6;7;19;23;24;4;22;28;21;29;16;3;14;31;30;18;26;11;8;15;17;25;32;5;27;13;1;20
10;9;12;2;6;7;19;23;24;4;22;28;21;1;16;3;14;31;30;18;26;11;8;15;17;25;32;5;27;13;29;20;92;23910
92;23910;10;9;12;2;6;7;19;23;24;4;22;28;21;1;16;3;14;31;30;18;26;11;8;15;17;25;32;5;27;13;29;20
10;9;12;2;6;23;19;7;24;4;22;28;21;1;16;3;14;31;30;18;26;11;8;15;17;25;32;5;27;13;29;20;92;24324
92;23910;10;9;12;2;6;7;19;23;24;4;22;28;21;1;16;3;14;31;30;18;26;11;8;15;17;25;32;5;27;13;29;20
10;9;12;11;6;7;19;23;24;4;22;28;21;1;16;3;14;31;30;18;26;2;8;15;17;25;32;5;27;13;29;20;92;23870
92;23870;10;9;12;11;6;7;19;23;24;4;22;28;21;1;16;3;14;31;30;18;26;2;8;15;17;25;32;5;27;13;29;20
10;9;12;11;6;7;19;23;24;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;17;25;32;5;27;13;29;20;92;23768
92;23768;10;9;12;11;6;7;19;23;24;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;17;25;32;5;27;13;29;20
10;9;12;11;6;7;19;23;24;4;22;28;13;26;16;3;14;31;30;18;1;2;8;15;17;25;32;5;27;21;29;20;92;24792
92;23768;10;9;12;11;6;7;19;23;24;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;17;25;32;5;27;13;29;20
10;9;12;11;6;7;19;23;24;4;31;28;21;26;16;3;14;22;30;18;1;2;8;15;17;25;32;5;27;13;29;20;92;24308
92;23768;10;9;12;11;6;7;19;23;24;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;17;25;32;5;27;13;29;20
10;9;12;11;6;7;19;23;24;4;22;28;21;26;16;3;14;31;30;29;1;2;8;15;17;25;32;5;27;13;18;20;92;24328
92;23768;10;9;12;11;6;7;19;23;24;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;17;25;32;5;27;13;29;20
10;9;12;11;6;7;19;23;24;4;22;28;21;26;16;3;31;14;30;18;1;2;8;15;17;25;32;5;27;13;29;20;92;24462
92;23768;10;9;12;11;6;7;19;23;24;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;17;25;32;5;27;13;29;20
10;9;12;11;6;7;19;23;24;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;5;25;32;17;27;13;29;20;92;23924
92;23768;10;9;12;11;6;7;19;23;24;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;17;25;32;5;27;13;29;20
10;9;12;11;6;1;19;23;24;4;22;28;21;26;16;3;14;31;30;18;7;2;8;15;17;25;32;5;27;13;29;20;92;23888
92;23768;10;9;12;11;6;7;19;23;24;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;17;25;32;5;27;13;29;20
10;9;12;11;6;7;19;23;24;4;22;28;5;26;16;3;14;31;30;18;1;2;8;15;17;25;32;21;27;13;29;20;92;24596
92;23768;10;9;12;11;6;7;19;23;24;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;17;25;32;5;27;13;29;20
10;9;12;11;6;7;19;23;24;4;22;28;1;26;16;3;14;31;30;18;21;2;8;15;17;25;32;5;27;13;29;20;92;24190
92;23768;10;9;12;11;6;7;19;23;24;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;17;25;32;5;27;13;29;20
10;9;12;11;6;7;19;23;24;4;22;28;21;26;16;3;14;31;30;18;1;25;8;15;17;2;32;5;27;13;29;20;92;23906
92;23768;10;9;12;11;6;7;19;23;24;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;17;25;32;5;27;13;29;20
10;9;12;11;6;7;19;23;24;4;22;28;2;26;16;3;14;31;30;18;1;21;8;15;17;25;32;5;27;13;29;20;92;24482
92;23768;10;9;12;11;6;7;19;23;24;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;17;25;32;5;27;13;29;20
10;9;12;11;6;7;19;23;29;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;17;25;32;5;27;13;24;20;92;23988
92;23768;10;9;12;11;6;7;19;23;24;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;17;25;32;5;27;13;29;20
10;9;12;11;6;7;19;23;24;4;22;28;32;26;16;3;14;31;30;18;1;2;8;15;17;25;21;5;27;13;29;20;92;24808
92;23768;10;9;12;11;6;7;19;23;24;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;17;25;32;5;27;13;29;20
10;9;12;11;6;7;19;23;24;4;22;28;21;26;16;31;14;3;30;18;1;2;8;15;17;25;32;5;27;13;29;20;92;24902
92;23768;10;9;12;11;6;7;19;23;24;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;17;25;32;5;27;13;29;20
10;9;12;11;6;7;19;23;24;4;22;28;21;26;16;3;14;31;30;18;1;25;8;15;17;2;32;5;27;13;29;20;92;23906
92;23768;10;9;12;11;6;7;19;23;24;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;17;25;32;5;27;13;29;20
10;9;12;11;6;7;19;23;24;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;17;25;5;32;27;13;29;20;92;24404
92;23768;10;9;12;11;6;7;19;23;24;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;17;25;32;5;27;13;29;20
10;9;12;11;6;7;19;23;24;4;16;28;21;26;22;3;14;31;30;18;1;2;8;15;17;25;32;5;27;13;29;20;92;24398
93;23768;10;9;12;11;6;7;19;23;24;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;17;25;32;5;27;13;29;20
10;9;12;11;6;7;19;23;24;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;13;25;32;5;27;17;29;20;93;23528
93;23528;10;9;12;11;6;7;19;23;24;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;13;25;32;5;27;17;29;20
10;9;12;11;6;7;20;23;24;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;13;25;32;5;27;17;29;19;93;24068
93;23528;10;9;12;11;6;7;19;23;24;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;13;25;32;5;27;17;29;20
4;9;12;11;6;7;19;23;24;10;22;28;21;26;16;3;14;31;30;18;1;2;8;15;13;25;32;5;27;17;29;20;93;24128
93;23528;10;9;12;11;6;7;19;23;24;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;13;25;32;5;27;17;29;20
10;9;12;11;6;7;24;23;19;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;13;25;32;5;27;17;29;20;93;23768
93;23768;10;9;12;11;6;7;24;23;19;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;13;25;32;5;27;17;29;20
10;9;12;11;6;7;24;23;19;4;30;28;21;26;16;3;14;31;22;18;1;2;8;15;13;25;32;5;27;17;29;20;93;24328
93;23768;10;9;12;11;6;7;24;23;19;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;13;25;32;5;27;17;29;20
10;9;12;11;17;7;24;23;19;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;13;25;32;5;27;6;29;20;93;25338
93;23768;10;9;12;11;6;7;24;23;19;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;13;25;32;5;27;17;29;20
10;9;12;11;6;7;24;23;19;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;20;25;32;5;27;17;29;13;93;24064
93;23768;10;9;12;11;6;7;24;23;19;4;22;28;21;26;16;3;14;31;30;18;1;2;8;15;13;25;32;5;27;17;29;20
10;9;12;11;6;7;24;26;19;4;22;28;21;23;16;3;14;31;30;18;1;2;8;15;13;25;32;5;27;17;29;20;93;23888
93;23888;10;9;12;11;6;7;24;26;19;4;22;28;21;23;16;3;14;31;30;18;1;2;8;15;13;25;32;5;27;17;29;20
10;9;12;11;6;7;24;26;19;4;22;28;13;23;16;3;14;31;30;18;1;2;8;15;21;25;32;5;27;17;29;20;93;25232
93;23888;10;9;12;11;6;7;24;26;19;4;22;28;21;23;16;3;14;31;30;18;1;2;8;15;13;25;32;5;27;17;29;20
10;9;12;11;6;7;24;26;19;4;22;28;21;23;16;3;15;31;30;18;1;2;8;14;13;25;32;5;27;17;29;20;93;23928
93;23928;10;9;12;11;6;7;24;26;19;4;22;28;21;23;16;3;15;31;30;18;1;2;8;14;13;25;32;5;27;17;29;20
10;9;6;11;12;7;24;26;19;4;22;28;21;23;16;3;15;31;30;18;1;2;8;14;13;25;32;5;27;17;29;20;93;23968
93;23968;10;9;6;11;12;7;24;26;19;4;22;28;21;23;16;3;15;31;30;18;1;2;8;14;13;25;32;5;27;17;29;20
10;9;6;11;12;21;24;26;19;4;22;28;7;23;16;3;15;31;30;18;1;2;8;14;13;25;32;5;27;17;29;20;93;24706
93;23968;10;9;6;11;12;7;24;26;19;4;22;28;21;23;16;3;15;31;30;18;1;2;8;14;13;25;32;5;27;17;29;20
10;9;6;11;12;7;24;26;19;4;22;28;2;23;16;3;15;31;30;18;1;21;8;14;13;25;32;5;27;17;29;20;93;24682
93;23968;10;9;6;11;12;7;24;26;19;4;22;28;21;23;16;3;15;31;30;18;1;2;8;14;13;25;32;5;27;17;29;20
10;9;6;11;12;7;28;26;19;4;22;24;21;23;16;3;15;31;30;18;1;2;8;14;13;25;32;5;27;17;29;20;93;23948
93;23948;10;9;6;11;12;7;28;26;19;4;22;24;21;23;16;3;15;31;30;18;1;2;8;14;13;25;32;5;27;17;29;20
10;9;6;2;12;7;28;26;19;4;22;24;21;23;16;3;15;31;30;18;1;11;8;14;13;25;32;5;27;17;29;20;93;24188
93;23948;10;9;6;11;12;7;28;26;19;4;22;24;21;23;16;3;15;31;30;18;1;2;8;14;13;25;32;5;27;17;29;20
10;9;6;11;12;7;28;26;19;4;22;24;21;23;16;3;15;31;30;18;1;2;8;17;13;25;32;5;27;14;29;20;93;24676
93;23948;10;9;6;11;12;7;28;26;19;4;22;24;21;23;16;3;15;31;30;18;1;2;8;14;13;25;32;5;27;17;29;20
10;9;6;11;12;7;23;26;19;4;22;24;21;28;16;3;15;31;30;18;1;2;8;14;13;25;32;5;27;17;29;20;93;23428
93;23428;10;9;6;11;12;7;23;26;19;4;22;24;21;28;16;3;15;31;30;18;1;2;8;14;13;25;32;5;27;17;29;20
10;9;6;11;12;25;23;26;19;4;22;24;21;28;16;3;15;31;30;18;1;2;8;14;13;7;32;5;27;17;29;20;93;24158
93;23428;10;9;6;11;12;7;23;26;19;4;22;24;21;28;16;3;15;31;30;18;1;2;8;14;13;25;32;5;27;17;29;20
2;9;6;11;12;7;23;26;19;4;22;24;21;28;16;3;15;31;30;18;1;10;8;14;13;25;32;5;27;17;29;20;93;23348
93;23348;2;9;6;11;12;7;23;26;19;4;22;24;21;28;16;3;15;31;30;18;1;10;8;14;13;25;32;5;27;17;29;20
2;9;6;11;12;7;23;26;19;4;22;24;21;28;16;27;15;31;30;18;1;10;8;14;13;25;32;5;3;17;29;20;93;22582
94;22582;2;9;6;11;12;7;23;26;19;4;22;24;21;28;16;27;15;31;30;18;1;10;8;14;13;25;32;5;3;17;29;20
2;9;6;11;12;7;23;26;19;4;22;24;21;28;16;27;15;31;30;18;1;10;25;14;13;8;32;5;3;17;29;20;94;23016
94;23016;2;9;6;11;12;7;23;26;19;4;22;24;21;28;16;27;15;31;30;18;1;10;25;14;13;8;32;5;3;17;29;20
2;9;6;11;12;7;23;26;19;29;22;24;21;28;16;27;15;31;30;18;1;10;25;14;13;8;32;5;3;17;4;20;94;22902
94;22902;2;9;6;11;12;7;23;26;19;29;22;24;21;28;16;27;15;31;30;18;1;10;25;14;13;8;32;5;3;17;4;20
2;27;6;11;12;7;23;26;19;29;22;24;21;28;16;9;15;31;30;18;1;10;25;14;13;8;32;5;3;17;4;20;94;23252
94;22902;2;9;6;11;12;7;23;26;19;29;22;24;21;28;16;27;15;31;30;18;1;10;25;14;13;8;32;5;3;17;4;20
2;9;6;1;12;7;23;26;19;29;22;24;21;28;16;27;15;31;30;18;11;10;25;14;13;8;32;5;3;17;4;20;94;23982
94;22902;2;9;6;11;12;7;23;26;19;29;22;24;21;28;16;27;15;31;30;18;1;10;25;14;13;8;32;5;3;17;4;20
2;9;6;11;12;7;23;26;19;29;22;24;21;28;16;27;15;31;30;18;1;10;25;14;13;8;32;5;20;17;4;3;94;23196
94;22902;2;9;6;11;12;7;23;26;19;29;22;24;21;28;16;27;15;31;30;18;1;10;25;14;13;8;32;5;3;17;4;20
2;9;6;28;12;7;23;26;19;29;22;24;21;11;16;27;15;31;30;18;1;10;25;14;13;8;32;5;3;17;4;20;94;23812
94;22902;2;9;6;11;12;7;23;26;19;29;22;24;21;28;16;27;15;31;30;18;1;10;25;14;13;8;32;5;3;17;4;20
2;9;6;11;12;7;23;26;19;29;24;22;21;28;16;27;15;31;30;18;1;10;25;14;13;8;32;5;3;17;4;20;94;22782
94;22782;2;9;6;11;12;7;23;26;19;29;24;22;21;28;16;27;15;31;30;18;1;10;25;14;13;8;32;5;3;17;4;20
2;9;6;11;12;7;23;26;19;15;24;22;21;28;16;27;29;31;30;18;1;10;25;14;13;8;32;5;3;17;4;20;94;23668
94;22782;2;9;6;11;12;7;23;26;19;29;24;22;21;28;16;27;15;31;30;18;1;10;25;14;13;8;32;5;3;17;4;20
2;9;6;11;12;7;23;26;19;29;24;22;21;28;16;27;15;31;30;18;1;10;8;14;13;25;32;5;3;17;4;20;94;22920
94;22920;2;9;6;11;12;7;23;26;19;29;24;22;21;28;16;27;15;31;30;18;1;10;8;14;13;25;32;5;3;17;4;20
2;9;6;11;12;7;23;26;32;29;24;22;21;28;16;27;15;31;30;18;1;10;8;14;13;25;19;5;3;17;4;20;94;23760
94;22920;2;9;6;11;12;7;23;26;19;29;24;22;21;28;16;27;15;31;30;18;1;10;8;14;13;25;32;5;3;17;4;20
2;9;6;11;21;7;23;26;19;29;24;22;12;28;16;27;15;31;30;18;1;10;8;14;13;25;32;5;3;17;4;20;94;23634
94;22920;2;9;6;11;12;7;23;26;19;29;24;22;21;28;16;27;15;31;30;18;1;10;8;14;13;25;32;5;3;17;4;20
2;9;6;30;12;7;23;26;19;29;24;22;21;28;16;27;15;31;11;18;1;10;8;14;13;25;32;5;3;17;4;20;94;23550
94;22920;2;9;6;11;12;7;23;26;19;29;24;22;21;28;16;27;15;31;30;18;1;10;8;14;13;25;32;5;3;17;4;20
2;9;6;11;12;7;23;26;19;29;31;22;21;28;16;27;15;24;30;18;1;10;8;14;13;25;32;5;3;17;4;20;94;23300
94;23300;2;9;6;11;12;7;23;26;19;29;31;22;21;28;16;27;15;24;30;18;1;10;8;14;13;25;32;5;3;17;4;20
2;9;6;11;12;7;23;26;19;29;31;22;21;28;16;27;15;24;30;18;1;10;8;3;13;25;32;5;14;17;4;20;94;23700
94;23300;2;9;6;11;12;7;23;26;19;29;31;22;21;28;16;27;15;24;30;18;1;10;8;14;13;25;32;5;3;17;4;20
2;9;6;11;12;7;23;13;19;29;31;22;21;28;16;27;15;24;30;18;1;10;8;14;26;25;32;5;3;17;4;20;94;23756
94;23300;2;9;6;11;12;7;23;26;19;29;31;22;21;28;16;27;15;24;30;18;1;10;8;14;13;25;32;5;3;17;4;20
2;9;6;11;12;7;23;26;19;29;28;22;21;31;16;27;15;24;30;18;1;10;8;14;13;25;32;5;3;17;4;20;94;23500
94;23500;2;9;6;11;12;7;23;26;19;29;28;22;21;31;16;27;15;24;30;18;1;10;8;14;13;25;32;5;3;17;4;20
2;9;6;11;12;7;23;26;19;29;28;22;21;31;16;27;15;24;13;18;1;10;8;14;30;25;32;5;3;17;4;20;94;23264
94;23264;2;9;6;11;12;7;23;26;19;29;28;22;21;31;16;27;15;24;13;18;1;10;8;14;30;25;32;5;3;17;4;20
2;9;6;11;31;7;23;26;19;29;28;22;21;12;16;27;15;24;13;18;1;10;8;14;30;25;32;5;3;17;4;20;94;23754
94;23264;2;9;6;11;12;7;23;26;19;29;28;22;21;31;16;27;15;24;13;18;1;10;8;14;30;25;32;5;3;17;4;20
2;9;6;11;12;7;23;26;19;29;28;22;16;31;21;27;15;24;13;18;1;10;8;14;30;25;32;5;3;17;4;20;94;24326
94;23264;2;9;6;11;12;7;23;26;19;29;28;22;21;31;16;27;15;24;13;18;1;10;8;14;30;25;32;5;3;17;4;20
2;9;6;11;12;7;23;26;19;29;28;22;21;31;16;27;17;24;13;18;1;10;8;14;30;25;32;5;3;15;4;20;94;23956
95;23264;2;9;6;11;12;7;23;26;19;29;28;22;21;31;16;27;15;24;13;18;1;10;8;14;30;25;32;5;3;17;4;20
2;9;6;25;12;7;23;26;19;29;28;22;21;31;16;27;15;24;13;18;1;10;8;14;30;11;32;5;3;17;4;20;95;23758
95;23264;2;9;6;11;12;7;23;26;19;29;28;22;21;31;16;27;15;24;13;18;1;10;8;14;30;25;32;5;3;17;4;20
2;9;6;11;12;7;23;26;19;29;28;14;21;31;16;27;15;24;13;18;1;10;8;22;30;25;32;5;3;17;4;20;95;23688
95;23264;2;9;6;11;12;7;23;26;19;29;28;22;21;31;16;27;15;24;13;18;1;10;8;14;30;25;32;5;3;17;4;20
2;9;6;11;12;1;23;26;19;29;28;22;21;31;16;27;15;24;13;18;7;10;8;14;30;25;32;5;3;17;4;20;95;23544
95;23264;2;9;6;11;12;7;23;26;19;29;28;22;21;31;16;27;15;24;13;18;1;10;8;14;30;25;32;5;3;17;4;20
2;9;6;11;12;22;23;26;19;29;28;7;21;31;16;27;15;24;13;18;1;10;8;14;30;25;32;5;3;17;4;20;95;23698
95;23264;2;9;6;11;12;7;23;26;19;29;28;22;21;31;16;27;15;24;13;18;1;10;8;14;30;25;32;5;3;17;4;20
2;9;6;11;12;7;23;26;19;29;22;28;21;31;16;27;15;24;13;18;1;10;8;14;30;25;32;5;3;17;4;20;95;23144
95;23144;2;9;6;11;12;7;23;26;19;29;22;28;21;31;16;27;15;24;13;18;1;10;8;14;30;25;32;5;3;17;4;20
2;9;6;11;12;7;18;26;19;29;22;28;21;31;16;27;15;24;13;23;1;10;8;14;30;25;32;5;3;17;4;20;95;23184
95;23184;2;9;6;11;12;7;18;26;19;29;22;28;21;31;16;27;15;24;13;23;1;10;8;14;30;25;32;5;3;17;4;20
2;9;6;11;12;7;18;26;19;29;22;28;13;31;16;27;15;24;21;23;1;10;8;14;30;25;32;5;3;17;4;20;95;24360
95;23184;2;9;6;11;12;7;18;26;19;29;22;28;21;31;16;27;15;24;13;23;1;10;8;14;30;25;32;5;3;17;4;20
2;9;6;11;12;7;18;26;19;29;22;28;21;32;16;27;15;24;13;23;1;10;8;14;30;25;31;5;3;17;4;20;95;23344
95;23344;2;9;6;11;12;7;18;26;19;29;22;28;21;32;16;27;15;24;13;23;1;10;8;14;30;25;31;5;3;17;4;20
2;9;6;11;12;7;18;26;19;29;22;28;21;32;14;27;15;24;13;23;1;10;8;16;30;25;31;5;3;17;4;20;95;23144
95;23144;2;9;6;11;12;7;18;26;19;29;22;28;21;32;14;27;15;24;13;23;1;10;8;16;30;25;31;5;3;17;4;20
2;9;6;11;15;7;18;26;19;29;22;28;21;32;14;27;12;24;13;23;1;10;8;16;30;25;31;5;3;17;4;20;95;23064
95;23064;2;9;6;11;15;7;18;26;19;29;22;28;21;32;14;27;12;24;13;23;1;10;8;16;30;25;31;5;3;17;4;20
2;9;6;11;15;7;18;26;19;29;22;28;21;32;27;14;12;24;13;23;1;10;8;16;30;25;31;5;3;17;4;20;95;23798
95;23064;2;9;6;11;15;7;18;26;19;29;22;28;21;32;14;27;12;24;13;23;1;10;8;16;30;25;31;5;3;17;4;20
2;9;6;11;15;7;18;26;19;29;22;28;21;32;14;27;25;24;13;23;1;10;8;16;30;12;31;5;3;17;4;20;95;22852
95;22852;2;9;6;11;15;7;18;26;19;29;22;28;21;32;14;27;25;24;13;23;1;10;8;16;30;12;31;5;3;17;4;20
2;9;6;11;15;7;18;26;20;29;22;28;21;32;14;27;25;24;13;23;1;10;8;16;30;12;31;5;3;17;4;19;95;23192
95;22852;2;9;6;11;15;7;18;26;19;29;22;28;21;32;14;27;25;24;13;23;1;10;8;16;30;12;31;5;3;17;4;20
2;9;24;11;15;7;18;26;19;29;22;28;21;32;14;27;25;6;13;23;1;10;8;16;30;12;31;5;3;17;4;20;95;24080
95;22852;2;9;6;11;15;7;18;26;19;29;22;28;21;32;14;27;25;24;13;23;1;10;8;16;30;12;31;5;3;17;4;20
2;9;11;6;15;7;18;26;19;29;22;28;21;32;14;27;25;24;13;23;1;10;8;16;30;12;31;5;3;17;4;20;95;22692
95;22692;2;9;11;6;15;7;18;26;19;29;22;28;21;32;14;27;25;24;13;23;1;10;8;16;30;12;31;5;3;17;4;20
2;9;11;6;15;7;24;26;19;29;22;28;21;32;14;27;25;18;13;23;1;10;8;16;30;12;31;5;3;17;4;20;95;23932
95;22692;2;9;11;6;15;7;18;26;19;29;22;28;21;32;14;27;25;24;13;23;1;10;8;16;30;12;31;5;3;17;4;20
2;22;11;6;15;7;18;26;19;29;9;28;21;32;14;27;25;24;13;23;1;10;8;16;30;12;31;5;3;17;4;20;95;22934
95;22692;2;9;11;6;15;7;18;26;19;29;22;28;21;32;14;27;25;24;13;23;1;10;8;16;30;12;31;5;3;17;4;20
2;9;11;6;15;7;18;26;19;29;22;28;21;32;14;27;25;24;13;23;1;10;8;12;30;16;31;5;3;17;4;20;95;22892
95;22892;2;9;11;6;15;7;18;26;19;29;22;28;21;32;14;27;25;24;13;23;1;10;8;12;30;16;31;5;3;17;4;20
2;9;11;6;15;7;18;26;19;29;22;31;21;32;14;27;25;24;13;23;1;10;8;12;30;16;28;5;3;17;4;20;95;22772
95;22772;2;9;11;6;15;7;18;26;19;29;22;31;21;32;14;27;25;24;13;23;1;10;8;12;30;16;28;5;3;17;4;20
2;9;11;6;15;7;18;26;19;32;22;31;21;29;14;27;25;24;13;23;1;10;8;12;30;16;28;5;3;17;4;20;95;23192
96;22772;2;9;11;6;15;7;18;26;19;29;22;31;21;32;14;27;25;24;13;23;1;10;8;12;30;16;28;5;3;17;4;20
2;32;11;6;15;7;18;26;19;29;22;31;21;9;14;27;25;24;13;23;1;10;8;12;30;16;28;5;3;17;4;20;96;23586
96;22772;2;9;11;6;15;7;18;26;19;29;22;31;21;32;14;27;25;24;13;23;1;10;8;12;30;16;28;5;3;17;4;20
26;9;11;6;15;7;18;2;19;29;22;31;21;32;14;27;25;24;13;23;1;10;8;12;30;16;28;5;3;17;4;20;96;22900
96;22772;2;9;11;6;15;7;18;26;19;29;22;31;21;32;14;27;25;24;13;23;1;10;8;12;30;16;28;5;3;17;4;20
2;9;11;6;15;7;18;26;19;29;22;31;21;32;14;13;25;24;27;23;1;10;8;12;30;16;28;5;3;17;4;20;96;23452
96;22772;2;9;11;6;15;7;18;26;19;29;22;31;21;32;14;27;25;24;13;23;1;10;8;12;30;16;28;5;3;17;4;20
2;9;11;6;15;7;18;26;19;29;22;31;21;32;14;27;25;24;13;23;1;10;8;12;30;16;28;5;17;3;4;20;96;23134
96;22772;2;9;11;6;15;7;18;26;19;29;22;31;21;32;14;27;25;24;13;23;1;10;8;12;30;16;28;5;3;17;4;20
14;9;11;6;15;7;18;26;19;29;22;31;21;32;2;27;25;24;13;23;1;10;8;12;30;16;28;5;3;17;4;20;96;22912
96;22772;2;9;11;6;15;7;18;26;19;29;22;31;21;32;14;27;25;24;13;23;1;10;8;12;30;16;28;5;3;17;4;20
2;13;11;6;15;7;18;26;19;29;22;31;21;32;14;27;25;24;9;23;1;10;8;12;30;16;28;5;3;17;4;20;96;23112
96;22772;2;9;11;6;15;7;18;26;19;29;22;31;21;32;14;27;25;24;13;23;1;10;8;12;30;16;28;5;3;17;4;20
2;9;11;6;15;7;18;29;19;26;22;31;21;32;14;27;25;24;13;23;1;10;8;12;30;16;28;5;3;17;4;20;96;23132
96;22772;2;9;11;6;15;7;18;26;19;29;22;31;21;32;14;27;25;24;13;23;1;10;8;12;30;16;28;5;3;17;4;20
2;9;11;6;15;7;18;26;19;29;22;31;21;32;14;27;25;24;13;23;3;10;8;12;30;16;28;5;1;17;4;20;96;22972
96;22772;2;9;11;6;15;7;18;26;19;29;22;31;21;32;14;27;25;24;13;23;1;10;8;12;30;16;28;5;3;17;4;20
2;9;11;6;15;7;18;26;19;29;22;31;21;32;14;27;16;24;13;23;1;10;8;12;30;25;28;5;3;17;4;20;96;23344
96;22772;2;9;11;6;15;7;18;26;19;29;22;31;21;32;14;27;25;24;13;23;1;10;8;12;30;16;28;5;3;17;4;20
2;9;11;6;15;7;18;24;19;29;22;31;21;32;14;27;25;26;13;23;1;10;8;12;30;16;28;5;3;17;4;20;96;23272
96;22772;2;9;11;6;15;7;18;26;19;29;22;31;21;32;14;27;25;24;13;23;1;10;8;12;30;16;28;5;3;17;4;20
2;9;11;6;15;7;18;26;19;29;22;31;21;32;14;27;25;24;13;23;1;10;8;28;30;16;12;5;3;17;4;20;96;23324
96;23324;2;9;11;6;15;7;18;26;19;29;22;31;21;32;14;27;25;24;13;23;1;10;8;28;30;16;12;5;3;17;4;20
2;9;11;6;15;18;7;26;19;29;22;31;21;32;14;27;25;24;13;23;1;10;8;28;30;16;12;5;3;17;4;20;96;24540
96;23324;2;9;11;6;15;7;18;26;19;29;22;31;21;32;14;27;25;24;13;23;1;10;8;28;30;16;12;5;3;17;4;20
2;9;11;6;15;7;18;26;19;29;22;31;21;32;14;27;25;24;13;23;1;10;8;28;30;16;17;5;3;12;4;20;96;22796
96;22796;2;9;11;6;15;7;18;26;19;29;22;31;21;32;14;27;25;24;13;23;1;10;8;28;30;16;17;5;3;12;4;20
2;9;11;6;15;7;18;26;19;29;22;31;21;32;17;27;25;24;13;23;1;10;8;28;30;16;14;5;3;12;4;20;96;24282
96;22796;2;9;11;6;15;7;18;26;19;29;22;31;21;32;14;27;25;24;13;23;1;10;8;28;30;16;17;5;3;12;4;20
2;9;11;6;15;7;18;26;19;29;22;31;21;32;14;27;25;24;13;3;1;10;8;28;30;16;17;5;23;12;4;20;96;22954
96;22796;2;9;11;6;15;7;18;26;19;29;22;31;21;32;14;27;25;24;13;23;1;10;8;28;30;16;17;5;3;12;4;20
2;9;11;17;15;7;18;26;19;29;22;31;21;32;14;27;25;24;13;23;1;10;8;28;30;16;6;5;3;12;4;20;96;24050
96;22796;2;9;11;6;15;7;18;26;19;29;22;31;21;32;14;27;25;24;13;23;1;10;8;28;30;16;17;5;3;12;4;20
2;9;11;6;15;7;25;26;19;29;22;31;21;32;14;27;18;24;13;23;1;10;8;28;30;16;17;5;3;12;4;20;96;22856
96;22796;2;9;11;6;15;7;18;26;19;29;22;31;21;32;14;27;25;24;13;23;1;10;8;28;30;16;17;5;3;12;4;20
2;9;11;6;15;7;18;26;19;29;17;31;21;32;14;27;25;24;13;23;1;10;8;28;30;16;22;5;3;12;4;20;96;23316
