"X1";"X286";"X38";"X39";"X9";"X32";"X14";"X22";"X43";"X44";"X18";"X21";"X58";"X42";"X29";"X16";"X1.1";"X10";"X36";"X25";"X23";"X8";"X15";"X62";"X28";"X56";"X20";"X37";"X11";"X64";"X31";"X34";"X55";"X59";"X7";"X46";"X52";"X17";"X33";"X24";"X47";"X3";"X51";"X40";"X4";"X49";"X45";"X26";"X61";"X53";"X6";"X60";"X5";"X57";"X50";"X48";"X12";"X19";"X27";"X2";"X54";"X41";"X30";"X35";"X13";"X63"
39;304;35;49;36;5;11;26;30;50;62;61;1;43;51;14;52;44;21;31;23;28;56;47;6;45;3;17;58;4;24;55;63;54;19;42;57;60;34;64;7;48;25;27;12;32;39;2;59;40;16;18;41;22;13;33;37;46;10;9;20;8;53;15;38;29
35;49;36;5;11;64;30;50;62;61;1;43;51;14;52;44;21;31;23;28;56;47;6;45;3;17;58;4;24;55;63;54;19;42;57;60;34;26;7;48;25;27;12;32;39;2;59;40;16;18;41;22;13;33;37;46;10;9;20;8;53;15;38;29;39;316
39;304;35;49;36;5;11;26;30;50;62;61;1;43;51;14;52;44;21;31;23;28;56;47;6;45;3;17;58;4;24;55;63;54;19;42;57;60;34;64;7;48;25;27;12;32;39;2;59;40;16;18;41;22;13;33;37;46;10;9;20;8;53;15;38;29
35;49;36;5;11;26;30;50;62;61;1;43;51;14;52;44;21;31;23;28;56;47;6;45;3;17;58;4;24;55;63;54;19;42;57;60;34;32;7;48;25;27;12;64;39;2;59;40;16;18;41;22;13;33;37;46;10;9;20;8;53;15;38;29;39;308
39;308;35;49;36;5;11;26;30;50;62;61;1;43;51;14;52;44;21;31;23;28;56;47;6;45;3;17;58;4;24;55;63;54;19;42;57;60;34;32;7;48;25;27;12;64;39;2;59;40;16;18;41;22;13;33;37;46;10;9;20;8;53;15;38;29
35;49;36;5;11;26;30;50;62;61;1;43;51;14;52;44;21;31;23;28;56;47;6;45;3;17;58;4;24;55;63;54;19;42;57;13;34;32;7;48;25;27;12;64;39;2;59;40;16;18;41;22;60;33;37;46;10;9;20;8;53;15;38;29;39;308
39;308;35;49;36;5;11;26;30;50;62;61;1;43;51;14;52;44;21;31;23;28;56;47;6;45;3;17;58;4;24;55;63;54;19;42;57;13;34;32;7;48;25;27;12;64;39;2;59;40;16;18;41;22;60;33;37;46;10;9;20;8;53;15;38;29
35;49;36;5;11;26;30;50;62;61;1;43;51;14;52;44;21;31;23;28;56;47;6;45;3;17;41;4;24;55;63;54;19;42;57;13;34;32;7;48;25;27;12;64;39;2;59;40;16;18;58;22;60;33;37;46;10;9;20;8;53;15;38;29;39;300
40;300;35;49;36;5;11;26;30;50;62;61;1;43;51;14;52;44;21;31;23;28;56;47;6;45;3;17;41;4;24;55;63;54;19;42;57;13;34;32;7;48;25;27;12;64;39;2;59;40;16;18;58;22;60;33;37;46;10;9;20;8;53;15;38;29
35;49;36;5;11;26;30;56;62;61;1;43;51;14;52;44;21;31;23;28;50;47;6;45;3;17;41;4;24;55;63;54;19;42;57;13;34;32;7;48;25;27;12;64;39;2;59;40;16;18;58;22;60;33;37;46;10;9;20;8;53;15;38;29;40;308
40;308;35;49;36;5;11;26;30;56;62;61;1;43;51;14;52;44;21;31;23;28;50;47;6;45;3;17;41;4;24;55;63;54;19;42;57;13;34;32;7;48;25;27;12;64;39;2;59;40;16;18;58;22;60;33;37;46;10;9;20;8;53;15;38;29
35;49;36;5;11;26;30;56;62;10;1;43;51;14;52;44;21;31;23;28;50;47;6;45;3;17;41;4;24;55;63;54;19;42;57;13;34;32;7;48;25;27;12;64;39;2;59;40;16;18;58;22;60;33;37;46;61;9;20;8;53;15;38;29;40;296
40;296;35;49;36;5;11;26;30;56;62;10;1;43;51;14;52;44;21;31;23;28;50;47;6;45;3;17;41;4;24;55;63;54;19;42;57;13;34;32;7;48;25;27;12;64;39;2;59;40;16;18;58;22;60;33;37;46;61;9;20;8;53;15;38;29
35;49;36;5;11;26;30;56;62;15;1;43;51;14;52;44;21;31;23;28;50;47;6;45;3;17;41;4;24;55;63;54;19;42;57;13;34;32;7;48;25;27;12;64;39;2;59;40;16;18;58;22;60;33;37;46;61;9;20;8;53;10;38;29;40;308
40;308;35;49;36;5;11;26;30;56;62;15;1;43;51;14;52;44;21;31;23;28;50;47;6;45;3;17;41;4;24;55;63;54;19;42;57;13;34;32;7;48;25;27;12;64;39;2;59;40;16;18;58;22;60;33;37;46;61;9;20;8;53;10;38;29
35;49;36;5;11;26;30;56;62;15;7;43;51;14;52;44;21;31;23;28;50;47;6;45;3;17;41;4;24;55;63;54;19;42;57;13;34;32;1;48;25;27;12;64;39;2;59;40;16;18;58;22;60;33;37;46;61;9;20;8;53;10;38;29;40;292
40;292;35;49;36;5;11;26;30;56;62;15;7;43;51;14;52;44;21;31;23;28;50;47;6;45;3;17;41;4;24;55;63;54;19;42;57;13;34;32;1;48;25;27;12;64;39;2;59;40;16;18;58;22;60;33;37;46;61;9;20;8;53;10;38;29
35;49;36;5;11;26;42;56;62;15;7;43;51;14;52;44;21;31;23;28;50;47;6;45;3;17;41;4;24;55;63;54;19;30;57;13;34;32;1;48;25;27;12;64;39;2;59;40;16;18;58;22;60;33;37;46;61;9;20;8;53;10;38;29;40;292
40;292;35;49;36;5;11;26;42;56;62;15;7;43;51;14;52;44;21;31;23;28;50;47;6;45;3;17;41;4;24;55;63;54;19;30;57;13;34;32;1;48;25;27;12;64;39;2;59;40;16;18;58;22;60;33;37;46;61;9;20;8;53;10;38;29
35;49;36;5;11;26;47;56;62;15;7;43;51;14;52;44;21;31;23;28;50;42;6;45;3;17;41;4;24;55;63;54;19;30;57;13;34;32;1;48;25;27;12;64;39;2;59;40;16;18;58;22;60;33;37;46;61;9;20;8;53;10;38;29;40;290
40;290;35;49;36;5;11;26;47;56;62;15;7;43;51;14;52;44;21;31;23;28;50;42;6;45;3;17;41;4;24;55;63;54;19;30;57;13;34;32;1;48;25;27;12;64;39;2;59;40;16;18;58;22;60;33;37;46;61;9;20;8;53;10;38;29
35;49;36;5;11;26;47;56;62;15;7;43;51;14;52;44;21;31;23;28;50;42;6;45;3;17;41;4;24;55;63;54;19;30;57;13;34;32;1;48;25;27;12;64;39;2;59;40;16;18;58;61;60;33;37;46;22;9;20;8;53;10;38;29;40;290
40;290;35;49;36;5;11;26;47;56;62;15;7;43;51;14;52;44;21;31;23;28;50;42;6;45;3;17;41;4;24;55;63;54;19;30;57;13;34;32;1;48;25;27;12;64;39;2;59;40;16;18;58;61;60;33;37;46;22;9;20;8;53;10;38;29
35;49;36;5;11;26;47;4;62;15;7;43;51;14;52;44;21;31;23;28;50;42;6;45;3;17;41;56;24;55;63;54;19;30;57;13;34;32;1;48;25;27;12;64;39;2;59;40;16;18;58;61;60;33;37;46;22;9;20;8;53;10;38;29;40;274
40;274;35;49;36;5;11;26;47;4;62;15;7;43;51;14;52;44;21;31;23;28;50;42;6;45;3;17;41;56;24;55;63;54;19;30;57;13;34;32;1;48;25;27;12;64;39;2;59;40;16;18;58;61;60;33;37;46;22;9;20;8;53;10;38;29
35;49;36;5;11;26;47;4;62;40;7;43;51;14;52;44;21;31;23;28;50;42;6;45;3;17;41;56;24;55;63;54;19;30;57;13;34;32;1;48;25;27;12;64;39;2;59;15;16;18;58;61;60;33;37;46;22;9;20;8;53;10;38;29;40;270
40;270;35;49;36;5;11;26;47;4;62;40;7;43;51;14;52;44;21;31;23;28;50;42;6;45;3;17;41;56;24;55;63;54;19;30;57;13;34;32;1;48;25;27;12;64;39;2;59;15;16;18;58;61;60;33;37;46;22;9;20;8;53;10;38;29
35;49;36;5;11;26;47;4;62;40;7;43;51;14;52;44;21;31;23;28;42;50;6;45;3;17;41;56;24;55;63;54;19;30;57;13;34;32;1;48;25;27;12;64;39;2;59;15;16;18;58;61;60;33;37;46;22;9;20;8;53;10;38;29;40;274
40;274;35;49;36;5;11;26;47;4;62;40;7;43;51;14;52;44;21;31;23;28;42;50;6;45;3;17;41;56;24;55;63;54;19;30;57;13;34;32;1;48;25;27;12;64;39;2;59;15;16;18;58;61;60;33;37;46;22;9;20;8;53;10;38;29
35;49;36;5;11;26;47;4;62;40;7;43;51;14;52;44;21;54;23;28;42;50;6;45;3;17;41;56;24;55;63;31;19;30;57;13;34;32;1;48;25;27;12;64;39;2;59;15;16;18;58;61;60;33;37;46;22;9;20;8;53;10;38;29;40;278
40;278;35;49;36;5;11;26;47;4;62;40;7;43;51;14;52;44;21;54;23;28;42;50;6;45;3;17;41;56;24;55;63;31;19;30;57;13;34;32;1;48;25;27;12;64;39;2;59;15;16;18;58;61;60;33;37;46;22;9;20;8;53;10;38;29
35;49;36;5;11;26;47;4;62;40;7;43;51;14;52;44;27;54;23;28;42;50;6;45;3;17;41;56;24;55;63;31;19;30;57;13;34;32;1;48;25;21;12;64;39;2;59;15;16;18;58;61;60;33;37;46;22;9;20;8;53;10;38;29;40;282
40;282;35;49;36;5;11;26;47;4;62;40;7;43;51;14;52;44;27;54;23;28;42;50;6;45;3;17;41;56;24;55;63;31;19;30;57;13;34;32;1;48;25;21;12;64;39;2;59;15;16;18;58;61;60;33;37;46;22;9;20;8;53;10;38;29
35;49;36;5;11;26;47;4;62;40;7;43;58;14;52;44;27;54;23;28;42;50;6;45;3;17;41;56;24;55;63;31;19;30;57;13;34;32;1;48;25;21;12;64;39;2;59;15;16;18;51;61;60;33;37;46;22;9;20;8;53;10;38;29;40;282
40;282;35;49;36;5;11;26;47;4;62;40;7;43;58;14;52;44;27;54;23;28;42;50;6;45;3;17;41;56;24;55;63;31;19;30;57;13;34;32;1;48;25;21;12;64;39;2;59;15;16;18;51;61;60;33;37;46;22;9;20;8;53;10;38;29
35;49;36;5;11;26;47;4;62;40;7;43;58;14;52;44;27;54;23;28;42;50;6;45;3;17;13;56;24;55;63;31;19;30;57;41;34;32;1;48;25;21;12;64;39;2;59;15;16;18;51;61;60;33;37;46;22;9;20;8;53;10;38;29;40;282
40;282;35;49;36;5;11;26;47;4;62;40;7;43;58;14;52;44;27;54;23;28;42;50;6;45;3;17;13;56;24;55;63;31;19;30;57;41;34;32;1;48;25;21;12;64;39;2;59;15;16;18;51;61;60;33;37;46;22;9;20;8;53;10;38;29
35;49;36;5;11;26;47;4;62;40;7;43;2;14;52;44;27;54;23;28;42;50;6;45;3;17;13;56;24;55;63;31;19;30;57;41;34;32;1;48;25;21;12;64;39;58;59;15;16;18;51;61;60;33;37;46;22;9;20;8;53;10;38;29;40;290
40;290;35;49;36;5;11;26;47;4;62;40;7;43;2;14;52;44;27;54;23;28;42;50;6;45;3;17;13;56;24;55;63;31;19;30;57;41;34;32;1;48;25;21;12;64;39;58;59;15;16;18;51;61;60;33;37;46;22;9;20;8;53;10;38;29
35;49;36;5;11;33;47;4;62;40;7;43;2;14;52;44;27;54;23;28;42;50;6;45;3;17;13;56;24;55;63;31;19;30;57;41;34;32;1;48;25;21;12;64;39;58;59;15;16;18;51;61;60;26;37;46;22;9;20;8;53;10;38;29;40;294
40;294;35;49;36;5;11;33;47;4;62;40;7;43;2;14;52;44;27;54;23;28;42;50;6;45;3;17;13;56;24;55;63;31;19;30;57;41;34;32;1;48;25;21;12;64;39;58;59;15;16;18;51;61;60;26;37;46;22;9;20;8;53;10;38;29
35;49;36;5;11;33;47;4;62;40;7;43;2;14;52;44;27;54;23;28;42;50;6;58;3;17;13;56;24;55;63;31;19;30;57;41;34;32;1;48;25;21;12;64;39;45;59;15;16;18;51;61;60;26;37;46;22;9;20;8;53;10;38;29;40;294
40;294;35;49;36;5;11;33;47;4;62;40;7;43;2;14;52;44;27;54;23;28;42;50;6;58;3;17;13;56;24;55;63;31;19;30;57;41;34;32;1;48;25;21;12;64;39;45;59;15;16;18;51;61;60;26;37;46;22;9;20;8;53;10;38;29
35;34;36;5;11;33;47;4;62;40;7;43;2;14;52;44;27;54;23;28;42;50;6;58;3;17;13;56;24;55;63;31;19;30;57;41;49;32;1;48;25;21;12;64;39;45;59;15;16;18;51;61;60;26;37;46;22;9;20;8;53;10;38;29;40;298
40;298;35;34;36;5;11;33;47;4;62;40;7;43;2;14;52;44;27;54;23;28;42;50;6;58;3;17;13;56;24;55;63;31;19;30;57;41;49;32;1;48;25;21;12;64;39;45;59;15;16;18;51;61;60;26;37;46;22;9;20;8;53;10;38;29
35;34;36;5;11;7;47;4;62;40;33;43;2;14;52;44;27;54;23;28;42;50;6;58;3;17;13;56;24;55;63;31;19;30;57;41;49;32;1;48;25;21;12;64;39;45;59;15;16;18;51;61;60;26;37;46;22;9;20;8;53;10;38;29;40;298
40;298;35;34;36;5;11;7;47;4;62;40;33;43;2;14;52;44;27;54;23;28;42;50;6;58;3;17;13;56;24;55;63;31;19;30;57;41;49;32;1;48;25;21;12;64;39;45;59;15;16;18;51;61;60;26;37;46;22;9;20;8;53;10;38;29
35;34;36;5;11;7;47;4;62;58;33;43;2;14;52;44;27;54;23;28;42;50;6;40;3;17;13;56;24;55;63;31;19;30;57;41;49;32;1;48;25;21;12;64;39;45;59;15;16;18;51;61;60;26;37;46;22;9;20;8;53;10;38;29;40;306
41;306;35;34;36;5;11;7;47;4;62;58;33;43;2;14;52;44;27;54;23;28;42;50;6;40;3;17;13;56;24;55;63;31;19;30;57;41;49;32;1;48;25;21;12;64;39;45;59;15;16;18;51;61;60;26;37;46;22;9;20;8;53;10;38;29
35;34;36;5;11;7;47;4;62;58;33;43;2;14;52;44;27;54;23;28;42;50;6;40;3;17;13;56;24;55;63;31;19;30;57;41;49;32;10;48;25;21;12;64;39;45;59;15;16;18;51;61;60;26;37;46;22;9;20;8;53;1;38;29;41;306
41;306;35;34;36;5;11;7;47;4;62;58;33;43;2;14;52;44;27;54;23;28;42;50;6;40;3;17;13;56;24;55;63;31;19;30;57;41;49;32;10;48;25;21;12;64;39;45;59;15;16;18;51;61;60;26;37;46;22;9;20;8;53;1;38;29
35;34;36;5;11;7;47;28;62;58;33;43;2;14;52;44;27;54;23;4;42;50;6;40;3;17;13;56;24;55;63;31;19;30;57;41;49;32;10;48;25;21;12;64;39;45;59;15;16;18;51;61;60;26;37;46;22;9;20;8;53;1;38;29;41;302
41;302;35;34;36;5;11;7;47;28;62;58;33;43;2;14;52;44;27;54;23;4;42;50;6;40;3;17;13;56;24;55;63;31;19;30;57;41;49;32;10;48;25;21;12;64;39;45;59;15;16;18;51;61;60;26;37;46;22;9;20;8;53;1;38;29
35;34;36;5;11;7;47;28;62;58;33;43;2;14;52;44;27;54;23;4;42;50;6;40;3;17;13;56;24;55;63;31;19;30;57;41;49;32;10;48;25;21;12;64;39;45;59;15;16;18;51;61;60;26;37;46;22;9;20;8;29;1;38;53;41;302
41;302;35;34;36;5;11;7;47;28;62;58;33;43;2;14;52;44;27;54;23;4;42;50;6;40;3;17;13;56;24;55;63;31;19;30;57;41;49;32;10;48;25;21;12;64;39;45;59;15;16;18;51;61;60;26;37;46;22;9;20;8;29;1;38;53
35;34;36;5;11;7;47;28;44;58;33;43;2;14;52;62;27;54;23;4;42;50;6;40;3;17;13;56;24;55;63;31;19;30;57;41;49;32;10;48;25;21;12;64;39;45;59;15;16;18;51;61;60;26;37;46;22;9;20;8;29;1;38;53;41;302
41;302;35;34;36;5;11;7;47;28;44;58;33;43;2;14;52;62;27;54;23;4;42;50;6;40;3;17;13;56;24;55;63;31;19;30;57;41;49;32;10;48;25;21;12;64;39;45;59;15;16;18;51;61;60;26;37;46;22;9;20;8;29;1;38;53
35;34;36;5;11;7;47;28;44;58;33;43;2;14;52;62;27;54;17;4;42;50;6;40;3;23;13;56;24;55;63;31;19;30;57;41;49;32;10;48;25;21;12;64;39;45;59;15;16;18;51;61;60;26;37;46;22;9;20;8;29;1;38;53;41;298
41;298;35;34;36;5;11;7;47;28;44;58;33;43;2;14;52;62;27;54;17;4;42;50;6;40;3;23;13;56;24;55;63;31;19;30;57;41;49;32;10;48;25;21;12;64;39;45;59;15;16;18;51;61;60;26;37;46;22;9;20;8;29;1;38;53
35;34;36;5;11;7;47;28;44;58;33;43;2;14;52;62;27;54;17;4;42;64;6;40;3;23;13;56;24;55;63;31;19;30;57;41;49;32;10;48;25;21;12;50;39;45;59;15;16;18;51;61;60;26;37;46;22;9;20;8;29;1;38;53;41;284
41;284;35;34;36;5;11;7;47;28;44;58;33;43;2;14;52;62;27;54;17;4;42;64;6;40;3;23;13;56;24;55;63;31;19;30;57;41;49;32;10;48;25;21;12;50;39;45;59;15;16;18;51;61;60;26;37;46;22;9;20;8;29;1;38;53
35;34;36;5;11;7;47;28;44;58;33;43;2;14;52;62;27;25;17;4;42;64;6;40;3;23;13;56;24;55;63;31;19;30;57;41;49;32;10;48;54;21;12;50;39;45;59;15;16;18;51;61;60;26;37;46;22;9;20;8;29;1;38;53;41;284
41;284;35;34;36;5;11;7;47;28;44;58;33;43;2;14;52;62;27;25;17;4;42;64;6;40;3;23;13;56;24;55;63;31;19;30;57;41;49;32;10;48;54;21;12;50;39;45;59;15;16;18;51;61;60;26;37;46;22;9;20;8;29;1;38;53
35;34;36;5;11;7;47;28;44;58;33;43;2;14;52;62;27;25;17;4;42;64;6;40;3;23;13;56;24;55;63;31;19;30;57;41;49;32;10;48;54;21;12;50;39;18;59;15;16;45;51;61;60;26;37;46;22;9;20;8;29;1;38;53;41;260
41;260;35;34;36;5;11;7;47;28;44;58;33;43;2;14;52;62;27;25;17;4;42;64;6;40;3;23;13;56;24;55;63;31;19;30;57;41;49;32;10;48;54;21;12;50;39;18;59;15;16;45;51;61;60;26;37;46;22;9;20;8;29;1;38;53
35;34;36;5;11;7;47;28;44;58;33;43;2;14;52;62;27;25;17;4;42;64;6;40;3;23;13;56;24;55;63;31;19;30;57;41;49;32;10;39;54;21;12;50;48;18;59;15;16;45;51;61;60;26;37;46;22;9;20;8;29;1;38;53;41;260
41;260;35;34;36;5;11;7;47;28;44;58;33;43;2;14;52;62;27;25;17;4;42;64;6;40;3;23;13;56;24;55;63;31;19;30;57;41;49;32;10;39;54;21;12;50;48;18;59;15;16;45;51;61;60;26;37;46;22;9;20;8;29;1;38;53
35;34;36;5;11;7;47;28;44;58;33;43;2;14;52;62;27;25;17;4;42;64;6;40;3;23;13;56;24;55;45;31;19;30;57;41;49;32;10;39;54;21;12;50;48;18;59;15;16;63;51;61;60;26;37;46;22;9;20;8;29;1;38;53;41;260
41;260;35;34;36;5;11;7;47;28;44;58;33;43;2;14;52;62;27;25;17;4;42;64;6;40;3;23;13;56;24;55;45;31;19;30;57;41;49;32;10;39;54;21;12;50;48;18;59;15;16;63;51;61;60;26;37;46;22;9;20;8;29;1;38;53
35;34;36;5;11;7;47;28;44;58;33;43;2;14;52;62;27;25;17;4;42;64;6;40;3;23;13;56;24;55;45;31;19;30;57;41;49;32;10;39;54;21;12;50;48;18;59;15;16;63;26;61;60;51;37;46;22;9;20;8;29;1;38;53;41;260
41;260;35;34;36;5;11;7;47;28;44;58;33;43;2;14;52;62;27;25;17;4;42;64;6;40;3;23;13;56;24;55;45;31;19;30;57;41;49;32;10;39;54;21;12;50;48;18;59;15;16;63;26;61;60;51;37;46;22;9;20;8;29;1;38;53
35;34;36;5;11;7;47;28;44;58;33;43;2;14;52;62;32;25;17;4;42;64;6;40;3;23;13;56;24;55;45;31;19;30;57;41;49;27;10;39;54;21;12;50;48;18;59;15;16;63;26;61;60;51;37;46;22;9;20;8;29;1;38;53;41;268
41;268;35;34;36;5;11;7;47;28;44;58;33;43;2;14;52;62;32;25;17;4;42;64;6;40;3;23;13;56;24;55;45;31;19;30;57;41;49;27;10;39;54;21;12;50;48;18;59;15;16;63;26;61;60;51;37;46;22;9;20;8;29;1;38;53
35;34;36;26;11;7;47;28;44;58;33;43;2;14;52;62;32;25;17;4;42;64;6;40;3;23;13;56;24;55;45;31;19;30;57;41;49;27;10;39;54;21;12;50;48;18;59;15;16;63;5;61;60;51;37;46;22;9;20;8;29;1;38;53;41;260
41;260;35;34;36;26;11;7;47;28;44;58;33;43;2;14;52;62;32;25;17;4;42;64;6;40;3;23;13;56;24;55;45;31;19;30;57;41;49;27;10;39;54;21;12;50;48;18;59;15;16;63;5;61;60;51;37;46;22;9;20;8;29;1;38;53
35;34;36;26;11;7;14;28;44;58;33;43;2;47;52;62;32;25;17;4;42;64;6;40;3;23;13;56;24;55;45;31;19;30;57;41;49;27;10;39;54;21;12;50;48;18;59;15;16;63;5;61;60;51;37;46;22;9;20;8;29;1;38;53;41;264
41;264;35;34;36;26;11;7;14;28;44;58;33;43;2;47;52;62;32;25;17;4;42;64;6;40;3;23;13;56;24;55;45;31;19;30;57;41;49;27;10;39;54;21;12;50;48;18;59;15;16;63;5;61;60;51;37;46;22;9;20;8;29;1;38;53
33;34;36;26;11;7;14;28;44;58;35;43;2;47;52;62;32;25;17;4;42;64;6;40;3;23;13;56;24;55;45;31;19;30;57;41;49;27;10;39;54;21;12;50;48;18;59;15;16;63;5;61;60;51;37;46;22;9;20;8;29;1;38;53;41;264
41;264;33;34;36;26;11;7;14;28;44;58;35;43;2;47;52;62;32;25;17;4;42;64;6;40;3;23;13;56;24;55;45;31;19;30;57;41;49;27;10;39;54;21;12;50;48;18;59;15;16;63;5;61;60;51;37;46;22;9;20;8;29;1;38;53
33;34;36;26;11;7;14;28;44;58;47;43;2;35;52;62;32;25;17;4;42;64;6;40;3;23;13;56;24;55;45;31;19;30;57;41;49;27;10;39;54;21;12;50;48;18;59;15;16;63;5;61;60;51;37;46;22;9;20;8;29;1;38;53;41;264
41;264;33;34;36;26;11;7;14;28;44;58;47;43;2;35;52;62;32;25;17;4;42;64;6;40;3;23;13;56;24;55;45;31;19;30;57;41;49;27;10;39;54;21;12;50;48;18;59;15;16;63;5;61;60;51;37;46;22;9;20;8;29;1;38;53
33;34;36;26;11;7;14;28;44;58;47;43;2;35;52;62;32;25;3;4;42;64;6;40;17;23;13;56;24;55;45;31;19;30;57;41;49;27;10;39;54;21;12;50;48;18;59;15;16;63;5;61;60;51;37;46;22;9;20;8;29;1;38;53;41;268
41;268;33;34;36;26;11;7;14;28;44;58;47;43;2;35;52;62;32;25;3;4;42;64;6;40;17;23;13;56;24;55;45;31;19;30;57;41;49;27;10;39;54;21;12;50;48;18;59;15;16;63;5;61;60;51;37;46;22;9;20;8;29;1;38;53
33;34;36;26;11;7;14;28;44;58;47;43;2;57;52;62;32;25;3;4;42;64;6;40;17;23;13;56;24;55;45;31;19;30;35;41;49;27;10;39;54;21;12;50;48;18;59;15;16;63;5;61;60;51;37;46;22;9;20;8;29;1;38;53;41;266
41;266;33;34;36;26;11;7;14;28;44;58;47;43;2;57;52;62;32;25;3;4;42;64;6;40;17;23;13;56;24;55;45;31;19;30;35;41;49;27;10;39;54;21;12;50;48;18;59;15;16;63;5;61;60;51;37;46;22;9;20;8;29;1;38;53
33;34;36;26;11;7;14;28;44;58;37;43;2;57;52;62;32;25;3;4;42;64;6;40;17;23;13;56;24;55;45;31;19;30;35;41;49;27;10;39;54;21;12;50;48;18;59;15;16;63;5;61;60;51;47;46;22;9;20;8;29;1;38;53;41;262
41;262;33;34;36;26;11;7;14;28;44;58;37;43;2;57;52;62;32;25;3;4;42;64;6;40;17;23;13;56;24;55;45;31;19;30;35;41;49;27;10;39;54;21;12;50;48;18;59;15;16;63;5;61;60;51;47;46;22;9;20;8;29;1;38;53
33;34;36;26;11;7;14;28;44;58;37;43;2;57;52;62;32;25;3;4;42;64;6;40;17;23;13;56;24;55;45;31;19;30;35;41;49;27;10;39;54;21;12;50;48;18;59;15;16;63;5;61;60;51;47;46;22;9;20;29;8;1;38;53;41;262
42;262;33;34;36;26;11;7;14;28;44;58;37;43;2;57;52;62;32;25;3;4;42;64;6;40;17;23;13;56;24;55;45;31;19;30;35;41;49;27;10;39;54;21;12;50;48;18;59;15;16;63;5;61;60;51;47;46;22;9;20;29;8;1;38;53
33;34;36;26;11;7;14;28;44;58;37;43;2;57;52;62;32;25;3;4;42;64;6;40;17;23;13;56;24;55;45;31;19;30;35;41;49;27;10;9;54;21;12;50;48;18;59;15;16;63;5;61;60;51;47;46;22;39;20;29;8;1;38;53;42;262
42;262;33;34;36;26;11;7;14;28;44;58;37;43;2;57;52;62;32;25;3;4;42;64;6;40;17;23;13;56;24;55;45;31;19;30;35;41;49;27;10;9;54;21;12;50;48;18;59;15;16;63;5;61;60;51;47;46;22;39;20;29;8;1;38;53
33;34;36;26;11;7;14;28;44;58;37;43;2;57;52;62;32;25;3;4;42;64;6;40;17;23;13;56;24;55;45;31;19;30;35;41;49;27;10;9;54;21;12;50;48;18;59;15;16;63;5;61;60;51;47;46;22;39;20;29;8;1;53;38;42;262
42;262;33;34;36;26;11;7;14;28;44;58;37;43;2;57;52;62;32;25;3;4;42;64;6;40;17;23;13;56;24;55;45;31;19;30;35;41;49;27;10;9;54;21;12;50;48;18;59;15;16;63;5;61;60;51;47;46;22;39;20;29;8;1;53;38
33;34;36;26;11;7;14;28;44;58;37;43;2;57;52;62;32;25;3;4;42;64;6;40;17;23;13;56;24;55;45;31;19;30;35;41;49;27;10;9;54;21;39;50;48;18;59;15;16;63;5;61;60;51;47;46;22;12;20;29;8;1;53;38;42;262
42;262;33;34;36;26;11;7;14;28;44;58;37;43;2;57;52;62;32;25;3;4;42;64;6;40;17;23;13;56;24;55;45;31;19;30;35;41;49;27;10;9;54;21;39;50;48;18;59;15;16;63;5;61;60;51;47;46;22;12;20;29;8;1;53;38
33;34;36;53;11;7;14;28;44;58;37;43;2;57;52;62;32;25;3;4;42;64;6;40;17;23;13;56;24;55;45;31;19;30;35;41;49;27;10;9;54;21;39;50;48;18;59;15;16;63;5;61;60;51;47;46;22;12;20;29;8;1;26;38;42;270
42;270;33;34;36;53;11;7;14;28;44;58;37;43;2;57;52;62;32;25;3;4;42;64;6;40;17;23;13;56;24;55;45;31;19;30;35;41;49;27;10;9;54;21;39;50;48;18;59;15;16;63;5;61;60;51;47;46;22;12;20;29;8;1;26;38
33;34;36;53;11;7;14;28;44;58;37;5;2;57;52;62;32;25;3;4;42;64;6;40;17;23;13;56;24;55;45;31;19;30;35;41;49;27;10;9;54;21;39;50;48;18;59;15;16;63;43;61;60;51;47;46;22;12;20;29;8;1;26;38;42;270
42;270;33;34;36;53;11;7;14;28;44;58;37;5;2;57;52;62;32;25;3;4;42;64;6;40;17;23;13;56;24;55;45;31;19;30;35;41;49;27;10;9;54;21;39;50;48;18;59;15;16;63;43;61;60;51;47;46;22;12;20;29;8;1;26;38
33;34;36;53;11;7;14;28;44;58;37;56;2;57;52;62;32;25;3;4;42;64;6;40;17;23;13;5;24;55;45;31;19;30;35;41;49;27;10;9;54;21;39;50;48;18;59;15;16;63;43;61;60;51;47;46;22;12;20;29;8;1;26;38;42;274
42;274;33;34;36;53;11;7;14;28;44;58;37;56;2;57;52;62;32;25;3;4;42;64;6;40;17;23;13;5;24;55;45;31;19;30;35;41;49;27;10;9;54;21;39;50;48;18;59;15;16;63;43;61;60;51;47;46;22;12;20;29;8;1;26;38
33;34;36;53;11;7;14;28;44;58;37;56;2;57;52;62;32;25;3;4;42;30;6;40;17;23;13;5;24;55;45;31;19;64;35;41;49;27;10;9;54;21;39;50;48;18;59;15;16;63;43;61;60;51;47;46;22;12;20;29;8;1;26;38;42;274
42;274;33;34;36;53;11;7;14;28;44;58;37;56;2;57;52;62;32;25;3;4;42;30;6;40;17;23;13;5;24;55;45;31;19;64;35;41;49;27;10;9;54;21;39;50;48;18;59;15;16;63;43;61;60;51;47;46;22;12;20;29;8;1;26;38
33;34;36;53;11;7;14;28;44;58;37;41;2;57;52;62;32;25;3;4;42;30;6;40;17;23;13;5;24;55;45;31;19;64;35;56;49;27;10;9;54;21;39;50;48;18;59;15;16;63;43;61;60;51;47;46;22;12;20;29;8;1;26;38;42;274
