"X1";"X282";"X20";"X26";"X7";"X42";"X60";"X17";"X56";"X34";"X23";"X14";"X30";"X41";"X21";"X57";"X64";"X15";"X29";"X46";"X27";"X8";"X22";"X38";"X11";"X9";"X32";"X47";"X62";"X12";"X53";"X13";"X49";"X2";"X28";"X40";"X33";"X48";"X18";"X35";"X51";"X61";"X50";"X39";"X25";"X5";"X6";"X55";"X1.1";"X43";"X24";"X59";"X44";"X4";"X37";"X45";"X16";"X58";"X19";"X3";"X63";"X36";"X52";"X31";"X10";"X54"
2;21;46;59;17;54;29;33;4;22;51;18;32;48;14;52;26;5;58;56;49;30;27;19;15;63;10;6;53;45;57;41;64;7;11;1;43;16;31;61;47;34;38;28;36;39;25;23;3;35;42;62;12;8;60;50;55;13;44;20;37;24;40;9;33;304
33;300;2;21;46;59;17;54;29;55;4;22;51;18;32;48;14;52;26;5;58;56;49;30;27;19;15;63;10;6;53;45;57;41;64;7;11;1;43;16;31;61;47;34;38;28;36;39;25;23;3;35;42;62;12;8;60;50;33;13;44;20;37;24;40;9
2;21;46;59;17;34;29;55;4;22;51;18;32;48;14;52;26;5;58;56;49;30;27;19;15;63;10;6;53;45;57;41;64;7;11;1;43;16;31;61;47;54;38;28;36;39;25;23;3;35;42;62;12;8;60;50;33;13;44;20;37;24;40;9;33;304
33;304;2;21;46;59;17;34;29;55;4;22;51;18;32;48;14;52;26;5;58;56;49;30;27;19;15;63;10;6;53;45;57;41;64;7;11;1;43;16;31;61;47;54;38;28;36;39;25;23;3;35;42;62;12;8;60;50;33;13;44;20;37;24;40;9
2;21;46;59;17;34;29;55;4;22;51;18;32;48;14;52;26;5;58;56;49;30;27;19;15;63;10;6;53;45;57;41;64;7;11;1;43;16;31;61;47;54;38;28;36;39;25;23;3;35;42;62;12;44;60;50;33;13;8;20;37;24;40;9;33;304
33;304;2;21;46;59;17;34;29;55;4;22;51;18;32;48;14;52;26;5;58;56;49;30;27;19;15;63;10;6;53;45;57;41;64;7;11;1;43;16;31;61;47;54;38;28;36;39;25;23;3;35;42;62;12;44;60;50;33;13;8;20;37;24;40;9
2;21;46;59;17;34;29;55;4;18;51;22;32;48;14;52;26;5;58;56;49;30;27;19;15;63;10;6;53;45;57;41;64;7;11;1;43;16;31;61;47;54;38;28;36;39;25;23;3;35;42;62;12;44;60;50;33;13;8;20;37;24;40;9;33;300
33;300;2;21;46;59;17;34;29;55;4;18;51;22;32;48;14;52;26;5;58;56;49;30;27;19;15;63;10;6;53;45;57;41;64;7;11;1;43;16;31;61;47;54;38;28;36;39;25;23;3;35;42;62;12;44;60;50;33;13;8;20;37;24;40;9
2;21;46;59;17;34;29;55;4;18;51;22;32;39;14;52;26;5;58;56;49;30;27;19;15;63;10;6;53;45;57;41;64;7;11;1;43;16;31;61;47;54;38;28;36;48;25;23;3;35;42;62;12;44;60;50;33;13;8;20;37;24;40;9;33;308
34;308;2;21;46;59;17;34;29;55;4;18;51;22;32;39;14;52;26;5;58;56;49;30;27;19;15;63;10;6;53;45;57;41;64;7;11;1;43;16;31;61;47;54;38;28;36;48;25;23;3;35;42;62;12;44;60;50;33;13;8;20;37;24;40;9
2;21;46;59;17;34;29;55;4;18;31;22;32;39;14;52;26;5;58;56;49;30;27;19;15;63;10;6;53;45;57;41;64;7;11;1;43;16;51;61;47;54;38;28;36;48;25;23;3;35;42;62;12;44;60;50;33;13;8;20;37;24;40;9;34;318
34;308;2;21;46;59;17;34;29;55;4;18;51;22;32;39;14;52;26;5;58;56;49;30;27;19;15;63;10;6;53;45;57;41;64;7;11;1;43;16;31;61;47;54;38;28;36;48;25;23;3;35;42;62;12;44;60;50;33;13;8;20;37;24;40;9
2;21;46;59;17;34;29;55;4;18;51;22;32;39;14;52;26;5;58;56;49;30;60;19;15;63;10;6;53;45;57;41;64;7;11;1;43;16;31;61;47;54;38;28;36;48;25;23;3;35;42;62;12;44;27;50;33;13;8;20;37;24;40;9;34;308
34;308;2;21;46;59;17;34;29;55;4;18;51;22;32;39;14;52;26;5;58;56;49;30;60;19;15;63;10;6;53;45;57;41;64;7;11;1;43;16;31;61;47;54;38;28;36;48;25;23;3;35;42;62;12;44;27;50;33;13;8;20;37;24;40;9
2;45;46;59;17;34;29;55;4;18;51;22;32;39;14;52;26;5;58;56;49;30;60;19;15;63;10;6;53;21;57;41;64;7;11;1;43;16;31;61;47;54;38;28;36;48;25;23;3;35;42;62;12;44;27;50;33;13;8;20;37;24;40;9;34;312
34;312;2;45;46;59;17;34;29;55;4;18;51;22;32;39;14;52;26;5;58;56;49;30;60;19;15;63;10;6;53;21;57;41;64;7;11;1;43;16;31;61;47;54;38;28;36;48;25;23;3;35;42;62;12;44;27;50;33;13;8;20;37;24;40;9
30;45;46;59;17;34;29;55;4;18;51;22;32;39;14;52;26;5;58;56;49;2;60;19;15;63;10;6;53;21;57;41;64;7;11;1;43;16;31;61;47;54;38;28;36;48;25;23;3;35;42;62;12;44;27;50;33;13;8;20;37;24;40;9;34;310
34;310;30;45;46;59;17;34;29;55;4;18;51;22;32;39;14;52;26;5;58;56;49;2;60;19;15;63;10;6;53;21;57;41;64;7;11;1;43;16;31;61;47;54;38;28;36;48;25;23;3;35;42;62;12;44;27;50;33;13;8;20;37;24;40;9
30;45;46;59;17;34;29;55;4;18;58;22;32;39;14;52;26;5;51;56;49;2;60;19;15;63;10;6;53;21;57;41;64;7;11;1;43;16;31;61;47;54;38;28;36;48;25;23;3;35;42;62;12;44;27;50;33;13;8;20;37;24;40;9;34;310
34;310;30;45;46;59;17;34;29;55;4;18;58;22;32;39;14;52;26;5;51;56;49;2;60;19;15;63;10;6;53;21;57;41;64;7;11;1;43;16;31;61;47;54;38;28;36;48;25;23;3;35;42;62;12;44;27;50;33;13;8;20;37;24;40;9
30;45;46;59;17;34;29;55;4;18;58;22;32;39;14;52;26;5;51;56;49;2;60;19;15;63;10;6;53;21;57;41;64;7;11;1;35;16;31;61;47;54;38;28;36;48;25;23;3;43;42;62;12;44;27;50;33;13;8;20;37;24;40;9;34;310
34;310;30;45;46;59;17;34;29;55;4;18;58;22;32;39;14;52;26;5;51;56;49;2;60;19;15;63;10;6;53;21;57;41;64;7;11;1;35;16;31;61;47;54;38;28;36;48;25;23;3;43;42;62;12;44;27;50;33;13;8;20;37;24;40;9
30;45;46;59;17;34;56;55;4;18;58;22;32;39;14;52;26;5;51;29;49;2;60;19;15;63;10;6;53;21;57;41;64;7;11;1;35;16;31;61;47;54;38;28;36;48;25;23;3;43;42;62;12;44;27;50;33;13;8;20;37;24;40;9;34;306
34;306;30;45;46;59;17;34;56;55;4;18;58;22;32;39;14;52;26;5;51;29;49;2;60;19;15;63;10;6;53;21;57;41;64;7;11;1;35;16;31;61;47;54;38;28;36;48;25;23;3;43;42;62;12;44;27;50;33;13;8;20;37;24;40;9
30;45;46;59;17;34;56;55;4;18;58;22;32;39;14;52;26;5;51;29;49;2;60;19;15;63;10;6;53;21;57;41;64;7;11;1;35;16;31;61;47;54;38;28;36;48;25;23;3;43;42;62;12;44;27;9;33;13;8;20;37;24;40;50;34;306
34;306;30;45;46;59;17;34;56;55;4;18;58;22;32;39;14;52;26;5;51;29;49;2;60;19;15;63;10;6;53;21;57;41;64;7;11;1;35;16;31;61;47;54;38;28;36;48;25;23;3;43;42;62;12;44;27;9;33;13;8;20;37;24;40;50
30;45;46;59;17;34;56;55;4;18;58;22;32;39;14;52;26;5;51;29;49;2;60;19;15;63;10;6;53;21;57;41;64;7;11;1;35;16;31;61;24;54;38;28;36;48;25;23;3;43;42;62;12;44;27;9;33;13;8;20;37;47;40;50;34;306
34;306;30;45;46;59;17;34;56;55;4;18;58;22;32;39;14;52;26;5;51;29;49;2;60;19;15;63;10;6;53;21;57;41;64;7;11;1;35;16;31;61;24;54;38;28;36;48;25;23;3;43;42;62;12;44;27;9;33;13;8;20;37;47;40;50
30;45;46;59;17;34;56;27;4;18;58;22;32;39;14;52;26;5;51;29;49;2;60;19;15;63;10;6;53;21;57;41;64;7;11;1;35;16;31;61;24;54;38;28;36;48;25;23;3;43;42;62;12;44;55;9;33;13;8;20;37;47;40;50;34;302
34;302;30;45;46;59;17;34;56;27;4;18;58;22;32;39;14;52;26;5;51;29;49;2;60;19;15;63;10;6;53;21;57;41;64;7;11;1;35;16;31;61;24;54;38;28;36;48;25;23;3;43;42;62;12;44;55;9;33;13;8;20;37;47;40;50
30;45;46;59;17;34;56;27;4;18;7;22;32;39;14;52;26;5;51;29;49;2;60;19;15;63;10;6;53;21;57;41;64;58;11;1;35;16;31;61;24;54;38;28;36;48;25;23;3;43;42;62;12;44;55;9;33;13;8;20;37;47;40;50;34;310
34;310;30;45;46;59;17;34;56;27;4;18;7;22;32;39;14;52;26;5;51;29;49;2;60;19;15;63;10;6;53;21;57;41;64;58;11;1;35;16;31;61;24;54;38;28;36;48;25;23;3;43;42;62;12;44;55;9;33;13;8;20;37;47;40;50
30;45;46;59;17;34;56;27;4;18;7;22;32;39;14;52;26;5;51;29;49;2;60;19;15;63;10;6;53;21;57;41;64;58;11;1;35;16;31;61;24;54;25;28;36;48;38;23;3;43;42;62;12;44;55;9;33;13;8;20;37;47;40;50;34;310
34;310;30;45;46;59;17;34;56;27;4;18;7;22;32;39;14;52;26;5;51;29;49;2;60;19;15;63;10;6;53;21;57;41;64;58;11;1;35;16;31;61;24;54;25;28;36;48;38;23;3;43;42;62;12;44;55;9;33;13;8;20;37;47;40;50
30;45;46;59;17;34;56;27;4;18;7;63;32;39;14;52;26;5;51;29;49;2;60;19;15;22;10;6;53;21;57;41;64;58;11;1;35;16;31;61;24;54;25;28;36;48;38;23;3;43;42;62;12;44;55;9;33;13;8;20;37;47;40;50;34;310
34;310;30;45;46;59;17;34;56;27;4;18;7;63;32;39;14;52;26;5;51;29;49;2;60;19;15;22;10;6;53;21;57;41;64;58;11;1;35;16;31;61;24;54;25;28;36;48;38;23;3;43;42;62;12;44;55;9;33;13;8;20;37;47;40;50
30;45;46;59;17;34;56;27;4;18;7;63;32;39;14;52;26;5;51;29;49;2;60;19;15;8;10;6;53;21;57;41;64;58;11;1;35;16;31;61;24;54;25;28;36;48;38;23;3;43;42;62;12;44;55;9;33;13;22;20;37;47;40;50;34;310
34;310;30;45;46;59;17;34;56;27;4;18;7;63;32;39;14;52;26;5;51;29;49;2;60;19;15;8;10;6;53;21;57;41;64;58;11;1;35;16;31;61;24;54;25;28;36;48;38;23;3;43;42;62;12;44;55;9;33;13;22;20;37;47;40;50
30;45;46;59;12;34;56;27;4;18;7;63;32;39;14;52;26;5;51;29;49;2;60;19;15;8;10;6;53;21;57;41;64;58;11;1;35;16;31;61;24;54;25;28;36;48;38;23;3;43;42;62;17;44;55;9;33;13;22;20;37;47;40;50;34;310
34;310;30;45;46;59;12;34;56;27;4;18;7;63;32;39;14;52;26;5;51;29;49;2;60;19;15;8;10;6;53;21;57;41;64;58;11;1;35;16;31;61;24;54;25;28;36;48;38;23;3;43;42;62;17;44;55;9;33;13;22;20;37;47;40;50
30;45;46;59;12;34;56;27;4;18;7;63;32;39;14;52;26;5;51;29;49;2;60;19;15;8;10;6;53;21;57;41;64;58;11;1;35;16;31;61;62;54;25;28;36;48;38;23;3;43;42;24;17;44;55;9;33;13;22;20;37;47;40;50;34;310
34;310;30;45;46;59;12;34;56;27;4;18;7;63;32;39;14;52;26;5;51;29;49;2;60;19;15;8;10;6;53;21;57;41;64;58;11;1;35;16;31;61;62;54;25;28;36;48;38;23;3;43;42;24;17;44;55;9;33;13;22;20;37;47;40;50
30;45;46;59;12;34;56;27;4;18;7;63;32;39;14;52;26;5;51;29;49;2;60;19;15;8;10;6;53;21;57;41;64;58;20;1;35;16;31;61;62;54;25;28;36;48;38;23;3;43;42;24;17;44;55;9;33;13;22;11;37;47;40;50;34;308
34;308;30;45;46;59;12;34;56;27;4;18;7;63;32;39;14;52;26;5;51;29;49;2;60;19;15;8;10;6;53;21;57;41;64;58;20;1;35;16;31;61;62;54;25;28;36;48;38;23;3;43;42;24;17;44;55;9;33;13;22;11;37;47;40;50
30;18;46;59;12;34;56;27;4;45;7;63;32;39;14;52;26;5;51;29;49;2;60;19;15;8;10;6;53;21;57;41;64;58;20;1;35;16;31;61;62;54;25;28;36;48;38;23;3;43;42;24;17;44;55;9;33;13;22;11;37;47;40;50;34;304
34;304;30;18;46;59;12;34;56;27;4;45;7;63;32;39;14;52;26;5;51;29;49;2;60;19;15;8;10;6;53;21;57;41;64;58;20;1;35;16;31;61;62;54;25;28;36;48;38;23;3;43;42;24;17;44;55;9;33;13;22;11;37;47;40;50
30;18;46;59;12;34;56;27;4;45;7;63;32;39;14;52;26;5;51;29;49;2;60;19;15;8;1;6;53;21;57;41;64;58;20;10;35;16;31;61;62;54;25;28;36;48;38;23;3;43;42;24;17;44;55;9;33;13;22;11;37;47;40;50;34;304
34;304;30;18;46;59;12;34;56;27;4;45;7;63;32;39;14;52;26;5;51;29;49;2;60;19;15;8;1;6;53;21;57;41;64;58;20;10;35;16;31;61;62;54;25;28;36;48;38;23;3;43;42;24;17;44;55;9;33;13;22;11;37;47;40;50
30;18;46;59;12;34;56;27;4;45;7;63;32;10;14;52;26;5;51;29;49;2;60;19;15;8;1;6;53;21;57;41;64;58;20;39;35;16;31;61;62;54;25;28;36;48;38;23;3;43;42;24;17;44;55;9;33;13;22;11;37;47;40;50;34;288
35;288;30;18;46;59;12;34;56;27;4;45;7;63;32;10;14;52;26;5;51;29;49;2;60;19;15;8;1;6;53;21;57;41;64;58;20;39;35;16;31;61;62;54;25;28;36;48;38;23;3;43;42;24;17;44;55;9;33;13;22;11;37;47;40;50
30;18;46;59;12;34;56;27;4;26;7;63;32;10;14;52;45;5;51;29;49;2;60;19;15;8;1;6;53;21;57;41;64;58;20;39;35;16;31;61;62;54;25;28;36;48;38;23;3;43;42;24;17;44;55;9;33;13;22;11;37;47;40;50;35;288
35;288;30;18;46;59;12;34;56;27;4;26;7;63;32;10;14;52;45;5;51;29;49;2;60;19;15;8;1;6;53;21;57;41;64;58;20;39;35;16;31;61;62;54;25;28;36;48;38;23;3;43;42;24;17;44;55;9;33;13;22;11;37;47;40;50
30;18;46;59;12;34;56;27;19;26;7;63;32;10;14;52;45;5;51;29;49;2;60;4;15;8;1;6;53;21;57;41;64;58;20;39;35;16;31;61;62;54;25;28;36;48;38;23;3;43;42;24;17;44;55;9;33;13;22;11;37;47;40;50;35;288
35;288;30;18;46;59;12;34;56;27;19;26;7;63;32;10;14;52;45;5;51;29;49;2;60;4;15;8;1;6;53;21;57;41;64;58;20;39;35;16;31;61;62;54;25;28;36;48;38;23;3;43;42;24;17;44;55;9;33;13;22;11;37;47;40;50
30;18;46;59;12;34;56;27;19;26;7;63;32;10;14;52;45;5;51;29;49;33;60;4;15;8;1;6;53;21;57;41;64;58;20;39;35;16;31;61;62;54;25;28;36;48;38;23;3;43;42;24;17;44;55;9;2;13;22;11;37;47;40;50;35;292
35;292;30;18;46;59;12;34;56;27;19;26;7;63;32;10;14;52;45;5;51;29;49;33;60;4;15;8;1;6;53;21;57;41;64;58;20;39;35;16;31;61;62;54;25;28;36;48;38;23;3;43;42;24;17;44;55;9;2;13;22;11;37;47;40;50
30;18;46;59;12;34;56;27;19;26;7;63;32;10;14;52;45;5;51;29;49;33;60;4;15;8;1;6;53;21;57;41;64;58;20;39;35;16;31;61;62;54;25;28;36;48;38;23;3;37;42;24;17;44;55;9;2;13;22;11;43;47;40;50;35;292
35;292;30;18;46;59;12;34;56;27;19;26;7;63;32;10;14;52;45;5;51;29;49;33;60;4;15;8;1;6;53;21;57;41;64;58;20;39;35;16;31;61;62;54;25;28;36;48;38;23;3;37;42;24;17;44;55;9;2;13;22;11;43;47;40;50
30;18;19;59;12;34;56;27;46;26;7;63;32;10;14;52;45;5;51;29;49;33;60;4;15;8;1;6;53;21;57;41;64;58;20;39;35;16;31;61;62;54;25;28;36;48;38;23;3;37;42;24;17;44;55;9;2;13;22;11;43;47;40;50;35;288
35;288;30;18;19;59;12;34;56;27;46;26;7;63;32;10;14;52;45;5;51;29;49;33;60;4;15;8;1;6;53;21;57;41;64;58;20;39;35;16;31;61;62;54;25;28;36;48;38;23;3;37;42;24;17;44;55;9;2;13;22;11;43;47;40;50
30;18;19;59;12;34;56;27;46;26;7;63;32;10;14;52;45;5;51;29;49;33;60;4;15;8;1;6;53;21;57;41;64;58;20;39;35;16;31;61;62;54;25;17;36;48;38;23;3;37;42;24;28;44;55;9;2;13;22;11;43;47;40;50;35;292
35;292;30;18;19;59;12;34;56;27;46;26;7;63;32;10;14;52;45;5;51;29;49;33;60;4;15;8;1;6;53;21;57;41;64;58;20;39;35;16;31;61;62;54;25;17;36;48;38;23;3;37;42;24;28;44;55;9;2;13;22;11;43;47;40;50
30;18;19;59;12;34;56;27;46;26;7;63;32;10;14;52;45;5;51;29;49;33;60;4;15;2;1;6;53;21;57;41;64;58;20;39;35;16;31;61;62;54;25;17;36;48;38;23;3;37;42;24;28;44;55;9;8;13;22;11;43;47;40;50;35;292
35;292;30;18;19;59;12;34;56;27;46;26;7;63;32;10;14;52;45;5;51;29;49;33;60;4;15;2;1;6;53;21;57;41;64;58;20;39;35;16;31;61;62;54;25;17;36;48;38;23;3;37;42;24;28;44;55;9;8;13;22;11;43;47;40;50
30;18;19;59;12;34;56;38;46;26;7;63;32;10;14;52;45;5;51;29;49;33;60;4;15;2;1;6;53;21;57;41;64;58;20;39;35;16;31;61;62;54;25;17;36;48;27;23;3;37;42;24;28;44;55;9;8;13;22;11;43;47;40;50;35;284
35;284;30;18;19;59;12;34;56;38;46;26;7;63;32;10;14;52;45;5;51;29;49;33;60;4;15;2;1;6;53;21;57;41;64;58;20;39;35;16;31;61;62;54;25;17;36;48;27;23;3;37;42;24;28;44;55;9;8;13;22;11;43;47;40;50
30;18;19;21;12;34;56;38;46;26;7;63;32;10;14;52;45;5;51;29;49;33;60;4;15;2;1;6;53;59;57;41;64;58;20;39;35;16;31;61;62;54;25;17;36;48;27;23;3;37;42;24;28;44;55;9;8;13;22;11;43;47;40;50;35;288
35;288;30;18;19;21;12;34;56;38;46;26;7;63;32;10;14;52;45;5;51;29;49;33;60;4;15;2;1;6;53;59;57;41;64;58;20;39;35;16;31;61;62;54;25;17;36;48;27;23;3;37;42;24;28;44;55;9;8;13;22;11;43;47;40;50
30;18;19;21;12;34;56;38;46;26;7;63;32;10;14;52;45;5;51;29;49;33;60;4;15;2;1;6;53;59;57;41;64;58;20;39;35;16;31;61;62;42;25;17;36;48;27;23;3;37;54;24;28;44;55;9;8;13;22;11;43;47;40;50;35;288
35;288;30;18;19;21;12;34;56;38;46;26;7;63;32;10;14;52;45;5;51;29;49;33;60;4;15;2;1;6;53;59;57;41;64;58;20;39;35;16;31;61;62;42;25;17;36;48;27;23;3;37;54;24;28;44;55;9;8;13;22;11;43;47;40;50
30;18;19;21;12;34;56;38;46;26;7;63;32;10;14;52;29;5;51;45;49;33;60;4;15;2;1;6;53;59;57;41;64;58;20;39;35;16;31;61;62;42;25;17;36;48;27;23;3;37;54;24;28;44;55;9;8;13;22;11;43;47;40;50;35;304
35;304;30;18;19;21;12;34;56;38;46;26;7;63;32;10;14;52;29;5;51;45;49;33;60;4;15;2;1;6;53;59;57;41;64;58;20;39;35;16;31;61;62;42;25;17;36;48;27;23;3;37;54;24;28;44;55;9;8;13;22;11;43;47;40;50
30;18;19;21;12;34;56;38;46;26;7;63;32;10;14;52;29;5;51;45;49;33;60;4;15;2;1;6;53;61;57;41;64;58;20;39;35;16;31;59;62;42;25;17;36;48;27;23;3;37;54;24;28;44;55;9;8;13;22;11;43;47;40;50;35;304
35;304;30;18;19;21;12;34;56;38;46;26;7;63;32;10;14;52;29;5;51;45;49;33;60;4;15;2;1;6;53;61;57;41;64;58;20;39;35;16;31;59;62;42;25;17;36;48;27;23;3;37;54;24;28;44;55;9;8;13;22;11;43;47;40;50
30;18;19;21;12;37;56;38;46;26;7;63;32;10;14;52;29;5;51;45;49;33;60;4;15;2;1;6;53;61;57;41;64;58;20;39;35;16;31;59;62;42;25;17;36;48;27;23;3;34;54;24;28;44;55;9;8;13;22;11;43;47;40;50;35;304
35;304;30;18;19;21;12;37;56;38;46;26;7;63;32;10;14;52;29;5;51;45;49;33;60;4;15;2;1;6;53;61;57;41;64;58;20;39;35;16;31;59;62;42;25;17;36;48;27;23;3;34;54;24;28;44;55;9;8;13;22;11;43;47;40;50
30;18;19;40;12;37;56;38;46;26;7;63;32;10;14;52;29;5;51;45;49;33;60;4;15;2;1;6;53;61;57;41;64;58;20;39;35;16;31;59;62;42;25;17;36;48;27;23;3;34;54;24;28;44;55;9;8;13;22;11;43;47;21;50;35;308
35;308;30;18;19;40;12;37;56;38;46;26;7;63;32;10;14;52;29;5;51;45;49;33;60;4;15;2;1;6;53;61;57;41;64;58;20;39;35;16;31;59;62;42;25;17;36;48;27;23;3;34;54;24;28;44;55;9;8;13;22;11;43;47;21;50
30;18;19;40;12;37;56;38;31;26;7;63;32;10;14;52;29;5;51;45;49;33;60;4;15;2;1;6;53;61;57;41;64;58;20;39;35;16;46;59;62;42;25;17;36;48;27;23;3;34;54;24;28;44;55;9;8;13;22;11;43;47;21;50;35;308
35;308;30;18;19;40;12;37;56;38;31;26;7;63;32;10;14;52;29;5;51;45;49;33;60;4;15;2;1;6;53;61;57;41;64;58;20;39;35;16;46;59;62;42;25;17;36;48;27;23;3;34;54;24;28;44;55;9;8;13;22;11;43;47;21;50
30;18;19;40;12;37;56;38;31;26;7;36;32;10;14;52;29;5;51;45;49;33;60;4;15;2;1;6;53;61;57;41;64;58;20;39;35;16;46;59;62;42;25;17;63;48;27;23;3;34;54;24;28;44;55;9;8;13;22;11;43;47;21;50;35;308
35;308;30;18;19;40;12;37;56;38;31;26;7;36;32;10;14;52;29;5;51;45;49;33;60;4;15;2;1;6;53;61;57;41;64;58;20;39;35;16;46;59;62;42;25;17;63;48;27;23;3;34;54;24;28;44;55;9;8;13;22;11;43;47;21;50
45;18;19;40;12;37;56;38;31;26;7;36;32;10;14;52;29;5;51;30;49;33;60;4;15;2;1;6;53;61;57;41;64;58;20;39;35;16;46;59;62;42;25;17;63;48;27;23;3;34;54;24;28;44;55;9;8;13;22;11;43;47;21;50;35;306
35;306;45;18;19;40;12;37;56;38;31;26;7;36;32;10;14;52;29;5;51;30;49;33;60;4;15;2;1;6;53;61;57;41;64;58;20;39;35;16;46;59;62;42;25;17;63;48;27;23;3;34;54;24;28;44;55;9;8;13;22;11;43;47;21;50
45;18;19;40;12;37;56;38;31;26;7;36;32;10;14;52;29;5;51;30;49;33;60;4;15;2;1;6;53;61;57;41;64;58;20;39;35;16;46;59;62;42;25;17;63;48;27;23;3;34;54;24;28;44;13;9;8;55;22;11;43;47;21;50;35;306
35;306;45;18;19;40;12;37;56;38;31;26;7;36;32;10;14;52;29;5;51;30;49;33;60;4;15;2;1;6;53;61;57;41;64;58;20;39;35;16;46;59;62;42;25;17;63;48;27;23;3;34;54;24;28;44;13;9;8;55;22;11;43;47;21;50
45;18;19;40;12;37;56;38;31;26;7;36;32;10;14;52;29;5;51;35;49;33;60;4;15;2;1;6;53;61;57;41;64;58;20;39;30;16;46;59;62;42;25;17;63;48;27;23;3;34;54;24;28;44;13;9;8;55;22;11;43;47;21;50;35;294
35;294;45;18;19;40;12;37;56;38;31;26;7;36;32;10;14;52;29;5;51;35;49;33;60;4;15;2;1;6;53;61;57;41;64;58;20;39;30;16;46;59;62;42;25;17;63;48;27;23;3;34;54;24;28;44;13;9;8;55;22;11;43;47;21;50
45;18;19;40;12;37;56;38;31;26;7;36;32;10;14;52;29;5;51;35;49;33;60;4;15;2;1;6;53;61;57;41;64;58;20;39;30;16;46;59;62;42;25;17;63;48;27;23;24;34;54;3;28;44;13;9;8;55;22;11;43;47;21;50;35;294
36;294;45;18;19;40;12;37;56;38;31;26;7;36;32;10;14;52;29;5;51;35;49;33;60;4;15;2;1;6;53;61;57;41;64;58;20;39;30;16;46;59;62;42;25;17;63;48;27;23;24;34;54;3;28;44;13;9;8;55;22;11;43;47;21;50
45;18;19;40;12;37;56;38;31;26;5;36;32;10;14;52;29;7;51;35;49;33;60;4;15;2;1;6;53;61;57;41;64;58;20;39;30;16;46;59;62;42;25;17;63;48;27;23;24;34;54;3;28;44;13;9;8;55;22;11;43;47;21;50;36;282
36;282;45;18;19;40;12;37;56;38;31;26;5;36;32;10;14;52;29;7;51;35;49;33;60;4;15;2;1;6;53;61;57;41;64;58;20;39;30;16;46;59;62;42;25;17;63;48;27;23;24;34;54;3;28;44;13;9;8;55;22;11;43;47;21;50
45;18;19;40;12;37;56;38;31;26;5;36;32;10;14;52;29;7;44;35;49;33;60;4;15;2;1;6;53;61;57;41;64;58;20;39;30;16;46;59;62;42;25;17;63;48;27;23;24;34;54;3;28;51;13;9;8;55;22;11;43;47;21;50;36;270
36;270;45;18;19;40;12;37;56;38;31;26;5;36;32;10;14;52;29;7;44;35;49;33;60;4;15;2;1;6;53;61;57;41;64;58;20;39;30;16;46;59;62;42;25;17;63;48;27;23;24;34;54;3;28;51;13;9;8;55;22;11;43;47;21;50
45;18;19;40;12;37;56;38;31;34;5;36;32;10;14;52;29;7;44;35;49;33;60;4;15;2;1;6;53;61;57;41;64;58;20;39;30;16;46;59;62;42;25;17;63;48;27;23;24;26;54;3;28;51;13;9;8;55;22;11;43;47;21;50;36;258
36;258;45;18;19;40;12;37;56;38;31;34;5;36;32;10;14;52;29;7;44;35;49;33;60;4;15;2;1;6;53;61;57;41;64;58;20;39;30;16;46;59;62;42;25;17;63;48;27;23;24;26;54;3;28;51;13;9;8;55;22;11;43;47;21;50
45;18;19;40;12;37;56;38;31;34;5;36;32;10;14;52;29;7;44;35;49;33;60;8;15;2;1;6;53;61;57;41;64;58;20;39;30;16;46;59;62;42;25;17;63;48;27;23;24;26;54;3;28;51;13;9;4;55;22;11;43;47;21;50;36;258
36;258;45;18;19;40;12;37;56;38;31;34;5;36;32;10;14;52;29;7;44;35;49;33;60;8;15;2;1;6;53;61;57;41;64;58;20;39;30;16;46;59;62;42;25;17;63;48;27;23;24;26;54;3;28;51;13;9;4;55;22;11;43;47;21;50
45;18;19;40;12;37;56;38;31;34;5;36;32;10;14;52;29;7;44;35;49;33;62;8;15;2;1;6;53;61;57;41;64;58;20;39;30;16;46;59;60;42;25;17;63;48;27;23;24;26;54;3;28;51;13;9;4;55;22;11;43;47;21;50;36;258
36;258;45;18;19;40;12;37;56;38;31;34;5;36;32;10;14;52;29;7;44;35;49;33;62;8;15;2;1;6;53;61;57;41;64;58;20;39;30;16;46;59;60;42;25;17;63;48;27;23;24;26;54;3;28;51;13;9;4;55;22;11;43;47;21;50
45;18;19;40;12;37;56;38;31;34;5;36;32;10;14;52;29;7;44;35;49;33;62;8;15;2;1;6;53;61;57;41;64;58;20;46;30;16;39;59;60;42;25;17;63;48;27;23;24;26;54;3;28;51;13;9;4;55;22;11;43;47;21;50;36;252
36;252;45;18;19;40;12;37;56;38;31;34;5;36;32;10;14;52;29;7;44;35;49;33;62;8;15;2;1;6;53;61;57;41;64;58;20;46;30;16;39;59;60;42;25;17;63;48;27;23;24;26;54;3;28;51;13;9;4;55;22;11;43;47;21;50
30;18;19;40;12;37;56;38;31;34;5;36;32;10;14;52;29;7;44;35;49;33;62;8;15;2;1;6;53;61;57;41;64;58;20;46;45;16;39;59;60;42;25;17;63;48;27;23;24;26;54;3;28;51;13;9;4;55;22;11;43;47;21;50;36;244
36;244;30;18;19;40;12;37;56;38;31;34;5;36;32;10;14;52;29;7;44;35;49;33;62;8;15;2;1;6;53;61;57;41;64;58;20;46;45;16;39;59;60;42;25;17;63;48;27;23;24;26;54;3;28;51;13;9;4;55;22;11;43;47;21;50
