"X1";"X286";"X23";"X31";"X36";"X60";"X3";"X35";"X46";"X58";"X25";"X39";"X63";"X51";"X29";"X28";"X55";"X49";"X33";"X45";"X21";"X20";"X7";"X18";"X56";"X59";"X37";"X62";"X54";"X14";"X57";"X16";"X4";"X13";"X64";"X27";"X24";"X11";"X44";"X43";"X9";"X8";"X41";"X32";"X22";"X50";"X53";"X2";"X15";"X10";"X47";"X26";"X30";"X42";"X38";"X61";"X19";"X17";"X5";"X12";"X34";"X1.1";"X52";"X6";"X40";"X48"
26;27;47;42;31;60;22;8;32;24;9;48;15;53;54;44;49;14;18;25;37;59;38;23;16;36;61;30;58;33;56;1;7;39;19;34;57;46;40;2;51;45;43;35;10;13;21;3;5;41;64;62;17;52;28;4;50;12;55;20;63;6;29;11;39;300
39;300;26;27;47;42;31;60;22;8;32;24;9;48;15;53;54;44;49;14;18;25;37;59;38;23;16;36;61;30;58;33;56;1;7;39;19;34;57;46;40;2;51;45;43;35;10;13;21;3;5;41;64;62;17;52;28;4;50;12;55;20;63;6;29;11
26;27;47;42;31;60;22;8;32;24;9;48;15;53;54;44;6;14;18;25;37;59;38;23;16;36;61;30;58;33;56;1;7;39;19;34;57;46;40;2;51;45;43;35;10;13;21;3;5;41;64;62;17;52;28;4;50;12;55;20;63;49;29;11;39;304
39;304;26;27;47;42;31;60;22;8;32;24;9;48;15;53;54;44;6;14;18;25;37;59;38;23;16;36;61;30;58;33;56;1;7;39;19;34;57;46;40;2;51;45;43;35;10;13;21;3;5;41;64;62;17;52;28;4;50;12;55;20;63;49;29;11
26;27;55;42;31;60;22;8;32;24;9;48;15;53;54;44;6;14;18;25;37;59;38;23;16;36;61;30;58;33;56;1;7;39;19;34;57;46;40;2;51;45;43;35;10;13;21;3;5;41;64;62;17;52;28;4;50;12;47;20;63;49;29;11;39;304
40;304;26;27;55;42;31;60;22;8;32;24;9;48;15;53;54;44;6;14;18;25;37;59;38;23;16;36;61;30;58;33;56;1;7;39;19;34;57;46;40;2;51;45;43;35;10;13;21;3;5;41;64;62;17;52;28;4;50;12;47;20;63;49;29;11
26;27;55;42;31;60;22;8;32;24;9;48;15;53;54;44;6;14;18;25;37;59;38;23;16;36;61;30;58;33;56;1;7;39;19;34;57;46;40;64;51;45;43;35;10;13;21;3;5;41;2;62;17;52;28;4;50;12;47;20;63;49;29;11;40;304
40;304;26;27;55;42;31;60;22;8;32;24;9;48;15;53;54;44;6;14;18;25;37;59;38;23;16;36;61;30;58;33;56;1;7;39;19;34;57;46;40;64;51;45;43;35;10;13;21;3;5;41;2;62;17;52;28;4;50;12;47;20;63;49;29;11
26;53;55;42;31;60;22;8;32;24;9;48;15;27;54;44;6;14;18;25;37;59;38;23;16;36;61;30;58;33;56;1;7;39;19;34;57;46;40;64;51;45;43;35;10;13;21;3;5;41;2;62;17;52;28;4;50;12;47;20;63;49;29;11;40;312
40;304;26;27;55;42;31;60;22;8;32;24;9;48;15;53;54;44;6;14;18;25;37;59;38;23;16;36;61;30;58;33;56;1;7;39;19;34;57;46;40;64;51;45;43;35;10;13;21;3;5;41;2;62;17;52;28;4;50;12;47;20;63;49;29;11
26;27;55;42;31;60;22;8;32;24;9;48;51;53;54;44;6;14;18;25;37;59;38;23;16;36;61;30;58;33;56;1;7;39;19;34;57;46;40;64;15;45;43;35;10;13;21;3;5;41;2;62;17;52;28;4;50;12;47;20;63;49;29;11;40;304
40;304;26;27;55;42;31;60;22;8;32;24;9;48;51;53;54;44;6;14;18;25;37;59;38;23;16;36;61;30;58;33;56;1;7;39;19;34;57;46;40;64;15;45;43;35;10;13;21;3;5;41;2;62;17;52;28;4;50;12;47;20;63;49;29;11
26;27;55;42;31;60;22;8;32;24;9;48;51;53;54;44;6;14;18;25;37;59;38;23;16;36;61;34;58;33;56;1;7;39;19;30;57;46;40;64;15;45;43;35;10;13;21;3;5;41;2;62;17;52;28;4;50;12;47;20;63;49;29;11;40;292
40;292;26;27;55;42;31;60;22;8;32;24;9;48;51;53;54;44;6;14;18;25;37;59;38;23;16;36;61;34;58;33;56;1;7;39;19;30;57;46;40;64;15;45;43;35;10;13;21;3;5;41;2;62;17;52;28;4;50;12;47;20;63;49;29;11
26;27;55;42;31;60;22;8;32;24;9;48;51;53;54;44;6;14;18;25;37;59;38;23;16;36;61;34;58;33;56;1;7;39;19;10;57;46;40;64;15;45;43;35;30;13;21;3;5;41;2;62;17;52;28;4;50;12;47;20;63;49;29;11;40;292
40;292;26;27;55;42;31;60;22;8;32;24;9;48;51;53;54;44;6;14;18;25;37;59;38;23;16;36;61;34;58;33;56;1;7;39;19;10;57;46;40;64;15;45;43;35;30;13;21;3;5;41;2;62;17;52;28;4;50;12;47;20;63;49;29;11
26;27;55;42;31;60;22;8;32;24;9;48;51;53;54;57;6;14;18;25;37;59;38;23;16;36;61;34;58;33;56;1;7;39;19;10;44;46;40;64;15;45;43;35;30;13;21;3;5;41;2;62;17;52;28;4;50;12;47;20;63;49;29;11;40;292
40;292;26;27;55;42;31;60;22;8;32;24;9;48;51;53;54;57;6;14;18;25;37;59;38;23;16;36;61;34;58;33;56;1;7;39;19;10;44;46;40;64;15;45;43;35;30;13;21;3;5;41;2;62;17;52;28;4;50;12;47;20;63;49;29;11
26;27;55;42;31;60;22;8;32;24;9;48;51;53;54;57;6;7;18;25;37;59;38;23;16;36;61;34;58;33;56;1;14;39;19;10;44;46;40;64;15;45;43;35;30;13;21;3;5;41;2;62;17;52;28;4;50;12;47;20;63;49;29;11;40;298
40;298;26;27;55;42;31;60;22;8;32;24;9;48;51;53;54;57;6;7;18;25;37;59;38;23;16;36;61;34;58;33;56;1;14;39;19;10;44;46;40;64;15;45;43;35;30;13;21;3;5;41;2;62;17;52;28;4;50;12;47;20;63;49;29;11
26;27;55;42;31;60;22;8;32;24;9;48;51;53;54;57;6;7;18;25;37;59;38;23;16;36;61;34;58;33;56;1;14;39;19;10;44;46;40;64;15;45;43;35;30;2;21;3;5;41;13;62;17;52;28;4;50;12;47;20;63;49;29;11;40;282
40;282;26;27;55;42;31;60;22;8;32;24;9;48;51;53;54;57;6;7;18;25;37;59;38;23;16;36;61;34;58;33;56;1;14;39;19;10;44;46;40;64;15;45;43;35;30;2;21;3;5;41;13;62;17;52;28;4;50;12;47;20;63;49;29;11
26;27;55;42;31;60;22;8;32;24;9;48;51;53;54;57;6;7;14;25;37;59;38;23;16;36;61;34;58;33;56;1;18;39;19;10;44;46;40;64;15;45;43;35;30;2;21;3;5;41;13;62;17;52;28;4;50;12;47;20;63;49;29;11;40;280
40;280;26;27;55;42;31;60;22;8;32;24;9;48;51;53;54;57;6;7;14;25;37;59;38;23;16;36;61;34;58;33;56;1;18;39;19;10;44;46;40;64;15;45;43;35;30;2;21;3;5;41;13;62;17;52;28;4;50;12;47;20;63;49;29;11
26;27;12;42;31;60;22;8;32;24;9;48;51;53;54;57;6;7;14;25;37;59;38;23;16;36;61;34;58;33;56;1;18;39;19;10;44;46;40;64;15;45;43;35;30;2;21;3;5;41;13;62;17;52;28;4;50;55;47;20;63;49;29;11;40;282
40;282;26;27;12;42;31;60;22;8;32;24;9;48;51;53;54;57;6;7;14;25;37;59;38;23;16;36;61;34;58;33;56;1;18;39;19;10;44;46;40;64;15;45;43;35;30;2;21;3;5;41;13;62;17;52;28;4;50;55;47;20;63;49;29;11
26;27;12;42;31;60;14;8;32;24;9;48;51;53;54;57;6;7;22;25;37;59;38;23;16;36;61;34;58;33;56;1;18;39;19;10;44;46;40;64;15;45;43;35;30;2;21;3;5;41;13;62;17;52;28;4;50;55;47;20;63;49;29;11;40;278
40;278;26;27;12;42;31;60;14;8;32;24;9;48;51;53;54;57;6;7;22;25;37;59;38;23;16;36;61;34;58;33;56;1;18;39;19;10;44;46;40;64;15;45;43;35;30;2;21;3;5;41;13;62;17;52;28;4;50;55;47;20;63;49;29;11
57;27;12;42;31;60;14;8;32;24;9;48;51;53;54;26;6;7;22;25;37;59;38;23;16;36;61;34;58;33;56;1;18;39;19;10;44;46;40;64;15;45;43;35;30;2;21;3;5;41;13;62;17;52;28;4;50;55;47;20;63;49;29;11;40;278
40;278;57;27;12;42;31;60;14;8;32;24;9;48;51;53;54;26;6;7;22;25;37;59;38;23;16;36;61;34;58;33;56;1;18;39;19;10;44;46;40;64;15;45;43;35;30;2;21;3;5;41;13;62;17;52;28;4;50;55;47;20;63;49;29;11
57;27;12;42;31;60;14;8;32;24;9;48;51;53;54;26;6;7;22;25;37;59;38;23;16;36;61;34;58;33;56;1;18;39;19;10;44;62;40;64;15;45;43;35;30;2;21;3;5;41;13;46;17;52;28;4;50;55;47;20;63;49;29;11;40;278
40;278;57;27;12;42;31;60;14;8;32;24;9;48;51;53;54;26;6;7;22;25;37;59;38;23;16;36;61;34;58;33;56;1;18;39;19;10;44;62;40;64;15;45;43;35;30;2;21;3;5;41;13;46;17;52;28;4;50;55;47;20;63;49;29;11
57;27;12;42;31;60;14;8;32;24;9;48;51;55;54;26;6;7;22;25;37;59;38;23;16;36;61;34;58;33;56;1;18;39;19;10;44;62;40;64;15;45;43;35;30;2;21;3;5;41;13;46;17;52;28;4;50;53;47;20;63;49;29;11;40;278
40;278;57;27;12;42;31;60;14;8;32;24;9;48;51;55;54;26;6;7;22;25;37;59;38;23;16;36;61;34;58;33;56;1;18;39;19;10;44;62;40;64;15;45;43;35;30;2;21;3;5;41;13;46;17;52;28;4;50;53;47;20;63;49;29;11
57;27;12;42;31;60;14;8;32;24;9;48;51;55;54;26;6;7;22;25;37;59;38;23;16;36;61;34;58;33;56;1;18;39;19;10;44;62;4;64;15;45;43;35;30;2;21;3;5;41;13;46;17;52;28;40;50;53;47;20;63;49;29;11;40;290
40;290;57;27;12;42;31;60;14;8;32;24;9;48;51;55;54;26;6;7;22;25;37;59;38;23;16;36;61;34;58;33;56;1;18;39;19;10;44;62;4;64;15;45;43;35;30;2;21;3;5;41;13;46;17;52;28;40;50;53;47;20;63;49;29;11
57;27;12;42;31;60;14;8;32;24;9;48;51;55;54;26;6;7;22;25;37;59;38;23;16;36;61;34;58;33;56;62;18;39;19;10;44;1;4;64;15;45;43;35;30;2;21;3;5;41;13;46;17;52;28;40;50;53;47;20;63;49;29;11;40;292
40;292;57;27;12;42;31;60;14;8;32;24;9;48;51;55;54;26;6;7;22;25;37;59;38;23;16;36;61;34;58;33;56;62;18;39;19;10;44;1;4;64;15;45;43;35;30;2;21;3;5;41;13;46;17;52;28;40;50;53;47;20;63;49;29;11
57;27;12;42;31;60;14;8;32;24;43;48;51;55;54;26;6;7;22;25;37;59;38;23;16;36;61;34;58;33;56;62;18;39;19;10;44;1;4;64;15;45;9;35;30;2;21;3;5;41;13;46;17;52;28;40;50;53;47;20;63;49;29;11;40;288
40;288;57;27;12;42;31;60;14;8;32;24;43;48;51;55;54;26;6;7;22;25;37;59;38;23;16;36;61;34;58;33;56;62;18;39;19;10;44;1;4;64;15;45;9;35;30;2;21;3;5;41;13;46;17;52;28;40;50;53;47;20;63;49;29;11
57;27;12;42;31;60;14;8;32;24;43;48;51;55;54;26;6;7;22;25;37;59;38;23;16;36;61;34;58;33;56;62;18;39;19;10;44;1;4;64;15;45;9;35;30;2;47;3;5;41;13;46;17;52;28;40;50;53;21;20;63;49;29;11;40;288
40;288;57;27;12;42;31;60;14;8;32;24;43;48;51;55;54;26;6;7;22;25;37;59;38;23;16;36;61;34;58;33;56;62;18;39;19;10;44;1;4;64;15;45;9;35;30;2;47;3;5;41;13;46;17;52;28;40;50;53;21;20;63;49;29;11
57;27;12;42;31;60;14;8;32;24;43;48;51;55;54;26;6;7;22;25;3;59;38;23;16;36;61;34;58;33;56;62;18;39;19;10;44;1;4;64;15;45;9;35;30;2;47;37;5;41;13;46;17;52;28;40;50;53;21;20;63;49;29;11;40;288
40;288;57;27;12;42;31;60;14;8;32;24;43;48;51;55;54;26;6;7;22;25;3;59;38;23;16;36;61;34;58;33;56;62;18;39;19;10;44;1;4;64;15;45;9;35;30;2;47;37;5;41;13;46;17;52;28;40;50;53;21;20;63;49;29;11
57;27;12;42;31;60;14;8;32;24;43;5;51;55;54;26;6;7;22;25;3;59;38;23;16;36;61;34;58;33;56;62;18;39;19;10;44;1;4;64;15;45;9;35;30;2;47;37;48;41;13;46;17;52;28;40;50;53;21;20;63;49;29;11;40;288
41;288;57;27;12;42;31;60;14;8;32;24;43;5;51;55;54;26;6;7;22;25;3;59;38;23;16;36;61;34;58;33;56;62;18;39;19;10;44;1;4;64;15;45;9;35;30;2;47;37;48;41;13;46;17;52;28;40;50;53;21;20;63;49;29;11
57;27;12;42;31;60;14;8;32;24;43;5;51;55;54;26;6;7;22;25;3;59;38;23;16;36;61;34;58;33;56;62;18;39;19;10;44;1;4;64;15;45;9;35;30;2;47;37;48;63;13;46;17;52;28;40;50;53;21;20;41;49;29;11;41;288
41;288;57;27;12;42;31;60;14;8;32;24;43;5;51;55;54;26;6;7;22;25;3;59;38;23;16;36;61;34;58;33;56;62;18;39;19;10;44;1;4;64;15;45;9;35;30;2;47;37;48;63;13;46;17;52;28;40;50;53;21;20;41;49;29;11
57;27;12;42;31;60;14;40;32;24;43;5;51;55;54;26;6;7;22;25;3;59;38;23;16;36;61;34;58;33;56;62;18;39;19;10;44;1;4;64;15;45;9;35;30;2;47;37;48;63;13;46;17;52;28;8;50;53;21;20;41;49;29;11;41;284
41;284;57;27;12;42;31;60;14;40;32;24;43;5;51;55;54;26;6;7;22;25;3;59;38;23;16;36;61;34;58;33;56;62;18;39;19;10;44;1;4;64;15;45;9;35;30;2;47;37;48;63;13;46;17;52;28;8;50;53;21;20;41;49;29;11
57;27;12;42;31;60;14;40;32;24;43;5;51;55;54;26;6;7;22;25;3;59;38;23;16;36;61;34;58;33;56;62;18;39;19;10;44;1;4;64;15;45;9;35;30;2;53;37;48;63;13;46;17;52;28;8;50;47;21;20;41;49;29;11;41;284
41;284;57;27;12;42;31;60;14;40;32;24;43;5;51;55;54;26;6;7;22;25;3;59;38;23;16;36;61;34;58;33;56;62;18;39;19;10;44;1;4;64;15;45;9;35;30;2;53;37;48;63;13;46;17;52;28;8;50;47;21;20;41;49;29;11
57;27;12;42;31;60;14;40;32;24;43;5;51;55;54;26;6;7;22;25;3;59;38;23;16;36;61;34;58;33;56;62;18;39;19;10;44;1;4;64;15;45;9;35;41;2;53;37;48;63;13;46;17;52;28;8;50;47;21;20;30;49;29;11;41;284
41;284;57;27;12;42;31;60;14;40;32;24;43;5;51;55;54;26;6;7;22;25;3;59;38;23;16;36;61;34;58;33;56;62;18;39;19;10;44;1;4;64;15;45;9;35;41;2;53;37;48;63;13;46;17;52;28;8;50;47;21;20;30;49;29;11
57;27;12;42;31;60;14;40;19;24;43;5;51;55;54;26;6;7;22;25;3;59;38;23;16;36;61;34;58;33;56;62;18;39;32;10;44;1;4;64;15;45;9;35;41;2;53;37;48;63;13;46;17;52;28;8;50;47;21;20;30;49;29;11;41;286
41;286;57;27;12;42;31;60;14;40;19;24;43;5;51;55;54;26;6;7;22;25;3;59;38;23;16;36;61;34;58;33;56;62;18;39;32;10;44;1;4;64;15;45;9;35;41;2;53;37;48;63;13;46;17;52;28;8;50;47;21;20;30;49;29;11
57;27;12;42;31;60;14;40;19;24;43;5;51;53;54;26;6;7;22;25;3;59;38;23;16;36;61;34;58;33;56;62;18;39;32;10;44;1;4;64;15;45;9;35;41;2;55;37;48;63;13;46;17;52;28;8;50;47;21;20;30;49;29;11;41;290
41;290;57;27;12;42;31;60;14;40;19;24;43;5;51;53;54;26;6;7;22;25;3;59;38;23;16;36;61;34;58;33;56;62;18;39;32;10;44;1;4;64;15;45;9;35;41;2;55;37;48;63;13;46;17;52;28;8;50;47;21;20;30;49;29;11
57;27;12;42;31;60;14;40;19;24;43;5;51;53;54;26;6;7;22;25;3;59;38;23;16;36;61;34;58;33;41;62;18;39;32;10;44;1;4;64;15;45;9;35;56;2;55;37;48;63;13;46;17;52;28;8;50;47;21;20;30;49;29;11;41;290
41;290;57;27;12;42;31;60;14;40;19;24;43;5;51;53;54;26;6;7;22;25;3;59;38;23;16;36;61;34;58;33;41;62;18;39;32;10;44;1;4;64;15;45;9;35;56;2;55;37;48;63;13;46;17;52;28;8;50;47;21;20;30;49;29;11
57;27;12;42;31;60;14;40;20;24;43;5;51;53;54;26;6;7;22;25;3;59;38;23;16;36;61;34;58;33;41;62;18;39;32;10;44;1;4;64;15;45;9;35;56;2;55;37;48;63;13;46;17;52;28;8;50;47;21;19;30;49;29;11;41;290
41;290;57;27;12;42;31;60;14;40;20;24;43;5;51;53;54;26;6;7;22;25;3;59;38;23;16;36;61;34;58;33;41;62;18;39;32;10;44;1;4;64;15;45;9;35;56;2;55;37;48;63;13;46;17;52;28;8;50;47;21;19;30;49;29;11
57;27;12;42;31;60;14;40;20;24;43;5;51;53;54;26;6;7;22;23;3;59;38;25;16;36;61;34;58;33;41;62;18;39;32;10;44;1;4;64;15;45;9;35;56;2;55;37;48;63;13;46;17;52;28;8;50;47;21;19;30;49;29;11;41;292
41;292;57;27;12;42;31;60;14;40;20;24;43;5;51;53;54;26;6;7;22;23;3;59;38;25;16;36;61;34;58;33;41;62;18;39;32;10;44;1;4;64;15;45;9;35;56;2;55;37;48;63;13;46;17;52;28;8;50;47;21;19;30;49;29;11
57;27;6;42;31;60;14;40;20;24;43;5;51;53;54;26;12;7;22;23;3;59;38;25;16;36;61;34;58;33;41;62;18;39;32;10;44;1;4;64;15;45;9;35;56;2;55;37;48;63;13;46;17;52;28;8;50;47;21;19;30;49;29;11;41;294
41;294;57;27;6;42;31;60;14;40;20;24;43;5;51;53;54;26;12;7;22;23;3;59;38;25;16;36;61;34;58;33;41;62;18;39;32;10;44;1;4;64;15;45;9;35;56;2;55;37;48;63;13;46;17;52;28;8;50;47;21;19;30;49;29;11
57;27;6;42;31;60;14;40;20;24;43;22;51;53;54;26;12;7;5;23;3;59;38;25;16;36;61;34;58;33;41;62;18;39;32;10;44;1;4;64;15;45;9;35;56;2;55;37;48;63;13;46;17;52;28;8;50;47;21;19;30;49;29;11;41;298
41;298;57;27;6;42;31;60;14;40;20;24;43;22;51;53;54;26;12;7;5;23;3;59;38;25;16;36;61;34;58;33;41;62;18;39;32;10;44;1;4;64;15;45;9;35;56;2;55;37;48;63;13;46;17;52;28;8;50;47;21;19;30;49;29;11
57;27;6;42;31;60;14;40;20;24;43;22;51;53;54;26;12;7;5;23;3;59;38;25;16;36;61;34;58;33;41;39;18;62;32;10;44;1;4;64;15;45;9;35;56;2;55;37;48;63;13;46;17;52;28;8;50;47;21;19;30;49;29;11;41;298
41;298;57;27;6;42;31;60;14;40;20;24;43;22;51;53;54;26;12;7;5;23;3;59;38;25;16;36;61;34;58;33;41;39;18;62;32;10;44;1;4;64;15;45;9;35;56;2;55;37;48;63;13;46;17;52;28;8;50;47;21;19;30;49;29;11
57;27;6;42;31;60;14;40;20;24;43;22;51;53;54;26;12;7;5;23;3;59;38;25;16;36;61;34;58;33;41;39;18;62;32;10;44;1;8;64;15;45;9;35;56;2;55;37;48;63;13;46;17;52;28;4;50;47;21;19;30;49;29;11;41;292
41;292;57;27;6;42;31;60;14;40;20;24;43;22;51;53;54;26;12;7;5;23;3;59;38;25;16;36;61;34;58;33;41;39;18;62;32;10;44;1;8;64;15;45;9;35;56;2;55;37;48;63;13;46;17;52;28;4;50;47;21;19;30;49;29;11
57;27;49;42;31;60;14;40;20;24;43;22;51;53;54;26;12;7;5;23;3;59;38;25;16;36;61;34;58;33;41;39;18;62;32;10;44;1;8;64;15;45;9;35;56;2;55;37;48;63;13;46;17;52;28;4;50;47;21;19;30;6;29;11;41;288
41;288;57;27;49;42;31;60;14;40;20;24;43;22;51;53;54;26;12;7;5;23;3;59;38;25;16;36;61;34;58;33;41;39;18;62;32;10;44;1;8;64;15;45;9;35;56;2;55;37;48;63;13;46;17;52;28;4;50;47;21;19;30;6;29;11
57;27;49;42;31;60;14;40;20;24;43;22;51;53;54;26;12;7;5;23;3;59;38;25;16;36;61;34;58;33;29;39;18;62;32;10;44;1;8;64;15;45;9;35;56;2;55;37;48;63;13;46;17;52;28;4;50;47;21;19;30;6;41;11;41;288
41;288;57;27;49;42;31;60;14;40;20;24;43;22;51;53;54;26;12;7;5;23;3;59;38;25;16;36;61;34;58;33;29;39;18;62;32;10;44;1;8;64;15;45;9;35;56;2;55;37;48;63;13;46;17;52;28;4;50;47;21;19;30;6;41;11
57;27;49;42;31;60;14;40;20;29;43;22;51;53;54;26;12;7;5;23;3;59;38;25;16;36;61;34;58;33;24;39;18;62;32;10;44;1;8;64;15;45;9;35;56;2;55;37;48;63;13;46;17;52;28;4;50;47;21;19;30;6;41;11;41;300
41;300;57;27;49;42;31;60;14;40;20;29;43;22;51;53;54;26;12;7;5;23;3;59;38;25;16;36;61;34;58;33;24;39;18;62;32;10;44;1;8;64;15;45;9;35;56;2;55;37;48;63;13;46;17;52;28;4;50;47;21;19;30;6;41;11
57;27;49;42;31;60;14;40;20;29;43;22;51;53;54;26;12;7;5;23;3;59;38;25;16;36;61;34;58;33;24;39;18;62;32;10;44;1;8;15;64;45;9;35;56;2;55;37;48;63;13;46;17;52;28;4;50;47;21;19;30;6;41;11;41;300
41;300;57;27;49;42;31;60;14;40;20;29;43;22;51;53;54;26;12;7;5;23;3;59;38;25;16;36;61;34;58;33;24;39;18;62;32;10;44;1;8;15;64;45;9;35;56;2;55;37;48;63;13;46;17;52;28;4;50;47;21;19;30;6;41;11
57;27;49;42;31;60;14;40;20;29;43;22;51;53;54;26;12;7;5;59;3;23;38;25;16;36;61;34;58;33;24;39;18;62;32;10;44;1;8;15;64;45;9;35;56;2;55;37;48;63;13;46;17;52;28;4;50;47;21;19;30;6;41;11;41;292
41;292;57;27;49;42;31;60;14;40;20;29;43;22;51;53;54;26;12;7;5;59;3;23;38;25;16;36;61;34;58;33;24;39;18;62;32;10;44;1;8;15;64;45;9;35;56;2;55;37;48;63;13;46;17;52;28;4;50;47;21;19;30;6;41;11
57;27;49;42;31;60;14;40;20;29;43;22;51;53;55;26;12;7;5;59;3;23;38;25;16;36;61;34;58;33;24;39;18;62;32;10;44;1;8;15;64;45;9;35;56;2;54;37;48;63;13;46;17;52;28;4;50;47;21;19;30;6;41;11;41;288
41;288;57;27;49;42;31;60;14;40;20;29;43;22;51;53;55;26;12;7;5;59;3;23;38;25;16;36;61;34;58;33;24;39;18;62;32;10;44;1;8;15;64;45;9;35;56;2;54;37;48;63;13;46;17;52;28;4;50;47;21;19;30;6;41;11
57;27;49;42;31;60;14;40;20;29;43;22;51;53;55;26;12;7;5;59;3;23;38;25;16;36;61;34;58;18;24;39;33;62;32;10;44;1;8;15;64;45;9;35;56;2;54;37;48;63;13;46;17;52;28;4;50;47;21;19;30;6;41;11;41;298
42;298;57;27;49;42;31;60;14;40;20;29;43;22;51;53;55;26;12;7;5;59;3;23;38;25;16;36;61;34;58;18;24;39;33;62;32;10;44;1;8;15;64;45;9;35;56;2;54;37;48;63;13;46;17;52;28;4;50;47;21;19;30;6;41;11
57;27;49;42;31;60;14;40;20;29;43;22;51;53;55;26;12;7;5;59;3;23;38;25;16;36;61;34;58;18;24;39;33;62;32;10;44;1;8;15;64;45;9;17;56;2;54;37;48;63;13;46;35;52;28;4;50;47;21;19;30;6;41;11;42;310
42;310;57;27;49;42;31;60;14;40;20;29;43;22;51;53;55;26;12;7;5;59;3;23;38;25;16;36;61;34;58;18;24;39;33;62;32;10;44;1;8;15;64;45;9;17;56;2;54;37;48;63;13;46;35;52;28;4;50;47;21;19;30;6;41;11
57;27;49;42;31;60;14;40;20;29;43;22;51;53;55;26;12;7;5;59;3;23;38;25;16;36;61;34;58;18;24;39;33;62;32;10;44;1;8;15;64;56;9;17;45;2;54;37;48;63;13;46;35;52;28;4;50;47;21;19;30;6;41;11;42;310
42;310;57;27;49;42;31;60;14;40;20;29;43;22;51;53;55;26;12;7;5;59;3;23;38;25;16;36;61;34;58;18;24;39;33;62;32;10;44;1;8;15;64;56;9;17;45;2;54;37;48;63;13;46;35;52;28;4;50;47;21;19;30;6;41;11
57;27;49;42;31;60;14;40;20;29;43;22;51;53;55;26;12;7;5;59;3;23;38;25;16;36;61;34;58;18;24;39;33;62;32;10;44;1;8;15;64;56;9;17;45;2;54;37;48;63;13;46;35;52;28;4;47;50;21;19;30;6;41;11;42;310
42;310;57;27;49;42;31;60;14;40;20;29;43;22;51;53;55;26;12;7;5;59;3;23;38;25;16;36;61;34;58;18;24;39;33;62;32;10;44;1;8;15;64;56;9;17;45;2;54;37;48;63;13;46;35;52;28;4;47;50;21;19;30;6;41;11
57;27;6;42;31;60;14;40;20;29;43;22;51;53;55;26;12;7;5;59;3;23;38;25;16;36;61;34;58;18;24;39;33;62;32;10;44;1;8;15;64;56;9;17;45;2;54;37;48;63;13;46;35;52;28;4;47;50;21;19;30;49;41;11;42;310
42;310;57;27;6;42;31;60;14;40;20;29;43;22;51;53;55;26;12;7;5;59;3;23;38;25;16;36;61;34;58;18;24;39;33;62;32;10;44;1;8;15;64;56;9;17;45;2;54;37;48;63;13;46;35;52;28;4;47;50;21;19;30;49;41;11
57;27;6;42;31;60;14;40;20;29;43;22;51;53;55;26;12;7;5;59;3;23;38;25;16;36;61;34;58;18;24;39;33;62;10;32;44;1;8;15;64;56;9;17;45;2;54;37;48;63;13;46;35;52;28;4;47;50;21;19;30;49;41;11;42;304
42;304;57;27;6;42;31;60;14;40;20;29;43;22;51;53;55;26;12;7;5;59;3;23;38;25;16;36;61;34;58;18;24;39;33;62;10;32;44;1;8;15;64;56;9;17;45;2;54;37;48;63;13;46;35;52;28;4;47;50;21;19;30;49;41;11
57;27;6;42;31;60;14;40;20;29;43;22;24;53;55;26;12;7;5;59;3;23;38;25;16;36;61;34;58;18;51;39;33;62;10;32;44;1;8;15;64;56;9;17;45;2;54;37;48;63;13;46;35;52;28;4;47;50;21;19;30;49;41;11;42;304
42;304;57;27;6;42;31;60;14;40;20;29;43;22;24;53;55;26;12;7;5;59;3;23;38;25;16;36;61;34;58;18;51;39;33;62;10;32;44;1;8;15;64;56;9;17;45;2;54;37;48;63;13;46;35;52;28;4;47;50;21;19;30;49;41;11
57;27;6;42;31;60;14;40;20;29;43;22;24;53;58;26;12;7;5;59;3;23;38;25;16;36;61;34;55;18;51;39;33;62;10;32;44;1;8;15;64;56;9;17;45;2;54;37;48;63;13;46;35;52;28;4;47;50;21;19;30;49;41;11;42;304
42;304;57;27;6;42;31;60;14;40;20;29;43;22;24;53;58;26;12;7;5;59;3;23;38;25;16;36;61;34;55;18;51;39;33;62;10;32;44;1;8;15;64;56;9;17;45;2;54;37;48;63;13;46;35;52;28;4;47;50;21;19;30;49;41;11
57;27;6;42;31;60;14;40;20;29;43;22;24;53;58;26;12;7;5;59;3;23;38;25;16;36;61;34;55;18;51;39;33;62;19;32;44;1;8;15;64;56;9;17;45;2;54;37;48;63;13;46;35;52;28;4;47;50;21;10;30;49;41;11;42;304
42;304;57;27;6;42;31;60;14;40;20;29;43;22;24;53;58;26;12;7;5;59;3;23;38;25;16;36;61;34;55;18;51;39;33;62;19;32;44;1;8;15;64;56;9;17;45;2;54;37;48;63;13;46;35;52;28;4;47;50;21;10;30;49;41;11
57;27;6;41;31;60;14;40;20;29;43;22;24;53;58;26;12;7;5;59;3;23;38;25;16;36;61;34;55;18;51;39;33;62;19;32;44;1;8;15;64;56;9;17;45;2;54;37;48;63;13;46;35;52;28;4;47;50;21;10;30;49;42;11;42;300
42;300;57;27;6;41;31;60;14;40;20;29;43;22;24;53;58;26;12;7;5;59;3;23;38;25;16;36;61;34;55;18;51;39;33;62;19;32;44;1;8;15;64;56;9;17;45;2;54;37;48;63;13;46;35;52;28;4;47;50;21;10;30;49;42;11
