"X1";"X304";"X30";"X64";"X40";"X45";"X57";"X49";"X51";"X1.1";"X21";"X53";"X12";"X8";"X43";"X14";"X46";"X58";"X47";"X54";"X59";"X20";"X4";"X5";"X39";"X42";"X27";"X61";"X63";"X52";"X36";"X17";"X56";"X16";"X7";"X15";"X25";"X23";"X55";"X24";"X34";"X11";"X2";"X22";"X6";"X41";"X18";"X3";"X9";"X38";"X37";"X13";"X48";"X50";"X29";"X33";"X35";"X26";"X31";"X19";"X10";"X62";"X60";"X28";"X44";"X32"
15;35;16;63;13;12;41;54;61;31;52;38;14;58;28;39;56;44;33;9;53;3;48;51;55;8;36;45;5;23;47;49;50;57;40;42;26;19;18;1;64;6;32;7;46;27;25;4;10;24;62;34;17;37;59;2;43;30;29;20;11;22;60;21;30;282
30;282;15;35;16;63;13;12;41;54;61;31;52;38;14;58;28;39;56;44;33;9;53;3;48;51;55;8;36;45;5;23;47;49;50;57;40;42;26;19;18;1;64;6;32;7;46;27;25;4;10;24;62;34;17;37;59;2;43;30;29;20;11;22;60;21
15;35;50;63;13;12;41;54;61;31;52;38;14;58;28;39;56;44;33;9;53;3;48;51;55;8;36;45;5;23;47;49;16;57;40;42;26;19;18;1;64;6;32;7;46;27;25;4;10;24;62;34;17;37;59;2;43;30;29;20;11;22;60;21;30;282
30;282;15;35;50;63;13;12;41;54;61;31;52;38;14;58;28;39;56;44;33;9;53;3;48;51;55;8;36;45;5;23;47;49;16;57;40;42;26;19;18;1;64;6;32;7;46;27;25;4;10;24;62;34;17;37;59;2;43;30;29;20;11;22;60;21
15;35;50;63;13;12;41;54;61;31;52;38;14;58;28;39;56;44;33;9;53;3;48;51;55;8;36;45;5;23;47;49;16;57;40;42;26;46;18;1;64;6;32;7;19;27;25;4;10;24;62;34;17;37;59;2;43;30;29;20;11;22;60;21;30;282
30;282;15;35;50;63;13;12;41;54;61;31;52;38;14;58;28;39;56;44;33;9;53;3;48;51;55;8;36;45;5;23;47;49;16;57;40;42;26;46;18;1;64;6;32;7;19;27;25;4;10;24;62;34;17;37;59;2;43;30;29;20;11;22;60;21
15;35;50;63;13;12;41;54;61;31;52;38;14;58;28;39;56;44;33;9;53;3;48;51;55;8;36;45;5;23;47;49;16;57;40;42;26;46;18;1;64;6;32;7;19;30;25;4;10;24;62;34;17;37;59;2;43;27;29;20;11;22;60;21;30;282
30;282;15;35;50;63;13;12;41;54;61;31;52;38;14;58;28;39;56;44;33;9;53;3;48;51;55;8;36;45;5;23;47;49;16;57;40;42;26;46;18;1;64;6;32;7;19;30;25;4;10;24;62;34;17;37;59;2;43;27;29;20;11;22;60;21
15;35;50;63;13;12;41;54;61;31;52;38;14;58;28;39;56;44;33;9;53;3;48;51;55;8;36;45;5;23;47;49;2;57;40;42;26;46;18;1;64;6;32;7;19;30;25;4;10;24;62;34;17;37;59;16;43;27;29;20;11;22;60;21;30;284
30;284;15;35;50;63;13;12;41;54;61;31;52;38;14;58;28;39;56;44;33;9;53;3;48;51;55;8;36;45;5;23;47;49;2;57;40;42;26;46;18;1;64;6;32;7;19;30;25;4;10;24;62;34;17;37;59;16;43;27;29;20;11;22;60;21
15;35;50;63;13;12;41;54;61;31;52;38;14;58;28;39;56;44;33;9;53;3;48;51;55;8;36;45;5;23;47;49;2;57;40;42;60;46;18;1;64;6;32;7;19;30;25;4;10;24;62;34;17;37;59;16;43;27;29;20;11;22;26;21;30;280
30;280;15;35;50;63;13;12;41;54;61;31;52;38;14;58;28;39;56;44;33;9;53;3;48;51;55;8;36;45;5;23;47;49;2;57;40;42;60;46;18;1;64;6;32;7;19;30;25;4;10;24;62;34;17;37;59;16;43;27;29;20;11;22;26;21
15;35;50;63;13;12;41;54;61;31;52;38;14;58;28;39;56;44;33;9;53;3;48;51;55;8;36;45;5;23;47;49;2;57;40;42;34;46;18;1;64;6;32;7;19;30;25;4;10;24;62;60;17;37;59;16;43;27;29;20;11;22;26;21;30;292
30;292;15;35;50;63;13;12;41;54;61;31;52;38;14;58;28;39;56;44;33;9;53;3;48;51;55;8;36;45;5;23;47;49;2;57;40;42;34;46;18;1;64;6;32;7;19;30;25;4;10;24;62;60;17;37;59;16;43;27;29;20;11;22;26;21
15;35;50;63;13;12;41;54;61;31;52;38;14;58;28;39;56;44;33;9;53;3;48;43;55;8;36;45;5;23;47;49;2;57;40;42;34;46;18;1;64;6;32;7;19;30;25;4;10;24;62;60;17;37;59;16;51;27;29;20;11;22;26;21;30;292
30;292;15;35;50;63;13;12;41;54;61;31;52;38;14;58;28;39;56;44;33;9;53;3;48;43;55;8;36;45;5;23;47;49;2;57;40;42;34;46;18;1;64;6;32;7;19;30;25;4;10;24;62;60;17;37;59;16;51;27;29;20;11;22;26;21
15;35;50;63;13;12;41;54;61;31;52;38;14;58;28;39;56;44;33;9;53;27;48;43;55;8;36;45;5;23;47;49;2;57;40;42;34;46;18;1;64;6;32;7;19;30;25;4;10;24;62;60;17;37;59;16;51;3;29;20;11;22;26;21;30;288
30;288;15;35;50;63;13;12;41;54;61;31;52;38;14;58;28;39;56;44;33;9;53;27;48;43;55;8;36;45;5;23;47;49;2;57;40;42;34;46;18;1;64;6;32;7;19;30;25;4;10;24;62;60;17;37;59;16;51;3;29;20;11;22;26;21
15;35;50;63;13;12;41;54;61;31;52;38;14;58;28;39;56;44;33;9;53;27;48;43;55;8;36;45;51;23;47;49;2;57;40;42;34;46;18;1;64;6;32;7;19;30;25;4;10;24;62;60;17;37;59;16;5;3;29;20;11;22;26;21;30;288
30;288;15;35;50;63;13;12;41;54;61;31;52;38;14;58;28;39;56;44;33;9;53;27;48;43;55;8;36;45;51;23;47;49;2;57;40;42;34;46;18;1;64;6;32;7;19;30;25;4;10;24;62;60;17;37;59;16;5;3;29;20;11;22;26;21
15;35;50;63;13;12;41;54;61;31;52;38;14;58;28;39;56;29;33;9;53;27;48;43;55;8;36;45;51;23;47;49;2;57;40;42;34;46;18;1;64;6;32;7;19;30;25;4;10;24;62;60;17;37;59;16;5;3;44;20;11;22;26;21;30;288
30;288;15;35;50;63;13;12;41;54;61;31;52;38;14;58;28;39;56;29;33;9;53;27;48;43;55;8;36;45;51;23;47;49;2;57;40;42;34;46;18;1;64;6;32;7;19;30;25;4;10;24;62;60;17;37;59;16;5;3;44;20;11;22;26;21
15;35;50;63;13;12;41;54;61;31;52;38;14;58;28;39;56;47;33;9;53;27;48;43;55;8;36;45;51;23;29;49;2;57;40;42;34;46;18;1;64;6;32;7;19;30;25;4;10;24;62;60;17;37;59;16;5;3;44;20;11;22;26;21;30;288
30;288;15;35;50;63;13;12;41;54;61;31;52;38;14;58;28;39;56;47;33;9;53;27;48;43;55;8;36;45;51;23;29;49;2;57;40;42;34;46;18;1;64;6;32;7;19;30;25;4;10;24;62;60;17;37;59;16;5;3;44;20;11;22;26;21
15;35;50;63;13;12;41;54;61;31;52;38;14;5;28;39;56;47;33;9;53;27;48;43;55;8;36;45;51;23;29;49;2;57;40;42;34;46;18;1;64;6;32;7;19;30;25;4;10;24;62;60;17;37;59;16;58;3;44;20;11;22;26;21;30;304
30;304;15;35;50;63;13;12;41;54;61;31;52;38;14;5;28;39;56;47;33;9;53;27;48;43;55;8;36;45;51;23;29;49;2;57;40;42;34;46;18;1;64;6;32;7;19;30;25;4;10;24;62;60;17;37;59;16;58;3;44;20;11;22;26;21
15;35;50;63;13;12;41;54;61;31;52;38;14;5;28;39;56;47;33;9;29;27;48;43;55;8;36;45;51;23;53;49;2;57;40;42;34;46;18;1;64;6;32;7;19;30;25;4;10;24;62;60;17;37;59;16;58;3;44;20;11;22;26;21;30;304
30;304;15;35;50;63;13;12;41;54;61;31;52;38;14;5;28;39;56;47;33;9;29;27;48;43;55;8;36;45;51;23;53;49;2;57;40;42;34;46;18;1;64;6;32;7;19;30;25;4;10;24;62;60;17;37;59;16;58;3;44;20;11;22;26;21
15;35;50;63;13;12;41;54;61;31;52;5;14;38;28;39;56;47;33;9;29;27;48;43;55;8;36;45;51;23;53;49;2;57;40;42;34;46;18;1;64;6;32;7;19;30;25;4;10;24;62;60;17;37;59;16;58;3;44;20;11;22;26;21;30;300
31;300;15;35;50;63;13;12;41;54;61;31;52;5;14;38;28;39;56;47;33;9;29;27;48;43;55;8;36;45;51;23;53;49;2;57;40;42;34;46;18;1;64;6;32;7;19;30;25;4;10;24;62;60;17;37;59;16;58;3;44;20;11;22;26;21
15;35;50;63;13;12;41;54;61;31;52;5;14;38;28;39;56;47;33;9;29;27;48;43;55;8;23;45;51;36;53;49;2;57;40;42;34;46;18;1;64;6;32;7;19;30;25;4;10;24;62;60;17;37;59;16;58;3;44;20;11;22;26;21;31;296
31;296;15;35;50;63;13;12;41;54;61;31;52;5;14;38;28;39;56;47;33;9;29;27;48;43;55;8;23;45;51;36;53;49;2;57;40;42;34;46;18;1;64;6;32;7;19;30;25;4;10;24;62;60;17;37;59;16;58;3;44;20;11;22;26;21
15;35;50;63;13;12;41;54;61;31;52;5;10;38;28;39;56;47;33;9;29;27;48;43;55;8;23;45;51;36;53;49;2;57;40;42;34;46;18;1;64;6;32;7;19;30;25;4;14;24;62;60;17;37;59;16;58;3;44;20;11;22;26;21;31;296
31;296;15;35;50;63;13;12;41;54;61;31;52;5;10;38;28;39;56;47;33;9;29;27;48;43;55;8;23;45;51;36;53;49;2;57;40;42;34;46;18;1;64;6;32;7;19;30;25;4;14;24;62;60;17;37;59;16;58;3;44;20;11;22;26;21
39;35;50;63;13;12;41;54;61;31;52;5;10;38;28;15;56;47;33;9;29;27;48;43;55;8;23;45;51;36;53;49;2;57;40;42;34;46;18;1;64;6;32;7;19;30;25;4;14;24;62;60;17;37;59;16;58;3;44;20;11;22;26;21;31;296
31;296;39;35;50;63;13;12;41;54;61;31;52;5;10;38;28;15;56;47;33;9;29;27;48;43;55;8;23;45;51;36;53;49;2;57;40;42;34;46;18;1;64;6;32;7;19;30;25;4;14;24;62;60;17;37;59;16;58;3;44;20;11;22;26;21
39;35;50;63;13;12;41;54;61;31;52;5;10;38;28;15;56;47;33;9;29;27;48;43;59;8;23;45;51;36;53;49;2;57;40;42;34;46;18;1;64;6;32;7;19;30;25;4;14;24;62;60;17;37;55;16;58;3;44;20;11;22;26;21;31;296
31;296;39;35;50;63;13;12;41;54;61;31;52;5;10;38;28;15;56;47;33;9;29;27;48;43;59;8;23;45;51;36;53;49;2;57;40;42;34;46;18;1;64;6;32;7;19;30;25;4;14;24;62;60;17;37;55;16;58;3;44;20;11;22;26;21
39;35;50;63;13;12;41;54;61;31;52;5;62;38;28;15;56;47;33;9;29;27;48;43;59;8;23;45;51;36;53;49;2;57;40;42;34;46;18;1;64;6;32;7;19;30;25;4;14;24;10;60;17;37;55;16;58;3;44;20;11;22;26;21;31;296
31;296;39;35;50;63;13;12;41;54;61;31;52;5;62;38;28;15;56;47;33;9;29;27;48;43;59;8;23;45;51;36;53;49;2;57;40;42;34;46;18;1;64;6;32;7;19;30;25;4;14;24;10;60;17;37;55;16;58;3;44;20;11;22;26;21
39;35;50;63;13;12;41;54;61;31;52;5;62;38;28;15;56;47;33;9;29;27;48;43;59;8;23;45;51;36;53;49;2;57;40;42;34;46;18;25;64;6;32;7;19;30;1;4;14;24;10;60;17;37;55;16;58;3;44;20;11;22;26;21;31;296
31;296;39;35;50;63;13;12;41;54;61;31;52;5;62;38;28;15;56;47;33;9;29;27;48;43;59;8;23;45;51;36;53;49;2;57;40;42;34;46;18;25;64;6;32;7;19;30;1;4;14;24;10;60;17;37;55;16;58;3;44;20;11;22;26;21
39;35;50;63;13;12;41;54;61;31;52;5;62;38;28;15;56;47;33;9;25;27;48;43;59;8;23;45;51;36;53;49;2;57;40;42;34;46;18;29;64;6;32;7;19;30;1;4;14;24;10;60;17;37;55;16;58;3;44;20;11;22;26;21;31;296
31;296;39;35;50;63;13;12;41;54;61;31;52;5;62;38;28;15;56;47;33;9;25;27;48;43;59;8;23;45;51;36;53;49;2;57;40;42;34;46;18;29;64;6;32;7;19;30;1;4;14;24;10;60;17;37;55;16;58;3;44;20;11;22;26;21
39;35;50;63;13;12;41;54;61;31;52;5;62;38;28;56;15;47;33;9;25;27;48;43;59;8;23;45;51;36;53;49;2;57;40;42;34;46;18;29;64;6;32;7;19;30;1;4;14;24;10;60;17;37;55;16;58;3;44;20;11;22;26;21;31;308
31;308;39;35;50;63;13;12;41;54;61;31;52;5;62;38;28;56;15;47;33;9;25;27;48;43;59;8;23;45;51;36;53;49;2;57;40;42;34;46;18;29;64;6;32;7;19;30;1;4;14;24;10;60;17;37;55;16;58;3;44;20;11;22;26;21
39;35;50;63;13;12;41;54;61;31;52;5;62;38;28;56;15;47;33;9;25;27;48;43;59;8;23;45;51;36;53;49;2;57;40;42;34;46;18;29;64;6;32;7;24;30;1;4;14;19;10;60;17;37;55;16;58;3;44;20;11;22;26;21;31;308
31;308;39;35;50;63;13;12;41;54;61;31;52;5;62;38;28;56;15;47;33;9;25;27;48;43;59;8;23;45;51;36;53;49;2;57;40;42;34;46;18;29;64;6;32;7;24;30;1;4;14;19;10;60;17;37;55;16;58;3;44;20;11;22;26;21
39;35;50;63;13;12;41;54;61;31;52;5;62;38;28;56;15;47;33;10;25;27;48;43;59;8;23;45;51;36;53;49;2;57;40;42;34;46;18;29;64;6;32;7;24;30;1;4;14;19;9;60;17;37;55;16;58;3;44;20;11;22;26;21;31;314
31;314;39;35;50;63;13;12;41;54;61;31;52;5;62;38;28;56;15;47;33;10;25;27;48;43;59;8;23;45;51;36;53;49;2;57;40;42;34;46;18;29;64;6;32;7;24;30;1;4;14;19;9;60;17;37;55;16;58;3;44;20;11;22;26;21
39;22;50;63;13;12;41;54;61;31;52;5;62;38;28;56;15;47;33;10;25;27;48;43;59;8;23;45;51;36;53;49;2;57;40;42;34;46;18;29;64;6;32;7;24;30;1;4;14;19;9;60;17;37;55;16;58;3;44;20;11;35;26;21;31;314
31;314;39;22;50;63;13;12;41;54;61;31;52;5;62;38;28;56;15;47;33;10;25;27;48;43;59;8;23;45;51;36;53;49;2;57;40;42;34;46;18;29;64;6;32;7;24;30;1;4;14;19;9;60;17;37;55;16;58;3;44;20;11;35;26;21
39;22;50;63;13;12;41;54;61;31;52;5;62;38;28;56;15;47;33;10;25;27;48;43;59;36;23;45;51;8;53;49;2;57;40;42;34;46;18;29;64;6;32;7;24;30;1;4;14;19;9;60;17;37;55;16;58;3;44;20;11;35;26;21;31;318
31;314;39;22;50;63;13;12;41;54;61;31;52;5;62;38;28;56;15;47;33;10;25;27;48;43;59;8;23;45;51;36;53;49;2;57;40;42;34;46;18;29;64;6;32;7;24;30;1;4;14;19;9;60;17;37;55;16;58;3;44;20;11;35;26;21
39;22;50;63;13;12;41;54;61;31;52;5;62;57;28;56;15;47;33;10;25;27;48;43;59;8;23;45;51;36;53;49;2;38;40;42;34;46;18;29;64;6;32;7;24;30;1;4;14;19;9;60;17;37;55;16;58;3;44;20;11;35;26;21;31;306
31;306;39;22;50;63;13;12;41;54;61;31;52;5;62;57;28;56;15;47;33;10;25;27;48;43;59;8;23;45;51;36;53;49;2;38;40;42;34;46;18;29;64;6;32;7;24;30;1;4;14;19;9;60;17;37;55;16;58;3;44;20;11;35;26;21
39;22;50;63;13;12;41;54;61;31;52;16;62;57;28;56;15;47;33;10;25;27;48;43;59;8;23;45;51;36;53;49;2;38;40;42;34;46;18;29;64;6;32;7;24;30;1;4;14;19;9;60;17;37;55;5;58;3;44;20;11;35;26;21;31;306
31;306;39;22;50;63;13;12;41;54;61;31;52;16;62;57;28;56;15;47;33;10;25;27;48;43;59;8;23;45;51;36;53;49;2;38;40;42;34;46;18;29;64;6;32;7;24;30;1;4;14;19;9;60;17;37;55;5;58;3;44;20;11;35;26;21
39;22;50;63;13;12;41;54;61;7;52;16;62;57;28;56;15;47;33;10;25;27;48;43;59;8;23;45;51;36;53;49;2;38;40;42;34;46;18;29;64;6;32;31;24;30;1;4;14;19;9;60;17;37;55;5;58;3;44;20;11;35;26;21;31;310
31;310;39;22;50;63;13;12;41;54;61;7;52;16;62;57;28;56;15;47;33;10;25;27;48;43;59;8;23;45;51;36;53;49;2;38;40;42;34;46;18;29;64;6;32;31;24;30;1;4;14;19;9;60;17;37;55;5;58;3;44;20;11;35;26;21
39;22;42;63;13;12;41;54;61;7;52;16;62;57;28;56;15;47;33;10;25;27;48;43;59;8;23;45;51;36;53;49;2;38;40;50;34;46;18;29;64;6;32;31;24;30;1;4;14;19;9;60;17;37;55;5;58;3;44;20;11;35;26;21;31;310
31;310;39;22;42;63;13;12;41;54;61;7;52;16;62;57;28;56;15;47;33;10;25;27;48;43;59;8;23;45;51;36;53;49;2;38;40;50;34;46;18;29;64;6;32;31;24;30;1;4;14;19;9;60;17;37;55;5;58;3;44;20;11;35;26;21
39;22;42;63;13;12;41;54;61;7;52;16;62;57;28;56;15;47;33;10;25;27;48;43;59;8;1;45;51;36;53;49;2;38;40;50;34;46;18;29;64;6;32;31;24;30;23;4;14;19;9;60;17;37;55;5;58;3;44;20;11;35;26;21;31;298
31;298;39;22;42;63;13;12;41;54;61;7;52;16;62;57;28;56;15;47;33;10;25;27;48;43;59;8;1;45;51;36;53;49;2;38;40;50;34;46;18;29;64;6;32;31;24;30;23;4;14;19;9;60;17;37;55;5;58;3;44;20;11;35;26;21
39;22;42;63;23;12;41;54;61;7;52;16;62;57;28;56;15;47;33;10;25;27;48;43;59;8;1;45;51;36;53;49;2;38;40;50;34;46;18;29;64;6;32;31;24;30;13;4;14;19;9;60;17;37;55;5;58;3;44;20;11;35;26;21;31;298
31;298;39;22;42;63;23;12;41;54;61;7;52;16;62;57;28;56;15;47;33;10;25;27;48;43;59;8;1;45;51;36;53;49;2;38;40;50;34;46;18;29;64;6;32;31;24;30;13;4;14;19;9;60;17;37;55;5;58;3;44;20;11;35;26;21
39;22;42;63;23;12;41;54;61;7;52;16;62;57;28;1;15;47;33;10;25;27;48;43;59;8;56;45;51;36;53;49;2;38;40;50;34;46;18;29;64;6;32;31;24;30;13;4;14;19;9;60;17;37;55;5;58;3;44;20;11;35;26;21;31;310
31;310;39;22;42;63;23;12;41;54;61;7;52;16;62;57;28;1;15;47;33;10;25;27;48;43;59;8;56;45;51;36;53;49;2;38;40;50;34;46;18;29;64;6;32;31;24;30;13;4;14;19;9;60;17;37;55;5;58;3;44;20;11;35;26;21
39;22;42;63;23;55;41;54;61;7;52;16;62;57;28;1;15;47;33;10;25;27;48;43;59;8;56;45;51;36;53;49;2;38;40;50;34;46;18;29;64;6;32;31;24;30;13;4;14;19;9;60;17;37;12;5;58;3;44;20;11;35;26;21;31;306
32;306;39;22;42;63;23;55;41;54;61;7;52;16;62;57;28;1;15;47;33;10;25;27;48;43;59;8;56;45;51;36;53;49;2;38;40;50;34;46;18;29;64;6;32;31;24;30;13;4;14;19;9;60;17;37;12;5;58;3;44;20;11;35;26;21
39;22;42;63;23;55;41;54;61;7;52;16;44;57;28;1;15;47;33;10;25;27;48;43;59;8;56;45;51;36;53;49;2;38;40;50;34;46;18;29;64;6;32;31;24;30;13;4;14;19;9;60;17;37;12;5;58;3;62;20;11;35;26;21;32;306
32;306;39;22;42;63;23;55;41;54;61;7;52;16;44;57;28;1;15;47;33;10;25;27;48;43;59;8;56;45;51;36;53;49;2;38;40;50;34;46;18;29;64;6;32;31;24;30;13;4;14;19;9;60;17;37;12;5;58;3;62;20;11;35;26;21
39;22;36;63;23;55;41;54;61;7;52;16;44;57;28;1;15;47;33;10;25;27;48;43;59;8;56;45;51;42;53;49;2;38;40;50;34;46;18;29;64;6;32;31;24;30;13;4;14;19;9;60;17;37;12;5;58;3;62;20;11;35;26;21;32;302
32;302;39;22;36;63;23;55;41;54;61;7;52;16;44;57;28;1;15;47;33;10;25;27;48;43;59;8;56;45;51;42;53;49;2;38;40;50;34;46;18;29;64;6;32;31;24;30;13;4;14;19;9;60;17;37;12;5;58;3;62;20;11;35;26;21
39;22;36;63;23;55;41;54;61;7;52;16;44;57;28;1;15;47;33;10;25;13;48;43;59;8;56;45;51;42;53;49;2;38;40;50;34;46;18;29;64;6;32;31;24;30;27;4;14;19;9;60;17;37;12;5;58;3;62;20;11;35;26;21;32;304
32;304;39;22;36;63;23;55;41;54;61;7;52;16;44;57;28;1;15;47;33;10;25;13;48;43;59;8;56;45;51;42;53;49;2;38;40;50;34;46;18;29;64;6;32;31;24;30;27;4;14;19;9;60;17;37;12;5;58;3;62;20;11;35;26;21
39;22;36;63;23;55;41;54;61;7;52;16;44;57;28;1;15;47;33;10;25;13;48;43;59;8;56;45;51;42;53;49;2;38;40;50;31;46;18;29;64;6;32;34;24;30;27;4;14;19;9;60;17;37;12;5;58;3;62;20;11;35;26;21;32;304
32;304;39;22;36;63;23;55;41;54;61;7;52;16;44;57;28;1;15;47;33;10;25;13;48;43;59;8;56;45;51;42;53;49;2;38;40;50;31;46;18;29;64;6;32;34;24;30;27;4;14;19;9;60;17;37;12;5;58;3;62;20;11;35;26;21
39;22;36;63;23;55;41;54;61;7;52;16;44;57;28;1;15;47;33;10;25;13;48;43;59;8;56;45;51;35;53;49;2;38;40;50;31;46;18;29;64;6;32;34;24;30;27;4;14;19;9;60;17;37;12;5;58;3;62;20;11;42;26;21;32;304
32;304;39;22;36;63;23;55;41;54;61;7;52;16;44;57;28;1;15;47;33;10;25;13;48;43;59;8;56;45;51;35;53;49;2;38;40;50;31;46;18;29;64;6;32;34;24;30;27;4;14;19;9;60;17;37;12;5;58;3;62;20;11;42;26;21
39;22;36;63;23;55;41;54;61;13;52;16;44;57;28;1;15;47;33;10;25;7;48;43;59;8;56;45;51;35;53;49;2;38;40;50;31;46;18;29;64;6;32;34;24;30;27;4;14;19;9;60;17;37;12;5;58;3;62;20;11;42;26;21;32;304
32;304;39;22;36;63;23;55;41;54;61;13;52;16;44;57;28;1;15;47;33;10;25;7;48;43;59;8;56;45;51;35;53;49;2;38;40;50;31;46;18;29;64;6;32;34;24;30;27;4;14;19;9;60;17;37;12;5;58;3;62;20;11;42;26;21
39;22;36;63;23;55;41;54;61;13;52;16;44;57;28;1;15;47;33;10;25;7;48;43;59;8;56;45;51;35;53;49;2;38;58;50;31;46;18;29;64;6;32;34;24;30;27;4;14;19;9;60;17;37;12;5;40;3;62;20;11;42;26;21;32;304
32;304;39;22;36;63;23;55;41;54;61;13;52;16;44;57;28;1;15;47;33;10;25;7;48;43;59;8;56;45;51;35;53;49;2;38;58;50;31;46;18;29;64;6;32;34;24;30;27;4;14;19;9;60;17;37;12;5;40;3;62;20;11;42;26;21
39;22;36;63;23;55;41;54;61;13;52;16;44;57;28;1;15;47;33;10;25;7;48;43;59;8;56;45;4;35;53;49;2;38;58;50;31;46;18;29;64;6;32;34;24;30;27;51;14;19;9;60;17;37;12;5;40;3;62;20;11;42;26;21;32;304
32;304;39;22;36;63;23;55;41;54;61;13;52;16;44;57;28;1;15;47;33;10;25;7;48;43;59;8;56;45;4;35;53;49;2;38;58;50;31;46;18;29;64;6;32;34;24;30;27;51;14;19;9;60;17;37;12;5;40;3;62;20;11;42;26;21
39;22;36;63;23;55;41;54;61;13;52;16;44;57;28;1;15;19;33;10;25;7;48;43;59;8;56;45;4;35;53;49;2;38;58;50;31;46;18;29;64;6;32;34;24;30;27;51;14;47;9;60;17;37;12;5;40;3;62;20;11;42;26;21;32;304
32;304;39;22;36;63;23;55;41;54;61;13;52;16;44;57;28;1;15;19;33;10;25;7;48;43;59;8;56;45;4;35;53;49;2;38;58;50;31;46;18;29;64;6;32;34;24;30;27;51;14;47;9;60;17;37;12;5;40;3;62;20;11;42;26;21
39;22;36;63;23;55;41;54;61;13;52;16;44;38;28;1;15;19;33;10;25;7;48;43;59;8;56;45;4;35;53;49;2;57;58;50;31;46;18;29;64;6;32;34;24;30;27;51;14;47;9;60;17;37;12;5;40;3;62;20;11;42;26;21;32;304
32;304;39;22;36;63;23;55;41;54;61;13;52;16;44;38;28;1;15;19;33;10;25;7;48;43;59;8;56;45;4;35;53;49;2;57;58;50;31;46;18;29;64;6;32;34;24;30;27;51;14;47;9;60;17;37;12;5;40;3;62;20;11;42;26;21
39;22;36;63;23;55;41;54;61;13;52;16;44;38;28;1;15;19;33;10;25;7;48;43;59;8;56;45;4;35;53;49;2;57;42;50;31;46;18;29;64;6;32;34;24;30;27;51;14;47;9;60;17;37;12;5;40;3;62;20;11;58;26;21;32;302
32;302;39;22;36;63;23;55;41;54;61;13;52;16;44;38;28;1;15;19;33;10;25;7;48;43;59;8;56;45;4;35;53;49;2;57;42;50;31;46;18;29;64;6;32;34;24;30;27;51;14;47;9;60;17;37;12;5;40;3;62;20;11;58;26;21
39;22;36;63;23;55;41;54;61;13;52;16;44;38;28;1;15;19;33;10;25;7;48;43;59;8;56;45;4;35;53;49;2;57;42;50;17;46;18;29;64;6;32;34;24;30;27;51;14;47;9;60;31;37;12;5;40;3;62;20;11;58;26;21;32;298
32;298;39;22;36;63;23;55;41;54;61;13;52;16;44;38;28;1;15;19;33;10;25;7;48;43;59;8;56;45;4;35;53;49;2;57;42;50;17;46;18;29;64;6;32;34;24;30;27;51;14;47;9;60;31;37;12;5;40;3;62;20;11;58;26;21
39;22;36;63;23;54;41;55;61;13;52;16;44;38;28;1;15;19;33;10;25;7;48;43;59;8;56;45;4;35;53;49;2;57;42;50;17;46;18;29;64;6;32;34;24;30;27;51;14;47;9;60;31;37;12;5;40;3;62;20;11;58;26;21;32;298
32;298;39;22;36;63;23;54;41;55;61;13;52;16;44;38;28;1;15;19;33;10;25;7;48;43;59;8;56;45;4;35;53;49;2;57;42;50;17;46;18;29;64;6;32;34;24;30;27;51;14;47;9;60;31;37;12;5;40;3;62;20;11;58;26;21
39;22;60;63;23;54;41;55;61;13;52;16;44;38;28;1;15;19;33;10;25;7;48;43;59;8;56;45;4;35;53;49;2;57;42;50;17;46;18;29;64;6;32;34;24;30;27;51;14;47;9;36;31;37;12;5;40;3;62;20;11;58;26;21;32;302
32;302;39;22;60;63;23;54;41;55;61;13;52;16;44;38;28;1;15;19;33;10;25;7;48;43;59;8;56;45;4;35;53;49;2;57;42;50;17;46;18;29;64;6;32;34;24;30;27;51;14;47;9;36;31;37;12;5;40;3;62;20;11;58;26;21
39;22;60;46;23;54;41;55;61;13;52;16;44;38;28;1;15;19;33;10;25;7;48;43;59;8;56;45;4;35;53;49;2;57;42;50;17;63;18;29;64;6;32;34;24;30;27;51;14;47;9;36;31;37;12;5;40;3;62;20;11;58;26;21;32;294
32;294;39;22;60;46;23;54;41;55;61;13;52;16;44;38;28;1;15;19;33;10;25;7;48;43;59;8;56;45;4;35;53;49;2;57;42;50;17;63;18;29;64;6;32;34;24;30;27;51;14;47;9;36;31;37;12;5;40;3;62;20;11;58;26;21
39;22;60;46;8;54;41;55;61;13;52;16;44;38;28;1;15;19;33;10;25;7;48;43;59;23;56;45;4;35;53;49;2;57;42;50;17;63;18;29;64;6;32;34;24;30;27;51;14;47;9;36;31;37;12;5;40;3;62;20;11;58;26;21;32;294
32;294;39;22;60;46;8;54;41;55;61;13;52;16;44;38;28;1;15;19;33;10;25;7;48;43;59;23;56;45;4;35;53;49;2;57;42;50;17;63;18;29;64;6;32;34;24;30;27;51;14;47;9;36;31;37;12;5;40;3;62;20;11;58;26;21
39;22;60;46;8;54;41;55;61;13;52;16;44;38;28;1;15;19;33;10;25;7;48;43;59;23;56;45;4;35;20;49;2;57;42;50;17;63;18;29;64;6;32;34;24;30;27;51;14;47;9;36;31;37;12;5;40;3;62;53;11;58;26;21;32;294
32;294;39;22;60;46;8;54;41;55;61;13;52;16;44;38;28;1;15;19;33;10;25;7;48;43;59;23;56;45;4;35;20;49;2;57;42;50;17;63;18;29;64;6;32;34;24;30;27;51;14;47;9;36;31;37;12;5;40;3;62;53;11;58;26;21
