"X1";"X280";"X39";"X21";"X42";"X46";"X43";"X28";"X9";"X6";"X3";"X22";"X1.1";"X49";"X52";"X53";"X4";"X2";"X51";"X18";"X32";"X33";"X31";"X14";"X54";"X34";"X48";"X61";"X38";"X58";"X37";"X44";"X63";"X29";"X7";"X24";"X26";"X59";"X27";"X55";"X15";"X62";"X23";"X47";"X10";"X17";"X30";"X35";"X36";"X25";"X56";"X19";"X41";"X64";"X50";"X11";"X20";"X8";"X60";"X16";"X5";"X40";"X13";"X57";"X12";"X45"
41;262;21;12;42;40;43;39;19;57;61;51;38;20;31;5;56;45;49;3;7;36;54;4;16;60;22;53;27;32;17;37;34;11;26;25;62;44;59;64;58;9;15;23;1;48;8;50;63;24;13;41;52;30;6;47;46;10;2;28;33;55;35;18;14;29
21;12;42;40;43;39;19;57;61;51;38;20;31;5;56;45;49;3;7;36;54;4;6;60;22;53;27;32;17;37;34;11;26;25;62;44;59;64;58;9;15;23;1;48;8;50;63;24;13;41;52;30;16;47;46;10;2;28;33;55;35;18;14;29;41;262
41;262;21;12;42;40;43;39;19;57;61;51;38;20;31;5;56;45;49;3;7;36;54;4;6;60;22;53;27;32;17;37;34;11;26;25;62;44;59;64;58;9;15;23;1;48;8;50;63;24;13;41;52;30;16;47;46;10;2;28;33;55;35;18;14;29
21;12;42;40;43;39;19;57;61;51;38;11;31;5;56;45;49;3;7;36;54;4;6;60;22;53;27;32;17;37;34;20;26;25;62;44;59;64;58;9;15;23;1;48;8;50;63;24;13;41;52;30;16;47;46;10;2;28;33;55;35;18;14;29;41;260
41;260;21;12;42;40;43;39;19;57;61;51;38;11;31;5;56;45;49;3;7;36;54;4;6;60;22;53;27;32;17;37;34;20;26;25;62;44;59;64;58;9;15;23;1;48;8;50;63;24;13;41;52;30;16;47;46;10;2;28;33;55;35;18;14;29
21;12;50;40;43;39;19;57;61;51;38;11;31;5;56;45;49;3;7;36;54;4;6;60;22;53;27;32;17;37;34;20;26;25;62;44;59;64;58;9;15;23;1;48;8;42;63;24;13;41;52;30;16;47;46;10;2;28;33;55;35;18;14;29;41;268
41;268;21;12;50;40;43;39;19;57;61;51;38;11;31;5;56;45;49;3;7;36;54;4;6;60;22;53;27;32;17;37;34;20;26;25;62;44;59;64;58;9;15;23;1;48;8;42;63;24;13;41;52;30;16;47;46;10;2;28;33;55;35;18;14;29
21;12;50;40;43;39;19;57;61;51;38;11;31;5;56;45;49;3;7;36;54;4;6;60;22;53;27;32;17;37;34;20;26;25;62;44;59;64;58;47;15;23;1;48;8;42;63;24;13;41;52;30;16;9;46;10;2;28;33;55;35;18;14;29;41;268
41;268;21;12;50;40;43;39;19;57;61;51;38;11;31;5;56;45;49;3;7;36;54;4;6;60;22;53;27;32;17;37;34;20;26;25;62;44;59;64;58;47;15;23;1;48;8;42;63;24;13;41;52;30;16;9;46;10;2;28;33;55;35;18;14;29
21;12;50;40;43;39;19;57;61;51;28;11;31;5;56;45;49;3;7;36;54;4;6;60;22;53;27;32;17;37;34;20;26;25;62;44;59;64;58;47;15;23;1;48;8;42;63;24;13;41;52;30;16;9;46;10;2;38;33;55;35;18;14;29;41;280
41;280;21;12;50;40;43;39;19;57;61;51;28;11;31;5;56;45;49;3;7;36;54;4;6;60;22;53;27;32;17;37;34;20;26;25;62;44;59;64;58;47;15;23;1;48;8;42;63;24;13;41;52;30;16;9;46;10;2;38;33;55;35;18;14;29
21;12;50;40;43;39;19;57;61;51;28;11;31;5;56;45;54;3;7;36;49;4;6;60;22;53;27;32;17;37;34;20;26;25;62;44;59;64;58;47;15;23;1;48;8;42;63;24;13;41;52;30;16;9;46;10;2;38;33;55;35;18;14;29;41;284
41;284;21;12;50;40;43;39;19;57;61;51;28;11;31;5;56;45;54;3;7;36;49;4;6;60;22;53;27;32;17;37;34;20;26;25;62;44;59;64;58;47;15;23;1;48;8;42;63;24;13;41;52;30;16;9;46;10;2;38;33;55;35;18;14;29
21;12;50;40;43;39;19;57;61;51;28;15;31;5;56;45;54;3;7;36;49;4;6;60;22;53;27;32;17;37;34;20;26;25;62;44;59;64;58;47;11;23;1;48;8;42;63;24;13;41;52;30;16;9;46;10;2;38;33;55;35;18;14;29;41;284
41;284;21;12;50;40;43;39;19;57;61;51;28;15;31;5;56;45;54;3;7;36;49;4;6;60;22;53;27;32;17;37;34;20;26;25;62;44;59;64;58;47;11;23;1;48;8;42;63;24;13;41;52;30;16;9;46;10;2;38;33;55;35;18;14;29
21;12;50;40;43;39;19;57;61;54;28;15;31;5;56;45;51;3;7;36;49;4;6;60;22;53;27;32;17;37;34;20;26;25;62;44;59;64;58;47;11;23;1;48;8;42;63;24;13;41;52;30;16;9;46;10;2;38;33;55;35;18;14;29;41;284
41;284;21;12;50;40;43;39;19;57;61;54;28;15;31;5;56;45;51;3;7;36;49;4;6;60;22;53;27;32;17;37;34;20;26;25;62;44;59;64;58;47;11;23;1;48;8;42;63;24;13;41;52;30;16;9;46;10;2;38;33;55;35;18;14;29
21;12;50;40;43;39;19;57;61;54;28;60;31;5;56;45;51;3;7;36;49;4;6;15;22;53;27;32;17;37;34;20;26;25;62;44;59;64;58;47;11;23;1;48;8;42;63;24;13;41;52;30;16;9;46;10;2;38;33;55;35;18;14;29;41;284
41;284;21;12;50;40;43;39;19;57;61;54;28;60;31;5;56;45;51;3;7;36;49;4;6;15;22;53;27;32;17;37;34;20;26;25;62;44;59;64;58;47;11;23;1;48;8;42;63;24;13;41;52;30;16;9;46;10;2;38;33;55;35;18;14;29
21;12;50;40;43;39;19;57;61;54;28;60;31;5;56;45;51;3;7;59;49;4;6;15;22;53;27;32;17;37;34;20;26;25;62;44;36;64;58;47;11;23;1;48;8;42;63;24;13;41;52;30;16;9;46;10;2;38;33;55;35;18;14;29;41;282
41;282;21;12;50;40;43;39;19;57;61;54;28;60;31;5;56;45;51;3;7;59;49;4;6;15;22;53;27;32;17;37;34;20;26;25;62;44;36;64;58;47;11;23;1;48;8;42;63;24;13;41;52;30;16;9;46;10;2;38;33;55;35;18;14;29
21;12;50;40;43;39;19;57;61;54;28;60;31;5;56;45;51;3;7;59;49;4;6;15;22;53;27;32;17;37;34;20;26;25;62;44;11;64;58;47;36;23;1;48;8;42;63;24;13;41;52;30;16;9;46;10;2;38;33;55;35;18;14;29;41;294
42;294;21;12;50;40;43;39;19;57;61;54;28;60;31;5;56;45;51;3;7;59;49;4;6;15;22;53;27;32;17;37;34;20;26;25;62;44;11;64;58;47;36;23;1;48;8;42;63;24;13;41;52;30;16;9;46;10;2;38;33;55;35;18;14;29
21;12;50;40;43;44;19;57;61;54;28;60;31;5;56;45;51;3;7;59;49;4;6;15;22;53;27;32;17;37;34;20;26;25;62;39;11;64;58;47;36;23;1;48;8;42;63;24;13;41;52;30;16;9;46;10;2;38;33;55;35;18;14;29;42;294
42;294;21;12;50;40;43;44;19;57;61;54;28;60;31;5;56;45;51;3;7;59;49;4;6;15;22;53;27;32;17;37;34;20;26;25;62;39;11;64;58;47;36;23;1;48;8;42;63;24;13;41;52;30;16;9;46;10;2;38;33;55;35;18;14;29
21;12;50;40;43;44;19;57;61;54;28;60;31;5;56;45;51;3;7;59;49;4;6;15;22;53;27;32;17;37;34;20;26;25;62;39;11;64;58;47;36;23;1;48;8;42;63;24;13;55;52;30;16;9;46;10;2;38;33;41;35;18;14;29;42;294
42;294;21;12;50;40;43;44;19;57;61;54;28;60;31;5;56;45;51;3;7;59;49;4;6;15;22;53;27;32;17;37;34;20;26;25;62;39;11;64;58;47;36;23;1;48;8;42;63;24;13;55;52;30;16;9;46;10;2;38;33;41;35;18;14;29
21;12;50;40;43;44;19;57;61;54;28;60;31;5;56;45;51;3;7;29;49;4;6;15;22;53;27;32;17;37;34;20;26;25;62;39;11;64;58;47;36;23;1;48;8;42;63;24;13;55;52;30;16;9;46;10;2;38;33;41;35;18;14;59;42;296
42;296;21;12;50;40;43;44;19;57;61;54;28;60;31;5;56;45;51;3;7;29;49;4;6;15;22;53;27;32;17;37;34;20;26;25;62;39;11;64;58;47;36;23;1;48;8;42;63;24;13;55;52;30;16;9;46;10;2;38;33;41;35;18;14;59
21;12;50;40;43;44;19;57;61;54;28;60;31;5;56;45;51;3;7;29;49;4;6;15;22;53;27;32;17;37;34;20;26;25;62;39;11;64;58;47;36;23;1;48;41;42;63;24;13;55;52;30;16;9;46;10;2;38;33;8;35;18;14;59;42;296
42;296;21;12;50;40;43;44;19;57;61;54;28;60;31;5;56;45;51;3;7;29;49;4;6;15;22;53;27;32;17;37;34;20;26;25;62;39;11;64;58;47;36;23;1;48;41;42;63;24;13;55;52;30;16;9;46;10;2;38;33;8;35;18;14;59
21;12;23;40;43;44;19;57;61;54;28;60;31;5;56;45;51;3;7;29;49;4;6;15;22;53;27;32;17;37;34;20;26;25;62;39;11;64;58;47;36;50;1;48;41;42;63;24;13;55;52;30;16;9;46;10;2;38;33;8;35;18;14;59;42;296
42;296;21;12;23;40;43;44;19;57;61;54;28;60;31;5;56;45;51;3;7;29;49;4;6;15;22;53;27;32;17;37;34;20;26;25;62;39;11;64;58;47;36;50;1;48;41;42;63;24;13;55;52;30;16;9;46;10;2;38;33;8;35;18;14;59
21;12;23;40;43;44;19;57;61;54;28;60;31;5;56;45;51;3;7;29;49;4;6;15;22;53;27;32;17;37;58;20;26;25;62;39;11;64;34;47;36;50;1;48;41;42;63;24;13;55;52;30;16;9;46;10;2;38;33;8;35;18;14;59;42;308
42;308;21;12;23;40;43;44;19;57;61;54;28;60;31;5;56;45;51;3;7;29;49;4;6;15;22;53;27;32;17;37;58;20;26;25;62;39;11;64;34;47;36;50;1;48;41;42;63;24;13;55;52;30;16;9;46;10;2;38;33;8;35;18;14;59
21;12;23;40;43;44;19;57;61;54;28;60;31;5;56;45;51;3;7;29;49;4;6;15;22;53;27;32;17;37;58;20;26;25;62;39;11;64;34;47;36;50;1;48;41;42;33;24;13;55;52;30;16;9;46;10;2;38;63;8;35;18;14;59;42;308
42;308;21;12;23;40;43;44;19;57;61;54;28;60;31;5;56;45;51;3;7;29;49;4;6;15;22;53;27;32;17;37;58;20;26;25;62;39;11;64;34;47;36;50;1;48;41;42;33;24;13;55;52;30;16;9;46;10;2;38;63;8;35;18;14;59
21;12;23;40;43;44;19;57;61;54;28;60;31;5;56;45;51;3;7;29;49;4;6;15;22;53;27;32;17;37;58;20;26;25;62;39;11;64;34;47;36;50;1;48;41;42;33;24;13;55;52;2;16;9;46;10;30;38;63;8;35;18;14;59;42;308
42;308;21;12;23;40;43;44;19;57;61;54;28;60;31;5;56;45;51;3;7;29;49;4;6;15;22;53;27;32;17;37;58;20;26;25;62;39;11;64;34;47;36;50;1;48;41;42;33;24;13;55;52;2;16;9;46;10;30;38;63;8;35;18;14;59
21;12;23;40;43;44;19;57;61;54;28;60;31;5;56;45;51;3;7;29;49;4;6;15;22;53;27;32;17;37;58;20;26;25;62;39;11;64;34;47;36;50;1;48;41;42;52;24;13;55;33;2;16;9;46;10;30;38;63;8;35;18;14;59;42;308
42;308;21;12;23;40;43;44;19;57;61;54;28;60;31;5;56;45;51;3;7;29;49;4;6;15;22;53;27;32;17;37;58;20;26;25;62;39;11;64;34;47;36;50;1;48;41;42;52;24;13;55;33;2;16;9;46;10;30;38;63;8;35;18;14;59
21;12;23;40;43;44;8;57;61;54;28;60;31;5;56;45;51;3;7;29;49;4;6;15;22;53;27;32;17;37;58;20;26;25;62;39;11;64;34;47;36;50;1;48;41;42;52;24;13;55;33;2;16;9;46;10;30;38;63;19;35;18;14;59;42;308
42;308;21;12;23;40;43;44;8;57;61;54;28;60;31;5;56;45;51;3;7;29;49;4;6;15;22;53;27;32;17;37;58;20;26;25;62;39;11;64;34;47;36;50;1;48;41;42;52;24;13;55;33;2;16;9;46;10;30;38;63;19;35;18;14;59
21;12;23;40;43;44;8;57;61;54;28;60;31;5;56;45;51;3;7;29;49;4;6;15;22;20;27;32;17;37;58;53;26;25;62;39;11;64;34;47;36;50;1;48;41;42;52;24;13;55;33;2;16;9;46;10;30;38;63;19;35;18;14;59;42;312
42;312;21;12;23;40;43;44;8;57;61;54;28;60;31;5;56;45;51;3;7;29;49;4;6;15;22;20;27;32;17;37;58;53;26;25;62;39;11;64;34;47;36;50;1;48;41;42;52;24;13;55;33;2;16;9;46;10;30;38;63;19;35;18;14;59
21;12;23;40;43;44;8;57;61;54;28;60;31;5;56;45;51;3;7;29;49;4;6;62;22;20;27;32;17;37;58;53;26;25;15;39;11;64;34;47;36;50;1;48;41;42;52;24;13;55;33;2;16;9;46;10;30;38;63;19;35;18;14;59;42;316
42;316;21;12;23;40;43;44;8;57;61;54;28;60;31;5;56;45;51;3;7;29;49;4;6;62;22;20;27;32;17;37;58;53;26;25;15;39;11;64;34;47;36;50;1;48;41;42;52;24;13;55;33;2;16;9;46;10;30;38;63;19;35;18;14;59
21;12;23;40;43;44;8;57;61;54;28;60;31;5;56;45;51;3;7;29;49;4;6;62;27;20;22;32;17;37;58;53;26;25;15;39;11;64;34;47;36;50;1;48;41;42;52;24;13;55;33;2;16;9;46;10;30;38;63;19;35;18;14;59;42;304
42;304;21;12;23;40;43;44;8;57;61;54;28;60;31;5;56;45;51;3;7;29;49;4;6;62;27;20;22;32;17;37;58;53;26;25;15;39;11;64;34;47;36;50;1;48;41;42;52;24;13;55;33;2;16;9;46;10;30;38;63;19;35;18;14;59
21;12;23;40;43;44;8;57;31;54;28;60;61;5;56;45;51;3;7;29;49;4;6;62;27;20;22;32;17;37;58;53;26;25;15;39;11;64;34;47;36;50;1;48;41;42;52;24;13;55;33;2;16;9;46;10;30;38;63;19;35;18;14;59;42;304
42;304;21;12;23;40;43;44;8;57;31;54;28;60;61;5;56;45;51;3;7;29;49;4;6;62;27;20;22;32;17;37;58;53;26;25;15;39;11;64;34;47;36;50;1;48;41;42;52;24;13;55;33;2;16;9;46;10;30;38;63;19;35;18;14;59
21;12;23;40;43;44;8;57;31;54;28;60;61;5;56;45;51;3;7;29;49;4;6;62;27;20;22;32;17;37;58;53;26;25;15;39;11;64;34;47;36;50;14;48;41;42;52;24;13;55;33;2;16;9;46;10;30;38;63;19;35;18;1;59;42;304
42;304;21;12;23;40;43;44;8;57;31;54;28;60;61;5;56;45;51;3;7;29;49;4;6;62;27;20;22;32;17;37;58;53;26;25;15;39;11;64;34;47;36;50;14;48;41;42;52;24;13;55;33;2;16;9;46;10;30;38;63;19;35;18;1;59
21;12;23;40;43;44;8;57;31;54;28;60;61;5;56;45;4;3;7;29;49;51;6;62;27;20;22;32;17;37;58;53;26;25;15;39;11;64;34;47;36;50;14;48;41;42;52;24;13;55;33;2;16;9;46;10;30;38;63;19;35;18;1;59;42;302
42;302;21;12;23;40;43;44;8;57;31;54;28;60;61;5;56;45;4;3;7;29;49;51;6;62;27;20;22;32;17;37;58;53;26;25;15;39;11;64;34;47;36;50;14;48;41;42;52;24;13;55;33;2;16;9;46;10;30;38;63;19;35;18;1;59
21;12;23;40;43;44;8;57;31;54;28;60;61;5;56;45;4;3;7;29;49;51;6;62;27;20;22;32;17;37;58;53;26;25;15;39;11;64;34;47;36;50;14;10;41;42;52;24;13;55;33;2;16;9;46;48;30;38;63;19;35;18;1;59;42;302
42;302;21;12;23;40;43;44;8;57;31;54;28;60;61;5;56;45;4;3;7;29;49;51;6;62;27;20;22;32;17;37;58;53;26;25;15;39;11;64;34;47;36;50;14;10;41;42;52;24;13;55;33;2;16;9;46;48;30;38;63;19;35;18;1;59
21;12;23;40;43;44;8;57;31;54;28;60;61;5;56;45;4;3;7;29;49;51;6;62;27;20;22;32;17;37;58;53;26;25;15;39;11;64;34;47;36;50;14;10;41;42;52;24;13;55;33;2;16;9;46;63;30;38;48;19;35;18;1;59;42;302
42;302;21;12;23;40;43;44;8;57;31;54;28;60;61;5;56;45;4;3;7;29;49;51;6;62;27;20;22;32;17;37;58;53;26;25;15;39;11;64;34;47;36;50;14;10;41;42;52;24;13;55;33;2;16;9;46;63;30;38;48;19;35;18;1;59
21;12;23;40;43;44;8;57;31;54;28;60;61;5;56;45;4;3;7;29;49;51;6;62;27;20;22;32;17;37;26;53;58;25;15;39;11;64;34;47;36;50;14;10;41;42;52;24;13;55;33;2;16;9;46;63;30;38;48;19;35;18;1;59;42;304
42;304;21;12;23;40;43;44;8;57;31;54;28;60;61;5;56;45;4;3;7;29;49;51;6;62;27;20;22;32;17;37;26;53;58;25;15;39;11;64;34;47;36;50;14;10;41;42;52;24;13;55;33;2;16;9;46;63;30;38;48;19;35;18;1;59
21;12;23;40;43;44;8;57;1;54;28;60;61;5;56;45;4;3;7;29;49;51;6;62;27;20;22;32;17;37;26;53;58;25;15;39;11;64;34;47;36;50;14;10;41;42;52;24;13;55;33;2;16;9;46;63;30;38;48;19;35;18;31;59;42;304
43;304;21;12;23;40;43;44;8;57;1;54;28;60;61;5;56;45;4;3;7;29;49;51;6;62;27;20;22;32;17;37;26;53;58;25;15;39;11;64;34;47;36;50;14;10;41;42;52;24;13;55;33;2;16;9;46;63;30;38;48;19;35;18;31;59
21;12;23;40;43;44;8;57;1;54;28;60;61;5;56;45;4;3;7;29;49;51;6;62;27;20;22;32;17;37;26;53;58;25;15;39;11;64;34;47;36;50;14;10;41;42;52;24;18;55;33;2;16;9;46;63;30;38;48;19;35;13;31;59;43;304
43;304;21;12;23;40;43;44;8;57;1;54;28;60;61;5;56;45;4;3;7;29;49;51;6;62;27;20;22;32;17;37;26;53;58;25;15;39;11;64;34;47;36;50;14;10;41;42;52;24;18;55;33;2;16;9;46;63;30;38;48;19;35;13;31;59
21;12;23;40;43;44;8;57;1;54;28;60;61;5;56;45;4;3;41;29;49;51;6;62;27;20;22;32;17;37;26;53;58;25;15;39;11;64;34;47;36;50;14;10;7;42;52;24;18;55;33;2;16;9;46;63;30;38;48;19;35;13;31;59;43;292
43;292;21;12;23;40;43;44;8;57;1;54;28;60;61;5;56;45;4;3;41;29;49;51;6;62;27;20;22;32;17;37;26;53;58;25;15;39;11;64;34;47;36;50;14;10;7;42;52;24;18;55;33;2;16;9;46;63;30;38;48;19;35;13;31;59
52;12;23;40;43;44;8;57;1;54;28;60;61;5;56;45;4;3;41;29;49;51;6;62;27;20;22;32;17;37;26;53;58;25;15;39;11;64;34;47;36;50;14;10;7;42;21;24;18;55;33;2;16;9;46;63;30;38;48;19;35;13;31;59;43;292
43;292;52;12;23;40;43;44;8;57;1;54;28;60;61;5;56;45;4;3;41;29;49;51;6;62;27;20;22;32;17;37;26;53;58;25;15;39;11;64;34;47;36;50;14;10;7;42;21;24;18;55;33;2;16;9;46;63;30;38;48;19;35;13;31;59
52;12;23;40;43;44;8;61;1;54;28;60;57;5;56;45;4;3;41;29;49;51;6;62;27;20;22;32;17;37;26;53;58;25;15;39;11;64;34;47;36;50;14;10;7;42;21;24;18;55;33;2;16;9;46;63;30;38;48;19;35;13;31;59;43;300
43;300;52;12;23;40;43;44;8;61;1;54;28;60;57;5;56;45;4;3;41;29;49;51;6;62;27;20;22;32;17;37;26;53;58;25;15;39;11;64;34;47;36;50;14;10;7;42;21;24;18;55;33;2;16;9;46;63;30;38;48;19;35;13;31;59
52;12;23;40;43;44;8;61;1;54;28;60;57;5;56;45;4;3;41;29;49;51;6;62;27;20;22;32;17;37;26;53;58;25;15;39;21;64;34;47;36;50;14;10;7;42;11;24;18;55;33;2;16;9;46;63;30;38;48;19;35;13;31;59;43;308
43;308;52;12;23;40;43;44;8;61;1;54;28;60;57;5;56;45;4;3;41;29;49;51;6;62;27;20;22;32;17;37;26;53;58;25;15;39;21;64;34;47;36;50;14;10;7;42;11;24;18;55;33;2;16;9;46;63;30;38;48;19;35;13;31;59
52;12;23;40;43;44;8;61;1;54;28;60;57;5;56;45;4;3;41;29;49;51;6;62;42;20;22;32;17;37;26;53;58;25;15;39;21;64;34;47;36;50;14;10;7;27;11;24;18;55;33;2;16;9;46;63;30;38;48;19;35;13;31;59;43;316
43;316;52;12;23;40;43;44;8;61;1;54;28;60;57;5;56;45;4;3;41;29;49;51;6;62;42;20;22;32;17;37;26;53;58;25;15;39;21;64;34;47;36;50;14;10;7;27;11;24;18;55;33;2;16;9;46;63;30;38;48;19;35;13;31;59
52;12;23;40;43;44;8;61;1;54;28;60;57;5;56;45;4;51;41;29;49;3;6;62;42;20;22;32;17;37;26;53;58;25;15;39;21;64;34;47;36;50;14;10;7;27;11;24;18;55;33;2;16;9;46;63;30;38;48;19;35;13;31;59;43;312
43;312;52;12;23;40;43;44;8;61;1;54;28;60;57;5;56;45;4;51;41;29;49;3;6;62;42;20;22;32;17;37;26;53;58;25;15;39;21;64;34;47;36;50;14;10;7;27;11;24;18;55;33;2;16;9;46;63;30;38;48;19;35;13;31;59
52;12;23;40;43;44;8;61;1;54;28;60;57;5;56;45;4;51;41;29;49;37;6;62;42;20;22;32;17;3;26;53;58;25;15;39;21;64;34;47;36;50;14;10;7;27;11;24;18;55;33;2;16;9;46;63;30;38;48;19;35;13;31;59;43;306
43;306;52;12;23;40;43;44;8;61;1;54;28;60;57;5;56;45;4;51;41;29;49;37;6;62;42;20;22;32;17;3;26;53;58;25;15;39;21;64;34;47;36;50;14;10;7;27;11;24;18;55;33;2;16;9;46;63;30;38;48;19;35;13;31;59
52;12;23;40;43;44;8;61;1;54;28;55;57;5;56;45;4;51;41;29;49;37;6;62;42;20;22;32;17;3;26;53;58;25;15;39;21;64;34;47;36;50;14;10;7;27;11;24;18;60;33;2;16;9;46;63;30;38;48;19;35;13;31;59;43;306
43;306;52;12;23;40;43;44;8;61;1;54;28;55;57;5;56;45;4;51;41;29;49;37;6;62;42;20;22;32;17;3;26;53;58;25;15;39;21;64;34;47;36;50;14;10;7;27;11;24;18;60;33;2;16;9;46;63;30;38;48;19;35;13;31;59
52;12;23;40;43;63;8;61;1;54;28;55;57;5;56;45;4;51;41;29;49;37;6;62;42;20;22;32;17;3;26;53;58;25;15;39;21;64;34;47;36;50;14;10;7;27;11;24;18;60;33;2;16;9;46;44;30;38;48;19;35;13;31;59;43;302
43;302;52;12;23;40;43;63;8;61;1;54;28;55;57;5;56;45;4;51;41;29;49;37;6;62;42;20;22;32;17;3;26;53;58;25;15;39;21;64;34;47;36;50;14;10;7;27;11;24;18;60;33;2;16;9;46;44;30;38;48;19;35;13;31;59
24;12;23;40;43;63;8;61;1;54;28;55;57;5;56;45;4;51;41;29;49;37;6;62;42;20;22;32;17;3;26;53;58;25;15;39;21;64;34;47;36;50;14;10;7;27;11;52;18;60;33;2;16;9;46;44;30;38;48;19;35;13;31;59;43;302
43;302;24;12;23;40;43;63;8;61;1;54;28;55;57;5;56;45;4;51;41;29;49;37;6;62;42;20;22;32;17;3;26;53;58;25;15;39;21;64;34;47;36;50;14;10;7;27;11;52;18;60;33;2;16;9;46;44;30;38;48;19;35;13;31;59
24;12;23;40;43;63;8;61;1;54;28;55;57;5;56;45;4;51;41;29;49;37;6;62;42;20;22;32;17;3;26;53;58;25;15;39;21;64;34;47;36;50;14;10;7;27;48;52;18;60;33;2;16;9;46;44;30;38;11;19;35;13;31;59;43;302
43;302;24;12;23;40;43;63;8;61;1;54;28;55;57;5;56;45;4;51;41;29;49;37;6;62;42;20;22;32;17;3;26;53;58;25;15;39;21;64;34;47;36;50;14;10;7;27;48;52;18;60;33;2;16;9;46;44;30;38;11;19;35;13;31;59
24;12;23;40;43;63;8;61;1;54;28;55;57;5;56;45;4;51;41;29;49;37;6;62;42;20;22;32;25;3;26;53;58;17;15;39;21;64;34;47;36;50;14;10;7;27;48;52;18;60;33;2;16;9;46;44;30;38;11;19;35;13;31;59;43;302
43;302;24;12;23;40;43;63;8;61;1;54;28;55;57;5;56;45;4;51;41;29;49;37;6;62;42;20;22;32;25;3;26;53;58;17;15;39;21;64;34;47;36;50;14;10;7;27;48;52;18;60;33;2;16;9;46;44;30;38;11;19;35;13;31;59
24;12;23;40;43;63;8;61;1;54;36;55;57;5;56;45;4;51;41;29;49;37;6;62;42;20;22;32;25;3;26;53;58;17;15;39;21;64;34;47;28;50;14;10;7;27;48;52;18;60;33;2;16;9;46;44;30;38;11;19;35;13;31;59;43;306
43;306;24;12;23;40;43;63;8;61;1;54;36;55;57;5;56;45;4;51;41;29;49;37;6;62;42;20;22;32;25;3;26;53;58;17;15;39;21;64;34;47;28;50;14;10;7;27;48;52;18;60;33;2;16;9;46;44;30;38;11;19;35;13;31;59
24;12;23;40;43;63;8;61;1;54;36;55;57;5;56;28;4;51;41;29;49;37;6;62;42;20;22;32;25;3;26;53;58;17;15;39;21;64;34;47;45;50;14;10;7;27;48;52;18;60;33;2;16;9;46;44;30;38;11;19;35;13;31;59;43;306
43;306;24;12;23;40;43;63;8;61;1;54;36;55;57;5;56;28;4;51;41;29;49;37;6;62;42;20;22;32;25;3;26;53;58;17;15;39;21;64;34;47;45;50;14;10;7;27;48;52;18;60;33;2;16;9;46;44;30;38;11;19;35;13;31;59
24;12;23;40;43;63;8;61;1;54;36;55;57;5;56;28;4;51;41;29;49;37;6;62;42;20;22;32;25;3;26;53;58;17;15;39;21;64;34;47;45;50;14;10;7;27;48;52;18;59;33;2;16;9;46;44;30;38;11;19;35;13;31;60;43;306
43;306;24;12;23;40;43;63;8;61;1;54;36;55;57;5;56;28;4;51;41;29;49;37;6;62;42;20;22;32;25;3;26;53;58;17;15;39;21;64;34;47;45;50;14;10;7;27;48;52;18;59;33;2;16;9;46;44;30;38;11;19;35;13;31;60
24;12;23;40;43;63;8;61;1;54;36;55;57;5;56;29;4;51;41;28;49;37;6;62;42;20;22;32;25;3;26;53;58;17;15;39;21;64;34;47;45;50;14;10;7;27;48;52;18;59;33;2;16;9;46;44;30;38;11;19;35;13;31;60;43;308
43;308;24;12;23;40;43;63;8;61;1;54;36;55;57;5;56;29;4;51;41;28;49;37;6;62;42;20;22;32;25;3;26;53;58;17;15;39;21;64;34;47;45;50;14;10;7;27;48;52;18;59;33;2;16;9;46;44;30;38;11;19;35;13;31;60
24;12;23;40;43;63;8;61;1;54;36;55;57;5;56;29;4;47;41;28;49;37;6;62;42;20;22;32;25;3;26;53;58;17;15;39;21;64;34;51;45;50;14;10;7;27;48;52;18;59;33;2;16;9;46;44;30;38;11;19;35;13;31;60;43;308
43;308;24;12;23;40;43;63;8;61;1;54;36;55;57;5;56;29;4;47;41;28;49;37;6;62;42;20;22;32;25;3;26;53;58;17;15;39;21;64;34;51;45;50;14;10;7;27;48;52;18;59;33;2;16;9;46;44;30;38;11;19;35;13;31;60
24;12;23;40;43;63;8;61;1;54;36;55;57;5;56;29;4;47;41;59;49;37;6;62;42;20;22;32;25;3;26;53;58;17;15;39;21;64;34;51;45;50;14;10;7;27;48;52;18;28;33;2;16;9;46;44;30;38;11;19;35;13;31;60;43;312
43;312;24;12;23;40;43;63;8;61;1;54;36;55;57;5;56;29;4;47;41;59;49;37;6;62;42;20;22;32;25;3;26;53;58;17;15;39;21;64;34;51;45;50;14;10;7;27;48;52;18;28;33;2;16;9;46;44;30;38;11;19;35;13;31;60
24;12;23;40;43;63;8;61;1;54;36;55;57;5;56;29;4;47;41;59;49;37;6;62;42;20;22;32;25;3;26;53;58;17;15;39;21;64;34;45;51;50;14;10;7;27;48;52;18;28;33;2;16;9;46;44;30;38;11;19;35;13;31;60;43;312
44;312;24;12;23;40;43;63;8;61;1;54;36;55;57;5;56;29;4;47;41;59;49;37;6;62;42;20;22;32;25;3;26;53;58;17;15;39;21;64;34;45;51;50;14;10;7;27;48;52;18;28;33;2;16;9;46;44;30;38;11;19;35;13;31;60
24;12;23;40;43;63;8;61;1;54;36;55;57;5;56;29;4;47;41;59;49;37;6;62;42;20;22;32;25;3;26;53;58;17;15;39;21;64;34;45;51;33;14;10;7;27;48;52;18;28;50;2;16;9;46;44;30;38;11;19;35;13;31;60;44;312
