"X1";"X280";"X53";"X62";"X20";"X58";"X27";"X12";"X48";"X33";"X21";"X59";"X36";"X15";"X25";"X46";"X57";"X47";"X28";"X52";"X18";"X24";"X56";"X29";"X37";"X54";"X32";"X22";"X26";"X40";"X2";"X8";"X16";"X11";"X44";"X19";"X51";"X45";"X3";"X17";"X49";"X42";"X50";"X13";"X60";"X55";"X30";"X63";"X14";"X4";"X9";"X35";"X7";"X1.1";"X6";"X31";"X10";"X38";"X39";"X64";"X43";"X23";"X34";"X5";"X41";"X61"
6;61;45;52;37;5;43;2;4;23;39;8;18;28;9;46;22;56;7;34;38;51;14;19;29;42;32;35;27;58;62;24;31;60;59;33;55;20;53;15;13;30;16;64;3;48;36;44;54;17;47;41;1;25;11;10;12;21;50;26;40;49;57;63;40;292
40;292;6;61;45;52;37;5;43;2;4;23;39;8;18;28;9;46;22;56;7;34;38;51;14;19;29;42;32;35;27;58;62;24;31;60;59;33;55;20;53;15;13;30;16;64;3;48;36;44;54;17;47;41;1;25;11;10;12;21;50;26;40;49;57;63
6;61;45;52;37;5;17;2;4;23;39;8;18;28;9;46;22;56;7;34;38;51;14;19;29;42;32;35;27;58;62;24;31;60;59;33;55;20;53;15;13;30;16;64;3;48;36;44;54;43;47;41;1;25;11;10;12;21;50;26;40;49;57;63;40;292
40;292;6;61;45;52;37;5;17;2;4;23;39;8;18;28;9;46;22;56;7;34;38;51;14;19;29;42;32;35;27;58;62;24;31;60;59;33;55;20;53;15;13;30;16;64;3;48;36;44;54;43;47;41;1;25;11;10;12;21;50;26;40;49;57;63
6;61;45;52;37;5;17;2;4;23;39;8;18;28;9;46;22;56;7;34;38;51;14;19;29;42;32;35;27;58;62;24;31;60;59;33;55;20;53;15;13;30;16;64;21;48;36;44;54;43;47;41;1;25;11;10;12;3;50;26;40;49;57;63;40;292
40;292;6;61;45;52;37;5;17;2;4;23;39;8;18;28;9;46;22;56;7;34;38;51;14;19;29;42;32;35;27;58;62;24;31;60;59;33;55;20;53;15;13;30;16;64;21;48;36;44;54;43;47;41;1;25;11;10;12;3;50;26;40;49;57;63
6;61;45;52;37;5;17;2;4;23;39;8;18;28;9;46;22;56;7;34;38;51;14;19;29;42;32;35;27;58;62;26;31;60;59;33;55;20;53;15;13;30;16;64;21;48;36;44;54;43;47;41;1;25;11;10;12;3;50;24;40;49;57;63;40;294
40;294;6;61;45;52;37;5;17;2;4;23;39;8;18;28;9;46;22;56;7;34;38;51;14;19;29;42;32;35;27;58;62;26;31;60;59;33;55;20;53;15;13;30;16;64;21;48;36;44;54;43;47;41;1;25;11;10;12;3;50;24;40;49;57;63
6;3;45;52;37;5;17;2;4;23;39;8;18;28;9;46;22;56;7;34;38;51;14;19;29;42;32;35;27;58;62;26;31;60;59;33;55;20;53;15;13;30;16;64;21;48;36;44;54;43;47;41;1;25;11;10;12;61;50;24;40;49;57;63;40;294
40;294;6;3;45;52;37;5;17;2;4;23;39;8;18;28;9;46;22;56;7;34;38;51;14;19;29;42;32;35;27;58;62;26;31;60;59;33;55;20;53;15;13;30;16;64;21;48;36;44;54;43;47;41;1;25;11;10;12;61;50;24;40;49;57;63
6;3;45;52;37;5;17;2;4;23;39;8;18;28;9;46;22;56;7;34;38;51;14;19;29;42;32;35;27;58;62;26;31;25;59;33;55;20;53;15;13;30;16;64;21;48;36;44;54;43;47;41;1;60;11;10;12;61;50;24;40;49;57;63;40;294
40;294;6;3;45;52;37;5;17;2;4;23;39;8;18;28;9;46;22;56;7;34;38;51;14;19;29;42;32;35;27;58;62;26;31;25;59;33;55;20;53;15;13;30;16;64;21;48;36;44;54;43;47;41;1;60;11;10;12;61;50;24;40;49;57;63
6;3;45;52;37;5;17;2;4;23;39;8;18;28;9;46;22;35;7;34;38;51;14;19;29;42;32;56;27;58;62;26;31;25;59;33;55;20;53;15;13;30;16;64;21;48;36;44;54;43;47;41;1;60;11;10;12;61;50;24;40;49;57;63;40;290
40;290;6;3;45;52;37;5;17;2;4;23;39;8;18;28;9;46;22;35;7;34;38;51;14;19;29;42;32;56;27;58;62;26;31;25;59;33;55;20;53;15;13;30;16;64;21;48;36;44;54;43;47;41;1;60;11;10;12;61;50;24;40;49;57;63
6;3;45;52;37;5;17;2;4;23;39;8;18;28;9;46;22;35;7;34;38;51;14;60;29;42;32;56;27;58;62;26;31;25;59;33;55;20;53;15;13;30;16;64;21;48;36;44;54;43;47;41;1;19;11;10;12;61;50;24;40;49;57;63;40;290
40;290;6;3;45;52;37;5;17;2;4;23;39;8;18;28;9;46;22;35;7;34;38;51;14;60;29;42;32;56;27;58;62;26;31;25;59;33;55;20;53;15;13;30;16;64;21;48;36;44;54;43;47;41;1;19;11;10;12;61;50;24;40;49;57;63
6;3;45;52;37;5;17;2;4;23;39;8;18;28;9;46;22;35;7;34;38;51;14;60;29;42;32;56;27;58;62;26;31;25;59;33;55;20;53;15;13;30;16;64;21;1;36;44;54;43;47;41;48;19;11;10;12;61;50;24;40;49;57;63;40;282
40;282;6;3;45;52;37;5;17;2;4;23;39;8;18;28;9;46;22;35;7;34;38;51;14;60;29;42;32;56;27;58;62;26;31;25;59;33;55;20;53;15;13;30;16;64;21;1;36;44;54;43;47;41;48;19;11;10;12;61;50;24;40;49;57;63
6;3;45;52;37;5;17;2;4;23;39;8;18;28;9;46;22;35;7;34;38;51;14;63;29;42;32;56;27;58;62;26;31;25;59;33;55;20;53;15;13;30;16;64;21;1;36;44;54;43;47;41;48;19;11;10;12;61;50;24;40;49;57;60;40;282
40;282;6;3;45;52;37;5;17;2;4;23;39;8;18;28;9;46;22;35;7;34;38;51;14;63;29;42;32;56;27;58;62;26;31;25;59;33;55;20;53;15;13;30;16;64;21;1;36;44;54;43;47;41;48;19;11;10;12;61;50;24;40;49;57;60
6;3;45;52;37;5;17;2;4;35;39;8;18;28;9;46;22;23;7;34;38;51;14;63;29;42;32;56;27;58;62;26;31;25;59;33;55;20;53;15;13;30;16;64;21;1;36;44;54;43;47;41;48;19;11;10;12;61;50;24;40;49;57;60;40;282
40;282;6;3;45;52;37;5;17;2;4;35;39;8;18;28;9;46;22;23;7;34;38;51;14;63;29;42;32;56;27;58;62;26;31;25;59;33;55;20;53;15;13;30;16;64;21;1;36;44;54;43;47;41;48;19;11;10;12;61;50;24;40;49;57;60
6;3;45;52;37;5;17;21;4;35;39;8;18;28;9;46;22;23;7;34;38;51;14;63;29;42;32;56;27;58;62;26;31;25;59;33;55;20;53;15;13;30;16;64;2;1;36;44;54;43;47;41;48;19;11;10;12;61;50;24;40;49;57;60;40;274
40;274;6;3;45;52;37;5;17;21;4;35;39;8;18;28;9;46;22;23;7;34;38;51;14;63;29;42;32;56;27;58;62;26;31;25;59;33;55;20;53;15;13;30;16;64;2;1;36;44;54;43;47;41;48;19;11;10;12;61;50;24;40;49;57;60
6;3;45;52;37;5;17;21;4;35;23;8;18;28;9;46;22;39;7;34;38;51;14;63;29;42;32;56;27;58;62;26;31;25;59;33;55;20;53;15;13;30;16;64;2;1;36;44;54;43;47;41;48;19;11;10;12;61;50;24;40;49;57;60;40;266
40;266;6;3;45;52;37;5;17;21;4;35;23;8;18;28;9;46;22;39;7;34;38;51;14;63;29;42;32;56;27;58;62;26;31;25;59;33;55;20;53;15;13;30;16;64;2;1;36;44;54;43;47;41;48;19;11;10;12;61;50;24;40;49;57;60
6;3;45;52;37;5;17;21;4;35;23;8;29;28;9;46;22;39;7;34;38;51;14;63;18;42;32;56;27;58;62;26;31;25;59;33;55;20;53;15;13;30;16;64;2;1;36;44;54;43;47;41;48;19;11;10;12;61;50;24;40;49;57;60;40;266
40;266;6;3;45;52;37;5;17;21;4;35;23;8;29;28;9;46;22;39;7;34;38;51;14;63;18;42;32;56;27;58;62;26;31;25;59;33;55;20;53;15;13;30;16;64;2;1;36;44;54;43;47;41;48;19;11;10;12;61;50;24;40;49;57;60
6;3;45;52;37;5;47;21;4;35;23;8;29;28;9;46;22;39;7;34;38;51;14;63;18;42;32;56;27;58;62;26;31;25;59;33;55;20;53;15;13;30;16;64;2;1;36;44;54;43;17;41;48;19;11;10;12;61;50;24;40;49;57;60;40;266
40;266;6;3;45;52;37;5;47;21;4;35;23;8;29;28;9;46;22;39;7;34;38;51;14;63;18;42;32;56;27;58;62;26;31;25;59;33;55;20;53;15;13;30;16;64;2;1;36;44;54;43;17;41;48;19;11;10;12;61;50;24;40;49;57;60
6;3;45;52;37;5;47;21;4;35;23;8;29;28;9;46;22;39;7;34;38;51;14;63;18;42;32;56;61;58;62;26;31;25;59;33;55;20;53;15;13;30;16;64;2;1;36;44;54;43;17;41;48;19;11;10;12;27;50;24;40;49;57;60;40;266
40;266;6;3;45;52;37;5;47;21;4;35;23;8;29;28;9;46;22;39;7;34;38;51;14;63;18;42;32;56;61;58;62;26;31;25;59;33;55;20;53;15;13;30;16;64;2;1;36;44;54;43;17;41;48;19;11;10;12;27;50;24;40;49;57;60
6;3;45;52;37;5;47;21;4;35;23;8;29;28;9;46;22;39;7;34;38;51;14;63;18;42;32;56;61;58;62;26;31;25;2;33;55;20;53;15;13;30;16;64;59;1;36;44;54;43;17;41;48;19;11;10;12;27;50;24;40;49;57;60;40;272
40;272;6;3;45;52;37;5;47;21;4;35;23;8;29;28;9;46;22;39;7;34;38;51;14;63;18;42;32;56;61;58;62;26;31;25;2;33;55;20;53;15;13;30;16;64;59;1;36;44;54;43;17;41;48;19;11;10;12;27;50;24;40;49;57;60
6;3;45;52;37;5;47;21;4;35;23;8;29;28;9;46;22;39;7;34;38;51;14;63;18;42;32;56;61;58;62;26;31;25;2;33;55;20;53;15;13;30;16;64;59;1;49;44;54;43;17;41;48;19;11;10;12;27;50;24;40;36;57;60;40;272
41;272;6;3;45;52;37;5;47;21;4;35;23;8;29;28;9;46;22;39;7;34;38;51;14;63;18;42;32;56;61;58;62;26;31;25;2;33;55;20;53;15;13;30;16;64;59;1;49;44;54;43;17;41;48;19;11;10;12;27;50;24;40;36;57;60
6;3;45;52;37;5;47;21;4;35;23;8;29;28;9;46;22;39;7;34;38;51;14;63;18;42;32;56;61;58;62;26;31;25;2;33;55;20;53;15;13;30;16;64;59;1;49;44;54;43;17;41;48;40;11;10;12;27;50;24;19;36;57;60;41;272
41;272;6;3;45;52;37;5;47;21;4;35;23;8;29;28;9;46;22;39;7;34;38;51;14;63;18;42;32;56;61;58;62;26;31;25;2;33;55;20;53;15;13;30;16;64;59;1;49;44;54;43;17;41;48;40;11;10;12;27;50;24;19;36;57;60
6;3;45;52;37;5;47;21;4;35;23;8;29;49;9;46;22;39;7;34;38;51;14;63;18;42;32;56;61;58;62;26;31;25;2;33;55;20;53;15;13;30;16;64;59;1;28;44;54;43;17;41;48;40;11;10;12;27;50;24;19;36;57;60;41;252
41;252;6;3;45;52;37;5;47;21;4;35;23;8;29;49;9;46;22;39;7;34;38;51;14;63;18;42;32;56;61;58;62;26;31;25;2;33;55;20;53;15;13;30;16;64;59;1;28;44;54;43;17;41;48;40;11;10;12;27;50;24;19;36;57;60
6;3;45;52;37;5;47;21;4;35;23;8;9;49;29;46;22;39;7;34;38;51;14;63;18;42;32;56;61;58;62;26;31;25;2;33;55;20;53;15;13;30;16;64;59;1;28;44;54;43;17;41;48;40;11;10;12;27;50;24;19;36;57;60;41;240
41;240;6;3;45;52;37;5;47;21;4;35;23;8;9;49;29;46;22;39;7;34;38;51;14;63;18;42;32;56;61;58;62;26;31;25;2;33;55;20;53;15;13;30;16;64;59;1;28;44;54;43;17;41;48;40;11;10;12;27;50;24;19;36;57;60
6;3;45;52;37;5;47;21;4;35;23;8;9;49;29;46;22;39;7;34;38;51;14;63;18;42;32;56;61;58;62;26;31;25;2;33;55;20;53;15;13;30;16;64;59;1;28;44;54;43;17;41;48;27;11;10;12;40;50;24;19;36;57;60;41;240
41;240;6;3;45;52;37;5;47;21;4;35;23;8;9;49;29;46;22;39;7;34;38;51;14;63;18;42;32;56;61;58;62;26;31;25;2;33;55;20;53;15;13;30;16;64;59;1;28;44;54;43;17;41;48;27;11;10;12;40;50;24;19;36;57;60
6;3;45;52;37;5;47;21;4;35;23;8;9;49;29;55;22;39;7;34;38;51;14;63;18;42;32;56;61;58;62;26;31;25;2;33;46;20;53;15;13;30;16;64;59;1;28;44;54;43;17;41;48;27;11;10;12;40;50;24;19;36;57;60;41;264
41;264;6;3;45;52;37;5;47;21;4;35;23;8;9;49;29;55;22;39;7;34;38;51;14;63;18;42;32;56;61;58;62;26;31;25;2;33;46;20;53;15;13;30;16;64;59;1;28;44;54;43;17;41;48;27;11;10;12;40;50;24;19;36;57;60
6;3;45;52;37;5;47;21;4;35;23;8;9;49;29;55;22;39;7;34;38;51;14;63;18;42;32;60;61;58;62;26;31;25;2;33;46;20;53;15;13;30;16;64;59;1;28;44;54;43;17;41;48;27;11;10;12;40;50;24;19;36;57;56;41;256
41;256;6;3;45;52;37;5;47;21;4;35;23;8;9;49;29;55;22;39;7;34;38;51;14;63;18;42;32;60;61;58;62;26;31;25;2;33;46;20;53;15;13;30;16;64;59;1;28;44;54;43;17;41;48;27;11;10;12;40;50;24;19;36;57;56
6;3;45;52;37;5;47;21;4;35;23;8;9;49;29;55;22;39;7;34;11;51;14;63;18;42;32;60;61;58;62;26;31;25;2;33;46;20;53;15;13;30;16;64;59;1;28;44;54;43;17;41;48;27;38;10;12;40;50;24;19;36;57;56;41;256
41;256;6;3;45;52;37;5;47;21;4;35;23;8;9;49;29;55;22;39;7;34;11;51;14;63;18;42;32;60;61;58;62;26;31;25;2;33;46;20;53;15;13;30;16;64;59;1;28;44;54;43;17;41;48;27;38;10;12;40;50;24;19;36;57;56
6;3;45;52;37;5;47;21;4;35;23;8;9;49;29;55;22;39;7;34;11;28;14;63;18;42;32;60;61;58;62;26;31;25;2;33;46;20;53;15;13;30;16;64;59;1;51;44;54;43;17;41;48;27;38;10;12;40;50;24;19;36;57;56;41;262
41;262;6;3;45;52;37;5;47;21;4;35;23;8;9;49;29;55;22;39;7;34;11;28;14;63;18;42;32;60;61;58;62;26;31;25;2;33;46;20;53;15;13;30;16;64;59;1;51;44;54;43;17;41;48;27;38;10;12;40;50;24;19;36;57;56
6;3;45;52;37;5;47;21;4;35;23;8;9;49;29;55;22;39;7;34;11;28;14;63;18;42;32;60;61;58;62;26;31;25;2;33;46;20;53;15;13;30;16;64;59;1;51;44;54;43;17;41;36;27;38;10;12;40;50;24;19;48;57;56;41;262
41;262;6;3;45;52;37;5;47;21;4;35;23;8;9;49;29;55;22;39;7;34;11;28;14;63;18;42;32;60;61;58;62;26;31;25;2;33;46;20;53;15;13;30;16;64;59;1;51;44;54;43;17;41;36;27;38;10;12;40;50;24;19;48;57;56
6;3;45;52;37;5;47;21;4;35;23;8;9;49;29;55;22;39;7;34;56;28;14;63;18;42;32;60;61;58;62;26;31;25;2;33;46;20;53;15;13;30;16;64;59;1;51;44;54;43;17;41;36;27;38;10;12;40;50;24;19;48;57;11;41;262
41;262;6;3;45;52;37;5;47;21;4;35;23;8;9;49;29;55;22;39;7;34;56;28;14;63;18;42;32;60;61;58;62;26;31;25;2;33;46;20;53;15;13;30;16;64;59;1;51;44;54;43;17;41;36;27;38;10;12;40;50;24;19;48;57;11
6;3;45;52;37;5;47;21;4;35;23;8;1;49;29;55;22;39;7;34;56;28;14;63;18;42;32;60;61;58;62;26;31;25;2;33;46;20;53;15;13;30;16;64;59;9;51;44;54;43;17;41;36;27;38;10;12;40;50;24;19;48;57;11;41;270
41;270;6;3;45;52;37;5;47;21;4;35;23;8;1;49;29;55;22;39;7;34;56;28;14;63;18;42;32;60;61;58;62;26;31;25;2;33;46;20;53;15;13;30;16;64;59;9;51;44;54;43;17;41;36;27;38;10;12;40;50;24;19;48;57;11
6;3;45;52;37;5;47;21;41;35;23;8;1;49;29;55;22;39;7;34;56;28;14;63;18;42;32;60;61;58;62;26;31;25;2;33;46;20;53;15;13;30;16;64;59;9;51;44;54;43;17;4;36;27;38;10;12;40;50;24;19;48;57;11;41;270
41;270;6;3;45;52;37;5;47;21;41;35;23;8;1;49;29;55;22;39;7;34;56;28;14;63;18;42;32;60;61;58;62;26;31;25;2;33;46;20;53;15;13;30;16;64;59;9;51;44;54;43;17;4;36;27;38;10;12;40;50;24;19;48;57;11
6;3;45;52;37;5;47;21;41;35;23;8;1;49;29;55;22;39;7;34;56;28;14;63;10;42;32;60;61;58;62;26;31;25;2;33;46;20;53;15;13;30;16;64;59;9;51;44;54;43;17;4;36;27;38;18;12;40;50;24;19;48;57;11;41;270
41;270;6;3;45;52;37;5;47;21;41;35;23;8;1;49;29;55;22;39;7;34;56;28;14;63;10;42;32;60;61;58;62;26;31;25;2;33;46;20;53;15;13;30;16;64;59;9;51;44;54;43;17;4;36;27;38;18;12;40;50;24;19;48;57;11
6;3;45;52;37;5;47;21;41;35;23;8;1;49;29;55;56;39;7;34;22;28;14;63;10;42;32;60;61;58;62;26;31;25;2;33;46;20;53;15;13;30;16;64;59;9;51;44;54;43;17;4;36;27;38;18;12;40;50;24;19;48;57;11;41;278
41;278;6;3;45;52;37;5;47;21;41;35;23;8;1;49;29;55;56;39;7;34;22;28;14;63;10;42;32;60;61;58;62;26;31;25;2;33;46;20;53;15;13;30;16;64;59;9;51;44;54;43;17;4;36;27;38;18;12;40;50;24;19;48;57;11
6;3;45;52;37;5;47;21;41;35;23;8;1;49;29;55;33;39;7;34;22;28;14;63;10;42;32;60;61;58;62;26;31;25;2;56;46;20;53;15;13;30;16;64;59;9;51;44;54;43;17;4;36;27;38;18;12;40;50;24;19;48;57;11;41;270
41;270;6;3;45;52;37;5;47;21;41;35;23;8;1;49;29;55;33;39;7;34;22;28;14;63;10;42;32;60;61;58;62;26;31;25;2;56;46;20;53;15;13;30;16;64;59;9;51;44;54;43;17;4;36;27;38;18;12;40;50;24;19;48;57;11
6;3;45;52;37;5;47;21;41;35;23;8;1;49;29;55;33;39;7;34;22;28;14;63;10;42;32;60;61;58;62;26;31;25;2;56;46;20;53;15;13;30;16;64;59;36;51;44;54;43;17;4;9;27;38;18;12;40;50;24;19;48;57;11;41;278
41;278;6;3;45;52;37;5;47;21;41;35;23;8;1;49;29;55;33;39;7;34;22;28;14;63;10;42;32;60;61;58;62;26;31;25;2;56;46;20;53;15;13;30;16;64;59;36;51;44;54;43;17;4;9;27;38;18;12;40;50;24;19;48;57;11
6;3;34;52;37;5;47;21;41;35;23;8;1;49;29;55;33;39;7;45;22;28;14;63;10;42;32;60;61;58;62;26;31;25;2;56;46;20;53;15;13;30;16;64;59;36;51;44;54;43;17;4;9;27;38;18;12;40;50;24;19;48;57;11;41;282
41;282;6;3;34;52;37;5;47;21;41;35;23;8;1;49;29;55;33;39;7;45;22;28;14;63;10;42;32;60;61;58;62;26;31;25;2;56;46;20;53;15;13;30;16;64;59;36;51;44;54;43;17;4;9;27;38;18;12;40;50;24;19;48;57;11
6;3;34;52;37;5;47;21;41;35;23;8;1;49;29;55;33;39;7;45;22;28;14;63;10;42;32;60;61;58;62;26;31;25;2;56;46;20;53;15;51;30;16;64;59;36;13;44;54;43;17;4;9;27;38;18;12;40;50;24;19;48;57;11;41;282
41;282;6;3;34;52;37;5;47;21;41;35;23;8;1;49;29;55;33;39;7;45;22;28;14;63;10;42;32;60;61;58;62;26;31;25;2;56;46;20;53;15;51;30;16;64;59;36;13;44;54;43;17;4;9;27;38;18;12;40;50;24;19;48;57;11
6;3;34;52;37;5;47;21;41;35;23;8;1;49;29;55;33;39;7;45;22;28;14;63;10;42;32;60;61;58;62;26;31;25;2;56;46;20;53;15;51;30;16;64;59;36;13;44;54;38;17;4;9;27;43;18;12;40;50;24;19;48;57;11;41;282
41;282;6;3;34;52;37;5;47;21;41;35;23;8;1;49;29;55;33;39;7;45;22;28;14;63;10;42;32;60;61;58;62;26;31;25;2;56;46;20;53;15;51;30;16;64;59;36;13;44;54;38;17;4;9;27;43;18;12;40;50;24;19;48;57;11
6;3;34;52;37;5;47;21;41;35;23;8;1;49;29;55;33;39;7;45;22;28;14;63;10;42;32;60;61;58;62;13;31;25;2;56;46;20;53;15;51;30;16;64;59;36;26;44;54;38;17;4;9;27;43;18;12;40;50;24;19;48;57;11;41;288
42;288;6;3;34;52;37;5;47;21;41;35;23;8;1;49;29;55;33;39;7;45;22;28;14;63;10;42;32;60;61;58;62;13;31;25;2;56;46;20;53;15;51;30;16;64;59;36;26;44;54;38;17;4;9;27;43;18;12;40;50;24;19;48;57;11
6;3;34;62;37;5;47;21;41;35;23;8;1;49;29;55;33;39;7;45;22;28;14;63;10;42;32;60;61;58;52;13;31;25;2;56;46;20;53;15;51;30;16;64;59;36;26;44;54;38;17;4;9;27;43;18;12;40;50;24;19;48;57;11;42;288
42;288;6;3;34;62;37;5;47;21;41;35;23;8;1;49;29;55;33;39;7;45;22;28;14;63;10;42;32;60;61;58;52;13;31;25;2;56;46;20;53;15;51;30;16;64;59;36;26;44;54;38;17;4;9;27;43;18;12;40;50;24;19;48;57;11
6;3;34;62;37;5;47;21;41;35;23;8;1;28;29;55;33;39;7;45;22;49;14;63;10;42;32;60;61;58;52;13;31;25;2;56;46;20;53;15;51;30;16;64;59;36;26;44;54;38;17;4;9;27;43;18;12;40;50;24;19;48;57;11;42;304
42;304;6;3;34;62;37;5;47;21;41;35;23;8;1;28;29;55;33;39;7;45;22;49;14;63;10;42;32;60;61;58;52;13;31;25;2;56;46;20;53;15;51;30;16;64;59;36;26;44;54;38;17;4;9;27;43;18;12;40;50;24;19;48;57;11
6;3;34;62;37;5;47;21;41;35;23;8;1;28;29;55;33;39;7;45;22;49;14;63;10;42;32;60;61;58;52;13;31;25;2;56;46;20;53;15;51;64;16;30;59;36;26;44;54;38;17;4;9;27;43;18;12;40;50;24;19;48;57;11;42;300
42;300;6;3;34;62;37;5;47;21;41;35;23;8;1;28;29;55;33;39;7;45;22;49;14;63;10;42;32;60;61;58;52;13;31;25;2;56;46;20;53;15;51;64;16;30;59;36;26;44;54;38;17;4;9;27;43;18;12;40;50;24;19;48;57;11
6;30;34;62;37;5;47;21;41;35;23;8;1;28;29;55;33;39;7;45;22;49;14;63;10;42;32;60;61;58;52;13;31;25;2;56;46;20;53;15;51;64;16;3;59;36;26;44;54;38;17;4;9;27;43;18;12;40;50;24;19;48;57;11;42;284
42;284;6;30;34;62;37;5;47;21;41;35;23;8;1;28;29;55;33;39;7;45;22;49;14;63;10;42;32;60;61;58;52;13;31;25;2;56;46;20;53;15;51;64;16;3;59;36;26;44;54;38;17;4;9;27;43;18;12;40;50;24;19;48;57;11
6;30;34;62;37;5;47;21;41;35;23;8;1;28;29;55;33;39;7;45;22;49;14;63;31;42;32;60;61;58;52;13;10;25;2;56;46;20;53;15;51;64;16;3;59;36;26;44;54;38;17;4;9;27;43;18;12;40;50;24;19;48;57;11;42;276
42;276;6;30;34;62;37;5;47;21;41;35;23;8;1;28;29;55;33;39;7;45;22;49;14;63;31;42;32;60;61;58;52;13;10;25;2;56;46;20;53;15;51;64;16;3;59;36;26;44;54;38;17;4;9;27;43;18;12;40;50;24;19;48;57;11
6;30;34;62;37;5;47;21;41;35;23;8;1;28;29;55;33;39;7;45;22;49;14;63;31;42;32;60;61;58;52;13;25;10;2;56;46;20;53;15;51;64;16;3;59;36;26;44;54;38;17;4;9;27;43;18;12;40;50;24;19;48;57;11;42;280
42;280;6;30;34;62;37;5;47;21;41;35;23;8;1;28;29;55;33;39;7;45;22;49;14;63;31;42;32;60;61;58;52;13;25;10;2;56;46;20;53;15;51;64;16;3;59;36;26;44;54;38;17;4;9;27;43;18;12;40;50;24;19;48;57;11
6;30;34;62;37;5;47;21;41;35;23;8;1;28;29;55;33;39;7;45;22;49;14;63;31;42;32;60;61;58;19;13;25;10;2;56;46;20;53;15;51;64;16;3;59;36;26;44;54;38;17;4;9;27;43;18;12;40;50;24;52;48;57;11;42;280
42;280;6;30;34;62;37;5;47;21;41;35;23;8;1;28;29;55;33;39;7;45;22;49;14;63;31;42;32;60;61;58;19;13;25;10;2;56;46;20;53;15;51;64;16;3;59;36;26;44;54;38;17;4;9;27;43;18;12;40;50;24;52;48;57;11
6;30;34;62;37;5;47;21;41;35;23;8;1;28;29;55;33;39;7;45;22;49;14;63;31;42;32;60;61;58;19;13;25;10;2;56;46;20;53;15;51;64;16;3;59;36;26;44;54;38;17;4;9;27;12;18;43;40;50;24;52;48;57;11;42;280
42;280;6;30;34;62;37;5;47;21;41;35;23;8;1;28;29;55;33;39;7;45;22;49;14;63;31;42;32;60;61;58;19;13;25;10;2;56;46;20;53;15;51;64;16;3;59;36;26;44;54;38;17;4;9;27;12;18;43;40;50;24;52;48;57;11
6;30;34;62;37;5;47;21;41;35;23;8;1;28;29;55;33;39;7;45;22;49;14;63;31;42;32;26;61;58;19;13;25;10;2;56;46;20;53;15;51;64;16;3;59;36;60;44;54;38;17;4;9;27;12;18;43;40;50;24;52;48;57;11;42;276
42;276;6;30;34;62;37;5;47;21;41;35;23;8;1;28;29;55;33;39;7;45;22;49;14;63;31;42;32;26;61;58;19;13;25;10;2;56;46;20;53;15;51;64;16;3;59;36;60;44;54;38;17;4;9;27;12;18;43;40;50;24;52;48;57;11
6;30;34;62;37;5;47;21;41;35;23;8;1;28;29;55;33;39;7;15;22;49;14;63;31;42;32;26;61;58;19;13;25;10;2;56;46;20;53;45;51;64;16;3;59;36;60;44;54;38;17;4;9;27;12;18;43;40;50;24;52;48;57;11;42;276
42;276;6;30;34;62;37;5;47;21;41;35;23;8;1;28;29;55;33;39;7;15;22;49;14;63;31;42;32;26;61;58;19;13;25;10;2;56;46;20;53;45;51;64;16;3;59;36;60;44;54;38;17;4;9;27;12;18;43;40;50;24;52;48;57;11
6;30;34;62;37;5;47;21;41;35;23;8;1;28;29;55;33;39;7;15;22;49;14;63;31;42;32;26;61;58;19;13;59;10;2;56;46;20;53;45;51;64;16;3;25;36;60;44;54;38;17;4;9;27;12;18;43;40;50;24;52;48;57;11;42;280
42;280;6;30;34;62;37;5;47;21;41;35;23;8;1;28;29;55;33;39;7;15;22;49;14;63;31;42;32;26;61;58;19;13;59;10;2;56;46;20;53;45;51;64;16;3;25;36;60;44;54;38;17;4;9;27;12;18;43;40;50;24;52;48;57;11
6;30;34;62;37;5;47;21;41;35;23;8;1;28;29;55;33;39;7;15;22;36;14;63;31;42;32;26;61;58;19;13;59;10;2;56;46;20;53;45;51;64;16;3;25;49;60;44;54;38;17;4;9;27;12;18;43;40;50;24;52;48;57;11;42;270
42;270;6;30;34;62;37;5;47;21;41;35;23;8;1;28;29;55;33;39;7;15;22;36;14;63;31;42;32;26;61;58;19;13;59;10;2;56;46;20;53;45;51;64;16;3;25;49;60;44;54;38;17;4;9;27;12;18;43;40;50;24;52;48;57;11
6;30;34;19;37;5;47;21;41;35;23;8;1;28;29;55;33;39;7;15;22;36;14;63;31;42;32;26;61;58;62;13;59;10;2;56;46;20;53;45;51;64;16;3;25;49;60;44;54;38;17;4;9;27;12;18;43;40;50;24;52;48;57;11;42;262
42;262;6;30;34;19;37;5;47;21;41;35;23;8;1;28;29;55;33;39;7;15;22;36;14;63;31;42;32;26;61;58;62;13;59;10;2;56;46;20;53;45;51;64;16;3;25;49;60;44;54;38;17;4;9;27;12;18;43;40;50;24;52;48;57;11
6;30;34;19;37;5;47;21;41;35;23;8;1;28;29;55;33;39;7;15;22;36;14;63;31;42;32;26;61;58;62;13;59;10;2;24;46;20;53;45;51;64;16;3;25;49;60;44;54;38;17;4;9;27;12;18;43;40;50;56;52;48;57;11;42;262
42;262;6;30;34;19;37;5;47;21;41;35;23;8;1;28;29;55;33;39;7;15;22;36;14;63;31;42;32;26;61;58;62;13;59;10;2;24;46;20;53;45;51;64;16;3;25;49;60;44;54;38;17;4;9;27;12;18;43;40;50;56;52;48;57;11
