"X1";"X27752";"X28";"X23";"X13";"X29";"X16";"X8";"X31";"X21";"X15";"X26";"X4";"X3";"X7";"X22";"X19";"X9";"X1.1";"X10";"X12";"X14";"X5";"X18";"X30";"X32";"X20";"X27";"X6";"X11";"X17";"X2";"X25";"X24"
1;14;22;6;12;13;17;5;9;8;7;4;18;16;19;11;3;23;2;26;15;24;30;29;20;21;32;28;10;31;25;27;75;27268
75;27268;1;14;22;6;12;13;17;5;9;8;7;4;18;16;19;11;3;23;2;26;15;24;30;29;20;21;32;28;10;31;25;27
1;14;22;6;12;13;17;5;8;9;7;4;18;16;19;11;3;23;2;26;15;24;30;29;20;21;32;28;10;31;25;27;75;27468
75;27468;1;14;22;6;12;13;17;5;8;9;7;4;18;16;19;11;3;23;2;26;15;24;30;29;20;21;32;28;10;31;25;27
1;14;22;6;25;13;17;5;8;9;7;4;18;16;19;11;3;23;2;26;15;24;30;29;20;21;32;28;10;31;12;27;75;27118
75;27118;1;14;22;6;25;13;17;5;8;9;7;4;18;16;19;11;3;23;2;26;15;24;30;29;20;21;32;28;10;31;12;27
1;14;15;6;25;13;17;5;8;9;7;4;18;16;19;11;3;23;2;26;22;24;30;29;20;21;32;28;10;31;12;27;75;26802
75;26802;1;14;15;6;25;13;17;5;8;9;7;4;18;16;19;11;3;23;2;26;22;24;30;29;20;21;32;28;10;31;12;27
1;14;15;6;25;13;17;5;8;9;7;4;18;16;19;11;3;23;2;26;22;24;30;10;20;21;32;28;29;31;12;27;75;26576
75;26576;1;14;15;6;25;13;17;5;8;9;7;4;18;16;19;11;3;23;2;26;22;24;30;10;20;21;32;28;29;31;12;27
1;14;15;6;25;13;17;5;8;9;10;4;18;16;19;11;3;23;2;26;22;24;30;7;20;21;32;28;29;31;12;27;75;26856
75;26856;1;14;15;6;25;13;17;5;8;9;10;4;18;16;19;11;3;23;2;26;22;24;30;7;20;21;32;28;29;31;12;27
1;14;15;6;24;13;17;5;8;9;10;4;18;16;19;11;3;23;2;26;22;25;30;7;20;21;32;28;29;31;12;27;75;27256
75;27256;1;14;15;6;24;13;17;5;8;9;10;4;18;16;19;11;3;23;2;26;22;25;30;7;20;21;32;28;29;31;12;27
1;14;15;6;24;13;17;5;8;9;10;4;18;16;19;11;3;23;22;26;2;25;30;7;20;21;32;28;29;31;12;27;75;27626
75;27256;1;14;15;6;24;13;17;5;8;9;10;4;18;16;19;11;3;23;2;26;22;25;30;7;20;21;32;28;29;31;12;27
1;14;15;6;24;13;17;5;8;9;26;4;18;16;19;11;3;23;2;10;22;25;30;7;20;21;32;28;29;31;12;27;75;27348
75;27348;1;14;15;6;24;13;17;5;8;9;26;4;18;16;19;11;3;23;2;10;22;25;30;7;20;21;32;28;29;31;12;27
1;14;15;6;24;13;9;5;8;17;26;4;18;16;19;11;3;23;2;10;22;25;30;7;20;21;32;28;29;31;12;27;75;26784
75;26784;1;14;15;6;24;13;9;5;8;17;26;4;18;16;19;11;3;23;2;10;22;25;30;7;20;21;32;28;29;31;12;27
1;14;15;6;24;13;9;5;8;17;26;4;18;16;19;11;3;23;12;10;22;25;30;7;20;21;32;28;29;31;2;27;75;26784
75;26784;1;14;15;6;24;13;9;5;8;17;26;4;18;16;19;11;3;23;12;10;22;25;30;7;20;21;32;28;29;31;2;27
1;14;15;6;24;13;9;5;8;17;26;4;18;16;19;11;3;23;12;28;22;25;30;7;20;21;32;10;29;31;2;27;75;28024
76;26784;1;14;15;6;24;13;9;5;8;17;26;4;18;16;19;11;3;23;12;10;22;25;30;7;20;21;32;28;29;31;2;27
1;14;15;6;24;13;9;5;8;17;26;16;18;4;19;11;3;23;12;10;22;25;30;7;20;21;32;28;29;31;2;27;76;26344
76;26344;1;14;15;6;24;13;9;5;8;17;26;16;18;4;19;11;3;23;12;10;22;25;30;7;20;21;32;28;29;31;2;27
1;14;15;6;24;11;9;5;8;17;26;16;18;4;19;13;3;23;12;10;22;25;30;7;20;21;32;28;29;31;2;27;76;26524
76;26524;1;14;15;6;24;11;9;5;8;17;26;16;18;4;19;13;3;23;12;10;22;25;30;7;20;21;32;28;29;31;2;27
1;14;15;6;24;11;21;5;8;17;26;16;18;4;19;13;3;23;12;10;22;25;30;7;20;9;32;28;29;31;2;27;76;26482
76;26482;1;14;15;6;24;11;21;5;8;17;26;16;18;4;19;13;3;23;12;10;22;25;30;7;20;9;32;28;29;31;2;27
1;14;15;6;24;11;21;5;8;17;26;16;32;4;19;13;3;23;12;10;22;25;30;7;20;9;18;28;29;31;2;27;76;26402
76;26402;1;14;15;6;24;11;21;5;8;17;26;16;32;4;19;13;3;23;12;10;22;25;30;7;20;9;18;28;29;31;2;27
1;14;15;6;24;11;21;5;8;17;25;16;32;4;19;13;3;23;12;10;22;26;30;7;20;9;18;28;29;31;2;27;76;26302
76;26302;1;14;15;6;24;11;21;5;8;17;25;16;32;4;19;13;3;23;12;10;22;26;30;7;20;9;18;28;29;31;2;27
1;14;15;6;24;11;21;5;8;17;25;16;32;4;19;13;3;23;12;10;22;26;29;7;20;9;18;28;30;31;2;27;76;26222
76;26222;1;14;15;6;24;11;21;5;8;17;25;16;32;4;19;13;3;23;12;10;22;26;29;7;20;9;18;28;30;31;2;27
1;14;15;6;24;11;21;5;8;17;25;16;32;4;19;13;3;23;12;10;22;26;28;7;20;9;18;29;30;31;2;27;76;26342
76;26222;1;14;15;6;24;11;21;5;8;17;25;16;32;4;19;13;3;23;12;10;22;26;29;7;20;9;18;28;30;31;2;27
1;14;15;6;24;11;21;5;8;17;25;16;32;2;19;13;3;23;12;10;22;26;29;7;20;9;18;28;30;31;4;27;76;26222
76;26222;1;14;15;6;24;11;21;5;8;17;25;16;32;2;19;13;3;23;12;10;22;26;29;7;20;9;18;28;30;31;4;27
1;14;15;6;24;11;21;5;8;17;25;16;32;2;19;13;3;23;12;10;22;26;29;7;20;9;27;28;30;31;4;18;76;26142
76;26142;1;14;15;6;24;11;21;5;8;17;25;16;32;2;19;13;3;23;12;10;22;26;29;7;20;9;27;28;30;31;4;18
1;14;15;6;24;11;21;5;8;17;25;16;32;2;19;13;27;23;12;10;22;26;29;7;20;9;3;28;30;31;4;18;76;26118
76;26118;1;14;15;6;24;11;21;5;8;17;25;16;32;2;19;13;27;23;12;10;22;26;29;7;20;9;3;28;30;31;4;18
1;14;15;6;24;11;21;5;8;17;25;16;32;2;19;13;27;23;12;10;22;26;29;7;31;9;3;28;30;20;4;18;76;26118
76;26118;1;14;15;6;24;11;21;5;8;17;25;16;32;2;19;13;27;23;12;10;22;26;29;7;31;9;3;28;30;20;4;18
26;14;15;6;24;11;21;5;8;17;25;16;32;2;19;13;27;23;12;10;22;1;29;7;31;9;3;28;30;20;4;18;76;26204
76;26204;26;14;15;6;24;11;21;5;8;17;25;16;32;2;19;13;27;23;12;10;22;1;29;7;31;9;3;28;30;20;4;18
26;14;15;6;24;11;21;5;8;17;25;16;32;2;22;13;27;23;12;10;19;1;29;7;31;9;3;28;30;20;4;18;76;26444
76;26444;26;14;15;6;24;11;21;5;8;17;25;16;32;2;22;13;27;23;12;10;19;1;29;7;31;9;3;28;30;20;4;18
26;14;15;6;24;11;21;5;8;17;4;16;32;2;22;13;27;23;12;10;19;1;29;7;31;9;3;28;30;20;25;18;76;27232
76;26444;26;14;15;6;24;11;21;5;8;17;25;16;32;2;22;13;27;23;12;10;19;1;29;7;31;9;3;28;30;20;4;18
26;14;15;6;24;11;21;5;8;17;25;16;32;2;22;13;27;23;9;10;19;1;29;7;31;12;3;28;30;20;4;18;76;26204
76;26204;26;14;15;6;24;11;21;5;8;17;25;16;32;2;22;13;27;23;9;10;19;1;29;7;31;12;3;28;30;20;4;18
19;14;15;6;24;11;21;5;8;17;25;16;32;2;22;13;27;23;9;10;26;1;29;7;31;12;3;28;30;20;4;18;76;26384
76;26204;26;14;15;6;24;11;21;5;8;17;25;16;32;2;22;13;27;23;9;10;19;1;29;7;31;12;3;28;30;20;4;18
26;14;15;6;24;8;21;5;11;17;25;16;32;2;22;13;27;23;9;10;19;1;29;7;31;12;3;28;30;20;4;18;76;26484
76;26204;26;14;15;6;24;11;21;5;8;17;25;16;32;2;22;13;27;23;9;10;19;1;29;7;31;12;3;28;30;20;4;18
26;14;15;6;24;11;21;5;8;17;25;16;32;2;22;13;23;27;9;10;19;1;29;7;31;12;3;28;30;20;4;18;76;26424
76;26424;26;14;15;6;24;11;21;5;8;17;25;16;32;2;22;13;23;27;9;10;19;1;29;7;31;12;3;28;30;20;4;18
26;14;15;6;24;11;21;5;8;17;25;16;32;2;22;13;23;27;9;10;19;1;29;7;31;12;30;28;3;20;4;18;76;26234
76;26234;26;14;15;6;24;11;21;5;8;17;25;16;32;2;22;13;23;27;9;10;19;1;29;7;31;12;30;28;3;20;4;18
26;10;15;6;24;11;21;5;8;17;25;16;32;2;22;13;23;27;9;14;19;1;29;7;31;12;30;28;3;20;4;18;76;26134
77;26134;26;10;15;6;24;11;21;5;8;17;25;16;32;2;22;13;23;27;9;14;19;1;29;7;31;12;30;28;3;20;4;18
26;10;15;6;24;11;21;5;14;17;25;16;32;2;22;13;23;27;9;8;19;1;29;7;31;12;30;28;3;20;4;18;77;25854
77;25854;26;10;15;6;24;11;21;5;14;17;25;16;32;2;22;13;23;27;9;8;19;1;29;7;31;12;30;28;3;20;4;18
26;10;15;6;24;11;21;5;14;17;25;16;32;2;22;13;23;27;9;8;19;1;29;7;20;12;30;28;3;31;4;18;77;25934
77;25934;26;10;15;6;24;11;21;5;14;17;25;16;32;2;22;13;23;27;9;8;19;1;29;7;20;12;30;28;3;31;4;18
26;10;15;6;24;11;21;5;14;17;25;16;3;2;22;13;23;27;9;8;19;1;29;7;20;12;30;28;32;31;4;18;77;26260
77;26260;26;10;15;6;24;11;21;5;14;17;25;16;3;2;22;13;23;27;9;8;19;1;29;7;20;12;30;28;32;31;4;18
26;17;15;6;24;11;21;5;14;10;25;16;3;2;22;13;23;27;9;8;19;1;29;7;20;12;30;28;32;31;4;18;77;27320
77;26260;26;10;15;6;24;11;21;5;14;17;25;16;3;2;22;13;23;27;9;8;19;1;29;7;20;12;30;28;32;31;4;18
26;10;15;6;24;11;18;5;14;17;25;16;3;2;22;13;23;27;9;8;19;1;29;7;20;12;30;28;32;31;4;21;77;26300
77;26300;26;10;15;6;24;11;18;5;14;17;25;16;3;2;22;13;23;27;9;8;19;1;29;7;20;12;30;28;32;31;4;21
26;10;15;6;24;11;18;5;14;17;25;16;3;2;22;13;23;27;9;8;19;1;29;7;31;12;30;28;32;20;4;21;77;26220
77;26220;26;10;15;6;24;11;18;5;14;17;25;16;3;2;22;13;23;27;9;8;19;1;29;7;31;12;30;28;32;20;4;21
26;10;15;6;8;11;18;5;14;17;25;16;3;2;22;13;23;27;9;24;19;1;29;7;31;12;30;28;32;20;4;21;77;26174
77;26174;26;10;15;6;8;11;18;5;14;17;25;16;3;2;22;13;23;27;9;24;19;1;29;7;31;12;30;28;32;20;4;21
18;10;15;6;8;11;26;5;14;17;25;16;3;2;22;13;23;27;9;24;19;1;29;7;31;12;30;28;32;20;4;21;77;26894
77;26174;26;10;15;6;8;11;18;5;14;17;25;16;3;2;22;13;23;27;9;24;19;1;29;7;31;12;30;28;32;20;4;21
26;22;15;6;8;11;18;5;14;17;25;16;3;2;10;13;23;27;9;24;19;1;29;7;31;12;30;28;32;20;4;21;77;25818
77;25818;26;22;15;6;8;11;18;5;14;17;25;16;3;2;10;13;23;27;9;24;19;1;29;7;31;12;30;28;32;20;4;21
26;22;15;27;8;11;18;5;14;17;25;16;3;2;10;13;23;6;9;24;19;1;29;7;31;12;30;28;32;20;4;21;77;25950
77;25950;26;22;15;27;8;11;18;5;14;17;25;16;3;2;10;13;23;6;9;24;19;1;29;7;31;12;30;28;32;20;4;21
26;22;16;27;8;11;18;5;14;17;25;15;3;2;10;13;23;6;9;24;19;1;29;7;31;12;30;28;32;20;4;21;77;25890
77;25890;26;22;16;27;8;11;18;5;14;17;25;15;3;2;10;13;23;6;9;24;19;1;29;7;31;12;30;28;32;20;4;21
26;22;16;27;8;14;18;5;11;17;25;15;3;2;10;13;23;6;9;24;19;1;29;7;31;12;30;28;32;20;4;21;77;26050
77;26050;26;22;16;27;8;14;18;5;11;17;25;15;3;2;10;13;23;6;9;24;19;1;29;7;31;12;30;28;32;20;4;21
26;22;16;27;8;12;18;5;11;17;25;15;3;2;10;13;23;6;9;24;19;1;29;7;31;14;30;28;32;20;4;21;77;26110
77;26110;26;22;16;27;8;12;18;5;11;17;25;15;3;2;10;13;23;6;9;24;19;1;29;7;31;14;30;28;32;20;4;21
26;22;16;27;8;12;18;24;11;17;25;15;3;2;10;13;23;6;9;5;19;1;29;7;31;14;30;28;32;20;4;21;77;26698
77;26110;26;22;16;27;8;12;18;5;11;17;25;15;3;2;10;13;23;6;9;24;19;1;29;7;31;14;30;28;32;20;4;21
26;22;16;27;8;12;18;5;11;17;25;15;3;2;32;13;23;6;9;24;19;1;29;7;31;14;30;28;10;20;4;21;77;26358
77;26110;26;22;16;27;8;12;18;5;11;17;25;15;3;2;10;13;23;6;9;24;19;1;29;7;31;14;30;28;32;20;4;21
26;22;16;3;8;12;18;5;11;17;25;15;27;2;10;13;23;6;9;24;19;1;29;7;31;14;30;28;32;20;4;21;77;25896
77;25896;26;22;16;3;8;12;18;5;11;17;25;15;27;2;10;13;23;6;9;24;19;1;29;7;31;14;30;28;32;20;4;21
26;22;16;3;8;12;18;5;11;17;4;15;27;2;10;13;23;6;9;24;19;1;29;7;31;14;30;28;32;20;25;21;77;26124
77;26124;26;22;16;3;8;12;18;5;11;17;4;15;27;2;10;13;23;6;9;24;19;1;29;7;31;14;30;28;32;20;25;21
15;22;16;3;8;12;18;5;11;17;4;26;27;2;10;13;23;6;9;24;19;1;29;7;31;14;30;28;32;20;25;21;77;25968
77;25968;15;22;16;3;8;12;18;5;11;17;4;26;27;2;10;13;23;6;9;24;19;1;29;7;31;14;30;28;32;20;25;21
15;22;16;3;8;12;18;5;11;17;4;25;27;2;10;13;23;6;9;24;19;1;29;7;31;14;30;28;32;20;26;21;77;26168
77;26168;15;22;16;3;8;12;18;5;11;17;4;25;27;2;10;13;23;6;9;24;19;1;29;7;31;14;30;28;32;20;26;21
15;22;16;3;8;12;18;5;11;17;4;25;27;2;10;13;23;1;9;24;19;6;29;7;31;14;30;28;32;20;26;21;77;26088
78;26088;15;22;16;3;8;12;18;5;11;17;4;25;27;2;10;13;23;1;9;24;19;6;29;7;31;14;30;28;32;20;26;21
15;22;16;3;8;12;18;5;11;17;4;25;27;2;10;13;23;1;32;24;19;6;29;7;31;14;30;28;9;20;26;21;78;26370
78;26088;15;22;16;3;8;12;18;5;11;17;4;25;27;2;10;13;23;1;9;24;19;6;29;7;31;14;30;28;32;20;26;21
15;22;16;3;8;12;18;5;11;17;4;25;27;2;10;13;23;1;9;24;19;7;29;6;31;14;30;28;32;20;26;21;78;26228
78;26088;15;22;16;3;8;12;18;5;11;17;4;25;27;2;10;13;23;1;9;24;19;6;29;7;31;14;30;28;32;20;26;21
15;22;16;3;8;12;18;5;11;17;4;20;27;2;10;13;23;1;9;24;19;6;29;7;31;14;30;28;32;25;26;21;78;25928
78;25928;15;22;16;3;8;12;18;5;11;17;4;20;27;2;10;13;23;1;9;24;19;6;29;7;31;14;30;28;32;25;26;21
15;22;16;3;8;12;18;5;11;17;4;20;27;2;10;13;23;1;9;24;19;6;29;25;31;14;30;28;32;7;26;21;78;26052
78;26052;15;22;16;3;8;12;18;5;11;17;4;20;27;2;10;13;23;1;9;24;19;6;29;25;31;14;30;28;32;7;26;21
15;22;16;3;8;12;18;5;11;17;4;20;27;2;10;13;23;1;9;24;29;6;19;25;31;14;30;28;32;7;26;21;78;26212
78;26212;15;22;16;3;8;12;18;5;11;17;4;20;27;2;10;13;23;1;9;24;29;6;19;25;31;14;30;28;32;7;26;21
15;22;16;3;8;12;18;14;11;17;4;20;27;2;10;13;23;1;9;24;29;6;19;25;31;5;30;28;32;7;26;21;78;26492
78;26212;15;22;16;3;8;12;18;5;11;17;4;20;27;2;10;13;23;1;9;24;29;6;19;25;31;14;30;28;32;7;26;21
15;22;16;3;8;30;18;5;11;17;4;20;27;2;10;13;23;1;9;24;29;6;19;25;31;14;12;28;32;7;26;21;78;26582
78;26582;15;22;16;3;8;30;18;5;11;17;4;20;27;2;10;13;23;1;9;24;29;6;19;25;31;14;12;28;32;7;26;21
15;22;16;3;8;5;18;30;11;17;4;20;27;2;10;13;23;1;9;24;29;6;19;25;31;14;12;28;32;7;26;21;78;26272
78;26272;15;22;16;3;8;5;18;30;11;17;4;20;27;2;10;13;23;1;9;24;29;6;19;25;31;14;12;28;32;7;26;21
5;22;16;3;8;15;18;30;11;17;4;20;27;2;10;13;23;1;9;24;29;6;19;25;31;14;12;28;32;7;26;21;78;26312
78;26312;5;22;16;3;8;15;18;30;11;17;4;20;27;2;10;13;23;1;9;24;29;6;19;25;31;14;12;28;32;7;26;21
5;22;16;3;8;15;18;30;10;17;4;20;27;2;11;13;23;1;9;24;29;6;19;25;31;14;12;28;32;7;26;21;78;26192
78;26192;5;22;16;3;8;15;18;30;10;17;4;20;27;2;11;13;23;1;9;24;29;6;19;25;31;14;12;28;32;7;26;21
5;22;16;3;8;15;18;30;10;19;4;20;27;2;11;13;23;1;9;24;29;6;17;25;31;14;12;28;32;7;26;21;78;26352
78;26352;5;22;16;3;8;15;18;30;10;19;4;20;27;2;11;13;23;1;9;24;29;6;17;25;31;14;12;28;32;7;26;21
5;22;16;3;8;15;18;30;10;19;4;20;27;2;11;13;23;1;9;24;21;6;17;25;31;14;12;28;32;7;26;29;78;26112
78;26112;5;22;16;3;8;15;18;30;10;19;4;20;27;2;11;13;23;1;9;24;21;6;17;25;31;14;12;28;32;7;26;29
5;22;16;3;8;15;18;30;10;19;11;20;27;2;4;13;23;1;9;24;21;6;17;25;31;14;12;28;32;7;26;29;78;25932
78;25932;5;22;16;3;8;15;18;30;10;19;11;20;27;2;4;13;23;1;9;24;21;6;17;25;31;14;12;28;32;7;26;29
5;22;16;3;8;31;18;30;10;19;11;20;27;2;4;13;23;1;9;24;21;6;17;25;15;14;12;28;32;7;26;29;78;26162
78;26162;5;22;16;3;8;31;18;30;10;19;11;20;27;2;4;13;23;1;9;24;21;6;17;25;15;14;12;28;32;7;26;29
5;22;16;3;8;31;18;30;10;15;11;20;27;2;4;13;23;1;9;24;21;6;17;25;19;14;12;28;32;7;26;29;78;27008
78;26162;5;22;16;3;8;31;18;30;10;19;11;20;27;2;4;13;23;1;9;24;21;6;17;25;15;14;12;28;32;7;26;29
5;22;16;3;8;31;18;30;10;19;27;20;11;2;4;13;23;1;9;24;21;6;17;25;15;14;12;28;32;7;26;29;78;26530
78;26530;5;22;16;3;8;31;18;30;10;19;27;20;11;2;4;13;23;1;9;24;21;6;17;25;15;14;12;28;32;7;26;29
5;24;16;3;8;31;18;30;10;19;27;20;11;2;4;13;23;1;9;22;21;6;17;25;15;14;12;28;32;7;26;29;78;26770
78;26530;5;22;16;3;8;31;18;30;10;19;27;20;11;2;4;13;23;1;9;24;21;6;17;25;15;14;12;28;32;7;26;29
5;22;16;3;8;31;18;30;10;19;26;20;11;2;4;13;23;1;9;24;21;6;17;25;15;14;12;28;32;7;27;29;78;26570
78;26570;5;22;16;3;8;31;18;30;10;19;26;20;11;2;4;13;23;1;9;24;21;6;17;25;15;14;12;28;32;7;27;29
5;22;16;30;8;31;18;3;10;19;26;20;11;2;4;13;23;1;9;24;21;6;17;25;15;14;12;28;32;7;27;29;78;26572
78;26572;5;22;16;30;8;31;18;3;10;19;26;20;11;2;4;13;23;1;9;24;21;6;17;25;15;14;12;28;32;7;27;29
5;22;16;30;8;31;18;3;26;19;10;20;11;2;4;13;23;1;9;24;21;6;17;25;15;14;12;28;32;7;27;29;78;26526
79;26526;5;22;16;30;8;31;18;3;26;19;10;20;11;2;4;13;23;1;9;24;21;6;17;25;15;14;12;28;32;7;27;29
5;22;16;30;8;31;18;3;26;19;10;20;11;2;4;28;23;1;9;24;21;6;17;25;15;14;12;13;32;7;27;29;79;26670
79;26670;5;22;16;30;8;31;18;3;26;19;10;20;11;2;4;28;23;1;9;24;21;6;17;25;15;14;12;13;32;7;27;29
5;22;16;30;8;31;18;6;26;19;10;20;11;2;4;28;23;1;9;24;21;3;17;25;15;14;12;13;32;7;27;29;79;26710
79;26710;5;22;16;30;8;31;18;6;26;19;10;20;11;2;4;28;23;1;9;24;21;3;17;25;15;14;12;13;32;7;27;29
5;22;32;30;8;31;18;6;26;19;10;20;11;2;4;28;23;1;9;24;21;3;17;25;15;14;12;13;16;7;27;29;79;26986
79;26710;5;22;16;30;8;31;18;6;26;19;10;20;11;2;4;28;23;1;9;24;21;3;17;25;15;14;12;13;32;7;27;29
5;29;16;30;8;31;18;6;26;19;10;20;11;2;4;28;23;1;9;24;21;3;17;25;15;14;12;13;32;7;27;22;79;27770
79;26710;5;22;16;30;8;31;18;6;26;19;10;20;11;2;4;28;23;1;9;24;21;3;17;25;15;14;12;13;32;7;27;29
5;22;16;30;8;31;18;6;26;20;10;19;11;2;4;28;23;1;9;24;21;3;17;25;15;14;12;13;32;7;27;29;79;26570
79;26570;5;22;16;30;8;31;18;6;26;20;10;19;11;2;4;28;23;1;9;24;21;3;17;25;15;14;12;13;32;7;27;29
5;22;16;30;8;31;18;6;26;20;10;25;11;2;4;28;23;1;9;24;21;3;17;19;15;14;12;13;32;7;27;29;79;26570
79;26570;5;22;16;30;8;31;18;6;26;20;10;25;11;2;4;28;23;1;9;24;21;3;17;19;15;14;12;13;32;7;27;29
5;22;16;30;8;31;18;6;26;20;10;25;11;2;4;28;13;1;9;24;21;3;17;19;15;14;12;23;32;7;27;29;79;26506
79;26506;5;22;16;30;8;31;18;6;26;20;10;25;11;2;4;28;13;1;9;24;21;3;17;19;15;14;12;23;32;7;27;29
5;22;16;30;8;31;18;6;12;20;10;25;11;2;4;28;13;1;9;24;21;3;17;19;15;14;26;23;32;7;27;29;79;26724
79;26724;5;22;16;30;8;31;18;6;12;20;10;25;11;2;4;28;13;1;9;24;21;3;17;19;15;14;26;23;32;7;27;29
5;22;16;30;8;31;18;6;12;20;10;25;11;2;4;28;13;1;9;3;21;24;17;19;15;14;26;23;32;7;27;29;79;27022
79;26724;5;22;16;30;8;31;18;6;12;20;10;25;11;2;4;28;13;1;9;24;21;3;17;19;15;14;26;23;32;7;27;29
5;22;12;30;8;31;18;6;16;20;10;25;11;2;4;28;13;1;9;24;21;3;17;19;15;14;26;23;32;7;27;29;79;26804
79;26804;5;22;12;30;8;31;18;6;16;20;10;25;11;2;4;28;13;1;9;24;21;3;17;19;15;14;26;23;32;7;27;29
5;22;12;30;8;31;18;6;16;20;10;25;11;2;14;28;13;1;9;24;21;3;17;19;15;4;26;23;32;7;27;29;79;27144
79;26804;5;22;12;30;8;31;18;6;16;20;10;25;11;2;4;28;13;1;9;24;21;3;17;19;15;14;26;23;32;7;27;29
5;22;12;30;8;31;18;6;16;20;10;25;11;2;4;28;13;1;9;27;21;3;17;19;15;14;26;23;32;7;24;29;79;26644
79;26644;5;22;12;30;8;31;18;6;16;20;10;25;11;2;4;28;13;1;9;27;21;3;17;19;15;14;26;23;32;7;24;29
5;22;12;30;9;31;18;6;16;20;10;25;11;2;4;28;13;1;8;27;21;3;17;19;15;14;26;23;32;7;24;29;79;26284
79;26284;5;22;12;30;9;31;18;6;16;20;10;25;11;2;4;28;13;1;8;27;21;3;17;19;15;14;26;23;32;7;24;29
5;22;12;30;9;31;18;6;16;20;10;25;11;15;4;28;13;1;8;27;21;3;17;19;2;14;26;23;32;7;24;29;79;26284
79;26284;5;22;12;30;9;31;18;6;16;20;10;25;11;15;4;28;13;1;8;27;21;3;17;19;2;14;26;23;32;7;24;29
31;22;12;30;9;5;18;6;16;20;10;25;11;15;4;28;13;1;8;27;21;3;17;19;2;14;26;23;32;7;24;29;79;26290
79;26290;31;22;12;30;9;5;18;6;16;20;10;25;11;15;4;28;13;1;8;27;21;3;17;19;2;14;26;23;32;7;24;29
31;22;12;30;9;5;18;21;16;20;10;25;11;15;4;28;13;1;8;27;6;3;17;19;2;14;26;23;32;7;24;29;79;26092
79;26092;31;22;12;30;9;5;18;21;16;20;10;25;11;15;4;28;13;1;8;27;6;3;17;19;2;14;26;23;32;7;24;29
31;22;20;30;9;5;18;21;16;12;10;25;11;15;4;28;13;1;8;27;6;3;17;19;2;14;26;23;32;7;24;29;79;27352
79;26092;31;22;12;30;9;5;18;21;16;20;10;25;11;15;4;28;13;1;8;27;6;3;17;19;2;14;26;23;32;7;24;29
31;22;12;30;9;5;18;21;16;20;10;25;11;15;4;28;13;1;8;27;6;3;17;19;2;24;26;23;32;7;14;29;79;27252
79;27252;31;22;12;30;9;5;18;21;16;20;10;25;11;15;4;28;13;1;8;27;6;3;17;19;2;24;26;23;32;7;14;29
31;22;12;30;9;5;18;21;16;20;10;25;11;15;4;26;13;1;8;27;6;3;17;19;2;24;28;23;32;7;14;29;79;26652
79;26652;31;22;12;30;9;5;18;21;16;20;10;25;11;15;4;26;13;1;8;27;6;3;17;19;2;24;28;23;32;7;14;29
31;30;12;22;9;5;18;21;16;20;10;25;11;15;4;26;13;1;8;27;6;3;17;19;2;24;28;23;32;7;14;29;79;26612
80;26612;31;30;12;22;9;5;18;21;16;20;10;25;11;15;4;26;13;1;8;27;6;3;17;19;2;24;28;23;32;7;14;29
31;30;12;22;9;5;18;21;16;20;10;25;11;15;4;26;13;1;23;27;6;3;17;19;2;24;28;8;32;7;14;29;80;26428
80;26428;31;30;12;22;9;5;18;21;16;20;10;25;11;15;4;26;13;1;23;27;6;3;17;19;2;24;28;8;32;7;14;29
31;30;12;22;9;5;18;21;16;20;10;25;11;15;4;26;13;1;23;27;6;3;17;19;2;14;28;8;32;7;24;29;80;25108
80;25108;31;30;12;22;9;5;18;21;16;20;10;25;11;15;4;26;13;1;23;27;6;3;17;19;2;14;28;8;32;7;24;29
31;30;12;17;9;5;18;21;16;20;10;25;11;15;4;26;13;1;23;27;6;3;22;19;2;14;28;8;32;7;24;29;80;25388
80;25388;31;30;12;17;9;5;18;21;16;20;10;25;11;15;4;26;13;1;23;27;6;3;22;19;2;14;28;8;32;7;24;29
31;8;12;17;9;5;18;21;16;20;10;25;11;15;4;26;13;1;23;27;6;3;22;19;2;14;28;30;32;7;24;29;80;26382
80;25388;31;30;12;17;9;5;18;21;16;20;10;25;11;15;4;26;13;1;23;27;6;3;22;19;2;14;28;8;32;7;24;29
31;30;12;27;9;5;18;21;16;20;10;25;11;15;4;26;13;1;23;17;6;3;22;19;2;14;28;8;32;7;24;29;80;25548
80;25548;31;30;12;27;9;5;18;21;16;20;10;25;11;15;4;26;13;1;23;17;6;3;22;19;2;14;28;8;32;7;24;29
31;30;12;27;24;5;18;21;16;20;10;25;11;15;4;26;13;1;23;17;6;3;22;19;2;14;28;8;32;7;9;29;80;26050
80;26050;31;30;12;27;24;5;18;21;16;20;10;25;11;15;4;26;13;1;23;17;6;3;22;19;2;14;28;8;32;7;9;29
31;30;12;27;24;5;18;21;16;20;10;25;11;15;4;26;13;1;6;17;23;3;22;19;2;14;28;8;32;7;9;29;80;25696
80;25696;31;30;12;27;24;5;18;21;16;20;10;25;11;15;4;26;13;1;6;17;23;3;22;19;2;14;28;8;32;7;9;29
31;30;12;27;24;5;18;21;16;20;10;13;11;15;4;26;25;1;6;17;23;3;22;19;2;14;28;8;32;7;9;29;80;25392
80;25392;31;30;12;27;24;5;18;21;16;20;10;13;11;15;4;26;25;1;6;17;23;3;22;19;2;14;28;8;32;7;9;29
