"X1";"X306";"X61";"X59";"X7";"X24";"X21";"X20";"X54";"X63";"X9";"X19";"X38";"X27";"X44";"X15";"X50";"X51";"X28";"X5";"X12";"X48";"X4";"X39";"X42";"X29";"X31";"X32";"X11";"X2";"X1.1";"X13";"X43";"X25";"X14";"X57";"X47";"X46";"X17";"X36";"X53";"X26";"X30";"X33";"X58";"X41";"X60";"X55";"X10";"X22";"X23";"X40";"X56";"X49";"X6";"X62";"X37";"X18";"X35";"X3";"X45";"X8";"X64";"X34";"X16";"X52"
27;54;18;12;33;22;6;10;43;52;59;41;30;23;24;58;36;51;40;49;37;14;31;39;45;13;3;1;29;16;7;21;4;26;17;62;48;20;9;34;11;44;56;63;2;42;55;5;15;50;61;60;46;28;57;53;64;35;38;8;32;47;19;25;33;270
33;270;27;54;18;12;33;22;6;10;43;52;59;41;30;23;24;58;36;51;40;49;37;14;31;39;45;13;3;1;29;16;7;21;4;26;17;62;48;20;9;34;11;44;56;63;2;42;55;5;15;50;61;60;46;28;57;53;64;35;38;8;32;47;19;25
27;54;18;26;33;22;6;10;43;52;59;41;30;23;24;58;36;51;40;49;37;14;31;39;45;13;3;1;29;16;7;21;4;12;17;62;48;20;9;34;11;44;56;63;2;42;55;5;15;50;61;60;46;28;57;53;64;35;38;8;32;47;19;25;33;266
33;266;27;54;18;26;33;22;6;10;43;52;59;41;30;23;24;58;36;51;40;49;37;14;31;39;45;13;3;1;29;16;7;21;4;12;17;62;48;20;9;34;11;44;56;63;2;42;55;5;15;50;61;60;46;28;57;53;64;35;38;8;32;47;19;25
27;54;18;26;33;22;6;10;43;52;59;41;30;23;24;58;36;51;40;49;37;14;31;39;45;13;3;1;29;16;7;21;4;12;17;62;48;20;9;34;11;44;56;63;2;42;55;5;15;50;61;46;60;28;57;53;64;35;38;8;32;47;19;25;33;266
33;266;27;54;18;26;33;22;6;10;43;52;59;41;30;23;24;58;36;51;40;49;37;14;31;39;45;13;3;1;29;16;7;21;4;12;17;62;48;20;9;34;11;44;56;63;2;42;55;5;15;50;61;46;60;28;57;53;64;35;38;8;32;47;19;25
27;54;12;26;33;22;6;10;43;52;59;41;30;23;24;58;36;51;40;49;37;14;31;39;45;13;3;1;29;16;7;21;4;18;17;62;48;20;9;34;11;44;56;63;2;42;55;5;15;50;61;46;60;28;57;53;64;35;38;8;32;47;19;25;33;260
33;260;27;54;12;26;33;22;6;10;43;52;59;41;30;23;24;58;36;51;40;49;37;14;31;39;45;13;3;1;29;16;7;21;4;18;17;62;48;20;9;34;11;44;56;63;2;42;55;5;15;50;61;46;60;28;57;53;64;35;38;8;32;47;19;25
27;54;12;26;33;22;6;10;43;52;59;41;30;23;24;58;36;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;20;9;34;11;44;56;63;2;42;55;5;15;50;61;46;60;28;16;53;64;35;38;8;32;47;19;25;33;264
33;264;27;54;12;26;33;22;6;10;43;52;59;41;30;23;24;58;36;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;20;9;34;11;44;56;63;2;42;55;5;15;50;61;46;60;28;16;53;64;35;38;8;32;47;19;25
27;54;12;26;33;22;6;10;43;52;59;41;30;23;24;58;36;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;9;34;11;44;56;63;2;42;55;5;15;50;61;46;60;28;16;53;64;20;38;8;32;47;19;25;33;264
34;264;27;54;12;26;33;22;6;10;43;52;59;41;30;23;24;58;36;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;9;34;11;44;56;63;2;42;55;5;15;50;61;46;60;28;16;53;64;20;38;8;32;47;19;25
27;54;12;26;33;22;6;10;43;52;59;41;30;23;24;58;36;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;9;34;11;44;56;63;20;42;55;5;15;50;61;46;60;28;16;53;64;2;38;8;32;47;19;25;34;264
34;264;27;54;12;26;33;22;6;10;43;52;59;41;30;23;24;58;36;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;9;34;11;44;56;63;20;42;55;5;15;50;61;46;60;28;16;53;64;2;38;8;32;47;19;25
27;54;12;26;33;22;6;10;43;52;59;41;30;23;24;58;36;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;9;34;11;44;56;63;20;42;55;5;15;50;61;46;60;28;25;53;64;2;38;8;32;47;19;16;34;264
34;264;27;54;12;26;33;22;6;10;43;52;59;41;30;23;24;58;36;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;9;34;11;44;56;63;20;42;55;5;15;50;61;46;60;28;25;53;64;2;38;8;32;47;19;16
46;54;12;26;33;22;6;10;43;52;59;41;30;23;24;58;36;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;9;34;11;44;56;63;20;42;55;5;15;50;61;27;60;28;25;53;64;2;38;8;32;47;19;16;34;264
34;264;46;54;12;26;33;22;6;10;43;52;59;41;30;23;24;58;36;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;9;34;11;44;56;63;20;42;55;5;15;50;61;27;60;28;25;53;64;2;38;8;32;47;19;16
46;54;12;26;33;22;6;10;43;19;59;41;30;23;24;58;36;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;9;34;11;44;56;63;20;42;55;5;15;50;61;27;60;28;25;53;64;2;38;8;32;47;52;16;34;276
34;276;46;54;12;26;33;22;6;10;43;19;59;41;30;23;24;58;36;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;9;34;11;44;56;63;20;42;55;5;15;50;61;27;60;28;25;53;64;2;38;8;32;47;52;16
46;54;12;26;33;22;6;10;43;19;59;41;30;23;24;58;36;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;9;34;11;44;56;63;20;42;55;5;15;50;61;27;25;28;60;53;64;2;38;8;32;47;52;16;34;276
34;276;46;54;12;26;33;22;6;10;43;19;59;41;30;23;24;58;36;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;9;34;11;44;56;63;20;42;55;5;15;50;61;27;25;28;60;53;64;2;38;8;32;47;52;16
46;54;12;26;33;22;6;10;43;19;59;41;30;23;24;58;36;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;9;34;11;44;56;63;20;42;55;5;15;64;61;27;25;28;60;53;50;2;38;8;32;47;52;16;34;276
34;276;46;54;12;26;33;22;6;10;43;19;59;41;30;23;24;58;36;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;9;34;11;44;56;63;20;42;55;5;15;64;61;27;25;28;60;53;50;2;38;8;32;47;52;16
46;54;12;9;33;22;6;10;43;19;59;41;30;23;24;58;36;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;26;34;11;44;56;63;20;42;55;5;15;64;61;27;25;28;60;53;50;2;38;8;32;47;52;16;34;288
34;288;46;54;12;9;33;22;6;10;43;19;59;41;30;23;24;58;36;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;26;34;11;44;56;63;20;42;55;5;15;64;61;27;25;28;60;53;50;2;38;8;32;47;52;16
46;54;12;9;33;22;6;10;43;19;59;41;30;23;24;58;36;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;26;34;11;44;56;63;20;42;55;5;64;15;61;27;25;28;60;53;50;2;38;8;32;47;52;16;34;288
34;288;46;54;12;9;33;22;6;10;43;19;59;41;30;23;24;58;36;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;26;34;11;44;56;63;20;42;55;5;64;15;61;27;25;28;60;53;50;2;38;8;32;47;52;16
46;54;12;9;33;22;6;10;43;19;59;41;30;23;24;58;52;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;26;34;11;44;56;63;20;42;55;5;64;15;61;27;25;28;60;53;50;2;38;8;32;47;36;16;34;284
34;284;46;54;12;9;33;22;6;10;43;19;59;41;30;23;24;58;52;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;26;34;11;44;56;63;20;42;55;5;64;15;61;27;25;28;60;53;50;2;38;8;32;47;36;16
46;54;12;9;33;22;6;10;43;19;59;41;30;23;24;58;52;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;26;34;11;53;56;63;20;42;55;5;64;15;61;27;25;28;60;44;50;2;38;8;32;47;36;16;34;284
34;284;46;54;12;9;33;22;6;10;43;19;59;41;30;23;24;58;52;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;26;34;11;53;56;63;20;42;55;5;64;15;61;27;25;28;60;44;50;2;38;8;32;47;36;16
46;54;12;9;33;22;6;10;43;19;59;41;30;23;24;58;52;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;26;34;11;53;56;63;20;42;55;5;38;15;61;27;25;28;60;44;50;2;64;8;32;47;36;16;34;284
34;284;46;54;12;9;33;22;6;10;43;19;59;41;30;23;24;58;52;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;26;34;11;53;56;63;20;42;55;5;38;15;61;27;25;28;60;44;50;2;64;8;32;47;36;16
46;54;12;9;33;22;6;10;43;19;59;41;30;23;24;58;52;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;15;34;11;53;56;63;20;42;55;5;38;26;61;27;25;28;60;44;50;2;64;8;32;47;36;16;34;272
34;272;46;54;12;9;33;22;6;10;43;19;59;41;30;23;24;58;52;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;15;34;11;53;56;63;20;42;55;5;38;26;61;27;25;28;60;44;50;2;64;8;32;47;36;16
46;54;12;9;33;22;6;10;43;19;59;41;30;23;24;58;52;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;15;34;11;53;56;63;20;42;55;5;38;26;44;27;25;28;60;61;50;2;64;8;32;47;36;16;34;272
34;272;46;54;12;9;33;22;6;10;43;19;59;41;30;23;24;58;52;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;15;34;11;53;56;63;20;42;55;5;38;26;44;27;25;28;60;61;50;2;64;8;32;47;36;16
46;54;26;9;33;22;6;10;43;19;59;41;30;23;24;58;52;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;15;34;11;53;56;63;20;42;55;5;38;12;44;27;25;28;60;61;50;2;64;8;32;47;36;16;34;268
34;268;46;54;26;9;33;22;6;10;43;19;59;41;30;23;24;58;52;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;15;34;11;53;56;63;20;42;55;5;38;12;44;27;25;28;60;61;50;2;64;8;32;47;36;16
46;54;26;9;33;22;6;10;43;19;59;41;30;23;24;58;52;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;15;34;11;53;56;63;20;42;55;5;38;12;44;27;25;28;60;8;50;2;64;61;32;47;36;16;34;268
34;268;46;54;26;9;33;22;6;10;43;19;59;41;30;23;24;58;52;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;15;34;11;53;56;63;20;42;55;5;38;12;44;27;25;28;60;8;50;2;64;61;32;47;36;16
46;54;41;9;33;22;6;10;43;19;59;26;30;23;24;58;52;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;15;34;11;53;56;63;20;42;55;5;38;12;44;27;25;28;60;8;50;2;64;61;32;47;36;16;34;266
34;266;46;54;41;9;33;22;6;10;43;19;59;26;30;23;24;58;52;51;40;49;37;14;31;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;15;34;11;53;56;63;20;42;55;5;38;12;44;27;25;28;60;8;50;2;64;61;32;47;36;16
46;54;41;9;33;22;6;10;43;19;59;26;30;23;24;58;52;51;40;49;37;14;16;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;15;34;11;53;56;63;20;42;55;5;38;12;44;27;25;28;60;8;50;2;64;61;32;47;36;31;34;266
34;266;46;54;41;9;33;22;6;10;43;19;59;26;30;23;24;58;52;51;40;49;37;14;16;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;15;34;11;53;56;63;20;42;55;5;38;12;44;27;25;28;60;8;50;2;64;61;32;47;36;31
46;54;41;9;33;22;6;10;43;19;59;26;5;23;24;58;52;51;40;49;37;14;16;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;15;34;11;53;56;63;20;42;55;30;38;12;44;27;25;28;60;8;50;2;64;61;32;47;36;31;34;266
34;266;46;54;41;9;33;22;6;10;43;19;59;26;5;23;24;58;52;51;40;49;37;14;16;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;15;34;11;53;56;63;20;42;55;30;38;12;44;27;25;28;60;8;50;2;64;61;32;47;36;31
31;54;41;9;33;22;6;10;43;19;59;26;5;23;24;58;52;51;40;49;37;14;16;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;15;34;11;53;56;63;20;42;55;30;38;12;44;27;25;28;60;8;50;2;64;61;32;47;36;46;34;266
34;266;31;54;41;9;33;22;6;10;43;19;59;26;5;23;24;58;52;51;40;49;37;14;16;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;15;34;11;53;56;63;20;42;55;30;38;12;44;27;25;28;60;8;50;2;64;61;32;47;36;46
40;54;41;9;33;22;6;10;43;19;59;26;5;23;24;58;52;51;31;49;37;14;16;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;15;34;11;53;56;63;20;42;55;30;38;12;44;27;25;28;60;8;50;2;64;61;32;47;36;46;34;262
35;262;40;54;41;9;33;22;6;10;43;19;59;26;5;23;24;58;52;51;31;49;37;14;16;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;15;34;11;53;56;63;20;42;55;30;38;12;44;27;25;28;60;8;50;2;64;61;32;47;36;46
40;54;41;9;33;22;6;10;43;19;59;49;5;23;24;58;52;51;31;26;37;14;16;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;15;34;11;53;56;63;20;42;55;30;38;12;44;27;25;28;60;8;50;2;64;61;32;47;36;46;35;264
35;264;40;54;41;9;33;22;6;10;43;19;59;49;5;23;24;58;52;51;31;26;37;14;16;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;15;34;11;53;56;63;20;42;55;30;38;12;44;27;25;28;60;8;50;2;64;61;32;47;36;46
37;54;41;9;33;22;6;10;43;19;59;49;5;23;24;58;52;51;31;26;40;14;16;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;15;34;11;53;56;63;20;42;55;30;38;12;44;27;25;28;60;8;50;2;64;61;32;47;36;46;35;264
35;264;37;54;41;9;33;22;6;10;43;19;59;49;5;23;24;58;52;51;31;26;40;14;16;39;45;13;3;1;29;57;7;21;4;18;17;62;48;35;15;34;11;53;56;63;20;42;55;30;38;12;44;27;25;28;60;8;50;2;64;61;32;47;36;46
37;54;41;9;33;22;6;10;43;29;59;49;5;23;24;58;52;51;31;26;40;14;16;39;45;13;3;1;19;57;7;21;4;18;17;62;48;35;15;34;11;53;56;63;20;42;55;30;38;12;44;27;25;28;60;8;50;2;64;61;32;47;36;46;35;260
35;260;37;54;41;9;33;22;6;10;43;29;59;49;5;23;24;58;52;51;31;26;40;14;16;39;45;13;3;1;19;57;7;21;4;18;17;62;48;35;15;34;11;53;56;63;20;42;55;30;38;12;44;27;25;28;60;8;50;2;64;61;32;47;36;46
37;54;41;9;33;22;6;10;43;29;59;49;5;23;24;58;52;51;31;26;40;14;16;39;45;13;3;1;19;57;7;21;4;18;17;62;48;35;15;34;11;53;56;63;20;42;55;30;38;36;44;27;25;28;60;8;50;2;64;61;32;47;12;46;35;260
35;260;37;54;41;9;33;22;6;10;43;29;59;49;5;23;24;58;52;51;31;26;40;14;16;39;45;13;3;1;19;57;7;21;4;18;17;62;48;35;15;34;11;53;56;63;20;42;55;30;38;36;44;27;25;28;60;8;50;2;64;61;32;47;12;46
37;54;41;9;33;22;60;10;43;29;59;49;5;23;24;58;52;51;31;26;40;14;16;39;45;13;3;1;19;57;7;21;4;18;17;62;48;35;15;34;11;53;56;63;20;42;55;30;38;36;44;27;25;28;6;8;50;2;64;61;32;47;12;46;35;260
35;260;37;54;41;9;33;22;60;10;43;29;59;49;5;23;24;58;52;51;31;26;40;14;16;39;45;13;3;1;19;57;7;21;4;18;17;62;48;35;15;34;11;53;56;63;20;42;55;30;38;36;44;27;25;28;6;8;50;2;64;61;32;47;12;46
37;54;41;9;33;22;60;10;43;29;59;49;5;23;24;58;44;51;31;26;40;14;16;39;45;13;3;1;19;57;7;21;4;18;17;62;48;35;15;34;11;53;56;63;20;42;55;30;38;36;52;27;25;28;6;8;50;2;64;61;32;47;12;46;35;260
35;260;37;54;41;9;33;22;60;10;43;29;59;49;5;23;24;58;44;51;31;26;40;14;16;39;45;13;3;1;19;57;7;21;4;18;17;62;48;35;15;34;11;53;56;63;20;42;55;30;38;36;52;27;25;28;6;8;50;2;64;61;32;47;12;46
37;54;41;9;33;22;60;10;43;29;59;49;5;23;24;58;48;51;31;26;40;14;16;39;45;13;3;1;19;57;7;21;4;18;17;62;44;35;15;34;11;53;56;63;20;42;55;30;38;36;52;27;25;28;6;8;50;2;64;61;32;47;12;46;35;260
35;260;37;54;41;9;33;22;60;10;43;29;59;49;5;23;24;58;48;51;31;26;40;14;16;39;45;13;3;1;19;57;7;21;4;18;17;62;44;35;15;34;11;53;56;63;20;42;55;30;38;36;52;27;25;28;6;8;50;2;64;61;32;47;12;46
37;54;41;9;33;22;60;10;43;29;59;49;5;23;24;4;48;51;31;26;40;14;16;39;45;13;3;1;19;57;7;21;58;18;17;62;44;35;15;34;11;53;56;63;20;42;55;30;38;36;52;27;25;28;6;8;50;2;64;61;32;47;12;46;35;260
35;260;37;54;41;9;33;22;60;10;43;29;59;49;5;23;24;4;48;51;31;26;40;14;16;39;45;13;3;1;19;57;7;21;58;18;17;62;44;35;15;34;11;53;56;63;20;42;55;30;38;36;52;27;25;28;6;8;50;2;64;61;32;47;12;46
37;54;41;9;33;22;60;10;43;29;59;49;5;23;24;4;48;11;31;26;40;14;16;39;45;13;3;1;19;57;7;21;58;18;17;62;44;35;15;34;51;53;56;63;20;42;55;30;38;36;52;27;25;28;6;8;50;2;64;61;32;47;12;46;35;260
35;260;37;54;41;9;33;22;60;10;43;29;59;49;5;23;24;4;48;11;31;26;40;14;16;39;45;13;3;1;19;57;7;21;58;18;17;62;44;35;15;34;51;53;56;63;20;42;55;30;38;36;52;27;25;28;6;8;50;2;64;61;32;47;12;46
37;54;41;9;36;22;60;10;43;29;59;49;5;23;24;4;48;11;31;26;40;14;16;39;45;13;3;1;19;57;7;21;58;18;17;62;44;35;15;34;51;53;56;63;20;42;55;30;38;33;52;27;25;28;6;8;50;2;64;61;32;47;12;46;35;260
35;260;37;54;41;9;36;22;60;10;43;29;59;49;5;23;24;4;48;11;31;26;40;14;16;39;45;13;3;1;19;57;7;21;58;18;17;62;44;35;15;34;51;53;56;63;20;42;55;30;38;33;52;27;25;28;6;8;50;2;64;61;32;47;12;46
37;54;41;9;36;22;60;10;43;29;59;49;5;23;24;4;48;11;31;26;40;14;16;39;45;13;3;1;19;57;7;21;44;18;17;62;58;35;15;34;51;53;56;63;20;42;55;30;38;33;52;27;25;28;6;8;50;2;64;61;32;47;12;46;35;260
35;260;37;54;41;9;36;22;60;10;43;29;59;49;5;23;24;4;48;11;31;26;40;14;16;39;45;13;3;1;19;57;7;21;44;18;17;62;58;35;15;34;51;53;56;63;20;42;55;30;38;33;52;27;25;28;6;8;50;2;64;61;32;47;12;46
37;54;41;9;36;22;60;10;43;29;59;49;5;23;24;4;48;11;31;26;40;14;16;39;45;13;3;1;19;57;7;21;44;18;17;62;15;35;58;34;51;53;56;63;20;42;55;30;38;33;52;27;25;28;6;8;50;2;64;61;32;47;12;46;35;270
35;270;37;54;41;9;36;22;60;10;43;29;59;49;5;23;24;4;48;11;31;26;40;14;16;39;45;13;3;1;19;57;7;21;44;18;17;62;15;35;58;34;51;53;56;63;20;42;55;30;38;33;52;27;25;28;6;8;50;2;64;61;32;47;12;46
37;54;41;9;36;22;60;10;43;29;59;49;5;23;24;4;48;11;31;26;40;14;16;39;45;13;3;1;19;30;7;21;44;18;17;62;15;35;58;34;51;53;56;63;20;42;55;57;38;33;52;27;25;28;6;8;50;2;64;61;32;47;12;46;35;278
35;278;37;54;41;9;36;22;60;10;43;29;59;49;5;23;24;4;48;11;31;26;40;14;16;39;45;13;3;1;19;30;7;21;44;18;17;62;15;35;58;34;51;53;56;63;20;42;55;57;38;33;52;27;25;28;6;8;50;2;64;61;32;47;12;46
37;54;41;9;36;22;60;10;43;29;59;49;5;23;24;4;48;11;31;26;40;14;16;39;45;13;3;7;19;30;1;21;44;18;17;62;15;35;58;34;51;53;56;63;20;42;55;57;38;33;52;27;25;28;6;8;50;2;64;61;32;47;12;46;35;278
35;278;37;54;41;9;36;22;60;10;43;29;59;49;5;23;24;4;48;11;31;26;40;14;16;39;45;13;3;7;19;30;1;21;44;18;17;62;15;35;58;34;51;53;56;63;20;42;55;57;38;33;52;27;25;28;6;8;50;2;64;61;32;47;12;46
37;54;41;19;36;22;60;10;43;29;59;49;5;23;24;4;48;11;31;26;40;14;16;39;45;13;3;7;9;30;1;21;44;18;17;62;15;35;58;34;51;53;56;63;20;42;55;57;38;33;52;27;25;28;6;8;50;2;64;61;32;47;12;46;35;282
35;282;37;54;41;19;36;22;60;10;43;29;59;49;5;23;24;4;48;11;31;26;40;14;16;39;45;13;3;7;9;30;1;21;44;18;17;62;15;35;58;34;51;53;56;63;20;42;55;57;38;33;52;27;25;28;6;8;50;2;64;61;32;47;12;46
37;54;41;19;36;22;60;10;43;29;59;49;5;30;24;4;48;11;31;26;40;14;16;39;45;13;3;7;9;23;1;21;44;18;17;62;15;35;58;34;51;53;56;63;20;42;55;57;38;33;52;27;25;28;6;8;50;2;64;61;32;47;12;46;35;266
35;266;37;54;41;19;36;22;60;10;43;29;59;49;5;30;24;4;48;11;31;26;40;14;16;39;45;13;3;7;9;23;1;21;44;18;17;62;15;35;58;34;51;53;56;63;20;42;55;57;38;33;52;27;25;28;6;8;50;2;64;61;32;47;12;46
37;54;41;19;36;22;60;10;43;29;59;49;5;30;24;4;48;11;31;26;40;14;16;39;45;13;3;7;9;23;1;21;44;18;17;62;15;35;58;34;51;53;56;63;20;42;25;57;38;33;52;27;55;28;6;8;50;2;64;61;32;47;12;46;35;266
35;266;37;54;41;19;36;22;60;10;43;29;59;49;5;30;24;4;48;11;31;26;40;14;16;39;45;13;3;7;9;23;1;21;44;18;17;62;15;35;58;34;51;53;56;63;20;42;25;57;38;33;52;27;55;28;6;8;50;2;64;61;32;47;12;46
37;54;41;19;36;22;60;10;43;52;59;49;5;30;24;4;48;11;31;26;40;14;16;39;45;13;3;7;9;23;1;21;44;18;17;62;15;35;58;34;51;53;56;63;20;42;25;57;38;33;29;27;55;28;6;8;50;2;64;61;32;47;12;46;35;282
35;282;37;54;41;19;36;22;60;10;43;52;59;49;5;30;24;4;48;11;31;26;40;14;16;39;45;13;3;7;9;23;1;21;44;18;17;62;15;35;58;34;51;53;56;63;20;42;25;57;38;33;29;27;55;28;6;8;50;2;64;61;32;47;12;46
37;54;41;49;36;22;60;10;43;52;59;19;5;30;24;4;48;11;31;26;40;14;16;39;45;13;3;7;9;23;1;21;44;18;17;62;15;35;58;34;51;53;56;63;20;42;25;57;38;33;29;27;55;28;6;8;50;2;64;61;32;47;12;46;35;282
35;282;37;54;41;49;36;22;60;10;43;52;59;19;5;30;24;4;48;11;31;26;40;14;16;39;45;13;3;7;9;23;1;21;44;18;17;62;15;35;58;34;51;53;56;63;20;42;25;57;38;33;29;27;55;28;6;8;50;2;64;61;32;47;12;46
37;54;41;49;36;22;60;10;43;52;59;19;55;30;24;4;48;11;31;26;40;14;16;39;45;13;3;7;9;23;1;21;44;18;17;62;15;35;58;34;51;53;56;63;20;42;25;57;38;33;29;27;5;28;6;8;50;2;64;61;32;47;12;46;35;282
36;282;37;54;41;49;36;22;60;10;43;52;59;19;55;30;24;4;48;11;31;26;40;14;16;39;45;13;3;7;9;23;1;21;44;18;17;62;15;35;58;34;51;53;56;63;20;42;25;57;38;33;29;27;5;28;6;8;50;2;64;61;32;47;12;46
37;54;41;49;36;22;60;10;43;52;59;19;55;30;24;4;47;11;31;26;40;14;16;39;45;13;3;7;9;23;1;21;44;18;17;62;15;35;58;34;51;53;56;63;20;42;25;57;38;33;29;27;5;28;6;8;50;2;64;61;32;48;12;46;36;286
36;286;37;54;41;49;36;22;60;10;43;52;59;19;55;30;24;4;47;11;31;26;40;14;16;39;45;13;3;7;9;23;1;21;44;18;17;62;15;35;58;34;51;53;56;63;20;42;25;57;38;33;29;27;5;28;6;8;50;2;64;61;32;48;12;46
37;3;41;49;36;22;60;10;43;52;59;19;55;30;24;4;47;11;31;26;40;14;16;39;45;13;54;7;9;23;1;21;44;18;17;62;15;35;58;34;51;53;56;63;20;42;25;57;38;33;29;27;5;28;6;8;50;2;64;61;32;48;12;46;36;266
36;266;37;3;41;49;36;22;60;10;43;52;59;19;55;30;24;4;47;11;31;26;40;14;16;39;45;13;54;7;9;23;1;21;44;18;17;62;15;35;58;34;51;53;56;63;20;42;25;57;38;33;29;27;5;28;6;8;50;2;64;61;32;48;12;46
37;3;41;49;36;22;60;10;43;52;59;19;55;30;24;4;47;11;31;26;39;14;16;40;45;13;54;7;9;23;1;21;44;18;17;62;15;35;58;34;51;53;56;63;20;42;25;57;38;33;29;27;5;28;6;8;50;2;64;61;32;48;12;46;36;266
36;266;37;3;41;49;36;22;60;10;43;52;59;19;55;30;24;4;47;11;31;26;39;14;16;40;45;13;54;7;9;23;1;21;44;18;17;62;15;35;58;34;51;53;56;63;20;42;25;57;38;33;29;27;5;28;6;8;50;2;64;61;32;48;12;46
37;3;41;49;36;22;60;10;43;52;59;19;55;30;24;4;47;11;31;26;39;14;16;40;53;13;54;7;9;23;1;21;44;18;17;62;15;35;58;34;51;45;56;63;20;42;25;57;38;33;29;27;5;28;6;8;50;2;64;61;32;48;12;46;36;266
36;266;37;3;41;49;36;22;60;10;43;52;59;19;55;30;24;4;47;11;31;26;39;14;16;40;53;13;54;7;9;23;1;21;44;18;17;62;15;35;58;34;51;45;56;63;20;42;25;57;38;33;29;27;5;28;6;8;50;2;64;61;32;48;12;46
37;3;41;49;36;22;15;10;43;52;59;19;55;30;24;4;47;11;31;26;39;14;16;40;53;13;54;7;9;23;1;21;44;18;17;62;60;35;58;34;51;45;56;63;20;42;25;57;38;33;29;27;5;28;6;8;50;2;64;61;32;48;12;46;36;258
36;258;37;3;41;49;36;22;15;10;43;52;59;19;55;30;24;4;47;11;31;26;39;14;16;40;53;13;54;7;9;23;1;21;44;18;17;62;60;35;58;34;51;45;56;63;20;42;25;57;38;33;29;27;5;28;6;8;50;2;64;61;32;48;12;46
37;3;41;49;36;22;15;10;43;52;59;19;55;30;24;4;47;11;31;26;39;14;16;40;53;13;54;7;9;23;1;21;44;18;17;62;60;35;50;34;51;45;56;63;20;42;25;57;38;33;29;27;5;28;6;8;58;2;64;61;32;48;12;46;36;252
36;252;37;3;41;49;36;22;15;10;43;52;59;19;55;30;24;4;47;11;31;26;39;14;16;40;53;13;54;7;9;23;1;21;44;18;17;62;60;35;50;34;51;45;56;63;20;42;25;57;38;33;29;27;5;28;6;8;58;2;64;61;32;48;12;46
