"X1";"X258";"X13";"X57";"X15";"X18";"X8";"X38";"X62";"X24";"X50";"X54";"X12";"X11";"X33";"X3";"X61";"X32";"X22";"X59";"X16";"X34";"X21";"X9";"X55";"X31";"X63";"X30";"X42";"X46";"X51";"X26";"X48";"X52";"X60";"X43";"X56";"X14";"X7";"X28";"X36";"X20";"X37";"X47";"X41";"X23";"X39";"X10";"X25";"X64";"X49";"X1.1";"X2";"X6";"X35";"X19";"X27";"X45";"X17";"X44";"X5";"X58";"X4";"X53";"X29";"X40"
34;270;24;32;30;10;5;41;52;14;13;15;8;64;51;39;60;34;21;57;7;35;47;19;43;40;38;20;49;63;36;42;44;3;31;28;6;23;61;22;2;54;29;37;56;55;26;45;59;25;1;58;18;50;17;9;16;33;53;4;27;11;48;62;12;46
24;32;30;10;5;41;52;14;13;15;8;64;51;39;60;19;21;57;7;35;47;34;43;40;38;20;49;63;36;42;44;3;31;28;6;23;61;22;2;54;29;37;56;55;26;45;59;25;1;58;18;50;17;9;16;33;53;4;27;11;48;62;12;46;34;270
34;270;24;32;30;10;5;41;52;14;13;15;8;64;51;39;60;19;21;57;7;35;47;34;43;40;38;20;49;63;36;42;44;3;31;28;6;23;61;22;2;54;29;37;56;55;26;45;59;25;1;58;18;50;17;9;16;33;53;4;27;11;48;62;12;46
24;32;21;10;5;41;52;14;13;15;8;64;51;39;60;19;30;57;7;35;47;34;43;40;38;20;49;63;36;42;44;3;31;28;6;23;61;22;2;54;29;37;56;55;26;45;59;25;1;58;18;50;17;9;16;33;53;4;27;11;48;62;12;46;34;278
35;278;24;32;21;10;5;41;52;14;13;15;8;64;51;39;60;19;30;57;7;35;47;34;43;40;38;20;49;63;36;42;44;3;31;28;6;23;61;22;2;54;29;37;56;55;26;45;59;25;1;58;18;50;17;9;16;33;53;4;27;11;48;62;12;46
24;32;40;10;5;41;52;14;13;15;8;64;51;39;60;19;30;57;7;35;47;34;43;21;38;20;49;63;36;42;44;3;31;28;6;23;61;22;2;54;29;37;56;55;26;45;59;25;1;58;18;50;17;9;16;33;53;4;27;11;48;62;12;46;35;274
35;274;24;32;40;10;5;41;52;14;13;15;8;64;51;39;60;19;30;57;7;35;47;34;43;21;38;20;49;63;36;42;44;3;31;28;6;23;61;22;2;54;29;37;56;55;26;45;59;25;1;58;18;50;17;9;16;33;53;4;27;11;48;62;12;46
24;22;40;10;5;41;52;14;13;15;8;64;51;39;60;19;30;57;7;35;47;34;43;21;38;20;49;63;36;42;44;3;31;28;6;23;61;32;2;54;29;37;56;55;26;45;59;25;1;58;18;50;17;9;16;33;53;4;27;11;48;62;12;46;35;274
35;274;24;22;40;10;5;41;52;14;13;15;8;64;51;39;60;19;30;57;7;35;47;34;43;21;38;20;49;63;36;42;44;3;31;28;6;23;61;32;2;54;29;37;56;55;26;45;59;25;1;58;18;50;17;9;16;33;53;4;27;11;48;62;12;46
24;22;40;10;5;41;52;14;13;15;8;64;51;39;60;19;30;57;7;35;47;34;43;21;38;20;49;63;36;42;44;3;11;28;6;23;61;32;2;54;29;37;56;55;26;45;59;25;1;58;18;50;17;9;16;33;53;4;27;31;48;62;12;46;35;274
35;274;24;22;40;10;5;41;52;14;13;15;8;64;51;39;60;19;30;57;7;35;47;34;43;21;38;20;49;63;36;42;44;3;11;28;6;23;61;32;2;54;29;37;56;55;26;45;59;25;1;58;18;50;17;9;16;33;53;4;27;31;48;62;12;46
24;22;40;10;5;36;52;14;13;15;8;64;51;39;60;19;30;57;7;35;47;34;43;21;38;20;49;63;41;42;44;3;11;28;6;23;61;32;2;54;29;37;56;55;26;45;59;25;1;58;18;50;17;9;16;33;53;4;27;31;48;62;12;46;35;278
35;278;24;22;40;10;5;36;52;14;13;15;8;64;51;39;60;19;30;57;7;35;47;34;43;21;38;20;49;63;41;42;44;3;11;28;6;23;61;32;2;54;29;37;56;55;26;45;59;25;1;58;18;50;17;9;16;33;53;4;27;31;48;62;12;46
24;22;40;10;5;36;52;14;13;15;8;64;51;39;60;19;30;57;7;35;47;34;43;21;38;20;49;63;41;42;44;3;11;28;6;23;45;32;2;54;29;37;56;55;26;61;59;25;1;58;18;50;17;9;16;33;53;4;27;31;48;62;12;46;35;278
35;278;24;22;40;10;5;36;52;14;13;15;8;64;51;39;60;19;30;57;7;35;47;34;43;21;38;20;49;63;41;42;44;3;11;28;6;23;45;32;2;54;29;37;56;55;26;61;59;25;1;58;18;50;17;9;16;33;53;4;27;31;48;62;12;46
15;22;40;10;5;36;52;14;13;24;8;64;51;39;60;19;30;57;7;35;47;34;43;21;38;20;49;63;41;42;44;3;11;28;6;23;45;32;2;54;29;37;56;55;26;61;59;25;1;58;18;50;17;9;16;33;53;4;27;31;48;62;12;46;35;286
35;286;15;22;40;10;5;36;52;14;13;24;8;64;51;39;60;19;30;57;7;35;47;34;43;21;38;20;49;63;41;42;44;3;11;28;6;23;45;32;2;54;29;37;56;55;26;61;59;25;1;58;18;50;17;9;16;33;53;4;27;31;48;62;12;46
15;22;40;10;5;36;52;14;13;24;8;64;51;39;60;19;30;57;7;35;47;34;43;21;38;20;49;63;41;42;44;53;11;28;6;23;45;32;2;54;29;37;56;55;26;61;59;25;1;58;18;50;17;9;16;33;3;4;27;31;48;62;12;46;35;282
35;282;15;22;40;10;5;36;52;14;13;24;8;64;51;39;60;19;30;57;7;35;47;34;43;21;38;20;49;63;41;42;44;53;11;28;6;23;45;32;2;54;29;37;56;55;26;61;59;25;1;58;18;50;17;9;16;33;3;4;27;31;48;62;12;46
15;22;40;10;5;36;52;14;13;24;8;64;51;39;60;19;30;57;7;35;47;34;43;21;38;20;49;63;41;42;54;53;11;28;6;23;45;32;2;44;29;37;56;55;26;61;59;25;1;58;18;50;17;9;16;33;3;4;27;31;48;62;12;46;35;282
35;282;15;22;40;10;5;36;52;14;13;24;8;64;51;39;60;19;30;57;7;35;47;34;43;21;38;20;49;63;41;42;54;53;11;28;6;23;45;32;2;44;29;37;56;55;26;61;59;25;1;58;18;50;17;9;16;33;3;4;27;31;48;62;12;46
15;22;40;10;5;36;52;14;13;24;8;64;51;39;60;19;30;49;7;35;47;34;43;21;38;20;57;63;41;42;54;53;11;28;6;23;45;32;2;44;29;37;56;55;26;61;59;25;1;58;18;50;17;9;16;33;3;4;27;31;48;62;12;46;35;290
35;290;15;22;40;10;5;36;52;14;13;24;8;64;51;39;60;19;30;49;7;35;47;34;43;21;38;20;57;63;41;42;54;53;11;28;6;23;45;32;2;44;29;37;56;55;26;61;59;25;1;58;18;50;17;9;16;33;3;4;27;31;48;62;12;46
15;22;40;10;5;36;52;14;13;24;8;64;51;39;60;19;30;49;7;35;47;34;43;21;38;20;57;63;41;42;54;53;11;28;6;23;45;32;2;44;29;37;56;55;26;61;59;25;1;58;18;50;17;9;16;33;3;48;27;31;4;62;12;46;35;290
35;290;15;22;40;10;5;36;52;14;13;24;8;64;51;39;60;19;30;49;7;35;47;34;43;21;38;20;57;63;41;42;54;53;11;28;6;23;45;32;2;44;29;37;56;55;26;61;59;25;1;58;18;50;17;9;16;33;3;48;27;31;4;62;12;46
15;22;40;10;5;36;52;14;13;24;8;64;51;39;60;19;30;49;7;35;47;34;43;21;38;20;57;63;41;29;54;53;11;28;6;23;45;32;2;44;42;37;56;55;26;61;59;25;1;58;18;50;17;9;16;33;3;48;27;31;4;62;12;46;35;290
35;290;15;22;40;10;5;36;52;14;13;24;8;64;51;39;60;19;30;49;7;35;47;34;43;21;38;20;57;63;41;29;54;53;11;28;6;23;45;32;2;44;42;37;56;55;26;61;59;25;1;58;18;50;17;9;16;33;3;48;27;31;4;62;12;46
15;22;40;10;5;36;52;14;13;24;8;64;51;39;60;19;30;49;7;35;47;34;43;21;38;20;57;45;41;29;54;53;11;28;6;23;63;32;2;44;42;37;56;55;26;61;59;25;1;58;18;50;17;9;16;33;3;48;27;31;4;62;12;46;35;282
35;282;15;22;40;10;5;36;52;14;13;24;8;64;51;39;60;19;30;49;7;35;47;34;43;21;38;20;57;45;41;29;54;53;11;28;6;23;63;32;2;44;42;37;56;55;26;61;59;25;1;58;18;50;17;9;16;33;3;48;27;31;4;62;12;46
15;22;40;10;5;36;52;14;13;24;8;64;51;39;60;19;30;49;7;35;47;34;43;21;38;20;57;45;41;29;54;53;11;28;6;23;63;32;2;44;42;37;56;55;26;61;59;25;1;58;3;50;17;9;16;33;18;48;27;31;4;62;12;46;35;282
35;282;15;22;40;10;5;36;52;14;13;24;8;64;51;39;60;19;30;49;7;35;47;34;43;21;38;20;57;45;41;29;54;53;11;28;6;23;63;32;2;44;42;37;56;55;26;61;59;25;1;58;3;50;17;9;16;33;18;48;27;31;4;62;12;46
15;22;40;10;5;36;52;14;13;24;8;64;51;39;60;19;30;49;7;35;47;34;43;21;20;38;57;45;41;29;54;53;11;28;6;23;63;32;2;44;42;37;56;55;26;61;59;25;1;58;3;50;17;9;16;33;18;48;27;31;4;62;12;46;35;282
35;282;15;22;40;10;5;36;52;14;13;24;8;64;51;39;60;19;30;49;7;35;47;34;43;21;20;38;57;45;41;29;54;53;11;28;6;23;63;32;2;44;42;37;56;55;26;61;59;25;1;58;3;50;17;9;16;33;18;48;27;31;4;62;12;46
15;22;40;10;5;46;52;14;13;24;8;64;51;39;60;19;30;49;7;35;47;34;43;21;20;38;57;45;41;29;54;53;11;28;6;23;63;32;2;44;42;37;56;55;26;61;59;25;1;58;3;50;17;9;16;33;18;48;27;31;4;62;12;36;35;274
35;274;15;22;40;10;5;46;52;14;13;24;8;64;51;39;60;19;30;49;7;35;47;34;43;21;20;38;57;45;41;29;54;53;11;28;6;23;63;32;2;44;42;37;56;55;26;61;59;25;1;58;3;50;17;9;16;33;18;48;27;31;4;62;12;36
15;22;40;10;5;46;52;14;13;24;8;64;54;39;60;19;30;49;7;35;47;34;43;21;20;38;57;45;41;29;51;53;11;28;6;23;63;32;2;44;42;37;56;55;26;61;59;25;1;58;3;50;17;9;16;33;18;48;27;31;4;62;12;36;35;274
35;274;15;22;40;10;5;46;52;14;13;24;8;64;54;39;60;19;30;49;7;35;47;34;43;21;20;38;57;45;41;29;51;53;11;28;6;23;63;32;2;44;42;37;56;55;26;61;59;25;1;58;3;50;17;9;16;33;18;48;27;31;4;62;12;36
15;22;40;10;5;46;52;14;13;47;8;64;54;39;60;19;30;49;7;35;24;34;43;21;20;38;57;45;41;29;51;53;11;28;6;23;63;32;2;44;42;37;56;55;26;61;59;25;1;58;3;50;17;9;16;33;18;48;27;31;4;62;12;36;35;262
35;262;15;22;40;10;5;46;52;14;13;47;8;64;54;39;60;19;30;49;7;35;24;34;43;21;20;38;57;45;41;29;51;53;11;28;6;23;63;32;2;44;42;37;56;55;26;61;59;25;1;58;3;50;17;9;16;33;18;48;27;31;4;62;12;36
15;22;40;10;5;46;52;14;13;47;8;64;54;39;60;19;30;49;7;35;24;34;43;21;20;38;57;45;41;29;51;53;11;28;6;32;63;23;2;44;42;37;56;55;26;61;59;25;1;58;3;50;17;9;16;33;18;48;27;31;4;62;12;36;35;262
35;262;15;22;40;10;5;46;52;14;13;47;8;64;54;39;60;19;30;49;7;35;24;34;43;21;20;38;57;45;41;29;51;53;11;28;6;32;63;23;2;44;42;37;56;55;26;61;59;25;1;58;3;50;17;9;16;33;18;48;27;31;4;62;12;36
15;22;40;10;5;46;52;14;13;47;8;64;54;39;60;19;30;49;7;35;24;34;43;21;20;38;57;45;4;29;51;53;11;28;6;32;63;23;2;44;42;37;56;55;26;61;59;25;1;58;3;50;17;9;16;33;18;48;27;31;41;62;12;36;35;262
35;262;15;22;40;10;5;46;52;14;13;47;8;64;54;39;60;19;30;49;7;35;24;34;43;21;20;38;57;45;4;29;51;53;11;28;6;32;63;23;2;44;42;37;56;55;26;61;59;25;1;58;3;50;17;9;16;33;18;48;27;31;41;62;12;36
15;22;40;39;5;46;52;14;13;47;8;64;54;10;60;19;30;49;7;35;24;34;43;21;20;38;57;45;4;29;51;53;11;28;6;32;63;23;2;44;42;37;56;55;26;61;59;25;1;58;3;50;17;9;16;33;18;48;27;31;41;62;12;36;35;262
36;262;15;22;40;39;5;46;52;14;13;47;8;64;54;10;60;19;30;49;7;35;24;34;43;21;20;38;57;45;4;29;51;53;11;28;6;32;63;23;2;44;42;37;56;55;26;61;59;25;1;58;3;50;17;9;16;33;18;48;27;31;41;62;12;36
15;22;40;39;5;46;52;14;13;47;8;64;54;10;60;19;30;49;7;35;24;34;43;21;20;38;57;45;61;29;51;53;11;28;6;32;63;23;2;44;42;37;56;55;26;4;59;25;1;58;3;50;17;9;16;33;18;48;27;31;41;62;12;36;36;270
36;270;15;22;40;39;5;46;52;14;13;47;8;64;54;10;60;19;30;49;7;35;24;34;43;21;20;38;57;45;61;29;51;53;11;28;6;32;63;23;2;44;42;37;56;55;26;4;59;25;1;58;3;50;17;9;16;33;18;48;27;31;41;62;12;36
15;22;40;39;5;46;52;14;13;47;8;64;54;10;60;19;30;49;7;37;24;34;43;21;20;38;57;45;61;29;51;53;11;28;6;32;63;23;2;44;42;35;56;55;26;4;59;25;1;58;3;50;17;9;16;33;18;48;27;31;41;62;12;36;36;270
36;270;15;22;40;39;5;46;52;14;13;47;8;64;54;10;60;19;30;49;7;37;24;34;43;21;20;38;57;45;61;29;51;53;11;28;6;32;63;23;2;44;42;35;56;55;26;4;59;25;1;58;3;50;17;9;16;33;18;48;27;31;41;62;12;36
15;22;40;39;5;46;12;14;13;47;8;64;54;10;60;19;30;49;7;37;24;34;43;21;20;38;57;45;61;29;51;53;11;28;6;32;63;23;2;44;42;35;56;55;26;4;59;25;1;58;3;50;17;9;16;33;18;48;27;31;41;62;52;36;36;270
36;270;15;22;40;39;5;46;12;14;13;47;8;64;54;10;60;19;30;49;7;37;24;34;43;21;20;38;57;45;61;29;51;53;11;28;6;32;63;23;2;44;42;35;56;55;26;4;59;25;1;58;3;50;17;9;16;33;18;48;27;31;41;62;52;36
15;22;40;39;5;46;12;14;13;47;8;64;54;10;60;19;25;49;7;37;24;34;43;21;20;38;57;45;61;29;51;53;11;28;6;32;63;23;2;44;42;35;56;55;26;4;59;30;1;58;3;50;17;9;16;33;18;48;27;31;41;62;52;36;36;282
36;282;15;22;40;39;5;46;12;14;13;47;8;64;54;10;60;19;25;49;7;37;24;34;43;21;20;38;57;45;61;29;51;53;11;28;6;32;63;23;2;44;42;35;56;55;26;4;59;30;1;58;3;50;17;9;16;33;18;48;27;31;41;62;52;36
15;22;40;39;5;46;12;14;13;47;8;64;54;10;60;19;25;49;7;37;24;34;43;21;20;38;57;45;61;29;55;53;11;28;6;32;63;23;2;44;42;35;56;51;26;4;59;30;1;58;3;50;17;9;16;33;18;48;27;31;41;62;52;36;36;286
36;286;15;22;40;39;5;46;12;14;13;47;8;64;54;10;60;19;25;49;7;37;24;34;43;21;20;38;57;45;61;29;55;53;11;28;6;32;63;23;2;44;42;35;56;51;26;4;59;30;1;58;3;50;17;9;16;33;18;48;27;31;41;62;52;36
15;22;40;59;5;46;12;14;13;47;8;64;54;10;60;19;25;49;7;37;24;34;43;21;20;38;57;45;61;29;55;53;11;28;6;32;63;23;2;44;42;35;56;51;26;4;39;30;1;58;3;50;17;9;16;33;18;48;27;31;41;62;52;36;36;294
36;294;15;22;40;59;5;46;12;14;13;47;8;64;54;10;60;19;25;49;7;37;24;34;43;21;20;38;57;45;61;29;55;53;11;28;6;32;63;23;2;44;42;35;56;51;26;4;39;30;1;58;3;50;17;9;16;33;18;48;27;31;41;62;52;36
15;22;40;59;5;46;12;14;13;47;8;64;54;10;60;19;25;49;7;37;44;34;43;21;20;38;57;45;61;29;55;53;11;28;6;32;63;23;2;24;42;35;56;51;26;4;39;30;1;58;3;50;17;9;16;33;18;48;27;31;41;62;52;36;36;294
36;294;15;22;40;59;5;46;12;14;13;47;8;64;54;10;60;19;25;49;7;37;44;34;43;21;20;38;57;45;61;29;55;53;11;28;6;32;63;23;2;24;42;35;56;51;26;4;39;30;1;58;3;50;17;9;16;33;18;48;27;31;41;62;52;36
15;22;40;59;5;46;12;14;13;47;8;64;54;10;60;19;25;49;7;37;44;34;29;21;20;38;57;45;61;43;55;53;11;28;6;32;63;23;2;24;42;35;56;51;26;4;39;30;1;58;3;50;17;9;16;33;18;48;27;31;41;62;52;36;36;290
36;290;15;22;40;59;5;46;12;14;13;47;8;64;54;10;60;19;25;49;7;37;44;34;29;21;20;38;57;45;61;43;55;53;11;28;6;32;63;23;2;24;42;35;56;51;26;4;39;30;1;58;3;50;17;9;16;33;18;48;27;31;41;62;52;36
33;22;40;59;5;46;12;14;13;47;8;64;54;10;60;19;25;49;7;37;44;34;29;21;20;38;57;45;61;43;55;53;11;28;6;32;63;23;2;24;42;35;56;51;26;4;39;30;1;58;3;50;17;9;16;15;18;48;27;31;41;62;52;36;36;290
36;290;33;22;40;59;5;46;12;14;13;47;8;64;54;10;60;19;25;49;7;37;44;34;29;21;20;38;57;45;61;43;55;53;11;28;6;32;63;23;2;24;42;35;56;51;26;4;39;30;1;58;3;50;17;9;16;15;18;48;27;31;41;62;52;36
33;22;40;59;5;46;12;14;13;47;8;64;54;10;60;19;25;49;7;37;44;34;29;21;20;38;57;45;61;43;55;53;11;28;6;32;63;23;2;24;42;35;56;51;26;58;39;30;1;4;3;50;17;9;16;15;18;48;27;31;41;62;52;36;36;290
36;290;33;22;40;59;5;46;12;14;13;47;8;64;54;10;60;19;25;49;7;37;44;34;29;21;20;38;57;45;61;43;55;53;11;28;6;32;63;23;2;24;42;35;56;51;26;58;39;30;1;4;3;50;17;9;16;15;18;48;27;31;41;62;52;36
33;22;40;59;5;46;12;14;13;51;8;64;54;10;60;19;25;49;7;37;44;34;29;21;20;38;57;45;61;43;55;53;11;28;6;32;63;23;2;24;42;35;56;47;26;58;39;30;1;4;3;50;17;9;16;15;18;48;27;31;41;62;52;36;36;290
36;290;33;22;40;59;5;46;12;14;13;51;8;64;54;10;60;19;25;49;7;37;44;34;29;21;20;38;57;45;61;43;55;53;11;28;6;32;63;23;2;24;42;35;56;47;26;58;39;30;1;4;3;50;17;9;16;15;18;48;27;31;41;62;52;36
33;22;40;59;5;46;12;14;13;51;8;64;54;10;60;19;25;49;7;37;44;34;29;21;20;38;57;45;61;43;55;53;11;28;6;32;63;23;2;24;42;35;56;47;26;58;39;30;1;4;3;50;17;9;15;16;18;48;27;31;41;62;52;36;36;290
36;290;33;22;40;59;5;46;12;14;13;51;8;64;54;10;60;19;25;49;7;37;44;34;29;21;20;38;57;45;61;43;55;53;11;28;6;32;63;23;2;24;42;35;56;47;26;58;39;30;1;4;3;50;17;9;15;16;18;48;27;31;41;62;52;36
33;22;40;59;5;46;12;14;13;51;8;64;54;10;60;27;25;49;7;37;44;34;29;21;20;38;57;45;61;43;55;53;11;28;6;32;63;23;2;24;42;35;56;47;26;58;39;30;1;4;3;50;17;9;15;16;18;48;19;31;41;62;52;36;36;290
36;290;33;22;40;59;5;46;12;14;13;51;8;64;54;10;60;27;25;49;7;37;44;34;29;21;20;38;57;45;61;43;55;53;11;28;6;32;63;23;2;24;42;35;56;47;26;58;39;30;1;4;3;50;17;9;15;16;18;48;19;31;41;62;52;36
33;22;40;59;5;46;12;14;13;51;8;64;54;10;60;27;25;49;7;37;44;34;29;21;20;38;57;45;61;43;16;53;11;28;6;32;63;23;2;24;42;35;56;47;26;58;39;30;1;4;3;50;17;9;15;55;18;48;19;31;41;62;52;36;36;290
36;290;33;22;40;59;5;46;12;14;13;51;8;64;54;10;60;27;25;49;7;37;44;34;29;21;20;38;57;45;61;43;16;53;11;28;6;32;63;23;2;24;42;35;56;47;26;58;39;30;1;4;3;50;17;9;15;55;18;48;19;31;41;62;52;36
33;22;40;59;5;46;12;14;13;51;8;64;54;10;60;27;25;57;7;37;44;34;29;21;20;38;49;45;61;43;16;53;11;28;6;32;63;23;2;24;42;35;56;47;26;58;39;30;1;4;3;50;17;9;15;55;18;48;19;31;41;62;52;36;36;282
36;282;33;22;40;59;5;46;12;14;13;51;8;64;54;10;60;27;25;57;7;37;44;34;29;21;20;38;49;45;61;43;16;53;11;28;6;32;63;23;2;24;42;35;56;47;26;58;39;30;1;4;3;50;17;9;15;55;18;48;19;31;41;62;52;36
33;22;40;59;5;46;12;14;13;51;8;64;54;10;39;27;25;57;7;37;44;34;29;21;20;38;49;45;61;43;16;53;11;28;6;32;63;23;2;24;42;35;56;47;26;58;60;30;1;4;3;50;17;9;15;55;18;48;19;31;41;62;52;36;36;286
36;286;33;22;40;59;5;46;12;14;13;51;8;64;54;10;39;27;25;57;7;37;44;34;29;21;20;38;49;45;61;43;16;53;11;28;6;32;63;23;2;24;42;35;56;47;26;58;60;30;1;4;3;50;17;9;15;55;18;48;19;31;41;62;52;36
33;22;40;59;5;46;14;12;13;51;8;64;54;10;39;27;25;57;7;37;44;34;29;21;20;38;49;45;61;43;16;53;11;28;6;32;63;23;2;24;42;35;56;47;26;58;60;30;1;4;3;50;17;9;15;55;18;48;19;31;41;62;52;36;36;286
36;286;33;22;40;59;5;46;14;12;13;51;8;64;54;10;39;27;25;57;7;37;44;34;29;21;20;38;49;45;61;43;16;53;11;28;6;32;63;23;2;24;42;35;56;47;26;58;60;30;1;4;3;50;17;9;15;55;18;48;19;31;41;62;52;36
33;22;40;59;5;46;14;12;13;51;8;64;54;10;39;27;25;57;7;37;44;34;29;21;4;38;49;45;61;43;16;53;11;28;6;32;63;23;2;24;42;35;56;47;26;58;60;30;1;20;3;50;17;9;15;55;18;48;19;31;41;62;52;36;36;286
36;286;33;22;40;59;5;46;14;12;13;51;8;64;54;10;39;27;25;57;7;37;44;34;29;21;4;38;49;45;61;43;16;53;11;28;6;32;63;23;2;24;42;35;56;47;26;58;60;30;1;20;3;50;17;9;15;55;18;48;19;31;41;62;52;36
33;22;40;59;5;46;14;12;13;51;8;64;54;10;39;27;63;57;7;37;44;34;29;21;4;38;49;45;61;43;16;53;11;28;6;32;25;23;2;24;42;35;56;47;26;58;60;30;1;20;3;50;17;9;15;55;18;48;19;31;41;62;52;36;36;286
36;286;33;22;40;59;5;46;14;12;13;51;8;64;54;10;39;27;63;57;7;37;44;34;29;21;4;38;49;45;61;43;16;53;11;28;6;32;25;23;2;24;42;35;56;47;26;58;60;30;1;20;3;50;17;9;15;55;18;48;19;31;41;62;52;36
33;22;40;59;5;46;14;12;13;51;8;64;54;10;39;27;63;57;7;37;44;34;29;21;4;38;49;45;61;43;16;2;11;28;6;32;25;23;53;24;42;35;56;47;26;58;60;30;1;20;3;50;17;9;15;55;18;48;19;31;41;62;52;36;36;278
37;278;33;22;40;59;5;46;14;12;13;51;8;64;54;10;39;27;63;57;7;37;44;34;29;21;4;38;49;45;61;43;16;2;11;28;6;32;25;23;53;24;42;35;56;47;26;58;60;30;1;20;3;50;17;9;15;55;18;48;19;31;41;62;52;36
33;22;40;59;5;46;14;12;13;55;8;64;54;10;39;27;63;57;7;37;44;34;29;21;4;38;49;45;61;43;16;2;11;28;6;32;25;23;53;24;42;35;56;47;26;58;60;30;1;20;3;50;17;9;15;51;18;48;19;31;41;62;52;36;37;274
37;274;33;22;40;59;5;46;14;12;13;55;8;64;54;10;39;27;63;57;7;37;44;34;29;21;4;38;49;45;61;43;16;2;11;28;6;32;25;23;53;24;42;35;56;47;26;58;60;30;1;20;3;50;17;9;15;51;18;48;19;31;41;62;52;36
33;22;40;59;5;46;14;12;13;55;8;64;54;44;39;27;63;57;7;37;10;34;29;21;4;38;49;45;61;43;16;2;11;28;6;32;25;23;53;24;42;35;56;47;26;58;60;30;1;20;3;50;17;9;15;51;18;48;19;31;41;62;52;36;37;258
37;258;33;22;40;59;5;46;14;12;13;55;8;64;54;44;39;27;63;57;7;37;10;34;29;21;4;38;49;45;61;43;16;2;11;28;6;32;25;23;53;24;42;35;56;47;26;58;60;30;1;20;3;50;17;9;15;51;18;48;19;31;41;62;52;36
33;22;40;59;5;46;14;12;13;24;8;64;54;44;39;27;63;57;7;37;10;34;29;21;4;38;49;45;61;43;16;2;11;28;6;32;25;23;53;55;42;35;56;47;26;58;60;30;1;20;3;50;17;9;15;51;18;48;19;31;41;62;52;36;37;270
37;258;33;22;40;59;5;46;14;12;13;55;8;64;54;44;39;27;63;57;7;37;10;34;29;21;4;38;49;45;61;43;16;2;11;28;6;32;25;23;53;24;42;35;56;47;26;58;60;30;1;20;3;50;17;9;15;51;18;48;19;31;41;62;52;36
33;22;40;59;5;46;14;12;13;32;8;64;54;44;39;27;63;57;7;37;10;34;29;21;4;38;49;45;61;43;16;2;11;28;6;55;25;23;53;24;42;35;56;47;26;58;60;30;1;20;3;50;17;9;15;51;18;48;19;31;41;62;52;36;37;262
37;262;33;22;40;59;5;46;14;12;13;32;8;64;54;44;39;27;63;57;7;37;10;34;29;21;4;38;49;45;61;43;16;2;11;28;6;55;25;23;53;24;42;35;56;47;26;58;60;30;1;20;3;50;17;9;15;51;18;48;19;31;41;62;52;36
28;22;40;59;5;46;14;12;13;32;8;64;54;44;39;27;63;57;7;37;10;34;29;21;4;38;49;45;61;43;16;2;11;33;6;55;25;23;53;24;42;35;56;47;26;58;60;30;1;20;3;50;17;9;15;51;18;48;19;31;41;62;52;36;37;262
37;262;28;22;40;59;5;46;14;12;13;32;8;64;54;44;39;27;63;57;7;37;10;34;29;21;4;38;49;45;61;43;16;2;11;33;6;55;25;23;53;24;42;35;56;47;26;58;60;30;1;20;3;50;17;9;15;51;18;48;19;31;41;62;52;36
28;22;40;59;5;46;14;12;13;32;8;64;54;44;39;27;63;57;7;37;10;34;29;21;4;38;49;45;61;43;16;2;11;33;6;55;25;23;53;24;42;35;56;47;26;36;60;30;1;20;3;50;17;9;15;51;18;48;19;31;41;62;52;58;37;250
37;250;28;22;40;59;5;46;14;12;13;32;8;64;54;44;39;27;63;57;7;37;10;34;29;21;4;38;49;45;61;43;16;2;11;33;6;55;25;23;53;24;42;35;56;47;26;36;60;30;1;20;3;50;17;9;15;51;18;48;19;31;41;62;52;58
28;22;40;59;5;46;61;12;13;32;8;64;54;44;39;27;63;57;7;37;10;34;29;21;4;38;49;45;14;43;16;2;11;33;6;55;25;23;53;24;42;35;56;47;26;36;60;30;1;20;3;50;17;9;15;51;18;48;19;31;41;62;52;58;37;250
37;250;28;22;40;59;5;46;61;12;13;32;8;64;54;44;39;27;63;57;7;37;10;34;29;21;4;38;49;45;14;43;16;2;11;33;6;55;25;23;53;24;42;35;56;47;26;36;60;30;1;20;3;50;17;9;15;51;18;48;19;31;41;62;52;58
28;22;40;59;49;46;61;12;13;32;8;64;54;44;39;27;63;57;7;37;10;34;29;21;4;38;5;45;14;43;16;2;11;33;6;55;25;23;53;24;42;35;56;47;26;36;60;30;1;20;3;50;17;9;15;51;18;48;19;31;41;62;52;58;37;254
37;254;28;22;40;59;49;46;61;12;13;32;8;64;54;44;39;27;63;57;7;37;10;34;29;21;4;38;5;45;14;43;16;2;11;33;6;55;25;23;53;24;42;35;56;47;26;36;60;30;1;20;3;50;17;9;15;51;18;48;19;31;41;62;52;58
28;22;40;59;49;46;61;12;13;32;8;64;54;44;39;27;63;57;7;37;10;34;29;21;4;38;5;45;35;43;16;2;11;33;6;55;25;23;53;24;42;14;56;47;26;36;60;30;1;20;3;50;17;9;15;51;18;48;19;31;41;62;52;58;37;254
37;254;28;22;40;59;49;46;61;12;13;32;8;64;54;44;39;27;63;57;7;37;10;34;29;21;4;38;5;45;35;43;16;2;11;33;6;55;25;23;53;24;42;14;56;47;26;36;60;30;1;20;3;50;17;9;15;51;18;48;19;31;41;62;52;58
28;22;40;59;49;46;61;12;13;32;8;64;54;44;39;27;63;57;7;37;10;34;29;21;4;38;5;45;35;43;16;2;52;33;6;55;25;23;53;24;42;14;56;47;26;36;60;30;1;20;3;50;17;9;15;51;18;48;19;31;41;62;11;58;37;254
