"X1";"X27374";"X8";"X18";"X22";"X6";"X30";"X32";"X13";"X17";"X26";"X21";"X10";"X9";"X23";"X7";"X11";"X20";"X4";"X5";"X29";"X25";"X31";"X28";"X3";"X16";"X12";"X24";"X15";"X2";"X27";"X19";"X14";"X1.1"
67;26804;12;30;2;20;25;16;29;7;8;14;6;10;4;13;26;24;19;22;3;23;32;5;11;15;17;27;1;9;28;21;18;31
12;30;2;20;25;16;29;7;8;14;6;10;4;13;26;24;19;22;3;23;32;5;11;15;17;27;1;9;28;18;21;31;67;26804
67;26804;12;30;2;20;25;16;29;7;8;14;6;10;4;13;26;24;19;22;3;23;32;5;11;15;17;27;1;9;28;18;21;31
12;30;2;20;25;16;29;7;8;14;6;10;4;13;26;24;19;22;3;23;32;5;15;11;17;27;1;9;28;18;21;31;67;26784
67;26784;12;30;2;20;25;16;29;7;8;14;6;10;4;13;26;24;19;22;3;23;32;5;15;11;17;27;1;9;28;18;21;31
12;30;2;20;25;16;29;7;8;14;6;24;4;13;26;10;19;22;3;23;32;5;15;11;17;27;1;9;28;18;21;31;67;27268
67;27268;12;30;2;20;25;16;29;7;8;14;6;24;4;13;26;10;19;22;3;23;32;5;15;11;17;27;1;9;28;18;21;31
12;30;22;20;25;16;29;7;8;14;6;24;4;13;26;10;19;2;3;23;32;5;15;11;17;27;1;9;28;18;21;31;67;26500
67;26500;12;30;22;20;25;16;29;7;8;14;6;24;4;13;26;10;19;2;3;23;32;5;15;11;17;27;1;9;28;18;21;31
12;30;22;20;25;16;29;7;8;14;6;24;4;13;32;10;19;2;3;23;26;5;15;11;17;27;1;9;28;18;21;31;67;26820
67;26820;12;30;22;20;25;16;29;7;8;14;6;24;4;13;32;10;19;2;3;23;26;5;15;11;17;27;1;9;28;18;21;31
12;30;27;20;25;16;29;7;8;14;6;24;4;13;32;10;19;2;3;23;26;5;15;11;17;22;1;9;28;18;21;31;67;26420
67;26420;12;30;27;20;25;16;29;7;8;14;6;24;4;13;32;10;19;2;3;23;26;5;15;11;17;22;1;9;28;18;21;31
12;30;27;20;25;16;29;7;8;14;5;24;4;13;32;10;19;2;3;23;26;6;15;11;17;22;1;9;28;18;21;31;67;26480
67;26480;12;30;27;20;25;16;29;7;8;14;5;24;4;13;32;10;19;2;3;23;26;6;15;11;17;22;1;9;28;18;21;31
12;30;27;20;10;16;29;7;8;14;5;24;4;13;32;25;19;2;3;23;26;6;15;11;17;22;1;9;28;18;21;31;67;27086
67;27086;12;30;27;20;10;16;29;7;8;14;5;24;4;13;32;25;19;2;3;23;26;6;15;11;17;22;1;9;28;18;21;31
12;30;27;20;10;16;32;7;8;14;5;24;4;13;29;25;19;2;3;23;26;6;15;11;17;22;1;9;28;18;21;31;67;26766
67;26766;12;30;27;20;10;16;32;7;8;14;5;24;4;13;29;25;19;2;3;23;26;6;15;11;17;22;1;9;28;18;21;31
12;30;27;20;11;16;32;7;8;14;5;24;4;13;29;25;19;2;3;23;26;6;15;10;17;22;1;9;28;18;21;31;67;26786
67;26786;12;30;27;20;11;16;32;7;8;14;5;24;4;13;29;25;19;2;3;23;26;6;15;10;17;22;1;9;28;18;21;31
12;30;27;20;11;16;32;7;8;14;5;24;4;13;29;25;19;2;3;23;26;6;22;10;17;15;1;9;28;18;21;31;67;27332
67;26786;12;30;27;20;11;16;32;7;8;14;5;24;4;13;29;25;19;2;3;23;26;6;15;10;17;22;1;9;28;18;21;31
12;30;27;20;11;16;32;7;8;14;5;24;4;13;29;25;19;2;3;23;26;31;15;10;17;22;1;9;28;18;21;6;67;26732
67;26732;12;30;27;20;11;16;32;7;8;14;5;24;4;13;29;25;19;2;3;23;26;31;15;10;17;22;1;9;28;18;21;6
12;30;27;20;11;16;32;19;8;14;5;24;4;13;29;25;7;2;3;23;26;31;15;10;17;22;1;9;28;18;21;6;67;26100
67;26100;12;30;27;20;11;16;32;19;8;14;5;24;4;13;29;25;7;2;3;23;26;31;15;10;17;22;1;9;28;18;21;6
12;30;27;20;11;16;32;19;8;14;5;24;4;13;29;25;7;2;3;23;21;31;15;10;17;22;1;9;28;18;26;6;67;26700
68;26100;12;30;27;20;11;16;32;19;8;14;5;24;4;13;29;25;7;2;3;23;26;31;15;10;17;22;1;9;28;18;21;6
12;30;27;20;11;16;32;19;8;14;5;24;4;13;29;25;7;2;3;23;26;31;15;10;28;22;1;9;17;18;21;6;68;26680
68;26100;12;30;27;20;11;16;32;19;8;14;5;24;4;13;29;25;7;2;3;23;26;31;15;10;17;22;1;9;28;18;21;6
12;30;27;23;11;16;32;19;8;14;5;24;4;13;29;25;7;2;3;20;26;31;15;10;17;22;1;9;28;18;21;6;68;25260
68;25260;12;30;27;23;11;16;32;19;8;14;5;24;4;13;29;25;7;2;3;20;26;31;15;10;17;22;1;9;28;18;21;6
13;30;27;23;11;16;32;19;8;14;5;24;4;12;29;25;7;2;3;20;26;31;15;10;17;22;1;9;28;18;21;6;68;25780
68;25780;13;30;27;23;11;16;32;19;8;14;5;24;4;12;29;25;7;2;3;20;26;31;15;10;17;22;1;9;28;18;21;6
13;30;27;4;11;16;32;19;8;14;5;24;23;12;29;25;7;2;3;20;26;31;15;10;17;22;1;9;28;18;21;6;68;27002
68;27002;13;30;27;4;11;16;32;19;8;14;5;24;23;12;29;25;7;2;3;20;26;31;15;10;17;22;1;9;28;18;21;6
13;30;27;4;11;22;32;19;8;14;5;24;23;12;29;25;7;2;3;20;26;31;15;10;17;16;1;9;28;18;21;6;68;27572
68;27002;13;30;27;4;11;16;32;19;8;14;5;24;23;12;29;25;7;2;3;20;26;31;15;10;17;22;1;9;28;18;21;6
13;30;27;4;11;16;32;6;8;14;5;24;23;12;29;25;7;2;3;20;26;31;15;10;17;22;1;9;28;18;21;19;68;27210
68;27002;13;30;27;4;11;16;32;19;8;14;5;24;23;12;29;25;7;2;3;20;26;31;15;10;17;22;1;9;28;18;21;6
13;30;27;4;11;16;32;19;8;14;5;24;23;12;29;25;7;2;3;20;22;31;15;10;17;26;1;9;28;18;21;6;68;27142
68;27142;13;30;27;4;11;16;32;19;8;14;5;24;23;12;29;25;7;2;3;20;22;31;15;10;17;26;1;9;28;18;21;6
13;30;27;14;11;16;32;19;8;4;5;24;23;12;29;25;7;2;3;20;22;31;15;10;17;26;1;9;28;18;21;6;68;26302
68;26302;13;30;27;14;11;16;32;19;8;4;5;24;23;12;29;25;7;2;3;20;22;31;15;10;17;26;1;9;28;18;21;6
13;30;27;14;18;16;32;19;8;4;5;24;23;12;29;25;7;2;3;20;22;31;15;10;17;26;1;9;28;11;21;6;68;26760
68;26302;13;30;27;14;11;16;32;19;8;4;5;24;23;12;29;25;7;2;3;20;22;31;15;10;17;26;1;9;28;18;21;6
14;30;27;13;11;16;32;19;8;4;5;24;23;12;29;25;7;2;3;20;22;31;15;10;17;26;1;9;28;18;21;6;68;26162
68;26162;14;30;27;13;11;16;32;19;8;4;5;24;23;12;29;25;7;2;3;20;22;31;15;10;17;26;1;9;28;18;21;6
14;30;27;13;11;16;32;19;8;4;5;24;23;12;7;25;29;2;3;20;22;31;15;10;17;26;1;9;28;18;21;6;68;26784
68;26162;14;30;27;13;11;16;32;19;8;4;5;24;23;12;29;25;7;2;3;20;22;31;15;10;17;26;1;9;28;18;21;6
14;30;27;29;11;16;32;19;8;4;5;24;23;12;13;25;7;2;3;20;22;31;15;10;17;26;1;9;28;18;21;6;68;25978
68;25978;14;30;27;29;11;16;32;19;8;4;5;24;23;12;13;25;7;2;3;20;22;31;15;10;17;26;1;9;28;18;21;6
14;30;27;29;11;16;32;19;8;4;5;24;23;12;13;25;7;2;1;20;22;31;15;10;17;26;3;9;28;18;21;6;68;26058
68;26058;14;30;27;29;11;16;32;19;8;4;5;24;23;12;13;25;7;2;1;20;22;31;15;10;17;26;3;9;28;18;21;6
14;30;27;29;11;16;32;19;8;4;5;24;23;2;13;25;7;12;1;20;22;31;15;10;17;26;3;9;28;18;21;6;68;26378
68;26058;14;30;27;29;11;16;32;19;8;4;5;24;23;12;13;25;7;2;1;20;22;31;15;10;17;26;3;9;28;18;21;6
14;30;5;29;11;16;32;19;8;4;27;24;23;12;13;25;7;2;1;20;22;31;15;10;17;26;3;9;28;18;21;6;68;25504
68;25504;14;30;5;29;11;16;32;19;8;4;27;24;23;12;13;25;7;2;1;20;22;31;15;10;17;26;3;9;28;18;21;6
14;30;5;29;11;16;32;19;8;4;27;24;23;12;13;25;7;2;26;20;22;31;15;10;17;1;3;9;28;18;21;6;68;25776
68;25504;14;30;5;29;11;16;32;19;8;4;27;24;23;12;13;25;7;2;1;20;22;31;15;10;17;26;3;9;28;18;21;6
14;30;5;29;11;16;32;19;8;4;27;24;23;12;13;25;7;2;21;20;22;31;15;10;17;26;3;9;28;18;1;6;68;25372
68;25372;14;30;5;29;11;16;32;19;8;4;27;24;23;12;13;25;7;2;21;20;22;31;15;10;17;26;3;9;28;18;1;6
14;30;5;29;31;16;32;19;8;4;27;24;23;12;13;25;7;2;21;20;22;11;15;10;17;26;3;9;28;18;1;6;68;24952
68;24952;14;30;5;29;31;16;32;19;8;4;27;24;23;12;13;25;7;2;21;20;22;11;15;10;17;26;3;9;28;18;1;6
14;30;5;29;31;16;32;19;8;4;27;24;23;12;13;25;7;2;21;22;20;11;15;10;17;26;3;9;28;18;1;6;68;24812
68;24812;14;30;5;29;31;16;32;19;8;4;27;24;23;12;13;25;7;2;21;22;20;11;15;10;17;26;3;9;28;18;1;6
14;30;5;29;31;16;32;19;8;28;27;24;23;12;13;25;7;2;21;22;20;11;15;10;17;26;3;9;4;18;1;6;68;24796
69;24796;14;30;5;29;31;16;32;19;8;28;27;24;23;12;13;25;7;2;21;22;20;11;15;10;17;26;3;9;4;18;1;6
14;30;5;29;31;16;32;19;8;6;27;24;23;12;13;25;7;2;21;22;20;11;15;10;17;26;3;9;4;18;1;28;69;24798
69;24798;14;30;5;29;31;16;32;19;8;6;27;24;23;12;13;25;7;2;21;22;20;11;15;10;17;26;3;9;4;18;1;28
14;30;5;29;31;16;32;19;8;6;27;28;23;12;13;25;7;2;21;22;20;11;15;10;17;26;3;9;4;18;1;24;69;24678
69;24678;14;30;5;29;31;16;32;19;8;6;27;28;23;12;13;25;7;2;21;22;20;11;15;10;17;26;3;9;4;18;1;24
14;30;5;29;31;16;32;19;8;6;27;28;23;12;13;25;7;2;21;22;20;11;15;10;17;9;3;26;4;18;1;24;69;24890
69;24890;14;30;5;29;31;16;32;19;8;6;27;28;23;12;13;25;7;2;21;22;20;11;15;10;17;9;3;26;4;18;1;24
14;30;5;29;31;16;32;19;8;6;27;28;23;12;13;25;7;2;21;22;20;11;15;10;4;9;3;26;17;18;1;24;69;24856
69;24856;14;30;5;29;31;16;32;19;8;6;27;28;23;12;13;25;7;2;21;22;20;11;15;10;4;9;3;26;17;18;1;24
14;30;5;29;31;16;32;19;8;6;27;25;23;12;13;28;7;2;21;22;20;11;15;10;4;9;3;26;17;18;1;24;69;25016
69;25016;14;30;5;29;31;16;32;19;8;6;27;25;23;12;13;28;7;2;21;22;20;11;15;10;4;9;3;26;17;18;1;24
14;30;5;29;31;16;32;19;8;18;27;25;23;12;13;28;7;2;21;22;20;11;15;10;4;9;3;26;17;6;1;24;69;24702
69;24702;14;30;5;29;31;16;32;19;8;18;27;25;23;12;13;28;7;2;21;22;20;11;15;10;4;9;3;26;17;6;1;24
8;30;5;29;31;16;32;19;14;18;27;25;23;12;13;28;7;2;21;22;20;11;15;10;4;9;3;26;17;6;1;24;69;25262
69;25262;8;30;5;29;31;16;32;19;14;18;27;25;23;12;13;28;7;2;21;22;20;11;15;10;4;9;3;26;17;6;1;24
8;30;5;29;31;16;32;19;14;18;27;25;15;12;13;28;7;2;21;22;20;11;23;10;4;9;3;26;17;6;1;24;69;25028
69;25028;8;30;5;29;31;16;32;19;14;18;27;25;15;12;13;28;7;2;21;22;20;11;23;10;4;9;3;26;17;6;1;24
8;30;5;29;31;16;32;19;14;18;27;25;3;12;13;28;7;2;21;22;20;11;23;10;4;9;15;26;17;6;1;24;69;25948
69;25948;8;30;5;29;31;16;32;19;14;18;27;25;3;12;13;28;7;2;21;22;20;11;23;10;4;9;15;26;17;6;1;24
8;30;5;29;18;16;32;19;14;31;27;25;3;12;13;28;7;2;21;22;20;11;23;10;4;9;15;26;17;6;1;24;69;26348
69;26348;8;30;5;29;18;16;32;19;14;31;27;25;3;12;13;28;7;2;21;22;20;11;23;10;4;9;15;26;17;6;1;24
8;30;5;29;18;16;32;19;14;31;27;25;3;12;13;28;2;7;21;22;20;11;23;10;4;9;15;26;17;6;1;24;69;26428
69;26428;8;30;5;29;18;16;32;19;14;31;27;25;3;12;13;28;2;7;21;22;20;11;23;10;4;9;15;26;17;6;1;24
8;30;5;28;18;16;32;19;14;31;27;25;3;12;13;29;2;7;21;22;20;11;23;10;4;9;15;26;17;6;1;24;69;26788
69;26788;8;30;5;28;18;16;32;19;14;31;27;25;3;12;13;29;2;7;21;22;20;11;23;10;4;9;15;26;17;6;1;24
10;30;5;28;18;16;32;19;14;31;27;25;3;12;13;29;2;7;21;22;20;11;23;8;4;9;15;26;17;6;1;24;69;25988
69;25988;10;30;5;28;18;16;32;19;14;31;27;25;3;12;13;29;2;7;21;22;20;11;23;8;4;9;15;26;17;6;1;24
10;30;5;28;18;16;32;2;14;31;27;25;3;12;13;29;19;7;21;22;20;11;23;8;4;9;15;26;17;6;1;24;69;26684
69;25988;10;30;5;28;18;16;32;19;14;31;27;25;3;12;13;29;2;7;21;22;20;11;23;8;4;9;15;26;17;6;1;24
21;30;5;28;18;16;32;19;14;31;27;25;3;12;13;29;2;7;10;22;20;11;23;8;4;9;15;26;17;6;1;24;69;26444
69;26444;21;30;5;28;18;16;32;19;14;31;27;25;3;12;13;29;2;7;10;22;20;11;23;8;4;9;15;26;17;6;1;24
21;30;5;28;18;16;32;19;14;31;27;25;3;12;13;29;2;7;10;22;20;11;23;8;6;9;15;26;17;4;1;24;69;26444
69;26444;21;30;5;28;18;16;32;19;14;31;27;25;3;12;13;29;2;7;10;22;20;11;23;8;6;9;15;26;17;4;1;24
21;13;5;28;18;16;32;19;14;31;27;25;3;12;30;29;2;7;10;22;20;11;23;8;6;9;15;26;17;4;1;24;69;27024
69;27024;21;13;5;28;18;16;32;19;14;31;27;25;3;12;30;29;2;7;10;22;20;11;23;8;6;9;15;26;17;4;1;24
21;13;5;28;18;16;32;19;14;31;27;25;3;12;30;29;2;7;10;22;20;11;23;8;9;6;15;26;17;4;1;24;69;26864
69;26864;21;13;5;28;18;16;32;19;14;31;27;25;3;12;30;29;2;7;10;22;20;11;23;8;9;6;15;26;17;4;1;24
21;13;5;28;18;16;32;30;14;31;27;25;3;12;19;29;2;7;10;22;20;11;23;8;9;6;15;26;17;4;1;24;69;26784
69;26784;21;13;5;28;18;16;32;30;14;31;27;25;3;12;19;29;2;7;10;22;20;11;23;8;9;6;15;26;17;4;1;24
21;13;5;28;18;16;32;30;14;31;20;25;3;12;19;29;2;7;10;22;27;11;23;8;9;6;15;26;17;4;1;24;69;27204
70;27204;21;13;5;28;18;16;32;30;14;31;20;25;3;12;19;29;2;7;10;22;27;11;23;8;9;6;15;26;17;4;1;24
21;13;5;28;18;16;32;30;14;31;20;25;3;12;19;29;2;7;10;22;27;11;23;8;9;6;24;26;17;4;1;15;70;27308
70;27204;21;13;5;28;18;16;32;30;14;31;20;25;3;12;19;29;2;7;10;22;27;11;23;8;9;6;15;26;17;4;1;24
21;13;5;28;18;16;31;30;14;32;20;25;3;12;19;29;2;7;10;22;27;11;23;8;9;6;15;26;17;4;1;24;70;26804
70;26804;21;13;5;28;18;16;31;30;14;32;20;25;3;12;19;29;2;7;10;22;27;11;23;8;9;6;15;26;17;4;1;24
21;13;5;28;18;16;31;30;14;32;20;22;3;12;19;29;2;7;10;25;27;11;23;8;9;6;15;26;17;4;1;24;70;26564
70;26564;21;13;5;28;18;16;31;30;14;32;20;22;3;12;19;29;2;7;10;25;27;11;23;8;9;6;15;26;17;4;1;24
21;13;5;28;18;16;31;30;14;32;20;22;17;12;19;29;2;7;10;25;27;11;23;8;9;6;15;26;3;4;1;24;70;26374
70;26374;21;13;5;28;18;16;31;30;14;32;20;22;17;12;19;29;2;7;10;25;27;11;23;8;9;6;15;26;3;4;1;24
21;13;5;28;18;16;31;30;14;32;20;22;17;12;19;29;2;7;10;6;27;11;23;8;9;25;15;26;3;4;1;24;70;27258
70;27258;21;13;5;28;18;16;31;30;14;32;20;22;17;12;19;29;2;7;10;6;27;11;23;8;9;25;15;26;3;4;1;24
21;13;5;28;18;16;31;30;14;32;20;22;17;12;19;29;2;7;10;6;4;11;23;8;9;25;15;26;3;27;1;24;70;27352
70;27352;21;13;5;28;18;16;31;30;14;32;20;22;17;12;19;29;2;7;10;6;4;11;23;8;9;25;15;26;3;27;1;24
21;13;5;28;18;16;31;30;14;32;20;22;17;12;19;29;2;7;10;27;4;11;23;8;9;25;15;26;3;6;1;24;70;27484
70;27484;21;13;5;28;18;16;31;30;14;32;20;22;17;12;19;29;2;7;10;27;4;11;23;8;9;25;15;26;3;6;1;24
30;13;5;28;18;16;31;21;14;32;20;22;17;12;19;29;2;7;10;27;4;11;23;8;9;25;15;26;3;6;1;24;70;27564
70;27484;21;13;5;28;18;16;31;30;14;32;20;22;17;12;19;29;2;7;10;27;4;11;23;8;9;25;15;26;3;6;1;24
21;13;5;28;18;16;31;26;14;32;20;22;17;12;19;29;2;7;10;27;4;11;23;8;9;25;15;30;3;6;1;24;70;27404
70;27404;21;13;5;28;18;16;31;26;14;32;20;22;17;12;19;29;2;7;10;27;4;11;23;8;9;25;15;30;3;6;1;24
21;26;5;28;18;16;31;13;14;32;20;22;17;12;19;29;2;7;10;27;4;11;23;8;9;25;15;30;3;6;1;24;70;27078
70;27078;21;26;5;28;18;16;31;13;14;32;20;22;17;12;19;29;2;7;10;27;4;11;23;8;9;25;15;30;3;6;1;24
21;26;5;28;18;16;31;13;14;32;20;22;17;12;19;29;2;7;10;27;4;11;6;8;9;25;15;30;3;23;1;24;70;26988
70;26988;21;26;5;28;18;16;31;13;14;32;20;22;17;12;19;29;2;7;10;27;4;11;6;8;9;25;15;30;3;23;1;24
21;26;5;28;18;16;31;13;17;32;20;22;14;12;19;29;2;7;10;27;4;11;6;8;9;25;15;30;3;23;1;24;70;26634
70;26634;21;26;5;28;18;16;31;13;17;32;20;22;14;12;19;29;2;7;10;27;4;11;6;8;9;25;15;30;3;23;1;24
19;26;5;28;18;16;31;13;17;32;20;22;14;12;21;29;2;7;10;27;4;11;6;8;9;25;15;30;3;23;1;24;70;26614
70;26614;19;26;5;28;18;16;31;13;17;32;20;22;14;12;21;29;2;7;10;27;4;11;6;8;9;25;15;30;3;23;1;24
19;26;24;28;18;16;31;13;17;32;20;22;14;12;21;29;2;7;10;27;4;11;6;8;9;25;15;30;3;23;1;5;70;26128
70;26128;19;26;24;28;18;16;31;13;17;32;20;22;14;12;21;29;2;7;10;27;4;11;6;8;9;25;15;30;3;23;1;5
19;14;24;28;18;16;31;13;17;32;20;22;26;12;21;29;2;7;10;27;4;11;6;8;9;25;15;30;3;23;1;5;70;26182
70;26182;19;14;24;28;18;16;31;13;17;32;20;22;26;12;21;29;2;7;10;27;4;11;6;8;9;25;15;30;3;23;1;5
19;14;29;28;18;16;31;13;17;32;20;22;26;12;21;24;2;7;10;27;4;11;6;8;9;25;15;30;3;23;1;5;70;26522
70;26522;19;14;29;28;18;16;31;13;17;32;20;22;26;12;21;24;2;7;10;27;4;11;6;8;9;25;15;30;3;23;1;5
19;14;29;28;18;16;31;13;17;30;20;22;26;12;21;24;2;7;10;27;4;11;6;8;9;25;15;32;3;23;1;5;70;26722
70;26722;19;14;29;28;18;16;31;13;17;30;20;22;26;12;21;24;2;7;10;27;4;11;6;8;9;25;15;32;3;23;1;5
5;14;29;28;18;16;31;13;17;30;20;22;26;12;21;24;2;7;10;27;4;11;6;8;9;25;15;32;3;23;1;19;70;27222
70;26722;19;14;29;28;18;16;31;13;17;30;20;22;26;12;21;24;2;7;10;27;4;11;6;8;9;25;15;32;3;23;1;5
19;14;29;28;18;16;21;13;17;30;20;22;26;12;31;24;2;7;10;27;4;11;6;8;9;25;15;32;3;23;1;5;70;26322
70;26322;19;14;29;28;18;16;21;13;17;30;20;22;26;12;31;24;2;7;10;27;4;11;6;8;9;25;15;32;3;23;1;5
19;14;29;28;18;16;21;13;17;30;20;25;26;12;31;24;2;7;10;27;4;11;6;8;9;22;15;32;3;23;1;5;70;26042
71;26042;19;14;29;28;18;16;21;13;17;30;20;25;26;12;31;24;2;7;10;27;4;11;6;8;9;22;15;32;3;23;1;5
19;14;29;28;18;16;21;13;17;30;20;25;11;12;31;24;2;7;10;27;4;26;6;8;9;22;15;32;3;23;1;5;71;26304
71;26042;19;14;29;28;18;16;21;13;17;30;20;25;26;12;31;24;2;7;10;27;4;11;6;8;9;22;15;32;3;23;1;5
19;14;29;28;18;16;21;13;17;30;22;25;26;12;31;24;2;7;10;27;4;11;6;8;9;20;15;32;3;23;1;5;71;25962
71;25962;19;14;29;28;18;16;21;13;17;30;22;25;26;12;31;24;2;7;10;27;4;11;6;8;9;20;15;32;3;23;1;5
19;14;29;28;18;16;21;13;17;30;22;11;26;12;31;24;2;7;10;27;4;25;6;8;9;20;15;32;3;23;1;5;71;26156
71;26156;19;14;29;28;18;16;21;13;17;30;22;11;26;12;31;24;2;7;10;27;4;25;6;8;9;20;15;32;3;23;1;5
19;14;29;28;18;16;21;13;17;30;22;11;26;7;31;24;2;12;10;27;4;25;6;8;9;20;15;32;3;23;1;5;71;26236
71;26236;19;14;29;28;18;16;21;13;17;30;22;11;26;7;31;24;2;12;10;27;4;25;6;8;9;20;15;32;3;23;1;5
19;14;6;28;18;16;21;13;17;30;22;11;26;7;31;24;2;12;10;27;4;25;29;8;9;20;15;32;3;23;1;5;71;26308
71;26308;19;14;6;28;18;16;21;13;17;30;22;11;26;7;31;24;2;12;10;27;4;25;29;8;9;20;15;32;3;23;1;5
19;14;6;28;18;16;21;13;2;30;22;11;26;7;31;24;17;12;10;27;4;25;29;8;9;20;15;32;3;23;1;5;71;26958
71;26308;19;14;6;28;18;16;21;13;17;30;22;11;26;7;31;24;2;12;10;27;4;25;29;8;9;20;15;32;3;23;1;5
19;14;6;28;18;16;21;13;17;30;22;11;26;7;31;24;2;15;10;27;4;25;29;8;9;20;12;32;3;23;1;5;71;26548
71;26308;19;14;6;28;18;16;21;13;17;30;22;11;26;7;31;24;2;12;10;27;4;25;29;8;9;20;15;32;3;23;1;5
19;14;6;28;18;16;21;13;17;30;3;11;26;7;31;24;2;12;10;27;4;25;29;8;9;20;15;32;22;23;1;5;71;27014
71;27014;19;14;6;28;18;16;21;13;17;30;3;11;26;7;31;24;2;12;10;27;4;25;29;8;9;20;15;32;22;23;1;5
19;14;6;28;9;16;21;13;17;30;3;11;26;7;31;24;2;12;10;27;4;25;29;8;18;20;15;32;22;23;1;5;71;27092
71;27092;19;14;6;28;9;16;21;13;17;30;3;11;26;7;31;24;2;12;10;27;4;25;29;8;18;20;15;32;22;23;1;5
19;14;6;28;9;16;21;22;17;30;3;11;26;7;31;24;2;12;10;27;4;25;29;8;18;20;15;32;13;23;1;5;71;26470
71;26470;19;14;6;28;9;16;21;22;17;30;3;11;26;7;31;24;2;12;10;27;4;25;29;8;18;20;15;32;13;23;1;5
31;14;6;28;9;16;21;22;17;30;3;11;26;7;19;24;2;12;10;27;4;25;29;8;18;20;15;32;13;23;1;5;71;27170
71;26470;19;14;6;28;9;16;21;22;17;30;3;11;26;7;31;24;2;12;10;27;4;25;29;8;18;20;15;32;13;23;1;5
19;14;6;28;9;16;21;22;17;30;18;11;26;7;31;24;2;12;10;27;4;25;29;8;3;20;15;32;13;23;1;5;71;26086
71;26086;19;14;6;28;9;16;21;22;17;30;18;11;26;7;31;24;2;12;10;27;4;25;29;8;3;20;15;32;13;23;1;5
19;14;6;28;9;16;21;22;17;30;18;27;26;7;31;24;2;12;10;11;4;25;29;8;3;20;15;32;13;23;1;5;71;25718
71;25718;19;14;6;28;9;16;21;22;17;30;18;27;26;7;31;24;2;12;10;11;4;25;29;8;3;20;15;32;13;23;1;5
19;14;6;28;9;16;21;25;17;30;18;27;26;7;31;24;2;12;10;11;4;22;29;8;3;20;15;32;13;23;1;5;71;25718
71;25718;19;14;6;28;9;16;21;25;17;30;18;27;26;7;31;24;2;12;10;11;4;22;29;8;3;20;15;32;13;23;1;5
19;14;6;31;9;16;21;25;17;30;18;27;26;7;28;24;2;12;10;11;4;22;29;8;3;20;15;32;13;23;1;5;71;25838
71;25838;19;14;6;31;9;16;21;25;17;30;18;27;26;7;28;24;2;12;10;11;4;22;29;8;3;20;15;32;13;23;1;5
19;14;6;31;9;16;21;25;17;30;15;27;26;7;28;24;2;12;10;11;4;22;29;8;3;20;18;32;13;23;1;5;71;26882
71;26882;19;14;6;31;9;16;21;25;17;30;15;27;26;7;28;24;2;12;10;11;4;22;29;8;3;20;18;32;13;23;1;5
19;14;6;31;9;16;21;25;17;8;15;27;26;7;28;24;2;12;10;11;4;22;29;30;3;20;18;32;13;23;1;5;71;27384
71;27384;19;14;6;31;9;16;21;25;17;8;15;27;26;7;28;24;2;12;10;11;4;22;29;30;3;20;18;32;13;23;1;5
19;14;6;31;9;25;21;16;17;8;15;27;26;7;28;24;2;12;10;11;4;22;29;30;3;20;18;32;13;23;1;5;71;27778
71;27778;19;14;6;31;9;25;21;16;17;8;15;27;26;7;28;24;2;12;10;11;4;22;29;30;3;20;18;32;13;23;1;5
19;14;6;31;9;25;21;16;17;8;15;27;26;7;28;24;2;12;10;11;4;5;29;30;3;20;18;32;13;23;1;22;71;28124
71;27778;19;14;6;31;9;25;21;16;17;8;15;27;26;7;28;24;2;12;10;11;4;22;29;30;3;20;18;32;13;23;1;5
19;14;6;31;9;25;21;16;17;8;15;27;26;7;28;24;2;12;10;11;1;22;29;30;3;20;18;32;13;23;4;5;71;27118
72;27118;19;14;6;31;9;25;21;16;17;8;15;27;26;7;28;24;2;12;10;11;1;22;29;30;3;20;18;32;13;23;4;5
19;14;6;31;9;25;21;16;17;8;15;27;26;7;28;24;2;12;23;11;1;22;29;30;3;20;18;32;13;10;4;5;72;27634
72;27118;19;14;6;31;9;25;21;16;17;8;15;27;26;7;28;24;2;12;10;11;1;22;29;30;3;20;18;32;13;23;4;5
19;14;6;31;9;25;21;16;17;8;15;27;26;7;28;29;2;12;10;11;1;22;24;30;3;20;18;32;13;23;4;5;72;27538
72;27538;19;14;6;31;9;25;21;16;17;8;15;27;26;7;28;29;2;12;10;11;1;22;24;30;3;20;18;32;13;23;4;5
19;14;6;31;9;25;21;16;10;8;15;27;26;7;28;29;2;12;17;11;1;22;24;30;3;20;18;32;13;23;4;5;72;27876
72;27538;19;14;6;31;9;25;21;16;17;8;15;27;26;7;28;29;2;12;10;11;1;22;24;30;3;20;18;32;13;23;4;5
19;14;6;31;9;25;21;16;17;8;15;27;26;7;28;29;2;12;10;11;1;22;24;30;32;20;18;3;13;23;4;5;72;27526
72;27526;19;14;6;31;9;25;21;16;17;8;15;27;26;7;28;29;2;12;10;11;1;22;24;30;32;20;18;3;13;23;4;5
19;17;6;31;9;25;21;16;14;8;15;27;26;7;28;29;2;12;10;11;1;22;24;30;32;20;18;3;13;23;4;5;72;28070
72;28070;19;17;6;31;9;25;21;16;14;8;15;27;26;7;28;29;2;12;10;11;1;22;24;30;32;20;18;3;13;23;4;5
19;17;6;31;9;25;21;16;14;8;15;27;26;7;28;29;32;12;10;11;1;22;24;30;2;20;18;3;13;23;4;5;72;27954
