"X1";"X300";"X62";"X27";"X30";"X14";"X41";"X3";"X25";"X23";"X24";"X33";"X32";"X59";"X50";"X13";"X55";"X36";"X46";"X53";"X60";"X63";"X64";"X12";"X49";"X38";"X31";"X37";"X4";"X28";"X26";"X8";"X35";"X15";"X47";"X54";"X51";"X5";"X45";"X7";"X16";"X19";"X9";"X56";"X44";"X20";"X1.1";"X29";"X18";"X22";"X61";"X17";"X43";"X6";"X2";"X52";"X40";"X11";"X39";"X57";"X10";"X34";"X21";"X58";"X48";"X42"
55;47;7;43;30;35;16;20;58;23;46;27;17;39;62;6;5;61;40;21;59;41;18;22;24;63;53;2;29;33;52;54;34;56;37;32;60;15;25;44;10;1;11;50;38;4;48;57;14;13;3;45;19;26;31;28;9;8;42;36;51;64;49;12;38;274
38;250;55;47;7;43;30;35;16;20;58;23;46;27;17;39;62;6;56;61;40;21;59;41;18;22;24;63;53;2;29;33;52;54;34;5;37;32;60;15;25;44;10;1;11;50;38;4;48;57;14;13;3;45;19;26;31;28;9;8;42;36;51;64;49;12
28;47;7;43;30;35;16;20;58;23;46;27;17;39;62;6;56;61;40;21;59;41;18;22;24;63;53;2;29;33;52;54;34;5;37;32;60;15;25;44;10;1;11;50;38;4;48;57;14;13;3;45;19;26;31;55;9;8;42;36;51;64;49;12;38;250
38;250;28;47;7;43;30;35;16;20;58;23;46;27;17;39;62;6;56;61;40;21;59;41;18;22;24;63;53;2;29;33;52;54;34;5;37;32;60;15;25;44;10;1;11;50;38;4;48;57;14;13;3;45;19;26;31;55;9;8;42;36;51;64;49;12
28;47;7;43;30;35;16;20;58;23;46;27;17;39;62;6;56;61;40;21;59;41;18;22;24;63;53;2;29;33;52;54;34;5;37;57;60;15;25;44;10;1;11;50;38;4;48;32;14;13;3;45;19;26;31;55;9;8;42;36;51;64;49;12;38;250
39;250;28;47;7;43;30;35;16;20;58;23;46;27;17;39;62;6;56;61;40;21;59;41;18;22;24;63;53;2;29;33;52;54;34;5;37;57;60;15;25;44;10;1;11;50;38;4;48;32;14;13;3;45;19;26;31;55;9;8;42;36;51;64;49;12
28;47;7;43;30;35;16;20;58;23;46;27;17;39;62;6;56;61;40;21;59;41;53;22;24;63;18;2;29;33;52;54;34;5;37;57;60;15;25;44;10;1;11;50;38;4;48;32;14;13;3;45;19;26;31;55;9;8;42;36;51;64;49;12;39;246
39;246;28;47;7;43;30;35;16;20;58;23;46;27;17;39;62;6;56;61;40;21;59;41;53;22;24;63;18;2;29;33;52;54;34;5;37;57;60;15;25;44;10;1;11;50;38;4;48;32;14;13;3;45;19;26;31;55;9;8;42;36;51;64;49;12
47;28;7;43;30;35;16;20;58;23;46;27;17;39;62;6;56;61;40;21;59;41;53;22;24;63;18;2;29;33;52;54;34;5;37;57;60;15;25;44;10;1;11;50;38;4;48;32;14;13;3;45;19;26;31;55;9;8;42;36;51;64;49;12;39;246
39;246;47;28;7;43;30;35;16;20;58;23;46;27;17;39;62;6;56;61;40;21;59;41;53;22;24;63;18;2;29;33;52;54;34;5;37;57;60;15;25;44;10;1;11;50;38;4;48;32;14;13;3;45;19;26;31;55;9;8;42;36;51;64;49;12
47;28;7;43;30;35;16;20;58;23;46;27;17;39;62;6;56;61;40;21;59;41;53;22;24;63;18;2;29;33;52;54;34;5;37;57;60;15;38;44;10;1;11;50;25;4;48;32;14;13;3;45;19;26;31;55;9;8;42;36;51;64;49;12;39;252
39;252;47;28;7;43;30;35;16;20;58;23;46;27;17;39;62;6;56;61;40;21;59;41;53;22;24;63;18;2;29;33;52;54;34;5;37;57;60;15;38;44;10;1;11;50;25;4;48;32;14;13;3;45;19;26;31;55;9;8;42;36;51;64;49;12
47;28;7;43;30;35;16;20;58;23;46;27;17;39;62;6;56;61;40;21;59;41;53;22;24;63;18;2;29;33;52;54;34;5;37;57;31;15;38;44;10;1;11;50;25;4;48;32;14;13;3;45;19;26;60;55;9;8;42;36;51;64;49;12;39;264
39;252;47;28;7;43;30;35;16;20;58;23;46;27;17;39;62;6;56;61;40;21;59;41;53;22;24;63;18;2;29;33;52;54;34;5;37;57;60;15;38;44;10;1;11;50;25;4;48;32;14;13;3;45;19;26;31;55;9;8;42;36;51;64;49;12
47;61;7;43;30;35;16;20;58;23;46;27;17;39;62;6;56;28;40;21;59;41;53;22;24;63;18;2;29;33;52;54;34;5;37;57;60;15;38;44;10;1;11;50;25;4;48;32;14;13;3;45;19;26;31;55;9;8;42;36;51;64;49;12;39;252
39;252;47;61;7;43;30;35;16;20;58;23;46;27;17;39;62;6;56;28;40;21;59;41;53;22;24;63;18;2;29;33;52;54;34;5;37;57;60;15;38;44;10;1;11;50;25;4;48;32;14;13;3;45;19;26;31;55;9;8;42;36;51;64;49;12
47;61;7;43;30;35;46;20;58;23;16;27;17;39;62;6;56;28;40;21;59;41;53;22;24;63;18;2;29;33;52;54;34;5;37;57;60;15;38;44;10;1;11;50;25;4;48;32;14;13;3;45;19;26;31;55;9;8;42;36;51;64;49;12;39;248
39;248;47;61;7;43;30;35;46;20;58;23;16;27;17;39;62;6;56;28;40;21;59;41;53;22;24;63;18;2;29;33;52;54;34;5;37;57;60;15;38;44;10;1;11;50;25;4;48;32;14;13;3;45;19;26;31;55;9;8;42;36;51;64;49;12
47;61;7;43;30;35;46;20;58;23;16;18;17;39;62;6;56;28;40;21;59;41;53;22;24;63;27;2;29;33;52;54;34;5;37;57;60;15;38;44;10;1;11;50;25;4;48;32;14;13;3;45;19;26;31;55;9;8;42;36;51;64;49;12;39;268
39;268;47;61;7;43;30;35;46;20;58;23;16;18;17;39;62;6;56;28;40;21;59;41;53;22;24;63;27;2;29;33;52;54;34;5;37;57;60;15;38;44;10;1;11;50;25;4;48;32;14;13;3;45;19;26;31;55;9;8;42;36;51;64;49;12
47;61;7;43;30;53;46;20;58;23;16;18;17;39;62;6;56;28;40;21;59;41;35;22;24;63;27;2;29;33;52;54;34;5;37;57;60;15;38;44;10;1;11;50;25;4;48;32;14;13;3;45;19;26;31;55;9;8;42;36;51;64;49;12;39;272
39;272;47;61;7;43;30;53;46;20;58;23;16;18;17;39;62;6;56;28;40;21;59;41;35;22;24;63;27;2;29;33;52;54;34;5;37;57;60;15;38;44;10;1;11;50;25;4;48;32;14;13;3;45;19;26;31;55;9;8;42;36;51;64;49;12
47;61;7;43;30;53;46;20;58;23;16;18;17;39;62;6;56;28;40;21;59;41;35;22;24;63;27;2;29;33;52;54;8;5;37;57;60;15;38;44;10;1;11;50;25;4;48;32;14;13;3;45;19;26;31;55;9;34;42;36;51;64;49;12;39;274
39;274;47;61;7;43;30;53;46;20;58;23;16;18;17;39;62;6;56;28;40;21;59;41;35;22;24;63;27;2;29;33;52;54;8;5;37;57;60;15;38;44;10;1;11;50;25;4;48;32;14;13;3;45;19;26;31;55;9;34;42;36;51;64;49;12
47;61;7;43;30;53;46;20;58;23;16;18;17;39;62;6;56;28;21;40;59;41;35;22;24;63;27;2;29;33;52;54;8;5;37;57;60;15;38;44;10;1;11;50;25;4;48;32;14;13;3;45;19;26;31;55;9;34;42;36;51;64;49;12;39;290
39;274;47;61;7;43;30;53;46;20;58;23;16;18;17;39;62;6;56;28;40;21;59;41;35;22;24;63;27;2;29;33;52;54;8;5;37;57;60;15;38;44;10;1;11;50;25;4;48;32;14;13;3;45;19;26;31;55;9;34;42;36;51;64;49;12
47;61;7;43;30;53;46;20;58;59;16;18;17;39;62;6;56;28;40;21;23;41;35;22;24;63;27;2;29;33;52;54;8;5;37;57;60;15;38;44;10;1;11;50;25;4;48;32;14;13;3;45;19;26;31;55;9;34;42;36;51;64;49;12;39;278
39;278;47;61;7;43;30;53;46;20;58;59;16;18;17;39;62;6;56;28;40;21;23;41;35;22;24;63;27;2;29;33;52;54;8;5;37;57;60;15;38;44;10;1;11;50;25;4;48;32;14;13;3;45;19;26;31;55;9;34;42;36;51;64;49;12
47;5;7;43;30;53;46;20;58;59;16;18;17;39;62;6;56;28;40;21;23;41;35;22;24;63;27;2;29;33;52;54;8;61;37;57;60;15;38;44;10;1;11;50;25;4;48;32;14;13;3;45;19;26;31;55;9;34;42;36;51;64;49;12;39;278
39;278;47;5;7;43;30;53;46;20;58;59;16;18;17;39;62;6;56;28;40;21;23;41;35;22;24;63;27;2;29;33;52;54;8;61;37;57;60;15;38;44;10;1;11;50;25;4;48;32;14;13;3;45;19;26;31;55;9;34;42;36;51;64;49;12
47;5;7;43;30;53;46;20;58;59;16;18;17;39;62;6;56;31;40;21;23;41;35;22;24;63;27;2;29;33;52;54;8;61;37;57;60;15;38;44;10;1;11;50;25;4;48;32;14;13;3;45;19;26;28;55;9;34;42;36;51;64;49;12;39;278
39;278;47;5;7;43;30;53;46;20;58;59;16;18;17;39;62;6;56;31;40;21;23;41;35;22;24;63;27;2;29;33;52;54;8;61;37;57;60;15;38;44;10;1;11;50;25;4;48;32;14;13;3;45;19;26;28;55;9;34;42;36;51;64;49;12
47;5;7;43;30;53;46;20;58;59;16;18;17;39;62;6;56;31;40;21;23;1;35;22;24;63;27;2;29;33;52;54;8;61;37;57;60;15;38;44;10;41;11;50;25;4;48;32;14;13;3;45;19;26;28;55;9;34;42;36;51;64;49;12;39;278
39;278;47;5;7;43;30;53;46;20;58;59;16;18;17;39;62;6;56;31;40;21;23;1;35;22;24;63;27;2;29;33;52;54;8;61;37;57;60;15;38;44;10;41;11;50;25;4;48;32;14;13;3;45;19;26;28;55;9;34;42;36;51;64;49;12
47;5;7;43;30;53;46;20;58;59;23;18;17;39;62;6;56;31;40;21;16;1;35;22;24;63;27;2;29;33;52;54;8;61;37;57;60;15;38;44;10;41;11;50;25;4;48;32;14;13;3;45;19;26;28;55;9;34;42;36;51;64;49;12;39;270
39;270;47;5;7;43;30;53;46;20;58;59;23;18;17;39;62;6;56;31;40;21;16;1;35;22;24;63;27;2;29;33;52;54;8;61;37;57;60;15;38;44;10;41;11;50;25;4;48;32;14;13;3;45;19;26;28;55;9;34;42;36;51;64;49;12
47;5;7;43;30;53;46;20;58;59;23;18;17;39;62;6;56;31;40;21;36;1;35;22;24;63;27;2;29;33;52;54;8;61;37;57;60;15;38;44;10;41;11;50;25;4;48;32;14;13;3;45;19;26;28;55;9;34;42;16;51;64;49;12;39;270
39;270;47;5;7;43;30;53;46;20;58;59;23;18;17;39;62;6;56;31;40;21;36;1;35;22;24;63;27;2;29;33;52;54;8;61;37;57;60;15;38;44;10;41;11;50;25;4;48;32;14;13;3;45;19;26;28;55;9;34;42;16;51;64;49;12
47;5;7;43;30;53;46;20;58;59;23;18;56;39;62;6;17;31;40;21;36;1;35;22;24;63;27;2;29;33;52;54;8;61;37;57;60;15;38;44;10;41;11;50;25;4;48;32;14;13;3;45;19;26;28;55;9;34;42;16;51;64;49;12;39;290
39;270;47;5;7;43;30;53;46;20;58;59;23;18;17;39;62;6;56;31;40;21;36;1;35;22;24;63;27;2;29;33;52;54;8;61;37;57;60;15;38;44;10;41;11;50;25;4;48;32;14;13;3;45;19;26;28;55;9;34;42;16;51;64;49;12
47;5;7;43;30;53;46;20;58;59;23;18;17;39;62;6;56;31;40;21;36;11;35;22;24;63;27;2;29;33;52;54;8;61;37;57;60;15;38;44;10;41;1;50;25;4;48;32;14;13;3;45;19;26;28;55;9;34;42;16;51;64;49;12;39;270
39;270;47;5;7;43;30;53;46;20;58;59;23;18;17;39;62;6;56;31;40;21;36;11;35;22;24;63;27;2;29;33;52;54;8;61;37;57;60;15;38;44;10;41;1;50;25;4;48;32;14;13;3;45;19;26;28;55;9;34;42;16;51;64;49;12
47;5;7;43;30;53;46;20;58;59;23;18;17;39;62;6;56;31;40;21;36;11;35;22;24;63;27;2;29;33;52;54;8;61;37;57;60;15;38;44;10;41;1;50;25;4;51;32;14;13;3;45;19;26;28;55;9;34;42;16;48;64;49;12;39;270
39;270;47;5;7;43;30;53;46;20;58;59;23;18;17;39;62;6;56;31;40;21;36;11;35;22;24;63;27;2;29;33;52;54;8;61;37;57;60;15;38;44;10;41;1;50;25;4;51;32;14;13;3;45;19;26;28;55;9;34;42;16;48;64;49;12
47;5;7;43;30;53;46;20;58;59;23;18;17;39;62;6;56;31;40;21;55;11;35;22;24;63;27;2;29;33;52;54;8;61;37;57;60;15;38;44;10;41;1;50;25;4;51;32;14;13;3;45;19;26;28;36;9;34;42;16;48;64;49;12;39;270
40;270;47;5;7;43;30;53;46;20;58;59;23;18;17;39;62;6;56;31;40;21;55;11;35;22;24;63;27;2;29;33;52;54;8;61;37;57;60;15;38;44;10;41;1;50;25;4;51;32;14;13;3;45;19;26;28;36;9;34;42;16;48;64;49;12
47;5;7;43;30;53;46;20;58;59;23;18;17;39;62;6;56;31;40;21;55;11;35;22;24;63;16;2;29;33;52;54;8;61;37;57;60;15;38;44;10;41;1;50;25;4;51;32;14;13;3;45;19;26;28;36;9;34;42;27;48;64;49;12;40;254
40;254;47;5;7;43;30;53;46;20;58;59;23;18;17;39;62;6;56;31;40;21;55;11;35;22;24;63;16;2;29;33;52;54;8;61;37;57;60;15;38;44;10;41;1;50;25;4;51;32;14;13;3;45;19;26;28;36;9;34;42;27;48;64;49;12
47;5;7;43;30;53;46;20;58;59;23;18;17;39;62;6;56;31;40;21;55;11;35;22;24;63;16;2;29;33;52;54;8;61;37;57;60;15;38;44;10;41;1;50;25;4;51;32;14;13;3;36;19;26;28;45;9;34;42;27;48;64;49;12;40;254
40;254;47;5;7;43;30;53;46;20;58;59;23;18;17;39;62;6;56;31;40;21;55;11;35;22;24;63;16;2;29;33;52;54;8;61;37;57;60;15;38;44;10;41;1;50;25;4;51;32;14;13;3;36;19;26;28;45;9;34;42;27;48;64;49;12
47;5;7;43;30;8;46;20;58;59;23;18;17;39;62;6;56;31;40;21;55;11;35;22;24;63;16;2;29;33;52;54;53;61;37;57;60;15;38;44;10;41;1;50;25;4;51;32;14;13;3;36;19;26;28;45;9;34;42;27;48;64;49;12;40;246
40;246;47;5;7;43;30;8;46;20;58;59;23;18;17;39;62;6;56;31;40;21;55;11;35;22;24;63;16;2;29;33;52;54;53;61;37;57;60;15;38;44;10;41;1;50;25;4;51;32;14;13;3;36;19;26;28;45;9;34;42;27;48;64;49;12
47;5;7;43;30;8;46;20;58;59;23;18;17;39;62;6;56;31;40;21;55;11;35;22;24;63;16;2;29;33;52;54;53;28;37;57;60;15;38;44;10;41;1;50;25;4;51;32;14;13;3;36;19;26;61;45;9;34;42;27;48;64;49;12;40;246
40;246;47;5;7;43;30;8;46;20;58;59;23;18;17;39;62;6;56;31;40;21;55;11;35;22;24;63;16;2;29;33;52;54;53;28;37;57;60;15;38;44;10;41;1;50;25;4;51;32;14;13;3;36;19;26;61;45;9;34;42;27;48;64;49;12
12;5;7;43;30;8;46;20;58;59;23;18;17;39;62;6;56;31;40;21;55;11;35;22;24;63;16;2;29;33;52;54;53;28;37;57;60;15;38;44;10;41;1;50;25;4;51;32;14;13;3;36;19;26;61;45;9;34;42;27;48;64;49;47;40;246
40;246;12;5;7;43;30;8;46;20;58;59;23;18;17;39;62;6;56;31;40;21;55;11;35;22;24;63;16;2;29;33;52;54;53;28;37;57;60;15;38;44;10;41;1;50;25;4;51;32;14;13;3;36;19;26;61;45;9;34;42;27;48;64;49;47
12;57;7;43;30;8;46;20;58;59;23;18;17;39;62;6;56;31;40;21;55;11;35;22;24;63;16;2;29;33;52;54;53;28;37;5;60;15;38;44;10;41;1;50;25;4;51;32;14;13;3;36;19;26;61;45;9;34;42;27;48;64;49;47;40;246
40;246;12;57;7;43;30;8;46;20;58;59;23;18;17;39;62;6;56;31;40;21;55;11;35;22;24;63;16;2;29;33;52;54;53;28;37;5;60;15;38;44;10;41;1;50;25;4;51;32;14;13;3;36;19;26;61;45;9;34;42;27;48;64;49;47
12;57;7;43;30;8;46;20;58;59;23;18;17;39;62;6;56;31;40;55;21;11;35;22;24;63;16;2;29;33;52;54;53;28;37;5;60;15;38;44;10;41;1;50;25;4;51;32;14;13;3;36;19;26;61;45;9;34;42;27;48;64;49;47;40;238
40;238;12;57;7;43;30;8;46;20;58;59;23;18;17;39;62;6;56;31;40;55;21;11;35;22;24;63;16;2;29;33;52;54;53;28;37;5;60;15;38;44;10;41;1;50;25;4;51;32;14;13;3;36;19;26;61;45;9;34;42;27;48;64;49;47
12;57;7;43;30;8;46;20;58;59;23;18;17;39;62;6;56;31;40;55;21;11;35;22;24;63;16;2;29;33;52;54;53;28;38;5;60;15;37;44;10;41;1;50;25;4;51;32;14;13;3;36;19;26;61;45;9;34;42;27;48;64;49;47;40;246
40;246;12;57;7;43;30;8;46;20;58;59;23;18;17;39;62;6;56;31;40;55;21;11;35;22;24;63;16;2;29;33;52;54;53;28;38;5;60;15;37;44;10;41;1;50;25;4;51;32;14;13;3;36;19;26;61;45;9;34;42;27;48;64;49;47
12;57;7;43;30;8;46;20;58;59;23;18;22;39;62;6;56;31;40;55;21;11;35;17;24;63;16;2;29;33;52;54;53;28;38;5;60;15;37;44;10;41;1;50;25;4;51;32;14;13;3;36;19;26;61;45;9;34;42;27;48;64;49;47;40;246
40;246;12;57;7;43;30;8;46;20;58;59;23;18;22;39;62;6;56;31;40;55;21;11;35;17;24;63;16;2;29;33;52;54;53;28;38;5;60;15;37;44;10;41;1;50;25;4;51;32;14;13;3;36;19;26;61;45;9;34;42;27;48;64;49;47
12;57;7;43;30;8;46;20;58;59;23;18;22;39;62;6;56;31;40;55;21;11;35;17;24;63;16;2;19;33;52;54;53;28;38;5;60;15;37;44;10;41;1;50;25;4;51;32;14;13;3;36;29;26;61;45;9;34;42;27;48;64;49;47;40;246
40;246;12;57;7;43;30;8;46;20;58;59;23;18;22;39;62;6;56;31;40;55;21;11;35;17;24;63;16;2;19;33;52;54;53;28;38;5;60;15;37;44;10;41;1;50;25;4;51;32;14;13;3;36;29;26;61;45;9;34;42;27;48;64;49;47
12;57;7;43;30;8;46;20;58;59;11;18;22;39;62;6;56;31;40;55;21;23;35;17;24;63;16;2;19;33;52;54;53;28;38;5;60;15;37;44;10;41;1;50;25;4;51;32;14;13;3;36;29;26;61;45;9;34;42;27;48;64;49;47;40;256
40;256;12;57;7;43;30;8;46;20;58;59;11;18;22;39;62;6;56;31;40;55;21;23;35;17;24;63;16;2;19;33;52;54;53;28;38;5;60;15;37;44;10;41;1;50;25;4;51;32;14;13;3;36;29;26;61;45;9;34;42;27;48;64;49;47
12;57;7;43;30;8;46;20;47;59;11;18;22;39;62;6;56;31;40;55;21;23;35;17;24;63;16;2;19;33;52;54;53;28;38;5;60;15;37;44;10;41;1;50;25;4;51;32;14;13;3;36;29;26;61;45;9;34;42;27;48;64;49;58;40;256
40;256;12;57;7;43;30;8;46;20;47;59;11;18;22;39;62;6;56;31;40;55;21;23;35;17;24;63;16;2;19;33;52;54;53;28;38;5;60;15;37;44;10;41;1;50;25;4;51;32;14;13;3;36;29;26;61;45;9;34;42;27;48;64;49;58
12;57;7;43;30;8;46;20;23;59;11;18;22;39;62;6;56;31;40;55;21;47;35;17;24;63;16;2;19;33;52;54;53;28;38;5;60;15;37;44;10;41;1;50;25;4;51;32;14;13;3;36;29;26;61;45;9;34;42;27;48;64;49;58;40;254
40;254;12;57;7;43;30;8;46;20;23;59;11;18;22;39;62;6;56;31;40;55;21;47;35;17;24;63;16;2;19;33;52;54;53;28;38;5;60;15;37;44;10;41;1;50;25;4;51;32;14;13;3;36;29;26;61;45;9;34;42;27;48;64;49;58
12;57;7;43;30;8;46;20;23;59;11;18;22;39;62;6;56;31;40;55;21;47;35;17;24;63;16;2;19;33;52;54;53;28;38;58;60;15;37;44;10;41;1;50;25;4;51;32;14;13;3;36;29;26;61;45;9;34;42;27;48;64;49;5;40;254
40;254;12;57;7;43;30;8;46;20;23;59;11;18;22;39;62;6;56;31;40;55;21;47;35;17;24;63;16;2;19;33;52;54;53;28;38;58;60;15;37;44;10;41;1;50;25;4;51;32;14;13;3;36;29;26;61;45;9;34;42;27;48;64;49;5
12;57;7;43;30;8;46;20;23;59;11;18;22;39;62;6;56;31;40;55;21;47;35;17;24;63;16;2;19;33;52;54;53;28;38;58;60;15;37;44;10;41;1;50;25;4;14;32;51;13;3;36;29;26;61;45;9;34;42;27;48;64;49;5;40;254
40;254;12;57;7;43;30;8;46;20;23;59;11;18;22;39;62;6;56;31;40;55;21;47;35;17;24;63;16;2;19;33;52;54;53;28;38;58;60;15;37;44;10;41;1;50;25;4;14;32;51;13;3;36;29;26;61;45;9;34;42;27;48;64;49;5
12;57;7;43;30;8;46;20;23;59;11;18;22;39;62;6;56;31;40;55;21;47;35;17;24;63;16;38;19;33;52;54;53;28;2;58;60;15;37;44;10;41;1;50;25;4;14;32;51;13;3;36;29;26;61;45;9;34;42;27;48;64;49;5;40;254
40;254;12;57;7;43;30;8;46;20;23;59;11;18;22;39;62;6;56;31;40;55;21;47;35;17;24;63;16;38;19;33;52;54;53;28;2;58;60;15;37;44;10;41;1;50;25;4;14;32;51;13;3;36;29;26;61;45;9;34;42;27;48;64;49;5
12;57;7;43;30;8;46;20;23;59;11;18;22;39;62;6;56;31;40;55;21;47;50;17;24;63;16;38;19;33;52;54;53;28;2;58;60;15;37;44;10;41;1;35;25;4;14;32;51;13;3;36;29;26;61;45;9;34;42;27;48;64;49;5;40;246
40;246;12;57;7;43;30;8;46;20;23;59;11;18;22;39;62;6;56;31;40;55;21;47;50;17;24;63;16;38;19;33;52;54;53;28;2;58;60;15;37;44;10;41;1;35;25;4;14;32;51;13;3;36;29;26;61;45;9;34;42;27;48;64;49;5
12;57;7;43;30;8;46;20;23;59;11;18;22;39;62;6;56;31;40;55;21;47;50;17;24;28;16;38;19;33;52;54;53;63;2;58;60;15;37;44;10;41;1;35;25;4;14;32;51;13;3;36;29;26;61;45;9;34;42;27;48;64;49;5;40;246
40;246;12;57;7;43;30;8;46;20;23;59;11;18;22;39;62;6;56;31;40;55;21;47;50;17;24;28;16;38;19;33;52;54;53;63;2;58;60;15;37;44;10;41;1;35;25;4;14;32;51;13;3;36;29;26;61;45;9;34;42;27;48;64;49;5
12;57;7;43;30;8;46;20;23;59;11;18;22;39;62;6;56;31;40;55;21;47;50;17;24;28;16;38;19;33;52;54;53;63;2;58;60;15;37;44;10;41;1;35;42;4;14;32;51;13;3;36;29;26;61;45;9;34;25;27;48;64;49;5;40;246
40;246;12;57;7;43;30;8;46;20;23;59;11;18;22;39;62;6;56;31;40;55;21;47;50;17;24;28;16;38;19;33;52;54;53;63;2;58;60;15;37;44;10;41;1;35;42;4;14;32;51;13;3;36;29;26;61;45;9;34;25;27;48;64;49;5
12;57;7;43;30;53;46;20;23;59;11;18;22;39;62;6;56;31;40;55;21;47;50;17;24;28;16;38;19;33;52;54;8;63;2;58;60;15;37;44;10;41;1;35;42;4;14;32;51;13;3;36;29;26;61;45;9;34;25;27;48;64;49;5;40;254
41;254;12;57;7;43;30;53;46;20;23;59;11;18;22;39;62;6;56;31;40;55;21;47;50;17;24;28;16;38;19;33;52;54;8;63;2;58;60;15;37;44;10;41;1;35;42;4;14;32;51;13;3;36;29;26;61;45;9;34;25;27;48;64;49;5
12;57;7;43;30;53;46;20;23;59;11;18;22;39;62;6;56;31;40;55;21;47;50;17;24;28;16;38;19;33;52;54;8;63;2;58;60;15;37;44;10;41;1;35;42;4;14;32;51;13;3;36;25;26;61;45;9;34;29;27;48;64;49;5;41;254
41;254;12;57;7;43;30;53;46;20;23;59;11;18;22;39;62;6;56;31;40;55;21;47;50;17;24;28;16;38;19;33;52;54;8;63;2;58;60;15;37;44;10;41;1;35;42;4;14;32;51;13;3;36;25;26;61;45;9;34;29;27;48;64;49;5
12;57;7;43;30;53;46;20;23;59;11;18;22;39;62;6;56;31;40;55;21;17;50;47;24;28;16;38;19;33;52;54;8;63;2;58;60;15;37;44;10;41;1;35;42;4;14;32;51;13;3;36;25;26;61;45;9;34;29;27;48;64;49;5;41;260
41;254;12;57;7;43;30;53;46;20;23;59;11;18;22;39;62;6;56;31;40;55;21;47;50;17;24;28;16;38;19;33;52;54;8;63;2;58;60;15;37;44;10;41;1;35;42;4;14;32;51;13;3;36;25;26;61;45;9;34;29;27;48;64;49;5
12;57;7;43;30;53;46;20;23;47;11;18;22;39;62;6;56;31;40;55;21;59;50;17;24;28;16;38;19;33;52;54;8;63;2;58;60;15;37;44;10;41;1;35;42;4;14;32;51;13;3;36;25;26;61;45;9;34;29;27;48;64;49;5;41;258
41;258;12;57;7;43;30;53;46;20;23;47;11;18;22;39;62;6;56;31;40;55;21;59;50;17;24;28;16;38;19;33;52;54;8;63;2;58;60;15;37;44;10;41;1;35;42;4;14;32;51;13;3;36;25;26;61;45;9;34;29;27;48;64;49;5
12;57;7;43;30;53;46;20;23;47;11;18;22;39;62;6;56;31;40;25;21;59;50;17;24;28;16;38;19;33;52;54;8;63;2;58;60;15;37;44;10;41;1;35;42;4;14;32;51;13;3;36;55;26;61;45;9;34;29;27;48;64;49;5;41;262
41;262;12;57;7;43;30;53;46;20;23;47;11;18;22;39;62;6;56;31;40;25;21;59;50;17;24;28;16;38;19;33;52;54;8;63;2;58;60;15;37;44;10;41;1;35;42;4;14;32;51;13;3;36;55;26;61;45;9;34;29;27;48;64;49;5
12;57;7;43;30;53;46;20;23;1;11;18;22;39;62;6;56;31;40;25;21;59;50;17;24;28;16;38;19;33;52;54;8;63;2;58;60;15;37;44;10;41;47;35;42;4;14;32;51;13;3;36;55;26;61;45;9;34;29;27;48;64;49;5;41;274
41;274;12;57;7;43;30;53;46;20;23;1;11;18;22;39;62;6;56;31;40;25;21;59;50;17;24;28;16;38;19;33;52;54;8;63;2;58;60;15;37;44;10;41;47;35;42;4;14;32;51;13;3;36;55;26;61;45;9;34;29;27;48;64;49;5
12;57;7;43;3;53;46;20;23;1;11;18;22;39;62;6;56;31;40;25;21;59;50;17;24;28;16;38;19;33;52;54;8;63;2;58;60;15;37;44;10;41;47;35;42;4;14;32;51;13;30;36;55;26;61;45;9;34;29;27;48;64;49;5;41;274
41;274;12;57;7;43;3;53;46;20;23;1;11;18;22;39;62;6;56;31;40;25;21;59;50;17;24;28;16;38;19;33;52;54;8;63;2;58;60;15;37;44;10;41;47;35;42;4;14;32;51;13;30;36;55;26;61;45;9;34;29;27;48;64;49;5
12;57;7;43;3;53;46;20;23;1;11;18;22;39;62;6;56;31;40;25;21;59;50;17;24;28;16;38;19;33;52;54;8;63;2;58;60;15;37;44;10;41;47;35;42;4;14;32;51;13;30;36;55;26;61;45;29;34;9;27;48;64;49;5;41;274
41;274;12;57;7;43;3;53;46;20;23;1;11;18;22;39;62;6;56;31;40;25;21;59;50;17;24;28;16;38;19;33;52;54;8;63;2;58;60;15;37;44;10;41;47;35;42;4;14;32;51;13;30;36;55;26;61;45;29;34;9;27;48;64;49;5
12;57;7;43;3;29;46;20;23;1;11;18;22;39;62;6;56;31;40;25;21;59;50;17;24;28;16;38;19;33;52;54;8;63;2;58;60;15;37;44;10;41;47;35;42;4;14;32;51;13;30;36;55;26;61;45;53;34;9;27;48;64;49;5;41;286
41;286;12;57;7;43;3;29;46;20;23;1;11;18;22;39;62;6;56;31;40;25;21;59;50;17;24;28;16;38;19;33;52;54;8;63;2;58;60;15;37;44;10;41;47;35;42;4;14;32;51;13;30;36;55;26;61;45;53;34;9;27;48;64;49;5
12;57;7;43;3;29;46;20;23;1;11;18;10;39;62;6;56;31;40;25;21;59;50;17;24;28;16;38;19;33;52;54;8;63;2;58;60;15;37;44;22;41;47;35;42;4;14;32;51;13;30;36;55;26;61;45;53;34;9;27;48;64;49;5;41;286
41;286;12;57;7;43;3;29;46;20;23;1;11;18;10;39;62;6;56;31;40;25;21;59;50;17;24;28;16;38;19;33;52;54;8;63;2;58;60;15;37;44;22;41;47;35;42;4;14;32;51;13;30;36;55;26;61;45;53;34;9;27;48;64;49;5
