"X1";"X5819398";"X25";"X19";"X23";"X8";"X3";"X10";"X1.1";"X4";"X9";"X12";"X7";"X18";"X11";"X26";"X20";"X15";"X21";"X24";"X22";"X17";"X2";"X14";"X13";"X16";"X6";"X5"
146;5457257;11;2;12;16;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;3;17;24;26
11;2;12;16;13;6;4;1;25;8;7;14;23;20;21;15;19;5;9;10;22;18;3;17;24;26;146;5489105
146;5457257;11;2;12;16;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;3;17;24;26
11;2;12;16;13;6;4;1;25;8;7;14;9;20;21;15;19;5;18;10;22;23;3;17;24;26;146;5508109
146;5457257;11;2;12;16;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;3;17;24;26
11;2;12;16;13;6;4;1;25;8;7;14;18;20;21;15;22;5;9;10;19;23;3;17;24;26;146;5532346
146;5457257;11;2;12;16;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;3;17;24;26
11;2;12;16;13;6;4;1;25;8;7;21;18;20;14;15;19;5;9;10;22;23;3;17;24;26;146;5470745
146;5457257;11;2;12;16;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;3;17;24;26
11;18;12;16;13;6;4;1;25;8;7;14;2;20;21;15;19;5;9;10;22;23;3;17;24;26;146;5478379
146;5457257;11;2;12;16;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;3;17;24;26
11;2;22;16;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;12;23;3;17;24;26;146;5466275
146;5457257;11;2;12;16;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;3;17;24;26
11;2;12;16;13;6;23;1;25;8;7;14;18;20;21;15;19;5;9;10;22;4;3;17;24;26;146;5494475
146;5457257;11;2;12;16;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;3;17;24;26
11;2;12;16;8;6;4;1;25;13;7;14;18;20;21;15;19;5;9;10;22;23;3;17;24;26;146;5559044
146;5457257;11;2;12;16;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;3;17;24;26
11;2;12;16;26;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;3;17;24;13;146;5498956
146;5457257;11;2;12;16;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;3;17;24;26
16;2;12;11;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;3;17;24;26;146;5465012
146;5465012;16;2;12;11;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;3;17;24;26
16;2;12;11;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;3;24;17;26;146;5464116
146;5464116;16;2;12;11;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;3;24;17;26
16;2;12;11;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;3;17;24;26;146;5465012
146;5464116;16;2;12;11;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;3;24;17;26
16;2;12;11;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;3;24;26;17;146;5464116
146;5464116;16;2;12;11;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;3;24;26;17
4;2;12;11;13;6;16;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;3;24;26;17;146;5484937
146;5464116;16;2;12;11;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;3;24;26;17
16;2;12;11;13;6;4;1;25;8;7;14;9;20;21;15;19;5;18;10;22;23;3;24;26;17;146;5514928
146;5464116;16;2;12;11;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;3;24;26;17
16;2;12;24;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;3;11;26;17;146;5461507
146;5461507;16;2;12;24;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;3;11;26;17
16;2;12;24;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;3;17;26;11;146;5460525
146;5460525;16;2;12;24;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;3;17;26;11
16;2;12;24;13;6;4;1;22;8;7;14;18;20;21;15;19;5;9;10;25;23;3;17;26;11;146;5471346
147;5460525;16;2;12;24;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;3;17;26;11
16;2;12;24;13;6;4;1;25;8;7;19;18;20;21;15;14;5;9;10;22;23;3;17;26;11;147;5517825
147;5460525;16;2;12;24;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;3;17;26;11
16;2;12;3;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;24;17;26;11;147;5457954
147;5457954;16;2;12;3;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;24;17;26;11
14;2;12;3;13;6;4;1;25;8;7;16;18;20;21;15;19;5;9;10;22;23;24;17;26;11;147;5501777
147;5457954;16;2;12;3;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;24;17;26;11
16;2;12;3;13;6;4;1;25;24;7;14;18;20;21;15;19;5;9;10;22;23;8;17;26;11;147;5558393
147;5457954;16;2;12;3;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;24;17;26;11
16;2;12;3;13;6;4;1;25;8;7;14;18;20;21;15;19;24;9;10;22;23;5;17;26;11;147;5710176
147;5457954;16;2;12;3;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;24;17;26;11
16;2;12;3;18;6;4;1;25;8;7;14;13;20;21;15;19;5;9;10;22;23;24;17;26;11;147;5472757
147;5457954;16;2;12;3;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;24;17;26;11
16;2;8;3;13;6;4;1;25;12;7;14;18;20;21;15;19;5;9;10;22;23;24;17;26;11;147;5523940
147;5457954;16;2;12;3;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;24;17;26;11
16;2;12;3;13;6;4;1;25;21;7;14;18;20;8;15;19;5;9;10;22;23;24;17;26;11;147;5518934
147;5457954;16;2;12;3;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;24;17;26;11
16;2;12;3;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;26;11;147;5457954
147;5457954;16;2;12;3;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;26;11
16;2;12;3;13;6;4;1;25;8;7;14;18;20;21;15;9;5;19;10;22;23;17;24;26;11;147;5482947
147;5457954;16;2;12;3;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;26;11
16;2;14;3;13;6;4;1;25;8;7;12;18;20;21;15;19;5;9;10;22;23;17;24;26;11;147;5475839
147;5457954;16;2;12;3;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;26;11
16;2;15;3;13;6;4;1;25;8;7;14;18;20;21;12;19;5;9;10;22;23;17;24;26;11;147;5507387
147;5457954;16;2;12;3;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;26;11
16;2;12;3;13;6;4;1;25;8;10;14;18;20;21;15;19;5;9;7;22;23;17;24;26;11;147;5486953
147;5457954;16;2;12;3;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;26;11
16;2;12;3;13;6;4;1;25;8;7;26;18;20;21;15;19;5;9;10;22;23;17;24;14;11;147;5702383
147;5457954;16;2;12;3;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;26;11
16;2;12;3;13;6;4;19;25;8;7;14;18;20;21;15;1;5;9;10;22;23;17;24;26;11;147;5505425
147;5457954;16;2;12;3;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;26;11
16;2;12;3;13;6;4;18;25;8;7;14;1;20;21;15;19;5;9;10;22;23;17;24;26;11;147;5584071
147;5457954;16;2;12;3;13;6;4;1;25;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;26;11
16;2;12;3;13;6;4;1;26;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;25;11;147;5459567
147;5459567;16;2;12;3;13;6;4;1;26;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;25;11
16;2;12;3;10;6;4;1;26;8;7;14;18;20;21;15;19;5;9;13;22;23;17;24;25;11;147;5463892
147;5459567;16;2;12;3;13;6;4;1;26;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;25;11
16;2;12;3;13;6;4;1;26;8;7;14;18;20;21;15;19;9;5;10;22;23;17;24;25;11;147;5464487
147;5459567;16;2;12;3;13;6;4;1;26;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;25;11
16;2;12;3;13;6;4;1;26;8;7;14;18;19;21;15;20;5;9;10;22;23;17;24;25;11;147;5484296
148;5459567;16;2;12;3;13;6;4;1;26;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;25;11
16;2;12;3;9;6;4;1;26;8;7;14;18;20;21;15;19;5;13;10;22;23;17;24;25;11;148;5506352
148;5459567;16;2;12;3;13;6;4;1;26;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;25;11
16;13;12;3;2;6;4;1;26;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;25;11;148;5459795
148;5459795;16;13;12;3;2;6;4;1;26;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;25;11
16;13;12;3;2;6;4;1;26;8;9;14;18;20;21;15;19;5;7;10;22;23;17;24;25;11;148;5471619
148;5459795;16;13;12;3;2;6;4;1;26;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;25;11
16;13;12;3;2;6;4;1;26;8;7;14;18;20;21;15;19;5;23;10;22;9;17;24;25;11;148;5561868
148;5459795;16;13;12;3;2;6;4;1;26;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;25;11
16;13;12;3;2;6;4;1;26;8;15;14;18;20;21;7;19;5;9;10;22;23;17;24;25;11;148;5470744
148;5459795;16;13;12;3;2;6;4;1;26;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;25;11
16;13;12;3;2;6;4;1;26;8;7;14;18;20;21;5;19;15;9;10;22;23;17;24;25;11;148;5582526
148;5459795;16;13;12;3;2;6;4;1;26;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;25;11
16;13;12;3;2;21;4;1;26;8;7;14;18;20;6;15;19;5;9;10;22;23;17;24;25;11;148;5469386
148;5459795;16;13;12;3;2;6;4;1;26;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;25;11
16;13;12;3;2;6;4;1;26;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;11;25;148;5459795
148;5459795;16;13;12;3;2;6;4;1;26;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;11;25
16;13;12;3;20;6;4;1;26;8;7;14;18;2;21;15;19;5;9;10;22;23;17;24;11;25;148;5480633
148;5459795;16;13;12;3;2;6;4;1;26;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;11;25
16;13;12;3;2;6;4;1;26;8;7;14;18;20;21;15;19;5;9;10;22;11;17;24;23;25;148;5471336
148;5459795;16;13;12;3;2;6;4;1;26;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;11;25
16;13;12;3;2;6;4;19;26;8;7;14;18;20;21;15;1;5;9;10;22;23;17;24;11;25;148;5506707
148;5459795;16;13;12;3;2;6;4;1;26;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;11;25
16;13;12;3;2;6;4;1;26;8;11;14;18;20;21;15;19;5;9;10;22;23;17;24;7;25;148;5476124
148;5459795;16;13;12;3;2;6;4;1;26;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;11;25
16;25;12;3;2;6;4;1;26;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;11;13;148;5488371
148;5459795;16;13;12;3;2;6;4;1;26;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;11;25
16;13;12;3;2;6;4;1;26;8;7;14;18;20;21;15;19;10;9;5;22;23;17;24;11;25;148;5693658
148;5459795;16;13;12;3;2;6;4;1;26;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;11;25
16;13;12;14;2;6;4;1;26;8;7;3;18;20;21;15;19;5;9;10;22;23;17;24;11;25;148;5496191
148;5459795;16;13;12;3;2;6;4;1;26;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;11;25
16;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;26;25;148;5455548
148;5455548;16;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;26;25
16;13;12;3;2;6;4;1;11;8;18;14;7;20;21;15;19;5;9;10;22;23;17;24;26;25;148;5464468
148;5455548;16;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;10;22;23;17;24;26;25
22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;10;16;23;17;24;26;25;148;5457537
148;5457537;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;10;16;23;17;24;26;25
22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;10;16;24;17;23;26;25;148;5457588
148;5457588;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;10;16;24;17;23;26;25
22;13;12;4;2;6;3;1;11;8;7;14;18;20;21;15;19;5;9;10;16;24;17;23;26;25;148;5547106
149;5457588;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;10;16;24;17;23;26;25
22;13;12;3;2;6;4;1;16;8;7;14;18;20;21;15;19;5;9;10;11;24;17;23;26;25;149;5467751
149;5457588;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;10;16;24;17;23;26;25
9;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;22;10;16;24;17;23;26;25;149;5535799
149;5457588;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;10;16;24;17;23;26;25
22;13;12;11;2;6;4;1;3;8;7;14;18;20;21;15;19;5;9;10;16;24;17;23;26;25;149;5530897
149;5457588;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;10;16;24;17;23;26;25
22;13;12;3;2;6;4;1;11;8;7;23;18;20;21;15;19;5;9;10;16;24;17;14;26;25;149;5503040
149;5457588;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;10;16;24;17;23;26;25
22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;10;9;16;24;17;23;26;25;149;5560227
149;5457588;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;10;16;24;17;23;26;25
22;13;12;3;2;6;4;1;11;9;7;14;18;20;21;15;19;5;8;10;16;24;17;23;26;25;149;5504716
149;5457588;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;10;16;24;17;23;26;25
22;13;12;3;2;6;23;1;11;8;7;14;18;20;21;15;19;5;9;10;16;24;17;4;26;25;149;5492082
149;5457588;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;10;16;24;17;23;26;25
14;13;12;3;2;6;4;1;11;8;7;22;18;20;21;15;19;5;9;10;16;24;17;23;26;25;149;5503266
149;5457588;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;10;16;24;17;23;26;25
22;13;12;3;2;6;4;1;19;8;7;14;18;20;21;15;11;5;9;10;16;24;17;23;26;25;149;5501388
149;5457588;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;10;16;24;17;23;26;25
22;8;12;3;2;6;4;1;11;13;7;14;18;20;21;15;19;5;9;10;16;24;17;23;26;25;149;5502661
149;5457588;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;10;16;24;17;23;26;25
22;13;18;3;2;6;4;1;11;8;7;14;12;20;21;15;19;5;9;10;16;24;17;23;26;25;149;5470293
149;5457588;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;10;16;24;17;23;26;25
22;23;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;10;16;24;17;13;26;25;149;5460291
149;5457588;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;10;16;24;17;23;26;25
7;13;12;3;2;6;4;1;11;8;22;14;18;20;21;15;19;5;9;10;16;24;17;23;26;25;149;5476105
149;5457588;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;10;16;24;17;23;26;25
22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;16;9;10;5;24;17;23;26;25;149;5760415
149;5457588;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;10;16;24;17;23;26;25
22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;17;16;24;10;23;26;25;149;5457594
149;5457594;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;17;16;24;10;23;26;25
22;13;12;3;2;6;4;1;11;21;7;14;18;20;8;15;19;5;9;17;16;24;10;23;26;25;149;5517895
149;5457594;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;17;16;24;10;23;26;25
8;13;12;3;2;6;4;1;11;22;7;14;18;20;21;15;19;5;9;17;16;24;10;23;26;25;149;5494640
149;5457594;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;17;16;24;10;23;26;25
22;13;12;3;2;6;16;1;11;8;7;14;18;20;21;15;19;5;9;17;4;24;10;23;26;25;149;5491329
149;5457594;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;17;16;24;10;23;26;25
22;13;24;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;17;16;12;10;23;26;25;149;5463131
149;5457594;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;17;16;24;10;23;26;25
22;13;12;3;5;6;4;1;11;8;7;14;18;20;21;15;19;2;9;17;16;24;10;23;26;25;149;5608588
150;5457594;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;17;16;24;10;23;26;25
22;13;12;3;2;6;4;17;11;8;7;14;18;20;21;15;19;5;9;1;16;24;10;23;26;25;150;5528671
150;5457594;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;17;16;24;10;23;26;25
22;13;12;3;2;6;4;1;11;8;7;17;18;20;21;15;19;5;9;14;16;24;10;23;26;25;150;5511102
150;5457594;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;17;16;24;10;23;26;25
22;13;12;3;2;6;4;1;20;8;7;14;18;11;21;15;19;5;9;17;16;24;10;23;26;25;150;5523454
150;5457594;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;17;16;24;10;23;26;25
22;13;12;3;2;6;4;1;26;8;7;14;18;20;21;15;19;5;9;17;16;24;10;23;11;25;150;5461841
150;5457594;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;17;16;24;10;23;26;25
22;13;12;3;2;6;4;1;11;8;7;14;18;20;10;15;19;5;9;17;16;24;21;23;26;25;150;5472576
150;5457594;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;17;16;24;10;23;26;25
22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;9;5;19;17;16;24;10;23;26;25;150;5481498
150;5457594;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;17;16;24;10;23;26;25
22;13;12;3;2;6;4;1;11;8;7;14;18;21;20;15;19;5;9;17;16;24;10;23;26;25;150;5468207
150;5457594;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;17;16;24;10;23;26;25
22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;26;5;9;17;16;24;10;23;19;25;150;5515008
150;5457594;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;17;16;24;10;23;26;25
22;13;12;3;2;6;4;1;11;8;7;19;18;20;21;15;14;5;9;17;16;24;10;23;26;25;150;5507777
150;5457594;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;17;16;24;10;23;26;25
22;13;12;3;2;6;4;10;11;8;7;14;18;20;21;15;19;5;9;17;16;24;1;23;26;25;150;5540992
150;5457594;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;17;16;24;10;23;26;25
22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;25;16;24;10;23;26;17;150;5457809
150;5457809;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;25;16;24;10;23;26;17
22;13;12;3;2;6;4;1;11;8;7;14;10;20;21;15;19;5;9;25;16;24;18;23;26;17;150;5500737
150;5457809;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;25;16;24;10;23;26;17
22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;17;16;24;10;23;26;25;150;5457594
150;5457594;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;17;16;24;10;23;26;25
22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;25;16;24;10;23;26;17;150;5457809
150;5457809;22;13;12;3;2;6;4;1;11;8;7;14;18;20;21;15;19;5;9;25;16;24;10;23;26;17
22;2;12;3;13;6;4;1;11;8;7;14;18;20;21;15;19;5;9;25;16;24;10;23;26;17;150;5456387
150;5456387;22;2;12;3;13;6;4;1;11;8;7;14;18;20;21;15;19;5;9;25;16;24;10;23;26;17
13;2;12;3;22;6;4;1;11;8;7;14;18;20;21;15;19;5;9;25;16;24;10;23;26;17;150;5456354
150;5456354;13;2;12;3;22;6;4;1;11;8;7;14;18;20;21;15;19;5;9;25;16;24;10;23;26;17
13;2;12;3;22;6;4;1;11;8;7;14;18;20;21;15;25;5;9;19;16;24;10;23;26;17;150;5515904
150;5456354;13;2;12;3;22;6;4;1;11;8;7;14;18;20;21;15;19;5;9;25;16;24;10;23;26;17
13;2;12;3;22;6;4;1;11;8;7;14;18;20;21;16;19;5;9;25;15;24;10;23;26;17;150;5492951
150;5456354;13;2;12;3;22;6;4;1;11;8;7;14;18;20;21;15;19;5;9;25;16;24;10;23;26;17
13;2;12;3;22;6;4;1;11;8;7;20;18;14;21;15;19;5;9;25;16;24;10;23;26;17;150;5475272
150;5456354;13;2;12;3;22;6;4;1;11;8;7;14;18;20;21;15;19;5;9;25;16;24;10;23;26;17
13;2;12;3;20;6;4;1;11;8;7;14;18;22;21;15;19;5;9;25;16;24;10;23;26;17;150;5483679
151;5456354;13;2;12;3;22;6;4;1;11;8;7;14;18;20;21;15;19;5;9;25;16;24;10;23;26;17
13;2;12;3;22;6;4;1;11;8;17;14;18;20;21;15;19;5;9;25;16;24;10;23;26;7;151;5487972
151;5456354;13;2;12;3;22;6;4;1;11;8;7;14;18;20;21;15;19;5;9;25;16;24;10;23;26;17
9;2;12;3;22;6;4;1;11;8;7;14;18;20;21;15;19;5;13;25;16;24;10;23;26;17;151;5513862
151;5456354;13;2;12;3;22;6;4;1;11;8;7;14;18;20;21;15;19;5;9;25;16;24;10;23;26;17
13;2;12;3;22;6;4;1;11;8;7;14;18;21;20;15;19;5;9;25;16;24;10;23;26;17;151;5467853
151;5456354;13;2;12;3;22;6;4;1;11;8;7;14;18;20;21;15;19;5;9;25;16;24;10;23;26;17
13;2;12;3;9;6;4;1;11;8;7;14;18;20;21;15;19;5;22;25;16;24;10;23;26;17;151;5534010
151;5456354;13;2;12;3;22;6;4;1;11;8;7;14;18;20;21;15;19;5;9;25;16;24;10;23;26;17
13;2;12;3;22;6;4;1;11;8;7;14;23;20;21;15;19;5;9;25;16;24;10;18;26;17;151;5490974
151;5456354;13;2;12;3;22;6;4;1;11;8;7;14;18;20;21;15;19;5;9;25;16;24;10;23;26;17
13;2;4;3;22;6;12;1;11;8;7;14;18;20;21;15;19;5;9;25;16;24;10;23;26;17;151;5503082
151;5456354;13;2;12;3;22;6;4;1;11;8;7;14;18;20;21;15;19;5;9;25;16;24;10;23;26;17
13;2;12;3;22;6;4;25;11;8;7;14;18;20;21;15;19;5;9;1;16;24;10;23;26;17;151;5536868
151;5456354;13;2;12;3;22;6;4;1;11;8;7;14;18;20;21;15;19;5;9;25;16;24;10;23;26;17
13;2;15;3;22;6;4;1;11;8;7;14;18;20;21;12;19;5;9;25;16;24;10;23;26;17;151;5502207
151;5456354;13;2;12;3;22;6;4;1;11;8;7;14;18;20;21;15;19;5;9;25;16;24;10;23;26;17
13;2;12;3;22;6;4;1;11;8;20;14;18;7;21;15;19;5;9;25;16;24;10;23;26;17;151;5455451
151;5455451;13;2;12;3;22;6;4;1;11;8;20;14;18;7;21;15;19;5;9;25;16;24;10;23;26;17
13;2;12;3;22;6;4;1;11;8;20;14;18;7;19;15;21;5;9;25;16;24;10;23;26;17;151;5481776
151;5455451;13;2;12;3;22;6;4;1;11;8;20;14;18;7;21;15;19;5;9;25;16;24;10;23;26;17
13;2;15;3;22;6;4;1;11;8;20;14;18;7;21;12;19;5;9;25;16;24;10;23;26;17;151;5501304
151;5455451;13;2;12;3;22;6;4;1;11;8;20;14;18;7;21;15;19;5;9;25;16;24;10;23;26;17
13;2;12;3;22;6;4;17;11;8;20;14;18;7;21;15;19;5;9;25;16;24;10;23;26;1;151;5489602
151;5455451;13;2;12;3;22;6;4;1;11;8;20;14;18;7;21;15;19;5;9;25;16;24;10;23;26;17
13;2;12;3;10;6;4;1;11;8;20;14;18;7;21;15;19;5;9;25;16;24;22;23;26;17;151;5456126
151;5455451;13;2;12;3;22;6;4;1;11;8;20;14;18;7;21;15;19;5;9;25;16;24;10;23;26;17
13;2;12;3;21;6;4;1;11;8;20;14;18;7;22;15;19;5;9;25;16;24;10;23;26;17;151;5456183
151;5456183;13;2;12;3;21;6;4;1;11;8;20;14;18;7;22;15;19;5;9;25;16;24;10;23;26;17
13;3;12;2;21;6;4;1;11;8;20;14;18;7;22;15;19;5;9;25;16;24;10;23;26;17;151;5457050
151;5457050;13;3;12;2;21;6;4;1;11;8;20;14;18;7;22;15;19;5;9;25;16;24;10;23;26;17
13;10;12;2;21;6;4;1;11;8;20;14;18;7;22;15;19;5;9;25;16;24;3;23;26;17;151;5461245
151;5461245;13;10;12;2;21;6;4;1;11;8;20;14;18;7;22;15;19;5;9;25;16;24;3;23;26;17
11;10;12;2;21;6;4;1;13;8;20;14;18;7;22;15;19;5;9;25;16;24;3;23;26;17;151;5488554
151;5461245;13;10;12;2;21;6;4;1;11;8;20;14;18;7;22;15;19;5;9;25;16;24;3;23;26;17
13;16;12;2;21;6;4;1;11;8;20;14;18;7;22;15;19;5;9;25;10;24;3;23;26;17;151;5460072
151;5460072;13;16;12;2;21;6;4;1;11;8;20;14;18;7;22;15;19;5;9;25;10;24;3;23;26;17
13;16;12;2;21;6;4;1;11;8;20;14;18;7;25;15;19;5;9;22;10;24;3;23;26;17;151;5459640
151;5459640;13;16;12;2;21;6;4;1;11;8;20;14;18;7;25;15;19;5;9;22;10;24;3;23;26;17
13;16;12;2;1;6;4;21;11;8;20;14;18;7;25;15;19;5;9;22;10;24;3;23;26;17;151;5497106
152;5459640;13;16;12;2;21;6;4;1;11;8;20;14;18;7;25;15;19;5;9;22;10;24;3;23;26;17
13;23;12;2;21;6;4;1;11;8;20;14;18;7;25;15;19;5;9;22;10;24;3;16;26;17;152;5459654
152;5459654;13;23;12;2;21;6;4;1;11;8;20;14;18;7;25;15;19;5;9;22;10;24;3;16;26;17
