"X1";"X29438";"X32";"X6";"X27";"X16";"X31";"X24";"X12";"X18";"X3";"X20";"X9";"X5";"X14";"X8";"X23";"X29";"X17";"X2";"X21";"X19";"X26";"X28";"X13";"X25";"X15";"X1.1";"X22";"X10";"X4";"X7";"X11";"X30"
93;23294;8;16;4;19;3;23;27;6;11;26;15;10;13;5;22;7;12;18;25;24;20;2;29;31;14;1;32;30;28;17;21;9
13;16;4;19;3;23;27;6;11;26;15;10;8;5;22;7;12;18;25;24;20;2;29;31;14;1;32;30;28;17;21;9;93;24174
94;23294;8;16;4;19;3;23;27;6;11;26;15;10;13;5;22;7;12;18;25;24;20;2;29;31;14;1;32;30;28;17;21;9
8;16;4;10;3;23;27;6;11;26;15;19;13;5;22;7;12;18;25;24;20;2;29;31;14;1;32;30;28;17;21;9;94;23956
94;23294;8;16;4;19;3;23;27;6;11;26;15;10;13;5;22;7;12;18;25;24;20;2;29;31;14;1;32;30;28;17;21;9
8;16;4;19;3;23;27;6;11;26;13;10;15;5;22;7;12;18;25;24;20;2;29;31;14;1;32;30;28;17;21;9;94;23654
94;23654;8;16;4;19;3;23;27;6;11;26;13;10;15;5;22;7;12;18;25;24;20;2;29;31;14;1;32;30;28;17;21;9
8;16;4;19;3;23;27;6;11;26;13;10;15;5;31;7;12;18;25;24;20;2;29;22;14;1;32;30;28;17;21;9;94;24074
94;23654;8;16;4;19;3;23;27;6;11;26;13;10;15;5;22;7;12;18;25;24;20;2;29;31;14;1;32;30;28;17;21;9
8;16;4;19;3;14;27;6;11;26;13;10;15;5;22;7;12;18;25;24;20;2;29;31;23;1;32;30;28;17;21;9;94;23704
94;23704;8;16;4;19;3;14;27;6;11;26;13;10;15;5;22;7;12;18;25;24;20;2;29;31;23;1;32;30;28;17;21;9
8;18;4;19;3;14;27;6;11;26;13;10;15;5;22;7;12;16;25;24;20;2;29;31;23;1;32;30;28;17;21;9;94;23580
94;23580;8;18;4;19;3;14;27;6;11;26;13;10;15;5;22;7;12;16;25;24;20;2;29;31;23;1;32;30;28;17;21;9
8;18;4;16;3;14;27;6;11;26;13;10;15;5;22;7;12;19;25;24;20;2;29;31;23;1;32;30;28;17;21;9;94;23968
94;23580;8;18;4;19;3;14;27;6;11;26;13;10;15;5;22;7;12;16;25;24;20;2;29;31;23;1;32;30;28;17;21;9
8;18;4;19;3;14;27;6;11;26;13;10;15;5;22;7;12;16;30;24;20;2;29;31;23;1;32;25;28;17;21;9;94;23740
94;23580;8;18;4;19;3;14;27;6;11;26;13;10;15;5;22;7;12;16;25;24;20;2;29;31;23;1;32;30;28;17;21;9
24;18;4;19;3;14;27;6;11;26;13;10;15;5;22;7;12;16;25;8;20;2;29;31;23;1;32;30;28;17;21;9;94;24316
94;23580;8;18;4;19;3;14;27;6;11;26;13;10;15;5;22;7;12;16;25;24;20;2;29;31;23;1;32;30;28;17;21;9
8;18;4;19;3;14;27;6;11;26;13;10;29;5;22;7;12;16;25;24;20;2;15;31;23;1;32;30;28;17;21;9;94;24138
94;23580;8;18;4;19;3;14;27;6;11;26;13;10;15;5;22;7;12;16;25;24;20;2;29;31;23;1;32;30;28;17;21;9
1;18;4;19;3;14;27;6;11;26;13;10;15;5;22;7;12;16;25;24;20;2;29;31;23;8;32;30;28;17;21;9;94;23940
94;23580;8;18;4;19;3;14;27;6;11;26;13;10;15;5;22;7;12;16;25;24;20;2;29;31;23;1;32;30;28;17;21;9
8;18;4;19;3;14;27;6;11;26;13;10;15;5;30;7;12;16;25;24;20;2;29;31;23;1;32;22;28;17;21;9;94;24300
94;23580;8;18;4;19;3;14;27;6;11;26;13;10;15;5;22;7;12;16;25;24;20;2;29;31;23;1;32;30;28;17;21;9
8;18;4;19;3;14;27;6;11;26;13;10;15;5;12;7;22;16;25;24;20;2;29;31;23;1;32;30;28;17;21;9;94;24646
94;23580;8;18;4;19;3;14;27;6;11;26;13;10;15;5;22;7;12;16;25;24;20;2;29;31;23;1;32;30;28;17;21;9
8;18;4;19;3;14;27;6;11;26;13;10;15;5;22;7;12;16;25;24;20;2;32;31;23;1;29;30;28;17;21;9;94;23400
94;23400;8;18;4;19;3;14;27;6;11;26;13;10;15;5;22;7;12;16;25;24;20;2;32;31;23;1;29;30;28;17;21;9
8;18;4;19;3;14;27;6;11;26;13;10;15;5;22;23;12;16;25;24;20;2;32;31;7;1;29;30;28;17;21;9;94;24320
94;23400;8;18;4;19;3;14;27;6;11;26;13;10;15;5;22;7;12;16;25;24;20;2;32;31;23;1;29;30;28;17;21;9
8;18;4;19;3;31;27;6;11;26;13;10;15;5;22;7;12;16;25;24;20;2;32;14;23;1;29;30;28;17;21;9;94;24242
94;23400;8;18;4;19;3;14;27;6;11;26;13;10;15;5;22;7;12;16;25;24;20;2;32;31;23;1;29;30;28;17;21;9
8;18;4;19;3;14;27;6;11;26;13;10;15;5;22;7;30;16;25;24;20;2;32;31;23;1;29;12;28;17;21;9;94;24836
94;23400;8;18;4;19;3;14;27;6;11;26;13;10;15;5;22;7;12;16;25;24;20;2;32;31;23;1;29;30;28;17;21;9
8;18;4;19;3;14;27;6;11;26;13;10;15;5;22;20;12;16;25;24;7;2;32;31;23;1;29;30;28;17;21;9;94;25054
94;23400;8;18;4;19;3;14;27;6;11;26;13;10;15;5;22;7;12;16;25;24;20;2;32;31;23;1;29;30;28;17;21;9
8;18;4;19;3;14;27;6;11;26;13;10;15;5;22;7;12;16;25;24;20;2;32;23;31;1;29;30;28;17;21;9;94;23320
94;23320;8;18;4;19;3;14;27;6;11;26;13;10;15;5;22;7;12;16;25;24;20;2;32;23;31;1;29;30;28;17;21;9
6;18;4;19;3;14;27;8;11;26;13;10;15;5;22;7;12;16;25;24;20;2;32;23;31;1;29;30;28;17;21;9;94;23040
94;23040;6;18;4;19;3;14;27;8;11;26;13;10;15;5;22;7;12;16;25;24;20;2;32;23;31;1;29;30;28;17;21;9
6;18;4;19;3;14;27;16;11;26;13;10;15;5;22;7;12;8;25;24;20;2;32;23;31;1;29;30;28;17;21;9;94;23440
95;23440;6;18;4;19;3;14;27;16;11;26;13;10;15;5;22;7;12;8;25;24;20;2;32;23;31;1;29;30;28;17;21;9
6;18;4;19;25;14;27;16;11;26;13;10;15;5;22;7;12;8;3;24;20;2;32;23;31;1;29;30;28;17;21;9;95;24414
95;23440;6;18;4;19;3;14;27;16;11;26;13;10;15;5;22;7;12;8;25;24;20;2;32;23;31;1;29;30;28;17;21;9
6;18;4;13;3;14;27;16;11;26;19;10;15;5;22;7;12;8;25;24;20;2;32;23;31;1;29;30;28;17;21;9;95;24378
95;23440;6;18;4;19;3;14;27;16;11;26;13;10;15;5;22;7;12;8;25;24;20;2;32;23;31;1;29;30;28;17;21;9
6;18;4;19;3;14;27;16;11;23;13;10;15;5;22;7;12;8;25;24;20;2;32;26;31;1;29;30;28;17;21;9;95;23680
95;23440;6;18;4;19;3;14;27;16;11;26;13;10;15;5;22;7;12;8;25;24;20;2;32;23;31;1;29;30;28;17;21;9
6;18;10;19;3;14;27;16;11;26;13;4;15;5;22;7;12;8;25;24;20;2;32;23;31;1;29;30;28;17;21;9;95;23760
95;23440;6;18;4;19;3;14;27;16;11;26;13;10;15;5;22;7;12;8;25;24;20;2;32;23;31;1;29;30;28;17;21;9
6;18;4;19;3;14;27;16;11;26;13;10;28;5;22;7;12;8;25;24;20;2;32;23;31;1;29;30;15;17;21;9;95;25042
95;23440;6;18;4;19;3;14;27;16;11;26;13;10;15;5;22;7;12;8;25;24;20;2;32;23;31;1;29;30;28;17;21;9
6;18;4;19;3;14;27;16;11;26;13;10;29;5;22;7;12;8;25;24;20;2;32;23;31;1;15;30;28;17;21;9;95;23956
95;23440;6;18;4;19;3;14;27;16;11;26;13;10;15;5;22;7;12;8;25;24;20;2;32;23;31;1;29;30;28;17;21;9
6;7;4;19;3;14;27;16;11;26;13;10;15;5;22;18;12;8;25;24;20;2;32;23;31;1;29;30;28;17;21;9;95;24462
95;23440;6;18;4;19;3;14;27;16;11;26;13;10;15;5;22;7;12;8;25;24;20;2;32;23;31;1;29;30;28;17;21;9
24;18;4;19;3;14;27;16;11;26;13;10;15;5;22;7;12;8;25;6;20;2;32;23;31;1;29;30;28;17;21;9;95;24576
95;23440;6;18;4;19;3;14;27;16;11;26;13;10;15;5;22;7;12;8;25;24;20;2;32;23;31;1;29;30;28;17;21;9
6;28;4;19;3;14;27;16;11;26;13;10;15;5;22;7;12;8;25;24;20;2;32;23;31;1;29;30;18;17;21;9;95;23960
95;23440;6;18;4;19;3;14;27;16;11;26;13;10;15;5;22;7;12;8;25;24;20;2;32;23;31;1;29;30;28;17;21;9
6;18;4;19;3;14;27;16;11;26;29;10;15;5;22;7;12;8;25;24;20;2;32;23;31;1;13;30;28;17;21;9;95;24084
95;23440;6;18;4;19;3;14;27;16;11;26;13;10;15;5;22;7;12;8;25;24;20;2;32;23;31;1;29;30;28;17;21;9
6;18;4;19;3;30;27;16;11;26;13;10;15;5;22;7;12;8;25;24;20;2;32;23;31;1;29;14;28;17;21;9;95;24038
95;24038;6;18;4;19;3;30;27;16;11;26;13;10;15;5;22;7;12;8;25;24;20;2;32;23;31;1;29;14;28;17;21;9
6;18;4;19;3;30;27;16;11;26;13;7;15;5;22;10;12;8;25;24;20;2;32;23;31;1;29;14;28;17;21;9;95;24278
95;24038;6;18;4;19;3;30;27;16;11;26;13;10;15;5;22;7;12;8;25;24;20;2;32;23;31;1;29;14;28;17;21;9
6;18;4;19;3;30;27;16;11;26;13;10;15;5;22;7;12;8;2;24;20;25;32;23;31;1;29;14;28;17;21;9;95;24700
95;24038;6;18;4;19;3;30;27;16;11;26;13;10;15;5;22;7;12;8;25;24;20;2;32;23;31;1;29;14;28;17;21;9
6;18;4;19;3;30;13;16;11;26;27;10;15;5;22;7;12;8;25;24;20;2;32;23;31;1;29;14;28;17;21;9;95;25164
95;24038;6;18;4;19;3;30;27;16;11;26;13;10;15;5;22;7;12;8;25;24;20;2;32;23;31;1;29;14;28;17;21;9
6;18;4;19;3;29;27;16;11;26;13;10;15;5;22;7;12;8;25;24;20;2;32;23;31;1;30;14;28;17;21;9;95;24418
95;24038;6;18;4;19;3;30;27;16;11;26;13;10;15;5;22;7;12;8;25;24;20;2;32;23;31;1;29;14;28;17;21;9
6;18;4;19;3;30;27;16;11;26;13;10;15;5;22;7;12;8;25;24;31;2;32;23;20;1;29;14;28;17;21;9;95;23558
95;23558;6;18;4;19;3;30;27;16;11;26;13;10;15;5;22;7;12;8;25;24;31;2;32;23;20;1;29;14;28;17;21;9
6;18;4;19;3;30;27;16;11;26;13;8;15;5;22;7;12;10;25;24;31;2;32;23;20;1;29;14;28;17;21;9;95;23538
95;23538;6;18;4;19;3;30;27;16;11;26;13;8;15;5;22;7;12;10;25;24;31;2;32;23;20;1;29;14;28;17;21;9
6;18;4;19;3;30;27;16;11;26;13;8;15;5;22;7;12;10;20;24;31;2;32;23;25;1;29;14;28;17;21;9;95;23338
95;23338;6;18;4;19;3;30;27;16;11;26;13;8;15;5;22;7;12;10;20;24;31;2;32;23;25;1;29;14;28;17;21;9
6;18;4;16;3;30;27;19;11;26;13;8;15;5;22;7;12;10;20;24;31;2;32;23;25;1;29;14;28;17;21;9;95;23652
95;23338;6;18;4;19;3;30;27;16;11;26;13;8;15;5;22;7;12;10;20;24;31;2;32;23;25;1;29;14;28;17;21;9
6;18;4;19;3;30;27;16;11;26;13;8;15;5;22;7;12;10;20;2;31;24;32;23;25;1;29;14;28;17;21;9;95;23828
96;23338;6;18;4;19;3;30;27;16;11;26;13;8;15;5;22;7;12;10;20;24;31;2;32;23;25;1;29;14;28;17;21;9
6;18;4;19;3;30;27;16;11;26;13;8;15;5;22;7;12;10;20;24;31;2;28;23;25;1;29;14;32;17;21;9;96;23338
96;23338;6;18;4;19;3;30;27;16;11;26;13;8;15;5;22;7;12;10;20;24;31;2;28;23;25;1;29;14;32;17;21;9
6;18;4;19;3;30;27;16;11;26;13;8;15;5;22;7;12;10;20;24;31;2;28;23;21;1;29;14;32;17;25;9;96;23258
96;23258;6;18;4;19;3;30;27;16;11;26;13;8;15;5;22;7;12;10;20;24;31;2;28;23;21;1;29;14;32;17;25;9
6;18;4;19;3;30;27;16;11;12;13;8;15;5;22;7;26;10;20;24;31;2;28;23;21;1;29;14;32;17;25;9;96;23760
96;23258;6;18;4;19;3;30;27;16;11;26;13;8;15;5;22;7;12;10;20;24;31;2;28;23;21;1;29;14;32;17;25;9
6;18;4;21;3;30;27;16;11;26;13;8;15;5;22;7;12;10;20;24;31;2;28;23;19;1;29;14;32;17;25;9;96;23638
96;23258;6;18;4;19;3;30;27;16;11;26;13;8;15;5;22;7;12;10;20;24;31;2;28;23;21;1;29;14;32;17;25;9
6;18;4;19;3;30;27;16;11;23;13;8;15;5;22;7;12;10;20;24;31;2;28;26;21;1;29;14;32;17;25;9;96;23498
96;23258;6;18;4;19;3;30;27;16;11;26;13;8;15;5;22;7;12;10;20;24;31;2;28;23;21;1;29;14;32;17;25;9
6;18;4;19;3;30;27;16;11;26;13;8;15;32;22;7;12;10;20;24;31;2;28;23;21;1;29;14;5;17;25;9;96;25292
96;23258;6;18;4;19;3;30;27;16;11;26;13;8;15;5;22;7;12;10;20;24;31;2;28;23;21;1;29;14;32;17;25;9
6;18;4;19;3;30;27;16;11;26;13;8;15;5;22;7;12;10;24;20;31;2;28;23;21;1;29;14;32;17;25;9;96;23418
96;23418;6;18;4;19;3;30;27;16;11;26;13;8;15;5;22;7;12;10;24;20;31;2;28;23;21;1;29;14;32;17;25;9
6;30;4;19;3;18;27;16;11;26;13;8;15;5;22;7;12;10;24;20;31;2;28;23;21;1;29;14;32;17;25;9;96;23218
96;23218;6;30;4;19;3;18;27;16;11;26;13;8;15;5;22;7;12;10;24;20;31;2;28;23;21;1;29;14;32;17;25;9
6;30;4;19;3;18;27;16;11;26;13;8;15;5;22;7;12;10;24;20;31;2;9;23;21;1;29;14;32;17;25;28;96;23776
96;23218;6;30;4;19;3;18;27;16;11;26;13;8;15;5;22;7;12;10;24;20;31;2;28;23;21;1;29;14;32;17;25;9
6;30;4;19;3;13;27;16;11;26;18;8;15;5;22;7;12;10;24;20;31;2;28;23;21;1;29;14;32;17;25;9;96;24020
96;23218;6;30;4;19;3;18;27;16;11;26;13;8;15;5;22;7;12;10;24;20;31;2;28;23;21;1;29;14;32;17;25;9
6;30;4;19;3;18;27;16;11;26;13;8;15;5;22;7;29;10;24;20;31;2;28;23;21;1;12;14;32;17;25;9;96;24422
96;23218;6;30;4;19;3;18;27;16;11;26;13;8;15;5;22;7;12;10;24;20;31;2;28;23;21;1;29;14;32;17;25;9
6;30;4;19;3;18;27;16;11;26;13;8;15;5;22;7;23;10;24;20;31;2;28;12;21;1;29;14;32;17;25;9;96;23722
96;23218;6;30;4;19;3;18;27;16;11;26;13;8;15;5;22;7;12;10;24;20;31;2;28;23;21;1;29;14;32;17;25;9
6;30;22;19;3;18;27;16;11;26;13;8;15;5;4;7;12;10;24;20;31;2;28;23;21;1;29;14;32;17;25;9;96;23362
96;23362;6;30;22;19;3;18;27;16;11;26;13;8;15;5;4;7;12;10;24;20;31;2;28;23;21;1;29;14;32;17;25;9
6;30;22;19;3;18;27;16;11;2;13;8;15;5;4;7;12;10;24;20;31;26;28;23;21;1;29;14;32;17;25;9;96;23798
96;23362;6;30;22;19;3;18;27;16;11;26;13;8;15;5;4;7;12;10;24;20;31;2;28;23;21;1;29;14;32;17;25;9
6;30;24;19;3;18;27;16;11;26;13;8;15;5;4;7;12;10;22;20;31;2;28;23;21;1;29;14;32;17;25;9;96;23602
96;23362;6;30;22;19;3;18;27;16;11;26;13;8;15;5;4;7;12;10;24;20;31;2;28;23;21;1;29;14;32;17;25;9
6;30;22;19;3;18;28;16;11;26;13;8;15;5;4;7;12;10;24;20;31;2;27;23;21;1;29;14;32;17;25;9;96;23722
96;23722;6;30;22;19;3;18;28;16;11;26;13;8;15;5;4;7;12;10;24;20;31;2;27;23;21;1;29;14;32;17;25;9
6;30;22;19;3;18;28;16;11;26;13;8;15;5;4;7;12;10;24;20;31;2;9;23;21;1;29;14;32;17;25;27;96;24392
96;23722;6;30;22;19;3;18;28;16;11;26;13;8;15;5;4;7;12;10;24;20;31;2;27;23;21;1;29;14;32;17;25;9
6;21;22;19;3;18;28;16;11;26;13;8;15;5;4;7;12;10;24;20;31;2;27;23;30;1;29;14;32;17;25;9;96;23702
96;23702;6;21;22;19;3;18;28;16;11;26;13;8;15;5;4;7;12;10;24;20;31;2;27;23;30;1;29;14;32;17;25;9
10;21;22;19;3;18;28;16;11;26;13;8;15;5;4;7;12;6;24;20;31;2;27;23;30;1;29;14;32;17;25;9;96;23802
96;23802;10;21;22;19;3;18;28;16;11;26;13;8;15;5;4;7;12;6;24;20;31;2;27;23;30;1;29;14;32;17;25;9
10;21;22;19;3;18;28;16;11;26;13;8;15;5;4;7;6;12;24;20;31;2;27;23;30;1;29;14;32;17;25;9;96;23902
97;23802;10;21;22;19;3;18;28;16;11;26;13;8;15;5;4;7;12;6;24;20;31;2;27;23;30;1;29;14;32;17;25;9
10;21;22;19;3;18;28;16;11;26;13;8;15;5;4;7;31;6;24;20;12;2;27;23;30;1;29;14;32;17;25;9;97;24660
97;23802;10;21;22;19;3;18;28;16;11;26;13;8;15;5;4;7;12;6;24;20;31;2;27;23;30;1;29;14;32;17;25;9
10;21;22;19;3;18;2;16;11;26;13;8;15;5;4;7;12;6;24;20;31;28;27;23;30;1;29;14;32;17;25;9;97;24470
97;23802;10;21;22;19;3;18;28;16;11;26;13;8;15;5;4;7;12;6;24;20;31;2;27;23;30;1;29;14;32;17;25;9
10;21;22;19;3;18;25;16;11;26;13;8;15;5;4;7;12;6;24;20;31;2;27;23;30;1;29;14;32;17;28;9;97;24262
97;23802;10;21;22;19;3;18;28;16;11;26;13;8;15;5;4;7;12;6;24;20;31;2;27;23;30;1;29;14;32;17;25;9
10;21;22;19;3;18;28;16;11;26;13;8;15;5;4;7;12;6;24;20;2;31;27;23;30;1;29;14;32;17;25;9;97;25258
97;23802;10;21;22;19;3;18;28;16;11;26;13;8;15;5;4;7;12;6;24;20;31;2;27;23;30;1;29;14;32;17;25;9
10;32;22;19;3;18;28;16;11;26;13;8;15;5;4;7;12;6;24;20;31;2;27;23;30;1;29;14;21;17;25;9;97;24322
97;23802;10;21;22;19;3;18;28;16;11;26;13;8;15;5;4;7;12;6;24;20;31;2;27;23;30;1;29;14;32;17;25;9
3;21;22;19;10;18;28;16;11;26;13;8;15;5;4;7;12;6;24;20;31;2;27;23;30;1;29;14;32;17;25;9;97;23982
97;23802;10;21;22;19;3;18;28;16;11;26;13;8;15;5;4;7;12;6;24;20;31;2;27;23;30;1;29;14;32;17;25;9
10;21;22;19;3;18;28;11;16;26;13;8;15;5;4;7;12;6;24;20;31;2;27;23;30;1;29;14;32;17;25;9;97;23602
97;23602;10;21;22;19;3;18;28;11;16;26;13;8;15;5;4;7;12;6;24;20;31;2;27;23;30;1;29;14;32;17;25;9
10;21;2;19;3;18;28;11;16;26;13;8;15;5;4;7;12;6;24;20;31;22;27;23;30;1;29;14;32;17;25;9;97;23442
97;23442;10;21;2;19;3;18;28;11;16;26;13;8;15;5;4;7;12;6;24;20;31;22;27;23;30;1;29;14;32;17;25;9
10;21;13;19;3;18;28;11;16;26;2;8;15;5;4;7;12;6;24;20;31;22;27;23;30;1;29;14;32;17;25;9;97;24042
97;23442;10;21;2;19;3;18;28;11;16;26;13;8;15;5;4;7;12;6;24;20;31;22;27;23;30;1;29;14;32;17;25;9
10;21;2;11;3;18;28;19;16;26;13;8;15;5;4;7;12;6;24;20;31;22;27;23;30;1;29;14;32;17;25;9;97;23440
97;23440;10;21;2;11;3;18;28;19;16;26;13;8;15;5;4;7;12;6;24;20;31;22;27;23;30;1;29;14;32;17;25;9
10;21;2;11;3;18;28;19;16;6;13;8;15;5;4;7;12;26;24;20;31;22;27;23;30;1;29;14;32;17;25;9;97;23916
97;23440;10;21;2;11;3;18;28;19;16;26;13;8;15;5;4;7;12;6;24;20;31;22;27;23;30;1;29;14;32;17;25;9
10;21;2;11;3;18;28;31;16;26;13;8;15;5;4;7;12;6;24;20;19;22;27;23;30;1;29;14;32;17;25;9;97;23940
97;23440;10;21;2;11;3;18;28;19;16;26;13;8;15;5;4;7;12;6;24;20;31;22;27;23;30;1;29;14;32;17;25;9
10;21;2;11;28;18;3;19;16;26;13;8;15;5;4;7;12;6;24;20;31;22;27;23;30;1;29;14;32;17;25;9;97;24384
97;23440;10;21;2;11;3;18;28;19;16;26;13;8;15;5;4;7;12;6;24;20;31;22;27;23;30;1;29;14;32;17;25;9
10;21;2;11;3;18;28;19;16;26;13;8;15;5;4;7;12;6;24;20;14;22;27;23;30;1;29;31;32;17;25;9;97;24086
97;23440;10;21;2;11;3;18;28;19;16;26;13;8;15;5;4;7;12;6;24;20;31;22;27;23;30;1;29;14;32;17;25;9
10;29;2;11;3;18;28;19;16;26;13;8;15;5;4;7;12;6;24;20;31;22;27;23;30;1;21;14;32;17;25;9;97;24080
97;23440;10;21;2;11;3;18;28;19;16;26;13;8;15;5;4;7;12;6;24;20;31;22;27;23;30;1;29;14;32;17;25;9
10;21;2;11;3;18;28;19;16;26;13;8;15;5;4;7;12;6;24;20;1;22;27;23;30;31;29;14;32;17;25;9;97;25838
97;23440;10;21;2;11;3;18;28;19;16;26;13;8;15;5;4;7;12;6;24;20;31;22;27;23;30;1;29;14;32;17;25;9
10;21;2;11;3;18;28;19;16;26;13;12;15;5;4;7;8;6;24;20;31;22;27;23;30;1;29;14;32;17;25;9;97;23240
97;23240;10;21;2;11;3;18;28;19;16;26;13;12;15;5;4;7;8;6;24;20;31;22;27;23;30;1;29;14;32;17;25;9
10;3;2;11;21;18;28;19;16;26;13;12;15;5;4;7;8;6;24;20;31;22;27;23;30;1;29;14;32;17;25;9;97;23240
97;23240;10;3;2;11;21;18;28;19;16;26;13;12;15;5;4;7;8;6;24;20;31;22;27;23;30;1;29;14;32;17;25;9
10;3;2;11;6;18;28;19;16;26;13;12;15;5;4;7;8;21;24;20;31;22;27;23;30;1;29;14;32;17;25;9;97;22416
97;22416;10;3;2;11;6;18;28;19;16;26;13;12;15;5;4;7;8;21;24;20;31;22;27;23;30;1;29;14;32;17;25;9
10;3;2;11;6;18;28;19;16;26;13;12;15;5;4;22;8;21;24;20;31;7;27;23;30;1;29;14;32;17;25;9;97;22850
98;22416;10;3;2;11;6;18;28;19;16;26;13;12;15;5;4;7;8;21;24;20;31;22;27;23;30;1;29;14;32;17;25;9
10;3;2;11;6;31;28;19;16;26;13;12;15;5;4;7;8;21;24;20;18;22;27;23;30;1;29;14;32;17;25;9;98;23456
98;22416;10;3;2;11;6;18;28;19;16;26;13;12;15;5;4;7;8;21;24;20;31;22;27;23;30;1;29;14;32;17;25;9
10;3;2;11;6;18;28;19;16;26;13;12;15;5;4;7;8;21;23;20;31;22;27;24;30;1;29;14;32;17;25;9;98;22536
98;22536;10;3;2;11;6;18;28;19;16;26;13;12;15;5;4;7;8;21;23;20;31;22;27;24;30;1;29;14;32;17;25;9
10;3;2;11;6;18;13;19;16;26;28;12;15;5;4;7;8;21;23;20;31;22;27;24;30;1;29;14;32;17;25;9;98;23494
98;22536;10;3;2;11;6;18;28;19;16;26;13;12;15;5;4;7;8;21;23;20;31;22;27;24;30;1;29;14;32;17;25;9
10;3;2;4;6;18;28;19;16;26;13;12;15;5;11;7;8;21;23;20;31;22;27;24;30;1;29;14;32;17;25;9;98;22696
98;22696;10;3;2;4;6;18;28;19;16;26;13;12;15;5;11;7;8;21;23;20;31;22;27;24;30;1;29;14;32;17;25;9
10;3;2;4;6;18;28;19;16;26;13;12;15;5;11;7;8;27;23;20;31;22;21;24;30;1;29;14;32;17;25;9;98;23696
98;22696;10;3;2;4;6;18;28;19;16;26;13;12;15;5;11;7;8;21;23;20;31;22;27;24;30;1;29;14;32;17;25;9
10;3;2;4;6;18;28;19;16;26;14;12;15;5;11;7;8;21;23;20;31;22;27;24;30;1;29;13;32;17;25;9;98;22296
98;22296;10;3;2;4;6;18;28;19;16;26;14;12;15;5;11;7;8;21;23;20;31;22;27;24;30;1;29;13;32;17;25;9
10;3;2;4;6;18;28;19;16;26;14;22;15;5;11;7;8;21;23;20;31;12;27;24;30;1;29;13;32;17;25;9;98;22350
98;22350;10;3;2;4;6;18;28;19;16;26;14;22;15;5;11;7;8;21;23;20;31;12;27;24;30;1;29;13;32;17;25;9
10;3;2;4;6;18;28;19;16;26;14;22;15;5;11;7;8;21;23;20;13;12;27;24;30;1;29;31;32;17;25;9;98;23072
98;22350;10;3;2;4;6;18;28;19;16;26;14;22;15;5;11;7;8;21;23;20;31;12;27;24;30;1;29;13;32;17;25;9
10;3;2;4;6;18;28;13;16;26;14;22;15;5;11;7;8;21;23;20;31;12;27;24;30;1;29;19;32;17;25;9;98;23458
98;22350;10;3;2;4;6;18;28;19;16;26;14;22;15;5;11;7;8;21;23;20;31;12;27;24;30;1;29;13;32;17;25;9
10;3;2;4;6;18;28;19;16;26;14;22;15;5;11;7;30;21;23;20;31;12;27;24;8;1;29;13;32;17;25;9;98;23390
98;22350;10;3;2;4;6;18;28;19;16;26;14;22;15;5;11;7;8;21;23;20;31;12;27;24;30;1;29;13;32;17;25;9
10;3;2;4;6;18;28;19;16;26;14;22;15;5;11;7;32;21;23;20;31;12;27;24;30;1;29;13;8;17;25;9;98;24612
98;22350;10;3;2;4;6;18;28;19;16;26;14;22;15;5;11;7;8;21;23;20;31;12;27;24;30;1;29;13;32;17;25;9
10;3;2;25;6;18;28;19;16;26;14;22;15;5;11;7;8;21;23;20;31;12;27;24;30;1;29;13;32;17;4;9;98;23328
98;22350;10;3;2;4;6;18;28;19;16;26;14;22;15;5;11;7;8;21;23;20;31;12;27;24;30;1;29;13;32;17;25;9
31;3;2;4;6;18;28;19;16;26;14;22;15;5;11;7;8;21;23;20;10;12;27;24;30;1;29;13;32;17;25;9;98;23624
98;22350;10;3;2;4;6;18;28;19;16;26;14;22;15;5;11;7;8;21;23;20;31;12;27;24;30;1;29;13;32;17;25;9
10;31;2;4;6;18;28;19;16;26;14;22;15;5;11;7;8;21;23;20;3;12;27;24;30;1;29;13;32;17;25;9;98;24058
98;22350;10;3;2;4;6;18;28;19;16;26;14;22;15;5;11;7;8;21;23;20;31;12;27;24;30;1;29;13;32;17;25;9
10;3;2;4;6;18;28;22;16;26;14;19;15;5;11;7;8;21;23;20;31;12;27;24;30;1;29;13;32;17;25;9;98;22590
98;22590;10;3;2;4;6;18;28;22;16;26;14;19;15;5;11;7;8;21;23;20;31;12;27;24;30;1;29;13;32;17;25;9
10;3;2;4;6;18;28;22;16;26;14;19;15;5;11;1;8;21;23;20;31;12;27;24;30;7;29;13;32;17;25;9;98;23430
98;22590;10;3;2;4;6;18;28;22;16;26;14;19;15;5;11;7;8;21;23;20;31;12;27;24;30;1;29;13;32;17;25;9
10;3;2;4;6;19;28;22;16;26;14;18;15;5;11;7;8;21;23;20;31;12;27;24;30;1;29;13;32;17;25;9;98;22490
98;22490;10;3;2;4;6;19;28;22;16;26;14;18;15;5;11;7;8;21;23;20;31;12;27;24;30;1;29;13;32;17;25;9
10;3;2;4;6;19;28;22;16;26;14;18;15;5;11;7;8;21;23;29;31;12;27;24;30;1;20;13;32;17;25;9;98;23210
98;22490;10;3;2;4;6;19;28;22;16;26;14;18;15;5;11;7;8;21;23;20;31;12;27;24;30;1;29;13;32;17;25;9
10;3;2;4;6;19;28;22;16;26;25;18;15;5;11;7;8;21;23;20;31;12;27;24;30;1;29;13;32;17;14;9;98;23346
