"X1";"X26600";"X9";"X14";"X25";"X7";"X23";"X26";"X22";"X12";"X3";"X13";"X5";"X16";"X2";"X6";"X27";"X28";"X32";"X21";"X10";"X20";"X8";"X24";"X31";"X29";"X17";"X18";"X19";"X1.1";"X4";"X11";"X15";"X30"
13;29;32;28;7;26;25;21;16;6;27;19;9;1;17;22;3;5;30;20;24;15;10;12;31;23;8;2;18;11;4;14;77;26928
77;26546;17;29;32;28;7;26;25;21;16;6;27;19;9;1;13;22;3;5;30;20;24;15;10;12;31;23;8;2;18;11;4;14
17;29;32;28;7;26;25;21;16;6;27;19;9;1;2;22;3;5;30;20;24;15;10;12;31;23;8;13;18;11;4;14;77;26546
77;26546;17;29;32;28;7;26;25;21;16;6;27;19;9;1;2;22;3;5;30;20;24;15;10;12;31;23;8;13;18;11;4;14
17;29;32;28;7;26;25;21;16;6;27;19;9;1;2;22;3;5;13;20;24;15;10;12;31;23;8;30;18;11;4;14;77;27098
77;26546;17;29;32;28;7;26;25;21;16;6;27;19;9;1;2;22;3;5;30;20;24;15;10;12;31;23;8;13;18;11;4;14
17;29;32;28;7;12;25;21;16;6;27;19;9;1;2;22;3;5;30;20;24;15;10;26;31;23;8;13;18;11;4;14;77;26604
77;26604;17;29;32;28;7;12;25;21;16;6;27;19;9;1;2;22;3;5;30;20;24;15;10;26;31;23;8;13;18;11;4;14
17;29;32;28;7;12;25;21;16;6;27;19;9;1;2;22;3;5;30;20;24;15;10;11;31;23;8;13;18;26;4;14;77;26868
77;26604;17;29;32;28;7;12;25;21;16;6;27;19;9;1;2;22;3;5;30;20;24;15;10;26;31;23;8;13;18;11;4;14
17;29;32;28;7;12;25;21;16;6;27;19;9;1;2;22;3;5;30;20;24;26;10;15;31;23;8;13;18;11;4;14;77;26554
77;26554;17;29;32;28;7;12;25;21;16;6;27;19;9;1;2;22;3;5;30;20;24;26;10;15;31;23;8;13;18;11;4;14
17;29;32;28;7;12;25;21;16;6;27;19;9;1;2;3;22;5;30;20;24;26;10;15;31;23;8;13;18;11;4;14;77;26554
77;26554;17;29;32;28;7;12;25;21;16;6;27;19;9;1;2;3;22;5;30;20;24;26;10;15;31;23;8;13;18;11;4;14
17;29;32;8;7;12;25;21;16;6;27;19;9;1;2;3;22;5;30;20;24;26;10;15;31;23;28;13;18;11;4;14;77;27184
77;26554;17;29;32;28;7;12;25;21;16;6;27;19;9;1;2;3;22;5;30;20;24;26;10;15;31;23;8;13;18;11;4;14
17;29;32;28;7;12;25;21;16;6;27;19;9;1;2;3;22;5;30;20;24;26;10;15;11;23;8;13;18;31;4;14;77;26370
77;26370;17;29;32;28;7;12;25;21;16;6;27;19;9;1;2;3;22;5;30;20;24;26;10;15;11;23;8;13;18;31;4;14
17;29;32;28;7;12;25;21;16;6;27;19;18;1;2;3;22;5;30;20;24;26;10;15;11;23;8;13;9;31;4;14;77;26424
78;26424;17;29;32;28;7;12;25;21;16;6;27;19;18;1;2;3;22;5;30;20;24;26;10;15;11;23;8;13;9;31;4;14
17;29;32;28;7;6;25;21;16;12;27;19;18;1;2;3;22;5;30;20;24;26;10;15;11;23;8;13;9;31;4;14;78;26304
78;26304;17;29;32;28;7;6;25;21;16;12;27;19;18;1;2;3;22;5;30;20;24;26;10;15;11;23;8;13;9;31;4;14
17;29;32;28;7;6;25;21;16;12;27;19;18;1;14;3;22;5;30;20;24;26;10;15;11;23;8;13;9;31;4;2;78;26044
78;26044;17;29;32;28;7;6;25;21;16;12;27;19;18;1;14;3;22;5;30;20;24;26;10;15;11;23;8;13;9;31;4;2
17;29;13;28;7;6;25;21;16;12;27;19;18;1;14;3;22;5;30;20;24;26;10;15;11;23;8;32;9;31;4;2;78;26530
78;26044;17;29;32;28;7;6;25;21;16;12;27;19;18;1;14;3;22;5;30;20;24;26;10;15;11;23;8;13;9;31;4;2
17;29;32;28;7;6;25;21;16;12;27;19;18;1;14;3;22;5;30;20;23;26;10;15;11;24;8;13;9;31;4;2;78;26344
78;26344;17;29;32;28;7;6;25;21;16;12;27;19;18;1;14;3;22;5;30;20;23;26;10;15;11;24;8;13;9;31;4;2
17;29;32;28;7;6;25;21;31;12;27;19;18;1;14;3;22;5;30;20;23;26;10;15;11;24;8;13;9;16;4;2;78;25458
78;25458;17;29;32;28;7;6;25;21;31;12;27;19;18;1;14;3;22;5;30;20;23;26;10;15;11;24;8;13;9;16;4;2
17;2;32;28;7;6;25;21;31;12;27;19;18;1;14;3;22;5;30;20;23;26;10;15;11;24;8;13;9;16;4;29;78;25336
78;25336;17;2;32;28;7;6;25;21;31;12;27;19;18;1;14;3;22;5;30;20;23;26;10;15;11;24;8;13;9;16;4;29
17;2;32;28;7;22;25;21;31;12;27;19;18;1;14;3;6;5;30;20;23;26;10;15;11;24;8;13;9;16;4;29;78;25566
78;25566;17;2;32;28;7;22;25;21;31;12;27;19;18;1;14;3;6;5;30;20;23;26;10;15;11;24;8;13;9;16;4;29
17;2;32;28;7;22;25;21;31;12;30;19;18;1;14;3;6;5;27;20;23;26;10;15;11;24;8;13;9;16;4;29;78;26086
78;26086;17;2;32;28;7;22;25;21;31;12;30;19;18;1;14;3;6;5;27;20;23;26;10;15;11;24;8;13;9;16;4;29
17;2;11;28;7;22;25;21;31;12;30;19;18;1;14;3;6;5;27;20;23;26;10;15;32;24;8;13;9;16;4;29;78;25556
78;25556;17;2;11;28;7;22;25;21;31;12;30;19;18;1;14;3;6;5;27;20;23;26;10;15;32;24;8;13;9;16;4;29
17;2;11;28;7;22;25;21;31;12;30;10;18;1;14;3;6;5;27;20;23;26;19;15;32;24;8;13;9;16;4;29;78;26042
78;25556;17;2;11;28;7;22;25;21;31;12;30;19;18;1;14;3;6;5;27;20;23;26;10;15;32;24;8;13;9;16;4;29
17;2;11;28;7;22;25;21;31;12;23;19;18;1;14;3;6;5;27;20;30;26;10;15;32;24;8;13;9;16;4;29;78;24736
78;24736;17;2;11;28;7;22;25;21;31;12;23;19;18;1;14;3;6;5;27;20;30;26;10;15;32;24;8;13;9;16;4;29
17;2;11;28;7;22;25;21;31;12;23;19;18;1;14;3;6;5;27;20;15;26;10;30;32;24;8;13;9;16;4;29;78;25146
78;24736;17;2;11;28;7;22;25;21;31;12;23;19;18;1;14;3;6;5;27;20;30;26;10;15;32;24;8;13;9;16;4;29
17;2;11;28;7;22;25;21;31;12;23;19;27;1;14;3;6;5;18;20;30;26;10;15;32;24;8;13;9;16;4;29;78;24696
78;24696;17;2;11;28;7;22;25;21;31;12;23;19;27;1;14;3;6;5;18;20;30;26;10;15;32;24;8;13;9;16;4;29
17;2;11;28;7;22;25;21;31;32;23;19;27;1;14;3;6;5;18;20;30;26;10;15;12;24;8;13;9;16;4;29;78;24682
78;24682;17;2;11;28;7;22;25;21;31;32;23;19;27;1;14;3;6;5;18;20;30;26;10;15;12;24;8;13;9;16;4;29
17;2;11;28;7;22;25;21;13;32;23;19;27;1;14;3;6;5;18;20;30;26;10;15;12;24;8;31;9;16;4;29;78;24672
78;24672;17;2;11;28;7;22;25;21;13;32;23;19;27;1;14;3;6;5;18;20;30;26;10;15;12;24;8;31;9;16;4;29
17;2;11;28;7;22;25;3;13;32;23;19;27;1;14;21;6;5;18;20;30;26;10;15;12;24;8;31;9;16;4;29;78;24696
78;24696;17;2;11;28;7;22;25;3;13;32;23;19;27;1;14;21;6;5;18;20;30;26;10;15;12;24;8;31;9;16;4;29
17;2;11;28;7;10;25;3;13;32;23;19;27;1;14;21;6;5;18;20;30;26;22;15;12;24;8;31;9;16;4;29;78;25200
78;24696;17;2;11;28;7;22;25;3;13;32;23;19;27;1;14;21;6;5;18;20;30;26;10;15;12;24;8;31;9;16;4;29
17;2;11;28;7;22;25;3;13;32;23;19;27;1;14;21;6;5;18;24;30;26;10;15;12;20;8;31;9;16;4;29;78;24936
78;24936;17;2;11;28;7;22;25;3;13;32;23;19;27;1;14;21;6;5;18;24;30;26;10;15;12;20;8;31;9;16;4;29
17;2;11;13;7;22;25;3;28;32;23;19;27;1;14;21;6;5;18;24;30;26;10;15;12;20;8;31;9;16;4;29;78;24676
78;24676;17;2;11;13;7;22;25;3;28;32;23;19;27;1;14;21;6;5;18;24;30;26;10;15;12;20;8;31;9;16;4;29
17;2;11;13;7;22;25;3;28;32;23;19;27;14;1;21;6;5;18;24;30;26;10;15;12;20;8;31;9;16;4;29;78;24996
79;24676;17;2;11;13;7;22;25;3;28;32;23;19;27;1;14;21;6;5;18;24;30;26;10;15;12;20;8;31;9;16;4;29
17;2;11;13;7;22;19;3;28;32;23;25;27;1;14;21;6;5;18;24;30;26;10;15;12;20;8;31;9;16;4;29;79;24476
79;24476;17;2;11;13;7;22;19;3;28;32;23;25;27;1;14;21;6;5;18;24;30;26;10;15;12;20;8;31;9;16;4;29
17;2;11;13;20;22;19;3;28;32;23;25;27;1;14;21;6;5;18;24;30;26;10;15;12;7;8;31;9;16;4;29;79;23510
79;23510;17;2;11;13;20;22;19;3;28;32;23;25;27;1;14;21;6;5;18;24;30;26;10;15;12;7;8;31;9;16;4;29
17;2;11;13;20;22;19;3;28;32;23;25;27;1;14;21;6;5;18;31;30;26;10;15;12;7;8;24;9;16;4;29;79;23870
79;23870;17;2;11;13;20;22;19;3;28;32;23;25;27;1;14;21;6;5;18;31;30;26;10;15;12;7;8;24;9;16;4;29
17;2;11;13;24;22;19;3;28;32;23;25;27;1;14;21;6;5;18;31;30;26;10;15;12;7;8;20;9;16;4;29;79;23730
79;23730;17;2;11;13;24;22;19;3;28;32;23;25;27;1;14;21;6;5;18;31;30;26;10;15;12;7;8;20;9;16;4;29
17;24;11;13;2;22;19;3;28;32;23;25;27;1;14;21;6;5;18;31;30;26;10;15;12;7;8;20;9;16;4;29;79;23730
79;23730;17;24;11;13;2;22;19;3;28;32;23;25;27;1;14;21;6;5;18;31;30;26;10;15;12;7;8;20;9;16;4;29
17;24;11;13;2;22;19;6;28;32;23;25;27;1;14;21;3;5;18;31;30;26;10;15;12;7;8;20;9;16;4;29;79;24090
79;24090;17;24;11;13;2;22;19;6;28;32;23;25;27;1;14;21;3;5;18;31;30;26;10;15;12;7;8;20;9;16;4;29
17;20;11;13;2;22;19;6;28;32;23;25;27;1;14;21;3;5;18;31;30;26;10;15;12;7;8;24;9;16;4;29;79;24190
79;24190;17;20;11;13;2;22;19;6;28;32;23;25;27;1;14;21;3;5;18;31;30;26;10;15;12;7;8;24;9;16;4;29
17;20;11;13;2;22;19;6;28;32;23;25;24;1;14;21;3;5;18;31;30;26;10;15;12;7;8;27;9;16;4;29;79;24430
79;24430;17;20;11;13;2;22;19;6;28;32;23;25;24;1;14;21;3;5;18;31;30;26;10;15;12;7;8;27;9;16;4;29
17;20;11;13;2;22;19;6;28;23;32;25;24;1;14;21;3;5;18;31;30;26;10;15;12;7;8;27;9;16;4;29;79;25410
79;24430;17;20;11;13;2;22;19;6;28;32;23;25;24;1;14;21;3;5;18;31;30;26;10;15;12;7;8;27;9;16;4;29
17;2;11;13;20;22;19;6;28;32;23;25;24;1;14;21;3;5;18;31;30;26;10;15;12;7;8;27;9;16;4;29;79;24430
79;24430;17;2;11;13;20;22;19;6;28;32;23;25;24;1;14;21;3;5;18;31;30;26;10;15;12;7;8;27;9;16;4;29
17;2;11;13;20;22;19;6;28;32;23;25;24;12;14;21;3;5;18;31;30;26;10;15;1;7;8;27;9;16;4;29;79;24430
79;24430;17;2;11;13;20;22;19;6;28;32;23;25;24;12;14;21;3;5;18;31;30;26;10;15;1;7;8;27;9;16;4;29
11;2;17;13;20;22;19;6;28;32;23;25;24;12;14;21;3;5;18;31;30;26;10;15;1;7;8;27;9;16;4;29;79;24460
79;24460;11;2;17;13;20;22;19;6;28;32;23;25;24;12;14;21;3;5;18;31;30;26;10;15;1;7;8;27;9;16;4;29
11;2;17;13;20;22;19;6;28;32;23;25;24;12;14;21;1;5;18;31;30;26;10;15;3;7;8;27;9;16;4;29;79;24500
79;24500;11;2;17;13;20;22;19;6;28;32;23;25;24;12;14;21;1;5;18;31;30;26;10;15;3;7;8;27;9;16;4;29
11;2;17;13;20;22;19;6;28;32;23;25;24;12;14;21;1;5;18;31;16;26;10;15;3;7;8;27;9;30;4;29;79;25130
79;24500;11;2;17;13;20;22;19;6;28;32;23;25;24;12;14;21;1;5;18;31;30;26;10;15;3;7;8;27;9;16;4;29
11;2;17;13;20;22;19;6;28;32;23;25;24;12;14;21;31;5;18;1;30;26;10;15;3;7;8;27;9;16;4;29;79;24504
79;24504;11;2;17;13;20;22;19;6;28;32;23;25;24;12;14;21;31;5;18;1;30;26;10;15;3;7;8;27;9;16;4;29
11;2;17;13;20;22;19;12;28;32;23;25;24;6;14;21;31;5;18;1;30;26;10;15;3;7;8;27;9;16;4;29;79;24784
79;24504;11;2;17;13;20;22;19;6;28;32;23;25;24;12;14;21;31;5;18;1;30;26;10;15;3;7;8;27;9;16;4;29
11;2;17;13;20;22;19;6;28;32;23;25;5;12;14;21;31;24;18;1;30;26;10;15;3;7;8;27;9;16;4;29;79;25578
79;24504;11;2;17;13;20;22;19;6;28;32;23;25;24;12;14;21;31;5;18;1;30;26;10;15;3;7;8;27;9;16;4;29
11;2;17;13;20;22;19;6;28;32;23;25;24;12;27;21;31;5;18;1;30;26;10;15;3;7;8;14;9;16;4;29;79;24946
79;24504;11;2;17;13;20;22;19;6;28;32;23;25;24;12;14;21;31;5;18;1;30;26;10;15;3;7;8;27;9;16;4;29
11;2;17;13;20;22;19;6;28;32;23;25;24;12;14;21;31;9;18;1;30;26;10;15;3;7;8;27;5;16;4;29;79;24744
79;24744;11;2;17;13;20;22;19;6;28;32;23;25;24;12;14;21;31;9;18;1;30;26;10;15;3;7;8;27;5;16;4;29
11;2;17;13;20;22;19;6;23;32;28;25;24;12;14;21;31;9;18;1;30;26;10;15;3;7;8;27;5;16;4;29;79;24984
80;24984;11;2;17;13;20;22;19;6;23;32;28;25;24;12;14;21;31;9;18;1;30;26;10;15;3;7;8;27;5;16;4;29
11;2;17;30;20;22;19;6;23;32;28;25;24;12;14;21;31;9;18;1;13;26;10;15;3;7;8;27;5;16;4;29;80;24560
80;24560;11;2;17;30;20;22;19;6;23;32;28;25;24;12;14;21;31;9;18;1;13;26;10;15;3;7;8;27;5;16;4;29
11;2;17;30;20;22;19;6;23;32;28;25;21;12;14;24;31;9;18;1;13;26;10;15;3;7;8;27;5;16;4;29;80;24960
80;24960;11;2;17;30;20;22;19;6;23;32;28;25;21;12;14;24;31;9;18;1;13;26;10;15;3;7;8;27;5;16;4;29
11;2;6;30;20;22;19;17;23;32;28;25;21;12;14;24;31;9;18;1;13;26;10;15;3;7;8;27;5;16;4;29;80;24222
80;24222;11;2;6;30;20;22;19;17;23;32;28;25;21;12;14;24;31;9;18;1;13;26;10;15;3;7;8;27;5;16;4;29
11;1;6;30;20;22;19;17;23;32;28;25;21;12;14;24;31;9;18;2;13;26;10;15;3;7;8;27;5;16;4;29;80;24642
80;24222;11;2;6;30;20;22;19;17;23;32;28;25;21;12;14;24;31;9;18;1;13;26;10;15;3;7;8;27;5;16;4;29
11;2;6;30;20;22;19;17;23;32;16;25;21;12;14;24;31;9;18;1;13;26;10;15;3;7;8;27;5;28;4;29;80;25410
80;24222;11;2;6;30;20;22;19;17;23;32;28;25;21;12;14;24;31;9;18;1;13;26;10;15;3;7;8;27;5;16;4;29
11;2;6;30;20;22;19;27;23;32;28;25;21;12;14;24;31;9;18;1;13;26;10;15;3;7;8;17;5;16;4;29;80;24182
80;24182;11;2;6;30;20;22;19;27;23;32;28;25;21;12;14;24;31;9;18;1;13;26;10;15;3;7;8;17;5;16;4;29
11;2;6;30;20;22;19;27;23;32;28;25;21;12;14;8;31;9;18;1;13;26;10;15;3;7;24;17;5;16;4;29;80;25010
80;25010;11;2;6;30;20;22;19;27;23;32;28;25;21;12;14;8;31;9;18;1;13;26;10;15;3;7;24;17;5;16;4;29
11;2;6;30;20;22;19;27;23;32;28;25;21;12;16;8;31;9;18;1;13;26;10;15;3;7;24;17;5;14;4;29;80;25450
80;25010;11;2;6;30;20;22;19;27;23;32;28;25;21;12;14;8;31;9;18;1;13;26;10;15;3;7;24;17;5;16;4;29
11;2;6;30;20;22;19;5;23;32;28;25;21;12;14;8;31;9;18;1;13;26;10;15;3;7;24;17;27;16;4;29;80;25920
80;25010;11;2;6;30;20;22;19;27;23;32;28;25;21;12;14;8;31;9;18;1;13;26;10;15;3;7;24;17;5;16;4;29
11;2;3;30;20;22;19;27;23;32;28;25;21;12;14;8;31;9;18;1;13;26;10;15;6;7;24;17;5;16;4;29;80;25370
80;25010;11;2;6;30;20;22;19;27;23;32;28;25;21;12;14;8;31;9;18;1;13;26;10;15;3;7;24;17;5;16;4;29
11;2;6;20;30;22;19;27;23;32;28;25;21;12;14;8;31;9;18;1;13;26;10;15;3;7;24;17;5;16;4;29;80;25210
80;25210;11;2;6;20;30;22;19;27;23;32;28;25;21;12;14;8;31;9;18;1;13;26;10;15;3;7;24;17;5;16;4;29
11;2;6;20;30;22;19;12;23;32;28;25;21;27;14;8;31;9;18;1;13;26;10;15;3;7;24;17;5;16;4;29;80;25474
80;25210;11;2;6;20;30;22;19;27;23;32;28;25;21;12;14;8;31;9;18;1;13;26;10;15;3;7;24;17;5;16;4;29
11;2;10;20;30;22;19;27;23;32;28;25;21;12;14;8;31;9;18;1;13;26;6;15;3;7;24;17;5;16;4;29;80;25170
80;25170;11;2;10;20;30;22;19;27;23;32;28;25;21;12;14;8;31;9;18;1;13;26;6;15;3;7;24;17;5;16;4;29
11;2;10;20;30;22;19;27;23;14;28;25;21;12;32;8;31;9;18;1;13;26;6;15;3;7;24;17;5;16;4;29;80;25302
80;25302;11;2;10;20;30;22;19;27;23;14;28;25;21;12;32;8;31;9;18;1;13;26;6;15;3;7;24;17;5;16;4;29
11;2;10;20;30;22;19;27;23;14;28;25;15;12;32;8;31;9;18;1;13;26;6;21;3;7;24;17;5;16;4;29;80;25890
80;25890;11;2;10;20;30;22;19;27;23;14;28;25;15;12;32;8;31;9;18;1;13;26;6;21;3;7;24;17;5;16;4;29
11;2;10;20;30;22;19;27;23;14;28;8;15;12;32;25;31;9;18;1;13;26;6;21;3;7;24;17;5;16;4;29;80;25774
80;25774;11;2;10;20;30;22;19;27;23;14;28;8;15;12;32;25;31;9;18;1;13;26;6;21;3;7;24;17;5;16;4;29
11;3;10;20;30;22;19;27;23;14;28;8;15;12;32;25;31;9;18;1;13;26;6;21;2;7;24;17;5;16;4;29;80;25714
80;25714;11;3;10;20;30;22;19;27;23;14;28;8;15;12;32;25;31;9;18;1;13;26;6;21;2;7;24;17;5;16;4;29
11;3;10;20;30;22;19;27;23;14;28;8;15;31;32;25;12;9;18;1;13;26;6;21;2;7;24;17;5;16;4;29;80;26342
80;26342;11;3;10;20;30;22;19;27;23;14;28;8;15;31;32;25;12;9;18;1;13;26;6;21;2;7;24;17;5;16;4;29
11;3;10;20;30;22;9;27;23;14;28;8;15;31;32;25;12;19;18;1;13;26;6;21;2;7;24;17;5;16;4;29;80;25838
80;25838;11;3;10;20;30;22;9;27;23;14;28;8;15;31;32;25;12;19;18;1;13;26;6;21;2;7;24;17;5;16;4;29
11;3;10;20;30;22;9;27;23;14;28;8;15;7;32;25;12;19;18;1;13;26;6;21;2;31;24;17;5;16;4;29;80;26118
81;26118;11;3;10;20;30;22;9;27;23;14;28;8;15;7;32;25;12;19;18;1;13;26;6;21;2;31;24;17;5;16;4;29
11;3;10;20;30;22;9;27;23;14;28;8;15;7;32;25;12;19;6;1;13;26;18;21;2;31;24;17;5;16;4;29;81;26660
81;26118;11;3;10;20;30;22;9;27;23;14;28;8;15;7;32;25;12;19;18;1;13;26;6;21;2;31;24;17;5;16;4;29
11;3;10;20;30;22;9;27;23;14;28;8;15;7;32;25;12;26;18;1;13;19;6;21;2;31;24;17;5;16;4;29;81;26478
81;26118;11;3;10;20;30;22;9;27;23;14;28;8;15;7;32;25;12;19;18;1;13;26;6;21;2;31;24;17;5;16;4;29
11;3;10;20;30;22;9;27;23;21;28;8;15;7;32;25;12;19;18;1;13;26;6;14;2;31;24;17;5;16;4;29;81;25736
81;25736;11;3;10;20;30;22;9;27;23;21;28;8;15;7;32;25;12;19;18;1;13;26;6;14;2;31;24;17;5;16;4;29
11;3;5;20;30;22;9;27;23;21;28;8;15;7;32;25;12;19;18;1;13;26;6;14;2;31;24;17;10;16;4;29;81;26296
81;25736;11;3;10;20;30;22;9;27;23;21;28;8;15;7;32;25;12;19;18;1;13;26;6;14;2;31;24;17;5;16;4;29
11;3;10;20;30;22;9;27;23;21;28;5;15;7;32;25;12;19;18;1;13;26;6;14;2;31;24;17;8;16;4;29;81;26596
81;25736;11;3;10;20;30;22;9;27;23;21;28;8;15;7;32;25;12;19;18;1;13;26;6;14;2;31;24;17;5;16;4;29
11;3;10;20;30;22;9;27;23;21;28;8;15;7;32;2;12;19;18;1;13;26;6;14;25;31;24;17;5;16;4;29;81;25776
81;25776;11;3;10;20;30;22;9;27;23;21;28;8;15;7;32;2;12;19;18;1;13;26;6;14;25;31;24;17;5;16;4;29
11;3;10;20;30;22;9;27;23;21;28;8;15;7;32;2;12;19;18;1;13;26;6;14;25;31;24;4;5;16;17;29;81;25908
81;25908;11;3;10;20;30;22;9;27;23;21;28;8;15;7;32;2;12;19;18;1;13;26;6;14;25;31;24;4;5;16;17;29
11;3;10;20;30;22;9;27;23;21;28;8;15;7;32;2;12;19;18;1;6;26;13;14;25;31;24;4;5;16;17;29;81;26068
81;26068;11;3;10;20;30;22;9;27;23;21;28;8;15;7;32;2;12;19;18;1;6;26;13;14;25;31;24;4;5;16;17;29
11;3;10;20;30;22;9;27;23;21;28;8;15;7;32;2;12;5;18;1;6;26;13;14;25;31;24;4;19;16;17;29;81;27404
81;26068;11;3;10;20;30;22;9;27;23;21;28;8;15;7;32;2;12;19;18;1;6;26;13;14;25;31;24;4;5;16;17;29
22;3;10;20;30;11;9;27;23;21;28;8;15;7;32;2;12;19;18;1;6;26;13;14;25;31;24;4;5;16;17;29;81;25970
81;25970;22;3;10;20;30;11;9;27;23;21;28;8;15;7;32;2;12;19;18;1;6;26;13;14;25;31;24;4;5;16;17;29
22;3;10;20;30;11;9;27;7;21;28;8;15;23;32;2;12;19;18;1;6;26;13;14;25;31;24;4;5;16;17;29;81;25280
81;25280;22;3;10;20;30;11;9;27;7;21;28;8;15;23;32;2;12;19;18;1;6;26;13;14;25;31;24;4;5;16;17;29
22;3;10;20;30;11;9;27;7;21;28;26;15;23;32;2;12;19;18;1;6;8;13;14;25;31;24;4;5;16;17;29;81;25410
81;25410;22;3;10;20;30;11;9;27;7;21;28;26;15;23;32;2;12;19;18;1;6;8;13;14;25;31;24;4;5;16;17;29
22;3;10;20;30;11;4;27;7;21;28;26;15;23;32;2;12;19;18;1;6;8;13;14;25;31;24;9;5;16;17;29;81;25070
81;25070;22;3;10;20;30;11;4;27;7;21;28;26;15;23;32;2;12;19;18;1;6;8;13;14;25;31;24;9;5;16;17;29
22;3;10;20;30;11;4;27;7;21;28;26;15;23;32;2;12;19;18;1;6;8;16;14;25;31;24;9;5;13;17;29;81;25410
81;25410;22;3;10;20;30;11;4;27;7;21;28;26;15;23;32;2;12;19;18;1;6;8;16;14;25;31;24;9;5;13;17;29
22;3;10;20;30;11;4;27;7;21;28;26;15;25;32;2;12;19;18;1;6;8;16;14;23;31;24;9;5;13;17;29;81;25690
81;25410;22;3;10;20;30;11;4;27;7;21;28;26;15;23;32;2;12;19;18;1;6;8;16;14;25;31;24;9;5;13;17;29
22;3;10;20;30;11;4;27;7;21;16;26;15;23;32;2;12;19;18;1;6;8;28;14;25;31;24;9;5;13;17;29;81;25280
81;25280;22;3;10;20;30;11;4;27;7;21;16;26;15;23;32;2;12;19;18;1;6;8;28;14;25;31;24;9;5;13;17;29
20;3;10;22;30;11;4;27;7;21;16;26;15;23;32;2;12;19;18;1;6;8;28;14;25;31;24;9;5;13;17;29;81;25540
81;25280;22;3;10;20;30;11;4;27;7;21;16;26;15;23;32;2;12;19;18;1;6;8;28;14;25;31;24;9;5;13;17;29
22;3;10;20;13;11;4;27;7;21;16;26;15;23;32;2;12;19;18;1;6;8;28;14;25;31;24;9;5;30;17;29;81;25170
81;25170;22;3;10;20;13;11;4;27;7;21;16;26;15;23;32;2;12;19;18;1;6;8;28;14;25;31;24;9;5;30;17;29
22;3;10;20;13;11;4;27;7;21;16;26;15;9;32;2;12;19;18;1;6;8;28;14;25;31;24;23;5;30;17;29;81;25570
81;25170;22;3;10;20;13;11;4;27;7;21;16;26;15;23;32;2;12;19;18;1;6;8;28;14;25;31;24;9;5;30;17;29
22;3;10;20;13;11;4;27;7;21;16;26;15;23;32;2;12;19;18;1;6;8;28;14;31;25;24;9;5;30;17;29;81;25610
82;25610;22;3;10;20;13;11;4;27;7;21;16;26;15;23;32;2;12;19;18;1;6;8;28;14;31;25;24;9;5;30;17;29
22;3;10;26;13;11;4;27;7;21;16;20;15;23;32;2;12;19;18;1;6;8;28;14;31;25;24;9;5;30;17;29;82;25610
82;25610;22;3;10;26;13;11;4;27;7;21;16;20;15;23;32;2;12;19;18;1;6;8;28;14;31;25;24;9;5;30;17;29
22;3;10;26;13;11;4;27;7;21;16;20;15;23;28;2;12;19;18;1;6;8;32;14;31;25;24;9;5;30;17;29;82;25530
82;25530;22;3;10;26;13;11;4;27;7;21;16;20;15;23;28;2;12;19;18;1;6;8;32;14;31;25;24;9;5;30;17;29
22;3;10;26;13;11;4;27;14;21;16;20;15;23;28;2;12;19;18;1;6;8;32;7;31;25;24;9;5;30;17;29;82;25950
82;25950;22;3;10;26;13;11;4;27;14;21;16;20;15;23;28;2;12;19;18;1;6;8;32;7;31;25;24;9;5;30;17;29
22;3;10;26;13;11;4;27;14;21;16;20;15;23;28;2;12;19;18;1;6;8;32;7;29;25;24;9;5;30;17;31;82;25950
82;25950;22;3;10;26;13;11;4;27;14;21;16;20;15;23;28;2;12;19;18;1;6;8;32;7;29;25;24;9;5;30;17;31
22;3;10;26;13;11;4;27;14;21;16;20;15;23;28;30;12;19;18;1;6;8;32;7;29;25;24;9;5;2;17;31;82;26286
82;26286;22;3;10;26;13;11;4;27;14;21;16;20;15;23;28;30;12;19;18;1;6;8;32;7;29;25;24;9;5;2;17;31
22;3;10;26;13;11;4;27;14;21;16;20;15;23;9;30;12;19;18;1;6;8;32;7;29;25;24;28;5;2;17;31;82;26128
82;26128;22;3;10;26;13;11;4;27;14;21;16;20;15;23;9;30;12;19;18;1;6;8;32;7;29;25;24;28;5;2;17;31
22;3;10;26;13;11;4;27;17;21;16;20;15;23;9;30;12;19;18;1;6;8;32;7;29;25;24;28;5;2;14;31;82;26650
82;26128;22;3;10;26;13;11;4;27;14;21;16;20;15;23;9;30;12;19;18;1;6;8;32;7;29;25;24;28;5;2;17;31
22;3;10;26;13;11;4;27;14;1;16;20;15;23;9;30;12;19;18;21;6;8;32;7;29;25;24;28;5;2;17;31;82;26466
82;26128;22;3;10;26;13;11;4;27;14;21;16;20;15;23;9;30;12;19;18;1;6;8;32;7;29;25;24;28;5;2;17;31
22;3;10;29;13;11;4;27;14;21;16;20;15;23;9;30;12;19;18;1;6;8;32;7;26;25;24;28;5;2;17;31;82;26688
82;26128;22;3;10;26;13;11;4;27;14;21;16;20;15;23;9;30;12;19;18;1;6;8;32;7;29;25;24;28;5;2;17;31
22;3;10;26;13;11;4;27;14;21;16;20;15;8;9;30;12;19;18;1;6;23;32;7;29;25;24;28;5;2;17;31;82;26482
82;26128;22;3;10;26;13;11;4;27;14;21;16;20;15;23;9;30;12;19;18;1;6;8;32;7;29;25;24;28;5;2;17;31
