"X1";"X272";"X51";"X35";"X12";"X5";"X54";"X24";"X4";"X26";"X11";"X9";"X62";"X7";"X27";"X63";"X49";"X23";"X17";"X1.1";"X40";"X46";"X57";"X39";"X25";"X56";"X42";"X10";"X47";"X44";"X2";"X28";"X41";"X36";"X53";"X20";"X38";"X18";"X19";"X64";"X22";"X21";"X48";"X29";"X61";"X55";"X30";"X58";"X3";"X32";"X50";"X8";"X15";"X34";"X37";"X33";"X52";"X16";"X45";"X59";"X13";"X6";"X43";"X31";"X60";"X14"
29;282;1;52;15;28;14;44;62;16;45;9;64;11;35;60;30;2;31;55;3;12;17;57;36;53;32;27;25;10;59;46;23;49;6;38;63;29;33;18;43;61;13;54;51;26;47;39;48;37;22;20;50;19;40;24;58;4;21;8;7;5;41;56;42;34
1;52;15;51;14;44;62;16;45;9;64;11;35;60;30;2;31;55;3;12;17;57;36;53;32;27;25;10;59;46;23;49;6;38;63;29;33;18;43;61;13;54;28;26;47;39;48;37;22;20;50;19;40;24;58;4;21;8;7;5;41;56;42;34;29;290
29;290;1;52;15;51;14;44;62;16;45;9;64;11;35;60;30;2;31;55;3;12;17;57;36;53;32;27;25;10;59;46;23;49;6;38;63;29;33;18;43;61;13;54;28;26;47;39;48;37;22;20;50;19;40;24;58;4;21;8;7;5;41;56;42;34
1;52;15;51;14;44;62;16;45;9;64;11;35;60;30;2;31;55;3;12;17;57;36;53;32;27;25;10;59;46;23;49;6;38;63;29;33;18;43;61;13;54;28;26;47;39;48;37;22;20;50;19;40;24;58;21;4;8;7;5;41;56;42;34;29;290
29;290;1;52;15;51;14;44;62;16;45;9;64;11;35;60;30;2;31;55;3;12;17;57;36;53;32;27;25;10;59;46;23;49;6;38;63;29;33;18;43;61;13;54;28;26;47;39;48;37;22;20;50;19;40;24;58;21;4;8;7;5;41;56;42;34
1;52;15;51;14;13;62;16;45;9;64;11;35;60;30;2;31;55;3;12;17;57;36;53;32;27;25;10;59;46;23;49;6;38;63;29;33;18;43;61;44;54;28;26;47;39;48;37;22;20;50;19;40;24;58;21;4;8;7;5;41;56;42;34;29;290
29;290;1;52;15;51;14;13;62;16;45;9;64;11;35;60;30;2;31;55;3;12;17;57;36;53;32;27;25;10;59;46;23;49;6;38;63;29;33;18;43;61;44;54;28;26;47;39;48;37;22;20;50;19;40;24;58;21;4;8;7;5;41;56;42;34
1;52;15;51;14;13;62;50;45;9;64;11;35;60;30;2;31;55;3;12;17;57;36;53;32;27;25;10;59;46;23;49;6;38;63;29;33;18;43;61;44;54;28;26;47;39;48;37;22;20;16;19;40;24;58;21;4;8;7;5;41;56;42;34;29;302
29;302;1;52;15;51;14;13;62;50;45;9;64;11;35;60;30;2;31;55;3;12;17;57;36;53;32;27;25;10;59;46;23;49;6;38;63;29;33;18;43;61;44;54;28;26;47;39;48;37;22;20;16;19;40;24;58;21;4;8;7;5;41;56;42;34
1;52;24;51;14;13;62;50;45;9;64;11;35;60;30;2;31;55;3;12;17;57;36;53;32;27;25;10;59;46;23;49;6;38;63;29;33;18;43;61;44;54;28;26;47;39;48;37;22;20;16;19;40;15;58;21;4;8;7;5;41;56;42;34;29;304
29;304;1;52;24;51;14;13;62;50;45;9;64;11;35;60;30;2;31;55;3;12;17;57;36;53;32;27;25;10;59;46;23;49;6;38;63;29;33;18;43;61;44;54;28;26;47;39;48;37;22;20;16;19;40;15;58;21;4;8;7;5;41;56;42;34
1;52;24;51;14;13;62;50;45;61;64;11;35;60;30;2;31;55;3;12;17;57;36;53;32;27;25;10;59;46;23;49;6;38;63;29;33;18;43;9;44;54;28;26;47;39;48;37;22;20;16;19;40;15;58;21;4;8;7;5;41;56;42;34;29;304
29;304;1;52;24;51;14;13;62;50;45;61;64;11;35;60;30;2;31;55;3;12;17;57;36;53;32;27;25;10;59;46;23;49;6;38;63;29;33;18;43;9;44;54;28;26;47;39;48;37;22;20;16;19;40;15;58;21;4;8;7;5;41;56;42;34
1;52;24;51;14;13;62;50;45;18;64;11;35;60;30;2;31;55;3;12;17;57;36;53;32;27;25;10;59;46;23;49;6;38;63;29;33;61;43;9;44;54;28;26;47;39;48;37;22;20;16;19;40;15;58;21;4;8;7;5;41;56;42;34;29;304
29;304;1;52;24;51;14;13;62;50;45;18;64;11;35;60;30;2;31;55;3;12;17;57;36;53;32;27;25;10;59;46;23;49;6;38;63;29;33;61;43;9;44;54;28;26;47;39;48;37;22;20;16;19;40;15;58;21;4;8;7;5;41;56;42;34
1;52;24;51;14;13;62;50;45;18;64;11;35;60;34;2;31;55;3;12;17;57;36;53;32;27;25;10;59;46;23;49;6;38;63;29;33;61;43;9;44;54;28;26;47;39;48;37;22;20;16;19;40;15;58;21;4;8;7;5;41;56;42;30;29;304
29;304;1;52;24;51;14;13;62;50;45;18;64;11;35;60;34;2;31;55;3;12;17;57;36;53;32;27;25;10;59;46;23;49;6;38;63;29;33;61;43;9;44;54;28;26;47;39;48;37;22;20;16;19;40;15;58;21;4;8;7;5;41;56;42;30
1;52;24;51;14;13;62;50;45;18;64;11;35;60;34;2;31;55;3;12;17;57;36;53;32;27;25;10;59;46;23;49;19;38;63;29;33;61;43;9;44;54;28;26;47;39;48;37;22;20;16;6;40;15;58;21;4;8;7;5;41;56;42;30;29;300
30;300;1;52;24;51;14;13;62;50;45;18;64;11;35;60;34;2;31;55;3;12;17;57;36;53;32;27;25;10;59;46;23;49;19;38;63;29;33;61;43;9;44;54;28;26;47;39;48;37;22;20;16;6;40;15;58;21;4;8;7;5;41;56;42;30
1;52;24;51;14;13;62;50;45;18;64;11;35;60;34;2;31;5;3;12;17;57;36;53;32;27;25;10;59;46;23;49;19;38;63;29;33;61;43;9;44;54;28;26;47;39;48;37;22;20;16;6;40;15;58;21;4;8;7;55;41;56;42;30;30;300
30;300;1;52;24;51;14;13;62;50;45;18;64;11;35;60;34;2;31;5;3;12;17;57;36;53;32;27;25;10;59;46;23;49;19;38;63;29;33;61;43;9;44;54;28;26;47;39;48;37;22;20;16;6;40;15;58;21;4;8;7;55;41;56;42;30
1;52;24;51;14;13;62;50;45;18;64;11;35;60;34;2;31;29;3;12;17;57;36;53;32;27;25;10;59;46;23;49;19;38;63;5;33;61;43;9;44;54;28;26;47;39;48;37;22;20;16;6;40;15;58;21;4;8;7;55;41;56;42;30;30;300
30;300;1;52;24;51;14;13;62;50;45;18;64;11;35;60;34;2;31;29;3;12;17;57;36;53;32;27;25;10;59;46;23;49;19;38;63;5;33;61;43;9;44;54;28;26;47;39;48;37;22;20;16;6;40;15;58;21;4;8;7;55;41;56;42;30
1;52;24;51;14;13;62;50;45;18;64;11;35;60;34;2;31;29;3;12;17;57;36;53;32;27;25;10;59;46;23;49;19;38;20;5;33;61;43;9;44;54;28;26;47;39;48;37;22;63;16;6;40;15;58;21;4;8;7;55;41;56;42;30;30;296
30;296;1;52;24;51;14;13;62;50;45;18;64;11;35;60;34;2;31;29;3;12;17;57;36;53;32;27;25;10;59;46;23;49;19;38;20;5;33;61;43;9;44;54;28;26;47;39;48;37;22;63;16;6;40;15;58;21;4;8;7;55;41;56;42;30
1;52;24;46;14;13;62;50;45;18;64;11;35;60;34;2;31;29;3;12;17;57;36;53;32;27;25;10;59;51;23;49;19;38;20;5;33;61;43;9;44;54;28;26;47;39;48;37;22;63;16;6;40;15;58;21;4;8;7;55;41;56;42;30;30;300
30;300;1;52;24;46;14;13;62;50;45;18;64;11;35;60;34;2;31;29;3;12;17;57;36;53;32;27;25;10;59;51;23;49;19;38;20;5;33;61;43;9;44;54;28;26;47;39;48;37;22;63;16;6;40;15;58;21;4;8;7;55;41;56;42;30
1;52;24;46;14;13;62;50;45;18;64;11;35;60;34;2;54;29;3;12;17;57;36;53;32;27;25;10;59;51;23;49;19;38;20;5;33;61;43;9;44;31;28;26;47;39;48;37;22;63;16;6;40;15;58;21;4;8;7;55;41;56;42;30;30;284
30;284;1;52;24;46;14;13;62;50;45;18;64;11;35;60;34;2;54;29;3;12;17;57;36;53;32;27;25;10;59;51;23;49;19;38;20;5;33;61;43;9;44;31;28;26;47;39;48;37;22;63;16;6;40;15;58;21;4;8;7;55;41;56;42;30
1;52;24;46;14;13;62;50;45;18;64;11;35;60;34;2;54;29;3;12;17;57;36;53;32;27;25;49;59;51;23;10;19;38;20;5;33;61;43;9;44;31;28;26;47;39;48;37;22;63;16;6;40;15;58;21;4;8;7;55;41;56;42;30;30;276
30;276;1;52;24;46;14;13;62;50;45;18;64;11;35;60;34;2;54;29;3;12;17;57;36;53;32;27;25;49;59;51;23;10;19;38;20;5;33;61;43;9;44;31;28;26;47;39;48;37;22;63;16;6;40;15;58;21;4;8;7;55;41;56;42;30
1;52;24;46;14;13;62;50;45;18;64;11;35;34;60;2;54;29;3;12;17;57;36;53;32;27;25;49;59;51;23;10;19;38;20;5;33;61;43;9;44;31;28;26;47;39;48;37;22;63;16;6;40;15;58;21;4;8;7;55;41;56;42;30;30;278
30;278;1;52;24;46;14;13;62;50;45;18;64;11;35;34;60;2;54;29;3;12;17;57;36;53;32;27;25;49;59;51;23;10;19;38;20;5;33;61;43;9;44;31;28;26;47;39;48;37;22;63;16;6;40;15;58;21;4;8;7;55;41;56;42;30
1;52;24;46;14;13;62;50;45;18;64;11;35;34;60;2;54;29;3;12;17;57;36;53;32;27;25;49;59;51;23;10;19;38;58;5;33;61;43;9;44;31;28;26;47;39;48;37;22;63;16;6;40;15;20;21;4;8;7;55;41;56;42;30;30;284
30;284;1;52;24;46;14;13;62;50;45;18;64;11;35;34;60;2;54;29;3;12;17;57;36;53;32;27;25;49;59;51;23;10;19;38;58;5;33;61;43;9;44;31;28;26;47;39;48;37;22;63;16;6;40;15;20;21;4;8;7;55;41;56;42;30
1;52;24;46;14;25;62;50;45;18;64;11;35;34;60;2;54;29;3;12;17;57;36;53;32;27;13;49;59;51;23;10;19;38;58;5;33;61;43;9;44;31;28;26;47;39;48;37;22;63;16;6;40;15;20;21;4;8;7;55;41;56;42;30;30;272
30;272;1;52;24;46;14;25;62;50;45;18;64;11;35;34;60;2;54;29;3;12;17;57;36;53;32;27;13;49;59;51;23;10;19;38;58;5;33;61;43;9;44;31;28;26;47;39;48;37;22;63;16;6;40;15;20;21;4;8;7;55;41;56;42;30
1;30;24;46;14;25;62;50;45;18;64;11;35;34;60;2;54;29;3;12;17;57;36;53;32;27;13;49;59;51;23;10;19;38;58;5;33;61;43;9;44;31;28;26;47;39;48;37;22;63;16;6;40;15;20;21;4;8;7;55;41;56;42;52;30;272
30;272;1;30;24;46;14;25;62;50;45;18;64;11;35;34;60;2;54;29;3;12;17;57;36;53;32;27;13;49;59;51;23;10;19;38;58;5;33;61;43;9;44;31;28;26;47;39;48;37;22;63;16;6;40;15;20;21;4;8;7;55;41;56;42;52
1;30;24;46;14;25;62;50;45;18;64;11;35;34;60;2;54;29;3;12;17;57;36;53;32;27;13;49;59;51;23;44;19;38;58;5;33;61;43;9;10;31;28;26;47;39;48;37;22;63;16;6;40;15;20;21;4;8;7;55;41;56;42;52;30;272
30;272;1;30;24;46;14;25;62;50;45;18;64;11;35;34;60;2;54;29;3;12;17;57;36;53;32;27;13;49;59;51;23;44;19;38;58;5;33;61;43;9;10;31;28;26;47;39;48;37;22;63;16;6;40;15;20;21;4;8;7;55;41;56;42;52
1;30;24;46;14;25;62;50;45;18;64;11;35;34;60;2;54;29;3;12;17;57;36;53;32;27;13;49;16;51;23;44;19;38;58;5;33;61;43;9;10;31;28;26;47;39;48;37;22;63;59;6;40;15;20;21;4;8;7;55;41;56;42;52;30;272
30;272;1;30;24;46;14;25;62;50;45;18;64;11;35;34;60;2;54;29;3;12;17;57;36;53;32;27;13;49;16;51;23;44;19;38;58;5;33;61;43;9;10;31;28;26;47;39;48;37;22;63;59;6;40;15;20;21;4;8;7;55;41;56;42;52
1;30;24;16;14;25;62;50;45;18;64;11;35;34;60;2;54;29;3;12;17;57;36;53;32;27;13;49;46;51;23;44;19;38;58;5;33;61;43;9;10;31;28;26;47;39;48;37;22;63;59;6;40;15;20;21;4;8;7;55;41;56;42;52;30;268
30;268;1;30;24;16;14;25;62;50;45;18;64;11;35;34;60;2;54;29;3;12;17;57;36;53;32;27;13;49;46;51;23;44;19;38;58;5;33;61;43;9;10;31;28;26;47;39;48;37;22;63;59;6;40;15;20;21;4;8;7;55;41;56;42;52
1;30;24;16;14;25;62;50;52;18;64;11;35;34;60;2;54;29;3;12;17;57;36;53;32;27;13;49;46;51;23;44;19;38;58;5;33;61;43;9;10;31;28;26;47;39;48;37;22;63;59;6;40;15;20;21;4;8;7;55;41;56;42;45;30;268
30;268;1;30;24;16;14;25;62;50;52;18;64;11;35;34;60;2;54;29;3;12;17;57;36;53;32;27;13;49;46;51;23;44;19;38;58;5;33;61;43;9;10;31;28;26;47;39;48;37;22;63;59;6;40;15;20;21;4;8;7;55;41;56;42;45
1;30;24;16;14;25;62;50;52;18;64;11;35;34;60;2;54;29;3;12;17;57;36;53;32;27;13;49;46;51;23;44;19;38;58;5;33;61;43;9;7;31;28;26;47;39;48;37;22;63;59;6;40;15;20;21;4;8;10;55;41;56;42;45;30;268
30;268;1;30;24;16;14;25;62;50;52;18;64;11;35;34;60;2;54;29;3;12;17;57;36;53;32;27;13;49;46;51;23;44;19;38;58;5;33;61;43;9;7;31;28;26;47;39;48;37;22;63;59;6;40;15;20;21;4;8;10;55;41;56;42;45
1;30;24;16;14;25;62;50;52;18;64;11;35;34;60;2;54;29;3;12;17;57;36;53;32;15;13;49;46;51;23;44;19;38;58;5;33;61;43;9;7;31;28;26;47;39;48;37;22;63;59;6;40;27;20;21;4;8;10;55;41;56;42;45;30;268
30;268;1;30;24;16;14;25;62;50;52;18;64;11;35;34;60;2;54;29;3;12;17;57;36;53;32;15;13;49;46;51;23;44;19;38;58;5;33;61;43;9;7;31;28;26;47;39;48;37;22;63;59;6;40;27;20;21;4;8;10;55;41;56;42;45
1;30;24;40;14;25;62;50;52;18;64;11;35;34;60;2;54;29;3;12;17;57;36;53;32;15;13;49;46;51;23;44;19;38;58;5;33;61;43;9;7;31;28;26;47;39;48;37;22;63;59;6;16;27;20;21;4;8;10;55;41;56;42;45;30;272
30;272;1;30;24;40;14;25;62;50;52;18;64;11;35;34;60;2;54;29;3;12;17;57;36;53;32;15;13;49;46;51;23;44;19;38;58;5;33;61;43;9;7;31;28;26;47;39;48;37;22;63;59;6;16;27;20;21;4;8;10;55;41;56;42;45
1;30;24;40;14;25;62;50;52;18;64;11;35;34;60;2;54;29;3;12;17;57;36;53;32;15;13;49;46;51;23;44;39;38;58;5;33;61;43;9;7;31;28;26;47;19;48;37;22;63;59;6;16;27;20;21;4;8;10;55;41;56;42;45;30;258
30;258;1;30;24;40;14;25;62;50;52;18;64;11;35;34;60;2;54;29;3;12;17;57;36;53;32;15;13;49;46;51;23;44;39;38;58;5;33;61;43;9;7;31;28;26;47;19;48;37;22;63;59;6;16;27;20;21;4;8;10;55;41;56;42;45
11;30;24;40;14;25;62;50;52;18;64;1;35;34;60;2;54;29;3;12;17;57;36;53;32;15;13;49;46;51;23;44;39;38;58;5;33;61;43;9;7;31;28;26;47;19;48;37;22;63;59;6;16;27;20;21;4;8;10;55;41;56;42;45;30;258
30;258;11;30;24;40;14;25;62;50;52;18;64;1;35;34;60;2;54;29;3;12;17;57;36;53;32;15;13;49;46;51;23;44;39;38;58;5;33;61;43;9;7;31;28;26;47;19;48;37;22;63;59;6;16;27;20;21;4;8;10;55;41;56;42;45
11;30;24;40;14;25;62;50;27;18;64;1;35;34;60;2;54;29;3;12;17;57;36;53;32;15;13;49;46;51;23;44;39;38;58;5;33;61;43;9;7;31;28;26;47;19;48;37;22;63;59;6;16;52;20;21;4;8;10;55;41;56;42;45;30;258
31;258;11;30;24;40;14;25;62;50;27;18;64;1;35;34;60;2;54;29;3;12;17;57;36;53;32;15;13;49;46;51;23;44;39;38;58;5;33;61;43;9;7;31;28;26;47;19;48;37;22;63;59;6;16;52;20;21;4;8;10;55;41;56;42;45
11;30;24;40;14;25;62;50;27;18;64;1;35;23;60;2;54;29;3;12;17;57;36;53;32;15;13;49;46;51;34;44;39;38;58;5;33;61;43;9;7;31;28;26;47;19;48;37;22;63;59;6;16;52;20;21;4;8;10;55;41;56;42;45;31;270
31;270;11;30;24;40;14;25;62;50;27;18;64;1;35;23;60;2;54;29;3;12;17;57;36;53;32;15;13;49;46;51;34;44;39;38;58;5;33;61;43;9;7;31;28;26;47;19;48;37;22;63;59;6;16;52;20;21;4;8;10;55;41;56;42;45
11;30;43;40;14;25;62;50;27;18;64;1;35;23;60;2;54;29;3;12;17;57;36;53;32;15;13;49;46;51;34;44;39;38;58;5;33;61;24;9;7;31;28;26;47;19;48;37;22;63;59;6;16;52;20;21;4;8;10;55;41;56;42;45;31;274
31;274;11;30;43;40;14;25;62;50;27;18;64;1;35;23;60;2;54;29;3;12;17;57;36;53;32;15;13;49;46;51;34;44;39;38;58;5;33;61;24;9;7;31;28;26;47;19;48;37;22;63;59;6;16;52;20;21;4;8;10;55;41;56;42;45
49;30;43;40;14;25;62;50;27;18;64;1;35;23;60;2;54;29;3;12;17;57;36;53;32;15;13;11;46;51;34;44;39;38;58;5;33;61;24;9;7;31;28;26;47;19;48;37;22;63;59;6;16;52;20;21;4;8;10;55;41;56;42;45;31;274
31;274;49;30;43;40;14;25;62;50;27;18;64;1;35;23;60;2;54;29;3;12;17;57;36;53;32;15;13;11;46;51;34;44;39;38;58;5;33;61;24;9;7;31;28;26;47;19;48;37;22;63;59;6;16;52;20;21;4;8;10;55;41;56;42;45
49;30;43;40;14;25;62;50;27;18;64;1;35;23;13;2;54;29;3;12;17;57;36;53;32;15;60;11;46;51;34;44;39;38;58;5;33;61;24;9;7;31;28;26;47;19;48;37;22;63;59;6;16;52;20;21;4;8;10;55;41;56;42;45;31;276
31;276;49;30;43;40;14;25;62;50;27;18;64;1;35;23;13;2;54;29;3;12;17;57;36;53;32;15;60;11;46;51;34;44;39;38;58;5;33;61;24;9;7;31;28;26;47;19;48;37;22;63;59;6;16;52;20;21;4;8;10;55;41;56;42;45
49;30;43;40;14;25;62;50;27;18;64;1;35;23;13;2;54;29;3;12;48;57;36;53;32;15;60;11;46;51;34;44;39;38;58;5;33;61;24;9;7;31;28;26;47;19;17;37;22;63;59;6;16;52;20;21;4;8;10;55;41;56;42;45;31;276
31;276;49;30;43;40;14;25;62;50;27;18;64;1;35;23;13;2;54;29;3;12;48;57;36;53;32;15;60;11;46;51;34;44;39;38;58;5;33;61;24;9;7;31;28;26;47;19;17;37;22;63;59;6;16;52;20;21;4;8;10;55;41;56;42;45
49;30;43;40;14;25;62;50;27;18;64;1;23;35;13;2;54;29;3;12;48;57;36;53;32;15;60;11;46;51;34;44;39;38;58;5;33;61;24;9;7;31;28;26;47;19;17;37;22;63;59;6;16;52;20;21;4;8;10;55;41;56;42;45;31;280
31;280;49;30;43;40;14;25;62;50;27;18;64;1;23;35;13;2;54;29;3;12;48;57;36;53;32;15;60;11;46;51;34;44;39;38;58;5;33;61;24;9;7;31;28;26;47;19;17;37;22;63;59;6;16;52;20;21;4;8;10;55;41;56;42;45
49;30;43;40;14;25;62;50;27;18;64;29;23;35;13;2;54;1;3;12;48;57;36;53;32;15;60;11;46;51;34;44;39;38;58;5;33;61;24;9;7;31;28;26;47;19;17;37;22;63;59;6;16;52;20;21;4;8;10;55;41;56;42;45;31;280
31;280;49;30;43;40;14;25;62;50;27;18;64;29;23;35;13;2;54;1;3;12;48;57;36;53;32;15;60;11;46;51;34;44;39;38;58;5;33;61;24;9;7;31;28;26;47;19;17;37;22;63;59;6;16;52;20;21;4;8;10;55;41;56;42;45
49;30;43;40;14;25;62;53;27;18;64;29;23;35;13;2;54;1;3;12;48;57;36;50;32;15;60;11;46;51;34;44;39;38;58;5;33;61;24;9;7;31;28;26;47;19;17;37;22;63;59;6;16;52;20;21;4;8;10;55;41;56;42;45;31;284
31;284;49;30;43;40;14;25;62;53;27;18;64;29;23;35;13;2;54;1;3;12;48;57;36;50;32;15;60;11;46;51;34;44;39;38;58;5;33;61;24;9;7;31;28;26;47;19;17;37;22;63;59;6;16;52;20;21;4;8;10;55;41;56;42;45
49;30;43;40;14;33;62;53;27;18;64;29;23;35;13;2;54;1;3;12;48;57;36;50;32;15;60;11;46;51;34;44;39;38;58;5;25;61;24;9;7;31;28;26;47;19;17;37;22;63;59;6;16;52;20;21;4;8;10;55;41;56;42;45;31;284
31;284;49;30;43;40;14;33;62;53;27;18;64;29;23;35;13;2;54;1;3;12;48;57;36;50;32;15;60;11;46;51;34;44;39;38;58;5;25;61;24;9;7;31;28;26;47;19;17;37;22;63;59;6;16;52;20;21;4;8;10;55;41;56;42;45
49;19;43;40;14;33;62;53;27;18;64;29;23;35;13;2;54;1;3;12;48;57;36;50;32;15;60;11;46;51;34;44;39;38;58;5;25;61;24;9;7;31;28;26;47;30;17;37;22;63;59;6;16;52;20;21;4;8;10;55;41;56;42;45;31;288
31;288;49;19;43;40;14;33;62;53;27;18;64;29;23;35;13;2;54;1;3;12;48;57;36;50;32;15;60;11;46;51;34;44;39;38;58;5;25;61;24;9;7;31;28;26;47;30;17;37;22;63;59;6;16;52;20;21;4;8;10;55;41;56;42;45
49;27;43;40;14;33;62;53;19;18;64;29;23;35;13;2;54;1;3;12;48;57;36;50;32;15;60;11;46;51;34;44;39;38;58;5;25;61;24;9;7;31;28;26;47;30;17;37;22;63;59;6;16;52;20;21;4;8;10;55;41;56;42;45;31;288
31;288;49;27;43;40;14;33;62;53;19;18;64;29;23;35;13;2;54;1;3;12;48;57;36;50;32;15;60;11;46;51;34;44;39;38;58;5;25;61;24;9;7;31;28;26;47;30;17;37;22;63;59;6;16;52;20;21;4;8;10;55;41;56;42;45
49;27;43;40;14;33;62;53;19;18;64;29;23;35;13;2;54;1;3;12;48;57;36;50;32;15;60;11;46;51;34;44;39;38;58;5;25;61;24;9;7;31;28;26;20;30;17;37;22;63;59;6;16;52;47;21;4;8;10;55;41;56;42;45;31;288
31;288;49;27;43;40;14;33;62;53;19;18;64;29;23;35;13;2;54;1;3;12;48;57;36;50;32;15;60;11;46;51;34;44;39;38;58;5;25;61;24;9;7;31;28;26;20;30;17;37;22;63;59;6;16;52;47;21;4;8;10;55;41;56;42;45
49;27;43;40;14;33;62;53;19;18;64;29;23;35;13;2;54;1;3;12;48;57;36;50;32;15;60;11;46;51;34;44;39;38;58;5;25;61;24;9;7;31;28;26;20;30;17;37;22;63;59;6;16;52;47;21;10;8;4;55;41;56;42;45;31;288
31;288;49;27;43;40;14;33;62;53;19;18;64;29;23;35;13;2;54;1;3;12;48;57;36;50;32;15;60;11;46;51;34;44;39;38;58;5;25;61;24;9;7;31;28;26;20;30;17;37;22;63;59;6;16;52;47;21;10;8;4;55;41;56;42;45
49;27;43;40;14;33;62;56;19;18;64;29;23;35;13;2;54;1;3;12;48;57;36;50;32;15;60;11;46;51;34;44;39;38;58;5;25;61;24;9;7;31;28;26;20;30;17;37;22;63;59;6;16;52;47;21;10;8;4;55;41;53;42;45;31;296
31;296;49;27;43;40;14;33;62;56;19;18;64;29;23;35;13;2;54;1;3;12;48;57;36;50;32;15;60;11;46;51;34;44;39;38;58;5;25;61;24;9;7;31;28;26;20;30;17;37;22;63;59;6;16;52;47;21;10;8;4;55;41;53;42;45
49;27;43;40;14;33;62;56;19;18;64;29;23;35;13;2;54;1;3;12;48;57;36;50;32;63;60;11;46;51;34;44;39;38;58;5;25;61;24;9;7;31;28;26;20;30;17;37;22;15;59;6;16;52;47;21;10;8;4;55;41;53;42;45;31;296
31;296;49;27;43;40;14;33;62;56;19;18;64;29;23;35;13;2;54;1;3;12;48;57;36;50;32;63;60;11;46;51;34;44;39;38;58;5;25;61;24;9;7;31;28;26;20;30;17;37;22;15;59;6;16;52;47;21;10;8;4;55;41;53;42;45
49;27;43;40;14;33;62;56;19;18;64;29;23;35;13;2;54;1;3;12;48;57;36;50;10;63;60;11;46;51;34;44;39;38;58;5;25;61;24;9;7;31;28;26;20;30;17;37;22;15;59;6;16;52;47;21;32;8;4;55;41;53;42;45;31;296
31;296;49;27;43;40;14;33;62;56;19;18;64;29;23;35;13;2;54;1;3;12;48;57;36;50;10;63;60;11;46;51;34;44;39;38;58;5;25;61;24;9;7;31;28;26;20;30;17;37;22;15;59;6;16;52;47;21;32;8;4;55;41;53;42;45
49;27;43;40;14;33;62;56;19;18;64;29;23;35;13;2;54;1;3;12;48;57;36;50;10;63;60;11;46;51;34;44;39;38;58;9;25;61;24;5;7;31;28;26;20;30;17;37;22;15;59;6;16;52;47;21;32;8;4;55;41;53;42;45;31;296
31;296;49;27;43;40;14;33;62;56;19;18;64;29;23;35;13;2;54;1;3;12;48;57;36;50;10;63;60;11;46;51;34;44;39;38;58;9;25;61;24;5;7;31;28;26;20;30;17;37;22;15;59;6;16;52;47;21;32;8;4;55;41;53;42;45
49;27;43;40;14;33;62;56;19;18;64;29;23;35;13;30;54;1;3;12;48;57;36;50;10;63;60;11;46;51;34;44;39;38;58;9;25;61;24;5;7;31;28;26;20;2;17;37;22;15;59;6;16;52;47;21;32;8;4;55;41;53;42;45;31;292
31;292;49;27;43;40;14;33;62;56;19;18;64;29;23;35;13;30;54;1;3;12;48;57;36;50;10;63;60;11;46;51;34;44;39;38;58;9;25;61;24;5;7;31;28;26;20;2;17;37;22;15;59;6;16;52;47;21;32;8;4;55;41;53;42;45
49;27;43;40;14;33;62;56;19;18;64;29;23;35;13;30;54;5;3;12;48;57;36;50;10;63;60;11;46;51;34;44;39;38;58;9;25;61;24;1;7;31;28;26;20;2;17;37;22;15;59;6;16;52;47;21;32;8;4;55;41;53;42;45;31;292
31;292;49;27;43;40;14;33;62;56;19;18;64;29;23;35;13;30;54;5;3;12;48;57;36;50;10;63;60;11;46;51;34;44;39;38;58;9;25;61;24;1;7;31;28;26;20;2;17;37;22;15;59;6;16;52;47;21;32;8;4;55;41;53;42;45
49;27;43;40;14;33;62;56;19;18;64;29;23;35;13;30;54;5;3;12;48;57;36;50;10;63;60;11;59;51;34;44;39;38;58;9;25;61;24;1;7;31;28;26;20;2;17;37;22;15;46;6;16;52;47;21;32;8;4;55;41;53;42;45;31;292
32;292;49;27;43;40;14;33;62;56;19;18;64;29;23;35;13;30;54;5;3;12;48;57;36;50;10;63;60;11;59;51;34;44;39;38;58;9;25;61;24;1;7;31;28;26;20;2;17;37;22;15;46;6;16;52;47;21;32;8;4;55;41;53;42;45
49;27;43;40;14;33;62;39;19;18;64;29;23;35;13;30;54;5;3;12;48;57;36;50;10;63;60;11;59;51;34;44;56;38;58;9;25;61;24;1;7;31;28;26;20;2;17;37;22;15;46;6;16;52;47;21;32;8;4;55;41;53;42;45;32;288
32;288;49;27;43;40;14;33;62;39;19;18;64;29;23;35;13;30;54;5;3;12;48;57;36;50;10;63;60;11;59;51;34;44;56;38;58;9;25;61;24;1;7;31;28;26;20;2;17;37;22;15;46;6;16;52;47;21;32;8;4;55;41;53;42;45
49;27;43;40;14;33;62;39;19;18;64;29;23;15;13;30;54;5;3;12;48;57;36;50;10;63;60;11;59;51;34;44;56;38;58;9;25;61;24;1;7;31;28;26;20;2;17;37;22;35;46;6;16;52;47;21;32;8;4;55;41;53;42;45;32;288
32;288;49;27;43;40;14;33;62;39;19;18;64;29;23;15;13;30;54;5;3;12;48;57;36;50;10;63;60;11;59;51;34;44;56;38;58;9;25;61;24;1;7;31;28;26;20;2;17;37;22;35;46;6;16;52;47;21;32;8;4;55;41;53;42;45
49;27;43;40;14;33;62;39;19;18;64;29;23;15;13;30;54;5;3;12;48;57;36;50;10;63;60;11;59;51;34;44;56;38;58;9;25;61;24;1;7;31;28;26;20;2;17;37;22;35;8;6;16;52;47;21;32;46;4;55;41;53;42;45;32;288
