"X1";"X234";"X7";"X1.1";"X27";"X45";"X39";"X46";"X25";"X58";"X19";"X42";"X14";"X22";"X54";"X34";"X33";"X15";"X55";"X20";"X62";"X36";"X64";"X4";"X56";"X12";"X40";"X13";"X41";"X47";"X44";"X43";"X10";"X5";"X6";"X18";"X35";"X57";"X30";"X53";"X26";"X23";"X37";"X59";"X63";"X8";"X28";"X2";"X48";"X60";"X52";"X24";"X29";"X51";"X38";"X61";"X49";"X16";"X11";"X50";"X17";"X21";"X32";"X9";"X31";"X3"
16;35;14;25;43;30;48;17;62;18;29;22;24;4;38;34;58;27;41;10;52;11;55;13;42;59;60;57;2;15;23;50;54;1;32;3;61;63;36;9;21;39;6;40;45;20;47;49;5;53;12;64;7;46;26;8;37;33;31;56;19;51;44;28;30;266
30;266;16;35;14;25;43;30;48;17;62;18;29;22;24;4;38;34;58;27;41;10;52;11;55;13;42;59;60;57;2;15;23;50;54;1;32;3;61;63;36;9;21;39;6;40;45;20;47;49;5;53;12;64;7;46;26;8;37;33;31;56;19;51;44;28
2;35;14;25;43;30;48;17;62;18;29;22;24;4;38;34;58;27;41;10;52;11;55;13;42;59;60;57;16;15;23;50;54;1;32;3;61;63;36;9;21;39;6;40;45;20;47;49;5;53;12;64;7;46;26;8;37;33;31;56;19;51;44;28;30;266
30;266;2;35;14;25;43;30;48;17;62;18;29;22;24;4;38;34;58;27;41;10;52;11;55;13;42;59;60;57;16;15;23;50;54;1;32;3;61;63;36;9;21;39;6;40;45;20;47;49;5;53;12;64;7;46;26;8;37;33;31;56;19;51;44;28
2;35;14;25;43;30;48;17;62;18;29;22;24;4;38;34;58;27;41;10;28;11;55;13;42;59;60;57;16;15;23;50;54;1;32;3;61;63;36;9;21;39;6;40;45;20;47;49;5;53;12;64;7;46;26;8;37;33;31;56;19;51;44;52;30;266
30;266;2;35;14;25;43;30;48;17;62;18;29;22;24;4;38;34;58;27;41;10;28;11;55;13;42;59;60;57;16;15;23;50;54;1;32;3;61;63;36;9;21;39;6;40;45;20;47;49;5;53;12;64;7;46;26;8;37;33;31;56;19;51;44;52
2;42;14;25;43;30;48;17;62;18;29;22;24;4;38;34;58;27;41;10;28;11;55;13;35;59;60;57;16;15;23;50;54;1;32;3;61;63;36;9;21;39;6;40;45;20;47;49;5;53;12;64;7;46;26;8;37;33;31;56;19;51;44;52;30;266
30;266;2;42;14;25;43;30;48;17;62;18;29;22;24;4;38;34;58;27;41;10;28;11;55;13;35;59;60;57;16;15;23;50;54;1;32;3;61;63;36;9;21;39;6;40;45;20;47;49;5;53;12;64;7;46;26;8;37;33;31;56;19;51;44;52
2;42;14;25;43;30;48;17;62;18;29;22;24;4;38;34;58;27;41;10;28;11;55;13;35;59;60;57;16;15;23;50;54;1;32;3;61;63;36;9;21;39;6;40;45;20;47;64;5;53;12;49;7;46;26;8;37;33;31;56;19;51;44;52;30;266
30;266;2;42;14;25;43;30;48;17;62;18;29;22;24;4;38;34;58;27;41;10;28;11;55;13;35;59;60;57;16;15;23;50;54;1;32;3;61;63;36;9;21;39;6;40;45;20;47;64;5;53;12;49;7;46;26;8;37;33;31;56;19;51;44;52
2;42;14;25;43;30;48;17;62;18;29;22;24;4;15;34;58;27;41;10;28;11;55;13;35;59;60;57;16;38;23;50;54;1;32;3;61;63;36;9;21;39;6;40;45;20;47;64;5;53;12;49;7;46;26;8;37;33;31;56;19;51;44;52;30;274
30;274;2;42;14;25;43;30;48;17;62;18;29;22;24;4;15;34;58;27;41;10;28;11;55;13;35;59;60;57;16;38;23;50;54;1;32;3;61;63;36;9;21;39;6;40;45;20;47;64;5;53;12;49;7;46;26;8;37;33;31;56;19;51;44;52
2;42;14;25;43;30;48;17;62;18;29;22;24;4;52;34;58;27;41;10;28;11;55;13;35;59;60;57;16;38;23;50;54;1;32;3;61;63;36;9;21;39;6;40;45;20;47;64;5;53;12;49;7;46;26;8;37;33;31;56;19;51;44;15;30;260
30;260;2;42;14;25;43;30;48;17;62;18;29;22;24;4;52;34;58;27;41;10;28;11;55;13;35;59;60;57;16;38;23;50;54;1;32;3;61;63;36;9;21;39;6;40;45;20;47;64;5;53;12;49;7;46;26;8;37;33;31;56;19;51;44;15
2;42;14;25;43;30;48;17;62;18;29;22;24;4;52;34;58;27;41;1;28;11;55;13;35;59;60;57;16;38;23;50;54;10;32;3;61;63;36;9;21;39;6;40;45;20;47;64;5;53;12;49;7;46;26;8;37;33;31;56;19;51;44;15;30;264
31;264;2;42;14;25;43;30;48;17;62;18;29;22;24;4;52;34;58;27;41;1;28;11;55;13;35;59;60;57;16;38;23;50;54;10;32;3;61;63;36;9;21;39;6;40;45;20;47;64;5;53;12;49;7;46;26;8;37;33;31;56;19;51;44;15
2;42;14;25;43;30;48;17;62;18;29;16;24;4;52;34;58;27;41;1;28;11;55;13;35;59;60;57;22;38;23;50;54;10;32;3;61;63;36;9;21;39;6;40;45;20;47;64;5;53;12;49;7;46;26;8;37;33;31;56;19;51;44;15;31;264
31;264;2;42;14;25;43;30;48;17;62;18;29;16;24;4;52;34;58;27;41;1;28;11;55;13;35;59;60;57;22;38;23;50;54;10;32;3;61;63;36;9;21;39;6;40;45;20;47;64;5;53;12;49;7;46;26;8;37;33;31;56;19;51;44;15
2;42;14;25;43;30;48;17;62;18;29;16;24;4;52;34;58;53;41;1;28;11;55;13;35;59;60;57;22;38;23;50;54;10;32;3;61;63;36;9;21;39;6;40;45;20;47;64;5;27;12;49;7;46;26;8;37;33;31;56;19;51;44;15;31;264
31;264;2;42;14;25;43;30;48;17;62;18;29;16;24;4;52;34;58;53;41;1;28;11;55;13;35;59;60;57;22;38;23;50;54;10;32;3;61;63;36;9;21;39;6;40;45;20;47;64;5;27;12;49;7;46;26;8;37;33;31;56;19;51;44;15
2;42;14;25;43;30;48;17;62;18;29;16;24;4;52;34;58;53;37;1;28;11;55;13;35;59;60;57;22;38;23;50;54;10;32;3;61;63;36;9;21;39;6;40;45;20;47;64;5;27;12;49;7;46;26;8;41;33;31;56;19;51;44;15;31;264
31;264;2;42;14;25;43;30;48;17;62;18;29;16;24;4;52;34;58;53;37;1;28;11;55;13;35;59;60;57;22;38;23;50;54;10;32;3;61;63;36;9;21;39;6;40;45;20;47;64;5;27;12;49;7;46;26;8;41;33;31;56;19;51;44;15
2;42;14;25;43;30;48;17;62;18;29;16;24;4;52;34;58;53;37;1;28;11;55;13;35;59;60;57;22;38;23;50;54;10;32;3;61;63;36;9;21;39;41;40;45;20;47;64;5;27;12;49;7;46;26;8;6;33;31;56;19;51;44;15;31;264
31;264;2;42;14;25;43;30;48;17;62;18;29;16;24;4;52;34;58;53;37;1;28;11;55;13;35;59;60;57;22;38;23;50;54;10;32;3;61;63;36;9;21;39;41;40;45;20;47;64;5;27;12;49;7;46;26;8;6;33;31;56;19;51;44;15
2;42;14;25;43;30;48;17;62;18;29;16;24;4;52;34;58;53;37;1;28;11;55;13;35;59;60;57;22;38;23;50;54;10;32;3;61;63;36;9;21;39;41;40;45;20;47;64;5;27;12;49;7;46;8;26;6;33;31;56;19;51;44;15;31;264
31;264;2;42;14;25;43;30;48;17;62;18;29;16;24;4;52;34;58;53;37;1;28;11;55;13;35;59;60;57;22;38;23;50;54;10;32;3;61;63;36;9;21;39;41;40;45;20;47;64;5;27;12;49;7;46;8;26;6;33;31;56;19;51;44;15
2;42;14;32;43;30;48;17;62;18;29;16;24;4;52;34;58;53;37;1;28;11;55;13;35;59;60;57;22;38;23;50;54;10;25;3;61;63;36;9;21;39;41;40;45;20;47;64;5;27;12;49;7;46;8;26;6;33;31;56;19;51;44;15;31;274
31;274;2;42;14;32;43;30;48;17;62;18;29;16;24;4;52;34;58;53;37;1;28;11;55;13;35;59;60;57;22;38;23;50;54;10;25;3;61;63;36;9;21;39;41;40;45;20;47;64;5;27;12;49;7;46;8;26;6;33;31;56;19;51;44;15
2;42;14;32;43;30;48;17;62;18;29;16;24;4;52;34;58;53;37;1;28;11;55;13;35;59;60;57;22;38;23;50;54;10;25;3;61;63;27;9;21;39;41;40;45;20;47;64;5;36;12;49;7;46;8;26;6;33;31;56;19;51;44;15;31;274
31;274;2;42;14;32;43;30;48;17;62;18;29;16;24;4;52;34;58;53;37;1;28;11;55;13;35;59;60;57;22;38;23;50;54;10;25;3;61;63;27;9;21;39;41;40;45;20;47;64;5;36;12;49;7;46;8;26;6;33;31;56;19;51;44;15
2;42;14;32;43;30;48;57;62;18;29;16;24;4;52;34;58;53;37;1;28;11;55;13;35;59;60;17;22;38;23;50;54;10;25;3;61;63;27;9;21;39;41;40;45;20;47;64;5;36;12;49;7;46;8;26;6;33;31;56;19;51;44;15;31;278
31;278;2;42;14;32;43;30;48;57;62;18;29;16;24;4;52;34;58;53;37;1;28;11;55;13;35;59;60;17;22;38;23;50;54;10;25;3;61;63;27;9;21;39;41;40;45;20;47;64;5;36;12;49;7;46;8;26;6;33;31;56;19;51;44;15
2;42;14;32;48;30;43;57;62;18;29;16;24;4;52;34;58;53;37;1;28;11;55;13;35;59;60;17;22;38;23;50;54;10;25;3;61;63;27;9;21;39;41;40;45;20;47;64;5;36;12;49;7;46;8;26;6;33;31;56;19;51;44;15;31;278
31;278;2;42;14;32;48;30;43;57;62;18;29;16;24;4;52;34;58;53;37;1;28;11;55;13;35;59;60;17;22;38;23;50;54;10;25;3;61;63;27;9;21;39;41;40;45;20;47;64;5;36;12;49;7;46;8;26;6;33;31;56;19;51;44;15
2;42;14;32;48;30;43;57;62;18;29;16;24;4;52;34;58;53;37;1;28;15;55;13;35;59;60;17;22;38;23;50;54;10;25;3;61;63;27;9;21;39;41;40;45;20;47;64;5;36;12;49;7;46;8;26;6;33;31;56;19;51;44;11;31;280
31;280;2;42;14;32;48;30;43;57;62;18;29;16;24;4;52;34;58;53;37;1;28;15;55;13;35;59;60;17;22;38;23;50;54;10;25;3;61;63;27;9;21;39;41;40;45;20;47;64;5;36;12;49;7;46;8;26;6;33;31;56;19;51;44;11
2;42;14;32;48;30;43;57;62;18;29;16;24;13;52;34;58;53;37;1;28;15;55;4;35;59;60;17;22;38;23;50;54;10;25;3;61;63;27;9;21;39;41;40;45;20;47;64;5;36;12;49;7;46;8;26;6;33;31;56;19;51;44;11;31;280
31;280;2;42;14;32;48;30;43;57;62;18;29;16;24;13;52;34;58;53;37;1;28;15;55;4;35;59;60;17;22;38;23;50;54;10;25;3;61;63;27;9;21;39;41;40;45;20;47;64;5;36;12;49;7;46;8;26;6;33;31;56;19;51;44;11
2;42;14;32;48;30;43;57;62;18;29;16;24;13;52;34;58;53;37;1;28;15;55;4;35;59;60;17;22;25;23;50;54;10;38;3;61;63;27;9;21;39;41;40;45;20;47;64;5;36;12;49;7;46;8;26;6;33;31;56;19;51;44;11;31;270
31;270;2;42;14;32;48;30;43;57;62;18;29;16;24;13;52;34;58;53;37;1;28;15;55;4;35;59;60;17;22;25;23;50;54;10;38;3;61;63;27;9;21;39;41;40;45;20;47;64;5;36;12;49;7;46;8;26;6;33;31;56;19;51;44;11
2;42;14;32;48;30;43;57;8;18;29;16;24;13;52;34;58;53;37;1;28;15;55;4;35;59;60;17;22;25;23;50;54;10;38;3;61;63;27;9;21;39;41;40;45;20;47;64;5;36;12;49;7;46;62;26;6;33;31;56;19;51;44;11;31;270
31;270;2;42;14;32;48;30;43;57;8;18;29;16;24;13;52;34;58;53;37;1;28;15;55;4;35;59;60;17;22;25;23;50;54;10;38;3;61;63;27;9;21;39;41;40;45;20;47;64;5;36;12;49;7;46;62;26;6;33;31;56;19;51;44;11
2;42;14;32;48;30;43;57;8;18;29;16;24;13;52;34;58;53;37;1;28;15;55;4;35;59;60;17;51;25;23;50;54;10;38;3;61;63;27;9;21;39;41;40;45;20;47;64;5;36;12;49;7;46;62;26;6;33;31;56;19;22;44;11;31;270
31;270;2;42;14;32;48;30;43;57;8;18;29;16;24;13;52;34;58;53;37;1;28;15;55;4;35;59;60;17;51;25;23;50;54;10;38;3;61;63;27;9;21;39;41;40;45;20;47;64;5;36;12;49;7;46;62;26;6;33;31;56;19;22;44;11
2;42;14;32;48;30;43;57;8;18;29;16;24;13;52;34;58;53;37;1;28;15;55;4;35;59;60;17;51;25;23;50;54;10;38;62;61;63;27;9;21;39;41;40;45;20;47;64;5;36;12;49;7;46;3;26;6;33;31;56;19;22;44;11;31;270
31;270;2;42;14;32;48;30;43;57;8;18;29;16;24;13;52;34;58;53;37;1;28;15;55;4;35;59;60;17;51;25;23;50;54;10;38;62;61;63;27;9;21;39;41;40;45;20;47;64;5;36;12;49;7;46;3;26;6;33;31;56;19;22;44;11
2;42;14;32;48;30;43;57;8;18;29;16;24;13;52;34;58;53;37;1;28;15;55;35;4;59;60;17;51;25;23;50;54;10;38;62;61;63;27;9;21;39;41;40;45;20;47;64;5;36;12;49;7;46;3;26;6;33;31;56;19;22;44;11;31;270
31;270;2;42;14;32;48;30;43;57;8;18;29;16;24;13;52;34;58;53;37;1;28;15;55;35;4;59;60;17;51;25;23;50;54;10;38;62;61;63;27;9;21;39;41;40;45;20;47;64;5;36;12;49;7;46;3;26;6;33;31;56;19;22;44;11
2;42;14;32;48;30;43;57;8;18;29;16;24;13;52;34;58;53;37;1;28;15;55;35;4;59;60;17;51;25;23;50;54;10;38;62;61;63;27;9;21;39;41;40;36;20;47;64;5;45;12;49;7;46;3;26;6;33;31;56;19;22;44;11;31;270
31;270;2;42;14;32;48;30;43;57;8;18;29;16;24;13;52;34;58;53;37;1;28;15;55;35;4;59;60;17;51;25;23;50;54;10;38;62;61;63;27;9;21;39;41;40;36;20;47;64;5;45;12;49;7;46;3;26;6;33;31;56;19;22;44;11
2;42;14;32;48;30;43;57;8;18;29;16;24;13;52;34;58;53;37;1;28;15;55;35;4;59;60;17;51;25;23;50;54;10;38;62;61;31;27;9;21;39;41;40;36;20;47;64;5;45;12;49;7;46;3;26;6;33;63;56;19;22;44;11;31;270
31;270;2;42;14;32;48;30;43;57;8;18;29;16;24;13;52;34;58;53;37;1;28;15;55;35;4;59;60;17;51;25;23;50;54;10;38;62;61;31;27;9;21;39;41;40;36;20;47;64;5;45;12;49;7;46;3;26;6;33;63;56;19;22;44;11
2;42;14;32;48;30;43;57;8;18;29;16;24;13;52;34;58;53;37;1;28;15;55;35;4;59;60;17;51;25;23;50;54;10;38;62;61;31;27;9;21;39;41;20;36;40;47;64;5;45;12;49;7;46;3;26;6;33;63;56;19;22;44;11;31;270
31;270;2;42;14;32;48;30;43;57;8;18;29;16;24;13;52;34;58;53;37;1;28;15;55;35;4;59;60;17;51;25;23;50;54;10;38;62;61;31;27;9;21;39;41;20;36;40;47;64;5;45;12;49;7;46;3;26;6;33;63;56;19;22;44;11
2;42;14;32;48;30;43;57;8;18;29;16;24;13;52;25;58;53;37;1;28;15;55;35;4;59;60;17;51;34;23;50;54;10;38;62;61;31;27;9;21;39;41;20;36;40;47;64;5;45;12;49;7;46;3;26;6;33;63;56;19;22;44;11;31;274
32;274;2;42;14;32;48;30;43;57;8;18;29;16;24;13;52;25;58;53;37;1;28;15;55;35;4;59;60;17;51;34;23;50;54;10;38;62;61;31;27;9;21;39;41;20;36;40;47;64;5;45;12;49;7;46;3;26;6;33;63;56;19;22;44;11
2;42;14;32;48;30;43;57;8;18;29;16;24;13;52;25;58;53;37;1;28;15;55;35;4;59;60;17;51;34;23;50;54;10;38;62;61;31;27;9;21;39;41;20;36;40;47;64;5;45;12;49;7;46;3;56;6;33;63;26;19;22;44;11;32;274
32;274;2;42;14;32;48;30;43;57;8;18;29;16;24;13;52;25;58;53;37;1;28;15;55;35;4;59;60;17;51;34;23;50;54;10;38;62;61;31;27;9;21;39;41;20;36;40;47;64;5;45;12;49;7;46;3;56;6;33;63;26;19;22;44;11
30;42;14;32;48;2;43;57;8;18;29;16;24;13;52;25;58;53;37;1;28;15;55;35;4;59;60;17;51;34;23;50;54;10;38;62;61;31;27;9;21;39;41;20;36;40;47;64;5;45;12;49;7;46;3;56;6;33;63;26;19;22;44;11;32;282
32;282;30;42;14;32;48;2;43;57;8;18;29;16;24;13;52;25;58;53;37;1;28;15;55;35;4;59;60;17;51;34;23;50;54;10;38;62;61;31;27;9;21;39;41;20;36;40;47;64;5;45;12;49;7;46;3;56;6;33;63;26;19;22;44;11
30;42;14;32;23;2;43;57;8;18;29;16;24;13;52;25;58;53;37;1;28;15;55;35;4;59;60;17;51;34;48;50;54;10;38;62;61;31;27;9;21;39;41;20;36;40;47;64;5;45;12;49;7;46;3;56;6;33;63;26;19;22;44;11;32;282
32;282;30;42;14;32;23;2;43;57;8;18;29;16;24;13;52;25;58;53;37;1;28;15;55;35;4;59;60;17;51;34;48;50;54;10;38;62;61;31;27;9;21;39;41;20;36;40;47;64;5;45;12;49;7;46;3;56;6;33;63;26;19;22;44;11
30;42;14;32;23;2;43;57;8;18;29;16;24;13;48;25;58;53;37;1;28;15;55;35;4;59;60;17;51;34;52;50;54;10;38;62;61;31;27;9;21;39;41;20;36;40;47;64;5;45;12;49;7;46;3;56;6;33;63;26;19;22;44;11;32;280
32;280;30;42;14;32;23;2;43;57;8;18;29;16;24;13;48;25;58;53;37;1;28;15;55;35;4;59;60;17;51;34;52;50;54;10;38;62;61;31;27;9;21;39;41;20;36;40;47;64;5;45;12;49;7;46;3;56;6;33;63;26;19;22;44;11
30;39;14;32;23;2;43;57;8;18;29;16;24;13;48;25;58;53;37;1;28;15;55;35;4;59;60;17;51;34;52;50;54;10;38;62;61;31;27;9;21;42;41;20;36;40;47;64;5;45;12;49;7;46;3;56;6;33;63;26;19;22;44;11;32;280
32;280;30;39;14;32;23;2;43;57;8;18;29;16;24;13;48;25;58;53;37;1;28;15;55;35;4;59;60;17;51;34;52;50;54;10;38;62;61;31;27;9;21;42;41;20;36;40;47;64;5;45;12;49;7;46;3;56;6;33;63;26;19;22;44;11
30;39;14;32;23;2;43;57;8;18;29;16;24;13;48;25;58;53;37;1;28;15;55;35;4;59;60;17;51;34;52;50;54;10;38;62;61;31;27;9;5;42;41;20;36;40;47;64;21;45;12;49;7;46;3;56;6;33;63;26;19;22;44;11;32;280
32;280;30;39;14;32;23;2;43;57;8;18;29;16;24;13;48;25;58;53;37;1;28;15;55;35;4;59;60;17;51;34;52;50;54;10;38;62;61;31;27;9;5;42;41;20;36;40;47;64;21;45;12;49;7;46;3;56;6;33;63;26;19;22;44;11
30;39;14;32;23;37;43;57;8;18;29;16;24;13;48;25;58;53;2;1;28;15;55;35;4;59;60;17;51;34;52;50;54;10;38;62;61;31;27;9;5;42;41;20;36;40;47;64;21;45;12;49;7;46;3;56;6;33;63;26;19;22;44;11;32;280
32;280;30;39;14;32;23;37;43;57;8;18;29;16;24;13;48;25;58;53;2;1;28;15;55;35;4;59;60;17;51;34;52;50;54;10;38;62;61;31;27;9;5;42;41;20;36;40;47;64;21;45;12;49;7;46;3;56;6;33;63;26;19;22;44;11
30;39;14;32;23;53;43;57;8;18;29;16;24;13;48;25;58;37;2;1;28;15;55;35;4;59;60;17;51;34;52;50;54;10;38;62;61;31;27;9;5;42;41;20;36;40;47;64;21;45;12;49;7;46;3;56;6;33;63;26;19;22;44;11;32;276
32;276;30;39;14;32;23;53;43;57;8;18;29;16;24;13;48;25;58;37;2;1;28;15;55;35;4;59;60;17;51;34;52;50;54;10;38;62;61;31;27;9;5;42;41;20;36;40;47;64;21;45;12;49;7;46;3;56;6;33;63;26;19;22;44;11
30;39;14;32;23;53;43;1;8;18;29;16;24;13;48;25;58;37;2;57;28;15;55;35;4;59;60;17;51;34;52;50;54;10;38;62;61;31;27;9;5;42;41;20;36;40;47;64;21;45;12;49;7;46;3;56;6;33;63;26;19;22;44;11;32;274
32;274;30;39;14;32;23;53;43;1;8;18;29;16;24;13;48;25;58;37;2;57;28;15;55;35;4;59;60;17;51;34;52;50;54;10;38;62;61;31;27;9;5;42;41;20;36;40;47;64;21;45;12;49;7;46;3;56;6;33;63;26;19;22;44;11
30;39;14;32;23;53;43;1;8;18;29;16;24;13;48;25;58;37;2;57;28;15;55;35;4;59;60;17;51;34;52;50;54;10;38;62;61;31;27;46;5;42;41;20;36;40;47;64;21;45;12;49;7;9;3;56;6;33;63;26;19;22;44;11;32;274
32;274;30;39;14;32;23;53;43;1;8;18;29;16;24;13;48;25;58;37;2;57;28;15;55;35;4;59;60;17;51;34;52;50;54;10;38;62;61;31;27;46;5;42;41;20;36;40;47;64;21;45;12;49;7;9;3;56;6;33;63;26;19;22;44;11
30;39;14;32;23;53;43;1;8;18;29;16;24;13;48;25;58;37;2;57;28;15;55;35;4;59;60;17;51;34;52;50;47;10;38;62;61;31;27;46;5;42;41;20;36;40;54;64;21;45;12;49;7;9;3;56;6;33;63;26;19;22;44;11;32;278
32;278;30;39;14;32;23;53;43;1;8;18;29;16;24;13;48;25;58;37;2;57;28;15;55;35;4;59;60;17;51;34;52;50;47;10;38;62;61;31;27;46;5;42;41;20;36;40;54;64;21;45;12;49;7;9;3;56;6;33;63;26;19;22;44;11
30;39;14;40;23;53;43;1;8;18;29;16;24;13;48;25;58;37;2;57;28;15;55;35;4;59;60;17;51;34;52;50;47;10;38;62;61;31;27;46;5;42;41;20;36;32;54;64;21;45;12;49;7;9;3;56;6;33;63;26;19;22;44;11;32;274
32;274;30;39;14;40;23;53;43;1;8;18;29;16;24;13;48;25;58;37;2;57;28;15;55;35;4;59;60;17;51;34;52;50;47;10;38;62;61;31;27;46;5;42;41;20;36;32;54;64;21;45;12;49;7;9;3;56;6;33;63;26;19;22;44;11
30;39;14;40;23;53;43;1;8;18;29;16;24;13;48;25;58;37;2;57;28;15;55;35;4;59;60;17;51;34;52;50;47;10;38;62;36;31;27;46;5;42;41;20;61;32;54;64;21;45;12;49;7;9;3;56;6;33;63;26;19;22;44;11;32;282
32;282;30;39;14;40;23;53;43;1;8;18;29;16;24;13;48;25;58;37;2;57;28;15;55;35;4;59;60;17;51;34;52;50;47;10;38;62;36;31;27;46;5;42;41;20;61;32;54;64;21;45;12;49;7;9;3;56;6;33;63;26;19;22;44;11
30;39;14;40;23;53;43;1;8;18;29;16;24;13;48;25;58;37;2;57;28;15;55;35;4;59;17;60;51;34;52;50;47;10;38;62;36;31;27;46;5;42;41;20;61;32;54;64;21;45;12;49;7;9;3;56;6;33;63;26;19;22;44;11;32;282
32;282;30;39;14;40;23;53;43;1;8;18;29;16;24;13;48;25;58;37;2;57;28;15;55;35;4;59;17;60;51;34;52;50;47;10;38;62;36;31;27;46;5;42;41;20;61;32;54;64;21;45;12;49;7;9;3;56;6;33;63;26;19;22;44;11
30;35;14;40;23;53;43;1;8;18;29;16;24;13;48;25;58;37;2;57;28;15;55;39;4;59;17;60;51;34;52;50;47;10;38;62;36;31;27;46;5;42;41;20;61;32;54;64;21;45;12;49;7;9;3;56;6;33;63;26;19;22;44;11;32;282
32;282;30;35;14;40;23;53;43;1;8;18;29;16;24;13;48;25;58;37;2;57;28;15;55;39;4;59;17;60;51;34;52;50;47;10;38;62;36;31;27;46;5;42;41;20;61;32;54;64;21;45;12;49;7;9;3;56;6;33;63;26;19;22;44;11
30;35;14;40;23;53;43;1;8;18;20;16;24;13;48;25;58;37;2;57;28;15;55;39;4;59;17;60;51;34;52;50;47;10;38;62;36;31;27;46;5;42;41;29;61;32;54;64;21;45;12;49;7;9;3;56;6;33;63;26;19;22;44;11;32;282
32;282;30;35;14;40;23;53;43;1;8;18;20;16;24;13;48;25;58;37;2;57;28;15;55;39;4;59;17;60;51;34;52;50;47;10;38;62;36;31;27;46;5;42;41;29;61;32;54;64;21;45;12;49;7;9;3;56;6;33;63;26;19;22;44;11
30;35;14;40;23;53;43;1;8;18;20;16;24;13;48;25;58;37;2;57;28;15;55;39;4;59;17;60;51;34;52;12;47;10;38;62;36;31;27;46;5;42;41;29;61;32;54;64;21;45;50;49;7;9;3;56;6;33;63;26;19;22;44;11;32;282
32;282;30;35;14;40;23;53;43;1;8;18;20;16;24;13;48;25;58;37;2;57;28;15;55;39;4;59;17;60;51;34;52;12;47;10;38;62;36;31;27;46;5;42;41;29;61;32;54;64;21;45;50;49;7;9;3;56;6;33;63;26;19;22;44;11
30;35;14;40;23;53;43;1;24;18;20;16;8;13;48;25;58;37;2;57;28;15;55;39;4;59;17;60;51;34;52;12;47;10;38;62;36;31;27;46;5;42;41;29;61;32;54;64;21;45;50;49;7;9;3;56;6;33;63;26;19;22;44;11;32;282
32;282;30;35;14;40;23;53;43;1;24;18;20;16;8;13;48;25;58;37;2;57;28;15;55;39;4;59;17;60;51;34;52;12;47;10;38;62;36;31;27;46;5;42;41;29;61;32;54;64;21;45;50;49;7;9;3;56;6;33;63;26;19;22;44;11
30;35;14;4;23;53;43;1;24;18;20;16;8;13;48;25;58;37;2;57;28;15;55;39;40;59;17;60;51;34;52;12;47;10;38;62;36;31;27;46;5;42;41;29;61;32;54;64;21;45;50;49;7;9;3;56;6;33;63;26;19;22;44;11;32;278
32;278;30;35;14;4;23;53;43;1;24;18;20;16;8;13;48;25;58;37;2;57;28;15;55;39;40;59;17;60;51;34;52;12;47;10;38;62;36;31;27;46;5;42;41;29;61;32;54;64;21;45;50;49;7;9;3;56;6;33;63;26;19;22;44;11
30;35;14;4;23;53;43;1;24;18;20;16;8;13;48;25;58;37;2;17;28;15;55;39;40;59;57;60;51;34;52;12;47;10;38;62;36;31;27;46;5;42;41;29;61;32;54;64;21;45;50;49;7;9;3;56;6;33;63;26;19;22;44;11;32;270
33;270;30;35;14;4;23;53;43;1;24;18;20;16;8;13;48;25;58;37;2;17;28;15;55;39;40;59;57;60;51;34;52;12;47;10;38;62;36;31;27;46;5;42;41;29;61;32;54;64;21;45;50;49;7;9;3;56;6;33;63;26;19;22;44;11
30;40;14;4;23;53;43;1;24;18;20;16;8;13;48;25;58;37;2;17;28;15;55;39;35;59;57;60;51;34;52;12;47;10;38;62;36;31;27;46;5;42;41;29;61;32;54;64;21;45;50;49;7;9;3;56;6;33;63;26;19;22;44;11;33;270
33;270;30;40;14;4;23;53;43;1;24;18;20;16;8;13;48;25;58;37;2;17;28;15;55;39;35;59;57;60;51;34;52;12;47;10;38;62;36;31;27;46;5;42;41;29;61;32;54;64;21;45;50;49;7;9;3;56;6;33;63;26;19;22;44;11
30;40;14;4;15;53;43;1;24;18;20;16;8;13;48;25;58;37;2;17;28;23;55;39;35;59;57;60;51;34;52;12;47;10;38;62;36;31;27;46;5;42;41;29;61;32;54;64;21;45;50;49;7;9;3;56;6;33;63;26;19;22;44;11;33;274
33;274;30;40;14;4;15;53;43;1;24;18;20;16;8;13;48;25;58;37;2;17;28;23;55;39;35;59;57;60;51;34;52;12;47;10;38;62;36;31;27;46;5;42;41;29;61;32;54;64;21;45;50;49;7;9;3;56;6;33;63;26;19;22;44;11
30;40;14;4;15;53;43;1;24;18;20;16;8;13;48;25;58;37;2;17;28;23;55;39;35;59;57;60;33;34;52;12;47;10;38;62;36;31;27;46;5;42;41;29;61;32;54;64;21;45;50;49;7;9;3;56;6;51;63;26;19;22;44;11;33;274
33;274;30;40;14;4;15;53;43;1;24;18;20;16;8;13;48;25;58;37;2;17;28;23;55;39;35;59;57;60;33;34;52;12;47;10;38;62;36;31;27;46;5;42;41;29;61;32;54;64;21;45;50;49;7;9;3;56;6;51;63;26;19;22;44;11
30;40;14;4;15;53;43;35;24;18;20;16;8;13;48;25;58;37;2;17;28;23;55;39;1;59;57;60;33;34;52;12;47;10;38;62;36;31;27;46;5;42;41;29;61;32;54;64;21;45;50;49;7;9;3;56;6;51;63;26;19;22;44;11;33;282
33;282;30;40;14;4;15;53;43;35;24;18;20;16;8;13;48;25;58;37;2;17;28;23;55;39;1;59;57;60;33;34;52;12;47;10;38;62;36;31;27;46;5;42;41;29;61;32;54;64;21;45;50;49;7;9;3;56;6;51;63;26;19;22;44;11
