"X1";"X270";"X24";"X48";"X43";"X34";"X52";"X47";"X17";"X16";"X5";"X60";"X20";"X13";"X57";"X7";"X19";"X3";"X35";"X58";"X22";"X53";"X38";"X8";"X64";"X54";"X50";"X6";"X23";"X46";"X36";"X40";"X44";"X33";"X27";"X15";"X25";"X49";"X37";"X30";"X1.1";"X28";"X31";"X26";"X29";"X12";"X55";"X21";"X39";"X51";"X14";"X11";"X2";"X9";"X42";"X32";"X59";"X18";"X62";"X45";"X56";"X4";"X41";"X63";"X10";"X61"
17;10;60;54;14;26;36;15;37;19;31;22;63;44;27;40;21;33;5;24;61;56;8;48;45;62;18;7;3;55;52;9;38;1;49;59;28;57;11;35;4;39;46;34;64;25;30;58;43;32;13;53;6;20;16;29;2;51;41;47;12;42;23;50;30;262
30;262;17;10;60;54;14;26;36;15;37;19;31;22;63;44;27;40;21;33;5;24;61;56;8;48;45;62;18;7;3;55;52;9;38;1;49;59;28;57;11;35;4;39;46;34;64;25;30;58;43;32;13;53;6;20;16;29;2;51;41;47;12;42;23;50
17;10;60;54;14;27;36;15;37;19;31;22;63;44;26;40;21;33;5;24;61;56;8;48;45;62;18;7;3;55;52;9;38;1;49;59;28;57;11;35;4;39;46;34;64;25;30;58;43;32;13;53;6;20;16;29;2;51;41;47;12;42;23;50;30;262
30;262;17;10;60;54;14;27;36;15;37;19;31;22;63;44;26;40;21;33;5;24;61;56;8;48;45;62;18;7;3;55;52;9;38;1;49;59;28;57;11;35;4;39;46;34;64;25;30;58;43;32;13;53;6;20;16;29;2;51;41;47;12;42;23;50
17;10;60;54;14;27;36;15;37;19;31;22;63;44;26;40;21;33;5;24;61;56;8;3;45;62;18;7;48;55;52;9;38;1;49;59;28;57;11;35;4;39;46;34;64;25;30;58;43;32;13;53;6;20;16;29;2;51;41;47;12;42;23;50;30;262
30;262;17;10;60;54;14;27;36;15;37;19;31;22;63;44;26;40;21;33;5;24;61;56;8;3;45;62;18;7;48;55;52;9;38;1;49;59;28;57;11;35;4;39;46;34;64;25;30;58;43;32;13;53;6;20;16;29;2;51;41;47;12;42;23;50
17;10;60;54;14;27;36;15;37;19;31;22;63;44;26;40;21;33;5;24;61;56;6;3;45;62;18;7;48;55;52;9;38;1;49;59;28;57;11;35;4;39;46;34;64;25;30;58;43;32;13;53;8;20;16;29;2;51;41;47;12;42;23;50;30;262
30;262;17;10;60;54;14;27;36;15;37;19;31;22;63;44;26;40;21;33;5;24;61;56;6;3;45;62;18;7;48;55;52;9;38;1;49;59;28;57;11;35;4;39;46;34;64;25;30;58;43;32;13;53;8;20;16;29;2;51;41;47;12;42;23;50
17;10;60;54;14;27;36;15;37;19;31;22;63;44;26;40;21;33;5;24;61;4;6;3;45;62;18;7;48;55;52;9;38;1;49;59;28;57;11;35;56;39;46;34;64;25;30;58;43;32;13;53;8;20;16;29;2;51;41;47;12;42;23;50;30;260
30;260;17;10;60;54;14;27;36;15;37;19;31;22;63;44;26;40;21;33;5;24;61;4;6;3;45;62;18;7;48;55;52;9;38;1;49;59;28;57;11;35;56;39;46;34;64;25;30;58;43;32;13;53;8;20;16;29;2;51;41;47;12;42;23;50
17;10;60;54;14;27;36;15;37;19;31;22;63;44;26;40;21;33;5;24;61;4;6;3;45;62;18;7;48;55;52;9;38;1;49;59;28;57;11;35;56;39;46;34;64;25;30;58;43;32;13;8;53;20;16;29;2;51;41;47;12;42;23;50;30;260
30;260;17;10;60;54;14;27;36;15;37;19;31;22;63;44;26;40;21;33;5;24;61;4;6;3;45;62;18;7;48;55;52;9;38;1;49;59;28;57;11;35;56;39;46;34;64;25;30;58;43;32;13;8;53;20;16;29;2;51;41;47;12;42;23;50
17;10;60;54;14;53;36;15;37;19;31;22;63;44;26;40;21;33;5;24;61;4;6;3;45;62;18;7;48;55;52;9;38;1;49;59;28;57;11;35;56;39;46;34;64;25;30;58;43;32;13;8;27;20;16;29;2;51;41;47;12;42;23;50;30;280
30;260;17;10;60;54;14;27;36;15;37;19;31;22;63;44;26;40;21;33;5;24;61;4;6;3;45;62;18;7;48;55;52;9;38;1;49;59;28;57;11;35;56;39;46;34;64;25;30;58;43;32;13;8;53;20;16;29;2;51;41;47;12;42;23;50
17;10;60;54;14;27;36;15;37;19;31;22;63;44;26;40;21;33;5;24;29;4;6;3;45;62;18;7;48;55;52;9;38;1;49;59;28;57;11;35;56;39;46;34;64;25;30;58;43;32;13;8;53;20;16;61;2;51;41;47;12;42;23;50;30;260
30;260;17;10;60;54;14;27;36;15;37;19;31;22;63;44;26;40;21;33;5;24;29;4;6;3;45;62;18;7;48;55;52;9;38;1;49;59;28;57;11;35;56;39;46;34;64;25;30;58;43;32;13;8;53;20;16;61;2;51;41;47;12;42;23;50
17;10;60;54;14;27;36;15;37;19;31;22;63;44;26;40;21;33;5;24;29;4;6;3;45;62;18;7;48;55;52;9;38;1;49;59;28;57;11;35;56;39;46;34;64;25;30;58;43;32;16;8;53;20;13;61;2;51;41;47;12;42;23;50;30;260
30;260;17;10;60;54;14;27;36;15;37;19;31;22;63;44;26;40;21;33;5;24;29;4;6;3;45;62;18;7;48;55;52;9;38;1;49;59;28;57;11;35;56;39;46;34;64;25;30;58;43;32;16;8;53;20;13;61;2;51;41;47;12;42;23;50
17;10;60;54;30;27;36;15;37;19;31;22;63;44;26;40;21;33;5;24;29;4;6;3;45;62;18;7;48;55;52;9;38;1;49;59;28;57;11;35;56;39;46;34;64;25;14;58;43;32;16;8;53;20;13;61;2;51;41;47;12;42;23;50;30;260
30;260;17;10;60;54;30;27;36;15;37;19;31;22;63;44;26;40;21;33;5;24;29;4;6;3;45;62;18;7;48;55;52;9;38;1;49;59;28;57;11;35;56;39;46;34;64;25;14;58;43;32;16;8;53;20;13;61;2;51;41;47;12;42;23;50
17;10;60;54;30;27;36;15;37;19;31;22;63;44;26;40;21;33;5;24;29;4;6;3;45;62;18;7;48;55;52;9;38;1;49;59;28;57;16;35;56;39;46;34;64;25;14;58;43;32;11;8;53;20;13;61;2;51;41;47;12;42;23;50;30;260
30;260;17;10;60;54;30;27;36;15;37;19;31;22;63;44;26;40;21;33;5;24;29;4;6;3;45;62;18;7;48;55;52;9;38;1;49;59;28;57;16;35;56;39;46;34;64;25;14;58;43;32;11;8;53;20;13;61;2;51;41;47;12;42;23;50
17;10;60;54;30;27;36;15;37;19;31;22;63;44;26;40;21;33;5;24;29;4;6;3;45;62;18;7;48;55;52;9;38;1;49;59;28;57;16;35;56;39;46;34;64;25;14;58;42;32;11;8;53;20;13;61;2;51;41;47;12;43;23;50;30;260
31;260;17;10;60;54;30;27;36;15;37;19;31;22;63;44;26;40;21;33;5;24;29;4;6;3;45;62;18;7;48;55;52;9;38;1;49;59;28;57;16;35;56;39;46;34;64;25;14;58;42;32;11;8;53;20;13;61;2;51;41;47;12;43;23;50
17;10;60;54;30;27;36;15;37;19;31;22;63;44;26;40;21;33;5;24;29;4;6;3;45;62;18;7;48;55;52;9;38;1;49;59;28;57;16;35;56;39;46;34;64;25;14;58;41;32;11;8;53;20;13;61;2;51;42;47;12;43;23;50;31;260
31;260;17;10;60;54;30;27;36;15;37;19;31;22;63;44;26;40;21;33;5;24;29;4;6;3;45;62;18;7;48;55;52;9;38;1;49;59;28;57;16;35;56;39;46;34;64;25;14;58;41;32;11;8;53;20;13;61;2;51;42;47;12;43;23;50
17;10;60;54;30;27;36;15;37;19;31;22;63;44;26;40;21;33;5;24;29;4;6;3;45;62;18;7;48;55;52;9;38;1;49;59;28;57;16;35;56;39;32;34;64;25;14;58;41;46;11;8;53;20;13;61;2;51;42;47;12;43;23;50;31;260
31;260;17;10;60;54;30;27;36;15;37;19;31;22;63;44;26;40;21;33;5;24;29;4;6;3;45;62;18;7;48;55;52;9;38;1;49;59;28;57;16;35;56;39;32;34;64;25;14;58;41;46;11;8;53;20;13;61;2;51;42;47;12;43;23;50
17;10;60;54;30;27;36;15;37;19;31;22;63;44;26;40;25;33;5;24;29;4;6;3;45;62;18;7;48;55;52;9;38;1;49;59;28;57;16;35;56;39;32;34;64;21;14;58;41;46;11;8;53;20;13;61;2;51;42;47;12;43;23;50;31;260
31;260;17;10;60;54;30;27;36;15;37;19;31;22;63;44;26;40;25;33;5;24;29;4;6;3;45;62;18;7;48;55;52;9;38;1;49;59;28;57;16;35;56;39;32;34;64;21;14;58;41;46;11;8;53;20;13;61;2;51;42;47;12;43;23;50
17;10;60;54;30;27;36;15;37;19;31;22;63;44;26;40;25;33;5;24;29;4;6;3;45;62;18;7;48;42;52;9;38;1;49;59;28;57;16;35;56;39;32;34;64;21;14;58;41;46;11;8;53;20;13;61;2;51;55;47;12;43;23;50;31;264
31;264;17;10;60;54;30;27;36;15;37;19;31;22;63;44;26;40;25;33;5;24;29;4;6;3;45;62;18;7;48;42;52;9;38;1;49;59;28;57;16;35;56;39;32;34;64;21;14;58;41;46;11;8;53;20;13;61;2;51;55;47;12;43;23;50
17;10;60;54;30;27;36;48;37;19;31;22;63;44;26;40;25;33;5;24;29;4;6;3;45;62;18;7;15;42;52;9;38;1;49;59;28;57;16;35;56;39;32;34;64;21;14;58;41;46;11;8;53;20;13;61;2;51;55;47;12;43;23;50;31;280
31;264;17;10;60;54;30;27;36;15;37;19;31;22;63;44;26;40;25;33;5;24;29;4;6;3;45;62;18;7;48;42;52;9;38;1;49;59;28;57;16;35;56;39;32;34;64;21;14;58;41;46;11;8;53;20;13;61;2;51;55;47;12;43;23;50
17;10;60;54;30;27;36;15;37;19;31;22;63;44;26;40;25;33;14;24;29;4;6;3;45;62;18;7;48;42;52;9;38;1;49;59;28;57;16;35;56;39;32;34;64;21;5;58;41;46;11;8;53;20;13;61;2;51;55;47;12;43;23;50;31;260
31;260;17;10;60;54;30;27;36;15;37;19;31;22;63;44;26;40;25;33;14;24;29;4;6;3;45;62;18;7;48;42;52;9;38;1;49;59;28;57;16;35;56;39;32;34;64;21;5;58;41;46;11;8;53;20;13;61;2;51;55;47;12;43;23;50
17;10;60;54;30;27;36;15;37;19;31;22;63;44;26;40;25;33;14;24;29;4;6;3;45;62;18;57;48;42;52;9;38;1;49;59;28;7;16;35;56;39;32;34;64;21;5;58;41;46;11;8;53;20;13;61;2;51;55;47;12;43;23;50;31;252
31;252;17;10;60;54;30;27;36;15;37;19;31;22;63;44;26;40;25;33;14;24;29;4;6;3;45;62;18;57;48;42;52;9;38;1;49;59;28;7;16;35;56;39;32;34;64;21;5;58;41;46;11;8;53;20;13;61;2;51;55;47;12;43;23;50
17;10;60;54;30;27;36;15;37;19;31;22;63;44;26;40;25;33;14;24;29;4;6;3;45;62;18;57;38;42;52;9;48;1;49;59;28;7;16;35;56;39;32;34;64;21;5;58;41;46;11;8;53;20;13;61;2;51;55;47;12;43;23;50;31;256
31;256;17;10;60;54;30;27;36;15;37;19;31;22;63;44;26;40;25;33;14;24;29;4;6;3;45;62;18;57;38;42;52;9;48;1;49;59;28;7;16;35;56;39;32;34;64;21;5;58;41;46;11;8;53;20;13;61;2;51;55;47;12;43;23;50
17;10;60;54;30;27;36;39;37;19;31;22;63;44;26;40;25;33;14;24;29;4;6;3;45;62;18;57;38;42;52;9;48;1;49;59;28;7;16;35;56;15;32;34;64;21;5;58;41;46;11;8;53;20;13;61;2;51;55;47;12;43;23;50;31;276
31;276;17;10;60;54;30;27;36;39;37;19;31;22;63;44;26;40;25;33;14;24;29;4;6;3;45;62;18;57;38;42;52;9;48;1;49;59;28;7;16;35;56;15;32;34;64;21;5;58;41;46;11;8;53;20;13;61;2;51;55;47;12;43;23;50
17;10;60;54;30;27;36;39;37;4;31;22;63;44;26;40;25;33;14;24;29;19;6;3;45;62;18;57;38;42;52;9;48;1;49;59;28;7;16;35;56;15;32;34;64;21;5;58;41;46;11;8;53;20;13;61;2;51;55;47;12;43;23;50;31;284
31;284;17;10;60;54;30;27;36;39;37;4;31;22;63;44;26;40;25;33;14;24;29;19;6;3;45;62;18;57;38;42;52;9;48;1;49;59;28;7;16;35;56;15;32;34;64;21;5;58;41;46;11;8;53;20;13;61;2;51;55;47;12;43;23;50
17;10;60;54;30;27;36;39;37;4;31;22;63;44;26;40;25;33;14;62;29;19;6;3;45;24;18;57;38;42;52;9;48;1;49;59;28;7;16;35;56;15;32;34;64;21;5;58;41;46;11;8;53;20;13;61;2;51;55;47;12;43;23;50;31;290
31;290;17;10;60;54;30;27;36;39;37;4;31;22;63;44;26;40;25;33;14;62;29;19;6;3;45;24;18;57;38;42;52;9;48;1;49;59;28;7;16;35;56;15;32;34;64;21;5;58;41;46;11;8;53;20;13;61;2;51;55;47;12;43;23;50
17;10;60;54;30;27;36;24;37;4;31;22;63;44;26;40;25;33;14;62;29;19;6;3;45;39;18;57;38;42;52;9;48;1;49;59;28;7;16;35;56;15;32;34;64;21;5;58;41;46;11;8;53;20;13;61;2;51;55;47;12;43;23;50;31;270
31;270;17;10;60;54;30;27;36;24;37;4;31;22;63;44;26;40;25;33;14;62;29;19;6;3;45;39;18;57;38;42;52;9;48;1;49;59;28;7;16;35;56;15;32;34;64;21;5;58;41;46;11;8;53;20;13;61;2;51;55;47;12;43;23;50
17;10;60;54;30;27;36;24;37;4;31;22;63;44;26;40;25;33;14;62;29;19;6;3;45;39;18;57;8;42;52;9;48;1;49;59;28;7;16;35;56;15;32;34;64;21;5;58;41;46;11;38;53;20;13;61;2;51;55;47;12;43;23;50;31;270
31;270;17;10;60;54;30;27;36;24;37;4;31;22;63;44;26;40;25;33;14;62;29;19;6;3;45;39;18;57;8;42;52;9;48;1;49;59;28;7;16;35;56;15;32;34;64;21;5;58;41;46;11;38;53;20;13;61;2;51;55;47;12;43;23;50
17;10;60;54;30;27;36;24;37;4;31;22;63;44;26;40;25;33;14;62;29;19;6;3;45;39;18;57;8;42;52;56;48;1;49;59;28;7;16;35;9;15;32;34;64;21;5;58;41;46;11;38;53;20;13;61;2;51;55;47;12;43;23;50;31;274
31;274;17;10;60;54;30;27;36;24;37;4;31;22;63;44;26;40;25;33;14;62;29;19;6;3;45;39;18;57;8;42;52;56;48;1;49;59;28;7;16;35;9;15;32;34;64;21;5;58;41;46;11;38;53;20;13;61;2;51;55;47;12;43;23;50
17;10;60;54;30;27;36;24;37;4;31;22;63;44;26;40;25;33;14;62;34;19;6;3;45;39;18;57;8;42;52;56;48;1;49;59;28;7;16;35;9;15;32;29;64;21;5;58;41;46;11;38;53;20;13;61;2;51;55;47;12;43;23;50;31;250
31;250;17;10;60;54;30;27;36;24;37;4;31;22;63;44;26;40;25;33;14;62;34;19;6;3;45;39;18;57;8;42;52;56;48;1;49;59;28;7;16;35;9;15;32;29;64;21;5;58;41;46;11;38;53;20;13;61;2;51;55;47;12;43;23;50
17;10;60;54;30;27;36;24;40;4;31;22;63;44;26;37;25;33;14;62;34;19;6;3;45;39;18;57;8;42;52;56;48;1;49;59;28;7;16;35;9;15;32;29;64;21;5;58;41;46;11;38;53;20;13;61;2;51;55;47;12;43;23;50;31;250
31;250;17;10;60;54;30;27;36;24;40;4;31;22;63;44;26;37;25;33;14;62;34;19;6;3;45;39;18;57;8;42;52;56;48;1;49;59;28;7;16;35;9;15;32;29;64;21;5;58;41;46;11;38;53;20;13;61;2;51;55;47;12;43;23;50
17;10;60;54;30;27;36;24;40;4;31;22;63;44;26;37;25;33;14;62;34;19;6;3;45;39;18;57;8;42;28;56;48;1;49;59;52;7;16;35;9;15;32;29;64;21;5;58;41;46;11;38;53;20;13;61;2;51;55;47;12;43;23;50;31;274
31;250;17;10;60;54;30;27;36;24;40;4;31;22;63;44;26;37;25;33;14;62;34;19;6;3;45;39;18;57;8;42;52;56;48;1;49;59;28;7;16;35;9;15;32;29;64;21;5;58;41;46;11;38;53;20;13;61;2;51;55;47;12;43;23;50
17;10;60;54;30;27;36;24;40;4;31;22;63;44;26;37;25;33;14;62;34;19;6;3;45;39;18;57;8;42;52;56;48;1;49;59;28;7;16;35;9;15;32;29;64;21;5;58;41;46;11;38;53;20;2;61;13;51;55;47;12;43;23;50;31;250
31;250;17;10;60;54;30;27;36;24;40;4;31;22;63;44;26;37;25;33;14;62;34;19;6;3;45;39;18;57;8;42;52;56;48;1;49;59;28;7;16;35;9;15;32;29;64;21;5;58;41;46;11;38;53;20;2;61;13;51;55;47;12;43;23;50
17;10;60;54;30;27;36;24;40;4;31;22;63;44;26;37;25;33;14;62;34;19;6;3;45;39;18;57;8;42;52;56;48;1;49;59;28;7;16;35;9;15;32;29;64;21;50;58;41;46;11;38;53;20;2;61;13;51;55;47;12;43;23;5;31;250
31;250;17;10;60;54;30;27;36;24;40;4;31;22;63;44;26;37;25;33;14;62;34;19;6;3;45;39;18;57;8;42;52;56;48;1;49;59;28;7;16;35;9;15;32;29;64;21;50;58;41;46;11;38;53;20;2;61;13;51;55;47;12;43;23;5
17;10;60;54;30;27;36;24;40;4;31;22;63;44;26;37;25;33;14;62;34;19;6;3;45;39;18;9;8;42;52;56;48;1;49;59;28;7;16;35;57;15;32;29;64;21;50;58;41;46;11;38;53;20;2;61;13;51;55;47;12;43;23;5;31;254
32;254;17;10;60;54;30;27;36;24;40;4;31;22;63;44;26;37;25;33;14;62;34;19;6;3;45;39;18;9;8;42;52;56;48;1;49;59;28;7;16;35;57;15;32;29;64;21;50;58;41;46;11;38;53;20;2;61;13;51;55;47;12;43;23;5
17;10;60;54;30;27;34;24;40;4;31;22;63;44;26;37;25;33;14;62;36;19;6;3;45;39;18;9;8;42;52;56;48;1;49;59;28;7;16;35;57;15;32;29;64;21;50;58;41;46;11;38;53;20;2;61;13;51;55;47;12;43;23;5;32;254
32;254;17;10;60;54;30;27;34;24;40;4;31;22;63;44;26;37;25;33;14;62;36;19;6;3;45;39;18;9;8;42;52;56;48;1;49;59;28;7;16;35;57;15;32;29;64;21;50;58;41;46;11;38;53;20;2;61;13;51;55;47;12;43;23;5
17;10;60;54;30;27;11;24;40;4;31;22;63;44;26;37;25;33;14;62;36;19;6;3;45;39;18;9;8;42;52;56;48;1;49;59;28;7;16;35;57;15;32;29;64;21;50;58;41;46;34;38;53;20;2;61;13;51;55;47;12;43;23;5;32;254
32;254;17;10;60;54;30;27;11;24;40;4;31;22;63;44;26;37;25;33;14;62;36;19;6;3;45;39;18;9;8;42;52;56;48;1;49;59;28;7;16;35;57;15;32;29;64;21;50;58;41;46;34;38;53;20;2;61;13;51;55;47;12;43;23;5
1;10;60;54;30;27;11;24;40;4;31;22;63;44;26;37;25;33;14;62;36;19;6;3;45;39;18;9;8;42;52;56;48;17;49;59;28;7;16;35;57;15;32;29;64;21;50;58;41;46;34;38;53;20;2;61;13;51;55;47;12;43;23;5;32;254
32;254;1;10;60;54;30;27;11;24;40;4;31;22;63;44;26;37;25;33;14;62;36;19;6;3;45;39;18;9;8;42;52;56;48;17;49;59;28;7;16;35;57;15;32;29;64;21;50;58;41;46;34;38;53;20;2;61;13;51;55;47;12;43;23;5
1;57;60;54;30;27;11;24;40;4;31;22;63;44;26;37;25;33;14;62;36;19;6;3;45;39;18;9;8;42;52;56;48;17;49;59;28;7;16;35;10;15;32;29;64;21;50;58;41;46;34;38;53;20;2;61;13;51;55;47;12;43;23;5;32;254
32;254;1;57;60;54;30;27;11;24;40;4;31;22;63;44;26;37;25;33;14;62;36;19;6;3;45;39;18;9;8;42;52;56;48;17;49;59;28;7;16;35;10;15;32;29;64;21;50;58;41;46;34;38;53;20;2;61;13;51;55;47;12;43;23;5
31;57;60;54;30;27;11;24;40;4;1;22;63;44;26;37;25;33;14;62;36;19;6;3;45;39;18;9;8;42;52;56;48;17;49;59;28;7;16;35;10;15;32;29;64;21;50;58;41;46;34;38;53;20;2;61;13;51;55;47;12;43;23;5;32;266
32;266;31;57;60;54;30;27;11;24;40;4;1;22;63;44;26;37;25;33;14;62;36;19;6;3;45;39;18;9;8;42;52;56;48;17;49;59;28;7;16;35;10;15;32;29;64;21;50;58;41;46;34;38;53;20;2;61;13;51;55;47;12;43;23;5
31;57;60;54;30;27;11;24;40;4;1;22;63;44;26;37;25;33;14;62;2;19;6;3;45;39;18;9;8;42;52;56;48;17;49;59;28;7;16;35;10;15;32;29;64;21;50;58;41;46;34;38;53;20;36;61;13;51;55;47;12;43;23;5;32;266
32;266;31;57;60;54;30;27;11;24;40;4;1;22;63;44;26;37;25;33;14;62;2;19;6;3;45;39;18;9;8;42;52;56;48;17;49;59;28;7;16;35;10;15;32;29;64;21;50;58;41;46;34;38;53;20;36;61;13;51;55;47;12;43;23;5
31;57;60;54;30;27;11;24;40;4;1;22;63;44;26;37;25;33;14;62;2;19;6;3;45;39;18;9;8;42;52;56;48;17;49;59;28;7;16;35;10;15;32;29;64;21;43;58;41;46;34;38;53;20;36;61;13;51;55;47;12;50;23;5;32;266
32;266;31;57;60;54;30;27;11;24;40;4;1;22;63;44;26;37;25;33;14;62;2;19;6;3;45;39;18;9;8;42;52;56;48;17;49;59;28;7;16;35;10;15;32;29;64;21;43;58;41;46;34;38;53;20;36;61;13;51;55;47;12;50;23;5
31;57;60;54;30;27;11;24;40;4;1;22;63;44;26;37;25;33;14;62;2;19;6;3;45;39;18;9;8;42;52;56;48;17;49;59;28;7;16;35;10;15;32;29;64;58;43;21;41;46;34;38;53;20;36;61;13;51;55;47;12;50;23;5;32;262
32;262;31;57;60;54;30;27;11;24;40;4;1;22;63;44;26;37;25;33;14;62;2;19;6;3;45;39;18;9;8;42;52;56;48;17;49;59;28;7;16;35;10;15;32;29;64;58;43;21;41;46;34;38;53;20;36;61;13;51;55;47;12;50;23;5
51;57;60;54;30;27;11;24;40;4;1;22;63;44;26;37;25;33;14;62;2;19;6;3;45;39;18;9;8;42;52;56;48;17;49;59;28;7;16;35;10;15;32;29;64;58;43;21;41;46;34;38;53;20;36;61;13;31;55;47;12;50;23;5;32;262
32;262;51;57;60;54;30;27;11;24;40;4;1;22;63;44;26;37;25;33;14;62;2;19;6;3;45;39;18;9;8;42;52;56;48;17;49;59;28;7;16;35;10;15;32;29;64;58;43;21;41;46;34;38;53;20;36;61;13;31;55;47;12;50;23;5
51;57;60;54;30;27;11;24;40;4;1;22;63;44;26;37;25;33;14;62;2;19;6;3;45;39;59;9;8;42;52;56;48;17;49;18;28;7;16;35;10;15;32;29;64;58;43;21;41;46;34;38;53;20;36;61;13;31;55;47;12;50;23;5;32;262
32;262;51;57;60;54;30;27;11;24;40;4;1;22;63;44;26;37;25;33;14;62;2;19;6;3;45;39;59;9;8;42;52;56;48;17;49;18;28;7;16;35;10;15;32;29;64;58;43;21;41;46;34;38;53;20;36;61;13;31;55;47;12;50;23;5
51;57;60;54;30;27;11;24;40;4;1;22;63;44;26;37;25;33;14;62;2;19;6;3;45;39;59;9;8;42;52;56;48;17;49;18;28;7;16;35;10;15;32;29;64;58;46;21;41;43;34;38;53;20;36;61;13;31;55;47;12;50;23;5;32;262
32;262;51;57;60;54;30;27;11;24;40;4;1;22;63;44;26;37;25;33;14;62;2;19;6;3;45;39;59;9;8;42;52;56;48;17;49;18;28;7;16;35;10;15;32;29;64;58;46;21;41;43;34;38;53;20;36;61;13;31;55;47;12;50;23;5
51;57;60;54;30;27;11;24;40;4;1;22;63;44;26;37;25;33;14;62;2;19;6;3;45;39;59;9;8;42;52;56;48;17;49;18;23;7;16;35;10;15;32;29;64;58;46;21;41;43;34;38;53;20;36;61;13;31;55;47;12;50;28;5;32;282
32;282;51;57;60;54;30;27;11;24;40;4;1;22;63;44;26;37;25;33;14;62;2;19;6;3;45;39;59;9;8;42;52;56;48;17;49;18;23;7;16;35;10;15;32;29;64;58;46;21;41;43;34;38;53;20;36;61;13;31;55;47;12;50;28;5
51;57;60;54;30;27;8;24;40;4;1;22;63;44;26;37;25;33;14;62;2;19;6;3;45;39;59;9;11;42;52;56;48;17;49;18;23;7;16;35;10;15;32;29;64;58;46;21;41;43;34;38;53;20;36;61;13;31;55;47;12;50;28;5;32;282
32;282;51;57;60;54;30;27;8;24;40;4;1;22;63;44;26;37;25;33;14;62;2;19;6;3;45;39;59;9;11;42;52;56;48;17;49;18;23;7;16;35;10;15;32;29;64;58;46;21;41;43;34;38;53;20;36;61;13;31;55;47;12;50;28;5
51;57;60;54;30;27;8;24;40;4;1;22;43;44;26;37;25;33;14;62;2;19;6;3;45;39;59;9;11;42;52;56;48;17;49;18;23;7;16;35;10;15;32;29;64;58;46;21;41;63;34;38;53;20;36;61;13;31;55;47;12;50;28;5;32;282
32;282;51;57;60;54;30;27;8;24;40;4;1;22;43;44;26;37;25;33;14;62;2;19;6;3;45;39;59;9;11;42;52;56;48;17;49;18;23;7;16;35;10;15;32;29;64;58;46;21;41;63;34;38;53;20;36;61;13;31;55;47;12;50;28;5
51;57;60;54;30;27;8;24;40;4;1;22;43;44;26;37;25;33;14;62;2;19;6;3;45;39;59;9;11;42;52;56;48;17;49;18;23;7;16;35;10;15;32;29;64;58;46;21;41;63;34;38;53;20;36;61;13;31;55;5;12;50;28;47;32;282
32;282;51;57;60;54;30;27;8;24;40;4;1;22;43;44;26;37;25;33;14;62;2;19;6;3;45;39;59;9;11;42;52;56;48;17;49;18;23;7;16;35;10;15;32;29;64;58;46;21;41;63;34;38;53;20;36;61;13;31;55;5;12;50;28;47
51;57;60;54;30;27;8;24;40;4;1;22;43;44;26;50;25;33;14;62;2;19;6;3;45;39;59;9;11;42;52;56;48;17;49;18;23;7;16;35;10;15;32;29;64;58;46;21;41;63;34;38;53;20;36;61;13;31;55;5;12;37;28;47;32;282
32;282;51;57;60;54;30;27;8;24;40;4;1;22;43;44;26;50;25;33;14;62;2;19;6;3;45;39;59;9;11;42;52;56;48;17;49;18;23;7;16;35;10;15;32;29;64;58;46;21;41;63;34;38;53;20;36;61;13;31;55;5;12;37;28;47
51;34;60;54;30;27;8;24;40;4;1;22;43;44;26;50;25;33;14;62;2;19;6;3;45;39;59;9;11;42;52;56;48;17;49;18;23;7;16;35;10;15;32;29;64;58;46;21;41;63;57;38;53;20;36;61;13;31;55;5;12;37;28;47;32;282
32;282;51;34;60;54;30;27;8;24;40;4;1;22;43;44;26;50;25;33;14;62;2;19;6;3;45;39;59;9;11;42;52;56;48;17;49;18;23;7;16;35;10;15;32;29;64;58;46;21;41;63;57;38;53;20;36;61;13;31;55;5;12;37;28;47
51;34;60;54;30;27;8;24;40;4;1;22;43;44;26;50;25;33;14;62;2;19;6;3;45;39;59;9;11;42;52;56;48;17;49;18;23;7;35;16;10;15;32;29;64;58;46;21;41;63;57;38;53;20;36;61;13;31;55;5;12;37;28;47;32;270
32;270;51;34;60;54;30;27;8;24;40;4;1;22;43;44;26;50;25;33;14;62;2;19;6;3;45;39;59;9;11;42;52;56;48;17;49;18;23;7;35;16;10;15;32;29;64;58;46;21;41;63;57;38;53;20;36;61;13;31;55;5;12;37;28;47
51;23;60;54;30;27;8;24;40;4;1;22;43;44;26;50;25;33;14;62;2;19;6;3;45;39;59;9;11;42;52;56;48;17;49;18;34;7;35;16;10;15;32;29;64;58;46;21;41;63;57;38;53;20;36;61;13;31;55;5;12;37;28;47;32;270
32;270;51;23;60;54;30;27;8;24;40;4;1;22;43;44;26;50;25;33;14;62;2;19;6;3;45;39;59;9;11;42;52;56;48;17;49;18;34;7;35;16;10;15;32;29;64;58;46;21;41;63;57;38;53;20;36;61;13;31;55;5;12;37;28;47
51;23;60;54;30;27;8;24;40;4;1;22;43;44;21;50;25;33;14;62;2;19;6;3;45;39;59;9;11;42;52;56;48;17;49;18;34;7;35;16;10;15;32;29;64;58;46;26;41;63;57;38;53;20;36;61;13;31;55;5;12;37;28;47;32;292
33;292;51;23;60;54;30;27;8;24;40;4;1;22;43;44;21;50;25;33;14;62;2;19;6;3;45;39;59;9;11;42;52;56;48;17;49;18;34;7;35;16;10;15;32;29;64;58;46;26;41;63;57;38;53;20;36;61;13;31;55;5;12;37;28;47
