"X1";"X270";"X24";"X61";"X1.1";"X43";"X44";"X37";"X35";"X59";"X27";"X64";"X63";"X60";"X17";"X23";"X25";"X32";"X22";"X46";"X12";"X56";"X28";"X14";"X3";"X16";"X54";"X2";"X11";"X45";"X8";"X47";"X58";"X42";"X49";"X53";"X29";"X10";"X40";"X57";"X15";"X52";"X50";"X7";"X20";"X18";"X19";"X31";"X36";"X5";"X21";"X38";"X30";"X33";"X51";"X62";"X9";"X41";"X6";"X39";"X13";"X55";"X26";"X34";"X4";"X48"
15;7;30;48;10;35;42;22;50;14;18;63;25;9;58;55;21;64;59;51;4;60;13;52;5;40;16;38;3;46;29;8;28;47;36;62;11;54;27;37;44;17;43;23;20;61;31;33;26;39;53;57;2;6;49;24;19;56;45;34;1;41;12;32;41;290
41;290;15;7;30;48;10;35;42;22;50;14;18;63;25;9;58;55;21;64;59;51;4;60;13;52;5;40;16;38;3;46;29;8;28;47;36;62;11;54;27;37;44;17;43;23;20;61;31;33;26;39;53;57;2;6;49;24;19;56;45;34;1;41;12;32
15;7;30;48;10;35;42;22;50;14;18;63;25;9;58;55;21;64;60;51;4;59;13;52;5;40;16;38;3;46;29;8;28;47;36;62;11;54;27;37;44;17;43;23;20;61;31;33;26;39;53;57;2;6;49;24;19;56;45;34;1;41;12;32;41;292
41;292;15;7;30;48;10;35;42;22;50;14;18;63;25;9;58;55;21;64;60;51;4;59;13;52;5;40;16;38;3;46;29;8;28;47;36;62;11;54;27;37;44;17;43;23;20;61;31;33;26;39;53;57;2;6;49;24;19;56;45;34;1;41;12;32
15;7;30;48;10;35;42;22;50;14;18;63;25;9;58;55;21;64;60;51;4;59;13;52;5;40;16;38;3;46;29;8;28;47;36;62;11;54;27;37;44;56;43;23;20;61;31;33;26;39;53;57;2;6;49;24;19;17;45;34;1;41;12;32;41;292
41;292;15;7;30;48;10;35;42;22;50;14;18;63;25;9;58;55;21;64;60;51;4;59;13;52;5;40;16;38;3;46;29;8;28;47;36;62;11;54;27;37;44;56;43;23;20;61;31;33;26;39;53;57;2;6;49;24;19;17;45;34;1;41;12;32
15;7;30;48;10;35;42;22;50;14;18;63;25;9;58;55;21;64;60;51;4;59;13;52;5;40;16;38;37;46;29;8;28;47;36;62;11;54;27;3;44;56;43;23;20;61;31;33;26;39;53;57;2;6;49;24;19;17;45;34;1;41;12;32;41;292
41;292;15;7;30;48;10;35;42;22;50;14;18;63;25;9;58;55;21;64;60;51;4;59;13;52;5;40;16;38;37;46;29;8;28;47;36;62;11;54;27;3;44;56;43;23;20;61;31;33;26;39;53;57;2;6;49;24;19;17;45;34;1;41;12;32
15;7;30;48;10;35;42;22;50;14;18;63;25;9;58;55;21;64;60;51;47;59;13;52;5;40;16;38;37;46;29;8;28;4;36;62;11;54;27;3;44;56;43;23;20;61;31;33;26;39;53;57;2;6;49;24;19;17;45;34;1;41;12;32;41;292
41;292;15;7;30;48;10;35;42;22;50;14;18;63;25;9;58;55;21;64;60;51;47;59;13;52;5;40;16;38;37;46;29;8;28;4;36;62;11;54;27;3;44;56;43;23;20;61;31;33;26;39;53;57;2;6;49;24;19;17;45;34;1;41;12;32
15;7;30;48;10;35;42;22;50;14;18;63;25;9;58;55;21;64;60;51;16;59;13;52;5;40;47;38;37;46;29;8;28;4;36;62;11;54;27;3;44;56;43;23;20;61;31;33;26;39;53;57;2;6;49;24;19;17;45;34;1;41;12;32;41;288
41;288;15;7;30;48;10;35;42;22;50;14;18;63;25;9;58;55;21;64;60;51;16;59;13;52;5;40;47;38;37;46;29;8;28;4;36;62;11;54;27;3;44;56;43;23;20;61;31;33;26;39;53;57;2;6;49;24;19;17;45;34;1;41;12;32
15;7;30;48;10;35;42;22;50;14;18;63;25;9;58;55;21;64;60;51;16;37;13;52;5;40;47;38;59;46;29;8;28;4;36;62;11;54;27;3;44;56;43;23;20;61;31;33;26;39;53;57;2;6;49;24;19;17;45;34;1;41;12;32;41;288
41;288;15;7;30;48;10;35;42;22;50;14;18;63;25;9;58;55;21;64;60;51;16;37;13;52;5;40;47;38;59;46;29;8;28;4;36;62;11;54;27;3;44;56;43;23;20;61;31;33;26;39;53;57;2;6;49;24;19;17;45;34;1;41;12;32
15;7;30;48;10;35;42;22;50;14;18;63;25;9;58;55;21;64;60;51;16;37;13;52;5;40;47;38;59;46;29;8;28;4;36;62;11;54;27;3;44;56;43;23;20;61;31;33;26;39;53;57;2;6;49;24;19;17;45;1;34;41;12;32;41;288
41;288;15;7;30;48;10;35;42;22;50;14;18;63;25;9;58;55;21;64;60;51;16;37;13;52;5;40;47;38;59;46;29;8;28;4;36;62;11;54;27;3;44;56;43;23;20;61;31;33;26;39;53;57;2;6;49;24;19;17;45;1;34;41;12;32
15;7;30;48;10;35;42;22;50;14;18;63;25;9;58;55;21;64;60;51;16;37;13;52;5;40;47;38;59;46;29;8;28;43;36;62;11;54;27;3;44;56;4;23;20;61;31;33;26;39;53;57;2;6;49;24;19;17;45;1;34;41;12;32;41;288
41;288;15;7;30;48;10;35;42;22;50;14;18;63;25;9;58;55;21;64;60;51;16;37;13;52;5;40;47;38;59;46;29;8;28;43;36;62;11;54;27;3;44;56;4;23;20;61;31;33;26;39;53;57;2;6;49;24;19;17;45;1;34;41;12;32
15;7;30;48;10;35;42;22;50;14;18;63;25;9;58;55;21;64;60;51;16;37;27;52;5;40;47;38;59;46;29;8;28;43;36;62;11;54;13;3;44;56;4;23;20;61;31;33;26;39;53;57;2;6;49;24;19;17;45;1;34;41;12;32;41;282
41;282;15;7;30;48;10;35;42;22;50;14;18;63;25;9;58;55;21;64;60;51;16;37;27;52;5;40;47;38;59;46;29;8;28;43;36;62;11;54;13;3;44;56;4;23;20;61;31;33;26;39;53;57;2;6;49;24;19;17;45;1;34;41;12;32
15;7;30;48;10;35;42;22;50;14;18;63;25;9;58;55;21;64;60;51;16;37;27;52;5;40;47;38;59;46;29;8;28;43;36;62;11;54;13;3;44;56;4;23;20;61;31;33;26;39;53;57;2;6;49;24;19;12;45;1;34;41;17;32;41;282
41;282;15;7;30;48;10;35;42;22;50;14;18;63;25;9;58;55;21;64;60;51;16;37;27;52;5;40;47;38;59;46;29;8;28;43;36;62;11;54;13;3;44;56;4;23;20;61;31;33;26;39;53;57;2;6;49;24;19;12;45;1;34;41;17;32
15;7;30;48;10;35;42;60;50;14;18;63;25;9;58;55;21;64;22;51;16;37;27;52;5;40;47;38;59;46;29;8;28;43;36;62;11;54;13;3;44;56;4;23;20;61;31;33;26;39;53;57;2;6;49;24;19;12;45;1;34;41;17;32;41;282
41;282;15;7;30;48;10;35;42;60;50;14;18;63;25;9;58;55;21;64;22;51;16;37;27;52;5;40;47;38;59;46;29;8;28;43;36;62;11;54;13;3;44;56;4;23;20;61;31;33;26;39;53;57;2;6;49;24;19;12;45;1;34;41;17;32
15;7;30;48;10;35;42;60;50;14;18;63;25;9;58;55;21;64;22;51;16;37;27;43;5;40;47;38;59;46;29;8;28;52;36;62;11;54;13;3;44;56;4;23;20;61;31;33;26;39;53;57;2;6;49;24;19;12;45;1;34;41;17;32;41;282
41;282;15;7;30;48;10;35;42;60;50;14;18;63;25;9;58;55;21;64;22;51;16;37;27;43;5;40;47;38;59;46;29;8;28;52;36;62;11;54;13;3;44;56;4;23;20;61;31;33;26;39;53;57;2;6;49;24;19;12;45;1;34;41;17;32
15;7;30;48;10;35;42;60;50;14;18;63;25;9;58;55;21;64;22;51;16;37;27;43;5;40;47;38;59;46;29;8;28;52;36;62;11;54;13;3;44;56;4;23;20;61;31;33;6;39;53;57;2;26;49;24;19;12;45;1;34;41;17;32;41;282
41;282;15;7;30;48;10;35;42;60;50;14;18;63;25;9;58;55;21;64;22;51;16;37;27;43;5;40;47;38;59;46;29;8;28;52;36;62;11;54;13;3;44;56;4;23;20;61;31;33;6;39;53;57;2;26;49;24;19;12;45;1;34;41;17;32
15;7;30;48;10;35;42;60;50;14;18;63;25;9;17;55;21;64;22;51;16;37;27;43;5;40;47;38;59;46;29;8;28;52;36;62;11;54;13;3;44;56;4;23;20;61;31;33;6;39;53;57;2;26;49;24;19;12;45;1;34;41;58;32;41;268
42;268;15;7;30;48;10;35;42;60;50;14;18;63;25;9;17;55;21;64;22;51;16;37;27;43;5;40;47;38;59;46;29;8;28;52;36;62;11;54;13;3;44;56;4;23;20;61;31;33;6;39;53;57;2;26;49;24;19;12;45;1;34;41;58;32
15;47;30;48;10;35;42;60;50;14;18;63;25;9;17;55;21;64;22;51;16;37;27;43;5;40;7;38;59;46;29;8;28;52;36;62;11;54;13;3;44;56;4;23;20;61;31;33;6;39;53;57;2;26;49;24;19;12;45;1;34;41;58;32;42;268
42;268;15;47;30;48;10;35;42;60;50;14;18;63;25;9;17;55;21;64;22;51;16;37;27;43;5;40;7;38;59;46;29;8;28;52;36;62;11;54;13;3;44;56;4;23;20;61;31;33;6;39;53;57;2;26;49;24;19;12;45;1;34;41;58;32
15;47;30;48;10;35;42;60;50;14;18;63;25;9;8;55;21;64;22;51;16;37;27;43;5;40;7;38;59;46;29;17;28;52;36;62;11;54;13;3;44;56;4;23;20;61;31;33;6;39;53;57;2;26;49;24;19;12;45;1;34;41;58;32;42;288
42;288;15;47;30;48;10;35;42;60;50;14;18;63;25;9;8;55;21;64;22;51;16;37;27;43;5;40;7;38;59;46;29;17;28;52;36;62;11;54;13;3;44;56;4;23;20;61;31;33;6;39;53;57;2;26;49;24;19;12;45;1;34;41;58;32
15;47;30;48;10;35;42;60;50;14;18;63;25;9;8;55;21;64;26;51;16;37;27;43;5;40;7;38;59;46;29;17;28;52;36;62;11;54;13;3;44;56;4;23;20;61;31;33;6;39;53;57;2;22;49;24;19;12;45;1;34;41;58;32;42;288
42;288;15;47;30;48;10;35;42;60;50;14;18;63;25;9;8;55;21;64;26;51;16;37;27;43;5;40;7;38;59;46;29;17;28;52;36;62;11;54;13;3;44;56;4;23;20;61;31;33;6;39;53;57;2;22;49;24;19;12;45;1;34;41;58;32
15;47;30;48;10;35;42;60;50;6;18;63;25;9;8;55;21;64;26;51;16;37;27;43;5;40;7;38;59;46;29;17;28;52;36;62;11;54;13;3;44;56;4;23;20;61;31;33;14;39;53;57;2;22;49;24;19;12;45;1;34;41;58;32;42;288
42;288;15;47;30;48;10;35;42;60;50;6;18;63;25;9;8;55;21;64;26;51;16;37;27;43;5;40;7;38;59;46;29;17;28;52;36;62;11;54;13;3;44;56;4;23;20;61;31;33;14;39;53;57;2;22;49;24;19;12;45;1;34;41;58;32
15;47;30;48;10;35;42;60;50;6;18;63;25;9;8;55;21;64;26;51;16;37;27;43;5;40;7;38;59;46;29;17;28;32;36;62;11;54;13;3;44;56;4;23;20;61;31;33;14;39;53;57;2;22;49;24;19;12;45;1;34;41;58;52;42;288
42;288;15;47;30;48;10;35;42;60;50;6;18;63;25;9;8;55;21;64;26;51;16;37;27;43;5;40;7;38;59;46;29;17;28;32;36;62;11;54;13;3;44;56;4;23;20;61;31;33;14;39;53;57;2;22;49;24;19;12;45;1;34;41;58;52
15;47;30;59;10;35;42;60;50;6;18;63;25;9;8;55;21;64;26;51;16;37;27;43;5;40;7;38;48;46;29;17;28;32;36;62;11;54;13;3;44;56;4;23;20;61;31;33;14;39;53;57;2;22;49;24;19;12;45;1;34;41;58;52;42;288
42;288;15;47;30;59;10;35;42;60;50;6;18;63;25;9;8;55;21;64;26;51;16;37;27;43;5;40;7;38;48;46;29;17;28;32;36;62;11;54;13;3;44;56;4;23;20;61;31;33;14;39;53;57;2;22;49;24;19;12;45;1;34;41;58;52
15;47;30;59;10;35;42;60;50;6;18;63;25;9;8;55;1;64;26;51;16;37;27;43;5;40;7;38;48;46;29;17;28;32;36;62;11;54;13;3;44;56;4;23;20;61;31;33;14;39;53;57;2;22;49;24;19;12;45;21;34;41;58;52;42;284
42;284;15;47;30;59;10;35;42;60;50;6;18;63;25;9;8;55;1;64;26;51;16;37;27;43;5;40;7;38;48;46;29;17;28;32;36;62;11;54;13;3;44;56;4;23;20;61;31;33;14;39;53;57;2;22;49;24;19;12;45;21;34;41;58;52
15;47;30;59;10;35;42;60;50;6;18;63;25;9;8;55;1;64;26;51;16;37;27;61;5;40;7;38;48;46;29;17;28;32;36;62;11;54;13;3;44;56;4;23;20;43;31;33;14;39;53;57;2;22;49;24;19;12;45;21;34;41;58;52;42;272
42;272;15;47;30;59;10;35;42;60;50;6;18;63;25;9;8;55;1;64;26;51;16;37;27;61;5;40;7;38;48;46;29;17;28;32;36;62;11;54;13;3;44;56;4;23;20;43;31;33;14;39;53;57;2;22;49;24;19;12;45;21;34;41;58;52
15;47;30;59;10;35;42;60;50;6;18;63;25;32;8;55;1;64;26;51;16;37;27;61;5;40;7;38;48;46;29;17;28;9;36;62;11;54;13;3;44;56;4;23;20;43;31;33;14;39;53;57;2;22;49;24;19;12;45;21;34;41;58;52;42;280
42;272;15;47;30;59;10;35;42;60;50;6;18;63;25;9;8;55;1;64;26;51;16;37;27;61;5;40;7;38;48;46;29;17;28;32;36;62;11;54;13;3;44;56;4;23;20;43;31;33;14;39;53;57;2;22;49;24;19;12;45;21;34;41;58;52
15;47;30;59;10;35;42;60;50;6;18;63;25;9;8;48;1;64;26;51;16;37;27;61;5;40;7;38;55;46;29;17;28;32;36;62;11;54;13;3;44;56;4;23;20;43;31;33;14;39;53;57;2;22;49;24;19;12;45;21;34;41;58;52;42;272
42;272;15;47;30;59;10;35;42;60;50;6;18;63;25;9;8;48;1;64;26;51;16;37;27;61;5;40;7;38;55;46;29;17;28;32;36;62;11;54;13;3;44;56;4;23;20;43;31;33;14;39;53;57;2;22;49;24;19;12;45;21;34;41;58;52
15;47;30;59;10;35;42;60;50;16;18;63;25;9;8;48;1;64;26;51;6;37;27;61;5;40;7;38;55;46;29;17;28;32;36;62;11;54;13;3;44;56;4;23;20;43;31;33;14;39;53;57;2;22;49;24;19;12;45;21;34;41;58;52;42;264
42;264;15;47;30;59;10;35;42;60;50;16;18;63;25;9;8;48;1;64;26;51;6;37;27;61;5;40;7;38;55;46;29;17;28;32;36;62;11;54;13;3;44;56;4;23;20;43;31;33;14;39;53;57;2;22;49;24;19;12;45;21;34;41;58;52
15;47;30;59;10;35;42;60;50;16;18;63;25;9;8;48;1;64;26;51;6;37;27;61;5;40;7;38;55;46;29;17;28;32;36;57;11;54;13;3;44;56;4;23;20;43;31;33;14;39;53;62;2;22;49;24;19;12;45;21;34;41;58;52;42;264
42;264;15;47;30;59;10;35;42;60;50;16;18;63;25;9;8;48;1;64;26;51;6;37;27;61;5;40;7;38;55;46;29;17;28;32;36;57;11;54;13;3;44;56;4;23;20;43;31;33;14;39;53;62;2;22;49;24;19;12;45;21;34;41;58;52
15;47;30;59;10;35;42;60;50;16;18;63;25;45;8;48;1;64;26;51;6;37;27;61;5;40;7;38;55;46;29;17;28;32;36;57;11;54;13;3;44;56;4;23;20;43;31;33;14;39;53;62;2;22;49;24;19;12;9;21;34;41;58;52;42;276
42;264;15;47;30;59;10;35;42;60;50;16;18;63;25;9;8;48;1;64;26;51;6;37;27;61;5;40;7;38;55;46;29;17;28;32;36;57;11;54;13;3;44;56;4;23;20;43;31;33;14;39;53;62;2;22;49;24;19;12;45;21;34;41;58;52
15;47;30;59;10;35;42;60;50;16;18;63;25;9;8;48;1;64;26;51;6;37;27;61;5;40;14;38;55;46;29;17;28;32;36;57;11;54;13;3;44;56;4;23;20;43;31;33;7;39;53;62;2;22;49;24;19;12;45;21;34;41;58;52;42;264
42;264;15;47;30;59;10;35;42;60;50;16;18;63;25;9;8;48;1;64;26;51;6;37;27;61;5;40;14;38;55;46;29;17;28;32;36;57;11;54;13;3;44;56;4;23;20;43;31;33;7;39;53;62;2;22;49;24;19;12;45;21;34;41;58;52
15;47;30;59;10;35;42;60;50;16;18;63;25;9;8;48;1;64;26;51;6;37;27;61;5;40;14;38;55;46;29;17;58;32;36;57;11;54;13;3;44;56;4;23;20;43;31;33;7;39;53;62;2;22;49;24;19;12;45;21;34;41;28;52;42;264
42;264;15;47;30;59;10;35;42;60;50;16;18;63;25;9;8;48;1;64;26;51;6;37;27;61;5;40;14;38;55;46;29;17;58;32;36;57;11;54;13;3;44;56;4;23;20;43;31;33;7;39;53;62;2;22;49;24;19;12;45;21;34;41;28;52
15;47;30;59;10;35;42;60;50;16;18;63;25;9;8;48;1;64;26;51;6;37;27;61;5;40;14;38;55;46;29;17;58;34;36;57;11;54;13;3;44;56;4;23;20;43;31;33;7;39;53;62;2;22;49;24;19;12;45;21;32;41;28;52;42;264
42;264;15;47;30;59;10;35;42;60;50;16;18;63;25;9;8;48;1;64;26;51;6;37;27;61;5;40;14;38;55;46;29;17;58;34;36;57;11;54;13;3;44;56;4;23;20;43;31;33;7;39;53;62;2;22;49;24;19;12;45;21;32;41;28;52
15;47;30;59;10;35;42;60;50;16;18;63;25;9;8;48;1;64;26;51;6;37;27;61;5;40;14;38;55;46;29;17;58;34;36;57;11;54;13;3;44;62;4;23;20;43;31;33;7;39;53;56;2;22;49;24;19;12;45;21;32;41;28;52;42;264
42;264;15;47;30;59;10;35;42;60;50;16;18;63;25;9;8;48;1;64;26;51;6;37;27;61;5;40;14;38;55;46;29;17;58;34;36;57;11;54;13;3;44;62;4;23;20;43;31;33;7;39;53;56;2;22;49;24;19;12;45;21;32;41;28;52
15;47;30;59;10;35;42;60;50;16;18;63;25;9;8;48;1;64;26;51;6;37;12;61;5;40;14;38;55;46;29;17;58;34;36;57;11;54;13;3;44;62;4;23;20;43;31;33;7;39;53;56;2;22;49;24;19;27;45;21;32;41;28;52;42;264
42;264;15;47;30;59;10;35;42;60;50;16;18;63;25;9;8;48;1;64;26;51;6;37;12;61;5;40;14;38;55;46;29;17;58;34;36;57;11;54;13;3;44;62;4;23;20;43;31;33;7;39;53;56;2;22;49;24;19;27;45;21;32;41;28;52
15;47;30;59;10;35;27;60;50;16;18;63;25;9;8;48;1;64;26;51;6;37;12;61;5;40;14;38;55;46;29;17;58;34;36;57;11;54;13;3;44;62;4;23;20;43;31;33;7;39;53;56;2;22;49;24;19;42;45;21;32;41;28;52;42;264
42;264;15;47;30;59;10;35;27;60;50;16;18;63;25;9;8;48;1;64;26;51;6;37;12;61;5;40;14;38;55;46;29;17;58;34;36;57;11;54;13;3;44;62;4;23;20;43;31;33;7;39;53;56;2;22;49;24;19;42;45;21;32;41;28;52
15;47;30;59;10;35;27;60;50;16;18;63;25;9;8;48;1;64;26;51;6;37;52;61;5;40;14;38;55;46;29;17;58;34;36;57;11;54;13;3;44;62;4;23;20;43;31;33;7;39;53;56;2;22;49;24;19;42;45;21;32;41;28;12;42;264
43;264;15;47;30;59;10;35;27;60;50;16;18;63;25;9;8;48;1;64;26;51;6;37;52;61;5;40;14;38;55;46;29;17;58;34;36;57;11;54;13;3;44;62;4;23;20;43;31;33;7;39;53;56;2;22;49;24;19;42;45;21;32;41;28;12
15;47;30;59;10;35;27;60;50;16;18;63;25;9;8;48;17;64;26;51;6;37;52;61;5;40;14;38;55;46;29;1;58;34;36;57;11;54;13;3;44;62;4;23;20;43;31;33;7;39;53;56;2;22;49;24;19;42;45;21;32;41;28;12;43;266
43;266;15;47;30;59;10;35;27;60;50;16;18;63;25;9;8;48;17;64;26;51;6;37;52;61;5;40;14;38;55;46;29;1;58;34;36;57;11;54;13;3;44;62;4;23;20;43;31;33;7;39;53;56;2;22;49;24;19;42;45;21;32;41;28;12
15;47;30;59;10;35;27;60;50;16;18;63;25;9;8;48;17;64;26;51;6;37;52;61;5;40;14;38;55;46;29;1;7;34;36;57;11;54;13;3;44;62;4;23;20;43;31;33;58;39;53;56;2;22;49;24;19;42;45;21;32;41;28;12;43;266
43;266;15;47;30;59;10;35;27;60;50;16;18;63;25;9;8;48;17;64;26;51;6;37;52;61;5;40;14;38;55;46;29;1;7;34;36;57;11;54;13;3;44;62;4;23;20;43;31;33;58;39;53;56;2;22;49;24;19;42;45;21;32;41;28;12
15;47;30;59;10;35;27;60;50;16;18;63;25;9;8;48;17;64;26;51;6;37;22;61;5;40;14;38;55;46;29;1;7;34;36;57;11;54;13;3;44;62;4;23;20;43;31;33;58;39;53;56;2;52;49;24;19;42;45;21;32;41;28;12;43;266
43;266;15;47;30;59;10;35;27;60;50;16;18;63;25;9;8;48;17;64;26;51;6;37;22;61;5;40;14;38;55;46;29;1;7;34;36;57;11;54;13;3;44;62;4;23;20;43;31;33;58;39;53;56;2;52;49;24;19;42;45;21;32;41;28;12
15;47;30;59;10;35;27;60;50;16;18;63;25;9;8;48;17;64;26;51;6;37;22;61;5;40;14;38;55;46;29;1;7;34;36;57;11;54;13;3;44;62;4;23;53;43;31;33;58;39;20;56;2;52;49;24;19;42;45;21;32;41;28;12;43;266
43;266;15;47;30;59;10;35;27;60;50;16;18;63;25;9;8;48;17;64;26;51;6;37;22;61;5;40;14;38;55;46;29;1;7;34;36;57;11;54;13;3;44;62;4;23;53;43;31;33;58;39;20;56;2;52;49;24;19;42;45;21;32;41;28;12
15;47;30;59;10;35;27;60;50;16;18;63;25;9;8;48;17;64;26;51;61;37;22;6;5;40;14;38;55;46;29;1;7;34;36;57;11;54;13;3;44;62;4;23;53;43;31;33;58;39;20;56;2;52;49;24;19;42;45;21;32;41;28;12;43;266
43;266;15;47;30;59;10;35;27;60;50;16;18;63;25;9;8;48;17;64;26;51;61;37;22;6;5;40;14;38;55;46;29;1;7;34;36;57;11;54;13;3;44;62;4;23;53;43;31;33;58;39;20;56;2;52;49;24;19;42;45;21;32;41;28;12
15;47;30;59;10;35;27;60;50;16;18;63;25;9;8;48;17;64;26;51;61;37;22;6;5;40;24;38;55;46;29;1;7;34;36;57;11;54;13;3;44;62;4;23;53;43;31;33;58;39;20;56;2;52;49;14;19;42;45;21;32;41;28;12;43;278
43;266;15;47;30;59;10;35;27;60;50;16;18;63;25;9;8;48;17;64;26;51;61;37;22;6;5;40;14;38;55;46;29;1;7;34;36;57;11;54;13;3;44;62;4;23;53;43;31;33;58;39;20;56;2;52;49;24;19;42;45;21;32;41;28;12
15;47;30;59;10;35;27;60;50;16;18;63;25;9;8;48;17;64;26;51;61;37;22;6;5;40;14;38;55;46;29;1;7;34;36;57;11;54;13;3;44;62;4;23;53;43;19;33;58;39;20;56;2;52;49;24;31;42;45;21;32;41;28;12;43;266
43;266;15;47;30;59;10;35;27;60;50;16;18;63;25;9;8;48;17;64;26;51;61;37;22;6;5;40;14;38;55;46;29;1;7;34;36;57;11;54;13;3;44;62;4;23;53;43;19;33;58;39;20;56;2;52;49;24;31;42;45;21;32;41;28;12
15;47;30;59;10;35;27;60;50;16;18;63;25;9;8;48;17;64;26;51;61;20;22;6;5;40;14;38;55;46;29;1;7;34;36;57;11;54;13;3;44;62;4;23;53;43;19;33;58;39;37;56;2;52;49;24;31;42;45;21;32;41;28;12;43;268
43;268;15;47;30;59;10;35;27;60;50;16;18;63;25;9;8;48;17;64;26;51;61;20;22;6;5;40;14;38;55;46;29;1;7;34;36;57;11;54;13;3;44;62;4;23;53;43;19;33;58;39;37;56;2;52;49;24;31;42;45;21;32;41;28;12
15;47;30;59;10;35;27;60;50;16;18;63;25;9;8;48;17;64;26;51;61;20;22;6;5;40;14;38;55;46;58;1;7;34;36;57;11;54;13;3;44;62;4;23;53;43;19;33;29;39;37;56;2;52;49;24;31;42;45;21;32;41;28;12;43;268
43;268;15;47;30;59;10;35;27;60;50;16;18;63;25;9;8;48;17;64;26;51;61;20;22;6;5;40;14;38;55;46;58;1;7;34;36;57;11;54;13;3;44;62;4;23;53;43;19;33;29;39;37;56;2;52;49;24;31;42;45;21;32;41;28;12
15;47;30;59;10;35;27;60;50;16;18;63;25;9;8;48;17;4;26;51;61;20;22;6;5;40;14;38;55;46;58;1;7;34;36;57;11;54;13;3;44;62;64;23;53;43;19;33;29;39;37;56;2;52;49;24;31;42;45;21;32;41;28;12;43;268
43;268;15;47;30;59;10;35;27;60;50;16;18;63;25;9;8;48;17;4;26;51;61;20;22;6;5;40;14;38;55;46;58;1;7;34;36;57;11;54;13;3;44;62;64;23;53;43;19;33;29;39;37;56;2;52;49;24;31;42;45;21;32;41;28;12
15;47;30;59;10;35;27;60;50;16;18;63;25;14;8;48;17;4;26;51;61;20;22;6;5;40;9;38;55;46;58;1;7;34;36;57;11;54;13;3;44;62;64;23;53;43;19;33;29;39;37;56;2;52;49;24;31;42;45;21;32;41;28;12;43;268
43;268;15;47;30;59;10;35;27;60;50;16;18;63;25;14;8;48;17;4;26;51;61;20;22;6;5;40;9;38;55;46;58;1;7;34;36;57;11;54;13;3;44;62;64;23;53;43;19;33;29;39;37;56;2;52;49;24;31;42;45;21;32;41;28;12
15;47;30;59;10;35;27;60;50;16;18;63;25;14;8;48;17;4;26;51;61;20;22;6;5;40;9;38;55;46;58;1;7;34;36;57;11;54;13;3;44;62;64;24;53;43;19;33;29;39;37;56;2;52;49;23;31;42;45;21;32;41;28;12;43;264
43;264;15;47;30;59;10;35;27;60;50;16;18;63;25;14;8;48;17;4;26;51;61;20;22;6;5;40;9;38;55;46;58;1;7;34;36;57;11;54;13;3;44;62;64;24;53;43;19;33;29;39;37;56;2;52;49;23;31;42;45;21;32;41;28;12
15;47;30;59;10;35;27;60;50;16;18;63;25;14;8;48;17;4;26;51;61;20;22;6;5;40;9;38;55;46;58;1;7;34;36;57;11;54;13;3;44;62;64;24;53;43;19;33;52;39;37;56;2;29;49;23;31;42;45;21;32;41;28;12;43;264
43;264;15;47;30;59;10;35;27;60;50;16;18;63;25;14;8;48;17;4;26;51;61;20;22;6;5;40;9;38;55;46;58;1;7;34;36;57;11;54;13;3;44;62;64;24;53;43;19;33;52;39;37;56;2;29;49;23;31;42;45;21;32;41;28;12
15;47;30;59;10;35;27;60;50;16;18;63;25;14;8;48;17;4;26;51;61;20;22;6;5;40;9;38;55;46;58;1;7;34;36;57;11;54;13;3;41;62;64;24;53;43;19;33;52;39;37;56;2;29;49;23;31;42;45;21;32;44;28;12;43;264
43;264;15;47;30;59;10;35;27;60;50;16;18;63;25;14;8;48;17;4;26;51;61;20;22;6;5;40;9;38;55;46;58;1;7;34;36;57;11;54;13;3;41;62;64;24;53;43;19;33;52;39;37;56;2;29;49;23;31;42;45;21;32;44;28;12
15;47;30;38;10;35;27;60;50;16;18;63;25;14;8;48;17;4;26;51;61;20;22;6;5;40;9;59;55;46;58;1;7;34;36;57;11;54;13;3;41;62;64;24;53;43;19;33;52;39;37;56;2;29;49;23;31;42;45;21;32;44;28;12;43;276
43;264;15;47;30;59;10;35;27;60;50;16;18;63;25;14;8;48;17;4;26;51;61;20;22;6;5;40;9;38;55;46;58;1;7;34;36;57;11;54;13;3;41;62;64;24;53;43;19;33;52;39;37;56;2;29;49;23;31;42;45;21;32;44;28;12
15;47;30;59;10;35;27;60;50;16;18;63;25;14;8;48;17;4;26;51;61;20;22;54;5;40;9;38;55;46;58;1;7;34;36;57;11;6;13;3;41;62;64;24;53;43;19;33;52;39;37;56;2;29;49;23;31;42;45;21;32;44;28;12;43;264
43;264;15;47;30;59;10;35;27;60;50;16;18;63;25;14;8;48;17;4;26;51;61;20;22;54;5;40;9;38;55;46;58;1;7;34;36;57;11;6;13;3;41;62;64;24;53;43;19;33;52;39;37;56;2;29;49;23;31;42;45;21;32;44;28;12
15;47;30;59;10;35;27;60;50;16;18;63;25;14;8;48;17;4;26;51;61;20;22;54;5;40;9;38;55;46;58;1;7;34;36;57;11;6;13;3;41;62;43;24;53;64;19;33;52;39;37;56;2;29;49;23;31;42;45;21;32;44;28;12;43;260
43;260;15;47;30;59;10;35;27;60;50;16;18;63;25;14;8;48;17;4;26;51;61;20;22;54;5;40;9;38;55;46;58;1;7;34;36;57;11;6;13;3;41;62;43;24;53;64;19;33;52;39;37;56;2;29;49;23;31;42;45;21;32;44;28;12
