"X1";"X290";"X38";"X36";"X49";"X48";"X44";"X54";"X58";"X34";"X46";"X4";"X2";"X45";"X23";"X43";"X5";"X19";"X61";"X64";"X8";"X55";"X11";"X10";"X21";"X39";"X18";"X1.1";"X24";"X15";"X30";"X27";"X22";"X7";"X63";"X60";"X62";"X9";"X32";"X28";"X37";"X51";"X14";"X59";"X16";"X13";"X12";"X52";"X31";"X33";"X47";"X53";"X40";"X25";"X50";"X20";"X57";"X17";"X29";"X35";"X3";"X56";"X42";"X6";"X41";"X26"
53;5;58;10;28;4;57;9;63;62;54;60;29;44;1;34;16;20;56;8;32;33;48;35;37;2;51;50;47;61;25;11;30;17;40;36;22;6;27;41;59;46;7;15;45;23;52;64;19;3;49;12;31;39;38;26;24;55;42;18;43;13;14;21;42;294
42;294;53;5;58;10;28;4;57;9;63;62;54;60;29;44;1;34;16;20;56;8;32;33;48;35;37;2;51;50;47;61;25;11;30;17;40;36;22;6;27;41;59;46;7;15;45;23;52;64;19;3;49;12;31;39;38;26;24;55;42;18;43;13;14;21
53;5;58;10;28;4;57;9;63;62;54;60;43;44;1;34;16;20;56;8;32;33;48;35;37;2;51;50;47;61;25;11;30;17;40;36;22;6;27;41;59;46;7;15;45;23;52;64;19;3;49;12;31;39;38;26;24;55;42;18;29;13;14;21;42;294
42;294;53;5;58;10;28;4;57;9;63;62;54;60;43;44;1;34;16;20;56;8;32;33;48;35;37;2;51;50;47;61;25;11;30;17;40;36;22;6;27;41;59;46;7;15;45;23;52;64;19;3;49;12;31;39;38;26;24;55;42;18;29;13;14;21
53;5;15;10;28;4;57;9;63;62;54;60;43;44;1;34;16;20;56;8;32;33;48;35;37;2;51;50;47;61;25;11;30;17;40;36;22;6;27;41;59;46;7;58;45;23;52;64;19;3;49;12;31;39;38;26;24;55;42;18;29;13;14;21;42;296
42;296;53;5;15;10;28;4;57;9;63;62;54;60;43;44;1;34;16;20;56;8;32;33;48;35;37;2;51;50;47;61;25;11;30;17;40;36;22;6;27;41;59;46;7;58;45;23;52;64;19;3;49;12;31;39;38;26;24;55;42;18;29;13;14;21
53;5;15;10;28;4;57;9;40;62;54;60;43;44;1;34;16;20;56;8;32;33;48;35;37;2;51;50;47;61;25;11;30;17;63;36;22;6;27;41;59;46;7;58;45;23;52;64;19;3;49;12;31;39;38;26;24;55;42;18;29;13;14;21;42;294
42;294;53;5;15;10;28;4;57;9;40;62;54;60;43;44;1;34;16;20;56;8;32;33;48;35;37;2;51;50;47;61;25;11;30;17;63;36;22;6;27;41;59;46;7;58;45;23;52;64;19;3;49;12;31;39;38;26;24;55;42;18;29;13;14;21
53;5;15;10;28;4;57;9;40;62;54;60;43;44;1;34;16;20;56;8;32;33;48;35;37;2;51;50;47;61;25;11;30;17;63;52;22;6;27;41;59;46;7;58;45;23;36;64;19;3;49;12;31;39;38;26;24;55;42;18;29;13;14;21;42;294
42;294;53;5;15;10;28;4;57;9;40;62;54;60;43;44;1;34;16;20;56;8;32;33;48;35;37;2;51;50;47;61;25;11;30;17;63;52;22;6;27;41;59;46;7;58;45;23;36;64;19;3;49;12;31;39;38;26;24;55;42;18;29;13;14;21
53;5;15;10;28;4;57;9;40;62;54;60;43;44;1;34;61;20;56;8;32;33;48;35;37;2;51;50;47;16;25;11;30;17;63;52;22;6;27;41;59;46;7;58;45;23;36;64;19;3;49;12;31;39;38;26;24;55;42;18;29;13;14;21;42;294
42;294;53;5;15;10;28;4;57;9;40;62;54;60;43;44;1;34;61;20;56;8;32;33;48;35;37;2;51;50;47;16;25;11;30;17;63;52;22;6;27;41;59;46;7;58;45;23;36;64;19;3;49;12;31;39;38;26;24;55;42;18;29;13;14;21
53;5;15;10;28;4;57;9;40;62;54;60;43;44;1;34;61;20;56;8;32;33;48;35;37;2;51;50;47;16;25;11;30;17;63;52;22;6;27;41;59;46;7;58;45;23;26;64;19;3;49;12;31;39;38;36;24;55;42;18;29;13;14;21;42;294
42;294;53;5;15;10;28;4;57;9;40;62;54;60;43;44;1;34;61;20;56;8;32;33;48;35;37;2;51;50;47;16;25;11;30;17;63;52;22;6;27;41;59;46;7;58;45;23;26;64;19;3;49;12;31;39;38;36;24;55;42;18;29;13;14;21
53;5;15;10;28;4;57;9;40;62;54;60;43;44;1;34;61;20;56;8;32;33;48;35;37;2;51;50;47;16;25;11;30;17;63;52;22;6;27;41;59;46;7;58;45;23;14;64;19;3;49;12;31;39;38;36;24;55;42;18;29;13;26;21;42;294
42;294;53;5;15;10;28;4;57;9;40;62;54;60;43;44;1;34;61;20;56;8;32;33;48;35;37;2;51;50;47;16;25;11;30;17;63;52;22;6;27;41;59;46;7;58;45;23;14;64;19;3;49;12;31;39;38;36;24;55;42;18;29;13;26;21
53;5;15;10;28;4;57;9;40;62;54;60;43;44;1;34;61;20;56;8;32;33;48;35;37;2;51;50;47;16;59;11;30;17;63;52;22;6;27;41;25;46;7;58;45;23;14;64;19;3;49;12;31;39;38;36;24;55;42;18;29;13;26;21;42;294
42;294;53;5;15;10;28;4;57;9;40;62;54;60;43;44;1;34;61;20;56;8;32;33;48;35;37;2;51;50;47;16;59;11;30;17;63;52;22;6;27;41;25;46;7;58;45;23;14;64;19;3;49;12;31;39;38;36;24;55;42;18;29;13;26;21
53;5;15;10;28;4;57;9;40;62;54;60;43;44;1;19;61;20;56;8;32;33;48;35;37;2;51;50;47;16;59;11;30;17;63;52;22;6;27;41;25;46;7;58;45;23;14;64;34;3;49;12;31;39;38;36;24;55;42;18;29;13;26;21;42;294
42;294;53;5;15;10;28;4;57;9;40;62;54;60;43;44;1;19;61;20;56;8;32;33;48;35;37;2;51;50;47;16;59;11;30;17;63;52;22;6;27;41;25;46;7;58;45;23;14;64;34;3;49;12;31;39;38;36;24;55;42;18;29;13;26;21
53;5;15;10;28;4;61;9;40;62;54;60;43;44;1;19;57;20;56;8;32;33;48;35;37;2;51;50;47;16;59;11;30;17;63;52;22;6;27;41;25;46;7;58;45;23;14;64;34;3;49;12;31;39;38;36;24;55;42;18;29;13;26;21;42;294
43;294;53;5;15;10;28;4;61;9;40;62;54;60;43;44;1;19;57;20;56;8;32;33;48;35;37;2;51;50;47;16;59;11;30;17;63;52;22;6;27;41;25;46;7;58;45;23;14;64;34;3;49;12;31;39;38;36;24;55;42;18;29;13;26;21
53;5;15;10;28;4;61;9;40;62;54;60;43;44;1;19;57;20;56;8;32;33;48;14;37;2;51;50;47;16;59;11;30;17;63;52;22;6;27;41;25;46;7;58;45;23;35;64;34;3;49;12;31;39;38;36;24;55;42;18;29;13;26;21;43;294
43;294;53;5;15;10;28;4;61;9;40;62;54;60;43;44;1;19;57;20;56;8;32;33;48;14;37;2;51;50;47;16;59;11;30;17;63;52;22;6;27;41;25;46;7;58;45;23;35;64;34;3;49;12;31;39;38;36;24;55;42;18;29;13;26;21
53;5;15;10;28;4;61;9;40;62;54;60;43;44;1;19;57;20;56;8;32;33;48;14;35;2;51;50;47;16;59;11;30;17;63;52;22;6;27;41;25;46;7;58;45;23;37;64;34;3;49;12;31;39;38;36;24;55;42;18;29;13;26;21;43;294
43;294;53;5;15;10;28;4;61;9;40;62;54;60;43;44;1;19;57;20;56;8;32;33;48;14;35;2;51;50;47;16;59;11;30;17;63;52;22;6;27;41;25;46;7;58;45;23;37;64;34;3;49;12;31;39;38;36;24;55;42;18;29;13;26;21
53;5;15;10;28;4;61;9;40;62;54;60;43;44;1;19;57;20;56;8;32;33;48;14;35;2;12;50;47;16;59;11;30;17;63;52;22;6;27;41;25;46;7;58;45;23;37;64;34;3;49;51;31;39;38;36;24;55;42;18;29;13;26;21;43;290
43;290;53;5;15;10;28;4;61;9;40;62;54;60;43;44;1;19;57;20;56;8;32;33;48;14;35;2;12;50;47;16;59;11;30;17;63;52;22;6;27;41;25;46;7;58;45;23;37;64;34;3;49;51;31;39;38;36;24;55;42;18;29;13;26;21
53;5;15;10;28;18;61;9;40;62;54;60;43;44;1;19;57;20;56;8;32;33;48;14;35;2;12;50;47;16;59;11;30;17;63;52;22;6;27;41;25;46;7;58;45;23;37;64;34;3;49;51;31;39;38;36;24;55;42;4;29;13;26;21;43;274
43;274;53;5;15;10;28;18;61;9;40;62;54;60;43;44;1;19;57;20;56;8;32;33;48;14;35;2;12;50;47;16;59;11;30;17;63;52;22;6;27;41;25;46;7;58;45;23;37;64;34;3;49;51;31;39;38;36;24;55;42;4;29;13;26;21
53;5;15;10;28;18;61;9;40;62;54;60;43;44;1;19;57;20;56;8;32;33;48;46;35;2;12;50;47;16;59;11;30;17;63;52;22;6;27;41;25;14;7;58;45;23;37;64;34;3;49;51;31;39;38;36;24;55;42;4;29;13;26;21;43;274
43;274;53;5;15;10;28;18;61;9;40;62;54;60;43;44;1;19;57;20;56;8;32;33;48;46;35;2;12;50;47;16;59;11;30;17;63;52;22;6;27;41;25;14;7;58;45;23;37;64;34;3;49;51;31;39;38;36;24;55;42;4;29;13;26;21
53;5;15;10;28;18;61;9;40;62;54;60;43;44;1;19;57;20;56;8;30;33;48;46;35;2;12;50;47;16;59;11;32;17;63;52;22;6;27;41;25;14;7;58;45;23;37;64;34;3;49;51;31;39;38;36;24;55;42;4;29;13;26;21;43;272
43;272;53;5;15;10;28;18;61;9;40;62;54;60;43;44;1;19;57;20;56;8;30;33;48;46;35;2;12;50;47;16;59;11;32;17;63;52;22;6;27;41;25;14;7;58;45;23;37;64;34;3;49;51;31;39;38;36;24;55;42;4;29;13;26;21
53;5;15;10;28;18;61;9;40;62;54;60;43;44;1;19;57;20;56;8;30;33;48;46;35;2;12;50;25;16;59;11;32;17;63;52;22;6;27;41;47;14;7;58;45;23;37;64;34;3;49;51;31;39;38;36;24;55;42;4;29;13;26;21;43;272
43;272;53;5;15;10;28;18;61;9;40;62;54;60;43;44;1;19;57;20;56;8;30;33;48;46;35;2;12;50;25;16;59;11;32;17;63;52;22;6;27;41;47;14;7;58;45;23;37;64;34;3;49;51;31;39;38;36;24;55;42;4;29;13;26;21
53;5;15;10;28;6;61;9;40;62;54;60;43;44;1;19;57;20;56;8;30;33;48;46;35;2;12;50;25;16;59;11;32;17;63;52;22;18;27;41;47;14;7;58;45;23;37;64;34;3;49;51;31;39;38;36;24;55;42;4;29;13;26;21;43;280
43;280;53;5;15;10;28;6;61;9;40;62;54;60;43;44;1;19;57;20;56;8;30;33;48;46;35;2;12;50;25;16;59;11;32;17;63;52;22;18;27;41;47;14;7;58;45;23;37;64;34;3;49;51;31;39;38;36;24;55;42;4;29;13;26;21
53;5;15;10;28;6;61;9;40;62;54;60;43;44;1;19;57;20;56;8;30;33;48;46;35;2;12;50;25;16;59;11;32;7;63;52;22;18;27;41;47;14;17;58;45;23;37;64;34;3;49;51;31;39;38;36;24;55;42;4;29;13;26;21;43;280
43;280;53;5;15;10;28;6;61;9;40;62;54;60;43;44;1;19;57;20;56;8;30;33;48;46;35;2;12;50;25;16;59;11;32;7;63;52;22;18;27;41;47;14;17;58;45;23;37;64;34;3;49;51;31;39;38;36;24;55;42;4;29;13;26;21
53;5;15;49;28;6;61;9;40;62;54;60;43;44;1;19;57;20;56;8;30;33;48;46;35;2;12;50;25;16;59;11;32;7;63;52;22;18;27;41;47;14;17;58;45;23;37;64;34;3;10;51;31;39;38;36;24;55;42;4;29;13;26;21;43;284
43;284;53;5;15;49;28;6;61;9;40;62;54;60;43;44;1;19;57;20;56;8;30;33;48;46;35;2;12;50;25;16;59;11;32;7;63;52;22;18;27;41;47;14;17;58;45;23;37;64;34;3;10;51;31;39;38;36;24;55;42;4;29;13;26;21
53;5;15;49;28;6;61;9;40;62;54;60;43;44;1;19;57;20;56;39;30;33;48;46;35;2;12;50;25;16;59;11;32;7;63;52;22;18;27;41;47;14;17;58;45;23;37;64;34;3;10;51;31;8;38;36;24;55;42;4;29;13;26;21;43;284
43;284;53;5;15;49;28;6;61;9;40;62;54;60;43;44;1;19;57;20;56;39;30;33;48;46;35;2;12;50;25;16;59;11;32;7;63;52;22;18;27;41;47;14;17;58;45;23;37;64;34;3;10;51;31;8;38;36;24;55;42;4;29;13;26;21
53;5;15;49;28;6;61;9;40;62;54;60;43;44;1;19;57;20;56;39;30;33;48;46;35;2;12;4;25;16;59;11;32;7;63;52;22;18;27;41;47;14;17;58;45;23;37;64;34;3;10;51;31;8;38;36;24;55;42;50;29;13;26;21;43;272
43;272;53;5;15;49;28;6;61;9;40;62;54;60;43;44;1;19;57;20;56;39;30;33;48;46;35;2;12;4;25;16;59;11;32;7;63;52;22;18;27;41;47;14;17;58;45;23;37;64;34;3;10;51;31;8;38;36;24;55;42;50;29;13;26;21
53;5;15;49;28;6;61;9;40;62;54;60;43;44;1;19;57;20;56;39;30;33;48;46;35;2;12;4;25;16;59;11;32;7;21;52;22;18;27;41;47;14;17;58;45;23;37;64;34;3;10;51;31;8;38;36;24;55;42;50;29;13;26;63;43;274
43;274;53;5;15;49;28;6;61;9;40;62;54;60;43;44;1;19;57;20;56;39;30;33;48;46;35;2;12;4;25;16;59;11;32;7;21;52;22;18;27;41;47;14;17;58;45;23;37;64;34;3;10;51;31;8;38;36;24;55;42;50;29;13;26;63
53;5;15;49;28;6;61;9;40;62;54;60;43;13;1;19;57;20;56;39;30;33;48;46;35;2;12;4;25;16;59;11;32;7;21;52;22;18;27;41;47;14;17;58;45;23;37;64;34;3;10;51;31;8;38;36;24;55;42;50;29;44;26;63;43;258
43;258;53;5;15;49;28;6;61;9;40;62;54;60;43;13;1;19;57;20;56;39;30;33;48;46;35;2;12;4;25;16;59;11;32;7;21;52;22;18;27;41;47;14;17;58;45;23;37;64;34;3;10;51;31;8;38;36;24;55;42;50;29;44;26;63
53;5;15;49;28;6;61;9;40;62;54;60;43;13;1;19;57;20;56;39;30;33;48;47;35;2;12;4;25;16;59;11;32;7;21;52;22;18;27;41;46;14;17;58;45;23;37;64;34;3;10;51;31;8;38;36;24;55;42;50;29;44;26;63;43;258
43;258;53;5;15;49;28;6;61;9;40;62;54;60;43;13;1;19;57;20;56;39;30;33;48;47;35;2;12;4;25;16;59;11;32;7;21;52;22;18;27;41;46;14;17;58;45;23;37;64;34;3;10;51;31;8;38;36;24;55;42;50;29;44;26;63
53;5;15;49;28;6;61;9;40;62;54;60;43;13;1;19;57;20;56;39;30;33;48;47;35;2;12;4;25;16;59;11;32;45;21;52;22;18;27;41;46;14;17;58;7;23;37;64;34;3;10;51;31;8;38;36;24;55;42;50;29;44;26;63;43;258
43;258;53;5;15;49;28;6;61;9;40;62;54;60;43;13;1;19;57;20;56;39;30;33;48;47;35;2;12;4;25;16;59;11;32;45;21;52;22;18;27;41;46;14;17;58;7;23;37;64;34;3;10;51;31;8;38;36;24;55;42;50;29;44;26;63
53;5;15;49;28;6;61;9;40;62;54;60;43;13;1;19;57;20;56;39;30;33;48;47;35;2;12;4;25;16;59;11;32;45;21;52;36;18;27;41;46;14;17;58;7;23;37;64;34;3;10;51;31;8;38;22;24;55;42;50;29;44;26;63;43;278
43;258;53;5;15;49;28;6;61;9;40;62;54;60;43;13;1;19;57;20;56;39;30;33;48;47;35;2;12;4;25;16;59;11;32;45;21;52;22;18;27;41;46;14;17;58;7;23;37;64;34;3;10;51;31;8;38;36;24;55;42;50;29;44;26;63
53;5;15;49;28;6;57;9;40;62;54;60;43;13;1;19;61;20;56;39;30;33;48;47;35;2;12;4;25;16;59;11;32;45;21;52;22;18;27;41;46;14;17;58;7;23;37;64;34;3;10;51;31;8;38;36;24;55;42;50;29;44;26;63;43;250
43;250;53;5;15;49;28;6;57;9;40;62;54;60;43;13;1;19;61;20;56;39;30;33;48;47;35;2;12;4;25;16;59;11;32;45;21;52;22;18;27;41;46;14;17;58;7;23;37;64;34;3;10;51;31;8;38;36;24;55;42;50;29;44;26;63
53;5;15;49;28;6;57;9;40;62;54;60;43;13;1;19;61;64;56;39;30;33;48;47;35;2;12;4;25;16;59;11;32;45;21;52;22;18;27;41;46;14;17;58;7;23;37;20;34;3;10;51;31;8;38;36;24;55;42;50;29;44;26;63;43;250
43;250;53;5;15;49;28;6;57;9;40;62;54;60;43;13;1;19;61;64;56;39;30;33;48;47;35;2;12;4;25;16;59;11;32;45;21;52;22;18;27;41;46;14;17;58;7;23;37;20;34;3;10;51;31;8;38;36;24;55;42;50;29;44;26;63
53;5;15;49;28;6;57;9;40;62;54;60;43;13;1;19;61;64;56;39;30;33;8;47;35;2;12;4;25;16;59;11;32;45;21;52;22;18;27;41;46;14;17;58;7;23;37;20;34;3;10;51;31;48;38;36;24;55;42;50;29;44;26;63;43;250
44;250;53;5;15;49;28;6;57;9;40;62;54;60;43;13;1;19;61;64;56;39;30;33;8;47;35;2;12;4;25;16;59;11;32;45;21;52;22;18;27;41;46;14;17;58;7;23;37;20;34;3;10;51;31;48;38;36;24;55;42;50;29;44;26;63
53;5;15;49;28;6;57;9;40;62;54;60;43;13;1;19;61;64;56;39;30;33;8;47;35;2;12;4;25;16;59;11;32;45;21;52;22;18;27;41;46;34;17;58;7;23;37;20;14;3;10;51;31;48;38;36;24;55;42;50;29;44;26;63;44;250
44;250;53;5;15;49;28;6;57;9;40;62;54;60;43;13;1;19;61;64;56;39;30;33;8;47;35;2;12;4;25;16;59;11;32;45;21;52;22;18;27;41;46;34;17;58;7;23;37;20;14;3;10;51;31;48;38;36;24;55;42;50;29;44;26;63
53;5;15;49;28;6;57;9;40;62;54;60;43;13;1;19;61;64;56;39;30;33;8;47;35;2;14;4;25;16;59;11;32;45;21;52;22;18;27;41;46;34;17;58;7;23;37;20;12;3;10;51;31;48;38;36;24;55;42;50;29;44;26;63;44;262
44;262;53;5;15;49;28;6;57;9;40;62;54;60;43;13;1;19;61;64;56;39;30;33;8;47;35;2;14;4;25;16;59;11;32;45;21;52;22;18;27;41;46;34;17;58;7;23;37;20;12;3;10;51;31;48;38;36;24;55;42;50;29;44;26;63
53;5;15;49;28;6;57;9;40;62;54;60;43;13;1;19;61;64;56;39;30;33;8;47;35;2;14;4;25;16;59;11;32;45;21;52;22;18;27;41;46;34;38;58;7;23;37;20;12;3;10;51;31;48;17;36;24;55;42;50;29;44;26;63;44;262
44;262;53;5;15;49;28;6;57;9;40;62;54;60;43;13;1;19;61;64;56;39;30;33;8;47;35;2;14;4;25;16;59;11;32;45;21;52;22;18;27;41;46;34;38;58;7;23;37;20;12;3;10;51;31;48;17;36;24;55;42;50;29;44;26;63
53;60;15;49;28;6;57;9;40;62;54;5;43;13;1;19;61;64;56;39;30;33;8;47;35;2;14;4;25;16;59;11;32;45;21;52;22;18;27;41;46;34;38;58;7;23;37;20;12;3;10;51;31;48;17;36;24;55;42;50;29;44;26;63;44;262
44;262;53;60;15;49;28;6;57;9;40;62;54;5;43;13;1;19;61;64;56;39;30;33;8;47;35;2;14;4;25;16;59;11;32;45;21;52;22;18;27;41;46;34;38;58;7;23;37;20;12;3;10;51;31;48;17;36;24;55;42;50;29;44;26;63
53;60;15;49;28;6;57;9;40;62;54;5;43;13;1;19;61;64;56;39;30;33;8;47;35;2;14;4;25;16;59;11;32;45;24;52;22;18;27;41;46;34;38;58;7;23;37;20;12;3;10;51;31;48;17;36;21;55;42;50;29;44;26;63;44;258
44;258;53;60;15;49;28;6;57;9;40;62;54;5;43;13;1;19;61;64;56;39;30;33;8;47;35;2;14;4;25;16;59;11;32;45;24;52;22;18;27;41;46;34;38;58;7;23;37;20;12;3;10;51;31;48;17;36;21;55;42;50;29;44;26;63
5;60;15;49;28;6;57;9;40;62;54;53;43;13;1;19;61;64;56;39;30;33;8;47;35;2;14;4;25;16;59;11;32;45;24;52;22;18;27;41;46;34;38;58;7;23;37;20;12;3;10;51;31;48;17;36;21;55;42;50;29;44;26;63;44;258
44;258;5;60;15;49;28;6;57;9;40;62;54;53;43;13;1;19;61;64;56;39;30;33;8;47;35;2;14;4;25;16;59;11;32;45;24;52;22;18;27;41;46;34;38;58;7;23;37;20;12;3;10;51;31;48;17;36;21;55;42;50;29;44;26;63
5;60;15;49;28;6;57;9;40;62;54;53;43;13;1;19;61;64;56;39;30;33;8;47;35;2;14;4;25;16;59;11;32;45;37;52;22;18;27;41;46;34;38;58;7;23;24;20;12;3;10;51;31;48;17;36;21;55;42;50;29;44;26;63;44;266
44;266;5;60;15;49;28;6;57;9;40;62;54;53;43;13;1;19;61;64;56;39;30;33;8;47;35;2;14;4;25;16;59;11;32;45;37;52;22;18;27;41;46;34;38;58;7;23;24;20;12;3;10;51;31;48;17;36;21;55;42;50;29;44;26;63
5;60;15;49;28;6;57;9;40;62;54;53;43;13;1;19;52;64;56;39;30;33;8;47;35;2;14;4;25;16;59;11;32;45;37;61;22;18;27;41;46;34;38;58;7;23;24;20;12;3;10;51;31;48;17;36;21;55;42;50;29;44;26;63;44;278
44;278;5;60;15;49;28;6;57;9;40;62;54;53;43;13;1;19;52;64;56;39;30;33;8;47;35;2;14;4;25;16;59;11;32;45;37;61;22;18;27;41;46;34;38;58;7;23;24;20;12;3;10;51;31;48;17;36;21;55;42;50;29;44;26;63
5;60;15;49;28;6;57;9;40;62;52;53;43;13;1;19;54;64;56;39;30;33;8;47;35;2;14;4;25;16;59;11;32;45;37;61;22;18;27;41;46;34;38;58;7;23;24;20;12;3;10;51;31;48;17;36;21;55;42;50;29;44;26;63;44;278
44;278;5;60;15;49;28;6;57;9;40;62;52;53;43;13;1;19;54;64;56;39;30;33;8;47;35;2;14;4;25;16;59;11;32;45;37;61;22;18;27;41;46;34;38;58;7;23;24;20;12;3;10;51;31;48;17;36;21;55;42;50;29;44;26;63
5;60;15;49;28;6;57;9;40;62;52;53;43;13;1;19;54;64;56;39;30;33;8;47;35;2;14;4;25;16;59;51;32;45;37;61;22;18;27;41;46;34;38;58;7;23;24;20;12;3;10;11;31;48;17;36;21;55;42;50;29;44;26;63;44;280
44;280;5;60;15;49;28;6;57;9;40;62;52;53;43;13;1;19;54;64;56;39;30;33;8;47;35;2;14;4;25;16;59;51;32;45;37;61;22;18;27;41;46;34;38;58;7;23;24;20;12;3;10;11;31;48;17;36;21;55;42;50;29;44;26;63
5;60;15;49;44;6;57;9;40;62;52;53;43;13;1;19;54;64;56;39;30;33;8;47;35;2;14;4;25;16;59;51;32;45;37;61;22;18;27;41;46;34;38;58;7;23;24;20;12;3;10;11;31;48;17;36;21;55;42;50;29;28;26;63;44;280
44;280;5;60;15;49;44;6;57;9;40;62;52;53;43;13;1;19;54;64;56;39;30;33;8;47;35;2;14;4;25;16;59;51;32;45;37;61;22;18;27;41;46;34;38;58;7;23;24;20;12;3;10;11;31;48;17;36;21;55;42;50;29;28;26;63
5;60;15;49;44;6;57;9;40;62;52;53;43;13;1;19;54;64;56;39;30;33;8;47;35;2;26;4;25;16;59;51;32;45;37;61;22;18;27;41;46;34;38;58;7;23;24;20;12;3;10;11;31;48;17;36;21;55;42;50;29;28;14;63;44;272
44;272;5;60;15;49;44;6;57;9;40;62;52;53;43;13;1;19;54;64;56;39;30;33;8;47;35;2;26;4;25;16;59;51;32;45;37;61;22;18;27;41;46;34;38;58;7;23;24;20;12;3;10;11;31;48;17;36;21;55;42;50;29;28;14;63
5;60;15;49;44;6;57;9;40;62;52;53;43;13;1;19;54;64;56;39;30;33;36;47;35;2;26;4;25;16;59;51;32;45;37;61;22;18;27;41;46;34;38;58;7;23;24;20;12;3;10;11;31;48;17;8;21;55;42;50;29;28;14;63;44;272
44;272;5;60;15;49;44;6;57;9;40;62;52;53;43;13;1;19;54;64;56;39;30;33;36;47;35;2;26;4;25;16;59;51;32;45;37;61;22;18;27;41;46;34;38;58;7;23;24;20;12;3;10;11;31;48;17;8;21;55;42;50;29;28;14;63
5;60;15;49;44;6;57;9;40;62;58;53;43;13;1;19;54;64;56;39;30;33;36;47;35;2;26;4;25;16;59;51;32;45;37;61;22;18;27;41;46;34;38;52;7;23;24;20;12;3;10;11;31;48;17;8;21;55;42;50;29;28;14;63;44;272
44;272;5;60;15;49;44;6;57;9;40;62;58;53;43;13;1;19;54;64;56;39;30;33;36;47;35;2;26;4;25;16;59;51;32;45;37;61;22;18;27;41;46;34;38;52;7;23;24;20;12;3;10;11;31;48;17;8;21;55;42;50;29;28;14;63
5;60;15;49;44;6;57;9;40;62;58;53;43;13;1;19;54;64;56;39;30;4;36;47;35;2;26;33;25;16;59;51;32;45;37;61;22;18;27;41;46;34;38;52;7;23;24;20;12;3;10;11;31;48;17;8;21;55;42;50;29;28;14;63;44;278
44;278;5;60;15;49;44;6;57;9;40;62;58;53;43;13;1;19;54;64;56;39;30;4;36;47;35;2;26;33;25;16;59;51;32;45;37;61;22;18;27;41;46;34;38;52;7;23;24;20;12;3;10;11;31;48;17;8;21;55;42;50;29;28;14;63
5;60;15;49;44;6;57;9;40;62;58;53;43;13;8;19;54;64;56;39;30;4;36;47;35;2;26;33;25;16;59;51;32;45;37;61;22;18;27;41;46;34;38;52;7;23;24;20;12;3;10;11;31;48;17;1;21;55;42;50;29;28;14;63;44;272
44;272;5;60;15;49;44;6;57;9;40;62;58;53;43;13;8;19;54;64;56;39;30;4;36;47;35;2;26;33;25;16;59;51;32;45;37;61;22;18;27;41;46;34;38;52;7;23;24;20;12;3;10;11;31;48;17;1;21;55;42;50;29;28;14;63
5;60;15;49;44;6;57;9;40;62;58;53;43;13;8;19;2;64;56;39;30;4;36;47;35;54;26;33;25;16;59;51;32;45;37;61;22;18;27;41;46;34;38;52;7;23;24;20;12;3;10;11;31;48;17;1;21;55;42;50;29;28;14;63;44;280
44;272;5;60;15;49;44;6;57;9;40;62;58;53;43;13;8;19;54;64;56;39;30;4;36;47;35;2;26;33;25;16;59;51;32;45;37;61;22;18;27;41;46;34;38;52;7;23;24;20;12;3;10;11;31;48;17;1;21;55;42;50;29;28;14;63
5;60;15;49;44;6;57;9;40;62;21;53;43;13;8;19;54;64;56;39;30;4;36;47;35;2;26;33;25;16;59;51;32;45;37;61;22;18;27;41;46;34;38;52;7;23;24;20;12;3;10;11;31;48;17;1;58;55;42;50;29;28;14;63;44;256
44;256;5;60;15;49;44;6;57;9;40;62;21;53;43;13;8;19;54;64;56;39;30;4;36;47;35;2;26;33;25;16;59;51;32;45;37;61;22;18;27;41;46;34;38;52;7;23;24;20;12;3;10;11;31;48;17;1;58;55;42;50;29;28;14;63
5;60;15;49;44;6;57;9;40;62;21;53;43;13;8;19;54;64;56;39;11;4;36;47;35;2;26;33;25;16;59;51;32;45;37;61;22;18;27;41;46;34;38;52;7;23;24;20;12;3;10;30;31;48;17;1;58;55;42;50;29;28;14;63;44;256
44;256;5;60;15;49;44;6;57;9;40;62;21;53;43;13;8;19;54;64;56;39;11;4;36;47;35;2;26;33;25;16;59;51;32;45;37;61;22;18;27;41;46;34;38;52;7;23;24;20;12;3;10;30;31;48;17;1;58;55;42;50;29;28;14;63
5;60;15;49;44;6;57;9;23;62;21;53;43;13;8;19;54;64;56;39;11;4;36;47;35;2;26;33;25;16;59;51;32;45;37;61;22;18;27;41;46;34;38;52;7;40;24;20;12;3;10;30;31;48;17;1;58;55;42;50;29;28;14;63;44;256
45;256;5;60;15;49;44;6;57;9;23;62;21;53;43;13;8;19;54;64;56;39;11;4;36;47;35;2;26;33;25;16;59;51;32;45;37;61;22;18;27;41;46;34;38;52;7;40;24;20;12;3;10;30;31;48;17;1;58;55;42;50;29;28;14;63
5;1;15;49;44;6;57;9;23;62;21;53;43;13;8;19;54;64;56;39;11;4;36;47;35;2;26;33;25;16;59;51;32;45;37;61;22;18;27;41;46;34;38;52;7;40;24;20;12;3;10;30;31;48;17;60;58;55;42;50;29;28;14;63;45;256
45;256;5;1;15;49;44;6;57;9;23;62;21;53;43;13;8;19;54;64;56;39;11;4;36;47;35;2;26;33;25;16;59;51;32;45;37;61;22;18;27;41;46;34;38;52;7;40;24;20;12;3;10;30;31;48;17;60;58;55;42;50;29;28;14;63
