"X1";"X282";"X12";"X49";"X4";"X3";"X16";"X50";"X29";"X2";"X36";"X9";"X26";"X27";"X19";"X53";"X57";"X63";"X45";"X46";"X31";"X34";"X56";"X6";"X42";"X41";"X10";"X35";"X15";"X23";"X47";"X28";"X5";"X62";"X32";"X30";"X37";"X18";"X61";"X44";"X25";"X59";"X54";"X64";"X48";"X43";"X33";"X40";"X11";"X21";"X51";"X17";"X22";"X20";"X8";"X52";"X1.1";"X14";"X7";"X55";"X58";"X39";"X24";"X60";"X38";"X13"
57;272;15;33;62;34;27;46;21;23;30;35;8;19;24;16;60;45;49;37;51;59;29;12;57;7;55;32;61;11;2;52;17;4;41;44;13;58;47;9;42;28;3;56;48;18;25;40;26;64;22;31;53;6;10;63;5;39;50;20;36;14;43;1;38;54
15;33;62;34;27;46;21;23;30;35;8;19;24;16;60;45;49;37;51;59;29;12;57;7;55;32;61;20;2;52;17;4;41;44;13;58;47;9;42;28;3;56;48;18;25;40;26;64;22;31;53;6;10;63;5;39;50;11;36;14;43;1;38;54;57;264
57;264;15;33;62;34;27;46;21;23;30;35;8;19;24;16;60;45;49;37;51;59;29;12;57;7;55;32;61;20;2;52;17;4;41;44;13;58;47;9;42;28;3;56;48;18;25;40;26;64;22;31;53;6;10;63;5;39;50;11;36;14;43;1;38;54
15;10;62;34;27;46;21;23;30;35;8;19;24;16;60;45;49;37;51;59;29;12;57;7;55;32;61;20;2;52;17;4;41;44;13;58;47;9;42;28;3;56;48;18;25;40;26;64;22;31;53;6;33;63;5;39;50;11;36;14;43;1;38;54;57;264
57;264;15;10;62;34;27;46;21;23;30;35;8;19;24;16;60;45;49;37;51;59;29;12;57;7;55;32;61;20;2;52;17;4;41;44;13;58;47;9;42;28;3;56;48;18;25;40;26;64;22;31;53;6;33;63;5;39;50;11;36;14;43;1;38;54
15;10;62;34;27;46;21;23;30;35;8;19;24;16;60;45;49;37;51;59;29;12;57;7;55;32;61;20;2;52;17;4;58;44;13;41;47;9;42;28;3;56;48;18;25;40;26;64;22;31;53;6;33;63;5;39;50;11;36;14;43;1;38;54;57;268
57;264;15;10;62;34;27;46;21;23;30;35;8;19;24;16;60;45;49;37;51;59;29;12;57;7;55;32;61;20;2;52;17;4;41;44;13;58;47;9;42;28;3;56;48;18;25;40;26;64;22;31;53;6;33;63;5;39;50;11;36;14;43;1;38;54
15;10;62;23;27;46;21;34;30;35;8;19;24;16;60;45;49;37;51;59;29;12;57;7;55;32;61;20;2;52;17;4;41;44;13;58;47;9;42;28;3;56;48;18;25;40;26;64;22;31;53;6;33;63;5;39;50;11;36;14;43;1;38;54;57;256
57;256;15;10;62;23;27;46;21;34;30;35;8;19;24;16;60;45;49;37;51;59;29;12;57;7;55;32;61;20;2;52;17;4;41;44;13;58;47;9;42;28;3;56;48;18;25;40;26;64;22;31;53;6;33;63;5;39;50;11;36;14;43;1;38;54
15;10;62;23;27;46;21;34;30;35;8;19;14;16;60;45;49;37;51;59;29;12;57;7;55;32;61;20;2;52;17;4;41;44;13;58;47;9;42;28;3;56;48;18;25;40;26;64;22;31;53;6;33;63;5;39;50;11;36;24;43;1;38;54;57;256
57;256;15;10;62;23;27;46;21;34;30;35;8;19;14;16;60;45;49;37;51;59;29;12;57;7;55;32;61;20;2;52;17;4;41;44;13;58;47;9;42;28;3;56;48;18;25;40;26;64;22;31;53;6;33;63;5;39;50;11;36;24;43;1;38;54
15;10;62;23;27;46;21;34;30;35;8;19;14;16;60;45;49;37;51;59;29;12;57;7;55;32;61;20;2;52;17;4;41;44;13;58;47;9;42;28;3;56;48;18;25;40;26;64;36;31;53;6;33;63;5;39;50;11;22;24;43;1;38;54;57;256
57;256;15;10;62;23;27;46;21;34;30;35;8;19;14;16;60;45;49;37;51;59;29;12;57;7;55;32;61;20;2;52;17;4;41;44;13;58;47;9;42;28;3;56;48;18;25;40;26;64;36;31;53;6;33;63;5;39;50;11;22;24;43;1;38;54
15;10;62;23;27;46;21;34;30;35;8;19;14;16;60;45;49;37;51;59;29;12;57;7;55;32;61;22;2;52;17;4;41;44;13;58;47;9;42;28;3;56;48;18;25;40;26;64;36;31;53;6;33;63;5;39;50;11;20;24;43;1;38;54;57;264
57;264;15;10;62;23;27;46;21;34;30;35;8;19;14;16;60;45;49;37;51;59;29;12;57;7;55;32;61;22;2;52;17;4;41;44;13;58;47;9;42;28;3;56;48;18;25;40;26;64;36;31;53;6;33;63;5;39;50;11;20;24;43;1;38;54
15;10;62;23;27;46;21;34;30;35;8;19;14;16;60;45;49;37;51;59;29;12;57;7;55;32;61;22;2;52;17;4;41;44;13;58;47;9;42;28;3;56;48;18;25;40;26;64;36;31;53;6;33;63;5;43;50;11;20;24;39;1;38;54;57;264
57;264;15;10;62;23;27;46;21;34;30;35;8;19;14;16;60;45;49;37;51;59;29;12;57;7;55;32;61;22;2;52;17;4;41;44;13;58;47;9;42;28;3;56;48;18;25;40;26;64;36;31;53;6;33;63;5;43;50;11;20;24;39;1;38;54
15;10;62;23;27;46;21;34;30;35;8;19;14;16;60;45;49;37;51;59;29;12;57;7;55;32;61;22;2;52;17;4;41;44;13;58;47;18;42;28;3;56;48;9;25;40;26;64;36;31;53;6;33;63;5;43;50;11;20;24;39;1;38;54;57;264
57;264;15;10;62;23;27;46;21;34;30;35;8;19;14;16;60;45;49;37;51;59;29;12;57;7;55;32;61;22;2;52;17;4;41;44;13;58;47;18;42;28;3;56;48;9;25;40;26;64;36;31;53;6;33;63;5;43;50;11;20;24;39;1;38;54
15;10;62;35;27;46;21;34;30;23;8;19;14;16;60;45;49;37;51;59;29;12;57;7;55;32;61;22;2;52;17;4;41;44;13;58;47;18;42;28;3;56;48;9;25;40;26;64;36;31;53;6;33;63;5;43;50;11;20;24;39;1;38;54;57;280
57;264;15;10;62;23;27;46;21;34;30;35;8;19;14;16;60;45;49;37;51;59;29;12;57;7;55;32;61;22;2;52;17;4;41;44;13;58;47;18;42;28;3;56;48;9;25;40;26;64;36;31;53;6;33;63;5;43;50;11;20;24;39;1;38;54
15;10;62;23;27;46;21;34;30;35;8;19;14;16;60;45;49;37;51;59;29;12;57;7;55;32;61;22;2;52;17;6;41;44;13;58;47;18;42;28;3;56;48;9;25;40;26;64;36;31;53;4;33;63;5;43;50;11;20;24;39;1;38;54;57;260
57;260;15;10;62;23;27;46;21;34;30;35;8;19;14;16;60;45;49;37;51;59;29;12;57;7;55;32;61;22;2;52;17;6;41;44;13;58;47;18;42;28;3;56;48;9;25;40;26;64;36;31;53;4;33;63;5;43;50;11;20;24;39;1;38;54
15;10;62;23;27;46;21;34;30;35;8;19;14;16;60;50;49;37;51;59;29;12;57;7;55;32;61;22;2;52;17;6;41;44;13;58;47;18;42;28;3;56;48;9;25;40;26;64;36;31;53;4;33;63;5;43;45;11;20;24;39;1;38;54;57;260
57;260;15;10;62;23;27;46;21;34;30;35;8;19;14;16;60;50;49;37;51;59;29;12;57;7;55;32;61;22;2;52;17;6;41;44;13;58;47;18;42;28;3;56;48;9;25;40;26;64;36;31;53;4;33;63;5;43;45;11;20;24;39;1;38;54
15;10;62;23;27;46;21;34;30;35;8;19;14;16;60;50;49;37;51;59;29;12;57;7;55;32;61;22;54;52;17;6;41;44;13;58;47;18;42;28;3;56;48;9;25;40;26;64;36;31;53;4;33;63;5;43;45;11;20;24;39;1;38;2;57;260
57;260;15;10;62;23;27;46;21;34;30;35;8;19;14;16;60;50;49;37;51;59;29;12;57;7;55;32;61;22;54;52;17;6;41;44;13;58;47;18;42;28;3;56;48;9;25;40;26;64;36;31;53;4;33;63;5;43;45;11;20;24;39;1;38;2
15;10;62;23;27;46;21;34;30;35;8;19;14;45;60;50;49;37;51;59;29;12;57;7;55;32;61;22;54;52;17;6;41;44;13;58;47;18;42;28;3;56;48;9;25;40;26;64;36;31;53;4;33;63;5;43;16;11;20;24;39;1;38;2;57;260
57;260;15;10;62;23;27;46;21;34;30;35;8;19;14;45;60;50;49;37;51;59;29;12;57;7;55;32;61;22;54;52;17;6;41;44;13;58;47;18;42;28;3;56;48;9;25;40;26;64;36;31;53;4;33;63;5;43;16;11;20;24;39;1;38;2
15;10;62;23;27;46;21;34;30;35;8;19;14;45;60;50;49;37;51;59;29;12;57;7;55;32;61;2;54;52;17;6;41;44;13;58;47;18;42;28;3;56;48;9;25;40;26;64;36;31;53;4;33;63;5;43;16;11;20;24;39;1;38;22;57;260
57;260;15;10;62;23;27;46;21;34;30;35;8;19;14;45;60;50;49;37;51;59;29;12;57;7;55;32;61;2;54;52;17;6;41;44;13;58;47;18;42;28;3;56;48;9;25;40;26;64;36;31;53;4;33;63;5;43;16;11;20;24;39;1;38;22
15;10;62;23;27;46;21;34;30;35;8;19;14;45;60;50;49;37;51;59;29;12;57;7;55;32;61;2;54;52;17;6;41;44;13;58;47;18;42;28;3;56;48;9;25;40;26;64;36;31;53;4;33;22;5;43;16;11;20;24;39;1;38;63;57;260
57;260;15;10;62;23;27;46;21;34;30;35;8;19;14;45;60;50;49;37;51;59;29;12;57;7;55;32;61;2;54;52;17;6;41;44;13;58;47;18;42;28;3;56;48;9;25;40;26;64;36;31;53;4;33;22;5;43;16;11;20;24;39;1;38;63
15;10;62;23;27;46;21;34;30;35;8;19;14;28;60;50;49;37;51;59;29;12;57;7;55;32;61;2;54;52;17;6;41;44;13;58;47;18;42;45;3;56;48;9;25;40;26;64;36;31;53;4;33;22;5;43;16;11;20;24;39;1;38;63;57;260
57;260;15;10;62;23;27;46;21;34;30;35;8;19;14;28;60;50;49;37;51;59;29;12;57;7;55;32;61;2;54;52;17;6;41;44;13;58;47;18;42;45;3;56;48;9;25;40;26;64;36;31;53;4;33;22;5;43;16;11;20;24;39;1;38;63
15;10;62;23;27;46;21;34;30;43;8;19;14;28;60;50;49;37;51;59;29;12;57;7;55;32;61;2;54;52;17;6;41;44;13;58;47;18;42;45;3;56;48;9;25;40;26;64;36;31;53;4;33;22;5;35;16;11;20;24;39;1;38;63;57;260
58;260;15;10;62;23;27;46;21;34;30;43;8;19;14;28;60;50;49;37;51;59;29;12;57;7;55;32;61;2;54;52;17;6;41;44;13;58;47;18;42;45;3;56;48;9;25;40;26;64;36;31;53;4;33;22;5;35;16;11;20;24;39;1;38;63
15;10;62;23;27;46;21;34;30;43;8;19;16;28;60;50;49;37;51;59;29;12;57;7;55;32;61;2;54;52;17;6;41;44;13;58;47;18;42;45;3;56;48;9;25;40;26;64;36;31;53;4;33;22;5;35;14;11;20;24;39;1;38;63;58;260
58;260;15;10;62;23;27;46;21;34;30;43;8;19;16;28;60;50;49;37;51;59;29;12;57;7;55;32;61;2;54;52;17;6;41;44;13;58;47;18;42;45;3;56;48;9;25;40;26;64;36;31;53;4;33;22;5;35;14;11;20;24;39;1;38;63
15;10;62;23;27;46;21;34;30;43;8;19;16;28;60;50;49;37;51;59;29;12;57;7;55;32;61;2;54;52;17;6;41;44;13;58;47;18;42;45;3;56;48;9;25;40;35;64;36;31;53;4;33;22;5;26;14;11;20;24;39;1;38;63;58;260
58;260;15;10;62;23;27;46;21;34;30;43;8;19;16;28;60;50;49;37;51;59;29;12;57;7;55;32;61;2;54;52;17;6;41;44;13;58;47;18;42;45;3;56;48;9;25;40;35;64;36;31;53;4;33;22;5;26;14;11;20;24;39;1;38;63
15;10;62;23;27;46;21;18;30;43;8;19;16;28;60;50;49;37;51;59;29;12;57;7;55;32;61;2;54;52;17;6;41;44;13;58;47;34;42;45;3;56;48;9;25;40;35;64;36;31;53;4;33;22;5;26;14;11;20;24;39;1;38;63;58;272
58;272;15;10;62;23;27;46;21;18;30;43;8;19;16;28;60;50;49;37;51;59;29;12;57;7;55;32;61;2;54;52;17;6;41;44;13;58;47;34;42;45;3;56;48;9;25;40;35;64;36;31;53;4;33;22;5;26;14;11;20;24;39;1;38;63
15;10;62;23;27;55;21;18;30;43;8;19;16;28;60;50;49;37;51;59;29;12;57;7;46;32;61;2;54;52;17;6;41;44;13;58;47;34;42;45;3;56;48;9;25;40;35;64;36;31;53;4;33;22;5;26;14;11;20;24;39;1;38;63;58;264
58;264;15;10;62;23;27;55;21;18;30;43;8;19;16;28;60;50;49;37;51;59;29;12;57;7;46;32;61;2;54;52;17;6;41;44;13;58;47;34;42;45;3;56;48;9;25;40;35;64;36;31;53;4;33;22;5;26;14;11;20;24;39;1;38;63
15;10;62;23;27;55;21;18;30;43;8;19;16;28;60;50;49;37;58;59;29;12;57;7;46;32;61;2;54;52;17;6;41;44;13;51;47;34;42;45;3;56;48;9;25;40;35;64;36;31;53;4;33;22;5;26;14;11;20;24;39;1;38;63;58;272
58;272;15;10;62;23;27;55;21;18;30;43;8;19;16;28;60;50;49;37;58;59;29;12;57;7;46;32;61;2;54;52;17;6;41;44;13;51;47;34;42;45;3;56;48;9;25;40;35;64;36;31;53;4;33;22;5;26;14;11;20;24;39;1;38;63
15;10;62;23;27;55;21;18;30;43;8;19;16;28;60;32;49;37;58;59;29;12;57;7;46;50;61;2;54;52;17;6;41;44;13;51;47;34;42;45;3;56;48;9;25;40;35;64;36;31;53;4;33;22;5;26;14;11;20;24;39;1;38;63;58;272
58;272;15;10;62;23;27;55;21;18;30;43;8;19;16;28;60;32;49;37;58;59;29;12;57;7;46;50;61;2;54;52;17;6;41;44;13;51;47;34;42;45;3;56;48;9;25;40;35;64;36;31;53;4;33;22;5;26;14;11;20;24;39;1;38;63
15;10;62;23;27;55;21;18;30;43;8;19;16;28;60;32;49;37;58;59;29;12;57;7;46;50;13;2;54;52;17;6;41;44;61;51;47;34;42;45;3;56;48;9;25;40;35;64;36;31;53;4;33;22;5;26;14;11;20;24;39;1;38;63;58;276
58;272;15;10;62;23;27;55;21;18;30;43;8;19;16;28;60;32;49;37;58;59;29;12;57;7;46;50;61;2;54;52;17;6;41;44;13;51;47;34;42;45;3;56;48;9;25;40;35;64;36;31;53;4;33;22;5;26;14;11;20;24;39;1;38;63
15;10;62;23;27;55;21;18;30;43;8;19;16;28;60;32;49;37;22;59;29;12;57;7;46;50;61;2;54;52;17;6;41;44;13;51;47;34;42;45;3;56;48;9;25;40;35;64;36;31;53;4;33;58;5;26;14;11;20;24;39;1;38;63;58;280
58;280;15;10;62;23;27;55;21;18;30;43;8;19;16;28;60;32;49;37;22;59;29;12;57;7;46;50;61;2;54;52;17;6;41;44;13;51;47;34;42;45;3;56;48;9;25;40;35;64;36;31;53;4;33;58;5;26;14;11;20;24;39;1;38;63
15;10;62;23;27;55;21;18;30;43;8;19;16;28;60;32;49;37;22;59;29;53;57;7;46;50;61;2;54;52;17;6;41;44;13;51;47;34;42;45;3;56;48;9;25;40;35;64;36;31;12;4;33;58;5;26;14;11;20;24;39;1;38;63;58;288
58;288;15;10;62;23;27;55;21;18;30;43;8;19;16;28;60;32;49;37;22;59;29;53;57;7;46;50;61;2;54;52;17;6;41;44;13;51;47;34;42;45;3;56;48;9;25;40;35;64;36;31;12;4;33;58;5;26;14;11;20;24;39;1;38;63
15;10;62;23;27;55;21;18;30;43;8;19;16;28;60;49;32;37;22;59;29;53;57;7;46;50;61;2;54;52;17;6;41;44;13;51;47;34;42;45;3;56;48;9;25;40;35;64;36;31;12;4;33;58;5;26;14;11;20;24;39;1;38;63;58;276
58;276;15;10;62;23;27;55;21;18;30;43;8;19;16;28;60;49;32;37;22;59;29;53;57;7;46;50;61;2;54;52;17;6;41;44;13;51;47;34;42;45;3;56;48;9;25;40;35;64;36;31;12;4;33;58;5;26;14;11;20;24;39;1;38;63
15;10;62;23;27;21;55;18;30;43;8;19;16;28;60;49;32;37;22;59;29;53;57;7;46;50;61;2;54;52;17;6;41;44;13;51;47;34;42;45;3;56;48;9;25;40;35;64;36;31;12;4;33;58;5;26;14;11;20;24;39;1;38;63;58;280
58;280;15;10;62;23;27;21;55;18;30;43;8;19;16;28;60;49;32;37;22;59;29;53;57;7;46;50;61;2;54;52;17;6;41;44;13;51;47;34;42;45;3;56;48;9;25;40;35;64;36;31;12;4;33;58;5;26;14;11;20;24;39;1;38;63
15;10;62;23;27;21;55;18;17;43;8;19;16;28;60;49;32;37;22;59;29;53;57;7;46;50;61;2;54;52;30;6;41;44;13;51;47;34;42;45;3;56;48;9;25;40;35;64;36;31;12;4;33;58;5;26;14;11;20;24;39;1;38;63;58;280
58;280;15;10;62;23;27;21;55;18;17;43;8;19;16;28;60;49;32;37;22;59;29;53;57;7;46;50;61;2;54;52;30;6;41;44;13;51;47;34;42;45;3;56;48;9;25;40;35;64;36;31;12;4;33;58;5;26;14;11;20;24;39;1;38;63
15;10;62;23;27;21;55;18;17;43;8;19;16;28;60;49;32;37;59;22;29;53;57;7;46;50;61;2;54;52;30;6;41;44;13;51;47;34;42;45;3;56;48;9;25;40;35;64;36;31;12;4;33;58;5;26;14;11;20;24;39;1;38;63;58;286
58;286;15;10;62;23;27;21;55;18;17;43;8;19;16;28;60;49;32;37;59;22;29;53;57;7;46;50;61;2;54;52;30;6;41;44;13;51;47;34;42;45;3;56;48;9;25;40;35;64;36;31;12;4;33;58;5;26;14;11;20;24;39;1;38;63
15;10;62;23;24;21;55;18;17;43;8;19;16;28;60;49;32;37;59;22;29;53;57;7;46;50;61;2;54;52;30;6;41;44;13;51;47;34;42;45;3;56;48;9;25;40;35;64;36;31;12;4;33;58;5;26;14;11;20;27;39;1;38;63;58;286
58;286;15;10;62;23;24;21;55;18;17;43;8;19;16;28;60;49;32;37;59;22;29;53;57;7;46;50;61;2;54;52;30;6;41;44;13;51;47;34;42;45;3;56;48;9;25;40;35;64;36;31;12;4;33;58;5;26;14;11;20;27;39;1;38;63
15;10;62;23;24;21;55;18;17;43;8;19;16;28;60;49;32;37;59;22;29;53;57;7;46;50;61;2;54;52;30;6;41;44;13;51;47;34;42;45;3;56;48;9;25;40;31;64;36;35;12;4;33;58;5;26;14;11;20;27;39;1;38;63;58;286
58;286;15;10;62;23;24;21;55;18;17;43;8;19;16;28;60;49;32;37;59;22;29;53;57;7;46;50;61;2;54;52;30;6;41;44;13;51;47;34;42;45;3;56;48;9;25;40;31;64;36;35;12;4;33;58;5;26;14;11;20;27;39;1;38;63
15;10;62;23;24;21;55;18;17;43;8;19;16;28;60;49;32;7;59;22;29;53;57;37;46;50;61;2;54;52;30;6;41;44;13;51;47;34;42;45;3;56;48;9;25;40;31;64;36;35;12;4;33;58;5;26;14;11;20;27;39;1;38;63;58;286
58;286;15;10;62;23;24;21;55;18;17;43;8;19;16;28;60;49;32;7;59;22;29;53;57;37;46;50;61;2;54;52;30;6;41;44;13;51;47;34;42;45;3;56;48;9;25;40;31;64;36;35;12;4;33;58;5;26;14;11;20;27;39;1;38;63
15;10;62;23;24;21;55;18;17;43;8;19;16;28;60;49;32;7;59;22;29;53;57;37;46;50;61;2;54;52;30;6;41;44;13;51;47;9;42;45;3;56;48;34;25;40;31;64;36;35;12;4;33;58;5;26;14;11;20;27;39;1;38;63;58;286
58;286;15;10;62;23;24;21;55;18;17;43;8;19;16;28;60;49;32;7;59;22;29;53;57;37;46;50;61;2;54;52;30;6;41;44;13;51;47;9;42;45;3;56;48;34;25;40;31;64;36;35;12;4;33;58;5;26;14;11;20;27;39;1;38;63
15;10;62;23;24;21;55;18;17;43;8;19;16;28;60;49;32;7;59;22;29;53;57;37;46;50;61;2;54;52;30;6;41;44;13;51;47;9;42;45;3;56;48;34;39;40;31;64;36;35;12;4;33;58;5;26;14;11;20;27;25;1;38;63;58;286
58;286;15;10;62;23;24;21;55;18;17;43;8;19;16;28;60;49;32;7;59;22;29;53;57;37;46;50;61;2;54;52;30;6;41;44;13;51;47;9;42;45;3;56;48;34;39;40;31;64;36;35;12;4;33;58;5;26;14;11;20;27;25;1;38;63
15;10;62;23;24;21;55;18;17;43;8;19;16;28;22;49;32;7;59;60;29;53;57;37;46;50;61;2;54;52;30;6;41;44;13;51;47;9;42;45;3;56;48;34;39;40;31;64;36;35;12;4;33;58;5;26;14;11;20;27;25;1;38;63;58;294
58;294;15;10;62;23;24;21;55;18;17;43;8;19;16;28;22;49;32;7;59;60;29;53;57;37;46;50;61;2;54;52;30;6;41;44;13;51;47;9;42;45;3;56;48;34;39;40;31;64;36;35;12;4;33;58;5;26;14;11;20;27;25;1;38;63
15;10;62;23;24;21;55;18;17;59;8;19;16;28;22;49;32;7;43;60;29;53;57;37;46;50;61;2;54;52;30;6;41;44;13;51;47;9;42;45;3;56;48;34;39;40;31;64;36;35;12;4;33;58;5;26;14;11;20;27;25;1;38;63;58;290
59;290;15;10;62;23;24;21;55;18;17;59;8;19;16;28;22;49;32;7;43;60;29;53;57;37;46;50;61;2;54;52;30;6;41;44;13;51;47;9;42;45;3;56;48;34;39;40;31;64;36;35;12;4;33;58;5;26;14;11;20;27;25;1;38;63
15;10;62;23;24;21;55;18;38;59;8;19;16;28;22;49;32;7;43;60;29;53;57;37;46;50;61;2;54;52;30;6;41;44;13;51;47;9;42;45;3;56;48;34;39;40;31;64;36;35;12;4;33;58;5;26;14;11;20;27;25;1;17;63;59;290
59;290;15;10;62;23;24;21;55;18;38;59;8;19;16;28;22;49;32;7;43;60;29;53;57;37;46;50;61;2;54;52;30;6;41;44;13;51;47;9;42;45;3;56;48;34;39;40;31;64;36;35;12;4;33;58;5;26;14;11;20;27;25;1;17;63
15;10;62;23;24;21;55;18;38;59;8;19;16;28;22;49;32;7;43;60;29;53;57;37;46;50;61;2;54;52;30;6;41;44;13;51;47;9;42;45;3;56;48;34;39;40;20;64;36;35;12;4;33;58;5;26;14;11;31;27;25;1;17;63;59;290
59;290;15;10;62;23;24;21;55;18;38;59;8;19;16;28;22;49;32;7;43;60;29;53;57;37;46;50;61;2;54;52;30;6;41;44;13;51;47;9;42;45;3;56;48;34;39;40;20;64;36;35;12;4;33;58;5;26;14;11;31;27;25;1;17;63
15;10;62;23;24;21;55;18;38;59;8;19;16;28;22;49;32;7;43;60;29;53;57;37;46;50;61;2;54;52;30;6;41;44;13;51;45;9;42;47;3;56;48;34;39;40;20;64;36;35;12;4;33;58;5;26;14;11;31;27;25;1;17;63;59;294
59;294;15;10;62;23;24;21;55;18;38;59;8;19;16;28;22;49;32;7;43;60;29;53;57;37;46;50;61;2;54;52;30;6;41;44;13;51;45;9;42;47;3;56;48;34;39;40;20;64;36;35;12;4;33;58;5;26;14;11;31;27;25;1;17;63
15;10;62;23;24;21;55;18;38;59;8;19;16;28;22;49;32;7;43;60;29;53;57;37;46;50;61;2;54;52;39;6;41;44;13;51;45;9;42;47;3;56;48;34;30;40;20;64;36;35;12;4;33;58;5;26;14;11;31;27;25;1;17;63;59;294
59;294;15;10;62;23;24;21;55;18;38;59;8;19;16;28;22;49;32;7;43;60;29;53;57;37;46;50;61;2;54;52;39;6;41;44;13;51;45;9;42;47;3;56;48;34;30;40;20;64;36;35;12;4;33;58;5;26;14;11;31;27;25;1;17;63
15;10;62;23;24;21;55;18;44;59;8;19;16;28;22;49;32;7;43;60;29;53;57;37;46;50;61;2;54;52;39;6;41;38;13;51;45;9;42;47;3;56;48;34;30;40;20;64;36;35;12;4;33;58;5;26;14;11;31;27;25;1;17;63;59;294
59;294;15;10;62;23;24;21;55;18;44;59;8;19;16;28;22;49;32;7;43;60;29;53;57;37;46;50;61;2;54;52;39;6;41;38;13;51;45;9;42;47;3;56;48;34;30;40;20;64;36;35;12;4;33;58;5;26;14;11;31;27;25;1;17;63
15;10;62;23;24;21;55;18;44;59;8;19;16;28;22;49;32;7;43;60;29;53;57;37;46;50;61;2;54;52;39;6;48;38;13;51;45;9;42;47;3;56;41;34;30;40;20;64;36;35;12;4;33;58;5;26;14;11;31;27;25;1;17;63;59;296
59;296;15;10;62;23;24;21;55;18;44;59;8;19;16;28;22;49;32;7;43;60;29;53;57;37;46;50;61;2;54;52;39;6;48;38;13;51;45;9;42;47;3;56;41;34;30;40;20;64;36;35;12;4;33;58;5;26;14;11;31;27;25;1;17;63
15;10;62;23;24;21;55;18;44;59;8;19;16;28;22;49;32;35;43;60;29;53;57;37;46;50;61;2;54;52;39;6;48;38;13;51;45;9;42;47;3;56;41;34;30;40;20;64;36;7;12;4;33;58;5;26;14;11;31;27;25;1;17;63;59;296
59;296;15;10;62;23;24;21;55;18;44;59;8;19;16;28;22;49;32;35;43;60;29;53;57;37;46;50;61;2;54;52;39;6;48;38;13;51;45;9;42;47;3;56;41;34;30;40;20;64;36;7;12;4;33;58;5;26;14;11;31;27;25;1;17;63
15;10;62;23;24;21;55;18;44;59;8;19;16;28;22;49;32;35;43;60;29;53;57;37;46;50;61;2;42;52;39;6;48;38;13;51;45;9;54;47;3;56;41;34;30;40;20;64;36;7;12;4;33;58;5;26;14;11;31;27;25;1;17;63;59;290
59;290;15;10;62;23;24;21;55;18;44;59;8;19;16;28;22;49;32;35;43;60;29;53;57;37;46;50;61;2;42;52;39;6;48;38;13;51;45;9;54;47;3;56;41;34;30;40;20;64;36;7;12;4;33;58;5;26;14;11;31;27;25;1;17;63
15;10;62;23;3;21;55;18;44;59;8;19;16;28;22;49;32;35;43;60;29;53;57;37;46;50;61;2;42;52;39;6;48;38;13;51;45;9;54;47;24;56;41;34;30;40;20;64;36;7;12;4;33;58;5;26;14;11;31;27;25;1;17;63;59;290
59;290;15;10;62;23;3;21;55;18;44;59;8;19;16;28;22;49;32;35;43;60;29;53;57;37;46;50;61;2;42;52;39;6;48;38;13;51;45;9;54;47;24;56;41;34;30;40;20;64;36;7;12;4;33;58;5;26;14;11;31;27;25;1;17;63
15;10;62;23;3;21;55;18;44;59;8;19;16;28;22;49;32;35;43;60;29;53;57;37;46;50;61;2;42;52;39;6;48;38;13;51;11;9;54;47;24;56;41;34;30;40;20;64;36;7;12;4;33;58;5;26;14;45;31;27;25;1;17;63;59;282
59;282;15;10;62;23;3;21;55;18;44;59;8;19;16;28;22;49;32;35;43;60;29;53;57;37;46;50;61;2;42;52;39;6;48;38;13;51;11;9;54;47;24;56;41;34;30;40;20;64;36;7;12;4;33;58;5;26;14;45;31;27;25;1;17;63
15;10;62;23;3;21;55;18;44;59;8;19;16;28;22;49;32;35;43;60;29;53;57;37;46;50;61;2;42;52;39;6;48;38;13;51;11;9;54;47;24;56;41;34;40;30;20;64;36;7;12;4;33;58;5;26;14;45;31;27;25;1;17;63;59;274
59;274;15;10;62;23;3;21;55;18;44;59;8;19;16;28;22;49;32;35;43;60;29;53;57;37;46;50;61;2;42;52;39;6;48;38;13;51;11;9;54;47;24;56;41;34;40;30;20;64;36;7;12;4;33;58;5;26;14;45;31;27;25;1;17;63
7;10;62;23;3;21;55;18;44;59;8;19;16;28;22;49;32;35;43;60;29;53;57;37;46;50;61;2;42;52;39;6;48;38;13;51;11;9;54;47;24;56;41;34;40;30;20;64;36;15;12;4;33;58;5;26;14;45;31;27;25;1;17;63;59;274
59;274;7;10;62;23;3;21;55;18;44;59;8;19;16;28;22;49;32;35;43;60;29;53;57;37;46;50;61;2;42;52;39;6;48;38;13;51;11;9;54;47;24;56;41;34;40;30;20;64;36;15;12;4;33;58;5;26;14;45;31;27;25;1;17;63
7;10;62;23;3;21;55;18;44;59;8;19;16;28;22;49;32;35;43;17;29;53;57;37;46;50;61;2;42;52;39;6;48;38;13;51;11;9;54;47;24;56;41;34;40;30;20;64;36;15;12;4;33;58;5;26;14;45;31;27;25;1;60;63;59;274
59;274;7;10;62;23;3;21;55;18;44;59;8;19;16;28;22;49;32;35;43;17;29;53;57;37;46;50;61;2;42;52;39;6;48;38;13;51;11;9;54;47;24;56;41;34;40;30;20;64;36;15;12;4;33;58;5;26;14;45;31;27;25;1;60;63
7;10;62;23;43;21;55;18;44;59;8;19;16;28;22;49;32;35;3;17;29;53;57;37;46;50;61;2;42;52;39;6;48;38;13;51;11;9;54;47;24;56;41;34;40;30;20;64;36;15;12;4;33;58;5;26;14;45;31;27;25;1;60;63;59;262
