"X1";"X274";"X45";"X33";"X37";"X19";"X38";"X32";"X42";"X5";"X48";"X9";"X7";"X1.1";"X34";"X41";"X54";"X20";"X4";"X24";"X27";"X3";"X43";"X11";"X26";"X63";"X62";"X56";"X10";"X23";"X31";"X35";"X61";"X47";"X22";"X12";"X36";"X30";"X49";"X53";"X18";"X55";"X59";"X17";"X14";"X29";"X57";"X16";"X6";"X21";"X28";"X50";"X39";"X51";"X15";"X46";"X64";"X60";"X40";"X25";"X13";"X58";"X2";"X44";"X8";"X52"
38;20;30;15;57;16;56;39;64;3;63;2;61;62;27;19;4;37;17;26;43;40;25;47;23;45;41;13;48;1;31;60;46;14;34;21;58;49;10;28;9;22;24;18;55;50;52;32;51;33;7;36;59;12;6;44;8;42;11;35;5;53;29;54;30;294
30;294;38;20;30;15;57;16;56;39;64;3;63;2;61;62;27;19;4;37;17;26;43;40;25;47;23;45;41;13;48;1;31;60;46;14;34;21;58;49;10;28;9;22;24;18;55;50;52;32;51;33;7;36;59;12;6;44;8;42;11;35;5;53;29;54
38;20;30;15;57;16;56;39;64;3;63;2;61;62;27;19;4;37;17;26;43;40;25;47;23;45;41;13;48;1;31;60;46;14;34;6;58;49;10;28;9;22;24;18;55;50;52;32;51;33;7;36;59;12;21;44;8;42;11;35;5;53;29;54;30;294
30;294;38;20;30;15;57;16;56;39;64;3;63;2;61;62;27;19;4;37;17;26;43;40;25;47;23;45;41;13;48;1;31;60;46;14;34;6;58;49;10;28;9;22;24;18;55;50;52;32;51;33;7;36;59;12;21;44;8;42;11;35;5;53;29;54
38;20;30;15;57;16;56;21;64;3;63;2;61;62;27;19;4;37;17;26;43;40;25;47;23;45;41;13;48;1;31;60;46;14;34;6;58;49;10;28;9;22;24;18;55;50;52;32;51;33;7;36;59;12;39;44;8;42;11;35;5;53;29;54;30;282
30;282;38;20;30;15;57;16;56;21;64;3;63;2;61;62;27;19;4;37;17;26;43;40;25;47;23;45;41;13;48;1;31;60;46;14;34;6;58;49;10;28;9;22;24;18;55;50;52;32;51;33;7;36;59;12;39;44;8;42;11;35;5;53;29;54
38;25;30;15;57;16;56;21;64;3;63;2;61;62;27;19;4;37;17;26;43;40;20;47;23;45;41;13;48;1;31;60;46;14;34;6;58;49;10;28;9;22;24;18;55;50;52;32;51;33;7;36;59;12;39;44;8;42;11;35;5;53;29;54;30;282
30;282;38;25;30;15;57;16;56;21;64;3;63;2;61;62;27;19;4;37;17;26;43;40;20;47;23;45;41;13;48;1;31;60;46;14;34;6;58;49;10;28;9;22;24;18;55;50;52;32;51;33;7;36;59;12;39;44;8;42;11;35;5;53;29;54
38;25;30;15;57;16;56;21;64;3;63;2;61;62;27;19;4;37;17;26;43;40;20;47;23;45;41;13;48;1;31;60;46;14;34;6;58;49;10;28;9;22;33;18;55;50;52;32;51;24;7;36;59;12;39;44;8;42;11;35;5;53;29;54;30;282
30;282;38;25;30;15;57;16;56;21;64;3;63;2;61;62;27;19;4;37;17;26;43;40;20;47;23;45;41;13;48;1;31;60;46;14;34;6;58;49;10;28;9;22;33;18;55;50;52;32;51;24;7;36;59;12;39;44;8;42;11;35;5;53;29;54
38;25;30;15;57;16;56;21;64;3;63;2;61;62;27;19;4;37;17;26;43;40;20;47;23;45;41;13;48;1;31;60;46;14;34;6;58;49;10;44;9;22;33;18;55;50;52;32;51;24;7;36;59;12;39;28;8;42;11;35;5;53;29;54;30;282
30;282;38;25;30;15;57;16;56;21;64;3;63;2;61;62;27;19;4;37;17;26;43;40;20;47;23;45;41;13;48;1;31;60;46;14;34;6;58;49;10;44;9;22;33;18;55;50;52;32;51;24;7;36;59;12;39;28;8;42;11;35;5;53;29;54
38;25;41;15;57;16;56;21;64;3;63;2;61;62;27;19;4;37;17;26;43;40;20;47;23;45;30;13;48;1;31;60;46;14;34;6;58;49;10;44;9;22;33;18;55;50;52;32;51;24;7;36;59;12;39;28;8;42;11;35;5;53;29;54;30;274
30;274;38;25;41;15;57;16;56;21;64;3;63;2;61;62;27;19;4;37;17;26;43;40;20;47;23;45;30;13;48;1;31;60;46;14;34;6;58;49;10;44;9;22;33;18;55;50;52;32;51;24;7;36;59;12;39;28;8;42;11;35;5;53;29;54
38;25;41;15;57;16;56;21;64;3;63;2;61;62;27;19;4;37;17;26;43;40;20;47;23;45;30;13;48;1;31;58;46;14;34;6;60;49;10;44;9;22;33;18;55;50;52;32;51;24;7;36;59;12;39;28;8;42;11;35;5;53;29;54;30;272
30;272;38;25;41;15;57;16;56;21;64;3;63;2;61;62;27;19;4;37;17;26;43;40;20;47;23;45;30;13;48;1;31;58;46;14;34;6;60;49;10;44;9;22;33;18;55;50;52;32;51;24;7;36;59;12;39;28;8;42;11;35;5;53;29;54
38;25;41;15;57;16;56;21;64;3;63;2;61;62;27;19;4;37;17;26;43;40;20;47;23;45;30;36;48;1;31;58;46;14;34;6;60;49;10;44;9;22;33;18;55;50;52;32;51;24;7;13;59;12;39;28;8;42;11;35;5;53;29;54;30;272
30;272;38;25;41;15;57;16;56;21;64;3;63;2;61;62;27;19;4;37;17;26;43;40;20;47;23;45;30;36;48;1;31;58;46;14;34;6;60;49;10;44;9;22;33;18;55;50;52;32;51;24;7;13;59;12;39;28;8;42;11;35;5;53;29;54
38;25;41;15;57;16;56;21;64;3;63;2;61;62;27;19;4;37;17;26;43;40;20;47;24;45;30;36;48;1;31;58;46;14;34;6;60;49;10;44;9;22;33;18;55;50;52;32;51;23;7;13;59;12;39;28;8;42;11;35;5;53;29;54;30;272
31;272;38;25;41;15;57;16;56;21;64;3;63;2;61;62;27;19;4;37;17;26;43;40;20;47;24;45;30;36;48;1;31;58;46;14;34;6;60;49;10;44;9;22;33;18;55;50;52;32;51;23;7;13;59;12;39;28;8;42;11;35;5;53;29;54
38;25;41;15;57;16;56;21;64;3;63;2;61;62;27;10;4;37;17;26;43;40;20;47;24;45;30;36;48;1;31;58;46;14;34;6;60;49;19;44;9;22;33;18;55;50;52;32;51;23;7;13;59;12;39;28;8;42;11;35;5;53;29;54;31;284
31;284;38;25;41;15;57;16;56;21;64;3;63;2;61;62;27;10;4;37;17;26;43;40;20;47;24;45;30;36;48;1;31;58;46;14;34;6;60;49;19;44;9;22;33;18;55;50;52;32;51;23;7;13;59;12;39;28;8;42;11;35;5;53;29;54
38;25;41;15;57;16;56;21;64;3;63;2;61;62;27;10;4;37;17;26;43;40;20;47;24;45;30;36;48;1;31;58;46;14;34;6;60;49;19;44;9;22;33;18;55;50;52;32;51;23;7;13;59;12;39;54;8;42;11;35;5;53;29;28;31;284
31;284;38;25;41;15;57;16;56;21;64;3;63;2;61;62;27;10;4;37;17;26;43;40;20;47;24;45;30;36;48;1;31;58;46;14;34;6;60;49;19;44;9;22;33;18;55;50;52;32;51;23;7;13;59;12;39;54;8;42;11;35;5;53;29;28
38;25;41;15;57;16;56;21;64;3;63;26;61;62;27;10;4;37;17;2;43;40;20;47;24;45;30;36;48;1;31;58;46;14;34;6;60;49;19;44;9;22;33;18;55;50;52;32;51;23;7;13;59;12;39;54;8;42;11;35;5;53;29;28;31;284
31;284;38;25;41;15;57;16;56;21;64;3;63;26;61;62;27;10;4;37;17;2;43;40;20;47;24;45;30;36;48;1;31;58;46;14;34;6;60;49;19;44;9;22;33;18;55;50;52;32;51;23;7;13;59;12;39;54;8;42;11;35;5;53;29;28
38;25;41;15;57;16;56;21;64;3;63;26;61;62;27;10;4;37;17;2;43;40;20;47;24;45;30;36;48;1;31;58;46;14;34;6;60;12;19;44;9;22;33;18;55;50;52;32;51;23;7;13;59;49;39;54;8;42;11;35;5;53;29;28;31;284
31;284;38;25;41;15;57;16;56;21;64;3;63;26;61;62;27;10;4;37;17;2;43;40;20;47;24;45;30;36;48;1;31;58;46;14;34;6;60;12;19;44;9;22;33;18;55;50;52;32;51;23;7;13;59;49;39;54;8;42;11;35;5;53;29;28
38;25;41;15;57;16;56;21;64;3;63;26;61;62;27;10;4;37;17;2;43;40;20;47;24;45;30;36;48;1;31;58;46;14;34;6;60;12;19;44;9;22;33;8;55;50;52;32;51;23;7;13;59;49;39;54;18;42;11;35;5;53;29;28;31;292
31;292;38;25;41;15;57;16;56;21;64;3;63;26;61;62;27;10;4;37;17;2;43;40;20;47;24;45;30;36;48;1;31;58;46;14;34;6;60;12;19;44;9;22;33;8;55;50;52;32;51;23;7;13;59;49;39;54;18;42;11;35;5;53;29;28
38;25;41;15;57;16;56;21;64;3;63;26;61;62;27;10;4;37;17;2;43;40;20;47;24;45;30;36;48;1;31;58;46;14;34;6;60;12;19;44;9;22;33;8;55;28;52;32;51;23;7;13;59;49;39;54;18;42;11;35;5;53;29;50;31;276
31;276;38;25;41;15;57;16;56;21;64;3;63;26;61;62;27;10;4;37;17;2;43;40;20;47;24;45;30;36;48;1;31;58;46;14;34;6;60;12;19;44;9;22;33;8;55;28;52;32;51;23;7;13;59;49;39;54;18;42;11;35;5;53;29;50
38;2;41;15;57;16;56;21;64;3;63;26;61;62;27;10;4;37;17;25;43;40;20;47;24;45;30;36;48;1;31;58;46;14;34;6;60;12;19;44;9;22;33;8;55;28;52;32;51;23;7;13;59;49;39;54;18;42;11;35;5;53;29;50;31;274
31;274;38;2;41;15;57;16;56;21;64;3;63;26;61;62;27;10;4;37;17;25;43;40;20;47;24;45;30;36;48;1;31;58;46;14;34;6;60;12;19;44;9;22;33;8;55;28;52;32;51;23;7;13;59;49;39;54;18;42;11;35;5;53;29;50
38;2;41;15;57;16;44;21;64;3;63;26;61;62;27;10;4;37;17;25;43;40;20;47;24;45;30;36;48;1;31;58;46;14;34;6;60;12;19;56;9;22;33;8;55;28;52;32;51;23;7;13;59;49;39;54;18;42;11;35;5;53;29;50;31;274
31;274;38;2;41;15;57;16;44;21;64;3;63;26;61;62;27;10;4;37;17;25;43;40;20;47;24;45;30;36;48;1;31;58;46;14;34;6;60;12;19;56;9;22;33;8;55;28;52;32;51;23;7;13;59;49;39;54;18;42;11;35;5;53;29;50
38;2;6;15;57;16;44;21;64;3;63;26;61;62;27;10;4;37;17;25;43;40;20;47;24;45;30;36;48;1;31;58;46;14;34;41;60;12;19;56;9;22;33;8;55;28;52;32;51;23;7;13;59;49;39;54;18;42;11;35;5;53;29;50;31;274
31;274;38;2;6;15;57;16;44;21;64;3;63;26;61;62;27;10;4;37;17;25;43;40;20;47;24;45;30;36;48;1;31;58;46;14;34;41;60;12;19;56;9;22;33;8;55;28;52;32;51;23;7;13;59;49;39;54;18;42;11;35;5;53;29;50
38;2;6;15;57;16;4;21;64;3;63;26;61;62;27;10;44;37;17;25;43;40;20;47;24;45;30;36;48;1;31;58;46;14;34;41;60;12;19;56;9;22;33;8;55;28;52;32;51;23;7;13;59;49;39;54;18;42;11;35;5;53;29;50;31;278
31;278;38;2;6;15;57;16;4;21;64;3;63;26;61;62;27;10;44;37;17;25;43;40;20;47;24;45;30;36;48;1;31;58;46;14;34;41;60;12;19;56;9;22;33;8;55;28;52;32;51;23;7;13;59;49;39;54;18;42;11;35;5;53;29;50
38;2;6;15;57;16;4;21;64;3;63;26;40;62;27;10;44;37;17;25;43;61;20;47;24;45;30;36;48;1;31;58;46;14;34;41;60;12;19;56;9;22;33;8;55;28;52;32;51;23;7;13;59;49;39;54;18;42;11;35;5;53;29;50;31;274
31;274;38;2;6;15;57;16;4;21;64;3;63;26;40;62;27;10;44;37;17;25;43;61;20;47;24;45;30;36;48;1;31;58;46;14;34;41;60;12;19;56;9;22;33;8;55;28;52;32;51;23;7;13;59;49;39;54;18;42;11;35;5;53;29;50
38;2;6;3;57;16;4;21;64;15;63;26;40;62;27;10;44;37;17;25;43;61;20;47;24;45;30;36;48;1;31;58;46;14;34;41;60;12;19;56;9;22;33;8;55;28;52;32;51;23;7;13;59;49;39;54;18;42;11;35;5;53;29;50;31;266
31;266;38;2;6;3;57;16;4;21;64;15;63;26;40;62;27;10;44;37;17;25;43;61;20;47;24;45;30;36;48;1;31;58;46;14;34;41;60;12;19;56;9;22;33;8;55;28;52;32;51;23;7;13;59;49;39;54;18;42;11;35;5;53;29;50
38;2;6;3;57;16;4;21;64;15;63;26;40;62;27;10;44;37;17;25;43;61;29;47;24;45;30;36;48;1;31;58;46;14;34;41;60;12;19;56;9;22;33;8;55;28;52;32;51;23;7;13;59;49;39;54;18;42;11;35;5;53;20;50;31;266
31;266;38;2;6;3;57;16;4;21;64;15;63;26;40;62;27;10;44;37;17;25;43;61;29;47;24;45;30;36;48;1;31;58;46;14;34;41;60;12;19;56;9;22;33;8;55;28;52;32;51;23;7;13;59;49;39;54;18;42;11;35;5;53;20;50
38;2;6;3;57;16;46;21;64;15;63;26;40;62;27;10;44;37;17;25;43;61;29;47;24;45;30;36;48;1;31;58;4;14;34;41;60;12;19;56;9;22;33;8;55;28;52;32;51;23;7;13;59;49;39;54;18;42;11;35;5;53;20;50;31;266
31;266;38;2;6;3;57;16;46;21;64;15;63;26;40;62;27;10;44;37;17;25;43;61;29;47;24;45;30;36;48;1;31;58;4;14;34;41;60;12;19;56;9;22;33;8;55;28;52;32;51;23;7;13;59;49;39;54;18;42;11;35;5;53;20;50
38;2;6;3;57;16;46;21;64;15;63;26;40;62;27;10;44;37;17;25;43;49;29;47;24;45;30;36;48;1;31;58;4;14;34;41;60;12;19;56;9;22;33;8;55;28;52;32;51;23;7;13;59;61;39;54;18;42;11;35;5;53;20;50;31;270
31;270;38;2;6;3;57;16;46;21;64;15;63;26;40;62;27;10;44;37;17;25;43;49;29;47;24;45;30;36;48;1;31;58;4;14;34;41;60;12;19;56;9;22;33;8;55;28;52;32;51;23;7;13;59;61;39;54;18;42;11;35;5;53;20;50
38;2;6;3;57;16;46;25;64;15;63;26;40;62;27;10;44;37;17;21;43;49;29;47;24;45;30;36;48;1;31;58;4;14;34;41;60;12;19;56;9;22;33;8;55;28;52;32;51;23;7;13;59;61;39;54;18;42;11;35;5;53;20;50;31;258
31;258;38;2;6;3;57;16;46;25;64;15;63;26;40;62;27;10;44;37;17;21;43;49;29;47;24;45;30;36;48;1;31;58;4;14;34;41;60;12;19;56;9;22;33;8;55;28;52;32;51;23;7;13;59;61;39;54;18;42;11;35;5;53;20;50
61;2;6;3;57;16;46;25;64;15;63;26;40;62;27;10;44;37;17;21;43;49;29;47;24;45;30;36;48;1;31;58;4;14;34;41;60;12;19;56;9;22;33;8;55;28;52;32;51;23;7;13;59;38;39;54;18;42;11;35;5;53;20;50;31;258
31;258;61;2;6;3;57;16;46;25;64;15;63;26;40;62;27;10;44;37;17;21;43;49;29;47;24;45;30;36;48;1;31;58;4;14;34;41;60;12;19;56;9;22;33;8;55;28;52;32;51;23;7;13;59;38;39;54;18;42;11;35;5;53;20;50
61;2;6;3;57;16;46;25;64;15;63;26;40;62;27;10;44;37;17;21;43;49;29;47;52;45;30;36;48;1;31;58;4;14;34;41;60;12;19;56;9;22;33;8;55;28;24;32;51;23;7;13;59;38;39;54;18;42;11;35;5;53;20;50;31;258
31;258;61;2;6;3;57;16;46;25;64;15;63;26;40;62;27;10;44;37;17;21;43;49;29;47;52;45;30;36;48;1;31;58;4;14;34;41;60;12;19;56;9;22;33;8;55;28;24;32;51;23;7;13;59;38;39;54;18;42;11;35;5;53;20;50
61;2;6;3;57;16;46;25;64;15;63;26;40;62;27;10;44;37;17;21;43;49;29;47;52;45;30;36;48;1;31;58;4;14;34;41;60;12;19;56;9;22;33;51;55;28;24;32;8;23;7;13;59;38;39;54;18;42;11;35;5;53;20;50;31;250
31;250;61;2;6;3;57;16;46;25;64;15;63;26;40;62;27;10;44;37;17;21;43;49;29;47;52;45;30;36;48;1;31;58;4;14;34;41;60;12;19;56;9;22;33;51;55;28;24;32;8;23;7;13;59;38;39;54;18;42;11;35;5;53;20;50
61;2;6;3;57;16;46;25;64;42;63;26;40;62;27;10;44;37;17;21;43;49;29;47;52;45;30;36;48;1;31;58;4;14;34;41;60;12;19;56;9;22;33;51;55;28;24;32;8;23;7;13;59;38;39;54;18;15;11;35;5;53;20;50;31;258
32;258;61;2;6;3;57;16;46;25;64;42;63;26;40;62;27;10;44;37;17;21;43;49;29;47;52;45;30;36;48;1;31;58;4;14;34;41;60;12;19;56;9;22;33;51;55;28;24;32;8;23;7;13;59;38;39;54;18;15;11;35;5;53;20;50
61;2;6;3;57;16;46;25;64;42;1;26;40;62;27;10;44;37;17;21;43;49;29;47;52;45;30;36;48;63;31;58;4;14;34;41;60;12;19;56;9;22;33;51;55;28;24;32;8;23;7;13;59;38;39;54;18;15;11;35;5;53;20;50;32;278
32;258;61;2;6;3;57;16;46;25;64;42;63;26;40;62;27;10;44;37;17;21;43;49;29;47;52;45;30;36;48;1;31;58;4;14;34;41;60;12;19;56;9;22;33;51;55;28;24;32;8;23;7;13;59;38;39;54;18;15;11;35;5;53;20;50
61;2;6;3;57;16;46;25;64;42;63;26;40;62;27;10;44;37;17;21;43;49;29;47;52;45;30;36;48;1;31;58;4;14;34;41;11;12;19;56;9;22;33;51;55;28;24;32;8;23;7;13;59;38;39;54;18;15;60;35;5;53;20;50;32;266
32;266;61;2;6;3;57;16;46;25;64;42;63;26;40;62;27;10;44;37;17;21;43;49;29;47;52;45;30;36;48;1;31;58;4;14;34;41;11;12;19;56;9;22;33;51;55;28;24;32;8;23;7;13;59;38;39;54;18;15;60;35;5;53;20;50
61;2;6;3;57;44;46;25;64;42;63;26;40;62;27;10;16;37;17;21;43;49;29;47;52;45;30;36;48;1;31;58;4;14;34;41;11;12;19;56;9;22;33;51;55;28;24;32;8;23;7;13;59;38;39;54;18;15;60;35;5;53;20;50;32;266
32;266;61;2;6;3;57;44;46;25;64;42;63;26;40;62;27;10;16;37;17;21;43;49;29;47;52;45;30;36;48;1;31;58;4;14;34;41;11;12;19;56;9;22;33;51;55;28;24;32;8;23;7;13;59;38;39;54;18;15;60;35;5;53;20;50
61;2;6;3;57;44;46;25;64;42;63;26;40;62;27;10;16;37;17;21;43;49;29;47;52;45;30;36;48;1;31;58;4;14;34;41;11;12;19;56;9;22;33;51;55;28;24;32;8;23;7;13;35;38;39;54;18;15;60;59;5;53;20;50;32;266
32;266;61;2;6;3;57;44;46;25;64;42;63;26;40;62;27;10;16;37;17;21;43;49;29;47;52;45;30;36;48;1;31;58;4;14;34;41;11;12;19;56;9;22;33;51;55;28;24;32;8;23;7;13;35;38;39;54;18;15;60;59;5;53;20;50
61;2;6;3;57;44;46;25;64;42;63;34;40;62;27;10;16;37;17;21;43;49;29;47;52;45;30;36;48;1;31;58;4;14;26;41;11;12;19;56;9;22;33;51;55;28;24;32;8;23;7;13;35;38;39;54;18;15;60;59;5;53;20;50;32;268
32;268;61;2;6;3;57;44;46;25;64;42;63;34;40;62;27;10;16;37;17;21;43;49;29;47;52;45;30;36;48;1;31;58;4;14;26;41;11;12;19;56;9;22;33;51;55;28;24;32;8;23;7;13;35;38;39;54;18;15;60;59;5;53;20;50
61;2;6;3;57;44;46;25;64;42;63;34;40;62;27;10;16;37;17;21;43;49;29;47;52;45;28;36;48;1;31;58;4;14;26;41;11;12;19;56;9;22;33;51;55;30;24;32;8;23;7;13;35;38;39;54;18;15;60;59;5;53;20;50;32;272
32;272;61;2;6;3;57;44;46;25;64;42;63;34;40;62;27;10;16;37;17;21;43;49;29;47;52;45;28;36;48;1;31;58;4;14;26;41;11;12;19;56;9;22;33;51;55;30;24;32;8;23;7;13;35;38;39;54;18;15;60;59;5;53;20;50
61;2;6;3;57;44;46;25;64;42;63;34;40;62;27;10;16;37;17;21;43;49;29;47;52;45;28;36;48;1;31;58;4;14;8;41;11;12;19;56;9;22;33;51;55;30;24;32;26;23;7;13;35;38;39;54;18;15;60;59;5;53;20;50;32;268
32;268;61;2;6;3;57;44;46;25;64;42;63;34;40;62;27;10;16;37;17;21;43;49;29;47;52;45;28;36;48;1;31;58;4;14;8;41;11;12;19;56;9;22;33;51;55;30;24;32;26;23;7;13;35;38;39;54;18;15;60;59;5;53;20;50
61;2;6;3;57;44;46;25;64;42;63;34;40;62;27;10;16;37;17;21;43;49;29;47;52;45;28;36;48;1;31;58;4;14;8;41;11;12;19;56;9;22;33;51;55;30;24;26;32;23;7;13;35;38;39;54;18;15;60;59;5;53;20;50;32;268
32;268;61;2;6;3;57;44;46;25;64;42;63;34;40;62;27;10;16;37;17;21;43;49;29;47;52;45;28;36;48;1;31;58;4;14;8;41;11;12;19;56;9;22;33;51;55;30;24;26;32;23;7;13;35;38;39;54;18;15;60;59;5;53;20;50
61;2;6;3;57;44;46;25;64;42;63;34;40;62;27;10;16;37;17;21;43;49;29;47;52;45;28;36;48;1;31;58;4;14;8;41;11;12;19;56;9;22;33;51;55;26;24;30;32;23;7;13;35;38;39;54;18;15;60;59;5;53;20;50;32;260
32;260;61;2;6;3;57;44;46;25;64;42;63;34;40;62;27;10;16;37;17;21;43;49;29;47;52;45;28;36;48;1;31;58;4;14;8;41;11;12;19;56;9;22;33;51;55;26;24;30;32;23;7;13;35;38;39;54;18;15;60;59;5;53;20;50
61;2;6;3;57;44;46;25;64;42;63;34;40;62;27;10;16;37;17;21;43;49;29;47;52;45;28;36;48;7;31;58;4;14;8;41;11;12;19;56;9;22;33;51;55;26;24;30;32;23;1;13;35;38;39;54;18;15;60;59;5;53;20;50;32;260
32;260;61;2;6;3;57;44;46;25;64;42;63;34;40;62;27;10;16;37;17;21;43;49;29;47;52;45;28;36;48;7;31;58;4;14;8;41;11;12;19;56;9;22;33;51;55;26;24;30;32;23;1;13;35;38;39;54;18;15;60;59;5;53;20;50
61;30;6;3;57;44;46;25;64;42;63;34;40;62;27;10;16;37;17;21;43;49;29;47;52;45;28;36;48;7;31;58;4;14;8;41;11;12;19;56;9;22;33;51;55;26;24;2;32;23;1;13;35;38;39;54;18;15;60;59;5;53;20;50;32;260
32;260;61;30;6;3;57;44;46;25;64;42;63;34;40;62;27;10;16;37;17;21;43;49;29;47;52;45;28;36;48;7;31;58;4;14;8;41;11;12;19;56;9;22;33;51;55;26;24;2;32;23;1;13;35;38;39;54;18;15;60;59;5;53;20;50
61;30;6;27;57;44;46;25;64;42;63;34;40;62;3;10;16;37;17;21;43;49;29;47;52;45;28;36;48;7;31;58;4;14;8;41;11;12;19;56;9;22;33;51;55;26;24;2;32;23;1;13;35;38;39;54;18;15;60;59;5;53;20;50;32;280
32;280;61;30;6;27;57;44;46;25;64;42;63;34;40;62;3;10;16;37;17;21;43;49;29;47;52;45;28;36;48;7;31;58;4;14;8;41;11;12;19;56;9;22;33;51;55;26;24;2;32;23;1;13;35;38;39;54;18;15;60;59;5;53;20;50
61;30;6;27;57;44;46;25;64;42;63;34;40;62;1;10;16;37;17;21;43;49;29;47;52;45;28;36;48;7;31;58;4;14;8;41;11;12;19;56;9;22;33;51;55;26;24;2;32;23;3;13;35;38;39;54;18;15;60;59;5;53;20;50;32;278
32;278;61;30;6;27;57;44;46;25;64;42;63;34;40;62;1;10;16;37;17;21;43;49;29;47;52;45;28;36;48;7;31;58;4;14;8;41;11;12;19;56;9;22;33;51;55;26;24;2;32;23;3;13;35;38;39;54;18;15;60;59;5;53;20;50
61;30;6;27;47;44;46;25;64;42;63;34;40;62;1;10;16;37;17;21;43;49;29;57;52;45;28;36;48;7;31;58;4;14;8;41;11;12;19;56;9;22;33;51;55;26;24;2;32;23;3;13;35;38;39;54;18;15;60;59;5;53;20;50;32;278
32;278;61;30;6;27;47;44;46;25;64;42;63;34;40;62;1;10;16;37;17;21;43;49;29;57;52;45;28;36;48;7;31;58;4;14;8;41;11;12;19;56;9;22;33;51;55;26;24;2;32;23;3;13;35;38;39;54;18;15;60;59;5;53;20;50
61;30;6;27;47;44;46;25;64;42;63;34;40;62;1;10;16;37;22;21;43;49;29;57;52;45;28;36;48;7;31;58;4;14;8;41;11;12;19;56;9;17;33;51;55;26;24;2;32;23;3;13;35;38;39;54;18;15;60;59;5;53;20;50;32;286
32;286;61;30;6;27;47;44;46;25;64;42;63;34;40;62;1;10;16;37;22;21;43;49;29;57;52;45;28;36;48;7;31;58;4;14;8;41;11;12;19;56;9;17;33;51;55;26;24;2;32;23;3;13;35;38;39;54;18;15;60;59;5;53;20;50
61;30;6;27;47;44;46;25;64;42;63;34;40;62;1;10;16;37;22;21;43;49;29;57;52;13;28;36;48;7;31;58;4;14;8;41;11;12;19;56;9;17;33;51;55;26;24;2;32;23;3;45;35;38;39;54;18;15;60;59;5;53;20;50;32;286
32;286;61;30;6;27;47;44;46;25;64;42;63;34;40;62;1;10;16;37;22;21;43;49;29;57;52;13;28;36;48;7;31;58;4;14;8;41;11;12;19;56;9;17;33;51;55;26;24;2;32;23;3;45;35;38;39;54;18;15;60;59;5;53;20;50
61;30;6;27;47;44;46;25;64;42;63;34;40;62;1;10;16;37;22;21;43;49;29;57;52;13;28;36;48;7;31;58;4;14;8;41;11;12;19;50;9;17;33;51;55;26;24;2;32;23;3;45;35;38;39;54;18;15;60;59;5;53;20;56;32;286
32;286;61;30;6;27;47;44;46;25;64;42;63;34;40;62;1;10;16;37;22;21;43;49;29;57;52;13;28;36;48;7;31;58;4;14;8;41;11;12;19;50;9;17;33;51;55;26;24;2;32;23;3;45;35;38;39;54;18;15;60;59;5;53;20;56
61;30;6;27;47;44;35;25;64;42;63;34;40;62;1;10;16;37;22;21;43;49;29;57;52;13;28;36;48;7;31;58;4;14;8;41;11;12;19;50;9;17;33;51;55;26;24;2;32;23;3;45;46;38;39;54;18;15;60;59;5;53;20;56;32;286
32;286;61;30;6;27;47;44;35;25;64;42;63;34;40;62;1;10;16;37;22;21;43;49;29;57;52;13;28;36;48;7;31;58;4;14;8;41;11;12;19;50;9;17;33;51;55;26;24;2;32;23;3;45;46;38;39;54;18;15;60;59;5;53;20;56
61;30;6;27;47;44;57;25;64;42;63;34;40;62;1;10;16;37;22;21;43;49;29;35;52;13;28;36;48;7;31;58;4;14;8;41;11;12;19;50;9;17;33;51;55;26;24;2;32;23;3;45;46;38;39;54;18;15;60;59;5;53;20;56;32;286
32;286;61;30;6;27;47;44;57;25;64;42;63;34;40;62;1;10;16;37;22;21;43;49;29;35;52;13;28;36;48;7;31;58;4;14;8;41;11;12;19;50;9;17;33;51;55;26;24;2;32;23;3;45;46;38;39;54;18;15;60;59;5;53;20;56
61;30;6;47;27;44;57;25;64;42;63;34;40;62;1;10;16;37;22;21;43;49;29;35;52;13;28;36;48;7;31;58;4;14;8;41;11;12;19;50;9;17;33;51;55;26;24;2;32;23;3;45;46;38;39;54;18;15;60;59;5;53;20;56;32;286
33;286;61;30;6;47;27;44;57;25;64;42;63;34;40;62;1;10;16;37;22;21;43;49;29;35;52;13;28;36;48;7;31;58;4;14;8;41;11;12;19;50;9;17;33;51;55;26;24;2;32;23;3;45;46;38;39;54;18;15;60;59;5;53;20;56
61;30;6;47;27;44;57;25;64;42;63;34;40;62;1;10;16;37;22;21;43;49;29;35;52;13;28;36;48;7;31;58;4;14;8;41;11;12;19;50;9;17;33;51;55;26;24;2;32;23;3;45;46;38;39;54;59;15;60;18;5;53;20;56;33;286
33;286;61;30;6;47;27;44;57;25;64;42;63;34;40;62;1;10;16;37;22;21;43;49;29;35;52;13;28;36;48;7;31;58;4;14;8;41;11;12;19;50;9;17;33;51;55;26;24;2;32;23;3;45;46;38;39;54;59;15;60;18;5;53;20;56
61;57;6;47;27;44;30;25;64;42;63;34;40;62;1;10;16;37;22;21;43;49;29;35;52;13;28;36;48;7;31;58;4;14;8;41;11;12;19;50;9;17;33;51;55;26;24;2;32;23;3;45;46;38;39;54;59;15;60;18;5;53;20;56;33;286
33;286;61;57;6;47;27;44;30;25;64;42;63;34;40;62;1;10;16;37;22;21;43;49;29;35;52;13;28;36;48;7;31;58;4;14;8;41;11;12;19;50;9;17;33;51;55;26;24;2;32;23;3;45;46;38;39;54;59;15;60;18;5;53;20;56
