"X1";"X310";"X48";"X37";"X60";"X61";"X18";"X3";"X19";"X44";"X11";"X39";"X25";"X59";"X29";"X34";"X17";"X56";"X8";"X57";"X15";"X10";"X6";"X63";"X27";"X16";"X45";"X58";"X54";"X33";"X23";"X22";"X1.1";"X4";"X35";"X42";"X30";"X26";"X28";"X31";"X41";"X20";"X53";"X55";"X5";"X14";"X38";"X47";"X50";"X52";"X43";"X24";"X13";"X2";"X12";"X64";"X49";"X32";"X62";"X46";"X51";"X9";"X21";"X40";"X36";"X7"
32;266;52;10;36;27;47;44;55;34;12;37;1;7;50;20;14;22;57;39;41;29;46;6;56;15;43;53;61;11;25;49;58;19;64;54;51;2;8;9;45;16;59;60;21;48;63;26;32;3;23;38;4;35;5;13;31;30;42;18;28;40;62;33;17;24
52;10;36;27;47;44;55;34;12;37;1;7;50;20;14;22;57;39;41;29;58;6;56;15;43;53;61;11;25;49;46;19;64;54;51;2;8;9;45;16;59;60;21;48;63;26;32;3;23;38;4;35;5;13;31;30;42;18;28;40;62;33;17;24;32;266
32;266;52;10;36;27;47;44;55;34;12;37;1;7;50;20;14;22;57;39;41;29;58;6;56;15;43;53;61;11;25;49;46;19;64;54;51;2;8;9;45;16;59;60;21;48;63;26;32;3;23;38;4;35;5;13;31;30;42;18;28;40;62;33;17;24
52;10;36;27;47;44;55;34;12;37;1;7;50;20;14;22;57;39;41;29;58;6;56;15;43;53;61;11;25;49;46;19;64;54;51;2;8;63;45;16;59;60;21;48;9;26;32;3;23;38;4;35;5;13;31;30;42;18;28;40;62;33;17;24;32;266
33;266;52;10;36;27;47;44;55;34;12;37;1;7;50;20;14;22;57;39;41;29;58;6;56;15;43;53;61;11;25;49;46;19;64;54;51;2;8;63;45;16;59;60;21;48;9;26;32;3;23;38;4;35;5;13;31;30;42;18;28;40;62;33;17;24
52;10;36;27;47;44;55;34;12;37;1;7;50;20;14;22;57;39;41;29;58;6;56;15;43;53;61;11;25;49;46;19;64;54;51;2;26;63;45;16;59;60;21;48;9;8;32;3;23;38;4;35;5;13;31;30;42;18;28;40;62;33;17;24;33;266
33;266;52;10;36;27;47;44;55;34;12;37;1;7;50;20;14;22;57;39;41;29;58;6;56;15;43;53;61;11;25;49;46;19;64;54;51;2;26;63;45;16;59;60;21;48;9;8;32;3;23;38;4;35;5;13;31;30;42;18;28;40;62;33;17;24
52;10;36;27;47;44;55;34;12;37;1;7;50;20;14;22;57;39;41;29;58;6;31;15;43;53;61;11;25;49;46;19;64;54;51;2;26;63;45;16;59;60;21;48;9;8;32;3;23;38;4;35;5;13;56;30;42;18;28;40;62;33;17;24;33;266
33;266;52;10;36;27;47;44;55;34;12;37;1;7;50;20;14;22;57;39;41;29;58;6;31;15;43;53;61;11;25;49;46;19;64;54;51;2;26;63;45;16;59;60;21;48;9;8;32;3;23;38;4;35;5;13;56;30;42;18;28;40;62;33;17;24
52;10;36;27;47;44;55;34;12;37;1;7;50;20;42;22;57;39;41;29;58;6;31;15;43;53;61;11;25;49;46;19;64;54;51;2;26;63;45;16;59;60;21;48;9;8;32;3;23;38;4;35;5;13;56;30;14;18;28;40;62;33;17;24;33;254
33;254;52;10;36;27;47;44;55;34;12;37;1;7;50;20;42;22;57;39;41;29;58;6;31;15;43;53;61;11;25;49;46;19;64;54;51;2;26;63;45;16;59;60;21;48;9;8;32;3;23;38;4;35;5;13;56;30;14;18;28;40;62;33;17;24
52;10;36;27;47;58;55;34;12;37;1;7;50;20;42;22;57;39;41;29;44;6;31;15;43;53;61;11;25;49;46;19;64;54;51;2;26;63;45;16;59;60;21;48;9;8;32;3;23;38;4;35;5;13;56;30;14;18;28;40;62;33;17;24;33;254
33;254;52;10;36;27;47;58;55;34;12;37;1;7;50;20;42;22;57;39;41;29;44;6;31;15;43;53;61;11;25;49;46;19;64;54;51;2;26;63;45;16;59;60;21;48;9;8;32;3;23;38;4;35;5;13;56;30;14;18;28;40;62;33;17;24
52;10;36;27;47;58;55;34;12;37;1;7;50;20;42;22;57;39;41;29;44;6;31;15;43;53;61;11;25;49;46;19;64;54;51;62;26;63;45;16;59;60;21;48;9;8;32;3;23;38;4;35;5;13;56;30;14;18;28;40;2;33;17;24;33;254
33;254;52;10;36;27;47;58;55;34;12;37;1;7;50;20;42;22;57;39;41;29;44;6;31;15;43;53;61;11;25;49;46;19;64;54;51;62;26;63;45;16;59;60;21;48;9;8;32;3;23;38;4;35;5;13;56;30;14;18;28;40;2;33;17;24
52;10;36;27;47;58;55;34;12;37;1;7;50;14;42;22;57;39;41;29;44;6;31;15;43;53;61;11;25;49;46;19;64;54;51;62;26;63;45;16;59;60;21;48;9;8;32;3;23;38;4;35;5;13;56;30;20;18;28;40;2;33;17;24;33;230
33;230;52;10;36;27;47;58;55;34;12;37;1;7;50;14;42;22;57;39;41;29;44;6;31;15;43;53;61;11;25;49;46;19;64;54;51;62;26;63;45;16;59;60;21;48;9;8;32;3;23;38;4;35;5;13;56;30;20;18;28;40;2;33;17;24
52;10;36;27;47;58;55;34;12;37;1;7;50;14;42;22;57;39;41;29;44;6;32;15;43;53;61;11;25;49;46;19;64;54;51;62;26;63;45;16;59;60;21;48;9;8;31;3;23;38;4;35;5;13;56;30;20;18;28;40;2;33;17;24;33;230
33;230;52;10;36;27;47;58;55;34;12;37;1;7;50;14;42;22;57;39;41;29;44;6;32;15;43;53;61;11;25;49;46;19;64;54;51;62;26;63;45;16;59;60;21;48;9;8;31;3;23;38;4;35;5;13;56;30;20;18;28;40;2;33;17;24
52;10;36;27;47;58;55;34;12;37;1;7;50;14;42;22;57;39;41;29;44;6;32;15;43;53;61;11;28;49;46;19;64;54;51;62;26;63;45;16;59;60;21;48;9;8;31;3;23;38;4;35;5;13;56;30;20;18;25;40;2;33;17;24;33;230
33;230;52;10;36;27;47;58;55;34;12;37;1;7;50;14;42;22;57;39;41;29;44;6;32;15;43;53;61;11;28;49;46;19;64;54;51;62;26;63;45;16;59;60;21;48;9;8;31;3;23;38;4;35;5;13;56;30;20;18;25;40;2;33;17;24
52;10;36;27;47;58;55;51;12;37;1;7;50;14;42;22;57;39;41;29;44;6;32;15;43;53;61;11;28;49;46;19;64;54;34;62;26;63;45;16;59;60;21;48;9;8;31;3;23;38;4;35;5;13;56;30;20;18;25;40;2;33;17;24;33;256
33;256;52;10;36;27;47;58;55;51;12;37;1;7;50;14;42;22;57;39;41;29;44;6;32;15;43;53;61;11;28;49;46;19;64;54;34;62;26;63;45;16;59;60;21;48;9;8;31;3;23;38;4;35;5;13;56;30;20;18;25;40;2;33;17;24
52;10;36;27;47;58;55;51;12;37;41;7;50;14;42;22;57;39;1;29;44;6;32;15;43;53;61;11;28;49;46;19;64;54;34;62;26;63;45;16;59;60;21;48;9;8;31;3;23;38;4;35;5;13;56;30;20;18;25;40;2;33;17;24;33;256
33;256;52;10;36;27;47;58;55;51;12;37;41;7;50;14;42;22;57;39;1;29;44;6;32;15;43;53;61;11;28;49;46;19;64;54;34;62;26;63;45;16;59;60;21;48;9;8;31;3;23;38;4;35;5;13;56;30;20;18;25;40;2;33;17;24
52;10;36;27;47;58;55;51;12;37;41;7;50;14;23;22;57;39;1;29;44;6;32;15;43;53;61;11;28;49;46;19;64;54;34;62;26;63;45;16;59;60;21;48;9;8;31;3;42;38;4;35;5;13;56;30;20;18;25;40;2;33;17;24;33;284
33;284;52;10;36;27;47;58;55;51;12;37;41;7;50;14;23;22;57;39;1;29;44;6;32;15;43;53;61;11;28;49;46;19;64;54;34;62;26;63;45;16;59;60;21;48;9;8;31;3;42;38;4;35;5;13;56;30;20;18;25;40;2;33;17;24
52;43;36;27;47;58;55;51;12;37;41;7;50;14;23;22;57;39;1;29;44;6;32;15;10;53;61;11;28;49;46;19;64;54;34;62;26;63;45;16;59;60;21;48;9;8;31;3;42;38;4;35;5;13;56;30;20;18;25;40;2;33;17;24;33;284
33;284;52;43;36;27;47;58;55;51;12;37;41;7;50;14;23;22;57;39;1;29;44;6;32;15;10;53;61;11;28;49;46;19;64;54;34;62;26;63;45;16;59;60;21;48;9;8;31;3;42;38;4;35;5;13;56;30;20;18;25;40;2;33;17;24
52;43;36;27;47;58;55;51;12;37;41;7;50;14;23;18;57;39;1;29;44;6;32;15;10;53;61;11;28;49;46;19;64;54;34;62;26;63;45;16;59;60;21;48;9;8;31;3;42;38;4;35;5;13;56;30;20;22;25;40;2;33;17;24;33;284
33;284;52;43;36;27;47;58;55;51;12;37;41;7;50;14;23;18;57;39;1;29;44;6;32;15;10;53;61;11;28;49;46;19;64;54;34;62;26;63;45;16;59;60;21;48;9;8;31;3;42;38;4;35;5;13;56;30;20;22;25;40;2;33;17;24
52;43;36;27;47;58;55;51;12;37;41;7;50;14;23;18;57;39;1;29;44;6;32;15;10;53;61;11;28;49;46;19;64;54;34;62;8;63;45;16;59;60;21;48;9;26;31;3;42;38;4;35;5;13;56;30;20;22;25;40;2;33;17;24;33;284
33;284;52;43;36;27;47;58;55;51;12;37;41;7;50;14;23;18;57;39;1;29;44;6;32;15;10;53;61;11;28;49;46;19;64;54;34;62;8;63;45;16;59;60;21;48;9;26;31;3;42;38;4;35;5;13;56;30;20;22;25;40;2;33;17;24
52;43;36;27;47;58;55;51;12;25;41;7;50;14;23;18;57;39;1;29;44;6;32;15;10;53;61;11;28;49;46;19;64;54;34;62;8;63;45;16;59;60;21;48;9;26;31;3;42;38;4;35;5;13;56;30;20;22;37;40;2;33;17;24;33;264
33;264;52;43;36;27;47;58;55;51;12;25;41;7;50;14;23;18;57;39;1;29;44;6;32;15;10;53;61;11;28;49;46;19;64;54;34;62;8;63;45;16;59;60;21;48;9;26;31;3;42;38;4;35;5;13;56;30;20;22;37;40;2;33;17;24
52;43;36;27;47;58;55;51;12;25;41;7;50;14;23;18;57;39;1;29;44;6;56;15;10;53;61;11;28;49;46;19;64;54;34;62;8;63;45;16;59;60;21;48;9;26;31;3;42;38;4;35;5;13;32;30;20;22;37;40;2;33;17;24;33;264
33;264;52;43;36;27;47;58;55;51;12;25;41;7;50;14;23;18;57;39;1;29;44;6;56;15;10;53;61;11;28;49;46;19;64;54;34;62;8;63;45;16;59;60;21;48;9;26;31;3;42;38;4;35;5;13;32;30;20;22;37;40;2;33;17;24
52;43;36;27;47;58;55;51;12;25;41;7;50;14;23;18;57;39;1;29;44;6;56;15;10;13;61;11;28;49;46;19;64;54;34;62;8;63;45;16;59;60;21;48;9;26;31;3;42;38;4;35;5;53;32;30;20;22;37;40;2;33;17;24;33;264
33;264;52;43;36;27;47;58;55;51;12;25;41;7;50;14;23;18;57;39;1;29;44;6;56;15;10;13;61;11;28;49;46;19;64;54;34;62;8;63;45;16;59;60;21;48;9;26;31;3;42;38;4;35;5;53;32;30;20;22;37;40;2;33;17;24
52;4;36;27;47;58;55;51;12;25;41;7;50;14;23;18;57;39;1;29;44;6;56;15;10;13;61;11;28;49;46;19;64;54;34;62;8;63;45;16;59;60;21;48;9;26;31;3;42;38;43;35;5;53;32;30;20;22;37;40;2;33;17;24;33;264
33;264;52;4;36;27;47;58;55;51;12;25;41;7;50;14;23;18;57;39;1;29;44;6;56;15;10;13;61;11;28;49;46;19;64;54;34;62;8;63;45;16;59;60;21;48;9;26;31;3;42;38;43;35;5;53;32;30;20;22;37;40;2;33;17;24
52;4;36;27;47;58;55;51;12;25;41;7;43;14;23;18;57;39;1;29;44;6;56;15;10;13;61;11;28;49;46;19;64;54;34;62;8;63;45;16;59;60;21;48;9;26;31;3;42;38;50;35;5;53;32;30;20;22;37;40;2;33;17;24;33;264
33;264;52;4;36;27;47;58;55;51;12;25;41;7;43;14;23;18;57;39;1;29;44;6;56;15;10;13;61;11;28;49;46;19;64;54;34;62;8;63;45;16;59;60;21;48;9;26;31;3;42;38;50;35;5;53;32;30;20;22;37;40;2;33;17;24
52;4;36;27;47;58;55;51;12;25;41;7;43;14;23;18;57;39;1;29;44;6;56;15;10;13;61;11;28;24;46;19;64;54;34;62;8;63;45;16;59;60;21;48;9;26;31;3;42;38;50;35;5;53;32;30;20;22;37;40;2;33;17;49;33;264
34;264;52;4;36;27;47;58;55;51;12;25;41;7;43;14;23;18;57;39;1;29;44;6;56;15;10;13;61;11;28;24;46;19;64;54;34;62;8;63;45;16;59;60;21;48;9;26;31;3;42;38;50;35;5;53;32;30;20;22;37;40;2;33;17;49
52;4;36;27;47;58;55;34;12;25;41;7;43;14;23;18;57;39;1;29;44;6;56;15;10;13;61;11;28;24;46;19;64;54;51;62;8;63;45;16;59;60;21;48;9;26;31;3;42;38;50;35;5;53;32;30;20;22;37;40;2;33;17;49;34;254
34;254;52;4;36;27;47;58;55;34;12;25;41;7;43;14;23;18;57;39;1;29;44;6;56;15;10;13;61;11;28;24;46;19;64;54;51;62;8;63;45;16;59;60;21;48;9;26;31;3;42;38;50;35;5;53;32;30;20;22;37;40;2;33;17;49
52;4;57;27;47;58;55;34;12;25;41;7;43;14;23;18;36;39;1;29;44;6;56;15;10;13;61;11;28;24;46;19;64;54;51;62;8;63;45;16;59;60;21;48;9;26;31;3;42;38;50;35;5;53;32;30;20;22;37;40;2;33;17;49;34;262
34;254;52;4;36;27;47;58;55;34;12;25;41;7;43;14;23;18;57;39;1;29;44;6;56;15;10;13;61;11;28;24;46;19;64;54;51;62;8;63;45;16;59;60;21;48;9;26;31;3;42;38;50;35;5;53;32;30;20;22;37;40;2;33;17;49
52;4;36;27;47;58;20;34;12;25;41;7;43;14;23;18;57;39;1;29;44;6;56;15;10;13;61;11;28;24;46;19;64;54;51;62;8;63;45;16;59;60;21;48;9;26;31;3;42;38;50;35;5;53;32;30;55;22;37;40;2;33;17;49;34;254
34;254;52;4;36;27;47;58;20;34;12;25;41;7;43;14;23;18;57;39;1;29;44;6;56;15;10;13;61;11;28;24;46;19;64;54;51;62;8;63;45;16;59;60;21;48;9;26;31;3;42;38;50;35;5;53;32;30;55;22;37;40;2;33;17;49
52;4;36;27;26;58;20;34;12;25;41;7;43;14;23;18;57;39;1;29;44;6;56;15;10;13;61;11;28;24;46;19;64;54;51;62;8;63;45;16;59;60;21;48;9;47;31;3;42;38;50;35;5;53;32;30;55;22;37;40;2;33;17;49;34;262
34;262;52;4;36;27;26;58;20;34;12;25;41;7;43;14;23;18;57;39;1;29;44;6;56;15;10;13;61;11;28;24;46;19;64;54;51;62;8;63;45;16;59;60;21;48;9;47;31;3;42;38;50;35;5;53;32;30;55;22;37;40;2;33;17;49
52;51;36;27;26;58;20;34;12;25;41;7;43;14;23;18;57;39;1;29;44;6;56;15;10;13;61;11;28;24;46;19;64;54;4;62;8;63;45;16;59;60;21;48;9;47;31;3;42;38;50;35;5;53;32;30;55;22;37;40;2;33;17;49;34;264
34;264;52;51;36;27;26;58;20;34;12;25;41;7;43;14;23;18;57;39;1;29;44;6;56;15;10;13;61;11;28;24;46;19;64;54;4;62;8;63;45;16;59;60;21;48;9;47;31;3;42;38;50;35;5;53;32;30;55;22;37;40;2;33;17;49
52;51;36;27;26;58;20;34;12;25;41;7;43;14;23;18;57;39;1;29;44;6;56;15;10;13;61;11;28;24;46;19;64;54;4;62;8;63;45;16;59;60;21;48;35;47;31;3;42;38;50;9;5;53;32;30;55;22;37;40;2;33;17;49;34;264
34;264;52;51;36;27;26;58;20;34;12;25;41;7;43;14;23;18;57;39;1;29;44;6;56;15;10;13;61;11;28;24;46;19;64;54;4;62;8;63;45;16;59;60;21;48;35;47;31;3;42;38;50;9;5;53;32;30;55;22;37;40;2;33;17;49
52;51;36;27;26;58;20;34;12;25;42;7;43;14;23;18;57;39;1;29;44;6;56;15;10;13;61;11;28;24;46;19;64;54;4;62;8;63;45;16;59;60;21;48;35;47;31;3;41;38;50;9;5;53;32;30;55;22;37;40;2;33;17;49;34;264
34;264;52;51;36;27;26;58;20;34;12;25;42;7;43;14;23;18;57;39;1;29;44;6;56;15;10;13;61;11;28;24;46;19;64;54;4;62;8;63;45;16;59;60;21;48;35;47;31;3;41;38;50;9;5;53;32;30;55;22;37;40;2;33;17;49
52;51;36;27;26;58;20;34;12;25;42;7;43;14;23;18;57;39;1;29;33;6;56;15;10;13;61;11;28;24;46;19;64;54;4;62;8;63;45;16;59;60;21;48;35;47;31;3;41;38;50;9;5;53;32;30;55;22;37;40;2;44;17;49;34;264
34;264;52;51;36;27;26;58;20;34;12;25;42;7;43;14;23;18;57;39;1;29;33;6;56;15;10;13;61;11;28;24;46;19;64;54;4;62;8;63;45;16;59;60;21;48;35;47;31;3;41;38;50;9;5;53;32;30;55;22;37;40;2;44;17;49
52;51;36;27;26;58;20;34;12;25;29;7;43;14;23;18;57;39;1;42;33;6;56;15;10;13;61;11;28;24;46;19;64;54;4;62;8;63;45;16;59;60;21;48;35;47;31;3;41;38;50;9;5;53;32;30;55;22;37;40;2;44;17;49;34;280
34;280;52;51;36;27;26;58;20;34;12;25;29;7;43;14;23;18;57;39;1;42;33;6;56;15;10;13;61;11;28;24;46;19;64;54;4;62;8;63;45;16;59;60;21;48;35;47;31;3;41;38;50;9;5;53;32;30;55;22;37;40;2;44;17;49
52;51;36;27;26;58;20;34;12;25;29;7;43;14;23;59;57;39;1;42;33;6;56;15;10;13;61;11;28;24;46;19;64;54;4;62;8;63;45;16;18;60;21;48;35;47;31;3;41;38;50;9;5;53;32;30;55;22;37;40;2;44;17;49;34;280
34;280;52;51;36;27;26;58;20;34;12;25;29;7;43;14;23;59;57;39;1;42;33;6;56;15;10;13;61;11;28;24;46;19;64;54;4;62;8;63;45;16;18;60;21;48;35;47;31;3;41;38;50;9;5;53;32;30;55;22;37;40;2;44;17;49
52;51;36;27;26;58;20;34;12;25;29;7;43;14;23;59;57;39;1;42;33;6;56;15;10;13;61;11;28;24;46;19;64;54;4;62;8;63;45;16;18;60;21;48;35;38;31;3;41;47;50;9;5;53;32;30;55;22;37;40;2;44;17;49;34;276
34;276;52;51;36;27;26;58;20;34;12;25;29;7;43;14;23;59;57;39;1;42;33;6;56;15;10;13;61;11;28;24;46;19;64;54;4;62;8;63;45;16;18;60;21;48;35;38;31;3;41;47;50;9;5;53;32;30;55;22;37;40;2;44;17;49
52;51;36;27;26;58;20;34;12;25;29;7;43;14;23;59;57;39;1;42;33;6;56;15;10;13;61;11;28;24;46;19;64;54;4;62;8;63;45;50;18;60;21;48;35;38;31;3;41;47;16;9;5;53;32;30;55;22;37;40;2;44;17;49;34;276
34;276;52;51;36;27;26;58;20;34;12;25;29;7;43;14;23;59;57;39;1;42;33;6;56;15;10;13;61;11;28;24;46;19;64;54;4;62;8;63;45;50;18;60;21;48;35;38;31;3;41;47;16;9;5;53;32;30;55;22;37;40;2;44;17;49
52;51;36;27;26;58;20;34;12;25;29;7;43;14;39;59;57;23;1;42;33;6;56;15;10;13;61;11;28;24;46;19;64;54;4;62;8;63;45;50;18;60;21;48;35;38;31;3;41;47;16;9;5;53;32;30;55;22;37;40;2;44;17;49;34;272
34;272;52;51;36;27;26;58;20;34;12;25;29;7;43;14;39;59;57;23;1;42;33;6;56;15;10;13;61;11;28;24;46;19;64;54;4;62;8;63;45;50;18;60;21;48;35;38;31;3;41;47;16;9;5;53;32;30;55;22;37;40;2;44;17;49
52;51;36;27;26;58;20;34;12;25;29;7;43;14;39;59;57;23;1;42;33;6;56;15;10;46;61;11;28;24;13;19;64;54;4;62;8;63;45;50;18;60;21;48;35;38;31;3;41;47;16;9;5;53;32;30;55;22;37;40;2;44;17;49;34;272
34;272;52;51;36;27;26;58;20;34;12;25;29;7;43;14;39;59;57;23;1;42;33;6;56;15;10;46;61;11;28;24;13;19;64;54;4;62;8;63;45;50;18;60;21;48;35;38;31;3;41;47;16;9;5;53;32;30;55;22;37;40;2;44;17;49
6;51;36;27;26;58;20;34;12;25;29;7;43;14;39;59;57;23;1;42;33;52;56;15;10;46;61;11;28;24;13;19;64;54;4;62;8;63;45;50;18;60;21;48;35;38;31;3;41;47;16;9;5;53;32;30;55;22;37;40;2;44;17;49;34;280
34;280;6;51;36;27;26;58;20;34;12;25;29;7;43;14;39;59;57;23;1;42;33;52;56;15;10;46;61;11;28;24;13;19;64;54;4;62;8;63;45;50;18;60;21;48;35;38;31;3;41;47;16;9;5;53;32;30;55;22;37;40;2;44;17;49
6;51;36;27;26;58;20;34;12;25;29;7;43;14;39;59;57;23;1;42;33;52;56;15;10;46;61;11;28;24;13;19;64;54;4;62;8;63;45;50;18;60;21;48;35;38;31;3;41;47;16;9;5;53;32;30;55;22;37;40;49;44;17;2;34;280
34;280;6;51;36;27;26;58;20;34;12;25;29;7;43;14;39;59;57;23;1;42;33;52;56;15;10;46;61;11;28;24;13;19;64;54;4;62;8;63;45;50;18;60;21;48;35;38;31;3;41;47;16;9;5;53;32;30;55;22;37;40;49;44;17;2
6;51;36;27;26;58;20;34;46;25;29;7;43;14;39;59;57;23;1;42;33;52;56;15;10;12;61;11;28;24;13;19;64;54;4;62;8;63;45;50;18;60;21;48;35;38;31;3;41;47;16;9;5;53;32;30;55;22;37;40;49;44;17;2;34;280
34;280;6;51;36;27;26;58;20;34;46;25;29;7;43;14;39;59;57;23;1;42;33;52;56;15;10;12;61;11;28;24;13;19;64;54;4;62;8;63;45;50;18;60;21;48;35;38;31;3;41;47;16;9;5;53;32;30;55;22;37;40;49;44;17;2
6;51;36;27;26;58;20;34;46;25;29;7;43;14;39;59;57;23;1;42;33;52;56;15;10;12;61;11;28;24;13;19;64;54;35;62;8;63;45;50;18;60;21;48;4;38;31;3;41;47;16;9;5;53;32;30;55;22;37;40;49;44;17;2;34;280
34;280;6;51;36;27;26;58;20;34;46;25;29;7;43;14;39;59;57;23;1;42;33;52;56;15;10;12;61;11;28;24;13;19;64;54;35;62;8;63;45;50;18;60;21;48;4;38;31;3;41;47;16;9;5;53;32;30;55;22;37;40;49;44;17;2
6;51;36;27;26;58;20;34;46;25;29;7;43;14;39;59;57;23;1;42;33;52;56;15;10;12;61;11;9;24;13;19;64;54;35;62;8;63;45;50;18;60;21;48;4;38;31;3;41;47;16;28;5;53;32;30;55;22;37;40;49;44;17;2;34;280
34;280;6;51;36;27;26;58;20;34;46;25;29;7;43;14;39;59;57;23;1;42;33;52;56;15;10;12;61;11;9;24;13;19;64;54;35;62;8;63;45;50;18;60;21;48;4;38;31;3;41;47;16;28;5;53;32;30;55;22;37;40;49;44;17;2
6;51;36;27;26;58;20;34;22;25;29;7;43;14;39;59;57;23;1;42;33;52;56;15;10;12;61;11;9;24;13;19;64;54;35;62;8;63;45;50;18;60;21;48;4;38;31;3;41;47;16;28;5;53;32;30;55;46;37;40;49;44;17;2;34;280
35;280;6;51;36;27;26;58;20;34;22;25;29;7;43;14;39;59;57;23;1;42;33;52;56;15;10;12;61;11;9;24;13;19;64;54;35;62;8;63;45;50;18;60;21;48;4;38;31;3;41;47;16;28;5;53;32;30;55;46;37;40;49;44;17;2
6;51;36;27;26;58;20;34;22;25;40;7;43;14;39;59;57;23;1;42;33;52;56;15;10;12;61;11;9;24;13;19;64;54;35;62;8;63;45;50;18;60;21;48;4;38;31;3;41;47;16;28;5;53;32;30;55;46;37;29;49;44;17;2;35;272
35;272;6;51;36;27;26;58;20;34;22;25;40;7;43;14;39;59;57;23;1;42;33;52;56;15;10;12;61;11;9;24;13;19;64;54;35;62;8;63;45;50;18;60;21;48;4;38;31;3;41;47;16;28;5;53;32;30;55;46;37;29;49;44;17;2
6;51;36;27;26;58;20;34;22;25;40;7;43;14;39;59;57;23;1;42;33;52;56;15;44;12;61;11;9;24;13;19;64;54;35;62;8;63;45;50;18;60;21;48;4;38;31;3;41;47;16;28;5;53;32;30;55;46;37;29;49;10;17;2;35;272
35;272;6;51;36;27;26;58;20;34;22;25;40;7;43;14;39;59;57;23;1;42;33;52;56;15;44;12;61;11;9;24;13;19;64;54;35;62;8;63;45;50;18;60;21;48;4;38;31;3;41;47;16;28;5;53;32;30;55;46;37;29;49;10;17;2
6;51;21;27;26;58;20;34;22;25;40;7;43;14;39;59;57;23;1;42;33;52;56;15;44;12;61;11;9;24;13;19;64;54;35;62;8;63;45;50;18;60;36;48;4;38;31;3;41;47;16;28;5;53;32;30;55;46;37;29;49;10;17;2;35;270
35;270;6;51;21;27;26;58;20;34;22;25;40;7;43;14;39;59;57;23;1;42;33;52;56;15;44;12;61;11;9;24;13;19;64;54;35;62;8;63;45;50;18;60;36;48;4;38;31;3;41;47;16;28;5;53;32;30;55;46;37;29;49;10;17;2
6;51;21;27;26;58;20;34;22;25;40;7;43;14;39;59;57;23;1;42;33;52;56;15;44;12;61;11;9;24;13;19;64;54;35;62;8;63;45;50;18;60;36;48;4;38;31;3;46;47;16;28;5;53;32;30;55;41;37;29;49;10;17;2;35;270
35;270;6;51;21;27;26;58;20;34;22;25;40;7;43;14;39;59;57;23;1;42;33;52;56;15;44;12;61;11;9;24;13;19;64;54;35;62;8;63;45;50;18;60;36;48;4;38;31;3;46;47;16;28;5;53;32;30;55;41;37;29;49;10;17;2
6;51;21;27;26;58;20;34;22;52;40;7;43;14;39;59;57;23;1;42;33;25;56;15;44;12;61;11;9;24;13;19;64;54;35;62;8;63;45;50;18;60;36;48;4;38;31;3;46;47;16;28;5;53;32;30;55;41;37;29;49;10;17;2;35;254
35;254;6;51;21;27;26;58;20;34;22;52;40;7;43;14;39;59;57;23;1;42;33;25;56;15;44;12;61;11;9;24;13;19;64;54;35;62;8;63;45;50;18;60;36;48;4;38;31;3;46;47;16;28;5;53;32;30;55;41;37;29;49;10;17;2
6;51;21;27;26;58;20;34;22;52;40;7;43;14;39;59;57;23;1;42;33;25;56;15;44;12;61;11;9;24;13;19;64;54;35;62;8;63;45;50;18;60;36;29;4;38;31;3;46;47;16;28;5;53;32;30;55;41;37;48;49;10;17;2;35;274
35;254;6;51;21;27;26;58;20;34;22;52;40;7;43;14;39;59;57;23;1;42;33;25;56;15;44;12;61;11;9;24;13;19;64;54;35;62;8;63;45;50;18;60;36;48;4;38;31;3;46;47;16;28;5;53;32;30;55;41;37;29;49;10;17;2
6;56;21;27;26;58;20;34;22;52;40;7;43;14;39;59;57;23;1;42;33;25;51;15;44;12;61;11;9;24;13;19;64;54;35;62;8;63;45;50;18;60;36;48;4;38;31;3;46;47;16;28;5;53;32;30;55;41;37;29;49;10;17;2;35;254
35;254;6;56;21;27;26;58;20;34;22;52;40;7;43;14;39;59;57;23;1;42;33;25;51;15;44;12;61;11;9;24;13;19;64;54;35;62;8;63;45;50;18;60;36;48;4;38;31;3;46;47;16;28;5;53;32;30;55;41;37;29;49;10;17;2
6;56;21;27;26;58;20;34;22;52;40;7;43;14;39;59;57;23;1;42;33;25;51;15;44;12;61;11;9;24;13;19;64;54;35;62;8;28;45;50;18;60;36;48;4;38;31;3;46;47;16;63;5;53;32;30;55;41;37;29;49;10;17;2;35;254
35;254;6;56;21;27;26;58;20;34;22;52;40;7;43;14;39;59;57;23;1;42;33;25;51;15;44;12;61;11;9;24;13;19;64;54;35;62;8;28;45;50;18;60;36;48;4;38;31;3;46;47;16;63;5;53;32;30;55;41;37;29;49;10;17;2
6;27;21;56;26;58;20;34;22;52;40;7;43;14;39;59;57;23;1;42;33;25;51;15;44;12;61;11;9;24;13;19;64;54;35;62;8;28;45;50;18;60;36;48;4;38;31;3;46;47;16;63;5;53;32;30;55;41;37;29;49;10;17;2;35;250
35;250;6;27;21;56;26;58;20;34;22;52;40;7;43;14;39;59;57;23;1;42;33;25;51;15;44;12;61;11;9;24;13;19;64;54;35;62;8;28;45;50;18;60;36;48;4;38;31;3;46;47;16;63;5;53;32;30;55;41;37;29;49;10;17;2
6;27;21;56;26;58;20;34;22;52;40;7;43;14;39;59;57;23;1;42;49;25;51;15;44;12;61;11;9;24;13;19;64;54;35;62;8;28;45;50;18;60;36;48;4;38;31;3;46;47;16;63;5;53;32;30;55;41;37;29;33;10;17;2;35;250
