"X1";"X288";"X2";"X57";"X11";"X54";"X62";"X40";"X19";"X46";"X36";"X34";"X41";"X7";"X3";"X15";"X27";"X31";"X28";"X35";"X24";"X39";"X23";"X38";"X17";"X51";"X1.1";"X48";"X52";"X42";"X47";"X14";"X16";"X25";"X21";"X63";"X20";"X32";"X49";"X55";"X6";"X8";"X5";"X61";"X18";"X60";"X22";"X43";"X64";"X9";"X59";"X30";"X10";"X12";"X44";"X37";"X13";"X58";"X26";"X45";"X53";"X29";"X4";"X50";"X56";"X33"
41;50;45;27;54;59;12;47;64;22;38;32;61;63;56;8;35;1;15;37;29;30;55;44;24;57;34;49;19;31;5;43;2;62;40;21;7;51;48;58;26;14;60;4;11;20;25;33;3;17;18;53;16;13;23;36;52;9;46;6;42;10;39;28;37;274
37;274;41;50;45;27;54;59;12;47;64;22;38;32;61;63;56;8;35;1;15;37;29;30;55;44;24;57;34;49;19;31;5;43;2;62;40;21;7;51;48;58;26;14;60;4;11;20;25;33;3;17;18;53;16;13;23;36;52;9;46;6;42;10;39;28
41;50;45;27;54;59;12;47;64;22;38;32;61;63;56;8;35;1;15;37;29;30;55;44;24;57;34;49;19;31;5;43;2;62;40;21;7;51;48;58;26;14;60;53;11;20;25;33;3;17;18;4;16;13;23;36;52;9;46;6;42;10;39;28;37;270
37;270;41;50;45;27;54;59;12;47;64;22;38;32;61;63;56;8;35;1;15;37;29;30;55;44;24;57;34;49;19;31;5;43;2;62;40;21;7;51;48;58;26;14;60;53;11;20;25;33;3;17;18;4;16;13;23;36;52;9;46;6;42;10;39;28
41;50;45;27;54;59;12;47;37;22;38;32;61;63;56;8;35;1;15;64;29;30;55;44;24;57;34;49;19;31;5;43;2;62;40;21;7;51;48;58;26;14;60;53;11;20;25;33;3;17;18;4;16;13;23;36;52;9;46;6;42;10;39;28;37;270
37;270;41;50;45;27;54;59;12;47;37;22;38;32;61;63;56;8;35;1;15;64;29;30;55;44;24;57;34;49;19;31;5;43;2;62;40;21;7;51;48;58;26;14;60;53;11;20;25;33;3;17;18;4;16;13;23;36;52;9;46;6;42;10;39;28
41;50;45;27;54;59;12;60;37;22;38;32;61;63;56;8;35;1;15;64;29;30;55;44;24;57;34;49;19;31;5;43;2;62;40;21;7;51;48;58;26;14;47;53;11;20;25;33;3;17;18;4;16;13;23;36;52;9;46;6;42;10;39;28;37;278
37;270;41;50;45;27;54;59;12;47;37;22;38;32;61;63;56;8;35;1;15;64;29;30;55;44;24;57;34;49;19;31;5;43;2;62;40;21;7;51;48;58;26;14;60;53;11;20;25;33;3;17;18;4;16;13;23;36;52;9;46;6;42;10;39;28
41;5;45;27;54;59;12;47;37;22;38;32;61;63;56;8;35;1;15;64;29;30;55;44;24;57;34;49;19;31;50;43;2;62;40;21;7;51;48;58;26;14;60;53;11;20;25;33;3;17;18;4;16;13;23;36;52;9;46;6;42;10;39;28;37;270
37;270;41;5;45;27;54;59;12;47;37;22;38;32;61;63;56;8;35;1;15;64;29;30;55;44;24;57;34;49;19;31;50;43;2;62;40;21;7;51;48;58;26;14;60;53;11;20;25;33;3;17;18;4;16;13;23;36;52;9;46;6;42;10;39;28
41;5;15;27;54;59;12;47;37;22;38;32;61;63;56;8;35;1;45;64;29;30;55;44;24;57;34;49;19;31;50;43;2;62;40;21;7;51;48;58;26;14;60;53;11;20;25;33;3;17;18;4;16;13;23;36;52;9;46;6;42;10;39;28;37;266
37;266;41;5;15;27;54;59;12;47;37;22;38;32;61;63;56;8;35;1;45;64;29;30;55;44;24;57;34;49;19;31;50;43;2;62;40;21;7;51;48;58;26;14;60;53;11;20;25;33;3;17;18;4;16;13;23;36;52;9;46;6;42;10;39;28
41;5;15;27;54;59;12;47;37;22;38;32;61;63;56;8;35;1;45;64;29;30;55;44;24;57;49;34;19;31;50;43;2;62;40;21;7;51;48;58;26;14;60;53;11;20;25;33;3;17;18;4;16;13;23;36;52;9;46;6;42;10;39;28;37;282
37;282;41;5;15;27;54;59;12;47;37;22;38;32;61;63;56;8;35;1;45;64;29;30;55;44;24;57;49;34;19;31;50;43;2;62;40;21;7;51;48;58;26;14;60;53;11;20;25;33;3;17;18;4;16;13;23;36;52;9;46;6;42;10;39;28
41;5;15;27;54;59;12;47;37;22;38;32;61;63;56;8;35;1;45;64;29;30;55;44;24;18;49;34;19;31;50;43;2;62;40;21;7;51;48;58;26;14;60;53;11;20;25;33;3;17;57;4;16;13;23;36;52;9;46;6;42;10;39;28;37;282
37;282;41;5;15;27;54;59;12;47;37;22;38;32;61;63;56;8;35;1;45;64;29;30;55;44;24;18;49;34;19;31;50;43;2;62;40;21;7;51;48;58;26;14;60;53;11;20;25;33;3;17;57;4;16;13;23;36;52;9;46;6;42;10;39;28
23;5;15;27;54;59;12;47;37;22;38;32;61;63;56;8;35;1;45;64;29;30;55;44;24;18;49;34;19;31;50;43;2;62;40;21;7;51;48;58;26;14;60;53;11;20;25;33;3;17;57;4;16;13;41;36;52;9;46;6;42;10;39;28;37;282
37;282;23;5;15;27;54;59;12;47;37;22;38;32;61;63;56;8;35;1;45;64;29;30;55;44;24;18;49;34;19;31;50;43;2;62;40;21;7;51;48;58;26;14;60;53;11;20;25;33;3;17;57;4;16;13;41;36;52;9;46;6;42;10;39;28
23;5;15;27;54;59;12;47;37;22;38;32;61;63;56;8;35;1;45;64;29;30;55;44;24;18;49;34;19;31;50;43;2;62;40;17;7;51;48;58;26;14;60;53;11;20;25;33;3;21;57;4;16;13;41;36;52;9;46;6;42;10;39;28;37;282
37;282;23;5;15;27;54;59;12;47;37;22;38;32;61;63;56;8;35;1;45;64;29;30;55;44;24;18;49;34;19;31;50;43;2;62;40;17;7;51;48;58;26;14;60;53;11;20;25;33;3;21;57;4;16;13;41;36;52;9;46;6;42;10;39;28
23;5;15;27;54;59;12;47;37;22;38;32;61;63;56;8;35;1;45;64;29;30;55;11;24;18;49;34;19;31;50;43;2;62;40;17;7;51;48;58;26;14;60;53;44;20;25;33;3;21;57;4;16;13;41;36;52;9;46;6;42;10;39;28;37;282
37;282;23;5;15;27;54;59;12;47;37;22;38;32;61;63;56;8;35;1;45;64;29;30;55;11;24;18;49;34;19;31;50;43;2;62;40;17;7;51;48;58;26;14;60;53;44;20;25;33;3;21;57;4;16;13;41;36;52;9;46;6;42;10;39;28
23;5;15;27;54;59;12;47;37;22;38;32;61;63;56;8;35;1;45;64;29;30;55;11;24;18;49;34;19;31;50;43;2;62;40;17;57;51;48;58;26;14;60;53;44;20;25;33;3;21;7;4;16;13;41;36;52;9;46;6;42;10;39;28;37;282
37;282;23;5;15;27;54;59;12;47;37;22;38;32;61;63;56;8;35;1;45;64;29;30;55;11;24;18;49;34;19;31;50;43;2;62;40;17;57;51;48;58;26;14;60;53;44;20;25;33;3;21;7;4;16;13;41;36;52;9;46;6;42;10;39;28
23;5;29;27;54;59;12;47;37;22;38;32;61;63;56;8;35;1;45;64;15;30;55;11;24;18;49;34;19;31;50;43;2;62;40;17;57;51;48;58;26;14;60;53;44;20;25;33;3;21;7;4;16;13;41;36;52;9;46;6;42;10;39;28;37;282
37;282;23;5;29;27;54;59;12;47;37;22;38;32;61;63;56;8;35;1;45;64;15;30;55;11;24;18;49;34;19;31;50;43;2;62;40;17;57;51;48;58;26;14;60;53;44;20;25;33;3;21;7;4;16;13;41;36;52;9;46;6;42;10;39;28
23;5;29;27;54;59;12;47;37;22;56;32;61;63;38;8;35;1;45;64;15;30;55;11;24;18;49;34;19;31;50;43;2;62;40;17;57;51;48;58;26;14;60;53;44;20;25;33;3;21;7;4;16;13;41;36;52;9;46;6;42;10;39;28;37;286
38;286;23;5;29;27;54;59;12;47;37;22;56;32;61;63;38;8;35;1;45;64;15;30;55;11;24;18;49;34;19;31;50;43;2;62;40;17;57;51;48;58;26;14;60;53;44;20;25;33;3;21;7;4;16;13;41;36;52;9;46;6;42;10;39;28
23;5;29;27;54;59;12;47;37;22;56;32;61;63;38;8;35;1;45;64;15;30;55;11;24;18;49;34;19;60;50;43;2;62;40;17;57;51;48;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;36;52;9;46;6;42;10;39;28;38;286
38;286;23;5;29;27;54;59;12;47;37;22;56;32;61;63;38;8;35;1;45;64;15;30;55;11;24;18;49;34;19;60;50;43;2;62;40;17;57;51;48;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;36;52;9;46;6;42;10;39;28
23;5;29;27;54;59;12;47;37;22;56;32;61;63;4;8;35;1;45;64;15;30;55;11;24;18;49;34;19;60;50;43;2;62;40;17;57;51;48;58;26;14;31;53;44;20;25;33;3;21;7;38;16;13;41;36;52;9;46;6;42;10;39;28;38;300
38;286;23;5;29;27;54;59;12;47;37;22;56;32;61;63;38;8;35;1;45;64;15;30;55;11;24;18;49;34;19;60;50;43;2;62;40;17;57;51;48;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;36;52;9;46;6;42;10;39;28
23;5;29;27;54;59;39;47;37;22;56;32;61;63;38;8;35;1;45;64;15;30;55;11;24;18;49;34;19;60;50;43;2;62;40;17;57;51;48;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;36;52;9;46;6;42;10;12;28;38;286
38;286;23;5;29;27;54;59;39;47;37;22;56;32;61;63;38;8;35;1;45;64;15;30;55;11;24;18;49;34;19;60;50;43;2;62;40;17;57;51;48;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;36;52;9;46;6;42;10;12;28
23;5;29;27;54;59;39;47;37;22;56;32;61;63;38;8;35;1;45;64;15;30;55;11;24;28;49;34;19;60;50;43;2;62;40;17;57;51;48;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;36;52;9;46;6;42;10;12;18;38;286
38;286;23;5;29;27;54;59;39;47;37;22;56;32;61;63;38;8;35;1;45;64;15;30;55;11;24;28;49;34;19;60;50;43;2;62;40;17;57;51;48;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;36;52;9;46;6;42;10;12;18
23;5;29;27;54;59;39;47;37;22;15;32;61;63;38;8;35;1;45;64;56;30;55;11;24;28;49;34;19;60;50;43;2;62;40;17;57;51;48;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;36;52;9;46;6;42;10;12;18;38;294
38;286;23;5;29;27;54;59;39;47;37;22;56;32;61;63;38;8;35;1;45;64;15;30;55;11;24;28;49;34;19;60;50;43;2;62;40;17;57;51;48;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;36;52;9;46;6;42;10;12;18
23;5;29;27;54;59;39;47;37;22;56;32;61;63;38;8;35;1;45;18;15;30;55;11;24;28;49;34;19;60;50;43;2;62;40;17;57;51;48;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;36;52;9;46;6;42;10;12;64;38;278
38;278;23;5;29;27;54;59;39;47;37;22;56;32;61;63;38;8;35;1;45;18;15;30;55;11;24;28;49;34;19;60;50;43;2;62;40;17;57;51;48;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;36;52;9;46;6;42;10;12;64
23;5;29;27;40;59;39;47;37;22;56;32;61;63;38;8;35;1;45;18;15;30;55;11;24;28;49;34;19;60;50;43;2;62;54;17;57;51;48;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;36;52;9;46;6;42;10;12;64;38;278
38;278;23;5;29;27;40;59;39;47;37;22;56;32;61;63;38;8;35;1;45;18;15;30;55;11;24;28;49;34;19;60;50;43;2;62;54;17;57;51;48;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;36;52;9;46;6;42;10;12;64
23;5;29;27;40;59;39;47;37;22;56;32;61;63;38;8;35;1;45;18;64;30;55;11;24;28;49;34;19;60;50;43;2;62;54;17;57;51;48;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;36;52;9;46;6;42;10;12;15;38;278
38;278;23;5;29;27;40;59;39;47;37;22;56;32;61;63;38;8;35;1;45;18;64;30;55;11;24;28;49;34;19;60;50;43;2;62;54;17;57;51;48;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;36;52;9;46;6;42;10;12;15
23;5;29;27;40;59;39;47;37;22;56;32;61;63;38;8;35;1;45;18;64;30;55;11;24;28;49;34;19;60;43;50;2;62;54;17;57;51;48;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;36;52;9;46;6;42;10;12;15;38;274
38;274;23;5;29;27;40;59;39;47;37;22;56;32;61;63;38;8;35;1;45;18;64;30;55;11;24;28;49;34;19;60;43;50;2;62;54;17;57;51;48;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;36;52;9;46;6;42;10;12;15
23;5;29;27;40;59;39;47;37;22;56;32;61;63;38;8;35;1;45;18;64;30;55;11;24;28;49;34;19;60;43;50;2;62;54;17;57;36;48;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;51;52;9;46;6;42;10;12;15;38;274
38;274;23;5;29;27;40;59;39;47;37;22;56;32;61;63;38;8;35;1;45;18;64;30;55;11;24;28;49;34;19;60;43;50;2;62;54;17;57;36;48;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;51;52;9;46;6;42;10;12;15
23;5;29;27;18;59;39;47;37;22;56;32;61;63;38;8;35;1;45;40;64;30;55;11;24;28;49;34;19;60;43;50;2;62;54;17;57;36;48;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;51;52;9;46;6;42;10;12;15;38;286
38;286;23;5;29;27;18;59;39;47;37;22;56;32;61;63;38;8;35;1;45;40;64;30;55;11;24;28;49;34;19;60;43;50;2;62;54;17;57;36;48;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;51;52;9;46;6;42;10;12;15
23;5;29;27;18;59;39;47;37;22;56;32;61;63;38;8;35;1;52;40;64;30;55;11;24;28;49;34;19;60;43;50;2;62;54;17;57;36;48;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;51;45;9;46;6;42;10;12;15;38;278
38;278;23;5;29;27;18;59;39;47;37;22;56;32;61;63;38;8;35;1;52;40;64;30;55;11;24;28;49;34;19;60;43;50;2;62;54;17;57;36;48;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;51;45;9;46;6;42;10;12;15
23;5;29;27;18;59;39;47;37;22;56;32;61;63;38;8;35;1;52;40;64;30;55;11;24;28;49;34;19;60;43;50;2;62;54;17;57;36;12;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;51;45;9;46;6;42;10;48;15;38;278
38;278;23;5;29;27;18;59;39;47;37;22;56;32;61;63;38;8;35;1;52;40;64;30;55;11;24;28;49;34;19;60;43;50;2;62;54;17;57;36;12;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;51;45;9;46;6;42;10;48;15
23;5;29;27;18;59;39;47;37;22;56;32;61;63;38;8;35;1;52;40;64;30;42;11;24;28;49;34;19;60;43;50;2;62;54;17;57;36;12;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;51;45;9;46;6;55;10;48;15;38;278
38;278;23;5;29;27;18;59;39;47;37;22;56;32;61;63;38;8;35;1;52;40;64;30;42;11;24;28;49;34;19;60;43;50;2;62;54;17;57;36;12;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;51;45;9;46;6;55;10;48;15
11;5;29;27;18;59;39;47;37;22;56;32;61;63;38;8;35;1;52;40;64;30;42;23;24;28;49;34;19;60;43;50;2;62;54;17;57;36;12;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;51;45;9;46;6;55;10;48;15;38;278
38;278;11;5;29;27;18;59;39;47;37;22;56;32;61;63;38;8;35;1;52;40;64;30;42;23;24;28;49;34;19;60;43;50;2;62;54;17;57;36;12;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;51;45;9;46;6;55;10;48;15
11;5;29;27;18;42;39;47;37;22;56;32;61;63;38;8;35;1;52;40;64;30;59;23;24;28;49;34;19;60;43;50;2;62;54;17;57;36;12;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;51;45;9;46;6;55;10;48;15;38;290
38;278;11;5;29;27;18;59;39;47;37;22;56;32;61;63;38;8;35;1;52;40;64;30;42;23;24;28;49;34;19;60;43;50;2;62;54;17;57;36;12;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;51;45;9;46;6;55;10;48;15
11;5;29;27;18;4;39;47;37;22;56;32;61;63;38;8;35;1;52;40;64;30;42;23;24;28;49;34;19;60;43;50;2;62;54;17;57;36;12;58;26;14;31;53;44;20;25;33;3;21;7;59;16;13;41;51;45;9;46;6;55;10;48;15;38;290
38;278;11;5;29;27;18;59;39;47;37;22;56;32;61;63;38;8;35;1;52;40;64;30;42;23;24;28;49;34;19;60;43;50;2;62;54;17;57;36;12;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;51;45;9;46;6;55;10;48;15
11;5;29;27;18;59;63;47;37;22;56;32;61;39;38;8;35;1;52;40;64;30;42;23;24;28;49;34;19;60;43;50;2;62;54;17;57;36;12;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;51;45;9;46;6;55;10;48;15;38;278
38;278;11;5;29;27;18;59;63;47;37;22;56;32;61;39;38;8;35;1;52;40;64;30;42;23;24;28;49;34;19;60;43;50;2;62;54;17;57;36;12;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;51;45;9;46;6;55;10;48;15
11;5;29;27;47;59;63;18;37;22;56;32;61;39;38;8;35;1;52;40;64;30;42;23;24;28;49;34;19;60;43;50;2;62;54;17;57;36;12;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;51;45;9;46;6;55;10;48;15;38;274
38;274;11;5;29;27;47;59;63;18;37;22;56;32;61;39;38;8;35;1;52;40;64;30;42;23;24;28;49;34;19;60;43;50;2;62;54;17;57;36;12;58;26;14;31;53;44;20;25;33;3;21;7;4;16;13;41;51;45;9;46;6;55;10;48;15
11;5;29;27;47;59;63;18;37;22;56;32;61;39;38;8;35;1;52;40;64;30;42;23;24;28;49;34;19;60;43;50;2;62;54;17;57;26;12;58;36;14;31;53;44;20;25;33;3;21;7;4;16;13;41;51;45;9;46;6;55;10;48;15;38;274
39;274;11;5;29;27;47;59;63;18;37;22;56;32;61;39;38;8;35;1;52;40;64;30;42;23;24;28;49;34;19;60;43;50;2;62;54;17;57;26;12;58;36;14;31;53;44;20;25;33;3;21;7;4;16;13;41;51;45;9;46;6;55;10;48;15
11;5;29;27;47;59;63;31;37;22;56;32;61;39;38;8;35;1;52;40;64;30;42;23;24;28;49;34;19;60;43;50;2;62;54;17;57;26;12;58;36;14;18;53;44;20;25;33;3;21;7;4;16;13;41;51;45;9;46;6;55;10;48;15;39;282
39;282;11;5;29;27;47;59;63;31;37;22;56;32;61;39;38;8;35;1;52;40;64;30;42;23;24;28;49;34;19;60;43;50;2;62;54;17;57;26;12;58;36;14;18;53;44;20;25;33;3;21;7;4;16;13;41;51;45;9;46;6;55;10;48;15
11;5;29;27;47;59;63;31;37;22;56;32;61;39;38;8;35;1;52;40;64;12;42;23;24;28;49;34;19;60;43;50;2;62;54;17;57;26;30;58;36;14;18;53;44;20;25;33;3;21;7;4;16;13;41;51;45;9;46;6;55;10;48;15;39;274
39;274;11;5;29;27;47;59;63;31;37;22;56;32;61;39;38;8;35;1;52;40;64;12;42;23;24;28;49;34;19;60;43;50;2;62;54;17;57;26;30;58;36;14;18;53;44;20;25;33;3;21;7;4;16;13;41;51;45;9;46;6;55;10;48;15
11;60;29;27;47;59;63;31;37;22;56;32;61;39;38;8;35;1;52;40;64;12;42;23;24;28;49;34;19;5;43;50;2;62;54;17;57;26;30;58;36;14;18;53;44;20;25;33;3;21;7;4;16;13;41;51;45;9;46;6;55;10;48;15;39;270
39;270;11;60;29;27;47;59;63;31;37;22;56;32;61;39;38;8;35;1;52;40;64;12;42;23;24;28;49;34;19;5;43;50;2;62;54;17;57;26;30;58;36;14;18;53;44;20;25;33;3;21;7;4;16;13;41;51;45;9;46;6;55;10;48;15
11;60;29;27;47;59;63;31;37;22;56;32;61;38;39;8;35;1;52;40;64;12;42;23;24;28;49;34;19;5;43;50;2;62;54;17;57;26;30;58;36;14;18;53;44;20;25;33;3;21;7;4;16;13;41;51;45;9;46;6;55;10;48;15;39;270
39;270;11;60;29;27;47;59;63;31;37;22;56;32;61;38;39;8;35;1;52;40;64;12;42;23;24;28;49;34;19;5;43;50;2;62;54;17;57;26;30;58;36;14;18;53;44;20;25;33;3;21;7;4;16;13;41;51;45;9;46;6;55;10;48;15
11;60;29;27;47;59;63;31;37;22;56;32;61;38;39;8;35;1;52;40;64;12;42;48;24;28;49;34;19;5;43;50;2;62;54;17;57;26;30;58;36;14;18;53;44;20;25;33;3;21;7;4;16;13;41;51;45;9;46;6;55;10;23;15;39;270
39;270;11;60;29;27;47;59;63;31;37;22;56;32;61;38;39;8;35;1;52;40;64;12;42;48;24;28;49;34;19;5;43;50;2;62;54;17;57;26;30;58;36;14;18;53;44;20;25;33;3;21;7;4;16;13;41;51;45;9;46;6;55;10;23;15
11;60;29;27;47;59;63;31;37;22;56;32;61;38;39;8;35;1;52;40;57;12;42;48;24;28;49;34;19;5;43;50;2;62;54;17;64;26;30;58;36;14;18;53;44;20;25;33;3;21;7;4;16;13;41;51;45;9;46;6;55;10;23;15;39;258
39;258;11;60;29;27;47;59;63;31;37;22;56;32;61;38;39;8;35;1;52;40;57;12;42;48;24;28;49;34;19;5;43;50;2;62;54;17;64;26;30;58;36;14;18;53;44;20;25;33;3;21;7;4;16;13;41;51;45;9;46;6;55;10;23;15
11;60;29;27;47;59;63;31;37;22;56;32;61;38;39;8;35;1;52;40;57;12;42;48;24;28;49;34;19;5;43;50;2;62;54;17;64;26;30;58;36;14;18;53;44;20;25;33;3;21;7;4;16;55;41;51;45;9;46;6;13;10;23;15;39;258
39;258;11;60;29;27;47;59;63;31;37;22;56;32;61;38;39;8;35;1;52;40;57;12;42;48;24;28;49;34;19;5;43;50;2;62;54;17;64;26;30;58;36;14;18;53;44;20;25;33;3;21;7;4;16;55;41;51;45;9;46;6;13;10;23;15
11;60;29;27;47;59;63;31;37;22;56;64;61;38;39;8;35;1;52;40;57;12;42;48;24;28;49;34;19;5;43;50;2;62;54;17;32;26;30;58;36;14;18;53;44;20;25;33;3;21;7;4;16;55;41;51;45;9;46;6;13;10;23;15;39;266
39;266;11;60;29;27;47;59;63;31;37;22;56;64;61;38;39;8;35;1;52;40;57;12;42;48;24;28;49;34;19;5;43;50;2;62;54;17;32;26;30;58;36;14;18;53;44;20;25;33;3;21;7;4;16;55;41;51;45;9;46;6;13;10;23;15
11;60;29;27;47;59;63;31;37;22;56;64;61;38;39;8;35;1;52;40;57;12;42;48;24;28;49;34;19;5;43;50;2;62;54;17;32;26;30;18;36;14;58;53;44;20;25;33;3;21;7;4;16;55;41;51;45;9;46;6;13;10;23;15;39;266
39;266;11;60;29;27;47;59;63;31;37;22;56;64;61;38;39;8;35;1;52;40;57;12;42;48;24;28;49;34;19;5;43;50;2;62;54;17;32;26;30;18;36;14;58;53;44;20;25;33;3;21;7;4;16;55;41;51;45;9;46;6;13;10;23;15
11;60;29;27;47;59;63;31;37;22;56;64;61;38;39;8;35;1;52;40;57;12;42;48;24;28;49;34;36;5;43;50;2;62;54;17;32;26;30;18;19;14;58;53;44;20;25;33;3;21;7;4;16;55;41;51;45;9;46;6;13;10;23;15;39;266
39;266;11;60;29;27;47;59;63;31;37;22;56;64;61;38;39;8;35;1;52;40;57;12;42;48;24;28;49;34;36;5;43;50;2;62;54;17;32;26;30;18;19;14;58;53;44;20;25;33;3;21;7;4;16;55;41;51;45;9;46;6;13;10;23;15
11;60;29;27;47;59;63;31;37;22;56;40;61;38;39;8;35;1;52;64;57;12;42;48;24;28;49;34;36;5;43;50;2;62;54;17;32;26;30;18;19;14;58;53;44;20;25;33;3;21;7;4;16;55;41;51;45;9;46;6;13;10;23;15;39;262
39;262;11;60;29;27;47;59;63;31;37;22;56;40;61;38;39;8;35;1;52;64;57;12;42;48;24;28;49;34;36;5;43;50;2;62;54;17;32;26;30;18;19;14;58;53;44;20;25;33;3;21;7;4;16;55;41;51;45;9;46;6;13;10;23;15
11;60;29;27;47;59;16;31;37;22;56;40;61;38;39;8;35;1;52;64;57;12;42;48;24;28;49;34;36;5;43;50;2;62;54;17;32;26;30;18;19;14;58;53;44;20;25;33;3;21;7;4;63;55;41;51;45;9;46;6;13;10;23;15;39;262
39;262;11;60;29;27;47;59;16;31;37;22;56;40;61;38;39;8;35;1;52;64;57;12;42;48;24;28;49;34;36;5;43;50;2;62;54;17;32;26;30;18;19;14;58;53;44;20;25;33;3;21;7;4;63;55;41;51;45;9;46;6;13;10;23;15
11;60;29;27;47;59;16;5;37;22;56;40;61;38;39;8;35;1;52;64;57;12;42;48;24;28;49;34;36;31;43;50;2;62;54;17;32;26;30;18;19;14;58;53;44;20;25;33;3;21;7;4;63;55;41;51;45;9;46;6;13;10;23;15;39;270
39;262;11;60;29;27;47;59;16;31;37;22;56;40;61;38;39;8;35;1;52;64;57;12;42;48;24;28;49;34;36;5;43;50;2;62;54;17;32;26;30;18;19;14;58;53;44;20;25;33;3;21;7;4;63;55;41;51;45;9;46;6;13;10;23;15
11;60;29;27;47;59;16;31;37;22;56;42;61;38;39;8;35;1;52;64;57;12;40;48;24;28;49;34;36;5;43;50;2;62;54;17;32;26;30;18;19;14;58;53;44;20;25;33;3;21;7;4;63;55;41;51;45;9;46;6;13;10;23;15;39;262
39;262;11;60;29;27;47;59;16;31;37;22;56;42;61;38;39;8;35;1;52;64;57;12;40;48;24;28;49;34;36;5;43;50;2;62;54;17;32;26;30;18;19;14;58;53;44;20;25;33;3;21;7;4;63;55;41;51;45;9;46;6;13;10;23;15
11;60;29;27;47;59;16;31;9;22;56;42;61;38;39;8;35;1;52;64;57;12;40;48;24;28;49;34;36;5;43;50;2;62;54;17;32;26;30;18;19;14;58;53;44;20;25;33;3;21;7;4;63;55;41;51;45;37;46;6;13;10;23;15;39;262
39;262;11;60;29;27;47;59;16;31;9;22;56;42;61;38;39;8;35;1;52;64;57;12;40;48;24;28;49;34;36;5;43;50;2;62;54;17;32;26;30;18;19;14;58;53;44;20;25;33;3;21;7;4;63;55;41;51;45;37;46;6;13;10;23;15
11;60;29;27;47;59;16;31;9;22;56;42;43;38;39;8;35;1;52;64;57;12;40;48;24;28;49;34;36;5;61;50;2;62;54;17;32;26;30;18;19;14;58;53;44;20;25;33;3;21;7;4;63;55;41;51;45;37;46;6;13;10;23;15;39;262
39;262;11;60;29;27;47;59;16;31;9;22;56;42;43;38;39;8;35;1;52;64;57;12;40;48;24;28;49;34;36;5;61;50;2;62;54;17;32;26;30;18;19;14;58;53;44;20;25;33;3;21;7;4;63;55;41;51;45;37;46;6;13;10;23;15
11;60;29;27;47;59;16;31;9;22;56;42;43;38;39;8;35;1;52;64;57;12;40;48;24;28;49;34;36;5;61;50;4;62;54;17;32;26;30;18;19;14;58;53;44;20;25;33;3;21;7;2;63;55;41;51;45;37;46;6;13;10;23;15;39;264
39;264;11;60;29;27;47;59;16;31;9;22;56;42;43;38;39;8;35;1;52;64;57;12;40;48;24;28;49;34;36;5;61;50;4;62;54;17;32;26;30;18;19;14;58;53;44;20;25;33;3;21;7;2;63;55;41;51;45;37;46;6;13;10;23;15
11;60;29;27;47;59;16;31;9;22;56;42;43;38;39;8;35;1;52;64;57;23;40;48;24;28;49;34;36;5;61;50;4;62;54;17;32;26;30;18;19;14;58;53;44;20;25;33;3;21;7;2;63;55;41;51;45;37;46;6;13;10;12;15;39;264
39;264;11;60;29;27;47;59;16;31;9;22;56;42;43;38;39;8;35;1;52;64;57;23;40;48;24;28;49;34;36;5;61;50;4;62;54;17;32;26;30;18;19;14;58;53;44;20;25;33;3;21;7;2;63;55;41;51;45;37;46;6;13;10;12;15
