"X1";"X264";"X56";"X43";"X30";"X4";"X14";"X19";"X58";"X7";"X52";"X9";"X17";"X2";"X13";"X5";"X23";"X26";"X42";"X18";"X20";"X6";"X35";"X45";"X46";"X3";"X10";"X62";"X33";"X64";"X61";"X38";"X48";"X21";"X34";"X32";"X39";"X53";"X51";"X50";"X60";"X41";"X8";"X47";"X15";"X31";"X16";"X40";"X55";"X59";"X49";"X24";"X25";"X63";"X37";"X44";"X22";"X12";"X54";"X27";"X1.1";"X11";"X28";"X36";"X29";"X57"
4;49;7;43;28;38;42;31;24;57;62;59;11;45;15;64;51;5;29;8;60;30;52;32;53;61;56;25;44;58;9;35;50;55;26;19;12;40;22;36;18;14;16;10;54;33;3;20;13;2;41;34;1;23;47;46;39;6;27;21;48;63;17;37;38;282
38;282;4;49;7;43;28;38;42;31;24;57;62;59;11;45;15;64;51;5;29;8;60;30;52;32;53;61;56;25;44;58;9;35;50;55;26;19;12;40;22;36;18;14;16;10;54;33;3;20;13;2;41;34;1;23;47;46;39;6;27;21;48;63;17;37
4;49;7;43;28;38;42;31;24;57;62;59;11;45;15;64;51;5;29;8;60;30;52;32;53;61;56;25;44;58;9;35;36;55;26;19;12;40;22;50;18;14;16;10;54;33;3;20;13;2;41;34;1;23;47;46;39;6;27;21;48;63;17;37;38;286
38;286;4;49;7;43;28;38;42;31;24;57;62;59;11;45;15;64;51;5;29;8;60;30;52;32;53;61;56;25;44;58;9;35;36;55;26;19;12;40;22;50;18;14;16;10;54;33;3;20;13;2;41;34;1;23;47;46;39;6;27;21;48;63;17;37
4;49;7;43;28;38;42;31;24;57;62;59;11;45;15;64;51;5;29;8;60;30;52;32;53;61;56;25;44;58;9;35;36;55;26;19;12;40;22;50;18;14;16;41;54;33;3;20;13;2;10;34;1;23;47;46;39;6;27;21;48;63;17;37;38;274
38;274;4;49;7;43;28;38;42;31;24;57;62;59;11;45;15;64;51;5;29;8;60;30;52;32;53;61;56;25;44;58;9;35;36;55;26;19;12;40;22;50;18;14;16;41;54;33;3;20;13;2;10;34;1;23;47;46;39;6;27;21;48;63;17;37
4;49;7;43;28;38;42;31;24;34;62;59;11;45;15;64;51;5;29;8;60;30;52;32;53;61;56;25;44;58;9;35;36;55;26;19;12;40;22;50;18;14;16;41;54;33;3;20;13;2;10;57;1;23;47;46;39;6;27;21;48;63;17;37;38;282
39;282;4;49;7;43;28;38;42;31;24;34;62;59;11;45;15;64;51;5;29;8;60;30;52;32;53;61;56;25;44;58;9;35;36;55;26;19;12;40;22;50;18;14;16;41;54;33;3;20;13;2;10;57;1;23;47;46;39;6;27;21;48;63;17;37
4;49;7;43;28;38;42;31;24;34;62;59;11;45;15;64;51;5;29;8;60;30;52;32;53;61;56;25;44;58;9;35;36;55;26;19;12;40;22;50;18;14;16;41;54;33;3;20;13;2;10;57;1;23;63;46;39;6;27;21;48;47;17;37;39;282
39;282;4;49;7;43;28;38;42;31;24;34;62;59;11;45;15;64;51;5;29;8;60;30;52;32;53;61;56;25;44;58;9;35;36;55;26;19;12;40;22;50;18;14;16;41;54;33;3;20;13;2;10;57;1;23;63;46;39;6;27;21;48;47;17;37
4;49;7;43;28;38;42;31;24;34;62;59;11;45;15;64;51;5;29;8;60;30;52;32;53;61;56;25;44;58;9;35;36;55;26;19;12;40;22;50;18;14;16;27;54;33;3;20;13;2;10;57;1;23;63;46;39;6;41;21;48;47;17;37;39;294
39;294;4;49;7;43;28;38;42;31;24;34;62;59;11;45;15;64;51;5;29;8;60;30;52;32;53;61;56;25;44;58;9;35;36;55;26;19;12;40;22;50;18;14;16;27;54;33;3;20;13;2;10;57;1;23;63;46;39;6;41;21;48;47;17;37
4;49;7;43;10;38;42;31;24;34;62;59;11;45;15;64;51;5;29;8;60;30;52;32;53;61;56;25;44;58;9;35;36;55;26;19;12;40;22;50;18;14;16;27;54;33;3;20;13;2;28;57;1;23;63;46;39;6;41;21;48;47;17;37;39;294
39;294;4;49;7;43;10;38;42;31;24;34;62;59;11;45;15;64;51;5;29;8;60;30;52;32;53;61;56;25;44;58;9;35;36;55;26;19;12;40;22;50;18;14;16;27;54;33;3;20;13;2;28;57;1;23;63;46;39;6;41;21;48;47;17;37
4;49;7;43;10;38;42;31;24;34;62;59;11;45;15;64;51;5;29;8;60;30;52;32;53;61;56;25;1;58;9;35;36;55;26;19;12;40;22;50;18;14;16;27;54;33;3;20;13;2;28;57;44;23;63;46;39;6;41;21;48;47;17;37;39;294
39;294;4;49;7;43;10;38;42;31;24;34;62;59;11;45;15;64;51;5;29;8;60;30;52;32;53;61;56;25;1;58;9;35;36;55;26;19;12;40;22;50;18;14;16;27;54;33;3;20;13;2;28;57;44;23;63;46;39;6;41;21;48;47;17;37
4;49;7;43;10;38;42;31;24;34;62;3;11;45;15;64;51;5;29;8;60;30;52;32;53;61;56;25;1;58;9;35;36;55;26;19;12;40;22;50;18;14;16;27;54;33;59;20;13;2;28;57;44;23;63;46;39;6;41;21;48;47;17;37;39;294
39;294;4;49;7;43;10;38;42;31;24;34;62;3;11;45;15;64;51;5;29;8;60;30;52;32;53;61;56;25;1;58;9;35;36;55;26;19;12;40;22;50;18;14;16;27;54;33;59;20;13;2;28;57;44;23;63;46;39;6;41;21;48;47;17;37
4;49;7;43;10;38;42;31;24;34;62;3;11;45;15;64;51;5;29;8;60;30;52;32;53;25;56;61;1;58;9;35;36;55;26;19;12;40;22;50;18;14;16;27;54;33;59;20;13;2;28;57;44;23;63;46;39;6;41;21;48;47;17;37;39;294
39;294;4;49;7;43;10;38;42;31;24;34;62;3;11;45;15;64;51;5;29;8;60;30;52;32;53;25;56;61;1;58;9;35;36;55;26;19;12;40;22;50;18;14;16;27;54;33;59;20;13;2;28;57;44;23;63;46;39;6;41;21;48;47;17;37
4;49;7;43;10;38;42;31;24;34;62;3;11;45;15;64;51;5;29;8;60;61;52;32;53;25;56;30;1;58;9;35;36;55;26;19;12;40;22;50;18;14;16;27;54;33;59;20;13;2;28;57;44;23;63;46;39;6;41;21;48;47;17;37;39;294
39;294;4;49;7;43;10;38;42;31;24;34;62;3;11;45;15;64;51;5;29;8;60;61;52;32;53;25;56;30;1;58;9;35;36;55;26;19;12;40;22;50;18;14;16;27;54;33;59;20;13;2;28;57;44;23;63;46;39;6;41;21;48;47;17;37
4;49;7;43;10;38;42;31;24;18;62;3;11;45;15;64;51;5;29;8;60;61;52;32;53;25;56;30;1;58;9;35;36;55;26;19;12;40;22;50;34;14;16;27;54;33;59;20;13;2;28;57;44;23;63;46;39;6;41;21;48;47;17;37;39;298
39;298;4;49;7;43;10;38;42;31;24;18;62;3;11;45;15;64;51;5;29;8;60;61;52;32;53;25;56;30;1;58;9;35;36;55;26;19;12;40;22;50;34;14;16;27;54;33;59;20;13;2;28;57;44;23;63;46;39;6;41;21;48;47;17;37
4;49;7;43;10;38;42;31;24;18;54;3;11;45;15;64;51;5;29;8;60;61;52;32;53;25;56;30;1;58;9;35;36;55;26;19;12;40;22;50;34;14;16;27;62;33;59;20;13;2;28;57;44;23;63;46;39;6;41;21;48;47;17;37;39;302
39;302;4;49;7;43;10;38;42;31;24;18;54;3;11;45;15;64;51;5;29;8;60;61;52;32;53;25;56;30;1;58;9;35;36;55;26;19;12;40;22;50;34;14;16;27;62;33;59;20;13;2;28;57;44;23;63;46;39;6;41;21;48;47;17;37
4;49;7;43;10;38;42;31;24;18;54;3;28;45;15;64;51;5;29;8;60;61;52;32;53;25;56;30;1;58;9;35;36;55;26;19;12;40;22;50;34;14;16;27;62;33;59;20;13;2;11;57;44;23;63;46;39;6;41;21;48;47;17;37;39;302
39;302;4;49;7;43;10;38;42;31;24;18;54;3;28;45;15;64;51;5;29;8;60;61;52;32;53;25;56;30;1;58;9;35;36;55;26;19;12;40;22;50;34;14;16;27;62;33;59;20;13;2;11;57;44;23;63;46;39;6;41;21;48;47;17;37
4;49;7;43;10;38;42;8;24;18;54;3;28;45;15;64;51;5;29;31;60;61;52;32;53;25;56;30;1;58;9;35;36;55;26;19;12;40;22;50;34;14;16;27;62;33;59;20;13;2;11;57;44;23;63;46;39;6;41;21;48;47;17;37;39;308
39;302;4;49;7;43;10;38;42;31;24;18;54;3;28;45;15;64;51;5;29;8;60;61;52;32;53;25;56;30;1;58;9;35;36;55;26;19;12;40;22;50;34;14;16;27;62;33;59;20;13;2;11;57;44;23;63;46;39;6;41;21;48;47;17;37
4;49;7;43;10;38;42;31;25;18;54;3;28;45;15;64;51;5;29;8;60;61;52;32;53;24;56;30;1;58;9;35;36;55;26;19;12;40;22;50;34;14;16;27;62;33;59;20;13;2;11;57;44;23;63;46;39;6;41;21;48;47;17;37;39;302
39;302;4;49;7;43;10;38;42;31;25;18;54;3;28;45;15;64;51;5;29;8;60;61;52;32;53;24;56;30;1;58;9;35;36;55;26;19;12;40;22;50;34;14;16;27;62;33;59;20;13;2;11;57;44;23;63;46;39;6;41;21;48;47;17;37
4;49;7;43;10;38;42;31;25;18;54;3;28;45;15;64;51;5;29;8;60;61;52;32;53;24;56;30;1;58;9;35;57;55;26;19;12;40;22;50;34;14;16;27;62;33;59;20;13;2;11;36;44;23;63;46;39;6;41;21;48;47;17;37;39;298
39;298;4;49;7;43;10;38;42;31;25;18;54;3;28;45;15;64;51;5;29;8;60;61;52;32;53;24;56;30;1;58;9;35;57;55;26;19;12;40;22;50;34;14;16;27;62;33;59;20;13;2;11;36;44;23;63;46;39;6;41;21;48;47;17;37
4;49;7;43;10;38;42;31;25;18;54;3;28;45;15;64;51;5;29;8;60;61;52;32;53;24;56;30;1;58;9;35;57;55;26;19;12;40;22;50;34;14;16;33;62;27;59;20;13;2;11;36;44;23;63;46;39;6;41;21;48;47;17;37;39;298
39;298;4;49;7;43;10;38;42;31;25;18;54;3;28;45;15;64;51;5;29;8;60;61;52;32;53;24;56;30;1;58;9;35;57;55;26;19;12;40;22;50;34;14;16;33;62;27;59;20;13;2;11;36;44;23;63;46;39;6;41;21;48;47;17;37
4;49;7;43;10;38;42;31;25;18;54;3;28;45;15;64;51;5;29;8;60;61;52;32;53;24;56;30;1;58;9;35;57;55;26;19;12;40;22;50;34;14;36;33;62;27;59;20;13;2;11;16;44;23;63;46;39;6;41;21;48;47;17;37;39;298
39;298;4;49;7;43;10;38;42;31;25;18;54;3;28;45;15;64;51;5;29;8;60;61;52;32;53;24;56;30;1;58;9;35;57;55;26;19;12;40;22;50;34;14;36;33;62;27;59;20;13;2;11;16;44;23;63;46;39;6;41;21;48;47;17;37
4;49;7;43;10;38;42;31;25;18;54;3;28;45;15;64;51;5;29;8;60;61;52;32;53;24;56;30;1;57;9;35;58;55;26;19;12;40;22;50;34;14;36;33;62;27;59;20;13;2;11;16;44;23;63;46;39;6;41;21;48;47;17;37;39;296
39;296;4;49;7;43;10;38;42;31;25;18;54;3;28;45;15;64;51;5;29;8;60;61;52;32;53;24;56;30;1;57;9;35;58;55;26;19;12;40;22;50;34;14;36;33;62;27;59;20;13;2;11;16;44;23;63;46;39;6;41;21;48;47;17;37
4;49;7;43;10;38;42;31;25;18;54;3;28;45;15;64;51;5;29;8;60;61;52;32;53;24;56;30;1;57;9;35;58;55;26;19;12;40;22;50;34;14;36;33;62;27;59;20;13;2;11;16;44;23;63;37;39;6;41;21;48;47;17;46;39;296
39;296;4;49;7;43;10;38;42;31;25;18;54;3;28;45;15;64;51;5;29;8;60;61;52;32;53;24;56;30;1;57;9;35;58;55;26;19;12;40;22;50;34;14;36;33;62;27;59;20;13;2;11;16;44;23;63;37;39;6;41;21;48;47;17;46
4;49;7;43;10;38;42;31;25;18;29;3;28;45;15;64;51;5;54;8;60;61;52;32;53;24;56;30;1;57;9;35;58;55;26;19;12;40;22;50;34;14;36;33;62;27;59;20;13;2;11;16;44;23;63;37;39;6;41;21;48;47;17;46;39;296
39;296;4;49;7;43;10;38;42;31;25;18;29;3;28;45;15;64;51;5;54;8;60;61;52;32;53;24;56;30;1;57;9;35;58;55;26;19;12;40;22;50;34;14;36;33;62;27;59;20;13;2;11;16;44;23;63;37;39;6;41;21;48;47;17;46
4;49;7;43;10;38;42;31;25;18;29;3;28;45;15;64;51;5;54;8;60;61;52;32;53;24;56;30;40;57;9;35;58;55;26;19;12;1;22;50;34;14;36;33;62;27;59;20;13;2;11;16;44;23;63;37;39;6;41;21;48;47;17;46;39;296
39;296;4;49;7;43;10;38;42;31;25;18;29;3;28;45;15;64;51;5;54;8;60;61;52;32;53;24;56;30;40;57;9;35;58;55;26;19;12;1;22;50;34;14;36;33;62;27;59;20;13;2;11;16;44;23;63;37;39;6;41;21;48;47;17;46
4;49;7;43;10;38;42;31;25;18;29;3;28;45;15;64;51;5;54;61;60;8;52;32;53;24;56;30;40;57;9;35;58;55;26;19;12;1;22;50;34;14;36;33;62;27;59;20;13;2;11;16;44;23;63;37;39;6;41;21;48;47;17;46;39;304
40;296;4;49;7;43;10;38;42;31;25;18;29;3;28;45;15;64;51;5;54;8;60;61;52;32;53;24;56;30;40;57;9;35;58;55;26;19;12;1;22;50;34;14;36;33;62;27;59;20;13;2;11;16;44;23;63;37;39;6;41;21;48;47;17;46
4;49;7;43;10;38;42;31;25;18;29;3;28;45;15;64;51;5;54;8;35;61;52;32;53;24;56;30;40;57;9;60;58;55;26;19;12;1;22;50;34;14;36;33;62;27;59;20;13;2;11;16;44;23;63;37;39;6;41;21;48;47;17;46;40;290
40;290;4;49;7;43;10;38;42;31;25;18;29;3;28;45;15;64;51;5;54;8;35;61;52;32;53;24;56;30;40;57;9;60;58;55;26;19;12;1;22;50;34;14;36;33;62;27;59;20;13;2;11;16;44;23;63;37;39;6;41;21;48;47;17;46
4;49;7;43;10;37;42;31;25;18;29;3;28;45;15;64;51;5;54;8;35;61;52;32;53;24;56;30;40;57;9;60;58;55;26;19;12;1;22;50;34;14;36;33;62;27;59;20;13;2;11;16;44;23;63;38;39;6;41;21;48;47;17;46;40;282
40;282;4;49;7;43;10;37;42;31;25;18;29;3;28;45;15;64;51;5;54;8;35;61;52;32;53;24;56;30;40;57;9;60;58;55;26;19;12;1;22;50;34;14;36;33;62;27;59;20;13;2;11;16;44;23;63;38;39;6;41;21;48;47;17;46
4;49;7;43;10;37;42;31;25;18;29;3;28;45;15;64;51;5;54;8;35;61;52;32;1;24;56;30;40;57;9;60;58;55;26;19;12;53;22;50;34;14;36;33;62;27;59;20;13;2;11;16;44;23;63;38;39;6;41;21;48;47;17;46;40;282
40;282;4;49;7;43;10;37;42;31;25;18;29;3;28;45;15;64;51;5;54;8;35;61;52;32;1;24;56;30;40;57;9;60;58;55;26;19;12;53;22;50;34;14;36;33;62;27;59;20;13;2;11;16;44;23;63;38;39;6;41;21;48;47;17;46
4;49;7;43;10;37;42;31;25;18;29;3;28;45;15;64;51;5;47;8;35;61;52;32;1;24;56;30;40;57;9;60;58;55;26;19;12;53;22;50;34;14;36;33;62;27;59;20;13;2;11;16;44;23;63;38;39;6;41;21;48;54;17;46;40;266
40;266;4;49;7;43;10;37;42;31;25;18;29;3;28;45;15;64;51;5;47;8;35;61;52;32;1;24;56;30;40;57;9;60;58;55;26;19;12;53;22;50;34;14;36;33;62;27;59;20;13;2;11;16;44;23;63;38;39;6;41;21;48;54;17;46
4;49;7;43;10;37;42;31;25;18;29;3;28;45;15;64;51;5;47;8;35;61;52;32;1;24;56;30;13;57;9;60;58;55;26;19;12;53;22;50;34;14;36;33;62;27;59;20;40;2;11;16;44;23;63;38;39;6;41;21;48;54;17;46;40;266
40;266;4;49;7;43;10;37;42;31;25;18;29;3;28;45;15;64;51;5;47;8;35;61;52;32;1;24;56;30;13;57;9;60;58;55;26;19;12;53;22;50;34;14;36;33;62;27;59;20;40;2;11;16;44;23;63;38;39;6;41;21;48;54;17;46
4;49;7;43;10;37;42;31;25;18;29;3;28;45;15;64;51;5;47;8;35;61;52;32;1;30;56;24;13;57;9;60;58;55;26;19;12;53;22;50;34;14;36;33;62;27;59;20;40;2;11;16;44;23;63;38;39;6;41;21;48;54;17;46;40;270
40;270;4;49;7;43;10;37;42;31;25;18;29;3;28;45;15;64;51;5;47;8;35;61;52;32;1;30;56;24;13;57;9;60;58;55;26;19;12;53;22;50;34;14;36;33;62;27;59;20;40;2;11;16;44;23;63;38;39;6;41;21;48;54;17;46
4;49;7;43;10;37;42;31;25;18;29;3;28;45;15;64;51;5;47;8;35;61;52;32;1;30;21;24;13;57;9;60;58;55;26;19;12;53;22;50;34;14;36;33;62;27;59;20;40;2;11;16;44;23;63;38;39;6;41;56;48;54;17;46;40;266
40;266;4;49;7;43;10;37;42;31;25;18;29;3;28;45;15;64;51;5;47;8;35;61;52;32;1;30;21;24;13;57;9;60;58;55;26;19;12;53;22;50;34;14;36;33;62;27;59;20;40;2;11;16;44;23;63;38;39;6;41;56;48;54;17;46
4;48;7;43;10;37;42;31;25;18;29;3;28;45;15;64;51;5;47;8;35;61;52;32;1;30;21;24;13;57;9;60;58;55;26;19;12;53;22;50;34;14;36;33;62;27;59;20;40;2;11;16;44;23;63;38;39;6;41;56;49;54;17;46;40;266
40;266;4;48;7;43;10;37;42;31;25;18;29;3;28;45;15;64;51;5;47;8;35;61;52;32;1;30;21;24;13;57;9;60;58;55;26;19;12;53;22;50;34;14;36;33;62;27;59;20;40;2;11;16;44;23;63;38;39;6;41;56;49;54;17;46
4;48;7;43;10;37;42;31;25;18;29;3;28;45;15;64;51;5;47;8;35;61;52;32;1;30;21;24;26;57;9;60;58;55;13;19;12;53;22;50;34;14;36;33;62;27;59;20;40;2;11;16;44;23;63;38;39;6;41;56;49;54;17;46;40;272
40;272;4;48;7;43;10;37;42;31;25;18;29;3;28;45;15;64;51;5;47;8;35;61;52;32;1;30;21;24;26;57;9;60;58;55;13;19;12;53;22;50;34;14;36;33;62;27;59;20;40;2;11;16;44;23;63;38;39;6;41;56;49;54;17;46
4;48;7;43;10;37;42;31;25;18;29;3;28;45;15;64;51;5;47;8;35;61;52;32;1;30;21;24;26;57;9;60;58;54;13;19;12;53;22;50;34;14;36;33;62;27;59;20;40;2;11;16;44;23;63;38;39;6;41;56;49;55;17;46;40;272
40;272;4;48;7;43;10;37;42;31;25;18;29;3;28;45;15;64;51;5;47;8;35;61;52;32;1;30;21;24;26;57;9;60;58;54;13;19;12;53;22;50;34;14;36;33;62;27;59;20;40;2;11;16;44;23;63;38;39;6;41;56;49;55;17;46
4;48;7;43;10;37;1;31;25;18;29;3;28;45;15;64;51;5;47;8;35;61;52;32;42;30;21;24;26;57;9;60;58;54;13;19;12;53;22;50;34;14;36;33;62;27;59;20;40;2;11;16;44;23;63;38;39;6;41;56;49;55;17;46;40;272
40;272;4;48;7;43;10;37;1;31;25;18;29;3;28;45;15;64;51;5;47;8;35;61;52;32;42;30;21;24;26;57;9;60;58;54;13;19;12;53;22;50;34;14;36;33;62;27;59;20;40;2;11;16;44;23;63;38;39;6;41;56;49;55;17;46
4;48;7;43;10;37;1;31;2;18;29;3;28;45;15;64;51;5;47;8;35;61;52;32;42;30;21;24;26;57;9;60;58;54;13;19;12;53;22;50;34;14;36;33;62;27;59;20;40;25;11;16;44;23;63;38;39;6;41;56;49;55;17;46;40;272
40;272;4;48;7;43;10;37;1;31;2;18;29;3;28;45;15;64;51;5;47;8;35;61;52;32;42;30;21;24;26;57;9;60;58;54;13;19;12;53;22;50;34;14;36;33;62;27;59;20;40;25;11;16;44;23;63;38;39;6;41;56;49;55;17;46
4;48;7;43;10;37;1;31;2;18;29;3;28;45;15;64;51;5;47;8;35;61;52;32;42;30;21;24;26;57;9;60;58;54;13;19;12;53;22;50;34;14;36;33;62;27;59;20;40;25;46;16;44;23;63;38;39;6;41;56;49;55;17;11;40;272
40;272;4;48;7;43;10;37;1;31;2;18;29;3;28;45;15;64;51;5;47;8;35;61;52;32;42;30;21;24;26;57;9;60;58;54;13;19;12;53;22;50;34;14;36;33;62;27;59;20;40;25;46;16;44;23;63;38;39;6;41;56;49;55;17;11
4;59;7;43;10;37;1;31;2;18;29;3;28;45;15;64;51;5;47;8;35;61;52;32;42;30;21;24;26;57;9;60;58;54;13;19;12;53;22;50;34;14;36;33;62;27;48;20;40;25;46;16;44;23;63;38;39;6;41;56;49;55;17;11;40;272
40;272;4;59;7;43;10;37;1;31;2;18;29;3;28;45;15;64;51;5;47;8;35;61;52;32;42;30;21;24;26;57;9;60;58;54;13;19;12;53;22;50;34;14;36;33;62;27;48;20;40;25;46;16;44;23;63;38;39;6;41;56;49;55;17;11
4;59;45;43;10;37;1;31;2;18;29;3;28;7;15;64;51;5;47;8;35;61;52;32;42;30;21;24;26;57;9;60;58;54;13;19;12;53;22;50;34;14;36;33;62;27;48;20;40;25;46;16;44;23;63;38;39;6;41;56;49;55;17;11;40;266
40;266;4;59;45;43;10;37;1;31;2;18;29;3;28;7;15;64;51;5;47;8;35;61;52;32;42;30;21;24;26;57;9;60;58;54;13;19;12;53;22;50;34;14;36;33;62;27;48;20;40;25;46;16;44;23;63;38;39;6;41;56;49;55;17;11
4;59;45;43;10;37;1;31;2;18;29;3;28;7;15;64;51;5;47;8;35;61;52;32;42;30;21;24;26;57;9;60;58;54;13;19;12;53;22;50;34;14;36;33;62;27;48;20;40;25;46;16;44;41;63;38;39;6;23;56;49;55;17;11;40;266
40;266;4;59;45;43;10;37;1;31;2;18;29;3;28;7;15;64;51;5;47;8;35;61;52;32;42;30;21;24;26;57;9;60;58;54;13;19;12;53;22;50;34;14;36;33;62;27;48;20;40;25;46;16;44;41;63;38;39;6;23;56;49;55;17;11
4;5;45;43;10;37;1;31;2;18;29;3;28;7;15;64;51;59;47;8;35;61;52;32;42;30;21;24;26;57;9;60;58;54;13;19;12;53;22;50;34;14;36;33;62;27;48;20;40;25;46;16;44;41;63;38;39;6;23;56;49;55;17;11;40;266
40;266;4;5;45;43;10;37;1;31;2;18;29;3;28;7;15;64;51;59;47;8;35;61;52;32;42;30;21;24;26;57;9;60;58;54;13;19;12;53;22;50;34;14;36;33;62;27;48;20;40;25;46;16;44;41;63;38;39;6;23;56;49;55;17;11
4;5;45;43;10;37;1;31;2;18;29;3;28;7;15;64;51;59;47;8;35;61;52;32;42;30;21;24;26;57;9;60;58;54;13;19;12;53;22;50;34;14;36;33;11;27;48;20;40;25;46;16;44;41;63;38;39;6;23;56;49;55;17;62;40;266
40;266;4;5;45;43;10;37;1;31;2;18;29;3;28;7;15;64;51;59;47;8;35;61;52;32;42;30;21;24;26;57;9;60;58;54;13;19;12;53;22;50;34;14;36;33;11;27;48;20;40;25;46;16;44;41;63;38;39;6;23;56;49;55;17;62
4;5;45;43;10;37;1;31;2;18;29;3;28;7;15;64;51;59;57;8;35;61;52;32;42;30;21;24;26;47;9;60;58;54;13;19;12;53;22;50;34;14;36;33;11;27;48;20;40;25;46;16;44;41;63;38;39;6;23;56;49;55;17;62;40;266
40;266;4;5;45;43;10;37;1;31;2;18;29;3;28;7;15;64;51;59;57;8;35;61;52;32;42;30;21;24;26;47;9;60;58;54;13;19;12;53;22;50;34;14;36;33;11;27;48;20;40;25;46;16;44;41;63;38;39;6;23;56;49;55;17;62
4;5;45;43;10;37;1;31;2;18;29;3;28;7;15;64;51;59;57;8;35;61;52;32;42;30;21;24;26;47;9;60;58;54;13;19;40;53;22;50;34;14;36;33;11;27;48;20;12;25;46;16;44;41;63;38;39;6;23;56;49;55;17;62;40;270
41;270;4;5;45;43;10;37;1;31;2;18;29;3;28;7;15;64;51;59;57;8;35;61;52;32;42;30;21;24;26;47;9;60;58;54;13;19;40;53;22;50;34;14;36;33;11;27;48;20;12;25;46;16;44;41;63;38;39;6;23;56;49;55;17;62
25;5;45;43;10;37;1;31;2;18;29;3;28;7;15;64;51;59;57;8;35;61;52;32;42;30;21;24;26;47;9;60;58;54;13;19;40;53;22;50;34;14;36;33;11;27;48;20;12;4;46;16;44;41;63;38;39;6;23;56;49;55;17;62;41;270
41;270;25;5;45;43;10;37;1;31;2;18;29;3;28;7;15;64;51;59;57;8;35;61;52;32;42;30;21;24;26;47;9;60;58;54;13;19;40;53;22;50;34;14;36;33;11;27;48;20;12;4;46;16;44;41;63;38;39;6;23;56;49;55;17;62
25;5;45;43;10;37;1;31;2;18;29;3;28;7;15;64;51;59;57;8;35;61;52;32;42;30;21;24;26;47;9;60;58;54;13;19;40;53;27;50;34;14;36;33;11;22;48;20;12;4;46;16;44;41;63;38;39;6;23;56;49;55;17;62;41;286
41;270;25;5;45;43;10;37;1;31;2;18;29;3;28;7;15;64;51;59;57;8;35;61;52;32;42;30;21;24;26;47;9;60;58;54;13;19;40;53;22;50;34;14;36;33;11;27;48;20;12;4;46;16;44;41;63;38;39;6;23;56;49;55;17;62
25;5;45;43;10;37;1;31;2;55;29;3;28;7;15;64;51;59;57;8;35;61;52;32;42;30;21;24;26;47;9;60;58;54;13;19;40;53;22;50;34;14;36;33;11;27;48;20;12;4;46;16;44;41;63;38;39;6;23;56;49;18;17;62;41;242
41;242;25;5;45;43;10;37;1;31;2;55;29;3;28;7;15;64;51;59;57;8;35;61;52;32;42;30;21;24;26;47;9;60;58;54;13;19;40;53;22;50;34;14;36;33;11;27;48;20;12;4;46;16;44;41;63;38;39;6;23;56;49;18;17;62
25;5;63;43;10;37;1;31;2;55;29;3;28;7;15;64;51;59;57;8;35;61;52;32;42;30;21;24;26;47;9;60;58;54;13;19;40;53;22;50;34;14;36;33;11;27;48;20;12;4;46;16;44;41;45;38;39;6;23;56;49;18;17;62;41;242
41;242;25;5;63;43;10;37;1;31;2;55;29;3;28;7;15;64;51;59;57;8;35;61;52;32;42;30;21;24;26;47;9;60;58;54;13;19;40;53;22;50;34;14;36;33;11;27;48;20;12;4;46;16;44;41;45;38;39;6;23;56;49;18;17;62
25;5;63;43;10;37;1;31;2;55;29;3;28;7;15;64;51;59;57;8;35;61;52;32;42;30;21;24;26;47;9;60;58;54;13;19;40;53;22;50;36;14;34;33;11;27;48;20;12;4;46;16;44;41;45;38;39;6;23;56;49;18;17;62;41;242
41;242;25;5;63;43;10;37;1;31;2;55;29;3;28;7;15;64;51;59;57;8;35;61;52;32;42;30;21;24;26;47;9;60;58;54;13;19;40;53;22;50;36;14;34;33;11;27;48;20;12;4;46;16;44;41;45;38;39;6;23;56;49;18;17;62
25;5;63;43;10;37;1;31;2;55;29;3;28;7;15;64;51;39;57;8;35;61;52;32;42;30;21;24;26;47;9;60;58;54;13;19;40;53;22;50;36;14;34;33;11;27;48;20;12;4;46;16;44;41;45;38;59;6;23;56;49;18;17;62;41;242
41;242;25;5;63;43;10;37;1;31;2;55;29;3;28;7;15;64;51;39;57;8;35;61;52;32;42;30;21;24;26;47;9;60;58;54;13;19;40;53;22;50;36;14;34;33;11;27;48;20;12;4;46;16;44;41;45;38;59;6;23;56;49;18;17;62
25;5;63;43;10;8;1;31;2;55;29;3;28;7;15;64;51;39;57;37;35;61;52;32;42;30;21;24;26;47;9;60;58;54;13;19;40;53;22;50;36;14;34;33;11;27;48;20;12;4;46;16;44;41;45;38;59;6;23;56;49;18;17;62;41;244
41;244;25;5;63;43;10;8;1;31;2;55;29;3;28;7;15;64;51;39;57;37;35;61;52;32;42;30;21;24;26;47;9;60;58;54;13;19;40;53;22;50;36;14;34;33;11;27;48;20;12;4;46;16;44;41;45;38;59;6;23;56;49;18;17;62
25;5;63;43;10;8;1;31;2;55;29;3;28;7;15;64;51;39;57;37;35;61;52;32;42;30;21;24;26;47;11;60;58;54;13;19;40;53;22;50;36;14;34;33;9;27;48;20;12;4;46;16;44;41;45;38;59;6;23;56;49;18;17;62;41;244
41;244;25;5;63;43;10;8;1;31;2;55;29;3;28;7;15;64;51;39;57;37;35;61;52;32;42;30;21;24;26;47;11;60;58;54;13;19;40;53;22;50;36;14;34;33;9;27;48;20;12;4;46;16;44;41;45;38;59;6;23;56;49;18;17;62
