"X1";"X27344";"X3";"X11";"X20";"X22";"X1.1";"X26";"X12";"X5";"X14";"X4";"X29";"X25";"X7";"X27";"X28";"X19";"X13";"X31";"X30";"X18";"X8";"X9";"X16";"X6";"X32";"X21";"X23";"X10";"X17";"X24";"X2";"X15"
21;13;11;22;16;15;26;9;32;14;31;19;3;7;2;8;25;5;29;24;27;23;10;28;20;18;30;12;17;6;1;4;74;27120
74;26566;21;19;11;22;16;15;26;9;32;14;31;13;3;7;2;8;25;5;29;24;27;23;10;28;20;18;30;12;17;6;1;4
21;19;11;22;16;15;26;9;32;14;31;13;3;7;2;8;25;29;5;24;27;23;10;28;20;18;30;12;17;6;1;4;74;26616
74;26616;21;19;11;22;16;15;26;9;32;14;31;13;3;7;2;8;25;29;5;24;27;23;10;28;20;18;30;12;17;6;1;4
21;11;19;22;16;15;26;9;32;14;31;13;3;7;2;8;25;29;5;24;27;23;10;28;20;18;30;12;17;6;1;4;74;26548
74;26548;21;11;19;22;16;15;26;9;32;14;31;13;3;7;2;8;25;29;5;24;27;23;10;28;20;18;30;12;17;6;1;4
21;11;19;22;16;15;26;9;32;14;31;13;3;7;2;28;25;29;5;24;27;23;10;8;20;18;30;12;17;6;1;4;74;26136
74;26136;21;11;19;22;16;15;26;9;32;14;31;13;3;7;2;28;25;29;5;24;27;23;10;8;20;18;30;12;17;6;1;4
21;11;20;22;16;15;26;9;32;14;31;13;3;7;2;28;25;29;5;24;27;23;10;8;19;18;30;12;17;6;1;4;74;26396
74;26396;21;11;20;22;16;15;26;9;32;14;31;13;3;7;2;28;25;29;5;24;27;23;10;8;19;18;30;12;17;6;1;4
21;20;11;22;16;15;26;9;32;14;31;13;3;7;2;28;25;29;5;24;27;23;10;8;19;18;30;12;17;6;1;4;74;26504
74;26504;21;20;11;22;16;15;26;9;32;14;31;13;3;7;2;28;25;29;5;24;27;23;10;8;19;18;30;12;17;6;1;4
21;20;11;22;16;15;26;9;32;14;31;13;3;7;2;28;25;29;5;8;27;23;10;24;19;18;30;12;17;6;1;4;74;26412
74;26412;21;20;11;22;16;15;26;9;32;14;31;13;3;7;2;28;25;29;5;8;27;23;10;24;19;18;30;12;17;6;1;4
21;7;11;22;16;15;26;9;32;14;31;13;3;20;2;28;25;29;5;8;27;23;10;24;19;18;30;12;17;6;1;4;74;25830
74;25830;21;7;11;22;16;15;26;9;32;14;31;13;3;20;2;28;25;29;5;8;27;23;10;24;19;18;30;12;17;6;1;4
21;7;11;22;16;15;26;12;32;14;31;13;3;20;2;28;25;29;5;8;27;23;10;24;19;18;30;9;17;6;1;4;74;25750
74;25750;21;7;11;22;16;15;26;12;32;14;31;13;3;20;2;28;25;29;5;8;27;23;10;24;19;18;30;9;17;6;1;4
21;7;11;22;16;15;26;12;32;14;19;13;3;20;2;28;25;29;5;8;27;23;10;24;31;18;30;9;17;6;1;4;74;26030
75;26030;21;7;11;22;16;15;26;12;32;14;19;13;3;20;2;28;25;29;5;8;27;23;10;24;31;18;30;9;17;6;1;4
21;7;11;22;16;15;26;12;32;23;19;13;3;20;2;28;25;29;5;8;27;14;10;24;31;18;30;9;17;6;1;4;75;26430
75;26430;21;7;11;22;16;15;26;12;32;23;19;13;3;20;2;28;25;29;5;8;27;14;10;24;31;18;30;9;17;6;1;4
21;7;11;22;16;26;15;12;32;23;19;13;3;20;2;28;25;29;5;8;27;14;10;24;31;18;30;9;17;6;1;4;75;26174
75;26174;21;7;11;22;16;26;15;12;32;23;19;13;3;20;2;28;25;29;5;8;27;14;10;24;31;18;30;9;17;6;1;4
21;2;11;22;16;26;15;12;32;23;19;13;3;20;7;28;25;29;5;8;27;14;10;24;31;18;30;9;17;6;1;4;75;26654
75;26174;21;7;11;22;16;26;15;12;32;23;19;13;3;20;2;28;25;29;5;8;27;14;10;24;31;18;30;9;17;6;1;4
21;7;11;22;16;26;15;12;32;23;19;13;3;20;2;28;25;29;5;8;27;14;10;24;31;18;30;9;17;4;1;6;75;26254
75;26254;21;7;11;22;16;26;15;12;32;23;19;13;3;20;2;28;25;29;5;8;27;14;10;24;31;18;30;9;17;4;1;6
21;7;11;22;16;26;15;12;32;23;19;13;3;20;2;28;25;29;5;8;27;14;10;24;31;30;18;9;17;4;1;6;75;26534
75;26534;21;7;11;22;16;26;15;12;32;23;19;13;3;20;2;28;25;29;5;8;27;14;10;24;31;30;18;9;17;4;1;6
21;7;11;22;16;26;27;12;32;23;19;13;3;20;2;28;25;29;5;8;15;14;10;24;31;30;18;9;17;4;1;6;75;26282
75;26282;21;7;11;22;16;26;27;12;32;23;19;13;3;20;2;28;25;29;5;8;15;14;10;24;31;30;18;9;17;4;1;6
21;7;26;22;16;11;27;12;32;23;19;13;3;20;2;28;25;29;5;8;15;14;10;24;31;30;18;9;17;4;1;6;75;26282
75;26282;21;7;26;22;16;11;27;12;32;23;19;13;3;20;2;28;25;29;5;8;15;14;10;24;31;30;18;9;17;4;1;6
21;27;26;22;16;11;7;12;32;23;19;13;3;20;2;28;25;29;5;8;15;14;10;24;31;30;18;9;17;4;1;6;75;25990
75;25990;21;27;26;22;16;11;7;12;32;23;19;13;3;20;2;28;25;29;5;8;15;14;10;24;31;30;18;9;17;4;1;6
21;27;26;22;16;10;7;12;32;23;19;13;3;20;2;28;25;29;5;8;15;14;11;24;31;30;18;9;17;4;1;6;75;25950
75;25950;21;27;26;22;16;10;7;12;32;23;19;13;3;20;2;28;25;29;5;8;15;14;11;24;31;30;18;9;17;4;1;6
21;27;26;22;16;10;7;12;13;23;19;32;3;20;2;28;25;29;5;8;15;14;11;24;31;30;18;9;17;4;1;6;75;25792
75;25792;21;27;26;22;16;10;7;12;13;23;19;32;3;20;2;28;25;29;5;8;15;14;11;24;31;30;18;9;17;4;1;6
21;27;26;22;16;10;7;12;13;23;19;32;3;20;5;28;25;29;2;8;15;14;11;24;31;30;18;9;17;4;1;6;75;25672
75;25672;21;27;26;22;16;10;7;12;13;23;19;32;3;20;5;28;25;29;2;8;15;14;11;24;31;30;18;9;17;4;1;6
21;27;26;22;16;10;7;12;13;23;19;32;3;20;5;28;25;29;24;8;15;14;11;2;31;30;18;9;17;4;1;6;75;25868
75;25868;21;27;26;22;16;10;7;12;13;23;19;32;3;20;5;28;25;29;24;8;15;14;11;2;31;30;18;9;17;4;1;6
21;27;26;22;16;10;7;12;13;23;19;32;3;4;5;28;25;29;24;8;15;14;11;2;31;30;18;9;17;20;1;6;75;25776
75;25776;21;27;26;22;16;10;7;12;13;23;19;32;3;4;5;28;25;29;24;8;15;14;11;2;31;30;18;9;17;20;1;6
21;27;26;9;16;10;7;12;13;23;19;32;3;4;5;28;25;29;24;8;15;14;11;2;31;30;18;22;17;20;1;6;75;25702
75;25702;21;27;26;9;16;10;7;12;13;23;19;32;3;4;5;28;25;29;24;8;15;14;11;2;31;30;18;22;17;20;1;6
21;27;26;9;16;10;7;12;13;23;19;32;3;4;5;28;25;30;24;8;15;14;11;2;31;29;18;22;17;20;1;6;75;25802
75;25702;21;27;26;9;16;10;7;12;13;23;19;32;3;4;5;28;25;29;24;8;15;14;11;2;31;30;18;22;17;20;1;6
21;27;26;9;16;10;7;12;13;23;19;32;3;4;5;28;25;29;15;8;24;14;11;2;31;30;18;22;17;20;1;6;75;25964
75;25964;21;27;26;9;16;10;7;12;13;23;19;32;3;4;5;28;25;29;15;8;24;14;11;2;31;30;18;22;17;20;1;6
21;8;26;9;16;10;7;12;13;23;19;32;3;4;5;28;25;29;15;27;24;14;11;2;31;30;18;22;17;20;1;6;75;26566
75;26566;21;8;26;9;16;10;7;12;13;23;19;32;3;4;5;28;25;29;15;27;24;14;11;2;31;30;18;22;17;20;1;6
21;8;26;9;16;10;7;30;13;23;19;32;3;4;5;28;25;29;15;27;24;14;11;2;31;12;18;22;17;20;1;6;75;26898
75;26566;21;8;26;9;16;10;7;12;13;23;19;32;3;4;5;28;25;29;15;27;24;14;11;2;31;30;18;22;17;20;1;6
21;8;26;30;16;10;7;12;13;23;19;32;3;4;5;28;25;29;15;27;24;14;11;2;31;9;18;22;17;20;1;6;75;27192
75;26566;21;8;26;9;16;10;7;12;13;23;19;32;3;4;5;28;25;29;15;27;24;14;11;2;31;30;18;22;17;20;1;6
21;8;18;9;16;10;7;12;13;23;19;32;3;4;5;28;25;29;15;27;24;14;11;2;31;30;26;22;17;20;1;6;75;27206
76;26566;21;8;26;9;16;10;7;12;13;23;19;32;3;4;5;28;25;29;15;27;24;14;11;2;31;30;18;22;17;20;1;6
21;8;26;9;16;10;7;12;13;23;19;32;3;4;5;28;25;29;15;27;24;14;11;2;31;30;1;22;17;20;18;6;76;26670
76;26670;21;8;26;9;16;10;7;12;13;23;19;32;3;4;5;28;25;29;15;27;24;14;11;2;31;30;1;22;17;20;18;6
21;8;26;9;16;10;7;12;13;23;19;32;3;4;11;28;25;29;15;27;24;14;5;2;31;30;1;22;17;20;18;6;76;26430
76;26430;21;8;26;9;16;10;7;12;13;23;19;32;3;4;11;28;25;29;15;27;24;14;5;2;31;30;1;22;17;20;18;6
21;8;26;9;16;10;7;12;18;23;19;32;3;4;11;28;25;29;15;27;24;14;5;2;31;30;1;22;17;20;13;6;76;26064
76;26064;21;8;26;9;16;10;7;12;18;23;19;32;3;4;11;28;25;29;15;27;24;14;5;2;31;30;1;22;17;20;13;6
21;8;26;9;16;10;18;12;7;23;19;32;3;4;11;28;25;29;15;27;24;14;5;2;31;30;1;22;17;20;13;6;76;26928
76;26064;21;8;26;9;16;10;7;12;18;23;19;32;3;4;11;28;25;29;15;27;24;14;5;2;31;30;1;22;17;20;13;6
21;8;26;9;16;2;7;12;18;23;19;32;3;4;11;28;25;29;15;27;24;14;5;10;31;30;1;22;17;20;13;6;76;26904
76;26904;21;8;26;9;16;2;7;12;18;23;19;32;3;4;11;28;25;29;15;27;24;14;5;10;31;30;1;22;17;20;13;6
21;8;26;9;16;2;19;12;18;23;7;32;3;4;11;28;25;29;15;27;24;14;5;10;31;30;1;22;17;20;13;6;76;27010
76;26904;21;8;26;9;16;2;7;12;18;23;19;32;3;4;11;28;25;29;15;27;24;14;5;10;31;30;1;22;17;20;13;6
21;8;26;9;16;2;7;12;18;23;19;32;3;4;11;28;25;29;15;27;31;14;5;10;24;30;1;22;17;20;13;6;76;27524
76;26904;21;8;26;9;16;2;7;12;18;23;19;32;3;4;11;28;25;29;15;27;24;14;5;10;31;30;1;22;17;20;13;6
21;8;26;4;16;2;7;12;18;23;19;32;3;9;11;28;25;29;15;27;24;14;5;10;31;30;1;22;17;20;13;6;76;27044
76;27044;21;8;26;4;16;2;7;12;18;23;19;32;3;9;11;28;25;29;15;27;24;14;5;10;31;30;1;22;17;20;13;6
21;8;26;4;16;2;7;12;18;23;1;32;3;9;11;28;25;29;15;27;24;14;5;10;31;30;19;22;17;20;13;6;76;27580
76;27044;21;8;26;4;16;2;7;12;18;23;19;32;3;9;11;28;25;29;15;27;24;14;5;10;31;30;1;22;17;20;13;6
21;8;26;4;16;2;7;12;18;23;19;32;3;9;11;27;25;29;15;28;24;14;5;10;31;30;1;22;17;20;13;6;76;26844
76;26844;21;8;26;4;16;2;7;12;18;23;19;32;3;9;11;27;25;29;15;28;24;14;5;10;31;30;1;22;17;20;13;6
21;8;26;32;16;2;7;12;18;23;19;4;3;9;11;27;25;29;15;28;24;14;5;10;31;30;1;22;17;20;13;6;76;26046
76;26046;21;8;26;32;16;2;7;12;18;23;19;4;3;9;11;27;25;29;15;28;24;14;5;10;31;30;1;22;17;20;13;6
21;8;26;32;30;2;7;12;18;23;19;4;3;9;11;27;25;29;15;28;24;14;5;10;31;16;1;22;17;20;13;6;76;26976
76;26046;21;8;26;32;16;2;7;12;18;23;19;4;3;9;11;27;25;29;15;28;24;14;5;10;31;30;1;22;17;20;13;6
15;8;26;32;16;2;7;12;18;23;19;4;3;9;11;27;25;29;21;28;24;14;5;10;31;30;1;22;17;20;13;6;76;25670
76;25670;15;8;26;32;16;2;7;12;18;23;19;4;3;9;11;27;25;29;21;28;24;14;5;10;31;30;1;22;17;20;13;6
15;8;26;32;16;2;7;12;18;23;19;25;3;9;11;27;4;29;21;28;24;14;5;10;31;30;1;22;17;20;13;6;76;25854
76;25854;15;8;26;32;16;2;7;12;18;23;19;25;3;9;11;27;4;29;21;28;24;14;5;10;31;30;1;22;17;20;13;6
15;8;26;32;16;2;7;12;18;5;19;25;3;9;11;27;4;29;21;28;24;14;23;10;31;30;1;22;17;20;13;6;76;25750
76;25750;15;8;26;32;16;2;7;12;18;5;19;25;3;9;11;27;4;29;21;28;24;14;23;10;31;30;1;22;17;20;13;6
15;8;26;32;16;2;7;12;4;5;19;25;3;9;11;27;18;29;21;28;24;14;23;10;31;30;1;22;17;20;13;6;76;25612
76;25612;15;8;26;32;16;2;7;12;4;5;19;25;3;9;11;27;18;29;21;28;24;14;23;10;31;30;1;22;17;20;13;6
15;8;26;32;16;2;7;12;17;5;19;25;3;9;11;27;18;29;21;28;24;14;23;10;31;30;1;22;4;20;13;6;76;26216
76;25612;15;8;26;32;16;2;7;12;4;5;19;25;3;9;11;27;18;29;21;28;24;14;23;10;31;30;1;22;17;20;13;6
15;8;26;32;16;2;7;12;4;5;19;25;3;9;11;27;18;29;21;28;24;14;23;13;31;30;1;22;17;20;10;6;76;25732
76;25732;15;8;26;32;16;2;7;12;4;5;19;25;3;9;11;27;18;29;21;28;24;14;23;13;31;30;1;22;17;20;10;6
15;8;26;32;16;2;21;12;4;5;19;25;3;9;11;27;18;29;7;28;24;14;23;13;31;30;1;22;17;20;10;6;76;27506
76;25732;15;8;26;32;16;2;7;12;4;5;19;25;3;9;11;27;18;29;21;28;24;14;23;13;31;30;1;22;17;20;10;6
15;8;26;32;16;2;7;12;4;5;19;25;3;9;11;27;18;29;24;28;21;14;23;13;31;30;1;22;17;20;10;6;76;26032
77;25732;15;8;26;32;16;2;7;12;4;5;19;25;3;9;11;27;18;29;21;28;24;14;23;13;31;30;1;22;17;20;10;6
15;8;26;32;16;2;7;12;4;5;19;25;3;9;11;24;18;29;21;28;27;14;23;13;31;30;1;22;17;20;10;6;77;25972
77;25972;15;8;26;32;16;2;7;12;4;5;19;25;3;9;11;24;18;29;21;28;27;14;23;13;31;30;1;22;17;20;10;6
15;8;26;31;16;2;7;12;4;5;19;25;3;9;11;24;18;29;21;28;27;14;23;13;32;30;1;22;17;20;10;6;77;25792
77;25792;15;8;26;31;16;2;7;12;4;5;19;25;3;9;11;24;18;29;21;28;27;14;23;13;32;30;1;22;17;20;10;6
15;8;26;31;16;2;7;12;4;5;19;25;3;9;11;24;18;29;21;28;14;27;23;13;32;30;1;22;17;20;10;6;77;25976
77;25976;15;8;26;31;16;2;7;12;4;5;19;25;3;9;11;24;18;29;21;28;14;27;23;13;32;30;1;22;17;20;10;6
15;8;1;31;16;2;7;12;4;5;19;25;3;9;11;24;18;29;21;28;14;27;23;13;32;30;26;22;17;20;10;6;77;27014
77;27014;15;8;1;31;16;2;7;12;4;5;19;25;3;9;11;24;18;29;21;28;14;27;23;13;32;30;26;22;17;20;10;6
15;8;1;31;16;2;7;12;4;5;19;25;3;9;28;24;18;29;21;11;14;27;23;13;32;30;26;22;17;20;10;6;77;26108
77;26108;15;8;1;31;16;2;7;12;4;5;19;25;3;9;28;24;18;29;21;11;14;27;23;13;32;30;26;22;17;20;10;6
15;8;1;31;16;2;28;12;4;5;19;25;3;9;7;24;18;29;21;11;14;27;23;13;32;30;26;22;17;20;10;6;77;27212
77;27212;15;8;1;31;16;2;28;12;4;5;19;25;3;9;7;24;18;29;21;11;14;27;23;13;32;30;26;22;17;20;10;6
15;8;1;31;16;2;28;12;4;5;19;25;3;9;7;24;18;29;21;6;14;27;23;13;32;30;26;22;17;20;10;11;77;27412
77;27412;15;8;1;31;16;2;28;12;4;5;19;25;3;9;7;24;18;29;21;6;14;27;23;13;32;30;26;22;17;20;10;11
26;8;1;31;16;2;28;12;4;5;19;25;3;9;7;24;18;29;21;6;14;27;23;13;32;30;15;22;17;20;10;11;77;27132
77;27132;26;8;1;31;16;2;28;12;4;5;19;25;3;9;7;24;18;29;21;6;14;27;23;13;32;30;15;22;17;20;10;11
26;8;1;31;7;2;28;12;4;5;19;25;3;9;16;24;18;29;21;6;14;27;23;13;32;30;15;22;17;20;10;11;77;26812
77;26812;26;8;1;31;7;2;28;12;4;5;19;25;3;9;16;24;18;29;21;6;14;27;23;13;32;30;15;22;17;20;10;11
26;8;1;31;7;2;28;12;4;5;19;25;3;9;16;24;18;29;21;13;14;27;23;6;32;30;15;22;17;20;10;11;77;27372
77;27372;26;8;1;31;7;2;28;12;4;5;19;25;3;9;16;24;18;29;21;13;14;27;23;6;32;30;15;22;17;20;10;11
26;8;1;31;7;2;28;12;4;5;19;17;3;9;16;24;18;29;21;13;14;27;23;6;32;30;15;22;25;20;10;11;77;26892
77;26892;26;8;1;31;7;2;28;12;4;5;19;17;3;9;16;24;18;29;21;13;14;27;23;6;32;30;15;22;25;20;10;11
26;8;1;31;7;2;28;12;4;5;19;11;3;9;16;24;18;29;21;13;14;27;23;6;32;30;15;22;25;20;10;17;77;26492
77;26492;26;8;1;31;7;2;28;12;4;5;19;11;3;9;16;24;18;29;21;13;14;27;23;6;32;30;15;22;25;20;10;17
26;24;1;31;7;2;28;12;4;5;19;11;3;9;16;8;18;29;21;13;14;27;23;6;32;30;15;22;25;20;10;17;77;26446
77;26446;26;24;1;31;7;2;28;12;4;5;19;11;3;9;16;8;18;29;21;13;14;27;23;6;32;30;15;22;25;20;10;17
26;24;1;31;7;2;28;12;4;5;19;11;3;9;16;8;18;30;21;13;14;27;23;6;32;29;15;22;25;20;10;17;77;26826
77;26826;26;24;1;31;7;2;28;12;4;5;19;11;3;9;16;8;18;30;21;13;14;27;23;6;32;29;15;22;25;20;10;17
26;20;1;31;7;2;28;12;4;5;19;11;3;9;16;8;18;30;21;13;14;27;23;6;32;29;15;22;25;24;10;17;77;27126
77;27126;26;20;1;31;7;2;28;12;4;5;19;11;3;9;16;8;18;30;21;13;14;27;23;6;32;29;15;22;25;24;10;17
26;20;1;31;7;2;28;12;4;5;22;11;3;9;16;8;18;30;21;13;14;27;23;6;32;29;15;19;25;24;10;17;77;27126
77;27126;26;20;1;31;7;2;28;12;4;5;22;11;3;9;16;8;18;30;21;13;14;27;23;6;32;29;15;19;25;24;10;17
26;20;1;31;15;2;28;12;4;5;22;11;3;9;16;8;18;30;21;13;14;27;23;6;32;29;7;19;25;24;10;17;77;27566
77;27126;26;20;1;31;7;2;28;12;4;5;22;11;3;9;16;8;18;30;21;13;14;27;23;6;32;29;15;19;25;24;10;17
26;20;1;31;7;2;28;12;4;5;22;11;3;9;16;8;18;30;21;13;14;19;23;6;32;29;15;27;25;24;10;17;77;27366
77;27126;26;20;1;31;7;2;28;12;4;5;22;11;3;9;16;8;18;30;21;13;14;27;23;6;32;29;15;19;25;24;10;17
26;20;1;31;7;2;28;12;4;5;22;11;3;9;16;8;18;21;30;13;14;27;23;6;32;29;15;19;25;24;10;17;77;27466
77;27466;26;20;1;31;7;2;28;12;4;5;22;11;3;9;16;8;18;21;30;13;14;27;23;6;32;29;15;19;25;24;10;17
26;20;1;31;3;2;28;12;4;5;22;11;7;9;16;8;18;21;30;13;14;27;23;6;32;29;15;19;25;24;10;17;77;27566
78;27566;26;20;1;31;3;2;28;12;4;5;22;11;7;9;16;8;18;21;30;13;14;27;23;6;32;29;15;19;25;24;10;17
26;20;1;31;3;2;25;12;4;5;22;11;7;9;16;8;18;21;30;13;14;27;23;6;32;29;15;19;28;24;10;17;78;28286
78;27566;26;20;1;31;3;2;28;12;4;5;22;11;7;9;16;8;18;21;30;13;14;27;23;6;32;29;15;19;25;24;10;17
26;20;1;31;3;23;28;12;4;5;22;11;7;9;16;8;18;21;30;13;14;27;2;6;32;29;15;19;25;24;10;17;78;27526
78;27526;26;20;1;31;3;23;28;12;4;5;22;11;7;9;16;8;18;21;30;13;14;27;2;6;32;29;15;19;25;24;10;17
26;20;1;31;3;23;28;12;4;5;14;11;7;9;16;8;18;21;30;13;22;27;2;6;32;29;15;19;25;24;10;17;78;27840
78;27840;26;20;1;31;3;23;28;12;4;5;14;11;7;9;16;8;18;21;30;13;22;27;2;6;32;29;15;19;25;24;10;17
26;20;1;31;3;23;28;12;4;5;14;11;7;8;16;9;18;21;30;13;22;27;2;6;32;29;15;19;25;24;10;17;78;28480
78;28480;26;20;1;31;3;23;28;12;4;5;14;11;7;8;16;9;18;21;30;13;22;27;2;6;32;29;15;19;25;24;10;17
32;20;1;31;3;23;28;12;4;5;14;11;7;8;16;9;18;21;30;13;22;27;2;6;26;29;15;19;25;24;10;17;78;28920
78;28480;26;20;1;31;3;23;28;12;4;5;14;11;7;8;16;9;18;21;30;13;22;27;2;6;32;29;15;19;25;24;10;17
26;20;1;31;3;11;28;12;4;5;14;23;7;8;16;9;18;21;30;13;22;27;2;6;32;29;15;19;25;24;10;17;78;28702
78;28702;26;20;1;31;3;11;28;12;4;5;14;23;7;8;16;9;18;21;30;13;22;27;2;6;32;29;15;19;25;24;10;17
26;20;1;31;3;11;28;12;4;5;14;23;7;8;16;9;18;21;30;13;22;27;24;6;32;29;15;19;25;2;10;17;78;28584
78;28584;26;20;1;31;3;11;28;12;4;5;14;23;7;8;16;9;18;21;30;13;22;27;24;6;32;29;15;19;25;2;10;17
26;20;1;31;3;11;28;24;4;5;14;23;7;8;16;9;18;21;30;13;22;27;12;6;32;29;15;19;25;2;10;17;78;28638
78;28638;26;20;1;31;3;11;28;24;4;5;14;23;7;8;16;9;18;21;30;13;22;27;12;6;32;29;15;19;25;2;10;17
26;20;1;31;3;11;28;24;4;25;14;23;7;8;16;9;18;21;30;13;22;27;12;6;32;29;15;19;5;2;10;17;78;28086
78;28086;26;20;1;31;3;11;28;24;4;25;14;23;7;8;16;9;18;21;30;13;22;27;12;6;32;29;15;19;5;2;10;17
26;20;1;31;3;11;28;24;30;25;14;23;7;8;16;9;18;21;4;13;22;27;12;6;32;29;15;19;5;2;10;17;78;27596
78;27596;26;20;1;31;3;11;28;24;30;25;14;23;7;8;16;9;18;21;4;13;22;27;12;6;32;29;15;19;5;2;10;17
26;20;1;31;3;11;28;24;30;25;14;23;7;8;16;9;18;21;4;13;22;27;17;6;32;29;15;19;5;2;10;12;78;27410
78;27410;26;20;1;31;3;11;28;24;30;25;14;23;7;8;16;9;18;21;4;13;22;27;17;6;32;29;15;19;5;2;10;12
26;20;1;31;3;11;28;24;30;25;14;23;7;16;8;9;18;21;4;13;22;27;17;6;32;29;15;19;5;2;10;12;78;27530
78;27410;26;20;1;31;3;11;28;24;30;25;14;23;7;8;16;9;18;21;4;13;22;27;17;6;32;29;15;19;5;2;10;12
26;20;1;31;3;11;28;24;30;25;14;23;7;8;16;21;18;9;4;13;22;27;17;6;32;29;15;19;5;2;10;12;78;26988
78;26988;26;20;1;31;3;11;28;24;30;25;14;23;7;8;16;21;18;9;4;13;22;27;17;6;32;29;15;19;5;2;10;12
26;20;1;31;3;11;28;24;5;25;14;23;7;8;16;21;18;9;4;13;22;27;17;6;32;29;15;19;30;2;10;12;78;27676
78;26988;26;20;1;31;3;11;28;24;30;25;14;23;7;8;16;21;18;9;4;13;22;27;17;6;32;29;15;19;5;2;10;12
26;20;1;31;3;11;28;24;30;25;14;23;5;8;16;21;18;9;4;13;22;27;17;6;32;29;15;19;7;2;10;12;78;27588
78;26988;26;20;1;31;3;11;28;24;30;25;14;23;7;8;16;21;18;9;4;13;22;27;17;6;32;29;15;19;5;2;10;12
26;20;1;31;3;9;28;24;30;25;14;23;7;8;16;21;18;11;4;13;22;27;17;6;32;29;15;19;5;2;10;12;78;26788
78;26788;26;20;1;31;3;9;28;24;30;25;14;23;7;8;16;21;18;11;4;13;22;27;17;6;32;29;15;19;5;2;10;12
26;20;1;31;14;9;28;24;30;25;3;23;7;8;16;21;18;11;4;13;22;27;17;6;32;29;15;19;5;2;10;12;78;26468
78;26468;26;20;1;31;14;9;28;24;30;25;3;23;7;8;16;21;18;11;4;13;22;27;17;6;32;29;15;19;5;2;10;12
26;20;1;31;14;27;28;24;30;25;3;23;7;8;16;21;18;11;4;13;22;9;17;6;32;29;15;19;5;2;10;12;78;26856
78;26468;26;20;1;31;14;9;28;24;30;25;3;23;7;8;16;21;18;11;4;13;22;27;17;6;32;29;15;19;5;2;10;12
18;20;1;31;14;9;28;24;30;25;3;23;7;8;16;21;26;11;4;13;22;27;17;6;32;29;15;19;5;2;10;12;78;26468
78;26468;18;20;1;31;14;9;28;24;30;25;3;23;7;8;16;21;26;11;4;13;22;27;17;6;32;29;15;19;5;2;10;12
18;20;1;31;14;9;28;24;30;25;3;23;7;8;16;21;26;11;4;13;22;27;19;6;32;29;15;17;5;2;10;12;78;26588
79;26588;18;20;1;31;14;9;28;24;30;25;3;23;7;8;16;21;26;11;4;13;22;27;19;6;32;29;15;17;5;2;10;12
18;20;1;31;14;9;28;24;30;25;3;23;7;8;16;21;4;11;26;13;22;27;19;6;32;29;15;17;5;2;10;12;79;27596
79;26588;18;20;1;31;14;9;28;24;30;25;3;23;7;8;16;21;26;11;4;13;22;27;19;6;32;29;15;17;5;2;10;12
18;20;1;31;14;9;28;24;30;11;3;23;7;8;16;21;26;25;4;13;22;27;19;6;32;29;15;17;5;2;10;12;79;27024
79;27024;18;20;1;31;14;9;28;24;30;11;3;23;7;8;16;21;26;25;4;13;22;27;19;6;32;29;15;17;5;2;10;12
18;20;1;31;14;9;28;24;30;11;3;21;7;8;16;23;26;25;4;13;22;27;19;6;32;29;15;17;5;2;10;12;79;27064
79;27064;18;20;1;31;14;9;28;24;30;11;3;21;7;8;16;23;26;25;4;13;22;27;19;6;32;29;15;17;5;2;10;12
18;20;1;31;14;9;28;24;30;11;3;21;7;8;16;23;22;25;4;13;26;27;19;6;32;29;15;17;5;2;10;12;79;27044
79;27044;18;20;1;31;14;9;28;24;30;11;3;21;7;8;16;23;22;25;4;13;26;27;19;6;32;29;15;17;5;2;10;12
18;20;1;31;14;9;28;24;30;11;12;21;7;8;16;23;22;25;4;13;26;27;19;6;32;29;15;17;5;2;10;3;79;27244
79;27244;18;20;1;31;14;9;28;24;30;11;12;21;7;8;16;23;22;25;4;13;26;27;19;6;32;29;15;17;5;2;10;3
18;20;1;31;14;9;28;24;30;11;12;21;13;8;16;23;22;25;4;7;26;27;19;6;32;29;15;17;5;2;10;3;79;27844
79;27844;18;20;1;31;14;9;28;24;30;11;12;21;13;8;16;23;22;25;4;7;26;27;19;6;32;29;15;17;5;2;10;3
18;20;1;31;14;9;28;24;30;11;12;21;13;8;16;23;22;25;4;7;26;27;19;3;32;29;15;17;5;2;10;6;79;28044
79;28044;18;20;1;31;14;9;28;24;30;11;12;21;13;8;16;23;22;25;4;7;26;27;19;3;32;29;15;17;5;2;10;6
18;20;1;31;14;9;28;24;30;11;12;21;13;27;16;23;22;25;4;7;26;8;19;3;32;29;15;17;5;2;10;6;79;27970
79;27970;18;20;1;31;14;9;28;24;30;11;12;21;13;27;16;23;22;25;4;7;26;8;19;3;32;29;15;17;5;2;10;6
18;20;1;31;14;9;28;24;30;11;12;21;23;27;16;13;22;25;4;7;26;8;19;3;32;29;15;17;5;2;10;6;79;27414
79;27414;18;20;1;31;14;9;28;24;30;11;12;21;23;27;16;13;22;25;4;7;26;8;19;3;32;29;15;17;5;2;10;6
18;20;1;12;14;9;28;24;30;11;31;21;23;27;16;13;22;25;4;7;26;8;19;3;32;29;15;17;5;2;10;6;79;26908
79;26908;18;20;1;12;14;9;28;24;30;11;31;21;23;27;16;13;22;25;4;7;26;8;19;3;32;29;15;17;5;2;10;6
