"X1";"X27304";"X15";"X1.1";"X5";"X19";"X17";"X20";"X6";"X21";"X25";"X14";"X16";"X31";"X26";"X3";"X24";"X22";"X10";"X18";"X23";"X30";"X2";"X8";"X32";"X7";"X27";"X28";"X4";"X12";"X29";"X13";"X11";"X9"
89;25128;23;31;4;21;24;12;22;27;18;14;11;6;10;3;8;30;28;1;16;7;9;15;20;29;26;17;19;5;13;32;2;25
23;31;4;21;24;12;22;27;18;14;20;6;10;3;8;30;28;1;16;7;9;15;11;29;26;17;19;5;13;32;2;25;89;24658
90;24658;23;31;4;21;24;12;22;27;18;14;20;6;10;3;8;30;28;1;16;7;9;15;11;29;26;17;19;5;13;32;2;25
23;31;4;21;24;12;28;27;18;14;20;6;10;3;8;30;22;1;16;7;9;15;11;29;26;17;19;5;13;32;2;25;90;24878
90;24878;23;31;4;21;24;12;28;27;18;14;20;6;10;3;8;30;22;1;16;7;9;15;11;29;26;17;19;5;13;32;2;25
23;31;4;21;24;12;28;27;18;14;20;6;10;3;8;30;22;1;16;7;9;15;11;29;26;25;19;5;13;32;2;17;90;24718
90;24718;23;31;4;21;24;12;28;27;18;14;20;6;10;3;8;30;22;1;16;7;9;15;11;29;26;25;19;5;13;32;2;17
23;31;4;21;24;12;8;27;18;14;20;6;10;3;28;30;22;1;16;7;9;15;11;29;26;25;19;5;13;32;2;17;90;25034
90;24718;23;31;4;21;24;12;28;27;18;14;20;6;10;3;8;30;22;1;16;7;9;15;11;29;26;25;19;5;13;32;2;17
23;31;4;21;24;12;6;27;18;14;20;28;10;3;8;30;22;1;16;7;9;15;11;29;26;25;19;5;13;32;2;17;90;24432
90;24432;23;31;4;21;24;12;6;27;18;14;20;28;10;3;8;30;22;1;16;7;9;15;11;29;26;25;19;5;13;32;2;17
23;31;4;21;24;12;6;27;18;14;20;28;10;3;8;22;30;1;16;7;9;15;11;29;26;25;19;5;13;32;2;17;90;24432
90;24432;23;31;4;21;24;12;6;27;18;14;20;28;10;3;8;22;30;1;16;7;9;15;11;29;26;25;19;5;13;32;2;17
23;9;4;21;24;12;6;27;18;14;20;28;10;3;8;22;30;1;16;7;31;15;11;29;26;25;19;5;13;32;2;17;90;25380
90;24432;23;31;4;21;24;12;6;27;18;14;20;28;10;3;8;22;30;1;16;7;9;15;11;29;26;25;19;5;13;32;2;17
23;31;4;21;24;12;6;27;18;14;20;28;10;3;8;13;30;1;16;7;9;15;11;29;26;25;19;5;22;32;2;17;90;26618
90;24432;23;31;4;21;24;12;6;27;18;14;20;28;10;3;8;22;30;1;16;7;9;15;11;29;26;25;19;5;13;32;2;17
23;31;4;21;24;12;6;27;18;14;20;28;10;3;8;22;7;1;16;30;9;15;11;29;26;25;19;5;13;32;2;17;90;24304
90;24304;23;31;4;21;24;12;6;27;18;14;20;28;10;3;8;22;7;1;16;30;9;15;11;29;26;25;19;5;13;32;2;17
23;31;4;21;11;12;6;27;18;14;20;28;10;3;8;22;7;1;16;30;9;15;24;29;26;25;19;5;13;32;2;17;90;24896
90;24304;23;31;4;21;24;12;6;27;18;14;20;28;10;3;8;22;7;1;16;30;9;15;11;29;26;25;19;5;13;32;2;17
23;31;4;21;24;12;6;27;18;14;20;28;10;3;8;22;7;1;16;30;9;15;11;2;26;25;19;5;13;32;29;17;90;24504
90;24304;23;31;4;21;24;12;6;27;18;14;20;28;10;3;8;22;7;1;16;30;9;15;11;29;26;25;19;5;13;32;2;17
23;31;4;21;24;12;6;27;18;16;20;28;10;3;8;22;7;1;14;30;9;15;11;29;26;25;19;5;13;32;2;17;90;24504
90;24504;23;31;4;21;24;12;6;27;18;16;20;28;10;3;8;22;7;1;14;30;9;15;11;29;26;25;19;5;13;32;2;17
23;31;28;21;24;12;6;27;18;16;20;4;10;3;8;22;7;1;14;30;9;15;11;29;26;25;19;5;13;32;2;17;90;24074
90;24074;23;31;28;21;24;12;6;27;18;16;20;4;10;3;8;22;7;1;14;30;9;15;11;29;26;25;19;5;13;32;2;17
23;31;28;26;24;12;6;27;18;16;20;4;10;3;8;22;7;1;14;30;9;15;11;29;21;25;19;5;13;32;2;17;90;23514
90;23514;23;31;28;26;24;12;6;27;18;16;20;4;10;3;8;22;7;1;14;30;9;15;11;29;21;25;19;5;13;32;2;17
6;31;28;26;24;12;23;27;18;16;20;4;10;3;8;22;7;1;14;30;9;15;11;29;21;25;19;5;13;32;2;17;90;23792
90;23792;6;31;28;26;24;12;23;27;18;16;20;4;10;3;8;22;7;1;14;30;9;15;11;29;21;25;19;5;13;32;2;17
6;31;20;26;24;12;23;27;18;16;28;4;10;3;8;22;7;1;14;30;9;15;11;29;21;25;19;5;13;32;2;17;90;23912
90;23792;6;31;28;26;24;12;23;27;18;16;20;4;10;3;8;22;7;1;14;30;9;15;11;29;21;25;19;5;13;32;2;17
6;31;28;26;24;12;23;27;18;16;20;4;10;3;14;22;7;1;8;30;9;15;11;29;21;25;19;5;13;32;2;17;90;23872
90;23872;6;31;28;26;24;12;23;27;18;16;20;4;10;3;14;22;7;1;8;30;9;15;11;29;21;25;19;5;13;32;2;17
6;31;28;26;24;12;23;27;18;16;20;4;10;3;14;11;7;1;8;30;9;15;22;29;21;25;19;5;13;32;2;17;90;24482
90;23872;6;31;28;26;24;12;23;27;18;16;20;4;10;3;14;22;7;1;8;30;9;15;11;29;21;25;19;5;13;32;2;17
6;31;28;26;24;12;23;27;18;16;20;4;10;3;14;22;11;1;8;30;9;15;7;29;21;25;19;5;13;32;2;17;90;24012
90;23872;6;31;28;26;24;12;23;27;18;16;20;4;10;3;14;22;7;1;8;30;9;15;11;29;21;25;19;5;13;32;2;17
6;7;28;26;24;12;23;27;18;16;20;4;10;3;14;22;31;1;8;30;9;15;11;29;21;25;19;5;13;32;2;17;90;24358
90;23872;6;31;28;26;24;12;23;27;18;16;20;4;10;3;14;22;7;1;8;30;9;15;11;29;21;25;19;5;13;32;2;17
6;31;28;4;24;12;23;27;18;16;20;26;10;3;14;22;7;1;8;30;9;15;11;29;21;25;19;5;13;32;2;17;90;24914
91;23872;6;31;28;26;24;12;23;27;18;16;20;4;10;3;14;22;7;1;8;30;9;15;11;29;21;25;19;5;13;32;2;17
6;31;28;26;24;12;23;27;18;16;20;4;10;3;14;22;7;1;8;30;9;15;11;29;21;25;19;32;13;5;2;17;91;23916
91;23916;6;31;28;26;24;12;23;27;18;16;20;4;10;3;14;22;7;1;8;30;9;15;11;29;21;25;19;32;13;5;2;17
6;4;28;26;24;12;23;27;18;16;20;31;10;3;14;22;7;1;8;30;9;15;11;29;21;25;19;32;13;5;2;17;91;24902
91;23916;6;31;28;26;24;12;23;27;18;16;20;4;10;3;14;22;7;1;8;30;9;15;11;29;21;25;19;32;13;5;2;17
6;32;28;26;24;12;23;27;18;16;20;4;10;3;14;22;7;1;8;30;9;15;11;29;21;25;19;31;13;5;2;17;91;24216
91;24216;6;32;28;26;24;12;23;27;18;16;20;4;10;3;14;22;7;1;8;30;9;15;11;29;21;25;19;31;13;5;2;17
6;32;28;26;24;12;23;27;18;16;20;4;10;3;1;22;7;14;8;30;9;15;11;29;21;25;19;31;13;5;2;17;91;25336
91;24216;6;32;28;26;24;12;23;27;18;16;20;4;10;3;14;22;7;1;8;30;9;15;11;29;21;25;19;31;13;5;2;17
6;32;28;26;24;12;23;27;18;16;20;4;10;3;14;22;7;1;8;30;9;15;19;29;21;25;11;31;13;5;2;17;91;25046
91;24216;6;32;28;26;24;12;23;27;18;16;20;4;10;3;14;22;7;1;8;30;9;15;11;29;21;25;19;31;13;5;2;17
6;32;28;26;24;12;23;27;18;16;20;4;5;3;14;22;7;1;8;30;9;15;11;29;21;25;19;31;13;10;2;17;91;24536
91;24216;6;32;28;26;24;12;23;27;18;16;20;4;10;3;14;22;7;1;8;30;9;15;11;29;21;25;19;31;13;5;2;17
6;32;28;26;24;12;23;27;18;16;20;4;10;3;14;5;7;1;8;30;9;15;11;29;21;25;19;31;13;22;2;17;91;25068
91;24216;6;32;28;26;24;12;23;27;18;16;20;4;10;3;14;22;7;1;8;30;9;15;11;29;21;25;19;31;13;5;2;17
6;32;28;26;24;12;23;27;18;14;20;4;10;3;16;22;7;1;8;30;9;15;11;29;21;25;19;31;13;5;2;17;91;24216
91;24216;6;32;28;26;24;12;23;27;18;14;20;4;10;3;16;22;7;1;8;30;9;15;11;29;21;25;19;31;13;5;2;17
6;32;28;25;24;12;23;27;18;14;20;4;10;3;16;22;7;1;8;30;9;15;11;29;21;26;19;31;13;5;2;17;91;24516
91;24216;6;32;28;26;24;12;23;27;18;14;20;4;10;3;16;22;7;1;8;30;9;15;11;29;21;25;19;31;13;5;2;17
6;32;28;26;24;12;23;27;18;14;20;9;10;3;16;22;7;1;8;30;4;15;11;29;21;25;19;31;13;5;2;17;91;24676
91;24216;6;32;28;26;24;12;23;27;18;14;20;4;10;3;16;22;7;1;8;30;9;15;11;29;21;25;19;31;13;5;2;17
6;32;28;26;24;13;23;27;18;14;20;4;10;3;16;22;7;1;8;30;9;15;11;29;21;25;19;31;12;5;2;17;91;25216
91;24216;6;32;28;26;24;12;23;27;18;14;20;4;10;3;16;22;7;1;8;30;9;15;11;29;21;25;19;31;13;5;2;17
6;32;28;26;24;12;23;27;18;2;20;4;10;3;16;22;7;1;8;30;9;15;11;29;21;25;19;31;13;5;14;17;91;24476
91;24476;6;32;28;26;24;12;23;27;18;2;20;4;10;3;16;22;7;1;8;30;9;15;11;29;21;25;19;31;13;5;14;17
6;32;28;26;24;12;23;27;18;2;20;4;10;3;16;22;7;29;8;30;9;15;11;1;21;25;19;31;13;5;14;17;91;24986
91;24476;6;32;28;26;24;12;23;27;18;2;20;4;10;3;16;22;7;1;8;30;9;15;11;29;21;25;19;31;13;5;14;17
6;32;28;26;24;12;23;19;18;2;20;4;10;3;16;22;7;1;8;30;9;15;11;29;21;25;27;31;13;5;14;17;91;24876
91;24476;6;32;28;26;24;12;23;27;18;2;20;4;10;3;16;22;7;1;8;30;9;15;11;29;21;25;19;31;13;5;14;17
6;32;28;26;24;12;23;27;18;2;20;4;10;3;16;15;7;1;8;30;9;22;11;29;21;25;19;31;13;5;14;17;91;25110
91;24476;6;32;28;26;24;12;23;27;18;2;20;4;10;3;16;22;7;1;8;30;9;15;11;29;21;25;19;31;13;5;14;17
6;32;28;26;24;12;23;27;7;2;20;4;10;3;16;22;18;1;8;30;9;15;11;29;21;25;19;31;13;5;14;17;91;24358
91;24358;6;32;28;26;24;12;23;27;7;2;20;4;10;3;16;22;18;1;8;30;9;15;11;29;21;25;19;31;13;5;14;17
6;32;28;26;24;12;23;22;7;2;20;4;10;3;16;27;18;1;8;30;9;15;11;29;21;25;19;31;13;5;14;17;91;24198
91;24198;6;32;28;26;24;12;23;22;7;2;20;4;10;3;16;27;18;1;8;30;9;15;11;29;21;25;19;31;13;5;14;17
6;16;28;26;24;12;23;22;7;2;20;4;10;3;32;27;18;1;8;30;9;15;11;29;21;25;19;31;13;5;14;17;91;24474
91;24198;6;32;28;26;24;12;23;22;7;2;20;4;10;3;16;27;18;1;8;30;9;15;11;29;21;25;19;31;13;5;14;17
6;32;28;26;24;12;23;1;7;2;20;4;10;3;16;27;18;22;8;30;9;15;11;29;21;25;19;31;13;5;14;17;91;24936
91;24198;6;32;28;26;24;12;23;22;7;2;20;4;10;3;16;27;18;1;8;30;9;15;11;29;21;25;19;31;13;5;14;17
6;32;28;26;24;12;23;22;16;2;20;4;10;3;7;27;18;1;8;30;9;15;11;29;21;25;19;31;13;5;14;17;91;24838
92;24198;6;32;28;26;24;12;23;22;7;2;20;4;10;3;16;27;18;1;8;30;9;15;11;29;21;25;19;31;13;5;14;17
6;32;28;26;24;11;23;22;7;2;20;4;10;3;16;27;18;1;8;30;9;15;12;29;21;25;19;31;13;5;14;17;92;24198
92;24198;6;32;28;26;24;11;23;22;7;2;20;4;10;3;16;27;18;1;8;30;9;15;12;29;21;25;19;31;13;5;14;17
6;32;28;26;24;11;23;14;7;2;20;4;10;3;16;27;18;1;8;30;9;15;12;29;21;25;19;31;13;5;22;17;92;25030
92;24198;6;32;28;26;24;11;23;22;7;2;20;4;10;3;16;27;18;1;8;30;9;15;12;29;21;25;19;31;13;5;14;17
6;32;28;26;24;11;23;16;7;2;20;4;10;3;22;27;18;1;8;30;9;15;12;29;21;25;19;31;13;5;14;17;92;24632
92;24198;6;32;28;26;24;11;23;22;7;2;20;4;10;3;16;27;18;1;8;30;9;15;12;29;21;25;19;31;13;5;14;17
6;32;28;26;24;11;23;22;7;2;20;4;10;3;16;27;18;1;8;30;5;15;12;29;21;25;19;31;13;9;14;17;92;24218
92;24218;6;32;28;26;24;11;23;22;7;2;20;4;10;3;16;27;18;1;8;30;5;15;12;29;21;25;19;31;13;9;14;17
6;32;28;26;24;11;23;22;7;2;20;4;31;3;16;27;18;1;8;30;5;15;12;29;21;25;19;10;13;9;14;17;92;23890
92;23890;6;32;28;26;24;11;23;22;7;2;20;4;31;3;16;27;18;1;8;30;5;15;12;29;21;25;19;10;13;9;14;17
6;32;21;26;24;11;23;22;7;2;20;4;31;3;16;27;18;1;8;30;5;15;12;29;28;25;19;10;13;9;14;17;92;24810
92;23890;6;32;28;26;24;11;23;22;7;2;20;4;31;3;16;27;18;1;8;30;5;15;12;29;21;25;19;10;13;9;14;17
6;32;28;26;24;11;23;22;7;2;20;4;31;18;16;27;3;1;8;30;5;15;12;29;21;25;19;10;13;9;14;17;92;24174
92;23890;6;32;28;26;24;11;23;22;7;2;20;4;31;3;16;27;18;1;8;30;5;15;12;29;21;25;19;10;13;9;14;17
6;32;28;26;7;11;23;22;24;2;20;4;31;3;16;27;18;1;8;30;5;15;12;29;21;25;19;10;13;9;14;17;92;24206
92;24206;6;32;28;26;7;11;23;22;24;2;20;4;31;3;16;27;18;1;8;30;5;15;12;29;21;25;19;10;13;9;14;17
6;32;28;26;24;11;23;22;7;2;20;4;31;3;16;27;18;1;8;30;5;15;12;29;21;25;19;10;13;9;14;17;92;23890
92;23890;6;32;28;26;24;11;23;22;7;2;20;4;31;3;16;27;18;1;8;30;5;15;12;29;21;25;19;10;13;9;14;17
6;32;28;26;24;11;23;22;7;2;20;30;31;3;16;27;18;1;8;4;5;15;12;29;21;25;19;10;13;9;14;17;92;24330
92;23890;6;32;28;26;24;11;23;22;7;2;20;4;31;3;16;27;18;1;8;30;5;15;12;29;21;25;19;10;13;9;14;17
6;32;28;23;24;11;26;22;7;2;20;4;31;3;16;27;18;1;8;30;5;15;12;29;21;25;19;10;13;9;14;17;92;24210
92;24210;6;32;28;23;24;11;26;22;7;2;20;4;31;3;16;27;18;1;8;30;5;15;12;29;21;25;19;10;13;9;14;17
6;32;28;23;24;11;26;22;7;2;20;4;31;3;16;27;18;1;15;30;5;8;12;29;21;25;19;10;13;9;14;17;92;23670
92;23670;6;32;28;23;24;11;26;22;7;2;20;4;31;3;16;27;18;1;15;30;5;8;12;29;21;25;19;10;13;9;14;17
6;32;28;23;24;11;26;22;7;2;20;4;31;3;16;27;5;1;15;30;18;8;12;29;21;25;19;10;13;9;14;17;92;24468
92;23670;6;32;28;23;24;11;26;22;7;2;20;4;31;3;16;27;18;1;15;30;5;8;12;29;21;25;19;10;13;9;14;17
6;32;28;23;24;11;26;22;7;2;20;4;31;3;16;27;18;1;15;8;5;30;12;29;21;25;19;10;13;9;14;17;92;24620
92;23670;6;32;28;23;24;11;26;22;7;2;20;4;31;3;16;27;18;1;15;30;5;8;12;29;21;25;19;10;13;9;14;17
6;32;28;23;12;11;26;22;7;2;20;4;31;3;16;27;18;1;15;30;5;8;24;29;21;25;19;10;13;9;14;17;92;24654
92;23670;6;32;28;23;24;11;26;22;7;2;20;4;31;3;16;27;18;1;15;30;5;8;12;29;21;25;19;10;13;9;14;17
6;32;28;23;24;11;26;22;7;2;20;4;31;3;16;27;18;1;15;30;5;8;12;29;13;25;19;10;21;9;14;17;92;24192
92;23670;6;32;28;23;24;11;26;22;7;2;20;4;31;3;16;27;18;1;15;30;5;8;12;29;21;25;19;10;13;9;14;17
22;32;28;23;24;11;26;6;7;2;20;4;31;3;16;27;18;1;15;30;5;8;12;29;21;25;19;10;13;9;14;17;92;23670
92;23670;22;32;28;23;24;11;26;6;7;2;20;4;31;3;16;27;18;1;15;30;5;8;12;29;21;25;19;10;13;9;14;17
22;32;28;23;24;11;26;6;7;2;20;4;31;3;16;27;18;1;15;30;5;8;12;29;21;25;19;10;17;9;14;13;92;24348
92;23670;22;32;28;23;24;11;26;6;7;2;20;4;31;3;16;27;18;1;15;30;5;8;12;29;21;25;19;10;13;9;14;17
14;32;28;23;24;11;26;6;7;2;20;4;31;3;16;27;18;1;15;30;5;8;12;29;21;25;19;10;13;9;22;17;92;24822
92;23670;22;32;28;23;24;11;26;6;7;2;20;4;31;3;16;27;18;1;15;30;5;8;12;29;21;25;19;10;13;9;14;17
22;32;28;23;24;11;26;6;7;2;20;4;31;3;16;27;18;1;15;30;14;8;12;29;21;25;19;10;13;9;5;17;92;23370
93;23370;22;32;28;23;24;11;26;6;7;2;20;4;31;3;16;27;18;1;15;30;14;8;12;29;21;25;19;10;13;9;5;17
22;32;28;23;24;11;26;6;7;2;20;4;31;17;16;27;18;1;15;30;14;8;12;29;21;25;19;10;13;9;5;3;93;23198
93;23198;22;32;28;23;24;11;26;6;7;2;20;4;31;17;16;27;18;1;15;30;14;8;12;29;21;25;19;10;13;9;5;3
22;32;28;23;24;11;29;6;7;2;20;4;31;17;16;27;18;1;15;30;14;8;12;26;21;25;19;10;13;9;5;3;93;24238
93;23198;22;32;28;23;24;11;26;6;7;2;20;4;31;17;16;27;18;1;15;30;14;8;12;29;21;25;19;10;13;9;5;3
29;32;28;23;24;11;26;6;7;2;20;4;31;17;16;27;18;1;15;30;14;8;12;22;21;25;19;10;13;9;5;3;93;24438
93;23198;22;32;28;23;24;11;26;6;7;2;20;4;31;17;16;27;18;1;15;30;14;8;12;29;21;25;19;10;13;9;5;3
22;32;28;23;24;11;26;6;7;2;20;4;31;17;16;27;18;1;15;30;14;8;25;29;21;12;19;10;13;9;5;3;93;24172
93;23198;22;32;28;23;24;11;26;6;7;2;20;4;31;17;16;27;18;1;15;30;14;8;12;29;21;25;19;10;13;9;5;3
22;32;28;23;24;11;26;6;7;2;20;4;14;17;16;27;18;1;15;30;31;8;12;29;21;25;19;10;13;9;5;3;93;23448
93;23198;22;32;28;23;24;11;26;6;7;2;20;4;31;17;16;27;18;1;15;30;14;8;12;29;21;25;19;10;13;9;5;3
22;32;28;23;24;11;26;6;7;2;20;4;31;17;16;27;9;1;15;30;14;8;12;29;21;25;19;10;13;18;5;3;93;24070
93;23198;22;32;28;23;24;11;26;6;7;2;20;4;31;17;16;27;18;1;15;30;14;8;12;29;21;25;19;10;13;9;5;3
22;32;28;23;24;11;26;6;7;2;20;4;31;17;16;27;18;1;15;30;14;8;12;19;21;25;29;10;13;9;5;3;93;23558
93;23198;22;32;28;23;24;11;26;6;7;2;20;4;31;17;16;27;18;1;15;30;14;8;12;29;21;25;19;10;13;9;5;3
22;32;28;23;24;11;26;6;1;2;20;4;31;17;16;27;18;7;15;30;14;8;12;29;21;25;19;10;13;9;5;3;93;23918
93;23918;22;32;28;23;24;11;26;6;1;2;20;4;31;17;16;27;18;7;15;30;14;8;12;29;21;25;19;10;13;9;5;3
22;32;28;23;24;11;26;6;1;2;20;4;17;31;16;27;18;7;15;30;14;8;12;29;21;25;19;10;13;9;5;3;93;23758
93;23758;22;32;28;23;24;11;26;6;1;2;20;4;17;31;16;27;18;7;15;30;14;8;12;29;21;25;19;10;13;9;5;3
22;32;28;23;14;11;26;6;1;2;20;4;17;31;16;27;18;7;15;30;24;8;12;29;21;25;19;10;13;9;5;3;93;24762
93;23758;22;32;28;23;24;11;26;6;1;2;20;4;17;31;16;27;18;7;15;30;14;8;12;29;21;25;19;10;13;9;5;3
22;32;28;23;24;11;26;6;1;2;20;4;3;31;16;27;18;7;15;30;14;8;12;29;21;25;19;10;13;9;5;17;93;23554
93;23554;22;32;28;23;24;11;26;6;1;2;20;4;3;31;16;27;18;7;15;30;14;8;12;29;21;25;19;10;13;9;5;17
22;32;28;23;24;20;26;6;1;2;11;4;3;31;16;27;18;7;15;30;14;8;12;29;21;25;19;10;13;9;5;17;93;23676
93;23554;22;32;28;23;24;11;26;6;1;2;20;4;3;31;16;27;18;7;15;30;14;8;12;29;21;25;19;10;13;9;5;17
22;32;28;23;24;11;26;6;1;2;20;4;3;31;16;27;18;7;15;30;19;8;12;29;21;25;14;10;13;9;5;17;93;23804
93;23554;22;32;28;23;24;11;26;6;1;2;20;4;3;31;16;27;18;7;15;30;14;8;12;29;21;25;19;10;13;9;5;17
6;32;28;23;24;11;26;22;1;2;20;4;3;31;16;27;18;7;15;30;14;8;12;29;21;25;19;10;13;9;5;17;93;23554
93;23554;6;32;28;23;24;11;26;22;1;2;20;4;3;31;16;27;18;7;15;30;14;8;12;29;21;25;19;10;13;9;5;17
6;32;28;23;24;11;17;22;1;2;20;4;3;31;16;27;18;7;15;30;14;8;12;29;21;25;19;10;13;9;5;26;93;24054
93;23554;6;32;28;23;24;11;26;22;1;2;20;4;3;31;16;27;18;7;15;30;14;8;12;29;21;25;19;10;13;9;5;17
6;32;28;23;7;11;26;22;1;2;20;4;3;31;16;27;18;24;15;30;14;8;12;29;21;25;19;10;13;9;5;17;93;23582
93;23582;6;32;28;23;7;11;26;22;1;2;20;4;3;31;16;27;18;24;15;30;14;8;12;29;21;25;19;10;13;9;5;17
6;3;28;23;7;11;26;22;1;2;20;4;32;31;16;27;18;24;15;30;14;8;12;29;21;25;19;10;13;9;5;17;93;23960
93;23582;6;32;28;23;7;11;26;22;1;2;20;4;3;31;16;27;18;24;15;30;14;8;12;29;21;25;19;10;13;9;5;17
6;32;28;23;7;11;26;22;1;2;20;4;3;31;16;27;18;24;15;30;12;8;14;29;21;25;19;10;13;9;5;17;93;23782
93;23582;6;32;28;23;7;11;26;22;1;2;20;4;3;31;16;27;18;24;15;30;14;8;12;29;21;25;19;10;13;9;5;17
6;32;28;23;2;11;26;22;1;7;20;4;3;31;16;27;18;24;15;30;14;8;12;29;21;25;19;10;13;9;5;17;93;24062
93;23582;6;32;28;23;7;11;26;22;1;2;20;4;3;31;16;27;18;24;15;30;14;8;12;29;21;25;19;10;13;9;5;17
6;32;28;23;7;11;24;22;1;2;20;4;3;31;16;27;18;26;15;30;14;8;12;29;21;25;19;10;13;9;5;17;93;23542
94;23542;6;32;28;23;7;11;24;22;1;2;20;4;3;31;16;27;18;26;15;30;14;8;12;29;21;25;19;10;13;9;5;17
6;32;28;23;7;11;24;3;1;2;20;4;22;31;16;27;18;26;15;30;14;8;12;29;21;25;19;10;13;9;5;17;94;23794
94;23542;6;32;28;23;7;11;24;22;1;2;20;4;3;31;16;27;18;26;15;30;14;8;12;29;21;25;19;10;13;9;5;17
6;32;28;23;7;24;11;22;1;2;20;4;3;31;16;27;18;26;15;30;14;8;12;29;21;25;19;10;13;9;5;17;94;23042
94;23042;6;32;28;23;7;24;11;22;1;2;20;4;3;31;16;27;18;26;15;30;14;8;12;29;21;25;19;10;13;9;5;17
6;32;28;23;7;24;11;22;1;17;20;4;3;31;16;27;18;26;15;30;14;8;12;29;21;25;19;10;13;9;5;2;94;23636
94;23042;6;32;28;23;7;24;11;22;1;2;20;4;3;31;16;27;18;26;15;30;14;8;12;29;21;25;19;10;13;9;5;17
6;32;28;10;7;24;11;22;1;2;20;4;3;31;16;27;18;26;15;30;14;8;12;29;21;25;19;23;13;9;5;17;94;23652
94;23042;6;32;28;23;7;24;11;22;1;2;20;4;3;31;16;27;18;26;15;30;14;8;12;29;21;25;19;10;13;9;5;17
6;32;28;23;7;15;11;22;1;2;20;4;3;31;16;27;18;26;24;30;14;8;12;29;21;25;19;10;13;9;5;17;94;23848
94;23042;6;32;28;23;7;24;11;22;1;2;20;4;3;31;16;27;18;26;15;30;14;8;12;29;21;25;19;10;13;9;5;17
6;32;28;23;7;24;11;22;1;2;20;4;3;31;16;27;18;26;15;14;30;8;12;29;21;25;19;10;13;9;5;17;94;23272
94;23042;6;32;28;23;7;24;11;22;1;2;20;4;3;31;16;27;18;26;15;30;14;8;12;29;21;25;19;10;13;9;5;17
6;32;28;23;31;24;11;22;1;2;20;4;3;7;16;27;18;26;15;30;14;8;12;29;21;25;19;10;13;9;5;17;94;22616
94;22616;6;32;28;23;31;24;11;22;1;2;20;4;3;7;16;27;18;26;15;30;14;8;12;29;21;25;19;10;13;9;5;17
6;32;28;23;31;24;11;21;1;2;20;4;3;7;16;27;18;26;15;30;14;8;12;29;22;25;19;10;13;9;5;17;94;23176
94;22616;6;32;28;23;31;24;11;22;1;2;20;4;3;7;16;27;18;26;15;30;14;8;12;29;21;25;19;10;13;9;5;17
6;32;28;23;31;24;11;22;1;2;20;4;3;7;16;27;18;26;15;30;14;8;12;29;21;25;19;10;13;9;17;5;94;22616
94;22616;6;32;28;23;31;24;11;22;1;2;20;4;3;7;16;27;18;26;15;30;14;8;12;29;21;25;19;10;13;9;17;5
6;32;28;23;31;24;16;22;1;2;20;4;3;7;11;27;18;26;15;30;14;8;12;29;21;25;19;10;13;9;17;5;94;23096
94;22616;6;32;28;23;31;24;11;22;1;2;20;4;3;7;16;27;18;26;15;30;14;8;12;29;21;25;19;10;13;9;17;5
6;32;28;23;31;24;11;22;26;2;20;4;3;7;16;27;18;1;15;30;14;8;12;29;21;25;19;10;13;9;17;5;94;23072
94;22616;6;32;28;23;31;24;11;22;1;2;20;4;3;7;16;27;18;26;15;30;14;8;12;29;21;25;19;10;13;9;17;5
6;32;28;23;31;24;11;15;1;2;20;4;3;7;16;27;18;26;22;30;14;8;12;29;21;25;19;10;13;9;17;5;94;22852
94;22616;6;32;28;23;31;24;11;22;1;2;20;4;3;7;16;27;18;26;15;30;14;8;12;29;21;25;19;10;13;9;17;5
6;32;28;23;31;14;11;22;1;2;20;4;3;7;16;27;18;26;15;30;24;8;12;29;21;25;19;10;13;9;17;5;94;23896
94;22616;6;32;28;23;31;24;11;22;1;2;20;4;3;7;16;27;18;26;15;30;14;8;12;29;21;25;19;10;13;9;17;5
6;32;28;23;31;24;11;22;1;2;20;4;3;13;16;27;18;26;15;30;14;8;12;29;21;25;19;10;7;9;17;5;94;23336
94;22616;6;32;28;23;31;24;11;22;1;2;20;4;3;7;16;27;18;26;15;30;14;8;12;29;21;25;19;10;13;9;17;5
6;32;28;23;25;24;11;22;1;2;20;4;3;7;16;27;18;26;15;30;14;8;12;29;21;31;19;10;13;9;17;5;94;23156
94;22616;6;32;28;23;31;24;11;22;1;2;20;4;3;7;16;27;18;26;15;30;14;8;12;29;21;25;19;10;13;9;17;5
6;32;28;23;31;24;11;22;1;2;20;4;3;7;16;27;18;26;15;30;17;8;12;29;21;25;19;10;13;9;14;5;94;23446
94;22616;6;32;28;23;31;24;11;22;1;2;20;4;3;7;16;27;18;26;15;30;14;8;12;29;21;25;19;10;13;9;17;5
6;32;28;5;31;24;11;22;1;2;20;4;3;7;16;27;18;26;15;30;14;8;12;29;21;25;19;10;13;9;17;23;94;23830
94;22616;6;32;28;23;31;24;11;22;1;2;20;4;3;7;16;27;18;26;15;30;14;8;12;29;21;25;19;10;13;9;17;5
6;32;28;23;31;24;11;22;1;2;20;4;3;7;16;29;18;26;15;30;14;8;12;27;21;25;19;10;13;9;17;5;94;24096
94;22616;6;32;28;23;31;24;11;22;1;2;20;4;3;7;16;27;18;26;15;30;14;8;12;29;21;25;19;10;13;9;17;5
6;32;28;23;31;24;11;22;1;2;20;4;3;7;16;27;18;26;15;30;14;8;21;29;12;25;19;10;13;9;17;5;94;23666
