"X1";"X298";"X17";"X56";"X9";"X40";"X53";"X20";"X41";"X60";"X6";"X3";"X22";"X54";"X44";"X38";"X16";"X28";"X26";"X62";"X1.1";"X43";"X4";"X45";"X15";"X51";"X32";"X36";"X34";"X27";"X42";"X24";"X13";"X46";"X30";"X49";"X2";"X63";"X11";"X57";"X23";"X5";"X55";"X19";"X14";"X64";"X21";"X50";"X59";"X39";"X12";"X25";"X35";"X48";"X18";"X58";"X33";"X29";"X8";"X7";"X52";"X10";"X31";"X47";"X37";"X61"
2;33;38;36;7;24;40;26;23;37;58;41;28;55;39;15;59;29;54;27;49;44;10;46;22;32;47;60;8;17;56;48;14;35;34;53;61;16;64;42;1;13;63;30;45;57;4;43;19;20;52;3;50;51;6;21;25;9;11;12;31;5;18;62;37;258
37;258;2;33;38;36;7;24;40;26;23;37;58;41;28;55;39;15;59;29;54;27;49;44;10;46;22;32;47;60;8;17;56;48;14;35;34;53;61;16;64;42;1;13;63;30;45;57;4;43;19;20;52;3;50;51;6;21;25;9;11;12;31;5;18;62
2;33;38;36;7;24;40;26;23;37;58;41;28;55;39;15;59;29;54;27;49;44;10;46;22;32;47;60;8;17;56;48;19;35;34;53;61;16;64;42;1;13;63;30;45;57;4;43;14;20;52;3;50;51;6;21;25;9;11;12;31;5;18;62;37;260
37;260;2;33;38;36;7;24;40;26;23;37;58;41;28;55;39;15;59;29;54;27;49;44;10;46;22;32;47;60;8;17;56;48;19;35;34;53;61;16;64;42;1;13;63;30;45;57;4;43;14;20;52;3;50;51;6;21;25;9;11;12;31;5;18;62
2;33;38;36;7;24;40;26;23;37;44;41;28;55;39;15;59;29;54;27;49;58;10;46;22;32;47;60;8;17;56;48;19;35;34;53;61;16;64;42;1;13;63;30;45;57;4;43;14;20;52;3;50;51;6;21;25;9;11;12;31;5;18;62;37;276
37;276;2;33;38;36;7;24;40;26;23;37;44;41;28;55;39;15;59;29;54;27;49;58;10;46;22;32;47;60;8;17;56;48;19;35;34;53;61;16;64;42;1;13;63;30;45;57;4;43;14;20;52;3;50;51;6;21;25;9;11;12;31;5;18;62
2;33;38;36;7;24;40;26;23;37;44;41;28;55;39;15;59;29;54;27;49;58;10;46;22;32;47;4;8;17;56;48;19;35;34;53;61;16;64;42;1;13;63;30;45;57;60;43;14;20;52;3;50;51;6;21;25;9;11;12;31;5;18;62;37;276
37;276;2;33;38;36;7;24;40;26;23;37;44;41;28;55;39;15;59;29;54;27;49;58;10;46;22;32;47;4;8;17;56;48;19;35;34;53;61;16;64;42;1;13;63;30;45;57;60;43;14;20;52;3;50;51;6;21;25;9;11;12;31;5;18;62
2;33;38;36;7;24;40;26;23;37;44;41;28;55;39;15;59;29;54;27;49;58;3;46;22;32;47;4;8;17;56;48;19;35;34;53;61;16;64;42;1;13;63;30;45;57;60;43;14;20;52;10;50;51;6;21;25;9;11;12;31;5;18;62;37;276
37;276;2;33;38;36;7;24;40;26;23;37;44;41;28;55;39;15;59;29;54;27;49;58;3;46;22;32;47;4;8;17;56;48;19;35;34;53;61;16;64;42;1;13;63;30;45;57;60;43;14;20;52;10;50;51;6;21;25;9;11;12;31;5;18;62
2;33;38;36;7;24;40;26;23;37;44;41;28;55;39;15;59;29;54;27;4;58;3;46;22;32;47;49;8;17;56;48;19;35;34;53;61;16;64;42;1;13;63;30;45;57;60;43;14;20;52;10;50;51;6;21;25;9;11;12;31;5;18;62;37;276
37;276;2;33;38;36;7;24;40;26;23;37;44;41;28;55;39;15;59;29;54;27;4;58;3;46;22;32;47;49;8;17;56;48;19;35;34;53;61;16;64;42;1;13;63;30;45;57;60;43;14;20;52;10;50;51;6;21;25;9;11;12;31;5;18;62
2;33;38;36;7;24;40;26;23;37;44;41;28;55;39;15;59;29;54;27;4;58;3;46;22;32;47;49;8;17;35;48;19;56;34;53;61;16;64;42;1;13;63;30;45;57;60;43;14;20;52;10;50;51;6;21;25;9;11;12;31;5;18;62;37;276
37;276;2;33;38;36;7;24;40;26;23;37;44;41;28;55;39;15;59;29;54;27;4;58;3;46;22;32;47;49;8;17;35;48;19;56;34;53;61;16;64;42;1;13;63;30;45;57;60;43;14;20;52;10;50;51;6;21;25;9;11;12;31;5;18;62
2;33;38;36;7;24;40;26;23;37;44;1;28;55;39;15;59;29;54;27;4;58;3;46;22;32;47;49;8;17;35;48;19;56;34;53;61;16;64;42;41;13;63;30;45;57;60;43;14;20;52;10;50;51;6;21;25;9;11;12;31;5;18;62;37;276
37;276;2;33;38;36;7;24;40;26;23;37;44;1;28;55;39;15;59;29;54;27;4;58;3;46;22;32;47;49;8;17;35;48;19;56;34;53;61;16;64;42;41;13;63;30;45;57;60;43;14;20;52;10;50;51;6;21;25;9;11;12;31;5;18;62
2;33;38;36;7;24;40;26;23;37;44;1;28;55;39;15;59;29;54;27;4;58;3;46;22;32;47;49;8;17;35;48;19;56;34;53;61;16;64;42;41;13;18;30;45;57;60;43;14;20;52;10;50;51;6;21;25;9;11;12;31;5;63;62;37;276
37;276;2;33;38;36;7;24;40;26;23;37;44;1;28;55;39;15;59;29;54;27;4;58;3;46;22;32;47;49;8;17;35;48;19;56;34;53;61;16;64;42;41;13;18;30;45;57;60;43;14;20;52;10;50;51;6;21;25;9;11;12;31;5;63;62
2;33;38;36;7;30;40;26;23;37;44;1;28;55;39;15;59;29;54;27;4;58;3;46;22;32;47;49;8;17;35;48;19;56;34;53;61;16;64;42;41;13;18;24;45;57;60;43;14;20;52;10;50;51;6;21;25;9;11;12;31;5;63;62;37;276
37;276;2;33;38;36;7;30;40;26;23;37;44;1;28;55;39;15;59;29;54;27;4;58;3;46;22;32;47;49;8;17;35;48;19;56;34;53;61;16;64;42;41;13;18;24;45;57;60;43;14;20;52;10;50;51;6;21;25;9;11;12;31;5;63;62
2;33;38;36;7;30;40;26;23;37;44;1;28;55;39;15;59;29;54;27;4;58;3;16;22;32;47;49;8;17;35;48;19;56;34;53;61;46;64;42;41;13;18;24;45;57;60;43;14;20;52;10;50;51;6;21;25;9;11;12;31;5;63;62;37;276
37;276;2;33;38;36;7;30;40;26;23;37;44;1;28;55;39;15;59;29;54;27;4;58;3;16;22;32;47;49;8;17;35;48;19;56;34;53;61;46;64;42;41;13;18;24;45;57;60;43;14;20;52;10;50;51;6;21;25;9;11;12;31;5;63;62
2;33;38;36;7;30;40;26;23;37;44;1;28;55;39;15;59;29;54;27;4;58;3;16;22;32;47;49;8;17;35;48;19;56;34;53;10;46;64;42;41;13;18;24;45;57;60;43;14;20;52;61;50;51;6;21;25;9;11;12;31;5;63;62;37;296
37;296;2;33;38;36;7;30;40;26;23;37;44;1;28;55;39;15;59;29;54;27;4;58;3;16;22;32;47;49;8;17;35;48;19;56;34;53;10;46;64;42;41;13;18;24;45;57;60;43;14;20;52;61;50;51;6;21;25;9;11;12;31;5;63;62
2;33;38;36;7;30;40;26;23;37;44;57;28;55;39;15;59;29;54;27;4;58;3;16;22;32;47;49;8;17;35;48;19;56;34;53;10;46;64;42;41;13;18;24;45;1;60;43;14;20;52;61;50;51;6;21;25;9;11;12;31;5;63;62;37;304
37;296;2;33;38;36;7;30;40;26;23;37;44;1;28;55;39;15;59;29;54;27;4;58;3;16;22;32;47;49;8;17;35;48;19;56;34;53;10;46;64;42;41;13;18;24;45;57;60;43;14;20;52;61;50;51;6;21;25;9;11;12;31;5;63;62
2;33;38;36;13;30;40;26;23;37;44;1;28;55;39;15;59;29;54;27;4;58;3;16;22;32;47;49;8;17;35;48;19;56;34;53;10;46;64;42;41;7;18;24;45;57;60;43;14;20;52;61;50;51;6;21;25;9;11;12;31;5;63;62;37;296
37;296;2;33;38;36;13;30;40;26;23;37;44;1;28;55;39;15;59;29;54;27;4;58;3;16;22;32;47;49;8;17;35;48;19;56;34;53;10;46;64;42;41;7;18;24;45;57;60;43;14;20;52;61;50;51;6;21;25;9;11;12;31;5;63;62
2;33;38;36;13;60;40;26;23;37;44;1;28;55;39;15;59;29;54;27;4;58;3;16;22;32;47;49;8;17;35;48;19;56;34;53;10;46;64;42;41;7;18;24;45;57;30;43;14;20;52;61;50;51;6;21;25;9;11;12;31;5;63;62;37;288
37;288;2;33;38;36;13;60;40;26;23;37;44;1;28;55;39;15;59;29;54;27;4;58;3;16;22;32;47;49;8;17;35;48;19;56;34;53;10;46;64;42;41;7;18;24;45;57;30;43;14;20;52;61;50;51;6;21;25;9;11;12;31;5;63;62
2;33;38;36;13;60;40;26;23;37;44;1;28;55;39;15;59;29;54;27;4;58;3;16;22;32;47;49;8;17;35;48;19;56;34;53;10;46;64;42;41;7;18;24;45;57;43;30;14;20;52;61;50;51;6;21;25;9;11;12;31;5;63;62;37;288
37;288;2;33;38;36;13;60;40;26;23;37;44;1;28;55;39;15;59;29;54;27;4;58;3;16;22;32;47;49;8;17;35;48;19;56;34;53;10;46;64;42;41;7;18;24;45;57;43;30;14;20;52;61;50;51;6;21;25;9;11;12;31;5;63;62
2;33;38;36;13;60;40;26;23;37;44;1;28;55;39;15;59;29;54;27;4;58;3;16;22;32;47;49;8;17;35;48;19;56;34;53;10;46;64;42;41;7;18;61;45;57;43;30;14;20;52;24;50;51;6;21;25;9;11;12;31;5;63;62;37;272
37;272;2;33;38;36;13;60;40;26;23;37;44;1;28;55;39;15;59;29;54;27;4;58;3;16;22;32;47;49;8;17;35;48;19;56;34;53;10;46;64;42;41;7;18;61;45;57;43;30;14;20;52;24;50;51;6;21;25;9;11;12;31;5;63;62
2;33;38;36;13;60;40;26;23;37;1;44;28;55;39;15;59;29;54;27;4;58;3;16;22;32;47;49;8;17;35;48;19;56;34;53;10;46;64;42;41;7;18;61;45;57;43;30;14;20;52;24;50;51;6;21;25;9;11;12;31;5;63;62;37;280
37;280;2;33;38;36;13;60;40;26;23;37;1;44;28;55;39;15;59;29;54;27;4;58;3;16;22;32;47;49;8;17;35;48;19;56;34;53;10;46;64;42;41;7;18;61;45;57;43;30;14;20;52;24;50;51;6;21;25;9;11;12;31;5;63;62
2;33;38;36;13;60;40;26;23;37;1;44;28;55;39;15;59;24;54;27;4;58;3;16;22;32;47;49;8;17;35;48;19;56;34;53;10;46;64;42;41;7;18;61;45;57;43;30;14;20;52;29;50;51;6;21;25;9;11;12;31;5;63;62;37;280
38;280;2;33;38;36;13;60;40;26;23;37;1;44;28;55;39;15;59;24;54;27;4;58;3;16;22;32;47;49;8;17;35;48;19;56;34;53;10;46;64;42;41;7;18;61;45;57;43;30;14;20;52;29;50;51;6;21;25;9;11;12;31;5;63;62
2;33;38;36;13;60;40;26;23;6;1;44;28;55;39;15;59;24;54;27;4;58;3;16;22;32;47;49;8;17;35;48;19;56;34;53;10;46;64;42;41;7;18;61;45;57;43;30;14;20;52;29;50;51;37;21;25;9;11;12;31;5;63;62;38;292
38;292;2;33;38;36;13;60;40;26;23;6;1;44;28;55;39;15;59;24;54;27;4;58;3;16;22;32;47;49;8;17;35;48;19;56;34;53;10;46;64;42;41;7;18;61;45;57;43;30;14;20;52;29;50;51;37;21;25;9;11;12;31;5;63;62
2;33;38;36;13;60;40;26;23;6;1;44;28;55;39;15;59;24;54;27;4;58;3;16;22;32;47;37;8;17;35;48;19;56;34;53;10;46;64;42;41;7;18;61;45;57;43;30;14;20;52;29;50;51;49;21;25;9;11;12;31;5;63;62;38;292
38;292;2;33;38;36;13;60;40;26;23;6;1;44;28;55;39;15;59;24;54;27;4;58;3;16;22;32;47;37;8;17;35;48;19;56;34;53;10;46;64;42;41;7;18;61;45;57;43;30;14;20;52;29;50;51;49;21;25;9;11;12;31;5;63;62
2;33;38;36;13;60;40;26;23;6;1;44;28;55;39;15;59;24;54;27;4;58;3;16;22;32;47;41;8;17;35;48;19;56;34;53;10;46;64;42;37;7;18;61;45;57;43;30;14;20;52;29;50;51;49;21;25;9;11;12;31;5;63;62;38;292
38;292;2;33;38;36;13;60;40;26;23;6;1;44;28;55;39;15;59;24;54;27;4;58;3;16;22;32;47;41;8;17;35;48;19;56;34;53;10;46;64;42;37;7;18;61;45;57;43;30;14;20;52;29;50;51;49;21;25;9;11;12;31;5;63;62
2;33;38;36;13;60;40;26;23;6;7;44;28;55;39;15;59;24;54;27;4;58;3;16;22;32;47;41;8;17;35;48;19;56;34;53;10;46;64;42;37;1;18;61;45;57;43;30;14;20;52;29;50;51;49;21;25;9;11;12;31;5;63;62;38;296
38;296;2;33;38;36;13;60;40;26;23;6;7;44;28;55;39;15;59;24;54;27;4;58;3;16;22;32;47;41;8;17;35;48;19;56;34;53;10;46;64;42;37;1;18;61;45;57;43;30;14;20;52;29;50;51;49;21;25;9;11;12;31;5;63;62
2;33;38;36;13;60;40;26;23;6;7;44;28;55;39;15;59;24;54;27;4;58;3;16;22;32;47;41;8;17;35;48;19;56;34;53;10;46;64;42;37;1;18;61;45;57;43;30;14;20;52;29;50;51;49;21;31;9;11;12;25;5;63;62;38;296
38;296;2;33;38;36;13;60;40;26;23;6;7;44;28;55;39;15;59;24;54;27;4;58;3;16;22;32;47;41;8;17;35;48;19;56;34;53;10;46;64;42;37;1;18;61;45;57;43;30;14;20;52;29;50;51;49;21;31;9;11;12;25;5;63;62
2;33;38;36;13;60;40;26;23;6;3;44;28;55;39;15;59;24;54;27;4;58;7;16;22;32;47;41;8;17;35;48;19;56;34;53;10;46;64;42;37;1;18;61;45;57;43;30;14;20;52;29;50;51;49;21;31;9;11;12;25;5;63;62;38;296
38;296;2;33;38;36;13;60;40;26;23;6;3;44;28;55;39;15;59;24;54;27;4;58;7;16;22;32;47;41;8;17;35;48;19;56;34;53;10;46;64;42;37;1;18;61;45;57;43;30;14;20;52;29;50;51;49;21;31;9;11;12;25;5;63;62
2;33;38;36;13;60;40;26;27;6;3;44;28;55;39;15;59;24;54;23;4;58;7;16;22;32;47;41;8;17;35;48;19;56;34;53;10;46;64;42;37;1;18;61;45;57;43;30;14;20;52;29;50;51;49;21;31;9;11;12;25;5;63;62;38;292
38;292;2;33;38;36;13;60;40;26;27;6;3;44;28;55;39;15;59;24;54;23;4;58;7;16;22;32;47;41;8;17;35;48;19;56;34;53;10;46;64;42;37;1;18;61;45;57;43;30;14;20;52;29;50;51;49;21;31;9;11;12;25;5;63;62
2;33;38;36;13;60;40;26;27;6;3;44;56;55;39;15;59;24;54;23;4;58;7;16;22;32;47;41;8;17;35;48;19;28;34;53;10;46;64;42;37;1;18;61;45;57;43;30;14;20;52;29;50;51;49;21;31;9;11;12;25;5;63;62;38;292
38;292;2;33;38;36;13;60;40;26;27;6;3;44;56;55;39;15;59;24;54;23;4;58;7;16;22;32;47;41;8;17;35;48;19;28;34;53;10;46;64;42;37;1;18;61;45;57;43;30;14;20;52;29;50;51;49;21;31;9;11;12;25;5;63;62
2;33;38;36;13;60;40;26;27;6;3;44;56;55;39;15;59;24;54;23;4;58;7;16;22;32;47;41;8;17;35;29;19;28;34;53;10;46;64;42;37;1;18;61;45;57;43;30;14;20;52;48;50;51;49;21;31;9;11;12;25;5;63;62;38;292
38;292;2;33;38;36;13;60;40;26;27;6;3;44;56;55;39;15;59;24;54;23;4;58;7;16;22;32;47;41;8;17;35;29;19;28;34;53;10;46;64;42;37;1;18;61;45;57;43;30;14;20;52;48;50;51;49;21;31;9;11;12;25;5;63;62
2;33;38;36;13;60;40;26;27;6;3;44;56;55;29;15;59;24;54;23;4;58;7;16;22;32;47;41;8;17;35;39;19;28;34;53;10;46;64;42;37;1;18;61;45;57;43;30;14;20;52;48;50;51;49;21;31;9;11;12;25;5;63;62;38;284
38;284;2;33;38;36;13;60;40;26;27;6;3;44;56;55;29;15;59;24;54;23;4;58;7;16;22;32;47;41;8;17;35;39;19;28;34;53;10;46;64;42;37;1;18;61;45;57;43;30;14;20;52;48;50;51;49;21;31;9;11;12;25;5;63;62
2;33;38;36;13;60;40;26;27;6;3;44;56;55;29;15;59;24;54;23;4;58;7;16;22;32;47;41;8;17;35;39;19;28;34;21;10;46;64;42;37;1;18;61;45;57;43;30;14;20;52;48;50;51;49;53;31;9;11;12;25;5;63;62;38;284
38;284;2;33;38;36;13;60;40;26;27;6;3;44;56;55;29;15;59;24;54;23;4;58;7;16;22;32;47;41;8;17;35;39;19;28;34;21;10;46;64;42;37;1;18;61;45;57;43;30;14;20;52;48;50;51;49;53;31;9;11;12;25;5;63;62
2;33;38;36;14;60;40;26;27;6;3;44;56;55;29;15;59;24;54;23;4;58;7;16;22;32;47;41;8;17;35;39;19;28;34;21;10;46;64;42;37;1;18;61;45;57;43;30;13;20;52;48;50;51;49;53;31;9;11;12;25;5;63;62;38;284
38;284;2;33;38;36;14;60;40;26;27;6;3;44;56;55;29;15;59;24;54;23;4;58;7;16;22;32;47;41;8;17;35;39;19;28;34;21;10;46;64;42;37;1;18;61;45;57;43;30;13;20;52;48;50;51;49;53;31;9;11;12;25;5;63;62
2;33;38;36;14;60;40;26;27;6;3;44;56;55;29;15;59;24;54;23;4;58;7;16;22;32;47;41;8;17;35;39;19;28;34;21;10;46;64;42;37;61;18;1;45;57;43;30;13;20;52;48;50;51;49;53;31;9;11;12;25;5;63;62;38;292
38;292;2;33;38;36;14;60;40;26;27;6;3;44;56;55;29;15;59;24;54;23;4;58;7;16;22;32;47;41;8;17;35;39;19;28;34;21;10;46;64;42;37;61;18;1;45;57;43;30;13;20;52;48;50;51;49;53;31;9;11;12;25;5;63;62
2;33;38;36;14;60;40;26;27;6;3;44;56;55;29;15;59;24;21;23;4;58;7;16;22;32;47;41;8;17;35;39;19;28;34;54;10;46;64;42;37;61;18;1;45;57;43;30;13;20;52;48;50;51;49;53;31;9;11;12;25;5;63;62;38;284
38;284;2;33;38;36;14;60;40;26;27;6;3;44;56;55;29;15;59;24;21;23;4;58;7;16;22;32;47;41;8;17;35;39;19;28;34;54;10;46;64;42;37;61;18;1;45;57;43;30;13;20;52;48;50;51;49;53;31;9;11;12;25;5;63;62
2;33;38;36;14;60;40;26;27;6;3;44;56;55;29;15;12;24;21;23;4;58;7;16;22;32;47;41;8;17;35;39;19;28;34;54;10;46;64;42;37;61;18;1;45;57;43;30;13;20;52;48;50;51;49;53;31;9;11;59;25;5;63;62;38;284
38;284;2;33;38;36;14;60;40;26;27;6;3;44;56;55;29;15;12;24;21;23;4;58;7;16;22;32;47;41;8;17;35;39;19;28;34;54;10;46;64;42;37;61;18;1;45;57;43;30;13;20;52;48;50;51;49;53;31;9;11;59;25;5;63;62
2;33;38;36;14;60;35;26;27;6;3;44;56;55;29;15;12;24;21;23;4;58;7;16;22;32;47;41;8;17;40;39;19;28;34;54;10;46;64;42;37;61;18;1;45;57;43;30;13;20;52;48;50;51;49;53;31;9;11;59;25;5;63;62;38;284
38;284;2;33;38;36;14;60;35;26;27;6;3;44;56;55;29;15;12;24;21;23;4;58;7;16;22;32;47;41;8;17;40;39;19;28;34;54;10;46;64;42;37;61;18;1;45;57;43;30;13;20;52;48;50;51;49;53;31;9;11;59;25;5;63;62
2;33;38;36;14;60;35;26;27;6;3;44;56;55;29;15;12;24;21;23;4;58;7;16;22;32;47;41;8;17;40;39;19;28;34;54;1;46;64;42;37;61;18;10;45;57;43;30;13;20;52;48;50;51;49;53;31;9;11;59;25;5;63;62;38;284
38;284;2;33;38;36;14;60;35;26;27;6;3;44;56;55;29;15;12;24;21;23;4;58;7;16;22;32;47;41;8;17;40;39;19;28;34;54;1;46;64;42;37;61;18;10;45;57;43;30;13;20;52;48;50;51;49;53;31;9;11;59;25;5;63;62
2;33;38;36;14;60;35;26;27;6;3;44;56;55;29;15;12;24;21;23;4;39;7;16;22;32;47;41;8;17;40;58;19;28;34;54;1;46;64;42;37;61;18;10;45;57;43;30;13;20;52;48;50;51;49;53;31;9;11;59;25;5;63;62;38;276
38;276;2;33;38;36;14;60;35;26;27;6;3;44;56;55;29;15;12;24;21;23;4;39;7;16;22;32;47;41;8;17;40;58;19;28;34;54;1;46;64;42;37;61;18;10;45;57;43;30;13;20;52;48;50;51;49;53;31;9;11;59;25;5;63;62
2;33;38;36;14;60;35;26;27;6;3;44;56;55;29;15;12;24;21;23;4;39;7;16;22;32;47;41;8;17;40;58;19;28;34;54;1;46;64;42;37;61;18;10;45;57;43;30;13;20;59;48;50;51;49;53;31;9;11;52;25;5;63;62;38;276
38;276;2;33;38;36;14;60;35;26;27;6;3;44;56;55;29;15;12;24;21;23;4;39;7;16;22;32;47;41;8;17;40;58;19;28;34;54;1;46;64;42;37;61;18;10;45;57;43;30;13;20;59;48;50;51;49;53;31;9;11;52;25;5;63;62
2;33;38;36;14;60;35;26;27;6;3;44;56;55;29;15;12;24;21;23;51;39;7;16;22;32;47;41;8;17;40;58;19;28;34;54;1;46;64;42;37;61;18;10;45;57;43;30;13;20;59;48;50;4;49;53;31;9;11;52;25;5;63;62;38;276
39;276;2;33;38;36;14;60;35;26;27;6;3;44;56;55;29;15;12;24;21;23;51;39;7;16;22;32;47;41;8;17;40;58;19;28;34;54;1;46;64;42;37;61;18;10;45;57;43;30;13;20;59;48;50;4;49;53;31;9;11;52;25;5;63;62
2;33;4;36;14;60;35;26;27;6;3;44;56;55;29;15;12;24;21;23;51;39;7;16;22;32;47;41;8;17;40;58;19;28;34;54;1;46;64;42;37;61;18;10;45;57;43;30;13;20;59;48;50;38;49;53;31;9;11;52;25;5;63;62;39;274
39;274;2;33;4;36;14;60;35;26;27;6;3;44;56;55;29;15;12;24;21;23;51;39;7;16;22;32;47;41;8;17;40;58;19;28;34;54;1;46;64;42;37;61;18;10;45;57;43;30;13;20;59;48;50;38;49;53;31;9;11;52;25;5;63;62
2;33;4;36;14;60;35;26;27;6;3;44;56;55;29;15;12;24;21;23;51;39;7;16;22;32;47;41;8;17;40;58;19;28;34;54;1;46;64;57;37;61;18;10;45;42;43;30;13;20;59;48;50;38;49;53;31;9;11;52;25;5;63;62;39;274
39;274;2;33;4;36;14;60;35;26;27;6;3;44;56;55;29;15;12;24;21;23;51;39;7;16;22;32;47;41;8;17;40;58;19;28;34;54;1;46;64;57;37;61;18;10;45;42;43;30;13;20;59;48;50;38;49;53;31;9;11;52;25;5;63;62
2;33;4;36;14;60;35;26;27;23;3;44;56;55;29;15;12;24;21;6;51;39;7;16;22;32;47;41;8;17;40;58;19;28;34;54;1;46;64;57;37;61;18;10;45;42;43;30;13;20;59;48;50;38;49;53;31;9;11;52;25;5;63;62;39;280
39;280;2;33;4;36;14;60;35;26;27;23;3;44;56;55;29;15;12;24;21;6;51;39;7;16;22;32;47;41;8;17;40;58;19;28;34;54;1;46;64;57;37;61;18;10;45;42;43;30;13;20;59;48;50;38;49;53;31;9;11;52;25;5;63;62
2;33;4;36;14;60;35;26;27;23;3;19;56;55;29;15;12;24;21;6;51;39;7;16;22;32;47;41;8;17;40;58;44;28;34;54;1;46;64;57;37;61;18;10;45;42;43;30;13;20;59;48;50;38;49;53;31;9;11;52;25;5;63;62;39;276
39;276;2;33;4;36;14;60;35;26;27;23;3;19;56;55;29;15;12;24;21;6;51;39;7;16;22;32;47;41;8;17;40;58;44;28;34;54;1;46;64;57;37;61;18;10;45;42;43;30;13;20;59;48;50;38;49;53;31;9;11;52;25;5;63;62
2;33;4;36;14;60;35;26;27;23;3;19;56;55;29;15;12;31;21;6;51;39;7;16;22;32;47;41;8;17;40;58;44;28;34;54;1;46;64;57;37;61;18;10;45;42;43;30;13;20;59;48;50;38;49;53;24;9;11;52;25;5;63;62;39;276
39;276;2;33;4;36;14;60;35;26;27;23;3;19;56;55;29;15;12;31;21;6;51;39;7;16;22;32;47;41;8;17;40;58;44;28;34;54;1;46;64;57;37;61;18;10;45;42;43;30;13;20;59;48;50;38;49;53;24;9;11;52;25;5;63;62
2;33;4;36;14;60;35;26;27;23;3;51;56;55;29;15;12;31;21;6;19;39;7;16;22;32;47;41;8;17;40;58;44;28;34;54;1;46;64;57;37;61;18;10;45;42;43;30;13;20;59;48;50;38;49;53;24;9;11;52;25;5;63;62;39;276
39;276;2;33;4;36;14;60;35;26;27;23;3;51;56;55;29;15;12;31;21;6;19;39;7;16;22;32;47;41;8;17;40;58;44;28;34;54;1;46;64;57;37;61;18;10;45;42;43;30;13;20;59;48;50;38;49;53;24;9;11;52;25;5;63;62
2;33;4;36;14;60;35;26;27;23;3;51;56;55;29;15;12;31;21;6;19;39;7;16;22;32;47;41;8;17;40;10;44;28;34;54;1;46;64;57;37;61;18;58;45;42;43;30;13;20;59;48;50;38;49;53;24;9;11;52;25;5;63;62;39;280
39;280;2;33;4;36;14;60;35;26;27;23;3;51;56;55;29;15;12;31;21;6;19;39;7;16;22;32;47;41;8;17;40;10;44;28;34;54;1;46;64;57;37;61;18;58;45;42;43;30;13;20;59;48;50;38;49;53;24;9;11;52;25;5;63;62
2;33;4;36;14;60;35;26;27;23;3;51;56;55;29;15;12;38;21;6;19;39;7;16;22;32;47;41;8;17;40;10;44;28;34;54;1;46;64;57;37;61;18;58;45;42;43;30;13;20;59;48;50;31;49;53;24;9;11;52;25;5;63;62;39;280
39;280;2;33;4;36;14;60;35;26;27;23;3;51;56;55;29;15;12;38;21;6;19;39;7;16;22;32;47;41;8;17;40;10;44;28;34;54;1;46;64;57;37;61;18;58;45;42;43;30;13;20;59;48;50;31;49;53;24;9;11;52;25;5;63;62
2;33;4;36;14;60;35;26;27;23;3;51;56;55;29;15;37;38;21;6;19;39;7;16;22;32;47;41;8;17;40;10;44;28;34;54;1;46;64;57;12;61;18;58;45;42;43;30;13;20;59;48;50;31;49;53;24;9;11;52;25;5;63;62;39;280
39;280;2;33;4;36;14;60;35;26;27;23;3;51;56;55;29;15;37;38;21;6;19;39;7;16;22;32;47;41;8;17;40;10;44;28;34;54;1;46;64;57;12;61;18;58;45;42;43;30;13;20;59;48;50;31;49;53;24;9;11;52;25;5;63;62
2;33;4;36;14;60;35;26;27;23;3;51;56;55;29;15;37;38;21;6;19;39;58;16;22;32;47;41;8;17;40;10;44;28;34;54;1;46;64;57;12;61;18;7;45;42;43;30;13;20;59;48;50;31;49;53;24;9;11;52;25;5;63;62;39;272
39;272;2;33;4;36;14;60;35;26;27;23;3;51;56;55;29;15;37;38;21;6;19;39;58;16;22;32;47;41;8;17;40;10;44;28;34;54;1;46;64;57;12;61;18;7;45;42;43;30;13;20;59;48;50;31;49;53;24;9;11;52;25;5;63;62
2;33;4;36;14;60;35;44;27;23;3;51;56;55;29;15;37;38;21;6;19;39;58;16;22;32;47;41;8;17;40;10;26;28;34;54;1;46;64;57;12;61;18;7;45;42;43;30;13;20;59;48;50;31;49;53;24;9;11;52;25;5;63;62;39;278
39;278;2;33;4;36;14;60;35;44;27;23;3;51;56;55;29;15;37;38;21;6;19;39;58;16;22;32;47;41;8;17;40;10;26;28;34;54;1;46;64;57;12;61;18;7;45;42;43;30;13;20;59;48;50;31;49;53;24;9;11;52;25;5;63;62
2;33;4;36;14;60;35;44;27;23;16;51;56;55;29;15;37;38;21;6;19;39;58;3;22;32;47;41;8;17;40;10;26;28;34;54;1;46;64;57;12;61;18;7;45;42;43;30;13;20;59;48;50;31;49;53;24;9;11;52;25;5;63;62;39;286
39;286;2;33;4;36;14;60;35;44;27;23;16;51;56;55;29;15;37;38;21;6;19;39;58;3;22;32;47;41;8;17;40;10;26;28;34;54;1;46;64;57;12;61;18;7;45;42;43;30;13;20;59;48;50;31;49;53;24;9;11;52;25;5;63;62
2;33;4;36;14;60;35;44;27;23;16;51;56;55;29;15;37;38;21;6;19;39;58;3;22;32;47;41;8;17;40;10;26;28;34;54;1;46;64;57;12;61;18;7;45;63;43;30;13;20;59;48;50;31;49;53;24;9;11;52;25;5;42;62;39;266
39;266;2;33;4;36;14;60;35;44;27;23;16;51;56;55;29;15;37;38;21;6;19;39;58;3;22;32;47;41;8;17;40;10;26;28;34;54;1;46;64;57;12;61;18;7;45;63;43;30;13;20;59;48;50;31;49;53;24;9;11;52;25;5;42;62
