"X1";"X290";"X28";"X13";"X18";"X10";"X31";"X51";"X36";"X54";"X11";"X52";"X56";"X58";"X37";"X34";"X47";"X38";"X4";"X12";"X7";"X24";"X43";"X48";"X21";"X1.1";"X55";"X32";"X8";"X3";"X57";"X45";"X46";"X63";"X19";"X22";"X16";"X42";"X62";"X60";"X17";"X29";"X6";"X23";"X49";"X2";"X50";"X61";"X27";"X39";"X15";"X64";"X44";"X14";"X5";"X59";"X53";"X41";"X35";"X30";"X9";"X40";"X20";"X33";"X26";"X25"
40;264;11;46;5;20;21;8;57;47;50;17;14;16;64;15;41;1;37;3;13;6;49;4;35;19;23;10;7;33;61;30;2;38;31;34;56;24;53;59;9;54;36;39;12;60;62;29;22;27;45;40;44;48;55;28;26;25;52;32;58;42;18;43;51;63
3;46;5;20;21;8;57;47;50;17;14;16;64;15;41;1;37;11;13;6;49;4;35;19;23;10;7;33;61;30;2;38;31;34;56;24;53;59;9;54;36;39;12;60;62;29;22;27;45;40;44;48;55;28;26;25;52;32;58;42;18;43;51;63;40;264
40;264;3;46;5;20;21;8;57;47;50;17;14;16;64;15;41;1;37;11;13;6;49;4;35;19;23;10;7;33;61;30;2;38;31;34;56;24;53;59;9;54;36;39;12;60;62;29;22;27;45;40;44;48;55;28;26;25;52;32;58;42;18;43;51;63
3;46;5;20;21;8;57;47;50;17;14;16;64;15;41;1;37;11;13;6;49;4;36;19;23;10;7;33;61;30;2;38;31;34;56;24;53;59;9;54;35;39;12;60;62;29;22;27;45;40;44;48;55;28;26;25;52;32;58;42;18;43;51;63;40;264
40;264;3;46;5;20;21;8;57;47;50;17;14;16;64;15;41;1;37;11;13;6;49;4;36;19;23;10;7;33;61;30;2;38;31;34;56;24;53;59;9;54;35;39;12;60;62;29;22;27;45;40;44;48;55;28;26;25;52;32;58;42;18;43;51;63
3;46;5;20;21;8;57;47;50;17;14;16;64;15;41;1;37;11;13;6;49;4;36;19;23;10;7;33;61;30;2;38;31;34;56;24;53;59;9;54;55;39;12;60;62;29;22;27;45;40;44;48;35;28;26;25;52;32;58;42;18;43;51;63;40;264
40;264;3;46;5;20;21;8;57;47;50;17;14;16;64;15;41;1;37;11;13;6;49;4;36;19;23;10;7;33;61;30;2;38;31;34;56;24;53;59;9;54;55;39;12;60;62;29;22;27;45;40;44;48;35;28;26;25;52;32;58;42;18;43;51;63
3;46;5;20;21;42;57;47;50;17;14;16;64;15;41;1;37;11;13;6;49;4;36;19;23;10;7;33;61;30;2;38;31;34;56;24;53;59;9;54;55;39;12;60;62;29;22;27;45;40;44;48;35;28;26;25;52;32;58;8;18;43;51;63;40;256
40;256;3;46;5;20;21;42;57;47;50;17;14;16;64;15;41;1;37;11;13;6;49;4;36;19;23;10;7;33;61;30;2;38;31;34;56;24;53;59;9;54;55;39;12;60;62;29;22;27;45;40;44;48;35;28;26;25;52;32;58;8;18;43;51;63
3;46;5;20;21;42;57;47;50;17;14;16;64;15;41;1;37;11;13;6;49;4;36;19;23;10;7;33;61;26;2;38;31;34;56;24;53;59;9;54;55;39;12;60;62;29;22;27;45;40;44;48;35;28;30;25;52;32;58;8;18;43;51;63;40;256
40;256;3;46;5;20;21;42;57;47;50;17;14;16;64;15;41;1;37;11;13;6;49;4;36;19;23;10;7;33;61;26;2;38;31;34;56;24;53;59;9;54;55;39;12;60;62;29;22;27;45;40;44;48;35;28;30;25;52;32;58;8;18;43;51;63
3;46;61;20;21;42;57;47;50;17;14;16;64;15;41;1;37;11;13;6;49;4;36;19;23;10;7;33;5;26;2;38;31;34;56;24;53;59;9;54;55;39;12;60;62;29;22;27;45;40;44;48;35;28;30;25;52;32;58;8;18;43;51;63;40;254
40;254;3;46;61;20;21;42;57;47;50;17;14;16;64;15;41;1;37;11;13;6;49;4;36;19;23;10;7;33;5;26;2;38;31;34;56;24;53;59;9;54;55;39;12;60;62;29;22;27;45;40;44;48;35;28;30;25;52;32;58;8;18;43;51;63
3;46;61;20;21;42;57;47;50;17;14;16;64;15;41;1;37;11;13;6;49;4;36;19;23;10;7;33;5;26;2;38;31;34;56;24;53;59;9;54;55;39;12;28;62;29;22;27;45;40;44;48;35;60;30;25;52;32;58;8;18;43;51;63;40;254
40;254;3;46;61;20;21;42;57;47;50;17;14;16;64;15;41;1;37;11;13;6;49;4;36;19;23;10;7;33;5;26;2;38;31;34;56;24;53;59;9;54;55;39;12;28;62;29;22;27;45;40;44;48;35;60;30;25;52;32;58;8;18;43;51;63
3;46;61;20;21;42;57;47;50;17;14;16;64;15;41;1;37;11;13;6;49;4;36;19;23;10;7;33;5;59;2;38;31;34;56;24;53;26;9;54;55;39;12;28;62;29;22;27;45;40;44;48;35;60;30;25;52;32;58;8;18;43;51;63;40;250
40;250;3;46;61;20;21;42;57;47;50;17;14;16;64;15;41;1;37;11;13;6;49;4;36;19;23;10;7;33;5;59;2;38;31;34;56;24;53;26;9;54;55;39;12;28;62;29;22;27;45;40;44;48;35;60;30;25;52;32;58;8;18;43;51;63
3;46;61;20;21;42;57;47;50;17;14;16;64;15;41;1;37;11;13;6;49;4;33;19;23;10;7;36;5;59;2;38;31;34;56;24;53;26;9;54;55;39;12;28;62;29;22;27;45;40;44;48;35;60;30;25;52;32;58;8;18;43;51;63;40;250
40;250;3;46;61;20;21;42;57;47;50;17;14;16;64;15;41;1;37;11;13;6;49;4;33;19;23;10;7;36;5;59;2;38;31;34;56;24;53;26;9;54;55;39;12;28;62;29;22;27;45;40;44;48;35;60;30;25;52;32;58;8;18;43;51;63
3;46;61;20;21;42;57;47;50;17;14;16;64;15;41;1;37;11;12;6;49;4;33;19;23;10;7;36;5;59;2;38;31;34;56;24;53;26;9;54;55;39;13;28;62;29;22;27;45;40;44;48;35;60;30;25;52;32;58;8;18;43;51;63;40;270
41;270;3;46;61;20;21;42;57;47;50;17;14;16;64;15;41;1;37;11;12;6;49;4;33;19;23;10;7;36;5;59;2;38;31;34;56;24;53;26;9;54;55;39;13;28;62;29;22;27;45;40;44;48;35;60;30;25;52;32;58;8;18;43;51;63
3;46;61;20;21;30;57;47;50;17;14;16;64;15;41;1;37;11;12;6;49;4;33;19;23;10;7;36;5;59;2;38;31;34;56;24;53;26;9;54;55;39;13;28;62;29;22;27;45;40;44;48;35;60;42;25;52;32;58;8;18;43;51;63;41;266
41;266;3;46;61;20;21;30;57;47;50;17;14;16;64;15;41;1;37;11;12;6;49;4;33;19;23;10;7;36;5;59;2;38;31;34;56;24;53;26;9;54;55;39;13;28;62;29;22;27;45;40;44;48;35;60;42;25;52;32;58;8;18;43;51;63
3;46;61;20;21;30;57;47;50;17;14;16;27;15;41;1;37;11;12;6;49;4;33;19;23;10;7;36;5;59;2;38;31;34;56;24;53;26;9;54;55;39;13;28;62;29;22;64;45;40;44;48;35;60;42;25;52;32;58;8;18;43;51;63;41;266
41;266;3;46;61;20;21;30;57;47;50;17;14;16;27;15;41;1;37;11;12;6;49;4;33;19;23;10;7;36;5;59;2;38;31;34;56;24;53;26;9;54;55;39;13;28;62;29;22;64;45;40;44;48;35;60;42;25;52;32;58;8;18;43;51;63
3;46;61;6;21;30;57;47;50;17;14;16;27;15;41;1;37;11;12;20;49;4;33;19;23;10;7;36;5;59;2;38;31;34;56;24;53;26;9;54;55;39;13;28;62;29;22;64;45;40;44;48;35;60;42;25;52;32;58;8;18;43;51;63;41;268
41;268;3;46;61;6;21;30;57;47;50;17;14;16;27;15;41;1;37;11;12;20;49;4;33;19;23;10;7;36;5;59;2;38;31;34;56;24;53;26;9;54;55;39;13;28;62;29;22;64;45;40;44;48;35;60;42;25;52;32;58;8;18;43;51;63
3;46;61;6;21;30;57;47;50;17;14;16;27;15;41;1;37;11;12;20;49;4;33;19;23;10;13;36;5;59;2;38;31;34;56;24;53;26;9;54;55;39;7;28;62;29;22;64;45;40;44;48;35;60;42;25;52;32;58;8;18;43;51;63;41;260
41;260;3;46;61;6;21;30;57;47;50;17;14;16;27;15;41;1;37;11;12;20;49;4;33;19;23;10;13;36;5;59;2;38;31;34;56;24;53;26;9;54;55;39;7;28;62;29;22;64;45;40;44;48;35;60;42;25;52;32;58;8;18;43;51;63
3;46;61;6;21;30;57;47;50;17;14;16;27;15;28;1;37;11;12;20;49;4;33;19;23;10;13;36;5;59;2;38;31;34;56;24;53;26;9;54;55;39;7;41;62;29;22;64;45;40;44;48;35;60;42;25;52;32;58;8;18;43;51;63;41;260
41;260;3;46;61;6;21;30;57;47;50;17;14;16;27;15;28;1;37;11;12;20;49;4;33;19;23;10;13;36;5;59;2;38;31;34;56;24;53;26;9;54;55;39;7;41;62;29;22;64;45;40;44;48;35;60;42;25;52;32;58;8;18;43;51;63
3;46;61;6;21;30;57;47;50;17;14;16;27;15;28;1;37;11;12;20;49;4;33;19;23;10;13;54;5;59;2;38;31;34;56;24;53;26;9;36;55;39;7;41;62;29;22;64;45;40;44;48;35;60;42;25;52;32;58;8;18;43;51;63;41;260
41;260;3;46;61;6;21;30;57;47;50;17;14;16;27;15;28;1;37;11;12;20;49;4;33;19;23;10;13;54;5;59;2;38;31;34;56;24;53;26;9;36;55;39;7;41;62;29;22;64;45;40;44;48;35;60;42;25;52;32;58;8;18;43;51;63
3;46;61;6;21;30;57;47;50;17;14;16;27;15;28;1;37;11;12;20;49;41;33;19;23;10;13;54;5;59;2;38;31;34;56;24;53;26;9;36;55;39;7;4;62;29;22;64;45;40;44;48;35;60;42;25;52;32;58;8;18;43;51;63;41;268
41;268;3;46;61;6;21;30;57;47;50;17;14;16;27;15;28;1;37;11;12;20;49;41;33;19;23;10;13;54;5;59;2;38;31;34;56;24;53;26;9;36;55;39;7;4;62;29;22;64;45;40;44;48;35;60;42;25;52;32;58;8;18;43;51;63
3;46;61;6;21;30;57;47;50;17;14;16;27;15;28;1;37;11;12;20;49;41;33;19;23;10;13;54;5;59;2;64;31;34;56;24;53;26;9;36;55;39;7;4;62;29;22;38;45;40;44;48;35;60;42;25;52;32;58;8;18;43;51;63;41;270
41;270;3;46;61;6;21;30;57;47;50;17;14;16;27;15;28;1;37;11;12;20;49;41;33;19;23;10;13;54;5;59;2;64;31;34;56;24;53;26;9;36;55;39;7;4;62;29;22;38;45;40;44;48;35;60;42;25;52;32;58;8;18;43;51;63
3;46;61;6;21;30;57;47;50;17;14;16;27;15;28;13;37;11;12;20;49;41;33;19;23;10;1;54;5;59;2;64;31;34;56;24;53;26;9;36;55;39;7;4;62;29;22;38;45;40;44;48;35;60;42;25;52;32;58;8;18;43;51;63;41;266
41;266;3;46;61;6;21;30;57;47;50;17;14;16;27;15;28;13;37;11;12;20;49;41;33;19;23;10;1;54;5;59;2;64;31;34;56;24;53;26;9;36;55;39;7;4;62;29;22;38;45;40;44;48;35;60;42;25;52;32;58;8;18;43;51;63
3;46;61;6;21;30;57;47;50;17;14;16;27;23;28;13;37;11;12;20;49;41;33;19;15;10;1;54;5;59;2;64;31;34;56;24;53;26;9;36;55;39;7;4;62;29;22;38;45;40;44;48;35;60;42;25;52;32;58;8;18;43;51;63;41;274
41;274;3;46;61;6;21;30;57;47;50;17;14;16;27;23;28;13;37;11;12;20;49;41;33;19;15;10;1;54;5;59;2;64;31;34;56;24;53;26;9;36;55;39;7;4;62;29;22;38;45;40;44;48;35;60;42;25;52;32;58;8;18;43;51;63
3;46;61;6;21;30;57;47;50;17;14;16;27;23;28;13;37;11;12;20;49;41;33;19;15;10;1;54;5;59;63;64;31;34;56;24;53;26;9;36;55;39;7;4;62;29;22;38;45;40;44;48;35;60;42;25;52;32;58;8;18;43;51;2;41;274
41;274;3;46;61;6;21;30;57;47;50;17;14;16;27;23;28;13;37;11;12;20;49;41;33;19;15;10;1;54;5;59;63;64;31;34;56;24;53;26;9;36;55;39;7;4;62;29;22;38;45;40;44;48;35;60;42;25;52;32;58;8;18;43;51;2
3;46;61;6;21;30;57;47;50;17;14;16;27;23;28;13;37;11;12;20;49;41;33;19;15;10;1;54;5;59;63;64;31;34;56;24;53;18;9;36;55;39;7;4;62;29;22;38;45;40;44;48;35;60;42;25;52;32;58;8;26;43;51;2;41;274
41;274;3;46;61;6;21;30;57;47;50;17;14;16;27;23;28;13;37;11;12;20;49;41;33;19;15;10;1;54;5;59;63;64;31;34;56;24;53;18;9;36;55;39;7;4;62;29;22;38;45;40;44;48;35;60;42;25;52;32;58;8;26;43;51;2
3;46;61;63;21;30;57;47;50;17;14;16;27;23;28;13;37;11;12;20;49;41;33;19;15;10;1;54;5;59;6;64;31;34;56;24;53;18;9;36;55;39;7;4;62;29;22;38;45;40;44;48;35;60;42;25;52;32;58;8;26;43;51;2;41;278
41;278;3;46;61;63;21;30;57;47;50;17;14;16;27;23;28;13;37;11;12;20;49;41;33;19;15;10;1;54;5;59;6;64;31;34;56;24;53;18;9;36;55;39;7;4;62;29;22;38;45;40;44;48;35;60;42;25;52;32;58;8;26;43;51;2
3;46;61;63;21;30;17;47;50;57;14;16;27;23;28;13;37;11;12;20;49;41;33;19;15;10;1;54;5;59;6;64;31;34;56;24;53;18;9;36;55;39;7;4;62;29;22;38;45;40;44;48;35;60;42;25;52;32;58;8;26;43;51;2;41;282
41;282;3;46;61;63;21;30;17;47;50;57;14;16;27;23;28;13;37;11;12;20;49;41;33;19;15;10;1;54;5;59;6;64;31;34;56;24;53;18;9;36;55;39;7;4;62;29;22;38;45;40;44;48;35;60;42;25;52;32;58;8;26;43;51;2
3;46;61;63;21;30;17;47;50;57;14;16;27;23;28;13;37;11;12;20;49;41;33;19;15;10;1;54;5;59;6;64;31;34;56;24;53;18;9;36;60;39;7;4;62;29;22;38;45;40;44;48;35;55;42;25;52;32;58;8;26;43;51;2;41;282
41;282;3;46;61;63;21;30;17;47;50;57;14;16;27;23;28;13;37;11;12;20;49;41;33;19;15;10;1;54;5;59;6;64;31;34;56;24;53;18;9;36;60;39;7;4;62;29;22;38;45;40;44;48;35;55;42;25;52;32;58;8;26;43;51;2
3;46;61;63;21;30;17;47;50;57;14;16;27;23;28;13;37;11;12;20;49;41;33;19;15;10;1;54;5;59;6;64;31;34;56;24;53;18;9;36;60;39;7;4;62;29;22;38;45;40;44;48;35;55;42;8;52;32;58;25;26;43;51;2;41;282
41;282;3;46;61;63;21;30;17;47;50;57;14;16;27;23;28;13;37;11;12;20;49;41;33;19;15;10;1;54;5;59;6;64;31;34;56;24;53;18;9;36;60;39;7;4;62;29;22;38;45;40;44;48;35;55;42;8;52;32;58;25;26;43;51;2
3;46;61;63;21;30;17;47;50;57;14;16;27;39;28;13;37;11;12;20;49;41;33;19;15;10;1;54;5;59;6;64;31;34;56;24;53;18;9;36;60;23;7;4;62;29;22;38;45;40;44;48;35;55;42;8;52;32;58;25;26;43;51;2;41;286
41;286;3;46;61;63;21;30;17;47;50;57;14;16;27;39;28;13;37;11;12;20;49;41;33;19;15;10;1;54;5;59;6;64;31;34;56;24;53;18;9;36;60;23;7;4;62;29;22;38;45;40;44;48;35;55;42;8;52;32;58;25;26;43;51;2
3;46;61;63;21;30;17;47;50;57;14;16;27;39;28;13;37;11;12;20;49;41;33;19;15;10;1;54;5;59;34;64;31;6;56;24;53;18;9;36;60;23;7;4;62;29;22;38;45;40;44;48;35;55;42;8;52;32;58;25;26;43;51;2;41;286
41;286;3;46;61;63;21;30;17;47;50;57;14;16;27;39;28;13;37;11;12;20;49;41;33;19;15;10;1;54;5;59;34;64;31;6;56;24;53;18;9;36;60;23;7;4;62;29;22;38;45;40;44;48;35;55;42;8;52;32;58;25;26;43;51;2
3;46;61;63;21;30;33;47;50;57;14;16;27;39;28;13;37;11;12;20;49;41;17;19;15;10;1;54;5;59;34;64;31;6;56;24;53;18;9;36;60;23;7;4;62;29;22;38;45;40;44;48;35;55;42;8;52;32;58;25;26;43;51;2;41;286
41;286;3;46;61;63;21;30;33;47;50;57;14;16;27;39;28;13;37;11;12;20;49;41;17;19;15;10;1;54;5;59;34;64;31;6;56;24;53;18;9;36;60;23;7;4;62;29;22;38;45;40;44;48;35;55;42;8;52;32;58;25;26;43;51;2
3;46;61;63;21;30;33;47;50;57;14;16;27;39;28;13;37;11;12;20;49;41;17;19;36;10;1;54;5;59;34;64;31;6;56;24;53;18;9;15;60;23;7;4;62;29;22;38;45;40;44;48;35;55;42;8;52;32;58;25;26;43;51;2;41;286
42;286;3;46;61;63;21;30;33;47;50;57;14;16;27;39;28;13;37;11;12;20;49;41;17;19;36;10;1;54;5;59;34;64;31;6;56;24;53;18;9;15;60;23;7;4;62;29;22;38;45;40;44;48;35;55;42;8;52;32;58;25;26;43;51;2
3;46;61;63;21;30;33;47;50;57;14;16;27;39;28;13;37;11;12;20;49;41;17;19;36;10;1;54;5;59;34;64;31;6;32;24;53;18;9;15;60;23;7;4;62;29;22;38;45;40;44;48;35;55;42;8;52;56;58;25;26;43;51;2;42;282
42;282;3;46;61;63;21;30;33;47;50;57;14;16;27;39;28;13;37;11;12;20;49;41;17;19;36;10;1;54;5;59;34;64;31;6;32;24;53;18;9;15;60;23;7;4;62;29;22;38;45;40;44;48;35;55;42;8;52;56;58;25;26;43;51;2
3;46;61;63;21;30;33;47;50;57;14;16;27;40;28;13;37;11;12;20;49;41;17;19;36;10;1;54;5;59;34;64;31;6;32;24;53;18;9;15;60;23;7;4;62;29;22;38;45;39;44;48;35;55;42;8;52;56;58;25;26;43;51;2;42;282
42;282;3;46;61;63;21;30;33;47;50;57;14;16;27;40;28;13;37;11;12;20;49;41;17;19;36;10;1;54;5;59;34;64;31;6;32;24;53;18;9;15;60;23;7;4;62;29;22;38;45;39;44;48;35;55;42;8;52;56;58;25;26;43;51;2
3;46;61;63;21;30;26;47;50;57;14;16;27;40;28;13;37;11;12;20;49;41;17;19;36;10;1;54;5;59;34;64;31;6;32;24;53;18;9;15;60;23;7;4;62;29;22;38;45;39;44;48;35;55;42;8;52;56;58;25;33;43;51;2;42;282
42;282;3;46;61;63;21;30;26;47;50;57;14;16;27;40;28;13;37;11;12;20;49;41;17;19;36;10;1;54;5;59;34;64;31;6;32;24;53;18;9;15;60;23;7;4;62;29;22;38;45;39;44;48;35;55;42;8;52;56;58;25;33;43;51;2
3;31;61;63;21;30;26;47;50;57;14;16;27;40;28;13;37;11;12;20;49;41;17;19;36;10;1;54;5;59;34;64;46;6;32;24;53;18;9;15;60;23;7;4;62;29;22;38;45;39;44;48;35;55;42;8;52;56;58;25;33;43;51;2;42;286
42;286;3;31;61;63;21;30;26;47;50;57;14;16;27;40;28;13;37;11;12;20;49;41;17;19;36;10;1;54;5;59;34;64;46;6;32;24;53;18;9;15;60;23;7;4;62;29;22;38;45;39;44;48;35;55;42;8;52;56;58;25;33;43;51;2
3;31;61;63;21;30;26;15;50;57;14;16;27;40;28;13;37;11;12;20;49;41;17;19;36;10;1;54;5;59;34;64;46;6;32;24;53;18;9;47;60;23;7;4;62;29;22;38;45;39;44;48;35;55;42;8;52;56;58;25;33;43;51;2;42;282
42;282;3;31;61;63;21;30;26;15;50;57;14;16;27;40;28;13;37;11;12;20;49;41;17;19;36;10;1;54;5;59;34;64;46;6;32;24;53;18;9;47;60;23;7;4;62;29;22;38;45;39;44;48;35;55;42;8;52;56;58;25;33;43;51;2
3;31;61;63;21;30;4;15;50;57;14;16;27;40;28;13;37;11;12;20;49;41;17;19;36;10;1;54;5;59;34;64;46;6;32;24;53;18;9;47;60;23;7;26;62;29;22;38;45;39;44;48;35;55;42;8;52;56;58;25;33;43;51;2;42;270
42;270;3;31;61;63;21;30;4;15;50;57;14;16;27;40;28;13;37;11;12;20;49;41;17;19;36;10;1;54;5;59;34;64;46;6;32;24;53;18;9;47;60;23;7;26;62;29;22;38;45;39;44;48;35;55;42;8;52;56;58;25;33;43;51;2
3;31;61;63;21;30;4;15;50;57;14;16;27;41;28;13;37;11;12;20;49;40;17;19;36;10;1;54;5;59;34;64;46;6;32;24;53;18;9;47;60;23;7;26;62;29;22;38;45;39;44;48;35;55;42;8;52;56;58;25;33;43;51;2;42;254
42;254;3;31;61;63;21;30;4;15;50;57;14;16;27;41;28;13;37;11;12;20;49;40;17;19;36;10;1;54;5;59;34;64;46;6;32;24;53;18;9;47;60;23;7;26;62;29;22;38;45;39;44;48;35;55;42;8;52;56;58;25;33;43;51;2
3;31;61;63;21;30;4;15;50;57;14;16;27;41;28;13;37;11;12;20;49;40;17;19;36;10;1;54;5;59;34;64;35;6;32;24;53;18;9;47;60;23;7;26;62;29;22;38;45;39;44;48;46;55;42;8;52;56;58;25;33;43;51;2;42;258
42;258;3;31;61;63;21;30;4;15;50;57;14;16;27;41;28;13;37;11;12;20;49;40;17;19;36;10;1;54;5;59;34;64;35;6;32;24;53;18;9;47;60;23;7;26;62;29;22;38;45;39;44;48;46;55;42;8;52;56;58;25;33;43;51;2
3;31;61;63;21;30;4;15;50;57;14;16;27;41;28;13;37;11;12;20;49;40;17;19;36;10;1;54;5;59;34;64;35;6;32;24;53;18;9;47;60;23;7;26;25;29;22;38;45;39;44;48;46;55;42;8;52;56;58;62;33;43;51;2;42;258
42;258;3;31;61;63;21;30;4;15;50;57;14;16;27;41;28;13;37;11;12;20;49;40;17;19;36;10;1;54;5;59;34;64;35;6;32;24;53;18;9;47;60;23;7;26;25;29;22;38;45;39;44;48;46;55;42;8;52;56;58;62;33;43;51;2
3;31;61;63;21;30;4;15;50;57;14;16;18;41;28;13;37;11;12;20;49;40;17;19;36;10;1;54;5;59;34;64;35;6;32;24;53;27;9;47;60;23;7;26;25;29;22;38;45;39;44;48;46;55;42;8;52;56;58;62;33;43;51;2;42;258
42;258;3;31;61;63;21;30;4;15;50;57;14;16;18;41;28;13;37;11;12;20;49;40;17;19;36;10;1;54;5;59;34;64;35;6;32;24;53;27;9;47;60;23;7;26;25;29;22;38;45;39;44;48;46;55;42;8;52;56;58;62;33;43;51;2
3;31;61;63;21;60;4;15;50;57;14;16;18;41;28;13;37;11;12;20;49;40;17;19;36;10;1;54;5;59;34;64;35;6;32;24;53;27;9;47;30;23;7;26;25;29;22;38;45;39;44;48;46;55;42;8;52;56;58;62;33;43;51;2;42;270
42;270;3;31;61;63;21;60;4;15;50;57;14;16;18;41;28;13;37;11;12;20;49;40;17;19;36;10;1;54;5;59;34;64;35;6;32;24;53;27;9;47;30;23;7;26;25;29;22;38;45;39;44;48;46;55;42;8;52;56;58;62;33;43;51;2
3;31;61;63;21;60;4;15;50;57;14;16;18;41;28;13;37;11;12;20;49;40;17;19;36;10;1;54;5;59;34;64;35;6;32;24;56;27;9;47;30;23;7;26;25;29;22;38;45;39;44;48;46;55;42;8;52;53;58;62;33;43;51;2;42;274
42;274;3;31;61;63;21;60;4;15;50;57;14;16;18;41;28;13;37;11;12;20;49;40;17;19;36;10;1;54;5;59;34;64;35;6;32;24;56;27;9;47;30;23;7;26;25;29;22;38;45;39;44;48;46;55;42;8;52;53;58;62;33;43;51;2
3;31;61;63;21;60;4;15;50;57;14;16;18;41;28;13;37;11;12;20;49;40;17;19;36;23;1;54;5;59;34;64;35;6;32;24;56;27;9;47;30;10;7;26;25;29;22;38;45;39;44;48;46;55;42;8;52;53;58;62;33;43;51;2;42;274
42;274;3;31;61;63;21;60;4;15;50;57;14;16;18;41;28;13;37;11;12;20;49;40;17;19;36;23;1;54;5;59;34;64;35;6;32;24;56;27;9;47;30;10;7;26;25;29;22;38;45;39;44;48;46;55;42;8;52;53;58;62;33;43;51;2
3;31;61;63;21;60;4;49;50;57;14;16;18;41;28;13;37;11;12;20;15;40;17;19;36;23;1;54;5;59;34;64;35;6;32;24;56;27;9;47;30;10;7;26;25;29;22;38;45;39;44;48;46;55;42;8;52;53;58;62;33;43;51;2;42;274
42;274;3;31;61;63;21;60;4;49;50;57;14;16;18;41;28;13;37;11;12;20;15;40;17;19;36;23;1;54;5;59;34;64;35;6;32;24;56;27;9;47;30;10;7;26;25;29;22;38;45;39;44;48;46;55;42;8;52;53;58;62;33;43;51;2
3;31;61;63;21;60;64;49;50;57;14;16;18;41;28;13;37;11;12;20;15;40;17;19;36;23;1;54;5;59;34;4;35;6;32;24;56;27;9;47;30;10;7;26;25;29;22;38;45;39;44;48;46;55;42;8;52;53;58;62;33;43;51;2;42;278
42;274;3;31;61;63;21;60;4;49;50;57;14;16;18;41;28;13;37;11;12;20;15;40;17;19;36;23;1;54;5;59;34;64;35;6;32;24;56;27;9;47;30;10;7;26;25;29;22;38;45;39;44;48;46;55;42;8;52;53;58;62;33;43;51;2
3;31;61;63;21;60;4;49;50;57;14;16;18;41;28;13;37;11;12;20;15;40;17;19;36;23;1;54;5;59;34;64;35;6;32;24;56;27;9;47;30;10;29;26;25;7;22;38;45;39;44;48;46;55;42;8;52;53;58;62;33;43;51;2;42;290
42;290;3;31;61;63;21;60;4;49;50;57;14;16;18;41;28;13;37;11;12;20;15;40;17;19;36;23;1;54;5;59;34;64;35;6;32;24;56;27;9;47;30;10;29;26;25;7;22;38;45;39;44;48;46;55;42;8;52;53;58;62;33;43;51;2
3;31;61;63;21;60;4;49;50;57;14;16;18;41;28;13;37;11;12;20;15;40;59;19;36;23;1;54;5;17;34;64;35;6;32;24;56;27;9;47;30;10;29;26;25;7;22;38;45;39;44;48;46;55;42;8;52;53;58;62;33;43;51;2;42;290
42;290;3;31;61;63;21;60;4;49;50;57;14;16;18;41;28;13;37;11;12;20;15;40;59;19;36;23;1;54;5;17;34;64;35;6;32;24;56;27;9;47;30;10;29;26;25;7;22;38;45;39;44;48;46;55;42;8;52;53;58;62;33;43;51;2
3;31;56;63;21;60;4;49;50;57;14;16;18;41;28;13;37;11;12;20;15;40;59;19;36;23;1;54;5;17;34;64;35;6;32;24;61;27;9;47;30;10;29;26;25;7;22;38;45;39;44;48;46;55;42;8;52;53;58;62;33;43;51;2;42;280
42;280;3;31;56;63;21;60;4;49;50;57;14;16;18;41;28;13;37;11;12;20;15;40;59;19;36;23;1;54;5;17;34;64;35;6;32;24;61;27;9;47;30;10;29;26;25;7;22;38;45;39;44;48;46;55;42;8;52;53;58;62;33;43;51;2
3;31;56;37;21;60;4;49;50;57;14;16;18;41;28;13;63;11;12;20;15;40;59;19;36;23;1;54;5;17;34;64;35;6;32;24;61;27;9;47;30;10;29;26;25;7;22;38;45;39;44;48;46;55;42;8;52;53;58;62;33;43;51;2;42;272
42;272;3;31;56;37;21;60;4;49;50;57;14;16;18;41;28;13;63;11;12;20;15;40;59;19;36;23;1;54;5;17;34;64;35;6;32;24;61;27;9;47;30;10;29;26;25;7;22;38;45;39;44;48;46;55;42;8;52;53;58;62;33;43;51;2
3;31;56;37;21;60;4;33;50;57;14;16;18;41;28;13;63;11;12;20;15;40;59;19;36;23;1;54;5;17;34;64;35;6;32;24;61;27;9;47;30;10;29;26;25;7;22;38;45;39;44;48;46;55;42;8;52;53;58;62;49;43;51;2;42;276
43;276;3;31;56;37;21;60;4;33;50;57;14;16;18;41;28;13;63;11;12;20;15;40;59;19;36;23;1;54;5;17;34;64;35;6;32;24;61;27;9;47;30;10;29;26;25;7;22;38;45;39;44;48;46;55;42;8;52;53;58;62;49;43;51;2
3;31;56;37;21;60;4;33;50;57;14;16;18;41;28;13;63;11;12;20;15;40;59;19;36;23;1;54;5;17;34;64;35;6;32;24;61;27;9;47;30;10;29;26;25;8;22;38;45;39;44;48;46;55;42;7;52;53;58;62;49;43;51;2;43;276
43;276;3;31;56;37;21;60;4;33;50;57;14;16;18;41;28;13;63;11;12;20;15;40;59;19;36;23;1;54;5;17;34;64;35;6;32;24;61;27;9;47;30;10;29;26;25;8;22;38;45;39;44;48;46;55;42;7;52;53;58;62;49;43;51;2
3;31;56;37;21;60;4;33;50;57;14;16;18;41;28;13;63;26;12;20;15;40;59;19;36;23;1;54;5;17;34;64;35;6;32;24;61;27;9;47;30;10;29;11;25;8;22;38;45;39;44;48;46;55;42;7;52;53;58;62;49;43;51;2;43;276
