"X1";"X254";"X31";"X62";"X40";"X53";"X37";"X41";"X61";"X18";"X17";"X22";"X50";"X8";"X55";"X38";"X16";"X47";"X9";"X49";"X2";"X63";"X46";"X35";"X57";"X24";"X25";"X29";"X15";"X30";"X3";"X58";"X23";"X43";"X4";"X10";"X60";"X21";"X14";"X28";"X64";"X27";"X1.1";"X6";"X5";"X36";"X42";"X48";"X45";"X54";"X12";"X44";"X32";"X39";"X52";"X13";"X51";"X11";"X34";"X59";"X33";"X7";"X56";"X20";"X19";"X26"
30;270;5;51;45;26;56;4;62;2;20;6;27;13;53;36;41;38;29;40;18;43;3;1;12;60;35;34;52;49;16;55;47;61;17;54;19;58;24;50;28;32;33;21;48;46;22;25;42;30;39;10;31;14;63;44;8;23;37;64;59;7;15;9;11;57
5;51;45;26;56;4;62;47;20;6;27;13;53;36;41;38;29;40;18;43;3;1;12;60;35;34;52;49;16;55;2;61;17;54;19;58;24;50;28;32;33;21;48;46;22;25;42;30;39;10;31;14;63;44;8;23;37;64;59;7;15;9;11;57;30;290
30;290;5;51;45;26;56;4;62;47;20;6;27;13;53;36;41;38;29;40;18;43;3;1;12;60;35;34;52;49;16;55;2;61;17;54;19;58;24;50;28;32;33;21;48;46;22;25;42;30;39;10;31;14;63;44;8;23;37;64;59;7;15;9;11;57
5;51;45;26;56;4;62;47;20;6;27;13;53;36;41;38;29;40;18;43;3;1;12;60;35;34;52;49;16;55;2;61;17;54;33;58;24;50;28;32;19;21;48;46;22;25;42;30;39;10;31;14;63;44;8;23;37;64;59;7;15;9;11;57;30;292
30;292;5;51;45;26;56;4;62;47;20;6;27;13;53;36;41;38;29;40;18;43;3;1;12;60;35;34;52;49;16;55;2;61;17;54;33;58;24;50;28;32;19;21;48;46;22;25;42;30;39;10;31;14;63;44;8;23;37;64;59;7;15;9;11;57
5;51;45;26;56;4;62;47;20;6;27;13;53;36;41;38;29;40;18;43;3;1;12;60;35;34;52;49;16;55;2;61;17;54;33;58;24;15;28;32;19;21;48;46;22;25;42;30;39;10;31;14;63;44;8;23;37;64;59;7;50;9;11;57;30;292
30;292;5;51;45;26;56;4;62;47;20;6;27;13;53;36;41;38;29;40;18;43;3;1;12;60;35;34;52;49;16;55;2;61;17;54;33;58;24;15;28;32;19;21;48;46;22;25;42;30;39;10;31;14;63;44;8;23;37;64;59;7;50;9;11;57
5;51;45;26;56;4;62;47;20;6;27;13;53;36;41;38;29;40;18;43;3;1;12;60;35;34;52;49;16;58;2;61;17;54;33;55;24;15;28;32;19;21;48;46;22;25;42;30;39;10;31;14;63;44;8;23;37;64;59;7;50;9;11;57;30;292
30;292;5;51;45;26;56;4;62;47;20;6;27;13;53;36;41;38;29;40;18;43;3;1;12;60;35;34;52;49;16;58;2;61;17;54;33;55;24;15;28;32;19;21;48;46;22;25;42;30;39;10;31;14;63;44;8;23;37;64;59;7;50;9;11;57
5;51;45;26;56;4;62;47;20;6;27;13;53;36;41;38;29;40;18;43;3;1;12;28;35;34;52;49;16;58;2;61;17;54;33;55;24;15;60;32;19;21;48;46;22;25;42;30;39;10;31;14;63;44;8;23;37;64;59;7;50;9;11;57;30;286
30;286;5;51;45;26;56;4;62;47;20;6;27;13;53;36;41;38;29;40;18;43;3;1;12;28;35;34;52;49;16;58;2;61;17;54;33;55;24;15;60;32;19;21;48;46;22;25;42;30;39;10;31;14;63;44;8;23;37;64;59;7;50;9;11;57
5;51;45;26;56;4;62;47;20;6;27;13;53;36;41;38;29;40;18;43;3;1;12;28;35;34;52;15;16;58;2;61;17;54;33;55;24;49;60;32;19;21;48;46;22;25;42;30;39;10;31;14;63;44;8;23;37;64;59;7;50;9;11;57;30;294
30;294;5;51;45;26;56;4;62;47;20;6;27;13;53;36;41;38;29;40;18;43;3;1;12;28;35;34;52;15;16;58;2;61;17;54;33;55;24;49;60;32;19;21;48;46;22;25;42;30;39;10;31;14;63;44;8;23;37;64;59;7;50;9;11;57
5;51;45;26;56;4;62;47;20;6;27;13;53;36;41;38;29;40;18;43;3;1;12;28;35;34;52;15;16;58;2;61;17;54;33;55;24;49;60;32;19;21;48;46;22;25;42;39;30;10;31;14;63;44;8;23;37;64;59;7;50;9;11;57;30;294
30;294;5;51;45;26;56;4;62;47;20;6;27;13;53;36;41;38;29;40;18;43;3;1;12;28;35;34;52;15;16;58;2;61;17;54;33;55;24;49;60;32;19;21;48;46;22;25;42;39;30;10;31;14;63;44;8;23;37;64;59;7;50;9;11;57
5;51;45;26;56;4;62;47;20;6;27;13;53;36;41;38;29;40;18;43;3;1;12;28;35;34;52;15;16;58;2;61;17;54;33;31;24;49;60;32;19;21;48;46;22;25;42;39;30;10;55;14;63;44;8;23;37;64;59;7;50;9;11;57;30;294
30;294;5;51;45;26;56;4;62;47;20;6;27;13;53;36;41;38;29;40;18;43;3;1;12;28;35;34;52;15;16;58;2;61;17;54;33;31;24;49;60;32;19;21;48;46;22;25;42;39;30;10;55;14;63;44;8;23;37;64;59;7;50;9;11;57
5;51;45;26;56;4;55;47;20;6;27;13;53;36;41;38;29;40;18;43;3;1;12;28;35;34;52;15;16;58;2;61;17;54;33;31;24;49;60;32;19;21;48;46;22;25;42;39;30;10;62;14;63;44;8;23;37;64;59;7;50;9;11;57;30;294
30;294;5;51;45;26;56;4;55;47;20;6;27;13;53;36;41;38;29;40;18;43;3;1;12;28;35;34;52;15;16;58;2;61;17;54;33;31;24;49;60;32;19;21;48;46;22;25;42;39;30;10;62;14;63;44;8;23;37;64;59;7;50;9;11;57
5;51;45;26;56;4;55;47;20;6;27;13;53;36;8;38;29;40;18;43;3;1;12;28;35;34;52;15;16;58;2;61;17;54;33;31;24;49;60;32;19;21;48;46;22;25;42;39;30;10;62;14;63;44;41;23;37;64;59;7;50;9;11;57;30;280
30;280;5;51;45;26;56;4;55;47;20;6;27;13;53;36;8;38;29;40;18;43;3;1;12;28;35;34;52;15;16;58;2;61;17;54;33;31;24;49;60;32;19;21;48;46;22;25;42;39;30;10;62;14;63;44;41;23;37;64;59;7;50;9;11;57
5;51;45;26;56;4;55;47;20;6;27;13;53;36;8;38;29;40;18;43;3;1;12;37;35;34;52;15;16;58;2;61;17;54;33;31;24;49;60;32;19;21;48;46;22;25;42;39;30;10;62;14;63;44;41;23;28;64;59;7;50;9;11;57;30;280
30;280;5;51;45;26;56;4;55;47;20;6;27;13;53;36;8;38;29;40;18;43;3;1;12;37;35;34;52;15;16;58;2;61;17;54;33;31;24;49;60;32;19;21;48;46;22;25;42;39;30;10;62;14;63;44;41;23;28;64;59;7;50;9;11;57
5;51;45;26;56;4;55;47;20;6;27;13;53;36;8;38;29;40;18;43;3;1;12;37;35;34;52;15;16;58;2;61;59;54;33;31;24;49;60;32;19;21;48;46;22;25;42;39;30;10;62;14;63;44;41;23;28;64;17;7;50;9;11;57;30;282
30;282;5;51;45;26;56;4;55;47;20;6;27;13;53;36;8;38;29;40;18;43;3;1;12;37;35;34;52;15;16;58;2;61;59;54;33;31;24;49;60;32;19;21;48;46;22;25;42;39;30;10;62;14;63;44;41;23;28;64;17;7;50;9;11;57
5;51;45;26;56;4;55;47;20;6;27;13;53;36;8;38;29;40;18;43;3;1;12;37;35;34;52;15;16;58;2;61;21;54;33;31;24;49;60;32;19;59;48;46;22;25;42;39;30;10;62;14;63;44;41;23;28;64;17;7;50;9;11;57;30;282
30;282;5;51;45;26;56;4;55;47;20;6;27;13;53;36;8;38;29;40;18;43;3;1;12;37;35;34;52;15;16;58;2;61;21;54;33;31;24;49;60;32;19;59;48;46;22;25;42;39;30;10;62;14;63;44;41;23;28;64;17;7;50;9;11;57
5;51;45;26;56;4;55;47;20;6;27;13;14;36;8;38;29;40;18;43;3;1;12;37;35;34;52;15;16;58;2;61;21;54;33;31;24;49;60;32;19;59;48;46;22;25;42;39;30;10;62;53;63;44;41;23;28;64;17;7;50;9;11;57;30;282
30;282;5;51;45;26;56;4;55;47;20;6;27;13;14;36;8;38;29;40;18;43;3;1;12;37;35;34;52;15;16;58;2;61;21;54;33;31;24;49;60;32;19;59;48;46;22;25;42;39;30;10;62;53;63;44;41;23;28;64;17;7;50;9;11;57
5;51;45;26;56;4;55;47;20;6;27;13;14;36;8;38;29;40;18;43;3;1;12;37;32;34;52;15;16;58;2;61;21;54;33;31;24;49;60;35;19;59;48;46;22;25;42;39;30;10;62;53;63;44;41;23;28;64;17;7;50;9;11;57;30;282
30;282;5;51;45;26;56;4;55;47;20;6;27;13;14;36;8;38;29;40;18;43;3;1;12;37;32;34;52;15;16;58;2;61;21;54;33;31;24;49;60;35;19;59;48;46;22;25;42;39;30;10;62;53;63;44;41;23;28;64;17;7;50;9;11;57
5;51;45;26;13;4;55;47;20;6;27;56;14;36;8;38;29;40;18;43;3;1;12;37;32;34;52;15;16;58;2;61;21;54;33;31;24;49;60;35;19;59;48;46;22;25;42;39;30;10;62;53;63;44;41;23;28;64;17;7;50;9;11;57;30;282
30;282;5;51;45;26;13;4;55;47;20;6;27;56;14;36;8;38;29;40;18;43;3;1;12;37;32;34;52;15;16;58;2;61;21;54;33;31;24;49;60;35;19;59;48;46;22;25;42;39;30;10;62;53;63;44;41;23;28;64;17;7;50;9;11;57
5;51;45;26;13;4;55;47;20;6;27;29;14;36;8;38;56;40;18;43;3;1;12;37;32;34;52;15;16;58;2;61;21;54;33;31;24;49;60;35;19;59;48;46;22;25;42;39;30;10;62;53;63;44;41;23;28;64;17;7;50;9;11;57;30;274
30;274;5;51;45;26;13;4;55;47;20;6;27;29;14;36;8;38;56;40;18;43;3;1;12;37;32;34;52;15;16;58;2;61;21;54;33;31;24;49;60;35;19;59;48;46;22;25;42;39;30;10;62;53;63;44;41;23;28;64;17;7;50;9;11;57
5;51;45;26;13;4;55;47;20;6;27;29;14;36;8;38;56;40;18;43;3;1;12;37;32;34;52;15;16;58;2;61;21;54;33;31;24;49;60;35;19;59;48;46;22;25;42;39;30;10;62;53;63;44;41;9;28;64;17;7;50;23;11;57;30;274
31;274;5;51;45;26;13;4;55;47;20;6;27;29;14;36;8;38;56;40;18;43;3;1;12;37;32;34;52;15;16;58;2;61;21;54;33;31;24;49;60;35;19;59;48;46;22;25;42;39;30;10;62;53;63;44;41;9;28;64;17;7;50;23;11;57
5;51;45;26;13;4;55;47;20;6;27;29;54;36;8;38;56;40;18;43;3;1;12;37;32;34;52;15;16;58;2;61;21;14;33;31;24;49;60;35;19;59;48;46;22;25;42;39;30;10;62;53;63;44;41;9;28;64;17;7;50;23;11;57;31;274
31;274;5;51;45;26;13;4;55;47;20;6;27;29;54;36;8;38;56;40;18;43;3;1;12;37;32;34;52;15;16;58;2;61;21;14;33;31;24;49;60;35;19;59;48;46;22;25;42;39;30;10;62;53;63;44;41;9;28;64;17;7;50;23;11;57
5;51;45;26;13;4;55;47;20;6;27;29;54;36;8;38;56;40;18;43;3;1;12;37;32;34;52;15;16;58;2;61;21;14;33;31;24;9;60;35;19;59;48;46;22;25;42;39;30;10;62;53;63;44;41;49;28;64;17;7;50;23;11;57;31;274
31;274;5;51;45;26;13;4;55;47;20;6;27;29;54;36;8;38;56;40;18;43;3;1;12;37;32;34;52;15;16;58;2;61;21;14;33;31;24;9;60;35;19;59;48;46;22;25;42;39;30;10;62;53;63;44;41;49;28;64;17;7;50;23;11;57
2;51;45;26;13;4;55;47;20;6;27;29;54;36;8;38;56;40;18;43;3;1;12;37;32;34;52;15;16;58;5;61;21;14;33;31;24;9;60;35;19;59;48;46;22;25;42;39;30;10;62;53;63;44;41;49;28;64;17;7;50;23;11;57;31;274
31;274;2;51;45;26;13;4;55;47;20;6;27;29;54;36;8;38;56;40;18;43;3;1;12;37;32;34;52;15;16;58;5;61;21;14;33;31;24;9;60;35;19;59;48;46;22;25;42;39;30;10;62;53;63;44;41;49;28;64;17;7;50;23;11;57
2;51;45;26;13;4;55;47;20;6;27;29;54;36;8;38;56;40;18;43;3;1;12;37;32;34;52;15;16;58;5;61;21;14;33;31;24;9;60;35;19;59;48;64;22;25;42;39;30;10;62;53;63;44;41;49;28;46;17;7;50;23;11;57;31;266
31;266;2;51;45;26;13;4;55;47;20;6;27;29;54;36;8;38;56;40;18;43;3;1;12;37;32;34;52;15;16;58;5;61;21;14;33;31;24;9;60;35;19;59;48;64;22;25;42;39;30;10;62;53;63;44;41;49;28;46;17;7;50;23;11;57
2;51;45;26;13;4;55;47;20;6;27;29;54;36;8;38;56;40;18;43;3;1;12;37;32;34;60;15;16;58;5;61;21;14;33;31;24;9;52;35;19;59;48;64;22;25;42;39;30;10;62;53;63;44;41;49;28;46;17;7;50;23;11;57;31;264
31;264;2;51;45;26;13;4;55;47;20;6;27;29;54;36;8;38;56;40;18;43;3;1;12;37;32;34;60;15;16;58;5;61;21;14;33;31;24;9;52;35;19;59;48;64;22;25;42;39;30;10;62;53;63;44;41;49;28;46;17;7;50;23;11;57
2;51;45;26;13;4;55;47;34;6;27;29;54;36;8;38;56;40;18;43;3;1;12;37;32;20;60;15;16;58;5;61;21;14;33;31;24;9;52;35;19;59;48;64;22;25;42;39;30;10;62;53;63;44;41;49;28;46;17;7;50;23;11;57;31;264
31;264;2;51;45;26;13;4;55;47;34;6;27;29;54;36;8;38;56;40;18;43;3;1;12;37;32;20;60;15;16;58;5;61;21;14;33;31;24;9;52;35;19;59;48;64;22;25;42;39;30;10;62;53;63;44;41;49;28;46;17;7;50;23;11;57
2;51;45;26;13;4;55;47;20;6;27;29;54;36;8;38;56;40;18;43;3;1;12;37;32;34;60;15;16;58;5;61;21;14;33;31;24;9;52;35;19;59;48;64;22;25;42;39;30;10;62;53;63;44;41;49;28;46;17;7;50;23;11;57;31;264
31;264;2;51;45;26;13;4;55;47;20;6;27;29;54;36;8;38;56;40;18;43;3;1;12;37;32;34;60;15;16;58;5;61;21;14;33;31;24;9;52;35;19;59;48;64;22;25;42;39;30;10;62;53;63;44;41;49;28;46;17;7;50;23;11;57
2;51;45;26;13;4;55;47;20;6;27;29;54;36;8;38;56;40;18;43;3;1;63;37;32;34;60;15;16;58;5;61;21;14;33;31;24;9;52;35;19;59;48;64;22;25;42;39;30;10;62;53;12;44;41;49;28;46;17;7;50;23;11;57;31;264
31;264;2;51;45;26;13;4;55;47;20;6;27;29;54;36;8;38;56;40;18;43;3;1;63;37;32;34;60;15;16;58;5;61;21;14;33;31;24;9;52;35;19;59;48;64;22;25;42;39;30;10;62;53;12;44;41;49;28;46;17;7;50;23;11;57
2;51;45;26;13;4;55;47;20;6;27;29;54;36;8;31;56;40;18;43;3;1;63;37;32;34;60;15;16;58;5;61;21;14;33;38;24;9;52;35;19;59;48;64;22;25;42;39;30;10;62;53;12;44;41;49;28;46;17;7;50;23;11;57;31;264
31;264;2;51;45;26;13;4;55;47;20;6;27;29;54;36;8;31;56;40;18;43;3;1;63;37;32;34;60;15;16;58;5;61;21;14;33;38;24;9;52;35;19;59;48;64;22;25;42;39;30;10;62;53;12;44;41;49;28;46;17;7;50;23;11;57
2;51;45;26;13;4;55;47;23;6;27;29;54;36;8;31;56;40;18;43;3;1;63;37;32;34;60;15;16;58;5;61;21;14;33;38;24;9;52;35;19;59;48;64;22;25;42;39;30;10;62;53;12;44;41;49;28;46;17;7;50;20;11;57;31;264
31;264;2;51;45;26;13;4;55;47;23;6;27;29;54;36;8;31;56;40;18;43;3;1;63;37;32;34;60;15;16;58;5;61;21;14;33;38;24;9;52;35;19;59;48;64;22;25;42;39;30;10;62;53;12;44;41;49;28;46;17;7;50;20;11;57
2;51;45;26;13;15;55;47;23;6;27;29;54;36;8;31;56;40;18;43;3;1;63;37;32;34;60;4;16;58;5;61;21;14;33;38;24;9;52;35;19;59;48;64;22;25;42;39;30;10;62;53;12;44;41;49;28;46;17;7;50;20;11;57;31;276
31;276;2;51;45;26;13;15;55;47;23;6;27;29;54;36;8;31;56;40;18;43;3;1;63;37;32;34;60;4;16;58;5;61;21;14;33;38;24;9;52;35;19;59;48;64;22;25;42;39;30;10;62;53;12;44;41;49;28;46;17;7;50;20;11;57
2;3;45;26;13;15;55;47;23;6;27;29;54;36;8;31;56;40;18;43;51;1;63;37;32;34;60;4;16;58;5;61;21;14;33;38;24;9;52;35;19;59;48;64;22;25;42;39;30;10;62;53;12;44;41;49;28;46;17;7;50;20;11;57;31;276
31;276;2;3;45;26;13;15;55;47;23;6;27;29;54;36;8;31;56;40;18;43;51;1;63;37;32;34;60;4;16;58;5;61;21;14;33;38;24;9;52;35;19;59;48;64;22;25;42;39;30;10;62;53;12;44;41;49;28;46;17;7;50;20;11;57
2;51;45;26;13;15;55;47;23;6;27;29;54;36;8;31;56;40;18;43;3;1;63;37;32;34;60;4;16;58;5;61;21;14;33;38;24;9;52;35;19;59;48;64;22;25;42;39;30;10;62;53;12;44;41;49;28;46;17;7;50;20;11;57;31;276
31;276;2;51;45;26;13;15;55;47;23;6;27;29;54;36;8;31;56;40;18;43;3;1;63;37;32;34;60;4;16;58;5;61;21;14;33;38;24;9;52;35;19;59;48;64;22;25;42;39;30;10;62;53;12;44;41;49;28;46;17;7;50;20;11;57
2;51;45;26;13;15;55;47;23;6;27;29;54;36;8;31;56;40;18;43;3;57;63;37;32;34;60;4;16;58;5;61;21;14;33;38;24;9;52;35;19;59;48;64;22;25;42;39;30;10;62;53;12;44;41;49;28;46;17;7;50;20;11;1;31;278
31;278;2;51;45;26;13;15;55;47;23;6;27;29;54;36;8;31;56;40;18;43;3;57;63;37;32;34;60;4;16;58;5;61;21;14;33;38;24;9;52;35;19;59;48;64;22;25;42;39;30;10;62;53;12;44;41;49;28;46;17;7;50;20;11;1
2;51;45;26;13;15;55;47;23;6;27;29;54;36;8;31;56;40;18;43;3;57;63;37;32;34;60;4;16;58;5;61;21;14;33;38;24;9;52;35;19;59;48;64;22;25;42;39;30;10;62;53;12;44;41;20;28;46;17;7;50;49;11;1;31;278
31;278;2;51;45;26;13;15;55;47;23;6;27;29;54;36;8;31;56;40;18;43;3;57;63;37;32;34;60;4;16;58;5;61;21;14;33;38;24;9;52;35;19;59;48;64;22;25;42;39;30;10;62;53;12;44;41;20;28;46;17;7;50;49;11;1
2;51;45;26;13;59;55;47;23;6;27;29;54;36;8;31;56;40;18;43;3;57;63;37;32;34;60;4;16;58;5;61;21;14;33;38;24;9;52;35;19;15;48;64;22;25;42;39;30;10;62;53;12;44;41;20;28;46;17;7;50;49;11;1;31;282
31;282;2;51;45;26;13;59;55;47;23;6;27;29;54;36;8;31;56;40;18;43;3;57;63;37;32;34;60;4;16;58;5;61;21;14;33;38;24;9;52;35;19;15;48;64;22;25;42;39;30;10;62;53;12;44;41;20;28;46;17;7;50;49;11;1
2;51;45;26;13;59;55;47;23;6;27;29;54;36;8;31;56;40;18;43;3;57;63;37;32;34;60;4;16;58;5;61;21;14;33;38;24;9;52;35;46;15;48;64;22;25;42;39;30;10;62;53;12;44;41;20;28;19;17;7;50;49;11;1;31;282
31;282;2;51;45;26;13;59;55;47;23;6;27;29;54;36;8;31;56;40;18;43;3;57;63;37;32;34;60;4;16;58;5;61;21;14;33;38;24;9;52;35;46;15;48;64;22;25;42;39;30;10;62;53;12;44;41;20;28;19;17;7;50;49;11;1
2;51;45;26;13;59;55;47;23;6;27;29;54;36;8;31;56;40;14;43;3;57;63;37;32;34;60;4;16;58;5;61;21;18;33;38;24;9;52;35;46;15;48;64;22;25;42;39;30;10;62;53;12;44;41;20;28;19;17;7;50;49;11;1;31;282
31;282;2;51;45;26;13;59;55;47;23;6;27;29;54;36;8;31;56;40;14;43;3;57;63;37;32;34;60;4;16;58;5;61;21;18;33;38;24;9;52;35;46;15;48;64;22;25;42;39;30;10;62;53;12;44;41;20;28;19;17;7;50;49;11;1
2;51;45;26;13;59;55;47;23;6;27;29;54;48;8;31;56;40;14;43;3;57;63;37;32;34;60;4;16;58;5;61;21;18;33;38;24;9;52;35;46;15;36;64;22;25;42;39;30;10;62;53;12;44;41;20;28;19;17;7;50;49;11;1;31;270
31;270;2;51;45;26;13;59;55;47;23;6;27;29;54;48;8;31;56;40;14;43;3;57;63;37;32;34;60;4;16;58;5;61;21;18;33;38;24;9;52;35;46;15;36;64;22;25;42;39;30;10;62;53;12;44;41;20;28;19;17;7;50;49;11;1
2;51;45;26;13;24;55;47;23;6;27;29;54;48;8;31;56;40;14;43;3;57;63;37;32;34;60;4;16;58;5;61;21;18;33;38;59;9;52;35;46;15;36;64;22;25;42;39;30;10;62;53;12;44;41;20;28;19;17;7;50;49;11;1;31;270
32;270;2;51;45;26;13;24;55;47;23;6;27;29;54;48;8;31;56;40;14;43;3;57;63;37;32;34;60;4;16;58;5;61;21;18;33;38;59;9;52;35;46;15;36;64;22;25;42;39;30;10;62;53;12;44;41;20;28;19;17;7;50;49;11;1
58;51;45;26;13;24;55;47;23;6;27;29;54;48;8;31;56;40;14;43;3;57;63;37;32;34;60;4;16;2;5;61;21;18;33;38;59;9;52;35;46;15;36;64;22;25;42;39;30;10;62;53;12;44;41;20;28;19;17;7;50;49;11;1;32;266
32;266;58;51;45;26;13;24;55;47;23;6;27;29;54;48;8;31;56;40;14;43;3;57;63;37;32;34;60;4;16;2;5;61;21;18;33;38;59;9;52;35;46;15;36;64;22;25;42;39;30;10;62;53;12;44;41;20;28;19;17;7;50;49;11;1
58;51;45;26;13;24;55;47;23;6;27;29;54;48;8;31;56;40;14;43;3;57;63;37;32;34;60;4;16;2;5;61;21;18;33;38;59;9;52;35;46;15;36;62;22;25;42;39;30;10;64;53;12;44;41;20;28;19;17;7;50;49;11;1;32;274
32;274;58;51;45;26;13;24;55;47;23;6;27;29;54;48;8;31;56;40;14;43;3;57;63;37;32;34;60;4;16;2;5;61;21;18;33;38;59;9;52;35;46;15;36;62;22;25;42;39;30;10;64;53;12;44;41;20;28;19;17;7;50;49;11;1
58;51;45;26;13;24;55;47;23;6;27;29;54;48;8;31;56;40;14;43;3;57;63;37;32;34;60;4;16;2;15;61;21;18;33;38;59;9;52;35;46;5;36;62;22;25;42;39;30;10;64;53;12;44;41;20;28;19;17;7;50;49;11;1;32;274
32;274;58;51;45;26;13;24;55;47;23;6;27;29;54;48;8;31;56;40;14;43;3;57;63;37;32;34;60;4;16;2;15;61;21;18;33;38;59;9;52;35;46;5;36;62;22;25;42;39;30;10;64;53;12;44;41;20;28;19;17;7;50;49;11;1
58;51;45;26;13;24;55;47;23;6;27;29;54;48;8;31;56;40;14;43;3;57;63;37;32;34;60;4;16;2;15;61;21;18;33;38;59;9;52;35;46;5;36;42;22;25;62;39;30;10;64;53;12;44;41;20;28;19;17;7;50;49;11;1;32;282
32;282;58;51;45;26;13;24;55;47;23;6;27;29;54;48;8;31;56;40;14;43;3;57;63;37;32;34;60;4;16;2;15;61;21;18;33;38;59;9;52;35;46;5;36;42;22;25;62;39;30;10;64;53;12;44;41;20;28;19;17;7;50;49;11;1
58;51;45;26;13;24;55;47;23;6;27;29;54;48;8;31;56;40;15;43;3;57;63;37;32;34;60;4;16;2;14;61;21;18;33;38;59;9;52;35;46;5;36;42;22;25;62;39;30;10;64;53;12;44;41;20;28;19;17;7;50;49;11;1;32;278
32;278;58;51;45;26;13;24;55;47;23;6;27;29;54;48;8;31;56;40;15;43;3;57;63;37;32;34;60;4;16;2;14;61;21;18;33;38;59;9;52;35;46;5;36;42;22;25;62;39;30;10;64;53;12;44;41;20;28;19;17;7;50;49;11;1
58;51;45;26;13;24;55;47;23;6;27;29;54;48;8;31;56;40;15;43;3;57;63;11;32;34;60;4;16;2;14;61;21;18;33;38;59;9;52;35;46;5;36;42;22;25;62;39;30;10;64;53;12;44;41;20;28;19;17;7;50;49;37;1;32;278
32;278;58;51;45;26;13;24;55;47;23;6;27;29;54;48;8;31;56;40;15;43;3;57;63;11;32;34;60;4;16;2;14;61;21;18;33;38;59;9;52;35;46;5;36;42;22;25;62;39;30;10;64;53;12;44;41;20;28;19;17;7;50;49;37;1
58;51;45;26;27;24;55;47;23;6;13;29;54;48;8;31;56;40;15;43;3;57;63;11;32;34;60;4;16;2;14;61;21;18;33;38;59;9;52;35;46;5;36;42;22;25;62;39;30;10;64;53;12;44;41;20;28;19;17;7;50;49;37;1;32;274
32;274;58;51;45;26;27;24;55;47;23;6;13;29;54;48;8;31;56;40;15;43;3;57;63;11;32;34;60;4;16;2;14;61;21;18;33;38;59;9;52;35;46;5;36;42;22;25;62;39;30;10;64;53;12;44;41;20;28;19;17;7;50;49;37;1
58;51;45;26;27;24;55;47;49;6;13;29;54;48;8;31;56;40;15;43;3;57;63;11;32;34;60;4;16;2;14;61;21;18;33;38;59;9;52;35;46;5;36;42;22;25;62;39;30;10;64;53;12;44;41;20;28;19;17;7;50;23;37;1;32;274
32;274;58;51;45;26;27;24;55;47;49;6;13;29;54;48;8;31;56;40;15;43;3;57;63;11;32;34;60;4;16;2;14;61;21;18;33;38;59;9;52;35;46;5;36;42;22;25;62;39;30;10;64;53;12;44;41;20;28;19;17;7;50;23;37;1
58;51;45;26;27;24;55;47;49;6;13;29;54;48;8;31;56;40;15;43;3;57;63;11;32;34;60;4;16;38;14;61;21;18;33;2;59;9;52;35;46;5;36;42;22;25;62;39;30;10;64;53;12;44;41;20;28;19;17;7;50;23;37;1;32;274
32;274;58;51;45;26;27;24;55;47;49;6;13;29;54;48;8;31;56;40;15;43;3;57;63;11;32;34;60;4;16;38;14;61;21;18;33;2;59;9;52;35;46;5;36;42;22;25;62;39;30;10;64;53;12;44;41;20;28;19;17;7;50;23;37;1
58;51;45;26;27;24;55;47;49;6;13;29;54;48;8;31;56;40;15;43;3;57;63;11;32;14;60;4;16;38;34;61;21;18;33;2;59;9;52;35;46;5;36;42;22;25;62;39;30;10;64;53;12;44;41;20;28;19;17;7;50;23;37;1;32;274
32;274;58;51;45;26;27;24;55;47;49;6;13;29;54;48;8;31;56;40;15;43;3;57;63;11;32;14;60;4;16;38;34;61;21;18;33;2;59;9;52;35;46;5;36;42;22;25;62;39;30;10;64;53;12;44;41;20;28;19;17;7;50;23;37;1
58;51;45;26;27;24;55;47;3;6;13;29;54;48;8;31;56;40;15;43;49;57;63;11;32;14;60;4;16;38;34;61;21;18;33;2;59;9;52;35;46;5;36;42;22;25;62;39;30;10;64;53;12;44;41;20;28;19;17;7;50;23;37;1;32;274
32;274;58;51;45;26;27;24;55;47;3;6;13;29;54;48;8;31;56;40;15;43;49;57;63;11;32;14;60;4;16;38;34;61;21;18;33;2;59;9;52;35;46;5;36;42;22;25;62;39;30;10;64;53;12;44;41;20;28;19;17;7;50;23;37;1
58;51;45;26;27;24;55;47;3;6;13;29;54;48;8;31;56;40;15;43;49;25;63;11;32;14;60;4;16;38;34;61;21;18;33;2;59;9;52;35;46;5;36;42;22;57;62;39;30;10;64;53;12;44;41;20;28;19;17;7;50;23;37;1;32;276
32;276;58;51;45;26;27;24;55;47;3;6;13;29;54;48;8;31;56;40;15;43;49;25;63;11;32;14;60;4;16;38;34;61;21;18;33;2;59;9;52;35;46;5;36;42;22;57;62;39;30;10;64;53;12;44;41;20;28;19;17;7;50;23;37;1
58;51;45;26;17;24;55;47;3;6;13;29;54;48;8;31;56;40;15;43;49;25;63;11;32;14;60;4;16;38;34;61;21;18;33;2;59;9;52;35;46;5;36;42;22;57;62;39;30;10;64;53;12;44;41;20;28;19;27;7;50;23;37;1;32;276
32;276;58;51;45;26;17;24;55;47;3;6;13;29;54;48;8;31;56;40;15;43;49;25;63;11;32;14;60;4;16;38;34;61;21;18;33;2;59;9;52;35;46;5;36;42;22;57;62;39;30;10;64;53;12;44;41;20;28;19;27;7;50;23;37;1
58;51;45;26;17;24;55;47;3;6;13;29;54;48;8;31;56;40;15;43;49;25;63;11;32;14;60;4;16;38;34;61;21;18;33;22;59;9;52;35;46;5;36;42;2;57;62;39;30;10;64;53;12;44;41;20;28;19;27;7;50;23;37;1;32;276
