"X1";"X264";"X6";"X64";"X54";"X1.1";"X50";"X45";"X38";"X52";"X51";"X4";"X19";"X18";"X59";"X2";"X31";"X56";"X63";"X57";"X12";"X17";"X49";"X33";"X30";"X24";"X14";"X27";"X21";"X15";"X53";"X55";"X43";"X29";"X61";"X39";"X13";"X48";"X32";"X58";"X26";"X34";"X62";"X25";"X7";"X36";"X41";"X47";"X9";"X40";"X42";"X11";"X23";"X60";"X5";"X16";"X44";"X28";"X10";"X46";"X35";"X37";"X3";"X8";"X22";"X20"
53;61;52;26;15;23;27;25;46;40;41;6;50;35;51;45;37;56;36;57;31;54;2;18;30;34;12;28;5;29;58;43;7;9;63;60;20;19;13;32;55;1;8;59;4;10;16;48;38;22;21;44;47;64;14;11;42;62;17;24;33;3;39;49;39;284
39;284;53;61;52;26;15;23;27;25;46;40;41;6;50;35;51;45;37;56;36;57;31;54;2;18;30;34;12;28;5;29;58;43;7;9;63;60;20;19;13;32;55;1;8;59;4;10;16;48;38;22;21;44;47;64;14;11;42;62;17;24;33;3;39;49
53;61;52;26;15;23;27;25;46;40;41;6;50;35;51;45;37;56;36;57;31;54;2;18;30;34;12;28;5;29;58;43;7;9;63;60;20;19;13;32;55;1;8;59;4;10;16;48;38;22;21;44;47;64;14;24;42;62;17;11;33;3;39;49;39;284
39;284;53;61;52;26;15;23;27;25;46;40;41;6;50;35;51;45;37;56;36;57;31;54;2;18;30;34;12;28;5;29;58;43;7;9;63;60;20;19;13;32;55;1;8;59;4;10;16;48;38;22;21;44;47;64;14;24;42;62;17;11;33;3;39;49
53;61;52;26;15;23;27;25;46;16;41;6;50;35;51;45;37;56;36;57;31;54;2;18;30;34;12;28;5;29;58;43;7;9;63;60;20;19;13;32;55;1;8;59;4;10;40;48;38;22;21;44;47;64;14;24;42;62;17;11;33;3;39;49;39;288
39;288;53;61;52;26;15;23;27;25;46;16;41;6;50;35;51;45;37;56;36;57;31;54;2;18;30;34;12;28;5;29;58;43;7;9;63;60;20;19;13;32;55;1;8;59;4;10;40;48;38;22;21;44;47;64;14;24;42;62;17;11;33;3;39;49
53;61;52;26;15;23;27;25;46;16;41;6;50;35;51;45;37;56;36;57;31;54;2;18;30;34;12;28;5;29;58;43;7;9;63;60;20;19;13;17;55;1;8;59;4;10;40;48;38;22;21;44;47;64;14;24;42;62;32;11;33;3;39;49;39;288
39;288;53;61;52;26;15;23;27;25;46;16;41;6;50;35;51;45;37;56;36;57;31;54;2;18;30;34;12;28;5;29;58;43;7;9;63;60;20;19;13;17;55;1;8;59;4;10;40;48;38;22;21;44;47;64;14;24;42;62;32;11;33;3;39;49
53;61;52;26;15;23;27;25;46;16;41;6;50;35;51;45;37;56;36;57;31;54;2;18;30;34;12;28;5;29;44;43;7;9;63;60;20;19;13;17;55;1;8;59;4;10;40;48;38;22;21;58;47;64;14;24;42;62;32;11;33;3;39;49;39;288
39;288;53;61;52;26;15;23;27;25;46;16;41;6;50;35;51;45;37;56;36;57;31;54;2;18;30;34;12;28;5;29;44;43;7;9;63;60;20;19;13;17;55;1;8;59;4;10;40;48;38;22;21;58;47;64;14;24;42;62;32;11;33;3;39;49
53;61;52;26;15;23;27;25;46;16;41;6;50;35;51;45;57;56;36;37;31;54;2;18;30;34;12;28;5;29;44;43;7;9;63;60;20;19;13;17;55;1;8;59;4;10;40;48;38;22;21;58;47;64;14;24;42;62;32;11;33;3;39;49;39;282
39;282;53;61;52;26;15;23;27;25;46;16;41;6;50;35;51;45;57;56;36;37;31;54;2;18;30;34;12;28;5;29;44;43;7;9;63;60;20;19;13;17;55;1;8;59;4;10;40;48;38;22;21;58;47;64;14;24;42;62;32;11;33;3;39;49
53;61;52;26;15;23;27;25;46;16;41;6;50;35;51;45;57;56;36;37;31;54;2;18;30;34;12;28;5;29;44;43;7;9;63;60;20;19;13;1;55;17;8;59;4;10;40;48;38;22;21;58;47;64;14;24;42;62;32;11;33;3;39;49;39;282
39;282;53;61;52;26;15;23;27;25;46;16;41;6;50;35;51;45;57;56;36;37;31;54;2;18;30;34;12;28;5;29;44;43;7;9;63;60;20;19;13;1;55;17;8;59;4;10;40;48;38;22;21;58;47;64;14;24;42;62;32;11;33;3;39;49
53;61;52;26;15;23;27;25;46;16;41;6;50;35;51;45;57;56;36;37;31;54;2;18;30;34;12;28;5;29;44;43;7;9;49;60;20;19;13;1;55;17;8;59;4;10;40;48;38;22;21;58;47;64;14;24;42;62;32;11;33;3;39;63;39;284
39;284;53;61;52;26;15;23;27;25;46;16;41;6;50;35;51;45;57;56;36;37;31;54;2;18;30;34;12;28;5;29;44;43;7;9;49;60;20;19;13;1;55;17;8;59;4;10;40;48;38;22;21;58;47;64;14;24;42;62;32;11;33;3;39;63
53;61;52;26;15;23;27;25;46;16;41;6;50;35;51;45;57;56;36;37;31;54;2;18;30;34;12;28;5;29;44;43;7;9;49;60;20;19;13;1;55;17;8;32;4;10;40;48;38;22;21;58;47;64;14;24;42;62;59;11;33;3;39;63;39;300
39;300;53;61;52;26;15;23;27;25;46;16;41;6;50;35;51;45;57;56;36;37;31;54;2;18;30;34;12;28;5;29;44;43;7;9;49;60;20;19;13;1;55;17;8;32;4;10;40;48;38;22;21;58;47;64;14;24;42;62;59;11;33;3;39;63
53;61;52;26;15;23;27;25;46;16;41;6;51;35;50;45;57;56;36;37;31;54;2;18;30;34;12;28;5;29;44;43;7;9;49;60;20;19;13;1;55;17;8;32;4;10;40;48;38;22;21;58;47;64;14;24;42;62;59;11;33;3;39;63;39;308
39;308;53;61;52;26;15;23;27;25;46;16;41;6;51;35;50;45;57;56;36;37;31;54;2;18;30;34;12;28;5;29;44;43;7;9;49;60;20;19;13;1;55;17;8;32;4;10;40;48;38;22;21;58;47;64;14;24;42;62;59;11;33;3;39;63
53;61;52;26;15;23;27;25;46;16;41;6;51;35;50;45;57;56;36;37;31;54;2;18;30;34;12;28;5;29;44;43;7;9;49;10;20;19;13;1;55;17;8;32;4;60;40;48;38;22;21;58;47;64;14;24;42;62;59;11;33;3;39;63;39;300
39;300;53;61;52;26;15;23;27;25;46;16;41;6;51;35;50;45;57;56;36;37;31;54;2;18;30;34;12;28;5;29;44;43;7;9;49;10;20;19;13;1;55;17;8;32;4;60;40;48;38;22;21;58;47;64;14;24;42;62;59;11;33;3;39;63
53;61;52;26;15;23;27;25;48;16;41;6;51;35;50;45;57;56;36;37;31;54;2;18;30;34;12;28;5;29;44;43;7;9;49;10;20;19;13;1;55;17;8;32;4;60;40;46;38;22;21;58;47;64;14;24;42;62;59;11;33;3;39;63;39;300
39;300;53;61;52;26;15;23;27;25;48;16;41;6;51;35;50;45;57;56;36;37;31;54;2;18;30;34;12;28;5;29;44;43;7;9;49;10;20;19;13;1;55;17;8;32;4;60;40;46;38;22;21;58;47;64;14;24;42;62;59;11;33;3;39;63
53;61;52;26;15;23;27;25;48;16;41;6;51;35;50;45;57;56;36;37;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;10;20;19;13;1;55;17;8;32;4;60;40;46;38;22;21;58;47;64;30;24;42;62;59;11;33;3;39;63;39;300
39;300;53;61;52;26;15;23;27;25;48;16;41;6;51;35;50;45;57;56;36;37;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;10;20;19;13;1;55;17;8;32;4;60;40;46;38;22;21;58;47;64;30;24;42;62;59;11;33;3;39;63
53;61;52;26;15;23;27;25;48;16;41;6;51;35;50;45;57;56;36;37;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;10;20;19;13;1;55;17;8;32;4;60;40;46;38;63;21;58;47;64;30;24;42;62;59;11;33;3;39;22;39;300
39;300;53;61;52;26;15;23;27;25;48;16;41;6;51;35;50;45;57;56;36;37;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;10;20;19;13;1;55;17;8;32;4;60;40;46;38;63;21;58;47;64;30;24;42;62;59;11;33;3;39;22
53;61;52;26;15;23;27;25;48;16;41;6;51;35;50;45;57;56;36;37;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;19;13;1;55;17;8;32;4;60;40;46;10;63;21;58;47;64;30;24;42;62;59;11;33;3;39;22;39;300
40;300;53;61;52;26;15;23;27;25;48;16;41;6;51;35;50;45;57;56;36;37;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;19;13;1;55;17;8;32;4;60;40;46;10;63;21;58;47;64;30;24;42;62;59;11;33;3;39;22
53;61;52;26;15;23;27;25;33;16;41;6;51;35;50;45;57;56;36;37;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;19;13;1;55;17;8;32;4;60;40;46;10;63;21;58;47;64;30;24;42;62;59;11;48;3;39;22;40;300
40;300;53;61;52;26;15;23;27;25;33;16;41;6;51;35;50;45;57;56;36;37;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;19;13;1;55;17;8;32;4;60;40;46;10;63;21;58;47;64;30;24;42;62;59;11;48;3;39;22
53;61;52;56;15;23;27;25;33;16;41;6;51;35;50;45;57;26;36;37;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;19;13;1;55;17;8;32;4;60;40;46;10;63;21;58;47;64;30;24;42;62;59;11;48;3;39;22;40;296
40;296;53;61;52;56;15;23;27;25;33;16;41;6;51;35;50;45;57;26;36;37;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;19;13;1;55;17;8;32;4;60;40;46;10;63;21;58;47;64;30;24;42;62;59;11;48;3;39;22
53;61;52;56;15;23;27;25;33;16;41;6;51;35;50;45;57;26;36;37;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;19;13;1;55;17;4;32;8;60;40;46;10;63;21;58;47;64;30;24;42;62;59;11;48;3;39;22;40;296
40;296;53;61;52;56;15;23;27;25;33;16;41;6;51;35;50;45;57;26;36;37;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;19;13;1;55;17;4;32;8;60;40;46;10;63;21;58;47;64;30;24;42;62;59;11;48;3;39;22
53;61;52;56;15;23;27;25;33;16;41;6;51;35;50;45;57;26;36;37;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;19;13;11;55;17;4;32;8;60;40;46;10;63;21;58;47;64;30;24;42;62;59;1;48;3;39;22;40;296
40;296;53;61;52;56;15;23;27;25;33;16;41;6;51;35;50;45;57;26;36;37;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;19;13;11;55;17;4;32;8;60;40;46;10;63;21;58;47;64;30;24;42;62;59;1;48;3;39;22
53;61;52;15;56;23;27;25;33;16;41;6;51;35;50;45;57;26;36;37;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;19;13;11;55;17;4;32;8;60;40;46;10;63;21;58;47;64;30;24;42;62;59;1;48;3;39;22;40;292
40;292;53;61;52;15;56;23;27;25;33;16;41;6;51;35;50;45;57;26;36;37;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;19;13;11;55;17;4;32;8;60;40;46;10;63;21;58;47;64;30;24;42;62;59;1;48;3;39;22
53;61;52;15;26;23;27;25;33;16;41;6;51;35;50;45;57;56;36;37;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;19;13;11;55;17;4;32;8;60;40;46;10;63;21;58;47;64;30;24;42;62;59;1;48;3;39;22;40;292
40;292;53;61;52;15;26;23;27;25;33;16;41;6;51;35;50;45;57;56;36;37;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;19;13;11;55;17;4;32;8;60;40;46;10;63;21;58;47;64;30;24;42;62;59;1;48;3;39;22
53;61;52;15;26;23;27;25;33;16;41;6;51;35;50;45;57;56;36;37;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;21;13;11;55;17;4;32;8;60;40;46;10;63;19;58;47;64;30;24;42;62;59;1;48;3;39;22;40;292
40;292;53;61;52;15;26;23;27;25;33;16;41;6;51;35;50;45;57;56;36;37;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;21;13;11;55;17;4;32;8;60;40;46;10;63;19;58;47;64;30;24;42;62;59;1;48;3;39;22
53;61;52;15;26;23;27;25;33;16;41;6;51;35;57;45;50;56;36;37;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;21;13;11;55;17;4;32;8;60;40;46;10;63;19;58;47;64;30;24;42;62;59;1;48;3;39;22;40;292
40;292;53;61;52;15;26;23;27;25;33;16;41;6;51;35;57;45;50;56;36;37;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;21;13;11;55;17;4;32;8;60;40;46;10;63;19;58;47;64;30;24;42;62;59;1;48;3;39;22
53;61;52;15;26;23;27;25;33;16;41;6;51;21;57;45;50;56;36;37;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;35;13;11;55;17;4;32;8;60;40;46;10;63;19;58;47;64;30;24;42;62;59;1;48;3;39;22;40;292
40;292;53;61;52;15;26;23;27;25;33;16;41;6;51;21;57;45;50;56;36;37;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;35;13;11;55;17;4;32;8;60;40;46;10;63;19;58;47;64;30;24;42;62;59;1;48;3;39;22
53;22;52;15;26;23;27;25;33;16;41;6;51;21;57;45;50;56;36;37;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;35;13;11;55;17;4;32;8;60;40;46;10;63;19;58;47;64;30;24;42;62;59;1;48;3;39;61;40;292
40;292;53;22;52;15;26;23;27;25;33;16;41;6;51;21;57;45;50;56;36;37;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;35;13;11;55;17;4;32;8;60;40;46;10;63;19;58;47;64;30;24;42;62;59;1;48;3;39;61
53;22;52;15;26;23;27;25;33;16;41;6;51;21;57;45;50;56;36;24;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;35;13;11;55;17;4;32;8;60;40;46;10;63;19;58;47;64;30;37;42;62;59;1;48;3;39;61;40;284
40;284;53;22;52;15;26;23;27;25;33;16;41;6;51;21;57;45;50;56;36;24;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;35;13;11;55;17;4;32;8;60;40;46;10;63;19;58;47;64;30;37;42;62;59;1;48;3;39;61
53;22;52;15;26;23;27;64;33;16;41;6;51;21;57;45;50;56;36;24;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;35;13;11;55;17;4;32;8;60;40;46;10;63;19;58;47;25;30;37;42;62;59;1;48;3;39;61;40;280
40;280;53;22;52;15;26;23;27;64;33;16;41;6;51;21;57;45;50;56;36;24;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;35;13;11;55;17;4;32;8;60;40;46;10;63;19;58;47;25;30;37;42;62;59;1;48;3;39;61
53;22;60;15;26;23;27;64;33;16;41;6;51;21;57;45;50;56;36;24;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;35;13;11;55;17;4;32;8;52;40;46;10;63;19;58;47;25;30;37;42;62;59;1;48;3;39;61;40;278
40;278;53;22;60;15;26;23;27;64;33;16;41;6;51;21;57;45;50;56;36;24;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;35;13;11;55;17;4;32;8;52;40;46;10;63;19;58;47;25;30;37;42;62;59;1;48;3;39;61
53;64;60;15;26;23;27;22;33;16;41;6;51;21;57;45;50;56;36;24;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;35;13;11;55;17;4;32;8;52;40;46;10;63;19;58;47;25;30;37;42;62;59;1;48;3;39;61;40;278
40;278;53;64;60;15;26;23;27;22;33;16;41;6;51;21;57;45;50;56;36;24;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;35;13;11;55;17;4;32;8;52;40;46;10;63;19;58;47;25;30;37;42;62;59;1;48;3;39;61
53;64;60;15;26;23;27;22;33;3;41;6;51;21;57;45;50;56;36;24;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;35;13;11;55;17;4;32;8;52;40;46;10;63;19;58;47;25;30;37;42;62;59;1;48;16;39;61;40;274
40;274;53;64;60;15;26;23;27;22;33;3;41;6;51;21;57;45;50;56;36;24;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;35;13;11;55;17;4;32;8;52;40;46;10;63;19;58;47;25;30;37;42;62;59;1;48;16;39;61
53;64;60;15;26;23;27;22;33;3;41;6;51;21;57;45;50;56;36;24;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;35;13;11;55;17;4;32;8;52;19;46;10;63;40;58;47;25;30;37;42;62;59;1;48;16;39;61;40;274
40;274;53;64;60;15;26;23;27;22;33;3;41;6;51;21;57;45;50;56;36;24;31;54;2;18;14;34;12;28;5;29;44;43;7;9;49;38;20;35;13;11;55;17;4;32;8;52;19;46;10;63;40;58;47;25;30;37;42;62;59;1;48;16;39;61
53;64;60;15;26;23;27;22;33;3;41;6;51;21;57;45;50;28;36;24;31;54;2;18;14;34;12;56;5;29;44;43;7;9;49;38;20;35;13;11;55;17;4;32;8;52;19;46;10;63;40;58;47;25;30;37;42;62;59;1;48;16;39;61;40;278
40;278;53;64;60;15;26;23;27;22;33;3;41;6;51;21;57;45;50;28;36;24;31;54;2;18;14;34;12;56;5;29;44;43;7;9;49;38;20;35;13;11;55;17;4;32;8;52;19;46;10;63;40;58;47;25;30;37;42;62;59;1;48;16;39;61
53;64;60;15;26;23;27;22;33;3;41;6;51;21;57;45;50;28;36;24;31;54;2;18;14;34;12;56;5;29;44;43;7;9;49;38;20;61;13;11;55;17;4;32;8;52;19;46;10;63;40;58;47;25;30;37;42;62;59;1;48;16;39;35;40;278
40;278;53;64;60;15;26;23;27;22;33;3;41;6;51;21;57;45;50;28;36;24;31;54;2;18;14;34;12;56;5;29;44;43;7;9;49;38;20;61;13;11;55;17;4;32;8;52;19;46;10;63;40;58;47;25;30;37;42;62;59;1;48;16;39;35
53;64;60;15;26;23;27;22;33;3;41;6;51;21;57;45;8;28;36;24;31;54;2;18;14;34;12;56;5;29;44;43;7;9;49;38;20;61;13;11;55;17;4;32;50;52;19;46;10;63;40;58;47;25;30;37;42;62;59;1;48;16;39;35;40;282
40;282;53;64;60;15;26;23;27;22;33;3;41;6;51;21;57;45;8;28;36;24;31;54;2;18;14;34;12;56;5;29;44;43;7;9;49;38;20;61;13;11;55;17;4;32;50;52;19;46;10;63;40;58;47;25;30;37;42;62;59;1;48;16;39;35
53;64;60;15;26;23;27;22;33;3;41;6;51;21;57;45;8;28;36;24;31;54;2;18;14;34;12;56;5;29;44;38;7;9;49;43;20;61;13;11;55;17;4;32;50;52;19;46;10;63;40;58;47;25;30;37;42;62;59;1;48;16;39;35;40;278
41;278;53;64;60;15;26;23;27;22;33;3;41;6;51;21;57;45;8;28;36;24;31;54;2;18;14;34;12;56;5;29;44;38;7;9;49;43;20;61;13;11;55;17;4;32;50;52;19;46;10;63;40;58;47;25;30;37;42;62;59;1;48;16;39;35
53;64;60;15;26;23;27;22;33;3;41;6;51;21;57;45;8;28;36;24;31;54;2;18;14;34;12;56;5;29;44;38;7;9;49;43;20;61;13;11;59;17;4;32;50;52;19;46;10;63;40;58;47;25;30;37;42;62;55;1;48;16;39;35;41;278
41;278;53;64;60;15;26;23;27;22;33;3;41;6;51;21;57;45;8;28;36;24;31;54;2;18;14;34;12;56;5;29;44;38;7;9;49;43;20;61;13;11;59;17;4;32;50;52;19;46;10;63;40;58;47;25;30;37;42;62;55;1;48;16;39;35
53;64;60;19;26;23;27;22;33;3;41;6;51;21;57;45;8;28;36;24;31;54;2;18;14;34;12;56;5;29;44;38;7;9;49;43;20;61;13;11;59;17;4;32;50;52;15;46;10;63;40;58;47;25;30;37;42;62;55;1;48;16;39;35;41;274
41;274;53;64;60;19;26;23;27;22;33;3;41;6;51;21;57;45;8;28;36;24;31;54;2;18;14;34;12;56;5;29;44;38;7;9;49;43;20;61;13;11;59;17;4;32;50;52;15;46;10;63;40;58;47;25;30;37;42;62;55;1;48;16;39;35
53;64;60;19;26;23;27;22;33;3;41;6;51;21;57;42;8;28;36;24;31;54;2;18;14;34;12;56;5;29;44;38;7;9;49;43;20;61;13;11;59;17;4;32;50;52;15;46;10;63;40;58;47;25;30;37;45;62;55;1;48;16;39;35;41;274
41;274;53;64;60;19;26;23;27;22;33;3;41;6;51;21;57;42;8;28;36;24;31;54;2;18;14;34;12;56;5;29;44;38;7;9;49;43;20;61;13;11;59;17;4;32;50;52;15;46;10;63;40;58;47;25;30;37;45;62;55;1;48;16;39;35
53;64;60;19;26;23;27;22;33;3;17;6;51;21;57;42;8;28;36;24;31;54;2;18;14;34;12;56;5;29;44;38;7;9;49;43;20;61;13;11;59;41;4;32;50;52;15;46;10;63;40;58;47;25;30;37;45;62;55;1;48;16;39;35;41;246
41;246;53;64;60;19;26;23;27;22;33;3;17;6;51;21;57;42;8;28;36;24;31;54;2;18;14;34;12;56;5;29;44;38;7;9;49;43;20;61;13;11;59;41;4;32;50;52;15;46;10;63;40;58;47;25;30;37;45;62;55;1;48;16;39;35
53;64;60;19;26;23;27;22;8;3;17;6;51;21;57;42;33;28;36;24;31;54;2;18;14;34;12;56;5;29;44;38;7;9;49;43;20;61;13;11;59;41;4;32;50;52;15;46;10;63;40;58;47;25;30;37;45;62;55;1;48;16;39;35;41;254
41;254;53;64;60;19;26;23;27;22;8;3;17;6;51;21;57;42;33;28;36;24;31;54;2;18;14;34;12;56;5;29;44;38;7;9;49;43;20;61;13;11;59;41;4;32;50;52;15;46;10;63;40;58;47;25;30;37;45;62;55;1;48;16;39;35
53;64;60;19;26;23;27;22;8;3;17;6;51;21;57;42;33;28;36;24;31;54;2;18;14;34;12;40;5;29;44;38;7;9;49;43;20;61;13;11;59;41;4;32;50;52;15;46;10;63;56;58;47;25;30;37;45;62;55;1;48;16;39;35;41;254
41;254;53;64;60;19;26;23;27;22;8;3;17;6;51;21;57;42;33;28;36;24;31;54;2;18;14;34;12;40;5;29;44;38;7;9;49;43;20;61;13;11;59;41;4;32;50;52;15;46;10;63;56;58;47;25;30;37;45;62;55;1;48;16;39;35
53;64;60;23;26;19;27;22;8;3;17;6;51;21;57;42;33;28;36;24;31;54;2;18;14;34;12;40;5;29;44;38;7;9;49;43;20;61;13;11;59;41;4;32;50;52;15;46;10;63;56;58;47;25;30;37;45;62;55;1;48;16;39;35;41;246
41;246;53;64;60;23;26;19;27;22;8;3;17;6;51;21;57;42;33;28;36;24;31;54;2;18;14;34;12;40;5;29;44;38;7;9;49;43;20;61;13;11;59;41;4;32;50;52;15;46;10;63;56;58;47;25;30;37;45;62;55;1;48;16;39;35
53;64;60;23;26;19;27;22;8;3;17;6;51;21;57;42;33;28;36;24;31;54;2;39;14;34;12;40;5;29;44;38;7;9;49;43;20;61;13;11;59;41;4;32;50;52;15;46;10;63;56;58;47;25;30;37;45;62;55;1;48;16;18;35;41;246
41;246;53;64;60;23;26;19;27;22;8;3;17;6;51;21;57;42;33;28;36;24;31;54;2;39;14;34;12;40;5;29;44;38;7;9;49;43;20;61;13;11;59;41;4;32;50;52;15;46;10;63;56;58;47;25;30;37;45;62;55;1;48;16;18;35
53;64;60;23;26;19;27;22;8;14;17;6;51;21;57;42;33;28;36;24;31;54;2;39;3;34;12;40;5;29;44;38;7;9;49;43;20;61;13;11;59;41;4;32;50;52;15;46;10;63;56;58;47;25;30;37;45;62;55;1;48;16;18;35;41;270
41;270;53;64;60;23;26;19;27;22;8;14;17;6;51;21;57;42;33;28;36;24;31;54;2;39;3;34;12;40;5;29;44;38;7;9;49;43;20;61;13;11;59;41;4;32;50;52;15;46;10;63;56;58;47;25;30;37;45;62;55;1;48;16;18;35
53;64;60;23;26;19;27;22;11;14;17;6;51;21;57;42;33;28;36;24;31;54;2;39;3;34;12;40;5;29;44;38;7;9;49;43;20;61;13;8;59;41;4;32;50;52;15;46;10;63;56;58;47;25;30;37;45;62;55;1;48;16;18;35;41;270
41;270;53;64;60;23;26;19;27;22;11;14;17;6;51;21;57;42;33;28;36;24;31;54;2;39;3;34;12;40;5;29;44;38;7;9;49;43;20;61;13;8;59;41;4;32;50;52;15;46;10;63;56;58;47;25;30;37;45;62;55;1;48;16;18;35
53;64;60;23;26;19;27;22;11;14;17;6;51;21;57;42;33;28;36;7;31;54;2;39;3;34;12;40;5;29;44;38;24;9;49;43;20;61;13;8;59;41;4;32;50;52;15;46;10;63;56;58;47;25;30;37;45;62;55;1;48;16;18;35;41;270
41;270;53;64;60;23;26;19;27;22;11;14;17;6;51;21;57;42;33;28;36;7;31;54;2;39;3;34;12;40;5;29;44;38;24;9;49;43;20;61;13;8;59;41;4;32;50;52;15;46;10;63;56;58;47;25;30;37;45;62;55;1;48;16;18;35
53;64;60;23;26;19;27;22;11;14;17;6;51;21;57;42;33;28;36;7;31;54;2;39;3;34;12;40;5;29;44;38;24;9;18;43;20;61;13;8;59;41;4;32;50;52;15;46;10;63;56;58;47;25;30;37;45;62;55;1;48;16;49;35;41;266
41;266;53;64;60;23;26;19;27;22;11;14;17;6;51;21;57;42;33;28;36;7;31;54;2;39;3;34;12;40;5;29;44;38;24;9;18;43;20;61;13;8;59;41;4;32;50;52;15;46;10;63;56;58;47;25;30;37;45;62;55;1;48;16;49;35
53;49;60;23;26;19;27;22;11;14;17;6;51;21;57;42;33;28;36;7;31;54;2;39;3;34;12;40;5;29;44;38;24;9;18;43;20;61;13;8;59;41;4;32;50;52;15;46;10;63;56;58;47;25;30;37;45;62;55;1;48;16;64;35;41;266
41;266;53;49;60;23;26;19;27;22;11;14;17;6;51;21;57;42;33;28;36;7;31;54;2;39;3;34;12;40;5;29;44;38;24;9;18;43;20;61;13;8;59;41;4;32;50;52;15;46;10;63;56;58;47;25;30;37;45;62;55;1;48;16;64;35
53;49;60;23;26;19;27;22;11;14;17;6;51;21;57;42;33;28;36;7;31;54;2;39;3;34;12;40;5;29;44;38;55;9;18;43;20;61;13;8;59;41;4;32;50;52;15;46;10;63;56;58;47;25;30;37;45;62;24;1;48;16;64;35;41;270
41;270;53;49;60;23;26;19;27;22;11;14;17;6;51;21;57;42;33;28;36;7;31;54;2;39;3;34;12;40;5;29;44;38;55;9;18;43;20;61;13;8;59;41;4;32;50;52;15;46;10;63;56;58;47;25;30;37;45;62;24;1;48;16;64;35
53;49;60;23;26;19;48;22;11;14;17;6;51;21;57;42;33;28;36;7;31;54;2;39;3;34;12;40;5;29;44;38;55;9;18;43;20;61;13;8;59;41;4;32;50;52;15;46;10;63;56;58;47;25;30;37;45;62;24;1;27;16;64;35;41;270
41;270;53;49;60;23;26;19;48;22;11;14;17;6;51;21;57;42;33;28;36;7;31;54;2;39;3;34;12;40;5;29;44;38;55;9;18;43;20;61;13;8;59;41;4;32;50;52;15;46;10;63;56;58;47;25;30;37;45;62;24;1;27;16;64;35
53;49;60;23;26;19;48;22;11;14;17;6;51;21;57;42;33;28;36;7;31;54;2;39;3;34;12;40;5;29;44;38;55;9;18;43;20;61;13;8;59;41;27;32;50;52;15;46;10;63;56;58;47;25;30;37;45;62;24;1;4;16;64;35;41;270
41;270;53;49;60;23;26;19;48;22;11;14;17;6;51;21;57;42;33;28;36;7;31;54;2;39;3;34;12;40;5;29;44;38;55;9;18;43;20;61;13;8;59;41;27;32;50;52;15;46;10;63;56;58;47;25;30;37;45;62;24;1;4;16;64;35
53;49;60;23;26;19;48;22;11;14;17;6;2;21;57;42;33;28;36;7;31;54;51;39;3;34;12;40;5;29;44;38;55;9;18;43;20;61;13;8;59;41;27;32;50;52;15;46;10;63;56;58;47;25;30;37;45;62;24;1;4;16;64;35;41;270
41;270;53;49;60;23;26;19;48;22;11;14;17;6;2;21;57;42;33;28;36;7;31;54;51;39;3;34;12;40;5;29;44;38;55;9;18;43;20;61;13;8;59;41;27;32;50;52;15;46;10;63;56;58;47;25;30;37;45;62;24;1;4;16;64;35
