"X1";"X302";"X14";"X18";"X37";"X53";"X30";"X50";"X9";"X24";"X29";"X58";"X49";"X5";"X57";"X7";"X12";"X62";"X8";"X41";"X43";"X13";"X34";"X44";"X35";"X48";"X32";"X39";"X21";"X4";"X20";"X52";"X40";"X11";"X19";"X2";"X38";"X61";"X42";"X6";"X60";"X51";"X17";"X59";"X31";"X26";"X45";"X1.1";"X3";"X47";"X15";"X27";"X22";"X56";"X63";"X46";"X33";"X23";"X28";"X36";"X64";"X55";"X16";"X54";"X10";"X25"
28;9;53;56;4;40;55;33;52;24;44;51;30;21;10;36;41;39;15;19;22;13;5;45;12;6;63;37;50;1;34;25;48;58;32;29;42;11;31;2;14;35;7;16;43;57;26;3;27;46;64;54;20;8;17;49;59;47;23;61;60;38;18;62;38;266
38;266;28;9;53;56;4;40;55;33;52;24;44;51;30;21;10;36;41;39;15;19;22;13;5;45;12;6;63;37;50;1;34;25;48;58;32;29;42;11;31;2;14;35;7;16;43;57;26;3;27;46;64;54;20;8;17;49;59;47;23;61;60;38;18;62
28;9;53;56;4;47;55;33;52;24;44;51;30;21;10;36;41;39;15;19;22;13;5;45;12;6;63;37;50;1;34;25;48;58;32;29;42;11;31;2;14;35;7;16;43;57;26;3;27;46;64;54;20;8;17;49;59;40;23;61;60;38;18;62;38;258
38;258;28;9;53;56;4;47;55;33;52;24;44;51;30;21;10;36;41;39;15;19;22;13;5;45;12;6;63;37;50;1;34;25;48;58;32;29;42;11;31;2;14;35;7;16;43;57;26;3;27;46;64;54;20;8;17;49;59;40;23;61;60;38;18;62
28;9;1;56;4;47;55;33;52;24;44;51;30;21;10;36;41;39;15;19;22;13;5;45;12;6;63;37;50;53;34;25;48;58;32;29;42;11;31;2;14;35;7;16;43;57;26;3;27;46;64;54;20;8;17;49;59;40;23;61;60;38;18;62;38;256
38;256;28;9;1;56;4;47;55;33;52;24;44;51;30;21;10;36;41;39;15;19;22;13;5;45;12;6;63;37;50;53;34;25;48;58;32;29;42;11;31;2;14;35;7;16;43;57;26;3;27;46;64;54;20;8;17;49;59;40;23;61;60;38;18;62
28;9;1;56;4;47;55;33;52;24;44;51;30;21;10;36;41;39;15;19;22;13;5;45;40;6;63;37;50;53;34;25;48;58;32;29;42;11;31;2;14;35;7;16;43;57;26;3;27;46;64;54;20;8;17;49;59;12;23;61;60;38;18;62;38;256
38;256;28;9;1;56;4;47;55;33;52;24;44;51;30;21;10;36;41;39;15;19;22;13;5;45;40;6;63;37;50;53;34;25;48;58;32;29;42;11;31;2;14;35;7;16;43;57;26;3;27;46;64;54;20;8;17;49;59;12;23;61;60;38;18;62
28;9;1;56;4;47;55;33;52;24;44;51;30;21;10;36;41;39;15;19;22;13;5;45;40;18;63;37;50;53;34;25;48;58;32;29;42;11;31;2;14;35;7;16;43;57;26;3;27;46;64;54;20;8;17;49;59;12;23;61;60;38;6;62;38;256
38;256;28;9;1;56;4;47;55;33;52;24;44;51;30;21;10;36;41;39;15;19;22;13;5;45;40;18;63;37;50;53;34;25;48;58;32;29;42;11;31;2;14;35;7;16;43;57;26;3;27;46;64;54;20;8;17;49;59;12;23;61;60;38;6;62
28;9;1;56;4;47;55;33;52;24;44;38;30;21;10;36;41;39;15;19;22;13;5;45;40;18;63;37;50;53;34;25;48;58;32;29;42;11;31;2;14;35;7;16;43;57;26;3;27;46;64;54;20;8;17;49;59;12;23;61;60;51;6;62;38;256
38;256;28;9;1;56;4;47;55;33;52;24;44;38;30;21;10;36;41;39;15;19;22;13;5;45;40;18;63;37;50;53;34;25;48;58;32;29;42;11;31;2;14;35;7;16;43;57;26;3;27;46;64;54;20;8;17;49;59;12;23;61;60;51;6;62
28;9;1;56;4;47;55;33;52;24;44;38;64;21;10;36;41;39;15;19;22;13;5;45;40;18;63;37;50;53;34;25;48;58;32;29;42;11;31;2;14;35;7;16;43;57;26;3;27;46;30;54;20;8;17;49;59;12;23;61;60;51;6;62;38;256
38;256;28;9;1;56;4;47;55;33;52;24;44;38;64;21;10;36;41;39;15;19;22;13;5;45;40;18;63;37;50;53;34;25;48;58;32;29;42;11;31;2;14;35;7;16;43;57;26;3;27;46;30;54;20;8;17;49;59;12;23;61;60;51;6;62
28;9;1;56;4;47;55;33;52;24;44;38;64;27;10;36;41;39;15;19;22;13;5;45;40;18;63;37;50;53;34;25;48;58;32;29;42;11;31;2;14;35;7;16;43;57;26;3;21;46;30;54;20;8;17;49;59;12;23;61;60;51;6;62;38;240
38;240;28;9;1;56;4;47;55;33;52;24;44;38;64;27;10;36;41;39;15;19;22;13;5;45;40;18;63;37;50;53;34;25;48;58;32;29;42;11;31;2;14;35;7;16;43;57;26;3;21;46;30;54;20;8;17;49;59;12;23;61;60;51;6;62
28;9;1;56;4;47;55;33;6;24;44;38;64;27;10;36;41;39;15;19;22;13;5;45;40;18;63;37;50;53;34;25;48;58;32;29;42;11;31;2;14;35;7;16;43;57;26;3;21;46;30;54;20;8;17;49;59;12;23;61;60;51;52;62;38;240
38;240;28;9;1;56;4;47;55;33;6;24;44;38;64;27;10;36;41;39;15;19;22;13;5;45;40;18;63;37;50;53;34;25;48;58;32;29;42;11;31;2;14;35;7;16;43;57;26;3;21;46;30;54;20;8;17;49;59;12;23;61;60;51;52;62
28;9;1;56;4;47;55;33;6;24;44;38;64;27;10;36;41;39;15;19;22;13;5;45;40;18;63;37;50;53;34;25;48;58;32;29;42;54;31;2;14;35;7;16;43;57;26;3;21;46;30;11;20;8;17;49;59;12;23;61;60;51;52;62;38;240
38;240;28;9;1;56;4;47;55;33;6;24;44;38;64;27;10;36;41;39;15;19;22;13;5;45;40;18;63;37;50;53;34;25;48;58;32;29;42;54;31;2;14;35;7;16;43;57;26;3;21;46;30;11;20;8;17;49;59;12;23;61;60;51;52;62
28;9;1;56;4;47;55;33;6;24;44;38;64;27;10;34;41;39;15;19;22;13;5;45;40;18;63;37;50;53;36;25;48;58;32;29;42;54;31;2;14;35;7;16;43;57;26;3;21;46;30;11;20;8;17;49;59;12;23;61;60;51;52;62;38;240
38;240;28;9;1;56;4;47;55;33;6;24;44;38;64;27;10;34;41;39;15;19;22;13;5;45;40;18;63;37;50;53;36;25;48;58;32;29;42;54;31;2;14;35;7;16;43;57;26;3;21;46;30;11;20;8;17;49;59;12;23;61;60;51;52;62
28;9;1;56;4;47;55;33;6;24;44;38;64;27;10;34;41;39;40;19;22;13;5;45;15;18;63;37;50;53;36;25;48;58;32;29;42;54;31;2;14;35;7;16;43;57;26;3;21;46;30;11;20;8;17;49;59;12;23;61;60;51;52;62;38;248
38;248;28;9;1;56;4;47;55;33;6;24;44;38;64;27;10;34;41;39;40;19;22;13;5;45;15;18;63;37;50;53;36;25;48;58;32;29;42;54;31;2;14;35;7;16;43;57;26;3;21;46;30;11;20;8;17;49;59;12;23;61;60;51;52;62
28;9;1;56;4;47;55;33;6;24;44;38;64;27;10;34;41;39;40;19;22;13;5;45;15;18;63;37;50;59;36;25;48;58;32;29;42;54;31;2;14;35;7;16;43;57;26;3;21;46;30;11;20;8;17;49;53;12;23;61;60;51;52;62;38;256
38;256;28;9;1;56;4;47;55;33;6;24;44;38;64;27;10;34;41;39;40;19;22;13;5;45;15;18;63;37;50;59;36;25;48;58;32;29;42;54;31;2;14;35;7;16;43;57;26;3;21;46;30;11;20;8;17;49;53;12;23;61;60;51;52;62
28;9;1;56;4;47;55;33;6;24;44;38;64;27;10;34;41;39;35;19;22;13;5;45;15;18;63;37;50;59;36;25;48;58;32;29;42;54;31;2;14;40;7;16;43;57;26;3;21;46;30;11;20;8;17;49;53;12;23;61;60;51;52;62;38;248
38;248;28;9;1;56;4;47;55;33;6;24;44;38;64;27;10;34;41;39;35;19;22;13;5;45;15;18;63;37;50;59;36;25;48;58;32;29;42;54;31;2;14;40;7;16;43;57;26;3;21;46;30;11;20;8;17;49;53;12;23;61;60;51;52;62
28;9;1;56;4;47;55;33;6;24;44;38;64;27;10;34;41;39;35;19;22;13;5;45;15;18;63;37;50;59;36;25;48;58;32;29;42;54;31;2;14;40;7;16;43;57;26;3;21;46;30;11;20;8;17;49;53;12;23;61;60;52;51;62;38;248
38;248;28;9;1;56;4;47;55;33;6;24;44;38;64;27;10;34;41;39;35;19;22;13;5;45;15;18;63;37;50;59;36;25;48;58;32;29;42;54;31;2;14;40;7;16;43;57;26;3;21;46;30;11;20;8;17;49;53;12;23;61;60;52;51;62
28;9;1;56;4;47;55;33;6;24;44;38;64;27;10;25;41;39;35;19;22;13;5;45;15;18;63;37;50;59;36;34;48;58;32;29;42;54;31;2;14;40;7;16;43;57;26;3;21;46;30;11;20;8;17;49;53;12;23;61;60;52;51;62;38;244
38;244;28;9;1;56;4;47;55;33;6;24;44;38;64;27;10;25;41;39;35;19;22;13;5;45;15;18;63;37;50;59;36;34;48;58;32;29;42;54;31;2;14;40;7;16;43;57;26;3;21;46;30;11;20;8;17;49;53;12;23;61;60;52;51;62
28;9;1;56;4;47;55;33;6;24;44;38;64;27;10;25;41;39;35;19;22;13;17;45;15;18;63;37;50;59;36;34;48;58;32;29;42;54;31;2;14;40;7;16;43;57;26;3;21;46;30;11;20;8;5;49;53;12;23;61;60;52;51;62;38;244
39;244;28;9;1;56;4;47;55;33;6;24;44;38;64;27;10;25;41;39;35;19;22;13;17;45;15;18;63;37;50;59;36;34;48;58;32;29;42;54;31;2;14;40;7;16;43;57;26;3;21;46;30;11;20;8;5;49;53;12;23;61;60;52;51;62
28;9;1;56;4;47;55;33;6;24;44;38;64;27;10;25;41;39;35;19;22;13;17;45;15;18;63;37;50;59;36;34;48;58;32;29;42;54;31;2;14;40;7;16;43;53;26;3;21;46;30;11;20;8;5;49;57;12;23;61;60;52;51;62;39;260
39;244;28;9;1;56;4;47;55;33;6;24;44;38;64;27;10;25;41;39;35;19;22;13;17;45;15;18;63;37;50;59;36;34;48;58;32;29;42;54;31;2;14;40;7;16;43;57;26;3;21;46;30;11;20;8;5;49;53;12;23;61;60;52;51;62
28;9;1;56;4;47;55;33;6;24;44;38;64;27;10;25;41;39;35;19;22;13;17;45;15;18;63;37;50;59;36;34;48;58;32;29;42;54;31;2;14;40;7;16;49;57;26;3;21;46;30;11;20;8;5;43;53;12;23;61;60;52;51;62;39;244
39;244;28;9;1;56;4;47;55;33;6;24;44;38;64;27;10;25;41;39;35;19;22;13;17;45;15;18;63;37;50;59;36;34;48;58;32;29;42;54;31;2;14;40;7;16;49;57;26;3;21;46;30;11;20;8;5;43;53;12;23;61;60;52;51;62
28;9;1;56;4;47;55;33;6;24;44;38;64;27;10;25;41;39;35;19;22;54;17;45;15;18;63;37;50;59;36;34;48;58;32;29;42;13;31;2;14;40;7;16;49;57;26;3;21;46;30;11;20;8;5;43;53;12;23;61;60;52;51;62;39;248
39;248;28;9;1;56;4;47;55;33;6;24;44;38;64;27;10;25;41;39;35;19;22;54;17;45;15;18;63;37;50;59;36;34;48;58;32;29;42;13;31;2;14;40;7;16;49;57;26;3;21;46;30;11;20;8;5;43;53;12;23;61;60;52;51;62
28;9;1;56;4;13;55;33;6;24;44;38;64;27;10;25;41;39;35;19;22;54;17;45;15;18;63;37;50;59;36;34;48;58;32;29;42;47;31;2;14;40;7;16;49;57;26;3;21;46;30;11;20;8;5;43;53;12;23;61;60;52;51;62;39;252
39;252;28;9;1;56;4;13;55;33;6;24;44;38;64;27;10;25;41;39;35;19;22;54;17;45;15;18;63;37;50;59;36;34;48;58;32;29;42;47;31;2;14;40;7;16;49;57;26;3;21;46;30;11;20;8;5;43;53;12;23;61;60;52;51;62
28;9;1;56;4;20;55;33;6;24;44;38;64;27;10;25;41;39;35;19;22;54;17;45;15;18;63;37;50;59;36;34;48;58;32;29;42;47;31;2;14;40;7;16;49;57;26;3;21;46;30;11;13;8;5;43;53;12;23;61;60;52;51;62;39;256
39;256;28;9;1;56;4;20;55;33;6;24;44;38;64;27;10;25;41;39;35;19;22;54;17;45;15;18;63;37;50;59;36;34;48;58;32;29;42;47;31;2;14;40;7;16;49;57;26;3;21;46;30;11;13;8;5;43;53;12;23;61;60;52;51;62
28;9;1;56;4;20;55;33;6;24;44;38;64;27;10;25;41;39;51;19;22;54;17;45;15;18;63;37;50;59;36;34;48;58;32;29;42;47;31;2;14;40;7;16;49;57;26;3;21;46;30;11;13;8;5;43;53;12;23;61;60;52;35;62;39;260
39;260;28;9;1;56;4;20;55;33;6;24;44;38;64;27;10;25;41;39;51;19;22;54;17;45;15;18;63;37;50;59;36;34;48;58;32;29;42;47;31;2;14;40;7;16;49;57;26;3;21;46;30;11;13;8;5;43;53;12;23;61;60;52;35;62
10;9;1;56;4;20;55;33;6;24;44;38;64;27;28;25;41;39;51;19;22;54;17;45;15;18;63;37;50;59;36;34;48;58;32;29;42;47;31;2;14;40;7;16;49;57;26;3;21;46;30;11;13;8;5;43;53;12;23;61;60;52;35;62;39;252
39;252;10;9;1;56;4;20;55;33;6;24;44;38;64;27;28;25;41;39;51;19;22;54;17;45;15;18;63;37;50;59;36;34;48;58;32;29;42;47;31;2;14;40;7;16;49;57;26;3;21;46;30;11;13;8;5;43;53;12;23;61;60;52;35;62
10;9;1;56;4;20;55;33;6;24;44;38;64;27;28;25;41;39;51;19;22;54;53;45;15;18;63;37;50;59;36;34;48;58;32;29;42;47;31;2;14;40;7;16;49;57;26;3;21;46;30;11;13;8;5;43;17;12;23;61;60;52;35;62;39;252
39;252;10;9;1;56;4;20;55;33;6;24;44;38;64;27;28;25;41;39;51;19;22;54;53;45;15;18;63;37;50;59;36;34;48;58;32;29;42;47;31;2;14;40;7;16;49;57;26;3;21;46;30;11;13;8;5;43;17;12;23;61;60;52;35;62
10;9;1;56;4;20;55;33;6;24;44;38;64;27;28;25;41;39;51;19;22;54;53;14;15;18;63;37;50;59;36;34;48;58;32;29;42;47;31;2;45;40;7;16;49;57;26;3;21;46;30;11;13;8;5;43;17;12;23;61;60;52;35;62;39;252
39;252;10;9;1;56;4;20;55;33;6;24;44;38;64;27;28;25;41;39;51;19;22;54;53;14;15;18;63;37;50;59;36;34;48;58;32;29;42;47;31;2;45;40;7;16;49;57;26;3;21;46;30;11;13;8;5;43;17;12;23;61;60;52;35;62
10;9;1;56;4;20;55;33;6;24;44;38;64;27;28;25;41;39;51;19;22;54;53;14;15;18;63;37;50;59;36;34;3;58;32;29;42;47;31;2;45;40;7;16;49;57;26;48;21;46;30;11;13;8;5;43;17;12;23;61;60;52;35;62;39;256
39;256;10;9;1;56;4;20;55;33;6;24;44;38;64;27;28;25;41;39;51;19;22;54;53;14;15;18;63;37;50;59;36;34;3;58;32;29;42;47;31;2;45;40;7;16;49;57;26;48;21;46;30;11;13;8;5;43;17;12;23;61;60;52;35;62
10;34;1;56;4;20;55;33;6;24;44;38;64;27;28;25;41;39;51;19;22;54;53;14;15;18;63;37;50;59;36;9;3;58;32;29;42;47;31;2;45;40;7;16;49;57;26;48;21;46;30;11;13;8;5;43;17;12;23;61;60;52;35;62;39;258
39;258;10;34;1;56;4;20;55;33;6;24;44;38;64;27;28;25;41;39;51;19;22;54;53;14;15;18;63;37;50;59;36;9;3;58;32;29;42;47;31;2;45;40;7;16;49;57;26;48;21;46;30;11;13;8;5;43;17;12;23;61;60;52;35;62
10;34;1;56;4;20;55;33;6;24;44;38;64;27;28;25;41;39;51;19;22;54;53;14;15;18;63;37;50;59;36;9;3;58;32;13;42;47;31;2;45;40;7;16;49;57;26;48;21;46;30;11;29;8;5;43;17;12;23;61;60;52;35;62;39;258
39;258;10;34;1;56;4;20;55;33;6;24;44;38;64;27;28;25;41;39;51;19;22;54;53;14;15;18;63;37;50;59;36;9;3;58;32;13;42;47;31;2;45;40;7;16;49;57;26;48;21;46;30;11;29;8;5;43;17;12;23;61;60;52;35;62
10;34;1;56;4;20;55;33;6;24;44;38;64;27;28;25;41;39;51;19;22;54;53;14;15;18;47;37;50;59;36;9;3;58;32;13;42;63;31;2;45;40;7;16;49;57;26;48;21;46;30;11;29;8;5;43;17;12;23;61;60;52;35;62;39;266
39;266;10;34;1;56;4;20;55;33;6;24;44;38;64;27;28;25;41;39;51;19;22;54;53;14;15;18;47;37;50;59;36;9;3;58;32;13;42;63;31;2;45;40;7;16;49;57;26;48;21;46;30;11;29;8;5;43;17;12;23;61;60;52;35;62
10;34;1;56;4;20;55;33;6;24;44;38;64;27;28;25;41;39;51;19;22;54;53;14;15;18;47;37;50;59;63;9;3;58;32;13;42;36;31;2;45;40;7;16;49;57;26;48;21;46;30;11;29;8;5;43;17;12;23;61;60;52;35;62;39;266
39;266;10;34;1;56;4;20;55;33;6;24;44;38;64;27;28;25;41;39;51;19;22;54;53;14;15;18;47;37;50;59;63;9;3;58;32;13;42;36;31;2;45;40;7;16;49;57;26;48;21;46;30;11;29;8;5;43;17;12;23;61;60;52;35;62
10;34;1;56;4;20;55;33;6;24;44;38;64;27;28;25;61;39;51;19;22;54;53;14;15;18;47;37;50;59;63;9;3;58;32;13;42;36;31;2;45;40;7;16;49;57;26;48;21;46;30;11;29;8;5;43;17;12;23;41;60;52;35;62;39;274
39;274;10;34;1;56;4;20;55;33;6;24;44;38;64;27;28;25;61;39;51;19;22;54;53;14;15;18;47;37;50;59;63;9;3;58;32;13;42;36;31;2;45;40;7;16;49;57;26;48;21;46;30;11;29;8;5;43;17;12;23;41;60;52;35;62
10;34;1;56;4;20;55;33;6;24;44;38;64;27;28;25;61;39;51;19;22;54;53;14;15;18;47;37;50;59;42;9;3;58;32;13;63;36;31;2;45;40;7;16;49;57;26;48;21;46;30;11;29;8;5;43;17;12;23;41;60;52;35;62;39;266
39;266;10;34;1;56;4;20;55;33;6;24;44;38;64;27;28;25;61;39;51;19;22;54;53;14;15;18;47;37;50;59;42;9;3;58;32;13;63;36;31;2;45;40;7;16;49;57;26;48;21;46;30;11;29;8;5;43;17;12;23;41;60;52;35;62
10;34;1;56;4;20;55;33;6;24;44;38;64;27;28;25;61;39;51;19;22;54;53;14;15;18;47;16;50;59;42;9;3;58;32;13;63;36;31;2;45;40;7;37;49;57;26;48;21;46;30;11;29;8;5;43;17;12;23;41;60;52;35;62;39;270
39;270;10;34;1;56;4;20;55;33;6;24;44;38;64;27;28;25;61;39;51;19;22;54;53;14;15;18;47;16;50;59;42;9;3;58;32;13;63;36;31;2;45;40;7;37;49;57;26;48;21;46;30;11;29;8;5;43;17;12;23;41;60;52;35;62
10;34;1;56;4;20;35;33;6;24;44;38;64;27;28;25;61;39;51;19;22;54;53;14;15;18;47;16;50;59;42;9;3;58;32;13;63;36;31;2;45;40;7;37;49;57;26;48;21;46;30;11;29;8;5;43;17;12;23;41;60;52;55;62;39;270
39;270;10;34;1;56;4;20;35;33;6;24;44;38;64;27;28;25;61;39;51;19;22;54;53;14;15;18;47;16;50;59;42;9;3;58;32;13;63;36;31;2;45;40;7;37;49;57;26;48;21;46;30;11;29;8;5;43;17;12;23;41;60;52;55;62
10;34;1;56;4;20;35;33;6;24;44;38;64;27;28;25;61;39;51;19;22;54;53;14;15;18;47;23;50;59;42;9;3;58;32;13;63;36;31;2;45;40;7;37;49;57;26;48;21;46;30;11;29;8;5;43;17;12;16;41;60;52;55;62;39;270
39;270;10;34;1;56;4;20;35;33;6;24;44;38;64;27;28;25;61;39;51;19;22;54;53;14;15;18;47;23;50;59;42;9;3;58;32;13;63;36;31;2;45;40;7;37;49;57;26;48;21;46;30;11;29;8;5;43;17;12;16;41;60;52;55;62
10;34;1;56;4;20;35;33;6;24;44;38;64;27;28;25;61;39;51;19;22;54;53;14;15;18;47;23;50;59;42;9;3;58;32;13;63;36;31;2;45;40;7;37;49;57;16;48;21;46;30;11;29;8;5;43;17;12;26;41;60;52;55;62;39;270
40;270;10;34;1;56;4;20;35;33;6;24;44;38;64;27;28;25;61;39;51;19;22;54;53;14;15;18;47;23;50;59;42;9;3;58;32;13;63;36;31;2;45;40;7;37;49;57;16;48;21;46;30;11;29;8;5;43;17;12;26;41;60;52;55;62
10;34;1;56;4;20;35;33;6;24;44;38;64;27;28;63;61;39;51;19;22;54;53;14;15;18;47;23;50;59;42;9;3;58;32;13;25;36;31;2;45;40;7;37;49;57;16;48;21;46;30;11;29;8;5;43;17;12;26;41;60;52;55;62;40;270
40;270;10;34;1;56;4;20;35;33;6;24;44;38;64;27;28;63;61;39;51;19;22;54;53;14;15;18;47;23;50;59;42;9;3;58;32;13;25;36;31;2;45;40;7;37;49;57;16;48;21;46;30;11;29;8;5;43;17;12;26;41;60;52;55;62
10;34;1;56;4;20;35;33;6;24;44;38;39;27;28;63;61;64;51;19;22;54;53;14;15;18;47;23;50;59;42;9;3;58;32;13;25;36;31;2;45;40;7;37;49;57;16;48;21;46;30;11;29;8;5;43;17;12;26;41;60;52;55;62;40;270
40;270;10;34;1;56;4;20;35;33;6;24;44;38;39;27;28;63;61;64;51;19;22;54;53;14;15;18;47;23;50;59;42;9;3;58;32;13;25;36;31;2;45;40;7;37;49;57;16;48;21;46;30;11;29;8;5;43;17;12;26;41;60;52;55;62
10;34;1;56;4;20;35;33;6;24;44;38;39;27;28;63;61;64;51;19;22;54;53;14;15;18;47;23;52;59;42;9;3;58;32;13;25;36;31;2;45;40;7;37;49;57;16;48;21;46;30;11;29;8;5;43;17;12;26;41;60;50;55;62;40;270
40;270;10;34;1;56;4;20;35;33;6;24;44;38;39;27;28;63;61;64;51;19;22;54;53;14;15;18;47;23;52;59;42;9;3;58;32;13;25;36;31;2;45;40;7;37;49;57;16;48;21;46;30;11;29;8;5;43;17;12;26;41;60;50;55;62
10;14;1;56;4;20;35;33;6;24;44;38;39;27;28;63;61;64;51;19;22;54;53;34;15;18;47;23;52;59;42;9;3;58;32;13;25;36;31;2;45;40;7;37;49;57;16;48;21;46;30;11;29;8;5;43;17;12;26;41;60;50;55;62;40;270
40;270;10;14;1;56;4;20;35;33;6;24;44;38;39;27;28;63;61;64;51;19;22;54;53;34;15;18;47;23;52;59;42;9;3;58;32;13;25;36;31;2;45;40;7;37;49;57;16;48;21;46;30;11;29;8;5;43;17;12;26;41;60;50;55;62
10;14;1;56;4;20;35;40;6;24;44;38;39;27;28;63;61;64;51;19;22;54;53;34;15;18;47;23;52;59;42;9;3;58;32;13;25;36;31;2;45;33;7;37;49;57;16;48;21;46;30;11;29;8;5;43;17;12;26;41;60;50;55;62;40;278
40;278;10;14;1;56;4;20;35;40;6;24;44;38;39;27;28;63;61;64;51;19;22;54;53;34;15;18;47;23;52;59;42;9;3;58;32;13;25;36;31;2;45;33;7;37;49;57;16;48;21;46;30;11;29;8;5;43;17;12;26;41;60;50;55;62
10;14;1;56;4;20;35;40;6;24;44;38;39;27;28;63;61;64;51;19;22;54;53;34;15;18;47;23;52;59;42;9;3;58;32;13;25;36;31;2;45;33;7;37;49;57;16;48;11;46;30;21;29;8;5;43;17;12;26;41;60;50;55;62;40;278
40;278;10;14;1;56;4;20;35;40;6;24;44;38;39;27;28;63;61;64;51;19;22;54;53;34;15;18;47;23;52;59;42;9;3;58;32;13;25;36;31;2;45;33;7;37;49;57;16;48;11;46;30;21;29;8;5;43;17;12;26;41;60;50;55;62
10;14;1;56;4;20;35;40;6;24;44;38;39;27;28;63;29;64;51;19;22;54;53;34;15;18;47;23;52;59;42;9;3;58;32;13;25;36;31;2;45;33;7;37;49;57;16;48;11;46;30;21;61;8;5;43;17;12;26;41;60;50;55;62;40;278
40;278;10;14;1;56;4;20;35;40;6;24;44;38;39;27;28;63;29;64;51;19;22;54;53;34;15;18;47;23;52;59;42;9;3;58;32;13;25;36;31;2;45;33;7;37;49;57;16;48;11;46;30;21;61;8;5;43;17;12;26;41;60;50;55;62
10;14;1;56;4;20;35;40;6;24;44;38;39;27;28;63;29;64;51;19;22;54;53;34;15;18;47;23;52;59;42;9;3;58;32;13;17;36;31;2;45;33;7;37;49;57;16;48;11;46;30;21;61;8;5;43;25;12;26;41;60;50;55;62;40;278
40;278;10;14;1;56;4;20;35;40;6;24;44;38;39;27;28;63;29;64;51;19;22;54;53;34;15;18;47;23;52;59;42;9;3;58;32;13;17;36;31;2;45;33;7;37;49;57;16;48;11;46;30;21;61;8;5;43;25;12;26;41;60;50;55;62
10;14;1;56;4;20;35;40;6;24;31;38;39;27;28;63;29;64;51;19;22;54;53;34;15;18;47;23;52;59;42;9;3;58;32;13;17;36;44;2;45;33;7;37;49;57;16;48;11;46;30;21;61;8;5;43;25;12;26;41;60;50;55;62;40;262
40;262;10;14;1;56;4;20;35;40;6;24;31;38;39;27;28;63;29;64;51;19;22;54;53;34;15;18;47;23;52;59;42;9;3;58;32;13;17;36;44;2;45;33;7;37;49;57;16;48;11;46;30;21;61;8;5;43;25;12;26;41;60;50;55;62
10;14;1;56;4;20;35;5;6;24;31;38;39;27;28;63;29;64;51;19;22;54;53;34;15;18;47;23;52;59;42;9;3;58;32;13;17;36;44;2;45;33;7;37;49;57;16;48;11;46;30;21;61;8;40;43;25;12;26;41;60;50;55;62;40;250
40;250;10;14;1;56;4;20;35;5;6;24;31;38;39;27;28;63;29;64;51;19;22;54;53;34;15;18;47;23;52;59;42;9;3;58;32;13;17;36;44;2;45;33;7;37;49;57;16;48;11;46;30;21;61;8;40;43;25;12;26;41;60;50;55;62
10;14;1;56;4;18;35;5;6;24;31;38;39;27;28;63;29;64;51;19;22;54;53;34;15;20;47;23;52;59;42;9;3;58;32;13;17;36;44;2;45;33;7;37;49;57;16;48;11;46;30;21;61;8;40;43;25;12;26;41;60;50;55;62;40;250
40;250;10;14;1;56;4;18;35;5;6;24;31;38;39;27;28;63;29;64;51;19;22;54;53;34;15;20;47;23;52;59;42;9;3;58;32;13;17;36;44;2;45;33;7;37;49;57;16;48;11;46;30;21;61;8;40;43;25;12;26;41;60;50;55;62
10;14;1;56;4;2;35;5;6;24;31;38;39;27;28;63;29;64;51;19;22;54;53;34;15;20;47;23;52;59;42;9;3;58;32;13;17;36;44;18;45;33;7;37;49;57;16;48;11;46;30;21;61;8;40;43;25;12;26;41;60;50;55;62;40;262
40;262;10;14;1;56;4;2;35;5;6;24;31;38;39;27;28;63;29;64;51;19;22;54;53;34;15;20;47;23;52;59;42;9;3;58;32;13;17;36;44;18;45;33;7;37;49;57;16;48;11;46;30;21;61;8;40;43;25;12;26;41;60;50;55;62
10;14;1;56;4;2;35;5;6;24;31;38;18;27;28;63;29;64;51;19;22;54;53;34;15;20;47;23;52;59;42;9;3;58;32;13;17;36;44;39;45;33;7;37;49;57;16;48;11;46;30;21;61;8;40;43;25;12;26;41;60;50;55;62;40;262
40;262;10;14;1;56;4;2;35;5;6;24;31;38;18;27;28;63;29;64;51;19;22;54;53;34;15;20;47;23;52;59;42;9;3;58;32;13;17;36;44;39;45;33;7;37;49;57;16;48;11;46;30;21;61;8;40;43;25;12;26;41;60;50;55;62
10;14;1;56;4;2;35;5;38;24;31;6;18;27;28;63;29;64;51;19;22;54;53;34;15;20;47;23;52;59;42;9;3;58;32;13;17;36;44;39;45;33;7;37;49;57;16;48;11;46;30;21;61;8;40;43;25;12;26;41;60;50;55;62;40;262
40;262;10;14;1;56;4;2;35;5;38;24;31;6;18;27;28;63;29;64;51;19;22;54;53;34;15;20;47;23;52;59;42;9;3;58;32;13;17;36;44;39;45;33;7;37;49;57;16;48;11;46;30;21;61;8;40;43;25;12;26;41;60;50;55;62
10;14;1;56;4;2;35;5;38;24;31;6;18;27;28;63;29;51;64;19;22;54;53;34;15;20;47;23;52;59;42;9;3;58;32;13;17;36;44;39;45;33;7;37;49;57;16;48;11;46;30;21;61;8;40;43;25;12;26;41;60;50;55;62;40;270
40;262;10;14;1;56;4;2;35;5;38;24;31;6;18;27;28;63;29;64;51;19;22;54;53;34;15;20;47;23;52;59;42;9;3;58;32;13;17;36;44;39;45;33;7;37;49;57;16;48;11;46;30;21;61;8;40;43;25;12;26;41;60;50;55;62
