"X1";"X256";"X21";"X39";"X58";"X8";"X31";"X61";"X6";"X25";"X15";"X24";"X29";"X56";"X60";"X42";"X32";"X51";"X9";"X11";"X63";"X19";"X35";"X64";"X62";"X3";"X7";"X54";"X30";"X52";"X17";"X45";"X5";"X10";"X27";"X44";"X33";"X49";"X53";"X1.1";"X14";"X40";"X26";"X2";"X36";"X48";"X57";"X28";"X43";"X50";"X18";"X47";"X16";"X23";"X55";"X13";"X34";"X38";"X46";"X4";"X41";"X37";"X20";"X12";"X22";"X59"
35;292;2;59;1;40;30;9;19;54;64;27;43;62;31;5;50;13;42;35;14;21;60;55;26;4;22;49;58;3;44;53;8;28;48;18;45;10;41;61;56;36;16;47;57;17;63;32;39;25;23;38;37;34;46;15;33;29;20;12;24;6;51;52;7;11
2;59;1;40;30;9;19;54;64;27;43;62;31;5;50;13;42;35;14;21;60;55;26;4;22;49;58;3;44;53;8;28;38;18;45;10;41;61;56;36;16;47;57;17;63;32;39;25;23;48;37;34;46;15;33;29;20;12;24;6;51;52;7;11;35;292
35;292;2;59;1;40;30;9;19;54;64;27;43;62;31;5;50;13;42;35;14;21;60;55;26;4;22;49;58;3;44;53;8;28;38;18;45;10;41;61;56;36;16;47;57;17;63;32;39;25;23;48;37;34;46;15;33;29;20;12;24;6;51;52;7;11
2;59;1;40;30;9;19;54;64;27;43;62;31;5;50;13;42;35;14;21;60;55;26;4;22;49;58;3;44;53;8;28;38;18;17;10;41;61;56;36;16;47;57;45;63;32;39;25;23;48;37;34;46;15;33;29;20;12;24;6;51;52;7;11;35;288
35;288;2;59;1;40;30;9;19;54;64;27;43;62;31;5;50;13;42;35;14;21;60;55;26;4;22;49;58;3;44;53;8;28;38;18;17;10;41;61;56;36;16;47;57;45;63;32;39;25;23;48;37;34;46;15;33;29;20;12;24;6;51;52;7;11
2;59;1;40;30;9;19;54;64;27;43;62;31;5;50;13;42;32;14;21;60;55;26;4;22;49;58;3;44;53;8;28;38;18;17;10;41;61;56;36;16;47;57;45;63;35;39;25;23;48;37;34;46;15;33;29;20;12;24;6;51;52;7;11;35;276
35;276;2;59;1;40;30;9;19;54;64;27;43;62;31;5;50;13;42;32;14;21;60;55;26;4;22;49;58;3;44;53;8;28;38;18;17;10;41;61;56;36;16;47;57;45;63;35;39;25;23;48;37;34;46;15;33;29;20;12;24;6;51;52;7;11
2;59;1;40;30;9;47;54;64;27;43;62;31;5;50;13;42;32;14;21;60;55;26;4;22;49;58;3;44;53;8;28;38;18;17;10;41;61;56;36;16;19;57;45;63;35;39;25;23;48;37;34;46;15;33;29;20;12;24;6;51;52;7;11;35;276
35;276;2;59;1;40;30;9;47;54;64;27;43;62;31;5;50;13;42;32;14;21;60;55;26;4;22;49;58;3;44;53;8;28;38;18;17;10;41;61;56;36;16;19;57;45;63;35;39;25;23;48;37;34;46;15;33;29;20;12;24;6;51;52;7;11
2;59;1;40;30;9;47;54;64;27;43;62;31;5;50;13;42;32;14;21;60;55;26;4;22;49;58;3;44;53;8;28;38;18;17;10;41;61;56;6;16;19;57;45;63;35;39;25;23;48;37;34;46;15;33;29;20;12;24;36;51;52;7;11;35;276
35;276;2;59;1;40;30;9;47;54;64;27;43;62;31;5;50;13;42;32;14;21;60;55;26;4;22;49;58;3;44;53;8;28;38;18;17;10;41;61;56;6;16;19;57;45;63;35;39;25;23;48;37;34;46;15;33;29;20;12;24;36;51;52;7;11
2;59;1;40;30;9;47;54;64;27;43;62;31;5;50;13;42;32;14;21;60;55;26;4;22;49;58;3;44;53;8;28;38;18;17;10;41;23;56;6;16;19;57;45;63;35;39;25;61;48;37;34;46;15;33;29;20;12;24;36;51;52;7;11;35;276
35;276;2;59;1;40;30;9;47;54;64;27;43;62;31;5;50;13;42;32;14;21;60;55;26;4;22;49;58;3;44;53;8;28;38;18;17;10;41;23;56;6;16;19;57;45;63;35;39;25;61;48;37;34;46;15;33;29;20;12;24;36;51;52;7;11
2;59;1;40;30;9;47;54;64;27;43;62;31;5;50;13;42;32;14;21;60;55;26;4;22;49;58;3;44;53;8;28;38;18;17;10;41;23;56;6;16;19;57;45;63;35;39;25;15;48;37;34;46;61;33;29;20;12;24;36;51;52;7;11;35;276
35;276;2;59;1;40;30;9;47;54;64;27;43;62;31;5;50;13;42;32;14;21;60;55;26;4;22;49;58;3;44;53;8;28;38;18;17;10;41;23;56;6;16;19;57;45;63;35;39;25;15;48;37;34;46;61;33;29;20;12;24;36;51;52;7;11
2;59;1;40;30;9;47;54;64;27;43;62;7;5;50;13;42;32;14;21;60;55;26;4;22;49;58;3;44;53;8;28;38;18;17;10;41;23;56;6;16;19;57;45;63;35;39;25;15;48;37;34;46;61;33;29;20;12;24;36;51;52;31;11;35;276
35;276;2;59;1;40;30;9;47;54;64;27;43;62;7;5;50;13;42;32;14;21;60;55;26;4;22;49;58;3;44;53;8;28;38;18;17;10;41;23;56;6;16;19;57;45;63;35;39;25;15;48;37;34;46;61;33;29;20;12;24;36;51;52;31;11
2;59;1;43;30;9;47;54;64;27;40;62;7;5;50;13;42;32;14;21;60;55;26;4;22;49;58;3;44;53;8;28;38;18;17;10;41;23;56;6;16;19;57;45;63;35;39;25;15;48;37;34;46;61;33;29;20;12;24;36;51;52;31;11;35;284
35;284;2;59;1;43;30;9;47;54;64;27;40;62;7;5;50;13;42;32;14;21;60;55;26;4;22;49;58;3;44;53;8;28;38;18;17;10;41;23;56;6;16;19;57;45;63;35;39;25;15;48;37;34;46;61;33;29;20;12;24;36;51;52;31;11
2;59;1;43;30;9;47;54;64;27;40;62;7;5;50;13;42;32;14;21;60;55;26;4;22;49;58;3;44;53;8;28;38;18;17;10;41;23;56;6;24;19;57;45;63;35;39;25;15;48;37;34;46;61;33;29;20;12;16;36;51;52;31;11;35;284
35;284;2;59;1;43;30;9;47;54;64;27;40;62;7;5;50;13;42;32;14;21;60;55;26;4;22;49;58;3;44;53;8;28;38;18;17;10;41;23;56;6;24;19;57;45;63;35;39;25;15;48;37;34;46;61;33;29;20;12;16;36;51;52;31;11
2;59;1;43;30;9;47;54;64;27;40;62;7;5;50;13;42;32;14;21;60;55;26;4;22;49;58;3;44;53;8;28;38;51;17;10;41;23;56;6;24;19;57;45;63;35;39;25;15;48;37;34;46;61;33;29;20;12;16;36;18;52;31;11;35;284
35;284;2;59;1;43;30;9;47;54;64;27;40;62;7;5;50;13;42;32;14;21;60;55;26;4;22;49;58;3;44;53;8;28;38;51;17;10;41;23;56;6;24;19;57;45;63;35;39;25;15;48;37;34;46;61;33;29;20;12;16;36;18;52;31;11
2;59;1;43;30;9;47;54;64;27;40;62;61;5;50;13;42;32;14;21;60;55;26;4;22;49;58;3;44;53;8;28;38;51;17;10;41;23;56;6;24;19;57;45;63;35;39;25;15;48;37;34;46;7;33;29;20;12;16;36;18;52;31;11;35;284
35;284;2;59;1;43;30;9;47;54;64;27;40;62;61;5;50;13;42;32;14;21;60;55;26;4;22;49;58;3;44;53;8;28;38;51;17;10;41;23;56;6;24;19;57;45;63;35;39;25;15;48;37;34;46;7;33;29;20;12;16;36;18;52;31;11
2;59;1;43;30;9;47;54;64;27;40;62;61;5;50;13;42;32;14;21;60;55;26;4;22;49;58;3;44;53;8;28;38;51;17;10;41;16;56;6;24;19;57;45;63;35;39;25;15;48;37;34;46;7;33;29;20;12;23;36;18;52;31;11;35;284
35;284;2;59;1;43;30;9;47;54;64;27;40;62;61;5;50;13;42;32;14;21;60;55;26;4;22;49;58;3;44;53;8;28;38;51;17;10;41;16;56;6;24;19;57;45;63;35;39;25;15;48;37;34;46;7;33;29;20;12;23;36;18;52;31;11
2;59;1;43;30;9;47;54;64;27;40;62;61;5;50;13;42;32;14;21;60;55;26;4;22;49;58;3;44;53;8;28;38;51;17;10;16;41;56;6;24;19;57;45;63;35;39;25;15;48;37;34;46;7;33;29;20;12;23;36;18;52;31;11;35;296
35;296;2;59;1;43;30;9;47;54;64;27;40;62;61;5;50;13;42;32;14;21;60;55;26;4;22;49;58;3;44;53;8;28;38;51;17;10;16;41;56;6;24;19;57;45;63;35;39;25;15;48;37;34;46;7;33;29;20;12;23;36;18;52;31;11
2;59;1;61;30;9;47;54;64;27;40;62;43;5;50;13;42;32;14;21;60;55;26;4;22;49;58;3;44;53;8;28;38;51;17;10;16;41;56;6;24;19;57;45;63;35;39;25;15;48;37;34;46;7;33;29;20;12;23;36;18;52;31;11;35;292
35;292;2;59;1;61;30;9;47;54;64;27;40;62;43;5;50;13;42;32;14;21;60;55;26;4;22;49;58;3;44;53;8;28;38;51;17;10;16;41;56;6;24;19;57;45;63;35;39;25;15;48;37;34;46;7;33;29;20;12;23;36;18;52;31;11
2;59;1;61;30;9;47;54;64;27;40;62;43;53;50;13;42;32;14;21;60;55;26;4;22;49;58;3;44;5;8;28;38;51;17;10;16;41;56;6;24;19;57;45;63;35;39;25;15;48;37;34;46;7;33;29;20;12;23;36;18;52;31;11;35;280
36;280;2;59;1;61;30;9;47;54;64;27;40;62;43;53;50;13;42;32;14;21;60;55;26;4;22;49;58;3;44;5;8;28;38;51;17;10;16;41;56;6;24;19;57;45;63;35;39;25;15;48;37;34;46;7;33;29;20;12;23;36;18;52;31;11
2;59;1;61;30;9;47;54;64;27;40;62;43;53;50;13;42;32;14;21;60;55;26;4;22;49;58;44;3;5;8;28;38;51;17;10;16;41;56;6;24;19;57;45;63;35;39;25;15;48;37;34;46;7;33;29;20;12;23;36;18;52;31;11;36;284
36;284;2;59;1;61;30;9;47;54;64;27;40;62;43;53;50;13;42;32;14;21;60;55;26;4;22;49;58;44;3;5;8;28;38;51;17;10;16;41;56;6;24;19;57;45;63;35;39;25;15;48;37;34;46;7;33;29;20;12;23;36;18;52;31;11
25;59;1;61;30;9;47;54;64;27;40;62;43;53;50;13;42;32;14;21;60;55;26;4;22;49;58;44;3;5;8;28;38;51;17;10;16;41;56;6;24;19;57;45;63;35;39;2;15;48;37;34;46;7;33;29;20;12;23;36;18;52;31;11;36;284
36;284;25;59;1;61;30;9;47;54;64;27;40;62;43;53;50;13;42;32;14;21;60;55;26;4;22;49;58;44;3;5;8;28;38;51;17;10;16;41;56;6;24;19;57;45;63;35;39;2;15;48;37;34;46;7;33;29;20;12;23;36;18;52;31;11
25;59;1;61;30;9;47;54;64;27;40;62;43;53;50;13;42;32;14;21;60;55;26;4;22;49;58;44;3;5;8;28;38;51;17;10;16;41;56;6;24;19;57;45;63;35;39;2;15;36;37;34;46;7;33;29;20;12;23;48;18;52;31;11;36;284
36;284;25;59;1;61;30;9;47;54;64;27;40;62;43;53;50;13;42;32;14;21;60;55;26;4;22;49;58;44;3;5;8;28;38;51;17;10;16;41;56;6;24;19;57;45;63;35;39;2;15;36;37;34;46;7;33;29;20;12;23;48;18;52;31;11
25;59;1;61;22;9;47;54;64;27;40;62;43;53;50;13;42;32;14;21;60;55;26;4;30;49;58;44;3;5;8;28;38;51;17;10;16;41;56;6;24;19;57;45;63;35;39;2;15;36;37;34;46;7;33;29;20;12;23;48;18;52;31;11;36;284
36;284;25;59;1;61;22;9;47;54;64;27;40;62;43;53;50;13;42;32;14;21;60;55;26;4;30;49;58;44;3;5;8;28;38;51;17;10;16;41;56;6;24;19;57;45;63;35;39;2;15;36;37;34;46;7;33;29;20;12;23;48;18;52;31;11
25;59;1;61;22;9;47;54;64;27;40;62;43;53;50;13;42;32;14;21;60;55;26;4;15;49;58;44;3;5;8;28;38;51;17;10;16;41;56;6;24;19;57;45;63;35;39;2;30;36;37;34;46;7;33;29;20;12;23;48;18;52;31;11;36;284
36;284;25;59;1;61;22;9;47;54;64;27;40;62;43;53;50;13;42;32;14;21;60;55;26;4;15;49;58;44;3;5;8;28;38;51;17;10;16;41;56;6;24;19;57;45;63;35;39;2;30;36;37;34;46;7;33;29;20;12;23;48;18;52;31;11
25;59;1;61;22;9;47;54;64;27;40;62;43;53;50;13;42;32;14;21;60;55;26;4;15;49;58;44;3;5;8;28;38;31;17;10;16;41;56;6;24;19;57;45;63;35;39;2;30;36;37;34;46;7;33;29;20;12;23;48;18;52;51;11;36;284
36;284;25;59;1;61;22;9;47;54;64;27;40;62;43;53;50;13;42;32;14;21;60;55;26;4;15;49;58;44;3;5;8;28;38;31;17;10;16;41;56;6;24;19;57;45;63;35;39;2;30;36;37;34;46;7;33;29;20;12;23;48;18;52;51;11
25;59;1;61;22;9;47;54;64;27;40;62;43;53;50;13;42;32;14;21;60;55;26;4;15;49;58;44;3;5;8;28;38;31;17;10;16;41;56;6;24;19;57;45;63;35;39;2;30;36;37;34;46;7;29;33;20;12;23;48;18;52;51;11;36;284
36;284;25;59;1;61;22;9;47;54;64;27;40;62;43;53;50;13;42;32;14;21;60;55;26;4;15;49;58;44;3;5;8;28;38;31;17;10;16;41;56;6;24;19;57;45;63;35;39;2;30;36;37;34;46;7;29;33;20;12;23;48;18;52;51;11
25;59;1;61;22;9;47;54;64;27;40;62;43;53;50;13;42;32;14;21;60;55;26;4;15;49;58;44;3;5;8;28;38;31;11;10;16;41;56;6;24;19;57;45;63;35;39;2;30;36;37;34;46;7;29;33;20;12;23;48;18;52;51;17;36;286
36;286;25;59;1;61;22;9;47;54;64;27;40;62;43;53;50;13;42;32;14;21;60;55;26;4;15;49;58;44;3;5;8;28;38;31;11;10;16;41;56;6;24;19;57;45;63;35;39;2;30;36;37;34;46;7;29;33;20;12;23;48;18;52;51;17
25;59;1;61;22;9;47;54;64;27;40;62;43;53;50;13;42;32;14;21;60;55;26;4;15;49;58;44;3;5;8;28;38;31;11;10;16;41;56;6;24;19;57;45;63;35;39;2;30;36;37;34;46;23;29;33;20;12;7;48;18;52;51;17;36;286
36;286;25;59;1;61;22;9;47;54;64;27;40;62;43;53;50;13;42;32;14;21;60;55;26;4;15;49;58;44;3;5;8;28;38;31;11;10;16;41;56;6;24;19;57;45;63;35;39;2;30;36;37;34;46;23;29;33;20;12;7;48;18;52;51;17
25;59;1;61;8;9;47;54;64;27;40;62;43;53;50;13;42;32;14;21;60;55;26;4;15;49;58;44;3;5;22;28;38;31;11;10;16;41;56;6;24;19;57;45;63;35;39;2;30;36;37;34;46;23;29;33;20;12;7;48;18;52;51;17;36;286
36;286;25;59;1;61;8;9;47;54;64;27;40;62;43;53;50;13;42;32;14;21;60;55;26;4;15;49;58;44;3;5;22;28;38;31;11;10;16;41;56;6;24;19;57;45;63;35;39;2;30;36;37;34;46;23;29;33;20;12;7;48;18;52;51;17
25;59;1;61;8;9;54;47;64;27;40;62;43;53;50;13;42;32;14;21;60;55;26;4;15;49;58;44;3;5;22;28;38;31;11;10;16;41;56;6;24;19;57;45;63;35;39;2;30;36;37;34;46;23;29;33;20;12;7;48;18;52;51;17;36;278
36;278;25;59;1;61;8;9;54;47;64;27;40;62;43;53;50;13;42;32;14;21;60;55;26;4;15;49;58;44;3;5;22;28;38;31;11;10;16;41;56;6;24;19;57;45;63;35;39;2;30;36;37;34;46;23;29;33;20;12;7;48;18;52;51;17
25;59;1;61;8;9;54;47;64;27;40;62;43;53;50;13;42;32;14;21;60;55;26;4;15;49;58;44;3;5;33;28;38;31;11;10;16;41;56;6;24;19;57;45;63;35;39;2;30;36;37;34;46;23;29;22;20;12;7;48;18;52;51;17;36;278
36;278;25;59;1;61;8;9;54;47;64;27;40;62;43;53;50;13;42;32;14;21;60;55;26;4;15;49;58;44;3;5;33;28;38;31;11;10;16;41;56;6;24;19;57;45;63;35;39;2;30;36;37;34;46;23;29;22;20;12;7;48;18;52;51;17
25;59;1;61;8;9;54;47;64;27;40;62;43;53;50;13;42;32;14;21;60;55;26;46;15;49;58;44;3;5;33;28;38;31;11;10;16;41;56;6;24;19;57;45;63;35;39;2;30;36;37;34;4;23;29;22;20;12;7;48;18;52;51;17;36;278
36;278;25;59;1;61;8;9;54;47;64;27;40;62;43;53;50;13;42;32;14;21;60;55;26;46;15;49;58;44;3;5;33;28;38;31;11;10;16;41;56;6;24;19;57;45;63;35;39;2;30;36;37;34;4;23;29;22;20;12;7;48;18;52;51;17
25;59;1;61;8;9;54;47;64;27;19;62;43;53;50;13;42;32;14;21;60;55;26;46;15;49;58;44;3;5;33;28;38;31;11;10;16;41;56;6;24;40;57;45;63;35;39;2;30;36;37;34;4;23;29;22;20;12;7;48;18;52;51;17;36;286
36;286;25;59;1;61;8;9;54;47;64;27;19;62;43;53;50;13;42;32;14;21;60;55;26;46;15;49;58;44;3;5;33;28;38;31;11;10;16;41;56;6;24;40;57;45;63;35;39;2;30;36;37;34;4;23;29;22;20;12;7;48;18;52;51;17
25;59;1;61;8;9;54;47;64;27;19;62;43;53;50;13;42;32;14;21;60;55;26;46;15;49;58;51;3;5;33;28;38;31;11;10;16;41;56;6;24;40;57;45;63;35;39;2;30;36;37;34;4;23;29;22;20;12;7;48;18;52;44;17;36;286
36;286;25;59;1;61;8;9;54;47;64;27;19;62;43;53;50;13;42;32;14;21;60;55;26;46;15;49;58;51;3;5;33;28;38;31;11;10;16;41;56;6;24;40;57;45;63;35;39;2;30;36;37;34;4;23;29;22;20;12;7;48;18;52;44;17
25;59;1;61;8;9;54;47;51;27;19;62;43;53;50;13;42;32;14;21;60;55;26;46;15;49;58;64;3;5;33;28;38;31;11;10;16;41;56;6;24;40;57;45;63;35;39;2;30;36;37;34;4;23;29;22;20;12;7;48;18;52;44;17;36;286
36;286;25;59;1;61;8;9;54;47;51;27;19;62;43;53;50;13;42;32;14;21;60;55;26;46;15;49;58;64;3;5;33;28;38;31;11;10;16;41;56;6;24;40;57;45;63;35;39;2;30;36;37;34;4;23;29;22;20;12;7;48;18;52;44;17
25;59;1;61;8;9;54;47;51;27;19;62;43;53;50;13;42;32;14;21;60;55;26;46;15;49;58;64;3;5;33;28;38;31;11;10;16;41;29;6;24;40;57;45;63;35;39;2;30;36;37;34;4;23;56;22;20;12;7;48;18;52;44;17;36;286
36;286;25;59;1;61;8;9;54;47;51;27;19;62;43;53;50;13;42;32;14;21;60;55;26;46;15;49;58;64;3;5;33;28;38;31;11;10;16;41;29;6;24;40;57;45;63;35;39;2;30;36;37;34;4;23;56;22;20;12;7;48;18;52;44;17
25;59;1;61;8;9;54;47;51;27;19;62;43;53;50;13;42;32;14;21;60;55;26;15;46;49;58;64;3;5;33;28;38;31;11;10;16;41;29;6;24;40;57;45;63;35;39;2;30;36;37;34;4;23;56;22;20;12;7;48;18;52;44;17;36;286
36;286;25;59;1;61;8;9;54;47;51;27;19;62;43;53;50;13;42;32;14;21;60;55;26;15;46;49;58;64;3;5;33;28;38;31;11;10;16;41;29;6;24;40;57;45;63;35;39;2;30;36;37;34;4;23;56;22;20;12;7;48;18;52;44;17
25;59;1;61;8;9;54;47;51;27;19;62;43;53;50;13;42;32;14;21;60;55;26;15;46;45;58;64;3;5;33;28;38;31;11;10;16;41;29;6;24;40;57;49;63;35;39;2;30;36;37;34;4;23;56;22;20;12;7;48;18;52;44;17;36;290
36;290;25;59;1;61;8;9;54;47;51;27;19;62;43;53;50;13;42;32;14;21;60;55;26;15;46;45;58;64;3;5;33;28;38;31;11;10;16;41;29;6;24;40;57;49;63;35;39;2;30;36;37;34;4;23;56;22;20;12;7;48;18;52;44;17
25;59;1;61;8;9;54;47;51;27;19;62;43;37;50;13;42;32;14;21;60;55;26;15;46;45;58;64;3;5;33;28;38;31;11;10;16;41;29;6;24;40;57;49;63;35;39;2;30;36;53;34;4;23;56;22;20;12;7;48;18;52;44;17;36;290
37;290;25;59;1;61;8;9;54;47;51;27;19;62;43;37;50;13;42;32;14;21;60;55;26;15;46;45;58;64;3;5;33;28;38;31;11;10;16;41;29;6;24;40;57;49;63;35;39;2;30;36;53;34;4;23;56;22;20;12;7;48;18;52;44;17
25;59;1;61;8;9;54;47;51;27;19;62;43;37;50;13;42;32;14;21;60;55;26;15;46;45;58;64;3;5;33;28;38;31;11;10;16;41;29;6;24;35;57;49;63;40;39;2;30;36;53;34;4;23;56;22;20;12;7;48;18;52;44;17;37;298
37;298;25;59;1;61;8;9;54;47;51;27;19;62;43;37;50;13;42;32;14;21;60;55;26;15;46;45;58;64;3;5;33;28;38;31;11;10;16;41;29;6;24;35;57;49;63;40;39;2;30;36;53;34;4;23;56;22;20;12;7;48;18;52;44;17
25;59;1;61;8;9;54;47;51;27;19;62;43;37;50;13;42;32;14;21;60;55;26;15;46;45;58;64;3;5;33;28;38;31;11;10;16;41;29;6;24;35;57;49;63;40;39;2;30;22;53;34;4;23;56;36;20;12;7;48;18;52;44;17;37;298
37;298;25;59;1;61;8;9;54;47;51;27;19;62;43;37;50;13;42;32;14;21;60;55;26;15;46;45;58;64;3;5;33;28;38;31;11;10;16;41;29;6;24;35;57;49;63;40;39;2;30;22;53;34;4;23;56;36;20;12;7;48;18;52;44;17
25;59;1;16;8;9;54;47;51;27;19;62;43;37;50;13;42;32;14;21;60;55;26;15;46;45;58;64;3;5;33;28;38;31;11;10;61;41;29;6;24;35;57;49;63;40;39;2;30;22;53;34;4;23;56;36;20;12;7;48;18;52;44;17;37;294
37;294;25;59;1;16;8;9;54;47;51;27;19;62;43;37;50;13;42;32;14;21;60;55;26;15;46;45;58;64;3;5;33;28;38;31;11;10;61;41;29;6;24;35;57;49;63;40;39;2;30;22;53;34;4;23;56;36;20;12;7;48;18;52;44;17
25;59;1;16;8;9;54;47;51;53;19;62;43;37;50;13;42;32;14;21;60;55;26;15;46;45;58;64;3;5;33;28;38;31;11;10;61;41;29;6;24;35;57;49;63;40;39;2;30;22;27;34;4;23;56;36;20;12;7;48;18;52;44;17;37;278
37;278;25;59;1;16;8;9;54;47;51;53;19;62;43;37;50;13;42;32;14;21;60;55;26;15;46;45;58;64;3;5;33;28;38;31;11;10;61;41;29;6;24;35;57;49;63;40;39;2;30;22;27;34;4;23;56;36;20;12;7;48;18;52;44;17
25;59;1;16;8;9;54;47;51;10;19;62;43;37;50;13;42;32;14;21;60;55;26;15;46;45;58;64;3;5;33;28;38;31;11;53;61;41;29;6;24;35;57;49;63;40;39;2;30;22;27;34;4;23;56;36;20;12;7;48;18;52;44;17;37;286
37;286;25;59;1;16;8;9;54;47;51;10;19;62;43;37;50;13;42;32;14;21;60;55;26;15;46;45;58;64;3;5;33;28;38;31;11;53;61;41;29;6;24;35;57;49;63;40;39;2;30;22;27;34;4;23;56;36;20;12;7;48;18;52;44;17
25;59;1;16;8;9;54;47;51;10;19;62;43;37;50;13;42;32;14;21;60;55;26;15;46;45;58;64;3;5;33;56;38;31;11;53;61;41;29;6;24;35;57;49;63;40;39;2;30;22;27;34;4;23;28;36;20;12;7;48;18;52;44;17;37;284
37;284;25;59;1;16;8;9;54;47;51;10;19;62;43;37;50;13;42;32;14;21;60;55;26;15;46;45;58;64;3;5;33;56;38;31;11;53;61;41;29;6;24;35;57;49;63;40;39;2;30;22;27;34;4;23;28;36;20;12;7;48;18;52;44;17
60;59;1;16;8;9;54;47;51;10;19;62;43;37;50;13;42;32;14;21;25;55;26;15;46;45;58;64;3;5;33;56;38;31;11;53;61;41;29;6;24;35;57;49;63;40;39;2;30;22;27;34;4;23;28;36;20;12;7;48;18;52;44;17;37;284
37;284;60;59;1;16;8;9;54;47;51;10;19;62;43;37;50;13;42;32;14;21;25;55;26;15;46;45;58;64;3;5;33;56;38;31;11;53;61;41;29;6;24;35;57;49;63;40;39;2;30;22;27;34;4;23;28;36;20;12;7;48;18;52;44;17
60;59;1;16;8;9;54;47;51;10;19;62;43;37;50;38;42;32;14;21;25;55;26;15;46;45;58;64;3;5;33;56;13;31;11;53;61;41;29;6;24;35;57;49;63;40;39;2;30;22;27;34;4;23;28;36;20;12;7;48;18;52;44;17;37;278
37;278;60;59;1;16;8;9;54;47;51;10;19;62;43;37;50;38;42;32;14;21;25;55;26;15;46;45;58;64;3;5;33;56;13;31;11;53;61;41;29;6;24;35;57;49;63;40;39;2;30;22;27;34;4;23;28;36;20;12;7;48;18;52;44;17
60;59;1;16;8;9;54;56;51;10;19;62;43;37;50;38;42;32;14;21;25;55;26;15;46;45;58;64;3;5;33;47;13;31;11;53;61;41;29;6;24;35;57;49;63;40;39;2;30;22;27;34;4;23;28;36;20;12;7;48;18;52;44;17;37;284
37;284;60;59;1;16;8;9;54;56;51;10;19;62;43;37;50;38;42;32;14;21;25;55;26;15;46;45;58;64;3;5;33;47;13;31;11;53;61;41;29;6;24;35;57;49;63;40;39;2;30;22;27;34;4;23;28;36;20;12;7;48;18;52;44;17
60;59;1;16;8;9;54;56;39;10;19;62;43;37;50;38;42;32;14;21;25;55;26;15;46;45;58;64;3;5;33;47;13;31;11;53;61;41;29;6;24;35;57;49;63;40;51;2;30;22;27;34;4;23;28;36;20;12;7;48;18;52;44;17;37;284
37;284;60;59;1;16;8;9;54;56;39;10;19;62;43;37;50;38;42;32;14;21;25;55;26;15;46;45;58;64;3;5;33;47;13;31;11;53;61;41;29;6;24;35;57;49;63;40;51;2;30;22;27;34;4;23;28;36;20;12;7;48;18;52;44;17
60;59;1;16;8;9;40;56;39;10;19;62;43;37;50;38;42;32;14;21;25;55;26;15;46;45;58;64;3;5;33;47;13;31;11;53;61;41;29;6;24;35;57;49;63;54;51;2;30;22;27;34;4;23;28;36;20;12;7;48;18;52;44;17;37;272
37;272;60;59;1;16;8;9;40;56;39;10;19;62;43;37;50;38;42;32;14;21;25;55;26;15;46;45;58;64;3;5;33;47;13;31;11;53;61;41;29;6;24;35;57;49;63;54;51;2;30;22;27;34;4;23;28;36;20;12;7;48;18;52;44;17
50;59;1;16;8;9;40;56;39;10;19;62;43;37;60;38;42;32;14;21;25;55;26;15;46;45;58;64;3;5;33;47;13;31;11;53;61;41;29;6;24;35;57;49;63;54;51;2;30;22;27;34;4;23;28;36;20;12;7;48;18;52;44;17;37;288
37;288;50;59;1;16;8;9;40;56;39;10;19;62;43;37;60;38;42;32;14;21;25;55;26;15;46;45;58;64;3;5;33;47;13;31;11;53;61;41;29;6;24;35;57;49;63;54;51;2;30;22;27;34;4;23;28;36;20;12;7;48;18;52;44;17
50;59;1;16;8;9;40;56;39;10;19;62;60;37;43;38;42;32;14;21;25;55;26;15;46;45;58;64;3;5;33;47;13;31;11;53;61;41;29;6;24;35;57;49;63;54;51;2;30;22;27;34;4;23;28;36;20;12;7;48;18;52;44;17;37;284
37;284;50;59;1;16;8;9;40;56;39;10;19;62;60;37;43;38;42;32;14;21;25;55;26;15;46;45;58;64;3;5;33;47;13;31;11;53;61;41;29;6;24;35;57;49;63;54;51;2;30;22;27;34;4;23;28;36;20;12;7;48;18;52;44;17
30;59;1;16;8;9;40;56;39;10;19;62;60;37;43;38;42;32;14;21;25;55;26;15;46;45;58;64;3;5;33;47;13;31;11;53;61;41;29;6;24;35;57;49;63;54;51;2;50;22;27;34;4;23;28;36;20;12;7;48;18;52;44;17;37;284
37;284;30;59;1;16;8;9;40;56;39;10;19;62;60;37;43;38;42;32;14;21;25;55;26;15;46;45;58;64;3;5;33;47;13;31;11;53;61;41;29;6;24;35;57;49;63;54;51;2;50;22;27;34;4;23;28;36;20;12;7;48;18;52;44;17
30;59;1;16;8;9;40;56;39;10;19;62;60;37;43;38;42;32;14;21;25;55;31;15;46;45;58;64;3;5;33;47;13;26;11;53;61;41;29;6;24;35;57;49;63;54;51;2;50;22;27;34;4;23;28;36;20;12;7;48;18;52;44;17;37;284
37;284;30;59;1;16;8;9;40;56;39;10;19;62;60;37;43;38;42;32;14;21;25;55;31;15;46;45;58;64;3;5;33;47;13;26;11;53;61;41;29;6;24;35;57;49;63;54;51;2;50;22;27;34;4;23;28;36;20;12;7;48;18;52;44;17
30;59;1;16;8;9;40;56;39;10;19;62;60;37;43;38;42;21;14;32;25;55;31;15;46;45;58;64;3;5;33;47;13;26;11;53;61;41;29;6;24;35;57;49;63;54;51;2;50;22;27;34;4;23;28;36;20;12;7;48;18;52;44;17;37;274
