"X1";"X258";"X24";"X25";"X21";"X10";"X26";"X64";"X34";"X6";"X16";"X11";"X55";"X18";"X13";"X50";"X32";"X12";"X30";"X19";"X40";"X57";"X35";"X61";"X45";"X43";"X3";"X15";"X56";"X60";"X58";"X37";"X5";"X59";"X41";"X28";"X49";"X2";"X38";"X22";"X48";"X33";"X29";"X53";"X54";"X14";"X4";"X42";"X46";"X20";"X1.1";"X39";"X23";"X47";"X51";"X52";"X63";"X8";"X44";"X9";"X62";"X7";"X36";"X31";"X17";"X27"
29;284;23;13;11;47;46;44;1;42;63;10;36;27;30;53;17;31;21;37;51;16;14;54;58;59;62;61;15;29;7;5;60;34;43;45;32;24;19;9;26;38;35;39;25;18;40;48;33;57;52;22;50;20;28;2;55;4;8;3;56;6;49;41;64;12
23;13;11;47;46;44;1;42;63;10;36;27;30;53;17;31;21;37;51;16;14;39;58;59;62;61;15;29;7;5;60;34;43;45;32;24;19;9;26;38;35;54;25;18;40;48;33;57;52;22;50;20;28;2;55;4;8;3;56;6;49;41;64;12;29;286
29;286;23;13;11;47;46;44;1;42;63;10;36;27;30;53;17;31;21;37;51;16;14;39;58;59;62;61;15;29;7;5;60;34;43;45;32;24;19;9;26;38;35;54;25;18;40;48;33;57;52;22;50;20;28;2;55;4;8;3;56;6;49;41;64;12
23;13;11;47;46;44;1;42;63;10;36;27;30;53;17;31;21;37;51;16;14;39;58;59;62;61;15;29;7;5;60;34;43;45;32;33;19;9;26;38;35;54;25;18;40;48;24;57;52;22;50;20;28;2;55;4;8;3;56;6;49;41;64;12;29;286
29;286;23;13;11;47;46;44;1;42;63;10;36;27;30;53;17;31;21;37;51;16;14;39;58;59;62;61;15;29;7;5;60;34;43;45;32;33;19;9;26;38;35;54;25;18;40;48;24;57;52;22;50;20;28;2;55;4;8;3;56;6;49;41;64;12
23;13;11;47;46;22;1;42;63;10;36;27;30;53;17;31;21;37;51;16;14;39;58;59;62;61;15;29;7;5;60;34;43;45;32;33;19;9;26;38;35;54;25;18;40;48;24;57;52;44;50;20;28;2;55;4;8;3;56;6;49;41;64;12;29;278
29;278;23;13;11;47;46;22;1;42;63;10;36;27;30;53;17;31;21;37;51;16;14;39;58;59;62;61;15;29;7;5;60;34;43;45;32;33;19;9;26;38;35;54;25;18;40;48;24;57;52;44;50;20;28;2;55;4;8;3;56;6;49;41;64;12
23;13;11;47;46;22;1;42;63;10;36;27;30;53;17;31;21;37;51;16;14;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;19;9;26;38;35;54;25;18;40;48;24;57;52;44;50;20;28;2;55;4;8;3;56;6;43;41;64;12;29;280
29;280;23;13;11;47;46;22;1;42;63;10;36;27;30;53;17;31;21;37;51;16;14;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;19;9;26;38;35;54;25;18;40;48;24;57;52;44;50;20;28;2;55;4;8;3;56;6;43;41;64;12
23;13;11;47;41;22;1;42;63;10;36;27;30;53;17;31;21;37;51;16;14;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;19;9;26;38;35;54;25;18;40;48;24;57;52;44;50;20;28;2;55;4;8;3;56;6;43;46;64;12;29;280
29;280;23;13;11;47;41;22;1;42;63;10;36;27;30;53;17;31;21;37;51;16;14;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;19;9;26;38;35;54;25;18;40;48;24;57;52;44;50;20;28;2;55;4;8;3;56;6;43;46;64;12
23;13;11;47;41;22;1;42;63;10;36;27;30;53;17;24;21;37;51;16;14;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;19;9;26;38;35;54;25;18;40;48;31;57;52;44;50;20;28;2;55;4;8;3;56;6;43;46;64;12;29;280
29;280;23;13;11;47;41;22;1;42;63;10;36;27;30;53;17;24;21;37;51;16;14;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;19;9;26;38;35;54;25;18;40;48;31;57;52;44;50;20;28;2;55;4;8;3;56;6;43;46;64;12
23;13;11;47;41;22;1;42;63;10;36;27;30;53;17;24;21;37;51;16;14;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;19;9;26;38;35;28;25;18;40;48;31;57;52;44;50;20;54;2;55;4;8;3;56;6;43;46;64;12;29;280
29;280;23;13;11;47;41;22;1;42;63;10;36;27;30;53;17;24;21;37;51;16;14;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;19;9;26;38;35;28;25;18;40;48;31;57;52;44;50;20;54;2;55;4;8;3;56;6;43;46;64;12
23;13;11;47;41;22;1;42;63;10;36;27;30;53;17;24;21;37;51;16;14;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;19;9;26;38;35;28;25;18;40;48;31;57;52;44;50;8;54;2;55;4;20;3;56;6;43;46;64;12;29;280
29;280;23;13;11;47;41;22;1;42;63;10;36;27;30;53;17;24;21;37;51;16;14;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;19;9;26;38;35;28;25;18;40;48;31;57;52;44;50;8;54;2;55;4;20;3;56;6;43;46;64;12
23;13;11;47;41;22;1;42;63;10;36;27;30;53;17;24;21;37;51;16;14;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;19;9;26;38;35;28;25;18;40;48;56;57;52;44;50;8;54;2;55;4;20;3;31;6;43;46;64;12;29;280
29;280;23;13;11;47;41;22;1;42;63;10;36;27;30;53;17;24;21;37;51;16;14;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;19;9;26;38;35;28;25;18;40;48;56;57;52;44;50;8;54;2;55;4;20;3;31;6;43;46;64;12
23;13;11;47;41;22;1;42;63;10;36;27;30;53;17;24;21;37;51;16;14;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;19;9;26;38;35;28;25;18;40;48;56;4;52;44;50;8;54;2;55;57;20;3;31;6;43;46;64;12;29;280
29;280;23;13;11;47;41;22;1;42;63;10;36;27;30;53;17;24;21;37;51;16;14;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;19;9;26;38;35;28;25;18;40;48;56;4;52;44;50;8;54;2;55;57;20;3;31;6;43;46;64;12
23;13;11;47;41;22;1;42;63;10;36;27;30;53;14;24;21;37;51;16;17;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;19;9;26;38;35;28;25;18;40;48;56;4;52;44;50;8;54;2;55;57;20;3;31;6;43;46;64;12;29;296
29;296;23;13;11;47;41;22;1;42;63;10;36;27;30;53;14;24;21;37;51;16;17;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;19;9;26;38;35;28;25;18;40;48;56;4;52;44;50;8;54;2;55;57;20;3;31;6;43;46;64;12
23;13;11;47;41;22;1;42;63;10;36;27;30;53;14;24;21;37;51;16;17;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;19;9;26;6;35;28;25;18;40;48;56;4;52;44;50;8;54;2;55;57;20;3;31;38;43;46;64;12;29;296
29;296;23;13;11;47;41;22;1;42;63;10;36;27;30;53;14;24;21;37;51;16;17;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;19;9;26;6;35;28;25;18;40;48;56;4;52;44;50;8;54;2;55;57;20;3;31;38;43;46;64;12
23;13;11;43;41;22;1;42;63;10;36;27;30;53;14;24;21;37;51;16;17;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;19;9;26;6;35;28;25;18;40;48;56;4;52;44;50;8;54;2;55;57;20;3;31;38;47;46;64;12;29;296
29;296;23;13;11;43;41;22;1;42;63;10;36;27;30;53;14;24;21;37;51;16;17;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;19;9;26;6;35;28;25;18;40;48;56;4;52;44;50;8;54;2;55;57;20;3;31;38;47;46;64;12
23;13;11;43;41;22;1;42;63;10;36;27;28;53;14;24;21;37;51;16;17;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;19;9;26;6;35;30;25;18;40;48;56;4;52;44;50;8;54;2;55;57;20;3;31;38;47;46;64;12;29;296
29;296;23;13;11;43;41;22;1;42;63;10;36;27;28;53;14;24;21;37;51;16;17;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;19;9;26;6;35;30;25;18;40;48;56;4;52;44;50;8;54;2;55;57;20;3;31;38;47;46;64;12
23;13;11;43;41;22;1;42;63;10;36;27;28;53;14;24;48;37;51;16;17;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;19;9;26;6;35;30;25;18;40;21;56;4;52;44;50;8;54;2;55;57;20;3;31;38;47;46;64;12;29;296
29;296;23;13;11;43;41;22;1;42;63;10;36;27;28;53;14;24;48;37;51;16;17;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;19;9;26;6;35;30;25;18;40;21;56;4;52;44;50;8;54;2;55;57;20;3;31;38;47;46;64;12
23;13;11;43;41;22;1;42;63;10;36;27;28;53;14;24;48;37;51;16;17;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;19;9;26;6;35;30;25;18;40;21;56;4;52;44;50;8;54;20;55;57;2;3;31;38;47;46;64;12;29;296
29;296;23;13;11;43;41;22;1;42;63;10;36;27;28;53;14;24;48;37;51;16;17;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;19;9;26;6;35;30;25;18;40;21;56;4;52;44;50;8;54;20;55;57;2;3;31;38;47;46;64;12
23;13;11;43;41;22;1;42;63;10;36;27;28;53;14;24;48;37;51;16;17;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;4;9;26;6;35;30;25;18;40;21;56;19;52;44;50;8;54;20;55;57;2;3;31;38;47;46;64;12;29;288
29;288;23;13;11;43;41;22;1;42;63;10;36;27;28;53;14;24;48;37;51;16;17;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;4;9;26;6;35;30;25;18;40;21;56;19;52;44;50;8;54;20;55;57;2;3;31;38;47;46;64;12
23;13;11;43;41;22;1;42;63;10;36;27;28;53;14;24;48;37;51;16;17;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;4;9;26;6;35;30;25;18;40;21;56;19;52;44;50;3;54;20;55;57;2;8;31;38;47;46;64;12;29;288
29;288;23;13;11;43;41;22;1;42;63;10;36;27;28;53;14;24;48;37;51;16;17;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;4;9;26;6;35;30;25;18;40;21;56;19;52;44;50;3;54;20;55;57;2;8;31;38;47;46;64;12
23;13;11;43;41;22;1;42;63;10;36;27;28;12;14;24;48;37;51;16;17;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;4;9;26;6;35;30;25;18;40;21;56;19;52;44;50;3;54;20;55;57;2;8;31;38;47;46;64;53;29;272
29;272;23;13;11;43;41;22;1;42;63;10;36;27;28;12;14;24;48;37;51;16;17;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;4;9;26;6;35;30;25;18;40;21;56;19;52;44;50;3;54;20;55;57;2;8;31;38;47;46;64;53
23;10;11;43;41;22;1;42;63;13;36;27;28;12;14;24;48;37;51;16;17;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;4;9;26;6;35;30;25;18;40;21;56;19;52;44;50;3;54;20;55;57;2;8;31;38;47;46;64;53;29;288
30;288;23;10;11;43;41;22;1;42;63;13;36;27;28;12;14;24;48;37;51;16;17;39;58;59;62;61;15;29;7;5;60;34;49;45;32;33;4;9;26;6;35;30;25;18;40;21;56;19;52;44;50;3;54;20;55;57;2;8;31;38;47;46;64;53
23;10;11;43;41;22;1;42;63;13;36;27;28;12;14;24;48;37;51;16;17;39;58;59;62;61;15;52;7;5;60;34;49;45;32;33;4;9;26;6;35;30;25;18;40;21;56;19;29;44;50;3;54;20;55;57;2;8;31;38;47;46;64;53;30;288
30;288;23;10;11;43;41;22;1;42;63;13;36;27;28;12;14;24;48;37;51;16;17;39;58;59;62;61;15;52;7;5;60;34;49;45;32;33;4;9;26;6;35;30;25;18;40;21;56;19;29;44;50;3;54;20;55;57;2;8;31;38;47;46;64;53
23;10;11;43;41;22;1;42;63;13;36;27;28;12;14;24;48;37;51;16;17;39;58;59;62;47;15;52;7;5;60;34;49;45;32;33;4;9;26;6;35;30;25;18;40;21;56;19;29;44;50;3;54;20;55;57;2;8;31;38;61;46;64;53;30;288
30;288;23;10;11;43;41;22;1;42;63;13;36;27;28;12;14;24;48;37;51;16;17;39;58;59;62;47;15;52;7;5;60;34;49;45;32;33;4;9;26;6;35;30;25;18;40;21;56;19;29;44;50;3;54;20;55;57;2;8;31;38;61;46;64;53
23;10;11;43;41;22;1;42;63;13;36;27;28;46;14;24;48;37;51;16;17;39;58;59;62;47;15;52;7;5;60;34;49;45;32;33;4;9;26;6;35;30;25;18;40;21;56;19;29;44;50;3;54;20;55;57;2;8;31;38;61;12;64;53;30;284
30;284;23;10;11;43;41;22;1;42;63;13;36;27;28;46;14;24;48;37;51;16;17;39;58;59;62;47;15;52;7;5;60;34;49;45;32;33;4;9;26;6;35;30;25;18;40;21;56;19;29;44;50;3;54;20;55;57;2;8;31;38;61;12;64;53
23;10;11;43;41;22;1;42;63;13;36;27;28;46;14;24;48;37;51;16;17;39;58;59;62;47;15;52;7;5;60;34;49;31;32;33;4;9;26;6;35;30;25;18;40;21;56;19;29;44;50;3;54;20;55;57;2;8;45;38;61;12;64;53;30;284
30;284;23;10;11;43;41;22;1;42;63;13;36;27;28;46;14;24;48;37;51;16;17;39;58;59;62;47;15;52;7;5;60;34;49;31;32;33;4;9;26;6;35;30;25;18;40;21;56;19;29;44;50;3;54;20;55;57;2;8;45;38;61;12;64;53
23;10;37;43;41;22;1;42;63;13;36;27;28;46;14;24;48;11;51;16;17;39;58;59;62;47;15;52;7;5;60;34;49;31;32;33;4;9;26;6;35;30;25;18;40;21;56;19;29;44;50;3;54;20;55;57;2;8;45;38;61;12;64;53;30;280
30;280;23;10;37;43;41;22;1;42;63;13;36;27;28;46;14;24;48;11;51;16;17;39;58;59;62;47;15;52;7;5;60;34;49;31;32;33;4;9;26;6;35;30;25;18;40;21;56;19;29;44;50;3;54;20;55;57;2;8;45;38;61;12;64;53
23;10;37;43;41;22;1;42;63;13;36;27;28;46;48;24;14;11;51;16;17;39;58;59;62;47;15;52;7;5;60;34;49;31;32;33;4;9;26;6;35;30;25;18;40;21;56;19;29;44;50;3;54;20;55;57;2;8;45;38;61;12;64;53;30;280
30;280;23;10;37;43;41;22;1;42;63;13;36;27;28;46;48;24;14;11;51;16;17;39;58;59;62;47;15;52;7;5;60;34;49;31;32;33;4;9;26;6;35;30;25;18;40;21;56;19;29;44;50;3;54;20;55;57;2;8;45;38;61;12;64;53
23;10;37;43;16;22;1;42;63;13;36;27;28;46;48;24;14;11;51;41;17;39;58;59;62;47;15;52;7;5;60;34;49;31;32;33;4;9;26;6;35;30;25;18;40;21;56;19;29;44;50;3;54;20;55;57;2;8;45;38;61;12;64;53;30;280
30;280;23;10;37;43;16;22;1;42;63;13;36;27;28;46;48;24;14;11;51;41;17;39;58;59;62;47;15;52;7;5;60;34;49;31;32;33;4;9;26;6;35;30;25;18;40;21;56;19;29;44;50;3;54;20;55;57;2;8;45;38;61;12;64;53
23;10;37;43;16;22;1;42;63;13;36;27;28;46;48;24;14;11;51;41;17;39;18;59;62;47;15;52;7;5;60;34;49;31;32;33;4;9;26;6;35;30;25;58;40;21;56;19;29;44;50;3;54;20;55;57;2;8;45;38;61;12;64;53;30;280
30;280;23;10;37;43;16;22;1;42;63;13;36;27;28;46;48;24;14;11;51;41;17;39;18;59;62;47;15;52;7;5;60;34;49;31;32;33;4;9;26;6;35;30;25;58;40;21;56;19;29;44;50;3;54;20;55;57;2;8;45;38;61;12;64;53
23;10;37;43;16;22;1;42;63;13;36;27;28;46;48;24;14;11;51;41;17;39;64;59;62;47;15;52;7;5;60;34;49;31;32;33;4;9;26;6;35;30;25;58;40;21;56;19;29;44;50;3;54;20;55;57;2;8;45;38;61;12;18;53;30;280
30;280;23;10;37;43;16;22;1;42;63;13;36;27;28;46;48;24;14;11;51;41;17;39;64;59;62;47;15;52;7;5;60;34;49;31;32;33;4;9;26;6;35;30;25;58;40;21;56;19;29;44;50;3;54;20;55;57;2;8;45;38;61;12;18;53
23;10;37;43;16;22;1;42;63;13;36;6;28;46;48;24;14;11;51;41;17;39;64;59;62;47;15;52;7;5;60;34;49;31;32;33;4;9;26;27;35;30;25;58;40;21;56;19;29;44;50;3;54;20;55;57;2;8;45;38;61;12;18;53;30;280
30;280;23;10;37;43;16;22;1;42;63;13;36;6;28;46;48;24;14;11;51;41;17;39;64;59;62;47;15;52;7;5;60;34;49;31;32;33;4;9;26;27;35;30;25;58;40;21;56;19;29;44;50;3;54;20;55;57;2;8;45;38;61;12;18;53
23;19;37;43;16;22;1;42;63;13;36;6;28;46;48;24;14;11;51;41;17;39;64;59;62;47;15;52;7;5;60;34;49;31;32;33;4;9;26;27;35;30;25;58;40;21;56;10;29;44;50;3;54;20;55;57;2;8;45;38;61;12;18;53;30;280
30;280;23;19;37;43;16;22;1;42;63;13;36;6;28;46;48;24;14;11;51;41;17;39;64;59;62;47;15;52;7;5;60;34;49;31;32;33;4;9;26;27;35;30;25;58;40;21;56;10;29;44;50;3;54;20;55;57;2;8;45;38;61;12;18;53
23;19;37;43;16;22;1;42;63;13;36;6;28;46;48;24;21;11;51;41;17;39;64;59;62;47;15;52;7;5;60;34;49;31;32;33;4;9;26;27;35;30;25;58;40;14;56;10;29;44;50;3;54;20;55;57;2;8;45;38;61;12;18;53;30;280
30;280;23;19;37;43;16;22;1;42;63;13;36;6;28;46;48;24;21;11;51;41;17;39;64;59;62;47;15;52;7;5;60;34;49;31;32;33;4;9;26;27;35;30;25;58;40;14;56;10;29;44;50;3;54;20;55;57;2;8;45;38;61;12;18;53
23;19;37;43;16;22;1;42;63;13;36;6;28;46;48;24;21;11;51;41;17;59;64;39;62;47;15;52;7;5;60;34;49;31;32;33;4;9;26;27;35;30;25;58;40;14;56;10;29;44;50;3;54;20;55;57;2;8;45;38;61;12;18;53;30;282
30;282;23;19;37;43;16;22;1;42;63;13;36;6;28;46;48;24;21;11;51;41;17;59;64;39;62;47;15;52;7;5;60;34;49;31;32;33;4;9;26;27;35;30;25;58;40;14;56;10;29;44;50;3;54;20;55;57;2;8;45;38;61;12;18;53
23;19;37;43;16;22;1;42;63;13;36;6;28;46;48;24;21;11;51;41;17;59;64;39;62;47;15;52;7;5;60;34;49;31;32;33;4;9;26;12;35;30;25;58;40;14;56;10;29;44;50;3;54;20;55;57;2;8;45;38;61;27;18;53;30;282
30;282;23;19;37;43;16;22;1;42;63;13;36;6;28;46;48;24;21;11;51;41;17;59;64;39;62;47;15;52;7;5;60;34;49;31;32;33;4;9;26;12;35;30;25;58;40;14;56;10;29;44;50;3;54;20;55;57;2;8;45;38;61;27;18;53
23;19;37;43;16;22;1;42;63;13;36;6;28;46;48;24;21;11;51;41;17;59;64;39;62;47;25;52;7;5;60;34;49;31;32;33;4;9;26;12;35;30;15;58;40;14;56;10;29;44;50;3;54;20;55;57;2;8;45;38;61;27;18;53;30;262
30;262;23;19;37;43;16;22;1;42;63;13;36;6;28;46;48;24;21;11;51;41;17;59;64;39;62;47;25;52;7;5;60;34;49;31;32;33;4;9;26;12;35;30;15;58;40;14;56;10;29;44;50;3;54;20;55;57;2;8;45;38;61;27;18;53
23;19;37;43;16;22;1;42;63;13;36;6;28;46;48;24;21;11;51;41;17;59;64;39;62;47;25;52;7;14;60;34;49;31;32;33;4;9;26;12;35;30;15;58;40;5;56;10;29;44;50;3;54;20;55;57;2;8;45;38;61;27;18;53;30;274
30;274;23;19;37;43;16;22;1;42;63;13;36;6;28;46;48;24;21;11;51;41;17;59;64;39;62;47;25;52;7;14;60;34;49;31;32;33;4;9;26;12;35;30;15;58;40;5;56;10;29;44;50;3;54;20;55;57;2;8;45;38;61;27;18;53
23;19;37;43;7;22;1;42;63;13;36;6;28;46;48;24;21;11;51;41;17;59;64;39;62;47;25;52;16;14;60;34;49;31;32;33;4;9;26;12;35;30;15;58;40;5;56;10;29;44;50;3;54;20;55;57;2;8;45;38;61;27;18;53;30;274
30;274;23;19;37;43;7;22;1;42;63;13;36;6;28;46;48;24;21;11;51;41;17;59;64;39;62;47;25;52;16;14;60;34;49;31;32;33;4;9;26;12;35;30;15;58;40;5;56;10;29;44;50;3;54;20;55;57;2;8;45;38;61;27;18;53
23;19;37;43;7;22;1;42;63;13;36;41;28;46;48;24;21;11;51;6;17;59;64;39;62;47;25;52;16;14;60;34;49;31;32;33;4;9;26;12;35;30;15;58;40;5;56;10;29;44;50;3;54;20;55;57;2;8;45;38;61;27;18;53;30;286
30;274;23;19;37;43;7;22;1;42;63;13;36;6;28;46;48;24;21;11;51;41;17;59;64;39;62;47;25;52;16;14;60;34;49;31;32;33;4;9;26;12;35;30;15;58;40;5;56;10;29;44;50;3;54;20;55;57;2;8;45;38;61;27;18;53
23;19;37;43;7;22;1;42;63;13;36;6;28;46;48;24;21;11;51;41;17;59;64;39;62;40;25;52;16;14;60;34;49;31;32;33;4;9;26;12;35;30;15;58;47;5;56;10;29;44;50;3;54;20;55;57;2;8;45;38;61;27;18;53;30;274
30;274;23;19;37;43;7;22;1;42;63;13;36;6;28;46;48;24;21;11;51;41;17;59;64;39;62;40;25;52;16;14;60;34;49;31;32;33;4;9;26;12;35;30;15;58;47;5;56;10;29;44;50;3;54;20;55;57;2;8;45;38;61;27;18;53
23;19;37;43;7;22;1;42;63;13;36;6;28;46;48;24;21;11;51;41;17;59;64;39;62;40;25;52;45;14;60;34;49;31;32;33;4;9;26;12;35;30;15;58;47;5;56;10;29;44;50;3;54;20;55;57;2;8;16;38;61;27;18;53;30;274
31;274;23;19;37;43;7;22;1;42;63;13;36;6;28;46;48;24;21;11;51;41;17;59;64;39;62;40;25;52;45;14;60;34;49;31;32;33;4;9;26;12;35;30;15;58;47;5;56;10;29;44;50;3;54;20;55;57;2;8;16;38;61;27;18;53
23;19;37;43;7;22;1;42;63;13;36;6;28;46;48;24;21;11;51;41;33;59;64;39;62;40;25;52;45;14;60;34;49;31;32;17;4;9;26;12;35;30;15;58;47;5;56;10;29;44;50;3;54;20;55;57;2;8;16;38;61;27;18;53;31;274
31;274;23;19;37;43;7;22;1;42;63;13;36;6;28;46;48;24;21;11;51;41;33;59;64;39;62;40;25;52;45;14;60;34;49;31;32;17;4;9;26;12;35;30;15;58;47;5;56;10;29;44;50;3;54;20;55;57;2;8;16;38;61;27;18;53
23;19;13;43;7;22;1;42;63;37;36;6;28;46;48;24;21;11;51;41;33;59;64;39;62;40;25;52;45;14;60;34;49;31;32;17;4;9;26;12;35;30;15;58;47;5;56;10;29;44;50;3;54;20;55;57;2;8;16;38;61;27;18;53;31;262
31;262;23;19;13;43;7;22;1;42;63;37;36;6;28;46;48;24;21;11;51;41;33;59;64;39;62;40;25;52;45;14;60;34;49;31;32;17;4;9;26;12;35;30;15;58;47;5;56;10;29;44;50;3;54;20;55;57;2;8;16;38;61;27;18;53
23;19;13;43;7;22;38;42;63;37;36;6;28;46;48;24;21;11;51;41;33;59;64;39;62;40;25;52;45;14;60;34;49;31;32;17;4;9;26;12;35;30;15;58;47;5;56;10;29;44;50;3;54;20;55;57;2;8;16;1;61;27;18;53;31;262
31;262;23;19;13;43;7;22;38;42;63;37;36;6;28;46;48;24;21;11;51;41;33;59;64;39;62;40;25;52;45;14;60;34;49;31;32;17;4;9;26;12;35;30;15;58;47;5;56;10;29;44;50;3;54;20;55;57;2;8;16;1;61;27;18;53
23;19;13;43;7;22;38;42;63;37;36;6;28;46;48;24;21;11;51;41;55;59;64;39;62;40;25;52;45;14;60;34;49;31;32;17;4;9;26;12;35;30;15;58;47;5;56;10;29;44;50;3;54;20;33;57;2;8;16;1;61;27;18;53;31;262
31;262;23;19;13;43;7;22;38;42;63;37;36;6;28;46;48;24;21;11;51;41;55;59;64;39;62;40;25;52;45;14;60;34;49;31;32;17;4;9;26;12;35;30;15;58;47;5;56;10;29;44;50;3;54;20;33;57;2;8;16;1;61;27;18;53
23;19;13;43;26;22;38;42;63;37;36;6;28;46;48;24;21;11;51;41;55;59;64;39;62;40;25;52;45;14;60;34;49;31;32;17;4;9;7;12;35;30;15;58;47;5;56;10;29;44;50;3;54;20;33;57;2;8;16;1;61;27;18;53;31;280
31;280;23;19;13;43;26;22;38;42;63;37;36;6;28;46;48;24;21;11;51;41;55;59;64;39;62;40;25;52;45;14;60;34;49;31;32;17;4;9;7;12;35;30;15;58;47;5;56;10;29;44;50;3;54;20;33;57;2;8;16;1;61;27;18;53
23;19;13;43;26;22;38;42;63;37;36;6;31;46;48;24;21;11;51;41;55;59;64;39;62;40;25;52;45;14;60;34;49;28;32;17;4;9;7;12;35;30;15;58;47;5;56;10;29;44;50;3;54;20;33;57;2;8;16;1;61;27;18;53;31;280
31;280;23;19;13;43;26;22;38;42;63;37;36;6;31;46;48;24;21;11;51;41;55;59;64;39;62;40;25;52;45;14;60;34;49;28;32;17;4;9;7;12;35;30;15;58;47;5;56;10;29;44;50;3;54;20;33;57;2;8;16;1;61;27;18;53
23;19;13;43;26;22;38;42;63;37;36;6;14;46;48;24;21;11;51;41;55;59;64;39;62;40;25;52;45;31;60;34;49;28;32;17;4;9;7;12;35;30;15;58;47;5;56;10;29;44;50;3;54;20;33;57;2;8;16;1;61;27;18;53;31;280
31;280;23;19;13;43;26;22;38;42;63;37;36;6;14;46;48;24;21;11;51;41;55;59;64;39;62;40;25;52;45;31;60;34;49;28;32;17;4;9;7;12;35;30;15;58;47;5;56;10;29;44;50;3;54;20;33;57;2;8;16;1;61;27;18;53
23;34;13;43;26;22;38;42;63;37;36;6;14;46;48;24;21;11;51;41;55;59;64;39;62;40;25;52;45;31;60;19;49;28;32;17;4;9;7;12;35;30;15;58;47;5;56;10;29;44;50;3;54;20;33;57;2;8;16;1;61;27;18;53;31;280
31;280;23;34;13;43;26;22;38;42;63;37;36;6;14;46;48;24;21;11;51;41;55;59;64;39;62;40;25;52;45;31;60;19;49;28;32;17;4;9;7;12;35;30;15;58;47;5;56;10;29;44;50;3;54;20;33;57;2;8;16;1;61;27;18;53
23;34;13;43;26;22;38;42;63;37;36;6;14;46;48;24;21;11;51;41;55;59;64;12;62;40;25;52;45;31;60;19;49;28;32;17;4;9;7;39;35;30;15;58;47;5;56;10;29;44;50;3;54;20;33;57;2;8;16;1;61;27;18;53;31;280
31;280;23;34;13;43;26;22;38;42;63;37;36;6;14;46;48;24;21;11;51;41;55;59;64;12;62;40;25;52;45;31;60;19;49;28;32;17;4;9;7;39;35;30;15;58;47;5;56;10;29;44;50;3;54;20;33;57;2;8;16;1;61;27;18;53
23;34;13;43;26;22;38;42;63;37;36;6;14;46;48;24;21;11;51;41;55;59;64;40;62;12;25;52;45;31;60;19;49;28;32;17;4;9;7;39;35;30;15;58;47;5;56;10;29;44;50;3;54;20;33;57;2;8;16;1;61;27;18;53;31;280
31;280;23;34;13;43;26;22;38;42;63;37;36;6;14;46;48;24;21;11;51;41;55;59;64;40;62;12;25;52;45;31;60;19;49;28;32;17;4;9;7;39;35;30;15;58;47;5;56;10;29;44;50;3;54;20;33;57;2;8;16;1;61;27;18;53
23;34;13;43;26;22;38;42;63;37;36;6;14;46;48;24;21;11;51;41;55;59;27;40;62;12;25;52;45;31;60;19;49;28;32;17;4;9;7;39;35;30;15;58;47;5;56;10;29;44;50;3;54;20;33;57;2;8;16;1;61;64;18;53;31;280
31;280;23;34;13;43;26;22;38;42;63;37;36;6;14;46;48;24;21;11;51;41;55;59;27;40;62;12;25;52;45;31;60;19;49;28;32;17;4;9;7;39;35;30;15;58;47;5;56;10;29;44;50;3;54;20;33;57;2;8;16;1;61;64;18;53
23;34;13;43;26;22;38;42;63;37;36;6;29;46;48;24;21;11;51;41;55;59;27;40;62;12;25;52;45;31;60;19;49;28;32;17;4;9;7;39;35;30;15;58;47;5;56;10;14;44;50;3;54;20;33;57;2;8;16;1;61;64;18;53;31;280
