"X1";"X27040";"X10";"X11";"X15";"X1.1";"X19";"X13";"X22";"X6";"X23";"X14";"X7";"X25";"X9";"X20";"X8";"X24";"X31";"X29";"X27";"X18";"X4";"X17";"X28";"X2";"X30";"X26";"X32";"X5";"X3";"X12";"X21";"X16"
9;17;1;32;26;28;31;8;22;7;12;18;20;24;23;4;27;5;11;6;16;30;19;29;2;10;25;3;13;15;21;14;70;26970
70;26970;9;17;1;32;26;28;31;8;22;7;12;18;20;24;23;4;27;5;11;6;16;30;19;29;2;10;25;3;13;15;21;14
17;9;1;32;26;28;31;8;22;7;12;18;20;24;23;4;27;5;11;6;16;30;19;29;2;10;25;3;13;15;21;14;70;26936
70;26936;17;9;1;32;26;28;31;8;22;7;12;18;20;24;23;4;27;5;11;6;16;30;19;29;2;10;25;3;13;15;21;14
17;9;1;32;26;28;31;8;11;7;12;18;20;24;23;4;27;5;22;6;16;30;19;29;2;10;25;3;13;15;21;14;70;27534
70;26936;17;9;1;32;26;28;31;8;22;7;12;18;20;24;23;4;27;5;11;6;16;30;19;29;2;10;25;3;13;15;21;14
17;9;1;32;26;28;31;8;7;22;12;18;20;24;23;4;27;5;11;6;16;30;19;29;2;10;25;3;13;15;21;14;70;27436
70;26936;17;9;1;32;26;28;31;8;22;7;12;18;20;24;23;4;27;5;11;6;16;30;19;29;2;10;25;3;13;15;21;14
17;9;1;32;26;28;31;8;22;7;10;18;20;24;23;4;27;5;11;6;16;30;19;29;2;12;25;3;13;15;21;14;70;27216
70;26936;17;9;1;32;26;28;31;8;22;7;12;18;20;24;23;4;27;5;11;6;16;30;19;29;2;10;25;3;13;15;21;14
17;9;1;32;26;5;31;8;22;7;12;18;20;24;23;4;27;28;11;6;16;30;19;29;2;10;25;3;13;15;21;14;70;26724
70;26724;17;9;1;32;26;5;31;8;22;7;12;18;20;24;23;4;27;28;11;6;16;30;19;29;2;10;25;3;13;15;21;14
17;9;1;32;26;5;31;8;22;7;12;18;20;24;15;4;27;28;11;6;16;30;19;29;2;10;25;3;13;23;21;14;70;26810
70;26810;17;9;1;32;26;5;31;8;22;7;12;18;20;24;15;4;27;28;11;6;16;30;19;29;2;10;25;3;13;23;21;14
17;14;1;32;26;5;31;8;22;7;12;18;20;24;15;4;27;28;11;6;16;30;19;29;2;10;25;3;13;23;21;9;70;26650
71;26650;17;14;1;32;26;5;31;8;22;7;12;18;20;24;15;4;27;28;11;6;16;30;19;29;2;10;25;3;13;23;21;9
17;14;1;32;26;5;31;8;22;7;12;18;20;24;15;4;27;28;11;6;16;30;23;29;2;10;25;3;13;19;21;9;71;26590
71;26590;17;14;1;32;26;5;31;8;22;7;12;18;20;24;15;4;27;28;11;6;16;30;23;29;2;10;25;3;13;19;21;9
17;14;1;32;26;3;31;8;22;7;12;18;20;24;15;4;27;28;11;6;16;30;23;29;2;10;25;5;13;19;21;9;71;26890
71;26890;17;14;1;32;26;3;31;8;22;7;12;18;20;24;15;4;27;28;11;6;16;30;23;29;2;10;25;5;13;19;21;9
17;14;1;32;26;4;31;8;22;7;12;18;20;24;15;3;27;28;11;6;16;30;23;29;2;10;25;5;13;19;21;9;71;27070
71;27070;17;14;1;32;26;4;31;8;22;7;12;18;20;24;15;3;27;28;11;6;16;30;23;29;2;10;25;5;13;19;21;9
17;4;1;32;26;14;31;8;22;7;12;18;20;24;15;3;27;28;11;6;16;30;23;29;2;10;25;5;13;19;21;9;71;27230
71;27230;17;4;1;32;26;14;31;8;22;7;12;18;20;24;15;3;27;28;11;6;16;30;23;29;2;10;25;5;13;19;21;9
17;4;1;32;26;14;31;8;22;7;12;18;20;24;15;3;27;28;13;6;16;30;23;29;2;10;25;5;11;19;21;9;71;27090
71;27090;17;4;1;32;26;14;31;8;22;7;12;18;20;24;15;3;27;28;13;6;16;30;23;29;2;10;25;5;11;19;21;9
17;4;1;32;26;14;31;8;22;7;12;18;20;24;15;3;27;28;13;6;16;9;23;29;2;10;25;5;11;19;21;30;71;27296
71;27296;17;4;1;32;26;14;31;8;22;7;12;18;20;24;15;3;27;28;13;6;16;9;23;29;2;10;25;5;11;19;21;30
17;4;1;32;26;14;31;3;22;7;12;18;20;24;15;8;27;28;13;6;16;9;23;29;2;10;25;5;11;19;21;30;71;27176
71;27176;17;4;1;32;26;14;31;3;22;7;12;18;20;24;15;8;27;28;13;6;16;9;23;29;2;10;25;5;11;19;21;30
17;4;1;32;26;24;31;3;22;7;12;18;20;14;15;8;27;28;13;6;16;9;23;29;2;10;25;5;11;19;21;30;71;27922
71;27176;17;4;1;32;26;14;31;3;22;7;12;18;20;24;15;8;27;28;13;6;16;9;23;29;2;10;25;5;11;19;21;30
17;4;1;32;26;14;31;19;22;7;12;18;20;24;15;8;27;28;13;6;16;9;23;29;2;10;25;5;11;3;21;30;71;26808
71;26808;17;4;1;32;26;14;31;19;22;7;12;18;20;24;15;8;27;28;13;6;16;9;23;29;2;10;25;5;11;3;21;30
17;4;1;32;26;14;31;19;11;7;12;18;20;24;15;8;27;28;13;6;16;9;23;29;2;10;25;5;22;3;21;30;71;27308
71;26808;17;4;1;32;26;14;31;19;22;7;12;18;20;24;15;8;27;28;13;6;16;9;23;29;2;10;25;5;11;3;21;30
17;4;1;32;26;14;31;19;18;7;12;22;20;24;15;8;27;28;13;6;16;9;23;29;2;10;25;5;11;3;21;30;71;26828
71;26828;17;4;1;32;26;14;31;19;18;7;12;22;20;24;15;8;27;28;13;6;16;9;23;29;2;10;25;5;11;3;21;30
17;4;1;32;26;14;31;19;18;7;12;22;20;24;15;8;27;28;5;6;16;9;23;29;2;10;25;13;11;3;21;30;71;27068
71;27068;17;4;1;32;26;14;31;19;18;7;12;22;20;24;15;8;27;28;5;6;16;9;23;29;2;10;25;13;11;3;21;30
17;4;1;32;26;14;31;19;18;7;12;22;20;24;15;8;27;28;5;6;16;9;23;29;2;11;25;13;10;3;21;30;71;26848
71;26848;17;4;1;32;26;14;31;19;18;7;12;22;20;24;15;8;27;28;5;6;16;9;23;29;2;11;25;13;10;3;21;30
17;4;1;32;26;14;31;19;18;7;12;22;20;24;15;16;27;28;5;6;8;9;23;29;2;11;25;13;10;3;21;30;71;27128
71;26848;17;4;1;32;26;14;31;19;18;7;12;22;20;24;15;8;27;28;5;6;16;9;23;29;2;11;25;13;10;3;21;30
17;4;1;32;26;14;31;19;7;18;12;22;20;24;15;8;27;28;5;6;16;9;23;29;2;11;25;13;10;3;21;30;71;27268
71;26848;17;4;1;32;26;14;31;19;18;7;12;22;20;24;15;8;27;28;5;6;16;9;23;29;2;11;25;13;10;3;21;30
17;4;1;32;26;14;31;19;18;7;12;9;20;24;15;8;27;28;5;6;16;22;23;29;2;11;25;13;10;3;21;30;71;27026
71;27026;17;4;1;32;26;14;31;19;18;7;12;9;20;24;15;8;27;28;5;6;16;22;23;29;2;11;25;13;10;3;21;30
28;4;1;32;26;14;31;19;18;7;12;9;20;24;15;8;27;17;5;6;16;22;23;29;2;11;25;13;10;3;21;30;71;26686
71;26686;28;4;1;32;26;14;31;19;18;7;12;9;20;24;15;8;27;17;5;6;16;22;23;29;2;11;25;13;10;3;21;30
28;4;1;32;26;14;31;19;18;7;12;9;20;24;15;8;21;17;5;6;16;22;23;29;2;11;25;13;10;3;27;30;71;27526
71;26686;28;4;1;32;26;14;31;19;18;7;12;9;20;24;15;8;27;17;5;6;16;22;23;29;2;11;25;13;10;3;21;30
28;4;1;32;26;14;31;19;18;7;12;9;20;24;15;8;27;17;5;6;16;25;23;29;2;11;22;13;10;3;21;30;71;26966
71;26686;28;4;1;32;26;14;31;19;18;7;12;9;20;24;15;8;27;17;5;6;16;22;23;29;2;11;25;13;10;3;21;30
28;4;1;32;26;14;31;12;18;7;19;9;20;24;15;8;27;17;5;6;16;22;23;29;2;11;25;13;10;3;21;30;71;26634
72;26634;28;4;1;32;26;14;31;12;18;7;19;9;20;24;15;8;27;17;5;6;16;22;23;29;2;11;25;13;10;3;21;30
28;4;1;32;26;14;19;12;18;7;31;9;20;24;15;8;27;17;5;6;16;22;23;29;2;11;25;13;10;3;21;30;72;26454
72;26454;28;4;1;32;26;14;19;12;18;7;31;9;20;24;15;8;27;17;5;6;16;22;23;29;2;11;25;13;10;3;21;30
23;4;1;32;26;14;19;12;18;7;31;9;20;24;15;8;27;17;5;6;16;22;28;29;2;11;25;13;10;3;21;30;72;26214
72;26214;23;4;1;32;26;14;19;12;18;7;31;9;20;24;15;8;27;17;5;6;16;22;28;29;2;11;25;13;10;3;21;30
23;4;1;32;26;14;19;12;18;7;31;9;20;24;15;8;27;17;5;6;16;2;28;29;22;11;25;13;10;3;21;30;72;26440
72;26440;23;4;1;32;26;14;19;12;18;7;31;9;20;24;15;8;27;17;5;6;16;2;28;29;22;11;25;13;10;3;21;30
23;4;20;32;26;14;19;12;18;7;31;9;1;24;15;8;27;17;5;6;16;2;28;29;22;11;25;13;10;3;21;30;72;26818
72;26818;23;4;20;32;26;14;19;12;18;7;31;9;1;24;15;8;27;17;5;6;16;2;28;29;22;11;25;13;10;3;21;30
23;4;20;32;26;14;19;12;18;7;31;9;1;24;15;8;27;17;5;6;16;10;28;29;22;11;25;13;2;3;21;30;72;26978
72;26978;23;4;20;32;26;14;19;12;18;7;31;9;1;24;15;8;27;17;5;6;16;10;28;29;22;11;25;13;2;3;21;30
3;4;20;32;26;14;19;12;18;7;31;9;1;24;15;8;27;17;5;6;16;10;28;29;22;11;25;13;2;23;21;30;72;27482
72;26978;23;4;20;32;26;14;19;12;18;7;31;9;1;24;15;8;27;17;5;6;16;10;28;29;22;11;25;13;2;3;21;30
23;4;20;25;26;14;19;12;18;7;31;9;1;24;15;8;27;17;5;6;16;10;28;29;22;11;32;13;2;3;21;30;72;27618
72;26978;23;4;20;32;26;14;19;12;18;7;31;9;1;24;15;8;27;17;5;6;16;10;28;29;22;11;25;13;2;3;21;30
23;4;20;32;26;14;19;12;18;7;31;9;1;24;15;8;27;17;5;6;16;21;28;29;22;11;25;13;2;3;10;30;72;27320
72;26978;23;4;20;32;26;14;19;12;18;7;31;9;1;24;15;8;27;17;5;6;16;10;28;29;22;11;25;13;2;3;21;30
21;4;20;32;26;14;19;12;18;7;31;9;1;24;15;8;27;17;5;6;16;10;28;29;22;11;25;13;2;3;23;30;72;27818
72;27818;21;4;20;32;26;14;19;12;18;7;31;9;1;24;15;8;27;17;5;6;16;10;28;29;22;11;25;13;2;3;23;30
21;4;20;32;26;14;19;12;18;7;31;9;1;24;30;8;27;17;5;6;16;10;28;29;22;11;25;13;2;3;23;15;72;28056
72;28056;21;4;20;32;26;14;19;12;18;7;31;9;1;24;30;8;27;17;5;6;16;10;28;29;22;11;25;13;2;3;23;15
21;4;20;32;26;14;19;12;18;7;31;9;1;24;30;16;27;17;5;6;8;10;28;29;22;11;25;13;2;3;23;15;72;27976
72;27976;21;4;20;32;26;14;19;12;18;7;31;9;1;24;30;16;27;17;5;6;8;10;28;29;22;11;25;13;2;3;23;15
21;4;20;32;26;14;19;12;18;7;31;9;1;24;30;16;27;17;5;15;8;10;28;29;22;11;25;13;2;3;23;6;72;28496
72;28496;21;4;20;32;26;14;19;12;18;7;31;9;1;24;30;16;27;17;5;15;8;10;28;29;22;11;25;13;2;3;23;6
21;29;20;32;26;14;19;12;18;7;31;9;1;24;30;16;27;17;5;15;8;10;28;4;22;11;25;13;2;3;23;6;72;28078
72;28078;21;29;20;32;26;14;19;12;18;7;31;9;1;24;30;16;27;17;5;15;8;10;28;4;22;11;25;13;2;3;23;6
21;29;20;32;26;14;1;12;18;7;31;9;19;24;30;16;27;17;5;15;8;10;28;4;22;11;25;13;2;3;23;6;72;28444
72;28078;21;29;20;32;26;14;19;12;18;7;31;9;1;24;30;16;27;17;5;15;8;10;28;4;22;11;25;13;2;3;23;6
21;29;20;32;26;14;19;12;18;7;31;9;30;24;1;16;27;17;5;15;8;10;28;4;22;11;25;13;2;3;23;6;72;28048
72;28048;21;29;20;32;26;14;19;12;18;7;31;9;30;24;1;16;27;17;5;15;8;10;28;4;22;11;25;13;2;3;23;6
21;29;20;32;26;14;19;12;18;7;31;9;30;24;1;16;27;17;5;22;8;10;28;4;15;11;25;13;2;3;23;6;72;27296
72;27296;21;29;20;32;26;14;19;12;18;7;31;9;30;24;1;16;27;17;5;22;8;10;28;4;15;11;25;13;2;3;23;6
21;29;20;32;26;14;19;12;4;7;31;9;30;24;1;16;27;17;5;22;8;10;28;18;15;11;25;13;2;3;23;6;72;28014
72;28014;21;29;20;32;26;14;19;12;4;7;31;9;30;24;1;16;27;17;5;22;8;10;28;18;15;11;25;13;2;3;23;6
21;29;20;32;26;14;19;12;4;7;31;9;30;15;1;16;27;17;5;22;8;10;28;18;24;11;25;13;2;3;23;6;72;27958
72;27958;21;29;20;32;26;14;19;12;4;7;31;9;30;15;1;16;27;17;5;22;8;10;28;18;24;11;25;13;2;3;23;6
21;29;20;32;26;14;19;12;4;7;31;9;30;15;1;16;27;17;5;22;8;10;11;18;24;28;25;13;2;3;23;6;72;27356
72;27356;21;29;20;32;26;14;19;12;4;7;31;9;30;15;1;16;27;17;5;22;8;10;11;18;24;28;25;13;2;3;23;6
21;29;7;32;26;14;19;12;4;20;31;9;30;15;1;16;27;17;5;22;8;10;11;18;24;28;25;13;2;3;23;6;72;27124
73;27124;21;29;7;32;26;14;19;12;4;20;31;9;30;15;1;16;27;17;5;22;8;10;11;18;24;28;25;13;2;3;23;6
21;29;7;32;26;23;19;12;4;20;31;9;30;15;1;16;27;17;5;22;8;10;11;18;24;28;25;13;2;3;14;6;73;26754
73;26754;21;29;7;32;26;23;19;12;4;20;31;9;30;15;1;16;27;17;5;22;8;10;11;18;24;28;25;13;2;3;14;6
21;29;7;32;26;25;19;12;4;20;31;9;30;15;1;16;27;17;5;22;8;10;11;18;24;28;23;13;2;3;14;6;73;27014
73;26754;21;29;7;32;26;23;19;12;4;20;31;9;30;15;1;16;27;17;5;22;8;10;11;18;24;28;25;13;2;3;14;6
21;17;7;32;26;23;19;12;4;20;31;9;30;15;1;16;27;29;5;22;8;10;11;18;24;28;25;13;2;3;14;6;73;26394
73;26394;21;17;7;32;26;23;19;12;4;20;31;9;30;15;1;16;27;29;5;22;8;10;11;18;24;28;25;13;2;3;14;6
21;17;7;32;26;6;19;12;4;20;31;9;30;15;1;16;27;29;5;22;8;10;11;18;24;28;25;13;2;3;14;23;73;26684
73;26394;21;17;7;32;26;23;19;12;4;20;31;9;30;15;1;16;27;29;5;22;8;10;11;18;24;28;25;13;2;3;14;6
21;17;7;32;26;23;19;12;9;20;31;4;30;15;1;16;27;29;5;22;8;10;11;18;24;28;25;13;2;3;14;6;73;26574
73;26574;21;17;7;32;26;23;19;12;9;20;31;4;30;15;1;16;27;29;5;22;8;10;11;18;24;28;25;13;2;3;14;6
9;17;7;32;26;23;19;12;21;20;31;4;30;15;1;16;27;29;5;22;8;10;11;18;24;28;25;13;2;3;14;6;73;26520
73;26520;9;17;7;32;26;23;19;12;21;20;31;4;30;15;1;16;27;29;5;22;8;10;11;18;24;28;25;13;2;3;14;6
9;17;7;32;26;23;19;12;21;20;31;4;30;15;1;16;27;3;5;22;8;10;11;18;24;28;25;13;2;29;14;6;73;26786
73;26786;9;17;7;32;26;23;19;12;21;20;31;4;30;15;1;16;27;3;5;22;8;10;11;18;24;28;25;13;2;29;14;6
13;17;7;32;26;23;19;12;21;20;31;4;30;15;1;16;27;3;5;22;8;10;11;18;24;28;25;9;2;29;14;6;73;27186
73;26786;9;17;7;32;26;23;19;12;21;20;31;4;30;15;1;16;27;3;5;22;8;10;11;18;24;28;25;13;2;29;14;6
9;17;7;32;26;23;19;12;21;20;31;4;30;15;1;16;27;3;5;2;8;10;11;18;24;28;25;13;22;29;14;6;73;27524
73;26786;9;17;7;32;26;23;19;12;21;20;31;4;30;15;1;16;27;3;5;22;8;10;11;18;24;28;25;13;2;29;14;6
9;17;7;32;26;23;19;12;21;20;22;4;30;15;1;16;27;3;5;31;8;10;11;18;24;28;25;13;2;29;14;6;73;27226
73;27226;9;17;7;32;26;23;19;12;21;20;22;4;30;15;1;16;27;3;5;31;8;10;11;18;24;28;25;13;2;29;14;6
9;17;7;32;26;23;19;12;21;20;22;4;30;15;1;16;27;3;5;31;8;10;11;18;24;29;25;13;2;28;14;6;73;27866
73;27226;9;17;7;32;26;23;19;12;21;20;22;4;30;15;1;16;27;3;5;31;8;10;11;18;24;28;25;13;2;29;14;6
20;17;7;32;26;23;19;12;21;9;22;4;30;15;1;16;27;3;5;31;8;10;11;18;24;28;25;13;2;29;14;6;73;26196
73;26196;20;17;7;32;26;23;19;12;21;9;22;4;30;15;1;16;27;3;5;31;8;10;11;18;24;28;25;13;2;29;14;6
20;17;7;32;26;23;19;12;21;9;22;4;30;15;1;16;27;3;5;31;8;10;11;18;24;28;25;13;2;29;6;14;73;26196
73;26196;20;17;7;32;26;23;19;12;21;9;22;4;30;15;1;16;27;3;5;31;8;10;11;18;24;28;25;13;2;29;6;14
20;17;7;32;26;23;19;12;21;9;22;4;30;15;1;16;27;3;5;31;8;28;11;18;24;10;25;13;2;29;6;14;73;26570
73;26570;20;17;7;32;26;23;19;12;21;9;22;4;30;15;1;16;27;3;5;31;8;28;11;18;24;10;25;13;2;29;6;14
20;17;7;32;26;23;19;12;21;9;22;4;30;15;1;8;27;3;5;31;16;28;11;18;24;10;25;13;2;29;6;14;73;26290
73;26290;20;17;7;32;26;23;19;12;21;9;22;4;30;15;1;8;27;3;5;31;16;28;11;18;24;10;25;13;2;29;6;14
27;17;7;32;26;23;19;12;21;9;22;4;30;15;1;8;20;3;5;31;16;28;11;18;24;10;25;13;2;29;6;14;73;26290
73;26290;27;17;7;32;26;23;19;12;21;9;22;4;30;15;1;8;20;3;5;31;16;28;11;18;24;10;25;13;2;29;6;14
27;17;7;32;26;23;19;12;21;9;22;4;30;15;1;8;20;3;5;14;16;28;11;18;24;10;25;13;2;29;6;31;73;26738
73;26738;27;17;7;32;26;23;19;12;21;9;22;4;30;15;1;8;20;3;5;14;16;28;11;18;24;10;25;13;2;29;6;31
27;17;7;32;26;23;19;12;21;9;22;4;30;28;1;8;20;3;5;14;16;15;11;18;24;10;25;13;2;29;6;31;73;27380
73;26738;27;17;7;32;26;23;19;12;21;9;22;4;30;15;1;8;20;3;5;14;16;28;11;18;24;10;25;13;2;29;6;31
27;17;7;32;26;23;19;12;21;9;22;4;30;15;1;8;20;3;5;14;16;31;11;18;24;10;25;13;2;29;6;28;73;26858
73;26858;27;17;7;32;26;23;19;12;21;9;22;4;30;15;1;8;20;3;5;14;16;31;11;18;24;10;25;13;2;29;6;28
27;8;7;32;26;23;19;12;21;9;22;4;30;15;1;17;20;3;5;14;16;31;11;18;24;10;25;13;2;29;6;28;73;26644
74;26644;27;8;7;32;26;23;19;12;21;9;22;4;30;15;1;17;20;3;5;14;16;31;11;18;24;10;25;13;2;29;6;28
27;8;7;32;21;23;19;12;26;9;22;4;30;15;1;17;20;3;5;14;16;31;11;18;24;10;25;13;2;29;6;28;74;26724
74;26724;27;8;7;32;21;23;19;12;26;9;22;4;30;15;1;17;20;3;5;14;16;31;11;18;24;10;25;13;2;29;6;28
27;8;7;32;21;23;19;17;26;9;22;4;30;15;1;12;20;3;5;14;16;31;11;18;24;10;25;13;2;29;6;28;74;26984
74;26724;27;8;7;32;21;23;19;12;26;9;22;4;30;15;1;17;20;3;5;14;16;31;11;18;24;10;25;13;2;29;6;28
27;8;7;32;21;23;19;12;26;9;20;4;30;15;1;17;22;3;5;14;16;31;11;18;24;10;25;13;2;29;6;28;74;26524
74;26524;27;8;7;32;21;23;19;12;26;9;20;4;30;15;1;17;22;3;5;14;16;31;11;18;24;10;25;13;2;29;6;28
13;8;7;32;21;23;19;12;26;9;20;4;30;15;1;17;22;3;5;14;16;31;11;18;24;10;25;27;2;29;6;28;74;28304
74;28304;13;8;7;32;21;23;19;12;26;9;20;4;30;15;1;17;22;3;5;14;16;31;11;18;24;10;25;27;2;29;6;28
13;8;7;32;21;23;19;12;26;9;20;4;30;16;1;17;22;3;5;14;15;31;11;18;24;10;25;27;2;29;6;28;74;28284
74;28284;13;8;7;32;21;23;19;12;26;9;20;4;30;16;1;17;22;3;5;14;15;31;11;18;24;10;25;27;2;29;6;28
13;8;7;32;21;23;19;12;26;9;20;4;25;16;1;17;22;3;5;14;15;31;11;18;24;10;30;27;2;29;6;28;74;28484
74;28484;13;8;7;32;21;23;19;12;26;9;20;4;25;16;1;17;22;3;5;14;15;31;11;18;24;10;30;27;2;29;6;28
13;8;7;32;21;23;18;12;26;9;20;4;25;16;1;17;22;3;5;14;15;31;11;19;24;10;30;27;2;29;6;28;74;28384
74;28384;13;8;7;32;21;23;18;12;26;9;20;4;25;16;1;17;22;3;5;14;15;31;11;19;24;10;30;27;2;29;6;28
13;8;7;32;21;23;18;12;26;9;20;4;25;24;1;17;22;3;5;14;15;31;11;19;16;10;30;27;2;29;6;28;74;28332
74;28332;13;8;7;32;21;23;18;12;26;9;20;4;25;24;1;17;22;3;5;14;15;31;11;19;16;10;30;27;2;29;6;28
13;8;7;32;21;23;18;11;26;9;20;4;25;24;1;17;22;3;5;14;15;31;12;19;16;10;30;27;2;29;6;28;74;28232
74;28232;13;8;7;32;21;23;18;11;26;9;20;4;25;24;1;17;22;3;5;14;15;31;12;19;16;10;30;27;2;29;6;28
13;8;7;32;21;2;18;11;26;9;20;4;25;24;1;17;22;3;5;14;15;31;12;19;16;10;30;27;23;29;6;28;74;28428
74;28428;13;8;7;32;21;2;18;11;26;9;20;4;25;24;1;17;22;3;5;14;15;31;12;19;16;10;30;27;23;29;6;28
13;8;7;32;21;2;18;11;26;9;20;4;25;24;28;17;22;3;5;14;15;31;12;19;16;10;30;27;23;29;6;1;74;27790
74;27790;13;8;7;32;21;2;18;11;26;9;20;4;25;24;28;17;22;3;5;14;15;31;12;19;16;10;30;27;23;29;6;1
13;8;7;32;21;2;18;11;26;9;20;16;25;24;28;17;22;3;5;14;15;31;12;19;4;10;30;27;23;29;6;1;74;27630
74;27630;13;8;7;32;21;2;18;11;26;9;20;16;25;24;28;17;22;3;5;14;15;31;12;19;4;10;30;27;23;29;6;1
13;8;7;32;21;2;18;25;26;9;20;16;11;24;28;17;22;3;5;14;15;31;12;19;4;10;30;27;23;29;6;1;74;27766
74;27766;13;8;7;32;21;2;18;25;26;9;20;16;11;24;28;17;22;3;5;14;15;31;12;19;4;10;30;27;23;29;6;1
13;8;7;32;21;2;18;25;26;23;20;16;11;24;28;17;22;3;5;14;15;31;12;19;4;10;30;27;9;29;6;1;74;27150
74;27150;13;8;7;32;21;2;18;25;26;23;20;16;11;24;28;17;22;3;5;14;15;31;12;19;4;10;30;27;9;29;6;1
13;8;18;32;21;2;7;25;26;23;20;16;11;24;28;17;22;3;5;14;15;31;12;19;4;10;30;27;9;29;6;1;74;27118
74;27118;13;8;18;32;21;2;7;25;26;23;20;16;11;24;28;17;22;3;5;14;15;31;12;19;4;10;30;27;9;29;6;1
13;8;18;32;21;2;7;25;26;23;20;16;11;24;28;17;22;3;5;14;15;31;12;6;4;10;30;27;9;29;19;1;74;26682
74;26682;13;8;18;32;21;2;7;25;26;23;20;16;11;24;28;17;22;3;5;14;15;31;12;6;4;10;30;27;9;29;19;1
13;8;18;32;21;15;7;25;26;23;20;16;11;24;28;17;22;3;5;14;2;31;12;6;4;10;30;27;9;29;19;1;74;26922
74;26682;13;8;18;32;21;2;7;25;26;23;20;16;11;24;28;17;22;3;5;14;15;31;12;6;4;10;30;27;9;29;19;1
13;8;18;32;21;2;7;24;26;23;20;16;11;25;28;17;22;3;5;14;15;31;12;6;4;10;30;27;9;29;19;1;74;26762
74;26682;13;8;18;32;21;2;7;25;26;23;20;16;11;24;28;17;22;3;5;14;15;31;12;6;4;10;30;27;9;29;19;1
13;8;18;32;21;2;7;25;26;23;20;16;11;24;28;17;22;3;5;14;15;31;12;6;19;10;30;27;9;29;4;1;74;26890
74;26682;13;8;18;32;21;2;7;25;26;23;20;16;11;24;28;17;22;3;5;14;15;31;12;6;4;10;30;27;9;29;19;1
13;8;18;32;21;2;7;25;26;23;20;16;11;24;29;17;22;3;5;14;15;31;12;6;4;10;30;27;9;28;19;1;74;26962
75;26962;13;8;18;32;21;2;7;25;26;23;20;16;11;24;29;17;22;3;5;14;15;31;12;6;4;10;30;27;9;28;19;1
13;8;18;32;21;2;7;25;26;23;20;16;11;24;29;5;22;3;17;14;15;31;12;6;4;10;30;27;9;28;19;1;75;26878
75;26878;13;8;18;32;21;2;7;25;26;23;20;16;11;24;29;5;22;3;17;14;15;31;12;6;4;10;30;27;9;28;19;1
10;8;18;32;21;2;7;25;26;23;20;16;11;24;29;5;22;3;17;14;15;31;12;6;4;13;30;27;9;28;19;1;75;27118
75;26878;13;8;18;32;21;2;7;25;26;23;20;16;11;24;29;5;22;3;17;14;15;31;12;6;4;10;30;27;9;28;19;1
13;8;18;32;21;2;7;6;26;23;20;16;11;24;29;5;22;3;17;14;15;31;12;25;4;10;30;27;9;28;19;1;75;26414
75;26414;13;8;18;32;21;2;7;6;26;23;20;16;11;24;29;5;22;3;17;14;15;31;12;25;4;10;30;27;9;28;19;1
13;8;18;32;21;2;7;6;26;23;20;16;11;24;22;5;29;3;17;14;15;31;12;25;4;10;30;27;9;28;19;1;75;27154
75;26414;13;8;18;32;21;2;7;6;26;23;20;16;11;24;29;5;22;3;17;14;15;31;12;25;4;10;30;27;9;28;19;1
13;8;18;32;21;2;7;16;26;23;20;6;11;24;29;5;22;3;17;14;15;31;12;25;4;10;30;27;9;28;19;1;75;26694
75;26694;13;8;18;32;21;2;7;16;26;23;20;6;11;24;29;5;22;3;17;14;15;31;12;25;4;10;30;27;9;28;19;1
13;8;18;32;21;2;7;16;26;23;20;6;11;24;29;5;22;4;17;14;15;31;12;25;3;10;30;27;9;28;19;1;75;26754
75;26754;13;8;18;32;21;2;7;16;26;23;20;6;11;24;29;5;22;4;17;14;15;31;12;25;3;10;30;27;9;28;19;1
13;17;18;32;21;2;7;16;26;23;20;6;11;24;29;5;22;4;8;14;15;31;12;25;3;10;30;27;9;28;19;1;75;27000
75;26754;13;8;18;32;21;2;7;16;26;23;20;6;11;24;29;5;22;4;17;14;15;31;12;25;3;10;30;27;9;28;19;1
13;8;18;32;21;26;7;16;2;23;20;6;11;24;29;5;22;4;17;14;15;31;12;25;3;10;30;27;9;28;19;1;75;26070
75;26070;13;8;18;32;21;26;7;16;2;23;20;6;11;24;29;5;22;4;17;14;15;31;12;25;3;10;30;27;9;28;19;1
13;8;18;32;21;26;7;16;2;23;20;6;11;24;29;5;22;4;17;14;15;10;12;25;3;31;30;27;9;28;19;1;75;25776
75;25776;13;8;18;32;21;26;7;16;2;23;20;6;11;24;29;5;22;4;17;14;15;10;12;25;3;31;30;27;9;28;19;1
13;8;18;32;21;26;7;16;2;1;20;6;11;24;29;5;22;4;17;14;15;10;12;25;3;31;30;27;9;28;19;23;75;26230
75;26230;13;8;18;32;21;26;7;16;2;1;20;6;11;24;29;5;22;4;17;14;15;10;12;25;3;31;30;27;9;28;19;23
13;8;18;32;21;26;7;16;2;1;20;6;11;24;29;5;22;4;17;23;15;10;12;25;3;31;30;27;9;28;19;14;75;26570
75;26570;13;8;18;32;21;26;7;16;2;1;20;6;11;24;29;5;22;4;17;23;15;10;12;25;3;31;30;27;9;28;19;14
13;8;18;32;21;26;7;16;2;1;20;6;11;24;29;5;22;4;28;23;15;10;12;25;3;31;30;27;9;17;19;14;75;26850
75;26850;13;8;18;32;21;26;7;16;2;1;20;6;11;24;29;5;22;4;28;23;15;10;12;25;3;31;30;27;9;17;19;14
