"X1";"X278";"X48";"X43";"X2";"X45";"X41";"X46";"X17";"X61";"X10";"X20";"X58";"X38";"X11";"X31";"X37";"X15";"X1.1";"X51";"X32";"X49";"X24";"X23";"X39";"X22";"X28";"X13";"X35";"X50";"X9";"X26";"X40";"X25";"X21";"X30";"X14";"X27";"X57";"X54";"X19";"X62";"X18";"X8";"X7";"X60";"X3";"X34";"X33";"X52";"X16";"X44";"X64";"X4";"X36";"X47";"X59";"X42";"X6";"X29";"X56";"X12";"X53";"X5";"X63";"X55"
60;21;59;62;18;54;51;2;20;47;52;48;37;45;43;30;49;23;22;41;57;53;27;40;61;55;58;11;19;32;36;4;3;39;28;63;26;16;64;38;31;10;29;24;35;56;9;46;44;7;15;33;34;14;50;13;8;25;42;6;1;17;5;12;41;270
41;270;60;21;59;62;18;54;51;2;20;47;52;48;37;45;43;30;49;23;22;41;57;53;27;40;61;55;58;11;19;32;36;4;3;39;28;63;26;16;64;38;31;10;29;24;35;56;9;46;44;7;15;33;34;14;50;13;8;25;42;6;1;17;5;12
60;21;59;62;18;54;51;2;20;47;52;48;37;45;43;30;49;23;22;41;57;53;27;40;61;55;58;11;19;32;36;4;6;39;28;63;26;16;64;38;31;10;29;24;35;56;9;46;44;7;15;33;34;14;50;13;8;25;42;3;1;17;5;12;41;272
41;272;60;21;59;62;18;54;51;2;20;47;52;48;37;45;43;30;49;23;22;41;57;53;27;40;61;55;58;11;19;32;36;4;6;39;28;63;26;16;64;38;31;10;29;24;35;56;9;46;44;7;15;33;34;14;50;13;8;25;42;3;1;17;5;12
60;21;59;62;18;54;51;2;20;47;52;48;37;45;43;30;49;23;22;41;57;53;27;6;61;55;58;11;19;32;36;4;40;39;28;63;26;16;64;38;31;10;29;24;35;56;9;46;44;7;15;33;34;14;50;13;8;25;42;3;1;17;5;12;41;272
41;272;60;21;59;62;18;54;51;2;20;47;52;48;37;45;43;30;49;23;22;41;57;53;27;6;61;55;58;11;19;32;36;4;40;39;28;63;26;16;64;38;31;10;29;24;35;56;9;46;44;7;15;33;34;14;50;13;8;25;42;3;1;17;5;12
60;21;59;62;18;54;51;2;20;47;52;48;37;45;43;30;49;23;22;41;57;53;27;6;61;55;58;11;19;32;36;4;40;39;28;63;26;16;64;38;31;10;29;50;35;56;9;46;44;7;15;33;34;14;24;13;8;25;42;3;1;17;5;12;41;260
42;260;60;21;59;62;18;54;51;2;20;47;52;48;37;45;43;30;49;23;22;41;57;53;27;6;61;55;58;11;19;32;36;4;40;39;28;63;26;16;64;38;31;10;29;50;35;56;9;46;44;7;15;33;34;14;24;13;8;25;42;3;1;17;5;12
60;21;59;62;18;54;51;2;20;47;52;48;37;45;43;30;49;23;22;41;57;53;27;6;61;55;58;11;19;32;36;4;40;39;28;63;26;16;64;38;31;10;29;50;35;56;9;46;44;7;15;33;34;14;24;13;8;25;42;5;1;17;3;12;42;260
42;260;60;21;59;62;18;54;51;2;20;47;52;48;37;45;43;30;49;23;22;41;57;53;27;6;61;55;58;11;19;32;36;4;40;39;28;63;26;16;64;38;31;10;29;50;35;56;9;46;44;7;15;33;34;14;24;13;8;25;42;5;1;17;3;12
60;21;3;62;18;54;51;2;20;47;52;48;37;45;43;30;49;23;22;41;57;53;27;6;61;55;58;11;19;32;36;4;40;39;28;63;26;16;64;38;31;10;29;50;35;56;9;46;44;7;15;33;34;14;24;13;8;25;42;5;1;17;59;12;42;262
42;262;60;21;3;62;18;54;51;2;20;47;52;48;37;45;43;30;49;23;22;41;57;53;27;6;61;55;58;11;19;32;36;4;40;39;28;63;26;16;64;38;31;10;29;50;35;56;9;46;44;7;15;33;34;14;24;13;8;25;42;5;1;17;59;12
60;21;3;62;18;54;51;2;5;47;52;48;37;45;43;30;49;23;22;41;57;53;27;6;61;55;58;11;19;32;36;4;40;39;28;63;26;16;64;38;31;10;29;50;35;56;9;46;44;7;15;33;34;14;24;13;8;25;42;20;1;17;59;12;42;262
42;262;60;21;3;62;18;54;51;2;5;47;52;48;37;45;43;30;49;23;22;41;57;53;27;6;61;55;58;11;19;32;36;4;40;39;28;63;26;16;64;38;31;10;29;50;35;56;9;46;44;7;15;33;34;14;24;13;8;25;42;20;1;17;59;12
60;21;3;62;18;54;51;2;5;47;52;48;37;45;43;30;49;23;22;41;57;53;27;6;61;55;58;11;19;32;36;4;40;39;28;63;26;16;64;38;31;20;29;50;35;56;9;46;44;7;15;33;34;14;24;13;8;25;42;10;1;17;59;12;42;262
42;262;60;21;3;62;18;54;51;2;5;47;52;48;37;45;43;30;49;23;22;41;57;53;27;6;61;55;58;11;19;32;36;4;40;39;28;63;26;16;64;38;31;20;29;50;35;56;9;46;44;7;15;33;34;14;24;13;8;25;42;10;1;17;59;12
60;21;5;62;18;54;51;2;3;47;52;48;37;45;43;30;49;23;22;41;57;53;27;6;61;55;58;11;19;32;36;4;40;39;28;63;26;16;64;38;31;20;29;50;35;56;9;46;44;7;15;33;34;14;24;13;8;25;42;10;1;17;59;12;42;262
42;262;60;21;5;62;18;54;51;2;3;47;52;48;37;45;43;30;49;23;22;41;57;53;27;6;61;55;58;11;19;32;36;4;40;39;28;63;26;16;64;38;31;20;29;50;35;56;9;46;44;7;15;33;34;14;24;13;8;25;42;10;1;17;59;12
60;21;5;62;18;54;51;2;3;47;52;48;37;45;43;30;49;23;22;41;57;53;27;6;61;55;58;11;19;32;36;4;40;39;28;63;26;16;64;38;56;20;29;50;35;31;9;46;44;7;15;33;34;14;24;13;8;25;42;10;1;17;59;12;42;278
42;278;60;21;5;62;18;54;51;2;3;47;52;48;37;45;43;30;49;23;22;41;57;53;27;6;61;55;58;11;19;32;36;4;40;39;28;63;26;16;64;38;56;20;29;50;35;31;9;46;44;7;15;33;34;14;24;13;8;25;42;10;1;17;59;12
60;21;5;62;18;54;51;2;3;47;52;48;37;45;43;30;49;23;22;41;57;53;27;6;61;55;58;11;19;32;36;4;40;39;28;63;26;16;64;38;56;12;29;50;35;31;9;46;44;7;15;33;34;14;24;13;8;25;42;10;1;17;59;20;42;278
42;278;60;21;5;62;18;54;51;2;3;47;52;48;37;45;43;30;49;23;22;41;57;53;27;6;61;55;58;11;19;32;36;4;40;39;28;63;26;16;64;38;56;12;29;50;35;31;9;46;44;7;15;33;34;14;24;13;8;25;42;10;1;17;59;20
60;21;5;62;18;54;51;2;3;47;52;48;37;45;43;30;49;23;22;41;57;53;27;6;26;55;58;11;19;32;36;4;40;39;28;63;61;16;64;38;56;12;29;50;35;31;9;46;44;7;15;33;34;14;24;13;8;25;42;10;1;17;59;20;42;270
42;270;60;21;5;62;18;54;51;2;3;47;52;48;37;45;43;30;49;23;22;41;57;53;27;6;26;55;58;11;19;32;36;4;40;39;28;63;61;16;64;38;56;12;29;50;35;31;9;46;44;7;15;33;34;14;24;13;8;25;42;10;1;17;59;20
60;21;5;62;18;54;51;2;3;47;52;48;37;45;43;30;49;40;22;41;57;53;27;6;26;55;58;11;19;32;36;4;23;39;28;63;61;16;64;38;56;12;29;50;35;31;9;46;44;7;15;33;34;14;24;13;8;25;42;10;1;17;59;20;42;268
42;268;60;21;5;62;18;54;51;2;3;47;52;48;37;45;43;30;49;40;22;41;57;53;27;6;26;55;58;11;19;32;36;4;23;39;28;63;61;16;64;38;56;12;29;50;35;31;9;46;44;7;15;33;34;14;24;13;8;25;42;10;1;17;59;20
60;21;5;62;18;54;51;2;3;47;52;48;37;45;43;30;49;40;22;41;57;53;27;6;26;55;58;11;19;32;36;4;23;39;28;63;61;16;64;25;56;12;29;50;35;31;9;46;44;7;15;33;34;14;24;13;8;38;42;10;1;17;59;20;42;268
42;268;60;21;5;62;18;54;51;2;3;47;52;48;37;45;43;30;49;40;22;41;57;53;27;6;26;55;58;11;19;32;36;4;23;39;28;63;61;16;64;25;56;12;29;50;35;31;9;46;44;7;15;33;34;14;24;13;8;38;42;10;1;17;59;20
60;21;5;62;18;54;51;2;3;47;52;48;37;45;43;30;49;40;22;41;57;53;27;6;26;55;58;11;19;32;36;4;23;39;28;63;61;16;64;25;56;12;29;50;17;31;9;46;44;7;15;33;34;14;24;13;8;38;42;10;1;35;59;20;42;268
42;268;60;21;5;62;18;54;51;2;3;47;52;48;37;45;43;30;49;40;22;41;57;53;27;6;26;55;58;11;19;32;36;4;23;39;28;63;61;16;64;25;56;12;29;50;17;31;9;46;44;7;15;33;34;14;24;13;8;38;42;10;1;35;59;20
60;21;5;62;18;54;51;2;3;47;52;48;37;45;43;30;49;40;22;41;57;44;27;6;26;55;58;11;19;32;36;4;23;39;28;63;61;16;64;25;56;12;29;50;17;31;9;46;53;7;15;33;34;14;24;13;8;38;42;10;1;35;59;20;42;270
42;268;60;21;5;62;18;54;51;2;3;47;52;48;37;45;43;30;49;40;22;41;57;53;27;6;26;55;58;11;19;32;36;4;23;39;28;63;61;16;64;25;56;12;29;50;17;31;9;46;44;7;15;33;34;14;24;13;8;38;42;10;1;35;59;20
60;21;5;62;18;54;51;2;3;47;52;48;37;45;43;30;49;40;22;41;57;53;27;6;26;55;58;11;19;32;36;7;23;39;28;63;61;16;64;25;56;12;29;50;17;31;9;46;44;4;15;33;34;14;24;13;8;38;42;10;1;35;59;20;42;268
42;268;60;21;5;62;18;54;51;2;3;47;52;48;37;45;43;30;49;40;22;41;57;53;27;6;26;55;58;11;19;32;36;7;23;39;28;63;61;16;64;25;56;12;29;50;17;31;9;46;44;4;15;33;34;14;24;13;8;38;42;10;1;35;59;20
60;21;5;62;18;54;51;2;3;47;52;48;37;45;43;30;49;40;22;41;57;53;27;6;26;55;58;11;19;32;36;7;23;39;28;63;61;16;64;25;56;12;29;50;17;31;9;46;44;4;15;33;10;14;24;13;8;38;42;34;1;35;59;20;42;268
42;268;60;21;5;62;18;54;51;2;3;47;52;48;37;45;43;30;49;40;22;41;57;53;27;6;26;55;58;11;19;32;36;7;23;39;28;63;61;16;64;25;56;12;29;50;17;31;9;46;44;4;15;33;10;14;24;13;8;38;42;34;1;35;59;20
60;21;5;62;18;54;51;2;3;47;52;48;37;45;43;30;49;40;22;41;57;53;27;6;26;55;58;11;19;32;36;7;23;4;28;63;61;16;64;25;56;12;29;50;17;31;9;46;44;39;15;33;10;14;24;13;8;38;42;34;1;35;59;20;42;268
42;268;60;21;5;62;18;54;51;2;3;47;52;48;37;45;43;30;49;40;22;41;57;53;27;6;26;55;58;11;19;32;36;7;23;4;28;63;61;16;64;25;56;12;29;50;17;31;9;46;44;39;15;33;10;14;24;13;8;38;42;34;1;35;59;20
60;21;5;62;18;54;51;2;3;47;52;48;37;45;43;30;49;40;22;41;57;53;27;6;26;55;58;11;19;32;36;7;63;4;28;23;61;16;64;25;56;12;29;50;17;31;9;46;44;39;15;33;10;14;24;13;8;38;42;34;1;35;59;20;42;268
42;268;60;21;5;62;18;54;51;2;3;47;52;48;37;45;43;30;49;40;22;41;57;53;27;6;26;55;58;11;19;32;36;7;63;4;28;23;61;16;64;25;56;12;29;50;17;31;9;46;44;39;15;33;10;14;24;13;8;38;42;34;1;35;59;20
60;21;5;62;18;54;51;2;3;47;22;48;37;45;43;30;49;40;52;41;57;53;27;6;26;55;58;11;19;32;36;7;63;4;28;23;61;16;64;25;56;12;29;50;17;31;9;46;44;39;15;33;10;14;24;13;8;38;42;34;1;35;59;20;42;268
42;268;60;21;5;62;18;54;51;2;3;47;22;48;37;45;43;30;49;40;52;41;57;53;27;6;26;55;58;11;19;32;36;7;63;4;28;23;61;16;64;25;56;12;29;50;17;31;9;46;44;39;15;33;10;14;24;13;8;38;42;34;1;35;59;20
60;21;5;62;18;54;51;2;3;47;22;48;37;45;43;30;49;40;52;41;57;53;27;6;26;55;58;63;19;32;36;7;11;4;28;23;61;16;64;25;56;12;29;50;17;31;9;46;44;39;15;33;10;14;24;13;8;38;42;34;1;35;59;20;42;266
42;266;60;21;5;62;18;54;51;2;3;47;22;48;37;45;43;30;49;40;52;41;57;53;27;6;26;55;58;63;19;32;36;7;11;4;28;23;61;16;64;25;56;12;29;50;17;31;9;46;44;39;15;33;10;14;24;13;8;38;42;34;1;35;59;20
60;21;5;62;18;54;51;2;3;47;22;48;37;45;43;30;49;40;52;41;57;53;27;6;26;55;58;63;19;32;36;7;11;4;28;23;61;16;64;25;56;12;29;50;17;42;9;46;44;39;15;33;10;14;24;13;8;38;31;34;1;35;59;20;42;250
42;250;60;21;5;62;18;54;51;2;3;47;22;48;37;45;43;30;49;40;52;41;57;53;27;6;26;55;58;63;19;32;36;7;11;4;28;23;61;16;64;25;56;12;29;50;17;42;9;46;44;39;15;33;10;14;24;13;8;38;31;34;1;35;59;20
60;21;5;62;18;54;51;2;3;44;22;48;37;45;43;30;49;40;52;41;57;53;27;6;26;55;58;63;19;32;36;7;11;4;28;23;61;16;64;25;56;12;29;50;17;42;9;46;47;39;15;33;10;14;24;13;8;38;31;34;1;35;59;20;42;242
43;242;60;21;5;62;18;54;51;2;3;44;22;48;37;45;43;30;49;40;52;41;57;53;27;6;26;55;58;63;19;32;36;7;11;4;28;23;61;16;64;25;56;12;29;50;17;42;9;46;47;39;15;33;10;14;24;13;8;38;31;34;1;35;59;20
60;21;5;62;18;54;51;2;3;44;22;48;37;45;43;20;49;40;52;41;57;53;27;6;26;55;58;63;19;32;36;7;11;4;28;23;61;16;64;25;56;12;29;50;17;42;9;46;47;39;15;33;10;14;24;13;8;38;31;34;1;35;59;30;43;242
43;242;60;21;5;62;18;54;51;2;3;44;22;48;37;45;43;20;49;40;52;41;57;53;27;6;26;55;58;63;19;32;36;7;11;4;28;23;61;16;64;25;56;12;29;50;17;42;9;46;47;39;15;33;10;14;24;13;8;38;31;34;1;35;59;30
60;21;5;62;18;54;51;2;3;44;22;48;37;45;43;20;49;40;52;41;57;53;27;6;26;55;58;63;19;32;36;7;11;4;28;23;61;16;64;25;56;12;29;50;46;42;9;17;47;39;15;33;10;14;24;13;8;38;31;34;1;35;59;30;43;242
43;242;60;21;5;62;18;54;51;2;3;44;22;48;37;45;43;20;49;40;52;41;57;53;27;6;26;55;58;63;19;32;36;7;11;4;28;23;61;16;64;25;56;12;29;50;46;42;9;17;47;39;15;33;10;14;24;13;8;38;31;34;1;35;59;30
60;21;5;40;18;54;51;2;3;44;22;48;37;45;43;20;49;62;52;41;57;53;27;6;26;55;58;63;19;32;36;7;11;4;28;23;61;16;64;25;56;12;29;50;46;42;9;17;47;39;15;33;10;14;24;13;8;38;31;34;1;35;59;30;43;242
43;242;60;21;5;40;18;54;51;2;3;44;22;48;37;45;43;20;49;62;52;41;57;53;27;6;26;55;58;63;19;32;36;7;11;4;28;23;61;16;64;25;56;12;29;50;46;42;9;17;47;39;15;33;10;14;24;13;8;38;31;34;1;35;59;30
60;21;5;40;18;54;51;2;3;44;22;48;37;45;43;20;49;62;52;41;57;53;27;6;26;55;58;63;19;32;36;7;11;4;28;23;61;56;64;25;16;12;29;50;46;42;9;17;47;39;15;33;10;14;24;13;8;38;31;34;1;35;59;30;43;242
43;242;60;21;5;40;18;54;51;2;3;44;22;48;37;45;43;20;49;62;52;41;57;53;27;6;26;55;58;63;19;32;36;7;11;4;28;23;61;56;64;25;16;12;29;50;46;42;9;17;47;39;15;33;10;14;24;13;8;38;31;34;1;35;59;30
60;21;5;40;18;54;51;2;3;44;22;48;37;45;43;20;49;62;52;41;57;42;27;6;26;55;58;63;19;32;36;7;11;4;28;23;61;56;64;25;16;12;29;50;46;53;9;17;47;39;15;33;10;14;24;13;8;38;31;34;1;35;59;30;43;242
43;242;60;21;5;40;18;54;51;2;3;44;22;48;37;45;43;20;49;62;52;41;57;42;27;6;26;55;58;63;19;32;36;7;11;4;28;23;61;56;64;25;16;12;29;50;46;53;9;17;47;39;15;33;10;14;24;13;8;38;31;34;1;35;59;30
60;21;5;40;18;54;51;48;3;44;22;2;37;45;43;20;49;62;52;41;57;42;27;6;26;55;58;63;19;32;36;7;11;4;28;23;61;56;64;25;16;12;29;50;46;53;9;17;47;39;15;33;10;14;24;13;8;38;31;34;1;35;59;30;43;238
43;238;60;21;5;40;18;54;51;48;3;44;22;2;37;45;43;20;49;62;52;41;57;42;27;6;26;55;58;63;19;32;36;7;11;4;28;23;61;56;64;25;16;12;29;50;46;53;9;17;47;39;15;33;10;14;24;13;8;38;31;34;1;35;59;30
60;21;5;40;18;54;51;48;15;44;22;2;37;45;43;20;49;62;52;41;57;42;27;6;26;55;58;63;19;32;36;7;11;4;28;23;61;56;64;25;16;12;29;50;46;53;9;17;47;39;3;33;10;14;24;13;8;38;31;34;1;35;59;30;43;238
43;238;60;21;5;40;18;54;51;48;15;44;22;2;37;45;43;20;49;62;52;41;57;42;27;6;26;55;58;63;19;32;36;7;11;4;28;23;61;56;64;25;16;12;29;50;46;53;9;17;47;39;3;33;10;14;24;13;8;38;31;34;1;35;59;30
60;21;5;40;18;54;51;48;15;44;22;2;35;45;43;20;49;62;52;41;57;42;27;6;26;55;58;63;19;32;36;7;11;4;28;23;61;56;64;25;16;12;29;50;46;53;9;17;47;39;3;33;10;14;24;13;8;38;31;34;1;37;59;30;43;238
43;238;60;21;5;40;18;54;51;48;15;44;22;2;35;45;43;20;49;62;52;41;57;42;27;6;26;55;58;63;19;32;36;7;11;4;28;23;61;56;64;25;16;12;29;50;46;53;9;17;47;39;3;33;10;14;24;13;8;38;31;34;1;37;59;30
60;21;5;40;18;54;51;48;15;44;22;2;35;45;43;20;49;62;52;41;57;42;27;6;26;55;58;63;19;56;36;7;11;4;28;23;61;32;64;25;16;12;29;50;46;53;9;17;47;39;3;33;10;14;24;13;8;38;31;34;1;37;59;30;43;238
43;238;60;21;5;40;18;54;51;48;15;44;22;2;35;45;43;20;49;62;52;41;57;42;27;6;26;55;58;63;19;56;36;7;11;4;28;23;61;32;64;25;16;12;29;50;46;53;9;17;47;39;3;33;10;14;24;13;8;38;31;34;1;37;59;30
60;21;5;40;18;54;51;48;15;44;22;2;35;45;43;20;49;62;52;41;57;42;27;6;26;55;58;63;19;56;36;7;11;4;28;23;61;32;64;25;16;12;29;50;46;33;9;17;47;39;3;53;10;14;24;13;8;38;31;34;1;37;59;30;43;242
43;238;60;21;5;40;18;54;51;48;15;44;22;2;35;45;43;20;49;62;52;41;57;42;27;6;26;55;58;63;19;56;36;7;11;4;28;23;61;32;64;25;16;12;29;50;46;53;9;17;47;39;3;33;10;14;24;13;8;38;31;34;1;37;59;30
60;21;5;40;18;54;51;48;15;44;22;2;35;45;43;20;49;62;52;41;57;42;27;6;26;55;64;63;19;56;36;7;11;4;28;23;61;32;58;25;16;12;29;50;46;53;9;17;47;39;3;33;10;14;24;13;8;38;31;34;1;37;59;30;43;242
43;242;60;21;5;40;18;54;51;48;15;44;22;2;35;45;43;20;49;62;52;41;57;42;27;6;26;55;64;63;19;56;36;7;11;4;28;23;61;32;58;25;16;12;29;50;46;53;9;17;47;39;3;33;10;14;24;13;8;38;31;34;1;37;59;30
60;21;5;40;18;54;51;48;15;44;22;2;35;45;43;20;49;62;52;41;57;42;27;6;26;55;64;63;19;56;36;7;11;4;28;23;61;32;58;25;16;12;17;50;46;53;9;29;47;39;3;33;10;14;24;13;8;38;31;34;1;37;59;30;43;242
43;242;60;21;5;40;18;54;51;48;15;44;22;2;35;45;43;20;49;62;52;41;57;42;27;6;26;55;64;63;19;56;36;7;11;4;28;23;61;32;58;25;16;12;17;50;46;53;9;29;47;39;3;33;10;14;24;13;8;38;31;34;1;37;59;30
60;21;5;40;18;54;63;48;15;44;22;2;35;45;43;20;49;62;52;41;57;42;27;6;26;55;64;51;19;56;36;7;11;4;28;23;61;32;58;25;16;12;17;50;46;53;9;29;47;39;3;33;10;14;24;13;8;38;31;34;1;37;59;30;43;242
43;242;60;21;5;40;18;54;63;48;15;44;22;2;35;45;43;20;49;62;52;41;57;42;27;6;26;55;64;51;19;56;36;7;11;4;28;23;61;32;58;25;16;12;17;50;46;53;9;29;47;39;3;33;10;14;24;13;8;38;31;34;1;37;59;30
60;21;5;40;18;54;63;48;15;44;38;2;35;45;43;20;49;62;52;41;57;42;27;6;26;55;64;51;19;56;36;7;11;4;28;23;61;32;58;25;16;12;17;50;46;53;9;29;47;39;3;33;10;14;24;13;8;22;31;34;1;37;59;30;43;226
43;226;60;21;5;40;18;54;63;48;15;44;38;2;35;45;43;20;49;62;52;41;57;42;27;6;26;55;64;51;19;56;36;7;11;4;28;23;61;32;58;25;16;12;17;50;46;53;9;29;47;39;3;33;10;14;24;13;8;22;31;34;1;37;59;30
60;21;5;40;18;54;63;48;15;44;38;2;35;45;43;20;49;62;52;41;57;42;27;6;26;55;64;51;19;56;8;7;11;4;28;23;61;32;58;25;16;12;17;50;46;53;9;29;47;39;3;33;10;14;24;13;36;22;31;34;1;37;59;30;43;226
43;226;60;21;5;40;18;54;63;48;15;44;38;2;35;45;43;20;49;62;52;41;57;42;27;6;26;55;64;51;19;56;8;7;11;4;28;23;61;32;58;25;16;12;17;50;46;53;9;29;47;39;3;33;10;14;24;13;36;22;31;34;1;37;59;30
60;21;5;40;18;54;63;48;15;44;38;2;35;45;43;20;49;62;52;41;57;42;27;6;26;33;64;51;19;56;8;7;11;4;28;23;61;32;58;25;16;12;17;50;46;53;9;29;47;39;3;55;10;14;24;13;36;22;31;34;1;37;59;30;43;226
43;226;60;21;5;40;18;54;63;48;15;44;38;2;35;45;43;20;49;62;52;41;57;42;27;6;26;33;64;51;19;56;8;7;11;4;28;23;61;32;58;25;16;12;17;50;46;53;9;29;47;39;3;55;10;14;24;13;36;22;31;34;1;37;59;30
60;21;5;40;18;54;63;48;15;44;38;2;35;45;43;20;49;62;52;41;57;42;27;6;26;33;64;51;19;56;8;16;11;4;28;23;61;32;58;25;7;12;17;50;46;53;9;29;47;39;3;55;10;14;24;13;36;22;31;34;1;37;59;30;43;230
43;230;60;21;5;40;18;54;63;48;15;44;38;2;35;45;43;20;49;62;52;41;57;42;27;6;26;33;64;51;19;56;8;16;11;4;28;23;61;32;58;25;7;12;17;50;46;53;9;29;47;39;3;55;10;14;24;13;36;22;31;34;1;37;59;30
60;21;5;40;18;54;63;48;15;44;38;2;35;45;43;20;49;62;52;41;57;42;27;6;26;33;64;51;19;56;8;16;11;4;28;25;61;32;58;23;7;12;17;50;46;53;9;29;47;39;3;55;10;14;24;13;36;22;31;34;1;37;59;30;43;230
43;230;60;21;5;40;18;54;63;48;15;44;38;2;35;45;43;20;49;62;52;41;57;42;27;6;26;33;64;51;19;56;8;16;11;4;28;25;61;32;58;23;7;12;17;50;46;53;9;29;47;39;3;55;10;14;24;13;36;22;31;34;1;37;59;30
60;21;5;40;18;54;63;48;15;44;38;2;35;45;43;20;49;62;52;41;57;42;27;6;56;33;64;51;19;26;8;16;11;4;28;25;61;32;58;23;7;12;17;50;46;53;9;29;47;39;3;55;10;14;24;13;36;22;31;34;1;37;59;30;43;234
43;234;60;21;5;40;18;54;63;48;15;44;38;2;35;45;43;20;49;62;52;41;57;42;27;6;56;33;64;51;19;26;8;16;11;4;28;25;61;32;58;23;7;12;17;50;46;53;9;29;47;39;3;55;10;14;24;13;36;22;31;34;1;37;59;30
60;21;5;40;18;54;63;48;15;44;38;2;35;45;64;20;49;62;52;41;57;42;27;6;56;33;43;51;19;26;8;16;11;4;28;25;61;32;58;23;7;12;17;50;46;53;9;29;47;39;3;55;10;14;24;13;36;22;31;34;1;37;59;30;43;224
44;224;60;21;5;40;18;54;63;48;15;44;38;2;35;45;64;20;49;62;52;41;57;42;27;6;56;33;43;51;19;26;8;16;11;4;28;25;61;32;58;23;7;12;17;50;46;53;9;29;47;39;3;55;10;14;24;13;36;22;31;34;1;37;59;30
60;61;5;40;18;54;63;48;15;44;38;2;35;45;64;20;49;62;52;41;57;42;27;6;56;33;43;51;19;26;8;16;11;4;28;25;21;32;58;23;7;12;17;50;46;53;9;29;47;39;3;55;10;14;24;13;36;22;31;34;1;37;59;30;44;240
44;240;60;61;5;40;18;54;63;48;15;44;38;2;35;45;64;20;49;62;52;41;57;42;27;6;56;33;43;51;19;26;8;16;11;4;28;25;21;32;58;23;7;12;17;50;46;53;9;29;47;39;3;55;10;14;24;13;36;22;31;34;1;37;59;30
60;61;5;40;18;54;63;48;15;44;38;2;35;45;64;20;49;62;52;41;57;42;27;6;56;33;43;51;19;25;8;16;11;4;28;26;21;32;58;23;7;12;17;50;46;53;9;29;47;39;3;55;10;14;24;13;36;22;31;34;1;37;59;30;44;236
44;236;60;61;5;40;18;54;63;48;15;44;38;2;35;45;64;20;49;62;52;41;57;42;27;6;56;33;43;51;19;25;8;16;11;4;28;26;21;32;58;23;7;12;17;50;46;53;9;29;47;39;3;55;10;14;24;13;36;22;31;34;1;37;59;30
60;61;5;40;18;54;63;48;15;44;32;2;35;45;64;20;49;62;52;41;57;42;27;6;56;33;43;51;19;25;8;16;11;4;28;26;21;38;58;23;7;12;17;50;46;53;9;29;47;39;3;55;10;14;24;13;36;22;31;34;1;37;59;30;44;252
44;252;60;61;5;40;18;54;63;48;15;44;32;2;35;45;64;20;49;62;52;41;57;42;27;6;56;33;43;51;19;25;8;16;11;4;28;26;21;38;58;23;7;12;17;50;46;53;9;29;47;39;3;55;10;14;24;13;36;22;31;34;1;37;59;30
60;61;5;40;18;54;63;48;15;44;32;2;35;45;64;39;49;62;52;41;57;42;27;6;56;33;43;51;19;25;8;16;11;4;28;26;21;38;58;23;7;12;17;50;46;53;9;29;47;20;3;55;10;14;24;13;36;22;31;34;1;37;59;30;44;252
44;252;60;61;5;40;18;54;63;48;15;44;32;2;35;45;64;39;49;62;52;41;57;42;27;6;56;33;43;51;19;25;8;16;11;4;28;26;21;38;58;23;7;12;17;50;46;53;9;29;47;20;3;55;10;14;24;13;36;22;31;34;1;37;59;30
60;61;5;40;18;54;63;48;15;44;32;2;35;45;64;39;49;62;52;41;57;42;27;6;56;33;43;51;19;25;8;16;11;4;26;28;21;38;58;23;7;12;17;50;46;53;9;29;47;20;3;55;10;14;24;13;36;22;31;34;1;37;59;30;44;254
44;254;60;61;5;40;18;54;63;48;15;44;32;2;35;45;64;39;49;62;52;41;57;42;27;6;56;33;43;51;19;25;8;16;11;4;26;28;21;38;58;23;7;12;17;50;46;53;9;29;47;20;3;55;10;14;24;13;36;22;31;34;1;37;59;30
60;61;32;40;18;54;63;48;15;44;5;2;35;45;64;39;49;62;52;41;57;42;27;6;56;33;43;51;19;25;8;16;11;4;26;28;21;38;58;23;7;12;17;50;46;53;9;29;47;20;3;55;10;14;24;13;36;22;31;34;1;37;59;30;44;258
44;258;60;61;32;40;18;54;63;48;15;44;5;2;35;45;64;39;49;62;52;41;57;42;27;6;56;33;43;51;19;25;8;16;11;4;26;28;21;38;58;23;7;12;17;50;46;53;9;29;47;20;3;55;10;14;24;13;36;22;31;34;1;37;59;30
60;61;32;40;18;54;63;48;15;44;5;2;35;45;64;39;20;62;52;41;57;42;27;6;56;33;43;51;19;25;8;16;11;4;26;28;21;38;58;23;7;12;17;50;46;53;9;29;47;49;3;55;10;14;24;13;36;22;31;34;1;37;59;30;44;270
44;270;60;61;32;40;18;54;63;48;15;44;5;2;35;45;64;39;20;62;52;41;57;42;27;6;56;33;43;51;19;25;8;16;11;4;26;28;21;38;58;23;7;12;17;50;46;53;9;29;47;49;3;55;10;14;24;13;36;22;31;34;1;37;59;30
60;61;32;40;18;54;63;48;15;44;5;2;35;45;64;39;20;62;52;41;57;42;27;6;56;22;43;51;19;25;8;16;11;4;26;28;21;38;58;23;7;12;17;50;46;53;9;29;47;49;3;55;10;14;24;13;36;33;31;34;1;37;59;30;44;270
44;270;60;61;32;40;18;54;63;48;15;44;5;2;35;45;64;39;20;62;52;41;57;42;27;6;56;22;43;51;19;25;8;16;11;4;26;28;21;38;58;23;7;12;17;50;46;53;9;29;47;49;3;55;10;14;24;13;36;33;31;34;1;37;59;30
