"X1";"X304";"X47";"X9";"X51";"X42";"X54";"X35";"X28";"X5";"X43";"X16";"X60";"X24";"X55";"X63";"X12";"X62";"X46";"X37";"X13";"X1.1";"X20";"X38";"X7";"X44";"X34";"X53";"X4";"X11";"X61";"X52";"X32";"X41";"X50";"X58";"X8";"X30";"X33";"X48";"X45";"X64";"X49";"X57";"X18";"X29";"X10";"X17";"X27";"X6";"X2";"X40";"X15";"X56";"X39";"X21";"X3";"X36";"X59";"X23";"X19";"X25";"X22";"X31";"X26";"X14"
61;46;52;49;57;45;31;12;34;37;58;41;63;13;59;55;19;38;5;8;35;21;44;29;18;23;39;62;48;36;51;3;54;26;25;10;33;22;53;60;15;4;30;1;16;28;40;27;20;2;9;64;42;11;14;56;7;17;32;43;47;6;24;50;35;278
35;278;61;46;52;49;57;45;31;12;34;37;58;41;63;13;59;55;19;38;5;8;35;21;44;29;18;23;39;62;48;36;51;3;54;26;25;10;33;22;53;60;15;4;30;1;16;28;40;27;20;2;9;64;42;11;14;56;7;17;32;43;47;6;24;50
61;46;52;49;57;45;31;12;34;37;58;41;63;13;59;55;19;38;5;8;35;21;44;29;18;23;39;62;48;64;51;3;54;26;25;10;33;22;53;60;15;4;30;1;16;28;40;27;20;2;9;36;42;11;14;56;7;17;32;43;47;6;24;50;35;274
35;274;61;46;52;49;57;45;31;12;34;37;58;41;63;13;59;55;19;38;5;8;35;21;44;29;18;23;39;62;48;64;51;3;54;26;25;10;33;22;53;60;15;4;30;1;16;28;40;27;20;2;9;36;42;11;14;56;7;17;32;43;47;6;24;50
61;46;52;49;57;45;31;12;34;37;58;41;63;13;59;55;19;38;5;8;35;21;44;29;18;23;39;62;48;64;51;3;54;26;25;10;33;22;53;60;15;4;30;1;16;28;6;27;20;2;9;36;42;11;14;56;7;17;32;43;47;40;24;50;35;274
35;274;61;46;52;49;57;45;31;12;34;37;58;41;63;13;59;55;19;38;5;8;35;21;44;29;18;23;39;62;48;64;51;3;54;26;25;10;33;22;53;60;15;4;30;1;16;28;6;27;20;2;9;36;42;11;14;56;7;17;32;43;47;40;24;50
61;46;52;49;57;45;31;12;34;37;58;41;63;13;59;55;16;38;5;8;35;21;44;29;18;23;39;62;48;64;51;3;54;26;25;10;33;22;53;60;15;4;30;1;19;28;6;27;20;2;9;36;42;11;14;56;7;17;32;43;47;40;24;50;35;274
35;274;61;46;52;49;57;45;31;12;34;37;58;41;63;13;59;55;16;38;5;8;35;21;44;29;18;23;39;62;48;64;51;3;54;26;25;10;33;22;53;60;15;4;30;1;19;28;6;27;20;2;9;36;42;11;14;56;7;17;32;43;47;40;24;50
61;46;52;49;57;45;31;12;34;37;58;41;63;13;59;55;16;38;5;8;35;21;44;29;54;23;39;62;48;64;51;3;18;26;25;10;33;22;53;60;15;4;30;1;19;28;6;27;20;2;9;36;42;11;14;56;7;17;32;43;47;40;24;50;35;270
36;270;61;46;52;49;57;45;31;12;34;37;58;41;63;13;59;55;16;38;5;8;35;21;44;29;54;23;39;62;48;64;51;3;18;26;25;10;33;22;53;60;15;4;30;1;19;28;6;27;20;2;9;36;42;11;14;56;7;17;32;43;47;40;24;50
61;46;64;49;57;45;31;12;34;37;58;41;63;13;59;55;16;38;5;8;35;21;44;29;54;23;39;62;48;52;51;3;18;26;25;10;33;22;53;60;15;4;30;1;19;28;6;27;20;2;9;36;42;11;14;56;7;17;32;43;47;40;24;50;36;274
36;274;61;46;64;49;57;45;31;12;34;37;58;41;63;13;59;55;16;38;5;8;35;21;44;29;54;23;39;62;48;52;51;3;18;26;25;10;33;22;53;60;15;4;30;1;19;28;6;27;20;2;9;36;42;11;14;56;7;17;32;43;47;40;24;50
61;46;64;49;57;45;31;12;34;37;58;41;63;13;59;55;16;38;5;8;40;21;44;29;54;23;39;62;48;52;51;3;18;26;25;10;33;22;53;60;15;4;30;1;19;28;6;27;20;2;9;36;42;11;14;56;7;17;32;43;47;35;24;50;36;274
36;274;61;46;64;49;57;45;31;12;34;37;58;41;63;13;59;55;16;38;5;8;40;21;44;29;54;23;39;62;48;52;51;3;18;26;25;10;33;22;53;60;15;4;30;1;19;28;6;27;20;2;9;36;42;11;14;56;7;17;32;43;47;35;24;50
61;46;64;49;57;45;31;12;34;37;58;41;63;13;59;55;16;38;5;8;40;21;44;29;54;23;39;62;48;52;51;3;18;26;25;10;33;22;53;60;15;4;30;1;19;28;6;27;20;2;9;36;42;11;14;56;7;43;32;17;47;35;24;50;36;274
36;274;61;46;64;49;57;45;31;12;34;37;58;41;63;13;59;55;16;38;5;8;40;21;44;29;54;23;39;62;48;52;51;3;18;26;25;10;33;22;53;60;15;4;30;1;19;28;6;27;20;2;9;36;42;11;14;56;7;43;32;17;47;35;24;50
61;46;64;49;57;45;31;12;34;37;58;41;63;13;59;55;16;38;5;8;40;50;44;29;54;23;39;62;48;52;51;3;18;26;25;10;33;22;53;60;15;4;30;1;19;28;6;27;20;2;9;36;42;11;14;56;7;43;32;17;47;35;24;21;36;280
36;280;61;46;64;49;57;45;31;12;34;37;58;41;63;13;59;55;16;38;5;8;40;50;44;29;54;23;39;62;48;52;51;3;18;26;25;10;33;22;53;60;15;4;30;1;19;28;6;27;20;2;9;36;42;11;14;56;7;43;32;17;47;35;24;21
61;46;64;49;57;45;31;12;34;37;58;41;63;13;59;55;16;38;5;8;40;50;44;29;54;23;39;62;20;52;51;3;18;26;25;10;33;22;53;60;15;4;30;1;19;28;6;27;48;2;9;36;42;11;14;56;7;43;32;17;47;35;24;21;36;280
36;280;61;46;64;49;57;45;31;12;34;37;58;41;63;13;59;55;16;38;5;8;40;50;44;29;54;23;39;62;20;52;51;3;18;26;25;10;33;22;53;60;15;4;30;1;19;28;6;27;48;2;9;36;42;11;14;56;7;43;32;17;47;35;24;21
61;46;64;49;57;45;31;18;34;37;58;41;63;13;59;55;16;38;5;8;40;50;44;29;54;23;39;62;20;52;51;3;12;26;25;10;33;22;53;60;15;4;30;1;19;28;6;27;48;2;9;36;42;11;14;56;7;43;32;17;47;35;24;21;36;286
36;286;61;46;64;49;57;45;31;18;34;37;58;41;63;13;59;55;16;38;5;8;40;50;44;29;54;23;39;62;20;52;51;3;12;26;25;10;33;22;53;60;15;4;30;1;19;28;6;27;48;2;9;36;42;11;14;56;7;43;32;17;47;35;24;21
61;46;64;49;57;45;31;18;34;37;58;41;63;13;20;55;16;38;5;8;40;50;44;29;54;23;39;62;59;52;51;3;12;26;25;10;33;22;53;60;15;4;30;1;19;28;6;27;48;2;9;36;42;11;14;56;7;43;32;17;47;35;24;21;36;288
36;288;61;46;64;49;57;45;31;18;34;37;58;41;63;13;20;55;16;38;5;8;40;50;44;29;54;23;39;62;59;52;51;3;12;26;25;10;33;22;53;60;15;4;30;1;19;28;6;27;48;2;9;36;42;11;14;56;7;43;32;17;47;35;24;21
61;46;64;49;57;45;31;18;34;37;58;41;63;13;20;50;16;38;5;8;40;55;44;29;54;23;39;62;59;52;51;3;12;26;25;10;33;22;53;60;15;4;30;1;19;28;6;27;48;2;9;36;42;11;14;56;7;43;32;17;47;35;24;21;36;286
36;286;61;46;64;49;57;45;31;18;34;37;58;41;63;13;20;50;16;38;5;8;40;55;44;29;54;23;39;62;59;52;51;3;12;26;25;10;33;22;53;60;15;4;30;1;19;28;6;27;48;2;9;36;42;11;14;56;7;43;32;17;47;35;24;21
61;46;64;49;57;45;31;18;34;37;58;41;63;13;20;50;16;38;5;8;40;55;44;29;54;23;39;62;59;52;51;3;12;26;25;10;33;22;53;60;15;4;30;7;19;28;6;27;48;2;9;36;42;11;14;56;1;43;32;17;47;35;24;21;36;294
36;294;61;46;64;49;57;45;31;18;34;37;58;41;63;13;20;50;16;38;5;8;40;55;44;29;54;23;39;62;59;52;51;3;12;26;25;10;33;22;53;60;15;4;30;7;19;28;6;27;48;2;9;36;42;11;14;56;1;43;32;17;47;35;24;21
61;46;64;49;57;45;31;58;34;37;18;41;63;13;20;50;16;38;5;8;40;55;44;29;54;23;39;62;59;52;51;3;12;26;25;10;33;22;53;60;15;4;30;7;19;28;6;27;48;2;9;36;42;11;14;56;1;43;32;17;47;35;24;21;36;294
36;294;61;46;64;49;57;45;31;58;34;37;18;41;63;13;20;50;16;38;5;8;40;55;44;29;54;23;39;62;59;52;51;3;12;26;25;10;33;22;53;60;15;4;30;7;19;28;6;27;48;2;9;36;42;11;14;56;1;43;32;17;47;35;24;21
61;46;64;49;57;45;31;58;34;37;22;41;63;13;20;50;16;38;5;8;40;55;44;29;54;23;39;62;59;52;51;3;12;26;25;10;33;18;53;60;15;4;30;7;19;28;6;27;48;2;9;36;42;11;14;56;1;43;32;17;47;35;24;21;36;290
36;290;61;46;64;49;57;45;31;58;34;37;22;41;63;13;20;50;16;38;5;8;40;55;44;29;54;23;39;62;59;52;51;3;12;26;25;10;33;18;53;60;15;4;30;7;19;28;6;27;48;2;9;36;42;11;14;56;1;43;32;17;47;35;24;21
61;46;64;49;57;45;31;58;34;37;22;41;63;13;20;50;16;38;5;8;40;55;44;29;54;23;39;62;59;52;51;3;12;26;25;10;33;18;53;60;15;4;30;7;32;28;6;27;48;2;9;36;42;11;14;56;1;43;19;17;47;35;24;21;36;290
36;290;61;46;64;49;57;45;31;58;34;37;22;41;63;13;20;50;16;38;5;8;40;55;44;29;54;23;39;62;59;52;51;3;12;26;25;10;33;18;53;60;15;4;30;7;32;28;6;27;48;2;9;36;42;11;14;56;1;43;19;17;47;35;24;21
61;46;64;49;57;45;31;58;34;37;22;41;50;13;20;63;16;38;5;8;40;55;44;29;54;23;39;62;59;52;51;3;12;26;25;10;33;18;53;60;15;4;30;7;32;28;6;27;48;2;9;36;42;11;14;56;1;43;19;17;47;35;24;21;36;290
36;290;61;46;64;49;57;45;31;58;34;37;22;41;50;13;20;63;16;38;5;8;40;55;44;29;54;23;39;62;59;52;51;3;12;26;25;10;33;18;53;60;15;4;30;7;32;28;6;27;48;2;9;36;42;11;14;56;1;43;19;17;47;35;24;21
61;46;64;49;57;45;31;58;34;37;22;41;50;13;20;63;16;38;5;8;40;55;44;29;54;23;39;62;59;52;51;3;12;32;25;10;33;18;53;60;15;4;30;7;26;28;6;27;48;2;9;36;42;11;14;56;1;43;19;17;47;35;24;21;36;290
36;290;61;46;64;49;57;45;31;58;34;37;22;41;50;13;20;63;16;38;5;8;40;55;44;29;54;23;39;62;59;52;51;3;12;32;25;10;33;18;53;60;15;4;30;7;26;28;6;27;48;2;9;36;42;11;14;56;1;43;19;17;47;35;24;21
61;46;64;49;57;45;31;58;34;37;8;41;50;13;20;63;16;38;5;22;40;55;44;29;54;23;39;62;59;52;51;3;12;32;25;10;33;18;53;60;15;4;30;7;26;28;6;27;48;2;9;36;42;11;14;56;1;43;19;17;47;35;24;21;36;286
36;286;61;46;64;49;57;45;31;58;34;37;8;41;50;13;20;63;16;38;5;22;40;55;44;29;54;23;39;62;59;52;51;3;12;32;25;10;33;18;53;60;15;4;30;7;26;28;6;27;48;2;9;36;42;11;14;56;1;43;19;17;47;35;24;21
61;46;64;49;57;45;31;58;34;37;8;13;50;41;20;63;16;38;5;22;40;55;44;29;54;23;39;62;59;52;51;3;12;32;25;10;33;18;53;60;15;4;30;7;26;28;6;27;48;2;9;36;42;11;14;56;1;43;19;17;47;35;24;21;36;294
36;294;61;46;64;49;57;45;31;58;34;37;8;13;50;41;20;63;16;38;5;22;40;55;44;29;54;23;39;62;59;52;51;3;12;32;25;10;33;18;53;60;15;4;30;7;26;28;6;27;48;2;9;36;42;11;14;56;1;43;19;17;47;35;24;21
61;46;64;49;57;45;31;58;34;37;8;13;50;41;20;63;16;38;5;22;40;55;44;29;54;23;39;62;59;52;51;3;12;32;25;10;33;18;53;60;15;1;30;7;26;28;6;27;48;2;9;36;42;11;14;56;4;43;19;17;47;35;24;21;36;294
36;294;61;46;64;49;57;45;31;58;34;37;8;13;50;41;20;63;16;38;5;22;40;55;44;29;54;23;39;62;59;52;51;3;12;32;25;10;33;18;53;60;15;1;30;7;26;28;6;27;48;2;9;36;42;11;14;56;4;43;19;17;47;35;24;21
61;46;64;49;57;45;31;58;34;37;8;13;47;41;20;63;16;38;5;22;40;55;44;29;54;23;39;62;59;52;51;3;12;32;25;10;33;18;53;60;15;1;30;7;26;28;6;27;48;2;9;36;42;11;14;56;4;43;19;17;50;35;24;21;36;294
36;294;61;46;64;49;57;45;31;58;34;37;8;13;47;41;20;63;16;38;5;22;40;55;44;29;54;23;39;62;59;52;51;3;12;32;25;10;33;18;53;60;15;1;30;7;26;28;6;27;48;2;9;36;42;11;14;56;4;43;19;17;50;35;24;21
1;46;64;49;57;45;31;58;34;37;8;13;47;41;20;63;16;38;5;22;40;55;44;29;54;23;39;62;59;52;51;3;12;32;25;10;33;18;53;60;15;61;30;7;26;28;6;27;48;2;9;36;42;11;14;56;4;43;19;17;50;35;24;21;36;294
36;294;1;46;64;49;57;45;31;58;34;37;8;13;47;41;20;63;16;38;5;22;40;55;44;29;54;23;39;62;59;52;51;3;12;32;25;10;33;18;53;60;15;61;30;7;26;28;6;27;48;2;9;36;42;11;14;56;4;43;19;17;50;35;24;21
1;46;64;49;57;45;31;58;34;37;8;13;47;41;20;63;16;38;5;22;40;55;44;29;54;23;39;62;59;52;36;3;12;32;25;10;33;18;53;60;15;61;30;7;26;28;6;27;48;2;9;51;42;11;14;56;4;43;19;17;50;35;24;21;36;294
37;294;1;46;64;49;57;45;31;58;34;37;8;13;47;41;20;63;16;38;5;22;40;55;44;29;54;23;39;62;59;52;36;3;12;32;25;10;33;18;53;60;15;61;30;7;26;28;6;27;48;2;9;51;42;11;14;56;4;43;19;17;50;35;24;21
1;46;64;49;57;45;31;58;34;37;8;13;47;41;20;63;16;38;5;22;40;55;44;29;54;23;39;62;59;52;36;3;12;32;25;10;33;18;53;60;15;61;30;7;26;28;6;27;48;2;9;50;42;11;14;56;4;43;19;17;51;35;24;21;37;294
37;294;1;46;64;49;57;45;31;58;34;37;8;13;47;41;20;63;16;38;5;22;40;55;44;29;54;23;39;62;59;52;36;3;12;32;25;10;33;18;53;60;15;61;30;7;26;28;6;27;48;2;9;50;42;11;14;56;4;43;19;17;51;35;24;21
1;46;64;49;57;45;31;58;48;37;8;13;47;41;20;63;16;38;5;22;40;55;44;29;54;23;39;62;59;52;36;3;12;32;25;10;33;18;53;60;15;61;30;7;26;28;6;27;34;2;9;50;42;11;14;56;4;43;19;17;51;35;24;21;37;294
37;294;1;46;64;49;57;45;31;58;48;37;8;13;47;41;20;63;16;38;5;22;40;55;44;29;54;23;39;62;59;52;36;3;12;32;25;10;33;18;53;60;15;61;30;7;26;28;6;27;34;2;9;50;42;11;14;56;4;43;19;17;51;35;24;21
1;46;64;49;57;45;31;58;48;37;8;13;47;41;20;63;16;38;5;22;40;55;44;29;53;23;39;62;59;52;36;3;12;32;25;10;33;18;54;60;15;61;30;7;26;28;6;27;34;2;9;50;42;11;14;56;4;43;19;17;51;35;24;21;37;300
37;300;1;46;64;49;57;45;31;58;48;37;8;13;47;41;20;63;16;38;5;22;40;55;44;29;53;23;39;62;59;52;36;3;12;32;25;10;33;18;54;60;15;61;30;7;26;28;6;27;34;2;9;50;42;11;14;56;4;43;19;17;51;35;24;21
1;46;56;49;57;45;31;58;48;37;8;13;47;41;20;63;16;38;5;22;40;55;44;29;53;23;39;62;59;52;36;3;12;32;25;10;33;18;54;60;15;61;30;7;26;28;6;27;34;2;9;50;42;11;14;64;4;43;19;17;51;35;24;21;37;298
37;298;1;46;56;49;57;45;31;58;48;37;8;13;47;41;20;63;16;38;5;22;40;55;44;29;53;23;39;62;59;52;36;3;12;32;25;10;33;18;54;60;15;61;30;7;26;28;6;27;34;2;9;50;42;11;14;64;4;43;19;17;51;35;24;21
1;46;56;49;57;45;31;58;48;37;8;13;47;41;20;63;16;38;5;22;40;55;44;29;53;23;39;62;59;52;36;3;12;2;25;10;33;18;54;60;15;61;30;7;26;28;6;27;34;32;9;50;42;11;14;64;4;43;19;17;51;35;24;21;37;298
37;298;1;46;56;49;57;45;31;58;48;37;8;13;47;41;20;63;16;38;5;22;40;55;44;29;53;23;39;62;59;52;36;3;12;2;25;10;33;18;54;60;15;61;30;7;26;28;6;27;34;32;9;50;42;11;14;64;4;43;19;17;51;35;24;21
1;46;56;49;57;45;31;58;48;37;8;13;47;41;20;63;16;38;5;22;40;55;44;29;53;23;39;62;59;52;36;3;12;2;25;10;33;18;54;60;15;24;30;7;26;28;6;27;34;32;9;50;42;11;14;64;4;43;19;17;51;35;61;21;37;298
37;298;1;46;56;49;57;45;31;58;48;37;8;13;47;41;20;63;16;38;5;22;40;55;44;29;53;23;39;62;59;52;36;3;12;2;25;10;33;18;54;60;15;24;30;7;26;28;6;27;34;32;9;50;42;11;14;64;4;43;19;17;51;35;61;21
1;46;2;49;57;45;31;58;48;37;8;13;47;41;20;63;16;38;5;22;40;55;44;29;53;23;39;62;59;52;36;3;12;56;25;10;33;18;54;60;15;24;30;7;26;28;6;27;34;32;9;50;42;11;14;64;4;43;19;17;51;35;61;21;37;302
37;302;1;46;2;49;57;45;31;58;48;37;8;13;47;41;20;63;16;38;5;22;40;55;44;29;53;23;39;62;59;52;36;3;12;56;25;10;33;18;54;60;15;24;30;7;26;28;6;27;34;32;9;50;42;11;14;64;4;43;19;17;51;35;61;21
1;46;2;49;57;45;31;58;48;37;8;13;47;41;20;63;16;38;5;22;40;55;44;29;53;23;39;62;7;52;36;3;12;56;25;10;33;18;54;60;15;24;30;59;26;28;6;27;34;32;9;50;42;11;14;64;4;43;19;17;51;35;61;21;37;310
37;310;1;46;2;49;57;45;31;58;48;37;8;13;47;41;20;63;16;38;5;22;40;55;44;29;53;23;39;62;7;52;36;3;12;56;25;10;33;18;54;60;15;24;30;59;26;28;6;27;34;32;9;50;42;11;14;64;4;43;19;17;51;35;61;21
1;46;2;49;57;45;31;58;48;37;8;13;47;41;20;63;16;38;5;22;40;55;44;29;53;23;39;62;7;52;36;3;12;56;25;10;33;18;54;60;15;24;30;42;26;28;6;27;34;32;9;50;59;11;14;64;4;43;19;17;51;35;61;21;37;298
37;298;1;46;2;49;57;45;31;58;48;37;8;13;47;41;20;63;16;38;5;22;40;55;44;29;53;23;39;62;7;52;36;3;12;56;25;10;33;18;54;60;15;24;30;42;26;28;6;27;34;32;9;50;59;11;14;64;4;43;19;17;51;35;61;21
1;46;2;49;57;45;31;58;48;37;8;13;43;41;20;63;16;38;5;22;40;55;44;29;53;23;39;62;7;52;36;3;12;56;25;10;33;18;54;60;15;24;30;42;26;28;6;27;34;32;9;50;59;11;14;64;4;47;19;17;51;35;61;21;37;298
37;298;1;46;2;49;57;45;31;58;48;37;8;13;43;41;20;63;16;38;5;22;40;55;44;29;53;23;39;62;7;52;36;3;12;56;25;10;33;18;54;60;15;24;30;42;26;28;6;27;34;32;9;50;59;11;14;64;4;47;19;17;51;35;61;21
1;46;2;49;57;45;31;58;10;37;8;13;43;41;20;63;16;38;5;22;40;55;44;29;53;23;39;62;7;52;36;3;12;56;25;48;33;18;54;60;15;24;30;42;26;28;6;27;34;32;9;50;59;11;14;64;4;47;19;17;51;35;61;21;37;298
37;298;1;46;2;49;57;45;31;58;10;37;8;13;43;41;20;63;16;38;5;22;40;55;44;29;53;23;39;62;7;52;36;3;12;56;25;48;33;18;54;60;15;24;30;42;26;28;6;27;34;32;9;50;59;11;14;64;4;47;19;17;51;35;61;21
1;46;2;49;57;45;31;58;10;37;8;13;43;41;20;63;16;38;5;22;40;47;44;29;53;23;39;62;7;52;36;3;12;56;25;48;33;18;54;60;15;24;30;42;26;28;6;27;34;32;9;50;59;11;14;64;4;55;19;17;51;35;61;21;37;294
37;294;1;46;2;49;57;45;31;58;10;37;8;13;43;41;20;63;16;38;5;22;40;47;44;29;53;23;39;62;7;52;36;3;12;56;25;48;33;18;54;60;15;24;30;42;26;28;6;27;34;32;9;50;59;11;14;64;4;55;19;17;51;35;61;21
1;46;2;49;57;45;31;58;10;37;8;13;43;41;20;63;16;38;5;35;40;47;44;29;53;23;39;62;7;52;36;3;12;56;25;48;33;18;54;60;15;24;30;42;26;28;6;27;34;32;9;50;59;11;14;64;4;55;19;17;51;22;61;21;37;284
37;284;1;46;2;49;57;45;31;58;10;37;8;13;43;41;20;63;16;38;5;35;40;47;44;29;53;23;39;62;7;52;36;3;12;56;25;48;33;18;54;60;15;24;30;42;26;28;6;27;34;32;9;50;59;11;14;64;4;55;19;17;51;22;61;21
1;46;2;49;57;45;31;58;10;37;8;13;43;41;20;63;16;38;5;35;40;47;44;29;53;23;39;62;7;52;36;3;12;56;25;50;33;18;54;60;15;24;30;42;26;28;6;27;34;32;9;48;59;11;14;64;4;55;19;17;51;22;61;21;37;284
37;284;1;46;2;49;57;45;31;58;10;37;8;13;43;41;20;63;16;38;5;35;40;47;44;29;53;23;39;62;7;52;36;3;12;56;25;50;33;18;54;60;15;24;30;42;26;28;6;27;34;32;9;48;59;11;14;64;4;55;19;17;51;22;61;21
1;46;2;49;57;45;31;58;10;37;8;13;43;41;20;63;16;38;5;35;40;47;44;29;53;23;39;62;7;52;36;3;12;56;25;50;33;18;54;60;15;24;30;42;26;28;6;27;34;32;9;48;59;11;14;64;19;55;4;17;51;22;61;21;37;284
37;284;1;46;2;49;57;45;31;58;10;37;8;13;43;41;20;63;16;38;5;35;40;47;44;29;53;23;39;62;7;52;36;3;12;56;25;50;33;18;54;60;15;24;30;42;26;28;6;27;34;32;9;48;59;11;14;64;19;55;4;17;51;22;61;21
1;46;2;49;57;45;31;58;10;37;8;13;43;41;20;63;16;38;5;35;40;47;44;29;53;23;39;62;7;52;36;3;12;56;25;50;34;18;54;60;15;24;30;42;26;28;6;27;33;32;9;48;59;11;14;64;19;55;4;17;51;22;61;21;37;280
37;280;1;46;2;49;57;45;31;58;10;37;8;13;43;41;20;63;16;38;5;35;40;47;44;29;53;23;39;62;7;52;36;3;12;56;25;50;34;18;54;60;15;24;30;42;26;28;6;27;33;32;9;48;59;11;14;64;19;55;4;17;51;22;61;21
1;46;2;49;57;45;6;58;10;37;8;13;43;41;20;63;16;38;5;35;40;47;44;29;53;23;39;62;7;52;36;3;12;56;25;50;34;18;54;60;15;24;30;42;26;28;31;27;33;32;9;48;59;11;14;64;19;55;4;17;51;22;61;21;37;280
37;280;1;46;2;49;57;45;6;58;10;37;8;13;43;41;20;63;16;38;5;35;40;47;44;29;53;23;39;62;7;52;36;3;12;56;25;50;34;18;54;60;15;24;30;42;26;28;31;27;33;32;9;48;59;11;14;64;19;55;4;17;51;22;61;21
1;46;2;49;57;45;6;58;10;37;8;13;43;41;20;63;16;38;5;35;40;47;44;29;53;23;39;62;7;52;36;3;12;56;25;50;22;18;54;60;15;24;30;42;26;28;31;27;33;32;9;48;59;11;14;64;19;55;4;17;51;34;61;21;37;288
37;288;1;46;2;49;57;45;6;58;10;37;8;13;43;41;20;63;16;38;5;35;40;47;44;29;53;23;39;62;7;52;36;3;12;56;25;50;22;18;54;60;15;24;30;42;26;28;31;27;33;32;9;48;59;11;14;64;19;55;4;17;51;34;61;21
1;46;2;49;57;45;6;58;10;37;8;13;43;33;20;63;16;38;5;35;40;47;44;29;53;23;39;62;7;52;36;3;12;56;25;50;22;18;54;60;15;24;30;42;26;28;31;27;41;32;9;48;59;11;14;64;19;55;4;17;51;34;61;21;37;288
37;288;1;46;2;49;57;45;6;58;10;37;8;13;43;33;20;63;16;38;5;35;40;47;44;29;53;23;39;62;7;52;36;3;12;56;25;50;22;18;54;60;15;24;30;42;26;28;31;27;41;32;9;48;59;11;14;64;19;55;4;17;51;34;61;21
1;46;2;49;57;45;6;58;10;37;8;13;43;33;20;63;16;38;5;35;40;47;44;29;53;23;39;62;7;52;36;3;12;56;25;50;22;18;54;60;15;24;30;42;26;28;31;27;41;32;9;48;59;11;14;64;19;61;4;17;51;34;55;21;37;288
38;288;1;46;2;49;57;45;6;58;10;37;8;13;43;33;20;63;16;38;5;35;40;47;44;29;53;23;39;62;7;52;36;3;12;56;25;50;22;18;54;60;15;24;30;42;26;28;31;27;41;32;9;48;59;11;14;64;19;61;4;17;51;34;55;21
1;46;2;49;27;45;6;58;10;37;8;13;43;33;20;63;16;38;5;35;40;47;44;29;53;23;39;62;7;52;36;3;12;56;25;50;22;18;54;60;15;24;30;42;26;28;31;57;41;32;9;48;59;11;14;64;19;61;4;17;51;34;55;21;38;288
38;288;1;46;2;49;27;45;6;58;10;37;8;13;43;33;20;63;16;38;5;35;40;47;44;29;53;23;39;62;7;52;36;3;12;56;25;50;22;18;54;60;15;24;30;42;26;28;31;57;41;32;9;48;59;11;14;64;19;61;4;17;51;34;55;21
1;46;2;49;27;45;6;58;10;37;20;13;43;33;8;63;16;38;5;35;40;47;44;29;53;23;39;62;7;52;36;3;12;56;25;50;22;18;54;60;15;24;30;42;26;28;31;57;41;32;9;48;59;11;14;64;19;61;4;17;51;34;55;21;38;288
38;288;1;46;2;49;27;45;6;58;10;37;20;13;43;33;8;63;16;38;5;35;40;47;44;29;53;23;39;62;7;52;36;3;12;56;25;50;22;18;54;60;15;24;30;42;26;28;31;57;41;32;9;48;59;11;14;64;19;61;4;17;51;34;55;21
1;46;2;49;27;45;6;58;10;37;20;13;43;33;8;63;16;38;5;35;40;47;44;29;53;23;39;62;7;52;36;3;12;56;25;50;22;32;54;60;15;24;30;42;26;28;31;57;41;18;9;48;59;11;14;64;19;61;4;17;51;34;55;21;38;288
38;288;1;46;2;49;27;45;6;58;10;37;20;13;43;33;8;63;16;38;5;35;40;47;44;29;53;23;39;62;7;52;36;3;12;56;25;50;22;32;54;60;15;24;30;42;26;28;31;57;41;18;9;48;59;11;14;64;19;61;4;17;51;34;55;21
1;46;2;49;27;45;6;58;10;37;20;13;43;33;8;29;16;38;5;35;40;47;44;63;53;23;39;62;7;52;36;3;12;56;25;50;22;32;54;60;15;24;30;42;26;28;31;57;41;18;9;48;59;11;14;64;19;61;4;17;51;34;55;21;38;288
38;288;1;46;2;49;27;45;6;58;10;37;20;13;43;33;8;29;16;38;5;35;40;47;44;63;53;23;39;62;7;52;36;3;12;56;25;50;22;32;54;60;15;24;30;42;26;28;31;57;41;18;9;48;59;11;14;64;19;61;4;17;51;34;55;21
1;46;2;49;27;45;6;58;10;37;20;13;43;33;8;29;16;38;5;35;40;61;44;63;53;23;39;62;7;52;36;3;12;56;25;50;22;32;54;60;15;24;30;42;26;28;31;57;41;18;9;48;59;11;14;64;19;47;4;17;51;34;55;21;38;288
38;288;1;46;2;49;27;45;6;58;10;37;20;13;43;33;8;29;16;38;5;35;40;61;44;63;53;23;39;62;7;52;36;3;12;56;25;50;22;32;54;60;15;24;30;42;26;28;31;57;41;18;9;48;59;11;14;64;19;47;4;17;51;34;55;21
1;46;2;49;27;45;24;58;10;37;20;13;43;33;8;29;16;38;5;35;40;61;44;63;53;23;39;62;7;52;36;3;12;56;25;50;22;32;54;60;15;6;30;42;26;28;31;57;41;18;9;48;59;11;14;64;19;47;4;17;51;34;55;21;38;288
38;288;1;46;2;49;27;45;24;58;10;37;20;13;43;33;8;29;16;38;5;35;40;61;44;63;53;23;39;62;7;52;36;3;12;56;25;50;22;32;54;60;15;6;30;42;26;28;31;57;41;18;9;48;59;11;14;64;19;47;4;17;51;34;55;21
1;46;2;49;27;45;24;58;10;51;20;13;43;33;8;29;16;38;5;35;40;61;44;63;53;23;39;62;7;52;36;3;12;56;25;50;22;32;54;60;15;6;30;42;26;28;31;57;41;18;9;48;59;11;14;64;19;47;4;17;37;34;55;21;38;292
38;292;1;46;2;49;27;45;24;58;10;51;20;13;43;33;8;29;16;38;5;35;40;61;44;63;53;23;39;62;7;52;36;3;12;56;25;50;22;32;54;60;15;6;30;42;26;28;31;57;41;18;9;48;59;11;14;64;19;47;4;17;37;34;55;21
