"X1";"X26024";"X11";"X6";"X32";"X26";"X25";"X20";"X2";"X13";"X4";"X21";"X27";"X31";"X9";"X5";"X29";"X3";"X7";"X14";"X15";"X24";"X18";"X8";"X1.1";"X23";"X10";"X30";"X28";"X12";"X19";"X17";"X22";"X16"
86;23446;27;25;21;22;17;18;24;32;20;15;12;31;11;19;30;23;28;4;7;29;2;5;26;10;13;9;8;14;6;16;3;1
27;25;21;22;17;18;30;32;20;15;12;31;11;19;24;23;28;4;7;29;2;5;26;10;13;9;8;14;6;16;3;1;86;23846
86;23446;27;25;21;22;17;18;24;32;20;15;12;31;11;19;30;23;28;4;7;29;2;5;26;10;13;9;8;14;6;16;3;1
27;25;21;22;8;18;24;32;20;15;12;31;11;19;30;23;28;4;7;29;2;5;26;10;13;9;17;14;6;16;3;1;86;24224
86;23446;27;25;21;22;17;18;24;32;20;15;12;31;11;19;30;23;28;4;7;29;2;5;26;10;13;9;8;14;6;16;3;1
27;25;21;22;17;18;24;32;20;15;13;31;11;19;30;23;28;4;7;29;2;5;26;10;12;9;8;14;6;16;3;1;86;23926
86;23446;27;25;21;22;17;18;24;32;20;15;12;31;11;19;30;23;28;4;7;29;2;5;26;10;13;9;8;14;6;16;3;1
27;25;21;22;17;18;24;32;20;15;12;31;26;19;30;23;28;4;7;29;2;5;11;10;13;9;8;14;6;16;3;1;86;23348
86;23348;27;25;21;22;17;18;24;32;20;15;12;31;26;19;30;23;28;4;7;29;2;5;11;10;13;9;8;14;6;16;3;1
27;25;23;22;17;18;24;32;20;15;12;31;26;19;30;21;28;4;7;29;2;5;11;10;13;9;8;14;6;16;3;1;86;23828
86;23348;27;25;21;22;17;18;24;32;20;15;12;31;26;19;30;23;28;4;7;29;2;5;11;10;13;9;8;14;6;16;3;1
27;25;21;5;17;18;24;32;20;15;12;31;26;19;30;23;28;4;7;29;2;22;11;10;13;9;8;14;6;16;3;1;86;23492
86;23492;27;25;21;5;17;18;24;32;20;15;12;31;26;19;30;23;28;4;7;29;2;22;11;10;13;9;8;14;6;16;3;1
6;25;21;5;17;18;24;32;20;15;12;31;26;19;30;23;28;4;7;29;2;22;11;10;13;9;8;14;27;16;3;1;86;24734
87;23492;27;25;21;5;17;18;24;32;20;15;12;31;26;19;30;23;28;4;7;29;2;22;11;10;13;9;8;14;6;16;3;1
27;25;9;5;17;18;24;32;20;15;12;31;26;19;30;23;28;4;7;29;2;22;11;10;13;21;8;14;6;16;3;1;87;23978
87;23978;27;25;9;5;17;18;24;32;20;15;12;31;26;19;30;23;28;4;7;29;2;22;11;10;13;21;8;14;6;16;3;1
27;25;9;2;17;18;24;32;20;15;12;31;26;19;30;23;28;4;7;29;5;22;11;10;13;21;8;14;6;16;3;1;87;24178
87;23978;27;25;9;5;17;18;24;32;20;15;12;31;26;19;30;23;28;4;7;29;2;22;11;10;13;21;8;14;6;16;3;1
27;25;9;11;17;18;24;32;20;15;12;31;26;19;30;23;28;4;7;29;2;22;5;10;13;21;8;14;6;16;3;1;87;23738
87;23738;27;25;9;11;17;18;24;32;20;15;12;31;26;19;30;23;28;4;7;29;2;22;5;10;13;21;8;14;6;16;3;1
27;25;9;11;17;18;24;21;20;15;12;31;26;19;30;23;28;4;7;29;2;22;5;10;13;32;8;14;6;16;3;1;87;23738
87;23738;27;25;9;11;17;18;24;21;20;15;12;31;26;19;30;23;28;4;7;29;2;22;5;10;13;32;8;14;6;16;3;1
27;25;9;11;17;18;24;21;20;15;29;31;26;19;30;23;28;4;7;12;2;22;5;10;13;32;8;14;6;16;3;1;87;23534
87;23534;27;25;9;11;17;18;24;21;20;15;29;31;26;19;30;23;28;4;7;12;2;22;5;10;13;32;8;14;6;16;3;1
27;25;6;11;17;18;24;21;20;15;29;31;26;19;30;23;28;4;7;12;2;22;5;10;13;32;8;14;9;16;3;1;87;23574
87;23574;27;25;6;11;17;18;24;21;20;15;29;31;26;19;30;23;28;4;7;12;2;22;5;10;13;32;8;14;9;16;3;1
27;25;6;11;17;18;24;21;20;15;29;31;26;19;30;14;28;4;7;12;2;22;5;10;13;32;8;23;9;16;3;1;87;25358
87;23574;27;25;6;11;17;18;24;21;20;15;29;31;26;19;30;23;28;4;7;12;2;22;5;10;13;32;8;14;9;16;3;1
27;25;6;11;17;18;24;21;20;15;29;31;26;19;30;23;28;4;7;12;2;22;5;10;13;32;1;14;9;16;3;8;87;23734
87;23734;27;25;6;11;17;18;24;21;20;15;29;31;26;19;30;23;28;4;7;12;2;22;5;10;13;32;1;14;9;16;3;8
27;25;6;11;17;30;24;21;20;15;29;31;26;19;18;23;28;4;7;12;2;22;5;10;13;32;1;14;9;16;3;8;87;23654
87;23654;27;25;6;11;17;30;24;21;20;15;29;31;26;19;18;23;28;4;7;12;2;22;5;10;13;32;1;14;9;16;3;8
27;25;6;11;17;30;24;21;20;15;29;31;26;19;18;23;28;4;7;12;2;22;8;10;13;32;1;14;9;16;3;5;87;24034
87;24034;27;25;6;11;17;30;24;21;20;15;29;31;26;19;18;23;28;4;7;12;2;22;8;10;13;32;1;14;9;16;3;5
27;20;6;11;17;30;24;21;25;15;29;31;26;19;18;23;28;4;7;12;2;22;8;10;13;32;1;14;9;16;3;5;87;24274
87;24274;27;20;6;11;17;30;24;21;25;15;29;31;26;19;18;23;28;4;7;12;2;22;8;10;13;32;1;14;9;16;3;5
27;20;6;11;17;30;24;21;25;15;29;31;26;19;18;23;28;2;7;12;4;22;8;10;13;32;1;14;9;16;3;5;87;24354
87;24354;27;20;6;11;17;30;24;21;25;15;29;31;26;19;18;23;28;2;7;12;4;22;8;10;13;32;1;14;9;16;3;5
27;20;16;11;17;30;24;21;25;15;29;31;26;19;18;23;28;2;7;12;4;22;8;10;13;32;1;14;9;6;3;5;87;24794
87;24794;27;20;16;11;17;30;24;21;25;15;29;31;26;19;18;23;28;2;7;12;4;22;8;10;13;32;1;14;9;6;3;5
27;20;16;11;17;30;24;21;25;15;29;31;26;19;18;23;28;2;3;12;4;22;8;10;13;32;1;14;9;6;7;5;87;24834
87;24834;27;20;16;11;17;30;24;21;25;15;29;31;26;19;18;23;28;2;3;12;4;22;8;10;13;32;1;14;9;6;7;5
27;20;16;11;17;30;24;21;25;15;29;28;26;19;18;23;31;2;3;12;4;22;8;10;13;32;1;14;9;6;7;5;87;24874
87;24874;27;20;16;11;17;30;24;21;25;15;29;28;26;19;18;23;31;2;3;12;4;22;8;10;13;32;1;14;9;6;7;5
27;20;16;11;17;30;24;12;25;15;29;28;26;19;18;23;31;2;3;21;4;22;8;10;13;32;1;14;9;6;7;5;87;25054
87;25054;27;20;16;11;17;30;24;12;25;15;29;28;26;19;18;23;31;2;3;21;4;22;8;10;13;32;1;14;9;6;7;5
27;20;16;25;17;30;24;12;11;15;29;28;26;19;18;23;31;2;3;21;4;22;8;10;13;32;1;14;9;6;7;5;87;25018
87;25018;27;20;16;25;17;30;24;12;11;15;29;28;26;19;18;23;31;2;3;21;4;22;8;10;13;32;1;14;9;6;7;5
27;20;16;25;17;30;24;12;11;15;29;28;26;21;18;23;31;2;3;19;4;22;8;10;13;32;1;14;9;6;7;5;87;25058
87;25058;27;20;16;25;17;30;24;12;11;15;29;28;26;21;18;23;31;2;3;19;4;22;8;10;13;32;1;14;9;6;7;5
27;20;16;25;17;30;24;12;11;26;29;28;15;21;18;23;31;2;3;19;4;22;8;10;13;32;1;14;9;6;7;5;87;25788
87;25058;27;20;16;25;17;30;24;12;11;15;29;28;26;21;18;23;31;2;3;19;4;22;8;10;13;32;1;14;9;6;7;5
27;20;16;25;17;30;12;24;11;15;29;28;26;21;18;23;31;2;3;19;4;22;8;10;13;32;1;14;9;6;7;5;87;24740
88;24740;27;20;16;25;17;30;12;24;11;15;29;28;26;21;18;23;31;2;3;19;4;22;8;10;13;32;1;14;9;6;7;5
27;20;16;25;17;30;12;24;11;15;29;28;26;21;18;23;31;2;3;19;4;14;8;10;13;32;1;22;9;6;7;5;88;25486
88;24740;27;20;16;25;17;30;12;24;11;15;29;28;26;21;18;23;31;2;3;19;4;22;8;10;13;32;1;14;9;6;7;5
27;20;16;25;17;30;12;24;11;15;29;28;26;21;18;23;6;2;3;19;4;22;8;10;13;32;1;14;9;31;7;5;88;25260
88;24740;27;20;16;25;17;30;12;24;11;15;29;28;26;21;18;23;31;2;3;19;4;22;8;10;13;32;1;14;9;6;7;5
27;20;16;25;17;30;12;24;11;15;29;28;26;21;18;23;31;2;3;9;4;22;8;10;13;32;1;14;19;6;7;5;88;25266
88;24740;27;20;16;25;17;30;12;24;11;15;29;28;26;21;18;23;31;2;3;19;4;22;8;10;13;32;1;14;9;6;7;5
27;20;16;25;17;30;12;24;11;15;29;28;26;21;18;23;31;2;3;19;4;22;1;10;13;32;8;14;9;6;7;5;88;25060
88;25060;27;20;16;25;17;30;12;24;11;15;29;28;26;21;18;23;31;2;3;19;4;22;1;10;13;32;8;14;9;6;7;5
27;20;13;25;17;30;12;24;11;15;29;28;26;21;18;23;31;2;3;19;4;22;1;10;16;32;8;14;9;6;7;5;88;25000
88;25000;27;20;13;25;17;30;12;24;11;15;29;28;26;21;18;23;31;2;3;19;4;22;1;10;16;32;8;14;9;6;7;5
27;20;13;25;17;30;12;24;11;15;29;28;26;9;18;23;31;2;3;19;4;22;1;10;16;32;8;14;21;6;7;5;88;25470
88;25000;27;20;13;25;17;30;12;24;11;15;29;28;26;21;18;23;31;2;3;19;4;22;1;10;16;32;8;14;9;6;7;5
27;20;13;25;17;30;12;24;28;15;29;11;26;21;18;23;31;2;3;19;4;22;1;10;16;32;8;14;9;6;7;5;88;25090
88;25000;27;20;13;25;17;30;12;24;11;15;29;28;26;21;18;23;31;2;3;19;4;22;1;10;16;32;8;14;9;6;7;5
27;20;13;25;1;30;12;24;11;15;29;28;26;21;18;23;31;2;3;19;4;22;17;10;16;32;8;14;9;6;7;5;88;26012
88;25000;27;20;13;25;17;30;12;24;11;15;29;28;26;21;18;23;31;2;3;19;4;22;1;10;16;32;8;14;9;6;7;5
27;20;13;25;17;30;12;24;11;15;29;28;26;21;18;23;31;2;3;19;4;22;1;10;8;32;16;14;9;6;7;5;88;25240
88;25000;27;20;13;25;17;30;12;24;11;15;29;28;26;21;18;23;31;2;3;19;4;22;1;10;16;32;8;14;9;6;7;5
27;20;13;25;17;30;12;24;11;15;1;28;26;21;18;23;31;2;3;19;4;22;29;10;16;32;8;14;9;6;7;5;88;26306
88;25000;27;20;13;25;17;30;12;24;11;15;29;28;26;21;18;23;31;2;3;19;4;22;1;10;16;32;8;14;9;6;7;5
27;22;13;25;17;30;12;24;11;15;29;28;26;21;18;23;31;2;3;19;4;20;1;10;16;32;8;14;9;6;7;5;88;25160
88;25160;27;22;13;25;17;30;12;24;11;15;29;28;26;21;18;23;31;2;3;19;4;20;1;10;16;32;8;14;9;6;7;5
27;22;13;25;17;30;12;1;11;15;29;28;26;21;18;23;31;2;3;19;4;20;24;10;16;32;8;14;9;6;7;5;88;26398
88;25160;27;22;13;25;17;30;12;24;11;15;29;28;26;21;18;23;31;2;3;19;4;20;1;10;16;32;8;14;9;6;7;5
27;22;13;25;17;30;12;24;11;15;29;28;26;21;18;23;31;7;3;19;4;20;1;10;16;32;8;14;9;6;2;5;88;24600
88;24600;27;22;13;25;17;30;12;24;11;15;29;28;26;21;18;23;31;7;3;19;4;20;1;10;16;32;8;14;9;6;2;5
27;22;13;25;17;30;12;24;11;15;29;28;8;21;18;23;31;7;3;19;4;20;1;10;16;32;26;14;9;6;2;5;88;25500
88;24600;27;22;13;25;17;30;12;24;11;15;29;28;26;21;18;23;31;7;3;19;4;20;1;10;16;32;8;14;9;6;2;5
27;22;13;30;17;25;12;24;11;15;29;28;26;21;18;23;31;7;3;19;4;20;1;10;16;32;8;14;9;6;2;5;88;24600
88;24600;27;22;13;30;17;25;12;24;11;15;29;28;26;21;18;23;31;7;3;19;4;20;1;10;16;32;8;14;9;6;2;5
27;22;13;9;17;25;12;24;11;15;29;28;26;21;18;23;31;7;3;19;4;20;1;10;16;32;8;14;30;6;2;5;88;26272
88;24600;27;22;13;30;17;25;12;24;11;15;29;28;26;21;18;23;31;7;3;19;4;20;1;10;16;32;8;14;9;6;2;5
27;22;13;30;17;25;8;24;11;15;29;28;26;21;18;23;31;7;3;19;4;20;1;10;16;32;12;14;9;6;2;5;88;24700
88;24700;27;22;13;30;17;25;8;24;11;15;29;28;26;21;18;23;31;7;3;19;4;20;1;10;16;32;12;14;9;6;2;5
27;22;13;30;17;25;8;24;11;15;29;28;26;21;18;23;31;7;3;19;12;20;1;10;16;32;4;14;9;6;2;5;88;24500
88;24500;27;22;13;30;17;25;8;24;11;15;29;28;26;21;18;23;31;7;3;19;12;20;1;10;16;32;4;14;9;6;2;5
27;22;13;30;17;25;29;24;11;15;8;28;26;21;18;23;31;7;3;19;12;20;1;10;16;32;4;14;9;6;2;5;88;25574
88;24500;27;22;13;30;17;25;8;24;11;15;29;28;26;21;18;23;31;7;3;19;12;20;1;10;16;32;4;14;9;6;2;5
27;22;13;30;17;25;8;24;11;15;29;28;9;21;18;23;31;7;3;19;12;20;1;10;16;32;4;14;26;6;2;5;88;25422
89;24500;27;22;13;30;17;25;8;24;11;15;29;28;26;21;18;23;31;7;3;19;12;20;1;10;16;32;4;14;9;6;2;5
27;22;13;30;17;25;8;19;11;15;29;28;26;21;18;23;31;7;3;24;12;20;1;10;16;32;4;14;9;6;2;5;89;24620
89;24500;27;22;13;30;17;25;8;24;11;15;29;28;26;21;18;23;31;7;3;19;12;20;1;10;16;32;4;14;9;6;2;5
27;22;8;30;17;25;13;24;11;15;29;28;26;21;18;23;31;7;3;19;12;20;1;10;16;32;4;14;9;6;2;5;89;24780
89;24500;27;22;13;30;17;25;8;24;11;15;29;28;26;21;18;23;31;7;3;19;12;20;1;10;16;32;4;14;9;6;2;5
27;30;13;22;17;25;8;24;11;15;29;28;26;21;18;23;31;7;3;19;12;20;1;10;16;32;4;14;9;6;2;5;89;24500
89;24500;27;30;13;22;17;25;8;24;11;15;29;28;26;21;18;23;31;7;3;19;12;20;1;10;16;32;4;14;9;6;2;5
27;30;15;22;17;25;8;24;11;13;29;28;26;21;18;23;31;7;3;19;12;20;1;10;16;32;4;14;9;6;2;5;89;24220
89;24220;27;30;15;22;17;25;8;24;11;13;29;28;26;21;18;23;31;7;3;19;12;20;1;10;16;32;4;14;9;6;2;5
27;30;15;22;17;25;8;24;11;13;29;28;26;21;18;16;31;7;3;19;12;20;1;10;23;32;4;14;9;6;2;5;89;25884
89;24220;27;30;15;22;17;25;8;24;11;13;29;28;26;21;18;23;31;7;3;19;12;20;1;10;16;32;4;14;9;6;2;5
27;30;15;22;17;25;8;24;19;13;29;28;26;21;18;23;31;7;3;11;12;20;1;10;16;32;4;14;9;6;2;5;89;23962
89;23962;27;30;15;22;17;25;8;24;19;13;29;28;26;21;18;23;31;7;3;11;12;20;1;10;16;32;4;14;9;6;2;5
27;30;15;22;17;25;8;20;19;13;29;28;26;21;18;23;31;7;3;11;12;24;1;10;16;32;4;14;9;6;2;5;89;24022
89;24022;27;30;15;22;17;25;8;20;19;13;29;28;26;21;18;23;31;7;3;11;12;24;1;10;16;32;4;14;9;6;2;5
27;30;15;22;17;25;8;20;19;32;29;28;26;21;18;23;31;7;3;11;12;24;1;10;16;13;4;14;9;6;2;5;89;24396
89;24396;27;30;15;22;17;25;8;20;19;32;29;28;26;21;18;23;31;7;3;11;12;24;1;10;16;13;4;14;9;6;2;5
27;30;15;22;17;25;8;20;28;32;29;19;26;21;18;23;31;7;3;11;12;24;1;10;16;13;4;14;9;6;2;5;89;24176
89;24176;27;30;15;22;17;25;8;20;28;32;29;19;26;21;18;23;31;7;3;11;12;24;1;10;16;13;4;14;9;6;2;5
8;30;15;22;17;25;27;20;28;32;29;19;26;21;18;23;31;7;3;11;12;24;1;10;16;13;4;14;9;6;2;5;89;23922
89;23922;8;30;15;22;17;25;27;20;28;32;29;19;26;21;18;23;31;7;3;11;12;24;1;10;16;13;4;14;9;6;2;5
8;30;15;22;17;25;27;29;28;32;20;19;26;21;18;23;31;7;3;11;12;24;1;10;16;13;4;14;9;6;2;5;89;24322
89;23922;8;30;15;22;17;25;27;20;28;32;29;19;26;21;18;23;31;7;3;11;12;24;1;10;16;13;4;14;9;6;2;5
8;30;15;22;17;25;27;20;28;32;29;19;26;21;5;23;31;7;3;11;12;24;1;10;16;13;4;14;9;6;2;18;89;24044
89;24044;8;30;15;22;17;25;27;20;28;32;29;19;26;21;5;23;31;7;3;11;12;24;1;10;16;13;4;14;9;6;2;18
8;30;15;22;17;25;27;20;28;32;29;19;26;21;14;23;31;7;3;11;12;24;1;10;16;13;4;5;9;6;2;18;89;24304
89;24304;8;30;15;22;17;25;27;20;28;32;29;19;26;21;14;23;31;7;3;11;12;24;1;10;16;13;4;5;9;6;2;18
8;30;15;22;17;25;27;20;28;32;29;24;26;21;14;23;31;7;3;11;12;19;1;10;16;13;4;5;9;6;2;18;89;24384
89;24384;8;30;15;22;17;25;27;20;28;32;29;24;26;21;14;23;31;7;3;11;12;19;1;10;16;13;4;5;9;6;2;18
8;30;15;22;17;25;23;20;28;32;29;24;26;21;14;27;31;7;3;11;12;19;1;10;16;13;4;5;9;6;2;18;89;24484
89;24484;8;30;15;22;17;25;23;20;28;32;29;24;26;21;14;27;31;7;3;11;12;19;1;10;16;13;4;5;9;6;2;18
8;30;15;22;17;25;23;20;28;32;5;24;26;21;14;27;31;7;3;11;12;19;1;10;16;13;4;29;9;6;2;18;89;24556
89;24556;8;30;15;22;17;25;23;20;28;32;5;24;26;21;14;27;31;7;3;11;12;19;1;10;16;13;4;29;9;6;2;18
8;30;15;22;17;25;23;20;28;32;26;24;5;21;14;27;31;7;3;11;12;19;1;10;16;13;4;29;9;6;2;18;89;24884
89;24556;8;30;15;22;17;25;23;20;28;32;5;24;26;21;14;27;31;7;3;11;12;19;1;10;16;13;4;29;9;6;2;18
8;30;15;22;17;25;23;20;28;32;11;24;26;21;14;27;31;7;3;5;12;19;1;10;16;13;4;29;9;6;2;18;89;24196
89;24196;8;30;15;22;17;25;23;20;28;32;11;24;26;21;14;27;31;7;3;5;12;19;1;10;16;13;4;29;9;6;2;18
8;30;15;22;17;25;23;24;28;32;11;20;26;21;14;27;31;7;3;5;12;19;1;10;16;13;4;29;9;6;2;18;89;24116
89;24116;8;30;15;22;17;25;23;24;28;32;11;20;26;21;14;27;31;7;3;5;12;19;1;10;16;13;4;29;9;6;2;18
8;30;15;22;17;25;23;24;28;32;11;20;13;21;14;27;31;7;3;5;12;19;1;10;16;26;4;29;9;6;2;18;89;25048
90;24116;8;30;15;22;17;25;23;24;28;32;11;20;26;21;14;27;31;7;3;5;12;19;1;10;16;13;4;29;9;6;2;18
8;30;15;22;17;25;23;24;28;32;11;21;26;20;14;27;31;7;3;5;12;19;1;10;16;13;4;29;9;6;2;18;90;24276
90;24116;8;30;15;22;17;25;23;24;28;32;11;20;26;21;14;27;31;7;3;5;12;19;1;10;16;13;4;29;9;6;2;18
8;30;15;22;17;25;23;24;28;32;9;20;26;21;14;27;31;7;3;5;12;19;1;10;16;13;4;29;11;6;2;18;90;24716
90;24116;8;30;15;22;17;25;23;24;28;32;11;20;26;21;14;27;31;7;3;5;12;19;1;10;16;13;4;29;9;6;2;18
8;30;15;22;17;25;23;24;28;32;11;20;26;21;14;27;31;2;3;5;12;19;1;10;16;13;4;29;9;6;7;18;90;24356
90;24116;8;30;15;22;17;25;23;24;28;32;11;20;26;21;14;27;31;7;3;5;12;19;1;10;16;13;4;29;9;6;2;18
8;30;15;22;17;25;23;24;21;32;11;20;26;28;14;27;31;7;3;5;12;19;1;10;16;13;4;29;9;6;2;18;90;24396
90;24396;8;30;15;22;17;25;23;24;21;32;11;20;26;28;14;27;31;7;3;5;12;19;1;10;16;13;4;29;9;6;2;18
8;30;15;22;17;25;23;24;21;32;11;20;26;28;14;27;31;7;3;5;12;19;4;10;16;13;1;29;9;6;2;18;90;24496
90;24496;8;30;15;22;17;25;23;24;21;32;11;20;26;28;14;27;31;7;3;5;12;19;4;10;16;13;1;29;9;6;2;18
8;30;15;29;17;25;23;24;21;32;11;20;26;28;14;27;31;7;3;5;12;19;4;10;16;13;1;22;9;6;2;18;90;24916
90;24496;8;30;15;22;17;25;23;24;21;32;11;20;26;28;14;27;31;7;3;5;12;19;4;10;16;13;1;29;9;6;2;18
8;30;15;22;17;25;23;24;21;32;11;20;26;28;4;27;31;7;3;5;12;19;14;10;16;13;1;29;9;6;2;18;90;25256
90;24496;8;30;15;22;17;25;23;24;21;32;11;20;26;28;14;27;31;7;3;5;12;19;4;10;16;13;1;29;9;6;2;18
8;30;28;22;17;25;23;24;21;32;11;20;26;15;14;27;31;7;3;5;12;19;4;10;16;13;1;29;9;6;2;18;90;24214
90;24214;8;30;28;22;17;25;23;24;21;32;11;20;26;15;14;27;31;7;3;5;12;19;4;10;16;13;1;29;9;6;2;18
8;30;28;22;17;25;23;24;21;32;11;20;26;15;14;27;31;7;3;5;9;19;4;10;16;13;1;29;12;6;2;18;90;24374
90;24374;8;30;28;22;17;25;23;24;21;32;11;20;26;15;14;27;31;7;3;5;9;19;4;10;16;13;1;29;12;6;2;18
8;30;28;22;17;25;23;24;21;2;11;20;26;15;14;27;31;7;3;5;9;19;4;10;16;13;1;29;12;6;32;18;90;24636
90;24636;8;30;28;22;17;25;23;24;21;2;11;20;26;15;14;27;31;7;3;5;9;19;4;10;16;13;1;29;12;6;32;18
8;30;28;22;17;25;23;24;21;2;11;20;26;15;14;27;31;7;3;5;9;19;4;6;16;13;1;29;12;10;32;18;90;24676
90;24676;8;30;28;22;17;25;23;24;21;2;11;20;26;15;14;27;31;7;3;5;9;19;4;6;16;13;1;29;12;10;32;18
8;30;28;22;27;25;23;24;21;2;11;20;26;15;14;17;31;7;3;5;9;19;4;6;16;13;1;29;12;10;32;18;90;25116
90;24676;8;30;28;22;17;25;23;24;21;2;11;20;26;15;14;27;31;7;3;5;9;19;4;6;16;13;1;29;12;10;32;18
8;15;28;22;17;25;23;24;21;2;11;20;26;30;14;27;31;7;3;5;9;19;4;6;16;13;1;29;12;10;32;18;90;25042
90;25042;8;15;28;22;17;25;23;24;21;2;11;20;26;30;14;27;31;7;3;5;9;19;4;6;16;13;1;29;12;10;32;18
8;15;28;22;17;25;19;24;21;2;11;20;26;30;14;27;31;7;3;5;9;23;4;6;16;13;1;29;12;10;32;18;90;25282
90;25282;8;15;28;22;17;25;19;24;21;2;11;20;26;30;14;27;31;7;3;5;9;23;4;6;16;13;1;29;12;10;32;18
8;22;28;15;17;25;19;24;21;2;11;20;26;30;14;27;31;7;3;5;9;23;4;6;16;13;1;29;12;10;32;18;90;24978
90;24978;8;22;28;15;17;25;19;24;21;2;11;20;26;30;14;27;31;7;3;5;9;23;4;6;16;13;1;29;12;10;32;18
8;22;28;15;17;25;19;24;21;2;11;20;26;30;14;27;31;7;3;5;12;23;4;6;16;13;1;29;9;10;32;18;90;24778
90;24778;8;22;28;15;17;25;19;24;21;2;11;20;26;30;14;27;31;7;3;5;12;23;4;6;16;13;1;29;9;10;32;18
8;22;28;15;17;25;19;24;21;2;13;20;26;30;14;27;31;7;3;5;12;23;4;6;16;11;1;29;9;10;32;18;90;25138
90;25138;8;22;28;15;17;25;19;24;21;2;13;20;26;30;14;27;31;7;3;5;12;23;4;6;16;11;1;29;9;10;32;18
24;22;28;15;17;25;19;8;21;2;13;20;26;30;14;27;31;7;3;5;12;23;4;6;16;11;1;29;9;10;32;18;90;25230
90;25230;24;22;28;15;17;25;19;8;21;2;13;20;26;30;14;27;31;7;3;5;12;23;4;6;16;11;1;29;9;10;32;18
24;22;28;15;10;25;19;8;21;2;13;20;26;30;14;27;31;7;3;5;12;23;4;6;16;11;1;29;9;17;32;18;90;24784
90;24784;24;22;28;15;10;25;19;8;21;2;13;20;26;30;14;27;31;7;3;5;12;23;4;6;16;11;1;29;9;17;32;18
24;22;28;15;10;13;19;8;21;2;25;20;26;30;14;27;31;7;3;5;12;23;4;6;16;11;1;29;9;17;32;18;90;23994
91;23994;24;22;28;15;10;13;19;8;21;2;25;20;26;30;14;27;31;7;3;5;12;23;4;6;16;11;1;29;9;17;32;18
24;22;28;15;10;13;19;8;21;2;25;20;26;30;14;9;31;7;3;5;12;23;4;6;16;11;1;29;27;17;32;18;91;25504
91;23994;24;22;28;15;10;13;19;8;21;2;25;20;26;30;14;27;31;7;3;5;12;23;4;6;16;11;1;29;9;17;32;18
24;22;28;15;10;13;19;8;21;2;25;3;26;30;14;27;31;7;20;5;12;23;4;6;16;11;1;29;9;17;32;18;91;24334
91;24334;24;22;28;15;10;13;19;8;21;2;25;3;26;30;14;27;31;7;20;5;12;23;4;6;16;11;1;29;9;17;32;18
24;32;28;15;10;13;19;8;21;2;25;3;26;30;14;27;31;7;20;5;12;23;4;6;16;11;1;29;9;17;22;18;91;24694
91;24334;24;22;28;15;10;13;19;8;21;2;25;3;26;30;14;27;31;7;20;5;12;23;4;6;16;11;1;29;9;17;32;18
24;22;28;15;19;13;10;8;21;2;25;3;26;30;14;27;31;7;20;5;12;23;4;6;16;11;1;29;9;17;32;18;91;24398
91;24334;24;22;28;15;10;13;19;8;21;2;25;3;26;30;14;27;31;7;20;5;12;23;4;6;16;11;1;29;9;17;32;18
24;22;28;15;10;13;19;8;21;2;25;3;26;30;7;27;31;14;20;5;12;23;4;6;16;11;1;29;9;17;32;18;91;24374
91;24334;24;22;28;15;10;13;19;8;21;2;25;3;26;30;14;27;31;7;20;5;12;23;4;6;16;11;1;29;9;17;32;18
24;22;28;15;10;13;19;8;21;2;25;3;6;30;14;27;31;7;20;5;12;23;4;26;16;11;1;29;9;17;32;18;91;25450
91;24334;24;22;28;15;10;13;19;8;21;2;25;3;26;30;14;27;31;7;20;5;12;23;4;6;16;11;1;29;9;17;32;18
24;22;28;15;10;13;19;8;21;2;25;3;26;30;14;27;31;18;20;5;12;23;4;6;16;11;1;29;9;17;32;7;91;24660
91;24660;24;22;28;15;10;13;19;8;21;2;25;3;26;30;14;27;31;18;20;5;12;23;4;6;16;11;1;29;9;17;32;7
24;22;1;15;10;13;19;8;21;2;25;3;26;30;14;27;31;18;20;5;12;23;4;6;16;11;28;29;9;17;32;7;91;25186
91;24660;24;22;28;15;10;13;19;8;21;2;25;3;26;30;14;27;31;18;20;5;12;23;4;6;16;11;1;29;9;17;32;7
24;22;28;15;10;13;2;8;21;19;25;3;26;30;14;27;31;18;20;5;12;23;4;6;16;11;1;29;9;17;32;7;91;24660
91;24660;24;22;28;15;10;13;2;8;21;19;25;3;26;30;14;27;31;18;20;5;12;23;4;6;16;11;1;29;9;17;32;7
24;22;28;15;10;13;2;8;21;19;25;3;26;30;32;27;31;18;20;5;12;23;4;6;16;11;1;29;9;17;14;7;91;24946
91;24660;24;22;28;15;10;13;2;8;21;19;25;3;26;30;14;27;31;18;20;5;12;23;4;6;16;11;1;29;9;17;32;7
24;22;28;15;10;13;2;8;21;19;25;3;9;30;14;27;31;18;20;5;12;23;4;6;16;11;1;29;26;17;32;7;91;25710
91;24660;24;22;28;15;10;13;2;8;21;19;25;3;26;30;14;27;31;18;20;5;12;23;4;6;16;11;1;29;9;17;32;7
24;22;28;15;10;13;2;8;21;19;25;3;1;30;14;27;31;18;20;5;12;23;4;6;16;11;26;29;9;17;32;7;91;25668
91;24660;24;22;28;15;10;13;2;8;21;19;25;3;26;30;14;27;31;18;20;5;12;23;4;6;16;11;1;29;9;17;32;7
25;22;28;15;10;13;2;8;21;19;24;3;26;30;14;27;31;18;20;5;12;23;4;6;16;11;1;29;9;17;32;7;91;24820
