"X1";"X256";"X30";"X35";"X6";"X51";"X48";"X39";"X57";"X27";"X49";"X24";"X13";"X64";"X20";"X12";"X19";"X41";"X14";"X55";"X7";"X33";"X63";"X29";"X17";"X5";"X28";"X25";"X42";"X43";"X23";"X59";"X36";"X9";"X8";"X44";"X61";"X56";"X11";"X53";"X16";"X54";"X45";"X62";"X32";"X4";"X52";"X37";"X22";"X38";"X46";"X2";"X1.1";"X58";"X60";"X26";"X40";"X10";"X50";"X34";"X47";"X15";"X3";"X21";"X31";"X18"
48;8;57;17;36;41;61;22;7;35;50;20;56;16;21;3;39;15;47;19;14;24;53;59;34;4;31;26;46;44;38;60;9;10;12;29;6;32;64;42;11;51;23;33;27;54;25;62;13;18;37;49;55;2;52;58;1;40;5;30;28;43;63;45;36;256
36;256;48;8;57;17;36;41;61;22;7;35;50;20;56;16;21;3;39;15;47;19;14;24;53;59;34;4;31;26;46;44;38;60;9;10;12;29;6;32;64;42;11;51;23;33;27;54;25;62;13;18;37;49;55;2;52;58;1;40;5;30;28;43;63;45
48;8;57;17;36;41;61;22;7;35;50;20;56;16;21;3;39;15;47;19;14;24;53;59;34;4;31;26;46;44;38;60;9;10;12;29;6;32;64;42;11;51;23;33;27;54;25;62;13;18;37;49;55;2;52;58;1;40;5;30;28;63;43;45;36;256
36;256;48;8;57;17;36;41;61;22;7;35;50;20;56;16;21;3;39;15;47;19;14;24;53;59;34;4;31;26;46;44;38;60;9;10;12;29;6;32;64;42;11;51;23;33;27;54;25;62;13;18;37;49;55;2;52;58;1;40;5;30;28;63;43;45
48;8;57;17;36;41;61;22;7;35;50;20;56;16;21;3;39;15;47;19;14;24;53;59;34;4;31;26;46;44;38;60;9;63;12;29;6;32;64;42;11;51;23;33;27;54;25;62;13;18;37;49;55;2;52;58;1;40;5;30;28;10;43;45;36;256
36;256;48;8;57;17;36;41;61;22;7;35;50;20;56;16;21;3;39;15;47;19;14;24;53;59;34;4;31;26;46;44;38;60;9;63;12;29;6;32;64;42;11;51;23;33;27;54;25;62;13;18;37;49;55;2;52;58;1;40;5;30;28;10;43;45
48;8;57;17;36;41;61;22;7;64;50;20;56;16;21;3;39;15;47;19;14;24;53;59;34;4;31;26;46;44;38;60;9;63;12;29;6;32;35;42;11;51;23;33;27;54;25;62;13;18;37;49;55;2;52;58;1;40;5;30;28;10;43;45;36;280
36;280;48;8;57;17;36;41;61;22;7;64;50;20;56;16;21;3;39;15;47;19;14;24;53;59;34;4;31;26;46;44;38;60;9;63;12;29;6;32;35;42;11;51;23;33;27;54;25;62;13;18;37;49;55;2;52;58;1;40;5;30;28;10;43;45
48;8;57;17;36;41;61;22;7;64;50;20;56;16;21;3;39;15;47;19;14;24;53;59;34;4;31;26;46;44;38;60;9;63;12;29;6;32;35;42;11;51;5;33;27;54;25;62;13;18;37;49;55;2;52;58;1;40;23;30;28;10;43;45;36;280
36;280;48;8;57;17;36;41;61;22;7;64;50;20;56;16;21;3;39;15;47;19;14;24;53;59;34;4;31;26;46;44;38;60;9;63;12;29;6;32;35;42;11;51;5;33;27;54;25;62;13;18;37;49;55;2;52;58;1;40;23;30;28;10;43;45
48;8;57;17;36;41;61;22;7;49;50;20;56;16;21;3;39;15;47;19;14;24;53;59;34;4;31;26;46;44;38;60;9;63;12;29;6;32;35;42;11;51;5;33;27;54;25;62;13;18;37;64;55;2;52;58;1;40;23;30;28;10;43;45;36;260
37;260;48;8;57;17;36;41;61;22;7;49;50;20;56;16;21;3;39;15;47;19;14;24;53;59;34;4;31;26;46;44;38;60;9;63;12;29;6;32;35;42;11;51;5;33;27;54;25;62;13;18;37;64;55;2;52;58;1;40;23;30;28;10;43;45
48;8;57;17;36;41;61;22;7;49;50;20;56;16;21;3;15;39;47;19;14;24;53;59;34;4;31;26;46;44;38;60;9;63;12;29;6;32;35;42;11;51;5;33;27;54;25;62;13;18;37;64;55;2;52;58;1;40;23;30;28;10;43;45;37;272
37;272;48;8;57;17;36;41;61;22;7;49;50;20;56;16;21;3;15;39;47;19;14;24;53;59;34;4;31;26;46;44;38;60;9;63;12;29;6;32;35;42;11;51;5;33;27;54;25;62;13;18;37;64;55;2;52;58;1;40;23;30;28;10;43;45
48;8;57;17;20;41;61;22;7;49;50;36;56;16;21;3;15;39;47;19;14;24;53;59;34;4;31;26;46;44;38;60;9;63;12;29;6;32;35;42;11;51;5;33;27;54;25;62;13;18;37;64;55;2;52;58;1;40;23;30;28;10;43;45;37;272
37;272;48;8;57;17;20;41;61;22;7;49;50;36;56;16;21;3;15;39;47;19;14;24;53;59;34;4;31;26;46;44;38;60;9;63;12;29;6;32;35;42;11;51;5;33;27;54;25;62;13;18;37;64;55;2;52;58;1;40;23;30;28;10;43;45
48;8;57;17;20;41;5;22;7;49;50;36;56;16;21;3;15;39;47;19;14;24;53;59;34;4;31;26;46;44;38;60;9;63;12;29;6;32;35;42;11;51;61;33;27;54;25;62;13;18;37;64;55;2;52;58;1;40;23;30;28;10;43;45;37;272
37;272;48;8;57;17;20;41;5;22;7;49;50;36;56;16;21;3;15;39;47;19;14;24;53;59;34;4;31;26;46;44;38;60;9;63;12;29;6;32;35;42;11;51;61;33;27;54;25;62;13;18;37;64;55;2;52;58;1;40;23;30;28;10;43;45
48;8;57;17;20;41;5;22;7;49;50;36;56;16;21;3;15;39;47;9;14;24;53;59;34;4;31;26;46;44;38;60;19;63;12;29;6;32;35;42;11;51;61;33;27;54;25;62;13;18;37;64;55;2;52;58;1;40;23;30;28;10;43;45;37;280
37;280;48;8;57;17;20;41;5;22;7;49;50;36;56;16;21;3;15;39;47;9;14;24;53;59;34;4;31;26;46;44;38;60;19;63;12;29;6;32;35;42;11;51;61;33;27;54;25;62;13;18;37;64;55;2;52;58;1;40;23;30;28;10;43;45
48;8;57;17;20;41;5;22;7;49;50;36;56;16;21;3;15;39;47;9;14;24;53;59;34;4;31;26;46;40;38;60;19;63;12;29;6;32;35;42;11;51;61;33;27;54;25;62;13;18;37;64;55;2;52;58;1;44;23;30;28;10;43;45;37;288
37;280;48;8;57;17;20;41;5;22;7;49;50;36;56;16;21;3;15;39;47;9;14;24;53;59;34;4;31;26;46;44;38;60;19;63;12;29;6;32;35;42;11;51;61;33;27;54;25;62;13;18;37;64;55;2;52;58;1;40;23;30;28;10;43;45
48;8;57;17;20;41;5;22;7;49;50;36;56;16;21;3;15;39;47;9;14;30;53;59;34;4;31;26;46;44;38;60;19;63;12;29;6;32;35;42;11;51;61;33;27;54;25;62;13;18;37;64;55;2;52;58;1;40;23;24;28;10;43;45;37;280
37;280;48;8;57;17;20;41;5;22;7;49;50;36;56;16;21;3;15;39;47;9;14;30;53;59;34;4;31;26;46;44;38;60;19;63;12;29;6;32;35;42;11;51;61;33;27;54;25;62;13;18;37;64;55;2;52;58;1;40;23;24;28;10;43;45
48;8;57;17;20;41;5;22;7;49;50;36;56;16;21;3;15;39;47;9;14;30;53;59;34;4;31;26;46;44;38;60;19;63;12;29;6;32;35;42;11;51;61;33;27;54;25;62;28;18;37;64;55;2;52;58;1;40;23;24;13;10;43;45;37;280
37;280;48;8;57;17;20;41;5;22;7;49;50;36;56;16;21;3;15;39;47;9;14;30;53;59;34;4;31;26;46;44;38;60;19;63;12;29;6;32;35;42;11;51;61;33;27;54;25;62;28;18;37;64;55;2;52;58;1;40;23;24;13;10;43;45
48;8;57;17;20;41;5;22;7;49;50;36;45;16;21;3;15;39;47;9;14;30;53;59;34;4;31;26;46;44;38;60;19;63;12;29;6;32;35;42;11;51;61;33;27;54;25;62;28;18;37;64;55;2;52;58;1;40;23;24;13;10;43;56;37;280
37;280;48;8;57;17;20;41;5;22;7;49;50;36;45;16;21;3;15;39;47;9;14;30;53;59;34;4;31;26;46;44;38;60;19;63;12;29;6;32;35;42;11;51;61;33;27;54;25;62;28;18;37;64;55;2;52;58;1;40;23;24;13;10;43;56
48;8;57;17;20;41;5;22;7;49;50;36;45;16;21;3;15;39;47;9;14;30;53;59;34;4;31;26;46;44;38;60;19;63;12;29;13;32;35;42;11;51;61;33;27;54;25;62;28;18;37;64;55;2;52;58;1;40;23;24;6;10;43;56;37;280
37;280;48;8;57;17;20;41;5;22;7;49;50;36;45;16;21;3;15;39;47;9;14;30;53;59;34;4;31;26;46;44;38;60;19;63;12;29;13;32;35;42;11;51;61;33;27;54;25;62;28;18;37;64;55;2;52;58;1;40;23;24;6;10;43;56
48;8;57;17;20;41;5;22;7;49;50;36;45;16;21;3;15;39;47;9;14;63;53;59;34;4;31;26;46;44;38;60;19;30;12;29;13;32;35;42;11;51;61;33;27;54;25;62;28;18;37;64;55;2;52;58;1;40;23;24;6;10;43;56;37;282
37;282;48;8;57;17;20;41;5;22;7;49;50;36;45;16;21;3;15;39;47;9;14;63;53;59;34;4;31;26;46;44;38;60;19;30;12;29;13;32;35;42;11;51;61;33;27;54;25;62;28;18;37;64;55;2;52;58;1;40;23;24;6;10;43;56
48;8;57;17;20;41;5;22;7;49;50;36;45;16;21;3;15;39;47;9;14;63;53;59;34;4;31;26;46;44;38;60;19;30;12;29;52;32;35;42;11;51;61;33;27;54;25;62;28;18;37;64;55;2;13;58;1;40;23;24;6;10;43;56;37;290
37;282;48;8;57;17;20;41;5;22;7;49;50;36;45;16;21;3;15;39;47;9;14;63;53;59;34;4;31;26;46;44;38;60;19;30;12;29;13;32;35;42;11;51;61;33;27;54;25;62;28;18;37;64;55;2;52;58;1;40;23;24;6;10;43;56
48;8;57;17;20;41;5;22;7;49;50;36;45;16;21;3;15;39;47;9;14;63;53;59;34;4;31;26;46;44;38;60;19;30;27;29;13;32;35;42;11;51;61;33;12;54;25;62;28;18;37;64;55;2;52;58;1;40;23;24;6;10;43;56;37;278
37;278;48;8;57;17;20;41;5;22;7;49;50;36;45;16;21;3;15;39;47;9;14;63;53;59;34;4;31;26;46;44;38;60;19;30;27;29;13;32;35;42;11;51;61;33;12;54;25;62;28;18;37;64;55;2;52;58;1;40;23;24;6;10;43;56
48;8;57;17;20;32;5;22;7;49;50;36;45;16;21;3;15;39;47;9;14;63;53;59;34;4;31;26;46;44;38;60;19;30;27;29;13;41;35;42;11;51;61;33;12;54;25;62;28;18;37;64;55;2;52;58;1;40;23;24;6;10;43;56;37;282
37;282;48;8;57;17;20;32;5;22;7;49;50;36;45;16;21;3;15;39;47;9;14;63;53;59;34;4;31;26;46;44;38;60;19;30;27;29;13;41;35;42;11;51;61;33;12;54;25;62;28;18;37;64;55;2;52;58;1;40;23;24;6;10;43;56
48;8;57;17;20;32;5;22;7;49;50;36;45;16;21;3;15;39;47;9;13;63;53;59;34;4;31;26;46;44;38;60;19;30;27;29;14;41;35;42;11;51;61;33;12;54;25;62;28;18;37;64;55;2;52;58;1;40;23;24;6;10;43;56;37;282
37;282;48;8;57;17;20;32;5;22;7;49;50;36;45;16;21;3;15;39;47;9;13;63;53;59;34;4;31;26;46;44;38;60;19;30;27;29;14;41;35;42;11;51;61;33;12;54;25;62;28;18;37;64;55;2;52;58;1;40;23;24;6;10;43;56
48;8;57;17;10;32;5;22;7;49;50;36;45;16;21;3;15;39;47;9;13;63;53;59;34;4;31;26;46;44;38;60;19;30;27;29;14;41;35;42;11;51;61;33;12;54;25;62;28;18;37;64;55;2;52;58;1;40;23;24;6;20;43;56;37;282
37;282;48;8;57;17;10;32;5;22;7;49;50;36;45;16;21;3;15;39;47;9;13;63;53;59;34;4;31;26;46;44;38;60;19;30;27;29;14;41;35;42;11;51;61;33;12;54;25;62;28;18;37;64;55;2;52;58;1;40;23;24;6;20;43;56
48;8;57;17;27;32;5;22;7;49;50;36;45;16;21;3;15;39;47;9;13;63;53;59;34;4;31;26;46;44;38;60;19;30;10;29;14;41;35;42;11;51;61;33;12;54;25;62;28;18;37;64;55;2;52;58;1;40;23;24;6;20;43;56;37;288
37;288;48;8;57;17;27;32;5;22;7;49;50;36;45;16;21;3;15;39;47;9;13;63;53;59;34;4;31;26;46;44;38;60;19;30;10;29;14;41;35;42;11;51;61;33;12;54;25;62;28;18;37;64;55;2;52;58;1;40;23;24;6;20;43;56
48;8;57;17;27;32;5;22;7;49;50;36;45;16;21;3;15;39;47;9;13;63;53;59;34;4;29;26;46;44;38;60;19;30;10;31;14;41;35;42;11;51;61;33;12;54;25;62;28;18;37;64;55;2;52;58;1;40;23;24;6;20;43;56;37;292
37;292;48;8;57;17;27;32;5;22;7;49;50;36;45;16;21;3;15;39;47;9;13;63;53;59;34;4;29;26;46;44;38;60;19;30;10;31;14;41;35;42;11;51;61;33;12;54;25;62;28;18;37;64;55;2;52;58;1;40;23;24;6;20;43;56
48;8;57;17;27;32;5;35;7;49;50;36;45;16;21;3;15;39;47;9;13;63;53;59;34;4;29;26;46;44;38;60;19;30;10;31;14;41;22;42;11;51;61;33;12;54;25;62;28;18;37;64;55;2;52;58;1;40;23;24;6;20;43;56;37;286
37;286;48;8;57;17;27;32;5;35;7;49;50;36;45;16;21;3;15;39;47;9;13;63;53;59;34;4;29;26;46;44;38;60;19;30;10;31;14;41;22;42;11;51;61;33;12;54;25;62;28;18;37;64;55;2;52;58;1;40;23;24;6;20;43;56
48;8;57;17;27;32;5;35;7;49;50;36;45;16;21;3;15;39;47;9;13;63;53;59;64;4;29;26;46;44;38;60;19;30;10;31;14;41;22;42;11;51;61;33;12;54;25;62;28;18;37;34;55;2;52;58;1;40;23;24;6;20;43;56;37;286
37;286;48;8;57;17;27;32;5;35;7;49;50;36;45;16;21;3;15;39;47;9;13;63;53;59;64;4;29;26;46;44;38;60;19;30;10;31;14;41;22;42;11;51;61;33;12;54;25;62;28;18;37;34;55;2;52;58;1;40;23;24;6;20;43;56
34;8;57;17;27;32;5;35;7;49;50;36;45;16;21;3;15;39;47;9;13;63;53;59;64;4;29;26;46;44;38;60;19;30;10;31;14;41;22;42;11;51;61;33;12;54;25;62;28;18;37;48;55;2;52;58;1;40;23;24;6;20;43;56;37;286
38;286;34;8;57;17;27;32;5;35;7;49;50;36;45;16;21;3;15;39;47;9;13;63;53;59;64;4;29;26;46;44;38;60;19;30;10;31;14;41;22;42;11;51;61;33;12;54;25;62;28;18;37;48;55;2;52;58;1;40;23;24;6;20;43;56
34;8;57;17;27;32;5;54;7;49;50;36;45;16;21;3;15;39;47;9;13;63;53;59;64;4;29;26;46;44;38;60;19;30;10;31;14;41;22;42;11;51;61;33;12;35;25;62;28;18;37;48;55;2;52;58;1;40;23;24;6;20;43;56;38;286
38;286;34;8;57;17;27;32;5;54;7;49;50;36;45;16;21;3;15;39;47;9;13;63;53;59;64;4;29;26;46;44;38;60;19;30;10;31;14;41;22;42;11;51;61;33;12;35;25;62;28;18;37;48;55;2;52;58;1;40;23;24;6;20;43;56
34;8;57;17;27;32;6;54;7;49;50;36;45;16;21;3;15;39;47;9;13;63;53;59;64;4;29;26;46;44;38;60;19;30;10;31;14;41;22;42;11;51;61;33;12;35;25;62;28;18;37;48;55;2;52;58;1;40;23;24;5;20;43;56;38;286
38;286;34;8;57;17;27;32;6;54;7;49;50;36;45;16;21;3;15;39;47;9;13;63;53;59;64;4;29;26;46;44;38;60;19;30;10;31;14;41;22;42;11;51;61;33;12;35;25;62;28;18;37;48;55;2;52;58;1;40;23;24;5;20;43;56
34;23;57;17;27;32;6;54;7;49;50;36;45;16;21;3;15;39;47;9;13;63;53;59;64;4;29;26;46;44;38;60;19;30;10;31;14;41;22;42;11;51;61;33;12;35;25;62;28;18;37;48;55;2;52;58;1;40;8;24;5;20;43;56;38;286
38;286;34;23;57;17;27;32;6;54;7;49;50;36;45;16;21;3;15;39;47;9;13;63;53;59;64;4;29;26;46;44;38;60;19;30;10;31;14;41;22;42;11;51;61;33;12;35;25;62;28;18;37;48;55;2;52;58;1;40;8;24;5;20;43;56
50;23;57;17;27;32;6;54;7;49;34;36;45;16;21;3;15;39;47;9;13;63;53;59;64;4;29;26;46;44;38;60;19;30;10;31;14;41;22;42;11;51;61;33;12;35;25;62;28;18;37;48;55;2;52;58;1;40;8;24;5;20;43;56;38;282
38;282;50;23;57;17;27;32;6;54;7;49;34;36;45;16;21;3;15;39;47;9;13;63;53;59;64;4;29;26;46;44;38;60;19;30;10;31;14;41;22;42;11;51;61;33;12;35;25;62;28;18;37;48;55;2;52;58;1;40;8;24;5;20;43;56
50;23;57;17;27;32;6;54;7;49;34;36;45;16;21;3;15;39;47;9;13;63;53;59;64;4;29;26;46;44;38;60;19;30;10;31;14;41;22;42;11;58;61;33;12;35;25;62;28;18;37;48;55;2;52;51;1;40;8;24;5;20;43;56;38;282
38;282;50;23;57;17;27;32;6;54;7;49;34;36;45;16;21;3;15;39;47;9;13;63;53;59;64;4;29;26;46;44;38;60;19;30;10;31;14;41;22;42;11;58;61;33;12;35;25;62;28;18;37;48;55;2;52;51;1;40;8;24;5;20;43;56
50;23;57;17;27;32;6;54;7;49;34;36;45;16;21;3;15;39;47;9;13;63;53;59;64;4;29;26;33;44;38;60;19;30;10;31;14;41;22;42;11;58;61;46;12;35;25;62;28;18;37;48;55;2;52;51;1;40;8;24;5;20;43;56;38;274
38;274;50;23;57;17;27;32;6;54;7;49;34;36;45;16;21;3;15;39;47;9;13;63;53;59;64;4;29;26;33;44;38;60;19;30;10;31;14;41;22;42;11;58;61;46;12;35;25;62;28;18;37;48;55;2;52;51;1;40;8;24;5;20;43;56
50;23;57;17;27;32;6;54;7;49;34;36;12;16;21;3;15;39;47;9;13;63;53;59;64;4;29;26;33;44;38;60;19;30;10;31;14;41;22;42;11;58;61;46;45;35;25;62;28;18;37;48;55;2;52;51;1;40;8;24;5;20;43;56;38;274
38;274;50;23;57;17;27;32;6;54;7;49;34;36;12;16;21;3;15;39;47;9;13;63;53;59;64;4;29;26;33;44;38;60;19;30;10;31;14;41;22;42;11;58;61;46;45;35;25;62;28;18;37;48;55;2;52;51;1;40;8;24;5;20;43;56
50;23;57;17;27;32;6;54;7;49;34;36;12;16;21;3;15;39;47;9;13;63;53;59;64;4;29;26;41;44;38;60;19;30;10;31;14;33;22;42;11;58;61;46;45;35;25;62;28;18;37;48;55;2;52;51;1;40;8;24;5;20;43;56;38;274
38;274;50;23;57;17;27;32;6;54;7;49;34;36;12;16;21;3;15;39;47;9;13;63;53;59;64;4;29;26;41;44;38;60;19;30;10;31;14;33;22;42;11;58;61;46;45;35;25;62;28;18;37;48;55;2;52;51;1;40;8;24;5;20;43;56
50;23;7;17;27;32;6;54;57;49;34;36;12;16;21;3;15;39;47;9;13;63;53;59;64;4;29;26;41;44;38;60;19;30;10;31;14;33;22;42;11;58;61;46;45;35;25;62;28;18;37;48;55;2;52;51;1;40;8;24;5;20;43;56;38;276
38;276;50;23;7;17;27;32;6;54;57;49;34;36;12;16;21;3;15;39;47;9;13;63;53;59;64;4;29;26;41;44;38;60;19;30;10;31;14;33;22;42;11;58;61;46;45;35;25;62;28;18;37;48;55;2;52;51;1;40;8;24;5;20;43;56
50;23;7;17;27;32;6;54;57;49;14;36;12;16;21;3;15;39;47;9;13;63;53;59;64;4;29;26;41;44;38;60;19;30;10;31;34;33;22;42;11;58;61;46;45;35;25;62;28;18;37;48;55;2;52;51;1;40;8;24;5;20;43;56;38;276
38;276;50;23;7;17;27;32;6;54;57;49;14;36;12;16;21;3;15;39;47;9;13;63;53;59;64;4;29;26;41;44;38;60;19;30;10;31;34;33;22;42;11;58;61;46;45;35;25;62;28;18;37;48;55;2;52;51;1;40;8;24;5;20;43;56
50;23;7;17;27;32;6;54;57;49;14;36;12;16;21;3;15;39;47;9;13;63;53;20;64;4;29;26;41;44;38;60;19;30;10;31;34;33;22;42;11;58;61;46;45;35;25;62;28;18;37;48;55;2;52;51;1;40;8;24;5;59;43;56;38;276
38;276;50;23;7;17;27;32;6;54;57;49;14;36;12;16;21;3;15;39;47;9;13;63;53;20;64;4;29;26;41;44;38;60;19;30;10;31;34;33;22;42;11;58;61;46;45;35;25;62;28;18;37;48;55;2;52;51;1;40;8;24;5;59;43;56
50;23;7;17;27;32;6;54;57;49;14;36;12;16;53;3;15;39;47;9;13;63;21;20;64;4;29;26;41;44;38;60;19;30;10;31;34;33;22;42;11;58;61;46;45;35;25;62;28;18;37;48;55;2;52;51;1;40;8;24;5;59;43;56;38;274
38;274;50;23;7;17;27;32;6;54;57;49;14;36;12;16;53;3;15;39;47;9;13;63;21;20;64;4;29;26;41;44;38;60;19;30;10;31;34;33;22;42;11;58;61;46;45;35;25;62;28;18;37;48;55;2;52;51;1;40;8;24;5;59;43;56
50;23;7;17;27;32;6;54;57;49;14;36;12;16;53;3;15;39;47;9;13;63;21;20;64;4;29;26;41;44;38;60;19;30;10;31;34;33;22;42;55;58;61;46;45;35;25;62;28;18;37;48;11;2;52;51;1;40;8;24;5;59;43;56;38;274
38;274;50;23;7;17;27;32;6;54;57;49;14;36;12;16;53;3;15;39;47;9;13;63;21;20;64;4;29;26;41;44;38;60;19;30;10;31;34;33;22;42;55;58;61;46;45;35;25;62;28;18;37;48;11;2;52;51;1;40;8;24;5;59;43;56
50;23;7;17;27;32;6;54;57;49;14;36;12;16;53;3;15;39;47;9;13;63;21;20;64;4;29;26;41;44;38;60;19;30;10;31;34;35;22;42;55;58;61;46;45;33;25;62;28;18;37;48;11;2;52;51;1;40;8;24;5;59;43;56;38;270
38;270;50;23;7;17;27;32;6;54;57;49;14;36;12;16;53;3;15;39;47;9;13;63;21;20;64;4;29;26;41;44;38;60;19;30;10;31;34;35;22;42;55;58;61;46;45;33;25;62;28;18;37;48;11;2;52;51;1;40;8;24;5;59;43;56
50;23;7;17;27;32;6;54;57;49;14;36;12;16;53;3;15;39;47;9;13;43;21;20;64;4;29;26;41;44;38;60;19;30;10;31;34;35;22;42;55;58;61;46;45;33;25;62;28;18;37;48;11;2;52;51;1;40;8;24;5;59;63;56;38;270
38;270;50;23;7;17;27;32;6;54;57;49;14;36;12;16;53;3;15;39;47;9;13;43;21;20;64;4;29;26;41;44;38;60;19;30;10;31;34;35;22;42;55;58;61;46;45;33;25;62;28;18;37;48;11;2;52;51;1;40;8;24;5;59;63;56
50;23;7;17;27;32;26;54;57;49;14;36;12;16;53;3;15;39;47;9;13;43;21;20;64;4;29;6;41;44;38;60;19;30;10;31;34;35;22;42;55;58;61;46;45;33;25;62;28;18;37;48;11;2;52;51;1;40;8;24;5;59;63;56;38;278
38;278;50;23;7;17;27;32;26;54;57;49;14;36;12;16;53;3;15;39;47;9;13;43;21;20;64;4;29;6;41;44;38;60;19;30;10;31;34;35;22;42;55;58;61;46;45;33;25;62;28;18;37;48;11;2;52;51;1;40;8;24;5;59;63;56
50;23;7;17;27;32;26;54;57;49;14;36;12;16;53;3;15;39;47;9;13;43;21;20;64;4;28;6;41;44;38;60;19;30;10;31;34;35;22;42;55;58;61;46;45;33;25;62;29;18;37;48;11;2;52;51;1;40;8;24;5;59;63;56;38;286
38;286;50;23;7;17;27;32;26;54;57;49;14;36;12;16;53;3;15;39;47;9;13;43;21;20;64;4;28;6;41;44;38;60;19;30;10;31;34;35;22;42;55;58;61;46;45;33;25;62;29;18;37;48;11;2;52;51;1;40;8;24;5;59;63;56
50;23;7;17;27;32;26;54;57;24;14;36;12;16;53;3;15;39;47;9;13;43;21;20;64;4;28;6;41;44;38;60;19;30;10;31;34;35;22;42;55;58;61;46;45;33;25;62;29;18;37;48;11;2;52;51;1;40;8;49;5;59;63;56;38;286
38;286;50;23;7;17;27;32;26;54;57;24;14;36;12;16;53;3;15;39;47;9;13;43;21;20;64;4;28;6;41;44;38;60;19;30;10;31;34;35;22;42;55;58;61;46;45;33;25;62;29;18;37;48;11;2;52;51;1;40;8;49;5;59;63;56
50;23;7;13;27;32;26;54;57;24;14;36;12;16;53;3;15;39;47;9;17;43;21;20;64;4;28;6;41;44;38;60;19;30;10;31;34;35;22;42;55;58;61;46;45;33;25;62;29;18;37;48;11;2;52;51;1;40;8;49;5;59;63;56;38;286
38;286;50;23;7;13;27;32;26;54;57;24;14;36;12;16;53;3;15;39;47;9;17;43;21;20;64;4;28;6;41;44;38;60;19;30;10;31;34;35;22;42;55;58;61;46;45;33;25;62;29;18;37;48;11;2;52;51;1;40;8;49;5;59;63;56
50;23;7;13;27;32;62;54;57;24;14;36;12;16;53;3;15;39;47;9;17;43;21;20;64;4;28;6;41;44;38;60;19;30;10;31;34;35;22;42;55;58;61;46;45;33;25;26;29;18;37;48;11;2;52;51;1;40;8;49;5;59;63;56;38;286
39;286;50;23;7;13;27;32;62;54;57;24;14;36;12;16;53;3;15;39;47;9;17;43;21;20;64;4;28;6;41;44;38;60;19;30;10;31;34;35;22;42;55;58;61;46;45;33;25;26;29;18;37;48;11;2;52;51;1;40;8;49;5;59;63;56
50;23;7;13;27;32;62;54;57;24;14;36;12;16;53;3;15;39;47;9;17;43;21;20;64;46;28;6;41;44;38;60;19;30;10;31;34;35;22;42;55;58;61;4;45;33;25;26;29;18;37;48;11;2;52;51;1;40;8;49;5;59;63;56;39;298
39;298;50;23;7;13;27;32;62;54;57;24;14;36;12;16;53;3;15;39;47;9;17;43;21;20;64;46;28;6;41;44;38;60;19;30;10;31;34;35;22;42;55;58;61;4;45;33;25;26;29;18;37;48;11;2;52;51;1;40;8;49;5;59;63;56
50;23;7;13;27;32;62;54;57;24;14;36;12;16;53;3;15;39;47;9;17;43;21;20;64;46;28;6;41;44;38;60;19;30;37;31;34;35;22;42;55;58;61;4;45;33;25;26;29;18;10;48;11;2;52;51;1;40;8;49;5;59;63;56;39;298
39;298;50;23;7;13;27;32;62;54;57;24;14;36;12;16;53;3;15;39;47;9;17;43;21;20;64;46;28;6;41;44;38;60;19;30;37;31;34;35;22;42;55;58;61;4;45;33;25;26;29;18;10;48;11;2;52;51;1;40;8;49;5;59;63;56
50;23;7;13;27;32;16;54;57;24;14;36;12;62;53;3;15;39;47;9;17;43;21;20;64;46;28;6;41;44;38;60;19;30;37;31;34;35;22;42;55;58;61;4;45;33;25;26;29;18;10;48;11;2;52;51;1;40;8;49;5;59;63;56;39;298
39;298;50;23;7;13;27;32;16;54;57;24;14;36;12;62;53;3;15;39;47;9;17;43;21;20;64;46;28;6;41;44;38;60;19;30;37;31;34;35;22;42;55;58;61;4;45;33;25;26;29;18;10;48;11;2;52;51;1;40;8;49;5;59;63;56
50;14;7;13;27;32;16;54;57;24;23;36;12;62;53;3;15;39;47;9;17;43;21;20;64;46;28;6;41;44;38;60;19;30;37;31;34;35;22;42;55;58;61;4;45;33;25;26;29;18;10;48;11;2;52;51;1;40;8;49;5;59;63;56;39;298
39;298;50;14;7;13;27;32;16;54;57;24;23;36;12;62;53;3;15;39;47;9;17;43;21;20;64;46;28;6;41;44;38;60;19;30;37;31;34;35;22;42;55;58;61;4;45;33;25;26;29;18;10;48;11;2;52;51;1;40;8;49;5;59;63;56
50;14;7;13;27;32;16;54;57;24;23;36;30;62;53;3;15;39;47;9;17;43;21;20;64;46;28;6;41;44;38;60;19;12;37;31;34;35;22;42;55;58;61;4;45;33;25;26;29;18;10;48;11;2;52;51;1;40;8;49;5;59;63;56;39;298
39;298;50;14;7;13;27;32;16;54;57;24;23;36;30;62;53;3;15;39;47;9;17;43;21;20;64;46;28;6;41;44;38;60;19;12;37;31;34;35;22;42;55;58;61;4;45;33;25;26;29;18;10;48;11;2;52;51;1;40;8;49;5;59;63;56
50;14;7;13;27;32;16;54;57;24;23;36;30;62;53;3;15;39;47;43;17;9;21;20;64;46;28;6;41;44;38;60;19;12;37;31;34;35;22;42;55;58;61;4;45;33;25;26;29;18;10;48;11;2;52;51;1;40;8;49;5;59;63;56;39;302
39;298;50;14;7;13;27;32;16;54;57;24;23;36;30;62;53;3;15;39;47;9;17;43;21;20;64;46;28;6;41;44;38;60;19;12;37;31;34;35;22;42;55;58;61;4;45;33;25;26;29;18;10;48;11;2;52;51;1;40;8;49;5;59;63;56
