"X1";"X25944";"X20";"X6";"X27";"X19";"X3";"X13";"X18";"X28";"X4";"X31";"X30";"X24";"X26";"X29";"X2";"X5";"X23";"X32";"X8";"X1.1";"X15";"X17";"X9";"X14";"X21";"X11";"X16";"X22";"X10";"X12";"X25";"X7"
70;24630;18;10;6;8;28;25;23;2;27;24;22;5;12;32;15;21;7;17;29;20;11;26;4;9;31;30;13;19;14;16;1;3
21;10;6;8;28;25;23;2;27;24;22;5;12;32;15;18;7;17;29;20;11;26;4;9;31;30;13;19;14;16;1;3;70;24670
70;24670;21;10;6;8;28;25;23;2;27;24;22;5;12;32;15;18;7;17;29;20;11;26;4;9;31;30;13;19;14;16;1;3
21;10;6;8;28;2;23;25;27;24;22;5;12;32;15;18;7;17;29;20;11;26;4;9;31;30;13;19;14;16;1;3;70;24488
70;24488;21;10;6;8;28;2;23;25;27;24;22;5;12;32;15;18;7;17;29;20;11;26;4;9;31;30;13;19;14;16;1;3
21;20;6;8;28;2;23;25;27;24;22;5;12;32;15;18;7;17;29;10;11;26;4;9;31;30;13;19;14;16;1;3;70;24458
70;24458;21;20;6;8;28;2;23;25;27;24;22;5;12;32;15;18;7;17;29;10;11;26;4;9;31;30;13;19;14;16;1;3
21;20;6;8;28;2;23;25;27;24;22;5;26;32;15;18;7;17;29;10;11;12;4;9;31;30;13;19;14;16;1;3;70;23832
70;23832;21;20;6;8;28;2;23;25;27;24;22;5;26;32;15;18;7;17;29;10;11;12;4;9;31;30;13;19;14;16;1;3
21;9;6;8;28;2;23;25;27;24;22;5;26;32;15;18;7;17;29;10;11;12;4;20;31;30;13;19;14;16;1;3;70;23950
70;23950;21;9;6;8;28;2;23;25;27;24;22;5;26;32;15;18;7;17;29;10;11;12;4;20;31;30;13;19;14;16;1;3
21;9;6;8;28;2;23;25;24;27;22;5;26;32;15;18;7;17;29;10;11;12;4;20;31;30;13;19;14;16;1;3;70;24230
70;24230;21;9;6;8;28;2;23;25;24;27;22;5;26;32;15;18;7;17;29;10;11;12;4;20;31;30;13;19;14;16;1;3
21;9;6;8;13;2;23;25;24;27;22;5;26;32;15;18;7;17;29;10;11;12;4;20;31;30;28;19;14;16;1;3;70;24296
70;24296;21;9;6;8;13;2;23;25;24;27;22;5;26;32;15;18;7;17;29;10;11;12;4;20;31;30;28;19;14;16;1;3
21;9;6;8;13;29;23;25;24;27;22;5;26;32;15;18;7;17;2;10;11;12;4;20;31;30;28;19;14;16;1;3;70;25150
70;25150;21;9;6;8;13;29;23;25;24;27;22;5;26;32;15;18;7;17;2;10;11;12;4;20;31;30;28;19;14;16;1;3
21;9;6;8;13;23;29;25;24;27;22;5;26;32;15;18;7;17;2;10;11;12;4;20;31;30;28;19;14;16;1;3;70;25230
70;25230;21;9;6;8;13;23;29;25;24;27;22;5;26;32;15;18;7;17;2;10;11;12;4;20;31;30;28;19;14;16;1;3
21;9;6;8;13;23;29;25;24;19;22;5;26;32;15;18;7;17;2;10;11;12;4;20;31;30;28;27;14;16;1;3;70;25110
70;25110;21;9;6;8;13;23;29;25;24;19;22;5;26;32;15;18;7;17;2;10;11;12;4;20;31;30;28;27;14;16;1;3
21;9;6;8;13;11;29;25;24;19;22;5;26;32;15;18;7;17;2;10;23;12;4;20;31;30;28;27;14;16;1;3;70;25114
70;25114;21;9;6;8;13;11;29;25;24;19;22;5;26;32;15;18;7;17;2;10;23;12;4;20;31;30;28;27;14;16;1;3
21;9;6;8;13;11;29;25;22;19;24;5;26;32;15;18;7;17;2;10;23;12;4;20;31;30;28;27;14;16;1;3;70;25314
71;25314;21;9;6;8;13;11;29;25;22;19;24;5;26;32;15;18;7;17;2;10;23;12;4;20;31;30;28;27;14;16;1;3
21;9;4;8;13;11;29;25;22;19;24;5;26;32;15;18;7;17;2;10;23;12;6;20;31;30;28;27;14;16;1;3;71;25554
71;25314;21;9;6;8;13;11;29;25;22;19;24;5;26;32;15;18;7;17;2;10;23;12;4;20;31;30;28;27;14;16;1;3
21;9;6;8;13;11;29;25;22;7;24;5;26;32;15;18;19;17;2;10;23;12;4;20;31;30;28;27;14;16;1;3;71;25728
71;25314;21;9;6;8;13;11;29;25;22;19;24;5;26;32;15;18;7;17;2;10;23;12;4;20;31;30;28;27;14;16;1;3
21;9;6;8;13;11;23;25;22;19;24;5;26;32;15;18;7;17;2;10;29;12;4;20;31;30;28;27;14;16;1;3;71;24794
71;24794;21;9;6;8;13;11;23;25;22;19;24;5;26;32;15;18;7;17;2;10;29;12;4;20;31;30;28;27;14;16;1;3
21;9;6;8;13;11;23;25;22;26;24;5;19;32;15;18;7;17;2;10;29;12;4;20;31;30;28;27;14;16;1;3;71;24974
71;24974;21;9;6;8;13;11;23;25;22;26;24;5;19;32;15;18;7;17;2;10;29;12;4;20;31;30;28;27;14;16;1;3
21;9;6;24;13;11;23;25;22;26;8;5;19;32;15;18;7;17;2;10;29;12;4;20;31;30;28;27;14;16;1;3;71;25296
71;24974;21;9;6;8;13;11;23;25;22;26;24;5;19;32;15;18;7;17;2;10;29;12;4;20;31;30;28;27;14;16;1;3
21;9;6;8;13;11;15;25;22;26;24;5;19;32;23;18;7;17;2;10;29;12;4;20;31;30;28;27;14;16;1;3;71;26294
71;24974;21;9;6;8;13;11;23;25;22;26;24;5;19;32;15;18;7;17;2;10;29;12;4;20;31;30;28;27;14;16;1;3
21;9;6;8;32;11;23;25;22;26;24;5;19;13;15;18;7;17;2;10;29;12;4;20;31;30;28;27;14;16;1;3;71;25472
71;25472;21;9;6;8;32;11;23;25;22;26;24;5;19;13;15;18;7;17;2;10;29;12;4;20;31;30;28;27;14;16;1;3
21;11;6;8;32;9;23;25;22;26;24;5;19;13;15;18;7;17;2;10;29;12;4;20;31;30;28;27;14;16;1;3;71;25352
71;25352;21;11;6;8;32;9;23;25;22;26;24;5;19;13;15;18;7;17;2;10;29;12;4;20;31;30;28;27;14;16;1;3
21;11;6;8;32;9;23;25;29;26;24;5;19;13;15;18;7;17;2;10;22;12;4;20;31;30;28;27;14;16;1;3;71;25672
71;25352;21;11;6;8;32;9;23;25;22;26;24;5;19;13;15;18;7;17;2;10;29;12;4;20;31;30;28;27;14;16;1;3
21;11;6;10;32;9;23;25;22;26;24;5;19;13;15;18;7;17;2;8;29;12;4;20;31;30;28;27;14;16;1;3;71;25652
71;25352;21;11;6;8;32;9;23;25;22;26;24;5;19;13;15;18;7;17;2;10;29;12;4;20;31;30;28;27;14;16;1;3
21;11;6;8;32;9;30;25;22;26;24;5;19;13;15;18;7;17;2;10;29;12;4;20;31;23;28;27;14;16;1;3;71;25612
71;25612;21;11;6;8;32;9;30;25;22;26;24;5;19;13;15;18;7;17;2;10;29;12;4;20;31;23;28;27;14;16;1;3
21;11;6;8;32;9;30;25;22;26;24;5;19;31;15;18;7;17;2;10;29;12;4;20;13;23;28;27;14;16;1;3;71;25520
71;25520;21;11;6;8;32;9;30;25;22;26;24;5;19;31;15;18;7;17;2;10;29;12;4;20;13;23;28;27;14;16;1;3
21;11;6;8;32;9;30;25;31;26;24;5;19;22;15;18;7;17;2;10;29;12;4;20;13;23;28;27;14;16;1;3;71;25580
71;25580;21;11;6;8;32;9;30;25;31;26;24;5;19;22;15;18;7;17;2;10;29;12;4;20;13;23;28;27;14;16;1;3
21;11;6;8;32;9;30;25;31;26;10;5;19;22;15;18;7;17;2;24;29;12;4;20;13;23;28;27;14;16;1;3;71;25928
71;25580;21;11;6;8;32;9;30;25;31;26;24;5;19;22;15;18;7;17;2;10;29;12;4;20;13;23;28;27;14;16;1;3
21;11;6;8;32;9;30;25;31;15;24;5;19;22;26;18;7;17;2;10;29;12;4;20;13;23;28;27;14;16;1;3;71;25920
71;25920;21;11;6;8;32;9;30;25;31;15;24;5;19;22;26;18;7;17;2;10;29;12;4;20;13;23;28;27;14;16;1;3
21;11;6;8;32;9;30;25;31;15;24;5;19;10;26;18;7;17;2;22;29;12;4;20;13;23;28;27;14;16;1;3;71;26596
71;26596;21;11;6;8;32;9;30;25;31;15;24;5;19;10;26;18;7;17;2;22;29;12;4;20;13;23;28;27;14;16;1;3
21;11;6;8;32;9;30;25;31;15;24;5;19;10;26;18;7;17;2;13;29;12;4;20;22;23;28;27;14;16;1;3;71;26092
71;26092;21;11;6;8;32;9;30;25;31;15;24;5;19;10;26;18;7;17;2;13;29;12;4;20;22;23;28;27;14;16;1;3
21;11;6;26;32;9;30;25;31;15;24;5;19;10;8;18;7;17;2;13;29;12;4;20;22;23;28;27;14;16;1;3;71;25708
71;25708;21;11;6;26;32;9;30;25;31;15;24;5;19;10;8;18;7;17;2;13;29;12;4;20;22;23;28;27;14;16;1;3
21;11;6;17;32;9;30;25;31;15;24;5;19;10;8;18;7;26;2;13;29;12;4;20;22;23;28;27;14;16;1;3;71;25828
71;25828;21;11;6;17;32;9;30;25;31;15;24;5;19;10;8;18;7;26;2;13;29;12;4;20;22;23;28;27;14;16;1;3
21;11;6;17;32;9;30;25;31;15;24;5;8;10;19;18;7;26;2;13;29;12;4;20;22;23;28;27;14;16;1;3;71;25846
72;25846;21;11;6;17;32;9;30;25;31;15;24;5;8;10;19;18;7;26;2;13;29;12;4;20;22;23;28;27;14;16;1;3
21;23;6;17;32;9;30;25;31;15;24;5;8;10;19;18;7;26;2;13;29;12;4;20;22;11;28;27;14;16;1;3;72;25912
72;25912;21;23;6;17;32;9;30;25;31;15;24;5;8;10;19;18;7;26;2;13;29;12;4;20;22;11;28;27;14;16;1;3
21;23;6;17;12;9;30;25;31;15;24;5;8;10;19;18;7;26;2;13;29;32;4;20;22;11;28;27;14;16;1;3;72;25924
72;25924;21;23;6;17;12;9;30;25;31;15;24;5;8;10;19;18;7;26;2;13;29;32;4;20;22;11;28;27;14;16;1;3
21;23;6;17;12;9;30;25;31;15;24;5;8;10;19;18;7;26;2;13;29;32;4;20;22;11;28;1;14;16;27;3;72;26128
72;26128;21;23;6;17;12;9;30;25;31;15;24;5;8;10;19;18;7;26;2;13;29;32;4;20;22;11;28;1;14;16;27;3
21;23;6;17;12;9;30;25;31;15;24;5;8;10;19;18;7;26;2;13;29;32;4;20;22;11;28;1;3;16;27;14;72;25968
72;25968;21;23;6;17;12;9;30;25;31;15;24;5;8;10;19;18;7;26;2;13;29;32;4;20;22;11;28;1;3;16;27;14
16;23;6;17;12;9;30;25;31;15;24;5;8;10;19;18;7;26;2;13;29;32;4;20;22;11;28;1;3;21;27;14;72;26816
72;25968;21;23;6;17;12;9;30;25;31;15;24;5;8;10;19;18;7;26;2;13;29;32;4;20;22;11;28;1;3;16;27;14
21;23;6;17;26;9;30;25;31;15;24;5;8;10;19;18;7;12;2;13;29;32;4;20;22;11;28;1;3;16;27;14;72;25068
72;25068;21;23;6;17;26;9;30;25;31;15;24;5;8;10;19;18;7;12;2;13;29;32;4;20;22;11;28;1;3;16;27;14
21;23;6;17;26;9;30;25;31;2;24;5;8;10;19;18;7;12;15;13;29;32;4;20;22;11;28;1;3;16;27;14;72;24988
72;24988;21;23;6;17;26;9;30;25;31;2;24;5;8;10;19;18;7;12;15;13;29;32;4;20;22;11;28;1;3;16;27;14
10;23;6;17;26;9;30;25;31;2;24;5;8;21;19;18;7;12;15;13;29;32;4;20;22;11;28;1;3;16;27;14;72;25816
72;25816;10;23;6;17;26;9;30;25;31;2;24;5;8;21;19;18;7;12;15;13;29;32;4;20;22;11;28;1;3;16;27;14
10;23;6;17;26;9;30;25;31;2;24;5;8;7;19;18;21;12;15;13;29;32;4;20;22;11;28;1;3;16;27;14;72;24788
72;24788;10;23;6;17;26;9;30;25;31;2;24;5;8;7;19;18;21;12;15;13;29;32;4;20;22;11;28;1;3;16;27;14
10;23;6;17;26;9;30;25;31;2;24;5;18;7;19;8;21;12;15;13;29;32;4;20;22;11;28;1;3;16;27;14;72;25276
72;24788;10;23;6;17;26;9;30;25;31;2;24;5;8;7;19;18;21;12;15;13;29;32;4;20;22;11;28;1;3;16;27;14
10;23;6;17;26;9;30;19;31;2;24;5;8;7;25;18;21;12;15;13;29;32;4;20;22;11;28;1;3;16;27;14;72;25268
72;24788;10;23;6;17;26;9;30;25;31;2;24;5;8;7;19;18;21;12;15;13;29;32;4;20;22;11;28;1;3;16;27;14
10;23;6;17;26;9;30;25;22;2;24;5;8;7;19;18;21;12;15;13;29;32;4;20;31;11;28;1;3;16;27;14;72;24448
72;24448;10;23;6;17;26;9;30;25;22;2;24;5;8;7;19;18;21;12;15;13;29;32;4;20;31;11;28;1;3;16;27;14
10;23;6;17;26;9;30;14;22;2;24;5;8;7;19;18;21;12;15;13;29;32;4;20;31;11;28;1;3;16;27;25;72;24948
72;24948;10;23;6;17;26;9;30;14;22;2;24;5;8;7;19;18;21;12;15;13;29;32;4;20;31;11;28;1;3;16;27;25
10;23;6;17;26;9;30;14;22;2;24;5;8;7;19;18;21;12;15;13;29;32;4;20;3;11;28;1;31;16;27;25;72;24750
72;24750;10;23;6;17;26;9;30;14;22;2;24;5;8;7;19;18;21;12;15;13;29;32;4;20;3;11;28;1;31;16;27;25
10;21;6;17;26;9;30;14;22;2;24;5;8;7;19;18;23;12;15;13;29;32;4;20;3;11;28;1;31;16;27;25;72;24670
72;24670;10;21;6;17;26;9;30;14;22;2;24;5;8;7;19;18;23;12;15;13;29;32;4;20;3;11;28;1;31;16;27;25
10;21;6;17;26;9;30;14;22;2;24;5;27;7;19;18;23;12;15;13;29;32;4;20;3;11;28;1;31;16;8;25;72;24314
72;24314;10;21;6;17;26;9;30;14;22;2;24;5;27;7;19;18;23;12;15;13;29;32;4;20;3;11;28;1;31;16;8;25
10;21;6;17;26;9;30;14;22;23;24;5;27;7;19;18;2;12;15;13;29;32;4;20;3;11;28;1;31;16;8;25;72;25008
72;24314;10;21;6;17;26;9;30;14;22;2;24;5;27;7;19;18;23;12;15;13;29;32;4;20;3;11;28;1;31;16;8;25
10;21;6;17;26;9;30;14;22;2;8;5;27;7;19;18;23;12;15;13;29;32;4;20;3;11;28;1;31;16;24;25;72;24774
72;24314;10;21;6;17;26;9;30;14;22;2;24;5;27;7;19;18;23;12;15;13;29;32;4;20;3;11;28;1;31;16;8;25
10;21;6;17;16;9;30;14;22;2;24;5;27;7;19;18;23;12;15;13;29;32;4;20;3;11;28;1;31;26;8;25;72;25760
72;24314;10;21;6;17;26;9;30;14;22;2;24;5;27;7;19;18;23;12;15;13;29;32;4;20;3;11;28;1;31;16;8;25
10;21;6;17;26;9;30;14;22;2;24;5;27;7;19;18;23;12;15;13;16;32;4;20;3;11;28;1;31;29;8;25;72;24960
73;24960;10;21;6;17;26;9;30;14;22;2;24;5;27;7;19;18;23;12;15;13;16;32;4;20;3;11;28;1;31;29;8;25
10;21;6;17;26;9;30;14;22;2;24;12;27;7;19;18;23;5;15;13;16;32;4;20;3;11;28;1;31;29;8;25;73;25360
73;25360;10;21;6;17;26;9;30;14;22;2;24;12;27;7;19;18;23;5;15;13;16;32;4;20;3;11;28;1;31;29;8;25
10;21;6;17;26;9;30;14;22;2;24;12;27;7;19;18;23;5;15;13;16;20;4;32;3;11;28;1;31;29;8;25;73;25020
73;25020;10;21;6;17;26;9;30;14;22;2;24;12;27;7;19;18;23;5;15;13;16;20;4;32;3;11;28;1;31;29;8;25
10;21;6;17;26;9;30;14;22;2;24;12;27;7;19;18;23;5;15;13;16;20;29;32;3;11;28;1;31;4;8;25;73;24670
73;24670;10;21;6;17;26;9;30;14;22;2;24;12;27;7;19;18;23;5;15;13;16;20;29;32;3;11;28;1;31;4;8;25
10;21;6;17;26;9;30;14;22;2;24;12;27;7;19;18;23;5;15;13;16;25;29;32;3;11;28;1;31;4;8;20;73;24090
73;24090;10;21;6;17;26;9;30;14;22;2;24;12;27;7;19;18;23;5;15;13;16;25;29;32;3;11;28;1;31;4;8;20
10;21;2;17;26;9;30;14;22;6;24;12;27;7;19;18;23;5;15;13;16;25;29;32;3;11;28;1;31;4;8;20;73;24450
73;24450;10;21;2;17;26;9;30;14;22;6;24;12;27;7;19;18;23;5;15;13;16;25;29;32;3;11;28;1;31;4;8;20
10;21;2;17;26;9;30;6;22;14;24;12;27;7;19;18;23;5;15;13;16;25;29;32;3;11;28;1;31;4;8;20;73;24410
73;24410;10;21;2;17;26;9;30;6;22;14;24;12;27;7;19;18;23;5;15;13;16;25;29;32;3;11;28;1;31;4;8;20
10;21;2;17;29;9;30;6;22;14;24;12;27;7;19;18;23;5;15;13;16;25;26;32;3;11;28;1;31;4;8;20;73;24930
73;24930;10;21;2;17;29;9;30;6;22;14;24;12;27;7;19;18;23;5;15;13;16;25;26;32;3;11;28;1;31;4;8;20
10;21;2;17;29;9;30;6;22;14;24;12;27;7;19;18;23;5;15;13;16;11;26;32;3;25;28;1;31;4;8;20;73;25384
73;24930;10;21;2;17;29;9;30;6;22;14;24;12;27;7;19;18;23;5;15;13;16;25;26;32;3;11;28;1;31;4;8;20
10;21;2;17;29;9;30;6;4;14;24;12;27;7;19;18;23;5;15;13;16;25;26;32;3;11;28;1;31;22;8;20;73;26096
73;24930;10;21;2;17;29;9;30;6;22;14;24;12;27;7;19;18;23;5;15;13;16;25;26;32;3;11;28;1;31;4;8;20
10;21;2;30;29;9;17;6;22;14;24;12;27;7;19;18;23;5;15;13;16;25;26;32;3;11;28;1;31;4;8;20;73;25610
73;24930;10;21;2;17;29;9;30;6;22;14;24;12;27;7;19;18;23;5;15;13;16;25;26;32;3;11;28;1;31;4;8;20
10;21;2;17;29;9;32;6;22;14;24;12;27;7;19;18;23;5;15;13;16;25;26;30;3;11;28;1;31;4;8;20;73;25530
73;25530;10;21;2;17;29;9;32;6;22;14;24;12;27;7;19;18;23;5;15;13;16;25;26;30;3;11;28;1;31;4;8;20
10;21;2;9;29;17;32;6;22;14;24;12;27;7;19;18;23;5;15;13;16;25;26;30;3;11;28;1;31;4;8;20;73;25766
73;25766;10;21;2;9;29;17;32;6;22;14;24;12;27;7;19;18;23;5;15;13;16;25;26;30;3;11;28;1;31;4;8;20
10;21;2;9;29;17;32;14;22;6;24;12;27;7;19;18;23;5;15;13;16;25;26;30;3;11;28;1;31;4;8;20;73;25646
73;25646;10;21;2;9;29;17;32;14;22;6;24;12;27;7;19;18;23;5;15;13;16;25;26;30;3;11;28;1;31;4;8;20
10;26;2;9;29;17;32;14;22;6;24;12;27;7;19;18;23;5;15;13;16;25;21;30;3;11;28;1;31;4;8;20;73;25566
73;25566;10;26;2;9;29;17;32;14;22;6;24;12;27;7;19;18;23;5;15;13;16;25;21;30;3;11;28;1;31;4;8;20
10;26;2;9;29;17;32;14;22;6;24;12;27;7;19;18;23;5;15;13;16;25;21;30;3;11;20;1;31;4;8;28;73;25566
73;25566;10;26;2;9;29;17;32;14;22;6;24;12;27;7;19;18;23;5;15;13;16;25;21;30;3;11;20;1;31;4;8;28
10;26;2;9;29;17;32;14;22;6;24;12;27;7;3;18;23;5;15;13;16;25;21;30;19;11;20;1;31;4;8;28;73;25704
73;25566;10;26;2;9;29;17;32;14;22;6;24;12;27;7;19;18;23;5;15;13;16;25;21;30;3;11;20;1;31;4;8;28
10;26;2;9;29;21;32;14;22;6;24;12;27;7;19;18;23;5;15;13;16;25;17;30;3;11;20;1;31;4;8;28;73;25526
73;25526;10;26;2;9;29;21;32;14;22;6;24;12;27;7;19;18;23;5;15;13;16;25;17;30;3;11;20;1;31;4;8;28
10;26;2;9;29;21;32;14;22;6;24;12;27;7;19;18;23;5;15;13;16;28;17;30;3;11;20;1;31;4;8;25;73;25746
73;25746;10;26;2;9;29;21;32;14;22;6;24;12;27;7;19;18;23;5;15;13;16;28;17;30;3;11;20;1;31;4;8;25
12;26;2;9;29;21;32;14;22;6;24;10;27;7;19;18;23;5;15;13;16;28;17;30;3;11;20;1;31;4;8;25;73;25986
73;25986;12;26;2;9;29;21;32;14;22;6;24;10;27;7;19;18;23;5;15;13;16;28;17;30;3;11;20;1;31;4;8;25
12;9;2;26;29;21;32;14;22;6;24;10;27;7;19;18;23;5;15;13;16;28;17;30;3;11;20;1;31;4;8;25;73;25854
74;25854;12;9;2;26;29;21;32;14;22;6;24;10;27;7;19;18;23;5;15;13;16;28;17;30;3;11;20;1;31;4;8;25
12;7;2;26;29;21;32;14;22;6;24;10;27;9;19;18;23;5;15;13;16;28;17;30;3;11;20;1;31;4;8;25;74;25674
74;25674;12;7;2;26;29;21;32;14;22;6;24;10;27;9;19;18;23;5;15;13;16;28;17;30;3;11;20;1;31;4;8;25
12;7;2;26;29;21;22;14;32;6;24;10;27;9;19;18;23;5;15;13;16;28;17;30;3;11;20;1;31;4;8;25;74;25514
74;25514;12;7;2;26;29;21;22;14;32;6;24;10;27;9;19;18;23;5;15;13;16;28;17;30;3;11;20;1;31;4;8;25
12;7;2;26;29;31;22;14;32;6;24;10;27;9;19;18;23;5;15;13;16;28;17;30;3;11;20;1;21;4;8;25;74;25754
74;25754;12;7;2;26;29;31;22;14;32;6;24;10;27;9;19;18;23;5;15;13;16;28;17;30;3;11;20;1;21;4;8;25
12;7;2;26;29;31;22;14;32;6;24;19;27;9;10;18;23;5;15;13;16;28;17;30;3;11;20;1;21;4;8;25;74;25332
74;25332;12;7;2;26;29;31;22;14;32;6;24;19;27;9;10;18;23;5;15;13;16;28;17;30;3;11;20;1;21;4;8;25
12;7;2;26;29;31;22;14;32;9;24;19;27;6;10;18;23;5;15;13;16;28;17;30;3;11;20;1;21;4;8;25;74;25452
74;25452;12;7;2;26;29;31;22;14;32;9;24;19;27;6;10;18;23;5;15;13;16;28;17;30;3;11;20;1;21;4;8;25
12;7;2;26;29;31;22;14;32;9;24;19;27;6;10;18;23;5;15;13;16;17;28;30;3;11;20;1;21;4;8;25;74;25852
74;25852;12;7;2;26;29;31;22;14;32;9;24;19;27;6;10;18;23;5;15;13;16;17;28;30;3;11;20;1;21;4;8;25
12;7;2;26;29;31;22;30;32;9;24;19;27;6;10;18;23;5;15;13;16;17;28;14;3;11;20;1;21;4;8;25;74;25576
74;25576;12;7;2;26;29;31;22;30;32;9;24;19;27;6;10;18;23;5;15;13;16;17;28;14;3;11;20;1;21;4;8;25
12;7;2;26;29;23;22;30;32;9;24;19;27;6;10;18;31;5;15;13;16;17;28;14;3;11;20;1;21;4;8;25;74;25696
74;25696;12;7;2;26;29;23;22;30;32;9;24;19;27;6;10;18;31;5;15;13;16;17;28;14;3;11;20;1;21;4;8;25
20;7;2;26;29;23;22;30;32;9;24;19;27;6;10;18;31;5;15;13;16;17;28;14;3;11;12;1;21;4;8;25;74;25216
74;25216;20;7;2;26;29;23;22;30;32;9;24;19;27;6;10;18;31;5;15;13;16;17;28;14;3;11;12;1;21;4;8;25
20;7;2;26;29;23;22;30;32;9;24;19;27;6;10;18;31;5;15;13;16;21;28;14;3;11;12;1;17;4;8;25;74;25256
74;25256;20;7;2;26;29;23;22;30;32;9;24;19;27;6;10;18;31;5;15;13;16;21;28;14;3;11;12;1;17;4;8;25
20;7;2;26;29;23;22;30;32;9;24;19;27;6;10;18;31;5;15;13;16;21;28;14;17;11;12;1;3;4;8;25;74;25010
74;25010;20;7;2;26;29;23;22;30;32;9;24;19;27;6;10;18;31;5;15;13;16;21;28;14;17;11;12;1;3;4;8;25
20;7;2;26;29;23;22;30;32;9;24;19;27;6;18;10;31;5;15;13;16;21;28;14;17;11;12;1;3;4;8;25;74;25604
74;25604;20;7;2;26;29;23;22;30;32;9;24;19;27;6;18;10;31;5;15;13;16;21;28;14;17;11;12;1;3;4;8;25
20;7;2;26;29;23;22;30;32;9;24;31;27;6;18;10;19;5;15;13;16;21;28;14;17;11;12;1;3;4;8;25;74;25644
74;25644;20;7;2;26;29;23;22;30;32;9;24;31;27;6;18;10;19;5;15;13;16;21;28;14;17;11;12;1;3;4;8;25
20;7;2;26;29;23;22;30;32;5;24;31;27;6;18;10;19;9;15;13;16;21;28;14;17;11;12;1;3;4;8;25;74;25484
74;25484;20;7;2;26;29;23;22;30;32;5;24;31;27;6;18;10;19;9;15;13;16;21;28;14;17;11;12;1;3;4;8;25
20;7;2;26;29;27;22;30;32;5;24;31;23;6;18;10;19;9;15;13;16;21;28;14;17;11;12;1;3;4;8;25;74;25344
74;25344;20;7;2;26;29;27;22;30;32;5;24;31;23;6;18;10;19;9;15;13;16;21;28;14;17;11;12;1;3;4;8;25
15;7;2;26;29;27;22;30;32;5;24;31;23;6;18;10;19;9;20;13;16;21;28;14;17;11;12;1;3;4;8;25;74;24856
74;24856;15;7;2;26;29;27;22;30;32;5;24;31;23;6;18;10;19;9;20;13;16;21;28;14;17;11;12;1;3;4;8;25
15;7;2;26;29;27;22;30;32;5;24;31;23;6;18;10;19;11;20;13;16;21;28;14;17;9;12;1;3;4;8;25;74;25136
74;25136;15;7;2;26;29;27;22;30;32;5;24;31;23;6;18;10;19;11;20;13;16;21;28;14;17;9;12;1;3;4;8;25
15;7;2;26;29;30;22;27;32;5;24;31;23;6;18;10;19;11;20;13;16;21;28;14;17;9;12;1;3;4;8;25;74;25256
74;25256;15;7;2;26;29;30;22;27;32;5;24;31;23;6;18;10;19;11;20;13;16;21;28;14;17;9;12;1;3;4;8;25
15;7;2;1;29;30;22;27;32;5;24;31;23;6;18;10;19;11;20;13;16;21;28;14;17;9;12;26;3;4;8;25;74;26214
74;25256;15;7;2;26;29;30;22;27;32;5;24;31;23;6;18;10;19;11;20;13;16;21;28;14;17;9;12;1;3;4;8;25
15;19;2;26;29;30;22;27;32;5;24;31;23;6;18;10;7;11;20;13;16;21;28;14;17;9;12;1;3;4;8;25;74;25386
75;25256;15;7;2;26;29;30;22;27;32;5;24;31;23;6;18;10;19;11;20;13;16;21;28;14;17;9;12;1;3;4;8;25
15;7;2;26;29;30;22;27;32;5;31;24;23;6;18;10;19;11;20;13;16;21;28;14;17;9;12;1;3;4;8;25;75;25176
75;25176;15;7;2;26;29;30;22;27;32;5;31;24;23;6;18;10;19;11;20;13;16;21;28;14;17;9;12;1;3;4;8;25
15;7;2;26;29;30;22;27;32;20;31;24;23;6;18;10;19;11;5;13;16;21;28;14;17;9;12;1;3;4;8;25;75;25438
75;25438;15;7;2;26;29;30;22;27;32;20;31;24;23;6;18;10;19;11;5;13;16;21;28;14;17;9;12;1;3;4;8;25
15;7;2;26;21;30;22;27;32;20;31;24;23;6;18;10;19;11;5;13;16;29;28;14;17;9;12;1;3;4;8;25;75;25478
75;25478;15;7;2;26;21;30;22;27;32;20;31;24;23;6;18;10;19;11;5;13;16;29;28;14;17;9;12;1;3;4;8;25
15;7;2;26;21;30;22;27;32;20;31;24;13;6;18;10;19;11;5;23;16;29;28;14;17;9;12;1;3;4;8;25;75;25782
75;25478;15;7;2;26;21;30;22;27;32;20;31;24;23;6;18;10;19;11;5;13;16;29;28;14;17;9;12;1;3;4;8;25
15;7;2;26;21;30;22;27;32;20;10;24;23;6;18;31;19;11;5;13;16;29;28;14;17;9;12;1;3;4;8;25;75;25466
75;25466;15;7;2;26;21;30;22;27;32;20;10;24;23;6;18;31;19;11;5;13;16;29;28;14;17;9;12;1;3;4;8;25
15;7;2;10;21;30;22;27;32;20;26;24;23;6;18;31;19;11;5;13;16;29;28;14;17;9;12;1;3;4;8;25;75;25328
75;25328;15;7;2;10;21;30;22;27;32;20;26;24;23;6;18;31;19;11;5;13;16;29;28;14;17;9;12;1;3;4;8;25
15;7;2;10;21;30;22;27;28;20;26;24;23;6;18;31;19;11;5;13;16;29;32;14;17;9;12;1;3;4;8;25;75;25408
75;25408;15;7;2;10;21;30;22;27;28;20;26;24;23;6;18;31;19;11;5;13;16;29;32;14;17;9;12;1;3;4;8;25
15;7;2;10;21;30;22;23;28;20;26;24;27;6;18;31;19;11;5;13;16;29;32;14;17;9;12;1;3;4;8;25;75;25408
