"X1";"X27586";"X11";"X7";"X10";"X22";"X31";"X9";"X1.1";"X19";"X2";"X5";"X4";"X23";"X18";"X32";"X14";"X30";"X24";"X17";"X27";"X29";"X15";"X13";"X8";"X26";"X16";"X25";"X28";"X12";"X3";"X21";"X20";"X6"
66;26660;24;14;19;27;5;26;6;2;13;30;7;31;23;8;4;17;11;21;29;28;1;15;16;10;22;3;9;12;25;18;20;32
24;14;19;27;5;26;6;2;13;30;7;15;23;8;4;17;11;21;29;28;1;31;16;10;22;3;9;12;25;18;20;32;66;26798
66;26660;24;14;19;27;5;26;6;2;13;30;7;31;23;8;4;17;11;21;29;28;1;15;16;10;22;3;9;12;25;18;20;32
24;14;19;27;5;26;6;2;13;30;7;31;23;8;15;17;11;21;29;28;1;4;16;10;22;3;9;12;25;18;20;32;66;26860
66;26860;24;14;19;27;5;26;6;2;13;30;7;31;23;8;15;17;11;21;29;28;1;4;16;10;22;3;9;12;25;18;20;32
24;14;19;27;5;26;6;2;10;30;7;31;23;8;15;17;11;21;29;28;1;4;16;13;22;3;9;12;25;18;20;32;66;26460
66;26460;24;14;19;27;5;26;6;2;10;30;7;31;23;8;15;17;11;21;29;28;1;4;16;13;22;3;9;12;25;18;20;32
24;14;19;27;5;26;6;2;10;30;7;31;23;18;15;17;11;21;29;28;1;4;16;13;22;3;9;12;25;8;20;32;66;26132
67;26132;24;14;19;27;5;26;6;2;10;30;7;31;23;18;15;17;11;21;29;28;1;4;16;13;22;3;9;12;25;8;20;32
24;14;19;27;5;26;6;2;10;30;7;31;23;4;15;17;11;21;29;28;1;18;16;13;22;3;9;12;25;8;20;32;67;26122
67;26122;24;14;19;27;5;26;6;2;10;30;7;31;23;4;15;17;11;21;29;28;1;18;16;13;22;3;9;12;25;8;20;32
24;14;19;27;5;26;6;2;10;30;7;31;23;4;15;17;11;21;29;28;1;18;25;13;22;3;9;12;16;8;20;32;67;25994
67;25994;24;14;19;27;5;26;6;2;10;30;7;31;23;4;15;17;11;21;29;28;1;18;25;13;22;3;9;12;16;8;20;32
24;14;19;27;30;26;6;2;10;5;7;31;23;4;15;17;11;21;29;28;1;18;25;13;22;3;9;12;16;8;20;32;67;25902
67;25902;24;14;19;27;30;26;6;2;10;5;7;31;23;4;15;17;11;21;29;28;1;18;25;13;22;3;9;12;16;8;20;32
24;14;6;27;30;26;19;2;10;5;7;31;23;4;15;17;11;21;29;28;1;18;25;13;22;3;9;12;16;8;20;32;67;26642
67;25902;24;14;19;27;30;26;6;2;10;5;7;31;23;4;15;17;11;21;29;28;1;18;25;13;22;3;9;12;16;8;20;32
24;14;19;27;30;26;6;2;10;5;7;31;23;4;15;17;11;21;29;28;1;18;25;13;22;3;9;12;20;8;16;32;67;26116
67;26116;24;14;19;27;30;26;6;2;10;5;7;31;23;4;15;17;11;21;29;28;1;18;25;13;22;3;9;12;20;8;16;32
24;23;19;27;30;26;6;2;10;5;7;31;14;4;15;17;11;21;29;28;1;18;25;13;22;3;9;12;20;8;16;32;67;25474
67;25474;24;23;19;27;30;26;6;2;10;5;7;31;14;4;15;17;11;21;29;28;1;18;25;13;22;3;9;12;20;8;16;32
24;23;19;27;30;26;6;2;10;5;7;31;14;4;15;17;11;21;29;20;1;18;25;13;22;3;9;12;28;8;16;32;67;25394
67;25394;24;23;19;27;30;26;6;2;10;5;7;31;14;4;15;17;11;21;29;20;1;18;25;13;22;3;9;12;28;8;16;32
24;23;19;27;30;10;6;2;26;5;7;31;14;4;15;17;11;21;29;20;1;18;25;13;22;3;9;12;28;8;16;32;67;25854
67;25854;24;23;19;27;30;10;6;2;26;5;7;31;14;4;15;17;11;21;29;20;1;18;25;13;22;3;9;12;28;8;16;32
24;23;19;27;30;10;6;1;26;5;7;31;14;4;15;17;11;21;29;20;2;18;25;13;22;3;9;12;28;8;16;32;67;25874
67;25874;24;23;19;27;30;10;6;1;26;5;7;31;14;4;15;17;11;21;29;20;2;18;25;13;22;3;9;12;28;8;16;32
24;23;19;27;30;10;6;1;26;5;7;31;14;4;15;17;11;21;29;32;2;18;25;13;22;3;9;12;28;8;16;20;67;25954
67;25954;24;23;19;27;30;10;6;1;26;5;7;31;14;4;15;17;11;21;29;32;2;18;25;13;22;3;9;12;28;8;16;20
24;23;26;27;30;10;6;1;19;5;7;31;14;4;15;17;11;21;29;32;2;18;25;13;22;3;9;12;28;8;16;20;67;26034
67;26034;24;23;26;27;30;10;6;1;19;5;7;31;14;4;15;17;11;21;29;32;2;18;25;13;22;3;9;12;28;8;16;20
24;23;26;27;30;10;6;1;19;5;7;31;14;4;15;17;11;21;29;32;2;18;25;8;22;3;9;12;28;13;16;20;67;25914
67;25914;24;23;26;27;30;10;6;1;19;5;7;31;14;4;15;17;11;21;29;32;2;18;25;8;22;3;9;12;28;13;16;20
29;23;26;27;30;10;6;1;19;5;7;31;14;4;15;17;11;21;24;32;2;18;25;8;22;3;9;12;28;13;16;20;67;26394
67;25914;24;23;26;27;30;10;6;1;19;5;7;31;14;4;15;17;11;21;29;32;2;18;25;8;22;3;9;12;28;13;16;20
24;23;26;27;30;10;6;1;19;5;7;31;14;4;15;12;11;21;29;32;2;18;25;8;22;3;9;17;28;13;16;20;67;25854
67;25854;24;23;26;27;30;10;6;1;19;5;7;31;14;4;15;12;11;21;29;32;2;18;25;8;22;3;9;17;28;13;16;20
24;23;26;27;30;10;6;1;19;5;7;31;14;4;15;12;11;21;29;32;2;18;25;13;22;3;9;17;28;8;16;20;67;25974
67;25974;24;23;26;27;30;10;6;1;19;5;7;31;14;4;15;12;11;21;29;32;2;18;25;13;22;3;9;17;28;8;16;20
24;23;26;27;30;17;6;1;19;5;7;31;14;4;15;12;11;21;29;32;2;18;25;13;22;3;9;10;28;8;16;20;67;26276
67;26276;24;23;26;27;30;17;6;1;19;5;7;31;14;4;15;12;11;21;29;32;2;18;25;13;22;3;9;10;28;8;16;20
24;23;26;27;30;17;6;1;19;5;7;28;14;4;15;12;11;21;29;32;2;18;25;13;22;3;9;10;31;8;16;20;67;26076
67;26076;24;23;26;27;30;17;6;1;19;5;7;28;14;4;15;12;11;21;29;32;2;18;25;13;22;3;9;10;31;8;16;20
24;23;26;27;30;17;6;25;19;5;7;28;14;4;15;12;11;21;29;32;2;18;1;13;22;3;9;10;31;8;16;20;67;26158
67;26158;24;23;26;27;30;17;6;25;19;5;7;28;14;4;15;12;11;21;29;32;2;18;1;13;22;3;9;10;31;8;16;20
24;23;26;27;30;17;6;25;19;5;7;4;14;28;15;12;11;21;29;32;2;18;1;13;22;3;9;10;31;8;16;20;67;26594
67;26594;24;23;26;27;30;17;6;25;19;5;7;4;14;28;15;12;11;21;29;32;2;18;1;13;22;3;9;10;31;8;16;20
24;23;26;27;30;17;6;25;19;2;7;4;14;28;15;12;11;21;29;32;5;18;1;13;22;3;9;10;31;8;16;20;67;26554
68;26554;24;23;26;27;30;17;6;25;19;2;7;4;14;28;15;12;11;21;29;32;5;18;1;13;22;3;9;10;31;8;16;20
24;23;26;27;30;17;18;25;19;2;7;4;14;28;15;12;11;21;29;32;5;6;1;13;22;3;9;10;31;8;16;20;68;26794
68;26794;24;23;26;27;30;17;18;25;19;2;7;4;14;28;15;12;11;21;29;32;5;6;1;13;22;3;9;10;31;8;16;20
24;23;26;27;30;17;18;25;19;2;7;4;14;28;15;12;11;21;29;32;5;6;1;13;22;3;9;10;16;8;31;20;68;26692
68;26692;24;23;26;27;30;17;18;25;19;2;7;4;14;28;15;12;11;21;29;32;5;6;1;13;22;3;9;10;16;8;31;20
24;23;26;27;30;17;18;25;19;2;7;4;14;28;15;12;32;21;29;11;5;6;1;13;22;3;9;10;16;8;31;20;68;27304
68;27304;24;23;26;27;30;17;18;25;19;2;7;4;14;28;15;12;32;21;29;11;5;6;1;13;22;3;9;10;16;8;31;20
24;23;26;21;30;17;18;25;19;2;7;4;14;28;15;12;32;27;29;11;5;6;1;13;22;3;9;10;16;8;31;20;68;27504
68;27504;24;23;26;21;30;17;18;25;19;2;7;4;14;28;15;12;32;27;29;11;5;6;1;13;22;3;9;10;16;8;31;20
24;23;26;21;30;17;14;25;19;2;7;4;18;28;15;12;32;27;29;11;5;6;1;13;22;3;9;10;16;8;31;20;68;28202
68;28202;24;23;26;21;30;17;14;25;19;2;7;4;18;28;15;12;32;27;29;11;5;6;1;13;22;3;9;10;16;8;31;20
24;23;26;21;30;17;14;25;19;2;7;4;18;28;15;12;32;20;29;11;5;6;1;13;22;3;9;10;16;8;31;27;68;28582
68;28582;24;23;26;21;30;17;14;25;19;2;7;4;18;28;15;12;32;20;29;11;5;6;1;13;22;3;9;10;16;8;31;27
24;23;19;21;30;17;14;25;26;2;7;4;18;28;15;12;32;20;29;11;5;6;1;13;22;3;9;10;16;8;31;27;68;28382
68;28382;24;23;19;21;30;17;14;25;26;2;7;4;18;28;15;12;32;20;29;11;5;6;1;13;22;3;9;10;16;8;31;27
24;23;19;21;30;17;14;25;26;2;7;4;3;28;15;12;32;20;29;11;5;6;1;13;22;18;9;10;16;8;31;27;68;27150
68;27150;24;23;19;21;30;17;14;25;26;2;7;4;3;28;15;12;32;20;29;11;5;6;1;13;22;18;9;10;16;8;31;27
24;23;19;21;16;17;14;25;26;2;7;4;3;28;15;12;32;20;29;11;5;6;1;13;22;18;9;10;30;8;31;27;68;27554
68;27150;24;23;19;21;30;17;14;25;26;2;7;4;3;28;15;12;32;20;29;11;5;6;1;13;22;18;9;10;16;8;31;27
24;23;19;21;30;17;14;25;26;2;7;4;11;28;15;12;32;20;29;3;5;6;1;13;22;18;9;10;16;8;31;27;68;26790
68;26790;24;23;19;21;30;17;14;25;26;2;7;4;11;28;15;12;32;20;29;3;5;6;1;13;22;18;9;10;16;8;31;27
24;23;19;21;30;17;14;25;1;2;7;4;11;28;15;12;32;20;29;3;5;6;26;13;22;18;9;10;16;8;31;27;68;27126
68;27126;24;23;19;21;30;17;14;25;1;2;7;4;11;28;15;12;32;20;29;3;5;6;26;13;22;18;9;10;16;8;31;27
22;23;19;21;30;17;14;25;1;2;7;4;11;28;15;12;32;20;29;3;5;6;26;13;24;18;9;10;16;8;31;27;68;26766
68;26766;22;23;19;21;30;17;14;25;1;2;7;4;11;28;15;12;32;20;29;3;5;6;26;13;24;18;9;10;16;8;31;27
22;23;19;21;30;17;14;25;1;2;7;4;11;26;15;12;32;20;29;3;5;6;28;13;24;18;9;10;16;8;31;27;68;26846
68;26846;22;23;19;21;30;17;14;25;1;2;7;4;11;26;15;12;32;20;29;3;5;6;28;13;24;18;9;10;16;8;31;27
22;17;19;21;30;23;14;25;1;2;7;4;11;26;15;12;32;20;29;3;5;6;28;13;24;18;9;10;16;8;31;27;68;26846
68;26846;22;17;19;21;30;23;14;25;1;2;7;4;11;26;15;12;32;20;29;3;5;6;28;13;24;18;9;10;16;8;31;27
22;17;19;21;30;23;14;25;1;8;7;4;11;26;15;12;32;20;29;3;5;6;28;13;24;18;9;10;16;2;31;27;68;26706
68;26706;22;17;19;21;30;23;14;25;1;8;7;4;11;26;15;12;32;20;29;3;5;6;28;13;24;18;9;10;16;2;31;27
22;17;12;21;30;23;14;25;1;8;7;4;11;26;15;19;32;20;29;3;5;6;28;13;24;18;9;10;16;2;31;27;68;26484
68;26484;22;17;12;21;30;23;14;25;1;8;7;4;11;26;15;19;32;20;29;3;5;6;28;13;24;18;9;10;16;2;31;27
22;17;12;21;30;23;14;25;1;8;7;4;11;9;15;19;32;20;29;3;5;6;28;13;24;18;26;10;16;2;31;27;68;26552
68;26552;22;17;12;21;30;23;14;25;1;8;7;4;11;9;15;19;32;20;29;3;5;6;28;13;24;18;26;10;16;2;31;27
22;17;12;30;21;23;14;25;1;8;7;4;11;9;15;19;32;20;29;3;5;6;28;13;24;18;26;10;16;2;31;27;68;26352
68;26352;22;17;12;30;21;23;14;25;1;8;7;4;11;9;15;19;32;20;29;3;5;6;28;13;24;18;26;10;16;2;31;27
22;17;12;30;14;23;21;25;1;8;7;4;11;9;15;19;32;20;29;3;5;6;28;13;24;18;26;10;16;2;31;27;68;26476
68;26476;22;17;12;30;14;23;21;25;1;8;7;4;11;9;15;19;32;20;29;3;5;6;28;13;24;18;26;10;16;2;31;27
22;17;12;30;14;23;21;25;1;8;7;4;11;9;15;19;32;6;29;3;5;20;28;13;24;18;26;10;16;2;31;27;68;27148
69;26476;22;17;12;30;14;23;21;25;1;8;7;4;11;9;15;19;32;20;29;3;5;6;28;13;24;18;26;10;16;2;31;27
22;17;12;30;3;23;21;25;1;8;7;4;11;9;15;19;32;20;29;14;5;6;28;13;24;18;26;10;16;2;31;27;69;26116
69;26116;22;17;12;30;3;23;21;25;1;8;7;4;11;9;15;19;32;20;29;14;5;6;28;13;24;18;26;10;16;2;31;27
22;17;12;30;3;23;21;25;15;8;7;4;11;9;1;19;32;20;29;14;5;6;28;13;24;18;26;10;16;2;31;27;69;25996
69;25996;22;17;12;30;3;23;21;25;15;8;7;4;11;9;1;19;32;20;29;14;5;6;28;13;24;18;26;10;16;2;31;27
22;17;12;30;3;23;21;25;15;8;7;4;11;9;1;19;26;20;29;14;5;6;28;13;24;18;32;10;16;2;31;27;69;24796
69;24796;22;17;12;30;3;23;21;25;15;8;7;4;11;9;1;19;26;20;29;14;5;6;28;13;24;18;32;10;16;2;31;27
22;23;12;30;3;17;21;25;15;8;7;4;11;9;1;19;26;20;29;14;5;6;28;13;24;18;32;10;16;2;31;27;69;24956
69;24956;22;23;12;30;3;17;21;25;15;8;7;4;11;9;1;19;26;20;29;14;5;6;28;13;24;18;32;10;16;2;31;27
22;23;12;30;3;17;21;25;15;8;7;27;11;9;1;19;26;20;29;14;5;6;28;13;24;18;32;10;16;2;31;4;69;24316
69;24316;22;23;12;30;3;17;21;25;15;8;7;27;11;9;1;19;26;20;29;14;5;6;28;13;24;18;32;10;16;2;31;4
22;23;12;30;3;17;21;25;26;8;7;27;11;9;1;19;15;20;29;14;5;6;28;13;24;18;32;10;16;2;31;4;69;25010
69;24316;22;23;12;30;3;17;21;25;15;8;7;27;11;9;1;19;26;20;29;14;5;6;28;13;24;18;32;10;16;2;31;4
22;23;12;30;3;17;21;25;10;8;7;27;11;9;1;19;26;20;29;14;5;6;28;13;24;18;32;15;16;2;31;4;69;23996
69;23996;22;23;12;30;3;17;21;25;10;8;7;27;11;9;1;19;26;20;29;14;5;6;28;13;24;18;32;15;16;2;31;4
22;23;12;30;11;17;21;25;10;8;7;27;3;9;1;19;26;20;29;14;5;6;28;13;24;18;32;15;16;2;31;4;69;24556
69;23996;22;23;12;30;3;17;21;25;10;8;7;27;11;9;1;19;26;20;29;14;5;6;28;13;24;18;32;15;16;2;31;4
22;23;12;30;7;17;21;25;10;8;3;27;11;9;1;19;26;20;29;14;5;6;28;13;24;18;32;15;16;2;31;4;69;24056
69;24056;22;23;12;30;7;17;21;25;10;8;3;27;11;9;1;19;26;20;29;14;5;6;28;13;24;18;32;15;16;2;31;4
22;23;12;30;7;17;21;25;10;31;3;27;11;9;1;19;26;20;29;14;5;6;28;13;24;18;32;15;16;2;8;4;69;23962
69;23962;22;23;12;30;7;17;21;25;10;31;3;27;11;9;1;19;26;20;29;14;5;6;28;13;24;18;32;15;16;2;8;4
22;23;12;30;7;17;21;25;10;31;3;27;11;9;1;19;28;20;29;14;5;6;26;13;24;18;32;15;16;2;8;4;69;24522
69;23962;22;23;12;30;7;17;21;25;10;31;3;27;11;9;1;19;26;20;29;14;5;6;28;13;24;18;32;15;16;2;8;4
22;23;12;30;7;17;21;25;10;31;3;27;11;9;1;19;26;20;29;14;5;6;28;13;24;18;2;15;16;32;8;4;69;24282
69;24282;22;23;12;30;7;17;21;25;10;31;3;27;11;9;1;19;26;20;29;14;5;6;28;13;24;18;2;15;16;32;8;4
16;23;12;30;7;17;21;25;10;31;3;27;11;9;1;19;26;20;29;14;5;6;28;13;24;18;2;15;22;32;8;4;69;26028
69;24282;22;23;12;30;7;17;21;25;10;31;3;27;11;9;1;19;26;20;29;14;5;6;28;13;24;18;2;15;16;32;8;4
22;23;12;30;7;17;21;25;10;31;3;27;11;9;1;19;26;20;29;14;5;6;28;13;24;18;2;15;16;4;8;32;69;24226
69;24226;22;23;12;30;7;17;21;25;10;31;3;27;11;9;1;19;26;20;29;14;5;6;28;13;24;18;2;15;16;4;8;32
22;23;12;30;7;17;21;25;10;31;3;27;28;9;1;19;26;20;29;14;5;6;11;13;24;18;2;15;16;4;8;32;69;24996
69;24996;22;23;12;30;7;17;21;25;10;31;3;27;28;9;1;19;26;20;29;14;5;6;11;13;24;18;2;15;16;4;8;32
22;23;12;30;7;17;21;25;10;26;3;27;28;9;1;19;31;20;29;14;5;6;11;13;24;18;2;15;16;4;8;32;69;25676
69;24996;22;23;12;30;7;17;21;25;10;31;3;27;28;9;1;19;26;20;29;14;5;6;11;13;24;18;2;15;16;4;8;32
22;23;12;30;7;17;21;25;10;31;3;27;28;9;1;19;26;13;29;14;5;6;11;20;24;18;2;15;16;4;8;32;69;25082
69;25082;22;23;12;30;7;17;21;25;10;31;3;27;28;9;1;19;26;13;29;14;5;6;11;20;24;18;2;15;16;4;8;32
22;23;12;30;7;1;21;25;10;31;3;27;28;9;17;19;26;13;29;14;5;6;11;20;24;18;2;15;16;4;8;32;69;25174
69;25174;22;23;12;30;7;1;21;25;10;31;3;27;28;9;17;19;26;13;29;14;5;6;11;20;24;18;2;15;16;4;8;32
22;23;12;30;7;1;21;25;10;31;3;27;18;9;17;19;26;13;29;14;5;6;11;20;24;28;2;15;16;4;8;32;69;25334
69;25334;22;23;12;30;7;1;21;25;10;31;3;27;18;9;17;19;26;13;29;14;5;6;11;20;24;28;2;15;16;4;8;32
22;23;12;30;7;1;21;25;10;31;3;27;18;9;17;19;26;13;29;14;8;6;11;20;24;28;2;15;16;4;5;32;69;25394
70;25394;22;23;12;30;7;1;21;25;10;31;3;27;18;9;17;19;26;13;29;14;8;6;11;20;24;28;2;15;16;4;5;32
22;23;12;30;7;1;21;25;10;31;3;27;18;9;17;19;15;13;29;14;8;6;11;20;24;28;2;26;16;4;5;32;70;25942
70;25942;22;23;12;30;7;1;21;25;10;31;3;27;18;9;17;19;15;13;29;14;8;6;11;20;24;28;2;26;16;4;5;32
29;23;12;30;7;1;21;25;10;31;3;27;18;9;17;19;15;13;22;14;8;6;11;20;24;28;2;26;16;4;5;32;70;26942
70;26942;29;23;12;30;7;1;21;25;10;31;3;27;18;9;17;19;15;13;22;14;8;6;11;20;24;28;2;26;16;4;5;32
29;23;12;30;7;1;21;15;10;31;3;27;18;9;17;19;25;13;22;14;8;6;11;20;24;28;2;26;16;4;5;32;70;26914
70;26914;29;23;12;30;7;1;21;15;10;31;3;27;18;9;17;19;25;13;22;14;8;6;11;20;24;28;2;26;16;4;5;32
29;23;17;30;7;1;21;15;10;31;3;27;18;9;12;19;25;13;22;14;8;6;11;20;24;28;2;26;16;4;5;32;70;26966
70;26966;29;23;17;30;7;1;21;15;10;31;3;27;18;9;12;19;25;13;22;14;8;6;11;20;24;28;2;26;16;4;5;32
29;23;17;30;7;1;21;15;10;13;3;27;18;9;12;19;25;31;22;14;8;6;11;20;24;28;2;26;16;4;5;32;70;26990
70;26990;29;23;17;30;7;1;21;15;10;13;3;27;18;9;12;19;25;31;22;14;8;6;11;20;24;28;2;26;16;4;5;32
29;23;17;22;7;1;21;15;10;13;3;27;18;9;12;19;25;31;30;14;8;6;11;20;24;28;2;26;16;4;5;32;70;26310
70;26310;29;23;17;22;7;1;21;15;10;13;3;27;18;9;12;19;25;31;30;14;8;6;11;20;24;28;2;26;16;4;5;32
29;23;11;22;7;1;21;15;10;13;3;27;18;9;12;19;25;31;30;14;8;6;17;20;24;28;2;26;16;4;5;32;70;26598
70;26598;29;23;11;22;7;1;21;15;10;13;3;27;18;9;12;19;25;31;30;14;8;6;17;20;24;28;2;26;16;4;5;32
29;23;19;22;7;1;21;15;10;13;3;27;18;9;12;11;25;31;30;14;8;6;17;20;24;28;2;26;16;4;5;32;70;26748
70;26748;29;23;19;22;7;1;21;15;10;13;3;27;18;9;12;11;25;31;30;14;8;6;17;20;24;28;2;26;16;4;5;32
29;23;19;22;7;1;21;15;10;13;32;27;18;9;12;11;25;31;30;14;8;6;17;20;24;28;2;26;16;4;5;3;70;26984
70;26748;29;23;19;22;7;1;21;15;10;13;3;27;18;9;12;11;25;31;30;14;8;6;17;20;24;28;2;26;16;4;5;32
29;23;19;22;7;1;21;15;10;13;3;27;18;9;12;11;25;31;30;28;8;6;17;20;24;14;2;26;16;4;5;32;70;27440
70;27440;29;23;19;22;7;1;21;15;10;13;3;27;18;9;12;11;25;31;30;28;8;6;17;20;24;14;2;26;16;4;5;32
29;23;19;22;7;1;21;15;10;13;3;27;18;9;12;11;25;31;24;28;8;6;17;20;30;14;2;26;16;4;5;32;70;27200
70;27200;29;23;19;22;7;1;21;15;10;13;3;27;18;9;12;11;25;31;24;28;8;6;17;20;30;14;2;26;16;4;5;32
5;23;19;22;7;1;21;15;10;13;3;27;18;9;12;11;25;31;24;28;8;6;17;20;30;14;2;26;16;4;29;32;70;26416
70;26416;5;23;19;22;7;1;21;15;10;13;3;27;18;9;12;11;25;31;24;28;8;6;17;20;30;14;2;26;16;4;29;32
5;23;19;22;7;1;21;15;10;11;3;27;18;9;12;13;25;31;24;28;8;6;17;20;30;14;2;26;16;4;29;32;70;27236
70;26416;5;23;19;22;7;1;21;15;10;13;3;27;18;9;12;11;25;31;24;28;8;6;17;20;30;14;2;26;16;4;29;32
5;23;6;22;7;1;21;15;10;13;3;27;18;9;12;11;25;31;24;28;8;19;17;20;30;14;2;26;16;4;29;32;70;26416
70;26416;5;23;6;22;7;1;21;15;10;13;3;27;18;9;12;11;25;31;24;28;8;19;17;20;30;14;2;26;16;4;29;32
5;23;6;22;7;1;21;15;30;13;3;27;18;9;12;11;25;31;24;28;8;19;17;20;10;14;2;26;16;4;29;32;70;26462
70;26462;5;23;6;22;7;1;21;15;30;13;3;27;18;9;12;11;25;31;24;28;8;19;17;20;10;14;2;26;16;4;29;32
5;23;6;22;7;1;21;15;30;13;3;29;18;9;12;11;25;31;24;28;8;19;17;20;10;14;2;26;16;4;27;32;70;26942
70;26462;5;23;6;22;7;1;21;15;30;13;3;27;18;9;12;11;25;31;24;28;8;19;17;20;10;14;2;26;16;4;29;32
5;23;6;22;7;1;21;15;30;13;3;27;18;9;12;11;32;31;24;28;8;19;17;20;10;14;2;26;16;4;29;25;70;27222
70;26462;5;23;6;22;7;1;21;15;30;13;3;27;18;9;12;11;25;31;24;28;8;19;17;20;10;14;2;26;16;4;29;32
5;23;6;22;7;1;21;15;30;13;3;27;18;9;12;11;25;31;16;28;8;19;17;20;10;14;2;26;24;4;29;32;70;25660
70;25660;5;23;6;22;7;1;21;15;30;13;3;27;18;9;12;11;25;31;16;28;8;19;17;20;10;14;2;26;24;4;29;32
5;23;6;22;7;1;21;15;30;13;24;27;18;9;12;11;25;31;16;28;8;19;17;20;10;14;2;26;3;4;29;32;70;26186
70;26186;5;23;6;22;7;1;21;15;30;13;24;27;18;9;12;11;25;31;16;28;8;19;17;20;10;14;2;26;3;4;29;32
5;23;6;22;7;1;21;15;30;13;24;27;18;9;12;11;25;31;16;28;8;19;17;20;10;4;2;26;3;14;29;32;70;26826
71;26186;5;23;6;22;7;1;21;15;30;13;24;27;18;9;12;11;25;31;16;28;8;19;17;20;10;14;2;26;3;4;29;32
5;23;6;22;7;1;4;15;30;13;24;27;18;9;12;11;25;31;16;28;8;19;17;20;10;14;2;26;3;21;29;32;71;26840
71;26840;5;23;6;22;7;1;4;15;30;13;24;27;18;9;12;11;25;31;16;28;8;19;17;20;10;14;2;26;3;21;29;32
5;23;6;22;7;1;4;15;30;13;24;27;12;9;18;11;25;31;16;28;8;19;17;20;10;14;2;26;3;21;29;32;71;26334
71;26334;5;23;6;22;7;1;4;15;30;13;24;27;12;9;18;11;25;31;16;28;8;19;17;20;10;14;2;26;3;21;29;32
5;23;6;22;7;18;4;15;30;13;24;27;12;9;1;11;25;31;16;28;8;19;17;20;10;14;2;26;3;21;29;32;71;26294
71;26294;5;23;6;22;7;18;4;15;30;13;24;27;12;9;1;11;25;31;16;28;8;19;17;20;10;14;2;26;3;21;29;32
5;23;6;22;7;18;4;15;30;13;24;11;12;9;1;27;25;31;16;28;8;19;17;20;10;14;2;26;3;21;29;32;71;26386
71;26386;5;23;6;22;7;18;4;15;30;13;24;11;12;9;1;27;25;31;16;28;8;19;17;20;10;14;2;26;3;21;29;32
5;23;6;22;7;18;4;15;30;13;27;11;12;9;1;24;25;31;16;28;8;19;17;20;10;14;2;26;3;21;29;32;71;26706
71;26706;5;23;6;22;7;18;4;15;30;13;27;11;12;9;1;24;25;31;16;28;8;19;17;20;10;14;2;26;3;21;29;32
5;23;6;22;7;18;4;15;30;19;27;11;12;9;1;24;25;31;16;28;8;13;17;20;10;14;2;26;3;21;29;32;71;26842
71;26842;5;23;6;22;7;18;4;15;30;19;27;11;12;9;1;24;25;31;16;28;8;13;17;20;10;14;2;26;3;21;29;32
5;23;6;22;7;18;4;15;30;19;27;11;17;9;1;24;25;31;16;28;8;13;12;20;10;14;2;26;3;21;29;32;71;27092
71;27092;5;23;6;22;7;18;4;15;30;19;27;11;17;9;1;24;25;31;16;28;8;13;12;20;10;14;2;26;3;21;29;32
5;23;6;22;7;18;4;15;30;19;27;11;17;9;1;24;25;31;29;28;8;13;12;20;10;14;2;26;3;21;16;32;71;27224
71;27224;5;23;6;22;7;18;4;15;30;19;27;11;17;9;1;24;25;31;29;28;8;13;12;20;10;14;2;26;3;21;16;32
5;23;6;22;7;4;18;15;30;19;27;11;17;9;1;24;25;31;29;28;8;13;12;20;10;14;2;26;3;21;16;32;71;26568
71;26568;5;23;6;22;7;4;18;15;30;19;27;11;17;9;1;24;25;31;29;28;8;13;12;20;10;14;2;26;3;21;16;32
5;23;6;22;7;4;18;15;30;19;27;11;16;9;1;24;25;31;29;28;8;13;12;20;10;14;2;26;3;21;17;32;71;26972
71;26972;5;23;6;22;7;4;18;15;30;19;27;11;16;9;1;24;25;31;29;28;8;13;12;20;10;14;2;26;3;21;17;32
5;23;6;22;7;4;18;15;30;19;27;8;16;9;1;24;25;31;29;28;11;13;12;20;10;14;2;26;3;21;17;32;71;27132
71;27132;5;23;6;22;7;4;18;15;30;19;27;8;16;9;1;24;25;31;29;28;11;13;12;20;10;14;2;26;3;21;17;32
5;23;6;22;7;4;2;15;30;19;27;8;16;9;1;24;25;31;29;28;11;13;12;20;10;14;18;26;3;21;17;32;71;27178
71;27178;5;23;6;22;7;4;2;15;30;19;27;8;16;9;1;24;25;31;29;28;11;13;12;20;10;14;18;26;3;21;17;32
5;23;6;22;7;4;2;15;30;19;27;8;16;9;1;24;25;18;29;28;11;13;12;20;10;14;31;26;3;21;17;32;71;27378
71;27378;5;23;6;22;7;4;2;15;30;19;27;8;16;9;1;24;25;18;29;28;11;13;12;20;10;14;31;26;3;21;17;32
32;23;6;22;7;4;2;15;30;19;27;8;16;9;1;24;25;18;29;28;11;13;12;20;10;14;31;26;3;21;17;5;71;27378
71;27378;32;23;6;22;7;4;2;15;30;19;27;8;16;9;1;24;25;18;29;28;11;13;12;20;10;14;31;26;3;21;17;5
32;23;6;22;7;30;2;15;4;19;27;8;16;9;1;24;25;18;29;28;11;13;12;20;10;14;31;26;3;21;17;5;71;27046
71;27046;32;23;6;22;7;30;2;15;4;19;27;8;16;9;1;24;25;18;29;28;11;13;12;20;10;14;31;26;3;21;17;5
32;23;6;22;7;30;2;31;4;19;27;8;16;9;1;24;25;18;29;28;11;13;12;20;10;14;15;26;3;21;17;5;71;27046
