"X1";"X26418";"X14";"X2";"X25";"X18";"X27";"X31";"X3";"X12";"X4";"X30";"X9";"X23";"X11";"X21";"X20";"X13";"X29";"X26";"X6";"X16";"X8";"X32";"X22";"X5";"X28";"X24";"X17";"X7";"X10";"X1.1";"X19";"X15"
16;15;30;14;10;5;3;12;11;1;13;4;26;25;22;17;6;20;7;24;31;23;9;8;29;2;28;19;18;32;21;27;65;27532
65;27532;16;15;30;14;10;5;3;12;11;1;13;4;26;25;22;17;6;20;7;24;31;23;9;8;29;2;28;19;18;32;21;27
16;15;30;14;10;5;3;12;11;1;13;4;26;25;22;17;6;20;7;24;31;23;9;8;29;32;28;19;18;2;21;27;65;27692
65;27692;16;15;30;14;10;5;3;12;11;1;13;4;26;25;22;17;6;20;7;24;31;23;9;8;29;32;28;19;18;2;21;27
16;15;30;14;10;5;3;12;11;1;13;4;26;25;22;17;6;20;7;18;31;23;9;8;29;32;28;19;24;2;21;27;65;27552
66;27552;16;15;30;14;10;5;3;12;11;1;13;4;26;25;22;17;6;20;7;18;31;23;9;8;29;32;28;19;24;2;21;27
16;15;30;14;10;5;3;12;11;1;13;4;26;25;22;17;6;20;7;18;31;23;21;8;29;32;28;19;24;2;9;27;66;27486
66;27486;16;15;30;14;10;5;3;12;11;1;13;4;26;25;22;17;6;20;7;18;31;23;21;8;29;32;28;19;24;2;9;27
16;15;30;25;10;5;3;12;11;1;13;4;26;14;22;17;6;20;7;18;31;23;21;8;29;32;28;19;24;2;9;27;66;28124
66;27486;16;15;30;14;10;5;3;12;11;1;13;4;26;25;22;17;6;20;7;18;31;23;21;8;29;32;28;19;24;2;9;27
16;15;30;14;27;5;3;12;11;1;13;4;26;25;22;17;6;20;7;18;31;23;21;8;29;32;28;19;24;2;9;10;66;27736
66;27736;16;15;30;14;27;5;3;12;11;1;13;4;26;25;22;17;6;20;7;18;31;23;21;8;29;32;28;19;24;2;9;10
16;15;4;14;27;5;3;12;11;1;13;30;26;25;22;17;6;20;7;18;31;23;21;8;29;32;28;19;24;2;9;10;66;27946
66;27946;16;15;4;14;27;5;3;12;11;1;13;30;26;25;22;17;6;20;7;18;31;23;21;8;29;32;28;19;24;2;9;10
16;15;4;14;11;5;3;12;27;1;13;30;26;25;22;17;6;20;7;18;31;23;21;8;29;32;28;19;24;2;9;10;66;27578
66;27578;16;15;4;14;11;5;3;12;27;1;13;30;26;25;22;17;6;20;7;18;31;23;21;8;29;32;28;19;24;2;9;10
16;15;4;14;11;5;3;12;27;1;13;30;26;21;22;17;6;20;7;18;31;23;25;8;29;32;28;19;24;2;9;10;66;27598
66;27598;16;15;4;14;11;5;3;12;27;1;13;30;26;21;22;17;6;20;7;18;31;23;25;8;29;32;28;19;24;2;9;10
16;15;4;14;11;5;3;12;27;1;8;30;26;21;22;17;6;20;7;18;31;23;25;13;29;32;28;19;24;2;9;10;66;27678
66;27678;16;15;4;14;11;5;3;12;27;1;8;30;26;21;22;17;6;20;7;18;31;23;25;13;29;32;28;19;24;2;9;10
16;15;4;14;11;5;3;12;27;1;8;30;26;21;22;17;6;20;7;18;31;23;25;13;24;32;28;19;29;2;9;10;66;27058
66;27058;16;15;4;14;11;5;3;12;27;1;8;30;26;21;22;17;6;20;7;18;31;23;25;13;24;32;28;19;29;2;9;10
16;15;4;14;11;5;3;12;18;1;8;30;26;21;22;17;6;20;7;27;31;23;25;13;24;32;28;19;29;2;9;10;66;26518
66;26518;16;15;4;14;11;5;3;12;18;1;8;30;26;21;22;17;6;20;7;27;31;23;25;13;24;32;28;19;29;2;9;10
16;15;4;14;11;5;3;1;18;12;8;30;26;21;22;17;6;20;7;27;31;23;25;13;24;32;28;19;29;2;9;10;66;26978
66;26978;16;15;4;14;11;5;3;1;18;12;8;30;26;21;22;17;6;20;7;27;31;23;25;13;24;32;28;19;29;2;9;10
16;15;4;14;11;5;3;1;18;12;31;30;26;21;22;17;6;20;7;27;8;23;25;13;24;32;28;19;29;2;9;10;66;27136
66;27136;16;15;4;14;11;5;3;1;18;12;31;30;26;21;22;17;6;20;7;27;8;23;25;13;24;32;28;19;29;2;9;10
16;15;4;14;11;5;3;1;18;12;31;7;26;21;22;17;6;20;30;27;8;23;25;13;24;32;28;19;29;2;9;10;66;26804
66;26804;16;15;4;14;11;5;3;1;18;12;31;7;26;21;22;17;6;20;30;27;8;23;25;13;24;32;28;19;29;2;9;10
16;15;4;14;11;12;3;1;18;5;31;7;26;21;22;17;6;20;30;27;8;23;25;13;24;32;28;19;29;2;9;10;66;26404
66;26404;16;15;4;14;11;12;3;1;18;5;31;7;26;21;22;17;6;20;30;27;8;23;25;13;24;32;28;19;29;2;9;10
16;15;4;14;11;12;3;1;18;5;31;7;26;21;22;17;6;20;30;32;8;23;25;13;24;27;28;19;29;2;9;10;66;26244
66;26244;16;15;4;14;11;12;3;1;18;5;31;7;26;21;22;17;6;20;30;32;8;23;25;13;24;27;28;19;29;2;9;10
16;15;4;14;11;12;3;1;18;2;31;7;26;21;22;17;6;20;30;32;8;23;25;13;24;27;28;19;29;5;9;10;66;26004
66;26004;16;15;4;14;11;12;3;1;18;2;31;7;26;21;22;17;6;20;30;32;8;23;25;13;24;27;28;19;29;5;9;10
16;15;4;14;3;12;11;1;18;2;31;7;26;21;22;17;6;20;30;32;8;23;25;13;24;27;28;19;29;5;9;10;66;26244
66;26244;16;15;4;14;3;12;11;1;18;2;31;7;26;21;22;17;6;20;30;32;8;23;25;13;24;27;28;19;29;5;9;10
16;15;4;13;3;12;11;1;18;2;31;7;26;21;22;17;6;20;30;32;8;23;25;14;24;27;28;19;29;5;9;10;66;26704
66;26704;16;15;4;13;3;12;11;1;18;2;31;7;26;21;22;17;6;20;30;32;8;23;25;14;24;27;28;19;29;5;9;10
28;15;4;13;3;12;11;1;18;2;31;7;26;21;22;17;6;20;30;32;8;23;25;14;24;27;16;19;29;5;9;10;66;26792
66;26792;28;15;4;13;3;12;11;1;18;2;31;7;26;21;22;17;6;20;30;32;8;23;25;14;24;27;16;19;29;5;9;10
28;15;4;13;3;12;11;1;18;2;31;7;26;21;22;17;6;20;30;32;8;23;25;14;24;9;16;19;29;5;27;10;66;27312
66;27312;28;15;4;13;3;12;11;1;18;2;31;7;26;21;22;17;6;20;30;32;8;23;25;14;24;9;16;19;29;5;27;10
28;15;4;13;3;12;11;1;18;2;31;7;26;21;22;17;6;20;30;32;8;23;25;14;16;9;24;19;29;5;27;10;66;26784
67;26784;28;15;4;13;3;12;11;1;18;2;31;7;26;21;22;17;6;20;30;32;8;23;25;14;16;9;24;19;29;5;27;10
4;15;28;13;3;12;11;1;18;2;31;7;26;21;22;17;6;20;30;32;8;23;25;14;16;9;24;19;29;5;27;10;67;26618
67;26618;4;15;28;13;3;12;11;1;18;2;31;7;26;21;22;17;6;20;30;32;8;23;25;14;16;9;24;19;29;5;27;10
4;15;28;13;24;12;11;1;18;2;31;7;26;21;22;17;6;20;30;32;8;23;25;14;16;9;3;19;29;5;27;10;67;27136
67;27136;4;15;28;13;24;12;11;1;18;2;31;7;26;21;22;17;6;20;30;32;8;23;25;14;16;9;3;19;29;5;27;10
4;15;28;13;24;12;30;1;18;2;31;7;26;21;22;17;6;20;11;32;8;23;25;14;16;9;3;19;29;5;27;10;67;27634
67;27136;4;15;28;13;24;12;11;1;18;2;31;7;26;21;22;17;6;20;30;32;8;23;25;14;16;9;3;19;29;5;27;10
4;15;28;13;24;12;11;1;18;2;31;20;26;21;22;17;6;7;30;32;8;23;25;14;16;9;3;19;29;5;27;10;67;26630
67;26630;4;15;28;13;24;12;11;1;18;2;31;20;26;21;22;17;6;7;30;32;8;23;25;14;16;9;3;19;29;5;27;10
4;15;28;13;24;22;11;1;18;2;31;20;26;21;12;17;6;7;30;32;8;23;25;14;16;9;3;19;29;5;27;10;67;26566
67;26566;4;15;28;13;24;22;11;1;18;2;31;20;26;21;12;17;6;7;30;32;8;23;25;14;16;9;3;19;29;5;27;10
4;26;28;13;24;22;11;1;18;2;31;20;15;21;12;17;6;7;30;32;8;23;25;14;16;9;3;19;29;5;27;10;67;27400
67;26566;4;15;28;13;24;22;11;1;18;2;31;20;26;21;12;17;6;7;30;32;8;23;25;14;16;9;3;19;29;5;27;10
4;24;28;13;15;22;11;1;18;2;31;20;26;21;12;17;6;7;30;32;8;23;25;14;16;9;3;19;29;5;27;10;67;26566
67;26566;4;24;28;13;15;22;11;1;18;2;31;20;26;21;12;17;6;7;30;32;8;23;25;14;16;9;3;19;29;5;27;10
4;24;28;13;15;22;11;25;18;2;31;20;26;21;12;17;6;7;30;32;8;23;1;14;16;9;3;19;29;5;27;10;67;26928
67;26566;4;24;28;13;15;22;11;1;18;2;31;20;26;21;12;17;6;7;30;32;8;23;25;14;16;9;3;19;29;5;27;10
4;24;28;13;6;22;11;1;18;2;31;20;26;21;12;17;15;7;30;32;8;23;25;14;16;9;3;19;29;5;27;10;67;26986
67;26566;4;24;28;13;15;22;11;1;18;2;31;20;26;21;12;17;6;7;30;32;8;23;25;14;16;9;3;19;29;5;27;10
4;24;28;13;1;22;11;15;18;2;31;20;26;21;12;17;6;7;30;32;8;23;25;14;16;9;3;19;29;5;27;10;67;26866
67;26566;4;24;28;13;15;22;11;1;18;2;31;20;26;21;12;17;6;7;30;32;8;23;25;14;16;9;3;19;29;5;27;10
4;13;28;24;15;22;11;1;18;2;31;20;26;21;12;17;6;7;30;32;8;23;25;14;16;9;3;19;29;5;27;10;67;26406
67;26406;4;13;28;24;15;22;11;1;18;2;31;20;26;21;12;17;6;7;30;32;8;23;25;14;16;9;3;19;29;5;27;10
4;13;28;24;15;22;11;1;18;2;31;20;26;21;12;17;6;7;30;32;29;23;25;14;16;9;3;19;8;5;27;10;67;27270
67;27270;4;13;28;24;15;22;11;1;18;2;31;20;26;21;12;17;6;7;30;32;29;23;25;14;16;9;3;19;8;5;27;10
4;13;28;24;15;22;11;1;18;2;31;20;26;29;12;17;6;7;30;32;21;23;25;14;16;9;3;19;8;5;27;10;67;27270
67;27270;4;13;28;24;15;22;11;1;18;2;31;20;26;29;12;17;6;7;30;32;21;23;25;14;16;9;3;19;8;5;27;10
4;13;28;24;14;22;11;1;18;2;31;20;26;29;12;17;6;7;30;32;21;23;25;15;16;9;3;19;8;5;27;10;67;27130
67;27130;4;13;28;24;14;22;11;1;18;2;31;20;26;29;12;17;6;7;30;32;21;23;25;15;16;9;3;19;8;5;27;10
4;13;28;24;14;22;11;1;18;2;31;20;26;29;12;17;6;7;8;32;21;23;25;15;16;9;3;19;30;5;27;10;67;26488
67;26488;4;13;28;24;14;22;11;1;18;2;31;20;26;29;12;17;6;7;8;32;21;23;25;15;16;9;3;19;30;5;27;10
4;13;28;24;14;22;11;1;18;2;31;20;26;29;12;17;6;7;8;32;21;23;25;15;16;5;3;19;30;9;27;10;67;26568
67;26568;4;13;28;24;14;22;11;1;18;2;31;20;26;29;12;17;6;7;8;32;21;23;25;15;16;5;3;19;30;9;27;10
4;13;28;24;14;22;11;1;18;2;31;20;26;29;25;17;6;7;8;32;21;23;12;15;16;5;3;19;30;9;27;10;67;26752
67;26568;4;13;28;24;14;22;11;1;18;2;31;20;26;29;12;17;6;7;8;32;21;23;25;15;16;5;3;19;30;9;27;10
4;13;28;24;14;22;11;1;7;2;31;20;26;29;12;17;6;18;8;32;21;23;25;15;16;5;3;19;30;9;27;10;67;26684
67;26684;4;13;28;24;14;22;11;1;7;2;31;20;26;29;12;17;6;18;8;32;21;23;25;15;16;5;3;19;30;9;27;10
4;13;28;24;14;22;11;1;7;2;31;20;26;29;12;17;6;18;8;32;21;23;3;15;16;5;25;19;30;9;27;10;67;27114
67;26684;4;13;28;24;14;22;11;1;7;2;31;20;26;29;12;17;6;18;8;32;21;23;25;15;16;5;3;19;30;9;27;10
4;14;28;24;13;22;11;1;7;2;31;20;26;29;12;17;6;18;8;32;21;23;25;15;16;5;3;19;30;9;27;10;67;26684
68;26684;4;14;28;24;13;22;11;1;7;2;31;20;26;29;12;17;6;18;8;32;21;23;25;15;16;5;3;19;30;9;27;10
4;14;28;24;13;22;11;1;7;2;31;20;26;29;30;17;6;18;8;32;21;23;25;15;16;5;3;19;12;9;27;10;68;26804
68;26804;4;14;28;24;13;22;11;1;7;2;31;20;26;29;30;17;6;18;8;32;21;23;25;15;16;5;3;19;12;9;27;10
4;13;28;24;14;22;11;1;7;2;31;20;26;29;30;17;6;18;8;32;21;23;25;15;16;5;3;19;12;9;27;10;68;26804
68;26804;4;13;28;24;14;22;11;1;7;2;31;20;26;29;30;17;6;18;8;32;21;23;25;15;16;5;3;19;12;9;27;10
4;13;28;24;14;18;11;1;7;2;31;20;26;29;30;17;6;22;8;32;21;23;25;15;16;5;3;19;12;9;27;10;68;27044
68;27044;4;13;28;24;14;18;11;1;7;2;31;20;26;29;30;17;6;22;8;32;21;23;25;15;16;5;3;19;12;9;27;10
13;4;28;24;14;18;11;1;7;2;31;20;26;29;30;17;6;22;8;32;21;23;25;15;16;5;3;19;12;9;27;10;68;27484
68;27044;4;13;28;24;14;18;11;1;7;2;31;20;26;29;30;17;6;22;8;32;21;23;25;15;16;5;3;19;12;9;27;10
1;13;28;24;14;18;11;4;7;2;31;20;26;29;30;17;6;22;8;32;21;23;25;15;16;5;3;19;12;9;27;10;68;27004
68;27004;1;13;28;24;14;18;11;4;7;2;31;20;26;29;30;17;6;22;8;32;21;23;25;15;16;5;3;19;12;9;27;10
1;13;28;15;14;18;11;4;7;2;31;20;26;29;30;17;6;22;8;32;21;23;25;24;16;5;3;19;12;9;27;10;68;27290
68;27004;1;13;28;24;14;18;11;4;7;2;31;20;26;29;30;17;6;22;8;32;21;23;25;15;16;5;3;19;12;9;27;10
1;13;28;24;14;23;11;4;7;2;31;20;26;29;30;17;6;22;8;32;21;18;25;15;16;5;3;19;12;9;27;10;68;26964
68;26964;1;13;28;24;14;23;11;4;7;2;31;20;26;29;30;17;6;22;8;32;21;18;25;15;16;5;3;19;12;9;27;10
1;13;28;24;14;23;11;4;7;2;31;17;26;29;30;20;6;22;8;32;21;18;25;15;16;5;3;19;12;9;27;10;68;26964
68;26964;1;13;28;24;14;23;11;4;7;2;31;17;26;29;30;20;6;22;8;32;21;18;25;15;16;5;3;19;12;9;27;10
1;13;28;31;14;23;11;4;7;2;24;17;26;29;30;20;6;22;8;32;21;18;25;15;16;5;3;19;12;9;27;10;68;26704
68;26704;1;13;28;31;14;23;11;4;7;2;24;17;26;29;30;20;6;22;8;32;21;18;25;15;16;5;3;19;12;9;27;10
1;13;28;29;14;23;11;4;7;2;24;17;26;31;30;20;6;22;8;32;21;18;25;15;16;5;3;19;12;9;27;10;68;27064
68;27064;1;13;28;29;14;23;11;4;7;2;24;17;26;31;30;20;6;22;8;32;21;18;25;15;16;5;3;19;12;9;27;10
1;22;28;29;14;23;11;4;7;2;24;17;26;31;30;20;6;13;8;32;21;18;25;15;16;5;3;19;12;9;27;10;68;26416
68;26416;1;22;28;29;14;23;11;4;7;2;24;17;26;31;30;20;6;13;8;32;21;18;25;15;16;5;3;19;12;9;27;10
1;22;28;29;14;23;11;26;7;2;24;17;4;31;30;20;6;13;8;32;21;18;25;15;16;5;3;19;12;9;27;10;68;26476
68;26476;1;22;28;29;14;23;11;26;7;2;24;17;4;31;30;20;6;13;8;32;21;18;25;15;16;5;3;19;12;9;27;10
1;22;28;29;14;23;11;26;7;2;24;17;25;31;30;20;6;13;8;32;21;18;4;15;16;5;3;19;12;9;27;10;68;26842
68;26476;1;22;28;29;14;23;11;26;7;2;24;17;4;31;30;20;6;13;8;32;21;18;25;15;16;5;3;19;12;9;27;10
1;22;28;29;14;23;11;26;7;2;24;17;4;31;30;20;6;13;8;32;21;18;25;15;16;5;3;19;12;27;9;10;68;26820
68;26476;1;22;28;29;14;23;11;26;7;2;24;17;4;31;30;20;6;13;8;32;21;18;25;15;16;5;3;19;12;9;27;10
1;22;28;29;14;23;7;26;11;2;24;17;4;31;30;20;6;13;8;32;21;18;25;15;16;5;3;19;12;9;27;10;68;26476
68;26476;1;22;28;29;14;23;7;26;11;2;24;17;4;31;30;20;6;13;8;32;21;18;25;15;16;5;3;19;12;9;27;10
1;22;28;29;14;23;7;26;11;2;24;17;4;3;30;20;6;13;8;32;21;18;25;15;16;5;31;19;12;9;27;10;68;25840
68;25840;1;22;28;29;14;23;7;26;11;2;24;17;4;3;30;20;6;13;8;32;21;18;25;15;16;5;31;19;12;9;27;10
1;22;28;29;14;23;7;26;11;2;25;17;4;3;30;20;6;13;8;32;21;18;24;15;16;5;31;19;12;9;27;10;68;26080
68;25840;1;22;28;29;14;23;7;26;11;2;24;17;4;3;30;20;6;13;8;32;21;18;25;15;16;5;31;19;12;9;27;10
1;22;28;29;14;23;7;26;11;2;24;17;4;3;30;20;6;13;12;32;21;18;25;15;16;5;31;19;8;9;27;10;68;25980
68;25980;1;22;28;29;14;23;7;26;11;2;24;17;4;3;30;20;6;13;12;32;21;18;25;15;16;5;31;19;8;9;27;10
1;22;18;29;14;23;7;26;11;2;24;17;4;3;30;20;6;13;12;32;21;28;25;15;16;5;31;19;8;9;27;10;68;26060
68;26060;1;22;18;29;14;23;7;26;11;2;24;17;4;3;30;20;6;13;12;32;21;28;25;15;16;5;31;19;8;9;27;10
1;22;18;29;14;23;7;26;20;2;24;17;4;3;30;11;6;13;12;32;21;28;25;15;16;5;31;19;8;9;27;10;68;25786
69;25786;1;22;18;29;14;23;7;26;20;2;24;17;4;3;30;11;6;13;12;32;21;28;25;15;16;5;31;19;8;9;27;10
7;22;18;29;14;23;1;26;20;2;24;17;4;3;30;11;6;13;12;32;21;28;25;15;16;5;31;19;8;9;27;10;69;25806
69;25806;7;22;18;29;14;23;1;26;20;2;24;17;4;3;30;11;6;13;12;32;21;28;25;15;16;5;31;19;8;9;27;10
7;22;18;29;14;23;1;26;20;2;24;17;4;3;30;11;6;13;12;32;21;27;25;15;16;5;31;19;8;9;28;10;69;25386
69;25386;7;22;18;29;14;23;1;26;20;2;24;17;4;3;30;11;6;13;12;32;21;27;25;15;16;5;31;19;8;9;28;10
7;22;18;29;14;23;1;26;20;28;24;17;4;3;30;11;6;13;12;32;21;27;25;15;16;5;31;19;8;9;2;10;69;25608
69;25608;7;22;18;29;14;23;1;26;20;28;24;17;4;3;30;11;6;13;12;32;21;27;25;15;16;5;31;19;8;9;2;10
7;22;18;29;14;23;1;26;20;28;24;17;9;3;30;11;6;13;12;32;21;27;25;15;16;5;31;19;8;4;2;10;69;26568
69;26568;7;22;18;29;14;23;1;26;20;28;24;17;9;3;30;11;6;13;12;32;21;27;25;15;16;5;31;19;8;4;2;10
7;22;18;25;14;23;1;26;20;28;24;17;9;3;30;11;6;13;12;32;21;27;29;15;16;5;31;19;8;4;2;10;69;26488
69;26488;7;22;18;25;14;23;1;26;20;28;24;17;9;3;30;11;6;13;12;32;21;27;29;15;16;5;31;19;8;4;2;10
7;22;18;25;14;23;1;26;20;28;30;17;9;3;24;11;6;13;12;32;21;27;29;15;16;5;31;19;8;4;2;10;69;26448
69;26448;7;22;18;25;14;23;1;26;20;28;30;17;9;3;24;11;6;13;12;32;21;27;29;15;16;5;31;19;8;4;2;10
7;22;18;25;30;23;1;26;20;28;14;17;9;3;24;11;6;13;12;32;21;27;29;15;16;5;31;19;8;4;2;10;69;26034
69;26034;7;22;18;25;30;23;1;26;20;28;14;17;9;3;24;11;6;13;12;32;21;27;29;15;16;5;31;19;8;4;2;10
7;22;18;25;30;23;1;17;20;28;14;26;9;3;24;11;6;13;12;32;21;27;29;15;16;5;31;19;8;4;2;10;69;25874
69;25874;7;22;18;25;30;23;1;17;20;28;14;26;9;3;24;11;6;13;12;32;21;27;29;15;16;5;31;19;8;4;2;10
7;3;18;25;30;23;1;17;20;28;14;26;9;22;24;11;6;13;12;32;21;27;29;15;16;5;31;19;8;4;2;10;69;26672
69;25874;7;22;18;25;30;23;1;17;20;28;14;26;9;3;24;11;6;13;12;32;21;27;29;15;16;5;31;19;8;4;2;10
7;22;18;25;30;23;1;17;20;28;14;26;9;3;24;11;10;13;12;32;21;27;29;15;16;5;31;19;8;4;2;6;69;25914
69;25914;7;22;18;25;30;23;1;17;20;28;14;26;9;3;24;11;10;13;12;32;21;27;29;15;16;5;31;19;8;4;2;6
7;22;18;25;8;23;1;17;20;28;14;26;9;3;24;11;10;13;12;32;21;27;29;15;16;5;31;19;30;4;2;6;69;25622
69;25622;7;22;18;25;8;23;1;17;20;28;14;26;9;3;24;11;10;13;12;32;21;27;29;15;16;5;31;19;30;4;2;6
7;22;18;25;24;23;1;17;20;28;14;26;9;3;8;11;10;13;12;32;21;27;29;15;16;5;31;19;30;4;2;6;69;25990
69;25622;7;22;18;25;8;23;1;17;20;28;14;26;9;3;24;11;10;13;12;32;21;27;29;15;16;5;31;19;30;4;2;6
7;22;18;12;8;23;1;17;20;28;14;26;9;3;24;11;10;13;25;32;21;27;29;15;16;5;31;19;30;4;2;6;69;25504
69;25504;7;22;18;12;8;23;1;17;20;28;14;26;9;3;24;11;10;13;25;32;21;27;29;15;16;5;31;19;30;4;2;6
7;22;18;12;3;23;1;17;20;28;14;26;9;8;24;11;10;13;25;32;21;27;29;15;16;5;31;19;30;4;2;6;69;25464
69;25464;7;22;18;12;3;23;1;17;20;28;14;26;9;8;24;11;10;13;25;32;21;27;29;15;16;5;31;19;30;4;2;6
29;22;18;12;3;23;1;17;20;28;14;26;9;8;24;11;10;13;25;32;21;27;7;15;16;5;31;19;30;4;2;6;69;26690
69;25464;7;22;18;12;3;23;1;17;20;28;14;26;9;8;24;11;10;13;25;32;21;27;29;15;16;5;31;19;30;4;2;6
7;22;18;12;3;23;1;17;20;28;14;26;9;8;24;11;10;13;25;21;32;27;29;15;16;5;31;19;30;4;2;6;69;25204
69;25204;7;22;18;12;3;23;1;17;20;28;14;26;9;8;24;11;10;13;25;21;32;27;29;15;16;5;31;19;30;4;2;6
7;22;18;12;3;23;1;17;20;8;14;26;9;28;24;11;10;13;25;21;32;27;29;15;16;5;31;19;30;4;2;6;69;25582
69;25204;7;22;18;12;3;23;1;17;20;28;14;26;9;8;24;11;10;13;25;21;32;27;29;15;16;5;31;19;30;4;2;6
7;22;18;12;3;24;1;17;20;28;14;26;9;8;23;11;10;13;25;21;32;27;29;15;16;5;31;19;30;4;2;6;69;25484
69;25484;7;22;18;12;3;24;1;17;20;28;14;26;9;8;23;11;10;13;25;21;32;27;29;15;16;5;31;19;30;4;2;6
7;22;18;12;3;24;5;17;20;28;14;26;9;8;23;11;10;13;25;21;32;27;29;15;16;1;31;19;30;4;2;6;69;25544
69;25544;7;22;18;12;3;24;5;17;20;28;14;26;9;8;23;11;10;13;25;21;32;27;29;15;16;1;31;19;30;4;2;6
7;22;18;12;3;24;5;17;32;28;14;26;9;8;23;11;10;13;25;21;20;27;29;15;16;1;31;19;30;4;2;6;69;25664
70;25664;7;22;18;12;3;24;5;17;32;28;14;26;9;8;23;11;10;13;25;21;20;27;29;15;16;1;31;19;30;4;2;6
7;22;18;12;3;24;5;31;32;28;14;26;9;8;23;11;10;13;25;21;20;27;29;15;16;1;17;19;30;4;2;6;70;25824
70;25664;7;22;18;12;3;24;5;17;32;28;14;26;9;8;23;11;10;13;25;21;20;27;29;15;16;1;31;19;30;4;2;6
7;22;18;12;3;17;5;24;32;28;14;26;9;8;23;11;10;13;25;21;20;27;29;15;16;1;31;19;30;4;2;6;70;25704
70;25704;7;22;18;12;3;17;5;24;32;28;14;26;9;8;23;11;10;13;25;21;20;27;29;15;16;1;31;19;30;4;2;6
7;5;18;12;3;17;22;24;32;28;14;26;9;8;23;11;10;13;25;21;20;27;29;15;16;1;31;19;30;4;2;6;70;25400
70;25400;7;5;18;12;3;17;22;24;32;28;14;26;9;8;23;11;10;13;25;21;20;27;29;15;16;1;31;19;30;4;2;6
7;5;18;12;3;17;22;24;32;28;14;26;9;8;20;11;10;13;25;21;23;27;29;15;16;1;31;19;30;4;2;6;70;25000
70;25000;7;5;18;12;3;17;22;24;32;28;14;26;9;8;20;11;10;13;25;21;23;27;29;15;16;1;31;19;30;4;2;6
7;5;18;12;3;17;22;24;32;28;14;26;9;8;20;11;10;6;25;21;23;27;29;15;16;1;31;19;30;4;2;13;70;24700
70;24700;7;5;18;12;3;17;22;24;32;28;14;26;9;8;20;11;10;6;25;21;23;27;29;15;16;1;31;19;30;4;2;13
7;5;18;12;3;17;22;21;32;28;14;26;9;8;20;11;10;6;25;24;23;27;29;15;16;1;31;19;30;4;2;13;70;24820
70;24820;7;5;18;12;3;17;22;21;32;28;14;26;9;8;20;11;10;6;25;24;23;27;29;15;16;1;31;19;30;4;2;13
7;5;18;12;31;17;22;21;32;28;14;26;9;8;20;11;10;6;25;24;23;27;29;15;16;1;3;19;30;4;2;13;70;24942
70;24942;7;5;18;12;31;17;22;21;32;28;14;26;9;8;20;11;10;6;25;24;23;27;29;15;16;1;3;19;30;4;2;13
7;5;18;12;31;17;22;21;32;28;14;26;9;8;20;11;10;6;25;24;23;27;29;15;16;3;1;19;30;4;2;13;70;24182
70;24182;7;5;18;12;31;17;22;21;32;28;14;26;9;8;20;11;10;6;25;24;23;27;29;15;16;3;1;19;30;4;2;13
3;5;18;12;31;17;22;21;32;28;14;26;9;8;20;11;10;6;25;24;23;27;29;15;16;7;1;19;30;4;2;13;70;24462
70;24182;7;5;18;12;31;17;22;21;32;28;14;26;9;8;20;11;10;6;25;24;23;27;29;15;16;3;1;19;30;4;2;13
7;5;18;12;31;17;22;21;32;28;14;26;9;11;20;8;10;6;25;24;23;27;29;15;16;3;1;19;30;4;2;13;70;24542
70;24182;7;5;18;12;31;17;22;21;32;28;14;26;9;8;20;11;10;6;25;24;23;27;29;15;16;3;1;19;30;4;2;13
19;5;18;12;31;17;22;21;32;28;14;26;9;8;20;11;10;6;25;24;23;27;29;15;16;3;1;7;30;4;2;13;70;24450
70;24182;7;5;18;12;31;17;22;21;32;28;14;26;9;8;20;11;10;6;25;24;23;27;29;15;16;3;1;19;30;4;2;13
7;5;18;12;31;17;22;21;32;28;14;26;4;8;20;11;10;6;25;24;23;27;29;15;16;3;1;19;30;9;2;13;70;24582
70;24182;7;5;18;12;31;17;22;21;32;28;14;26;9;8;20;11;10;6;25;24;23;27;29;15;16;3;1;19;30;4;2;13
7;5;18;12;31;17;22;21;32;28;14;26;9;8;20;11;23;6;25;24;10;27;29;15;16;3;1;19;30;4;2;13;70;24672
70;24672;7;5;18;12;31;17;22;21;32;28;14;26;9;8;20;11;23;6;25;24;10;27;29;15;16;3;1;19;30;4;2;13
7;27;18;12;31;17;22;21;32;28;14;26;9;8;20;11;23;6;25;24;10;5;29;15;16;3;1;19;30;4;2;13;70;24420
70;24420;7;27;18;12;31;17;22;21;32;28;14;26;9;8;20;11;23;6;25;24;10;5;29;15;16;3;1;19;30;4;2;13
7;27;18;12;30;17;22;21;32;28;14;26;9;8;20;11;23;6;25;24;10;5;29;15;16;3;1;19;31;4;2;13;70;24580
70;24580;7;27;18;12;30;17;22;21;32;28;14;26;9;8;20;11;23;6;25;24;10;5;29;15;16;3;1;19;31;4;2;13
7;27;18;12;30;17;22;21;28;32;14;26;9;8;20;11;23;6;25;24;10;5;29;15;16;3;1;19;31;4;2;13;70;24340
70;24340;7;27;18;12;30;17;22;21;28;32;14;26;9;8;20;11;23;6;25;24;10;5;29;15;16;3;1;19;31;4;2;13
7;27;4;12;30;17;22;21;28;32;14;26;9;8;20;11;23;6;25;24;10;5;29;15;16;3;1;19;31;18;2;13;70;24850
70;24340;7;27;18;12;30;17;22;21;28;32;14;26;9;8;20;11;23;6;25;24;10;5;29;15;16;3;1;19;31;4;2;13
