"X1";"X260";"X54";"X31";"X27";"X63";"X61";"X14";"X26";"X5";"X30";"X19";"X33";"X10";"X34";"X13";"X41";"X64";"X11";"X49";"X12";"X37";"X1.1";"X18";"X62";"X8";"X23";"X16";"X40";"X32";"X58";"X51";"X4";"X50";"X48";"X36";"X24";"X28";"X42";"X46";"X3";"X21";"X25";"X45";"X17";"X53";"X22";"X29";"X56";"X57";"X55";"X15";"X52";"X47";"X2";"X39";"X35";"X7";"X38";"X43";"X59";"X60";"X20";"X9";"X44";"X6"
6;8;38;51;9;53;17;52;5;7;28;21;3;46;42;13;50;23;25;19;60;32;31;16;47;37;36;12;63;44;58;54;30;14;11;26;18;59;40;64;24;61;20;43;49;39;57;35;55;10;2;48;4;33;56;62;22;1;34;15;41;27;45;29;33;274
33;274;6;8;38;51;9;53;17;52;5;7;28;21;3;46;42;13;50;23;25;19;60;32;31;16;47;37;36;12;63;44;58;54;30;14;11;26;18;59;40;64;24;61;20;43;49;39;57;35;55;10;2;48;4;33;56;62;22;1;34;15;41;27;45;29
6;8;38;51;9;53;17;52;5;7;28;21;3;46;42;13;50;23;25;19;60;36;31;16;47;37;32;12;63;44;58;54;30;14;11;26;18;59;40;64;24;61;20;43;49;39;57;35;55;10;2;48;4;33;56;62;22;1;34;15;41;27;45;29;33;286
33;286;6;8;38;51;9;53;17;52;5;7;28;21;3;46;42;13;50;23;25;19;60;36;31;16;47;37;32;12;63;44;58;54;30;14;11;26;18;59;40;64;24;61;20;43;49;39;57;35;55;10;2;48;4;33;56;62;22;1;34;15;41;27;45;29
6;8;38;51;9;53;17;52;5;7;28;21;3;46;42;13;50;23;25;36;60;19;31;16;47;37;32;12;63;44;58;54;30;14;11;26;18;59;40;64;24;61;20;43;49;39;57;35;55;10;2;48;4;33;56;62;22;1;34;15;41;27;45;29;33;298
33;298;6;8;38;51;9;53;17;52;5;7;28;21;3;46;42;13;50;23;25;36;60;19;31;16;47;37;32;12;63;44;58;54;30;14;11;26;18;59;40;64;24;61;20;43;49;39;57;35;55;10;2;48;4;33;56;62;22;1;34;15;41;27;45;29
6;8;38;51;9;21;17;52;5;7;28;53;3;46;42;13;50;23;25;36;60;19;31;16;47;37;32;12;63;44;58;54;30;14;11;26;18;59;40;64;24;61;20;43;49;39;57;35;55;10;2;48;4;33;56;62;22;1;34;15;41;27;45;29;33;302
33;302;6;8;38;51;9;21;17;52;5;7;28;53;3;46;42;13;50;23;25;36;60;19;31;16;47;37;32;12;63;44;58;54;30;14;11;26;18;59;40;64;24;61;20;43;49;39;57;35;55;10;2;48;4;33;56;62;22;1;34;15;41;27;45;29
6;8;38;51;9;21;17;52;5;7;28;53;3;46;42;13;50;23;25;36;60;19;31;16;47;37;32;12;63;44;58;54;30;14;11;26;18;56;40;64;24;61;20;43;49;39;57;35;55;10;2;48;4;33;59;62;22;1;34;15;41;27;45;29;33;302
33;302;6;8;38;51;9;21;17;52;5;7;28;53;3;46;42;13;50;23;25;36;60;19;31;16;47;37;32;12;63;44;58;54;30;14;11;26;18;56;40;64;24;61;20;43;49;39;57;35;55;10;2;48;4;33;59;62;22;1;34;15;41;27;45;29
6;8;38;51;9;21;17;52;5;7;28;53;3;46;42;13;50;23;25;36;60;64;31;16;47;37;32;12;63;44;58;54;30;14;11;26;18;56;40;19;24;61;20;43;49;39;57;35;55;10;2;48;4;33;59;62;22;1;34;15;41;27;45;29;33;294
33;294;6;8;38;51;9;21;17;52;5;7;28;53;3;46;42;13;50;23;25;36;60;64;31;16;47;37;32;12;63;44;58;54;30;14;11;26;18;56;40;19;24;61;20;43;49;39;57;35;55;10;2;48;4;33;59;62;22;1;34;15;41;27;45;29
6;8;38;51;9;21;17;52;5;7;28;53;3;46;42;13;24;23;25;36;60;64;31;16;47;37;32;12;63;44;58;54;30;14;11;26;18;56;40;19;50;61;20;43;49;39;57;35;55;10;2;48;4;33;59;62;22;1;34;15;41;27;45;29;33;298
33;294;6;8;38;51;9;21;17;52;5;7;28;53;3;46;42;13;50;23;25;36;60;64;31;16;47;37;32;12;63;44;58;54;30;14;11;26;18;56;40;19;24;61;20;43;49;39;57;35;55;10;2;48;4;33;59;62;22;1;34;15;41;27;45;29
6;8;38;51;9;21;17;52;5;7;28;53;3;46;42;13;50;23;25;36;60;64;31;16;47;37;32;12;63;44;58;54;30;14;11;26;18;56;40;19;24;61;20;43;34;39;57;35;55;10;2;48;4;33;59;62;22;1;49;15;41;27;45;29;33;294
33;294;6;8;38;51;9;21;17;52;5;7;28;53;3;46;42;13;50;23;25;36;60;64;31;16;47;37;32;12;63;44;58;54;30;14;11;26;18;56;40;19;24;61;20;43;34;39;57;35;55;10;2;48;4;33;59;62;22;1;49;15;41;27;45;29
6;8;38;51;9;21;17;52;5;7;28;53;3;46;42;56;50;23;25;36;60;64;31;16;47;37;32;12;63;44;58;54;30;14;11;26;18;13;40;19;24;61;20;43;34;39;57;35;55;10;2;48;4;33;59;62;22;1;49;15;41;27;45;29;33;294
33;294;6;8;38;51;9;21;17;52;5;7;28;53;3;46;42;56;50;23;25;36;60;64;31;16;47;37;32;12;63;44;58;54;30;14;11;26;18;13;40;19;24;61;20;43;34;39;57;35;55;10;2;48;4;33;59;62;22;1;49;15;41;27;45;29
6;8;38;51;9;21;17;52;5;7;28;53;3;46;42;56;50;23;25;36;60;64;31;16;47;37;32;12;63;44;58;54;30;14;11;26;18;13;40;19;24;57;20;43;34;39;61;35;55;10;2;48;4;33;59;62;22;1;49;15;41;27;45;29;33;294
33;294;6;8;38;51;9;21;17;52;5;7;28;53;3;46;42;56;50;23;25;36;60;64;31;16;47;37;32;12;63;44;58;54;30;14;11;26;18;13;40;19;24;57;20;43;34;39;61;35;55;10;2;48;4;33;59;62;22;1;49;15;41;27;45;29
6;8;38;51;9;21;17;52;5;7;28;53;3;46;42;56;50;23;25;36;60;64;31;16;47;37;32;12;41;44;58;54;30;14;11;26;18;13;40;19;24;57;20;43;34;39;61;35;55;10;2;48;4;33;59;62;22;1;49;15;63;27;45;29;33;294
33;294;6;8;38;51;9;21;17;52;5;7;28;53;3;46;42;56;50;23;25;36;60;64;31;16;47;37;32;12;41;44;58;54;30;14;11;26;18;13;40;19;24;57;20;43;34;39;61;35;55;10;2;48;4;33;59;62;22;1;49;15;63;27;45;29
6;8;38;51;9;21;17;52;5;7;28;53;3;46;42;56;50;23;25;36;60;64;31;16;47;37;32;12;41;44;39;54;30;14;11;26;18;13;40;19;24;57;20;43;34;58;61;35;55;10;2;48;4;33;59;62;22;1;49;15;63;27;45;29;33;274
33;274;6;8;38;51;9;21;17;52;5;7;28;53;3;46;42;56;50;23;25;36;60;64;31;16;47;37;32;12;41;44;39;54;30;14;11;26;18;13;40;19;24;57;20;43;34;58;61;35;55;10;2;48;4;33;59;62;22;1;49;15;63;27;45;29
6;8;38;51;9;21;17;52;5;7;28;53;3;46;42;56;50;23;25;36;60;64;31;16;47;37;32;10;41;44;39;54;30;14;11;26;18;13;40;19;24;57;20;43;34;58;61;35;55;12;2;48;4;33;59;62;22;1;49;15;63;27;45;29;33;274
33;274;6;8;38;51;9;21;17;52;5;7;28;53;3;46;42;56;50;23;25;36;60;64;31;16;47;37;32;10;41;44;39;54;30;14;11;26;18;13;40;19;24;57;20;43;34;58;61;35;55;12;2;48;4;33;59;62;22;1;49;15;63;27;45;29
6;8;38;51;9;21;17;52;31;7;28;53;3;46;42;56;50;23;25;36;60;64;5;16;47;37;32;10;41;44;39;54;30;14;11;26;18;13;40;19;24;57;20;43;34;58;61;35;55;12;2;48;4;33;59;62;22;1;49;15;63;27;45;29;33;274
33;274;6;8;38;51;9;21;17;52;31;7;28;53;3;46;42;56;50;23;25;36;60;64;5;16;47;37;32;10;41;44;39;54;30;14;11;26;18;13;40;19;24;57;20;43;34;58;61;35;55;12;2;48;4;33;59;62;22;1;49;15;63;27;45;29
6;8;38;51;9;21;17;10;31;7;28;53;3;46;42;56;50;23;25;36;60;64;5;16;47;37;32;52;41;44;39;54;30;14;11;26;18;13;40;19;24;57;20;43;34;58;61;35;55;12;2;48;4;33;59;62;22;1;49;15;63;27;45;29;33;262
33;262;6;8;38;51;9;21;17;10;31;7;28;53;3;46;42;56;50;23;25;36;60;64;5;16;47;37;32;52;41;44;39;54;30;14;11;26;18;13;40;19;24;57;20;43;34;58;61;35;55;12;2;48;4;33;59;62;22;1;49;15;63;27;45;29
6;56;38;51;9;21;17;10;31;7;28;53;3;46;42;8;50;23;25;36;60;64;5;16;47;37;32;52;41;44;39;54;30;14;11;26;18;13;40;19;24;57;20;43;34;58;61;35;55;12;2;48;4;33;59;62;22;1;49;15;63;27;45;29;33;262
33;262;6;56;38;51;9;21;17;10;31;7;28;53;3;46;42;8;50;23;25;36;60;64;5;16;47;37;32;52;41;44;39;54;30;14;11;26;18;13;40;19;24;57;20;43;34;58;61;35;55;12;2;48;4;33;59;62;22;1;49;15;63;27;45;29
6;56;38;51;9;21;17;10;31;7;28;53;3;46;42;8;50;23;25;36;33;64;5;16;47;37;32;52;41;44;39;54;30;14;11;26;18;13;40;19;24;57;20;43;34;58;61;35;55;12;2;48;4;60;59;62;22;1;49;15;63;27;45;29;33;262
33;262;6;56;38;51;9;21;17;10;31;7;28;53;3;46;42;8;50;23;25;36;33;64;5;16;47;37;32;52;41;44;39;54;30;14;11;26;18;13;40;19;24;57;20;43;34;58;61;35;55;12;2;48;4;60;59;62;22;1;49;15;63;27;45;29
6;56;38;51;9;21;17;10;31;7;28;53;3;46;42;8;50;23;25;36;41;64;5;16;47;37;32;52;33;44;39;54;30;14;11;26;18;13;40;19;24;57;20;43;34;58;61;35;55;12;2;48;4;60;59;62;22;1;49;15;63;27;45;29;33;262
33;262;6;56;38;51;9;21;17;10;31;7;28;53;3;46;42;8;50;23;25;36;41;64;5;16;47;37;32;52;33;44;39;54;30;14;11;26;18;13;40;19;24;57;20;43;34;58;61;35;55;12;2;48;4;60;59;62;22;1;49;15;63;27;45;29
6;56;38;51;9;21;17;10;48;7;28;53;3;46;42;8;50;23;25;36;41;64;5;16;47;37;32;52;33;44;39;54;30;14;11;26;18;13;40;19;24;57;20;43;34;58;61;35;55;12;2;31;4;60;59;62;22;1;49;15;63;27;45;29;33;262
33;262;6;56;38;51;9;21;17;10;48;7;28;53;3;46;42;8;50;23;25;36;41;64;5;16;47;37;32;52;33;44;39;54;30;14;11;26;18;13;40;19;24;57;20;43;34;58;61;35;55;12;2;31;4;60;59;62;22;1;49;15;63;27;45;29
6;56;38;51;9;21;17;10;48;7;28;53;3;46;58;8;50;23;25;36;41;64;5;16;47;37;32;52;33;44;39;54;30;14;11;26;18;13;40;19;24;57;20;43;34;42;61;35;55;12;2;31;4;60;59;62;22;1;49;15;63;27;45;29;33;264
34;264;6;56;38;51;9;21;17;10;48;7;28;53;3;46;58;8;50;23;25;36;41;64;5;16;47;37;32;52;33;44;39;54;30;14;11;26;18;13;40;19;24;57;20;43;34;42;61;35;55;12;2;31;4;60;59;62;22;1;49;15;63;27;45;29
6;56;38;51;9;21;17;10;48;7;28;53;3;46;58;8;50;23;25;36;41;64;5;16;47;37;32;52;33;44;39;54;30;18;11;26;14;13;40;19;24;57;20;43;34;42;61;35;55;12;2;31;4;60;59;62;22;1;49;15;63;27;45;29;34;264
34;264;6;56;38;51;9;21;17;10;48;7;28;53;3;46;58;8;50;23;25;36;41;64;5;16;47;37;32;52;33;44;39;54;30;18;11;26;14;13;40;19;24;57;20;43;34;42;61;35;55;12;2;31;4;60;59;62;22;1;49;15;63;27;45;29
6;56;38;51;9;21;17;10;48;7;28;23;3;46;58;8;50;53;25;36;41;64;5;16;47;37;32;52;33;44;39;54;30;18;11;26;14;13;40;19;24;57;20;43;34;42;61;35;55;12;2;31;4;60;59;62;22;1;49;15;63;27;45;29;34;264
34;264;6;56;38;51;9;21;17;10;48;7;28;23;3;46;58;8;50;53;25;36;41;64;5;16;47;37;32;52;33;44;39;54;30;18;11;26;14;13;40;19;24;57;20;43;34;42;61;35;55;12;2;31;4;60;59;62;22;1;49;15;63;27;45;29
6;56;38;51;9;21;17;10;48;7;28;23;3;46;58;8;50;2;25;36;41;64;5;16;47;37;32;52;33;44;39;54;30;18;11;26;14;13;40;19;24;57;20;43;34;42;61;35;55;12;53;31;4;60;59;62;22;1;49;15;63;27;45;29;34;264
34;264;6;56;38;51;9;21;17;10;48;7;28;23;3;46;58;8;50;2;25;36;41;64;5;16;47;37;32;52;33;44;39;54;30;18;11;26;14;13;40;19;24;57;20;43;34;42;61;35;55;12;53;31;4;60;59;62;22;1;49;15;63;27;45;29
6;56;38;51;9;21;17;10;48;7;28;23;3;46;58;8;50;2;25;36;41;64;5;16;47;37;32;52;33;44;39;54;30;18;11;26;14;13;40;19;24;57;20;43;34;42;61;35;29;12;53;31;4;60;59;62;22;1;49;15;63;27;45;55;34;264
34;264;6;56;38;51;9;21;17;10;48;7;28;23;3;46;58;8;50;2;25;36;41;64;5;16;47;37;32;52;33;44;39;54;30;18;11;26;14;13;40;19;24;57;20;43;34;42;61;35;29;12;53;31;4;60;59;62;22;1;49;15;63;27;45;55
6;56;38;51;9;21;17;10;48;7;28;23;3;46;58;8;50;2;25;36;41;64;5;16;47;37;32;52;62;44;39;54;30;18;11;26;14;13;40;19;24;57;20;43;34;42;61;35;29;12;53;31;4;60;59;33;22;1;49;15;63;27;45;55;34;264
34;264;6;56;38;51;9;21;17;10;48;7;28;23;3;46;58;8;50;2;25;36;41;64;5;16;47;37;32;52;62;44;39;54;30;18;11;26;14;13;40;19;24;57;20;43;34;42;61;35;29;12;53;31;4;60;59;33;22;1;49;15;63;27;45;55
6;49;38;51;9;21;17;10;48;7;28;23;3;46;58;8;50;2;25;36;41;64;5;16;47;37;32;52;62;44;39;54;30;18;11;26;14;13;40;19;24;57;20;43;34;42;61;35;29;12;53;31;4;60;59;33;22;1;56;15;63;27;45;55;34;264
34;264;6;49;38;51;9;21;17;10;48;7;28;23;3;46;58;8;50;2;25;36;41;64;5;16;47;37;32;52;62;44;39;54;30;18;11;26;14;13;40;19;24;57;20;43;34;42;61;35;29;12;53;31;4;60;59;33;22;1;56;15;63;27;45;55
6;49;38;51;9;21;17;10;48;7;28;23;3;46;58;8;50;2;25;36;41;64;5;16;47;37;32;52;62;44;39;54;30;18;11;26;14;13;40;19;59;57;20;43;34;42;61;35;29;12;53;31;4;60;24;33;22;1;56;15;63;27;45;55;34;264
34;264;6;49;38;51;9;21;17;10;48;7;28;23;3;46;58;8;50;2;25;36;41;64;5;16;47;37;32;52;62;44;39;54;30;18;11;26;14;13;40;19;59;57;20;43;34;42;61;35;29;12;53;31;4;60;24;33;22;1;56;15;63;27;45;55
6;49;38;60;9;21;17;10;48;7;28;23;3;46;58;8;50;2;25;36;41;64;5;16;47;37;32;52;62;44;39;54;30;18;11;26;14;13;40;19;59;57;20;43;34;42;61;35;29;12;53;31;4;51;24;33;22;1;56;15;63;27;45;55;34;268
34;268;6;49;38;60;9;21;17;10;48;7;28;23;3;46;58;8;50;2;25;36;41;64;5;16;47;37;32;52;62;44;39;54;30;18;11;26;14;13;40;19;59;57;20;43;34;42;61;35;29;12;53;31;4;51;24;33;22;1;56;15;63;27;45;55
6;49;38;60;9;21;17;10;48;7;28;23;3;46;58;8;50;22;25;36;41;64;5;16;47;37;32;52;62;44;39;54;30;18;11;26;14;13;40;19;59;57;20;43;34;42;61;35;29;12;53;31;4;51;24;33;2;1;56;15;63;27;45;55;34;268
34;268;6;49;38;60;9;21;17;10;48;7;28;23;3;46;58;8;50;22;25;36;41;64;5;16;47;37;32;52;62;44;39;54;30;18;11;26;14;13;40;19;59;57;20;43;34;42;61;35;29;12;53;31;4;51;24;33;2;1;56;15;63;27;45;55
6;49;38;60;9;21;17;10;48;7;28;23;3;59;58;8;50;22;25;36;41;64;5;16;47;37;32;52;62;44;39;54;30;18;11;26;14;13;40;19;46;57;20;43;34;42;61;35;29;12;53;31;4;51;24;33;2;1;56;15;63;27;45;55;34;272
34;272;6;49;38;60;9;21;17;10;48;7;28;23;3;59;58;8;50;22;25;36;41;64;5;16;47;37;32;52;62;44;39;54;30;18;11;26;14;13;40;19;46;57;20;43;34;42;61;35;29;12;53;31;4;51;24;33;2;1;56;15;63;27;45;55
6;49;38;60;9;21;17;10;48;7;28;23;3;59;58;8;50;22;25;36;41;64;5;16;47;37;32;52;39;44;62;54;30;18;11;26;14;13;40;19;46;57;20;43;34;42;61;35;29;12;53;31;4;51;24;33;2;1;56;15;63;27;45;55;34;272
34;272;6;49;38;60;9;21;17;10;48;7;28;23;3;59;58;8;50;22;25;36;41;64;5;16;47;37;32;52;39;44;62;54;30;18;11;26;14;13;40;19;46;57;20;43;34;42;61;35;29;12;53;31;4;51;24;33;2;1;56;15;63;27;45;55
6;49;38;60;9;21;17;10;37;7;28;23;3;59;58;8;50;22;25;36;41;64;5;16;47;48;32;52;39;44;62;54;30;18;11;26;14;13;40;19;46;57;20;43;34;42;61;35;29;12;53;31;4;51;24;33;2;1;56;15;63;27;45;55;34;272
34;272;6;49;38;60;9;21;17;10;37;7;28;23;3;59;58;8;50;22;25;36;41;64;5;16;47;48;32;52;39;44;62;54;30;18;11;26;14;13;40;19;46;57;20;43;34;42;61;35;29;12;53;31;4;51;24;33;2;1;56;15;63;27;45;55
6;49;38;60;9;21;17;10;37;7;28;23;3;59;58;8;50;22;25;36;41;64;39;16;47;48;32;52;5;44;62;54;30;18;11;26;14;13;40;19;46;57;20;43;34;42;61;35;29;12;53;31;4;51;24;33;2;1;56;15;63;27;45;55;34;272
34;272;6;49;38;60;9;21;17;10;37;7;28;23;3;59;58;8;50;22;25;36;41;64;39;16;47;48;32;52;5;44;62;54;30;18;11;26;14;13;40;19;46;57;20;43;34;42;61;35;29;12;53;31;4;51;24;33;2;1;56;15;63;27;45;55
6;49;38;60;9;21;17;10;37;7;28;23;3;59;58;8;50;22;25;36;41;64;39;16;47;48;32;52;5;44;62;54;30;18;11;26;14;13;40;19;46;57;20;43;34;42;61;35;29;12;53;31;4;51;24;33;2;15;56;1;63;27;45;55;34;272
34;272;6;49;38;60;9;21;17;10;37;7;28;23;3;59;58;8;50;22;25;36;41;64;39;16;47;48;32;52;5;44;62;54;30;18;11;26;14;13;40;19;46;57;20;43;34;42;61;35;29;12;53;31;4;51;24;33;2;15;56;1;63;27;45;55
6;49;38;60;9;50;17;10;37;7;28;23;3;59;58;8;21;22;25;36;41;64;39;16;47;48;32;52;5;44;62;54;30;18;11;26;14;13;40;19;46;57;20;43;34;42;61;35;29;12;53;31;4;51;24;33;2;15;56;1;63;27;45;55;34;272
34;272;6;49;38;60;9;50;17;10;37;7;28;23;3;59;58;8;21;22;25;36;41;64;39;16;47;48;32;52;5;44;62;54;30;18;11;26;14;13;40;19;46;57;20;43;34;42;61;35;29;12;53;31;4;51;24;33;2;15;56;1;63;27;45;55
6;49;38;60;9;50;17;10;37;7;28;23;3;59;58;8;21;22;25;36;41;64;39;16;47;48;32;52;5;44;62;54;30;18;11;26;14;13;40;19;46;57;20;43;34;42;61;35;53;12;29;31;4;51;24;33;2;15;56;1;63;27;45;55;34;272
34;272;6;49;38;60;9;50;17;10;37;7;28;23;3;59;58;8;21;22;25;36;41;64;39;16;47;48;32;52;5;44;62;54;30;18;11;26;14;13;40;19;46;57;20;43;34;42;61;35;53;12;29;31;4;51;24;33;2;15;56;1;63;27;45;55
6;32;38;60;9;50;17;10;37;7;28;23;3;59;58;8;21;22;25;36;41;64;39;16;47;48;49;52;5;44;62;54;30;18;11;26;14;13;40;19;46;57;20;43;34;42;61;35;53;12;29;31;4;51;24;33;2;15;56;1;63;27;45;55;34;276
34;276;6;32;38;60;9;50;17;10;37;7;28;23;3;59;58;8;21;22;25;36;41;64;39;16;47;48;49;52;5;44;62;54;30;18;11;26;14;13;40;19;46;57;20;43;34;42;61;35;53;12;29;31;4;51;24;33;2;15;56;1;63;27;45;55
6;32;38;60;9;50;17;10;37;7;28;23;3;59;58;8;21;22;25;36;41;64;39;16;47;48;49;52;5;44;62;54;30;18;11;26;14;13;40;19;46;57;27;43;34;42;61;35;53;12;29;31;4;51;24;33;2;15;56;1;63;20;45;55;34;276
34;276;6;32;38;60;9;50;17;10;37;7;28;23;3;59;58;8;21;22;25;36;41;64;39;16;47;48;49;52;5;44;62;54;30;18;11;26;14;13;40;19;46;57;27;43;34;42;61;35;53;12;29;31;4;51;24;33;2;15;56;1;63;20;45;55
6;32;38;60;9;50;17;10;37;7;28;23;3;59;58;8;21;22;25;36;41;64;39;16;47;48;49;52;5;44;62;1;30;18;11;26;14;13;40;19;46;57;27;43;34;42;61;35;53;12;29;31;4;51;24;33;2;15;56;54;63;20;45;55;34;280
34;280;6;32;38;60;9;50;17;10;37;7;28;23;3;59;58;8;21;22;25;36;41;64;39;16;47;48;49;52;5;44;62;1;30;18;11;26;14;13;40;19;46;57;27;43;34;42;61;35;53;12;29;31;4;51;24;33;2;15;56;54;63;20;45;55
6;32;38;7;9;50;17;10;37;60;28;23;3;59;58;8;21;22;25;36;41;64;39;16;47;48;49;52;5;44;62;1;30;18;11;26;14;13;40;19;46;57;27;43;34;42;61;35;53;12;29;31;4;51;24;33;2;15;56;54;63;20;45;55;34;248
35;248;6;32;38;7;9;50;17;10;37;60;28;23;3;59;58;8;21;22;25;36;41;64;39;16;47;48;49;52;5;44;62;1;30;18;11;26;14;13;40;19;46;57;27;43;34;42;61;35;53;12;29;31;4;51;24;33;2;15;56;54;63;20;45;55
6;32;38;7;9;50;17;10;37;60;28;23;3;59;58;8;21;22;25;36;41;64;39;16;47;48;49;52;5;44;62;1;30;18;11;26;14;13;40;19;46;57;27;43;34;53;61;35;42;12;29;31;4;51;24;33;2;15;56;54;63;20;45;55;35;268
35;248;6;32;38;7;9;50;17;10;37;60;28;23;3;59;58;8;21;22;25;36;41;64;39;16;47;48;49;52;5;44;62;1;30;18;11;26;14;13;40;19;46;57;27;43;34;42;61;35;53;12;29;31;4;51;24;33;2;15;56;54;63;20;45;55
6;32;38;7;9;50;17;10;37;60;28;23;3;59;58;8;21;22;25;36;41;64;39;16;47;48;49;52;5;44;62;1;30;18;11;26;14;13;40;19;46;57;27;43;12;42;61;35;53;34;29;31;4;51;24;33;2;15;56;54;63;20;45;55;35;248
35;248;6;32;38;7;9;50;17;10;37;60;28;23;3;59;58;8;21;22;25;36;41;64;39;16;47;48;49;52;5;44;62;1;30;18;11;26;14;13;40;19;46;57;27;43;12;42;61;35;53;34;29;31;4;51;24;33;2;15;56;54;63;20;45;55
6;32;38;7;9;50;17;10;37;60;28;23;3;59;58;8;21;22;25;36;41;64;39;16;47;48;5;52;49;44;62;1;30;18;11;26;14;13;40;19;46;57;27;43;12;42;61;35;53;34;29;31;4;51;24;33;2;15;56;54;63;20;45;55;35;244
35;244;6;32;38;7;9;50;17;10;37;60;28;23;3;59;58;8;21;22;25;36;41;64;39;16;47;48;5;52;49;44;62;1;30;18;11;26;14;13;40;19;46;57;27;43;12;42;61;35;53;34;29;31;4;51;24;33;2;15;56;54;63;20;45;55
6;32;38;7;9;50;17;10;37;60;28;23;3;59;58;8;21;22;25;36;41;64;39;16;47;48;5;52;49;44;62;1;30;18;11;26;14;2;40;19;46;57;27;43;12;42;61;35;53;34;29;31;4;51;24;33;13;15;56;54;63;20;45;55;35;244
35;244;6;32;38;7;9;50;17;10;37;60;28;23;3;59;58;8;21;22;25;36;41;64;39;16;47;48;5;52;49;44;62;1;30;18;11;26;14;2;40;19;46;57;27;43;12;42;61;35;53;34;29;31;4;51;24;33;13;15;56;54;63;20;45;55
6;23;38;7;9;50;17;10;37;60;28;32;3;59;58;8;21;22;25;36;41;64;39;16;47;48;5;52;49;44;62;1;30;18;11;26;14;2;40;19;46;57;27;43;12;42;61;35;53;34;29;31;4;51;24;33;13;15;56;54;63;20;45;55;35;244
35;244;6;23;38;7;9;50;17;10;37;60;28;32;3;59;58;8;21;22;25;36;41;64;39;16;47;48;5;52;49;44;62;1;30;18;11;26;14;2;40;19;46;57;27;43;12;42;61;35;53;34;29;31;4;51;24;33;13;15;56;54;63;20;45;55
6;23;38;7;9;50;17;10;37;60;28;32;3;59;58;8;40;22;25;36;41;64;39;16;47;48;5;52;49;44;62;1;30;18;11;26;14;2;21;19;46;57;27;43;12;42;61;35;53;34;29;31;4;51;24;33;13;15;56;54;63;20;45;55;35;228
35;228;6;23;38;7;9;50;17;10;37;60;28;32;3;59;58;8;40;22;25;36;41;64;39;16;47;48;5;52;49;44;62;1;30;18;11;26;14;2;21;19;46;57;27;43;12;42;61;35;53;34;29;31;4;51;24;33;13;15;56;54;63;20;45;55
6;23;38;7;9;50;17;10;37;60;28;32;3;59;58;31;40;22;25;36;41;64;39;16;47;48;5;52;49;44;62;1;30;18;11;26;14;2;21;19;46;57;27;43;12;42;61;35;53;34;29;8;4;51;24;33;13;15;56;54;63;20;45;55;35;228
35;228;6;23;38;7;9;50;17;10;37;60;28;32;3;59;58;31;40;22;25;36;41;64;39;16;47;48;5;52;49;44;62;1;30;18;11;26;14;2;21;19;46;57;27;43;12;42;61;35;53;34;29;8;4;51;24;33;13;15;56;54;63;20;45;55
6;23;38;7;9;50;17;10;37;60;28;32;3;59;39;31;40;22;25;36;41;64;58;16;47;48;5;52;49;44;62;1;30;18;11;26;14;2;21;19;46;57;27;43;12;42;61;35;53;34;29;8;4;51;24;33;13;15;56;54;63;20;45;55;35;262
35;228;6;23;38;7;9;50;17;10;37;60;28;32;3;59;58;31;40;22;25;36;41;64;39;16;47;48;5;52;49;44;62;1;30;18;11;26;14;2;21;19;46;57;27;43;12;42;61;35;53;34;29;8;4;51;24;33;13;15;56;54;63;20;45;55
6;23;38;7;9;50;17;10;37;60;28;32;3;59;58;31;40;43;25;36;41;64;39;16;47;48;5;52;49;44;62;1;30;18;11;26;14;2;21;19;46;57;27;22;12;42;61;35;53;34;29;8;4;51;24;33;13;15;56;54;63;20;45;55;35;236
35;236;6;23;38;7;9;50;17;10;37;60;28;32;3;59;58;31;40;43;25;36;41;64;39;16;47;48;5;52;49;44;62;1;30;18;11;26;14;2;21;19;46;57;27;22;12;42;61;35;53;34;29;8;4;51;24;33;13;15;56;54;63;20;45;55
6;23;38;7;9;50;17;10;37;60;28;32;3;59;58;31;40;43;25;36;41;64;39;16;47;48;5;52;49;44;62;1;30;18;11;26;14;2;21;19;46;57;27;22;12;42;61;35;53;34;29;8;4;51;24;33;54;15;56;13;63;20;45;55;35;236
35;236;6;23;38;7;9;50;17;10;37;60;28;32;3;59;58;31;40;43;25;36;41;64;39;16;47;48;5;52;49;44;62;1;30;18;11;26;14;2;21;19;46;57;27;22;12;42;61;35;53;34;29;8;4;51;24;33;54;15;56;13;63;20;45;55
6;23;38;7;9;50;17;10;37;59;28;32;3;60;58;31;40;43;25;36;41;64;39;16;47;48;5;52;49;44;62;1;30;18;11;26;14;2;21;19;46;57;27;22;12;42;61;35;53;34;29;8;4;51;24;33;54;15;56;13;63;20;45;55;35;232
35;232;6;23;38;7;9;50;17;10;37;59;28;32;3;60;58;31;40;43;25;36;41;64;39;16;47;48;5;52;49;44;62;1;30;18;11;26;14;2;21;19;46;57;27;22;12;42;61;35;53;34;29;8;4;51;24;33;54;15;56;13;63;20;45;55
6;23;38;7;9;50;19;10;37;59;28;32;3;60;58;31;40;43;25;36;41;64;39;16;47;48;5;52;49;44;62;1;30;18;11;26;14;2;21;17;46;57;27;22;12;42;61;35;53;34;29;8;4;51;24;33;54;15;56;13;63;20;45;55;35;232
35;232;6;23;38;7;9;50;19;10;37;59;28;32;3;60;58;31;40;43;25;36;41;64;39;16;47;48;5;52;49;44;62;1;30;18;11;26;14;2;21;17;46;57;27;22;12;42;61;35;53;34;29;8;4;51;24;33;54;15;56;13;63;20;45;55
