"X1";"X26142";"X2";"X20";"X26";"X28";"X4";"X31";"X7";"X15";"X19";"X24";"X8";"X13";"X11";"X5";"X17";"X16";"X22";"X10";"X21";"X12";"X3";"X27";"X18";"X29";"X25";"X30";"X32";"X14";"X1.1";"X6";"X9";"X23"
66;26178;2;30;11;28;23;27;8;19;13;17;16;25;26;7;4;6;9;3;29;10;24;22;1;12;15;31;18;21;14;20;5;32
2;30;11;28;23;27;8;19;13;17;16;25;26;7;4;6;9;3;5;10;24;22;1;12;15;31;18;21;14;20;29;32;66;26166
66;26166;2;30;11;28;23;27;8;19;13;17;16;25;26;7;4;6;9;3;5;10;24;22;1;12;15;31;18;21;14;20;29;32
2;30;11;28;23;27;8;19;13;17;16;25;24;7;4;6;9;3;5;10;26;22;1;12;15;31;18;21;14;20;29;32;66;26506
66;26166;2;30;11;28;23;27;8;19;13;17;16;25;26;7;4;6;9;3;5;10;24;22;1;12;15;31;18;21;14;20;29;32
2;30;11;28;23;27;8;19;13;17;16;21;26;7;4;6;9;3;5;10;24;22;1;12;15;31;18;25;14;20;29;32;66;26286
66;26286;2;30;11;28;23;27;8;19;13;17;16;21;26;7;4;6;9;3;5;10;24;22;1;12;15;31;18;25;14;20;29;32
11;30;2;28;23;27;8;19;13;17;16;21;26;7;4;6;9;3;5;10;24;22;1;12;15;31;18;25;14;20;29;32;66;26186
66;26186;11;30;2;28;23;27;8;19;13;17;16;21;26;7;4;6;9;3;5;10;24;22;1;12;15;31;18;25;14;20;29;32
11;30;2;12;23;27;8;19;13;17;16;21;26;7;4;6;9;3;5;10;24;22;1;28;15;31;18;25;14;20;29;32;66;26048
66;26048;11;30;2;12;23;27;8;19;13;17;16;21;26;7;4;6;9;3;5;10;24;22;1;28;15;31;18;25;14;20;29;32
11;30;2;12;23;27;29;19;13;17;16;21;26;7;4;6;9;3;5;10;24;22;1;28;15;31;18;25;14;20;8;32;66;26170
66;26048;11;30;2;12;23;27;8;19;13;17;16;21;26;7;4;6;9;3;5;10;24;22;1;28;15;31;18;25;14;20;29;32
11;30;2;12;23;27;8;19;13;17;16;21;26;7;4;6;9;3;5;10;24;29;1;28;15;31;18;25;14;20;22;32;66;26828
66;26048;11;30;2;12;23;27;8;19;13;17;16;21;26;7;4;6;9;3;5;10;24;22;1;28;15;31;18;25;14;20;29;32
11;30;2;12;23;27;8;19;14;17;16;21;26;7;4;6;9;3;5;10;24;22;1;28;15;31;18;25;13;20;29;32;66;25888
66;25888;11;30;2;12;23;27;8;19;14;17;16;21;26;7;4;6;9;3;5;10;24;22;1;28;15;31;18;25;13;20;29;32
11;30;2;12;23;27;8;19;14;17;16;21;4;7;26;6;9;3;5;10;24;22;1;28;15;31;18;25;13;20;29;32;66;25322
66;25322;11;30;2;12;23;27;8;19;14;17;16;21;4;7;26;6;9;3;5;10;24;22;1;28;15;31;18;25;13;20;29;32
11;30;2;12;23;27;8;19;14;17;16;21;4;20;26;6;9;3;5;10;24;22;1;28;15;31;18;25;13;7;29;32;66;25530
66;25530;11;30;2;12;23;27;8;19;14;17;16;21;4;20;26;6;9;3;5;10;24;22;1;28;15;31;18;25;13;7;29;32
11;30;2;12;23;27;8;19;14;17;16;21;4;20;26;32;9;3;5;10;24;22;1;28;15;31;18;25;13;7;29;6;66;26378
66;25530;11;30;2;12;23;27;8;19;14;17;16;21;4;20;26;6;9;3;5;10;24;22;1;28;15;31;18;25;13;7;29;32
11;30;2;12;23;27;8;10;14;17;16;21;4;20;26;6;9;3;5;19;24;22;1;28;15;31;18;25;13;7;29;32;66;25634
66;25634;11;30;2;12;23;27;8;10;14;17;16;21;4;20;26;6;9;3;5;19;24;22;1;28;15;31;18;25;13;7;29;32
21;30;2;12;23;27;8;10;14;17;16;11;4;20;26;6;9;3;5;19;24;22;1;28;15;31;18;25;13;7;29;32;66;25850
66;25850;21;30;2;12;23;27;8;10;14;17;16;11;4;20;26;6;9;3;5;19;24;22;1;28;15;31;18;25;13;7;29;32
21;30;2;12;23;27;8;10;6;17;16;11;4;20;26;14;9;3;5;19;24;22;1;28;15;31;18;25;13;7;29;32;66;25650
66;25650;21;30;2;12;23;27;8;10;6;17;16;11;4;20;26;14;9;3;5;19;24;22;1;28;15;31;18;25;13;7;29;32
21;30;2;12;23;27;8;10;6;17;16;28;4;20;26;14;9;3;5;19;24;22;1;11;15;31;18;25;13;7;29;32;66;25834
66;25834;21;30;2;12;23;27;8;10;6;17;16;28;4;20;26;14;9;3;5;19;24;22;1;11;15;31;18;25;13;7;29;32
30;21;2;12;23;27;8;10;6;17;16;28;4;20;26;14;9;3;5;19;24;22;1;11;15;31;18;25;13;7;29;32;66;25814
67;25814;30;21;2;12;23;27;8;10;6;17;16;28;4;20;26;14;9;3;5;19;24;22;1;11;15;31;18;25;13;7;29;32
30;21;2;12;23;27;28;10;6;17;16;8;4;20;26;14;9;3;5;19;24;22;1;11;15;31;18;25;13;7;29;32;67;25764
67;25764;30;21;2;12;23;27;28;10;6;17;16;8;4;20;26;14;9;3;5;19;24;22;1;11;15;31;18;25;13;7;29;32
30;21;2;10;23;27;28;12;6;17;16;8;4;20;26;14;9;3;5;19;24;22;1;11;15;31;18;25;13;7;29;32;67;25444
67;25444;30;21;2;10;23;27;28;12;6;17;16;8;4;20;26;14;9;3;5;19;24;22;1;11;15;31;18;25;13;7;29;32
30;21;2;10;23;27;28;12;6;17;16;8;4;20;26;14;9;25;5;19;24;22;1;11;15;31;18;3;13;7;29;32;67;25214
67;25214;30;21;2;10;23;27;28;12;6;17;16;8;4;20;26;14;9;25;5;19;24;22;1;11;15;31;18;3;13;7;29;32
30;21;2;10;23;27;28;12;6;17;16;8;7;20;26;14;9;25;5;19;24;22;1;11;15;31;18;3;13;4;29;32;67;25094
67;25094;30;21;2;10;23;27;28;12;6;17;16;8;7;20;26;14;9;25;5;19;24;22;1;11;15;31;18;3;13;4;29;32
28;21;2;10;23;27;30;12;6;17;16;8;7;20;26;14;9;25;5;19;24;22;1;11;15;31;18;3;13;4;29;32;67;25434
67;25434;28;21;2;10;23;27;30;12;6;17;16;8;7;20;26;14;9;25;5;19;24;22;1;11;15;31;18;3;13;4;29;32
28;21;2;10;23;27;30;12;16;17;6;8;7;20;26;14;9;25;5;19;24;22;1;11;15;31;18;3;13;4;29;32;67;24994
67;24994;28;21;2;10;23;27;30;12;16;17;6;8;7;20;26;14;9;25;5;19;24;22;1;11;15;31;18;3;13;4;29;32
28;21;2;10;23;27;30;12;16;17;6;8;5;20;26;14;9;25;7;19;24;22;1;11;15;31;18;3;13;4;29;32;67;25634
67;25634;28;21;2;10;23;27;30;12;16;17;6;8;5;20;26;14;9;25;7;19;24;22;1;11;15;31;18;3;13;4;29;32
28;21;2;10;23;27;30;12;16;17;1;8;5;20;26;14;9;25;7;19;24;22;6;11;15;31;18;3;13;4;29;32;67;26234
67;25634;28;21;2;10;23;27;30;12;16;17;6;8;5;20;26;14;9;25;7;19;24;22;1;11;15;31;18;3;13;4;29;32
28;21;2;10;23;27;30;12;16;17;6;8;5;20;4;14;9;25;7;19;24;22;1;11;15;31;18;3;13;26;29;32;67;26096
67;26096;28;21;2;10;23;27;30;12;16;17;6;8;5;20;4;14;9;25;7;19;24;22;1;11;15;31;18;3;13;26;29;32
28;21;2;10;23;27;30;12;16;17;6;8;5;20;4;14;9;25;7;19;24;22;1;11;15;31;29;3;13;26;18;32;67;25936
67;25936;28;21;2;10;23;27;30;12;16;17;6;8;5;20;4;14;9;25;7;19;24;22;1;11;15;31;29;3;13;26;18;32
28;21;11;10;23;27;30;12;16;17;6;8;5;20;4;14;9;25;7;19;24;22;1;2;15;31;29;3;13;26;18;32;67;25796
67;25796;28;21;11;10;23;27;30;12;16;17;6;8;5;20;4;14;9;25;7;19;24;22;1;2;15;31;29;3;13;26;18;32
28;21;11;10;29;27;30;12;16;17;6;8;5;20;4;14;9;25;7;19;24;22;1;2;15;31;23;3;13;26;18;32;67;26596
67;25796;28;21;11;10;23;27;30;12;16;17;6;8;5;20;4;14;9;25;7;19;24;22;1;2;15;31;29;3;13;26;18;32
28;21;11;10;23;27;30;12;4;17;6;8;5;20;16;14;9;25;7;19;24;22;1;2;15;31;29;3;13;26;18;32;67;25836
67;25836;28;21;11;10;23;27;30;12;4;17;6;8;5;20;16;14;9;25;7;19;24;22;1;2;15;31;29;3;13;26;18;32
28;21;11;10;23;27;30;12;4;20;6;8;5;17;16;14;9;25;7;19;24;22;1;2;15;31;29;3;13;26;18;32;67;25456
67;25456;28;21;11;10;23;27;30;12;4;20;6;8;5;17;16;14;9;25;7;19;24;22;1;2;15;31;29;3;13;26;18;32
28;21;11;10;23;24;30;12;4;20;6;8;5;17;16;14;9;25;7;19;27;22;1;2;15;31;29;3;13;26;18;32;67;25536
67;25536;28;21;11;10;23;24;30;12;4;20;6;8;5;17;16;14;9;25;7;19;27;22;1;2;15;31;29;3;13;26;18;32
28;21;11;10;23;25;30;12;4;20;6;8;5;17;16;14;9;24;7;19;27;22;1;2;15;31;29;3;13;26;18;32;67;26176
67;26176;28;21;11;10;23;25;30;12;4;20;6;8;5;17;16;14;9;24;7;19;27;22;1;2;15;31;29;3;13;26;18;32
28;21;11;10;23;25;12;30;4;20;6;8;5;17;16;14;9;24;7;19;27;22;1;2;15;31;29;3;13;26;18;32;67;25870
67;25870;28;21;11;10;23;25;12;30;4;20;6;8;5;17;16;14;9;24;7;19;27;22;1;2;15;31;29;3;13;26;18;32
28;21;11;10;23;25;12;14;4;20;6;8;5;17;16;30;9;24;7;19;27;22;1;2;15;31;29;3;13;26;18;32;67;26146
67;26146;28;21;11;10;23;25;12;14;4;20;6;8;5;17;16;30;9;24;7;19;27;22;1;2;15;31;29;3;13;26;18;32
28;21;11;27;23;25;12;14;4;20;6;8;5;17;16;30;9;24;7;19;10;22;1;2;15;31;29;3;13;26;18;32;67;25658
67;25658;28;21;11;27;23;25;12;14;4;20;6;8;5;17;16;30;9;24;7;19;10;22;1;2;15;31;29;3;13;26;18;32
28;21;11;27;23;25;12;14;4;20;18;8;5;17;16;30;9;24;7;19;10;22;1;2;15;31;29;3;13;26;6;32;67;26246
68;25658;28;21;11;27;23;25;12;14;4;20;6;8;5;17;16;30;9;24;7;19;10;22;1;2;15;31;29;3;13;26;18;32
28;21;11;27;23;25;26;14;4;20;6;8;5;17;16;30;9;24;7;19;10;22;1;2;15;31;29;3;13;12;18;32;68;25328
68;25328;28;21;11;27;23;25;26;14;4;20;6;8;5;17;16;30;9;24;7;19;10;22;1;2;15;31;29;3;13;12;18;32
28;21;11;2;23;25;26;14;4;20;6;8;5;17;16;30;9;24;7;19;10;22;1;27;15;31;29;3;13;12;18;32;68;26162
68;26162;28;21;11;2;23;25;26;14;4;20;6;8;5;17;16;30;9;24;7;19;10;22;1;27;15;31;29;3;13;12;18;32
28;13;11;2;23;25;26;14;4;20;6;8;5;17;16;30;9;24;7;19;10;22;1;27;15;31;29;3;21;12;18;32;68;26290
68;26290;28;13;11;2;23;25;26;14;4;20;6;8;5;17;16;30;9;24;7;19;10;22;1;27;15;31;29;3;21;12;18;32
28;13;11;2;23;25;26;14;4;20;6;8;19;17;16;30;9;24;7;5;10;22;1;27;15;31;29;3;21;12;18;32;68;26378
68;26378;28;13;11;2;23;25;26;14;4;20;6;8;19;17;16;30;9;24;7;5;10;22;1;27;15;31;29;3;21;12;18;32
28;13;11;23;2;25;26;14;4;20;6;8;19;17;16;30;9;24;7;5;10;22;1;27;15;31;29;3;21;12;18;32;68;26298
68;26298;28;13;11;23;2;25;26;14;4;20;6;8;19;17;16;30;9;24;7;5;10;22;1;27;15;31;29;3;21;12;18;32
28;13;11;23;2;29;26;14;4;20;6;8;19;17;16;30;9;24;7;5;10;22;1;27;15;31;25;3;21;12;18;32;68;26478
68;26478;28;13;11;23;2;29;26;14;4;20;6;8;19;17;16;30;9;24;7;5;10;22;1;27;15;31;25;3;21;12;18;32
28;13;11;23;2;29;26;14;4;20;32;8;19;17;16;30;9;24;7;5;10;22;1;27;15;31;25;3;21;12;18;6;68;26750
68;26478;28;13;11;23;2;29;26;14;4;20;6;8;19;17;16;30;9;24;7;5;10;22;1;27;15;31;25;3;21;12;18;32
15;13;11;23;2;29;26;14;4;20;6;8;19;17;16;30;9;24;7;5;10;22;1;27;28;31;25;3;21;12;18;32;68;25542
68;25542;15;13;11;23;2;29;26;14;4;20;6;8;19;17;16;30;9;24;7;5;10;22;1;27;28;31;25;3;21;12;18;32
15;13;11;23;2;29;26;14;4;20;31;8;19;17;16;30;9;24;7;5;10;22;1;27;28;6;25;3;21;12;18;32;68;25850
68;25850;15;13;11;23;2;29;26;14;4;20;31;8;19;17;16;30;9;24;7;5;10;22;1;27;28;6;25;3;21;12;18;32
15;13;11;23;2;29;26;14;4;20;31;8;19;17;16;30;9;24;12;5;10;22;1;27;28;6;25;3;21;7;18;32;68;25770
68;25770;15;13;11;23;2;29;26;14;4;20;31;8;19;17;16;30;9;24;12;5;10;22;1;27;28;6;25;3;21;7;18;32
15;25;11;23;2;29;26;14;4;20;31;8;19;17;16;30;9;24;12;5;10;22;1;27;28;6;13;3;21;7;18;32;68;26136
68;26136;15;25;11;23;2;29;26;14;4;20;31;8;19;17;16;30;9;24;12;5;10;22;1;27;28;6;13;3;21;7;18;32
15;25;11;23;2;29;26;14;4;20;31;8;19;17;16;30;9;24;12;5;28;22;1;27;10;6;13;3;21;7;18;32;68;26374
68;26374;15;25;11;23;2;29;26;14;4;20;31;8;19;17;16;30;9;24;12;5;28;22;1;27;10;6;13;3;21;7;18;32
15;25;11;23;2;29;26;14;4;20;31;8;19;17;16;30;9;24;12;22;28;5;1;27;10;6;13;3;21;7;18;32;68;26296
68;26296;15;25;11;23;2;29;26;14;4;20;31;8;19;17;16;30;9;24;12;22;28;5;1;27;10;6;13;3;21;7;18;32
15;30;11;23;2;29;26;14;4;20;31;8;19;17;16;25;9;24;12;22;28;5;1;27;10;6;13;3;21;7;18;32;68;26416
68;26416;15;30;11;23;2;29;26;14;4;20;31;8;19;17;16;25;9;24;12;22;28;5;1;27;10;6;13;3;21;7;18;32
15;30;11;23;2;29;9;14;4;20;31;8;19;17;16;25;26;24;12;22;28;5;1;27;10;6;13;3;21;7;18;32;68;27010
68;27010;15;30;11;23;2;29;9;14;4;20;31;8;19;17;16;25;26;24;12;22;28;5;1;27;10;6;13;3;21;7;18;32
15;30;11;23;2;29;22;14;4;20;31;8;19;17;16;25;26;24;12;9;28;5;1;27;10;6;13;3;21;7;18;32;68;26236
68;26236;15;30;11;23;2;29;22;14;4;20;31;8;19;17;16;25;26;24;12;9;28;5;1;27;10;6;13;3;21;7;18;32
15;30;11;23;2;29;22;14;4;12;31;8;19;17;16;25;26;24;20;9;28;5;1;27;10;6;13;3;21;7;18;32;68;26206
68;26206;15;30;11;23;2;29;22;14;4;12;31;8;19;17;16;25;26;24;20;9;28;5;1;27;10;6;13;3;21;7;18;32
15;30;11;23;2;29;22;14;18;12;31;8;19;17;16;25;26;24;20;9;28;5;1;27;10;6;13;3;21;7;4;32;68;25576
68;25576;15;30;11;23;2;29;22;14;18;12;31;8;19;17;16;25;26;24;20;9;28;5;1;27;10;6;13;3;21;7;4;32
15;30;11;32;2;29;22;14;18;12;31;8;19;17;16;25;26;24;20;9;28;5;1;27;10;6;13;3;21;7;4;23;68;26036
68;26036;15;30;11;32;2;29;22;14;18;12;31;8;19;17;16;25;26;24;20;9;28;5;1;27;10;6;13;3;21;7;4;23
15;30;25;32;2;29;22;14;18;12;31;8;19;17;16;11;26;24;20;9;28;5;1;27;10;6;13;3;21;7;4;23;68;26314
69;26036;15;30;11;32;2;29;22;14;18;12;31;8;19;17;16;25;26;24;20;9;28;5;1;27;10;6;13;3;21;7;4;23
15;30;11;32;2;29;22;14;18;17;31;8;19;12;16;25;26;24;20;9;28;5;1;27;10;6;13;3;21;7;4;23;69;26018
69;26018;15;30;11;32;2;29;22;14;18;17;31;8;19;12;16;25;26;24;20;9;28;5;1;27;10;6;13;3;21;7;4;23
15;30;11;32;2;29;22;14;18;17;31;8;19;16;12;25;26;24;20;9;28;5;1;27;10;6;13;3;21;7;4;23;69;26158
69;26158;15;30;11;32;2;29;22;14;18;17;31;8;19;16;12;25;26;24;20;9;28;5;1;27;10;6;13;3;21;7;4;23
15;30;11;32;2;29;22;14;18;17;31;8;19;16;12;1;26;24;20;9;28;5;25;27;10;6;13;3;21;7;4;23;69;26856
69;26856;15;30;11;32;2;29;22;14;18;17;31;8;19;16;12;1;26;24;20;9;28;5;25;27;10;6;13;3;21;7;4;23
15;30;11;32;2;29;22;14;18;17;31;8;19;16;26;1;12;24;20;9;28;5;25;27;10;6;13;3;21;7;4;23;69;27446
69;27446;15;30;11;32;2;29;22;14;18;17;31;8;19;16;26;1;12;24;20;9;28;5;25;27;10;6;13;3;21;7;4;23
15;30;11;32;2;29;13;14;18;17;31;8;19;16;26;1;12;24;20;9;28;5;25;27;10;6;22;3;21;7;4;23;69;27884
69;27884;15;30;11;32;2;29;13;14;18;17;31;8;19;16;26;1;12;24;20;9;28;5;25;27;10;6;22;3;21;7;4;23
15;30;11;32;2;29;16;14;18;17;31;8;19;13;26;1;12;24;20;9;28;5;25;27;10;6;22;3;21;7;4;23;69;28184
69;28184;15;30;11;32;2;29;16;14;18;17;31;8;19;13;26;1;12;24;20;9;28;5;25;27;10;6;22;3;21;7;4;23
15;14;11;32;2;29;16;30;18;17;31;8;19;13;26;1;12;24;20;9;28;5;25;27;10;6;22;3;21;7;4;23;69;28414
69;28414;15;14;11;32;2;29;16;30;18;17;31;8;19;13;26;1;12;24;20;9;28;5;25;27;10;6;22;3;21;7;4;23
15;14;11;32;2;29;16;30;18;17;31;8;19;13;26;1;12;24;20;9;28;5;25;27;10;3;22;6;21;7;4;23;69;29134
69;28414;15;14;11;32;2;29;16;30;18;17;31;8;19;13;26;1;12;24;20;9;28;5;25;27;10;6;22;3;21;7;4;23
15;14;11;32;2;29;16;30;18;17;31;8;19;13;26;1;12;24;20;9;28;5;25;27;10;6;22;3;21;4;7;23;69;28574
69;28574;15;14;11;32;2;29;16;30;18;17;31;8;19;13;26;1;12;24;20;9;28;5;25;27;10;6;22;3;21;4;7;23
15;14;21;32;2;29;16;30;18;17;31;8;19;13;26;1;12;24;20;9;28;5;25;27;10;6;22;3;11;4;7;23;69;29374
69;28574;15;14;11;32;2;29;16;30;18;17;31;8;19;13;26;1;12;24;20;9;28;5;25;27;10;6;22;3;21;4;7;23
15;14;12;32;2;29;16;30;18;17;31;8;19;13;26;1;11;24;20;9;28;5;25;27;10;6;22;3;21;4;7;23;69;28514
69;28514;15;14;12;32;2;29;16;30;18;17;31;8;19;13;26;1;11;24;20;9;28;5;25;27;10;6;22;3;21;4;7;23
15;14;12;32;2;29;16;30;18;17;31;8;19;13;26;22;11;24;20;9;28;5;25;27;10;6;1;3;21;4;7;23;69;27750
69;27750;15;14;12;32;2;29;16;30;18;17;31;8;19;13;26;22;11;24;20;9;28;5;25;27;10;6;1;3;21;4;7;23
15;14;12;32;2;29;16;30;18;17;31;24;19;13;26;22;11;8;20;9;28;5;25;27;10;6;1;3;21;4;7;23;69;26784
69;26784;15;14;12;32;2;29;16;30;18;17;31;24;19;13;26;22;11;8;20;9;28;5;25;27;10;6;1;3;21;4;7;23
15;14;12;32;2;29;16;30;18;17;31;4;19;13;26;22;11;8;20;9;28;5;25;27;10;6;1;3;21;24;7;23;69;27444
69;26784;15;14;12;32;2;29;16;30;18;17;31;24;19;13;26;22;11;8;20;9;28;5;25;27;10;6;1;3;21;4;7;23
20;14;12;32;2;29;16;30;18;17;31;24;19;13;26;22;11;8;15;9;28;5;25;27;10;6;1;3;21;4;7;23;69;27664
69;26784;15;14;12;32;2;29;16;30;18;17;31;24;19;13;26;22;11;8;20;9;28;5;25;27;10;6;1;3;21;4;7;23
15;14;12;32;2;29;16;30;18;17;31;24;19;13;26;22;11;8;7;9;28;5;25;27;10;6;1;3;21;4;20;23;69;26796
69;26796;15;14;12;32;2;29;16;30;18;17;31;24;19;13;26;22;11;8;7;9;28;5;25;27;10;6;1;3;21;4;20;23
15;14;12;32;2;23;16;30;18;17;31;24;19;13;26;22;11;8;7;9;28;5;25;27;10;6;1;3;21;4;20;29;69;26196
69;26196;15;14;12;32;2;23;16;30;18;17;31;24;19;13;26;22;11;8;7;9;28;5;25;27;10;6;1;3;21;4;20;29
15;14;12;32;2;23;16;30;18;17;31;24;19;13;26;22;11;6;7;9;28;5;25;27;10;8;1;3;21;4;20;29;69;25996
69;25996;15;14;12;32;2;23;16;30;18;17;31;24;19;13;26;22;11;6;7;9;28;5;25;27;10;8;1;3;21;4;20;29
15;14;12;32;2;23;16;30;18;17;31;24;19;13;26;6;11;22;7;9;28;5;25;27;10;8;1;3;21;4;20;29;69;26686
69;25996;15;14;12;32;2;23;16;30;18;17;31;24;19;13;26;22;11;6;7;9;28;5;25;27;10;8;1;3;21;4;20;29
15;8;12;32;2;23;16;30;18;17;31;24;19;13;26;22;11;6;7;9;28;5;25;27;10;14;1;3;21;4;20;29;69;26076
70;26076;15;8;12;32;2;23;16;30;18;17;31;24;19;13;26;22;11;6;7;9;28;5;25;27;10;14;1;3;21;4;20;29
15;8;12;32;2;23;16;30;18;17;31;24;19;13;26;22;11;27;7;9;28;5;25;6;10;14;1;3;21;4;20;29;70;26886
70;26886;15;8;12;32;2;23;16;30;18;17;31;24;19;13;26;22;11;27;7;9;28;5;25;6;10;14;1;3;21;4;20;29
15;8;12;32;2;23;16;30;18;17;31;24;19;22;26;13;11;27;7;9;28;5;25;6;10;14;1;3;21;4;20;29;70;27222
70;27222;15;8;12;32;2;23;16;30;18;17;31;24;19;22;26;13;11;27;7;9;28;5;25;6;10;14;1;3;21;4;20;29
15;8;12;32;2;18;16;30;23;17;31;24;19;22;26;13;11;27;7;9;28;5;25;6;10;14;1;3;21;4;20;29;70;27422
70;27422;15;8;12;32;2;18;16;30;23;17;31;24;19;22;26;13;11;27;7;9;28;5;25;6;10;14;1;3;21;4;20;29
15;8;12;32;2;18;16;30;23;17;31;24;19;22;9;13;11;27;7;26;28;5;25;6;10;14;1;3;21;4;20;29;70;26724
70;26724;15;8;12;32;2;18;16;30;23;17;31;24;19;22;9;13;11;27;7;26;28;5;25;6;10;14;1;3;21;4;20;29
15;8;12;32;2;18;16;30;23;17;31;24;19;21;9;13;11;27;7;26;28;5;25;6;10;14;1;3;22;4;20;29;70;26744
70;26744;15;8;12;32;2;18;16;30;23;17;31;24;19;21;9;13;11;27;7;26;28;5;25;6;10;14;1;3;22;4;20;29
15;8;12;32;2;18;16;30;23;17;31;24;19;21;9;13;11;27;7;26;28;5;25;6;10;1;14;3;22;4;20;29;70;27304
70;27304;15;8;12;32;2;18;16;30;23;17;31;24;19;21;9;13;11;27;7;26;28;5;25;6;10;1;14;3;22;4;20;29
15;8;12;32;2;18;16;30;23;17;31;24;19;21;9;10;11;27;7;26;28;5;25;6;13;1;14;3;22;4;20;29;70;26504
70;26504;15;8;12;32;2;18;16;30;23;17;31;24;19;21;9;10;11;27;7;26;28;5;25;6;13;1;14;3;22;4;20;29
15;8;12;32;2;18;27;30;23;17;31;24;19;21;9;10;11;16;7;26;28;5;25;6;13;1;14;3;22;4;20;29;70;25068
70;25068;15;8;12;32;2;18;27;30;23;17;31;24;19;21;9;10;11;16;7;26;28;5;25;6;13;1;14;3;22;4;20;29
15;8;12;32;2;18;27;30;23;21;31;24;19;17;9;10;11;16;7;26;28;5;25;6;13;1;14;3;22;4;20;29;70;25008
70;25008;15;8;12;32;2;18;27;30;23;21;31;24;19;17;9;10;11;16;7;26;28;5;25;6;13;1;14;3;22;4;20;29
15;8;12;32;2;18;27;30;23;21;31;24;13;17;9;10;11;16;7;26;28;5;25;6;19;1;14;3;22;4;20;29;70;26648
70;25008;15;8;12;32;2;18;27;30;23;21;31;24;19;17;9;10;11;16;7;26;28;5;25;6;13;1;14;3;22;4;20;29
15;8;12;32;2;18;27;30;23;21;31;24;19;17;9;10;13;16;7;26;28;5;25;6;11;1;14;3;22;4;20;29;70;26128
70;26128;15;8;12;32;2;18;27;30;23;21;31;24;19;17;9;10;13;16;7;26;28;5;25;6;11;1;14;3;22;4;20;29
15;8;12;32;18;2;27;30;23;21;31;24;19;17;9;10;13;16;7;26;28;5;25;6;11;1;14;3;22;4;20;29;70;25944
70;25944;15;8;12;32;18;2;27;30;23;21;31;24;19;17;9;10;13;16;7;26;28;5;25;6;11;1;14;3;22;4;20;29
15;8;12;10;18;2;27;30;23;21;31;24;19;17;9;32;13;16;7;26;28;5;25;6;11;1;14;3;22;4;20;29;70;25346
70;25346;15;8;12;10;18;2;27;30;23;21;31;24;19;17;9;32;13;16;7;26;28;5;25;6;11;1;14;3;22;4;20;29
15;8;12;10;18;2;27;30;23;21;31;24;19;17;28;32;13;16;7;26;9;5;25;6;11;1;14;3;22;4;20;29;70;26530
70;26530;15;8;12;10;18;2;27;30;23;21;31;24;19;17;28;32;13;16;7;26;9;5;25;6;11;1;14;3;22;4;20;29
15;8;12;10;18;2;27;30;23;21;31;24;9;17;28;32;13;16;7;26;19;5;25;6;11;1;14;3;22;4;20;29;70;27304
70;27304;15;8;12;10;18;2;27;30;23;21;31;24;9;17;28;32;13;16;7;26;19;5;25;6;11;1;14;3;22;4;20;29
15;8;12;10;6;2;27;30;23;21;31;24;9;17;28;32;13;16;7;26;19;5;25;18;11;1;14;3;22;4;20;29;70;27050
70;27050;15;8;12;10;6;2;27;30;23;21;31;24;9;17;28;32;13;16;7;26;19;5;25;18;11;1;14;3;22;4;20;29
15;8;12;10;6;28;27;30;23;21;31;24;9;17;2;32;13;16;7;26;19;5;25;18;11;1;14;3;22;4;20;29;70;26150
70;26150;15;8;12;10;6;28;27;30;23;21;31;24;9;17;2;32;13;16;7;26;19;5;25;18;11;1;14;3;22;4;20;29
15;8;12;1;6;28;27;30;23;21;31;24;9;17;2;32;13;16;7;26;19;5;25;18;11;10;14;3;22;4;20;29;70;26090
70;26090;15;8;12;1;6;28;27;30;23;21;31;24;9;17;2;32;13;16;7;26;19;5;25;18;11;10;14;3;22;4;20;29
15;8;12;23;6;28;27;30;1;21;31;24;9;17;2;32;13;16;7;26;19;5;25;18;11;10;14;3;22;4;20;29;70;25702
70;25702;15;8;12;23;6;28;27;30;1;21;31;24;9;17;2;32;13;16;7;26;19;5;25;18;11;10;14;3;22;4;20;29
15;8;12;23;6;28;27;30;13;21;31;24;9;17;2;32;1;16;7;26;19;5;25;18;11;10;14;3;22;4;20;29;70;26122
71;25702;15;8;12;23;6;28;27;30;1;21;31;24;9;17;2;32;13;16;7;26;19;5;25;18;11;10;14;3;22;4;20;29
15;11;12;23;6;28;27;30;1;21;31;24;9;17;2;32;13;16;7;26;19;5;25;18;8;10;14;3;22;4;20;29;71;25182
71;25182;15;11;12;23;6;28;27;30;1;21;31;24;9;17;2;32;13;16;7;26;19;5;25;18;8;10;14;3;22;4;20;29
15;11;12;23;6;28;27;30;1;21;31;24;9;17;2;32;13;16;10;26;19;5;25;18;8;7;14;3;22;4;20;29;71;24822
71;24822;15;11;12;23;6;28;27;30;1;21;31;24;9;17;2;32;13;16;10;26;19;5;25;18;8;7;14;3;22;4;20;29
15;11;32;23;6;28;27;30;1;21;31;24;9;17;2;12;13;16;10;26;19;5;25;18;8;7;14;3;22;4;20;29;71;24640
71;24640;15;11;32;23;6;28;27;30;1;21;31;24;9;17;2;12;13;16;10;26;19;5;25;18;8;7;14;3;22;4;20;29
15;11;32;23;6;28;27;30;1;21;31;24;9;17;2;12;13;16;10;26;29;5;25;18;8;7;14;3;22;4;20;19;71;24580
