"X1";"X270";"X33";"X41";"X9";"X38";"X58";"X50";"X22";"X27";"X29";"X54";"X2";"X15";"X11";"X37";"X48";"X30";"X23";"X14";"X6";"X7";"X61";"X49";"X8";"X17";"X28";"X3";"X36";"X55";"X62";"X57";"X24";"X47";"X64";"X25";"X51";"X19";"X52";"X45";"X44";"X63";"X42";"X39";"X21";"X1.1";"X16";"X31";"X13";"X56";"X59";"X60";"X10";"X4";"X5";"X20";"X32";"X18";"X35";"X53";"X26";"X46";"X34";"X43";"X40";"X12"
54;262;50;18;53;59;63;13;58;26;52;45;47;64;28;44;7;48;6;36;56;61;46;27;14;30;41;1;33;60;62;16;9;34;35;22;2;57;15;12;4;38;8;51;11;42;37;10;55;19;25;29;23;32;43;40;49;39;54;5;31;24;17;20;21;3
50;18;53;59;63;13;58;26;52;45;47;64;28;44;7;48;6;36;56;61;46;27;14;30;41;1;33;60;62;16;9;34;35;22;2;57;15;4;12;38;8;51;11;42;37;10;55;19;25;29;23;32;43;40;49;39;54;5;31;24;17;20;21;3;54;268
54;262;50;18;53;59;63;13;58;26;52;45;47;64;28;44;7;48;6;36;56;61;46;27;14;30;41;1;33;60;62;16;9;34;35;22;2;57;15;12;4;38;8;51;11;42;37;10;55;19;25;29;23;32;43;40;49;39;54;5;31;24;17;20;21;3
50;18;53;59;63;13;58;26;52;45;47;64;28;44;7;48;6;36;56;61;46;27;14;30;41;35;33;60;62;16;9;34;1;22;2;57;15;12;4;38;8;51;11;42;37;10;55;19;25;29;23;32;43;40;49;39;54;5;31;24;17;20;21;3;54;258
54;258;50;18;53;59;63;13;58;26;52;45;47;64;28;44;7;48;6;36;56;61;46;27;14;30;41;35;33;60;62;16;9;34;1;22;2;57;15;12;4;38;8;51;11;42;37;10;55;19;25;29;23;32;43;40;49;39;54;5;31;24;17;20;21;3
50;18;53;59;63;13;58;26;52;45;47;64;28;44;7;25;6;36;56;61;46;27;14;30;41;35;33;60;62;16;9;34;1;22;2;57;15;12;4;38;8;51;11;42;37;10;55;19;48;29;23;32;43;40;49;39;54;5;31;24;17;20;21;3;54;258
54;258;50;18;53;59;63;13;58;26;52;45;47;64;28;44;7;25;6;36;56;61;46;27;14;30;41;35;33;60;62;16;9;34;1;22;2;57;15;12;4;38;8;51;11;42;37;10;55;19;48;29;23;32;43;40;49;39;54;5;31;24;17;20;21;3
50;18;53;59;63;13;58;60;52;45;47;64;28;44;7;25;6;36;56;61;46;27;14;30;41;35;33;26;62;16;9;34;1;22;2;57;15;12;4;38;8;51;11;42;37;10;55;19;48;29;23;32;43;40;49;39;54;5;31;24;17;20;21;3;54;258
54;258;50;18;53;59;63;13;58;60;52;45;47;64;28;44;7;25;6;36;56;61;46;27;14;30;41;35;33;26;62;16;9;34;1;22;2;57;15;12;4;38;8;51;11;42;37;10;55;19;48;29;23;32;43;40;49;39;54;5;31;24;17;20;21;3
50;18;53;43;63;13;58;60;52;45;47;64;28;44;7;25;6;36;56;61;46;27;14;30;41;35;33;26;62;16;9;34;1;22;2;57;15;12;4;38;8;51;11;42;37;10;55;19;48;29;23;32;59;40;49;39;54;5;31;24;17;20;21;3;54;258
54;258;50;18;53;43;63;13;58;60;52;45;47;64;28;44;7;25;6;36;56;61;46;27;14;30;41;35;33;26;62;16;9;34;1;22;2;57;15;12;4;38;8;51;11;42;37;10;55;19;48;29;23;32;59;40;49;39;54;5;31;24;17;20;21;3
50;18;53;43;63;13;58;60;52;45;47;64;28;44;7;25;6;36;56;61;46;27;14;30;41;35;33;26;62;16;9;34;1;22;2;57;40;12;4;38;8;51;11;42;37;10;55;19;48;29;23;32;59;15;49;39;54;5;31;24;17;20;21;3;54;258
54;258;50;18;53;43;63;13;58;60;52;45;47;64;28;44;7;25;6;36;56;61;46;27;14;30;41;35;33;26;62;16;9;34;1;22;2;57;40;12;4;38;8;51;11;42;37;10;55;19;48;29;23;32;59;15;49;39;54;5;31;24;17;20;21;3
50;18;53;43;63;13;58;60;52;45;47;64;28;44;7;25;6;36;56;61;46;27;14;30;41;35;19;26;62;16;9;34;1;22;2;57;40;12;4;38;8;51;11;42;37;10;55;33;48;29;23;32;59;15;49;39;54;5;31;24;17;20;21;3;54;254
54;254;50;18;53;43;63;13;58;60;52;45;47;64;28;44;7;25;6;36;56;61;46;27;14;30;41;35;19;26;62;16;9;34;1;22;2;57;40;12;4;38;8;51;11;42;37;10;55;33;48;29;23;32;59;15;49;39;54;5;31;24;17;20;21;3
50;18;53;43;63;13;58;60;52;45;47;64;28;44;7;34;6;36;56;61;46;27;14;30;41;35;19;26;62;16;9;25;1;22;2;57;40;12;4;38;8;51;11;42;37;10;55;33;48;29;23;32;59;15;49;39;54;5;31;24;17;20;21;3;54;250
54;250;50;18;53;43;63;13;58;60;52;45;47;64;28;44;7;34;6;36;56;61;46;27;14;30;41;35;19;26;62;16;9;25;1;22;2;57;40;12;4;38;8;51;11;42;37;10;55;33;48;29;23;32;59;15;49;39;54;5;31;24;17;20;21;3
50;18;53;43;63;13;58;60;52;45;47;64;28;44;7;34;6;36;56;61;46;27;14;30;41;35;37;26;62;16;9;25;1;22;2;57;40;12;4;38;8;51;11;42;19;10;55;33;48;29;23;32;59;15;49;39;54;5;31;24;17;20;21;3;54;258
54;258;50;18;53;43;63;13;58;60;52;45;47;64;28;44;7;34;6;36;56;61;46;27;14;30;41;35;37;26;62;16;9;25;1;22;2;57;40;12;4;38;8;51;11;42;19;10;55;33;48;29;23;32;59;15;49;39;54;5;31;24;17;20;21;3
50;18;53;43;63;13;58;60;52;45;47;64;28;44;7;34;6;36;56;61;46;27;14;30;41;35;37;26;62;55;9;25;1;22;2;57;40;12;4;38;8;51;11;42;19;10;16;33;48;29;23;32;59;15;49;39;54;5;31;24;17;20;21;3;54;254
54;254;50;18;53;43;63;13;58;60;52;45;47;64;28;44;7;34;6;36;56;61;46;27;14;30;41;35;37;26;62;55;9;25;1;22;2;57;40;12;4;38;8;51;11;42;19;10;16;33;48;29;23;32;59;15;49;39;54;5;31;24;17;20;21;3
50;18;53;43;63;13;58;60;52;45;47;64;28;44;7;34;6;36;56;61;2;27;14;30;41;35;37;26;62;55;9;25;1;22;46;57;40;12;4;38;8;51;11;42;19;10;16;33;48;29;23;32;59;15;49;39;54;5;31;24;17;20;21;3;54;260
54;254;50;18;53;43;63;13;58;60;52;45;47;64;28;44;7;34;6;36;56;61;46;27;14;30;41;35;37;26;62;55;9;25;1;22;2;57;40;12;4;38;8;51;11;42;19;10;16;33;48;29;23;32;59;15;49;39;54;5;31;24;17;20;21;3
50;18;53;43;63;13;58;60;52;45;47;64;28;44;7;34;6;36;56;61;46;27;14;30;41;35;37;26;62;55;9;25;1;22;2;57;40;12;4;38;8;51;11;42;19;10;16;33;48;54;23;32;59;15;49;39;29;5;31;24;17;20;21;3;54;254
54;254;50;18;53;43;63;13;58;60;52;45;47;64;28;44;7;34;6;36;56;61;46;27;14;30;41;35;37;26;62;55;9;25;1;22;2;57;40;12;4;38;8;51;11;42;19;10;16;33;48;54;23;32;59;15;49;39;29;5;31;24;17;20;21;3
50;18;53;43;63;13;58;60;52;45;47;64;28;44;7;34;6;36;56;61;46;27;14;30;41;35;37;26;62;55;9;25;1;22;2;57;40;12;4;38;8;51;11;42;19;10;16;33;48;54;39;32;59;15;49;23;29;5;31;24;17;20;21;3;54;254
54;254;50;18;53;43;63;13;58;60;52;45;47;64;28;44;7;34;6;36;56;61;46;27;14;30;41;35;37;26;62;55;9;25;1;22;2;57;40;12;4;38;8;51;11;42;19;10;16;33;48;54;39;32;59;15;49;23;29;5;31;24;17;20;21;3
50;18;53;43;63;13;58;60;52;45;47;64;28;57;7;34;6;36;56;61;46;27;14;30;41;35;37;26;62;55;9;25;1;22;2;44;40;12;4;38;8;51;11;42;19;10;16;33;48;54;39;32;59;15;49;23;29;5;31;24;17;20;21;3;54;270
54;254;50;18;53;43;63;13;58;60;52;45;47;64;28;44;7;34;6;36;56;61;46;27;14;30;41;35;37;26;62;55;9;25;1;22;2;57;40;12;4;38;8;51;11;42;19;10;16;33;48;54;39;32;59;15;49;23;29;5;31;24;17;20;21;3
50;18;53;43;63;13;58;60;52;45;47;64;28;44;7;34;6;36;56;61;46;27;57;30;41;35;37;26;62;55;9;25;1;22;2;14;40;12;4;38;8;51;11;42;19;10;16;33;48;54;39;32;59;15;49;23;29;5;31;24;17;20;21;3;54;254
54;254;50;18;53;43;63;13;58;60;52;45;47;64;28;44;7;34;6;36;56;61;46;27;57;30;41;35;37;26;62;55;9;25;1;22;2;14;40;12;4;38;8;51;11;42;19;10;16;33;48;54;39;32;59;15;49;23;29;5;31;24;17;20;21;3
50;18;53;43;63;13;58;60;52;45;47;64;28;44;7;34;6;36;56;61;46;27;57;30;41;35;37;26;62;55;9;25;1;22;2;14;40;12;4;38;8;16;11;42;19;10;51;33;48;54;39;32;59;15;49;23;29;5;31;24;17;20;21;3;54;254
55;254;50;18;53;43;63;13;58;60;52;45;47;64;28;44;7;34;6;36;56;61;46;27;57;30;41;35;37;26;62;55;9;25;1;22;2;14;40;12;4;38;8;16;11;42;19;10;51;33;48;54;39;32;59;15;49;23;29;5;31;24;17;20;21;3
50;18;53;43;63;13;58;60;52;45;47;64;28;44;7;34;6;36;56;61;46;27;57;30;41;35;37;39;62;55;9;25;1;22;2;14;40;12;4;38;8;16;11;42;19;10;51;33;48;54;26;32;59;15;49;23;29;5;31;24;17;20;21;3;55;254
55;254;50;18;53;43;63;13;58;60;52;45;47;64;28;44;7;34;6;36;56;61;46;27;57;30;41;35;37;39;62;55;9;25;1;22;2;14;40;12;4;38;8;16;11;42;19;10;51;33;48;54;26;32;59;15;49;23;29;5;31;24;17;20;21;3
50;18;53;43;63;13;58;60;52;45;47;64;28;44;7;34;6;36;20;61;46;27;57;30;41;35;37;39;62;55;9;25;1;22;2;14;40;12;4;38;8;16;11;42;19;10;51;33;48;54;26;32;59;15;49;23;29;5;31;24;17;56;21;3;55;262
55;262;50;18;53;43;63;13;58;60;52;45;47;64;28;44;7;34;6;36;20;61;46;27;57;30;41;35;37;39;62;55;9;25;1;22;2;14;40;12;4;38;8;16;11;42;19;10;51;33;48;54;26;32;59;15;49;23;29;5;31;24;17;56;21;3
50;18;53;43;63;13;58;48;52;45;47;64;28;44;7;34;6;36;20;61;46;27;57;30;41;35;37;39;62;55;9;25;1;22;2;14;40;12;4;38;8;16;11;42;19;10;51;33;60;54;26;32;59;15;49;23;29;5;31;24;17;56;21;3;55;242
55;242;50;18;53;43;63;13;58;48;52;45;47;64;28;44;7;34;6;36;20;61;46;27;57;30;41;35;37;39;62;55;9;25;1;22;2;14;40;12;4;38;8;16;11;42;19;10;51;33;60;54;26;32;59;15;49;23;29;5;31;24;17;56;21;3
50;18;53;43;63;13;58;48;52;45;47;64;28;44;7;34;6;36;20;61;46;27;57;30;41;35;3;39;62;55;9;25;1;22;2;14;40;12;4;38;8;16;11;42;19;10;51;33;60;54;26;32;59;15;49;23;29;5;31;24;17;56;21;37;55;230
55;230;50;18;53;43;63;13;58;48;52;45;47;64;28;44;7;34;6;36;20;61;46;27;57;30;41;35;3;39;62;55;9;25;1;22;2;14;40;12;4;38;8;16;11;42;19;10;51;33;60;54;26;32;59;15;49;23;29;5;31;24;17;56;21;37
50;18;53;43;63;13;58;48;52;45;47;64;28;44;7;34;6;36;20;61;46;15;57;30;41;35;3;39;62;55;9;25;1;22;2;14;40;12;4;38;8;16;11;42;19;10;51;33;60;54;26;32;59;27;49;23;29;5;31;24;17;56;21;37;55;230
55;230;50;18;53;43;63;13;58;48;52;45;47;64;28;44;7;34;6;36;20;61;46;15;57;30;41;35;3;39;62;55;9;25;1;22;2;14;40;12;4;38;8;16;11;42;19;10;51;33;60;54;26;32;59;27;49;23;29;5;31;24;17;56;21;37
50;18;53;43;63;13;32;48;52;45;47;64;28;44;7;34;6;36;20;61;46;15;57;30;41;35;3;39;62;55;9;25;1;22;2;14;40;12;4;38;8;16;11;42;19;10;51;33;60;54;26;58;59;27;49;23;29;5;31;24;17;56;21;37;55;230
55;230;50;18;53;43;63;13;32;48;52;45;47;64;28;44;7;34;6;36;20;61;46;15;57;30;41;35;3;39;62;55;9;25;1;22;2;14;40;12;4;38;8;16;11;42;19;10;51;33;60;54;26;58;59;27;49;23;29;5;31;24;17;56;21;37
50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;6;36;20;61;46;15;57;30;41;35;3;39;62;55;9;25;1;22;2;14;40;12;4;38;8;16;11;42;19;10;51;33;60;54;26;7;59;27;49;23;29;5;31;24;17;56;21;37;55;226
55;226;50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;6;36;20;61;46;15;57;30;41;35;3;39;62;55;9;25;1;22;2;14;40;12;4;38;8;16;11;42;19;10;51;33;60;54;26;7;59;27;49;23;29;5;31;24;17;56;21;37
50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;6;36;20;61;46;15;57;30;41;35;3;39;62;55;9;19;1;22;2;14;40;12;4;38;8;16;11;42;25;10;51;33;60;54;26;7;59;27;49;23;29;5;31;24;17;56;21;37;55;222
55;222;50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;6;36;20;61;46;15;57;30;41;35;3;39;62;55;9;19;1;22;2;14;40;12;4;38;8;16;11;42;25;10;51;33;60;54;26;7;59;27;49;23;29;5;31;24;17;56;21;37
50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;6;36;20;61;46;15;57;30;41;35;3;39;62;55;9;19;1;22;2;14;40;12;4;38;8;16;11;42;25;10;51;33;60;54;26;7;29;27;49;23;59;5;31;24;17;56;21;37;55;222
55;222;50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;6;36;20;61;46;15;57;30;41;35;3;39;62;55;9;19;1;22;2;14;40;12;4;38;8;16;11;42;25;10;51;33;60;54;26;7;29;27;49;23;59;5;31;24;17;56;21;37
50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;6;36;20;61;46;15;57;30;41;35;3;39;62;55;9;19;1;22;2;14;40;12;4;38;8;16;11;42;25;10;51;33;60;54;59;7;29;27;49;23;26;5;31;24;17;56;21;37;55;222
55;222;50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;6;36;20;61;46;15;57;30;41;35;3;39;62;55;9;19;1;22;2;14;40;12;4;38;8;16;11;42;25;10;51;33;60;54;59;7;29;27;49;23;26;5;31;24;17;56;21;37
50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;6;36;20;61;46;15;57;30;41;35;3;39;62;55;9;19;1;22;29;14;40;12;4;38;8;16;11;42;25;10;51;33;60;54;59;7;2;27;49;23;26;5;31;24;17;56;21;37;55;226
55;226;50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;6;36;20;61;46;15;57;30;41;35;3;39;62;55;9;19;1;22;29;14;40;12;4;38;8;16;11;42;25;10;51;33;60;54;59;7;2;27;49;23;26;5;31;24;17;56;21;37
50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;6;36;20;61;46;15;57;30;41;35;3;39;62;55;9;19;1;22;29;14;40;12;4;38;8;16;11;42;25;10;51;33;60;54;59;7;2;27;49;26;23;5;31;24;17;56;21;37;55;226
55;226;50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;6;36;20;61;46;15;57;30;41;35;3;39;62;55;9;19;1;22;29;14;40;12;4;38;8;16;11;42;25;10;51;33;60;54;59;7;2;27;49;26;23;5;31;24;17;56;21;37
50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;6;36;20;61;46;15;57;30;33;35;3;39;62;55;9;19;1;22;29;14;40;12;4;38;8;16;11;42;25;10;51;41;60;54;59;7;2;27;49;26;23;5;31;24;17;56;21;37;55;226
55;226;50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;6;36;20;61;46;15;57;30;33;35;3;39;62;55;9;19;1;22;29;14;40;12;4;38;8;16;11;42;25;10;51;41;60;54;59;7;2;27;49;26;23;5;31;24;17;56;21;37
50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;6;49;20;61;46;15;57;30;33;35;3;39;62;55;9;19;1;22;29;14;40;12;4;38;8;16;11;42;25;10;51;41;60;54;59;7;2;27;36;26;23;5;31;24;17;56;21;37;55;226
55;226;50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;6;49;20;61;46;15;57;30;33;35;3;39;62;55;9;19;1;22;29;14;40;12;4;38;8;16;11;42;25;10;51;41;60;54;59;7;2;27;36;26;23;5;31;24;17;56;21;37
50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;39;49;20;61;46;15;57;30;33;35;3;6;62;55;9;19;1;22;29;14;40;12;4;38;8;16;11;42;25;10;51;41;60;54;59;7;2;27;36;26;23;5;31;24;17;56;21;37;55;234
55;226;50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;6;49;20;61;46;15;57;30;33;35;3;39;62;55;9;19;1;22;29;14;40;12;4;38;8;16;11;42;25;10;51;41;60;54;59;7;2;27;36;26;23;5;31;24;17;56;21;37
50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;6;49;20;61;46;15;57;30;33;35;3;51;62;55;9;19;1;22;29;14;40;12;4;38;8;16;11;42;25;10;39;41;60;54;59;7;2;27;36;26;23;5;31;24;17;56;21;37;55;222
55;222;50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;6;49;20;61;46;15;57;30;33;35;3;51;62;55;9;19;1;22;29;14;40;12;4;38;8;16;11;42;25;10;39;41;60;54;59;7;2;27;36;26;23;5;31;24;17;56;21;37
50;18;53;43;63;13;19;48;52;45;47;64;28;44;58;34;6;49;20;61;46;15;57;30;33;35;3;51;62;55;9;32;1;22;29;14;40;12;4;38;8;16;11;42;25;10;39;41;60;54;59;7;2;27;36;26;23;5;31;24;17;56;21;37;55;228
55;222;50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;6;49;20;61;46;15;57;30;33;35;3;51;62;55;9;19;1;22;29;14;40;12;4;38;8;16;11;42;25;10;39;41;60;54;59;7;2;27;36;26;23;5;31;24;17;56;21;37
50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;6;49;20;61;46;15;57;33;30;35;3;51;62;55;9;19;1;22;29;14;40;12;4;38;8;16;11;42;25;10;39;41;60;54;59;7;2;27;36;26;23;5;31;24;17;56;21;37;55;222
55;222;50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;6;49;20;61;46;15;57;33;30;35;3;51;62;55;9;19;1;22;29;14;40;12;4;38;8;16;11;42;25;10;39;41;60;54;59;7;2;27;36;26;23;5;31;24;17;56;21;37
50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;6;49;51;61;46;15;57;33;30;35;3;20;62;55;9;19;1;22;29;14;40;12;4;38;8;16;11;42;25;10;39;41;60;54;59;7;2;27;36;26;23;5;31;24;17;56;21;37;55;226
55;226;50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;6;49;51;61;46;15;57;33;30;35;3;20;62;55;9;19;1;22;29;14;40;12;4;38;8;16;11;42;25;10;39;41;60;54;59;7;2;27;36;26;23;5;31;24;17;56;21;37
50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;6;49;51;61;46;15;57;33;30;35;3;20;62;55;9;19;1;22;29;14;40;12;4;38;21;16;11;42;25;10;39;41;60;54;59;7;2;27;36;26;23;5;31;24;17;56;8;37;55;226
56;226;50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;6;49;51;61;46;15;57;33;30;35;3;20;62;55;9;19;1;22;29;14;40;12;4;38;21;16;11;42;25;10;39;41;60;54;59;7;2;27;36;26;23;5;31;24;17;56;8;37
50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;57;49;51;61;46;15;6;33;30;35;3;20;62;55;9;19;1;22;29;14;40;12;4;38;21;16;11;42;25;10;39;41;60;54;59;7;2;27;36;26;23;5;31;24;17;56;8;37;56;218
56;218;50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;57;49;51;61;46;15;6;33;30;35;3;20;62;55;9;19;1;22;29;14;40;12;4;38;21;16;11;42;25;10;39;41;60;54;59;7;2;27;36;26;23;5;31;24;17;56;8;37
50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;57;49;51;61;46;15;6;33;30;35;3;20;62;55;9;19;1;22;29;14;40;12;4;38;21;16;11;42;25;10;39;41;60;54;59;7;2;27;36;17;23;5;31;24;26;56;8;37;56;218
56;218;50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;57;49;51;61;46;15;6;33;30;35;3;20;62;55;9;19;1;22;29;14;40;12;4;38;21;16;11;42;25;10;39;41;60;54;59;7;2;27;36;17;23;5;31;24;26;56;8;37
50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;57;49;51;61;46;15;6;33;30;35;3;20;62;55;9;19;1;22;29;14;40;12;4;38;26;16;11;42;25;10;39;41;60;54;59;7;2;27;36;17;23;5;31;24;21;56;8;37;56;218
56;218;50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;57;49;51;61;46;15;6;33;30;35;3;20;62;55;9;19;1;22;29;14;40;12;4;38;26;16;11;42;25;10;39;41;60;54;59;7;2;27;36;17;23;5;31;24;21;56;8;37
50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;57;49;51;61;46;15;22;33;30;35;3;20;62;55;9;19;1;6;29;14;40;12;4;38;26;16;11;42;25;10;39;41;60;54;59;7;2;27;36;17;23;5;31;24;21;56;8;37;56;218
56;218;50;18;53;43;63;13;32;48;52;45;47;64;28;44;58;34;57;49;51;61;46;15;22;33;30;35;3;20;62;55;9;19;1;6;29;14;40;12;4;38;26;16;11;42;25;10;39;41;60;54;59;7;2;27;36;17;23;5;31;24;21;56;8;37
50;18;53;43;63;13;32;48;52;45;36;64;28;44;58;34;57;49;51;61;46;15;22;33;30;35;3;20;62;55;9;19;1;6;29;14;40;12;4;38;26;16;11;42;25;10;39;41;60;54;59;7;2;27;47;17;23;5;31;24;21;56;8;37;56;222
56;222;50;18;53;43;63;13;32;48;52;45;36;64;28;44;58;34;57;49;51;61;46;15;22;33;30;35;3;20;62;55;9;19;1;6;29;14;40;12;4;38;26;16;11;42;25;10;39;41;60;54;59;7;2;27;47;17;23;5;31;24;21;56;8;37
50;18;53;43;63;13;32;48;52;45;3;64;28;44;58;34;57;49;51;61;46;15;22;33;30;35;36;20;62;55;9;19;1;6;29;14;40;12;4;38;26;16;11;42;25;10;39;41;60;54;59;7;2;27;47;17;23;5;31;24;21;56;8;37;56;238
56;238;50;18;53;43;63;13;32;48;52;45;3;64;28;44;58;34;57;49;51;61;46;15;22;33;30;35;36;20;62;55;9;19;1;6;29;14;40;12;4;38;26;16;11;42;25;10;39;41;60;54;59;7;2;27;47;17;23;5;31;24;21;56;8;37
50;18;53;43;63;13;32;48;52;45;19;64;28;44;58;34;57;49;51;61;46;15;22;33;30;35;36;20;62;55;9;3;1;6;29;14;40;12;4;38;26;16;11;42;25;10;39;41;60;54;59;7;2;27;47;17;23;5;31;24;21;56;8;37;56;248
56;248;50;18;53;43;63;13;32;48;52;45;19;64;28;44;58;34;57;49;51;61;46;15;22;33;30;35;36;20;62;55;9;3;1;6;29;14;40;12;4;38;26;16;11;42;25;10;39;41;60;54;59;7;2;27;47;17;23;5;31;24;21;56;8;37
50;18;53;43;63;13;32;48;52;45;19;64;28;44;58;34;57;49;51;61;46;15;22;33;30;35;36;20;62;55;9;3;1;6;29;14;40;12;4;38;26;16;11;54;25;10;39;41;60;42;59;7;2;27;47;17;23;5;31;24;21;56;8;37;56;264
56;264;50;18;53;43;63;13;32;48;52;45;19;64;28;44;58;34;57;49;51;61;46;15;22;33;30;35;36;20;62;55;9;3;1;6;29;14;40;12;4;38;26;16;11;54;25;10;39;41;60;42;59;7;2;27;47;17;23;5;31;24;21;56;8;37
50;18;53;43;26;13;32;48;52;45;19;64;28;44;58;34;57;49;51;61;46;15;22;33;30;35;36;20;62;55;9;3;1;6;29;14;40;12;4;38;63;16;11;54;25;10;39;41;60;42;59;7;2;27;47;17;23;5;31;24;21;56;8;37;56;264
56;264;50;18;53;43;26;13;32;48;52;45;19;64;28;44;58;34;57;49;51;61;46;15;22;33;30;35;36;20;62;55;9;3;1;6;29;14;40;12;4;38;63;16;11;54;25;10;39;41;60;42;59;7;2;27;47;17;23;5;31;24;21;56;8;37
50;18;53;24;26;13;32;48;52;45;19;64;28;44;58;34;57;49;51;61;46;15;22;33;30;35;36;20;62;55;9;3;1;6;29;14;40;12;4;38;63;16;11;54;25;10;39;41;60;42;59;7;2;27;47;17;23;5;31;43;21;56;8;37;56;272
56;264;50;18;53;43;26;13;32;48;52;45;19;64;28;44;58;34;57;49;51;61;46;15;22;33;30;35;36;20;62;55;9;3;1;6;29;14;40;12;4;38;63;16;11;54;25;10;39;41;60;42;59;7;2;27;47;17;23;5;31;24;21;56;8;37
50;18;53;43;26;13;32;48;52;10;19;64;28;44;58;34;57;49;51;61;46;15;22;33;30;35;36;20;62;55;9;3;1;6;29;14;40;12;4;38;63;16;11;54;25;45;39;41;60;42;59;7;2;27;47;17;23;5;31;24;21;56;8;37;56;272
56;264;50;18;53;43;26;13;32;48;52;45;19;64;28;44;58;34;57;49;51;61;46;15;22;33;30;35;36;20;62;55;9;3;1;6;29;14;40;12;4;38;63;16;11;54;25;10;39;41;60;42;59;7;2;27;47;17;23;5;31;24;21;56;8;37
50;18;53;43;26;13;32;48;52;45;19;64;28;44;58;34;57;49;16;61;46;15;22;33;30;35;36;20;62;55;9;3;1;6;29;14;40;12;4;38;63;51;11;54;25;10;39;41;60;42;59;7;2;27;47;17;23;5;31;24;21;56;8;37;56;256
56;256;50;18;53;43;26;13;32;48;52;45;19;64;28;44;58;34;57;49;16;61;46;15;22;33;30;35;36;20;62;55;9;3;1;6;29;14;40;12;4;38;63;51;11;54;25;10;39;41;60;42;59;7;2;27;47;17;23;5;31;24;21;56;8;37
51;18;53;43;26;13;32;48;52;45;19;64;28;44;58;34;57;49;16;61;46;15;22;33;30;35;36;20;62;55;9;3;1;6;29;14;40;12;4;38;63;50;11;54;25;10;39;41;60;42;59;7;2;27;47;17;23;5;31;24;21;56;8;37;56;256
56;256;51;18;53;43;26;13;32;48;52;45;19;64;28;44;58;34;57;49;16;61;46;15;22;33;30;35;36;20;62;55;9;3;1;6;29;14;40;12;4;38;63;50;11;54;25;10;39;41;60;42;59;7;2;27;47;17;23;5;31;24;21;56;8;37
51;18;53;43;26;13;32;48;52;45;19;64;28;44;58;34;57;49;16;61;46;15;22;33;30;35;36;20;62;55;9;3;1;6;29;14;40;12;4;38;63;50;11;54;25;10;39;17;60;42;59;7;2;27;47;41;23;5;31;24;21;56;8;37;56;256
56;256;51;18;53;43;26;13;32;48;52;45;19;64;28;44;58;34;57;49;16;61;46;15;22;33;30;35;36;20;62;55;9;3;1;6;29;14;40;12;4;38;63;50;11;54;25;10;39;17;60;42;59;7;2;27;47;41;23;5;31;24;21;56;8;37
51;18;53;43;26;13;2;48;52;45;19;64;28;44;58;34;57;49;16;61;46;15;22;33;30;35;36;20;62;55;9;3;1;6;29;14;40;12;4;38;63;50;11;54;25;10;39;17;60;42;59;7;32;27;47;41;23;5;31;24;21;56;8;37;56;256
56;256;51;18;53;43;26;13;2;48;52;45;19;64;28;44;58;34;57;49;16;61;46;15;22;33;30;35;36;20;62;55;9;3;1;6;29;14;40;12;4;38;63;50;11;54;25;10;39;17;60;42;59;7;32;27;47;41;23;5;31;24;21;56;8;37
51;18;53;43;26;13;2;48;52;45;19;64;28;7;58;34;57;49;16;61;46;15;22;33;30;35;36;20;62;55;9;3;1;6;29;14;40;12;4;38;63;50;11;54;25;10;39;17;60;42;59;44;32;27;47;41;23;5;31;24;21;56;8;37;56;272
