"X1";"X290";"X17";"X56";"X22";"X16";"X49";"X48";"X57";"X6";"X43";"X19";"X63";"X64";"X54";"X41";"X9";"X11";"X52";"X12";"X55";"X53";"X60";"X46";"X62";"X36";"X47";"X21";"X4";"X14";"X51";"X27";"X32";"X29";"X44";"X38";"X13";"X33";"X18";"X34";"X20";"X31";"X2";"X1.1";"X5";"X39";"X7";"X24";"X8";"X25";"X10";"X40";"X59";"X50";"X23";"X45";"X35";"X15";"X28";"X30";"X58";"X37";"X26";"X61";"X42";"X3"
35;294;52;34;14;40;64;45;44;10;43;18;54;28;30;8;19;46;3;58;38;48;1;55;59;61;41;62;25;29;2;11;4;51;47;6;22;16;7;15;39;53;20;57;5;13;21;23;42;33;24;17;56;36;63;49;35;9;50;26;32;12;37;60;31;27
52;34;14;40;64;45;44;10;43;18;54;28;30;8;19;46;49;58;38;48;1;55;59;61;41;62;25;29;2;11;4;51;47;6;22;16;7;15;39;53;20;57;5;13;21;23;42;33;24;17;56;36;63;3;35;9;50;26;32;12;37;60;31;27;35;302
35;302;52;34;14;40;64;45;44;10;43;18;54;28;30;8;19;46;49;58;38;48;1;55;59;61;41;62;25;29;2;11;4;51;47;6;22;16;7;15;39;53;20;57;5;13;21;23;42;33;24;17;56;36;63;3;35;9;50;26;32;12;37;60;31;27
52;34;14;40;64;45;44;10;43;18;54;28;30;8;19;46;49;58;38;48;1;55;17;61;41;62;25;29;2;11;4;51;47;6;22;16;7;15;39;53;20;57;5;13;21;23;42;33;24;59;56;36;63;3;35;9;50;26;32;12;37;60;31;27;35;302
35;302;52;34;14;40;64;45;44;10;43;18;54;28;30;8;19;46;49;58;38;48;1;55;17;61;41;62;25;29;2;11;4;51;47;6;22;16;7;15;39;53;20;57;5;13;21;23;42;33;24;59;56;36;63;3;35;9;50;26;32;12;37;60;31;27
52;34;14;40;64;63;44;10;43;18;54;28;30;8;19;46;49;58;38;48;1;55;17;61;41;62;25;29;2;11;4;51;47;6;22;16;7;15;39;53;20;57;5;13;21;23;42;33;24;59;56;36;45;3;35;9;50;26;32;12;37;60;31;27;35;306
36;306;52;34;14;40;64;63;44;10;43;18;54;28;30;8;19;46;49;58;38;48;1;55;17;61;41;62;25;29;2;11;4;51;47;6;22;16;7;15;39;53;20;57;5;13;21;23;42;33;24;59;56;36;45;3;35;9;50;26;32;12;37;60;31;27
52;34;14;40;64;63;44;10;43;18;54;28;30;8;19;46;49;58;13;48;1;55;17;61;41;62;25;29;2;11;4;51;47;6;22;16;7;15;39;53;20;57;5;38;21;23;42;33;24;59;56;36;45;3;35;9;50;26;32;12;37;60;31;27;36;306
36;306;52;34;14;40;64;63;44;10;43;18;54;28;30;8;19;46;49;58;13;48;1;55;17;61;41;62;25;29;2;11;4;51;47;6;22;16;7;15;39;53;20;57;5;38;21;23;42;33;24;59;56;36;45;3;35;9;50;26;32;12;37;60;31;27
52;34;14;40;64;63;44;10;43;18;54;28;30;8;19;46;49;58;13;48;1;55;17;61;41;62;25;29;2;11;4;51;47;45;22;16;7;15;39;53;20;57;5;38;21;23;42;33;24;59;56;36;6;3;35;9;50;26;32;12;37;60;31;27;36;306
36;306;52;34;14;40;64;63;44;10;43;18;54;28;30;8;19;46;49;58;13;48;1;55;17;61;41;62;25;29;2;11;4;51;47;45;22;16;7;15;39;53;20;57;5;38;21;23;42;33;24;59;56;36;6;3;35;9;50;26;32;12;37;60;31;27
52;34;14;40;64;63;44;10;43;18;54;28;30;8;19;46;49;58;13;48;1;55;17;61;41;62;25;29;2;11;4;51;7;45;22;16;47;15;39;53;20;57;5;38;21;23;42;33;24;59;56;36;6;3;35;9;50;26;32;12;37;60;31;27;36;314
36;314;52;34;14;40;64;63;44;10;43;18;54;28;30;8;19;46;49;58;13;48;1;55;17;61;41;62;25;29;2;11;4;51;7;45;22;16;47;15;39;53;20;57;5;38;21;23;42;33;24;59;56;36;6;3;35;9;50;26;32;12;37;60;31;27
52;20;14;40;64;63;44;10;43;18;54;28;30;8;19;46;49;58;13;48;1;55;17;61;41;62;25;29;2;11;4;51;7;45;22;16;47;15;39;53;34;57;5;38;21;23;42;33;24;59;56;36;6;3;35;9;50;26;32;12;37;60;31;27;36;314
36;314;52;20;14;40;64;63;44;10;43;18;54;28;30;8;19;46;49;58;13;48;1;55;17;61;41;62;25;29;2;11;4;51;7;45;22;16;47;15;39;53;34;57;5;38;21;23;42;33;24;59;56;36;6;3;35;9;50;26;32;12;37;60;31;27
52;20;14;40;64;63;44;10;43;18;54;28;30;8;19;46;49;58;13;48;1;55;17;61;41;62;25;29;2;3;4;51;7;45;22;16;47;15;39;53;34;57;5;38;21;23;42;33;24;59;56;36;6;11;35;9;50;26;32;12;37;60;31;27;36;318
36;318;52;20;14;40;64;63;44;10;43;18;54;28;30;8;19;46;49;58;13;48;1;55;17;61;41;62;25;29;2;3;4;51;7;45;22;16;47;15;39;53;34;57;5;38;21;23;42;33;24;59;56;36;6;11;35;9;50;26;32;12;37;60;31;27
52;20;14;40;64;63;44;10;43;18;54;28;30;8;19;46;49;58;13;48;1;55;11;61;41;62;25;29;2;3;4;51;7;45;22;16;47;15;39;53;34;57;5;38;21;23;42;33;24;59;56;36;6;17;35;9;50;26;32;12;37;60;31;27;36;318
36;318;52;20;14;40;64;63;44;10;43;18;54;28;30;8;19;46;49;58;13;48;1;55;11;61;41;62;25;29;2;3;4;51;7;45;22;16;47;15;39;53;34;57;5;38;21;23;42;33;24;59;56;36;6;17;35;9;50;26;32;12;37;60;31;27
52;20;14;40;64;63;44;10;43;18;54;28;30;8;19;46;49;58;13;48;1;55;11;61;41;62;25;29;2;3;4;51;7;45;22;16;47;15;39;53;34;57;5;38;21;24;42;33;23;59;56;36;6;17;35;9;50;26;32;12;37;60;31;27;36;318
36;318;52;20;14;40;64;63;44;10;43;18;54;28;30;8;19;46;49;58;13;48;1;55;11;61;41;62;25;29;2;3;4;51;7;45;22;16;47;15;39;53;34;57;5;38;21;24;42;33;23;59;56;36;6;17;35;9;50;26;32;12;37;60;31;27
52;20;14;40;64;63;44;10;43;18;54;28;30;8;19;46;49;1;13;48;58;55;11;61;41;62;25;29;2;3;4;51;7;45;22;16;47;15;39;53;34;57;5;38;21;24;42;33;23;59;56;36;6;17;35;9;50;26;32;12;37;60;31;27;36;318
36;318;52;20;14;40;64;63;44;10;43;18;54;28;30;8;19;46;49;1;13;48;58;55;11;61;41;62;25;29;2;3;4;51;7;45;22;16;47;15;39;53;34;57;5;38;21;24;42;33;23;59;56;36;6;17;35;9;50;26;32;12;37;60;31;27
52;20;14;40;64;63;44;10;43;18;54;28;30;8;19;46;49;1;13;48;58;55;11;61;41;62;25;29;2;3;4;51;7;45;22;16;31;15;39;53;34;57;5;38;21;24;42;33;23;59;56;36;6;17;35;9;50;26;32;12;37;60;47;27;36;310
36;310;52;20;14;40;64;63;44;10;43;18;54;28;30;8;19;46;49;1;13;48;58;55;11;61;41;62;25;29;2;3;4;51;7;45;22;16;31;15;39;53;34;57;5;38;21;24;42;33;23;59;56;36;6;17;35;9;50;26;32;12;37;60;47;27
52;20;14;40;64;63;44;10;43;18;54;28;30;8;19;46;49;1;25;48;58;55;11;61;41;62;13;29;2;3;4;51;7;45;22;16;31;15;39;53;34;57;5;38;21;24;42;33;23;59;56;36;6;17;35;9;50;26;32;12;37;60;47;27;36;290
36;290;52;20;14;40;64;63;44;10;43;18;54;28;30;8;19;46;49;1;25;48;58;55;11;61;41;62;13;29;2;3;4;51;7;45;22;16;31;15;39;53;34;57;5;38;21;24;42;33;23;59;56;36;6;17;35;9;50;26;32;12;37;60;47;27
52;20;14;40;64;63;44;10;43;18;54;28;30;8;19;46;49;1;25;48;58;60;11;61;41;62;13;29;2;3;4;51;7;45;22;16;31;15;39;53;34;57;5;38;21;24;42;33;23;59;56;36;6;17;35;9;50;26;32;12;37;55;47;27;36;292
36;292;52;20;14;40;64;63;44;10;43;18;54;28;30;8;19;46;49;1;25;48;58;60;11;61;41;62;13;29;2;3;4;51;7;45;22;16;31;15;39;53;34;57;5;38;21;24;42;33;23;59;56;36;6;17;35;9;50;26;32;12;37;55;47;27
52;20;14;40;64;63;44;10;43;18;54;28;30;8;19;46;49;1;25;48;58;60;11;61;41;62;22;29;2;3;4;51;7;45;13;16;31;15;39;53;34;57;5;38;21;24;42;33;23;59;56;36;6;17;35;9;50;26;32;12;37;55;47;27;36;298
36;298;52;20;14;40;64;63;44;10;43;18;54;28;30;8;19;46;49;1;25;48;58;60;11;61;41;62;22;29;2;3;4;51;7;45;13;16;31;15;39;53;34;57;5;38;21;24;42;33;23;59;56;36;6;17;35;9;50;26;32;12;37;55;47;27
52;20;14;40;64;63;44;10;28;18;54;43;30;8;19;46;49;1;25;48;58;60;11;61;41;62;22;29;2;3;4;51;7;45;13;16;31;15;39;53;34;57;5;38;21;24;42;33;23;59;56;36;6;17;35;9;50;26;32;12;37;55;47;27;36;298
36;298;52;20;14;40;64;63;44;10;28;18;54;43;30;8;19;46;49;1;25;48;58;60;11;61;41;62;22;29;2;3;4;51;7;45;13;16;31;15;39;53;34;57;5;38;21;24;42;33;23;59;56;36;6;17;35;9;50;26;32;12;37;55;47;27
52;20;14;40;64;63;44;10;28;18;34;43;30;8;19;46;49;1;25;48;58;60;11;61;41;62;22;29;2;3;4;51;7;45;13;16;31;15;39;53;54;57;5;38;21;24;42;33;23;59;56;36;6;17;35;9;50;26;32;12;37;55;47;27;36;306
36;306;52;20;14;40;64;63;44;10;28;18;34;43;30;8;19;46;49;1;25;48;58;60;11;61;41;62;22;29;2;3;4;51;7;45;13;16;31;15;39;53;54;57;5;38;21;24;42;33;23;59;56;36;6;17;35;9;50;26;32;12;37;55;47;27
52;20;14;40;64;63;44;10;28;18;34;43;30;8;19;46;49;1;25;48;58;60;11;61;41;62;22;29;2;3;4;5;7;45;13;16;31;15;39;53;54;57;51;38;21;24;42;33;23;59;56;36;6;17;35;9;50;26;32;12;37;55;47;27;36;302
36;302;52;20;14;40;64;63;44;10;28;18;34;43;30;8;19;46;49;1;25;48;58;60;11;61;41;62;22;29;2;3;4;5;7;45;13;16;31;15;39;53;54;57;51;38;21;24;42;33;23;59;56;36;6;17;35;9;50;26;32;12;37;55;47;27
52;20;14;40;64;63;44;10;28;18;34;43;30;8;19;46;11;1;25;48;58;60;49;61;41;62;22;29;2;3;4;5;7;45;13;16;31;15;39;53;54;57;51;38;21;24;42;33;23;59;56;36;6;17;35;9;50;26;32;12;37;55;47;27;36;302
36;302;52;20;14;40;64;63;44;10;28;18;34;43;30;8;19;46;11;1;25;48;58;60;49;61;41;62;22;29;2;3;4;5;7;45;13;16;31;15;39;53;54;57;51;38;21;24;42;33;23;59;56;36;6;17;35;9;50;26;32;12;37;55;47;27
52;20;14;40;64;63;44;10;28;18;34;43;30;8;19;46;11;1;25;60;58;48;49;61;41;62;22;29;2;3;4;5;7;45;13;16;31;15;39;53;54;57;51;38;21;24;42;33;23;59;56;36;6;17;35;9;50;26;32;12;37;55;47;27;36;298
36;298;52;20;14;40;64;63;44;10;28;18;34;43;30;8;19;46;11;1;25;60;58;48;49;61;41;62;22;29;2;3;4;5;7;45;13;16;31;15;39;53;54;57;51;38;21;24;42;33;23;59;56;36;6;17;35;9;50;26;32;12;37;55;47;27
52;20;14;40;64;63;44;10;28;18;34;43;30;8;19;46;53;1;25;60;58;48;49;61;41;62;22;29;2;3;4;5;7;45;13;16;31;15;39;11;54;57;51;38;21;24;42;33;23;59;56;36;6;17;35;9;50;26;32;12;37;55;47;27;36;298
36;298;52;20;14;40;64;63;44;10;28;18;34;43;30;8;19;46;53;1;25;60;58;48;49;61;41;62;22;29;2;3;4;5;7;45;13;16;31;15;39;11;54;57;51;38;21;24;42;33;23;59;56;36;6;17;35;9;50;26;32;12;37;55;47;27
52;20;14;40;64;63;44;10;28;18;34;43;30;8;19;46;53;1;25;60;58;48;49;61;41;62;22;29;2;3;4;5;7;45;47;16;31;15;39;11;54;57;51;38;21;24;42;33;23;59;56;36;6;17;35;9;50;26;32;12;37;55;13;27;36;298
36;298;52;20;14;40;64;63;44;10;28;18;34;43;30;8;19;46;53;1;25;60;58;48;49;61;41;62;22;29;2;3;4;5;7;45;47;16;31;15;39;11;54;57;51;38;21;24;42;33;23;59;56;36;6;17;35;9;50;26;32;12;37;55;13;27
52;20;14;40;64;63;44;10;28;18;34;43;30;8;19;46;53;1;25;60;58;48;49;33;41;62;22;29;2;3;4;5;7;45;47;16;31;15;39;11;54;57;51;38;21;24;42;61;23;59;56;36;6;17;35;9;50;26;32;12;37;55;13;27;36;298
37;298;52;20;14;40;64;63;44;10;28;18;34;43;30;8;19;46;53;1;25;60;58;48;49;33;41;62;22;29;2;3;4;5;7;45;47;16;31;15;39;11;54;57;51;38;21;24;42;61;23;59;56;36;6;17;35;9;50;26;32;12;37;55;13;27
52;20;14;40;64;63;44;10;28;18;34;43;30;8;19;46;53;1;25;60;58;48;49;26;41;62;22;29;2;3;4;5;7;45;47;16;31;15;39;11;54;57;51;38;21;24;42;61;23;59;56;36;6;17;35;9;50;33;32;12;37;55;13;27;37;298
37;298;52;20;14;40;64;63;44;10;28;18;34;43;30;8;19;46;53;1;25;60;58;48;49;26;41;62;22;29;2;3;4;5;7;45;47;16;31;15;39;11;54;57;51;38;21;24;42;61;23;59;56;36;6;17;35;9;50;33;32;12;37;55;13;27
52;20;14;40;64;63;44;10;28;18;34;43;30;8;19;46;53;1;25;60;58;48;49;26;41;16;22;29;2;3;4;5;7;45;47;62;31;15;39;11;54;57;51;38;21;24;42;61;23;59;56;36;6;17;35;9;50;33;32;12;37;55;13;27;37;298
37;298;52;20;14;40;64;63;44;10;28;18;34;43;30;8;19;46;53;1;25;60;58;48;49;26;41;16;22;29;2;3;4;5;7;45;47;62;31;15;39;11;54;57;51;38;21;24;42;61;23;59;56;36;6;17;35;9;50;33;32;12;37;55;13;27
52;20;14;40;64;63;44;10;28;18;34;43;30;8;19;46;53;1;25;60;58;48;49;26;41;16;22;29;21;3;4;5;7;45;47;62;31;15;39;11;54;57;51;38;2;24;42;61;23;59;56;36;6;17;35;9;50;33;32;12;37;55;13;27;37;298
37;298;52;20;14;40;64;63;44;10;28;18;34;43;30;8;19;46;53;1;25;60;58;48;49;26;41;16;22;29;21;3;4;5;7;45;47;62;31;15;39;11;54;57;51;38;2;24;42;61;23;59;56;36;6;17;35;9;50;33;32;12;37;55;13;27
52;20;14;40;64;63;44;10;28;18;34;43;30;8;19;46;53;1;25;9;58;48;49;26;41;16;22;29;21;3;4;5;7;45;47;62;31;15;39;11;54;57;51;38;2;24;42;61;23;59;56;36;6;17;35;60;50;33;32;12;37;55;13;27;37;302
37;302;52;20;14;40;64;63;44;10;28;18;34;43;30;8;19;46;53;1;25;9;58;48;49;26;41;16;22;29;21;3;4;5;7;45;47;62;31;15;39;11;54;57;51;38;2;24;42;61;23;59;56;36;6;17;35;60;50;33;32;12;37;55;13;27
52;20;14;40;6;63;44;10;28;18;34;43;30;8;19;46;53;1;25;9;58;48;49;26;41;16;22;29;21;3;4;5;7;45;47;62;31;15;39;11;54;57;51;38;2;24;42;61;23;59;56;36;64;17;35;60;50;33;32;12;37;55;13;27;37;302
37;302;52;20;14;40;6;63;44;10;28;18;34;43;30;8;19;46;53;1;25;9;58;48;49;26;41;16;22;29;21;3;4;5;7;45;47;62;31;15;39;11;54;57;51;38;2;24;42;61;23;59;56;36;64;17;35;60;50;33;32;12;37;55;13;27
52;20;14;40;6;63;44;10;28;18;34;41;30;8;19;46;53;1;25;9;58;48;49;26;43;16;22;29;21;3;4;5;7;45;47;62;31;15;39;11;54;57;51;38;2;24;42;61;23;59;56;36;64;17;35;60;50;33;32;12;37;55;13;27;37;302
37;302;52;20;14;40;6;63;44;10;28;18;34;41;30;8;19;46;53;1;25;9;58;48;49;26;43;16;22;29;21;3;4;5;7;45;47;62;31;15;39;11;54;57;51;38;2;24;42;61;23;59;56;36;64;17;35;60;50;33;32;12;37;55;13;27
52;20;14;40;6;63;44;10;28;18;34;41;30;8;19;46;53;1;25;16;58;48;49;26;43;9;22;29;21;3;4;5;7;45;47;62;31;15;39;11;54;57;51;38;2;24;42;61;23;59;56;36;64;17;35;60;50;33;32;12;37;55;13;27;37;296
37;296;52;20;14;40;6;63;44;10;28;18;34;41;30;8;19;46;53;1;25;16;58;48;49;26;43;9;22;29;21;3;4;5;7;45;47;62;31;15;39;11;54;57;51;38;2;24;42;61;23;59;56;36;64;17;35;60;50;33;32;12;37;55;13;27
52;20;14;40;6;63;44;10;28;18;34;41;30;8;19;46;53;1;25;16;58;48;49;47;43;9;22;29;21;3;4;5;7;45;26;62;31;15;39;11;54;57;51;38;2;24;42;61;23;59;56;36;64;17;35;60;50;33;32;12;37;55;13;27;37;302
37;302;52;20;14;40;6;63;44;10;28;18;34;41;30;8;19;46;53;1;25;16;58;48;49;47;43;9;22;29;21;3;4;5;7;45;26;62;31;15;39;11;54;57;51;38;2;24;42;61;23;59;56;36;64;17;35;60;50;33;32;12;37;55;13;27
52;20;14;40;6;63;44;10;28;18;34;41;30;8;19;46;53;1;29;16;58;48;49;47;43;9;22;25;21;3;4;5;7;45;26;62;31;15;39;11;54;57;51;38;2;24;42;61;23;59;56;36;64;17;35;60;50;33;32;12;37;55;13;27;37;298
37;298;52;20;14;40;6;63;44;10;28;18;34;41;30;8;19;46;53;1;29;16;58;48;49;47;43;9;22;25;21;3;4;5;7;45;26;62;31;15;39;11;54;57;51;38;2;24;42;61;23;59;56;36;64;17;35;60;50;33;32;12;37;55;13;27
52;20;14;40;6;63;32;10;28;18;34;41;30;8;19;46;53;1;29;16;58;48;49;47;43;9;22;25;21;3;4;5;7;45;26;62;31;15;39;11;54;57;51;38;2;24;42;61;23;59;56;36;64;17;35;60;50;33;44;12;37;55;13;27;37;298
37;298;52;20;14;40;6;63;32;10;28;18;34;41;30;8;19;46;53;1;29;16;58;48;49;47;43;9;22;25;21;3;4;5;7;45;26;62;31;15;39;11;54;57;51;38;2;24;42;61;23;59;56;36;64;17;35;60;50;33;44;12;37;55;13;27
52;20;14;40;6;63;32;10;28;18;34;41;30;8;19;46;53;1;29;16;58;48;49;47;43;9;22;25;21;3;4;5;7;57;26;62;31;15;39;11;54;45;51;38;2;24;42;61;23;59;56;36;64;17;35;60;50;33;44;12;37;55;13;27;37;298
37;298;52;20;14;40;6;63;32;10;28;18;34;41;30;8;19;46;53;1;29;16;58;48;49;47;43;9;22;25;21;3;4;5;7;57;26;62;31;15;39;11;54;45;51;38;2;24;42;61;23;59;56;36;64;17;35;60;50;33;44;12;37;55;13;27
52;20;14;40;6;63;32;10;28;18;34;41;30;8;19;46;53;1;29;16;58;48;49;47;43;9;22;25;21;3;4;5;7;57;26;62;31;54;39;11;15;45;51;38;2;24;42;61;23;59;56;36;64;17;35;60;50;33;44;12;37;55;13;27;37;298
37;298;52;20;14;40;6;63;32;10;28;18;34;41;30;8;19;46;53;1;29;16;58;48;49;47;43;9;22;25;21;3;4;5;7;57;26;62;31;54;39;11;15;45;51;38;2;24;42;61;23;59;56;36;64;17;35;60;50;33;44;12;37;55;13;27
52;20;14;40;6;63;32;10;28;18;34;41;30;8;19;46;53;1;33;16;58;48;49;47;43;9;22;25;21;3;4;5;7;57;26;62;31;54;39;11;15;45;51;38;2;24;42;61;23;59;56;36;64;17;35;60;50;29;44;12;37;55;13;27;37;302
37;298;52;20;14;40;6;63;32;10;28;18;34;41;30;8;19;46;53;1;29;16;58;48;49;47;43;9;22;25;21;3;4;5;7;57;26;62;31;54;39;11;15;45;51;38;2;24;42;61;23;59;56;36;64;17;35;60;50;33;44;12;37;55;13;27
52;20;14;40;6;63;32;10;28;18;59;41;30;8;19;46;53;1;29;16;58;48;49;47;43;9;22;25;21;3;4;5;7;57;26;62;31;54;39;11;15;45;51;38;2;24;42;61;23;34;56;36;64;17;35;60;50;33;44;12;37;55;13;27;37;294
37;294;52;20;14;40;6;63;32;10;28;18;59;41;30;8;19;46;53;1;29;16;58;48;49;47;43;9;22;25;21;3;4;5;7;57;26;62;31;54;39;11;15;45;51;38;2;24;42;61;23;34;56;36;64;17;35;60;50;33;44;12;37;55;13;27
52;20;14;40;6;63;32;10;28;18;59;41;30;8;19;46;53;1;29;16;58;48;49;47;43;55;22;25;21;3;4;5;7;57;26;62;31;54;39;11;15;45;51;38;2;24;42;61;23;34;56;36;64;17;35;60;50;33;44;12;37;9;13;27;37;294
37;294;52;20;14;40;6;63;32;10;28;18;59;41;30;8;19;46;53;1;29;16;58;48;49;47;43;55;22;25;21;3;4;5;7;57;26;62;31;54;39;11;15;45;51;38;2;24;42;61;23;34;56;36;64;17;35;60;50;33;44;12;37;9;13;27
52;44;14;40;6;63;32;10;28;18;59;41;30;8;19;46;53;1;29;16;58;48;49;47;43;55;22;25;21;3;4;5;7;57;26;62;31;54;39;11;15;45;51;38;2;24;42;61;23;34;56;36;64;17;35;60;50;33;20;12;37;9;13;27;37;294
37;294;52;44;14;40;6;63;32;10;28;18;59;41;30;8;19;46;53;1;29;16;58;48;49;47;43;55;22;25;21;3;4;5;7;57;26;62;31;54;39;11;15;45;51;38;2;24;42;61;23;34;56;36;64;17;35;60;50;33;20;12;37;9;13;27
52;44;14;40;6;63;32;10;28;18;59;41;30;8;19;46;53;1;29;16;58;48;49;47;43;55;22;25;21;3;4;5;7;57;26;62;31;60;39;11;15;45;51;38;2;24;42;61;23;34;56;36;64;17;35;54;50;33;20;12;37;9;13;27;37;294
37;294;52;44;14;40;6;63;32;10;28;18;59;41;30;8;19;46;53;1;29;16;58;48;49;47;43;55;22;25;21;3;4;5;7;57;26;62;31;60;39;11;15;45;51;38;2;24;42;61;23;34;56;36;64;17;35;54;50;33;20;12;37;9;13;27
52;44;14;40;6;63;32;10;28;38;59;41;30;8;19;46;53;1;29;16;58;48;49;47;43;55;22;25;21;3;4;5;7;57;26;62;31;60;39;11;15;45;51;18;2;24;42;61;23;34;56;36;64;17;35;54;50;33;20;12;37;9;13;27;37;286
37;286;52;44;14;40;6;63;32;10;28;38;59;41;30;8;19;46;53;1;29;16;58;48;49;47;43;55;22;25;21;3;4;5;7;57;26;62;31;60;39;11;15;45;51;18;2;24;42;61;23;34;56;36;64;17;35;54;50;33;20;12;37;9;13;27
52;44;14;40;6;63;32;10;28;38;59;41;30;8;19;46;53;1;29;16;58;48;49;47;43;55;22;25;21;3;4;5;7;33;26;62;31;60;39;11;15;45;51;18;2;24;42;61;23;34;56;36;64;17;35;54;50;57;20;12;37;9;13;27;37;286
37;286;52;44;14;40;6;63;32;10;28;38;59;41;30;8;19;46;53;1;29;16;58;48;49;47;43;55;22;25;21;3;4;5;7;33;26;62;31;60;39;11;15;45;51;18;2;24;42;61;23;34;56;36;64;17;35;54;50;57;20;12;37;9;13;27
52;44;14;40;6;63;32;10;12;38;59;41;30;8;19;46;53;1;29;16;58;48;49;47;43;55;22;25;21;3;4;5;7;33;26;62;31;60;39;11;15;45;51;18;2;24;42;61;23;34;56;36;64;17;35;54;50;57;20;28;37;9;13;27;37;286
38;286;52;44;14;40;6;63;32;10;12;38;59;41;30;8;19;46;53;1;29;16;58;48;49;47;43;55;22;25;21;3;4;5;7;33;26;62;31;60;39;11;15;45;51;18;2;24;42;61;23;34;56;36;64;17;35;54;50;57;20;28;37;9;13;27
52;44;14;40;6;63;32;10;12;38;59;51;30;8;19;46;53;1;29;16;58;48;49;47;43;55;22;25;21;3;4;5;7;33;26;62;31;60;39;11;15;45;41;18;2;24;42;61;23;34;56;36;64;17;35;54;50;57;20;28;37;9;13;27;38;286
38;286;52;44;14;40;6;63;32;10;12;38;59;51;30;8;19;46;53;1;29;16;58;48;49;47;43;55;22;25;21;3;4;5;7;33;26;62;31;60;39;11;15;45;41;18;2;24;42;61;23;34;56;36;64;17;35;54;50;57;20;28;37;9;13;27
52;44;14;40;6;63;32;10;12;38;59;51;30;8;19;46;4;1;29;16;58;48;49;47;43;55;22;25;21;3;53;5;7;33;26;62;31;60;39;11;15;45;41;18;2;24;42;61;23;34;56;36;64;17;35;54;50;57;20;28;37;9;13;27;38;286
38;286;52;44;14;40;6;63;32;10;12;38;59;51;30;8;19;46;4;1;29;16;58;48;49;47;43;55;22;25;21;3;53;5;7;33;26;62;31;60;39;11;15;45;41;18;2;24;42;61;23;34;56;36;64;17;35;54;50;57;20;28;37;9;13;27
52;44;14;40;6;63;32;10;12;38;59;51;30;8;19;46;4;1;29;16;58;48;49;47;43;55;22;25;21;3;53;5;7;33;26;62;31;60;39;11;15;45;41;18;54;24;42;61;23;34;56;36;64;17;35;2;50;57;20;28;37;9;13;27;38;286
38;286;52;44;14;40;6;63;32;10;12;38;59;51;30;8;19;46;4;1;29;16;58;48;49;47;43;55;22;25;21;3;53;5;7;33;26;62;31;60;39;11;15;45;41;18;54;24;42;61;23;34;56;36;64;17;35;2;50;57;20;28;37;9;13;27
52;44;14;40;6;63;32;10;17;38;59;51;30;8;19;46;4;1;29;16;58;48;49;47;43;55;22;25;21;3;53;5;7;33;26;62;31;60;39;11;15;45;41;18;54;24;42;61;23;34;56;36;64;12;35;2;50;57;20;28;37;9;13;27;38;286
38;286;52;44;14;40;6;63;32;10;17;38;59;51;30;8;19;46;4;1;29;16;58;48;49;47;43;55;22;25;21;3;53;5;7;33;26;62;31;60;39;11;15;45;41;18;54;24;42;61;23;34;56;36;64;12;35;2;50;57;20;28;37;9;13;27
52;44;14;40;6;63;32;10;17;38;59;51;30;8;19;46;4;1;29;16;18;48;49;47;43;55;22;25;21;3;53;5;7;33;26;62;31;60;39;11;15;45;41;58;54;24;42;61;23;34;56;36;64;12;35;2;50;57;20;28;37;9;13;27;38;294
38;286;52;44;14;40;6;63;32;10;17;38;59;51;30;8;19;46;4;1;29;16;58;48;49;47;43;55;22;25;21;3;53;5;7;33;26;62;31;60;39;11;15;45;41;18;54;24;42;61;23;34;56;36;64;12;35;2;50;57;20;28;37;9;13;27
52;44;14;40;6;63;32;10;17;12;59;51;30;8;19;46;4;1;29;16;58;48;49;47;43;55;22;25;21;3;53;5;7;33;26;62;31;60;39;11;15;45;41;18;54;24;42;61;23;34;56;36;64;38;35;2;50;57;20;28;37;9;13;27;38;266
38;266;52;44;14;40;6;63;32;10;17;12;59;51;30;8;19;46;4;1;29;16;58;48;49;47;43;55;22;25;21;3;53;5;7;33;26;62;31;60;39;11;15;45;41;18;54;24;42;61;23;34;56;36;64;38;35;2;50;57;20;28;37;9;13;27
52;44;14;40;6;63;32;10;17;12;59;51;30;8;19;46;4;1;29;16;58;48;49;47;43;37;22;25;21;3;53;5;7;33;26;62;31;60;39;11;15;45;41;18;54;24;42;61;23;34;56;36;64;38;35;2;50;57;20;28;55;9;13;27;38;266
38;266;52;44;14;40;6;63;32;10;17;12;59;51;30;8;19;46;4;1;29;16;58;48;49;47;43;37;22;25;21;3;53;5;7;33;26;62;31;60;39;11;15;45;41;18;54;24;42;61;23;34;56;36;64;38;35;2;50;57;20;28;55;9;13;27
40;44;14;52;6;63;32;10;17;12;59;51;30;8;19;46;4;1;29;16;58;48;49;47;43;37;22;25;21;3;53;5;7;33;26;62;31;60;39;11;15;45;41;18;54;24;42;61;23;34;56;36;64;38;35;2;50;57;20;28;55;9;13;27;38;270
38;270;40;44;14;52;6;63;32;10;17;12;59;51;30;8;19;46;4;1;29;16;58;48;49;47;43;37;22;25;21;3;53;5;7;33;26;62;31;60;39;11;15;45;41;18;54;24;42;61;23;34;56;36;64;38;35;2;50;57;20;28;55;9;13;27
40;44;14;52;6;63;32;10;17;12;59;51;30;8;19;46;4;1;29;16;58;48;49;47;43;37;22;25;21;3;53;5;7;33;26;62;31;60;39;11;15;45;41;18;54;24;42;61;23;20;56;36;64;38;35;2;50;57;34;28;55;9;13;27;38;270
