"X1";"X5834049";"X2";"X12";"X14";"X4";"X23";"X19";"X11";"X21";"X18";"X17";"X10";"X20";"X15";"X9";"X7";"X26";"X3";"X25";"X1.1";"X24";"X8";"X22";"X13";"X16";"X5";"X6"
157;5466367;15;10;11;7;8;13;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;23
15;10;11;7;8;13;17;6;3;12;5;1;26;21;4;14;18;19;20;9;16;25;2;22;24;23;157;5574144
157;5466367;15;10;11;7;8;13;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;23
15;10;11;7;16;13;17;6;3;12;5;1;9;21;4;14;18;19;20;26;8;25;2;22;24;23;157;5476967
157;5466367;15;10;11;7;8;13;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;23
15;10;11;7;8;13;17;6;3;12;5;1;9;21;20;14;18;19;4;26;16;25;2;22;24;23;157;5514818
157;5466367;15;10;11;7;8;13;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;23
15;21;11;7;8;13;17;6;3;12;5;1;9;10;4;14;18;19;20;26;16;25;2;22;24;23;157;5492523
157;5466367;15;10;11;7;8;13;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;23
23;10;11;7;8;13;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;15;157;5507990
157;5466367;15;10;11;7;8;13;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;23
15;10;11;7;8;13;21;6;3;12;5;1;9;17;4;14;18;19;20;26;16;25;2;22;24;23;157;5525286
157;5466367;15;10;11;7;8;13;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;23
15;10;11;6;8;13;17;7;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;23;157;5477074
157;5466367;15;10;11;7;8;13;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;23
15;10;11;7;8;13;19;6;3;12;5;1;9;21;4;14;18;17;20;26;16;25;2;22;24;23;157;5489441
157;5466367;15;10;11;7;8;13;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;23
15;10;11;7;8;13;17;6;3;12;5;1;9;21;4;20;18;19;14;26;16;25;2;22;24;23;157;5510698
157;5466367;15;10;11;7;8;13;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;23
15;10;11;7;8;13;17;6;3;12;5;1;9;14;4;21;18;19;20;26;16;25;2;22;24;23;157;5522754
157;5466367;15;10;11;7;8;13;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;23
15;10;11;7;8;13;17;6;3;12;5;1;9;21;4;14;18;25;20;26;16;19;2;22;24;23;157;5551902
157;5466367;15;10;11;7;8;13;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;23
15;10;11;7;8;13;17;6;19;12;5;1;9;21;4;14;18;3;20;26;16;25;2;22;24;23;157;5499573
157;5466367;15;10;11;7;8;13;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;23
15;10;11;7;8;13;17;6;3;12;5;1;9;21;4;14;18;19;20;23;16;25;2;22;24;26;157;5477749
157;5466367;15;10;11;7;8;13;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;23
15;10;11;7;8;13;17;6;3;12;5;1;9;21;4;20;18;19;14;26;16;25;2;22;24;23;157;5510698
157;5466367;15;10;11;7;8;13;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;23
15;10;11;7;8;24;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;13;23;157;5468152
157;5466367;15;10;11;7;8;13;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;23
15;10;11;7;8;13;17;6;3;4;5;1;9;21;12;14;18;19;20;26;16;25;2;22;24;23;157;5519877
158;5466367;15;10;11;7;8;13;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;23
13;10;11;7;8;15;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;23;158;5523360
158;5466367;15;10;11;7;8;13;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;23
15;10;17;7;8;13;11;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;23;158;5468548
158;5466367;15;10;11;7;8;13;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;23
15;10;11;7;8;13;17;6;3;12;5;1;9;21;4;18;14;19;20;26;16;25;2;22;24;23;158;5472178
158;5466367;15;10;11;7;8;13;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;23
15;10;11;7;8;13;17;6;3;12;5;24;9;21;4;14;18;19;20;26;16;25;2;22;1;23;158;5553689
158;5466367;15;10;11;7;8;13;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;23
15;10;11;7;8;13;17;6;3;2;5;1;9;21;4;14;18;19;20;26;16;25;12;22;24;23;158;5511656
158;5466367;15;10;11;7;8;13;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;23
15;10;11;7;8;13;9;6;3;12;5;1;17;21;4;14;18;19;20;26;16;25;2;22;24;23;158;5581909
158;5466367;15;10;11;7;8;13;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;23
15;10;11;7;8;23;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;13;158;5466495
158;5466495;15;10;11;7;8;23;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;13
15;10;11;7;8;23;17;3;6;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;13;158;5471015
158;5466495;15;10;11;7;8;23;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;13
15;10;11;7;8;23;17;4;3;12;5;1;9;21;6;14;18;19;20;26;16;25;2;22;24;13;158;5491473
158;5466495;15;10;11;7;8;23;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;13
15;10;11;7;8;23;17;6;12;3;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;13;158;5473075
158;5466495;15;10;11;7;8;23;17;6;3;12;5;1;9;21;4;14;18;19;20;26;16;25;2;22;24;13
15;10;11;7;8;23;25;6;3;12;5;1;9;21;4;14;18;19;20;26;16;17;2;22;24;13;158;5467514
158;5467514;15;10;11;7;8;23;25;6;3;12;5;1;9;21;4;14;18;19;20;26;16;17;2;22;24;13
15;10;11;7;8;23;25;6;3;12;5;1;9;21;4;14;22;19;20;26;16;17;2;18;24;13;158;5647410
158;5467514;15;10;11;7;8;23;25;6;3;12;5;1;9;21;4;14;18;19;20;26;16;17;2;22;24;13
15;10;11;7;12;23;25;6;3;8;5;1;9;21;4;14;18;19;20;26;16;17;2;22;24;13;158;5537369
158;5467514;15;10;11;7;8;23;25;6;3;12;5;1;9;21;4;14;18;19;20;26;16;17;2;22;24;13
15;10;11;7;8;23;25;6;3;12;5;1;21;9;4;14;18;19;20;26;16;17;2;22;24;13;158;5484783
158;5467514;15;10;11;7;8;23;25;6;3;12;5;1;9;21;4;14;18;19;20;26;16;17;2;22;24;13
15;10;11;7;8;23;25;18;3;12;5;1;9;21;4;14;6;19;20;26;16;17;2;22;24;13;158;5479614
158;5467514;15;10;11;7;8;23;25;6;3;12;5;1;9;21;4;14;18;19;20;26;16;17;2;22;24;13
15;10;11;7;8;23;25;6;16;12;5;1;9;21;4;14;18;19;20;26;3;17;2;22;24;13;158;5530719
158;5467514;15;10;11;7;8;23;25;6;3;12;5;1;9;21;4;14;18;19;20;26;16;17;2;22;24;13
15;10;11;7;8;23;25;6;3;12;5;1;9;21;2;14;18;19;20;26;16;17;4;22;24;13;158;5465334
158;5465334;15;10;11;7;8;23;25;6;3;12;5;1;9;21;2;14;18;19;20;26;16;17;4;22;24;13
15;19;11;7;8;23;25;6;3;12;5;1;9;21;2;14;18;10;20;26;16;17;4;22;24;13;158;5518273
158;5465334;15;10;11;7;8;23;25;6;3;12;5;1;9;21;2;14;18;19;20;26;16;17;4;22;24;13
15;10;11;7;8;23;25;6;3;12;5;1;9;21;2;14;18;19;20;26;16;24;4;22;17;13;158;5466955
158;5465334;15;10;11;7;8;23;25;6;3;12;5;1;9;21;2;14;18;19;20;26;16;17;4;22;24;13
15;10;11;7;8;23;25;6;3;12;5;1;9;19;2;14;18;21;20;26;16;17;4;22;24;13;158;5493118
159;5465334;15;10;11;7;8;23;25;6;3;12;5;1;9;21;2;14;18;19;20;26;16;17;4;22;24;13
15;10;11;7;8;2;25;6;3;12;5;1;9;21;23;14;18;19;20;26;16;17;4;22;24;13;159;5466554
159;5466554;15;10;11;7;8;2;25;6;3;12;5;1;9;21;23;14;18;19;20;26;16;17;4;22;24;13
15;10;18;7;8;2;25;6;3;12;5;1;9;21;23;14;11;19;20;26;16;17;4;22;24;13;159;5576998
159;5466554;15;10;11;7;8;2;25;6;3;12;5;1;9;21;23;14;18;19;20;26;16;17;4;22;24;13
15;10;11;7;8;2;25;6;3;12;5;1;9;21;14;23;18;19;20;26;16;17;4;22;24;13;159;5647652
159;5466554;15;10;11;7;8;2;25;6;3;12;5;1;9;21;23;14;18;19;20;26;16;17;4;22;24;13
15;10;11;7;8;2;25;20;3;12;5;1;9;21;23;14;18;19;6;26;16;17;4;22;24;13;159;5514548
159;5466554;15;10;11;7;8;2;25;6;3;12;5;1;9;21;23;14;18;19;20;26;16;17;4;22;24;13
15;10;11;7;8;2;25;6;13;12;5;1;9;21;23;14;18;19;20;26;16;17;4;22;24;3;159;5473829
159;5466554;15;10;11;7;8;2;25;6;3;12;5;1;9;21;23;14;18;19;20;26;16;17;4;22;24;13
15;10;11;7;8;2;25;4;3;12;5;1;9;21;23;14;18;19;20;26;16;17;6;22;24;13;159;5493639
159;5466554;15;10;11;7;8;2;25;6;3;12;5;1;9;21;23;14;18;19;20;26;16;17;4;22;24;13
15;10;11;13;8;2;25;6;3;12;5;1;9;21;23;14;18;19;20;26;16;17;4;22;24;7;159;5501557
159;5466554;15;10;11;7;8;2;25;6;3;12;5;1;9;21;23;14;18;19;20;26;16;17;4;22;24;13
15;10;11;7;8;2;25;6;3;12;5;17;9;21;23;14;18;19;20;26;16;1;4;22;24;13;159;5518113
159;5466554;15;10;11;7;8;2;25;6;3;12;5;1;9;21;23;14;18;19;20;26;16;17;4;22;24;13
15;10;11;7;9;2;25;6;3;12;5;1;8;21;23;14;18;19;20;26;16;17;4;22;24;13;159;5540939
159;5466554;15;10;11;7;8;2;25;6;3;12;5;1;9;21;23;14;18;19;20;26;16;17;4;22;24;13
15;10;11;7;8;2;23;6;3;12;5;1;9;21;25;14;18;19;20;26;16;17;4;22;24;13;159;5460838
159;5460838;15;10;11;7;8;2;23;6;3;12;5;1;9;21;25;14;18;19;20;26;16;17;4;22;24;13
15;10;11;7;8;2;23;6;9;12;5;1;3;21;25;14;18;19;20;26;16;17;4;22;24;13;159;5585692
159;5460838;15;10;11;7;8;2;23;6;3;12;5;1;9;21;25;14;18;19;20;26;16;17;4;22;24;13
15;10;11;7;8;2;23;6;3;12;5;1;9;20;25;14;18;19;21;26;16;17;4;22;24;13;159;5496073
159;5460838;15;10;11;7;8;2;23;6;3;12;5;1;9;21;25;14;18;19;20;26;16;17;4;22;24;13
7;10;11;15;8;2;23;6;3;12;5;1;9;21;25;14;18;19;20;26;16;17;4;22;24;13;159;5508719
159;5460838;15;10;11;7;8;2;23;6;3;12;5;1;9;21;25;14;18;19;20;26;16;17;4;22;24;13
15;10;11;7;16;2;23;6;3;12;5;1;9;21;25;14;18;19;20;26;8;17;4;22;24;13;159;5471853
159;5460838;15;10;11;7;8;2;23;6;3;12;5;1;9;21;25;14;18;19;20;26;16;17;4;22;24;13
15;10;11;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;16;17;4;22;24;13;159;5461025
159;5461025;15;10;11;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;16;17;4;22;24;13
15;10;11;7;8;2;23;6;3;4;5;9;1;21;25;14;18;19;20;26;16;17;12;22;24;13;159;5527523
159;5461025;15;10;11;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;16;17;4;22;24;13
15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;4;22;24;13;159;5459854
159;5459854;15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;4;22;24;13
15;10;16;7;8;2;23;6;3;12;5;9;25;21;1;14;18;19;20;26;11;17;4;22;24;13;159;5503933
159;5459854;15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;4;22;24;13
15;10;23;7;8;2;16;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;4;22;24;13;159;5475934
159;5459854;15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;4;22;24;13
15;10;16;7;8;2;25;6;3;12;5;9;1;21;23;14;18;19;20;26;11;17;4;22;24;13;159;5465605
160;5459854;15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;4;22;24;13
15;10;16;7;8;2;23;6;3;12;5;9;1;21;24;14;18;19;20;26;11;17;4;22;25;13;160;5461989
160;5459854;15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;4;22;24;13
15;10;16;7;8;2;23;6;3;12;5;9;22;21;25;14;18;19;20;26;11;17;4;1;24;13;160;5528859
160;5459854;15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;4;22;24;13
15;10;16;7;8;2;23;6;3;12;5;9;13;21;25;14;18;19;20;26;11;17;4;22;24;1;160;5549138
160;5459854;15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;4;22;24;13
15;10;16;7;8;2;23;13;3;12;5;9;1;21;25;14;18;19;20;26;11;17;4;22;24;6;160;5462168
160;5459854;15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;4;22;24;13
15;7;16;10;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;4;22;24;13;160;5461569
160;5459854;15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;4;22;24;13
15;10;16;7;8;17;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;2;4;22;24;13;160;5469111
160;5459854;15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;4;22;24;13
15;10;16;7;8;2;23;17;3;12;5;9;1;21;25;14;18;19;20;26;11;6;4;22;24;13;160;5476856
160;5459854;15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;4;22;24;13
15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;17;11;4;22;24;13;160;5462983
160;5459854;15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;4;22;24;13
15;10;16;7;8;2;23;6;3;12;5;9;4;21;25;14;18;19;20;26;11;17;1;22;24;13;160;5521407
160;5459854;15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;4;22;24;13
15;10;16;7;8;2;23;26;3;12;5;9;1;21;25;14;18;19;20;6;11;17;4;22;24;13;160;5475776
160;5459854;15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;4;22;24;13
15;10;16;7;8;2;1;6;3;12;5;9;23;21;25;14;18;19;20;26;11;17;4;22;24;13;160;5553895
160;5459854;15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;4;22;24;13
15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;22;26;11;17;4;20;24;13;160;5538021
160;5459854;15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;4;22;24;13
15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;4;17;22;24;13;160;5465335
160;5459854;15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;4;22;24;13
15;10;16;14;8;2;23;6;3;12;5;9;1;21;25;7;18;19;20;26;11;17;4;22;24;13;160;5639784
160;5459854;15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;4;22;24;13
15;10;16;7;8;2;23;6;3;12;18;9;1;21;25;14;5;19;20;26;11;17;4;22;24;13;160;5604593
160;5459854;15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;4;22;24;13
15;10;16;7;8;5;23;6;3;12;2;9;1;21;25;14;18;19;20;26;11;17;4;22;24;13;160;5754801
160;5459854;15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;4;22;24;13
15;10;16;7;20;2;23;6;3;12;5;9;1;21;25;14;18;19;8;26;11;17;4;22;24;13;160;5556806
160;5459854;15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;4;22;24;13
15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;13;22;24;4;160;5520047
160;5459854;15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;4;22;24;13
15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;13;22;24;4;160;5520047
160;5459854;15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;4;22;24;13
15;10;16;7;8;2;23;6;3;12;13;9;1;21;25;14;18;19;20;26;11;17;4;22;24;5;160;5772528
161;5459854;15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;4;22;24;13
4;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;15;22;24;13;161;5517925
161;5459854;15;10;16;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;11;17;4;22;24;13
15;10;11;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;16;17;4;22;24;13;161;5461025
161;5461025;15;10;11;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;16;17;4;22;24;13
15;10;11;7;8;2;23;6;3;12;14;9;1;21;25;5;18;19;20;26;16;17;4;22;24;13;161;5697304
161;5461025;15;10;11;7;8;2;23;6;3;12;5;9;1;21;25;14;18;19;20;26;16;17;4;22;24;13
15;10;11;7;8;2;23;6;3;12;5;1;9;21;25;14;18;19;20;26;16;17;4;22;24;13;161;5460838
161;5460838;15;10;11;7;8;2;23;6;3;12;5;1;9;21;25;14;18;19;20;26;16;17;4;22;24;13
15;10;11;7;8;2;23;6;3;14;5;1;9;21;25;12;18;19;20;26;16;17;4;22;24;13;161;5461319
161;5461319;15;10;11;7;8;2;23;6;3;14;5;1;9;21;25;12;18;19;20;26;16;17;4;22;24;13
15;10;11;7;8;2;23;6;3;1;5;14;9;21;25;12;18;19;20;26;16;17;4;22;24;13;161;5548057
161;5461319;15;10;11;7;8;2;23;6;3;14;5;1;9;21;25;12;18;19;20;26;16;17;4;22;24;13
15;6;11;7;8;2;23;10;3;14;5;1;9;21;25;12;18;19;20;26;16;17;4;22;24;13;161;5470560
161;5461319;15;10;11;7;8;2;23;6;3;14;5;1;9;21;25;12;18;19;20;26;16;17;4;22;24;13
15;10;11;7;8;2;23;6;3;14;5;1;9;21;25;4;18;19;20;26;16;17;12;22;24;13;161;5528340
161;5461319;15;10;11;7;8;2;23;6;3;14;5;1;9;21;25;12;18;19;20;26;16;17;4;22;24;13
15;10;11;7;20;2;23;6;3;14;5;1;9;21;25;12;18;19;8;26;16;17;4;22;24;13;161;5558341
161;5461319;15;10;11;7;8;2;23;6;3;14;5;1;9;21;25;12;18;19;20;26;16;17;4;22;24;13
15;10;11;7;8;2;26;6;3;14;5;1;9;21;25;12;18;19;20;23;16;17;4;22;24;13;161;5470746
161;5461319;15;10;11;7;8;2;23;6;3;14;5;1;9;21;25;12;18;19;20;26;16;17;4;22;24;13
15;4;11;7;8;2;23;6;3;14;5;1;9;21;25;12;18;19;20;26;16;17;10;22;24;13;161;5463385
161;5461319;15;10;11;7;8;2;23;6;3;14;5;1;9;21;25;12;18;19;20;26;16;17;4;22;24;13
15;10;20;7;8;2;23;6;3;14;5;1;9;21;25;12;18;19;11;26;16;17;4;22;24;13;161;5515112
161;5461319;15;10;11;7;8;2;23;6;3;14;5;1;9;21;25;12;18;19;20;26;16;17;4;22;24;13
15;10;11;7;8;2;23;6;22;14;5;1;9;21;25;12;18;19;20;26;16;17;4;3;24;13;161;5576601
161;5461319;15;10;11;7;8;2;23;6;3;14;5;1;9;21;25;12;18;19;20;26;16;17;4;22;24;13
15;10;11;7;8;2;23;6;3;14;5;13;9;21;25;12;18;19;20;26;16;17;4;22;24;1;161;5549101
161;5461319;15;10;11;7;8;2;23;6;3;14;5;1;9;21;25;12;18;19;20;26;16;17;4;22;24;13
5;10;11;7;8;2;23;6;3;14;15;1;9;21;25;12;18;19;20;26;16;17;4;22;24;13;161;5568254
161;5461319;15;10;11;7;8;2;23;6;3;14;5;1;9;21;25;12;18;19;20;26;16;17;4;22;24;13
9;10;11;7;8;2;23;6;3;14;5;1;15;21;25;12;18;19;20;26;16;17;4;22;24;13;161;5545649
161;5461319;15;10;11;7;8;2;23;6;3;14;5;1;9;21;25;12;18;19;20;26;16;17;4;22;24;13
25;10;11;7;8;2;23;6;3;14;5;1;9;21;15;12;18;19;20;26;16;17;4;22;24;13;161;5461058
161;5461058;25;10;11;7;8;2;23;6;3;14;5;1;9;21;15;12;18;19;20;26;16;17;4;22;24;13
25;10;11;7;8;2;23;6;3;14;5;1;9;20;15;12;18;19;21;26;16;17;4;22;24;13;161;5497424
161;5461058;25;10;11;7;8;2;23;6;3;14;5;1;9;21;15;12;18;19;20;26;16;17;4;22;24;13
25;10;11;7;8;2;23;6;3;14;5;1;4;21;15;12;18;19;20;26;16;17;9;22;24;13;161;5546990
161;5461058;25;10;11;7;8;2;23;6;3;14;5;1;9;21;15;12;18;19;20;26;16;17;4;22;24;13
25;10;11;7;8;2;23;18;3;14;5;1;9;21;15;12;6;19;20;26;16;17;4;22;24;13;161;5471550
162;5461058;25;10;11;7;8;2;23;6;3;14;5;1;9;21;15;12;18;19;20;26;16;17;4;22;24;13
25;10;11;7;9;2;23;6;3;14;5;1;8;21;15;12;18;19;20;26;16;17;4;22;24;13;162;5530300
162;5461058;25;10;11;7;8;2;23;6;3;14;5;1;9;21;15;12;18;19;20;26;16;17;4;22;24;13
25;11;10;7;8;2;23;6;3;14;5;1;9;21;15;12;18;19;20;26;16;17;4;22;24;13;162;5462388
162;5461058;25;10;11;7;8;2;23;6;3;14;5;1;9;21;15;12;18;19;20;26;16;17;4;22;24;13
25;10;11;7;8;2;23;6;3;14;5;1;9;21;15;18;12;19;20;26;16;17;4;22;24;13;162;5463671
162;5463671;25;10;11;7;8;2;23;6;3;14;5;1;9;21;15;18;12;19;20;26;16;17;4;22;24;13
25;10;11;7;8;2;23;6;3;14;5;1;9;12;15;18;21;19;20;26;16;17;4;22;24;13;162;5511340
162;5463671;25;10;11;7;8;2;23;6;3;14;5;1;9;21;15;18;12;19;20;26;16;17;4;22;24;13
25;10;11;7;8;2;23;19;3;14;5;1;9;21;15;18;12;6;20;26;16;17;4;22;24;13;162;5481996
162;5463671;25;10;11;7;8;2;23;6;3;14;5;1;9;21;15;18;12;19;20;26;16;17;4;22;24;13
25;10;11;7;8;2;23;6;3;14;5;1;9;21;15;18;12;19;22;26;16;17;4;20;24;13;162;5539893
162;5463671;25;10;11;7;8;2;23;6;3;14;5;1;9;21;15;18;12;19;20;26;16;17;4;22;24;13
25;10;11;5;8;2;23;6;3;14;7;1;9;21;15;18;12;19;20;26;16;17;4;22;24;13;162;5633759
162;5463671;25;10;11;7;8;2;23;6;3;14;5;1;9;21;15;18;12;19;20;26;16;17;4;22;24;13
25;10;11;7;8;2;23;6;3;1;5;14;9;21;15;18;12;19;20;26;16;17;4;22;24;13;162;5550552
162;5463671;25;10;11;7;8;2;23;6;3;14;5;1;9;21;15;18;12;19;20;26;16;17;4;22;24;13
25;10;11;7;8;2;23;6;3;14;5;1;9;21;13;18;12;19;20;26;16;17;4;22;24;15;162;5513952
162;5463671;25;10;11;7;8;2;23;6;3;14;5;1;9;21;15;18;12;19;20;26;16;17;4;22;24;13
25;10;11;7;8;2;23;6;3;14;5;1;9;21;15;18;12;19;20;26;17;16;4;22;24;13;162;5462704
162;5462704;25;10;11;7;8;2;23;6;3;14;5;1;9;21;15;18;12;19;20;26;17;16;4;22;24;13
25;10;11;7;8;2;23;6;3;14;5;1;9;12;15;18;21;19;20;26;17;16;4;22;24;13;162;5510373
162;5462704;25;10;11;7;8;2;23;6;3;14;5;1;9;21;15;18;12;19;20;26;17;16;4;22;24;13
25;10;11;7;8;2;23;6;3;14;5;1;9;21;15;18;12;19;20;26;17;13;4;22;24;16;162;5504438
162;5462704;25;10;11;7;8;2;23;6;3;14;5;1;9;21;15;18;12;19;20;26;17;16;4;22;24;13
25;10;11;7;8;6;23;2;3;14;5;1;9;21;15;18;12;19;20;26;17;16;4;22;24;13;162;5462747
162;5462747;25;10;11;7;8;6;23;2;3;14;5;1;9;21;15;18;12;19;20;26;17;16;4;22;24;13
25;10;11;7;8;6;23;2;3;14;5;1;9;21;15;18;13;19;20;26;17;16;4;22;24;12;162;5469628
162;5462747;25;10;11;7;8;6;23;2;3;14;5;1;9;21;15;18;12;19;20;26;17;16;4;22;24;13
25;10;11;7;8;6;23;2;3;14;5;1;9;21;15;18;12;19;20;26;16;17;4;22;24;13;162;5463714
162;5463714;25;10;11;7;8;6;23;2;3;14;5;1;9;21;15;18;12;19;20;26;16;17;4;22;24;13
7;10;11;25;8;6;23;2;3;14;5;1;9;21;15;18;12;19;20;26;16;17;4;22;24;13;162;5499155
162;5463714;25;10;11;7;8;6;23;2;3;14;5;1;9;21;15;18;12;19;20;26;16;17;4;22;24;13
25;10;11;7;8;6;23;2;3;14;5;1;9;21;15;18;12;19;20;22;16;17;4;26;24;13;162;5472566
162;5463714;25;10;11;7;8;6;23;2;3;14;5;1;9;21;15;18;12;19;20;26;16;17;4;22;24;13
13;10;11;7;8;6;23;2;3;14;5;1;9;21;15;18;12;19;20;26;16;17;4;22;24;25;162;5494853
162;5463714;25;10;11;7;8;6;23;2;3;14;5;1;9;21;15;18;12;19;20;26;16;17;4;22;24;13
25;10;11;7;8;6;23;2;19;14;5;1;9;21;15;18;12;3;20;26;16;17;4;22;24;13;162;5496932
162;5463714;25;10;11;7;8;6;23;2;3;14;5;1;9;21;15;18;12;19;20;26;16;17;4;22;24;13
25;6;11;7;8;10;23;2;3;14;5;1;9;21;15;18;12;19;20;26;16;17;4;22;24;13;162;5469515
163;5463714;25;10;11;7;8;6;23;2;3;14;5;1;9;21;15;18;12;19;20;26;16;17;4;22;24;13
25;10;11;7;8;6;23;2;3;14;5;1;22;21;15;18;12;19;20;26;16;17;4;9;24;13;163;5553130
163;5463714;25;10;11;7;8;6;23;2;3;14;5;1;9;21;15;18;12;19;20;26;16;17;4;22;24;13
25;10;11;7;8;6;23;9;3;14;5;1;2;21;15;18;12;19;20;26;16;17;4;22;24;13;163;5563367
163;5463714;25;10;11;7;8;6;23;2;3;14;5;1;9;21;15;18;12;19;20;26;16;17;4;22;24;13
9;10;11;7;8;6;23;2;3;14;5;1;25;21;15;18;12;19;20;26;16;17;4;22;24;13;163;5563733
163;5463714;25;10;11;7;8;6;23;2;3;14;5;1;9;21;15;18;12;19;20;26;16;17;4;22;24;13
