"X1";"X288";"X31";"X12";"X61";"X4";"X54";"X16";"X39";"X36";"X7";"X10";"X21";"X48";"X15";"X63";"X60";"X37";"X47";"X26";"X27";"X50";"X18";"X32";"X44";"X62";"X5";"X6";"X9";"X34";"X43";"X25";"X56";"X13";"X51";"X19";"X24";"X57";"X49";"X52";"X46";"X41";"X20";"X17";"X40";"X58";"X23";"X53";"X33";"X1.1";"X35";"X64";"X42";"X45";"X55";"X22";"X2";"X38";"X28";"X11";"X8";"X3";"X59";"X29";"X14";"X30"
47;21;25;14;10;44;50;51;28;16;56;48;39;36;8;42;27;35;61;19;3;29;7;12;43;49;13;60;64;17;5;22;59;11;24;9;41;30;40;26;34;57;54;52;18;55;33;20;23;4;53;63;46;2;38;15;32;62;31;58;1;45;37;6;32;282
32;282;47;21;25;14;10;44;50;51;28;16;56;48;39;36;8;42;27;35;61;19;3;29;7;12;43;49;13;60;64;17;5;22;59;11;24;9;41;30;40;26;34;57;54;52;18;55;33;20;23;4;53;63;46;2;38;15;32;62;31;58;1;45;37;6
47;21;25;14;10;53;50;51;28;16;56;48;39;36;8;42;27;35;61;19;3;29;7;12;43;49;13;60;64;17;5;22;59;11;24;9;41;30;40;26;34;57;54;52;18;55;33;20;23;4;44;63;46;2;38;15;32;62;31;58;1;45;37;6;32;286
32;286;47;21;25;14;10;53;50;51;28;16;56;48;39;36;8;42;27;35;61;19;3;29;7;12;43;49;13;60;64;17;5;22;59;11;24;9;41;30;40;26;34;57;54;52;18;55;33;20;23;4;44;63;46;2;38;15;32;62;31;58;1;45;37;6
47;21;25;14;10;53;50;51;28;16;56;48;39;36;34;42;27;35;61;19;3;29;7;12;43;49;13;60;64;17;5;22;59;11;24;9;41;30;40;26;8;57;54;52;18;55;33;20;23;4;44;63;46;2;38;15;32;62;31;58;1;45;37;6;32;280
32;280;47;21;25;14;10;53;50;51;28;16;56;48;39;36;34;42;27;35;61;19;3;29;7;12;43;49;13;60;64;17;5;22;59;11;24;9;41;30;40;26;8;57;54;52;18;55;33;20;23;4;44;63;46;2;38;15;32;62;31;58;1;45;37;6
47;21;25;14;10;53;50;51;28;16;56;48;39;36;34;42;27;35;61;19;3;29;7;12;43;49;13;44;64;17;5;22;59;11;24;9;41;30;40;26;8;57;54;52;18;55;33;20;23;4;60;63;46;2;38;15;32;62;31;58;1;45;37;6;32;284
32;280;47;21;25;14;10;53;50;51;28;16;56;48;39;36;34;42;27;35;61;19;3;29;7;12;43;49;13;60;64;17;5;22;59;11;24;9;41;30;40;26;8;57;54;52;18;55;33;20;23;4;44;63;46;2;38;15;32;62;31;58;1;45;37;6
47;21;58;14;10;53;50;51;28;16;56;48;39;36;34;42;27;35;61;19;3;29;7;12;43;49;13;60;64;17;5;22;59;11;24;9;41;30;40;26;8;57;54;52;18;55;33;20;23;4;44;63;46;2;38;15;32;62;31;25;1;45;37;6;32;284
32;284;47;21;58;14;10;53;50;51;28;16;56;48;39;36;34;42;27;35;61;19;3;29;7;12;43;49;13;60;64;17;5;22;59;11;24;9;41;30;40;26;8;57;54;52;18;55;33;20;23;4;44;63;46;2;38;15;32;62;31;25;1;45;37;6
47;21;58;14;10;46;50;51;28;16;56;48;39;36;34;42;27;35;61;19;3;29;7;12;43;49;13;60;64;17;5;22;59;11;24;9;41;30;40;26;8;57;54;52;18;55;33;20;23;4;44;63;53;2;38;15;32;62;31;25;1;45;37;6;32;292
32;292;47;21;58;14;10;46;50;51;28;16;56;48;39;36;34;42;27;35;61;19;3;29;7;12;43;49;13;60;64;17;5;22;59;11;24;9;41;30;40;26;8;57;54;52;18;55;33;20;23;4;44;63;53;2;38;15;32;62;31;25;1;45;37;6
47;21;58;14;10;46;50;27;28;16;56;48;39;36;34;42;51;35;61;19;3;29;7;12;43;49;13;60;64;17;5;22;59;11;24;9;41;30;40;26;8;57;54;52;18;55;33;20;23;4;44;63;53;2;38;15;32;62;31;25;1;45;37;6;32;292
32;292;47;21;58;14;10;46;50;27;28;16;56;48;39;36;34;42;51;35;61;19;3;29;7;12;43;49;13;60;64;17;5;22;59;11;24;9;41;30;40;26;8;57;54;52;18;55;33;20;23;4;44;63;53;2;38;15;32;62;31;25;1;45;37;6
47;21;58;14;10;46;50;27;28;16;56;48;39;36;34;42;51;53;61;19;3;29;7;12;43;49;13;60;64;17;5;22;59;11;24;9;41;30;40;26;8;57;54;52;18;55;33;20;23;4;44;63;35;2;38;15;32;62;31;25;1;45;37;6;32;292
32;292;47;21;58;14;10;46;50;27;28;16;56;48;39;36;34;42;51;53;61;19;3;29;7;12;43;49;13;60;64;17;5;22;59;11;24;9;41;30;40;26;8;57;54;52;18;55;33;20;23;4;44;63;35;2;38;15;32;62;31;25;1;45;37;6
47;21;58;14;10;46;50;27;28;16;56;48;39;36;34;42;51;53;61;19;3;29;7;12;43;49;13;60;64;17;5;22;59;11;24;9;41;30;40;26;8;57;54;52;18;55;33;20;23;4;31;63;35;2;38;15;32;62;44;25;1;45;37;6;32;292
32;292;47;21;58;14;10;46;50;27;28;16;56;48;39;36;34;42;51;53;61;19;3;29;7;12;43;49;13;60;64;17;5;22;59;11;24;9;41;30;40;26;8;57;54;52;18;55;33;20;23;4;31;63;35;2;38;15;32;62;44;25;1;45;37;6
47;21;58;14;10;46;50;27;28;16;56;48;39;36;34;42;51;53;61;19;3;29;7;12;43;49;13;60;64;17;5;22;59;11;24;9;41;30;40;26;8;57;54;52;18;55;35;20;23;4;31;63;33;2;38;15;32;62;44;25;1;45;37;6;32;292
32;292;47;21;58;14;10;46;50;27;28;16;56;48;39;36;34;42;51;53;61;19;3;29;7;12;43;49;13;60;64;17;5;22;59;11;24;9;41;30;40;26;8;57;54;52;18;55;35;20;23;4;31;63;33;2;38;15;32;62;44;25;1;45;37;6
47;21;58;14;10;46;50;27;28;16;56;48;39;36;34;42;51;53;61;19;3;29;7;12;43;49;13;60;64;17;5;22;59;11;24;9;41;30;40;26;8;63;54;52;18;55;35;20;23;4;31;57;33;2;38;15;32;62;44;25;1;45;37;6;32;292
32;292;47;21;58;14;10;46;50;27;28;16;56;48;39;36;34;42;51;53;61;19;3;29;7;12;43;49;13;60;64;17;5;22;59;11;24;9;41;30;40;26;8;63;54;52;18;55;35;20;23;4;31;57;33;2;38;15;32;62;44;25;1;45;37;6
47;21;58;14;10;46;50;27;28;16;56;48;39;36;34;42;51;53;61;19;3;29;7;12;55;49;13;60;64;17;5;22;59;11;24;9;41;30;40;26;8;63;54;52;18;43;35;20;23;4;31;57;33;2;38;15;32;62;44;25;1;45;37;6;32;288
33;288;47;21;58;14;10;46;50;27;28;16;56;48;39;36;34;42;51;53;61;19;3;29;7;12;55;49;13;60;64;17;5;22;59;11;24;9;41;30;40;26;8;63;54;52;18;43;35;20;23;4;31;57;33;2;38;15;32;62;44;25;1;45;37;6
47;21;58;14;10;46;50;27;28;16;56;48;39;36;34;42;51;53;61;64;3;29;7;12;55;49;13;60;19;17;5;22;59;11;24;9;41;30;40;26;8;63;54;52;18;43;35;20;23;4;31;57;33;2;38;15;32;62;44;25;1;45;37;6;33;280
33;280;47;21;58;14;10;46;50;27;28;16;56;48;39;36;34;42;51;53;61;64;3;29;7;12;55;49;13;60;19;17;5;22;59;11;24;9;41;30;40;26;8;63;54;52;18;43;35;20;23;4;31;57;33;2;38;15;32;62;44;25;1;45;37;6
47;21;58;14;10;46;50;27;28;16;56;48;39;36;34;42;51;53;61;64;3;29;7;12;55;49;13;60;19;17;5;22;59;11;24;9;41;30;40;26;8;63;54;52;18;43;35;20;23;4;31;45;33;2;38;15;32;62;44;25;1;57;37;6;33;280
33;280;47;21;58;14;10;46;50;27;28;16;56;48;39;36;34;42;51;53;61;64;3;29;7;12;55;49;13;60;19;17;5;22;59;11;24;9;41;30;40;26;8;63;54;52;18;43;35;20;23;4;31;45;33;2;38;15;32;62;44;25;1;57;37;6
47;21;58;14;10;46;50;27;28;16;56;48;39;36;34;43;51;53;61;64;3;29;7;12;55;49;13;60;19;17;5;22;59;11;24;9;41;30;40;26;8;63;54;52;18;42;35;20;23;4;31;45;33;2;38;15;32;62;44;25;1;57;37;6;33;280
33;280;47;21;58;14;10;46;50;27;28;16;56;48;39;36;34;43;51;53;61;64;3;29;7;12;55;49;13;60;19;17;5;22;59;11;24;9;41;30;40;26;8;63;54;52;18;42;35;20;23;4;31;45;33;2;38;15;32;62;44;25;1;57;37;6
47;21;58;14;10;46;50;27;28;16;56;48;39;36;34;43;51;53;60;64;3;29;7;12;55;49;13;61;19;17;5;22;59;11;24;9;41;30;40;26;8;63;54;52;18;42;35;20;23;4;31;45;33;2;38;15;32;62;44;25;1;57;37;6;33;256
33;256;47;21;58;14;10;46;50;27;28;16;56;48;39;36;34;43;51;53;60;64;3;29;7;12;55;49;13;61;19;17;5;22;59;11;24;9;41;30;40;26;8;63;54;52;18;42;35;20;23;4;31;45;33;2;38;15;32;62;44;25;1;57;37;6
47;21;58;14;19;46;50;27;28;16;56;48;39;36;34;43;51;53;60;64;3;29;7;12;55;49;13;61;10;17;5;22;59;11;24;9;41;30;40;26;8;63;54;52;18;42;35;20;23;4;31;45;33;2;38;15;32;62;44;25;1;57;37;6;33;256
33;256;47;21;58;14;19;46;50;27;28;16;56;48;39;36;34;43;51;53;60;64;3;29;7;12;55;49;13;61;10;17;5;22;59;11;24;9;41;30;40;26;8;63;54;52;18;42;35;20;23;4;31;45;33;2;38;15;32;62;44;25;1;57;37;6
47;21;58;14;19;46;25;27;28;16;56;48;39;36;34;43;51;53;60;64;3;29;7;12;55;49;13;61;10;17;5;22;59;11;24;9;41;30;40;26;8;63;54;52;18;42;35;20;23;4;31;45;33;2;38;15;32;62;44;50;1;57;37;6;33;256
33;256;47;21;58;14;19;46;25;27;28;16;56;48;39;36;34;43;51;53;60;64;3;29;7;12;55;49;13;61;10;17;5;22;59;11;24;9;41;30;40;26;8;63;54;52;18;42;35;20;23;4;31;45;33;2;38;15;32;62;44;50;1;57;37;6
47;21;58;14;40;46;25;27;28;16;56;48;39;36;34;43;51;53;60;64;3;29;7;12;55;49;13;61;10;17;5;22;59;11;24;9;41;30;19;26;8;63;54;52;18;42;35;20;23;4;31;45;33;2;38;15;32;62;44;50;1;57;37;6;33;256
33;256;47;21;58;14;40;46;25;27;28;16;56;48;39;36;34;43;51;53;60;64;3;29;7;12;55;49;13;61;10;17;5;22;59;11;24;9;41;30;19;26;8;63;54;52;18;42;35;20;23;4;31;45;33;2;38;15;32;62;44;50;1;57;37;6
47;21;58;14;40;46;25;27;28;16;56;48;39;36;34;43;51;53;60;64;3;29;7;12;55;49;13;61;10;17;5;22;59;11;24;9;41;30;19;26;8;63;54;35;18;42;52;20;23;4;31;45;33;2;38;15;32;62;44;50;1;57;37;6;33;260
33;260;47;21;58;14;40;46;25;27;28;16;56;48;39;36;34;43;51;53;60;64;3;29;7;12;55;49;13;61;10;17;5;22;59;11;24;9;41;30;19;26;8;63;54;35;18;42;52;20;23;4;31;45;33;2;38;15;32;62;44;50;1;57;37;6
47;21;58;14;40;46;25;27;28;16;56;48;39;36;34;43;51;53;60;64;3;29;7;12;55;49;13;61;10;17;5;22;59;11;24;9;41;30;19;26;18;63;54;35;8;42;52;20;23;4;31;45;33;2;38;15;32;62;44;50;1;57;37;6;33;260
33;260;47;21;58;14;40;46;25;27;28;16;56;48;39;36;34;43;51;53;60;64;3;29;7;12;55;49;13;61;10;17;5;22;59;11;24;9;41;30;19;26;18;63;54;35;8;42;52;20;23;4;31;45;33;2;38;15;32;62;44;50;1;57;37;6
47;21;58;14;8;46;25;27;28;16;56;48;39;36;34;43;51;53;60;64;3;29;7;12;55;49;13;61;10;17;5;22;59;11;24;9;41;30;19;26;18;63;54;35;40;42;52;20;23;4;31;45;33;2;38;15;32;62;44;50;1;57;37;6;33;260
33;260;47;21;58;14;8;46;25;27;28;16;56;48;39;36;34;43;51;53;60;64;3;29;7;12;55;49;13;61;10;17;5;22;59;11;24;9;41;30;19;26;18;63;54;35;40;42;52;20;23;4;31;45;33;2;38;15;32;62;44;50;1;57;37;6
25;21;58;14;8;46;47;27;28;16;56;48;39;36;34;43;51;53;60;64;3;29;7;12;55;49;13;61;10;17;5;22;59;11;24;9;41;30;19;26;18;63;54;35;40;42;52;20;23;4;31;45;33;2;38;15;32;62;44;50;1;57;37;6;33;260
33;260;25;21;58;14;8;46;47;27;28;16;56;48;39;36;34;43;51;53;60;64;3;29;7;12;55;49;13;61;10;17;5;22;59;11;24;9;41;30;19;26;18;63;54;35;40;42;52;20;23;4;31;45;33;2;38;15;32;62;44;50;1;57;37;6
25;21;58;14;8;46;47;27;34;16;56;48;39;36;28;43;51;53;60;64;3;29;7;12;55;49;13;61;10;17;5;22;59;11;24;9;41;30;19;26;18;63;54;35;40;42;52;20;23;4;31;45;33;2;38;15;32;62;44;50;1;57;37;6;33;268
33;268;25;21;58;14;8;46;47;27;34;16;56;48;39;36;28;43;51;53;60;64;3;29;7;12;55;49;13;61;10;17;5;22;59;11;24;9;41;30;19;26;18;63;54;35;40;42;52;20;23;4;31;45;33;2;38;15;32;62;44;50;1;57;37;6
25;21;58;14;8;46;47;27;34;16;56;48;39;36;28;43;51;53;60;64;3;29;7;12;55;49;13;61;10;17;5;22;59;11;24;9;41;30;19;20;18;63;54;35;40;42;52;26;23;4;31;45;33;2;38;15;32;62;44;50;1;57;37;6;33;268
33;268;25;21;58;14;8;46;47;27;34;16;56;48;39;36;28;43;51;53;60;64;3;29;7;12;55;49;13;61;10;17;5;22;59;11;24;9;41;30;19;20;18;63;54;35;40;42;52;26;23;4;31;45;33;2;38;15;32;62;44;50;1;57;37;6
25;21;58;14;8;46;47;27;34;16;56;48;39;36;28;43;51;53;60;64;3;29;7;12;55;49;13;61;10;17;5;22;9;11;24;59;41;30;19;20;18;63;54;35;40;42;52;26;23;4;31;45;33;2;38;15;32;62;44;50;1;57;37;6;33;270
33;268;25;21;58;14;8;46;47;27;34;16;56;48;39;36;28;43;51;53;60;64;3;29;7;12;55;49;13;61;10;17;5;22;59;11;24;9;41;30;19;20;18;63;54;35;40;42;52;26;23;4;31;45;33;2;38;15;32;62;44;50;1;57;37;6
25;21;58;14;8;46;47;27;34;16;56;48;39;36;28;43;51;53;60;64;3;29;7;12;55;49;13;61;10;17;5;22;59;11;24;9;57;30;19;20;18;63;54;35;40;42;52;26;23;4;31;45;33;2;38;15;32;62;44;50;1;41;37;6;33;268
33;268;25;21;58;14;8;46;47;27;34;16;56;48;39;36;28;43;51;53;60;64;3;29;7;12;55;49;13;61;10;17;5;22;59;11;24;9;57;30;19;20;18;63;54;35;40;42;52;26;23;4;31;45;33;2;38;15;32;62;44;50;1;41;37;6
25;21;58;14;8;46;47;27;36;16;56;48;39;34;28;43;51;53;60;64;3;29;7;12;55;49;13;61;10;17;5;22;59;11;24;9;57;30;19;20;18;63;54;35;40;42;52;26;23;4;31;45;33;2;38;15;32;62;44;50;1;41;37;6;33;276
33;276;25;21;58;14;8;46;47;27;36;16;56;48;39;34;28;43;51;53;60;64;3;29;7;12;55;49;13;61;10;17;5;22;59;11;24;9;57;30;19;20;18;63;54;35;40;42;52;26;23;4;31;45;33;2;38;15;32;62;44;50;1;41;37;6
25;21;58;14;8;5;47;27;36;16;56;48;39;34;28;43;51;53;60;64;3;29;7;12;55;49;13;61;10;17;46;22;59;11;24;9;57;30;19;20;18;63;54;35;40;42;52;26;23;4;31;45;33;2;38;15;32;62;44;50;1;41;37;6;33;292
33;292;25;21;58;14;8;5;47;27;36;16;56;48;39;34;28;43;51;53;60;64;3;29;7;12;55;49;13;61;10;17;46;22;59;11;24;9;57;30;19;20;18;63;54;35;40;42;52;26;23;4;31;45;33;2;38;15;32;62;44;50;1;41;37;6
25;21;58;14;8;5;47;27;36;16;56;48;39;34;28;43;51;53;60;64;3;29;7;12;55;10;13;61;49;17;46;22;59;11;24;9;57;30;19;20;18;63;54;35;40;42;52;26;23;4;31;45;33;2;38;15;32;62;44;50;1;41;37;6;33;292
33;292;25;21;58;14;8;5;47;27;36;16;56;48;39;34;28;43;51;53;60;64;3;29;7;12;55;10;13;61;49;17;46;22;59;11;24;9;57;30;19;20;18;63;54;35;40;42;52;26;23;4;31;45;33;2;38;15;32;62;44;50;1;41;37;6
60;21;58;14;8;5;47;27;36;16;56;48;39;34;28;43;51;53;25;64;3;29;7;12;55;10;13;61;49;17;46;22;59;11;24;9;57;30;19;20;18;63;54;35;40;42;52;26;23;4;31;45;33;2;38;15;32;62;44;50;1;41;37;6;33;300
33;300;60;21;58;14;8;5;47;27;36;16;56;48;39;34;28;43;51;53;25;64;3;29;7;12;55;10;13;61;49;17;46;22;59;11;24;9;57;30;19;20;18;63;54;35;40;42;52;26;23;4;31;45;33;2;38;15;32;62;44;50;1;41;37;6
60;21;58;14;8;5;47;27;36;16;56;48;39;34;28;43;51;33;25;64;3;29;7;12;55;10;13;61;49;17;46;22;59;11;24;9;57;30;19;20;18;63;54;35;40;42;52;26;23;4;31;45;53;2;38;15;32;62;44;50;1;41;37;6;33;300
34;300;60;21;58;14;8;5;47;27;36;16;56;48;39;34;28;43;51;33;25;64;3;29;7;12;55;10;13;61;49;17;46;22;59;11;24;9;57;30;19;20;18;63;54;35;40;42;52;26;23;4;31;45;53;2;38;15;32;62;44;50;1;41;37;6
9;21;58;14;8;5;47;27;36;16;56;48;39;34;28;43;51;33;25;64;3;29;7;12;55;10;13;61;49;17;46;22;59;11;24;60;57;30;19;20;18;63;54;35;40;42;52;26;23;4;31;45;53;2;38;15;32;62;44;50;1;41;37;6;34;300
34;300;9;21;58;14;8;5;47;27;36;16;56;48;39;34;28;43;51;33;25;64;3;29;7;12;55;10;13;61;49;17;46;22;59;11;24;60;57;30;19;20;18;63;54;35;40;42;52;26;23;4;31;45;53;2;38;15;32;62;44;50;1;41;37;6
9;21;58;14;8;5;47;13;36;16;56;48;39;34;28;43;51;33;25;64;3;29;7;12;55;10;27;61;49;17;46;22;59;11;24;60;57;30;19;20;18;63;54;35;40;42;52;26;23;4;31;45;53;2;38;15;32;62;44;50;1;41;37;6;34;288
34;288;9;21;58;14;8;5;47;13;36;16;56;48;39;34;28;43;51;33;25;64;3;29;7;12;55;10;27;61;49;17;46;22;59;11;24;60;57;30;19;20;18;63;54;35;40;42;52;26;23;4;31;45;53;2;38;15;32;62;44;50;1;41;37;6
9;21;58;14;8;5;47;13;36;16;61;48;39;34;28;43;51;33;25;64;3;29;7;12;55;10;27;56;49;17;46;22;59;11;24;60;57;30;19;20;18;63;54;35;40;42;52;26;23;4;31;45;53;2;38;15;32;62;44;50;1;41;37;6;34;276
34;276;9;21;58;14;8;5;47;13;36;16;61;48;39;34;28;43;51;33;25;64;3;29;7;12;55;10;27;56;49;17;46;22;59;11;24;60;57;30;19;20;18;63;54;35;40;42;52;26;23;4;31;45;53;2;38;15;32;62;44;50;1;41;37;6
9;21;58;14;8;5;47;13;36;16;61;48;44;34;28;43;51;33;25;64;3;29;7;12;55;10;27;56;49;17;46;22;59;11;24;60;57;30;19;20;18;63;54;35;40;42;52;26;23;4;31;45;53;2;38;15;32;62;39;50;1;41;37;6;34;276
34;276;9;21;58;14;8;5;47;13;36;16;61;48;44;34;28;43;51;33;25;64;3;29;7;12;55;10;27;56;49;17;46;22;59;11;24;60;57;30;19;20;18;63;54;35;40;42;52;26;23;4;31;45;53;2;38;15;32;62;39;50;1;41;37;6
9;21;58;14;8;5;47;13;36;16;61;48;44;34;28;43;51;33;25;64;3;29;7;12;55;10;27;56;49;17;46;22;59;11;24;60;57;30;19;20;18;63;54;42;40;35;52;26;23;4;31;45;53;2;38;15;32;62;39;50;1;41;37;6;34;276
34;276;9;21;58;14;8;5;47;13;36;16;61;48;44;34;28;43;51;33;25;64;3;29;7;12;55;10;27;56;49;17;46;22;59;11;24;60;57;30;19;20;18;63;54;42;40;35;52;26;23;4;31;45;53;2;38;15;32;62;39;50;1;41;37;6
9;21;58;14;8;5;47;13;36;16;31;48;44;34;28;43;51;33;25;64;3;29;7;12;55;10;27;56;49;17;46;22;59;11;24;60;57;30;19;20;18;63;54;42;40;35;52;26;23;4;61;45;53;2;38;15;32;62;39;50;1;41;37;6;34;280
34;280;9;21;58;14;8;5;47;13;36;16;31;48;44;34;28;43;51;33;25;64;3;29;7;12;55;10;27;56;49;17;46;22;59;11;24;60;57;30;19;20;18;63;54;42;40;35;52;26;23;4;61;45;53;2;38;15;32;62;39;50;1;41;37;6
9;21;58;14;8;5;47;13;36;16;31;48;44;34;28;43;51;33;25;64;3;29;7;2;55;10;27;56;49;17;46;22;59;11;24;60;57;30;19;20;18;63;54;42;40;35;52;26;23;4;61;45;53;12;38;15;32;62;39;50;1;41;37;6;34;280
34;280;9;21;58;14;8;5;47;13;36;16;31;48;44;34;28;43;51;33;25;64;3;29;7;2;55;10;27;56;49;17;46;22;59;11;24;60;57;30;19;20;18;63;54;42;40;35;52;26;23;4;61;45;53;12;38;15;32;62;39;50;1;41;37;6
9;21;58;14;8;5;47;13;36;16;31;48;44;34;45;43;51;33;25;64;3;29;7;2;55;10;27;56;49;17;46;22;59;11;24;60;57;30;19;20;18;63;54;42;40;35;52;26;23;4;61;28;53;12;38;15;32;62;39;50;1;41;37;6;34;266
34;266;9;21;58;14;8;5;47;13;36;16;31;48;44;34;45;43;51;33;25;64;3;29;7;2;55;10;27;56;49;17;46;22;59;11;24;60;57;30;19;20;18;63;54;42;40;35;52;26;23;4;61;28;53;12;38;15;32;62;39;50;1;41;37;6
9;21;58;14;8;5;47;13;36;16;30;48;44;34;45;43;51;33;25;64;3;29;7;2;55;10;27;56;49;17;46;22;59;11;24;60;57;31;19;20;18;63;54;42;40;35;52;26;23;4;61;28;53;12;38;15;32;62;39;50;1;41;37;6;34;266
34;266;9;21;58;14;8;5;47;13;36;16;30;48;44;34;45;43;51;33;25;64;3;29;7;2;55;10;27;56;49;17;46;22;59;11;24;60;57;31;19;20;18;63;54;42;40;35;52;26;23;4;61;28;53;12;38;15;32;62;39;50;1;41;37;6
9;21;58;14;8;5;47;13;36;16;30;48;44;34;45;43;51;33;25;64;3;29;7;2;55;10;27;37;49;17;46;22;59;11;24;60;57;31;19;20;18;63;54;42;40;35;52;26;23;4;61;28;53;12;38;15;32;62;39;50;1;41;56;6;34;266
34;266;9;21;58;14;8;5;47;13;36;16;30;48;44;34;45;43;51;33;25;64;3;29;7;2;55;10;27;37;49;17;46;22;59;11;24;60;57;31;19;20;18;63;54;42;40;35;52;26;23;4;61;28;53;12;38;15;32;62;39;50;1;41;56;6
9;21;58;14;8;5;47;13;36;16;30;48;26;34;45;43;51;33;25;64;3;29;7;2;55;10;27;37;49;17;46;22;59;11;24;60;57;31;19;20;18;63;54;42;40;35;52;44;23;4;61;28;53;12;38;15;32;62;39;50;1;41;56;6;34;266
34;266;9;21;58;14;8;5;47;13;36;16;30;48;26;34;45;43;51;33;25;64;3;29;7;2;55;10;27;37;49;17;46;22;59;11;24;60;57;31;19;20;18;63;54;42;40;35;52;44;23;4;61;28;53;12;38;15;32;62;39;50;1;41;56;6
9;21;58;14;8;5;47;13;36;16;30;48;26;34;45;43;51;33;25;64;3;29;7;2;55;10;27;37;49;17;46;22;59;11;24;60;57;31;19;40;18;63;54;42;20;35;52;44;23;4;61;28;53;12;38;15;32;62;39;50;1;41;56;6;34;266
34;266;9;21;58;14;8;5;47;13;36;16;30;48;26;34;45;43;51;33;25;64;3;29;7;2;55;10;27;37;49;17;46;22;59;11;24;60;57;31;19;40;18;63;54;42;20;35;52;44;23;4;61;28;53;12;38;15;32;62;39;50;1;41;56;6
9;21;58;14;8;5;47;13;36;16;30;48;26;34;45;43;40;33;25;64;3;29;7;2;55;10;27;37;49;17;46;22;59;11;24;60;57;31;19;51;18;63;54;42;20;35;52;44;23;4;61;28;53;12;38;15;32;62;39;50;1;41;56;6;34;262
34;262;9;21;58;14;8;5;47;13;36;16;30;48;26;34;45;43;40;33;25;64;3;29;7;2;55;10;27;37;49;17;46;22;59;11;24;60;57;31;19;51;18;63;54;42;20;35;52;44;23;4;61;28;53;12;38;15;32;62;39;50;1;41;56;6
9;21;58;14;8;17;47;13;36;16;30;48;26;34;45;43;40;33;25;64;3;29;7;2;55;10;27;37;49;5;46;22;59;11;24;60;57;31;19;51;18;63;54;42;20;35;52;44;23;4;61;28;53;12;38;15;32;62;39;50;1;41;56;6;34;270
34;270;9;21;58;14;8;17;47;13;36;16;30;48;26;34;45;43;40;33;25;64;3;29;7;2;55;10;27;37;49;5;46;22;59;11;24;60;57;31;19;51;18;63;54;42;20;35;52;44;23;4;61;28;53;12;38;15;32;62;39;50;1;41;56;6
9;21;15;14;8;17;47;13;36;16;30;48;26;34;45;43;40;33;25;64;3;29;7;2;55;10;27;37;49;5;46;22;59;11;24;60;57;31;19;51;18;63;54;42;20;35;52;44;23;4;61;28;53;12;38;58;32;62;39;50;1;41;56;6;34;264
34;264;9;21;15;14;8;17;47;13;36;16;30;48;26;34;45;43;40;33;25;64;3;29;7;2;55;10;27;37;49;5;46;22;59;11;24;60;57;31;19;51;18;63;54;42;20;35;52;44;23;4;61;28;53;12;38;58;32;62;39;50;1;41;56;6
9;21;15;14;8;17;47;13;36;16;30;48;26;34;45;43;40;33;44;64;3;29;7;2;55;10;27;37;49;5;46;22;59;11;24;60;57;31;19;51;18;63;54;42;20;35;52;25;23;4;61;28;53;12;38;58;32;62;39;50;1;41;56;6;34;260
34;260;9;21;15;14;8;17;47;13;36;16;30;48;26;34;45;43;40;33;44;64;3;29;7;2;55;10;27;37;49;5;46;22;59;11;24;60;57;31;19;51;18;63;54;42;20;35;52;25;23;4;61;28;53;12;38;58;32;62;39;50;1;41;56;6
9;21;22;14;8;17;47;13;36;16;30;48;26;34;45;43;40;33;44;64;3;29;7;2;55;10;27;37;49;5;46;15;59;11;24;60;57;31;19;51;18;63;54;42;20;35;52;25;23;4;61;28;53;12;38;58;32;62;39;50;1;41;56;6;34;260
34;260;9;21;22;14;8;17;47;13;36;16;30;48;26;34;45;43;40;33;44;64;3;29;7;2;55;10;27;37;49;5;46;15;59;11;24;60;57;31;19;51;18;63;54;42;20;35;52;25;23;4;61;28;53;12;38;58;32;62;39;50;1;41;56;6
9;21;22;14;8;17;47;13;36;16;30;48;26;34;45;43;40;33;44;64;3;29;7;2;55;10;27;37;49;5;46;15;59;11;24;60;57;58;19;51;18;63;54;42;20;35;52;25;23;4;61;28;53;12;38;31;32;62;39;50;1;41;56;6;34;260
34;260;9;21;22;14;8;17;47;13;36;16;30;48;26;34;45;43;40;33;44;64;3;29;7;2;55;10;27;37;49;5;46;15;59;11;24;60;57;58;19;51;18;63;54;42;20;35;52;25;23;4;61;28;53;12;38;31;32;62;39;50;1;41;56;6
42;21;22;14;8;17;47;13;36;16;30;48;26;34;45;43;40;33;44;64;3;29;7;2;55;10;27;37;49;5;46;15;59;11;24;60;57;58;19;51;18;63;54;9;20;35;52;25;23;4;61;28;53;12;38;31;32;62;39;50;1;41;56;6;34;264
34;264;42;21;22;14;8;17;47;13;36;16;30;48;26;34;45;43;40;33;44;64;3;29;7;2;55;10;27;37;49;5;46;15;59;11;24;60;57;58;19;51;18;63;54;9;20;35;52;25;23;4;61;28;53;12;38;31;32;62;39;50;1;41;56;6
42;21;22;14;8;17;47;13;36;16;30;48;26;34;45;43;40;33;44;64;3;29;7;2;55;10;27;37;49;5;57;15;59;11;24;60;46;58;19;51;18;63;54;9;20;35;52;25;23;4;61;28;53;12;38;31;32;62;39;50;1;41;56;6;34;252
35;252;42;21;22;14;8;17;47;13;36;16;30;48;26;34;45;43;40;33;44;64;3;29;7;2;55;10;27;37;49;5;57;15;59;11;24;60;46;58;19;51;18;63;54;9;20;35;52;25;23;4;61;28;53;12;38;31;32;62;39;50;1;41;56;6
