"X1";"X294";"X50";"X62";"X49";"X55";"X20";"X32";"X53";"X41";"X1.1";"X48";"X54";"X57";"X40";"X27";"X63";"X51";"X2";"X34";"X23";"X43";"X33";"X19";"X26";"X29";"X61";"X22";"X44";"X58";"X64";"X14";"X30";"X16";"X18";"X31";"X56";"X21";"X37";"X10";"X6";"X17";"X15";"X28";"X60";"X11";"X8";"X46";"X5";"X24";"X13";"X42";"X47";"X45";"X35";"X39";"X25";"X59";"X12";"X7";"X52";"X9";"X4";"X3";"X36";"X38"
31;242;63;16;1;23;58;33;4;50;31;56;8;49;10;37;52;61;18;51;5;27;46;13;24;30;26;35;45;54;64;20;43;22;34;40;29;39;7;42;41;21;44;55;17;62;47;36;60;15;57;25;32;53;59;14;19;6;38;28;11;3;48;12;9;2
63;16;1;23;58;33;4;50;31;56;8;49;10;37;52;61;18;51;5;27;46;13;24;30;26;35;45;54;64;20;43;22;34;40;29;39;7;42;41;21;44;55;17;62;48;36;60;15;57;25;32;53;59;14;19;6;38;28;11;3;47;12;9;2;31;242
31;242;63;16;1;23;58;33;4;50;31;56;8;49;10;37;52;61;18;51;5;27;46;13;24;30;26;35;45;54;64;20;43;22;34;40;29;39;7;42;41;21;44;55;17;62;48;36;60;15;57;25;32;53;59;14;19;6;38;28;11;3;47;12;9;2
63;16;1;23;58;33;4;40;31;56;8;49;10;37;52;61;18;51;5;27;46;13;24;30;26;35;45;54;64;20;43;22;34;50;29;39;7;42;41;21;44;55;17;62;48;36;60;15;57;25;32;53;59;14;19;6;38;28;11;3;47;12;9;2;31;234
31;234;63;16;1;23;58;33;4;40;31;56;8;49;10;37;52;61;18;51;5;27;46;13;24;30;26;35;45;54;64;20;43;22;34;50;29;39;7;42;41;21;44;55;17;62;48;36;60;15;57;25;32;53;59;14;19;6;38;28;11;3;47;12;9;2
63;16;1;26;58;33;4;40;31;56;8;49;10;37;52;61;18;51;5;27;46;13;24;30;23;35;45;54;64;20;43;22;34;50;29;39;7;42;41;21;44;55;17;62;48;36;60;15;57;25;32;53;59;14;19;6;38;28;11;3;47;12;9;2;31;238
31;238;63;16;1;26;58;33;4;40;31;56;8;49;10;37;52;61;18;51;5;27;46;13;24;30;23;35;45;54;64;20;43;22;34;50;29;39;7;42;41;21;44;55;17;62;48;36;60;15;57;25;32;53;59;14;19;6;38;28;11;3;47;12;9;2
63;16;1;26;58;33;4;40;31;56;8;49;10;37;52;61;18;51;5;50;46;13;24;30;23;35;45;54;64;20;43;22;34;27;29;39;7;42;41;21;44;55;17;62;48;36;60;15;57;25;32;53;59;14;19;6;38;28;11;3;47;12;9;2;31;234
31;234;63;16;1;26;58;33;4;40;31;56;8;49;10;37;52;61;18;51;5;50;46;13;24;30;23;35;45;54;64;20;43;22;34;27;29;39;7;42;41;21;44;55;17;62;48;36;60;15;57;25;32;53;59;14;19;6;38;28;11;3;47;12;9;2
63;16;1;26;58;33;4;40;31;56;8;49;10;37;52;61;18;51;5;50;46;13;24;30;23;35;45;54;64;20;43;22;34;27;29;39;7;42;41;21;44;55;17;62;48;36;60;15;57;25;32;53;59;14;19;6;38;28;11;3;47;9;12;2;31;234
31;234;63;16;1;26;58;33;4;40;31;56;8;49;10;37;52;61;18;51;5;50;46;13;24;30;23;35;45;54;64;20;43;22;34;27;29;39;7;42;41;21;44;55;17;62;48;36;60;15;57;25;32;53;59;14;19;6;38;28;11;3;47;9;12;2
63;16;1;26;15;33;4;40;31;56;8;49;10;37;52;61;18;51;5;50;46;13;24;30;23;35;45;54;64;20;43;22;34;27;29;39;7;42;41;21;44;55;17;62;48;36;60;58;57;25;32;53;59;14;19;6;38;28;11;3;47;9;12;2;31;234
31;234;63;16;1;26;15;33;4;40;31;56;8;49;10;37;52;61;18;51;5;50;46;13;24;30;23;35;45;54;64;20;43;22;34;27;29;39;7;42;41;21;44;55;17;62;48;36;60;58;57;25;32;53;59;14;19;6;38;28;11;3;47;9;12;2
63;16;1;26;15;33;4;40;31;56;8;41;10;37;52;61;18;51;5;50;46;13;24;30;23;35;45;54;64;20;43;22;34;27;29;39;7;42;49;21;44;55;17;62;48;36;60;58;57;25;32;53;59;14;19;6;38;28;11;3;47;9;12;2;31;246
31;234;63;16;1;26;15;33;4;40;31;56;8;49;10;37;52;61;18;51;5;50;46;13;24;30;23;35;45;54;64;20;43;22;34;27;29;39;7;42;41;21;44;55;17;62;48;36;60;58;57;25;32;53;59;14;19;6;38;28;11;3;47;9;12;2
63;16;1;26;15;33;4;40;31;56;8;49;10;37;52;61;18;51;5;50;46;13;24;30;23;35;45;54;64;20;43;22;34;27;29;55;7;42;41;21;44;39;17;62;48;36;60;58;57;25;32;53;59;14;19;6;38;28;11;3;47;9;12;2;31;234
31;234;63;16;1;26;15;33;4;40;31;56;8;49;10;37;52;61;18;51;5;50;46;13;24;30;23;35;45;54;64;20;43;22;34;27;29;55;7;42;41;21;44;39;17;62;48;36;60;58;57;25;32;53;59;14;19;6;38;28;11;3;47;9;12;2
63;16;1;26;15;33;4;40;31;56;8;49;10;37;52;39;18;51;5;50;46;13;24;30;23;35;45;54;64;20;43;22;34;27;29;55;7;42;41;21;44;61;17;62;48;36;60;58;57;25;32;53;59;14;19;6;38;28;11;3;47;9;12;2;31;234
31;234;63;16;1;26;15;33;4;40;31;56;8;49;10;37;52;39;18;51;5;50;46;13;24;30;23;35;45;54;64;20;43;22;34;27;29;55;7;42;41;21;44;61;17;62;48;36;60;58;57;25;32;53;59;14;19;6;38;28;11;3;47;9;12;2
58;16;1;26;15;33;4;40;31;56;8;49;10;37;52;39;18;51;5;50;46;13;24;30;23;35;45;54;64;20;43;22;34;27;29;55;7;42;41;21;44;61;17;62;48;36;60;63;57;25;32;53;59;14;19;6;38;28;11;3;47;9;12;2;31;234
31;234;58;16;1;26;15;33;4;40;31;56;8;49;10;37;52;39;18;51;5;50;46;13;24;30;23;35;45;54;64;20;43;22;34;27;29;55;7;42;41;21;44;61;17;62;48;36;60;63;57;25;32;53;59;14;19;6;38;28;11;3;47;9;12;2
58;16;1;26;15;33;4;40;31;56;8;49;10;37;52;39;18;51;5;50;46;13;19;30;23;35;45;54;64;20;43;22;34;27;29;55;7;42;41;21;44;61;17;62;48;36;60;63;57;25;32;53;59;14;24;6;38;28;11;3;47;9;12;2;31;234
31;234;58;16;1;26;15;33;4;40;31;56;8;49;10;37;52;39;18;51;5;50;46;13;19;30;23;35;45;54;64;20;43;22;34;27;29;55;7;42;41;21;44;61;17;62;48;36;60;63;57;25;32;53;59;14;24;6;38;28;11;3;47;9;12;2
58;16;1;26;15;33;4;40;31;56;8;49;10;37;52;39;14;51;5;50;46;13;19;30;23;35;45;54;64;20;43;22;34;27;29;55;7;42;41;21;44;61;17;62;48;36;60;63;57;25;32;53;59;18;24;6;38;28;11;3;47;9;12;2;31;234
31;234;58;16;1;26;15;33;4;40;31;56;8;49;10;37;52;39;14;51;5;50;46;13;19;30;23;35;45;54;64;20;43;22;34;27;29;55;7;42;41;21;44;61;17;62;48;36;60;63;57;25;32;53;59;18;24;6;38;28;11;3;47;9;12;2
58;16;1;26;15;33;4;40;31;56;8;49;10;37;50;39;14;51;5;52;46;13;19;30;23;35;45;54;64;20;43;22;34;27;29;55;7;42;41;21;44;61;17;62;48;36;60;63;57;25;32;53;59;18;24;6;38;28;11;3;47;9;12;2;31;234
32;234;58;16;1;26;15;33;4;40;31;56;8;49;10;37;50;39;14;51;5;52;46;13;19;30;23;35;45;54;64;20;43;22;34;27;29;55;7;42;41;21;44;61;17;62;48;36;60;63;57;25;32;53;59;18;24;6;38;28;11;3;47;9;12;2
58;16;1;59;15;33;4;40;31;56;8;49;10;37;50;39;14;51;5;52;46;13;19;30;23;35;45;54;64;20;43;22;34;27;29;55;7;42;41;21;44;61;17;62;48;36;60;63;57;25;32;53;26;18;24;6;38;28;11;3;47;9;12;2;32;230
32;230;58;16;1;59;15;33;4;40;31;56;8;49;10;37;50;39;14;51;5;52;46;13;19;30;23;35;45;54;64;20;43;22;34;27;29;55;7;42;41;21;44;61;17;62;48;36;60;63;57;25;32;53;26;18;24;6;38;28;11;3;47;9;12;2
58;16;1;59;15;33;4;40;31;56;8;49;10;37;50;38;14;51;5;52;46;13;19;30;23;35;45;54;64;20;43;22;34;27;29;55;7;42;41;21;44;61;17;62;48;36;60;63;57;25;32;53;26;18;24;6;39;28;11;3;47;9;12;2;32;230
32;230;58;16;1;59;15;33;4;40;31;56;8;49;10;37;50;38;14;51;5;52;46;13;19;30;23;35;45;54;64;20;43;22;34;27;29;55;7;42;41;21;44;61;17;62;48;36;60;63;57;25;32;53;26;18;24;6;39;28;11;3;47;9;12;2
58;16;1;59;15;33;4;40;31;56;8;49;10;37;50;38;14;51;5;52;46;13;19;44;23;35;45;54;64;20;43;22;34;27;29;55;7;42;41;21;30;61;17;62;48;36;60;63;57;25;32;53;26;18;24;6;39;28;11;3;47;9;12;2;32;230
32;230;58;16;1;59;15;33;4;40;31;56;8;49;10;37;50;38;14;51;5;52;46;13;19;44;23;35;45;54;64;20;43;22;34;27;29;55;7;42;41;21;30;61;17;62;48;36;60;63;57;25;32;53;26;18;24;6;39;28;11;3;47;9;12;2
58;16;1;59;15;33;4;40;31;56;8;49;10;37;50;38;14;51;5;52;46;13;19;44;23;35;45;54;64;20;25;22;34;27;29;55;7;42;41;21;30;61;17;62;48;36;60;63;57;43;32;53;26;18;24;6;39;28;11;3;47;9;12;2;32;230
32;230;58;16;1;59;15;33;4;40;31;56;8;49;10;37;50;38;14;51;5;52;46;13;19;44;23;35;45;54;64;20;25;22;34;27;29;55;7;42;41;21;30;61;17;62;48;36;60;63;57;43;32;53;26;18;24;6;39;28;11;3;47;9;12;2
58;16;1;59;15;33;4;40;31;56;8;49;10;37;50;38;14;51;5;52;46;13;19;44;23;35;45;54;64;20;25;22;34;27;29;55;7;42;41;21;30;61;17;62;48;36;60;18;57;43;32;53;26;63;24;6;39;28;11;3;47;9;12;2;32;230
32;230;58;16;1;59;15;33;4;40;31;56;8;49;10;37;50;38;14;51;5;52;46;13;19;44;23;35;45;54;64;20;25;22;34;27;29;55;7;42;41;21;30;61;17;62;48;36;60;18;57;43;32;53;26;63;24;6;39;28;11;3;47;9;12;2
58;16;1;59;15;33;4;40;31;56;8;49;10;37;50;38;14;51;5;52;26;13;19;44;23;35;45;54;64;20;25;22;34;27;29;55;7;42;41;21;30;61;17;62;48;36;60;18;57;43;32;53;46;63;24;6;39;28;11;3;47;9;12;2;32;230
32;230;58;16;1;59;15;33;4;40;31;56;8;49;10;37;50;38;14;51;5;52;26;13;19;44;23;35;45;54;64;20;25;22;34;27;29;55;7;42;41;21;30;61;17;62;48;36;60;18;57;43;32;53;46;63;24;6;39;28;11;3;47;9;12;2
58;16;1;59;15;33;4;40;31;56;8;49;10;37;52;38;14;51;5;50;26;13;19;44;23;35;45;54;64;20;25;22;34;27;29;55;7;42;41;21;30;61;17;62;48;36;60;18;57;43;32;53;46;63;24;6;39;28;11;3;47;9;12;2;32;234
32;234;58;16;1;59;15;33;4;40;31;56;8;49;10;37;52;38;14;51;5;50;26;13;19;44;23;35;45;54;64;20;25;22;34;27;29;55;7;42;41;21;30;61;17;62;48;36;60;18;57;43;32;53;46;63;24;6;39;28;11;3;47;9;12;2
58;16;1;59;15;33;4;40;31;56;8;49;10;37;52;38;14;51;5;50;26;13;19;44;23;35;45;54;64;20;25;22;34;27;29;55;7;42;41;2;30;61;17;62;48;36;60;18;57;43;32;53;46;63;24;6;39;28;11;3;47;9;12;21;32;234
32;234;58;16;1;59;15;33;4;40;31;56;8;49;10;37;52;38;14;51;5;50;26;13;19;44;23;35;45;54;64;20;25;22;34;27;29;55;7;42;41;2;30;61;17;62;48;36;60;18;57;43;32;53;46;63;24;6;39;28;11;3;47;9;12;21
58;16;45;59;15;33;4;40;31;56;8;49;10;37;52;38;14;51;5;50;26;13;19;44;23;35;1;54;64;20;25;22;34;27;29;55;7;42;41;2;30;61;17;62;48;36;60;18;57;43;32;53;46;63;24;6;39;28;11;3;47;9;12;21;32;244
32;244;58;16;45;59;15;33;4;40;31;56;8;49;10;37;52;38;14;51;5;50;26;13;19;44;23;35;1;54;64;20;25;22;34;27;29;55;7;42;41;2;30;61;17;62;48;36;60;18;57;43;32;53;46;63;24;6;39;28;11;3;47;9;12;21
58;16;45;59;15;33;4;40;31;56;8;49;10;37;52;38;14;51;3;50;26;13;19;44;23;35;1;54;64;20;25;22;34;27;29;55;7;42;41;2;30;61;17;62;48;36;60;18;57;43;32;53;46;63;24;6;39;28;11;5;47;9;12;21;32;248
32;248;58;16;45;59;15;33;4;40;31;56;8;49;10;37;52;38;14;51;3;50;26;13;19;44;23;35;1;54;64;20;25;22;34;27;29;55;7;42;41;2;30;61;17;62;48;36;60;18;57;43;32;53;46;63;24;6;39;28;11;5;47;9;12;21
58;16;45;59;15;33;4;40;31;56;8;49;10;37;52;38;14;51;3;50;26;13;19;44;23;35;1;54;64;20;25;22;34;27;29;55;7;42;41;2;30;61;17;62;48;36;60;18;57;43;6;53;46;63;24;32;39;28;11;5;47;9;12;21;32;248
32;248;58;16;45;59;15;33;4;40;31;56;8;49;10;37;52;38;14;51;3;50;26;13;19;44;23;35;1;54;64;20;25;22;34;27;29;55;7;42;41;2;30;61;17;62;48;36;60;18;57;43;6;53;46;63;24;32;39;28;11;5;47;9;12;21
58;16;45;59;15;33;4;40;31;56;8;49;10;37;52;38;14;51;3;39;26;13;19;44;23;35;1;54;64;20;25;22;34;27;29;55;7;42;41;2;30;61;17;62;48;36;60;18;57;43;6;53;46;63;24;32;50;28;11;5;47;9;12;21;32;248
32;248;58;16;45;59;15;33;4;40;31;56;8;49;10;37;52;38;14;51;3;39;26;13;19;44;23;35;1;54;64;20;25;22;34;27;29;55;7;42;41;2;30;61;17;62;48;36;60;18;57;43;6;53;46;63;24;32;50;28;11;5;47;9;12;21
58;16;45;59;15;33;4;40;31;56;8;49;10;37;52;38;14;51;3;39;26;13;19;44;23;35;1;54;64;20;25;22;34;27;41;55;7;42;29;2;30;61;17;62;48;36;60;18;57;43;6;53;46;63;24;32;50;28;11;5;47;9;12;21;32;248
32;248;58;16;45;59;15;33;4;40;31;56;8;49;10;37;52;38;14;51;3;39;26;13;19;44;23;35;1;54;64;20;25;22;34;27;41;55;7;42;29;2;30;61;17;62;48;36;60;18;57;43;6;53;46;63;24;32;50;28;11;5;47;9;12;21
58;16;45;59;15;33;4;40;31;56;8;49;10;37;52;38;14;51;3;39;26;13;19;44;23;35;1;54;64;20;25;22;34;27;41;55;7;62;29;2;30;61;17;42;48;36;60;18;57;43;6;53;46;63;24;32;50;28;11;5;47;9;12;21;32;240
32;240;58;16;45;59;15;33;4;40;31;56;8;49;10;37;52;38;14;51;3;39;26;13;19;44;23;35;1;54;64;20;25;22;34;27;41;55;7;62;29;2;30;61;17;42;48;36;60;18;57;43;6;53;46;63;24;32;50;28;11;5;47;9;12;21
58;16;45;59;15;33;4;40;31;56;8;49;10;37;52;38;14;51;3;39;26;5;19;44;23;35;1;54;64;20;25;22;34;27;41;55;7;62;29;2;30;61;17;42;48;36;60;18;57;43;6;53;46;63;24;32;50;28;11;13;47;9;12;21;32;238
32;238;58;16;45;59;15;33;4;40;31;56;8;49;10;37;52;38;14;51;3;39;26;5;19;44;23;35;1;54;64;20;25;22;34;27;41;55;7;62;29;2;30;61;17;42;48;36;60;18;57;43;6;53;46;63;24;32;50;28;11;13;47;9;12;21
58;16;45;59;15;4;33;40;31;56;8;49;10;37;52;38;14;51;3;39;26;5;19;44;23;35;1;54;64;20;25;22;34;27;41;55;7;62;29;2;30;61;17;42;48;36;60;18;57;43;6;53;46;63;24;32;50;28;11;13;47;9;12;21;32;226
32;226;58;16;45;59;15;4;33;40;31;56;8;49;10;37;52;38;14;51;3;39;26;5;19;44;23;35;1;54;64;20;25;22;34;27;41;55;7;62;29;2;30;61;17;42;48;36;60;18;57;43;6;53;46;63;24;32;50;28;11;13;47;9;12;21
58;16;45;59;15;4;33;40;31;56;8;49;10;37;52;38;14;51;3;39;26;5;19;44;23;13;1;54;64;20;25;22;34;27;41;55;7;62;29;2;30;61;17;42;48;36;60;18;57;43;6;53;46;63;24;32;50;28;11;35;47;9;12;21;32;226
32;226;58;16;45;59;15;4;33;40;31;56;8;49;10;37;52;38;14;51;3;39;26;5;19;44;23;13;1;54;64;20;25;22;34;27;41;55;7;62;29;2;30;61;17;42;48;36;60;18;57;43;6;53;46;63;24;32;50;28;11;35;47;9;12;21
33;16;45;59;15;4;58;40;31;56;8;49;10;37;52;38;14;51;3;39;26;5;19;44;23;13;1;54;64;20;25;22;34;27;41;55;7;62;29;2;30;61;17;42;48;36;60;18;57;43;6;53;46;63;24;32;50;28;11;35;47;9;12;21;32;226
32;226;33;16;45;59;15;4;58;40;31;56;8;49;10;37;52;38;14;51;3;39;26;5;19;44;23;13;1;54;64;20;25;22;34;27;41;55;7;62;29;2;30;61;17;42;48;36;60;18;57;43;6;53;46;63;24;32;50;28;11;35;47;9;12;21
33;16;45;59;15;4;58;40;31;56;8;49;10;37;52;38;14;51;3;39;60;5;19;44;23;13;1;54;64;20;25;22;34;27;41;55;7;62;29;2;30;61;17;42;48;36;26;18;57;43;6;53;46;63;24;32;50;28;11;35;47;9;12;21;32;226
32;226;33;16;45;59;15;4;58;40;31;56;8;49;10;37;52;38;14;51;3;39;60;5;19;44;23;13;1;54;64;20;25;22;34;27;41;55;7;62;29;2;30;61;17;42;48;36;26;18;57;43;6;53;46;63;24;32;50;28;11;35;47;9;12;21
37;16;45;59;15;4;58;40;31;56;8;49;10;33;52;38;14;51;3;39;60;5;19;44;23;13;1;54;64;20;25;22;34;27;41;55;7;62;29;2;30;61;17;42;48;36;26;18;57;43;6;53;46;63;24;32;50;28;11;35;47;9;12;21;32;226
33;226;37;16;45;59;15;4;58;40;31;56;8;49;10;33;52;38;14;51;3;39;60;5;19;44;23;13;1;54;64;20;25;22;34;27;41;55;7;62;29;2;30;61;17;42;48;36;26;18;57;43;6;53;46;63;24;32;50;28;11;35;47;9;12;21
37;16;45;59;15;4;58;40;31;56;8;49;10;33;52;38;14;51;3;39;60;5;19;44;23;13;1;54;64;20;25;22;34;27;41;55;7;62;29;63;30;61;17;42;48;36;26;18;57;43;6;53;46;2;24;32;50;28;11;35;47;9;12;21;33;226
33;226;37;16;45;59;15;4;58;40;31;56;8;49;10;33;52;38;14;51;3;39;60;5;19;44;23;13;1;54;64;20;25;22;34;27;41;55;7;62;29;63;30;61;17;42;48;36;26;18;57;43;6;53;46;2;24;32;50;28;11;35;47;9;12;21
37;16;45;59;15;4;58;40;31;56;8;49;10;64;52;38;14;51;3;39;60;5;19;44;23;13;1;54;33;20;25;22;34;27;41;55;7;62;29;63;30;61;17;42;48;36;26;18;57;43;6;53;46;2;24;32;50;28;11;35;47;9;12;21;33;230
33;230;37;16;45;59;15;4;58;40;31;56;8;49;10;64;52;38;14;51;3;39;60;5;19;44;23;13;1;54;33;20;25;22;34;27;41;55;7;62;29;63;30;61;17;42;48;36;26;18;57;43;6;53;46;2;24;32;50;28;11;35;47;9;12;21
37;16;45;59;15;4;58;40;31;56;8;49;10;64;52;38;14;51;3;39;60;28;19;44;23;13;1;54;33;20;25;22;34;27;41;55;7;62;29;63;30;61;17;42;48;36;26;18;57;43;6;53;46;2;24;32;50;5;11;35;47;9;12;21;33;224
33;224;37;16;45;59;15;4;58;40;31;56;8;49;10;64;52;38;14;51;3;39;60;28;19;44;23;13;1;54;33;20;25;22;34;27;41;55;7;62;29;63;30;61;17;42;48;36;26;18;57;43;6;53;46;2;24;32;50;5;11;35;47;9;12;21
37;22;45;59;15;4;58;40;31;56;8;49;10;64;52;38;14;51;3;39;60;28;19;44;23;13;1;54;33;20;25;16;34;27;41;55;7;62;29;63;30;61;17;42;48;36;26;18;57;43;6;53;46;2;24;32;50;5;11;35;47;9;12;21;33;230
33;224;37;16;45;59;15;4;58;40;31;56;8;49;10;64;52;38;14;51;3;39;60;28;19;44;23;13;1;54;33;20;25;22;34;27;41;55;7;62;29;63;30;61;17;42;48;36;26;18;57;43;6;53;46;2;24;32;50;5;11;35;47;9;12;21
37;16;45;59;15;4;58;40;31;56;8;62;10;64;52;38;14;51;3;39;60;28;19;44;23;13;1;54;33;20;25;22;34;27;41;55;7;49;29;63;30;61;17;42;48;36;26;18;57;43;6;53;46;2;24;32;50;5;11;35;47;9;12;21;33;224
33;224;37;16;45;59;15;4;58;40;31;56;8;62;10;64;52;38;14;51;3;39;60;28;19;44;23;13;1;54;33;20;25;22;34;27;41;55;7;49;29;63;30;61;17;42;48;36;26;18;57;43;6;53;46;2;24;32;50;5;11;35;47;9;12;21
37;16;45;59;5;4;58;40;31;56;8;62;10;64;52;38;14;51;3;39;60;28;19;44;23;13;1;54;33;20;25;22;34;27;41;55;7;49;29;63;30;61;17;42;48;36;26;18;57;43;6;53;46;2;24;32;50;15;11;35;47;9;12;21;33;224
33;224;37;16;45;59;5;4;58;40;31;56;8;62;10;64;52;38;14;51;3;39;60;28;19;44;23;13;1;54;33;20;25;22;34;27;41;55;7;49;29;63;30;61;17;42;48;36;26;18;57;43;6;53;46;2;24;32;50;15;11;35;47;9;12;21
37;16;45;59;5;4;58;40;31;56;8;62;10;64;52;38;14;51;3;39;60;28;19;44;23;13;41;54;33;20;25;22;34;27;1;55;7;49;29;63;30;61;17;42;48;36;26;18;57;43;6;53;46;2;24;32;50;15;11;35;47;9;12;21;33;224
33;224;37;16;45;59;5;4;58;40;31;56;8;62;10;64;52;38;14;51;3;39;60;28;19;44;23;13;41;54;33;20;25;22;34;27;1;55;7;49;29;63;30;61;17;42;48;36;26;18;57;43;6;53;46;2;24;32;50;15;11;35;47;9;12;21
37;16;45;59;5;4;58;40;31;56;8;62;10;64;52;38;14;51;3;39;60;28;19;44;23;13;41;54;33;20;25;22;34;27;18;55;7;49;29;63;30;61;17;42;48;36;26;1;57;43;6;53;46;2;24;32;50;15;11;35;47;9;12;21;33;224
33;224;37;16;45;59;5;4;58;40;31;56;8;62;10;64;52;38;14;51;3;39;60;28;19;44;23;13;41;54;33;20;25;22;34;27;18;55;7;49;29;63;30;61;17;42;48;36;26;1;57;43;6;53;46;2;24;32;50;15;11;35;47;9;12;21
37;16;45;59;5;4;58;40;31;56;8;62;10;64;20;38;14;51;3;39;60;28;19;44;23;13;41;54;33;52;25;22;34;27;18;55;7;49;29;63;30;61;17;42;48;36;26;1;57;43;6;53;46;2;24;32;50;15;11;35;47;9;12;21;33;222
33;222;37;16;45;59;5;4;58;40;31;56;8;62;10;64;20;38;14;51;3;39;60;28;19;44;23;13;41;54;33;52;25;22;34;27;18;55;7;49;29;63;30;61;17;42;48;36;26;1;57;43;6;53;46;2;24;32;50;15;11;35;47;9;12;21
37;16;45;59;5;4;58;40;31;56;8;62;10;64;20;38;14;51;25;39;60;28;19;44;23;13;41;54;33;52;3;22;34;27;18;55;7;49;29;63;30;61;17;42;48;36;26;1;57;43;6;53;46;2;24;32;50;15;11;35;47;9;12;21;33;250
33;250;37;16;45;59;5;4;58;40;31;56;8;62;10;64;20;38;14;51;25;39;60;28;19;44;23;13;41;54;33;52;3;22;34;27;18;55;7;49;29;63;30;61;17;42;48;36;26;1;57;43;6;53;46;2;24;32;50;15;11;35;47;9;12;21
37;16;45;59;5;4;58;40;31;56;33;62;10;64;20;38;14;51;25;39;60;28;19;44;23;13;41;54;8;52;3;22;34;27;18;55;7;49;29;63;30;61;17;42;48;36;26;1;57;43;6;53;46;2;24;32;50;15;11;35;47;9;12;21;33;270
33;250;37;16;45;59;5;4;58;40;31;56;8;62;10;64;20;38;14;51;25;39;60;28;19;44;23;13;41;54;33;52;3;22;34;27;18;55;7;49;29;63;30;61;17;42;48;36;26;1;57;43;6;53;46;2;24;32;50;15;11;35;47;9;12;21
37;16;45;59;5;4;58;40;31;56;8;62;10;64;20;38;14;51;25;39;60;28;19;44;23;13;41;54;33;52;3;22;34;27;18;55;7;49;17;63;30;61;29;42;48;36;26;1;57;43;6;53;46;2;24;32;50;15;11;35;47;9;12;21;33;250
33;250;37;16;45;59;5;4;58;40;31;56;8;62;10;64;20;38;14;51;25;39;60;28;19;44;23;13;41;54;33;52;3;22;34;27;18;55;7;49;17;63;30;61;29;42;48;36;26;1;57;43;6;53;46;2;24;32;50;15;11;35;47;9;12;21
35;16;45;59;5;4;58;40;31;56;8;62;10;64;20;38;14;51;25;39;60;28;19;44;23;13;41;54;33;52;3;22;34;27;18;55;7;49;17;63;30;61;29;42;48;36;26;1;57;43;6;53;46;2;24;32;50;15;11;37;47;9;12;21;33;250
33;250;35;16;45;59;5;4;58;40;31;56;8;62;10;64;20;38;14;51;25;39;60;28;19;44;23;13;41;54;33;52;3;22;34;27;18;55;7;49;17;63;30;61;29;42;48;36;26;1;57;43;6;53;46;2;24;32;50;15;11;37;47;9;12;21
35;16;45;59;5;4;58;40;31;56;8;62;10;64;20;38;14;51;25;39;61;28;19;44;23;13;41;54;33;52;3;22;34;27;18;55;7;49;17;63;30;60;29;42;48;36;26;1;57;43;6;53;46;2;24;32;50;15;11;37;47;9;12;21;33;250
33;250;35;16;45;59;5;4;58;40;31;56;8;62;10;64;20;38;14;51;25;39;61;28;19;44;23;13;41;54;33;52;3;22;34;27;18;55;7;49;17;63;30;60;29;42;48;36;26;1;57;43;6;53;46;2;24;32;50;15;11;37;47;9;12;21
35;16;45;59;5;4;58;40;31;56;8;62;10;64;20;38;14;51;25;39;61;28;19;44;23;13;41;54;33;52;3;22;34;27;18;55;7;49;17;63;30;60;29;42;48;36;26;1;57;43;6;53;46;2;24;32;50;15;21;37;47;9;12;11;33;250
33;250;35;16;45;59;5;4;58;40;31;56;8;62;10;64;20;38;14;51;25;39;61;28;19;44;23;13;41;54;33;52;3;22;34;27;18;55;7;49;17;63;30;60;29;42;48;36;26;1;57;43;6;53;46;2;24;32;50;15;21;37;47;9;12;11
35;16;45;59;37;4;58;40;31;56;8;62;10;64;20;38;14;51;25;39;61;28;19;44;23;13;41;54;33;52;3;22;34;27;18;55;7;49;17;63;30;60;29;42;48;36;26;1;57;43;6;53;46;2;24;32;50;15;21;5;47;9;12;11;33;250
33;250;35;16;45;59;37;4;58;40;31;56;8;62;10;64;20;38;14;51;25;39;61;28;19;44;23;13;41;54;33;52;3;22;34;27;18;55;7;49;17;63;30;60;29;42;48;36;26;1;57;43;6;53;46;2;24;32;50;15;21;5;47;9;12;11
35;16;45;59;3;4;58;40;31;56;8;62;10;64;20;38;14;51;25;39;61;28;19;44;23;13;41;54;33;52;37;22;34;27;18;55;7;49;17;63;30;60;29;42;48;36;26;1;57;43;6;53;46;2;24;32;50;15;21;5;47;9;12;11;33;250
33;250;35;16;45;59;3;4;58;40;31;56;8;62;10;64;20;38;14;51;25;39;61;28;19;44;23;13;41;54;33;52;37;22;34;27;18;55;7;49;17;63;30;60;29;42;48;36;26;1;57;43;6;53;46;2;24;32;50;15;21;5;47;9;12;11
35;16;45;59;3;4;58;40;31;56;8;62;10;64;20;38;23;51;25;39;61;28;19;44;14;13;41;54;33;52;37;22;34;27;18;55;7;49;17;63;30;60;29;42;48;36;26;1;57;43;6;53;46;2;24;32;50;15;21;5;47;9;12;11;33;246
33;246;35;16;45;59;3;4;58;40;31;56;8;62;10;64;20;38;23;51;25;39;61;28;19;44;14;13;41;54;33;52;37;22;34;27;18;55;7;49;17;63;30;60;29;42;48;36;26;1;57;43;6;53;46;2;24;32;50;15;21;5;47;9;12;11
35;16;45;59;3;4;58;40;31;56;8;62;10;64;20;38;23;51;25;39;61;28;19;44;14;13;41;54;33;52;37;22;34;27;18;55;7;49;17;63;30;60;5;42;48;36;26;1;57;43;6;53;46;2;24;32;50;15;21;29;47;9;12;11;33;246
