"X1";"X28320";"X21";"X5";"X12";"X13";"X14";"X17";"X25";"X28";"X32";"X7";"X27";"X4";"X20";"X11";"X22";"X31";"X19";"X3";"X23";"X18";"X1.1";"X6";"X26";"X10";"X9";"X16";"X30";"X2";"X29";"X24";"X8";"X15"
27;6;2;25;5;10;15;21;16;28;11;3;4;29;9;30;26;32;7;13;1;12;17;18;23;22;31;8;20;19;14;24;100;23810
100;23410;27;6;2;25;5;10;15;21;16;28;11;3;4;29;9;30;26;32;7;13;1;12;20;18;23;22;31;8;17;19;14;24
27;6;28;25;5;10;15;21;16;2;11;3;4;29;9;30;26;32;7;13;1;12;20;18;23;22;31;8;17;19;14;24;100;23786
100;23410;27;6;2;25;5;10;15;21;16;28;11;3;4;29;9;30;26;32;7;13;1;12;20;18;23;22;31;8;17;19;14;24
27;6;2;25;5;18;15;21;16;28;11;3;4;29;9;30;26;32;7;13;1;12;20;10;23;22;31;8;17;19;14;24;100;24384
101;23410;27;6;2;25;5;10;15;21;16;28;11;3;4;29;9;30;26;32;7;13;1;12;20;18;23;22;31;8;17;19;14;24
27;6;2;25;22;10;15;21;16;28;11;3;4;29;9;30;26;32;7;13;1;12;20;18;23;5;31;8;17;19;14;24;101;24292
101;23410;27;6;2;25;5;10;15;21;16;28;11;3;4;29;9;30;26;32;7;13;1;12;20;18;23;22;31;8;17;19;14;24
32;6;2;25;5;10;15;21;16;28;11;3;4;29;9;30;26;27;7;13;1;12;20;18;23;22;31;8;17;19;14;24;101;23970
101;23410;27;6;2;25;5;10;15;21;16;28;11;3;4;29;9;30;26;32;7;13;1;12;20;18;23;22;31;8;17;19;14;24
27;6;2;25;5;10;15;21;16;28;11;3;8;29;9;30;26;32;7;13;1;12;20;18;23;22;31;4;17;19;14;24;101;23130
101;23130;27;6;2;25;5;10;15;21;16;28;11;3;8;29;9;30;26;32;7;13;1;12;20;18;23;22;31;4;17;19;14;24
27;6;2;25;5;10;15;21;16;28;30;3;8;29;9;11;26;32;7;13;1;12;20;18;23;22;31;4;17;19;14;24;101;23566
101;23130;27;6;2;25;5;10;15;21;16;28;11;3;8;29;9;30;26;32;7;13;1;12;20;18;23;22;31;4;17;19;14;24
27;6;2;25;5;10;15;21;16;28;11;3;12;29;9;30;26;32;7;13;1;8;20;18;23;22;31;4;17;19;14;24;101;22950
101;22950;27;6;2;25;5;10;15;21;16;28;11;3;12;29;9;30;26;32;7;13;1;8;20;18;23;22;31;4;17;19;14;24
27;6;2;25;22;10;15;21;16;28;11;3;12;29;9;30;26;32;7;13;1;8;20;18;23;5;31;4;17;19;14;24;101;23832
101;22950;27;6;2;25;5;10;15;21;16;28;11;3;12;29;9;30;26;32;7;13;1;8;20;18;23;22;31;4;17;19;14;24
27;6;2;25;5;10;15;21;16;28;32;3;12;29;9;30;26;11;7;13;1;8;20;18;23;22;31;4;17;19;14;24;101;24660
101;22950;27;6;2;25;5;10;15;21;16;28;11;3;12;29;9;30;26;32;7;13;1;8;20;18;23;22;31;4;17;19;14;24
27;6;2;25;5;10;15;21;16;28;11;3;12;24;9;30;26;32;7;13;1;8;20;18;23;22;31;4;17;19;14;29;101;22470
101;22470;27;6;2;25;5;10;15;21;16;28;11;3;12;24;9;30;26;32;7;13;1;8;20;18;23;22;31;4;17;19;14;29
27;6;2;25;5;10;15;21;16;28;11;3;12;24;9;30;26;32;7;23;1;8;20;18;13;22;31;4;17;19;14;29;101;23114
101;23114;27;6;2;25;5;10;15;21;16;28;11;3;12;24;9;30;26;32;7;23;1;8;20;18;13;22;31;4;17;19;14;29
27;6;2;25;5;10;15;21;16;28;11;3;12;24;26;30;9;32;7;23;1;8;20;18;13;22;31;4;17;19;14;29;101;23276
101;23276;27;6;2;25;5;10;15;21;16;28;11;3;12;24;26;30;9;32;7;23;1;8;20;18;13;22;31;4;17;19;14;29
27;6;2;25;5;10;15;21;16;28;11;3;12;24;26;32;9;30;7;23;1;8;20;18;13;22;31;4;17;19;14;29;101;23916
101;23276;27;6;2;25;5;10;15;21;16;28;11;3;12;24;26;30;9;32;7;23;1;8;20;18;13;22;31;4;17;19;14;29
27;6;2;25;5;10;15;21;17;28;11;3;12;24;26;30;9;32;7;23;1;8;20;18;13;22;31;4;16;19;14;29;101;25296
101;23276;27;6;2;25;5;10;15;21;16;28;11;3;12;24;26;30;9;32;7;23;1;8;20;18;13;22;31;4;17;19;14;29
27;6;2;25;5;10;15;21;16;28;11;3;12;24;20;30;9;32;7;23;1;8;26;18;13;22;31;4;17;19;14;29;101;23796
101;23276;27;6;2;25;5;10;15;21;16;28;11;3;12;24;26;30;9;32;7;23;1;8;20;18;13;22;31;4;17;19;14;29
27;6;2;25;5;10;15;21;31;28;11;3;12;24;26;30;9;32;7;23;1;8;20;18;13;22;16;4;17;19;14;29;101;23430
101;23276;27;6;2;25;5;10;15;21;16;28;11;3;12;24;26;30;9;32;7;23;1;8;20;18;13;22;31;4;17;19;14;29
27;6;2;25;5;10;15;21;16;28;11;3;12;24;26;30;4;32;7;23;1;8;20;18;13;22;31;9;17;19;14;29;101;24396
101;23276;27;6;2;25;5;10;15;21;16;28;11;3;12;24;26;30;9;32;7;23;1;8;20;18;13;22;31;4;17;19;14;29
27;6;2;25;5;10;15;21;16;28;8;3;12;24;26;30;9;32;7;23;1;11;20;18;13;22;31;4;17;19;14;29;101;23556
101;23276;27;6;2;25;5;10;15;21;16;28;11;3;12;24;26;30;9;32;7;23;1;8;20;18;13;22;31;4;17;19;14;29
27;6;2;25;5;10;15;21;16;28;11;3;12;24;26;22;9;32;7;23;1;8;20;18;13;30;31;4;17;19;14;29;101;23276
101;23276;27;6;2;25;5;10;15;21;16;28;11;3;12;24;26;22;9;32;7;23;1;8;20;18;13;30;31;4;17;19;14;29
27;6;2;25;5;10;15;21;16;28;11;3;12;24;26;22;9;32;7;23;1;8;20;29;13;30;31;4;17;19;14;18;101;23356
101;23276;27;6;2;25;5;10;15;21;16;28;11;3;12;24;26;22;9;32;7;23;1;8;20;18;13;30;31;4;17;19;14;29
27;6;2;25;5;10;15;21;16;28;11;3;12;24;26;22;9;32;7;23;1;8;20;30;13;18;31;4;17;19;14;29;101;23596
101;23596;27;6;2;25;5;10;15;21;16;28;11;3;12;24;26;22;9;32;7;23;1;8;20;30;13;18;31;4;17;19;14;29
27;6;2;25;5;10;15;21;16;28;11;3;12;24;26;22;9;32;7;23;1;8;20;30;13;18;31;4;17;14;19;29;101;23940
102;23596;27;6;2;25;5;10;15;21;16;28;11;3;12;24;26;22;9;32;7;23;1;8;20;30;13;18;31;4;17;19;14;29
16;6;2;25;5;10;15;21;27;28;11;3;12;24;26;22;9;32;7;23;1;8;20;30;13;18;31;4;17;19;14;29;102;24522
102;23596;27;6;2;25;5;10;15;21;16;28;11;3;12;24;26;22;9;32;7;23;1;8;20;30;13;18;31;4;17;19;14;29
27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;22;9;32;7;23;1;8;20;30;21;18;31;4;17;19;14;29;102;23352
102;23352;27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;22;9;32;7;23;1;8;20;30;21;18;31;4;17;19;14;29
3;6;2;25;5;10;15;13;16;28;11;27;12;24;26;22;9;32;7;23;1;8;20;30;21;18;31;4;17;19;14;29;102;23524
102;23352;27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;22;9;32;7;23;1;8;20;30;21;18;31;4;17;19;14;29
27;6;2;25;5;10;15;13;20;28;11;3;12;24;26;22;9;32;7;23;1;8;16;30;21;18;31;4;17;19;14;29;102;24204
102;23352;27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;22;9;32;7;23;1;8;20;30;21;18;31;4;17;19;14;29
27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;9;32;22;23;1;8;20;30;21;18;31;4;17;19;14;29;102;22460
102;22460;27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;9;32;22;23;1;8;20;30;21;18;31;4;17;19;14;29
27;6;15;25;5;10;2;13;16;28;11;3;12;24;26;7;9;32;22;23;1;8;20;30;21;18;31;4;17;19;14;29;102;23260
102;22460;27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;9;32;22;23;1;8;20;30;21;18;31;4;17;19;14;29
27;6;2;28;5;10;15;13;16;25;11;3;12;24;26;7;9;32;22;23;1;8;20;30;21;18;31;4;17;19;14;29;102;23140
102;22460;27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;9;32;22;23;1;8;20;30;21;18;31;4;17;19;14;29
27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;8;32;22;23;1;9;20;30;21;18;31;4;17;19;14;29;102;22660
102;22660;27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;8;32;22;23;1;9;20;30;21;18;31;4;17;19;14;29
27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;8;19;22;23;1;9;20;30;21;18;31;4;17;32;14;29;102;22660
102;22660;27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;8;19;22;23;1;9;20;30;21;18;31;4;17;32;14;29
27;6;13;25;5;10;15;2;16;28;11;3;12;24;26;7;8;19;22;23;1;9;20;30;21;18;31;4;17;32;14;29;102;22980
102;22660;27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;8;19;22;23;1;9;20;30;21;18;31;4;17;32;14;29
27;6;2;25;5;10;15;13;16;28;11;3;12;1;26;7;8;19;22;23;24;9;20;30;21;18;31;4;17;32;14;29;102;23130
102;22660;27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;8;19;22;23;1;9;20;30;21;18;31;4;17;32;14;29
27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;14;19;22;23;1;9;20;30;21;18;31;4;17;32;8;29;102;22420
102;22420;27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;14;19;22;23;1;9;20;30;21;18;31;4;17;32;8;29
27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;14;19;22;23;1;9;20;18;21;30;31;4;17;32;8;29;102;22180
102;22180;27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;14;19;22;23;1;9;20;18;21;30;31;4;17;32;8;29
27;6;2;25;5;10;15;13;24;28;11;3;12;16;26;7;14;19;22;23;1;9;20;18;21;30;31;4;17;32;8;29;102;22766
102;22180;27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;14;19;22;23;1;9;20;18;21;30;31;4;17;32;8;29
27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;14;19;22;23;1;9;20;18;21;30;31;17;4;32;8;29;102;23002
102;22180;27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;14;19;22;23;1;9;20;18;21;30;31;4;17;32;8;29
27;6;2;25;5;26;15;13;16;28;11;3;12;24;10;7;14;19;22;23;1;9;20;18;21;30;31;4;17;32;8;29;102;22364
102;22180;27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;14;19;22;23;1;9;20;18;21;30;31;4;17;32;8;29
29;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;14;19;22;23;1;9;20;18;21;30;31;4;17;32;8;27;102;22700
102;22180;27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;14;19;22;23;1;9;20;18;21;30;31;4;17;32;8;29
27;6;2;25;30;10;15;13;16;28;11;3;12;24;26;7;14;19;22;23;1;9;20;18;21;5;31;4;17;32;8;29;102;23058
102;22180;27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;14;19;22;23;1;9;20;18;21;30;31;4;17;32;8;29
20;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;14;19;22;23;1;9;27;18;21;30;31;4;17;32;8;29;102;23360
102;22180;27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;14;19;22;23;1;9;20;18;21;30;31;4;17;32;8;29
27;6;2;25;5;10;15;13;31;28;11;3;12;24;26;7;14;19;22;23;1;9;20;18;21;30;16;4;17;32;8;29;102;22638
103;22180;27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;14;19;22;23;1;9;20;18;21;30;31;4;17;32;8;29
27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;14;9;22;23;1;19;20;18;21;30;31;4;17;32;8;29;103;23140
103;22180;27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;14;19;22;23;1;9;20;18;21;30;31;4;17;32;8;29
27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;1;19;22;23;14;9;20;18;21;30;31;4;17;32;8;29;103;22900
103;22180;27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;14;19;22;23;1;9;20;18;21;30;31;4;17;32;8;29
27;6;2;12;5;10;15;13;16;28;11;3;25;24;26;7;14;19;22;23;1;9;20;18;21;30;31;4;17;32;8;29;103;23894
103;22180;27;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;14;19;22;23;1;9;20;18;21;30;31;4;17;32;8;29
4;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;14;19;22;23;1;9;20;18;21;30;31;27;17;32;8;29;103;22088
103;22088;4;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;14;19;22;23;1;9;20;18;21;30;31;27;17;32;8;29
4;6;2;25;14;10;15;13;16;28;11;3;12;24;26;7;5;19;22;23;1;9;20;18;21;30;31;27;17;32;8;29;103;22228
103;22088;4;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;14;19;22;23;1;9;20;18;21;30;31;27;17;32;8;29
4;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;27;19;22;23;1;9;20;18;21;30;31;14;17;32;8;29;103;23256
103;22088;4;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;14;19;22;23;1;9;20;18;21;30;31;27;17;32;8;29
21;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;14;19;22;23;1;9;20;18;4;30;31;27;17;32;8;29;103;22656
103;22088;4;6;2;25;5;10;15;13;16;28;11;3;12;24;26;7;14;19;22;23;1;9;20;18;21;30;31;27;17;32;8;29
4;14;2;25;5;10;15;13;16;28;11;3;12;24;26;7;6;19;22;23;1;9;20;18;21;30;31;27;17;32;8;29;103;22128
103;22128;4;14;2;25;5;10;15;13;16;28;11;3;12;24;26;7;6;19;22;23;1;9;20;18;21;30;31;27;17;32;8;29
4;14;2;25;5;10;6;13;16;28;11;3;12;24;26;7;15;19;22;23;1;9;20;18;21;30;31;27;17;32;8;29;103;22388
103;22128;4;14;2;25;5;10;15;13;16;28;11;3;12;24;26;7;6;19;22;23;1;9;20;18;21;30;31;27;17;32;8;29
13;14;2;25;5;10;15;4;16;28;11;3;12;24;26;7;6;19;22;23;1;9;20;18;21;30;31;27;17;32;8;29;103;21928
103;21928;13;14;2;25;5;10;15;4;16;28;11;3;12;24;26;7;6;19;22;23;1;9;20;18;21;30;31;27;17;32;8;29
13;14;2;25;5;10;15;4;16;28;23;3;12;24;26;7;6;19;22;11;1;9;20;18;21;30;31;27;17;32;8;29;103;22428
103;21928;13;14;2;25;5;10;15;4;16;28;11;3;12;24;26;7;6;19;22;23;1;9;20;18;21;30;31;27;17;32;8;29
13;3;2;25;5;10;15;4;16;28;11;14;12;24;26;7;6;19;22;23;1;9;20;18;21;30;31;27;17;32;8;29;103;22208
103;21928;13;14;2;25;5;10;15;4;16;28;11;3;12;24;26;7;6;19;22;23;1;9;20;18;21;30;31;27;17;32;8;29
20;14;2;25;5;10;15;4;16;28;11;3;12;24;26;7;6;19;22;23;1;9;13;18;21;30;31;27;17;32;8;29;103;22910
103;21928;13;14;2;25;5;10;15;4;16;28;11;3;12;24;26;7;6;19;22;23;1;9;20;18;21;30;31;27;17;32;8;29
13;14;2;25;5;10;6;4;16;28;11;3;12;24;26;7;15;19;22;23;1;9;20;18;21;30;31;27;17;32;8;29;103;22108
103;22108;13;14;2;25;5;10;6;4;16;28;11;3;12;24;26;7;15;19;22;23;1;9;20;18;21;30;31;27;17;32;8;29
13;14;2;25;5;10;6;4;16;28;11;3;12;24;26;20;15;19;22;23;1;9;7;18;21;30;31;27;17;32;8;29;103;23834
103;22108;13;14;2;25;5;10;6;4;16;28;11;3;12;24;26;7;15;19;22;23;1;9;20;18;21;30;31;27;17;32;8;29
13;14;2;25;5;10;6;4;16;28;11;3;12;24;26;7;15;19;22;32;1;9;20;18;21;30;31;27;17;23;8;29;103;22748
103;22108;13;14;2;25;5;10;6;4;16;28;11;3;12;24;26;7;15;19;22;23;1;9;20;18;21;30;31;27;17;32;8;29
13;14;2;18;5;10;6;4;16;28;11;3;12;24;26;7;15;19;22;23;1;9;20;25;21;30;31;27;17;32;8;29;103;22208
103;22208;13;14;2;18;5;10;6;4;16;28;11;3;12;24;26;7;15;19;22;23;1;9;20;25;21;30;31;27;17;32;8;29
13;14;2;29;5;10;6;4;16;28;11;3;12;24;26;7;15;19;22;23;1;9;20;25;21;30;31;27;17;32;8;18;103;22368
103;22208;13;14;2;18;5;10;6;4;16;28;11;3;12;24;26;7;15;19;22;23;1;9;20;25;21;30;31;27;17;32;8;29
13;14;2;18;5;10;6;4;30;28;11;3;12;24;26;7;15;19;22;23;1;9;20;25;21;16;31;27;17;32;8;29;103;23458
103;22208;13;14;2;18;5;10;6;4;16;28;11;3;12;24;26;7;15;19;22;23;1;9;20;25;21;30;31;27;17;32;8;29
13;14;2;18;5;10;6;4;16;28;11;3;12;24;26;7;15;19;9;23;1;22;20;25;21;30;31;27;17;32;8;29;103;22498
104;22208;13;14;2;18;5;10;6;4;16;28;11;3;12;24;26;7;15;19;22;23;1;9;20;25;21;30;31;27;17;32;8;29
13;14;2;18;5;10;6;4;16;28;11;3;12;24;26;7;15;19;27;23;1;9;20;25;21;30;31;22;17;32;8;29;104;22608
104;22208;13;14;2;18;5;10;6;4;16;28;11;3;12;24;26;7;15;19;22;23;1;9;20;25;21;30;31;27;17;32;8;29
13;14;12;18;5;10;6;4;16;28;11;3;2;24;26;7;15;19;22;23;1;9;20;25;21;30;31;27;17;32;8;29;104;22968
104;22208;13;14;2;18;5;10;6;4;16;28;11;3;12;24;26;7;15;19;22;23;1;9;20;25;21;30;31;27;17;32;8;29
13;14;2;18;5;10;6;4;16;28;22;3;12;24;26;7;15;19;11;23;1;9;20;25;21;30;31;27;17;32;8;29;104;23456
104;22208;13;14;2;18;5;10;6;4;16;28;11;3;12;24;26;7;15;19;22;23;1;9;20;25;21;30;31;27;17;32;8;29
13;14;2;18;5;10;6;4;16;28;11;3;12;24;26;7;9;19;22;23;1;15;20;25;21;30;31;27;17;32;8;29;104;22348
104;22208;13;14;2;18;5;10;6;4;16;28;11;3;12;24;26;7;15;19;22;23;1;9;20;25;21;30;31;27;17;32;8;29
13;14;30;18;5;10;6;4;16;28;11;3;12;24;26;7;15;19;22;23;1;9;20;25;21;2;31;27;17;32;8;29;104;23090
104;22208;13;14;2;18;5;10;6;4;16;28;11;3;12;24;26;7;15;19;22;23;1;9;20;25;21;30;31;27;17;32;8;29
13;14;2;18;5;10;6;4;16;28;11;3;12;24;30;7;15;19;22;23;1;9;20;25;21;26;31;27;17;32;8;29;104;22148
104;22148;13;14;2;18;5;10;6;4;16;28;11;3;12;24;30;7;15;19;22;23;1;9;20;25;21;26;31;27;17;32;8;29
13;14;2;18;5;10;3;4;16;28;11;6;12;24;30;7;15;19;22;23;1;9;20;25;21;26;31;27;17;32;8;29;104;22188
104;22188;13;14;2;18;5;10;3;4;16;28;11;6;12;24;30;7;15;19;22;23;1;9;20;25;21;26;31;27;17;32;8;29
13;14;2;18;5;10;3;4;16;28;12;6;11;24;30;7;15;19;22;23;1;9;20;25;21;26;31;27;17;32;8;29;104;22548
104;22188;13;14;2;18;5;10;3;4;16;28;11;6;12;24;30;7;15;19;22;23;1;9;20;25;21;26;31;27;17;32;8;29
13;14;2;18;5;10;3;4;16;28;11;6;12;24;30;7;15;8;22;23;1;9;20;25;21;26;31;27;17;32;19;29;104;22442
104;22442;13;14;2;18;5;10;3;4;16;28;11;6;12;24;30;7;15;8;22;23;1;9;20;25;21;26;31;27;17;32;19;29
13;14;2;18;5;10;3;4;16;28;11;6;12;24;30;7;15;8;22;29;1;9;20;25;21;26;31;27;17;32;19;23;104;22922
104;22442;13;14;2;18;5;10;3;4;16;28;11;6;12;24;30;7;15;8;22;23;1;9;20;25;21;26;31;27;17;32;19;29
13;14;2;18;5;10;3;4;16;28;11;6;12;24;30;7;8;15;22;23;1;9;20;25;21;26;31;27;17;32;19;29;104;22502
104;22502;13;14;2;18;5;10;3;4;16;28;11;6;12;24;30;7;8;15;22;23;1;9;20;25;21;26;31;27;17;32;19;29
13;14;2;18;5;10;3;4;16;28;11;6;12;24;8;7;30;15;22;23;1;9;20;25;21;26;31;27;17;32;19;29;104;24036
104;22502;13;14;2;18;5;10;3;4;16;28;11;6;12;24;30;7;8;15;22;23;1;9;20;25;21;26;31;27;17;32;19;29
13;14;2;18;5;10;3;4;16;28;11;6;7;24;30;12;8;15;22;23;1;9;20;25;21;26;31;27;17;32;19;29;104;22662
104;22662;13;14;2;18;5;10;3;4;16;28;11;6;7;24;30;12;8;15;22;23;1;9;20;25;21;26;31;27;17;32;19;29
13;14;2;18;5;10;3;26;16;28;11;6;7;24;30;12;8;15;22;23;1;9;20;25;21;4;31;27;17;32;19;29;104;24030
104;22662;13;14;2;18;5;10;3;4;16;28;11;6;7;24;30;12;8;15;22;23;1;9;20;25;21;26;31;27;17;32;19;29
13;14;2;18;5;10;3;4;16;28;11;6;7;24;30;12;8;15;22;23;1;9;20;25;21;17;31;27;26;32;19;29;104;23962
104;22662;13;14;2;18;5;10;3;4;16;28;11;6;7;24;30;12;8;15;22;23;1;9;20;25;21;26;31;27;17;32;19;29
13;20;2;18;5;10;3;4;16;28;11;6;7;24;30;12;8;15;22;23;1;9;14;25;21;26;31;27;17;32;19;29;104;23374
104;22662;13;14;2;18;5;10;3;4;16;28;11;6;7;24;30;12;8;15;22;23;1;9;20;25;21;26;31;27;17;32;19;29
13;14;2;18;5;10;3;4;16;28;11;19;7;24;30;12;8;15;22;23;1;9;20;25;21;26;31;27;17;32;6;29;104;23650
104;22662;13;14;2;18;5;10;3;4;16;28;11;6;7;24;30;12;8;15;22;23;1;9;20;25;21;26;31;27;17;32;19;29
13;14;2;18;5;10;3;4;16;28;11;6;7;24;25;12;8;15;22;23;1;9;20;30;21;26;31;27;17;32;19;29;104;22822
104;22662;13;14;2;18;5;10;3;4;16;28;11;6;7;24;30;12;8;15;22;23;1;9;20;25;21;26;31;27;17;32;19;29
13;14;2;18;5;10;3;4;16;28;11;6;7;24;30;12;8;15;22;23;1;17;20;25;21;26;31;27;9;32;19;29;104;24166
104;22662;13;14;2;18;5;10;3;4;16;28;11;6;7;24;30;12;8;15;22;23;1;9;20;25;21;26;31;27;17;32;19;29
13;14;2;18;5;10;3;4;16;28;11;6;7;24;30;12;8;15;22;23;20;9;1;25;21;26;31;27;17;32;19;29;104;22686
105;22686;13;14;2;18;5;10;3;4;16;28;11;6;7;24;30;12;8;15;22;23;20;9;1;25;21;26;31;27;17;32;19;29
13;14;2;18;5;10;3;4;16;28;11;6;7;24;30;12;8;15;22;23;17;9;1;25;21;26;31;27;20;32;19;29;105;22966
105;22686;13;14;2;18;5;10;3;4;16;28;11;6;7;24;30;12;8;15;22;23;20;9;1;25;21;26;31;27;17;32;19;29
13;14;2;18;5;10;3;4;16;28;11;6;7;24;30;12;25;15;22;23;20;9;1;8;21;26;31;27;17;32;19;29;105;24478
105;22686;13;14;2;18;5;10;3;4;16;28;11;6;7;24;30;12;8;15;22;23;20;9;1;25;21;26;31;27;17;32;19;29
19;14;2;18;5;10;3;4;16;28;11;6;7;24;30;12;8;15;22;23;20;9;1;25;21;26;31;27;17;32;13;29;105;22886
105;22886;19;14;2;18;5;10;3;4;16;28;11;6;7;24;30;12;8;15;22;23;20;9;1;25;21;26;31;27;17;32;13;29
19;14;2;18;5;10;3;4;16;28;11;9;7;24;30;12;8;15;22;23;20;6;1;25;21;26;31;27;17;32;13;29;105;22846
105;22846;19;14;2;18;5;10;3;4;16;28;11;9;7;24;30;12;8;15;22;23;20;6;1;25;21;26;31;27;17;32;13;29
19;14;2;18;21;10;3;4;16;28;11;9;7;24;30;12;8;15;22;23;20;6;1;25;5;26;31;27;17;32;13;29;105;23536
105;22846;19;14;2;18;5;10;3;4;16;28;11;9;7;24;30;12;8;15;22;23;20;6;1;25;21;26;31;27;17;32;13;29
19;14;2;16;5;10;3;4;18;28;11;9;7;24;30;12;8;15;22;23;20;6;1;25;21;26;31;27;17;32;13;29;105;22954
105;22846;19;14;2;18;5;10;3;4;16;28;11;9;7;24;30;12;8;15;22;23;20;6;1;25;21;26;31;27;17;32;13;29
19;14;2;18;5;10;1;4;16;28;11;9;7;24;30;12;8;15;22;23;20;6;3;25;21;26;31;27;17;32;13;29;105;24046
105;22846;19;14;2;18;5;10;3;4;16;28;11;9;7;24;30;12;8;15;22;23;20;6;1;25;21;26;31;27;17;32;13;29
25;14;2;18;5;10;3;4;16;28;11;9;7;24;30;12;8;15;22;23;20;6;1;19;21;26;31;27;17;32;13;29;105;23206
105;22846;19;14;2;18;5;10;3;4;16;28;11;9;7;24;30;12;8;15;22;23;20;6;1;25;21;26;31;27;17;32;13;29
19;14;2;18;5;10;20;4;16;28;11;9;7;24;30;12;8;15;22;23;3;6;1;25;21;26;31;27;17;32;13;29;105;23238
105;22846;19;14;2;18;5;10;3;4;16;28;11;9;7;24;30;12;8;15;22;23;20;6;1;25;21;26;31;27;17;32;13;29
19;14;2;18;5;10;3;4;16;28;11;9;7;24;30;12;8;15;22;17;20;6;1;25;21;26;31;27;23;32;13;29;105;23426
105;22846;19;14;2;18;5;10;3;4;16;28;11;9;7;24;30;12;8;15;22;23;20;6;1;25;21;26;31;27;17;32;13;29
19;14;2;18;5;10;3;4;16;28;11;9;7;24;30;12;8;15;22;23;20;21;1;25;6;26;31;27;17;32;13;29;105;23836
105;22846;19;14;2;18;5;10;3;4;16;28;11;9;7;24;30;12;8;15;22;23;20;6;1;25;21;26;31;27;17;32;13;29
19;14;2;24;5;10;3;4;16;28;11;9;7;18;30;12;8;15;22;23;20;6;1;25;21;26;31;27;17;32;13;29;105;23066
105;22846;19;14;2;18;5;10;3;4;16;28;11;9;7;24;30;12;8;15;22;23;20;6;1;25;21;26;31;27;17;32;13;29
19;14;2;18;5;10;3;4;16;11;28;9;7;24;30;12;8;15;22;23;20;6;1;25;21;26;31;27;17;32;13;29;105;23848
105;22846;19;14;2;18;5;10;3;4;16;28;11;9;7;24;30;12;8;15;22;23;20;6;1;25;21;26;31;27;17;32;13;29
19;14;2;18;5;10;3;4;16;28;11;9;7;24;30;12;8;15;22;23;20;6;1;25;21;26;31;27;13;32;17;29;105;23760
105;22846;19;14;2;18;5;10;3;4;16;28;11;9;7;24;30;12;8;15;22;23;20;6;1;25;21;26;31;27;17;32;13;29
19;14;2;18;5;10;25;4;16;28;11;9;7;24;30;12;8;15;22;23;20;6;1;3;21;26;31;27;17;32;13;29;105;24616
105;22846;19;14;2;18;5;10;3;4;16;28;11;9;7;24;30;12;8;15;22;23;20;6;1;25;21;26;31;27;17;32;13;29
19;14;2;18;5;10;3;4;16;11;28;9;7;24;30;12;8;15;22;23;20;6;1;25;21;26;31;27;17;32;13;29;105;23848
105;22846;19;14;2;18;5;10;3;4;16;28;11;9;7;24;30;12;8;15;22;23;20;6;1;25;21;26;31;27;17;32;13;29
19;14;2;18;5;10;3;25;16;28;11;9;7;24;30;12;8;15;22;23;20;6;1;4;21;26;31;27;17;32;13;29;105;24090
105;22846;19;14;2;18;5;10;3;4;16;28;11;9;7;24;30;12;8;15;22;23;20;6;1;25;21;26;31;27;17;32;13;29
