"X1";"X274";"X38";"X21";"X48";"X30";"X22";"X8";"X35";"X46";"X63";"X14";"X57";"X58";"X18";"X62";"X59";"X24";"X52";"X49";"X32";"X5";"X31";"X50";"X34";"X9";"X11";"X55";"X16";"X1.1";"X53";"X26";"X3";"X23";"X33";"X37";"X6";"X44";"X41";"X64";"X40";"X20";"X45";"X61";"X7";"X4";"X12";"X15";"X19";"X13";"X43";"X17";"X54";"X28";"X10";"X2";"X56";"X36";"X47";"X27";"X51";"X60";"X25";"X42";"X29";"X39"
59;43;5;40;23;4;20;48;15;53;34;49;52;42;8;13;30;2;26;12;46;10;58;54;33;45;17;29;19;37;21;60;61;36;11;1;32;63;9;31;38;24;50;64;28;47;62;18;41;16;14;56;6;22;27;35;25;7;57;51;3;55;44;39;40;270
40;270;59;43;5;40;23;4;20;48;15;53;34;49;52;42;8;13;30;2;26;12;46;10;58;54;33;45;17;29;19;37;21;60;61;36;11;1;32;63;9;31;38;24;50;64;28;47;62;18;41;16;14;56;6;22;27;35;25;7;57;51;3;55;44;39
59;43;5;40;23;4;20;48;15;53;34;56;52;42;8;13;30;2;26;12;46;10;58;54;33;45;17;29;19;37;21;60;61;36;11;1;32;63;9;31;38;24;50;64;28;47;62;18;41;16;14;49;6;22;27;35;25;7;57;51;3;55;44;39;40;270
40;270;59;43;5;40;23;4;20;48;15;53;34;56;52;42;8;13;30;2;26;12;46;10;58;54;33;45;17;29;19;37;21;60;61;36;11;1;32;63;9;31;38;24;50;64;28;47;62;18;41;16;14;49;6;22;27;35;25;7;57;51;3;55;44;39
59;43;5;40;41;4;20;48;15;53;34;56;52;42;8;13;30;2;26;12;46;10;58;54;33;45;17;29;19;37;21;60;61;36;11;1;32;63;9;31;38;24;50;64;28;47;62;18;23;16;14;49;6;22;27;35;25;7;57;51;3;55;44;39;40;270
40;270;59;43;5;40;41;4;20;48;15;53;34;56;52;42;8;13;30;2;26;12;46;10;58;54;33;45;17;29;19;37;21;60;61;36;11;1;32;63;9;31;38;24;50;64;28;47;62;18;23;16;14;49;6;22;27;35;25;7;57;51;3;55;44;39
59;43;5;40;41;4;20;48;15;53;34;56;52;42;8;13;30;63;26;12;46;10;58;54;33;45;17;29;19;37;21;60;61;36;11;1;32;2;9;31;38;24;50;64;28;47;62;18;23;16;14;49;6;22;27;35;25;7;57;51;3;55;44;39;40;270
40;270;59;43;5;40;41;4;20;48;15;53;34;56;52;42;8;13;30;63;26;12;46;10;58;54;33;45;17;29;19;37;21;60;61;36;11;1;32;2;9;31;38;24;50;64;28;47;62;18;23;16;14;49;6;22;27;35;25;7;57;51;3;55;44;39
59;43;5;40;41;4;20;48;15;53;34;56;52;42;8;13;30;63;26;12;7;10;58;54;33;45;17;29;19;37;21;60;61;36;11;1;32;2;9;31;38;24;50;64;28;47;62;18;23;16;14;49;6;22;27;35;25;46;57;51;3;55;44;39;40;270
40;270;59;43;5;40;41;4;20;48;15;53;34;56;52;42;8;13;30;63;26;12;7;10;58;54;33;45;17;29;19;37;21;60;61;36;11;1;32;2;9;31;38;24;50;64;28;47;62;18;23;16;14;49;6;22;27;35;25;46;57;51;3;55;44;39
59;43;5;40;41;4;20;48;15;53;34;56;52;42;8;11;30;63;26;12;7;10;58;54;33;45;17;29;19;37;21;60;61;36;13;1;32;2;9;31;38;24;50;64;28;47;62;18;23;16;14;49;6;22;27;35;25;46;57;51;3;55;44;39;40;266
40;266;59;43;5;40;41;4;20;48;15;53;34;56;52;42;8;11;30;63;26;12;7;10;58;54;33;45;17;29;19;37;21;60;61;36;13;1;32;2;9;31;38;24;50;64;28;47;62;18;23;16;14;49;6;22;27;35;25;46;57;51;3;55;44;39
59;43;5;40;41;4;20;48;15;53;34;56;52;42;8;11;30;63;26;12;7;10;58;54;33;45;17;29;19;37;21;60;61;36;13;1;32;2;9;31;38;24;50;44;28;47;62;18;23;16;14;49;6;22;27;35;25;46;57;51;3;55;64;39;40;266
40;266;59;43;5;40;41;4;20;48;15;53;34;56;52;42;8;11;30;63;26;12;7;10;58;54;33;45;17;29;19;37;21;60;61;36;13;1;32;2;9;31;38;24;50;44;28;47;62;18;23;16;14;49;6;22;27;35;25;46;57;51;3;55;64;39
59;43;5;40;41;4;20;48;15;53;34;56;52;42;8;11;30;63;26;12;7;10;58;54;33;45;17;29;19;37;21;60;61;36;13;1;32;2;64;31;38;24;50;44;28;47;62;18;23;16;14;49;6;22;27;35;25;46;57;51;3;55;9;39;40;284
40;284;59;43;5;40;41;4;20;48;15;53;34;56;52;42;8;11;30;63;26;12;7;10;58;54;33;45;17;29;19;37;21;60;61;36;13;1;32;2;64;31;38;24;50;44;28;47;62;18;23;16;14;49;6;22;27;35;25;46;57;51;3;55;9;39
59;43;5;40;41;55;20;48;15;53;34;56;52;42;8;11;30;63;26;12;7;10;58;54;33;45;17;29;19;37;21;60;61;36;13;1;32;2;64;31;38;24;50;44;28;47;62;18;23;16;14;49;6;22;27;35;25;46;57;51;3;4;9;39;40;292
40;292;59;43;5;40;41;55;20;48;15;53;34;56;52;42;8;11;30;63;26;12;7;10;58;54;33;45;17;29;19;37;21;60;61;36;13;1;32;2;64;31;38;24;50;44;28;47;62;18;23;16;14;49;6;22;27;35;25;46;57;51;3;4;9;39
59;43;5;40;41;55;20;48;13;53;34;56;52;42;8;11;30;63;26;12;7;10;58;54;33;45;17;29;19;37;21;60;61;36;15;1;32;2;64;31;38;24;50;44;28;47;62;18;23;16;14;49;6;22;27;35;25;46;57;51;3;4;9;39;40;294
40;294;59;43;5;40;41;55;20;48;13;53;34;56;52;42;8;11;30;63;26;12;7;10;58;54;33;45;17;29;19;37;21;60;61;36;15;1;32;2;64;31;38;24;50;44;28;47;62;18;23;16;14;49;6;22;27;35;25;46;57;51;3;4;9;39
59;43;5;40;41;55;20;35;13;53;34;56;52;42;8;11;30;63;26;12;7;10;58;54;33;45;17;29;19;37;21;60;61;36;15;1;32;2;64;31;38;24;50;44;28;47;62;18;23;16;14;49;6;22;27;48;25;46;57;51;3;4;9;39;40;310
40;294;59;43;5;40;41;55;20;48;13;53;34;56;52;42;8;11;30;63;26;12;7;10;58;54;33;45;17;29;19;37;21;60;61;36;15;1;32;2;64;31;38;24;50;44;28;47;62;18;23;16;14;49;6;22;27;35;25;46;57;51;3;4;9;39
59;43;5;40;41;55;20;48;13;53;34;56;52;42;8;11;30;63;26;12;7;10;58;54;33;45;17;29;19;37;21;60;61;36;15;1;32;2;64;31;38;18;50;44;28;47;62;24;23;16;14;49;6;22;27;35;25;46;57;51;3;4;9;39;40;294
40;294;59;43;5;40;41;55;20;48;13;53;34;56;52;42;8;11;30;63;26;12;7;10;58;54;33;45;17;29;19;37;21;60;61;36;15;1;32;2;64;31;38;18;50;44;28;47;62;24;23;16;14;49;6;22;27;35;25;46;57;51;3;4;9;39
59;43;5;40;41;9;20;48;13;53;34;56;52;42;8;11;30;63;26;12;7;10;58;54;33;45;17;29;19;37;21;60;61;36;15;1;32;2;64;31;38;18;50;44;28;47;62;24;23;16;14;49;6;22;27;35;25;46;57;51;3;4;55;39;40;290
40;290;59;43;5;40;41;9;20;48;13;53;34;56;52;42;8;11;30;63;26;12;7;10;58;54;33;45;17;29;19;37;21;60;61;36;15;1;32;2;64;31;38;18;50;44;28;47;62;24;23;16;14;49;6;22;27;35;25;46;57;51;3;4;55;39
59;43;5;40;41;9;20;48;13;53;34;56;52;42;8;11;30;63;26;12;7;10;58;54;33;45;17;29;19;37;21;60;61;36;15;1;32;2;64;31;38;18;50;44;28;57;62;24;23;16;14;49;6;22;27;35;25;46;47;51;3;4;55;39;40;290
40;290;59;43;5;40;41;9;20;48;13;53;34;56;52;42;8;11;30;63;26;12;7;10;58;54;33;45;17;29;19;37;21;60;61;36;15;1;32;2;64;31;38;18;50;44;28;57;62;24;23;16;14;49;6;22;27;35;25;46;47;51;3;4;55;39
59;43;5;40;41;9;20;48;13;53;34;56;27;42;8;11;30;63;26;12;7;10;58;54;33;45;17;29;19;37;21;60;61;36;15;1;32;2;64;31;38;18;50;44;28;57;62;24;23;16;14;49;6;22;52;35;25;46;47;51;3;4;55;39;40;290
40;290;59;43;5;40;41;9;20;48;13;53;34;56;27;42;8;11;30;63;26;12;7;10;58;54;33;45;17;29;19;37;21;60;61;36;15;1;32;2;64;31;38;18;50;44;28;57;62;24;23;16;14;49;6;22;52;35;25;46;47;51;3;4;55;39
36;43;5;40;41;9;20;48;13;53;34;56;27;42;8;11;30;63;26;12;7;10;58;54;33;45;17;29;19;37;21;60;61;59;15;1;32;2;64;31;38;18;50;44;28;57;62;24;23;16;14;49;6;22;52;35;25;46;47;51;3;4;55;39;40;290
40;290;36;43;5;40;41;9;20;48;13;53;34;56;27;42;8;11;30;63;26;12;7;10;58;54;33;45;17;29;19;37;21;60;61;59;15;1;32;2;64;31;38;18;50;44;28;57;62;24;23;16;14;49;6;22;52;35;25;46;47;51;3;4;55;39
36;43;5;40;41;9;20;48;50;53;34;56;27;42;8;11;30;63;26;12;7;10;58;54;33;45;17;29;19;37;21;60;61;59;15;1;32;2;64;31;38;18;13;44;28;57;62;24;23;16;14;49;6;22;52;35;25;46;47;51;3;4;55;39;40;290
40;290;36;43;5;40;41;9;20;48;50;53;34;56;27;42;8;11;30;63;26;12;7;10;58;54;33;45;17;29;19;37;21;60;61;59;15;1;32;2;64;31;38;18;13;44;28;57;62;24;23;16;14;49;6;22;52;35;25;46;47;51;3;4;55;39
36;43;5;29;41;9;20;48;50;53;34;56;27;42;8;11;30;63;26;12;7;10;58;54;33;45;17;40;19;37;21;60;61;59;15;1;32;2;64;31;38;18;13;44;28;57;62;24;23;16;14;49;6;22;52;35;25;46;47;51;3;4;55;39;40;286
41;286;36;43;5;29;41;9;20;48;50;53;34;56;27;42;8;11;30;63;26;12;7;10;58;54;33;45;17;40;19;37;21;60;61;59;15;1;32;2;64;31;38;18;13;44;28;57;62;24;23;16;14;49;6;22;52;35;25;46;47;51;3;4;55;39
36;43;5;29;41;49;20;48;50;53;34;56;27;42;8;11;30;63;26;12;7;10;58;54;33;45;17;40;19;37;21;60;61;59;15;1;32;2;64;31;38;18;13;44;28;57;62;24;23;16;14;9;6;22;52;35;25;46;47;51;3;4;55;39;41;290
41;290;36;43;5;29;41;49;20;48;50;53;34;56;27;42;8;11;30;63;26;12;7;10;58;54;33;45;17;40;19;37;21;60;61;59;15;1;32;2;64;31;38;18;13;44;28;57;62;24;23;16;14;9;6;22;52;35;25;46;47;51;3;4;55;39
36;43;5;29;41;49;20;48;50;53;34;56;27;42;8;11;30;63;26;12;7;10;58;54;59;45;17;40;19;37;21;60;61;33;15;1;32;2;64;31;38;18;13;44;28;57;62;24;23;16;14;9;6;22;52;35;25;46;47;51;3;4;55;39;41;290
41;290;36;43;5;29;41;49;20;48;50;53;34;56;27;42;8;11;30;63;26;12;7;10;58;54;59;45;17;40;19;37;21;60;61;33;15;1;32;2;64;31;38;18;13;44;28;57;62;24;23;16;14;9;6;22;52;35;25;46;47;51;3;4;55;39
36;43;5;29;41;49;20;48;50;53;3;56;27;42;8;11;30;63;26;12;7;10;58;54;59;45;17;40;19;37;21;60;61;33;15;1;32;2;64;31;38;18;13;44;28;57;62;24;23;16;14;9;6;22;52;35;25;46;47;51;34;4;55;39;41;306
41;306;36;43;5;29;41;49;20;48;50;53;3;56;27;42;8;11;30;63;26;12;7;10;58;54;59;45;17;40;19;37;21;60;61;33;15;1;32;2;64;31;38;18;13;44;28;57;62;24;23;16;14;9;6;22;52;35;25;46;47;51;34;4;55;39
36;43;5;29;41;49;20;48;50;53;3;56;27;42;8;11;30;63;26;12;7;10;58;54;59;45;17;40;19;37;21;60;61;33;15;1;32;2;64;31;38;18;13;44;28;57;62;24;23;16;52;9;6;22;14;35;25;46;47;51;34;4;55;39;41;306
41;306;36;43;5;29;41;49;20;48;50;53;3;56;27;42;8;11;30;63;26;12;7;10;58;54;59;45;17;40;19;37;21;60;61;33;15;1;32;2;64;31;38;18;13;44;28;57;62;24;23;16;52;9;6;22;14;35;25;46;47;51;34;4;55;39
36;43;5;29;41;49;20;48;50;53;3;56;11;42;8;27;30;63;26;12;7;10;58;54;59;45;17;40;19;37;21;60;61;33;15;1;32;2;64;31;38;18;13;44;28;57;62;24;23;16;52;9;6;22;14;35;25;46;47;51;34;4;55;39;41;306
41;306;36;43;5;29;41;49;20;48;50;53;3;56;11;42;8;27;30;63;26;12;7;10;58;54;59;45;17;40;19;37;21;60;61;33;15;1;32;2;64;31;38;18;13;44;28;57;62;24;23;16;52;9;6;22;14;35;25;46;47;51;34;4;55;39
36;43;5;29;41;49;20;48;50;53;3;7;11;42;8;27;30;63;26;12;56;10;58;54;59;45;17;40;19;37;21;60;61;33;15;1;32;2;64;31;38;18;13;44;28;57;62;24;23;16;52;9;6;22;14;35;25;46;47;51;34;4;55;39;41;306
41;306;36;43;5;29;41;49;20;48;50;53;3;7;11;42;8;27;30;63;26;12;56;10;58;54;59;45;17;40;19;37;21;60;61;33;15;1;32;2;64;31;38;18;13;44;28;57;62;24;23;16;52;9;6;22;14;35;25;46;47;51;34;4;55;39
36;43;5;29;41;49;20;48;52;53;3;7;11;42;8;27;30;63;26;12;56;10;58;54;59;45;17;40;19;37;21;60;61;33;15;1;32;2;64;31;38;18;13;44;28;57;62;24;23;16;50;9;6;22;14;35;25;46;47;51;34;4;55;39;41;306
41;306;36;43;5;29;41;49;20;48;52;53;3;7;11;42;8;27;30;63;26;12;56;10;58;54;59;45;17;40;19;37;21;60;61;33;15;1;32;2;64;31;38;18;13;44;28;57;62;24;23;16;50;9;6;22;14;35;25;46;47;51;34;4;55;39
36;43;5;29;41;49;20;48;52;64;3;7;11;42;8;27;30;63;26;12;56;10;58;54;59;45;17;40;19;37;21;60;61;33;15;1;32;2;53;31;38;18;13;44;28;57;62;24;23;16;50;9;6;22;14;35;25;46;47;51;34;4;55;39;41;268
41;268;36;43;5;29;41;49;20;48;52;64;3;7;11;42;8;27;30;63;26;12;56;10;58;54;59;45;17;40;19;37;21;60;61;33;15;1;32;2;53;31;38;18;13;44;28;57;62;24;23;16;50;9;6;22;14;35;25;46;47;51;34;4;55;39
36;43;5;29;41;49;20;48;52;64;3;7;11;42;8;27;30;63;26;12;56;10;58;54;59;45;17;40;19;37;21;60;61;33;51;1;32;2;53;31;38;18;13;44;28;57;62;24;23;16;50;9;6;22;14;35;25;46;47;15;34;4;55;39;41;268
41;268;36;43;5;29;41;49;20;48;52;64;3;7;11;42;8;27;30;63;26;12;56;10;58;54;59;45;17;40;19;37;21;60;61;33;51;1;32;2;53;31;38;18;13;44;28;57;62;24;23;16;50;9;6;22;14;35;25;46;47;15;34;4;55;39
36;43;5;52;41;49;20;48;29;64;3;7;11;42;8;27;30;63;26;12;56;10;58;54;59;45;17;40;19;37;21;60;61;33;51;1;32;2;53;31;38;18;13;44;28;57;62;24;23;16;50;9;6;22;14;35;25;46;47;15;34;4;55;39;41;264
41;264;36;43;5;52;41;49;20;48;29;64;3;7;11;42;8;27;30;63;26;12;56;10;58;54;59;45;17;40;19;37;21;60;61;33;51;1;32;2;53;31;38;18;13;44;28;57;62;24;23;16;50;9;6;22;14;35;25;46;47;15;34;4;55;39
36;43;5;52;41;49;20;48;29;64;3;7;11;42;8;27;30;63;26;12;56;10;58;50;59;45;17;40;19;37;21;60;61;33;51;1;32;2;53;31;38;18;13;44;28;57;62;24;23;16;54;9;6;22;14;35;25;46;47;15;34;4;55;39;41;264
41;264;36;43;5;52;41;49;20;48;29;64;3;7;11;42;8;27;30;63;26;12;56;10;58;50;59;45;17;40;19;37;21;60;61;33;51;1;32;2;53;31;38;18;13;44;28;57;62;24;23;16;54;9;6;22;14;35;25;46;47;15;34;4;55;39
36;43;5;52;41;49;20;48;29;64;3;7;11;42;8;27;30;63;26;12;56;10;58;50;35;45;17;40;19;37;21;60;61;33;51;1;32;2;53;31;38;18;13;44;28;57;62;24;23;16;54;9;6;22;14;59;25;46;47;15;34;4;55;39;41;264
41;264;36;43;5;52;41;49;20;48;29;64;3;7;11;42;8;27;30;63;26;12;56;10;58;50;35;45;17;40;19;37;21;60;61;33;51;1;32;2;53;31;38;18;13;44;28;57;62;24;23;16;54;9;6;22;14;59;25;46;47;15;34;4;55;39
36;43;5;52;41;49;20;48;29;64;3;7;11;42;8;27;30;63;26;12;56;10;58;50;35;38;17;40;19;37;21;60;61;33;51;1;32;2;53;31;45;18;13;44;28;57;62;24;23;16;54;9;6;22;14;59;25;46;47;15;34;4;55;39;41;264
41;264;36;43;5;52;41;49;20;48;29;64;3;7;11;42;8;27;30;63;26;12;56;10;58;50;35;38;17;40;19;37;21;60;61;33;51;1;32;2;53;31;45;18;13;44;28;57;62;24;23;16;54;9;6;22;14;59;25;46;47;15;34;4;55;39
36;43;5;52;41;49;20;48;29;64;3;7;11;42;8;27;30;63;26;12;56;10;58;50;6;38;17;40;19;37;21;60;61;33;51;1;32;2;53;31;45;18;13;44;28;57;62;24;23;16;54;9;35;22;14;59;25;46;47;15;34;4;55;39;41;264
41;264;36;43;5;52;41;49;20;48;29;64;3;7;11;42;8;27;30;63;26;12;56;10;58;50;6;38;17;40;19;37;21;60;61;33;51;1;32;2;53;31;45;18;13;44;28;57;62;24;23;16;54;9;35;22;14;59;25;46;47;15;34;4;55;39
41;43;5;52;36;49;20;48;29;64;3;7;11;42;8;27;30;63;26;12;56;10;58;50;6;38;17;40;19;37;21;60;61;33;51;1;32;2;53;31;45;18;13;44;28;57;62;24;23;16;54;9;35;22;14;59;25;46;47;15;34;4;55;39;41;264
41;264;41;43;5;52;36;49;20;48;29;64;3;7;11;42;8;27;30;63;26;12;56;10;58;50;6;38;17;40;19;37;21;60;61;33;51;1;32;2;53;31;45;18;13;44;28;57;62;24;23;16;54;9;35;22;14;59;25;46;47;15;34;4;55;39
41;43;5;52;36;49;20;48;29;64;3;7;11;42;8;27;14;63;26;12;56;10;58;50;6;38;17;40;19;37;21;60;61;33;51;1;32;2;53;31;45;18;13;44;28;57;62;24;23;16;54;9;35;22;30;59;25;46;47;15;34;4;55;39;41;264
41;264;41;43;5;52;36;49;20;48;29;64;3;7;11;42;8;27;14;63;26;12;56;10;58;50;6;38;17;40;19;37;21;60;61;33;51;1;32;2;53;31;45;18;13;44;28;57;62;24;23;16;54;9;35;22;30;59;25;46;47;15;34;4;55;39
41;43;5;52;36;49;20;48;29;64;3;7;11;42;8;27;14;63;26;12;56;10;58;50;6;38;17;40;19;37;21;60;61;59;51;1;32;2;53;31;45;18;13;44;28;57;62;24;23;16;54;9;35;22;30;33;25;46;47;15;34;4;55;39;41;264
41;264;41;43;5;52;36;49;20;48;29;64;3;7;11;42;8;27;14;63;26;12;56;10;58;50;6;38;17;40;19;37;21;60;61;59;51;1;32;2;53;31;45;18;13;44;28;57;62;24;23;16;54;9;35;22;30;33;25;46;47;15;34;4;55;39
41;43;5;50;36;49;20;48;29;64;3;7;11;42;8;27;14;63;26;12;56;10;58;52;6;38;17;40;19;37;21;60;61;59;51;1;32;2;53;31;45;18;13;44;28;57;62;24;23;16;54;9;35;22;30;33;25;46;47;15;34;4;55;39;41;268
41;268;41;43;5;50;36;49;20;48;29;64;3;7;11;42;8;27;14;63;26;12;56;10;58;52;6;38;17;40;19;37;21;60;61;59;51;1;32;2;53;31;45;18;13;44;28;57;62;24;23;16;54;9;35;22;30;33;25;46;47;15;34;4;55;39
41;43;5;50;36;49;20;48;29;64;3;7;11;42;8;27;14;63;26;12;56;10;58;52;6;40;17;38;19;37;21;60;61;59;51;1;32;2;53;31;45;18;13;44;28;57;62;24;23;16;54;9;35;22;30;33;25;46;47;15;34;4;55;39;41;268
41;268;41;43;5;50;36;49;20;48;29;64;3;7;11;42;8;27;14;63;26;12;56;10;58;52;6;40;17;38;19;37;21;60;61;59;51;1;32;2;53;31;45;18;13;44;28;57;62;24;23;16;54;9;35;22;30;33;25;46;47;15;34;4;55;39
48;43;5;50;36;49;20;41;29;64;3;7;11;42;8;27;14;63;26;12;56;10;58;52;6;40;17;38;19;37;21;60;61;59;51;1;32;2;53;31;45;18;13;44;28;57;62;24;23;16;54;9;35;22;30;33;25;46;47;15;34;4;55;39;41;272
42;272;48;43;5;50;36;49;20;41;29;64;3;7;11;42;8;27;14;63;26;12;56;10;58;52;6;40;17;38;19;37;21;60;61;59;51;1;32;2;53;31;45;18;13;44;28;57;62;24;23;16;54;9;35;22;30;33;25;46;47;15;34;4;55;39
48;43;5;50;36;49;20;41;29;64;3;7;11;42;8;27;14;63;26;12;56;10;58;52;6;40;17;38;23;37;21;60;61;59;51;1;32;2;53;31;45;18;13;44;28;57;62;24;19;16;54;9;35;22;30;33;25;46;47;15;34;4;55;39;42;272
42;272;48;43;5;50;36;49;20;41;29;64;3;7;11;42;8;27;14;63;26;12;56;10;58;52;6;40;17;38;23;37;21;60;61;59;51;1;32;2;53;31;45;18;13;44;28;57;62;24;19;16;54;9;35;22;30;33;25;46;47;15;34;4;55;39
48;43;5;50;36;49;20;41;29;64;3;7;11;27;8;42;14;63;26;12;56;10;58;52;6;40;17;38;23;37;21;60;61;59;51;1;32;2;53;31;45;18;13;44;28;57;62;24;19;16;54;9;35;22;30;33;25;46;47;15;34;4;55;39;42;280
42;280;48;43;5;50;36;49;20;41;29;64;3;7;11;27;8;42;14;63;26;12;56;10;58;52;6;40;17;38;23;37;21;60;61;59;51;1;32;2;53;31;45;18;13;44;28;57;62;24;19;16;54;9;35;22;30;33;25;46;47;15;34;4;55;39
48;43;5;50;36;49;20;41;29;64;3;7;11;27;9;42;14;63;26;12;56;10;58;52;6;40;17;38;23;37;21;60;61;59;51;1;32;2;53;31;45;18;13;44;28;57;62;24;19;16;54;8;35;22;30;33;25;46;47;15;34;4;55;39;42;256
42;256;48;43;5;50;36;49;20;41;29;64;3;7;11;27;9;42;14;63;26;12;56;10;58;52;6;40;17;38;23;37;21;60;61;59;51;1;32;2;53;31;45;18;13;44;28;57;62;24;19;16;54;8;35;22;30;33;25;46;47;15;34;4;55;39
48;43;5;51;36;49;20;41;29;64;3;7;11;27;9;42;14;63;26;12;56;10;58;52;6;40;17;38;23;37;21;60;61;59;50;1;32;2;53;31;45;18;13;44;28;57;62;24;19;16;54;8;35;22;30;33;25;46;47;15;34;4;55;39;42;256
42;256;48;43;5;51;36;49;20;41;29;64;3;7;11;27;9;42;14;63;26;12;56;10;58;52;6;40;17;38;23;37;21;60;61;59;50;1;32;2;53;31;45;18;13;44;28;57;62;24;19;16;54;8;35;22;30;33;25;46;47;15;34;4;55;39
48;43;5;51;36;49;20;41;29;64;3;7;11;27;9;42;14;63;26;12;56;10;58;52;6;40;17;38;23;37;21;60;61;59;50;1;32;2;53;31;45;18;13;44;62;57;28;24;19;16;54;8;35;22;30;33;25;46;47;15;34;4;55;39;42;256
42;256;48;43;5;51;36;49;20;41;29;64;3;7;11;27;9;42;14;63;26;12;56;10;58;52;6;40;17;38;23;37;21;60;61;59;50;1;32;2;53;31;45;18;13;44;62;57;28;24;19;16;54;8;35;22;30;33;25;46;47;15;34;4;55;39
48;43;5;51;36;49;20;41;29;64;3;7;11;27;9;42;14;63;26;12;56;10;58;52;6;40;17;38;23;37;21;60;61;34;50;1;32;2;53;31;45;18;13;44;62;57;28;24;19;16;54;8;35;22;30;33;25;46;47;15;59;4;55;39;42;256
42;256;48;43;5;51;36;49;20;41;29;64;3;7;11;27;9;42;14;63;26;12;56;10;58;52;6;40;17;38;23;37;21;60;61;34;50;1;32;2;53;31;45;18;13;44;62;57;28;24;19;16;54;8;35;22;30;33;25;46;47;15;59;4;55;39
48;43;5;51;36;49;20;41;29;64;3;7;11;27;9;42;14;63;26;12;56;10;31;52;6;40;17;38;23;37;21;60;61;34;50;1;32;2;53;58;45;18;13;44;62;57;28;24;19;16;54;8;35;22;30;33;25;46;47;15;59;4;55;39;42;256
42;256;48;43;5;51;36;49;20;41;29;64;3;7;11;27;9;42;14;63;26;12;56;10;31;52;6;40;17;38;23;37;21;60;61;34;50;1;32;2;53;58;45;18;13;44;62;57;28;24;19;16;54;8;35;22;30;33;25;46;47;15;59;4;55;39
48;43;5;51;36;49;20;41;29;64;3;7;11;27;9;42;14;63;26;12;56;10;31;52;6;40;17;38;23;37;21;60;61;34;50;1;32;2;53;58;45;18;13;44;62;57;28;33;19;16;54;8;35;22;30;24;25;46;47;15;59;4;55;39;42;256
42;256;48;43;5;51;36;49;20;41;29;64;3;7;11;27;9;42;14;63;26;12;56;10;31;52;6;40;17;38;23;37;21;60;61;34;50;1;32;2;53;58;45;18;13;44;62;57;28;33;19;16;54;8;35;22;30;24;25;46;47;15;59;4;55;39
48;43;5;51;36;49;20;41;29;64;3;7;11;27;9;42;14;63;26;12;56;10;31;52;6;40;17;38;23;37;21;60;44;34;50;1;32;2;53;58;45;18;13;61;62;57;28;33;19;16;54;8;35;22;30;24;25;46;47;15;59;4;55;39;42;252
42;252;48;43;5;51;36;49;20;41;29;64;3;7;11;27;9;42;14;63;26;12;56;10;31;52;6;40;17;38;23;37;21;60;44;34;50;1;32;2;53;58;45;18;13;61;62;57;28;33;19;16;54;8;35;22;30;24;25;46;47;15;59;4;55;39
48;43;5;51;36;49;20;41;10;64;3;7;11;27;9;42;14;63;26;12;56;29;31;52;6;40;17;38;23;37;21;60;44;34;50;1;32;2;53;58;45;18;13;61;62;57;28;33;19;16;54;8;35;22;30;24;25;46;47;15;59;4;55;39;42;250
42;250;48;43;5;51;36;49;20;41;10;64;3;7;11;27;9;42;14;63;26;12;56;29;31;52;6;40;17;38;23;37;21;60;44;34;50;1;32;2;53;58;45;18;13;61;62;57;28;33;19;16;54;8;35;22;30;24;25;46;47;15;59;4;55;39
15;43;5;51;36;49;20;41;10;64;3;7;11;27;9;42;14;63;26;12;56;29;31;52;6;40;17;38;23;37;21;60;44;34;50;1;32;2;53;58;45;18;13;61;62;57;28;33;19;16;54;8;35;22;30;24;25;46;47;48;59;4;55;39;42;250
42;250;15;43;5;51;36;49;20;41;10;64;3;7;11;27;9;42;14;63;26;12;56;29;31;52;6;40;17;38;23;37;21;60;44;34;50;1;32;2;53;58;45;18;13;61;62;57;28;33;19;16;54;8;35;22;30;24;25;46;47;48;59;4;55;39
15;43;5;51;36;49;20;41;10;64;3;7;11;27;9;42;14;63;26;12;56;29;31;52;6;40;17;38;23;37;21;60;44;34;50;1;32;2;53;58;45;18;35;61;62;57;28;33;19;16;54;8;13;22;30;24;25;46;47;48;59;4;55;39;42;250
42;250;15;43;5;51;36;49;20;41;10;64;3;7;11;27;9;42;14;63;26;12;56;29;31;52;6;40;17;38;23;37;21;60;44;34;50;1;32;2;53;58;45;18;35;61;62;57;28;33;19;16;54;8;13;22;30;24;25;46;47;48;59;4;55;39
15;43;5;51;36;49;20;41;10;42;3;7;11;27;9;64;14;63;26;12;56;29;31;52;6;40;17;38;23;37;21;60;44;34;50;1;32;2;53;58;45;18;35;61;62;57;28;33;19;16;54;8;13;22;30;24;25;46;47;48;59;4;55;39;42;238
42;238;15;43;5;51;36;49;20;41;10;42;3;7;11;27;9;64;14;63;26;12;56;29;31;52;6;40;17;38;23;37;21;60;44;34;50;1;32;2;53;58;45;18;35;61;62;57;28;33;19;16;54;8;13;22;30;24;25;46;47;48;59;4;55;39
15;43;5;51;36;49;20;2;10;42;3;7;11;27;9;64;14;63;26;12;56;29;31;52;6;40;17;38;23;37;21;60;44;34;50;1;32;41;53;58;45;18;35;61;62;57;28;33;19;16;54;8;13;22;30;24;25;46;47;48;59;4;55;39;42;250
42;250;15;43;5;51;36;49;20;2;10;42;3;7;11;27;9;64;14;63;26;12;56;29;31;52;6;40;17;38;23;37;21;60;44;34;50;1;32;41;53;58;45;18;35;61;62;57;28;33;19;16;54;8;13;22;30;24;25;46;47;48;59;4;55;39
