"X1";"X298";"X44";"X3";"X53";"X46";"X13";"X24";"X62";"X20";"X37";"X49";"X40";"X16";"X63";"X45";"X10";"X34";"X39";"X48";"X30";"X57";"X58";"X28";"X6";"X43";"X59";"X15";"X9";"X7";"X51";"X25";"X5";"X42";"X21";"X32";"X50";"X55";"X19";"X33";"X8";"X11";"X36";"X61";"X54";"X17";"X23";"X52";"X22";"X47";"X14";"X2";"X4";"X29";"X18";"X60";"X31";"X41";"X27";"X1.1";"X38";"X64";"X26";"X35";"X12";"X56"
30;278;32;63;15;7;33;51;59;9;42;2;43;53;62;64;46;41;54;34;36;31;47;24;10;55;52;61;45;21;30;16;60;23;11;44;22;3;38;39;58;35;18;28;12;27;40;50;25;49;5;19;6;48;8;17;57;14;20;13;4;37;56;26;1;29
32;63;15;7;33;51;59;9;42;2;43;53;62;64;46;41;54;38;36;31;47;24;10;55;52;61;45;21;30;16;60;23;11;44;22;3;34;39;58;35;18;28;12;27;40;50;25;49;5;19;6;48;8;17;57;14;20;13;4;37;56;26;1;29;30;270
30;270;32;63;15;7;33;51;59;9;42;2;43;53;62;64;46;41;54;38;36;31;47;24;10;55;52;61;45;21;30;16;60;23;11;44;22;3;34;39;58;35;18;28;12;27;40;50;25;49;5;19;6;48;8;17;57;14;20;13;4;37;56;26;1;29
32;63;15;7;33;51;59;9;42;2;43;53;62;64;46;41;54;38;36;31;47;24;10;55;52;61;45;21;30;16;60;23;11;44;22;3;34;39;12;35;18;28;58;27;40;50;25;49;5;19;6;48;8;17;57;14;20;13;4;37;56;26;1;29;30;276
30;276;32;63;15;7;33;51;59;9;42;2;43;53;62;64;46;41;54;38;36;31;47;24;10;55;52;61;45;21;30;16;60;23;11;44;22;3;34;39;12;35;18;28;58;27;40;50;25;49;5;19;6;48;8;17;57;14;20;13;4;37;56;26;1;29
32;63;15;7;33;51;59;9;42;2;43;53;62;64;46;41;54;38;36;31;47;52;10;55;24;61;45;21;30;16;60;23;11;44;22;3;34;39;12;35;18;28;58;27;40;50;25;49;5;19;6;48;8;17;57;14;20;13;4;37;56;26;1;29;30;276
30;276;32;63;15;7;33;51;59;9;42;2;43;53;62;64;46;41;54;38;36;31;47;52;10;55;24;61;45;21;30;16;60;23;11;44;22;3;34;39;12;35;18;28;58;27;40;50;25;49;5;19;6;48;8;17;57;14;20;13;4;37;56;26;1;29
32;63;15;7;33;19;59;9;42;2;43;53;62;64;46;41;54;38;36;31;47;52;10;55;24;61;45;21;30;16;60;23;11;44;22;3;34;39;12;35;18;28;58;27;40;50;25;49;5;51;6;48;8;17;57;14;20;13;4;37;56;26;1;29;30;284
31;284;32;63;15;7;33;19;59;9;42;2;43;53;62;64;46;41;54;38;36;31;47;52;10;55;24;61;45;21;30;16;60;23;11;44;22;3;34;39;12;35;18;28;58;27;40;50;25;49;5;51;6;48;8;17;57;14;20;13;4;37;56;26;1;29
32;63;15;7;33;19;59;9;42;2;43;53;62;64;46;41;54;38;36;31;47;52;10;55;24;61;45;22;30;16;60;23;11;44;21;3;34;39;12;35;18;28;58;27;40;50;25;49;5;51;6;48;8;17;57;14;20;13;4;37;56;26;1;29;31;282
31;282;32;63;15;7;33;19;59;9;42;2;43;53;62;64;46;41;54;38;36;31;47;52;10;55;24;61;45;22;30;16;60;23;11;44;21;3;34;39;12;35;18;28;58;27;40;50;25;49;5;51;6;48;8;17;57;14;20;13;4;37;56;26;1;29
32;63;15;7;33;10;59;9;42;2;43;53;62;64;46;41;54;38;36;31;47;52;19;55;24;61;45;22;30;16;60;23;11;44;21;3;34;39;12;35;18;28;58;27;40;50;25;49;5;51;6;48;8;17;57;14;20;13;4;37;56;26;1;29;31;266
31;266;32;63;15;7;33;10;59;9;42;2;43;53;62;64;46;41;54;38;36;31;47;52;19;55;24;61;45;22;30;16;60;23;11;44;21;3;34;39;12;35;18;28;58;27;40;50;25;49;5;51;6;48;8;17;57;14;20;13;4;37;56;26;1;29
32;63;15;7;33;10;59;9;42;2;43;53;62;64;46;41;54;38;36;31;47;52;19;55;24;61;45;22;30;16;60;23;11;44;21;3;34;39;12;35;18;28;58;27;40;50;25;49;5;51;6;48;8;17;57;14;20;13;4;1;56;26;37;29;31;266
31;266;32;63;15;7;33;10;59;9;42;2;43;53;62;64;46;41;54;38;36;31;47;52;19;55;24;61;45;22;30;16;60;23;11;44;21;3;34;39;12;35;18;28;58;27;40;50;25;49;5;51;6;48;8;17;57;14;20;13;4;1;56;26;37;29
32;63;15;7;33;10;59;3;42;2;43;53;62;64;46;41;54;38;36;31;47;52;19;55;24;61;45;22;30;16;60;23;11;44;21;9;34;39;12;35;18;28;58;27;40;50;25;49;5;51;6;48;8;17;57;14;20;13;4;1;56;26;37;29;31;270
31;270;32;63;15;7;33;10;59;3;42;2;43;53;62;64;46;41;54;38;36;31;47;52;19;55;24;61;45;22;30;16;60;23;11;44;21;9;34;39;12;35;18;28;58;27;40;50;25;49;5;51;6;48;8;17;57;14;20;13;4;1;56;26;37;29
32;63;15;7;33;10;59;3;42;2;43;53;62;64;46;41;54;38;36;31;47;52;19;61;24;55;45;22;30;16;60;23;11;44;21;9;34;39;12;35;18;28;58;27;40;50;25;49;5;51;6;48;8;17;57;14;20;13;4;1;56;26;37;29;31;270
31;270;32;63;15;7;33;10;59;3;42;2;43;53;62;64;46;41;54;38;36;31;47;52;19;61;24;55;45;22;30;16;60;23;11;44;21;9;34;39;12;35;18;28;58;27;40;50;25;49;5;51;6;48;8;17;57;14;20;13;4;1;56;26;37;29
32;63;15;7;33;50;59;3;42;2;43;53;62;64;46;41;54;38;36;31;47;52;19;61;24;55;45;22;30;16;60;23;11;44;21;9;34;39;12;35;18;28;58;27;40;10;25;49;5;51;6;48;8;17;57;14;20;13;4;1;56;26;37;29;31;270
31;270;32;63;15;7;33;50;59;3;42;2;43;53;62;64;46;41;54;38;36;31;47;52;19;61;24;55;45;22;30;16;60;23;11;44;21;9;34;39;12;35;18;28;58;27;40;10;25;49;5;51;6;48;8;17;57;14;20;13;4;1;56;26;37;29
32;63;15;7;33;50;59;3;42;2;43;53;62;64;46;41;54;38;36;31;47;52;19;61;24;55;45;22;30;16;60;23;11;44;21;9;34;39;12;35;25;28;58;27;40;10;18;49;5;51;6;48;8;17;57;14;20;13;4;1;56;26;37;29;31;270
31;270;32;63;15;7;33;50;59;3;42;2;43;53;62;64;46;41;54;38;36;31;47;52;19;61;24;55;45;22;30;16;60;23;11;44;21;9;34;39;12;35;25;28;58;27;40;10;18;49;5;51;6;48;8;17;57;14;20;13;4;1;56;26;37;29
32;63;15;7;33;50;59;3;42;2;43;53;62;64;46;41;54;38;36;31;47;52;19;61;24;55;45;22;30;16;60;23;11;44;21;9;34;39;40;35;25;28;58;27;12;10;18;49;5;51;6;48;8;17;57;14;20;13;4;1;56;26;37;29;31;264
31;264;32;63;15;7;33;50;59;3;42;2;43;53;62;64;46;41;54;38;36;31;47;52;19;61;24;55;45;22;30;16;60;23;11;44;21;9;34;39;40;35;25;28;58;27;12;10;18;49;5;51;6;48;8;17;57;14;20;13;4;1;56;26;37;29
32;63;15;7;33;50;59;3;42;2;43;53;62;64;46;41;54;38;36;31;47;52;19;61;24;55;44;22;30;16;60;23;11;45;21;9;34;39;40;35;25;28;58;27;12;10;18;49;5;51;6;48;8;17;57;14;20;13;4;1;56;26;37;29;31;260
31;260;32;63;15;7;33;50;59;3;42;2;43;53;62;64;46;41;54;38;36;31;47;52;19;61;24;55;44;22;30;16;60;23;11;45;21;9;34;39;40;35;25;28;58;27;12;10;18;49;5;51;6;48;8;17;57;14;20;13;4;1;56;26;37;29
32;63;15;7;33;50;59;3;42;2;43;53;62;64;46;41;54;38;36;31;47;52;19;61;24;55;44;37;30;16;60;23;11;45;21;9;34;39;40;35;25;28;58;27;12;10;18;49;5;51;6;48;8;17;57;14;20;13;4;1;56;26;22;29;31;264
31;264;32;63;15;7;33;50;59;3;42;2;43;53;62;64;46;41;54;38;36;31;47;52;19;61;24;55;44;37;30;16;60;23;11;45;21;9;34;39;40;35;25;28;58;27;12;10;18;49;5;51;6;48;8;17;57;14;20;13;4;1;56;26;22;29
32;63;15;7;33;50;59;3;42;2;43;53;62;64;46;41;54;38;36;31;47;52;19;61;24;55;44;37;30;16;60;23;11;45;21;9;34;39;40;35;25;28;58;27;12;10;8;49;5;51;6;48;18;17;57;14;20;13;4;1;56;26;22;29;31;264
31;264;32;63;15;7;33;50;59;3;42;2;43;53;62;64;46;41;54;38;36;31;47;52;19;61;24;55;44;37;30;16;60;23;11;45;21;9;34;39;40;35;25;28;58;27;12;10;8;49;5;51;6;48;18;17;57;14;20;13;4;1;56;26;22;29
32;63;8;7;33;50;59;3;42;2;43;53;62;64;46;41;54;38;36;31;47;52;19;61;24;55;44;37;30;16;60;23;11;45;21;9;34;39;40;35;25;28;58;27;12;10;15;49;5;51;6;48;18;17;57;14;20;13;4;1;56;26;22;29;31;264
31;264;32;63;8;7;33;50;59;3;42;2;43;53;62;64;46;41;54;38;36;31;47;52;19;61;24;55;44;37;30;16;60;23;11;45;21;9;34;39;40;35;25;28;58;27;12;10;15;49;5;51;6;48;18;17;57;14;20;13;4;1;56;26;22;29
32;63;8;7;33;50;59;3;42;2;43;53;62;64;46;41;54;38;36;31;47;52;45;61;24;55;44;37;30;16;60;23;11;19;21;9;34;39;40;35;25;28;58;27;12;10;15;49;5;51;6;48;18;17;57;14;20;13;4;1;56;26;22;29;31;264
31;264;32;63;8;7;33;50;59;3;42;2;43;53;62;64;46;41;54;38;36;31;47;52;45;61;24;55;44;37;30;16;60;23;11;19;21;9;34;39;40;35;25;28;58;27;12;10;15;49;5;51;6;48;18;17;57;14;20;13;4;1;56;26;22;29
32;63;8;7;33;50;59;3;42;2;43;53;62;64;46;41;54;38;36;31;47;52;45;61;24;55;44;37;30;16;60;23;11;19;21;9;34;20;40;35;25;28;58;27;12;10;15;49;5;51;6;48;18;17;57;14;39;13;4;1;56;26;22;29;31;264
31;264;32;63;8;7;33;50;59;3;42;2;43;53;62;64;46;41;54;38;36;31;47;52;45;61;24;55;44;37;30;16;60;23;11;19;21;9;34;20;40;35;25;28;58;27;12;10;15;49;5;51;6;48;18;17;57;14;39;13;4;1;56;26;22;29
32;63;8;7;33;50;59;2;42;3;43;53;62;64;46;41;54;38;36;31;47;52;45;61;24;55;44;37;30;16;60;23;11;19;21;9;34;20;40;35;25;28;58;27;12;10;15;49;5;51;6;48;18;17;57;14;39;13;4;1;56;26;22;29;31;256
31;256;32;63;8;7;33;50;59;2;42;3;43;53;62;64;46;41;54;38;36;31;47;52;45;61;24;55;44;37;30;16;60;23;11;19;21;9;34;20;40;35;25;28;58;27;12;10;15;49;5;51;6;48;18;17;57;14;39;13;4;1;56;26;22;29
32;63;8;7;33;50;59;2;42;3;43;53;62;64;46;41;54;38;36;31;47;52;45;61;24;55;44;37;30;16;60;23;11;19;21;6;34;20;40;35;25;28;58;27;12;10;15;49;5;51;9;48;18;17;57;14;39;13;4;1;56;26;22;29;31;256
31;256;32;63;8;7;33;50;59;2;42;3;43;53;62;64;46;41;54;38;36;31;47;52;45;61;24;55;44;37;30;16;60;23;11;19;21;6;34;20;40;35;25;28;58;27;12;10;15;49;5;51;9;48;18;17;57;14;39;13;4;1;56;26;22;29
32;63;8;7;33;50;59;2;42;3;43;53;62;64;46;41;54;38;36;31;47;52;45;61;24;55;44;37;30;16;60;23;11;19;21;6;34;20;40;35;25;28;58;27;15;10;12;49;5;51;9;48;18;17;57;14;39;13;4;1;56;26;22;29;31;256
31;256;32;63;8;7;33;50;59;2;42;3;43;53;62;64;46;41;54;38;36;31;47;52;45;61;24;55;44;37;30;16;60;23;11;19;21;6;34;20;40;35;25;28;58;27;15;10;12;49;5;51;9;48;18;17;57;14;39;13;4;1;56;26;22;29
32;63;8;7;33;50;59;2;42;3;43;53;62;64;46;41;54;38;36;31;47;52;45;61;24;55;44;37;30;16;60;17;11;19;21;6;34;20;40;35;25;28;58;27;15;10;12;49;5;51;9;48;18;23;57;14;39;13;4;1;56;26;22;29;31;256
31;256;32;63;8;7;33;50;59;2;42;3;43;53;62;64;46;41;54;38;36;31;47;52;45;61;24;55;44;37;30;16;60;17;11;19;21;6;34;20;40;35;25;28;58;27;15;10;12;49;5;51;9;48;18;23;57;14;39;13;4;1;56;26;22;29
32;63;8;7;33;50;59;2;42;3;43;53;62;64;46;41;54;38;36;31;47;52;45;61;24;55;44;37;30;16;60;17;11;19;21;6;34;20;40;35;25;28;58;27;15;10;12;18;5;51;9;48;49;23;57;14;39;13;4;1;56;26;22;29;31;256
31;256;32;63;8;7;33;50;59;2;42;3;43;53;62;64;46;41;54;38;36;31;47;52;45;61;24;55;44;37;30;16;60;17;11;19;21;6;34;20;40;35;25;28;58;27;15;10;12;18;5;51;9;48;49;23;57;14;39;13;4;1;56;26;22;29
32;63;8;56;33;50;59;2;42;3;43;53;62;64;46;41;54;38;36;31;47;52;45;61;24;55;44;37;30;16;60;17;11;19;21;6;34;20;40;35;25;28;58;27;15;10;12;18;5;51;9;48;49;23;57;14;39;13;4;1;7;26;22;29;31;264
32;264;32;63;8;56;33;50;59;2;42;3;43;53;62;64;46;41;54;38;36;31;47;52;45;61;24;55;44;37;30;16;60;17;11;19;21;6;34;20;40;35;25;28;58;27;15;10;12;18;5;51;9;48;49;23;57;14;39;13;4;1;7;26;22;29
32;63;8;56;33;50;59;2;42;3;43;53;62;64;23;41;54;38;36;31;47;52;45;61;24;55;44;37;30;16;60;17;11;19;21;6;34;20;40;35;25;28;58;27;15;10;12;18;5;51;9;48;49;46;57;14;39;13;4;1;7;26;22;29;32;278
32;278;32;63;8;56;33;50;59;2;42;3;43;53;62;64;23;41;54;38;36;31;47;52;45;61;24;55;44;37;30;16;60;17;11;19;21;6;34;20;40;35;25;28;58;27;15;10;12;18;5;51;9;48;49;46;57;14;39;13;4;1;7;26;22;29
32;63;8;56;33;50;59;2;42;3;43;53;62;64;23;41;54;38;36;31;51;52;45;61;24;55;44;37;30;16;60;17;11;19;21;6;34;20;40;35;25;28;58;27;15;10;12;18;5;47;9;48;49;46;57;14;39;13;4;1;7;26;22;29;32;278
32;278;32;63;8;56;33;50;59;2;42;3;43;53;62;64;23;41;54;38;36;31;51;52;45;61;24;55;44;37;30;16;60;17;11;19;21;6;34;20;40;35;25;28;58;27;15;10;12;18;5;47;9;48;49;46;57;14;39;13;4;1;7;26;22;29
32;63;8;56;33;50;59;2;42;3;43;53;62;64;23;41;54;38;36;31;51;52;45;61;24;55;44;37;30;16;60;17;11;48;21;6;34;20;40;35;25;28;58;27;15;10;12;18;5;47;9;19;49;46;57;14;39;13;4;1;7;26;22;29;32;278
32;278;32;63;8;56;33;50;59;2;42;3;43;53;62;64;23;41;54;38;36;31;51;52;45;61;24;55;44;37;30;16;60;17;11;48;21;6;34;20;40;35;25;28;58;27;15;10;12;18;5;47;9;19;49;46;57;14;39;13;4;1;7;26;22;29
32;63;8;56;33;50;59;2;42;3;43;53;62;64;7;41;54;38;36;31;51;52;45;61;24;55;44;37;30;16;60;17;11;48;21;6;34;20;40;35;25;28;58;27;15;10;12;18;5;47;9;19;49;46;57;14;39;13;4;1;23;26;22;29;32;276
32;276;32;63;8;56;33;50;59;2;42;3;43;53;62;64;7;41;54;38;36;31;51;52;45;61;24;55;44;37;30;16;60;17;11;48;21;6;34;20;40;35;25;28;58;27;15;10;12;18;5;47;9;19;49;46;57;14;39;13;4;1;23;26;22;29
32;63;8;56;33;50;59;2;42;3;43;53;62;64;7;41;54;38;36;31;51;52;45;61;24;55;44;37;39;16;60;17;11;48;21;6;34;20;40;35;25;28;58;27;15;10;12;18;5;47;9;19;49;46;57;14;30;13;4;1;23;26;22;29;32;276
32;276;32;63;8;56;33;50;59;2;42;3;43;53;62;64;7;41;54;38;36;31;51;52;45;61;24;55;44;37;39;16;60;17;11;48;21;6;34;20;40;35;25;28;58;27;15;10;12;18;5;47;9;19;49;46;57;14;30;13;4;1;23;26;22;29
32;63;8;19;33;50;59;2;42;3;43;53;62;64;7;41;54;38;36;31;51;52;45;61;24;55;44;37;39;16;60;17;11;48;21;6;34;20;40;35;25;28;58;27;15;10;12;18;5;47;9;56;49;46;57;14;30;13;4;1;23;26;22;29;32;268
32;268;32;63;8;19;33;50;59;2;42;3;43;53;62;64;7;41;54;38;36;31;51;52;45;61;24;55;44;37;39;16;60;17;11;48;21;6;34;20;40;35;25;28;58;27;15;10;12;18;5;47;9;56;49;46;57;14;30;13;4;1;23;26;22;29
32;63;8;19;33;50;59;2;42;3;43;53;62;64;7;41;54;38;36;31;48;52;45;61;24;55;44;37;39;16;60;17;11;51;21;6;34;20;40;35;25;28;58;27;15;10;12;18;5;47;9;56;49;46;57;14;30;13;4;1;23;26;22;29;32;268
32;268;32;63;8;19;33;50;59;2;42;3;43;53;62;64;7;41;54;38;36;31;48;52;45;61;24;55;44;37;39;16;60;17;11;51;21;6;34;20;40;35;25;28;58;27;15;10;12;18;5;47;9;56;49;46;57;14;30;13;4;1;23;26;22;29
32;63;8;19;33;50;59;2;42;3;43;53;62;64;7;41;54;38;29;31;48;52;45;61;24;55;44;37;39;16;60;17;11;51;21;6;34;20;40;35;25;28;58;27;15;10;12;18;5;47;9;56;49;46;57;14;30;13;4;1;23;26;22;36;32;288
32;288;32;63;8;19;33;50;59;2;42;3;43;53;62;64;7;41;54;38;29;31;48;52;45;61;24;55;44;37;39;16;60;17;11;51;21;6;34;20;40;35;25;28;58;27;15;10;12;18;5;47;9;56;49;46;57;14;30;13;4;1;23;26;22;36
32;63;8;19;33;50;59;2;42;3;43;53;62;64;7;41;54;38;29;31;48;52;45;61;24;55;44;37;39;16;60;17;11;40;21;6;34;20;51;35;25;28;58;27;15;10;12;18;5;47;9;56;49;46;57;14;30;13;4;1;23;26;22;36;32;294
32;294;32;63;8;19;33;50;59;2;42;3;43;53;62;64;7;41;54;38;29;31;48;52;45;61;24;55;44;37;39;16;60;17;11;40;21;6;34;20;51;35;25;28;58;27;15;10;12;18;5;47;9;56;49;46;57;14;30;13;4;1;23;26;22;36
32;63;8;19;33;50;59;38;42;3;43;53;62;64;7;41;54;2;29;31;48;52;45;61;24;55;44;37;39;16;60;17;11;40;21;6;34;20;51;35;25;28;58;27;15;10;12;18;5;47;9;56;49;46;57;14;30;13;4;1;23;26;22;36;32;298
32;298;32;63;8;19;33;50;59;38;42;3;43;53;62;64;7;41;54;2;29;31;48;52;45;61;24;55;44;37;39;16;60;17;11;40;21;6;34;20;51;35;25;28;58;27;15;10;12;18;5;47;9;56;49;46;57;14;30;13;4;1;23;26;22;36
32;63;8;19;33;50;59;38;42;3;43;53;62;64;7;41;54;2;29;31;48;52;45;61;24;55;44;37;39;16;60;17;11;40;21;6;34;20;51;35;46;28;58;27;15;10;12;18;5;47;9;56;49;25;57;14;30;13;4;1;23;26;22;36;32;298
32;298;32;63;8;19;33;50;59;38;42;3;43;53;62;64;7;41;54;2;29;31;48;52;45;61;24;55;44;37;39;16;60;17;11;40;21;6;34;20;51;35;46;28;58;27;15;10;12;18;5;47;9;56;49;25;57;14;30;13;4;1;23;26;22;36
32;63;8;19;33;50;59;38;42;3;43;53;62;64;7;41;54;2;29;31;48;52;45;61;24;55;44;37;39;16;60;17;11;40;21;6;34;20;51;35;46;28;58;27;15;10;12;18;5;47;9;56;49;25;57;14;30;26;4;1;23;13;22;36;32;298
32;298;32;63;8;19;33;50;59;38;42;3;43;53;62;64;7;41;54;2;29;31;48;52;45;61;24;55;44;37;39;16;60;17;11;40;21;6;34;20;51;35;46;28;58;27;15;10;12;18;5;47;9;56;49;25;57;14;30;26;4;1;23;13;22;36
32;63;8;19;33;50;59;38;42;3;43;53;62;6;7;41;54;2;29;31;48;52;45;61;24;55;44;37;39;16;60;17;11;40;21;64;34;20;51;35;46;28;58;27;15;10;12;18;5;47;9;56;49;25;57;14;30;26;4;1;23;13;22;36;32;286
32;286;32;63;8;19;33;50;59;38;42;3;43;53;62;6;7;41;54;2;29;31;48;52;45;61;24;55;44;37;39;16;60;17;11;40;21;64;34;20;51;35;46;28;58;27;15;10;12;18;5;47;9;56;49;25;57;14;30;26;4;1;23;13;22;36
32;63;8;19;33;50;59;38;42;3;43;53;62;6;7;41;54;2;29;31;48;52;45;61;24;55;44;37;39;16;60;17;11;40;1;64;34;20;51;35;46;28;58;27;15;10;12;18;5;47;9;56;49;25;57;14;30;26;4;21;23;13;22;36;32;282
32;282;32;63;8;19;33;50;59;38;42;3;43;53;62;6;7;41;54;2;29;31;48;52;45;61;24;55;44;37;39;16;60;17;11;40;1;64;34;20;51;35;46;28;58;27;15;10;12;18;5;47;9;56;49;25;57;14;30;26;4;21;23;13;22;36
32;63;8;19;33;50;59;38;42;3;43;53;62;6;7;41;54;2;29;31;48;52;45;61;24;55;4;37;39;16;60;17;11;40;1;64;34;20;51;35;46;28;58;27;15;10;12;18;5;47;9;56;49;25;57;14;30;26;44;21;23;13;22;36;32;282
32;282;32;63;8;19;33;50;59;38;42;3;43;53;62;6;7;41;54;2;29;31;48;52;45;61;24;55;4;37;39;16;60;17;11;40;1;64;34;20;51;35;46;28;58;27;15;10;12;18;5;47;9;56;49;25;57;14;30;26;44;21;23;13;22;36
32;63;8;19;33;50;59;38;42;3;43;53;62;6;7;41;54;2;9;31;48;52;45;61;24;55;4;37;39;16;60;17;11;40;1;64;34;20;51;35;46;28;58;27;15;10;12;18;5;47;29;56;49;25;57;14;30;26;44;21;23;13;22;36;32;270
32;270;32;63;8;19;33;50;59;38;42;3;43;53;62;6;7;41;54;2;9;31;48;52;45;61;24;55;4;37;39;16;60;17;11;40;1;64;34;20;51;35;46;28;58;27;15;10;12;18;5;47;29;56;49;25;57;14;30;26;44;21;23;13;22;36
32;63;8;19;33;50;59;38;42;3;43;53;62;6;7;41;54;2;9;31;48;52;45;26;24;55;4;37;39;16;60;17;11;40;1;64;34;20;51;35;46;28;58;27;15;10;12;18;5;47;29;56;49;25;57;14;30;61;44;21;23;13;22;36;32;270
32;270;32;63;8;19;33;50;59;38;42;3;43;53;62;6;7;41;54;2;9;31;48;52;45;26;24;55;4;37;39;16;60;17;11;40;1;64;34;20;51;35;46;28;58;27;15;10;12;18;5;47;29;56;49;25;57;14;30;61;44;21;23;13;22;36
32;50;8;19;33;63;59;38;42;3;43;53;62;6;7;41;54;2;9;31;48;52;45;26;24;55;4;37;39;16;60;17;11;40;1;64;34;20;51;35;46;28;58;27;15;10;12;18;5;47;29;56;49;25;57;14;30;61;44;21;23;13;22;36;32;282
32;282;32;50;8;19;33;63;59;38;42;3;43;53;62;6;7;41;54;2;9;31;48;52;45;26;24;55;4;37;39;16;60;17;11;40;1;64;34;20;51;35;46;28;58;27;15;10;12;18;5;47;29;56;49;25;57;14;30;61;44;21;23;13;22;36
32;50;8;19;33;63;59;38;42;3;43;53;62;6;7;41;54;51;9;31;48;52;45;26;24;55;4;37;39;16;60;17;11;40;1;64;34;20;2;35;46;28;58;27;15;10;12;18;5;47;29;56;49;25;57;14;30;61;44;21;23;13;22;36;32;270
32;270;32;50;8;19;33;63;59;38;42;3;43;53;62;6;7;41;54;51;9;31;48;52;45;26;24;55;4;37;39;16;60;17;11;40;1;64;34;20;2;35;46;28;58;27;15;10;12;18;5;47;29;56;49;25;57;14;30;61;44;21;23;13;22;36
32;50;8;19;33;63;59;38;42;3;43;53;62;6;7;41;54;51;9;31;48;52;45;26;24;55;4;37;39;16;60;17;11;40;1;64;34;47;2;35;46;28;58;27;15;10;12;18;5;20;29;56;49;25;57;14;30;61;44;21;23;13;22;36;32;270
33;270;32;50;8;19;33;63;59;38;42;3;43;53;62;6;7;41;54;51;9;31;48;52;45;26;24;55;4;37;39;16;60;17;11;40;1;64;34;47;2;35;46;28;58;27;15;10;12;18;5;20;29;56;49;25;57;14;30;61;44;21;23;13;22;36
32;50;8;19;33;63;59;38;42;3;43;53;62;6;7;41;54;27;9;31;48;52;45;26;24;55;4;37;39;16;60;17;11;40;1;64;34;47;2;35;46;28;58;51;15;10;12;18;5;20;29;56;49;25;57;14;30;61;44;21;23;13;22;36;33;266
33;266;32;50;8;19;33;63;59;38;42;3;43;53;62;6;7;41;54;27;9;31;48;52;45;26;24;55;4;37;39;16;60;17;11;40;1;64;34;47;2;35;46;28;58;51;15;10;12;18;5;20;29;56;49;25;57;14;30;61;44;21;23;13;22;36
32;50;8;19;33;63;59;38;42;3;43;53;62;6;7;41;54;27;9;31;48;52;45;26;24;55;64;37;39;16;60;17;11;40;1;4;34;47;2;35;46;28;58;51;15;10;12;18;5;20;29;56;49;25;57;14;30;61;44;21;23;13;22;36;33;286
33;286;32;50;8;19;33;63;59;38;42;3;43;53;62;6;7;41;54;27;9;31;48;52;45;26;24;55;64;37;39;16;60;17;11;40;1;4;34;47;2;35;46;28;58;51;15;10;12;18;5;20;29;56;49;25;57;14;30;61;44;21;23;13;22;36
32;50;8;19;33;63;59;38;42;3;43;53;62;6;7;41;54;27;9;31;48;52;45;26;24;55;64;37;29;16;60;17;11;40;1;4;34;47;2;35;46;28;58;51;15;10;12;18;5;20;39;56;49;25;57;14;30;61;44;21;23;13;22;36;33;286
33;286;32;50;8;19;33;63;59;38;42;3;43;53;62;6;7;41;54;27;9;31;48;52;45;26;24;55;64;37;29;16;60;17;11;40;1;4;34;47;2;35;46;28;58;51;15;10;12;18;5;20;39;56;49;25;57;14;30;61;44;21;23;13;22;36
32;50;8;19;33;63;59;38;42;44;43;53;62;6;7;41;54;27;9;31;48;52;45;26;24;55;64;37;29;16;60;17;11;40;1;4;34;47;2;35;46;28;58;51;15;10;12;18;5;20;39;56;49;25;57;14;30;61;3;21;23;13;22;36;33;294
33;294;32;50;8;19;33;63;59;38;42;44;43;53;62;6;7;41;54;27;9;31;48;52;45;26;24;55;64;37;29;16;60;17;11;40;1;4;34;47;2;35;46;28;58;51;15;10;12;18;5;20;39;56;49;25;57;14;30;61;3;21;23;13;22;36
32;50;8;19;33;63;59;55;42;44;43;53;62;6;7;41;54;27;9;31;48;52;45;26;24;38;64;37;29;16;60;17;11;40;1;4;34;47;2;35;46;28;58;51;15;10;12;18;5;20;39;56;49;25;57;14;30;61;3;21;23;13;22;36;33;302
33;302;32;50;8;19;33;63;59;55;42;44;43;53;62;6;7;41;54;27;9;31;48;52;45;26;24;38;64;37;29;16;60;17;11;40;1;4;34;47;2;35;46;28;58;51;15;10;12;18;5;20;39;56;49;25;57;14;30;61;3;21;23;13;22;36
32;50;8;19;33;63;59;7;42;44;43;53;62;6;55;41;54;27;9;31;48;52;45;26;24;38;64;37;29;16;60;17;11;40;1;4;34;47;2;35;46;28;58;51;15;10;12;18;5;20;39;56;49;25;57;14;30;61;3;21;23;13;22;36;33;306
33;306;32;50;8;19;33;63;59;7;42;44;43;53;62;6;55;41;54;27;9;31;48;52;45;26;24;38;64;37;29;16;60;17;11;40;1;4;34;47;2;35;46;28;58;51;15;10;12;18;5;20;39;56;49;25;57;14;30;61;3;21;23;13;22;36
32;50;8;19;33;63;59;7;42;44;43;53;62;6;55;41;54;27;9;31;48;52;45;26;24;38;64;37;29;16;60;17;11;40;1;4;12;47;2;35;46;28;58;51;15;10;34;18;5;20;39;56;49;25;57;14;30;61;3;21;23;13;22;36;33;306
33;306;32;50;8;19;33;63;59;7;42;44;43;53;62;6;55;41;54;27;9;31;48;52;45;26;24;38;64;37;29;16;60;17;11;40;1;4;12;47;2;35;46;28;58;51;15;10;34;18;5;20;39;56;49;25;57;14;30;61;3;21;23;13;22;36
32;50;8;19;33;63;44;7;42;59;43;53;62;6;55;41;54;27;9;31;48;52;45;26;24;38;64;37;29;16;60;17;11;40;1;4;12;47;2;35;46;28;58;51;15;10;34;18;5;20;39;56;49;25;57;14;30;61;3;21;23;13;22;36;33;298
