"X1";"X28028";"X13";"X30";"X14";"X3";"X20";"X29";"X7";"X17";"X27";"X23";"X28";"X26";"X11";"X5";"X9";"X21";"X4";"X22";"X1.1";"X16";"X15";"X32";"X12";"X24";"X19";"X6";"X18";"X8";"X25";"X31";"X10";"X2"
97;24128;24;20;18;27;31;32;28;11;14;13;21;3;5;15;30;19;26;29;7;12;9;4;2;6;17;22;23;10;8;25;16;1
24;20;18;27;21;32;28;11;14;13;31;3;5;15;30;19;26;29;7;12;9;4;2;6;17;22;23;10;8;25;16;1;97;24568
98;24568;24;20;18;27;21;32;28;11;14;13;31;3;5;15;30;19;26;29;7;12;9;4;2;6;17;22;23;10;8;25;16;1
24;20;18;27;21;32;28;11;14;13;31;3;5;15;30;19;26;29;7;12;9;4;2;23;17;22;6;10;8;25;16;1;98;24408
98;24408;24;20;18;27;21;32;28;11;14;13;31;3;5;15;30;19;26;29;7;12;9;4;2;23;17;22;6;10;8;25;16;1
24;20;18;27;21;32;28;14;11;13;31;3;5;15;30;19;26;29;7;12;9;4;2;23;17;22;6;10;8;25;16;1;98;24608
98;24408;24;20;18;27;21;32;28;11;14;13;31;3;5;15;30;19;26;29;7;12;9;4;2;23;17;22;6;10;8;25;16;1
24;20;18;27;21;32;28;11;14;13;26;3;5;15;30;19;31;29;7;12;9;4;2;23;17;22;6;10;8;25;16;1;98;24368
98;24368;24;20;18;27;21;32;28;11;14;13;26;3;5;15;30;19;31;29;7;12;9;4;2;23;17;22;6;10;8;25;16;1
32;20;18;27;21;24;28;11;14;13;26;3;5;15;30;19;31;29;7;12;9;4;2;23;17;22;6;10;8;25;16;1;98;24288
98;24288;32;20;18;27;21;24;28;11;14;13;26;3;5;15;30;19;31;29;7;12;9;4;2;23;17;22;6;10;8;25;16;1
32;20;18;27;21;24;28;11;14;13;26;3;5;15;30;19;31;23;7;12;9;4;2;29;17;22;6;10;8;25;16;1;98;24288
98;24288;32;20;18;27;21;24;28;11;14;13;26;3;5;15;30;19;31;23;7;12;9;4;2;29;17;22;6;10;8;25;16;1
32;20;18;27;24;21;28;11;14;13;26;3;5;15;30;19;31;23;7;12;9;4;2;29;17;22;6;10;8;25;16;1;98;24008
98;24008;32;20;18;27;24;21;28;11;14;13;26;3;5;15;30;19;31;23;7;12;9;4;2;29;17;22;6;10;8;25;16;1
32;20;18;27;24;21;28;11;14;13;6;3;5;15;30;19;31;23;7;12;9;4;2;29;17;22;26;10;8;25;16;1;98;24348
98;24348;32;20;18;27;24;21;28;11;14;13;6;3;5;15;30;19;31;23;7;12;9;4;2;29;17;22;26;10;8;25;16;1
32;20;18;27;24;21;28;11;14;13;6;3;26;15;30;19;31;23;7;12;9;4;2;29;17;22;5;10;8;25;16;1;98;24336
98;24336;32;20;18;27;24;21;28;11;14;13;6;3;26;15;30;19;31;23;7;12;9;4;2;29;17;22;5;10;8;25;16;1
32;20;18;27;24;21;28;11;14;13;6;3;26;1;30;19;31;23;7;12;9;4;2;29;17;22;5;10;8;25;16;15;98;24416
98;24336;32;20;18;27;24;21;28;11;14;13;6;3;26;15;30;19;31;23;7;12;9;4;2;29;17;22;5;10;8;25;16;1
32;20;18;27;24;21;28;11;14;13;6;3;26;15;30;19;31;23;7;17;9;4;2;29;12;22;5;10;8;25;16;1;98;25376
98;24336;32;20;18;27;24;21;28;11;14;13;6;3;26;15;30;19;31;23;7;12;9;4;2;29;17;22;5;10;8;25;16;1
32;20;18;27;24;13;28;11;14;21;6;3;26;15;30;19;31;23;7;12;9;4;2;29;17;22;5;10;8;25;16;1;98;25472
98;24336;32;20;18;27;24;21;28;11;14;13;6;3;26;15;30;19;31;23;7;12;9;4;2;29;17;22;5;10;8;25;16;1
32;20;18;27;24;21;28;11;14;13;6;3;26;15;30;19;12;23;7;31;9;4;2;29;17;22;5;10;8;25;16;1;98;25060
98;24336;32;20;18;27;24;21;28;11;14;13;6;3;26;15;30;19;31;23;7;12;9;4;2;29;17;22;5;10;8;25;16;1
32;20;16;27;24;21;28;11;14;13;6;3;26;15;30;19;31;23;7;12;9;4;2;29;17;22;5;10;8;25;18;1;98;25274
98;24336;32;20;18;27;24;21;28;11;14;13;6;3;26;15;30;19;31;23;7;12;9;4;2;29;17;22;5;10;8;25;16;1
32;20;18;27;24;21;28;2;14;13;6;3;26;15;30;19;31;23;7;12;9;4;11;29;17;22;5;10;8;25;16;1;98;24876
98;24336;32;20;18;27;24;21;28;11;14;13;6;3;26;15;30;19;31;23;7;12;9;4;2;29;17;22;5;10;8;25;16;1
32;20;18;27;24;21;28;11;14;13;6;3;26;15;30;19;31;23;7;17;9;4;2;29;12;22;5;10;8;25;16;1;98;25376
98;24336;32;20;18;27;24;21;28;11;14;13;6;3;26;15;30;19;31;23;7;12;9;4;2;29;17;22;5;10;8;25;16;1
32;20;18;27;24;21;28;11;14;13;6;3;26;15;30;19;31;7;23;12;9;4;2;29;17;22;5;10;8;25;16;1;98;24474
98;24336;32;20;18;27;24;21;28;11;14;13;6;3;26;15;30;19;31;23;7;12;9;4;2;29;17;22;5;10;8;25;16;1
32;20;18;27;24;21;28;11;14;13;6;3;26;15;30;19;31;5;7;12;9;4;2;29;17;22;23;10;8;25;16;1;98;24846
98;24336;32;20;18;27;24;21;28;11;14;13;6;3;26;15;30;19;31;23;7;12;9;4;2;29;17;22;5;10;8;25;16;1
18;20;32;27;24;21;28;11;14;13;6;3;26;15;30;19;31;23;7;12;9;4;2;29;17;22;5;10;8;25;16;1;98;24516
98;24516;18;20;32;27;24;21;28;11;14;13;6;3;26;15;30;19;31;23;7;12;9;4;2;29;17;22;5;10;8;25;16;1
18;20;32;27;24;21;28;11;16;13;6;3;26;15;30;19;31;23;7;12;9;4;2;29;17;22;5;10;8;25;14;1;98;24516
98;24516;18;20;32;27;24;21;28;11;16;13;6;3;26;15;30;19;31;23;7;12;9;4;2;29;17;22;5;10;8;25;14;1
10;20;32;27;24;21;28;11;16;13;6;3;26;15;30;19;31;23;7;12;9;4;2;29;17;22;5;18;8;25;14;1;98;24780
99;24780;10;20;32;27;24;21;28;11;16;13;6;3;26;15;30;19;31;23;7;12;9;4;2;29;17;22;5;18;8;25;14;1
10;20;32;27;24;21;28;11;16;13;14;3;26;15;30;19;31;23;7;12;9;4;2;29;17;22;5;18;8;25;6;1;99;25220
99;24780;10;20;32;27;24;21;28;11;16;13;6;3;26;15;30;19;31;23;7;12;9;4;2;29;17;22;5;18;8;25;14;1
24;20;32;27;10;21;28;11;16;13;6;3;26;15;30;19;31;23;7;12;9;4;2;29;17;22;5;18;8;25;14;1;99;25094
99;25094;24;20;32;27;10;21;28;11;16;13;6;3;26;15;30;19;31;23;7;12;9;4;2;29;17;22;5;18;8;25;14;1
24;20;32;27;10;21;28;11;16;13;6;3;26;15;30;19;31;23;7;12;9;4;2;29;17;22;5;18;8;14;25;1;99;25278
99;25094;24;20;32;27;10;21;28;11;16;13;6;3;26;15;30;19;31;23;7;12;9;4;2;29;17;22;5;18;8;25;14;1
24;20;32;27;10;21;28;11;16;13;6;3;26;15;30;19;31;23;7;12;9;4;2;18;17;22;5;29;8;25;14;1;99;24374
99;24374;24;20;32;27;10;21;28;11;16;13;6;3;26;15;30;19;31;23;7;12;9;4;2;18;17;22;5;29;8;25;14;1
24;20;32;27;10;21;30;11;16;13;6;3;26;15;28;19;31;23;7;12;9;4;2;18;17;22;5;29;8;25;14;1;99;24574
99;24574;24;20;32;27;10;21;30;11;16;13;6;3;26;15;28;19;31;23;7;12;9;4;2;18;17;22;5;29;8;25;14;1
24;20;32;27;10;21;30;11;16;13;6;3;19;15;28;26;31;23;7;12;9;4;2;18;17;22;5;29;8;25;14;1;99;24814
99;24574;24;20;32;27;10;21;30;11;16;13;6;3;26;15;28;19;31;23;7;12;9;4;2;18;17;22;5;29;8;25;14;1
24;20;32;27;10;21;30;11;16;13;31;3;26;15;28;19;6;23;7;12;9;4;2;18;17;22;5;29;8;25;14;1;99;24958
99;24574;24;20;32;27;10;21;30;11;16;13;6;3;26;15;28;19;31;23;7;12;9;4;2;18;17;22;5;29;8;25;14;1
24;20;32;27;10;21;30;11;16;13;3;6;26;15;28;19;31;23;7;12;9;4;2;18;17;22;5;29;8;25;14;1;99;24774
99;24574;24;20;32;27;10;21;30;11;16;13;6;3;26;15;28;19;31;23;7;12;9;4;2;18;17;22;5;29;8;25;14;1
24;20;32;27;10;21;30;11;16;13;6;3;26;15;28;19;31;23;7;12;14;4;2;18;17;22;5;29;8;25;9;1;99;24414
99;24414;24;20;32;27;10;21;30;11;16;13;6;3;26;15;28;19;31;23;7;12;14;4;2;18;17;22;5;29;8;25;9;1
24;20;32;27;10;21;30;11;16;13;6;3;26;15;28;19;29;23;7;12;14;4;2;18;17;22;5;31;8;25;9;1;99;25414
99;24414;24;20;32;27;10;21;30;11;16;13;6;3;26;15;28;19;31;23;7;12;14;4;2;18;17;22;5;29;8;25;9;1
24;20;32;27;10;16;30;11;21;13;6;3;26;15;28;19;31;23;7;12;14;4;2;18;17;22;5;29;8;25;9;1;99;24242
99;24242;24;20;32;27;10;16;30;11;21;13;6;3;26;15;28;19;31;23;7;12;14;4;2;18;17;22;5;29;8;25;9;1
24;20;32;27;10;16;30;11;21;13;6;4;26;15;28;19;31;23;7;12;14;3;2;18;17;22;5;29;8;25;9;1;99;24262
99;24262;24;20;32;27;10;16;30;11;21;13;6;4;26;15;28;19;31;23;7;12;14;3;2;18;17;22;5;29;8;25;9;1
24;20;32;10;27;16;30;11;21;13;6;4;26;15;28;19;31;23;7;12;14;3;2;18;17;22;5;29;8;25;9;1;99;24354
99;24262;24;20;32;27;10;16;30;11;21;13;6;4;26;15;28;19;31;23;7;12;14;3;2;18;17;22;5;29;8;25;9;1
24;20;4;27;10;16;30;11;21;13;6;32;26;15;28;19;31;23;7;12;14;3;2;18;17;22;5;29;8;25;9;1;99;24644
99;24262;24;20;32;27;10;16;30;11;21;13;6;4;26;15;28;19;31;23;7;12;14;3;2;18;17;22;5;29;8;25;9;1
24;20;32;27;10;16;30;11;21;13;6;4;26;15;28;19;31;23;7;25;14;3;2;18;17;22;5;29;8;12;9;1;99;24822
99;24262;24;20;32;27;10;16;30;11;21;13;6;4;26;15;28;19;31;23;7;12;14;3;2;18;17;22;5;29;8;25;9;1
24;20;32;27;10;16;30;11;8;13;6;4;26;15;28;19;31;23;7;12;14;3;2;18;17;22;5;29;21;25;9;1;99;24862
99;24262;24;20;32;27;10;16;30;11;21;13;6;4;26;15;28;19;31;23;7;12;14;3;2;18;17;22;5;29;8;25;9;1
24;17;32;27;10;16;30;11;21;13;6;4;26;15;28;19;31;23;7;12;14;3;2;18;20;22;5;29;8;25;9;1;99;24962
99;24262;24;20;32;27;10;16;30;11;21;13;6;4;26;15;28;19;31;23;7;12;14;3;2;18;17;22;5;29;8;25;9;1
24;20;32;21;10;16;30;11;27;13;6;4;26;15;28;19;31;23;7;12;14;3;2;18;17;22;5;29;8;25;9;1;99;24742
99;24742;24;20;32;21;10;16;30;11;27;13;6;4;26;15;28;19;31;23;7;12;14;3;2;18;17;22;5;29;8;25;9;1
24;20;32;21;10;16;30;11;27;13;6;4;26;15;28;19;31;23;7;22;14;3;2;18;17;12;5;29;8;25;9;1;99;25718
99;24742;24;20;32;21;10;16;30;11;27;13;6;4;26;15;28;19;31;23;7;12;14;3;2;18;17;22;5;29;8;25;9;1
24;20;32;21;10;16;30;11;27;31;6;4;26;15;28;19;13;23;7;12;14;3;2;18;17;22;5;29;8;25;9;1;99;26196
100;24742;24;20;32;21;10;16;30;11;27;13;6;4;26;15;28;19;31;23;7;12;14;3;2;18;17;22;5;29;8;25;9;1
24;20;32;21;10;16;30;11;27;13;6;4;26;15;28;19;31;23;7;12;14;3;2;18;17;22;25;29;8;5;9;1;100;24742
100;24742;24;20;32;21;10;16;30;11;27;13;6;4;26;15;28;19;31;23;7;12;14;3;2;18;17;22;25;29;8;5;9;1
24;20;32;21;10;16;30;31;27;13;6;4;26;15;28;19;11;23;7;12;14;3;2;18;17;22;25;29;8;5;9;1;100;25146
100;24742;24;20;32;21;10;16;30;11;27;13;6;4;26;15;28;19;31;23;7;12;14;3;2;18;17;22;25;29;8;5;9;1
24;20;32;21;10;16;30;11;27;13;6;4;26;15;28;19;31;23;7;12;14;3;2;25;17;22;18;29;8;5;9;1;100;24782
100;24742;24;20;32;21;10;16;30;11;27;13;6;4;26;15;28;19;31;23;7;12;14;3;2;18;17;22;25;29;8;5;9;1
24;20;32;21;10;16;30;11;27;13;6;4;26;15;28;19;31;23;7;12;14;3;2;18;17;9;25;29;8;5;22;1;100;25854
100;24742;24;20;32;21;10;16;30;11;27;13;6;4;26;15;28;19;31;23;7;12;14;3;2;18;17;22;25;29;8;5;9;1
24;20;32;21;10;16;30;11;27;13;2;4;26;15;28;19;31;23;7;12;14;3;6;18;17;22;25;29;8;5;9;1;100;24842
100;24842;24;20;32;21;10;16;30;11;27;13;2;4;26;15;28;19;31;23;7;12;14;3;6;18;17;22;25;29;8;5;9;1
24;20;32;21;10;16;30;11;27;13;2;4;26;15;28;19;31;23;7;22;14;3;6;18;17;12;25;29;8;5;9;1;100;25610
100;24842;24;20;32;21;10;16;30;11;27;13;2;4;26;15;28;19;31;23;7;12;14;3;6;18;17;22;25;29;8;5;9;1
24;20;32;21;10;16;30;11;27;13;2;22;26;15;28;19;31;23;7;12;14;3;6;18;17;4;25;29;8;5;9;1;100;25514
100;24842;24;20;32;21;10;16;30;11;27;13;2;4;26;15;28;19;31;23;7;12;14;3;6;18;17;22;25;29;8;5;9;1
24;20;32;21;10;16;30;11;27;13;26;4;2;15;28;19;31;23;7;12;14;3;6;18;17;22;25;29;8;5;9;1;100;25138
100;24842;24;20;32;21;10;16;30;11;27;13;2;4;26;15;28;19;31;23;7;12;14;3;6;18;17;22;25;29;8;5;9;1
24;20;32;21;10;16;30;11;27;13;23;4;26;15;28;19;31;2;7;12;14;3;6;18;17;22;25;29;8;5;9;1;100;24372
100;24372;24;20;32;21;10;16;30;11;27;13;23;4;26;15;28;19;31;2;7;12;14;3;6;18;17;22;25;29;8;5;9;1
24;20;32;21;10;16;30;11;27;13;23;4;26;15;6;19;31;2;7;12;14;3;28;18;17;22;25;29;8;5;9;1;100;24748
100;24372;24;20;32;21;10;16;30;11;27;13;23;4;26;15;28;19;31;2;7;12;14;3;6;18;17;22;25;29;8;5;9;1
24;20;32;22;10;16;30;11;27;13;23;4;26;15;28;19;31;2;7;12;14;3;6;18;17;21;25;29;8;5;9;1;100;24152
100;24152;24;20;32;22;10;16;30;11;27;13;23;4;26;15;28;19;31;2;7;12;14;3;6;18;17;21;25;29;8;5;9;1
24;20;18;22;10;16;30;11;27;13;23;4;26;15;28;19;31;2;7;12;14;3;6;32;17;21;25;29;8;5;9;1;100;24212
100;24212;24;20;18;22;10;16;30;11;27;13;23;4;26;15;28;19;31;2;7;12;14;3;6;32;17;21;25;29;8;5;9;1
24;20;18;22;10;16;30;11;27;13;23;4;26;15;28;19;31;2;7;12;14;3;6;32;9;21;25;29;8;5;17;1;100;24396
100;24212;24;20;18;22;10;16;30;11;27;13;23;4;26;15;28;19;31;2;7;12;14;3;6;32;17;21;25;29;8;5;9;1
24;20;18;22;10;16;30;6;27;13;23;4;26;15;28;19;31;2;7;12;14;3;11;32;17;21;25;29;8;5;9;1;100;24452
100;24212;24;20;18;22;10;16;30;11;27;13;23;4;26;15;28;19;31;2;7;12;14;3;6;32;17;21;25;29;8;5;9;1
24;20;18;22;10;16;30;11;27;13;23;4;26;15;28;19;31;2;7;12;14;3;1;32;17;21;25;29;8;5;9;6;100;24652
100;24212;24;20;18;22;10;16;30;11;27;13;23;4;26;15;28;19;31;2;7;12;14;3;6;32;17;21;25;29;8;5;9;1
24;20;18;22;10;16;30;4;27;13;23;11;26;15;28;19;31;2;7;12;14;3;6;32;17;21;25;29;8;5;9;1;100;24332
100;24212;24;20;18;22;10;16;30;11;27;13;23;4;26;15;28;19;31;2;7;12;14;3;6;32;17;21;25;29;8;5;9;1
24;20;18;22;10;16;30;11;27;13;23;4;3;15;28;19;31;2;7;12;14;26;6;32;17;21;25;29;8;5;9;1;100;24834
100;24212;24;20;18;22;10;16;30;11;27;13;23;4;26;15;28;19;31;2;7;12;14;3;6;32;17;21;25;29;8;5;9;1
24;9;18;22;10;16;30;11;27;13;23;4;26;15;28;19;31;2;7;12;14;3;6;32;17;21;25;29;8;5;20;1;100;24606
100;24606;24;9;18;22;10;16;30;11;27;13;23;4;26;15;28;19;31;2;7;12;14;3;6;32;17;21;25;29;8;5;20;1
24;9;18;22;10;17;30;11;27;13;23;4;26;15;28;19;31;2;7;12;14;3;6;32;16;21;25;29;8;5;20;1;100;24536
100;24536;24;9;18;22;10;17;30;11;27;13;23;4;26;15;28;19;31;2;7;12;14;3;6;32;16;21;25;29;8;5;20;1
24;9;18;22;10;17;30;11;27;13;32;4;26;15;28;19;31;2;7;12;14;3;6;23;16;21;25;29;8;5;20;1;100;25256
101;24536;24;9;18;22;10;17;30;11;27;13;23;4;26;15;28;19;31;2;7;12;14;3;6;32;16;21;25;29;8;5;20;1
24;9;18;22;10;17;30;11;27;13;23;4;26;15;28;19;31;2;7;12;14;3;6;32;16;21;25;8;29;5;20;1;101;25622
101;24536;24;9;18;22;10;17;30;11;27;13;23;4;26;15;28;19;31;2;7;12;14;3;6;32;16;21;25;29;8;5;20;1
24;9;18;22;10;17;30;11;3;13;23;4;26;15;28;19;31;2;7;12;14;27;6;32;16;21;25;29;8;5;20;1;101;25064
101;24536;24;9;18;22;10;17;30;11;27;13;23;4;26;15;28;19;31;2;7;12;14;3;6;32;16;21;25;29;8;5;20;1
24;9;18;22;10;17;30;11;27;13;23;4;26;15;28;19;31;3;7;12;14;2;6;32;16;21;25;29;8;5;20;1;101;24456
101;24456;24;9;18;22;10;17;30;11;27;13;23;4;26;15;28;19;31;3;7;12;14;2;6;32;16;21;25;29;8;5;20;1
24;9;18;22;10;17;30;11;27;13;16;4;26;15;28;19;31;3;7;12;14;2;6;32;23;21;25;29;8;5;20;1;101;25596
101;24456;24;9;18;22;10;17;30;11;27;13;23;4;26;15;28;19;31;3;7;12;14;2;6;32;16;21;25;29;8;5;20;1
24;13;18;22;10;17;30;11;27;9;23;4;26;15;28;19;31;3;7;12;14;2;6;32;16;21;25;29;8;5;20;1;101;24976
101;24456;24;9;18;22;10;17;30;11;27;13;23;4;26;15;28;19;31;3;7;12;14;2;6;32;16;21;25;29;8;5;20;1
24;9;18;22;10;17;30;11;27;13;23;4;26;15;28;19;31;3;7;12;14;2;6;32;16;21;25;5;8;29;20;1;101;24684
101;24456;24;9;18;22;10;17;30;11;27;13;23;4;26;15;28;19;31;3;7;12;14;2;6;32;16;21;25;29;8;5;20;1
24;9;18;22;10;17;30;11;27;13;23;4;26;15;28;19;31;3;7;12;14;2;25;32;16;21;6;29;8;5;20;1;101;24754
101;24754;24;9;18;22;10;17;30;11;27;13;23;4;26;15;28;19;31;3;7;12;14;2;25;32;16;21;6;29;8;5;20;1
24;9;18;22;10;17;30;11;27;12;23;4;26;15;28;19;31;3;7;13;14;2;25;32;16;21;6;29;8;5;20;1;101;25514
101;24754;24;9;18;22;10;17;30;11;27;13;23;4;26;15;28;19;31;3;7;12;14;2;25;32;16;21;6;29;8;5;20;1
24;9;18;22;10;17;30;11;27;13;23;4;26;15;28;14;31;3;7;12;19;2;25;32;16;21;6;29;8;5;20;1;101;25592
101;24754;24;9;18;22;10;17;30;11;27;13;23;4;26;15;28;19;31;3;7;12;14;2;25;32;16;21;6;29;8;5;20;1
24;5;18;22;10;17;30;11;27;13;23;4;26;15;28;19;31;3;7;12;14;2;25;32;16;21;6;29;8;9;20;1;101;24814
101;24814;24;5;18;22;10;17;30;11;27;13;23;4;26;15;28;19;31;3;7;12;14;2;25;32;16;21;6;29;8;9;20;1
24;5;18;22;10;17;31;11;27;13;23;4;26;15;28;19;30;3;7;12;14;2;25;32;16;21;6;29;8;9;20;1;101;24834
101;24834;24;5;18;22;10;17;31;11;27;13;23;4;26;15;28;19;30;3;7;12;14;2;25;32;16;21;6;29;8;9;20;1
24;5;18;22;10;17;31;11;27;32;23;4;26;15;28;19;30;3;7;12;14;2;25;13;16;21;6;29;8;9;20;1;101;24828
101;24828;24;5;18;22;10;17;31;11;27;32;23;4;26;15;28;19;30;3;7;12;14;2;25;13;16;21;6;29;8;9;20;1
24;5;18;22;9;17;31;11;27;32;23;4;26;15;28;19;30;3;7;12;14;2;25;13;16;21;6;29;8;10;20;1;101;25248
101;24828;24;5;18;22;10;17;31;11;27;32;23;4;26;15;28;19;30;3;7;12;14;2;25;13;16;21;6;29;8;9;20;1
24;25;18;22;10;17;31;11;27;32;23;4;26;15;28;19;30;3;7;12;14;2;5;13;16;21;6;29;8;9;20;1;101;24012
101;24012;24;25;18;22;10;17;31;11;27;32;23;4;26;15;28;19;30;3;7;12;14;2;5;13;16;21;6;29;8;9;20;1
24;25;18;22;10;17;31;11;27;32;23;4;26;15;28;16;30;3;7;12;14;2;5;13;19;21;6;29;8;9;20;1;101;25584
101;24012;24;25;18;22;10;17;31;11;27;32;23;4;26;15;28;19;30;3;7;12;14;2;5;13;16;21;6;29;8;9;20;1
24;25;18;17;10;22;31;11;27;32;23;4;26;15;28;19;30;3;7;12;14;2;5;13;16;21;6;29;8;9;20;1;101;24252
101;24012;24;25;18;22;10;17;31;11;27;32;23;4;26;15;28;19;30;3;7;12;14;2;5;13;16;21;6;29;8;9;20;1
24;25;18;22;10;17;31;11;27;32;23;4;26;15;28;2;30;3;7;12;14;19;5;13;16;21;6;29;8;9;20;1;101;24470
101;24012;24;25;18;22;10;17;31;11;27;32;23;4;26;15;28;19;30;3;7;12;14;2;5;13;16;21;6;29;8;9;20;1
24;25;18;22;10;17;31;11;27;32;23;4;26;15;28;19;30;3;7;12;14;2;5;13;20;21;6;29;8;9;16;1;101;23932
101;23932;24;25;18;22;10;17;31;11;27;32;23;4;26;15;28;19;30;3;7;12;14;2;5;13;20;21;6;29;8;9;16;1
24;25;18;22;10;17;31;11;27;32;23;4;26;15;28;19;30;3;7;12;14;2;5;13;20;29;6;21;8;9;16;1;101;24852
101;23932;24;25;18;22;10;17;31;11;27;32;23;4;26;15;28;19;30;3;7;12;14;2;5;13;20;21;6;29;8;9;16;1
24;15;18;22;10;17;31;11;27;32;23;4;26;25;28;19;30;3;7;12;14;2;5;13;20;21;6;29;8;9;16;1;101;24166
102;23932;24;25;18;22;10;17;31;11;27;32;23;4;26;15;28;19;30;3;7;12;14;2;5;13;20;21;6;29;8;9;16;1
24;25;18;22;10;17;31;29;27;32;23;4;26;15;28;19;30;3;7;12;14;2;5;13;20;21;6;11;8;9;16;1;102;24476
102;23932;24;25;18;22;10;17;31;11;27;32;23;4;26;15;28;19;30;3;7;12;14;2;5;13;20;21;6;29;8;9;16;1
24;25;18;22;10;17;31;11;27;32;23;4;26;15;28;19;30;3;7;12;14;2;5;13;20;21;8;29;6;9;16;1;102;23572
102;23572;24;25;18;22;10;17;31;11;27;32;23;4;26;15;28;19;30;3;7;12;14;2;5;13;20;21;8;29;6;9;16;1
24;25;18;22;10;17;31;11;27;32;23;4;26;6;28;19;30;3;7;12;14;2;5;13;20;21;8;29;15;9;16;1;102;23232
102;23232;24;25;18;22;10;17;31;11;27;32;23;4;26;6;28;19;30;3;7;12;14;2;5;13;20;21;8;29;15;9;16;1
24;25;18;22;10;17;31;11;27;23;32;4;26;6;28;19;30;3;7;12;14;2;5;13;20;21;8;29;15;9;16;1;102;24172
102;23232;24;25;18;22;10;17;31;11;27;32;23;4;26;6;28;19;30;3;7;12;14;2;5;13;20;21;8;29;15;9;16;1
24;25;18;22;10;17;31;11;27;32;23;4;2;6;28;19;30;3;7;12;14;26;5;13;20;21;8;29;15;9;16;1;102;23598
102;23232;24;25;18;22;10;17;31;11;27;32;23;4;26;6;28;19;30;3;7;12;14;2;5;13;20;21;8;29;15;9;16;1
24;25;18;22;10;17;31;27;11;32;23;4;26;6;28;19;30;3;7;12;14;2;5;13;20;21;8;29;15;9;16;1;102;23462
102;23232;24;25;18;22;10;17;31;11;27;32;23;4;26;6;28;19;30;3;7;12;14;2;5;13;20;21;8;29;15;9;16;1
24;25;18;22;10;17;32;11;27;31;23;4;26;6;28;19;30;3;7;12;14;2;5;13;20;21;8;29;15;9;16;1;102;23672
102;23232;24;25;18;22;10;17;31;11;27;32;23;4;26;6;28;19;30;3;7;12;14;2;5;13;20;21;8;29;15;9;16;1
24;25;18;22;10;17;31;11;27;32;23;4;26;6;8;19;30;3;7;12;14;2;5;13;20;21;28;29;15;9;16;1;102;23954
102;23232;24;25;18;22;10;17;31;11;27;32;23;4;26;6;28;19;30;3;7;12;14;2;5;13;20;21;8;29;15;9;16;1
24;25;18;22;10;17;31;11;27;32;23;21;26;6;28;19;30;3;7;12;14;2;5;13;20;4;8;29;15;9;16;1;102;23296
102;23232;24;25;18;22;10;17;31;11;27;32;23;4;26;6;28;19;30;3;7;12;14;2;5;13;20;21;8;29;15;9;16;1
24;25;18;22;10;17;31;11;27;32;23;4;26;6;28;19;30;3;7;12;14;2;8;13;20;21;5;29;15;9;16;1;102;23252
102;23252;24;25;18;22;10;17;31;11;27;32;23;4;26;6;28;19;30;3;7;12;14;2;8;13;20;21;5;29;15;9;16;1
24;25;18;22;10;17;31;11;27;32;23;13;26;6;28;19;30;3;7;12;14;2;8;4;20;21;5;29;15;9;16;1;102;23532
102;23252;24;25;18;22;10;17;31;11;27;32;23;4;26;6;28;19;30;3;7;12;14;2;8;13;20;21;5;29;15;9;16;1
24;25;18;22;10;17;31;11;27;32;23;4;26;6;28;19;30;8;7;12;14;2;3;13;20;21;5;29;15;9;16;1;102;23332
102;23252;24;25;18;22;10;17;31;11;27;32;23;4;26;6;28;19;30;3;7;12;14;2;8;13;20;21;5;29;15;9;16;1
24;25;18;22;10;17;31;11;27;32;23;4;26;6;28;19;30;3;7;12;14;2;8;13;20;16;5;29;15;9;21;1;102;25016
102;23252;24;25;18;22;10;17;31;11;27;32;23;4;26;6;28;19;30;3;7;12;14;2;8;13;20;21;5;29;15;9;16;1
24;25;18;22;10;17;31;11;27;32;23;4;26;6;19;28;30;3;7;12;14;2;8;13;20;21;5;29;15;9;16;1;102;23152
102;23152;24;25;18;22;10;17;31;11;27;32;23;4;26;6;19;28;30;3;7;12;14;2;8;13;20;21;5;29;15;9;16;1
24;25;18;22;10;31;17;11;27;32;23;4;26;6;19;28;30;3;7;12;14;2;8;13;20;21;5;29;15;9;16;1;102;24592
102;23152;24;25;18;22;10;17;31;11;27;32;23;4;26;6;19;28;30;3;7;12;14;2;8;13;20;21;5;29;15;9;16;1
24;25;18;22;10;17;31;11;27;32;23;4;26;6;21;28;30;3;7;12;14;2;8;13;20;19;5;29;15;9;16;1;102;22852
102;22852;24;25;18;22;10;17;31;11;27;32;23;4;26;6;21;28;30;3;7;12;14;2;8;13;20;19;5;29;15;9;16;1
24;25;18;22;10;17;31;11;27;32;23;4;26;6;21;28;30;3;7;12;14;2;8;13;20;19;5;29;15;16;9;1;102;22852
102;22852;24;25;18;22;10;17;31;11;27;32;23;4;26;6;21;28;30;3;7;12;14;2;8;13;20;19;5;29;15;16;9;1
24;25;18;22;10;17;31;11;27;32;23;4;26;6;21;28;30;3;7;12;14;2;8;13;5;19;20;29;15;16;9;1;102;22956
102;22956;24;25;18;22;10;17;31;11;27;32;23;4;26;6;21;28;30;3;7;12;14;2;8;13;5;19;20;29;15;16;9;1
24;25;18;22;10;17;31;11;27;32;4;23;26;6;21;28;30;3;7;12;14;2;8;13;5;19;20;29;15;16;9;1;102;23880
