"X1";"X27316";"X11";"X12";"X13";"X29";"X18";"X21";"X16";"X17";"X5";"X1.1";"X7";"X8";"X15";"X30";"X22";"X2";"X6";"X9";"X26";"X27";"X28";"X3";"X20";"X4";"X14";"X31";"X19";"X25";"X10";"X32";"X23";"X24"
67;26592;7;32;2;26;15;10;29;22;20;27;24;9;28;16;19;6;14;5;30;21;8;13;12;23;31;18;11;25;4;17;1;3
7;28;2;26;15;10;29;22;20;27;24;9;32;16;19;6;14;5;30;21;8;13;12;23;31;18;11;25;4;17;1;3;67;26492
67;26492;7;28;2;26;15;10;29;22;20;27;24;9;32;16;19;6;14;5;30;21;8;13;12;23;31;18;11;25;4;17;1;3
7;28;2;26;15;6;29;22;20;27;24;9;32;16;19;10;14;5;30;21;8;13;12;23;31;18;11;25;4;17;1;3;67;26432
67;26432;7;28;2;26;15;6;29;22;20;27;24;9;32;16;19;10;14;5;30;21;8;13;12;23;31;18;11;25;4;17;1;3
7;28;2;26;15;6;29;22;20;27;24;9;32;16;19;10;14;13;30;21;8;5;12;23;31;18;11;25;4;17;1;3;67;25992
67;25992;7;28;2;26;15;6;29;22;20;27;24;9;32;16;19;10;14;13;30;21;8;5;12;23;31;18;11;25;4;17;1;3
7;14;2;26;15;6;29;22;20;27;24;9;32;16;19;10;28;13;30;21;8;5;12;23;31;18;11;25;4;17;1;3;67;26018
67;26018;7;14;2;26;15;6;29;22;20;27;24;9;32;16;19;10;28;13;30;21;8;5;12;23;31;18;11;25;4;17;1;3
7;14;2;26;15;6;29;22;10;27;24;9;32;16;19;20;28;13;30;21;8;5;12;23;31;18;11;25;4;17;1;3;67;26848
67;26018;7;14;2;26;15;6;29;22;20;27;24;9;32;16;19;10;28;13;30;21;8;5;12;23;31;18;11;25;4;17;1;3
7;14;2;26;10;6;29;22;20;27;24;9;32;16;19;15;28;13;30;21;8;5;12;23;31;18;11;25;4;17;1;3;67;25898
67;25898;7;14;2;26;10;6;29;22;20;27;24;9;32;16;19;15;28;13;30;21;8;5;12;23;31;18;11;25;4;17;1;3
7;8;2;26;10;6;29;22;20;27;24;9;32;16;19;15;28;13;30;21;14;5;12;23;31;18;11;25;4;17;1;3;67;26098
67;26098;7;8;2;26;10;6;29;22;20;27;24;9;32;16;19;15;28;13;30;21;14;5;12;23;31;18;11;25;4;17;1;3
7;8;2;26;10;6;29;22;20;27;24;9;32;16;11;15;28;13;30;21;14;5;12;23;31;18;19;25;4;17;1;3;67;26196
67;26196;7;8;2;26;10;6;29;22;20;27;24;9;32;16;11;15;28;13;30;21;14;5;12;23;31;18;19;25;4;17;1;3
7;8;2;26;10;6;29;22;20;27;24;9;32;16;11;15;28;21;30;13;14;5;12;23;31;18;19;25;4;17;1;3;67;26234
67;26196;7;8;2;26;10;6;29;22;20;27;24;9;32;16;11;15;28;13;30;21;14;5;12;23;31;18;19;25;4;17;1;3
7;8;2;26;10;6;29;22;20;27;24;9;32;16;11;15;28;13;30;21;14;5;12;23;31;18;19;17;4;25;1;3;67;26756
68;26196;7;8;2;26;10;6;29;22;20;27;24;9;32;16;11;15;28;13;30;21;14;5;12;23;31;18;19;25;4;17;1;3
7;21;2;26;10;6;29;22;20;27;24;9;32;16;11;15;28;13;30;8;14;5;12;23;31;18;19;25;4;17;1;3;68;26154
68;26154;7;21;2;26;10;6;29;22;20;27;24;9;32;16;11;15;28;13;30;8;14;5;12;23;31;18;19;25;4;17;1;3
7;21;14;26;10;6;29;22;20;27;24;9;32;16;11;15;28;13;30;8;2;5;12;23;31;18;19;25;4;17;1;3;68;26194
68;26194;7;21;14;26;10;6;29;22;20;27;24;9;32;16;11;15;28;13;30;8;2;5;12;23;31;18;19;25;4;17;1;3
7;21;14;26;10;6;29;22;20;27;24;9;32;16;11;15;28;2;30;8;13;5;12;23;31;18;19;25;4;17;1;3;68;25994
68;25994;7;21;14;26;10;6;29;22;20;27;24;9;32;16;11;15;28;2;30;8;13;5;12;23;31;18;19;25;4;17;1;3
7;21;14;26;10;6;12;22;20;27;24;9;32;16;11;15;28;2;30;8;13;5;29;23;31;18;19;25;4;17;1;3;68;26154
68;26154;7;21;14;26;10;6;12;22;20;27;24;9;32;16;11;15;28;2;30;8;13;5;29;23;31;18;19;25;4;17;1;3
7;21;14;26;10;6;12;22;20;27;24;9;32;16;11;15;28;2;30;8;13;5;29;23;31;18;19;17;4;25;1;3;68;26714
68;26714;7;21;14;26;10;6;12;22;20;27;24;9;32;16;11;15;28;2;30;8;13;5;29;23;31;18;19;17;4;25;1;3
7;21;14;26;10;2;12;22;20;27;24;9;32;16;11;15;28;6;30;8;13;5;29;23;31;18;19;17;4;25;1;3;68;27194
68;27194;7;21;14;26;10;2;12;22;20;27;24;9;32;16;11;15;28;6;30;8;13;5;29;23;31;18;19;17;4;25;1;3
7;21;8;26;10;2;12;22;20;27;24;9;32;16;11;15;28;6;30;14;13;5;29;23;31;18;19;17;4;25;1;3;68;27674
68;27674;7;21;8;26;10;2;12;22;20;27;24;9;32;16;11;15;28;6;30;14;13;5;29;23;31;18;19;17;4;25;1;3
7;21;8;26;10;2;18;22;20;27;24;9;32;16;11;15;28;6;30;14;13;5;29;23;31;12;19;17;4;25;1;3;68;26932
68;26932;7;21;8;26;10;2;18;22;20;27;24;9;32;16;11;15;28;6;30;14;13;5;29;23;31;12;19;17;4;25;1;3
7;21;8;26;10;2;18;22;20;27;24;9;32;16;11;15;28;14;30;6;13;5;29;23;31;12;19;17;4;25;1;3;68;26172
68;26172;7;21;8;26;10;2;18;22;20;27;24;9;32;16;11;15;28;14;30;6;13;5;29;23;31;12;19;17;4;25;1;3
7;21;8;26;10;2;18;22;20;27;24;9;32;16;11;15;28;14;30;17;13;5;29;23;31;12;19;6;4;25;1;3;68;26476
68;26476;7;21;8;26;10;2;18;22;20;27;24;9;32;16;11;15;28;14;30;17;13;5;29;23;31;12;19;6;4;25;1;3
7;21;8;26;10;2;18;22;20;27;24;9;32;16;31;15;28;14;30;17;13;5;29;23;11;12;19;6;4;25;1;3;68;26914
68;26914;7;21;8;26;10;2;18;22;20;27;24;9;32;16;31;15;28;14;30;17;13;5;29;23;11;12;19;6;4;25;1;3
7;21;8;26;10;2;18;22;20;27;24;9;32;16;31;15;28;14;30;17;13;5;29;23;11;12;19;6;4;3;1;25;68;26730
68;26730;7;21;8;26;10;2;18;22;20;27;24;9;32;16;31;15;28;14;30;17;13;5;29;23;11;12;19;6;4;3;1;25
7;21;8;26;10;2;18;22;20;27;24;9;32;16;31;15;28;14;30;17;13;29;5;23;11;12;19;6;4;3;1;25;68;26402
68;26402;7;21;8;26;10;2;18;22;20;27;24;9;32;16;31;15;28;14;30;17;13;29;5;23;11;12;19;6;4;3;1;25
7;21;8;26;10;2;18;22;20;27;24;9;32;16;31;15;28;14;30;17;13;29;5;23;11;12;19;3;4;6;1;25;68;26402
68;26402;7;21;8;26;10;2;18;22;20;27;24;9;32;16;31;15;28;14;30;17;13;29;5;23;11;12;19;3;4;6;1;25
11;21;8;26;10;2;18;22;20;27;24;9;32;16;31;15;28;14;30;17;13;29;5;23;7;12;19;3;4;6;1;25;68;26522
68;26522;11;21;8;26;10;2;18;22;20;27;24;9;32;16;31;15;28;14;30;17;13;29;5;23;7;12;19;3;4;6;1;25
11;21;8;26;10;14;18;22;20;27;24;9;32;16;31;15;28;2;30;17;13;29;5;23;7;12;19;3;4;6;1;25;68;26322
68;26322;11;21;8;26;10;14;18;22;20;27;24;9;32;16;31;15;28;2;30;17;13;29;5;23;7;12;19;3;4;6;1;25
11;21;8;26;10;14;18;22;20;27;24;9;32;16;31;15;28;2;13;17;30;29;5;23;7;12;19;3;4;6;1;25;68;26004
68;26004;11;21;8;26;10;14;18;22;20;27;24;9;32;16;31;15;28;2;13;17;30;29;5;23;7;12;19;3;4;6;1;25
11;21;8;26;10;14;18;22;20;4;24;9;32;16;31;15;28;2;13;17;30;29;5;23;7;12;19;3;27;6;1;25;68;25208
68;25208;11;21;8;26;10;14;18;22;20;4;24;9;32;16;31;15;28;2;13;17;30;29;5;23;7;12;19;3;27;6;1;25
11;21;8;26;10;14;18;22;20;4;24;9;32;16;31;15;28;2;13;17;30;29;5;23;7;12;19;3;6;27;1;25;68;25182
68;25182;11;21;8;26;10;14;18;22;20;4;24;9;32;16;31;15;28;2;13;17;30;29;5;23;7;12;19;3;6;27;1;25
11;21;8;15;10;14;18;22;20;4;24;9;32;16;31;26;28;2;13;17;30;29;5;23;7;12;19;3;6;27;1;25;68;25240
69;25240;11;21;8;15;10;14;18;22;20;4;24;9;32;16;31;26;28;2;13;17;30;29;5;23;7;12;19;3;6;27;1;25
11;21;27;15;10;14;18;22;20;4;24;9;32;16;31;26;28;2;13;17;30;29;5;23;7;12;19;3;6;8;1;25;69;24238
69;24238;11;21;27;15;10;14;18;22;20;4;24;9;32;16;31;26;28;2;13;17;30;29;5;23;7;12;19;3;6;8;1;25
11;21;27;15;10;14;18;22;20;4;24;9;32;16;31;26;28;2;13;17;30;29;5;23;7;12;19;6;3;8;1;25;69;24798
69;24238;11;21;27;15;10;14;18;22;20;4;24;9;32;16;31;26;28;2;13;17;30;29;5;23;7;12;19;3;6;8;1;25
11;21;27;15;10;14;18;22;1;4;24;9;32;16;31;26;28;2;13;17;30;29;5;23;7;12;19;3;6;8;20;25;69;24804
69;24238;11;21;27;15;10;14;18;22;20;4;24;9;32;16;31;26;28;2;13;17;30;29;5;23;7;12;19;3;6;8;1;25
11;21;27;15;10;14;18;22;20;4;24;9;32;31;16;26;28;2;13;17;30;29;5;23;7;12;19;3;6;8;1;25;69;24400
69;24400;11;21;27;15;10;14;18;22;20;4;24;9;32;31;16;26;28;2;13;17;30;29;5;23;7;12;19;3;6;8;1;25
11;21;27;15;5;14;18;22;20;4;24;9;32;31;16;26;28;2;13;17;30;29;10;23;7;12;19;3;6;8;1;25;69;24760
69;24400;11;21;27;15;10;14;18;22;20;4;24;9;32;31;16;26;28;2;13;17;30;29;5;23;7;12;19;3;6;8;1;25
11;21;27;15;1;14;18;22;20;4;24;9;32;31;16;26;28;2;13;17;30;29;5;23;7;12;19;3;6;8;10;25;69;25500
69;24400;11;21;27;15;10;14;18;22;20;4;24;9;32;31;16;26;28;2;13;17;30;29;5;23;7;12;19;3;6;8;1;25
11;21;3;15;10;14;18;22;20;4;24;9;32;31;16;26;28;2;13;17;30;29;5;23;7;12;19;27;6;8;1;25;69;25286
69;25286;11;21;3;15;10;14;18;22;20;4;24;9;32;31;16;26;28;2;13;17;30;29;5;23;7;12;19;27;6;8;1;25
11;21;3;15;10;14;18;22;20;4;24;9;12;31;16;26;28;2;13;17;30;29;5;23;7;32;19;27;6;8;1;25;69;27230
69;25286;11;21;3;15;10;14;18;22;20;4;24;9;32;31;16;26;28;2;13;17;30;29;5;23;7;12;19;27;6;8;1;25
11;21;3;15;10;14;18;22;20;4;24;9;32;31;16;26;28;2;13;27;30;29;5;23;7;12;19;17;6;8;1;25;69;25286
69;25286;11;21;3;15;10;14;18;22;20;4;24;9;32;31;16;26;28;2;13;27;30;29;5;23;7;12;19;17;6;8;1;25
11;21;3;15;32;14;18;22;20;4;24;9;10;31;16;26;28;2;13;27;30;29;5;23;7;12;19;17;6;8;1;25;69;26180
69;26180;11;21;3;15;32;14;18;22;20;4;24;9;10;31;16;26;28;2;13;27;30;29;5;23;7;12;19;17;6;8;1;25
11;21;3;15;32;27;18;22;20;4;24;9;10;31;16;26;28;2;13;14;30;29;5;23;7;12;19;17;6;8;1;25;69;25986
69;25986;11;21;3;15;32;27;18;22;20;4;24;9;10;31;16;26;28;2;13;14;30;29;5;23;7;12;19;17;6;8;1;25
11;21;3;27;32;15;18;22;20;4;24;9;10;31;16;26;28;2;13;14;30;29;5;23;7;12;19;17;6;8;1;25;69;25802
69;25802;11;21;3;27;32;15;18;22;20;4;24;9;10;31;16;26;28;2;13;14;30;29;5;23;7;12;19;17;6;8;1;25
11;21;3;27;32;15;18;22;20;4;24;9;10;31;16;5;28;2;13;14;30;29;26;23;7;12;19;17;6;8;1;25;69;26828
69;25802;11;21;3;27;32;15;18;22;20;4;24;9;10;31;16;26;28;2;13;14;30;29;5;23;7;12;19;17;6;8;1;25
11;21;3;27;8;15;18;22;20;4;24;9;10;31;16;26;28;2;13;14;30;29;5;23;7;12;19;17;6;32;1;25;69;26108
69;25802;11;21;3;27;32;15;18;22;20;4;24;9;10;31;16;26;28;2;13;14;30;29;5;23;7;12;19;17;6;8;1;25
11;21;3;27;32;15;18;22;20;4;24;9;10;31;16;13;28;2;26;14;30;29;5;23;7;12;19;17;6;8;1;25;69;27250
69;25802;11;21;3;27;32;15;18;22;20;4;24;9;10;31;16;26;28;2;13;14;30;29;5;23;7;12;19;17;6;8;1;25
11;21;3;27;26;15;18;22;20;4;24;9;10;31;16;32;28;2;13;14;30;29;5;23;7;12;19;17;6;8;1;25;69;25982
69;25982;11;21;3;27;26;15;18;22;20;4;24;9;10;31;16;32;28;2;13;14;30;29;5;23;7;12;19;17;6;8;1;25
11;21;3;27;26;15;18;22;20;4;24;9;16;31;10;32;28;2;13;14;30;29;5;23;7;12;19;17;6;8;1;25;69;25962
69;25962;11;21;3;27;26;15;18;22;20;4;24;9;16;31;10;32;28;2;13;14;30;29;5;23;7;12;19;17;6;8;1;25
11;21;3;27;26;12;18;22;20;4;24;9;16;31;10;32;28;2;13;14;30;29;5;23;7;15;19;17;6;8;1;25;69;26162
69;26162;11;21;3;27;26;12;18;22;20;4;24;9;16;31;10;32;28;2;13;14;30;29;5;23;7;15;19;17;6;8;1;25
11;21;3;27;26;12;18;22;20;4;10;9;16;31;24;32;28;2;13;14;30;29;5;23;7;15;19;17;6;8;1;25;69;25832
69;25832;11;21;3;27;26;12;18;22;20;4;10;9;16;31;24;32;28;2;13;14;30;29;5;23;7;15;19;17;6;8;1;25
11;21;24;27;26;12;18;22;20;4;10;9;16;31;3;32;28;2;13;14;30;29;5;23;7;15;19;17;6;8;1;25;69;25920
70;25920;11;21;24;27;26;12;18;22;20;4;10;9;16;31;3;32;28;2;13;14;30;29;5;23;7;15;19;17;6;8;1;25
13;21;24;27;26;12;18;22;20;4;10;9;16;31;3;32;28;2;11;14;30;29;5;23;7;15;19;17;6;8;1;25;70;26680
70;25920;11;21;24;27;26;12;18;22;20;4;10;9;16;31;3;32;28;2;13;14;30;29;5;23;7;15;19;17;6;8;1;25
11;21;24;27;26;12;18;22;20;4;10;25;16;31;3;32;28;2;13;14;30;29;5;23;7;15;19;17;6;8;1;9;70;25920
70;25920;11;21;24;27;26;12;18;22;20;4;10;25;16;31;3;32;28;2;13;14;30;29;5;23;7;15;19;17;6;8;1;9
14;21;24;27;26;12;18;22;20;4;10;25;16;31;3;32;28;2;13;11;30;29;5;23;7;15;19;17;6;8;1;9;70;26040
70;26040;14;21;24;27;26;12;18;22;20;4;10;25;16;31;3;32;28;2;13;11;30;29;5;23;7;15;19;17;6;8;1;9
14;21;24;1;26;12;18;22;20;4;10;25;16;31;3;32;28;2;13;11;30;29;5;23;7;15;19;17;6;8;27;9;70;27470
70;26040;14;21;24;27;26;12;18;22;20;4;10;25;16;31;3;32;28;2;13;11;30;29;5;23;7;15;19;17;6;8;1;9
14;21;24;27;26;12;18;22;20;4;10;25;16;31;3;32;28;2;5;11;30;29;13;23;7;15;19;17;6;8;1;9;70;26040
70;26040;14;21;24;27;26;12;18;22;20;4;10;25;16;31;3;32;28;2;5;11;30;29;13;23;7;15;19;17;6;8;1;9
14;21;24;27;26;12;1;22;20;4;10;25;16;31;3;32;28;2;5;11;30;29;13;23;7;15;19;17;6;8;18;9;70;27206
70;26040;14;21;24;27;26;12;18;22;20;4;10;25;16;31;3;32;28;2;5;11;30;29;13;23;7;15;19;17;6;8;1;9
14;21;24;27;26;12;18;31;20;4;10;25;16;22;3;32;28;2;5;11;30;29;13;23;7;15;19;17;6;8;1;9;70;26280
70;26280;14;21;24;27;26;12;18;31;20;4;10;25;16;22;3;32;28;2;5;11;30;29;13;23;7;15;19;17;6;8;1;9
13;21;24;27;26;12;18;31;20;4;10;25;16;22;3;32;28;2;5;11;30;29;14;23;7;15;19;17;6;8;1;9;70;26620
70;26280;14;21;24;27;26;12;18;31;20;4;10;25;16;22;3;32;28;2;5;11;30;29;13;23;7;15;19;17;6;8;1;9
14;21;24;27;26;12;18;31;20;4;10;25;16;22;3;32;28;2;5;11;30;29;9;23;7;15;19;17;6;8;1;13;70;26140
70;26140;14;21;24;27;26;12;18;31;20;4;10;25;16;22;3;32;28;2;5;11;30;29;9;23;7;15;19;17;6;8;1;13
14;21;24;27;26;12;18;31;20;4;10;29;16;22;3;32;28;2;5;11;30;25;9;23;7;15;19;17;6;8;1;13;70;25960
70;25960;14;21;24;27;26;12;18;31;20;4;10;29;16;22;3;32;28;2;5;11;30;25;9;23;7;15;19;17;6;8;1;13
14;21;24;27;26;12;18;31;20;4;10;29;16;22;8;32;28;2;5;11;30;25;9;23;7;15;19;17;6;3;1;13;70;25800
70;25800;14;21;24;27;26;12;18;31;20;4;10;29;16;22;8;32;28;2;5;11;30;25;9;23;7;15;19;17;6;3;1;13
14;21;24;27;26;12;18;31;20;4;10;29;16;22;8;32;28;2;5;11;30;25;9;19;7;15;23;17;6;3;1;13;70;26120
70;26120;14;21;24;27;26;12;18;31;20;4;10;29;16;22;8;32;28;2;5;11;30;25;9;19;7;15;23;17;6;3;1;13
14;21;24;27;26;12;18;31;20;4;10;29;16;22;8;32;28;2;5;11;30;25;13;19;7;15;23;17;6;3;1;9;70;26220
70;26220;14;21;24;27;26;12;18;31;20;4;10;29;16;22;8;32;28;2;5;11;30;25;13;19;7;15;23;17;6;3;1;9
14;21;24;27;26;12;18;31;20;4;10;2;16;22;8;32;28;29;5;11;30;25;13;19;7;15;23;17;6;3;1;9;70;26418
70;26220;14;21;24;27;26;12;18;31;20;4;10;29;16;22;8;32;28;2;5;11;30;25;13;19;7;15;23;17;6;3;1;9
14;21;24;27;26;12;18;31;20;4;10;29;16;22;8;32;15;2;5;11;30;25;13;19;7;28;23;17;6;3;1;9;70;26796
70;26220;14;21;24;27;26;12;18;31;20;4;10;29;16;22;8;32;28;2;5;11;30;25;13;19;7;15;23;17;6;3;1;9
14;21;24;27;26;12;18;31;20;4;10;29;16;22;8;32;28;2;5;11;13;25;30;19;7;15;23;17;6;3;1;9;70;26472
70;26472;14;21;24;27;26;12;18;31;20;4;10;29;16;22;8;32;28;2;5;11;13;25;30;19;7;15;23;17;6;3;1;9
14;21;24;27;26;12;18;31;20;4;10;29;16;22;8;32;28;2;5;11;13;15;30;19;7;25;23;17;6;3;1;9;70;26946
70;26946;14;21;24;27;26;12;18;31;20;4;10;29;16;22;8;32;28;2;5;11;13;15;30;19;7;25;23;17;6;3;1;9
14;21;24;2;26;12;18;31;20;4;10;29;16;22;8;32;28;27;5;11;13;15;30;19;7;25;23;17;6;3;1;9;70;27150
70;27150;14;21;24;2;26;12;18;31;20;4;10;29;16;22;8;32;28;27;5;11;13;15;30;19;7;25;23;17;6;3;1;9
14;21;24;2;26;12;18;31;20;4;10;29;25;22;8;32;28;27;5;11;13;15;30;19;7;16;23;17;6;3;1;9;70;25910
70;25910;14;21;24;2;26;12;18;31;20;4;10;29;25;22;8;32;28;27;5;11;13;15;30;19;7;16;23;17;6;3;1;9
14;21;24;2;26;12;18;31;20;4;10;29;25;16;8;32;28;27;5;11;13;15;30;19;7;22;23;17;6;3;1;9;70;25942
71;25942;14;21;24;2;26;12;18;31;20;4;10;29;25;16;8;32;28;27;5;11;13;15;30;19;7;22;23;17;6;3;1;9
14;6;24;2;26;12;18;31;20;4;10;29;25;16;8;32;28;27;5;11;13;15;30;19;7;22;23;17;21;3;1;9;71;25750
71;25750;14;6;24;2;26;12;18;31;20;4;10;29;25;16;8;32;28;27;5;11;13;15;30;19;7;22;23;17;21;3;1;9
14;31;24;2;26;12;18;6;20;4;10;29;25;16;8;32;28;27;5;11;13;15;30;19;7;22;23;17;21;3;1;9;71;26056
71;26056;14;31;24;2;26;12;18;6;20;4;10;29;25;16;8;32;28;27;5;11;13;15;30;19;7;22;23;17;21;3;1;9
14;31;24;2;8;12;18;6;20;4;10;29;25;16;26;32;28;27;5;11;13;15;30;19;7;22;23;17;21;3;1;9;71;26548
71;26548;14;31;24;2;8;12;18;6;20;4;10;29;25;16;26;32;28;27;5;11;13;15;30;19;7;22;23;17;21;3;1;9
14;31;24;2;8;12;18;26;20;4;10;29;25;16;6;32;28;27;5;11;13;15;30;19;7;22;23;17;21;3;1;9;71;26110
71;26110;14;31;24;2;8;12;18;26;20;4;10;29;25;16;6;32;28;27;5;11;13;15;30;19;7;22;23;17;21;3;1;9
14;31;24;2;8;12;21;26;20;4;10;29;25;16;6;32;28;27;5;11;13;15;30;19;7;22;23;17;18;3;1;9;71;26270
71;26110;14;31;24;2;8;12;18;26;20;4;10;29;25;16;6;32;28;27;5;11;13;15;30;19;7;22;23;17;21;3;1;9
14;31;32;2;8;12;18;26;20;4;10;29;25;16;6;24;28;27;5;11;13;15;30;19;7;22;23;17;21;3;1;9;71;25910
71;25910;14;31;32;2;8;12;18;26;20;4;10;29;25;16;6;24;28;27;5;11;13;15;30;19;7;22;23;17;21;3;1;9
14;31;32;2;8;12;1;26;20;4;10;29;25;16;6;24;28;27;5;11;13;15;30;19;7;22;23;17;21;3;18;9;71;26272
71;25910;14;31;32;2;8;12;18;26;20;4;10;29;25;16;6;24;28;27;5;11;13;15;30;19;7;22;23;17;21;3;1;9
14;31;32;2;8;12;18;26;20;4;10;29;21;16;6;24;28;27;5;11;13;15;30;19;7;22;23;17;25;3;1;9;71;25890
71;25890;14;31;32;2;8;12;18;26;20;4;10;29;21;16;6;24;28;27;5;11;13;15;30;19;7;22;23;17;25;3;1;9
14;31;32;2;8;12;7;26;20;4;10;29;21;16;6;24;28;27;5;11;13;15;30;19;18;22;23;17;25;3;1;9;71;25024
71;25024;14;31;32;2;8;12;7;26;20;4;10;29;21;16;6;24;28;27;5;11;13;15;30;19;18;22;23;17;25;3;1;9
12;31;32;2;8;14;7;26;20;4;10;29;21;16;6;24;28;27;5;11;13;15;30;19;18;22;23;17;25;3;1;9;71;24844
71;24844;12;31;32;2;8;14;7;26;20;4;10;29;21;16;6;24;28;27;5;11;13;15;30;19;18;22;23;17;25;3;1;9
12;31;32;2;8;14;7;26;20;4;28;29;21;16;6;24;10;27;5;11;13;15;30;19;18;22;23;17;25;3;1;9;71;25240
71;24844;12;31;32;2;8;14;7;26;20;4;10;29;21;16;6;24;28;27;5;11;13;15;30;19;18;22;23;17;25;3;1;9
12;31;32;2;8;14;7;26;20;4;10;29;21;16;6;24;28;27;5;11;13;30;15;19;18;22;23;17;25;3;1;9;71;25280
71;25280;12;31;32;2;8;14;7;26;20;4;10;29;21;16;6;24;28;27;5;11;13;30;15;19;18;22;23;17;25;3;1;9
12;31;32;2;8;14;7;26;20;4;10;29;21;17;6;24;28;27;5;11;13;30;15;19;18;22;23;16;25;3;1;9;71;24796
71;24796;12;31;32;2;8;14;7;26;20;4;10;29;21;17;6;24;28;27;5;11;13;30;15;19;18;22;23;16;25;3;1;9
12;31;32;2;8;14;7;26;20;4;10;29;21;17;6;24;28;27;1;11;13;30;15;19;18;22;23;16;25;3;5;9;71;24836
71;24836;12;31;32;2;8;14;7;26;20;4;10;29;21;17;6;24;28;27;1;11;13;30;15;19;18;22;23;16;25;3;5;9
12;31;32;2;8;14;7;26;20;4;17;29;21;10;6;24;28;27;1;11;13;30;15;19;18;22;23;16;25;3;5;9;71;25740
71;24836;12;31;32;2;8;14;7;26;20;4;10;29;21;17;6;24;28;27;1;11;13;30;15;19;18;22;23;16;25;3;5;9
12;31;32;2;8;14;7;26;20;4;10;29;21;17;6;24;28;27;1;11;13;30;25;19;18;22;23;16;15;3;5;9;71;24772
71;24772;12;31;32;2;8;14;7;26;20;4;10;29;21;17;6;24;28;27;1;11;13;30;25;19;18;22;23;16;15;3;5;9
12;31;32;2;8;14;7;26;20;4;10;29;21;17;6;24;22;27;1;11;13;30;25;19;18;28;23;16;15;3;5;9;71;25092
71;25092;12;31;32;2;8;14;7;26;20;4;10;29;21;17;6;24;22;27;1;11;13;30;25;19;18;28;23;16;15;3;5;9
12;31;32;2;8;6;7;26;20;4;10;29;21;17;14;24;22;27;1;11;13;30;25;19;18;28;23;16;15;3;5;9;71;25052
71;25052;12;31;32;2;8;6;7;26;20;4;10;29;21;17;14;24;22;27;1;11;13;30;25;19;18;28;23;16;15;3;5;9
12;31;32;2;8;6;7;26;20;4;10;29;21;17;14;24;22;27;1;23;13;30;25;19;18;28;11;16;15;3;5;9;71;25340
71;25340;12;31;32;2;8;6;7;26;20;4;10;29;21;17;14;24;22;27;1;23;13;30;25;19;18;28;11;16;15;3;5;9
12;31;32;2;8;6;7;26;20;4;10;29;21;17;14;24;22;27;1;23;13;30;25;19;28;18;11;16;15;3;5;9;71;25460
72;25460;12;31;32;2;8;6;7;26;20;4;10;29;21;17;14;24;22;27;1;23;13;30;25;19;28;18;11;16;15;3;5;9
12;31;11;2;8;6;7;26;20;4;10;29;21;17;14;24;22;27;1;23;13;30;25;19;28;18;32;16;15;3;5;9;72;24986
72;24986;12;31;11;2;8;6;7;26;20;4;10;29;21;17;14;24;22;27;1;23;13;30;25;19;28;18;32;16;15;3;5;9
12;31;11;2;8;6;7;26;20;4;10;29;21;17;14;24;22;27;1;23;13;30;5;19;28;18;32;16;15;3;25;9;72;24804
72;24804;12;31;11;2;8;6;7;26;20;4;10;29;21;17;14;24;22;27;1;23;13;30;5;19;28;18;32;16;15;3;25;9
12;31;11;2;29;6;7;26;20;4;10;8;21;17;14;24;22;27;1;23;13;30;5;19;28;18;32;16;15;3;25;9;72;25086
72;25086;12;31;11;2;29;6;7;26;20;4;10;8;21;17;14;24;22;27;1;23;13;30;5;19;28;18;32;16;15;3;25;9
12;31;11;2;22;6;7;26;20;4;10;8;21;17;14;24;29;27;1;23;13;30;5;19;28;18;32;16;15;3;25;9;72;25346
72;25346;12;31;11;2;22;6;7;26;20;4;10;8;21;17;14;24;29;27;1;23;13;30;5;19;28;18;32;16;15;3;25;9
12;31;11;2;22;6;7;26;20;4;10;8;21;17;29;24;14;27;1;23;13;30;5;19;28;18;32;16;15;3;25;9;72;25276
72;25276;12;31;11;2;22;6;7;26;20;4;10;8;21;17;29;24;14;27;1;23;13;30;5;19;28;18;32;16;15;3;25;9
12;31;11;8;22;6;7;26;20;4;10;2;21;17;29;24;14;27;1;23;13;30;5;19;28;18;32;16;15;3;25;9;72;25296
72;25296;12;31;11;8;22;6;7;26;20;4;10;2;21;17;29;24;14;27;1;23;13;30;5;19;28;18;32;16;15;3;25;9
12;31;11;8;22;6;7;26;20;4;15;2;21;17;29;24;14;27;1;23;13;30;5;19;28;18;32;16;10;3;25;9;72;25496
72;25296;12;31;11;8;22;6;7;26;20;4;10;2;21;17;29;24;14;27;1;23;13;30;5;19;28;18;32;16;15;3;25;9
12;31;11;8;22;6;7;26;20;4;10;2;21;17;29;24;14;18;1;23;13;30;5;19;28;27;32;16;15;3;25;9;72;24876
72;24876;12;31;11;8;22;6;7;26;20;4;10;2;21;17;29;24;14;18;1;23;13;30;5;19;28;27;32;16;15;3;25;9
12;31;11;8;22;6;7;26;20;4;10;2;21;17;29;24;14;18;1;23;13;30;5;19;28;9;32;16;15;3;25;27;72;25608
72;25608;12;31;11;8;22;6;7;26;20;4;10;2;21;17;29;24;14;18;1;23;13;30;5;19;28;9;32;16;15;3;25;27
12;31;11;8;22;6;7;26;20;17;10;2;21;4;29;24;14;18;1;23;13;30;5;19;28;9;32;16;15;3;25;27;72;26946
