"X1";"X304";"X47";"X9";"X32";"X28";"X10";"X64";"X17";"X11";"X23";"X26";"X4";"X33";"X59";"X29";"X49";"X12";"X34";"X48";"X44";"X45";"X3";"X2";"X22";"X61";"X16";"X37";"X15";"X8";"X14";"X53";"X50";"X6";"X60";"X39";"X24";"X30";"X58";"X13";"X54";"X63";"X20";"X19";"X18";"X55";"X42";"X38";"X43";"X46";"X25";"X27";"X21";"X62";"X57";"X36";"X40";"X5";"X41";"X51";"X7";"X52";"X35";"X56";"X31";"X1.1"
25;26;54;52;14;19;45;6;7;61;62;44;50;35;64;13;17;32;27;29;34;5;40;18;30;60;1;43;33;16;49;58;47;15;41;55;38;42;10;31;4;23;28;57;36;48;56;46;8;11;53;51;2;39;37;12;9;22;21;24;63;3;20;59;32;292
32;292;25;26;54;52;14;19;45;6;7;61;62;44;50;35;64;13;17;32;27;29;34;5;40;18;30;60;1;43;33;16;49;58;47;15;41;55;38;42;10;31;4;23;28;57;36;48;56;46;8;11;53;51;2;39;37;12;9;22;21;24;63;3;20;59
25;26;54;52;14;19;45;6;7;61;62;44;50;35;64;13;17;32;27;29;34;5;40;59;30;60;1;43;33;16;49;58;47;15;41;55;38;42;10;31;4;23;28;57;36;48;56;46;8;11;53;51;2;39;37;12;9;22;21;24;63;3;20;18;32;292
32;292;25;26;54;52;14;19;45;6;7;61;62;44;50;35;64;13;17;32;27;29;34;5;40;59;30;60;1;43;33;16;49;58;47;15;41;55;38;42;10;31;4;23;28;57;36;48;56;46;8;11;53;51;2;39;37;12;9;22;21;24;63;3;20;18
25;26;54;52;14;19;45;6;18;61;62;44;50;35;64;13;17;32;27;29;34;5;40;59;30;60;1;43;33;16;49;58;47;15;41;55;38;42;10;31;4;23;28;57;36;48;56;46;8;11;53;51;2;39;37;12;9;22;21;24;63;3;20;7;32;292
32;292;25;26;54;52;14;19;45;6;18;61;62;44;50;35;64;13;17;32;27;29;34;5;40;59;30;60;1;43;33;16;49;58;47;15;41;55;38;42;10;31;4;23;28;57;36;48;56;46;8;11;53;51;2;39;37;12;9;22;21;24;63;3;20;7
25;26;54;52;14;19;45;6;18;61;62;44;50;35;64;13;17;32;27;29;34;5;48;59;30;60;1;43;33;16;49;58;47;15;41;55;38;42;10;31;4;23;28;57;36;40;56;46;8;11;53;51;2;39;37;12;9;22;21;24;63;3;20;7;32;292
32;292;25;26;54;52;14;19;45;6;18;61;62;44;50;35;64;13;17;32;27;29;34;5;48;59;30;60;1;43;33;16;49;58;47;15;41;55;38;42;10;31;4;23;28;57;36;40;56;46;8;11;53;51;2;39;37;12;9;22;21;24;63;3;20;7
25;26;54;52;14;19;45;6;18;61;62;44;50;35;64;13;17;32;27;29;34;5;48;59;30;58;1;43;33;16;49;60;47;15;41;55;38;42;10;31;4;23;28;57;36;40;56;46;8;11;53;51;2;39;37;12;9;22;21;24;63;3;20;7;32;290
32;290;25;26;54;52;14;19;45;6;18;61;62;44;50;35;64;13;17;32;27;29;34;5;48;59;30;58;1;43;33;16;49;60;47;15;41;55;38;42;10;31;4;23;28;57;36;40;56;46;8;11;53;51;2;39;37;12;9;22;21;24;63;3;20;7
25;26;54;52;14;19;56;6;18;61;62;44;50;35;64;13;17;32;27;29;34;5;48;59;30;58;1;43;33;16;49;60;47;15;41;55;38;42;10;31;4;23;28;57;36;40;45;46;8;11;53;51;2;39;37;12;9;22;21;24;63;3;20;7;32;290
32;290;25;26;54;52;14;19;56;6;18;61;62;44;50;35;64;13;17;32;27;29;34;5;48;59;30;58;1;43;33;16;49;60;47;15;41;55;38;42;10;31;4;23;28;57;36;40;45;46;8;11;53;51;2;39;37;12;9;22;21;24;63;3;20;7
25;26;54;52;14;19;56;6;18;61;62;36;50;35;64;13;17;32;27;29;34;5;48;59;30;58;1;43;33;16;49;60;47;15;41;55;38;42;10;31;4;23;28;57;44;40;45;46;8;11;53;51;2;39;37;12;9;22;21;24;63;3;20;7;32;290
32;290;25;26;54;52;14;19;56;6;18;61;62;36;50;35;64;13;17;32;27;29;34;5;48;59;30;58;1;43;33;16;49;60;47;15;41;55;38;42;10;31;4;23;28;57;44;40;45;46;8;11;53;51;2;39;37;12;9;22;21;24;63;3;20;7
25;26;54;52;14;19;56;6;18;61;62;36;50;35;64;13;17;32;27;29;34;5;48;59;30;58;1;43;33;16;49;60;47;15;41;55;38;42;10;31;4;23;28;57;44;40;45;46;53;11;8;51;2;39;37;12;9;22;21;24;63;3;20;7;32;290
32;290;25;26;54;52;14;19;56;6;18;61;62;36;50;35;64;13;17;32;27;29;34;5;48;59;30;58;1;43;33;16;49;60;47;15;41;55;38;42;10;31;4;23;28;57;44;40;45;46;53;11;8;51;2;39;37;12;9;22;21;24;63;3;20;7
25;26;54;52;14;19;56;6;18;61;62;36;50;35;64;13;44;32;27;29;34;5;48;59;30;58;1;43;33;16;49;60;47;15;41;55;38;42;10;31;4;23;28;57;17;40;45;46;53;11;8;51;2;39;37;12;9;22;21;24;63;3;20;7;32;286
32;286;25;26;54;52;14;19;56;6;18;61;62;36;50;35;64;13;44;32;27;29;34;5;48;59;30;58;1;43;33;16;49;60;47;15;41;55;38;42;10;31;4;23;28;57;17;40;45;46;53;11;8;51;2;39;37;12;9;22;21;24;63;3;20;7
25;26;54;52;14;19;56;6;64;61;62;36;50;35;18;13;44;32;27;29;34;5;48;59;30;58;1;43;33;16;49;60;47;15;41;55;38;42;10;31;4;23;28;57;17;40;45;46;53;11;8;51;2;39;37;12;9;22;21;24;63;3;20;7;32;294
32;294;25;26;54;52;14;19;56;6;64;61;62;36;50;35;18;13;44;32;27;29;34;5;48;59;30;58;1;43;33;16;49;60;47;15;41;55;38;42;10;31;4;23;28;57;17;40;45;46;53;11;8;51;2;39;37;12;9;22;21;24;63;3;20;7
25;26;54;52;14;19;56;6;64;61;62;36;50;35;18;13;44;32;27;29;34;5;15;59;30;58;1;43;33;16;49;60;47;48;41;55;38;42;10;31;4;23;28;57;17;40;45;46;53;11;8;51;2;39;37;12;9;22;21;24;63;3;20;7;32;294
32;294;25;26;54;52;14;19;56;6;64;61;62;36;50;35;18;13;44;32;27;29;34;5;15;59;30;58;1;43;33;16;49;60;47;48;41;55;38;42;10;31;4;23;28;57;17;40;45;46;53;11;8;51;2;39;37;12;9;22;21;24;63;3;20;7
25;26;54;52;14;19;56;6;64;61;62;36;50;35;18;13;44;32;27;29;34;5;15;59;30;58;1;43;33;16;49;60;47;48;41;55;38;42;10;31;4;23;28;57;17;40;51;46;53;11;8;45;2;39;37;12;9;22;21;24;63;3;20;7;32;294
32;294;25;26;54;52;14;19;56;6;64;61;62;36;50;35;18;13;44;32;27;29;34;5;15;59;30;58;1;43;33;16;49;60;47;48;41;55;38;42;10;31;4;23;28;57;17;40;51;46;53;11;8;45;2;39;37;12;9;22;21;24;63;3;20;7
25;26;54;52;14;19;56;6;64;61;43;36;50;35;18;13;44;32;27;29;34;5;15;59;30;58;1;62;33;16;49;60;47;48;41;55;38;42;10;31;4;23;28;57;17;40;51;46;53;11;8;45;2;39;37;12;9;22;21;24;63;3;20;7;32;290
32;290;25;26;54;52;14;19;56;6;64;61;43;36;50;35;18;13;44;32;27;29;34;5;15;59;30;58;1;62;33;16;49;60;47;48;41;55;38;42;10;31;4;23;28;57;17;40;51;46;53;11;8;45;2;39;37;12;9;22;21;24;63;3;20;7
25;26;54;52;14;19;56;6;64;61;43;36;50;35;18;13;44;32;27;29;34;5;15;59;30;58;1;62;33;16;49;60;47;48;7;55;38;42;10;31;4;23;28;57;17;40;51;46;53;11;8;45;2;39;37;12;9;22;21;24;63;3;20;41;32;290
32;290;25;26;54;52;14;19;56;6;64;61;43;36;50;35;18;13;44;32;27;29;34;5;15;59;30;58;1;62;33;16;49;60;47;48;7;55;38;42;10;31;4;23;28;57;17;40;51;46;53;11;8;45;2;39;37;12;9;22;21;24;63;3;20;41
25;26;54;52;14;19;56;6;64;61;43;36;50;35;18;13;44;32;27;29;51;5;15;59;30;58;1;62;33;16;49;60;47;48;7;55;38;42;10;31;4;23;28;57;17;40;34;46;53;11;8;45;2;39;37;12;9;22;21;24;63;3;20;41;32;290
33;290;25;26;54;52;14;19;56;6;64;61;43;36;50;35;18;13;44;32;27;29;51;5;15;59;30;58;1;62;33;16;49;60;47;48;7;55;38;42;10;31;4;23;28;57;17;40;34;46;53;11;8;45;2;39;37;12;9;22;21;24;63;3;20;41
25;26;54;52;14;19;56;6;64;61;43;36;50;35;24;13;44;32;27;29;51;5;15;59;30;58;1;62;33;16;49;60;47;48;7;55;38;42;10;31;4;23;28;57;17;40;34;46;53;11;8;45;2;39;37;12;9;22;21;18;63;3;20;41;33;290
33;290;25;26;54;52;14;19;56;6;64;61;43;36;50;35;24;13;44;32;27;29;51;5;15;59;30;58;1;62;33;16;49;60;47;48;7;55;38;42;10;31;4;23;28;57;17;40;34;46;53;11;8;45;2;39;37;12;9;22;21;18;63;3;20;41
25;26;54;52;14;19;56;6;64;61;43;36;50;35;24;13;44;32;27;29;51;5;15;59;30;58;1;62;33;16;49;60;47;48;7;55;38;42;10;31;46;23;28;57;17;40;34;4;53;11;8;45;2;39;37;12;9;22;21;18;63;3;20;41;33;290
33;290;25;26;54;52;14;19;56;6;64;61;43;36;50;35;24;13;44;32;27;29;51;5;15;59;30;58;1;62;33;16;49;60;47;48;7;55;38;42;10;31;46;23;28;57;17;40;34;4;53;11;8;45;2;39;37;12;9;22;21;18;63;3;20;41
25;26;54;52;14;19;56;6;64;61;60;36;50;35;24;13;44;32;27;29;51;5;15;59;30;58;1;62;33;16;49;43;47;48;7;55;38;42;10;31;46;23;28;57;17;40;34;4;53;11;8;45;2;39;37;12;9;22;21;18;63;3;20;41;33;294
33;290;25;26;54;52;14;19;56;6;64;61;43;36;50;35;24;13;44;32;27;29;51;5;15;59;30;58;1;62;33;16;49;60;47;48;7;55;38;42;10;31;46;23;28;57;17;40;34;4;53;11;8;45;2;39;37;12;9;22;21;18;63;3;20;41
25;26;54;52;14;19;56;6;64;61;43;36;50;35;24;13;44;32;27;29;51;5;15;59;30;58;1;62;33;16;3;60;47;48;7;55;38;42;10;31;46;23;28;57;17;40;34;4;53;11;8;45;2;39;37;12;9;22;21;18;63;49;20;41;33;290
33;290;25;26;54;52;14;19;56;6;64;61;43;36;50;35;24;13;44;32;27;29;51;5;15;59;30;58;1;62;33;16;3;60;47;48;7;55;38;42;10;31;46;23;28;57;17;40;34;4;53;11;8;45;2;39;37;12;9;22;21;18;63;49;20;41
25;26;54;52;14;19;56;6;64;61;43;36;21;35;24;13;44;32;27;29;51;5;15;59;30;58;1;62;33;16;3;60;47;48;7;55;38;42;10;31;46;23;28;57;17;40;34;4;53;11;8;45;2;39;37;12;9;22;50;18;63;49;20;41;33;290
33;290;25;26;54;52;14;19;56;6;64;61;43;36;21;35;24;13;44;32;27;29;51;5;15;59;30;58;1;62;33;16;3;60;47;48;7;55;38;42;10;31;46;23;28;57;17;40;34;4;53;11;8;45;2;39;37;12;9;22;50;18;63;49;20;41
25;26;54;52;14;19;56;6;64;61;43;36;21;35;24;13;44;32;27;29;51;5;15;59;30;58;1;62;33;16;11;60;47;48;7;55;38;42;10;31;46;23;28;57;17;40;34;4;53;3;8;45;2;39;37;12;9;22;50;18;63;49;20;41;33;290
33;290;25;26;54;52;14;19;56;6;64;61;43;36;21;35;24;13;44;32;27;29;51;5;15;59;30;58;1;62;33;16;11;60;47;48;7;55;38;42;10;31;46;23;28;57;17;40;34;4;53;3;8;45;2;39;37;12;9;22;50;18;63;49;20;41
25;26;54;52;14;19;56;6;64;61;43;36;21;35;24;13;44;32;27;29;51;5;15;59;30;58;1;17;33;16;11;60;47;48;7;55;38;42;10;31;46;23;28;57;62;40;34;4;53;3;8;45;2;39;37;12;9;22;50;18;63;49;20;41;33;298
33;298;25;26;54;52;14;19;56;6;64;61;43;36;21;35;24;13;44;32;27;29;51;5;15;59;30;58;1;17;33;16;11;60;47;48;7;55;38;42;10;31;46;23;28;57;62;40;34;4;53;3;8;45;2;39;37;12;9;22;50;18;63;49;20;41
25;26;54;52;17;19;56;6;64;61;43;36;21;35;24;13;44;32;27;29;51;5;15;59;30;58;1;14;33;16;11;60;47;48;7;55;38;42;10;31;46;23;28;57;62;40;34;4;53;3;8;45;2;39;37;12;9;22;50;18;63;49;20;41;33;290
33;290;25;26;54;52;17;19;56;6;64;61;43;36;21;35;24;13;44;32;27;29;51;5;15;59;30;58;1;14;33;16;11;60;47;48;7;55;38;42;10;31;46;23;28;57;62;40;34;4;53;3;8;45;2;39;37;12;9;22;50;18;63;49;20;41
25;26;54;52;17;19;56;6;64;61;43;36;21;35;24;13;44;32;27;29;51;5;15;59;30;58;1;14;33;16;11;60;47;48;7;55;38;42;10;31;46;23;28;57;62;40;34;4;53;3;50;45;2;39;37;12;9;22;8;18;63;49;20;41;33;290
33;290;25;26;54;52;17;19;56;6;64;61;43;36;21;35;24;13;44;32;27;29;51;5;15;59;30;58;1;14;33;16;11;60;47;48;7;55;38;42;10;31;46;23;28;57;62;40;34;4;53;3;50;45;2;39;37;12;9;22;8;18;63;49;20;41
25;26;54;52;17;19;4;6;64;61;43;36;21;35;24;13;44;32;27;29;51;5;15;59;30;58;1;14;33;16;11;60;47;48;7;55;38;42;10;31;46;23;28;57;62;40;34;56;53;3;50;45;2;39;37;12;9;22;8;18;63;49;20;41;33;290
33;290;25;26;54;52;17;19;4;6;64;61;43;36;21;35;24;13;44;32;27;29;51;5;15;59;30;58;1;14;33;16;11;60;47;48;7;55;38;42;10;31;46;23;28;57;62;40;34;56;53;3;50;45;2;39;37;12;9;22;8;18;63;49;20;41
39;26;54;52;17;19;4;6;64;61;43;36;21;35;24;13;44;32;27;29;51;5;15;59;30;58;1;14;33;16;11;60;47;48;7;55;38;42;10;31;46;23;28;57;62;40;34;56;53;3;50;45;2;25;37;12;9;22;8;18;63;49;20;41;33;290
33;290;39;26;54;52;17;19;4;6;64;61;43;36;21;35;24;13;44;32;27;29;51;5;15;59;30;58;1;14;33;16;11;60;47;48;7;55;38;42;10;31;46;23;28;57;62;40;34;56;53;3;50;45;2;25;37;12;9;22;8;18;63;49;20;41
39;26;54;52;17;19;4;6;64;61;43;36;21;35;24;13;44;32;27;3;51;5;15;59;30;58;1;14;33;16;11;60;47;48;7;55;38;42;10;31;46;23;28;57;62;40;34;56;53;29;50;45;2;25;37;12;9;22;8;18;63;49;20;41;33;290
33;290;39;26;54;52;17;19;4;6;64;61;43;36;21;35;24;13;44;32;27;3;51;5;15;59;30;58;1;14;33;16;11;60;47;48;7;55;38;42;10;31;46;23;28;57;62;40;34;56;53;29;50;45;2;25;37;12;9;22;8;18;63;49;20;41
39;26;54;52;17;19;4;6;64;61;43;36;21;35;24;13;44;32;27;3;51;5;15;59;30;58;1;14;33;16;11;60;47;48;7;55;38;42;10;31;46;23;28;57;62;40;34;56;53;37;50;45;2;25;29;12;9;22;8;18;63;49;20;41;33;290
33;290;39;26;54;52;17;19;4;6;64;61;43;36;21;35;24;13;44;32;27;3;51;5;15;59;30;58;1;14;33;16;11;60;47;48;7;55;38;42;10;31;46;23;28;57;62;40;34;56;53;37;50;45;2;25;29;12;9;22;8;18;63;49;20;41
39;26;54;42;17;19;4;6;64;61;43;36;21;35;24;13;44;32;27;3;51;5;15;59;30;58;1;14;33;16;11;60;47;48;7;55;38;52;10;31;46;23;28;57;62;40;34;56;53;37;50;45;2;25;29;12;9;22;8;18;63;49;20;41;33;290
33;290;39;26;54;42;17;19;4;6;64;61;43;36;21;35;24;13;44;32;27;3;51;5;15;59;30;58;1;14;33;16;11;60;47;48;7;55;38;52;10;31;46;23;28;57;62;40;34;56;53;37;50;45;2;25;29;12;9;22;8;18;63;49;20;41
39;26;54;42;17;19;4;6;64;61;43;36;21;35;24;13;44;32;27;3;51;5;15;59;30;58;1;14;33;16;11;60;47;48;7;55;38;52;12;31;46;23;28;57;62;40;34;56;53;37;50;45;2;25;29;10;9;22;8;18;63;49;20;41;33;296
33;296;39;26;54;42;17;19;4;6;64;61;43;36;21;35;24;13;44;32;27;3;51;5;15;59;30;58;1;14;33;16;11;60;47;48;7;55;38;52;12;31;46;23;28;57;62;40;34;56;53;37;50;45;2;25;29;10;9;22;8;18;63;49;20;41
39;30;54;42;17;19;4;6;64;61;43;36;21;35;24;13;44;32;27;3;51;5;15;59;26;58;1;14;33;16;11;60;47;48;7;55;38;52;12;31;46;23;28;57;62;40;34;56;53;37;50;45;2;25;29;10;9;22;8;18;63;49;20;41;33;296
33;296;39;30;54;42;17;19;4;6;64;61;43;36;21;35;24;13;44;32;27;3;51;5;15;59;26;58;1;14;33;16;11;60;47;48;7;55;38;52;12;31;46;23;28;57;62;40;34;56;53;37;50;45;2;25;29;10;9;22;8;18;63;49;20;41
39;30;54;42;17;19;4;6;64;61;43;36;21;35;24;13;44;32;27;3;51;15;5;59;26;58;1;14;33;16;11;60;47;48;7;55;38;52;12;31;46;23;28;57;62;40;34;56;53;37;50;45;2;25;29;10;9;22;8;18;63;49;20;41;33;296
33;296;39;30;54;42;17;19;4;6;64;61;43;36;21;35;24;13;44;32;27;3;51;15;5;59;26;58;1;14;33;16;11;60;47;48;7;55;38;52;12;31;46;23;28;57;62;40;34;56;53;37;50;45;2;25;29;10;9;22;8;18;63;49;20;41
39;30;54;42;17;19;4;6;64;61;43;36;21;35;24;13;44;32;27;3;51;15;5;59;26;58;1;14;33;16;11;60;47;48;7;55;38;52;12;31;46;23;57;28;62;40;34;56;53;37;50;45;2;25;29;10;9;22;8;18;63;49;20;41;33;292
33;292;39;30;54;42;17;19;4;6;64;61;43;36;21;35;24;13;44;32;27;3;51;15;5;59;26;58;1;14;33;16;11;60;47;48;7;55;38;52;12;31;46;23;57;28;62;40;34;56;53;37;50;45;2;25;29;10;9;22;8;18;63;49;20;41
39;30;54;42;17;19;4;6;64;61;43;36;21;35;24;13;44;32;27;3;31;15;5;59;26;58;1;14;33;16;11;60;47;48;7;55;38;52;12;51;46;23;57;28;62;40;34;56;53;37;50;45;2;25;29;10;9;22;8;18;63;49;20;41;33;292
33;292;39;30;54;42;17;19;4;6;64;61;43;36;21;35;24;13;44;32;27;3;31;15;5;59;26;58;1;14;33;16;11;60;47;48;7;55;38;52;12;51;46;23;57;28;62;40;34;56;53;37;50;45;2;25;29;10;9;22;8;18;63;49;20;41
39;30;54;42;17;19;4;6;64;61;43;36;21;35;24;13;44;32;27;3;31;15;5;59;26;58;1;14;33;16;11;60;47;48;7;55;38;52;12;51;46;23;57;28;62;40;34;56;53;37;18;45;2;25;29;10;9;22;8;50;63;49;20;41;33;292
34;292;39;30;54;42;17;19;4;6;64;61;43;36;21;35;24;13;44;32;27;3;31;15;5;59;26;58;1;14;33;16;11;60;47;48;7;55;38;52;12;51;46;23;57;28;62;40;34;56;53;37;18;45;2;25;29;10;9;22;8;50;63;49;20;41
39;30;54;42;17;19;4;6;64;61;43;36;21;35;15;13;44;32;27;3;31;24;5;59;26;58;1;14;33;16;11;60;47;48;7;55;38;52;12;51;46;23;57;28;62;40;34;56;53;37;18;45;2;25;29;10;9;22;8;50;63;49;20;41;34;288
34;288;39;30;54;42;17;19;4;6;64;61;43;36;21;35;15;13;44;32;27;3;31;24;5;59;26;58;1;14;33;16;11;60;47;48;7;55;38;52;12;51;46;23;57;28;62;40;34;56;53;37;18;45;2;25;29;10;9;22;8;50;63;49;20;41
39;30;54;42;17;19;4;6;64;61;43;36;21;35;15;13;46;32;27;3;31;24;5;59;26;58;1;14;33;16;11;60;47;48;7;55;38;52;12;51;44;23;57;28;62;40;34;56;53;37;18;45;2;25;29;10;9;22;8;50;63;49;20;41;34;296
34;296;39;30;54;42;17;19;4;6;64;61;43;36;21;35;15;13;46;32;27;3;31;24;5;59;26;58;1;14;33;16;11;60;47;48;7;55;38;52;12;51;44;23;57;28;62;40;34;56;53;37;18;45;2;25;29;10;9;22;8;50;63;49;20;41
39;30;54;42;17;19;4;6;64;61;43;36;21;35;15;13;46;32;27;3;31;24;5;59;26;58;1;14;33;16;11;60;47;48;7;55;38;52;12;51;44;23;57;28;62;40;34;56;53;18;37;45;2;25;29;10;9;22;8;50;63;49;20;41;34;296
34;296;39;30;54;42;17;19;4;6;64;61;43;36;21;35;15;13;46;32;27;3;31;24;5;59;26;58;1;14;33;16;11;60;47;48;7;55;38;52;12;51;44;23;57;28;62;40;34;56;53;18;37;45;2;25;29;10;9;22;8;50;63;49;20;41
39;30;54;42;17;19;4;6;64;61;43;36;21;35;25;13;46;32;27;3;31;24;5;59;26;58;1;14;33;16;11;60;47;48;7;55;38;52;12;51;44;23;57;28;62;40;34;56;53;18;37;45;2;15;29;10;9;22;8;50;63;49;20;41;34;306
34;306;39;30;54;42;17;19;4;6;64;61;43;36;21;35;25;13;46;32;27;3;31;24;5;59;26;58;1;14;33;16;11;60;47;48;7;55;38;52;12;51;44;23;57;28;62;40;34;56;53;18;37;45;2;15;29;10;9;22;8;50;63;49;20;41
39;30;54;42;17;19;4;6;64;61;43;36;21;35;25;13;46;32;27;3;31;24;5;59;26;58;1;14;33;16;11;60;47;48;7;55;38;52;12;51;44;23;57;28;62;40;34;56;53;18;37;45;2;15;29;10;9;22;8;50;63;49;41;20;34;306
34;306;39;30;54;42;17;19;4;6;64;61;43;36;21;35;25;13;46;32;27;3;31;24;5;59;26;58;1;14;33;16;11;60;47;48;7;55;38;52;12;51;44;23;57;28;62;40;34;56;53;18;37;45;2;15;29;10;9;22;8;50;63;49;41;20
39;30;54;42;17;19;4;6;64;61;43;36;21;10;25;13;46;32;27;3;31;24;5;59;26;58;1;14;33;16;11;60;47;48;7;55;38;52;12;51;44;23;57;28;62;40;34;56;53;18;37;45;2;15;29;35;9;22;8;50;63;49;41;20;34;298
34;298;39;30;54;42;17;19;4;6;64;61;43;36;21;10;25;13;46;32;27;3;31;24;5;59;26;58;1;14;33;16;11;60;47;48;7;55;38;52;12;51;44;23;57;28;62;40;34;56;53;18;37;45;2;15;29;35;9;22;8;50;63;49;41;20
39;30;54;42;17;19;4;6;64;61;43;36;21;10;25;13;46;32;27;3;31;24;5;59;26;58;1;14;33;16;11;41;47;48;7;55;38;52;12;51;44;23;57;28;62;40;34;56;53;18;37;45;2;15;29;35;9;22;8;50;63;49;60;20;34;296
34;296;39;30;54;42;17;19;4;6;64;61;43;36;21;10;25;13;46;32;27;3;31;24;5;59;26;58;1;14;33;16;11;41;47;48;7;55;38;52;12;51;44;23;57;28;62;40;34;56;53;18;37;45;2;15;29;35;9;22;8;50;63;49;60;20
19;30;54;42;17;39;4;6;64;61;43;36;21;10;25;13;46;32;27;3;31;24;5;59;26;58;1;14;33;16;11;41;47;48;7;55;38;52;12;51;44;23;57;28;62;40;34;56;53;18;37;45;2;15;29;35;9;22;8;50;63;49;60;20;34;292
34;292;19;30;54;42;17;39;4;6;64;61;43;36;21;10;25;13;46;32;27;3;31;24;5;59;26;58;1;14;33;16;11;41;47;48;7;55;38;52;12;51;44;23;57;28;62;40;34;56;53;18;37;45;2;15;29;35;9;22;8;50;63;49;60;20
19;30;54;42;17;39;4;6;64;61;43;36;21;10;25;13;46;32;27;3;31;24;5;59;26;58;1;14;33;16;11;41;47;48;7;55;38;52;12;51;44;23;57;28;62;40;34;56;53;18;37;45;2;60;29;35;9;22;8;50;63;49;15;20;34;292
34;292;19;30;54;42;17;39;4;6;64;61;43;36;21;10;25;13;46;32;27;3;31;24;5;59;26;58;1;14;33;16;11;41;47;48;7;55;38;52;12;51;44;23;57;28;62;40;34;56;53;18;37;45;2;60;29;35;9;22;8;50;63;49;15;20
19;30;54;42;17;39;4;6;64;61;43;36;21;10;25;13;46;32;27;3;31;24;5;59;26;58;1;14;33;16;11;41;22;48;7;55;38;52;12;51;44;23;57;28;62;40;34;56;53;18;37;45;2;60;29;35;9;47;8;50;63;49;15;20;34;294
34;294;19;30;54;42;17;39;4;6;64;61;43;36;21;10;25;13;46;32;27;3;31;24;5;59;26;58;1;14;33;16;11;41;22;48;7;55;38;52;12;51;44;23;57;28;62;40;34;56;53;18;37;45;2;60;29;35;9;47;8;50;63;49;15;20
19;30;54;42;17;49;4;6;64;61;43;36;21;10;25;13;46;32;27;3;31;24;5;59;26;58;1;14;33;16;11;41;22;48;7;55;38;52;12;51;44;23;57;28;62;40;34;56;53;18;37;45;2;60;29;35;9;47;8;50;63;39;15;20;34;294
34;294;19;30;54;42;17;49;4;6;64;61;43;36;21;10;25;13;46;32;27;3;31;24;5;59;26;58;1;14;33;16;11;41;22;48;7;55;38;52;12;51;44;23;57;28;62;40;34;56;53;18;37;45;2;60;29;35;9;47;8;50;63;39;15;20
19;30;54;42;17;49;4;6;64;61;43;36;21;10;25;13;46;32;27;3;31;24;5;59;26;58;1;14;33;16;11;41;22;48;7;55;38;52;12;51;44;23;57;28;62;40;34;56;53;18;37;50;2;60;29;35;9;47;8;45;63;39;15;20;34;294
34;294;19;30;54;42;17;49;4;6;64;61;43;36;21;10;25;13;46;32;27;3;31;24;5;59;26;58;1;14;33;16;11;41;22;48;7;55;38;52;12;51;44;23;57;28;62;40;34;56;53;18;37;50;2;60;29;35;9;47;8;45;63;39;15;20
19;30;54;42;17;49;4;6;64;61;43;36;21;10;25;13;46;27;32;3;31;24;5;59;26;58;1;14;33;16;11;41;22;48;7;55;38;52;12;51;44;23;57;28;62;40;34;56;53;18;37;50;2;60;29;35;9;47;8;45;63;39;15;20;34;290
34;290;19;30;54;42;17;49;4;6;64;61;43;36;21;10;25;13;46;27;32;3;31;24;5;59;26;58;1;14;33;16;11;41;22;48;7;55;38;52;12;51;44;23;57;28;62;40;34;56;53;18;37;50;2;60;29;35;9;47;8;45;63;39;15;20
19;30;54;42;17;49;4;6;64;61;43;36;21;22;25;13;46;27;32;3;31;24;5;59;26;58;1;14;33;16;11;41;10;48;7;55;38;52;12;51;44;23;57;28;62;40;34;56;53;18;37;50;2;60;29;35;9;47;8;45;63;39;15;20;34;288
34;288;19;30;54;42;17;49;4;6;64;61;43;36;21;22;25;13;46;27;32;3;31;24;5;59;26;58;1;14;33;16;11;41;10;48;7;55;38;52;12;51;44;23;57;28;62;40;34;56;53;18;37;50;2;60;29;35;9;47;8;45;63;39;15;20
19;30;54;42;17;49;4;6;64;61;43;36;21;22;25;13;46;27;32;3;31;24;5;59;26;58;1;14;33;16;11;41;10;48;7;55;38;52;12;34;44;23;57;28;62;40;51;56;53;18;37;50;2;60;29;35;9;47;8;45;63;39;15;20;34;288
34;288;19;30;54;42;17;49;4;6;64;61;43;36;21;22;25;13;46;27;32;3;31;24;5;59;26;58;1;14;33;16;11;41;10;48;7;55;38;52;12;34;44;23;57;28;62;40;51;56;53;18;37;50;2;60;29;35;9;47;8;45;63;39;15;20
19;30;54;42;17;49;4;6;64;61;43;36;21;22;25;13;46;45;32;3;31;24;5;59;26;58;1;14;33;16;11;41;10;48;7;55;38;52;12;34;44;23;57;28;62;40;51;56;53;18;37;50;2;60;29;35;9;47;8;27;63;39;15;20;34;288
34;288;19;30;54;42;17;49;4;6;64;61;43;36;21;22;25;13;46;45;32;3;31;24;5;59;26;58;1;14;33;16;11;41;10;48;7;55;38;52;12;34;44;23;57;28;62;40;51;56;53;18;37;50;2;60;29;35;9;47;8;27;63;39;15;20
19;30;54;42;17;49;4;6;64;61;43;36;21;22;25;13;46;45;32;3;31;24;53;59;26;58;1;14;33;16;11;41;10;48;7;55;38;52;12;34;44;23;57;28;62;40;51;56;5;18;37;50;2;60;29;35;9;47;8;27;63;39;15;20;34;288
34;288;19;30;54;42;17;49;4;6;64;61;43;36;21;22;25;13;46;45;32;3;31;24;53;59;26;58;1;14;33;16;11;41;10;48;7;55;38;52;12;34;44;23;57;28;62;40;51;56;5;18;37;50;2;60;29;35;9;47;8;27;63;39;15;20
