"X1";"X26580";"X11";"X14";"X32";"X28";"X30";"X3";"X25";"X15";"X27";"X19";"X1.1";"X20";"X26";"X4";"X24";"X12";"X23";"X18";"X13";"X8";"X17";"X6";"X29";"X5";"X2";"X7";"X22";"X21";"X16";"X9";"X31";"X10"
3;5;20;27;8;7;31;4;25;12;22;30;14;32;21;6;1;16;9;19;24;18;26;17;15;11;10;13;23;28;2;29;88;24974
88;24974;3;5;20;27;8;7;31;4;25;12;22;30;14;32;21;6;1;16;9;19;24;18;26;17;15;11;10;13;23;28;2;29
3;5;20;27;8;7;19;4;25;12;22;30;14;32;21;6;1;16;9;31;24;18;26;17;15;11;10;13;23;28;2;29;88;24994
88;24994;3;5;20;27;8;7;19;4;25;12;22;30;14;32;21;6;1;16;9;31;24;18;26;17;15;11;10;13;23;28;2;29
3;5;20;1;8;7;19;4;25;12;22;30;14;32;21;6;27;16;9;31;24;18;26;17;15;11;10;13;23;28;2;29;88;25536
88;24994;3;5;20;27;8;7;19;4;25;12;22;30;14;32;21;6;1;16;9;31;24;18;26;17;15;11;10;13;23;28;2;29
3;5;20;27;8;7;19;21;25;12;22;30;14;32;4;6;1;16;9;31;24;18;26;17;15;11;10;13;23;28;2;29;88;24804
88;24804;3;5;20;27;8;7;19;21;25;12;22;30;14;32;4;6;1;16;9;31;24;18;26;17;15;11;10;13;23;28;2;29
3;5;20;27;8;7;19;21;25;12;22;30;14;18;4;6;1;16;9;31;24;32;26;17;15;11;10;13;23;28;2;29;88;25824
88;24804;3;5;20;27;8;7;19;21;25;12;22;30;14;32;4;6;1;16;9;31;24;18;26;17;15;11;10;13;23;28;2;29
3;5;20;27;8;7;19;21;25;12;22;30;14;32;31;6;1;16;9;4;24;18;26;17;15;11;10;13;23;28;2;29;88;25070
88;24804;3;5;20;27;8;7;19;21;25;12;22;30;14;32;4;6;1;16;9;31;24;18;26;17;15;11;10;13;23;28;2;29
3;5;20;2;8;7;19;21;25;12;22;30;14;32;4;6;1;16;9;31;24;18;26;17;15;11;10;13;23;28;27;29;88;24274
88;24274;3;5;20;2;8;7;19;21;25;12;22;30;14;32;4;6;1;16;9;31;24;18;26;17;15;11;10;13;23;28;27;29
3;14;20;2;8;7;19;21;25;12;22;30;5;32;4;6;1;16;9;31;24;18;26;17;15;11;10;13;23;28;27;29;88;24974
88;24274;3;5;20;2;8;7;19;21;25;12;22;30;14;32;4;6;1;16;9;31;24;18;26;17;15;11;10;13;23;28;27;29
3;5;20;2;8;7;19;21;25;12;22;30;14;32;4;31;1;16;9;6;24;18;26;17;15;11;10;13;23;28;27;29;88;25318
88;24274;3;5;20;2;8;7;19;21;25;12;22;30;14;32;4;6;1;16;9;31;24;18;26;17;15;11;10;13;23;28;27;29
3;5;20;2;8;7;19;21;25;12;15;30;14;32;4;6;1;16;9;31;24;18;26;17;22;11;10;13;23;28;27;29;88;24786
89;24274;3;5;20;2;8;7;19;21;25;12;22;30;14;32;4;6;1;16;9;31;24;18;26;17;15;11;10;13;23;28;27;29
3;5;20;2;8;7;19;21;25;12;22;30;14;32;4;6;1;15;9;31;24;18;26;17;16;11;10;13;23;28;27;29;89;24214
89;24214;3;5;20;2;8;7;19;21;25;12;22;30;14;32;4;6;1;15;9;31;24;18;26;17;16;11;10;13;23;28;27;29
3;5;20;2;8;7;19;21;25;12;22;30;14;32;4;6;1;15;23;31;24;18;26;17;16;11;10;13;9;28;27;29;89;25044
89;24214;3;5;20;2;8;7;19;21;25;12;22;30;14;32;4;6;1;15;9;31;24;18;26;17;16;11;10;13;23;28;27;29
3;5;20;2;8;7;19;21;25;12;22;30;14;32;4;6;13;15;9;31;24;18;26;17;16;11;10;1;23;28;27;29;89;25134
89;24214;3;5;20;2;8;7;19;21;25;12;22;30;14;32;4;6;1;15;9;31;24;18;26;17;16;11;10;13;23;28;27;29
3;5;20;2;8;7;19;21;25;15;22;30;14;32;4;6;1;12;9;31;24;18;26;17;16;11;10;13;23;28;27;29;89;24054
89;24054;3;5;20;2;8;7;19;21;25;15;22;30;14;32;4;6;1;12;9;31;24;18;26;17;16;11;10;13;23;28;27;29
3;5;20;2;8;7;19;16;25;15;22;30;14;32;4;6;1;12;9;31;24;18;26;17;21;11;10;13;23;28;27;29;89;24786
89;24054;3;5;20;2;8;7;19;21;25;15;22;30;14;32;4;6;1;12;9;31;24;18;26;17;16;11;10;13;23;28;27;29
3;5;20;2;8;7;19;9;25;15;22;30;14;32;4;6;1;12;21;31;24;18;26;17;16;11;10;13;23;28;27;29;89;24110
89;24110;3;5;20;2;8;7;19;9;25;15;22;30;14;32;4;6;1;12;21;31;24;18;26;17;16;11;10;13;23;28;27;29
3;5;20;2;27;7;19;9;25;15;22;30;14;32;4;6;1;12;21;31;24;18;26;17;16;11;10;13;23;28;8;29;89;24272
89;24110;3;5;20;2;8;7;19;9;25;15;22;30;14;32;4;6;1;12;21;31;24;18;26;17;16;11;10;13;23;28;27;29
3;5;20;2;8;7;19;9;25;15;22;1;14;32;4;6;30;12;21;31;24;18;26;17;16;11;10;13;23;28;27;29;89;25086
89;24110;3;5;20;2;8;7;19;9;25;15;22;30;14;32;4;6;1;12;21;31;24;18;26;17;16;11;10;13;23;28;27;29
3;5;20;2;8;18;19;9;25;15;22;30;14;32;4;6;1;12;21;31;24;7;26;17;16;11;10;13;23;28;27;29;89;24162
89;24162;3;5;20;2;8;18;19;9;25;15;22;30;14;32;4;6;1;12;21;31;24;7;26;17;16;11;10;13;23;28;27;29
3;5;20;2;8;18;19;12;25;15;22;30;14;32;4;6;1;9;21;31;24;7;26;17;16;11;10;13;23;28;27;29;89;24422
89;24422;3;5;20;2;8;18;19;12;25;15;22;30;14;32;4;6;1;9;21;31;24;7;26;17;16;11;10;13;23;28;27;29
3;5;20;2;8;23;19;12;25;15;22;30;14;32;4;6;1;9;21;31;24;7;26;17;16;11;10;13;18;28;27;29;89;24382
89;24382;3;5;20;2;8;23;19;12;25;15;22;30;14;32;4;6;1;9;21;31;24;7;26;17;16;11;10;13;18;28;27;29
3;5;20;2;8;23;19;12;25;15;22;30;14;32;4;6;1;9;21;31;24;7;26;17;16;11;10;13;18;29;27;28;89;24542
89;24382;3;5;20;2;8;23;19;12;25;15;22;30;14;32;4;6;1;9;21;31;24;7;26;17;16;11;10;13;18;28;27;29
3;29;20;2;8;23;19;12;25;15;22;30;14;32;4;6;1;9;21;31;24;7;26;17;16;11;10;13;18;28;27;5;89;25704
89;24382;3;5;20;2;8;23;19;12;25;15;22;30;14;32;4;6;1;9;21;31;24;7;26;17;16;11;10;13;18;28;27;29
3;30;20;2;8;23;19;12;25;15;22;5;14;32;4;6;1;9;21;31;24;7;26;17;16;11;10;13;18;28;27;29;89;24992
89;24382;3;5;20;2;8;23;19;12;25;15;22;30;14;32;4;6;1;9;21;31;24;7;26;17;16;11;10;13;18;28;27;29
3;5;20;2;8;23;19;12;25;21;22;30;14;32;4;6;1;9;15;31;24;7;26;17;16;11;10;13;18;28;27;29;89;24600
89;24600;3;5;20;2;8;23;19;12;25;21;22;30;14;32;4;6;1;9;15;31;24;7;26;17;16;11;10;13;18;28;27;29
3;5;20;2;8;23;19;12;25;21;22;30;14;32;4;6;1;9;10;31;24;7;26;17;16;11;15;13;18;28;27;29;89;24680
89;24680;3;5;20;2;8;23;19;12;25;21;22;30;14;32;4;6;1;9;10;31;24;7;26;17;16;11;15;13;18;28;27;29
3;5;20;2;8;23;19;12;25;21;22;30;14;32;4;6;26;9;10;31;24;7;1;17;16;11;15;13;18;28;27;29;89;25054
89;24680;3;5;20;2;8;23;19;12;25;21;22;30;14;32;4;6;1;9;10;31;24;7;26;17;16;11;15;13;18;28;27;29
3;5;20;10;8;23;19;12;25;21;22;30;14;32;4;6;1;9;2;31;24;7;26;17;16;11;15;13;18;28;27;29;89;24880
89;24880;3;5;20;10;8;23;19;12;25;21;22;30;14;32;4;6;1;9;2;31;24;7;26;17;16;11;15;13;18;28;27;29
3;5;20;10;8;23;19;12;25;21;22;30;14;32;6;4;1;9;2;31;24;7;26;17;16;11;15;13;18;28;27;29;89;25220
89;24880;3;5;20;10;8;23;19;12;25;21;22;30;14;32;4;6;1;9;2;31;24;7;26;17;16;11;15;13;18;28;27;29
3;5;20;10;8;23;19;12;25;11;22;30;14;32;4;6;1;9;2;31;24;7;26;17;16;21;15;13;18;28;27;29;89;25926
90;24880;3;5;20;10;8;23;19;12;25;21;22;30;14;32;4;6;1;9;2;31;24;7;26;17;16;11;15;13;18;28;27;29
3;5;20;10;16;23;19;12;25;21;22;30;14;32;4;6;1;9;2;31;24;7;26;17;8;11;15;13;18;28;27;29;90;25720
90;24880;3;5;20;10;8;23;19;12;25;21;22;30;14;32;4;6;1;9;2;31;24;7;26;17;16;11;15;13;18;28;27;29
20;5;3;10;8;23;19;12;25;21;22;30;14;32;4;6;1;9;2;31;24;7;26;17;16;11;15;13;18;28;27;29;90;24750
90;24750;20;5;3;10;8;23;19;12;25;21;22;30;14;32;4;6;1;9;2;31;24;7;26;17;16;11;15;13;18;28;27;29
20;5;4;10;8;23;19;12;25;21;22;30;14;32;3;6;1;9;2;31;24;7;26;17;16;11;15;13;18;28;27;29;90;24870
90;24750;20;5;3;10;8;23;19;12;25;21;22;30;14;32;4;6;1;9;2;31;24;7;26;17;16;11;15;13;18;28;27;29
20;5;3;27;8;23;19;12;25;21;22;30;14;32;4;6;1;9;2;31;24;7;26;17;16;11;15;13;18;28;10;29;90;24852
90;24852;20;5;3;27;8;23;19;12;25;21;22;30;14;32;4;6;1;9;2;31;24;7;26;17;16;11;15;13;18;28;10;29
20;5;3;27;8;23;19;12;25;21;22;30;14;32;4;6;1;9;2;16;24;7;26;17;31;11;15;13;18;28;10;29;90;25260
90;24852;20;5;3;27;8;23;19;12;25;21;22;30;14;32;4;6;1;9;2;31;24;7;26;17;16;11;15;13;18;28;10;29
20;5;3;14;8;23;19;12;25;21;22;30;27;32;4;6;1;9;2;31;24;7;26;17;16;11;15;13;18;28;10;29;90;24858
90;24858;20;5;3;14;8;23;19;12;25;21;22;30;27;32;4;6;1;9;2;31;24;7;26;17;16;11;15;13;18;28;10;29
20;5;3;14;8;23;19;12;25;21;22;30;27;7;4;6;1;9;2;31;24;32;26;17;16;11;15;13;18;28;10;29;90;25340
90;24858;20;5;3;14;8;23;19;12;25;21;22;30;27;32;4;6;1;9;2;31;24;7;26;17;16;11;15;13;18;28;10;29
20;5;3;14;8;23;19;12;25;21;22;30;27;32;24;6;1;9;2;31;4;7;26;17;16;11;15;13;18;28;10;29;90;25774
90;24858;20;5;3;14;8;23;19;12;25;21;22;30;27;32;4;6;1;9;2;31;24;7;26;17;16;11;15;13;18;28;10;29
20;5;3;14;8;23;19;12;25;21;22;30;27;32;4;6;1;9;2;31;24;7;26;10;16;11;15;13;18;28;17;29;90;24778
90;24778;20;5;3;14;8;23;19;12;25;21;22;30;27;32;4;6;1;9;2;31;24;7;26;10;16;11;15;13;18;28;17;29
20;5;3;14;8;23;19;12;25;21;22;2;27;32;4;6;1;9;30;31;24;7;26;10;16;11;15;13;18;28;17;29;90;24618
90;24618;20;5;3;14;8;23;19;12;25;21;22;2;27;32;4;6;1;9;30;31;24;7;26;10;16;11;15;13;18;28;17;29
20;5;3;14;8;23;19;12;25;32;22;2;27;21;4;6;1;9;30;31;24;7;26;10;16;11;15;13;18;28;17;29;90;24678
90;24678;20;5;3;14;8;23;19;12;25;32;22;2;27;21;4;6;1;9;30;31;24;7;26;10;16;11;15;13;18;28;17;29
26;5;3;14;8;23;19;12;25;32;22;2;27;21;4;6;1;9;30;31;24;7;20;10;16;11;15;13;18;28;17;29;90;23958
90;23958;26;5;3;14;8;23;19;12;25;32;22;2;27;21;4;6;1;9;30;31;24;7;20;10;16;11;15;13;18;28;17;29
26;5;3;14;8;23;19;12;25;20;22;2;27;21;4;6;1;9;30;31;24;7;32;10;16;11;15;13;18;28;17;29;90;24438
90;23958;26;5;3;14;8;23;19;12;25;32;22;2;27;21;4;6;1;9;30;31;24;7;20;10;16;11;15;13;18;28;17;29
26;5;3;14;8;23;19;12;25;32;22;2;27;21;4;16;1;9;30;31;24;7;20;10;6;11;15;13;18;28;17;29;90;25198
90;23958;26;5;3;14;8;23;19;12;25;32;22;2;27;21;4;6;1;9;30;31;24;7;20;10;16;11;15;13;18;28;17;29
26;5;3;14;8;23;19;12;25;4;22;2;27;21;32;6;1;9;30;31;24;7;20;10;16;11;15;13;18;28;17;29;90;24614
90;23958;26;5;3;14;8;23;19;12;25;32;22;2;27;21;4;6;1;9;30;31;24;7;20;10;16;11;15;13;18;28;17;29
26;5;3;14;8;23;19;12;25;32;22;2;27;21;4;6;1;9;30;31;24;7;20;10;16;15;11;13;18;28;17;29;90;24438
90;23958;26;5;3;14;8;23;19;12;25;32;22;2;27;21;4;6;1;9;30;31;24;7;20;10;16;11;15;13;18;28;17;29
26;5;3;14;8;23;19;12;25;32;22;2;27;21;4;6;1;31;30;9;24;7;20;10;16;11;15;13;18;28;17;29;90;24588
90;24588;26;5;3;14;8;23;19;12;25;32;22;2;27;21;4;6;1;31;30;9;24;7;20;10;16;11;15;13;18;28;17;29
26;5;3;14;8;23;11;12;25;32;22;2;27;21;4;6;1;31;30;9;24;7;20;10;16;19;15;13;18;28;17;29;90;24286
90;24286;26;5;3;14;8;23;11;12;25;32;22;2;27;21;4;6;1;31;30;9;24;7;20;10;16;19;15;13;18;28;17;29
26;5;3;14;8;23;11;12;25;32;22;2;27;21;4;6;1;31;30;9;24;7;13;10;16;19;15;20;18;28;17;29;90;24388
90;24388;26;5;3;14;8;23;11;12;25;32;22;2;27;21;4;6;1;31;30;9;24;7;13;10;16;19;15;20;18;28;17;29
26;5;3;14;8;23;11;12;25;32;22;2;6;21;4;27;1;31;30;9;24;7;13;10;16;19;15;20;18;28;17;29;90;24700
91;24388;26;5;3;14;8;23;11;12;25;32;22;2;27;21;4;6;1;31;30;9;24;7;13;10;16;19;15;20;18;28;17;29
26;5;3;14;8;23;11;12;29;32;22;2;27;21;4;6;1;31;30;9;24;7;13;10;16;19;15;20;18;28;17;25;91;24768
91;24768;26;5;3;14;8;23;11;12;29;32;22;2;27;21;4;6;1;31;30;9;24;7;13;10;16;19;15;20;18;28;17;25
26;5;3;14;8;23;11;12;29;32;22;2;27;21;4;6;1;31;30;9;24;20;13;10;16;19;15;7;18;28;17;25;91;25794
91;24768;26;5;3;14;8;23;11;12;29;32;22;2;27;21;4;6;1;31;30;9;24;7;13;10;16;19;15;20;18;28;17;25
26;5;3;14;8;23;11;12;29;32;22;2;27;21;4;6;1;31;30;24;9;7;13;10;16;19;15;20;18;28;17;25;91;24642
91;24642;26;5;3;14;8;23;11;12;29;32;22;2;27;21;4;6;1;31;30;24;9;7;13;10;16;19;15;20;18;28;17;25
26;5;3;14;8;23;11;12;29;21;22;2;27;32;4;6;1;31;30;24;9;7;13;10;16;19;15;20;18;28;17;25;91;24502
91;24502;26;5;3;14;8;23;11;12;29;21;22;2;27;32;4;6;1;31;30;24;9;7;13;10;16;19;15;20;18;28;17;25
26;30;3;14;8;23;11;12;29;21;22;2;27;32;4;6;1;31;5;24;9;7;13;10;16;19;15;20;18;28;17;25;91;25584
91;24502;26;5;3;14;8;23;11;12;29;21;22;2;27;32;4;6;1;31;30;24;9;7;13;10;16;19;15;20;18;28;17;25
21;5;3;14;8;23;11;12;29;26;22;2;27;32;4;6;1;31;30;24;9;7;13;10;16;19;15;20;18;28;17;25;91;24462
91;24462;21;5;3;14;8;23;11;12;29;26;22;2;27;32;4;6;1;31;30;24;9;7;13;10;16;19;15;20;18;28;17;25
21;5;3;14;8;23;11;12;29;26;22;2;27;32;4;6;1;31;30;24;9;7;13;10;16;19;15;20;28;18;17;25;91;24182
91;24182;21;5;3;14;8;23;11;12;29;26;22;2;27;32;4;6;1;31;30;24;9;7;13;10;16;19;15;20;28;18;17;25
21;5;6;14;8;23;11;12;29;26;22;2;27;32;4;3;1;31;30;24;9;7;13;10;16;19;15;20;28;18;17;25;91;24382
91;24182;21;5;3;14;8;23;11;12;29;26;22;2;27;32;4;6;1;31;30;24;9;7;13;10;16;19;15;20;28;18;17;25
6;5;3;14;8;23;11;12;29;26;22;2;27;32;4;21;1;31;30;24;9;7;13;10;16;19;15;20;28;18;17;25;91;24302
91;24182;21;5;3;14;8;23;11;12;29;26;22;2;27;32;4;6;1;31;30;24;9;7;13;10;16;19;15;20;28;18;17;25
21;5;3;14;8;23;11;12;2;26;22;29;27;32;4;6;1;31;30;24;9;7;13;10;16;19;15;20;28;18;17;25;91;24400
91;24182;21;5;3;14;8;23;11;12;29;26;22;2;27;32;4;6;1;31;30;24;9;7;13;10;16;19;15;20;28;18;17;25
21;5;2;14;8;23;11;12;29;26;22;3;27;32;4;6;1;31;30;24;9;7;13;10;16;19;15;20;28;18;17;25;91;24162
91;24162;21;5;2;14;8;23;11;12;29;26;22;3;27;32;4;6;1;31;30;24;9;7;13;10;16;19;15;20;28;18;17;25
21;5;2;14;8;23;11;12;29;26;10;3;27;32;4;6;1;31;30;24;9;7;13;22;16;19;15;20;28;18;17;25;91;23930
91;23930;21;5;2;14;8;23;11;12;29;26;10;3;27;32;4;6;1;31;30;24;9;7;13;22;16;19;15;20;28;18;17;25
21;16;2;14;8;23;11;12;29;26;10;3;27;32;4;6;1;31;30;24;9;7;13;22;5;19;15;20;28;18;17;25;91;24630
91;23930;21;5;2;14;8;23;11;12;29;26;10;3;27;32;4;6;1;31;30;24;9;7;13;22;16;19;15;20;28;18;17;25
21;5;2;14;8;23;11;12;29;26;10;3;27;32;4;6;1;31;30;24;9;7;13;22;16;19;15;18;28;20;17;25;91;23850
91;23850;21;5;2;14;8;23;11;12;29;26;10;3;27;32;4;6;1;31;30;24;9;7;13;22;16;19;15;18;28;20;17;25
21;5;2;14;8;23;11;12;29;26;10;3;27;32;4;6;1;31;30;24;9;7;13;19;16;22;15;18;28;20;17;25;91;23730
91;23730;21;5;2;14;8;23;11;12;29;26;10;3;27;32;4;6;1;31;30;24;9;7;13;19;16;22;15;18;28;20;17;25
12;5;2;14;8;23;11;21;29;26;10;3;27;32;4;6;1;31;30;24;9;7;13;19;16;22;15;18;28;20;17;25;91;24302
91;23730;21;5;2;14;8;23;11;12;29;26;10;3;27;32;4;6;1;31;30;24;9;7;13;19;16;22;15;18;28;20;17;25
21;5;2;14;8;23;11;12;29;26;10;3;27;32;4;6;1;31;9;24;30;7;13;19;16;22;15;18;28;20;17;25;91;24092
91;23730;21;5;2;14;8;23;11;12;29;26;10;3;27;32;4;6;1;31;30;24;9;7;13;19;16;22;15;18;28;20;17;25
16;5;2;14;8;23;11;12;29;26;10;3;27;32;4;6;1;31;30;24;9;7;13;19;21;22;15;18;28;20;17;25;91;23506
91;23506;16;5;2;14;8;23;11;12;29;26;10;3;27;32;4;6;1;31;30;24;9;7;13;19;21;22;15;18;28;20;17;25
16;5;2;14;8;23;11;12;29;26;10;3;27;32;4;6;1;31;30;24;9;7;13;19;21;17;15;18;28;20;22;25;91;24346
91;23506;16;5;2;14;8;23;11;12;29;26;10;3;27;32;4;6;1;31;30;24;9;7;13;19;21;22;15;18;28;20;17;25
16;5;2;14;8;23;11;12;29;26;10;3;27;32;4;6;1;31;7;24;9;30;13;19;21;22;15;18;28;20;17;25;91;24508
92;23506;16;5;2;14;8;23;11;12;29;26;10;3;27;32;4;6;1;31;30;24;9;7;13;19;21;22;15;18;28;20;17;25
16;5;2;14;8;23;11;12;29;26;10;3;27;32;4;6;1;31;30;24;9;7;13;19;22;21;15;18;28;20;17;25;92;23986
92;23506;16;5;2;14;8;23;11;12;29;26;10;3;27;32;4;6;1;31;30;24;9;7;13;19;21;22;15;18;28;20;17;25
16;5;2;14;8;23;11;12;29;26;10;3;25;32;4;6;1;31;30;24;9;7;13;19;21;22;15;18;28;20;17;27;92;23706
92;23506;16;5;2;14;8;23;11;12;29;26;10;3;27;32;4;6;1;31;30;24;9;7;13;19;21;22;15;18;28;20;17;25
16;5;2;14;8;23;11;12;29;26;10;19;27;32;4;6;1;31;30;24;9;7;13;3;21;22;15;18;28;20;17;25;92;24150
92;23506;16;5;2;14;8;23;11;12;29;26;10;3;27;32;4;6;1;31;30;24;9;7;13;19;21;22;15;18;28;20;17;25
16;5;2;14;8;23;11;12;29;26;10;3;27;32;25;6;1;31;30;24;9;7;13;19;21;22;15;18;28;20;17;4;92;23648
92;23506;16;5;2;14;8;23;11;12;29;26;10;3;27;32;4;6;1;31;30;24;9;7;13;19;21;22;15;18;28;20;17;25
16;5;2;14;8;23;11;12;29;26;10;3;31;32;4;6;1;27;30;24;9;7;13;19;21;22;15;18;28;20;17;25;92;23766
92;23506;16;5;2;14;8;23;11;12;29;26;10;3;27;32;4;6;1;31;30;24;9;7;13;19;21;22;15;18;28;20;17;25
16;5;2;14;8;23;11;12;29;26;10;3;1;32;4;6;27;31;30;24;9;7;13;19;21;22;15;18;28;20;17;25;92;24014
92;23506;16;5;2;14;8;23;11;12;29;26;10;3;27;32;4;6;1;31;30;24;9;7;13;19;21;22;15;18;28;20;17;25
14;5;2;16;8;23;11;12;29;26;10;3;27;32;4;6;1;31;30;24;9;7;13;19;21;22;15;18;28;20;17;25;92;23226
92;23226;14;5;2;16;8;23;11;12;29;26;10;3;27;32;4;6;1;31;30;24;9;7;13;19;21;22;15;18;28;20;17;25
14;5;2;19;8;23;11;12;29;26;10;3;27;32;4;6;1;31;30;24;9;7;13;16;21;22;15;18;28;20;17;25;92;23456
92;23226;14;5;2;16;8;23;11;12;29;26;10;3;27;32;4;6;1;31;30;24;9;7;13;19;21;22;15;18;28;20;17;25
14;5;2;30;8;23;11;12;29;26;10;3;27;32;4;6;1;31;16;24;9;7;13;19;21;22;15;18;28;20;17;25;92;23804
92;23226;14;5;2;16;8;23;11;12;29;26;10;3;27;32;4;6;1;31;30;24;9;7;13;19;21;22;15;18;28;20;17;25
14;5;2;16;8;1;11;12;29;26;10;3;27;32;4;6;23;31;30;24;9;7;13;19;21;22;15;18;28;20;17;25;92;22864
92;22864;14;5;2;16;8;1;11;12;29;26;10;3;27;32;4;6;23;31;30;24;9;7;13;19;21;22;15;18;28;20;17;25
14;5;2;16;8;13;11;12;29;26;10;3;27;32;4;6;23;31;30;24;9;7;1;19;21;22;15;18;28;20;17;25;92;23424
92;22864;14;5;2;16;8;1;11;12;29;26;10;3;27;32;4;6;23;31;30;24;9;7;13;19;21;22;15;18;28;20;17;25
14;5;2;16;8;6;11;12;29;26;10;3;27;32;4;1;23;31;30;24;9;7;13;19;21;22;15;18;28;20;17;25;92;23304
92;22864;14;5;2;16;8;1;11;12;29;26;10;3;27;32;4;6;23;31;30;24;9;7;13;19;21;22;15;18;28;20;17;25
14;5;2;16;8;1;11;13;29;26;10;3;27;32;4;6;23;31;30;24;9;7;12;19;21;22;15;18;28;20;17;25;92;23104
92;23104;14;5;2;16;8;1;11;13;29;26;10;3;27;32;4;6;23;31;30;24;9;7;12;19;21;22;15;18;28;20;17;25
14;5;2;16;8;9;11;13;29;26;10;3;27;32;4;6;23;31;30;24;1;7;12;19;21;22;15;18;28;20;17;25;92;23704
92;23104;14;5;2;16;8;1;11;13;29;26;10;3;27;32;4;6;23;31;30;24;9;7;12;19;21;22;15;18;28;20;17;25
14;5;2;16;8;1;11;13;29;26;10;3;27;32;4;6;23;31;30;24;9;12;7;19;21;22;15;18;28;20;17;25;92;23384
92;23104;14;5;2;16;8;1;11;13;29;26;10;3;27;32;4;6;23;31;30;24;9;7;12;19;21;22;15;18;28;20;17;25
14;5;2;16;8;1;20;13;29;26;10;3;27;32;4;6;23;31;30;24;9;7;12;19;21;22;15;18;28;11;17;25;92;25162
92;23104;14;5;2;16;8;1;11;13;29;26;10;3;27;32;4;6;23;31;30;24;9;7;12;19;21;22;15;18;28;20;17;25
14;5;2;16;8;1;11;13;29;15;10;3;27;32;4;6;23;31;30;24;9;7;12;19;21;22;26;18;28;20;17;25;92;23194
92;23194;14;5;2;16;8;1;11;13;29;15;10;3;27;32;4;6;23;31;30;24;9;7;12;19;21;22;26;18;28;20;17;25
14;5;2;16;17;1;11;13;29;15;10;3;27;32;4;6;23;31;30;24;9;7;12;19;21;22;26;18;28;20;8;25;92;24388
92;23194;14;5;2;16;8;1;11;13;29;15;10;3;27;32;4;6;23;31;30;24;9;7;12;19;21;22;26;18;28;20;17;25
14;5;2;16;31;1;11;13;29;15;10;3;27;32;4;6;23;8;30;24;9;7;12;19;21;22;26;18;28;20;17;25;92;24866
92;23194;14;5;2;16;8;1;11;13;29;15;10;3;27;32;4;6;23;31;30;24;9;7;12;19;21;22;26;18;28;20;17;25
14;5;2;16;8;1;11;13;29;15;10;3;32;27;4;6;23;31;30;24;9;7;12;19;21;22;26;18;28;20;17;25;92;23954
93;23194;14;5;2;16;8;1;11;13;29;15;10;3;27;32;4;6;23;31;30;24;9;7;12;19;21;22;26;18;28;20;17;25
14;5;2;16;8;1;29;13;11;15;10;3;27;32;4;6;23;31;30;24;9;7;12;19;21;22;26;18;28;20;17;25;93;24114
93;23194;14;5;2;16;8;1;11;13;29;15;10;3;27;32;4;6;23;31;30;24;9;7;12;19;21;22;26;18;28;20;17;25
14;5;2;16;8;1;11;13;29;15;10;3;27;32;4;6;23;31;30;20;9;7;12;19;21;22;26;18;28;24;17;25;93;23474
93;23194;14;5;2;16;8;1;11;13;29;15;10;3;27;32;4;6;23;31;30;24;9;7;12;19;21;22;26;18;28;20;17;25
14;3;2;16;8;1;11;13;29;15;10;5;27;32;4;6;23;31;30;24;9;7;12;19;21;22;26;18;28;20;17;25;93;22974
93;22974;14;3;2;16;8;1;11;13;29;15;10;5;27;32;4;6;23;31;30;24;9;7;12;19;21;22;26;18;28;20;17;25
14;3;2;16;8;1;11;13;29;15;10;5;28;32;4;6;23;31;30;24;9;7;12;19;21;22;26;18;27;20;17;25;93;23314
93;22974;14;3;2;16;8;1;11;13;29;15;10;5;27;32;4;6;23;31;30;24;9;7;12;19;21;22;26;18;28;20;17;25
14;3;2;16;8;1;11;13;29;15;10;5;25;32;4;6;23;31;30;24;9;7;12;19;21;22;26;18;28;20;17;27;93;23254
93;23254;14;3;2;16;8;1;11;13;29;15;10;5;25;32;4;6;23;31;30;24;9;7;12;19;21;22;26;18;28;20;17;27
14;3;2;16;8;1;11;26;29;15;10;5;25;32;4;6;23;31;30;24;9;7;12;19;21;22;13;18;28;20;17;27;93;23270
93;23270;14;3;2;16;8;1;11;26;29;15;10;5;25;32;4;6;23;31;30;24;9;7;12;19;21;22;13;18;28;20;17;27
14;3;2;16;8;1;11;26;29;15;10;5;20;32;4;6;23;31;30;24;9;7;12;19;21;22;13;18;28;25;17;27;93;23870
93;23270;14;3;2;16;8;1;11;26;29;15;10;5;25;32;4;6;23;31;30;24;9;7;12;19;21;22;13;18;28;20;17;27
14;3;2;16;8;1;11;26;29;13;10;5;25;32;4;6;23;31;30;24;9;7;12;19;21;22;15;18;28;20;17;27;93;23310
93;23310;14;3;2;16;8;1;11;26;29;13;10;5;25;32;4;6;23;31;30;24;9;7;12;19;21;22;15;18;28;20;17;27
14;3;2;16;8;1;28;26;29;13;10;5;25;32;4;6;23;31;30;24;9;7;12;19;21;22;15;18;11;20;17;27;93;24078
93;24078;14;3;2;16;8;1;28;26;29;13;10;5;25;32;4;6;23;31;30;24;9;7;12;19;21;22;15;18;11;20;17;27
14;3;2;16;8;1;28;26;29;13;10;5;25;32;4;23;6;31;30;24;9;7;12;19;21;22;15;18;11;20;17;27;93;24078
93;24078;14;3;2;16;8;1;28;26;29;13;10;5;25;32;4;23;6;31;30;24;9;7;12;19;21;22;15;18;11;20;17;27
